
[00:00:00.000 --> 00:00:05.800]  羅馬書是史陀保羅所寫的書
[00:04:39.280 --> 00:04:44.280]  我們不配的罪人可以蒙恩
[00:04:44.280 --> 00:04:47.280]  最後就是十章第九節
[00:04:47.280 --> 00:04:51.280]  你們如果口裡承認
[00:04:51.280 --> 00:04:52.280]  耶穌基督是主
[00:04:52.280 --> 00:04:55.280]  心裡相信神叫他從死去復活
[00:04:55.280 --> 00:04:57.280]  就必得救
[00:04:57.280 --> 00:05:00.280]  幾節經文講述了羅馬書的核心
[00:05:00.280 --> 00:05:04.280]  因著頭十一章的經文
[00:05:04.280 --> 00:05:08.280]  去到第十二章
[00:05:08.280 --> 00:05:10.280]  就是我們今天所言的經文
[00:05:10.280 --> 00:05:14.280]  羅馬書看起來好像很深奧
[00:05:14.280 --> 00:05:15.280]  很多教義的
[00:05:15.280 --> 00:05:16.280]  教導性
[00:05:16.280 --> 00:05:20.280]  還有講述了基督教倫理觀
[00:05:20.280 --> 00:05:22.280]  不過在當中近代學者
[00:05:22.280 --> 00:05:26.280]  除了講述了保羅
[00:05:26.280 --> 00:05:28.280]  他很想透過羅馬書
[00:05:28.280 --> 00:05:30.280]  告訴我們神的公義
[00:05:30.280 --> 00:05:31.280]  拯救之外
[00:05:31.280 --> 00:05:33.280]  其實近代學者
[00:05:33.280 --> 00:05:36.280]  很多都是從宣教學入手
[00:05:36.280 --> 00:05:37.280]  因為我們知道
[00:05:37.280 --> 00:05:40.280]  在第十五章22到24節
[00:05:40.280 --> 00:05:47.280]  保羅他很想讓羅馬教會
[00:05:47.280 --> 00:05:51.280]  支持他的宣教運動
[00:05:51.280 --> 00:05:54.280]  就是將福音帶到美德之民當中
[00:05:54.280 --> 00:05:56.280]  去到西班牙
[00:05:56.280 --> 00:05:59.280]  所以很多近代學者
[00:05:59.280 --> 00:06:01.280]  從宣教學看羅馬書
[00:06:01.280 --> 00:06:03.280]  為什麼保羅要寫羅馬書呢?
[00:06:03.280 --> 00:06:05.280]  不單止是展述了
[00:06:05.280 --> 00:06:07.280]  我們如何恩信清義
[00:06:07.280 --> 00:06:10.280]  而是更加支持保羅
[00:06:10.280 --> 00:06:12.280]  繼續將福音廣傳
[00:06:12.280 --> 00:06:14.280]  好讓更多人蒙恩得救
[00:06:14.280 --> 00:06:16.280]  我們這樣思想
[00:06:16.280 --> 00:06:19.280]  講完一大堆背景
[00:06:19.280 --> 00:06:21.280]  我們進入今天的主題
[00:06:21.280 --> 00:06:26.280]  主題是心意更新和獻上活祭
[00:06:26.280 --> 00:06:29.280]  第一和第二節
[00:06:29.280 --> 00:06:32.280]  不如你幫我按下
[00:06:32.280 --> 00:06:34.280]  第一第二節
[00:06:34.280 --> 00:06:38.280]  第一節有四個大點
[00:06:38.280 --> 00:06:40.280]  我們要留意
[00:06:40.280 --> 00:06:41.280]  第一節經文
[00:06:41.280 --> 00:06:45.280]  我先講經文的聖經意思
[00:06:45.280 --> 00:06:47.280]  然後做一些形容
[00:06:47.280 --> 00:06:50.280]  第一節有四個大點
[00:06:50.280 --> 00:06:51.280]  第一
[00:06:51.280 --> 00:06:52.280]  羅馬書十二章第一節
[00:06:52.280 --> 00:06:54.280]  第一個希臘文的字
[00:06:54.280 --> 00:06:56.280]  就是勸
[00:06:56.280 --> 00:06:57.280]  勸導的勸字
[00:06:57.280 --> 00:06:58.280]  Appeal 或者Urge
[00:06:58.280 --> 00:07:02.280]  意思是保羅很希望羅馬的信徒
[00:07:02.280 --> 00:07:03.280]  或者我們
[00:07:03.280 --> 00:07:06.280]  留心聆聽保羅所說的話
[00:07:06.280 --> 00:07:09.280]  並且盡力實踐
[00:07:09.280 --> 00:07:10.280]  勸我們
[00:07:10.280 --> 00:07:12.280]  第二
[00:07:12.280 --> 00:07:13.280]  勸什麼人
[00:07:13.280 --> 00:07:14.280]  第二就是弟兄們
[00:07:14.280 --> 00:07:16.280]  這是統稱
[00:07:16.280 --> 00:07:18.280]  你看到羅馬
[00:07:18.280 --> 00:07:19.280]  保羅很多書信當中
[00:07:19.280 --> 00:07:21.280]  包括羅馬的教會
[00:07:21.280 --> 00:07:22.280]  都用弟兄們
[00:07:22.280 --> 00:07:23.280]  即是整間教會
[00:07:23.280 --> 00:07:24.280]  弟兄姊妹
[00:07:24.280 --> 00:07:25.280]  意思是
[00:07:25.280 --> 00:07:27.280]  不是專門弟兄聽
[00:07:27.280 --> 00:07:28.280]  姊妹不用聽
[00:07:28.280 --> 00:07:29.280]  所有人都可以聽
[00:07:29.280 --> 00:07:30.280]  第三
[00:07:30.280 --> 00:07:31.280]  他會說
[00:07:31.280 --> 00:07:34.280]  將身體獻上當作活祭
[00:07:34.280 --> 00:07:37.280]  當身體獻上當作活祭
[00:07:37.280 --> 00:07:38.280]  是聖潔的
[00:07:38.280 --> 00:07:40.280]  是神所喜悅的
[00:07:40.280 --> 00:07:42.280]  我們有很多肢體
[00:07:42.280 --> 00:07:44.280]  要獻上一個祭
[00:07:44.280 --> 00:07:45.280]  一個祭
[00:07:45.280 --> 00:07:48.280]  他用了舊約的一個圖像
[00:07:48.280 --> 00:07:51.280]  當然是祭司的圖像
[00:07:51.280 --> 00:07:54.280]  祭司會將頭身的
[00:07:54.280 --> 00:07:55.280]  獻上
[00:07:55.280 --> 00:07:57.280]  無論是感恩
[00:07:57.280 --> 00:07:59.280]  或者是贖罪祭
[00:07:59.280 --> 00:08:00.280]  獻給上帝
[00:08:00.280 --> 00:08:02.280]  這是舊約給我們一個圖畫
[00:08:02.280 --> 00:08:03.280]  不過我們要知道
[00:08:03.280 --> 00:08:05.280]  這些的祭身
[00:08:05.280 --> 00:08:06.280]  全部都是死的
[00:08:06.280 --> 00:08:07.280]  要割了
[00:08:07.280 --> 00:08:08.280]  放了血
[00:08:08.280 --> 00:08:10.280]  然後才獻上這個祭
[00:08:10.280 --> 00:08:11.280]  現在保羅說
[00:08:11.280 --> 00:08:12.280]  我們要獻上一個
[00:08:12.280 --> 00:08:14.280]  Living Sacrifice
[00:08:14.280 --> 00:08:16.280]  一個活的祭
[00:08:16.280 --> 00:08:17.280]  這裏很奇怪
[00:08:17.280 --> 00:08:19.280]  我們明明是活的
[00:08:19.280 --> 00:08:21.280]  為什麼要獻上活祭呢
[00:08:21.280 --> 00:08:23.280]  因為保羅在羅馬書中說
[00:08:23.280 --> 00:08:24.280]  這個活
[00:08:24.280 --> 00:08:27.280]  不是說我們生存的活
[00:08:27.280 --> 00:08:30.280]  是說我們屬靈上的活
[00:08:30.280 --> 00:08:31.280]  羅馬書第六章說
[00:08:31.280 --> 00:08:34.280]  我們本來是死在過犯當中
[00:08:34.280 --> 00:08:35.280]  不認識神
[00:08:35.280 --> 00:08:36.280]  敵黨神的
[00:08:36.280 --> 00:08:37.280]  搏逆神的
[00:08:37.280 --> 00:08:40.280]  我們被惡者所蒙蔽
[00:08:40.280 --> 00:08:42.280]  唯有在耶穌基督裏
[00:08:42.280 --> 00:08:44.280]  把我們挽回的時候
[00:08:44.280 --> 00:08:47.280]  活過來
[00:08:47.280 --> 00:08:49.280]  認識上帝
[00:08:49.280 --> 00:08:51.280]  我們成為一個新造的人
[00:08:51.280 --> 00:08:52.280]  這個活
[00:08:52.280 --> 00:08:54.280]  再不是屬於肉體的
[00:08:54.280 --> 00:08:55.280]  這個活祭
[00:08:55.280 --> 00:08:58.280]  也是保羅勸我們
[00:08:58.280 --> 00:09:00.280]  把這個祭
[00:09:00.280 --> 00:09:01.280]  生命
[00:09:01.280 --> 00:09:03.280]  整個人的生命
[00:09:03.280 --> 00:09:04.280]  生心靈
[00:09:04.280 --> 00:09:05.280]  屬靈的生命
[00:09:05.280 --> 00:09:07.280]  獻給上帝
[00:09:07.280 --> 00:09:09.280]  而這個祭有一個特點
[00:09:09.280 --> 00:09:10.280]  就是
[00:09:10.280 --> 00:09:11.280]  這個祭
[00:09:11.280 --> 00:09:12.280]  他會形容到
[00:09:12.280 --> 00:09:17.280]  這個祭是一個
[00:09:17.280 --> 00:09:19.280]  如此侍奉乃是理所當然
[00:09:19.280 --> 00:09:20.280]  這個侍奉
[00:09:20.280 --> 00:09:22.280]  我們知道這個侍奉
[00:09:22.280 --> 00:09:24.280]  是在說敬拜
[00:09:24.280 --> 00:09:26.280]  我們要怎樣敬拜
[00:09:26.280 --> 00:09:27.280]  當然我們知道
[00:09:27.280 --> 00:09:28.280]  我們的敬拜
[00:09:28.280 --> 00:09:31.280]  不是限於主日的崇拜
[00:09:31.280 --> 00:09:32.280]  一個多小時
[00:09:32.280 --> 00:09:34.280]  其實我們每時每刻
[00:09:34.280 --> 00:09:36.280]  都可以敬拜神
[00:09:36.280 --> 00:09:38.280]  包括我們可以
[00:09:38.280 --> 00:09:40.280]  洗碗的時候
[00:09:40.280 --> 00:09:41.280]  去敬拜神
[00:09:41.280 --> 00:09:42.280]  都是一個服事
[00:09:42.280 --> 00:09:43.280]  一個侍奉
[00:09:43.280 --> 00:09:45.280]  我們煮飯
[00:09:45.280 --> 00:09:46.280]  燙衣服
[00:09:46.280 --> 00:09:47.280]  我們買菜
[00:09:47.280 --> 00:09:48.280]  逛街
[00:09:48.280 --> 00:09:49.280]  跑步
[00:09:49.280 --> 00:09:50.280]  甚至睡覺
[00:09:50.280 --> 00:09:52.280]  都可以是一個敬拜
[00:09:52.280 --> 00:09:53.280]  讓我們知道
[00:09:53.280 --> 00:09:55.280]  原來神要我們獻上
[00:09:55.280 --> 00:09:57.280]  整個生命
[00:09:57.280 --> 00:09:59.280]  是24小時的獻奉
[00:09:59.280 --> 00:10:00.280]  這個祭
[00:10:00.280 --> 00:10:03.280]  還有一個很特別的香倒
[00:10:03.280 --> 00:10:05.280]  這個祭是怎樣的祭
[00:10:05.280 --> 00:10:06.280]  有兩個特點
[00:10:06.280 --> 00:10:07.280]  是聖潔的
[00:10:07.280 --> 00:10:10.280]  是神所喜悅的
[00:10:10.280 --> 00:10:11.280]  也就是說
[00:10:11.280 --> 00:10:12.280]  當我們獻上這個祭的時候
[00:10:12.280 --> 00:10:14.280]  要留意自己的動機
[00:10:14.280 --> 00:10:16.280]  有時候我們的獻祭
[00:10:16.280 --> 00:10:18.280]  可能是討人喜悅的
[00:10:18.280 --> 00:10:20.280]  可能是炫耀自己的
[00:10:20.280 --> 00:10:21.280]  不過
[00:10:21.280 --> 00:10:23.280]  原來我們要獻上這個祭的時候
[00:10:23.280 --> 00:10:24.280]  是一個聖潔
[00:10:24.280 --> 00:10:25.280]  和蒙神喜悅
[00:10:25.280 --> 00:10:26.280]  也就是說
[00:10:26.280 --> 00:10:27.280]  我們所做的一切
[00:10:27.280 --> 00:10:30.280]  都是為了榮耀神
[00:10:30.280 --> 00:10:31.280]  尊崇神
[00:10:31.280 --> 00:10:32.280]  敬拜神
[00:10:32.280 --> 00:10:34.280]  那是我們的核心
[00:10:34.280 --> 00:10:35.280]  那是我們的導向
[00:10:35.280 --> 00:10:37.280]  讓我們有這樣的
[00:10:37.280 --> 00:10:39.280]  純潔的動機
[00:10:39.280 --> 00:10:40.280]  去作侍奉
[00:10:40.280 --> 00:10:41.280]  作敬拜
[00:10:41.280 --> 00:10:42.280]  這就是保羅
[00:10:42.280 --> 00:10:47.280]  希望我們所留意的事情
[00:10:47.280 --> 00:10:50.280]  說了頭幾樣
[00:10:50.280 --> 00:10:51.280]  下一節
[00:10:51.280 --> 00:10:52.280]  麻煩按一下
[00:10:52.280 --> 00:10:55.280]  再下一節
[00:10:55.280 --> 00:10:56.280]  下一張
[00:10:56.280 --> 00:10:57.280]  說完之後
[00:10:57.280 --> 00:11:01.280]  值得留意的
[00:11:01.280 --> 00:11:03.280]  最後的第一節的經文
[00:11:03.280 --> 00:11:04.280]  他會說到
[00:11:04.280 --> 00:11:06.280]  就是所義這個字
[00:11:06.280 --> 00:11:07.280]  所義
[00:11:07.280 --> 00:11:08.280]  也就是說
[00:11:08.280 --> 00:11:10.280]  基於頭十一章
[00:11:10.280 --> 00:11:12.280]  皇馬書一至十一章的經文
[00:11:12.280 --> 00:11:13.280]  來到第十二章第一節
[00:11:13.280 --> 00:11:14.280]  才有所義
[00:11:14.280 --> 00:11:17.280]  一至十一章是一個基礎
[00:11:17.280 --> 00:11:19.280]  為什麼我們可以
[00:11:19.280 --> 00:11:21.280]  現今我們坐在這裡
[00:11:21.280 --> 00:11:23.280]  為什麼我們可以獻上這個活祭
[00:11:23.280 --> 00:11:25.280]  是因為發生了一些事情
[00:11:25.280 --> 00:11:26.280]  發生了什麼
[00:11:26.280 --> 00:11:28.280]  一至十一章發生了一些事情
[00:11:28.280 --> 00:11:29.280]  發生了什麼
[00:11:29.280 --> 00:11:32.280]  就是神的憐憫
[00:11:32.280 --> 00:11:34.280]  我以神的慈悲勸你們
[00:11:34.280 --> 00:11:35.280]  神的憐憫
[00:11:35.280 --> 00:11:37.280]  臨在我們身上
[00:11:37.280 --> 00:11:39.280]  如果不是神的憐憫
[00:11:39.280 --> 00:11:40.280]  臨在我們身上
[00:11:40.280 --> 00:11:43.280]  我們絕對不可能獻上這個活祭
[00:11:43.280 --> 00:11:47.280]  是神主動地去更新你和我的生命
[00:11:47.280 --> 00:11:48.280]  改變我們的生命
[00:11:48.280 --> 00:11:51.280]  我們才有機會獻上這個活祭
[00:11:51.280 --> 00:11:53.280]  所以一切都是神的工作
[00:11:53.280 --> 00:11:55.280]  一切都是神的工作
[00:11:55.280 --> 00:11:58.280]  保和希望我們明白
[00:11:58.280 --> 00:12:00.280]  其實我們是無助的人
[00:12:00.280 --> 00:12:03.280]  我們是死在過犯當中
[00:12:03.280 --> 00:12:04.280]  得罪神的
[00:12:04.280 --> 00:12:06.280]  不過因著神的憐憫
[00:12:06.280 --> 00:12:08.280]  也因著耶穌基督的救贖
[00:12:08.280 --> 00:12:11.280]  我們今天能夠獻上這個祭
[00:12:11.280 --> 00:12:15.280]  那如何獻上這個祭呢
[00:12:15.280 --> 00:12:17.280]  這個祭是剛才說了
[00:12:17.280 --> 00:12:18.280]  是一個活祭獻情
[00:12:18.280 --> 00:12:21.280]  每天都有一個純潔的動機
[00:12:21.280 --> 00:12:23.280]  蒙神喜悅的
[00:12:23.280 --> 00:12:26.280]  這個祭是怎樣的呢
[00:12:26.280 --> 00:12:29.280]  所以保和在第二節再用
[00:12:29.280 --> 00:12:32.280]  再展述這個祭是怎樣的
[00:12:32.280 --> 00:12:35.280]  用兩個主動詞
[00:12:35.280 --> 00:12:36.280]  下一張,麻煩你
[00:12:36.280 --> 00:12:40.280]  一個就是不要
[00:12:40.280 --> 00:12:42.280]  效法
[00:12:42.280 --> 00:12:44.280]  效法是一個主動詞
[00:12:44.280 --> 00:12:46.280]  第二個就是要什麼
[00:12:46.280 --> 00:12:47.280]  心意更新
[00:12:47.280 --> 00:12:48.280]  第二個主動詞
[00:12:48.280 --> 00:12:51.280]  不要conform
[00:12:51.280 --> 00:12:52.280]  效法
[00:12:52.280 --> 00:12:54.280]  要transform
[00:12:54.280 --> 00:12:55.280]  要更新
[00:12:55.280 --> 00:12:56.280]  兩個主動詞
[00:12:56.280 --> 00:12:59.280]  我們先想想第一個主動詞
[00:12:59.280 --> 00:13:01.280]  不要效法這個世界
[00:13:01.280 --> 00:13:03.280]  是什麼意思呢
[00:13:03.280 --> 00:13:06.280]  世界可以逆做很多解釋
[00:13:06.280 --> 00:13:10.280]  包括這個世代
[00:13:10.280 --> 00:13:13.280]  不要效法是什麼意思呢
[00:13:13.280 --> 00:13:16.280]  效法其實原本的意思就是
[00:13:16.280 --> 00:13:18.280]  原本不是那樣的
[00:13:18.280 --> 00:13:21.280]  但你壓縮成為那樣東西
[00:13:21.280 --> 00:13:22.280]  就好像這些蘋果
[00:13:22.280 --> 00:13:25.280]  原本是有個紅蘋果在
[00:13:25.280 --> 00:13:27.280]  但因為大部份都是青蘋果
[00:13:27.280 --> 00:13:29.280]  你故意塗上綠色
[00:13:29.280 --> 00:13:32.280]  變為青蘋果
[00:13:32.280 --> 00:13:33.280]  再說一說
[00:13:33.280 --> 00:13:34.280]  我今天有道具
[00:13:34.280 --> 00:13:37.280]  希望大家不要睡著
[00:13:37.280 --> 00:13:40.280]  原本是這個盒子
[00:13:40.280 --> 00:13:43.280]  你當這個就是世代
[00:13:43.280 --> 00:13:45.280]  打開盒子
[00:13:45.280 --> 00:13:48.280]  這篇是我講章
[00:13:48.280 --> 00:13:50.280]  其實很少人看得懂我講章
[00:13:50.280 --> 00:13:52.280]  因為A是用英文寫的
[00:13:52.280 --> 00:13:53.280]  B的字這麼小
[00:13:53.280 --> 00:13:55.280]  老花是看不到的
[00:13:55.280 --> 00:13:58.280]  這篇講章大約30分鐘就講完了
[00:13:58.280 --> 00:14:01.280]  這張是A4紙
[00:14:01.280 --> 00:14:02.280]  進不去的
[00:14:02.280 --> 00:14:04.280]  這個世代
[00:14:04.280 --> 00:14:07.280]  那你怎樣將這張A4紙進去
[00:14:07.280 --> 00:14:10.280]  就摺吧
[00:14:10.280 --> 00:14:12.280]  再摺
[00:14:12.280 --> 00:14:13.280]  摺完之後都進不去
[00:14:13.280 --> 00:14:15.280]  再摺
[00:14:15.280 --> 00:14:16.280]  差不多了
[00:14:16.280 --> 00:14:18.280]  不夠再摺
[00:14:18.280 --> 00:14:20.280]  這樣就確定了
[00:14:20.280 --> 00:14:22.280]  效法了這個世界
[00:14:22.280 --> 00:14:23.280]  原本不是那樣東西
[00:14:23.280 --> 00:14:24.280]  A4紙
[00:14:24.280 --> 00:14:26.280]  但你摺一摺
[00:14:26.280 --> 00:14:28.280]  就成為那樣東西
[00:14:28.280 --> 00:14:29.280]  你明白嗎?
[00:14:29.280 --> 00:14:30.280]  頂姐妹
[00:14:30.280 --> 00:14:36.280]  這個世界怎樣去評論一個人成功與否呢?
[00:14:36.280 --> 00:14:38.280]  很多樣東西
[00:14:38.280 --> 00:14:40.280]  你成績好不好?
[00:14:40.280 --> 00:14:42.280]  有沒有讀大學?
[00:14:42.280 --> 00:14:43.280]  有沒有車?
[00:14:43.280 --> 00:14:45.280]  有沒有房子?
[00:14:45.280 --> 00:14:47.280]  結婚了嗎?
[00:14:47.280 --> 00:14:50.280]  有沒有去過外國旅行?
[00:14:50.280 --> 00:14:52.280]  去過嗎?去哪裏?
[00:14:52.280 --> 00:14:54.280]  你去海南島?
[00:14:54.280 --> 00:14:55.280]  不是吧?
[00:14:55.280 --> 00:14:57.280]  我去芬蘭
[00:14:57.280 --> 00:15:00.280]  你打工嗎?賺錢嗎?
[00:15:00.280 --> 00:15:02.280]  你打什麼工?
[00:15:02.280 --> 00:15:05.280]  月薪多少?
[00:15:05.280 --> 00:15:07.280]  退休之後過什麼生活?
[00:15:07.280 --> 00:15:09.280]  不是吧?
[00:15:09.280 --> 00:15:10.280]  你答兩塊錢
[00:15:10.280 --> 00:15:11.280]  我打過爾夫球
[00:15:11.280 --> 00:15:19.280]  有很多東西去塑造我們何謂理想成功的人生
[00:15:19.280 --> 00:15:22.280]  這個世界賦予我們不同的價值觀
[00:15:22.280 --> 00:15:25.280]  但聖經怎樣看什麼叫成功呢?
[00:15:25.280 --> 00:15:29.280]  我剛剛去完馬來西亞旅行
[00:15:29.280 --> 00:15:30.280]  去馬來西亞的時候
[00:15:30.280 --> 00:15:32.280]  也有很多時間
[00:15:32.280 --> 00:15:34.280]  因為放假
[00:15:34.280 --> 00:15:36.280]  就開始再一次的
[00:15:36.280 --> 00:15:38.280]  我的讀經運動
[00:15:38.280 --> 00:15:41.280]  再讀聖經一次
[00:15:41.280 --> 00:15:44.280]  我由創世紀開始讀
[00:15:44.280 --> 00:15:46.280]  我讀NASB英文版本
[00:15:46.280 --> 00:15:51.280]  讀的時候讀到一段很熟悉的經文
[00:15:51.280 --> 00:15:52.280]  獻耳殺的經文
[00:15:52.280 --> 00:15:54.280]  創世紀二十二章獻耳殺
[00:15:54.280 --> 00:15:55.280]  獻耳殺
[00:15:55.280 --> 00:15:56.280]  你知道阿伯在一行
[00:15:56.280 --> 00:15:58.280]  他真的清神
[00:15:58.280 --> 00:15:59.280]  聽到神的聲音
[00:15:59.280 --> 00:16:00.280]  他就去做
[00:16:00.280 --> 00:16:02.280]  然後去到第十二節
[00:16:02.280 --> 00:16:04.280]  他用一把刀想殺耳殺
[00:16:04.280 --> 00:16:05.280]  真的用一把刀
[00:16:05.280 --> 00:16:07.280]  殺他的獨生兒子
[00:16:07.280 --> 00:16:08.280]  他所愛的
[00:16:08.280 --> 00:16:10.280]  然後天使見到的時候
[00:16:10.280 --> 00:16:11.280]  他就說
[00:16:11.280 --> 00:16:12.280]  他就說
[00:16:12.280 --> 00:16:13.280]  你不要動手
[00:16:13.280 --> 00:16:14.280]  因為我知道的是什麼?
[00:16:14.280 --> 00:16:16.280]  你敬畏神
[00:16:16.280 --> 00:16:18.280]  你敬畏神
[00:16:18.280 --> 00:16:20.280]  什麼叫敬畏神呢?
[00:16:20.280 --> 00:16:22.280]  然後下文第十八節他所說
[00:16:22.280 --> 00:16:25.280]  因為你遵從我的說話
[00:16:25.280 --> 00:16:29.280]  我就在那裡思考神的話語
[00:16:29.280 --> 00:16:30.280]  原來一個人
[00:16:30.280 --> 00:16:32.280]  怎樣蒙神的祝福
[00:16:32.280 --> 00:16:33.280]  蒙神的喜悅
[00:16:33.280 --> 00:16:35.280]  或者神怎樣看成功呢?
[00:16:35.280 --> 00:16:38.280]  就是一個人去敬畏上帝
[00:16:38.280 --> 00:16:40.280]  去聽上帝的話
[00:16:40.280 --> 00:16:41.280]  這個就是成功
[00:16:41.280 --> 00:16:43.280]  在神眼中
