
[00:00:00.000 --> 00:00:03.800]  今天是宣愛家21周年的堂慶
[00:10:09.300 --> 00:10:12.300]  約書亞你要剛強壯膽
[00:10:12.300 --> 00:10:16.300]  以至以色列人就可以得到這個地方
[00:10:16.300 --> 00:10:18.300]  上帝說
[00:10:18.300 --> 00:10:20.300]  你只是我手中的器皿
[00:10:20.300 --> 00:10:23.300]  當你知道你跟著我的時候
[00:10:23.300 --> 00:10:25.300]  你就放心
[00:10:25.300 --> 00:10:30.300]  你就可以放心帶領一群以色列人進入這個地方
[00:10:30.300 --> 00:10:33.300]  上帝說
[00:10:33.300 --> 00:10:36.300]  要求人作出一個回應
[00:10:36.300 --> 00:10:38.300]  這個回應是什麼呢
[00:10:38.300 --> 00:10:40.300]  遵守上帝的道
[00:10:40.300 --> 00:10:45.300]  某程度是要求人整個生命有一個改變
[00:10:45.300 --> 00:10:47.300]  你們的生活
[00:10:47.300 --> 00:10:48.300]  你們的行為
[00:10:48.300 --> 00:10:50.300]  你們行事為人的標準
[00:10:50.300 --> 00:10:53.300]  要按照我直著摩西所吩咐的
[00:10:53.300 --> 00:10:55.300]  道而行
[00:10:55.300 --> 00:10:59.300]  這是上帝很具體的一個要求
[00:10:59.300 --> 00:11:02.300]  第七至第八章說
[00:11:02.300 --> 00:11:03.300]  第七至第八節
[00:11:03.300 --> 00:11:05.300]  只要剛強壯膽
[00:11:05.300 --> 00:11:09.300]  謹守進行我僕人摩西所吩咐你的一切
[00:11:09.300 --> 00:11:11.300]  不可偏離左右
[00:11:11.300 --> 00:11:13.300]  使你無論往哪裡去
[00:11:13.300 --> 00:11:15.300]  得都可以順利
[00:11:15.300 --> 00:11:17.300]  這律法書不可離開你的口
[00:11:17.300 --> 00:11:19.300]  總要晝夜思想
[00:11:19.300 --> 00:11:22.300]  好使你謹守進行這書上所寫的一切話
[00:11:22.300 --> 00:11:25.300]  如此你的道路就可以亨通
[00:11:25.300 --> 00:11:27.300]  凡事順利
[00:11:27.300 --> 00:11:33.300]  在此強調文字記載下來的律法書的重要性
[00:11:33.300 --> 00:11:35.300]  這個律法書
[00:11:35.300 --> 00:11:37.300]  摩西五經
[00:11:37.300 --> 00:11:41.300]  創世紀、敘那及紀、利美紀、文素紀、生命紀
[00:11:41.300 --> 00:11:43.300]  這是上帝的吩咐
[00:11:43.300 --> 00:11:46.300]  也是上帝自己的啟示
[00:11:46.300 --> 00:11:48.300]  在此上帝要求約書亞
[00:11:48.300 --> 00:11:51.300]  包括整個以色列的民族
[00:11:51.300 --> 00:11:53.300]  你們要晝夜思想
[00:11:53.300 --> 00:11:55.300]  不單認識
[00:11:55.300 --> 00:12:00.300]  謹守進行書中所說的一切話
[00:12:00.300 --> 00:12:03.300]  在此上帝不單要求
[00:12:03.300 --> 00:12:05.300]  一群以色列人或約書亞
[00:12:05.300 --> 00:12:07.300]  要認識我的說話
[00:12:07.300 --> 00:12:08.300]  不是
[00:12:08.300 --> 00:12:11.300]  而是要遵守我的說話
[00:12:11.300 --> 00:12:14.300]  要將我的說話每天都思想
[00:12:14.300 --> 00:12:19.300]  將我的說話放在你們的日常生活當中
[00:12:19.300 --> 00:12:24.300]  這個習慣成為你們整個生命成長的基礎
[00:12:24.300 --> 00:12:27.300]  上帝在此應許他的同在
[00:12:27.300 --> 00:12:30.300]  應許一個德性的將
[00:12:30.300 --> 00:12:32.300]  也應許以色列人
[00:12:32.300 --> 00:12:34.300]  我已經將地賜給你們
[00:12:34.300 --> 00:12:37.300]  但是你們要有一個回應
[00:12:37.300 --> 00:12:41.300]  回應就是要謹守進行我的吩咐
[00:12:41.300 --> 00:12:43.300]  這是上帝自己的要求
[00:12:43.300 --> 00:12:48.300]  面臨前面很多場仗
[00:12:48.300 --> 00:12:50.300]  爭戰的時候
[00:12:50.300 --> 00:12:51.300]  最重要的是
[00:12:51.300 --> 00:12:55.300]  上帝在此不是教他們軍事策略
[00:12:55.300 --> 00:12:57.300]  也不是有什麼錦囊給他們
[00:12:57.300 --> 00:12:59.300]  有三個錦囊給你
[00:12:59.300 --> 00:13:01.300]  你遇到什麼事情打開第一個錦囊
[00:13:01.300 --> 00:13:03.300]  遇到什麼事情打開第二個錦囊
[00:13:03.300 --> 00:13:04.300]  不是
[00:13:04.300 --> 00:13:06.300]  上帝很清楚告訴你
[00:13:06.300 --> 00:13:10.300]  看見的不是前面那個真正的困難
[00:13:10.300 --> 00:13:13.300]  而你們最重要記住的就是
[00:13:13.300 --> 00:13:15.300]  要跟隨我
[00:13:15.300 --> 00:13:17.300]  跟隨我的吩咐
[00:13:17.300 --> 00:13:19.300]  這個才是最重要的
[00:13:19.300 --> 00:13:21.300]  不是依靠你的軍事策略
[00:13:21.300 --> 00:13:24.300]  也不是依靠你們個人的才能
[00:13:24.300 --> 00:13:25.300]  在此也說
[00:13:25.300 --> 00:13:29.300]  如何才能謹守進行上帝的律法呢
[00:13:29.300 --> 00:13:30.300]  在此也有兩個命令
[00:13:30.300 --> 00:13:31.300]  第一
[00:13:31.300 --> 00:13:34.300]  就是這個律法書不可離開你的口
[00:13:34.300 --> 00:13:37.300]  第二就是晝夜思想
[00:13:37.300 --> 00:13:40.300]  在此不僅要背誦
[00:13:40.300 --> 00:13:43.300]  可以說是將上帝的律法記在心中
[00:13:43.300 --> 00:13:45.300]  還要向人宣講
[00:13:45.300 --> 00:13:48.300]  向其他人說出上帝的律法
[00:13:48.300 --> 00:13:49.300]  這樣也可以幫助
[00:13:49.300 --> 00:13:51.300]  就是約書亞幫助以色列人
[00:13:51.300 --> 00:13:54.300]  謹守進行上帝的吩咐
[00:13:54.300 --> 00:13:58.300]  經文在此再一次強調
[00:13:58.300 --> 00:14:01.300]  前面的路能夠得以順利
[00:14:01.300 --> 00:14:04.300]  是因為我們要進行上帝的吩咐
[00:14:04.300 --> 00:14:06.300]  上帝給我們的使命
[00:14:06.300 --> 00:14:07.300]  上帝給我們的允許
[00:14:07.300 --> 00:14:09.300]  要進入這個地方
[00:14:09.300 --> 00:14:11.300]  如何才能做到呢
[00:14:11.300 --> 00:14:14.300]  就是進行上帝的吩咐
[00:14:14.300 --> 00:14:18.300]  在這段經文裡
[00:14:18.300 --> 00:14:21.300]  基本上有三次提到摩西
[00:14:21.300 --> 00:14:23.300]  第一次提到摩西的時候
[00:14:23.300 --> 00:14:25.300]  是說到第一章第三節
[00:14:25.300 --> 00:14:27.300]  上帝對摩西說
[00:14:27.300 --> 00:14:29.300]  我已經允許這個地
[00:14:29.300 --> 00:14:33.300]  給你們以色列民族
[00:14:33.300 --> 00:14:35.300]  第一章第五節就說
[00:14:35.300 --> 00:14:38.300]  摩西擔任這個領導工作的時候
[00:14:38.300 --> 00:14:41.300]  上帝允許我與你同在
[00:14:41.300 --> 00:14:43.300]  在第一章第七節
[00:14:43.300 --> 00:14:46.300]  上帝對摩西所頒布的律法
[00:14:46.300 --> 00:14:48.300]  仍然有效
[00:14:48.300 --> 00:14:50.300]  上帝頒布的律法
[00:14:50.300 --> 00:14:53.300]  不是對上一代的以色列人有效
[00:14:53.300 --> 00:14:56.300]  是這一代的以色列人同樣有效
[00:14:56.300 --> 00:14:59.300]  你們要一生的去進行
[00:14:59.300 --> 00:15:04.300]  在後來很多的試煉的過程裡
[00:15:04.300 --> 00:15:06.300]  可以說以色列人面對很多的困難
[00:15:06.300 --> 00:15:10.300]  其實上帝都是重複這些教導
[00:15:10.300 --> 00:15:12.300]  就是你要緊守進行我的吩咐
[00:15:12.300 --> 00:15:14.300]  緊緊的跟從我
[00:15:14.300 --> 00:15:16.300]  當你們去進行我的吩咐的時候
[00:15:16.300 --> 00:15:18.300]  你們會更深經歷
[00:15:18.300 --> 00:15:20.300]  我在你當中
[00:15:20.300 --> 00:15:24.300]  也都當你緊守進行我的吩咐的時候
[00:15:24.300 --> 00:15:26.300]  其他人就會知道
[00:15:26.300 --> 00:15:28.300]  我住在你們當中
[00:15:28.300 --> 00:15:30.300]  當你們這樣做的時候
[00:15:30.300 --> 00:15:33.300]  我會保守你們一步一步的前行
[00:15:33.300 --> 00:15:36.300]  在第一章第九節這樣說
[00:15:36.300 --> 00:15:38.300]  我豈沒有吩咐你嗎
[00:15:38.300 --> 00:15:40.300]  你當剛強壯膽
[00:15:40.300 --> 00:15:42.300]  不要懼怕 也不要驚慌
[00:15:42.300 --> 00:15:44.300]  因為你無論往哪裡去
[00:15:44.300 --> 00:15:46.300]  耶和華的神必與你同在
[00:15:46.300 --> 00:15:49.300]  當上帝的子民
[00:15:49.300 --> 00:15:52.300]  緊守進行上帝的律法的時候
[00:15:52.300 --> 00:15:55.300]  上帝說我住在你們中間
[00:15:55.300 --> 00:15:57.300]  與你們一起去爭戰
[00:15:57.300 --> 00:15:59.300]  所以在爭戰的時候
[00:15:59.300 --> 00:16:02.300]  你們就可以有一個剛強壯膽的心
[00:16:02.300 --> 00:16:05.300]  而不是一個懼怕的心
[00:16:05.300 --> 00:16:09.300]  其實某個程度上帝要以色列人懼怕
[00:16:09.300 --> 00:16:11.300]  但懼怕什麼呢
[00:16:11.300 --> 00:16:13.300]  不是懼怕你們面前的敵人
[00:16:13.300 --> 00:16:16.300]  也不是懼怕面前不可知的環境
[00:16:16.300 --> 00:16:18.300]  而是最重要的是
[00:16:18.300 --> 00:16:21.300]  懼怕離開了上帝之後的後宮
[00:16:21.300 --> 00:16:27.300]  離開懼怕不遵守上帝的吩咐後的後宮
[00:16:27.300 --> 00:16:30.300]  這些反而是要我們懼怕
[00:16:30.300 --> 00:16:34.300]  在這裡藉著一個反問的說法
[00:16:34.300 --> 00:16:36.300]  上帝再一次吩咐
[00:16:36.300 --> 00:16:38.300]  若說你要剛強壯膽
[00:16:38.300 --> 00:16:40.300]  不要懼怕
[00:16:40.300 --> 00:16:42.300]  也不用怕
[00:16:42.300 --> 00:16:44.300]  因為上帝保證
[00:16:44.300 --> 00:16:48.300]  我與你同在
[00:16:48.300 --> 00:16:50.300]  你們要怕的反而是
[00:16:50.300 --> 00:16:53.300]  不要懼怕離開我之後的後宮
[00:16:53.300 --> 00:16:58.300]  上帝在吩咐一群以色列人
[00:16:58.300 --> 00:17:00.300]  吩咐約書亞
[00:17:00.300 --> 00:17:02.300]  你要這樣帶領一群以色列人
[00:17:02.300 --> 00:17:05.300]  進入前面我應許的地方
[00:17:05.300 --> 00:17:07.300]  其實這個吩咐
[00:17:07.300 --> 00:17:11.300]  可以說在《生命記》31章的時候
[00:17:11.300 --> 00:17:14.300]  上帝已經向摩西和約書亞
[00:17:14.300 --> 00:17:18.300]  說出一個這麼重要的方向
[00:17:18.300 --> 00:17:20.300]  就是向摩西和約書亞說
[00:17:20.300 --> 00:17:22.300]  你們要信服跟從我
[00:17:22.300 --> 00:17:24.300]  遵守我的說話
[00:17:24.300 --> 00:17:26.300]  我就與你們同在
[00:17:26.300 --> 00:17:28.300]  讓你們能夠承受
[00:17:28.300 --> 00:17:30.300]  我所應許給你們的地
[00:17:30.300 --> 00:17:32.300]  為你們的產業
[00:17:32.300 --> 00:17:34.300]  所以在這段經文裡
[00:17:34.300 --> 00:17:37.300]  基本上是上帝再一次重申
[00:17:37.300 --> 00:17:40.300]  對摩西所說的教訓
[00:17:40.300 --> 00:17:45.300]  約書亞在這個年紀還不大
[00:17:45.300 --> 00:17:48.300]  到了這個階段
[00:17:48.300 --> 00:17:53.300]  跟隨的一個偉大的領袖死了
[00:17:53.300 --> 00:17:57.300]  以色列人的新一代就要起來了
[00:17:57.300 --> 00:18:00.300]  面對一個十字的路口
[00:18:00.300 --> 00:18:03.300]  如何繼續前行呢
[00:18:03.300 --> 00:18:08.300]  前面面對的就是客人的傳遞
[00:18:08.300 --> 00:18:10.300]  如果大家還記得
[00:18:10.300 --> 00:18:17.300]  當十二個探子到迦南地窺探的時候
[00:18:17.300 --> 00:18:19.300]  如何形容這些民族呢
[00:18:19.300 --> 00:18:24.300]  這些民族相當的強大
[00:18:24.300 --> 00:18:28.300]  很多方面可能都比以色列人
[00:18:28.300 --> 00:18:30.300]  無論軍事力量
[00:18:30.300 --> 00:18:32.300]  各方面的力量更好
[00:18:32.300 --> 00:18:34.300]  如何進入呢
[00:18:34.300 --> 00:18:36.300]  如何進入這個地方居住呢
[00:18:36.300 --> 00:18:37.300]  面對他們的時候
[00:18:37.300 --> 00:18:40.300]  如何去打這場仗呢
