
[00:00:00.000 --> 00:00:07.000]  今天我們繼續地查考《聖經》《新約》《七十路》的寶貴的信息
[00:01:57.000 --> 00:02:00.000]  不要辜負神的恩典
[00:02:00.000 --> 00:02:04.000]  伊夫所書第六章第十節開始
[00:02:04.000 --> 00:02:08.000]  伊夫所書第六章第十節開始
[00:02:08.000 --> 00:02:10.000]  我讀給大家聽
[00:02:10.000 --> 00:02:13.000]  包羅說:我環遊莫雅的話
[00:02:13.000 --> 00:02:14.000]  你們要靠着主
[00:02:14.000 --> 00:02:17.000]  依賴祂的大能大力
[00:02:17.000 --> 00:02:19.000]  做剛強的人
[00:02:19.000 --> 00:02:22.000]  要穿戴神所賜的全服軍裝
[00:02:22.000 --> 00:02:25.000]  就能抵擋魔鬼的詭計
[00:02:25.000 --> 00:02:26.000]  因爲我們並不是
[00:02:26.000 --> 00:02:28.000]  與屬血契的征戰
[00:02:28.000 --> 00:02:30.000]  乃是與那些執政的
[00:02:30.000 --> 00:02:31.000]  掌權的
[00:02:31.000 --> 00:02:33.000]  管轄着幽暗世界的
[00:02:33.000 --> 00:02:37.000]  以及天空屬靈契的惡魔征戰
[00:02:37.000 --> 00:02:41.000]  所以要拿起神所賜的全服軍裝
[00:02:41.000 --> 00:02:43.000]  好在磨難的日子
[00:02:43.000 --> 00:02:44.000]  抵擋仇敵
[00:02:44.000 --> 00:02:48.000]  並且成就了一切還能站立得住
[00:02:48.000 --> 00:02:50.000]  所以要站穩了
[00:02:50.000 --> 00:02:52.000]  用真理當作帶子疏腰
[00:02:52.000 --> 00:02:55.000]  用公義當作呼吸鏡遮胸
[00:02:55.000 --> 00:02:57.000]  又用平安的福音
[00:02:57.000 --> 00:02:59.000]  當作預備走路的鞋
[00:02:59.000 --> 00:03:00.000]  穿在腳上
[00:03:00.000 --> 00:03:01.000]  此外
[00:03:01.000 --> 00:03:04.000]  又拿着信德當作藤牌
[00:03:04.000 --> 00:03:08.000]  可以滅盡那惡者的一切的火箭
[00:03:08.000 --> 00:03:10.000]  並戴上救恩的頭盔
[00:03:10.000 --> 00:03:12.000]  拿着聖靈的寶劍
[00:03:12.000 --> 00:03:14.000]  就是神的道
[00:03:14.000 --> 00:03:18.000]  靠着聖靈隨時多方禱告祈求
[00:03:18.000 --> 00:03:20.000]  並要在此精心不倦
[00:03:20.000 --> 00:03:23.000]  爲衆聖徒祈求
[00:03:23.000 --> 00:03:27.000]  這是神爲我們預備的全服的軍裝
[00:03:27.000 --> 00:03:29.000]  當我們穿戴起來的時候
[00:03:29.000 --> 00:03:32.000]  我們就能夠打勝仗
[00:03:32.000 --> 00:03:35.000]  不但能夠成就一切
[00:03:35.000 --> 00:03:38.000]  而且成就一切還能夠站立得住
[00:03:38.000 --> 00:03:40.000]  這就是得勝有餘
[00:03:40.000 --> 00:03:42.000]  我們感謝主
[00:03:42.000 --> 00:03:44.000]  我們自己雖然軟弱
[00:03:44.000 --> 00:03:46.000]  主去了解我們的軟弱
[00:03:46.000 --> 00:03:47.000]  爲我們的軟弱
[00:03:47.000 --> 00:03:50.000]  一經有了美好的裝備
[00:03:50.000 --> 00:03:53.000]  我們就要使用神給我們的裝備
[00:03:53.000 --> 00:03:56.000]  這樣我們就能夠勝過龍
[00:03:56.000 --> 00:03:58.000]  雖然它的權勢很大
[00:03:58.000 --> 00:04:01.000]  但是我們有了裝備以後
[00:04:01.000 --> 00:04:03.000]  就可以得勝它
[00:04:03.000 --> 00:04:05.000]  魔鬼的第二個名字
[00:04:05.000 --> 00:04:08.000]  是在同一節裏面的第二句
[00:04:08.000 --> 00:04:10.000]  就是古蛇
[00:04:10.000 --> 00:04:12.000]  古代的蛇
[00:04:12.000 --> 00:04:13.000]  很明顯
[00:04:13.000 --> 00:04:16.000]  這個名字是讓我們想到
[00:04:16.000 --> 00:04:19.000]  《創世紀》第三章
[00:04:19.000 --> 00:04:22.000]  那裏記載亞當夏瓦
[00:04:22.000 --> 00:04:24.000]  在伊甸園裏面
[00:04:24.000 --> 00:04:26.000]  他們如何的跌倒
[00:04:26.000 --> 00:04:29.000]  在跌倒的經過當中
[00:04:29.000 --> 00:04:31.000]  有一個很重要的因素
[00:04:31.000 --> 00:04:35.000]  就是蛇來引誘夏瓦
[00:04:35.000 --> 00:04:38.000]  蛇代表詭詐
[00:04:38.000 --> 00:04:41.000]  魔鬼是非常的詭詐的
[00:04:41.000 --> 00:04:44.000]  它能夠按照人的弱點
[00:04:44.000 --> 00:04:46.000]  來說服人
[00:04:46.000 --> 00:04:48.000]  來迷惑人
[00:04:48.000 --> 00:04:50.000]  欺騙人
[00:04:50.000 --> 00:04:53.000]  當時魔鬼對於夏瓦
[00:04:53.000 --> 00:04:54.000]  所說的話
[00:04:54.000 --> 00:04:56.000]  所用的方法
[00:04:56.000 --> 00:04:58.000]  裏面有五個要點
[00:04:58.000 --> 00:05:00.000]  我很簡單地提一提
[00:05:00.000 --> 00:05:01.000]  第一個要點
[00:05:01.000 --> 00:05:06.000]  就是它成了夏瓦的特別的軟弱
[00:05:06.000 --> 00:05:08.000]  利用它的弱點
[00:05:08.000 --> 00:05:11.000]  在它身上做工
[00:05:11.000 --> 00:05:14.000]  夏瓦是女的
[00:05:14.000 --> 00:05:17.000]  它曉得女的有特別的弱點
[00:05:17.000 --> 00:05:19.000]  所以就着這個弱點
[00:05:19.000 --> 00:05:21.000]  來向它下手
[00:05:21.000 --> 00:05:23.000]  撒旦很曉得
[00:05:23.000 --> 00:05:24.000]  很瞭解
[00:05:24.000 --> 00:05:27.000]  很明白我們每一個人的弱點
[00:05:27.000 --> 00:05:29.000]  我們每一個人事實上都有弱點
[00:05:29.000 --> 00:05:32.000]  而撒旦很明白我們的弱點
[00:05:32.000 --> 00:05:34.000]  他就利用我們的弱點
[00:05:34.000 --> 00:05:36.000]  因此每一個基督徒
[00:05:36.000 --> 00:05:38.000]  應該因此特別小心
[00:05:38.000 --> 00:05:40.000]  謹慎自己的弱點
[00:05:40.000 --> 00:05:42.000]  如果我們知道
[00:05:42.000 --> 00:05:44.000]  自己在哪一方面有弱點
[00:05:44.000 --> 00:05:46.000]  就要特別爲了那個弱點
[00:05:46.000 --> 00:05:47.000]  來禱告
[00:05:47.000 --> 00:05:48.000]  來警醒
[00:05:48.000 --> 00:05:49.000]  仰望主
[00:05:49.000 --> 00:05:50.000]  依靠主
[00:05:50.000 --> 00:05:52.000]  能夠在那個弱點上
[00:05:52.000 --> 00:05:54.000]  得到主的保守
[00:05:54.000 --> 00:05:57.000]  當我們這樣地追求下去的時候
[00:05:57.000 --> 00:05:59.000]  最後這個弱點
[00:05:59.000 --> 00:06:02.000]  就可能變成我們的強點
[00:06:02.000 --> 00:06:04.000]  第二
[00:06:04.000 --> 00:06:08.000]  撒旦搖動夏瓦
[00:06:08.000 --> 00:06:12.000]  他搖動夏瓦對神的話語的信心
[00:06:12.000 --> 00:06:14.000]  他對夏瓦說
[00:06:14.000 --> 00:06:17.000]  神其實真說
[00:06:17.000 --> 00:06:18.000]  你看這句話的意味
[00:06:18.000 --> 00:06:19.000]  就是說
[00:06:19.000 --> 00:06:21.000]  神未必這樣說
[00:06:21.000 --> 00:06:22.000]  或者說
[00:06:22.000 --> 00:06:23.000]  神雖然這樣說
[00:06:23.000 --> 00:06:26.000]  他的意思未必是這樣
[00:06:26.000 --> 00:06:28.000]  你所想的未必是真的
[00:06:28.000 --> 00:06:29.000]  是對的
[00:06:29.000 --> 00:06:32.000]  神可能有另外的意思
[00:06:32.000 --> 00:06:33.000]  神可能說了這個話
[00:06:33.000 --> 00:06:36.000]  但是神可能會改變等等
[00:06:36.000 --> 00:06:38.000]  他要搖動夏瓦
[00:06:38.000 --> 00:06:43.000]  對於神的很肯定的話的信心
[00:06:43.000 --> 00:06:45.000]  他用自己的意識
[00:06:45.000 --> 00:06:49.000]  向改變神的話語的意思
[00:06:49.000 --> 00:06:51.000]  按照自己的思想
[00:06:51.000 --> 00:06:53.000]  按照自己的願望
[00:06:53.000 --> 00:06:55.000]  去搖動神的話
[00:06:55.000 --> 00:06:58.000]  這是很可怕的一件事
[00:06:58.000 --> 00:07:00.000]  當我們心中開始
[00:07:00.000 --> 00:07:03.000]  懷疑神的話的意義的時候
[00:07:03.000 --> 00:07:04.000]  那我們就會
[00:07:04.000 --> 00:07:07.000]  整個的人都搖動了
[00:07:07.000 --> 00:07:10.000]  如果我們抓住了神確定的話
[00:07:10.000 --> 00:07:13.000]  我們整個的人都堅定堅強
[00:07:13.000 --> 00:07:15.000]  所以撒旦從這裏下手
[00:07:15.000 --> 00:07:18.000]  讓夏瓦搖動起來
[00:07:18.000 --> 00:07:20.000]  第三點
[00:07:20.000 --> 00:07:24.000]  魔鬼讓夏瓦懷疑神的愛
[00:07:24.000 --> 00:07:25.000]  他對夏瓦說
[00:07:25.000 --> 00:07:28.000]  你看遠當中這棵樹的果子
[00:07:28.000 --> 00:07:29.000]  多麼好看
[00:07:29.000 --> 00:07:31.000]  這是最好的果子
[00:07:31.000 --> 00:07:32.000]  最好喫的果子
[00:07:32.000 --> 00:07:35.000]  但是神竟然不准你喫
[00:07:35.000 --> 00:07:36.000]  由此可見
[00:07:36.000 --> 00:07:39.000]  神並不是真正的愛你
[00:07:39.000 --> 00:07:41.000]  你不要一味神愛你
[00:07:41.000 --> 00:07:43.000]  神並沒有真的愛你
[00:07:43.000 --> 00:07:45.000]  你看他留下最好的
[00:07:45.000 --> 00:07:47.000]  不給你享受
[00:07:47.000 --> 00:07:50.000]  因此夏瓦開始懷疑神的愛
[00:07:50.000 --> 00:07:53.000]  這真是一個致命傷
[00:07:53.000 --> 00:07:56.000]  這是很厲害的一個手段
[00:07:56.000 --> 00:07:58.000]  撒旦今天還是
[00:07:58.000 --> 00:08:01.000]  常常用這個方式和手段
[00:08:01.000 --> 00:08:04.000]  在熟足的人心中下手
[00:08:04.000 --> 00:08:06.000]  他讓我們懷疑神的愛
[00:08:06.000 --> 00:08:07.000]  當我們遭遇什麼
[00:08:07.000 --> 00:08:10.000]  不順利的事情的時候
[00:08:10.000 --> 00:08:13.000]  魔鬼就在我們心中
[00:08:13.000 --> 00:08:14.000]  用微笑的聲音說
[00:08:14.000 --> 00:08:17.000]  你看神沒有真的愛你
[00:08:17.000 --> 00:08:21.000]  神愛你並不徹底並不完全
[00:08:21.000 --> 00:08:23.000]  你還是自己要想辦法
[00:08:23.000 --> 00:08:25.000]  不要依靠神
[00:08:25.000 --> 00:08:27.000]  神靠不住了
[00:08:27.000 --> 00:08:29.000]  這樣的工作
[00:08:29.000 --> 00:08:32.000]  剛剛是與聖靈的工作相反的
[00:08:32.000 --> 00:08:35.000]  聖靈在我們的心裏安慰我們
[00:08:35.000 --> 00:08:37.000]  讓我們記得主的話說
[00:08:37.000 --> 00:08:39.000]  萬事互相效力
[00:08:39.000 --> 00:08:42.000]  叫愛神的人的益處
[00:08:42.000 --> 00:08:43.000]  當我們這樣想的時候
[00:08:43.000 --> 00:08:45.000]  我們的心就堅固起來
[00:08:45.000 --> 00:08:47.000]  我們就剛強站立
[00:08:47.000 --> 00:08:49.000]  站在主的那一邊
[00:08:49.000 --> 00:08:52.000]  我們站穩立場
[00:08:52.000 --> 00:08:54.000]  我們就能夠打勝仗
[00:08:54.000 --> 00:08:55.000]  結果我們就能經驗
[00:08:55.000 --> 00:08:58.000]  神的信實的保守
[00:08:58.000 --> 00:09:00.000]  神是永不改變的
[00:09:00.000 --> 00:09:02.000]  祂有的時候
[00:09:02.000 --> 00:09:06.000]  容許苦難試煉臨到我們
[00:09:06.000 --> 00:09:08.000]  目的是要造就我們
[00:09:08.000 --> 00:09:09.000]  訓練我們
[00:09:09.000 --> 00:09:11.000]  讓我們更加認識神
[00:09:11.000 --> 00:09:13.000]  更加認識自己
[00:09:13.000 --> 00:09:15.000]  讓我們更加被煉進
[00:09:15.000 --> 00:09:17.000]  讓我們的靈性提高
[00:09:17.000 --> 00:09:19.000]  更加可以得着神
[00:09:19.000 --> 00:09:22.000]  更高更深的恩典
[00:09:22.000 --> 00:09:25.000]  神的美意原是如此
[00:09:25.000 --> 00:09:27.000]  我們必須有信心
[00:09:27.000 --> 00:09:29.000]  我們才能站得住
[00:09:29.000 --> 00:09:32.000]  神的愛永不改變
[00:09:32.000 --> 00:09:33.000]  我們一看十字架
[00:09:33.000 --> 00:09:36.000]  我們就有了保證
[00:09:36.000 --> 00:09:39.000]  主既然不愛惜自己的生命
[00:09:39.000 --> 00:09:41.000]  爲我們犧牲
[00:09:41.000 --> 00:09:43.000]  受盡了痛苦
[00:09:43.000 --> 00:09:44.000]  死在十字架上
[00:09:44.000 --> 00:09:47.000]  這就證明祂愛我們
[00:09:47.000 --> 00:09:49.000]  所以十字架是神的愛
[00:09:49.000 --> 00:09:50.000]  主的愛
[00:09:50.000 --> 00:09:52.000]  一個無比的證明
[00:09:52.000 --> 00:09:54.000]  一個最確定的證明
[00:09:54.000 --> 00:09:55.000]  我們什麼時候懷疑
[00:09:55.000 --> 00:09:58.000]  就要居睦看十字架
[00:09:58.000 --> 00:10:00.000]  立刻我們的內心就得到
[00:10:00.000 --> 00:10:02.000]  神的愛的保證
[00:10:02.000 --> 00:10:04.000]  第四點
[00:10:04.000 --> 00:10:08.000]  魔鬼利用夏娃的私慾
[00:10:08.000 --> 00:10:12.000]  你看在那裏經文告訴我們說
[00:10:12.000 --> 00:10:14.000]  夏娃聽了魔鬼的話
[00:10:14.000 --> 00:10:16.000]  就看那個樹上的果子
[00:10:16.000 --> 00:10:20.000]  覺得好看又好喫
[00:10:20.000 --> 00:10:23.000]  這是要滿足她自己的
[00:10:23.000 --> 00:10:25.000]  身體的私慾
[00:10:25.000 --> 00:10:27.000]  好喫 好看
[00:10:27.000 --> 00:10:29.000]  嚴默的情慾
[00:10:29.000 --> 00:10:31.000]  身體的私慾
[00:10:31.000 --> 00:10:33.000]  這種的慾念一動
[00:10:33.000 --> 00:10:35.000]  夏娃就開始
[00:10:35.000 --> 00:10:38.000]  落在危險的地步當中了
[00:10:38.000 --> 00:10:40.000]  第五點
[00:10:40.000 --> 00:10:44.000]  魔鬼要引起夏娃裏面的
[00:10:44.000 --> 00:10:47.000]  自我的驕傲
[00:10:47.000 --> 00:10:49.000]  所以撒旦就對夏娃說
[00:10:49.000 --> 00:10:50.000]  你看
[00:10:50.000 --> 00:10:53.000]  你喫了這個樹上的果子
[00:10:53.000 --> 00:10:55.000]  你的眼睛就能夠明亮
[00:10:55.000 --> 00:10:57.000]  你就能夠和神一樣
[00:10:57.000 --> 00:10:59.000]  像神一樣
[00:10:59.000 --> 00:11:02.000]  像神一樣這句話很厲害
[00:11:02.000 --> 00:11:05.000]  就是要夏娃
[00:11:05.000 --> 00:11:07.000]  要和神同等
[00:11:07.000 --> 00:11:10.000]  高舉自己
[00:11:10.000 --> 00:11:12.000]  要站在神的地位上
[00:11:12.000 --> 00:11:14.000]  這是致命傷
[00:11:14.000 --> 00:11:17.000]  這五點是撒旦過去
[00:11:17.000 --> 00:11:19.000]  用來害夏娃的
[00:11:19.000 --> 00:11:20.000]  讓她跌倒
[00:11:20.000 --> 00:11:23.000]  讓她落在魔鬼的陷阱當中
[00:11:23.000 --> 00:11:24.000]  照樣
[00:11:24.000 --> 00:11:26.000]  今天魔鬼也在
[00:11:26.000 --> 00:11:28.000]  每一個屬神的人的心中
[00:11:28.000 --> 00:11:31.000]  做同樣的工作
[00:11:31.000 --> 00:11:32.000]  他是蛇
[00:11:32.000 --> 00:11:35.000]  他非常的詭詐 狡猾
[00:11:35.000 --> 00:11:36.000]  我們不是他的對手
[00:11:36.000 --> 00:11:38.000]  所以我們必須
[00:11:38.000 --> 00:11:41.000]  從《創世紀》第三章學習
[00:11:41.000 --> 00:11:44.000]  非常重要的書靈的功課
[00:11:44.000 --> 00:11:48.000]  我們必須針對撒旦的這五點
[00:11:48.000 --> 00:11:52.000]  來一一認識他
[00:11:52.000 --> 00:11:55.000]  讓我們確定神的旨意是如何
[00:11:55.000 --> 00:11:58.000]  我們就站在神的旨意上
[00:11:58.000 --> 00:12:00.000]  與撒旦作戰
[00:12:00.000 --> 00:12:03.000]  當我們瞭解了撒旦的詭計的時候
[00:12:03.000 --> 00:12:04.000]  我們就能勝過他
[00:12:04.000 --> 00:12:06.000]  我們就能夠站得住
[00:12:06.000 --> 00:12:07.000]  我們就不至於跌倒
[00:12:07.000 --> 00:12:10.000]  不至於上當
[00:12:10.000 --> 00:12:13.000]  魔鬼的第三個名字是
[00:12:13.000 --> 00:12:15.000]  迷惑者
[00:12:15.000 --> 00:12:18.000]  是同一節裏面告訴我們的
[00:12:18.000 --> 00:12:23.000]  他是迷惑普天下的那一個
[00:12:23.000 --> 00:12:27.000]  迷惑和剛纔所說的蛇的作爲
[00:12:27.000 --> 00:12:30.000]  是相近的 相似的
[00:12:30.000 --> 00:12:35.000]  但是他有一個不同的重點
[00:12:35.000 --> 00:12:37.000]  大家記得主耶穌
[00:12:37.000 --> 00:12:40.000]  在科西瑪利園裏面禱告的時候
[00:12:40.000 --> 00:12:43.000]  他發現三個門徒睡着了
[00:12:43.000 --> 00:12:45.000]  所以主就對他們說
[00:12:45.000 --> 00:12:48.000]  總要警醒禱告
[00:12:48.000 --> 00:12:51.000]  免得入了迷惑
[00:12:51.000 --> 00:12:54.000]  主耶穌當時正在從事
[00:12:54.000 --> 00:12:57.000]  一個書靈的戰爭
[00:12:57.000 --> 00:13:00.000]  這個戰爭就是在神的旨意
[00:13:00.000 --> 00:13:02.000]  和自己的意思之間
[00:13:02.000 --> 00:13:04.000]  做一個選擇
[00:13:04.000 --> 00:13:06.000]  他選擇得很正確
[00:13:06.000 --> 00:13:08.000]  他說父啊
[00:13:08.000 --> 00:13:10.000]  只要照你的意思
[00:13:10.000 --> 00:13:12.000]  不要照我的意思
[00:13:12.000 --> 00:13:14.000]  他分辨得非常清楚
[00:13:14.000 --> 00:13:16.000]  哪是神的意思
[00:13:16.000 --> 00:13:18.000]  哪是自己的意思
[00:13:18.000 --> 00:13:20.000]  而撒旦呢
[00:13:20.000 --> 00:13:23.000]  就是要在這一件事上迷惑我們
[00:13:23.000 --> 00:13:25.000]  叫我們不能分辨
[00:13:25.000 --> 00:13:27.000]  哪是神的旨意
[00:13:27.000 --> 00:13:29.000]  哪是我們自己的意思
[00:13:29.000 --> 00:13:31.000]  讓我們用自己的意思
[00:13:31.000 --> 00:13:34.000]  來代替神的旨意
[00:13:34.000 --> 00:13:37.000]  那個時候我們就受了迷惑了
[00:13:37.000 --> 00:13:39.000]  那個時候我們就跌倒了
[00:13:39.000 --> 00:13:42.000]  當時主耶穌是在那裏禱告
[00:13:42.000 --> 00:13:47.000]  用禱告能夠把分別看得清楚
[00:13:47.000 --> 00:13:50.000]  今天我們也必須禱告
[00:13:50.000 --> 00:13:54.000]  我們才能夠不至於落在迷惑裏面
[00:13:54.000 --> 00:13:58.000]  今天撒旦要把神的旨意矇蔽起來
[00:13:58.000 --> 00:14:00.000]  叫我們看不見神的旨意
[00:14:00.000 --> 00:14:02.000]  只想到自己的意思
[00:14:02.000 --> 00:14:04.000]  結果我們就體貼自己
[00:14:04.000 --> 00:14:08.000]  一體貼自己就不能體貼神的旨意了
[00:14:08.000 --> 00:14:10.000]  所以主耶穌在世的時候
[00:14:10.000 --> 00:14:13.000]  對撒旦說退我後邊去吧
[00:14:13.000 --> 00:14:16.000]  因爲你只體貼人的意思
[00:14:16.000 --> 00:14:18.000]  不體貼神的意思
[00:14:18.000 --> 00:14:20.000]  求主幫助我們
[00:14:20.000 --> 00:14:24.000]  叫我們能夠看穿魔鬼的詭計
[00:14:24.000 --> 00:14:27.000]  當他想這樣的來迷惑我們的時候
[00:14:27.000 --> 00:14:30.000]  我們能夠精心禱告
[00:14:30.000 --> 00:14:32.000]  我們一禱告
[00:14:32.000 --> 00:14:35.000]  聖靈的光就在我們裏面照明瞭
[00:14:35.000 --> 00:14:37.000]  我們立刻分辨清楚
[00:14:37.000 --> 00:14:39.000]  哪是神的旨意
[00:14:39.000 --> 00:14:40.000]  哪是自己的意思
[00:14:40.000 --> 00:14:43.000]  我們就不至於上當
[00:14:43.000 --> 00:14:45.000]  有許許多多的基督徒
[00:14:45.000 --> 00:14:47.000]  迷迷糊糊迷迷糊糊的
[00:14:47.000 --> 00:14:50.000]  就把自己的意思代替了神的意思
[00:14:50.000 --> 00:14:53.000]  那就是因爲他們沒有藉着禱告
[00:14:53.000 --> 00:14:56.000]  來慎思明辨
[00:14:56.000 --> 00:14:58.000]  我們的禱告有一個重要的作用
[00:14:58.000 --> 00:15:02.000]  就是能夠做一個清楚的分辨
[00:15:02.000 --> 00:15:06.000]  不至於受到魔鬼的迷惑矇蔽
[00:15:06.000 --> 00:15:08.000]  在舊約聖經裏面
[00:15:08.000 --> 00:15:10.000]  告訴我們有許多的人
[00:15:10.000 --> 00:15:13.000]  他們把事物顛倒了
[00:15:13.000 --> 00:15:16.000]  我要讀一段經文給大家聽
[00:15:16.000 --> 00:15:20.000]  那就是《依賽亞書》第五章
[00:15:20.000 --> 00:15:23.000]  第20節到第23節
[00:15:23.000 --> 00:15:27.000]  這裏提到一些人受了魔鬼的迷惑
[00:15:27.000 --> 00:15:31.000]  他們就做了一些顛倒的事
[00:15:31.000 --> 00:15:33.000]  有七種的顛倒
[00:15:33.000 --> 00:15:35.000]  我讀出來給大家聽
[00:15:35.000 --> 00:15:39.000]  或在那些稱惡爲善
[00:15:39.000 --> 00:15:40.000]  稱善爲惡
[00:15:40.000 --> 00:15:42.000]  以暗爲光
[00:15:42.000 --> 00:15:44.000]  以光爲暗
[00:15:44.000 --> 00:15:46.000]  以苦爲甜
[00:15:46.000 --> 00:15:48.000]  以甜爲苦的人
[00:15:48.000 --> 00:15:51.000]  或在那些自以爲有智慧
[00:15:51.000 --> 00:15:53.000]  自看爲通達的人
[00:15:53.000 --> 00:15:56.000]  或在那些勇於飲酒
[00:15:56.000 --> 00:15:59.000]  以能力調濃酒的人
[00:15:59.000 --> 00:16:03.000]  他們因受賄賂就稱惡人爲義
[00:16:03.000 --> 00:16:06.000]  將義人的義奪去
[00:16:06.000 --> 00:16:10.000]  在這裏告訴我們七種的顛倒
[00:16:10.000 --> 00:16:13.000]  第一種的顛倒就是善惡的顛倒
[00:16:13.000 --> 00:16:15.000]  以惡爲善
[00:16:15.000 --> 00:16:16.000]  以善爲惡
[00:16:16.000 --> 00:16:19.000]  已經不能夠分辨哪是善哪是惡了
[00:16:19.000 --> 00:16:21.000]  這是多麼糊塗
[00:16:21.000 --> 00:16:24.000]  這就是因爲受了迷惑纔有的結果
[00:16:24.000 --> 00:16:26.000]  那麼第二種的顛倒
[00:16:26.000 --> 00:16:29.000]  就是光明和黑暗的顛倒
[00:16:29.000 --> 00:16:30.000]  以暗爲光
[00:16:30.000 --> 00:16:31.000]  以光爲暗
[00:16:31.000 --> 00:16:34.000]  今天有多少的人喜歡黑暗
[00:16:34.000 --> 00:16:36.000]  他們恨無光
[00:16:36.000 --> 00:16:38.000]  原來是應該愛光恨無黑暗
[00:16:38.000 --> 00:16:40.000]  但是恰恰翻過來
[00:16:40.000 --> 00:16:43.000]  愛黑暗卻恨無光
[00:16:43.000 --> 00:16:45.000]  所以約翰告訴我們說
[00:16:45.000 --> 00:16:47.000]  神定他們的罪
[00:16:47.000 --> 00:16:49.000]  原因就是在此了
[00:16:49.000 --> 00:16:51.000]  第三種的顛倒
[00:16:51.000 --> 00:16:54.000]  就是苦和甜的顛倒
[00:16:54.000 --> 00:16:55.000]  以苦爲甜
[00:16:55.000 --> 00:16:57.000]  以甜爲苦
[00:16:57.000 --> 00:16:59.000]  罪惡原來是苦的
[00:16:59.000 --> 00:17:03.000]  但是許多的人卻樂於享受最終之樂
[00:17:03.000 --> 00:17:07.000]  最後這個樂要變成痛苦
[00:17:07.000 --> 00:17:11.000]  所以撒旦用暫時的喜樂
[00:17:11.000 --> 00:17:13.000]  享受來欺騙人
[00:17:13.000 --> 00:17:15.000]  來毒害人
[00:17:15.000 --> 00:17:19.000]  就好像毒藥有一層糖衣一樣
[00:17:19.000 --> 00:17:21.000]  人放在口中的時候
[00:17:21.000 --> 00:17:22.000]  以爲是甜的
[00:17:22.000 --> 00:17:25.000]  喫下去最後就毒死了
[00:17:25.000 --> 00:17:27.000]  這是撒旦的顧忌
[00:17:27.000 --> 00:17:31.000]  他常常地這樣地害人
[00:17:31.000 --> 00:17:34.000]  第四種的顛倒
[00:17:34.000 --> 00:17:37.000]  那就是義和罪的顛倒
[00:17:37.000 --> 00:17:39.000]  稱罪人爲惡人
[00:17:39.000 --> 00:17:43.000]  因爲受賄賂就把惡人叫做義人
[00:17:43.000 --> 00:17:46.000]  世界上充滿了這樣的情況
[00:17:46.000 --> 00:17:47.000]  所以在這個世界上
[00:17:47.000 --> 00:17:49.000]  做義人是不容易的
[00:17:49.000 --> 00:17:53.000]  但是在詩篇三十四篇
[00:17:53.000 --> 00:17:55.000]  告訴我們神看顧義人
[00:17:55.000 --> 00:17:57.000]  雖然義人多有苦難
[00:17:57.000 --> 00:17:59.000]  神卻看顧他
[00:17:59.000 --> 00:18:01.000]  第五種的顛倒
[00:18:01.000 --> 00:18:05.000]  顛倒就是智慧和愚蠢的顛倒
