
[00:00:00.000 --> 00:00:04.000]  今晚我們一起思想《馬拉基書》第三講
[00:01:57.600 --> 00:02:02.000]  也不樂意從你們手中收納
[00:02:02.000 --> 00:02:06.500]  你們還說這是為什麼呢?
[00:02:06.500 --> 00:02:13.600]  因耶和華在你和你幼年所娶的妻中間作證
[00:02:13.600 --> 00:02:16.800]  她卻是你的配偶
[00:02:16.800 --> 00:02:19.600]  又是你盟約的妻
[00:02:19.900 --> 00:02:22.800]  你卻以詭詐待她
[00:02:22.800 --> 00:02:28.100]  雖然神有靈的餘力能做個人
[00:02:28.100 --> 00:02:31.300]  她不是單做一人嗎?
[00:02:31.300 --> 00:02:34.300]  何以只做一人呢?
[00:02:34.300 --> 00:02:38.900]  乃是她怨人不虔誠的後裔
[00:02:38.900 --> 00:02:42.300]  所以當謹守你們的心
[00:02:42.300 --> 00:02:47.900]  誰也不可以詭詐待年年所娶的妻
[00:02:48.200 --> 00:02:51.200]  耶和華以色列的神說
[00:02:51.200 --> 00:02:56.100]  「丘妻的事和以強暴待妻的人
[00:02:56.100 --> 00:02:59.100]  都是我所恨惡的」
[00:02:59.100 --> 00:03:02.700]  所以當謹守你們的心
[00:03:02.700 --> 00:03:05.000]  不可行詭詐
[00:03:05.000 --> 00:03:08.600]  這是耶和華說的
[00:03:08.600 --> 00:03:10.800]  我們一起祈禱求主幫我們
[00:03:10.800 --> 00:03:14.900]  萬君的主我們再次恭敬
[00:03:15.400 --> 00:03:17.400]  漸漸來到你的面前
[00:03:17.400 --> 00:03:20.600]  打開你自己對我們所說的話
[00:03:20.600 --> 00:03:24.000]  我們求聖靈幫助我們每一個人的心裡
[00:03:24.000 --> 00:03:25.900]  有一個接受的土壤
[00:03:25.900 --> 00:03:27.800]  你對我們說的話
[00:03:27.800 --> 00:03:29.800]  我們願意衷心的接受
[00:03:29.800 --> 00:03:33.100]  求主你自己光照我們的內心
[00:03:33.100 --> 00:03:35.600]  讓我們得到你自己的真理
[00:03:35.600 --> 00:03:37.400]  我們自己會反省
[00:03:37.400 --> 00:03:41.200]  有求聖靈幫助我們的生命有所改變
[00:03:41.200 --> 00:03:44.100]  以致我們不是白白的聽你的說話
[00:03:44.500 --> 00:03:46.400]  主啊!二千多年前
[00:03:46.400 --> 00:03:48.400]  以色列人聽了你的說話
[00:03:48.400 --> 00:03:49.900]  並沒有進行
[00:03:49.900 --> 00:03:52.700]  主啊!我們今天再聽的時候
[00:03:52.700 --> 00:03:55.700]  願我們的心不是像他們那樣
[00:03:55.700 --> 00:03:58.300]  願我們的心都願意接受
[00:03:58.300 --> 00:04:00.100]  不再和你博取
[00:04:00.100 --> 00:04:03.400]  我們知道你的說話都是有意思
[00:04:03.400 --> 00:04:06.100]  你的說話都是帶著英氣
[00:04:06.100 --> 00:04:08.600]  求主打開我們的心
[00:04:08.600 --> 00:04:12.000]  接受你自己對我們所說的
[00:04:12.000 --> 00:04:14.100]  奉耶穌名祈禱
[00:04:14.100 --> 00:04:15.100]  阿們
[00:04:15.100 --> 00:04:20.100]  這一段聖經
[00:04:20.100 --> 00:04:22.100]  雖然很短
[00:04:22.100 --> 00:04:28.100]  但是剛剛大家讀的時候會重複出現一個字眼
[00:04:28.100 --> 00:04:30.100]  就是鬼咋
[00:04:30.100 --> 00:04:32.000]  待你的弟兄
[00:04:32.000 --> 00:04:35.000]  鬼咋待你的妻子
[00:04:35.000 --> 00:04:37.500]  中文翻譯為鬼咋
[00:04:37.500 --> 00:04:39.400]  有一點可圈可點
[00:04:39.400 --> 00:04:40.500]  沒有錯
[00:04:40.500 --> 00:04:45.000]  不過並沒有完全表達出意思
[00:04:45.000 --> 00:04:49.000]  雖然是短短的幾節聖經
[00:04:49.000 --> 00:04:53.100]  這個字重複出現了五次
[00:04:53.100 --> 00:04:55.500]  可以看到整段中
[00:04:55.500 --> 00:04:57.500]  這是一個很核心的觀念
[00:04:57.500 --> 00:05:01.900]  原來希伯來文是Bagat這個字
[00:05:01.900 --> 00:05:04.800]  Bagat這個字怎麼翻譯呢?
[00:05:04.800 --> 00:05:06.400]  可以翻譯成鬼咋
[00:05:06.400 --> 00:05:09.100]  不過不是最準確的翻譯
[00:05:09.100 --> 00:05:16.000]  Bagat這個字是當時中東人
[00:05:16.000 --> 00:05:23.200]  中東人用衣服包著自己的動作
[00:05:23.200 --> 00:05:25.100]  所產生出來的字眼
[00:05:25.100 --> 00:05:27.000]  大家可能稍微
[00:05:27.000 --> 00:05:29.900]  就算沒去過也看過一些影片
[00:05:29.900 --> 00:05:31.600]  或者紀錄片
[00:05:31.600 --> 00:05:33.800]  中東人很喜歡包著
[00:05:33.800 --> 00:05:35.500]  因為太陽的緣故
[00:05:35.500 --> 00:05:38.800]  產生了一種很神秘的民族感
[00:05:38.800 --> 00:05:40.200]  包著頭
[00:05:40.200 --> 00:05:41.800]  有時候包著臉
[00:05:41.800 --> 00:05:43.200]  有時候封衣服
[00:05:43.200 --> 00:05:44.400]  只剩下兩隻眼
[00:05:44.400 --> 00:05:45.900]  全身都包著
[00:05:45.900 --> 00:05:48.600]  究竟是什麼意思呢?
[00:05:48.600 --> 00:05:50.600]  當然包著是必須要
[00:05:50.600 --> 00:05:52.800]  但是慢慢形成了一種感覺
[00:05:52.800 --> 00:05:54.700]  給你感覺就是內裡乾坤
[00:05:54.700 --> 00:05:56.600]  不知道裡面包著什麼
[00:05:56.600 --> 00:05:58.400]  裡面不知道有什麼料子
[00:05:58.400 --> 00:05:59.800]  當時沒有槍
[00:05:59.800 --> 00:06:00.800]  可能有刀
[00:06:00.800 --> 00:06:02.700]  包著走過來
[00:06:02.700 --> 00:06:03.400]  沒事沒事
[00:06:03.400 --> 00:06:04.900]  有一刀出來
[00:06:04.900 --> 00:06:05.800]  就是說
[00:06:05.800 --> 00:06:09.900]  遮掩、遮蓋、隱藏了一些東西
[00:06:09.900 --> 00:06:12.200]  讓你有一種威脅感
[00:06:12.200 --> 00:06:14.700]  這就是Bagat這個字
[00:06:14.700 --> 00:06:16.600]  所以這不是一個好的字眼
[00:06:16.600 --> 00:06:19.800]  中文聖經也將它譯為鬼咋
[00:06:19.800 --> 00:06:20.700]  也有意思
[00:06:20.700 --> 00:06:22.000]  不是很真誠
[00:06:22.000 --> 00:06:24.300]  鬼咋就比較差一點
[00:06:24.300 --> 00:06:26.000]  就是說騙你
[00:06:26.000 --> 00:06:27.400]  有時候不一定騙你的
[00:06:27.400 --> 00:06:28.300]  它沒有說騙你
[00:06:28.300 --> 00:06:30.300]  不過不讓你看到它所有東西
[00:06:30.300 --> 00:06:31.800]  又或者它說的話
[00:06:31.800 --> 00:06:33.200]  半真半假
[00:06:33.200 --> 00:06:35.500]  似真似假
[00:06:35.500 --> 00:06:37.500]  在這種關係上
[00:06:37.500 --> 00:06:41.800]  我們說這個也叫做Bagat這個字所表達
[00:06:41.800 --> 00:06:46.800]  所以我將它稍微譯為遮掩、不忠
[00:06:46.800 --> 00:06:49.200]  你看的時候就會明白一點
[00:06:49.200 --> 00:06:49.800]  是不是?
[00:06:49.800 --> 00:06:50.900]  因為很多時候我們說
[00:06:50.900 --> 00:06:54.600]  這裡不一定說這些人對他的妻子
[00:06:54.600 --> 00:06:57.100]  年輕的時候所娶的妻子
[00:06:57.100 --> 00:06:57.700]  鬼咋
[00:06:57.700 --> 00:06:58.800]  鬼什麼咋?
[00:06:58.800 --> 00:06:59.700]  是不忠
[00:06:59.700 --> 00:07:04.100]  因為他娶了其他的女子為妻
[00:07:04.100 --> 00:07:06.000]  我們就會明白一點這段聖經
[00:07:06.000 --> 00:07:08.000]  讀下去的時候
[00:07:08.000 --> 00:07:09.300]  雖然短短的七節
[00:07:09.300 --> 00:07:11.800]  但是這裡說了三件事
[00:07:11.800 --> 00:07:13.500]  其實是兩方面
[00:07:13.500 --> 00:07:15.300]  但是有三件事
[00:07:15.300 --> 00:07:16.900]  第一就是第十節
[00:07:16.900 --> 00:07:17.900]  第一節
[00:07:17.900 --> 00:07:21.600]  就是說到在弟兄之間
[00:07:21.600 --> 00:07:23.500]  今天我們當然加上姐妹了
[00:07:23.500 --> 00:07:25.600]  弟兄姐妹之間
[00:07:25.600 --> 00:07:29.400]  互相之間有沒有忠誠
[00:07:29.400 --> 00:07:31.200]  有沒有不忠
[00:07:31.200 --> 00:07:32.800]  以及遮掩
[00:07:33.800 --> 00:07:35.200]  這是第一方面
[00:07:35.200 --> 00:07:37.100]  接著第十一節
[00:07:37.100 --> 00:07:38.400]  和十二節
[00:07:38.400 --> 00:07:40.500]  兩節很清楚
[00:07:40.500 --> 00:07:43.800]  第十一節猶太人行了一件不忠的事
[00:07:43.800 --> 00:07:46.000]  就是什麼呢?
[00:07:46.000 --> 00:07:51.300]  他娶了侍奉外邦神的女子為妻
[00:07:51.300 --> 00:07:54.100]  然後第十三節
[00:07:54.100 --> 00:07:56.800]  你們又行了一件這樣的事
[00:07:56.800 --> 00:07:58.400]  就是他們
[00:07:58.400 --> 00:08:02.700]  原來他們已經娶了猶太人的妻子
[00:08:02.700 --> 00:08:05.600]  現在他們再娶外邦人的妻子
[00:08:05.600 --> 00:08:08.000]  就是說他們雙重的錯
[00:08:08.000 --> 00:08:08.800]  第一
[00:08:08.800 --> 00:08:11.000]  他們娶了或者嫁了
[00:08:11.000 --> 00:08:13.900]  現在我們現代化一點
[00:08:13.900 --> 00:08:16.400]  不是單方面的了
[00:08:16.400 --> 00:08:21.600]  他們娶了或者嫁了一些侍奉外邦的
[00:08:21.600 --> 00:08:25.400]  就是說不相信耶和華真神的人為妻
[00:08:25.400 --> 00:08:26.400]  為夫
[00:08:26.400 --> 00:08:28.000]  然後
[00:08:28.000 --> 00:08:34.100]  他還撇棄了他本來年輕的時候所娶的妻子
[00:08:34.100 --> 00:08:37.200]  猶太人二十多歲就一定要結婚了
[00:08:37.200 --> 00:08:39.600]  所以他當時結婚的
[00:08:39.600 --> 00:08:41.600]  肯定都是和猶太人結婚
[00:08:41.600 --> 00:08:43.100]  不過後來
[00:08:43.100 --> 00:08:44.600]  就深思熟慮
[00:08:44.600 --> 00:08:46.400]  過了一段日子的時候
[00:08:46.400 --> 00:08:47.800]  看到外邦女子
[00:08:47.800 --> 00:08:49.400]  又跟他合起來
[00:08:49.400 --> 00:08:50.900]  然後和他結婚
[00:08:50.900 --> 00:08:53.700]  也很現代
[00:08:53.700 --> 00:08:55.800]  在香港就熟悉了
[00:08:57.100 --> 00:08:58.600]  這時候
[00:08:58.600 --> 00:09:00.900]  神將他分為兩方面的錯
[00:09:00.900 --> 00:09:01.900]  其實是同一件事
[00:09:01.900 --> 00:09:03.700]  都是婚姻上的不忠
[00:09:03.700 --> 00:09:05.000]  不過兩方面的錯
[00:09:05.000 --> 00:09:05.700]  第一
[00:09:05.700 --> 00:09:07.500]  在信仰上
[00:09:07.500 --> 00:09:10.100]  他娶了一個不信的妻子
[00:09:10.100 --> 00:09:13.700]  背棄了神和他所立的約
[00:09:13.700 --> 00:09:14.700]  第二
[00:09:14.700 --> 00:09:16.300]  他因為再娶
[00:09:16.300 --> 00:09:21.400]  以至和他本來結發的妻子
[00:09:21.400 --> 00:09:23.100]  產生了婚姻上
[00:09:23.100 --> 00:09:24.700]  關係上的不忠
[00:09:24.700 --> 00:09:26.000]  大家看到了嗎?
[00:09:26.000 --> 00:09:28.300]  兩樣一個是信仰上的不忠
[00:09:28.300 --> 00:09:32.100]  一個是婚姻關係上的不忠
[00:09:32.100 --> 00:09:35.800]  同樣都是在婚姻上所發生的事情
[00:09:35.800 --> 00:09:37.200]  很清楚了
[00:09:37.200 --> 00:09:39.300]  所以這三段
[00:09:39.300 --> 00:09:42.700]  不過大部分那段是第十一節
[00:09:42.700 --> 00:09:44.100]  一直到第十六節
[00:09:44.100 --> 00:09:45.900]  就說婚姻的關係
[00:09:45.900 --> 00:09:52.100]  第十節就說教會裡弟兄姐妹之間的關係
[00:09:53.600 --> 00:09:57.100]  我時常覺得我講這幾篇導讀很辛苦
[00:09:57.100 --> 00:09:59.900]  坦白說
[00:09:59.900 --> 00:10:02.500]  每次這兩次我都要上來整一下台
[00:10:02.500 --> 00:10:03.700]  其實我很腳軟
[00:10:03.700 --> 00:10:05.900]  真的腳軟
[00:10:05.900 --> 00:10:08.700]  認識我的弟兄姐妹就知道我不是這樣的人
[00:10:08.700 --> 00:10:10.400]  這麼兇的罵人
[00:10:10.400 --> 00:10:11.300]  我不想
[00:10:11.300 --> 00:10:13.100]  我心裡也很難受
[00:10:13.100 --> 00:10:14.700]  而且北宣的弟兄姐妹
[00:10:14.700 --> 00:10:16.300]  我們自己北宣家的弟兄姐妹
[00:10:16.300 --> 00:10:18.500]  是很好的弟兄姐妹
[00:10:18.500 --> 00:10:21.400]  最應該罵的沒有來
[00:10:21.400 --> 00:10:24.400]  可能是另外一間教會或者怎麼樣
[00:10:24.400 --> 00:10:26.400]  你不要猜是哪些人
[00:10:26.400 --> 00:10:28.300]  但是問題是
[00:10:28.300 --> 00:10:30.900]  我只能夠忠於聖經裡面
[00:10:30.900 --> 00:10:32.700]  聖經是這麼說我就這麼說
[00:10:32.700 --> 00:10:35.900]  今天有機會跟弟兄聊天
[00:10:35.900 --> 00:10:38.000]  我說很嚴厲
[00:10:38.000 --> 00:10:39.600]  有些人受不了
[00:10:39.600 --> 00:10:41.200]  捱不住
[00:10:41.200 --> 00:10:42.200]  會很自卑
[00:10:42.200 --> 00:10:43.900]  我覺得心裡也很難過
[00:10:43.900 --> 00:10:45.600]  但是我真的快手一點
[00:10:45.600 --> 00:10:47.500]  聖經沒有說那些安慰的話
[00:10:47.500 --> 00:10:50.100]  到了第三章第四章才說
[00:10:50.100 --> 00:10:52.700]  希望他繼續聽下去
[00:10:52.700 --> 00:10:54.700]  神的話這麼嚴厲
[00:10:54.700 --> 00:10:56.000]  我們只能夠僅僅這麼說
[00:10:56.000 --> 00:10:58.500]  今天下個晚上又是慘的
[00:10:58.500 --> 00:11:00.400]  今晚說結婚的問題
[00:11:00.400 --> 00:11:02.200]  又很敏感
[00:11:02.200 --> 00:11:03.600]  是不是很敏感?
[00:11:03.600 --> 00:11:04.700]  是很敏感的
[00:11:04.700 --> 00:11:07.800]  不是說我們北宣家裡面有人包二奶
[00:11:07.800 --> 00:11:09.100]  有也不奇怪
[00:11:09.100 --> 00:11:11.600]  老實說有也不奇怪
[00:11:11.600 --> 00:11:13.700]  我和我太太做了這麼久
[00:11:13.700 --> 00:11:16.100]  在教會裡面這麼多婚姻的鼓舞
[00:11:16.100 --> 00:11:17.100]  獻盡
[00:11:17.100 --> 00:11:18.700]  那些故事全部
[00:11:19.700 --> 00:11:21.600]  真的比片集好看
[00:11:21.600 --> 00:11:23.200]  如果說離奇曲折
[00:11:23.200 --> 00:11:24.500]  什麼都有
[00:11:24.500 --> 00:11:25.500]  想都想不到
[00:11:25.500 --> 00:11:26.600]  我睜大眼睛
[00:11:26.600 --> 00:11:28.000]  沒辦法相信
[00:11:28.000 --> 00:11:30.400]  如果不是當事人親自說出來
[00:11:30.400 --> 00:11:33.200]  一樣有在教會裡面
[00:11:33.200 --> 00:11:35.000]  但是我不想再爆出來
[00:11:35.000 --> 00:11:35.800]  因為這些
[00:11:35.800 --> 00:11:37.700]  雖然我不會說證明
[00:11:37.700 --> 00:11:39.600]  但是那些故事真的
[00:11:39.600 --> 00:11:42.300]  有時候我們兩個聽完之後
[00:11:42.300 --> 00:11:43.400]  都睡不著覺
[00:11:43.400 --> 00:11:44.300]  這樣也行
[00:11:44.300 --> 00:11:45.700]  這樣也有
[00:11:45.700 --> 00:11:47.100]  教會裡面一樣有
[00:11:47.700 --> 00:11:50.600]  但是有些更加敏感的就是
[00:11:50.600 --> 00:11:53.100]  我們和信與不信的問題
[00:11:53.100 --> 00:11:55.100]  和不信的結婚
[00:11:55.100 --> 00:11:56.500]  神給不給呢?
[00:11:56.500 --> 00:11:57.900]  我知道這些話
[00:11:57.900 --> 00:11:59.000]  這些事情
[00:11:59.000 --> 00:12:01.200]  如果問我心底裡
[00:12:01.200 --> 00:12:02.300]  我自己那句
[00:12:02.300 --> 00:12:03.900]  是想放鬆一點的
[00:12:03.900 --> 00:12:05.900]  但是聖經這麼說
[00:12:05.900 --> 00:12:08.600]  今晚我就按照聖經一定要這麼說
[00:12:08.600 --> 00:12:10.300]  這是神的標準
[00:12:10.300 --> 00:12:11.600]  我希望你明白
[00:12:11.600 --> 00:12:12.700]  希望你了解
[00:12:12.700 --> 00:12:14.100]  聽神的話
[00:12:14.100 --> 00:12:14.900]  不是聽什麼
[00:12:14.900 --> 00:12:15.900]  好嗎?
[00:12:15.900 --> 00:12:16.500]  好
[00:12:17.500 --> 00:12:20.000]  不過我們先思想一下第十節
[00:12:20.000 --> 00:12:21.100]  短短的一節
[00:12:21.100 --> 00:12:23.800]  講到關於在教會
[00:12:23.800 --> 00:12:26.400]  在猶太人當中
[00:12:26.400 --> 00:12:29.200]  就是我們今天基督徒的群體裡面
[00:12:29.200 --> 00:12:30.900]  新以色列的教會
[00:12:30.900 --> 00:12:32.200]  我們新以色列人
[00:12:32.200 --> 00:12:34.800]  我們教會當中的關係
[00:12:34.800 --> 00:12:36.200]  第十節說
[00:12:36.200 --> 00:12:38.200]  我們豈不是都是同一位父
[00:12:38.200 --> 00:12:40.400]  豈不是都是同一位神所做的嗎?
[00:12:40.400 --> 00:12:43.500]  我們各人怎麼可以以不忠掩飾
[00:12:43.500 --> 00:12:44.800]  來對待弟兄呢?
[00:12:44.800 --> 00:12:46.100]  背棄了神
[00:12:46.100 --> 00:12:48.800]  和我們列祖所立的約
[00:12:48.800 --> 00:12:51.600]  我想花一點時間來思想一下
[00:12:51.600 --> 00:12:56.400]  我們教會弟兄姐妹之間的信任
[00:12:56.400 --> 00:12:58.500]  和不信任的問題
[00:12:58.500 --> 00:13:03.300]  那裡寫了信任的教會
[00:13:03.300 --> 00:13:06.700]  和失去了相互信任的教會
[00:13:06.700 --> 00:13:09.400]  我心裡有很深的感受
[00:13:09.400 --> 00:13:11.200]  我今晚想和大家分享
[00:13:11.200 --> 00:13:14.100]  我也算在教會
[00:13:14.100 --> 00:13:15.700]  侍奉了有二十多年
[00:13:15.700 --> 00:13:17.200]  接近三十年的時間
[00:13:17.200 --> 00:13:19.900]  我真的見了很多很多的教會
[00:13:19.900 --> 00:13:21.700]  有很好的教會
[00:13:21.700 --> 00:13:23.200]  有很差的教會
[00:13:23.200 --> 00:13:24.700]  有香港的教會
[00:13:24.700 --> 00:13:26.700]  有世界各地不同的教會
[00:13:26.700 --> 00:13:29.600]  我想說一說我心底裡
[00:13:29.600 --> 00:13:30.900]  一直這麼多年
[00:13:30.900 --> 00:13:34.900]  我所觀察得到很重要的一個真理
[00:13:34.900 --> 00:13:39.000]  一個教會可以是天堂
[00:13:39.000 --> 00:13:41.200]  也可以是地獄
[00:13:43.600 --> 00:13:46.400]  其中一個很重要的關鍵
[00:13:46.400 --> 00:13:50.000]  分別就是在教會裡
[00:13:50.000 --> 00:13:52.000]  弟兄姐妹之間
[00:13:52.000 --> 00:13:54.700]  弟兄姐妹和牧師之間
[00:13:54.700 --> 00:13:57.100]  牧者和長輩之間
[00:13:57.100 --> 00:13:59.200]  長輩和弟兄姐妹之間
[00:13:59.200 --> 00:14:02.400]  有沒有一份信任
[00:14:02.400 --> 00:14:05.200]  如果你去過不同的教會
[00:14:05.200 --> 00:14:08.200]  不只是一開始就來北宣
[00:14:08.200 --> 00:14:11.900]  你就會發覺我所說的話是真的
[00:14:13.000 --> 00:14:15.600]  一個教會如果弟兄姐妹之間
[00:14:15.600 --> 00:14:17.800]  沒有了一種信任的氣氛
[00:14:17.800 --> 00:14:20.400]  是一個地獄
[00:14:20.400 --> 00:14:22.000]  很慘
[00:14:22.000 --> 00:14:24.000]  一個教會如果有信任
[00:14:24.000 --> 00:14:27.400]  同一件事是完全不同的
[00:14:27.400 --> 00:14:30.800]  一個教會如果弟兄姐妹之間
[00:14:30.800 --> 00:14:32.400]  和牧者之間有信任
[00:14:32.400 --> 00:14:34.200]  可以大事化小
[00:14:34.200 --> 00:14:36.800]  小事就忘記它
[00:14:36.800 --> 00:14:39.600]  偶爾有弟兄說了幾句
[00:14:39.600 --> 00:14:41.100]  很爆火的話
[00:14:41.100 --> 00:14:42.700]  甚至有些人身攻擊
[00:14:43.300 --> 00:14:44.900]  一個有信任的教會
[00:14:44.900 --> 00:14:46.300]  一個有信任氣氛的教會
[00:14:46.300 --> 00:14:47.700]  弟兄姐妹說是這樣的
[00:14:47.700 --> 00:14:48.300]  爆火的
[00:14:48.300 --> 00:14:48.900]  不要緊
[00:14:48.900 --> 00:14:50.500]  有個說了幾句
[00:14:50.500 --> 00:14:51.500]  明天就沒事了
[00:14:51.500 --> 00:14:53.600]  明天弟兄妹會走出來
[00:14:53.600 --> 00:14:54.500]  是不是真的
[00:14:54.500 --> 00:14:55.300]  不好意思
[00:14:55.300 --> 00:14:56.800]  這麼生氣說這種話
[00:14:56.800 --> 00:14:57.800]  我收回收回
[00:14:57.800 --> 00:14:58.500]  是囉
[00:14:58.500 --> 00:14:59.400]  不要緊
[00:14:59.400 --> 00:15:00.000]  弟兄姐妹
[00:15:00.000 --> 00:15:01.200]  大家互相擁抱
[00:15:01.200 --> 00:15:02.100]  大家一起祈禱
[00:15:02.100 --> 00:15:03.300]  完全沒事的
[00:15:03.300 --> 00:15:04.900]  我見過這樣的教會
[00:15:04.900 --> 00:15:07.500]  教會哪裡會沒有問題的
[00:15:07.500 --> 00:15:08.000]  你說是不是
[00:15:08.000 --> 00:15:09.600]  這個世界上哪裡有教會沒有問題
[00:15:09.600 --> 00:15:10.300]  剛才說的
[00:15:10.300 --> 00:15:11.300]  一個教會
[00:15:11.300 --> 00:15:12.100]  如果他告訴你
[00:15:12.100 --> 00:15:14.400]  教會裡面從來沒有意見衝突的
[00:15:14.400 --> 00:15:16.100]  我經常說的
[00:15:16.100 --> 00:15:17.000]  一個這樣的教會
[00:15:17.000 --> 00:15:18.000]  要麼就是天堂
[00:15:18.000 --> 00:15:19.700]  要麼就是地獄
[00:15:19.700 --> 00:15:21.300]  多數都是地獄
[00:15:21.300 --> 00:15:23.700]  教會如果沒有問題的話
[00:15:23.700 --> 00:15:25.500]  沒有不同意見的話
[00:15:25.500 --> 00:15:26.500]  一個教會
[00:15:26.500 --> 00:15:27.900]  肯定有不同意見的
[00:15:27.900 --> 00:15:31.400]  不過如果有互相信任的氣氛的教會
[00:15:31.400 --> 00:15:33.700]  弟兄姐妹在不同意見裡面
[00:15:33.700 --> 00:15:35.300]  一樣可以
[00:15:35.300 --> 00:15:38.100]  一樣可以互相成為好的肢體
[00:15:38.100 --> 00:15:41.600]  但相反如果教會失去了信任
[00:15:42.300 --> 00:15:43.400]  失去了信任
[00:15:43.400 --> 00:15:44.800]  大家你看我看
[00:15:44.800 --> 00:15:46.700]  你猜你有什麼隱藏的議程
[00:15:46.700 --> 00:15:47.400]  你明白嗎?
[00:15:47.400 --> 00:15:48.800]  那些叫陰謀論
[00:15:48.800 --> 00:15:50.700]  今天我們香港人民
[00:15:50.700 --> 00:15:54.000]  市民對政府高官的態度
[00:15:54.000 --> 00:15:56.900]  傳媒對政府的態度
[00:15:56.900 --> 00:15:58.500]  失去了信任
[00:15:58.500 --> 00:16:00.500]  你無論做什麼都好
[00:16:00.500 --> 00:16:01.600]  都被人猜
[00:16:01.600 --> 00:16:03.500]  你就在地獄當中
[00:16:03.500 --> 00:16:06.200]  我也試過在一個這樣的教會裡面做牧師
[00:16:06.200 --> 00:16:07.200]  很慘的
[00:16:07.200 --> 00:16:10.000]  我因為要說到天地良心神之道
[00:16:10.000 --> 00:16:11.400]  我從來沒有說過一天道
[00:16:11.400 --> 00:16:12.300]  我這麼大的兒子
[00:16:12.300 --> 00:16:14.400]  是指桑罵槐的
[00:16:14.400 --> 00:16:15.600]  不會的
[00:16:15.600 --> 00:16:17.100]  我就是聖經這樣說
[00:16:17.100 --> 00:16:17.900]  我就這樣說的
[00:16:17.900 --> 00:16:18.700]  我從來沒有說
[00:16:18.700 --> 00:16:20.100]  讓我今天炮製一篇東西
[00:16:20.100 --> 00:16:21.400]  是砌那個人才行
[00:16:21.400 --> 00:16:22.700]  我從來沒有的
[00:16:22.700 --> 00:16:24.500]  我真的沒有在神面前
[00:16:24.500 --> 00:16:25.600]  我很大膽的說
[00:16:25.600 --> 00:16:27.000]  我就按照聖經說
[00:16:27.000 --> 00:16:30.000]  但是當一間教會對牧師沒有信任的時候
[00:16:30.000 --> 00:16:30.500]  就慘了
[00:16:30.500 --> 00:16:31.100]  你知不知道?
[00:16:31.100 --> 00:16:32.600]  當我一眼看下去的時候
[00:16:32.600 --> 00:16:34.500]  我知道那幾個在檢查著我
[00:16:34.500 --> 00:16:37.500]  我本來是按照聖經的說
[00:16:37.500 --> 00:16:39.100]  但是我說到一句的時候
[00:16:39.100 --> 00:16:39.500]  我說
[00:16:39.500 --> 00:16:41.000]  他們馬上打個燈
[00:16:41.100 --> 00:16:42.000]  我這麼說的時候
[00:16:42.000 --> 00:16:43.700]  當然以為我這麼說他了
[00:16:43.700 --> 00:16:45.900]  因為這麼巧就說到他了
[00:16:45.900 --> 00:16:47.000]  聖經裡面那一句
[00:16:47.000 --> 00:16:47.900]  本來不是說他
[00:16:47.900 --> 00:16:48.800]  都說到他
[00:16:48.800 --> 00:16:51.300]  於是我就說到那一句都說不下去
