
[00:00:00.000 --> 00:00:04.400]  我們今天繼續思想聖經有關主耶穌的比喻
[00:03:06.500 --> 00:03:11.500]  弟兄姊妹不要因為我們熟悉這個真理
[00:03:11.500 --> 00:03:13.500]  我們輕忽了這件事情
[00:03:13.500 --> 00:03:16.500]  主耶穌來到世上很清楚告訴我們
[00:03:16.500 --> 00:03:19.000]  我們來到不是接受人的服侍
[00:03:19.500 --> 00:03:21.500]  而是要服侍人
[00:03:21.500 --> 00:03:24.500]  而成為了人的奴僕
[00:03:24.500 --> 00:03:27.500]  祂甘願順服以至於死
[00:03:27.500 --> 00:03:29.500]  且死在十字架上
[00:03:29.500 --> 00:03:32.500]  為我們受死
[00:03:32.500 --> 00:03:34.500]  為我們洗腳
[00:03:34.500 --> 00:03:39.000]  當我們想到主為我們成為了奴僕的時候
[00:03:39.000 --> 00:03:40.500]  轉一個角度
[00:03:40.500 --> 00:03:42.500]  我們會立時想到
[00:03:42.500 --> 00:03:45.500]  在聖經很多處地方提及到
[00:03:45.500 --> 00:03:48.500]  我們這一班蒙受拯救的人
[00:03:49.000 --> 00:03:53.000]  我們都會成為了主的奴僕
[00:03:53.000 --> 00:03:57.000]  保羅在《哥林多前書》第七章提到
[00:03:57.000 --> 00:03:59.000]  如果哪一個人做奴僕的話
[00:03:59.000 --> 00:04:00.000]  他信了主
[00:04:00.000 --> 00:04:02.000]  他就是主所釋放的人
[00:04:02.000 --> 00:04:05.000]  然後他提到那些不是奴僕的
[00:04:05.000 --> 00:04:06.000]  自由的人
[00:04:06.000 --> 00:04:07.000]  就說
[00:04:07.000 --> 00:04:08.500]  第七章二十二節
[00:04:08.500 --> 00:04:09.500]  聖經這樣說
[00:04:09.500 --> 00:04:12.500]  作自由之人蒙召的
[00:04:12.500 --> 00:04:16.000]  就是基督的奴僕
[00:04:16.000 --> 00:04:18.500]  你們是從價買來的
[00:04:18.500 --> 00:04:21.000]  不要作人的奴僕
[00:04:21.000 --> 00:04:24.500]  這件事情是相提並論的
[00:04:24.500 --> 00:04:27.000]  我們成為了基督的奴僕之後
[00:04:27.000 --> 00:04:28.500]  要常常記得
[00:04:28.500 --> 00:04:31.500]  我們因為主曾經為我們作奴僕
[00:04:31.500 --> 00:04:33.000]  用重價
[00:04:33.000 --> 00:04:35.000]  生命的代價
[00:04:35.000 --> 00:04:37.000]  將我們買熟回來
[00:04:37.000 --> 00:04:40.000]  因此我們不要做這個世界的奴僕
[00:04:40.000 --> 00:04:43.500]  不要只是聽從人
[00:04:43.500 --> 00:04:46.000]  作了人的奴僕
[00:04:46.000 --> 00:04:47.500]  包括自己
[00:04:48.000 --> 00:04:49.000]  而一生
[00:04:49.000 --> 00:04:52.000]  去遵從主耶穌給我們的吩咐
[00:04:52.000 --> 00:04:54.000]  作祂的僕人
[00:04:54.000 --> 00:04:58.000]  因為我們是祂從價所買熟回來的
[00:04:58.000 --> 00:05:00.000]  正因為這樣
[00:05:00.000 --> 00:05:03.000]  今天我們所思想的題目所提到的
[00:05:03.000 --> 00:05:05.000]  既然是主的僕人
[00:05:05.000 --> 00:05:07.500]  我們謙卑自己
[00:05:07.500 --> 00:05:10.000]  知道我們所做的
[00:05:10.000 --> 00:05:12.000]  是應份做的
[00:05:12.000 --> 00:05:14.000]  是應該做的
[00:05:14.000 --> 00:05:17.000]  在下面我們讀到盧格夫音
[00:05:17.500 --> 00:05:18.500]  盧格夫音裏面
[00:05:18.500 --> 00:05:21.000]  大家讀的時候會發現有三個小段
[00:05:21.000 --> 00:05:23.000]  或者說三個比喻
[00:05:23.000 --> 00:05:26.000]  第一個比喻提及大磨石
[00:05:26.000 --> 00:05:28.000]  山在頸上
[00:05:28.000 --> 00:05:31.500]  這裏可以是一個事實的情況
[00:05:31.500 --> 00:05:33.500]  亦可以是一個比喻
[00:05:33.500 --> 00:05:38.000]  比喻一種極其恐怖的死亡的情況
[00:05:38.000 --> 00:05:40.500]  第二我們會談到的就是
[00:05:40.500 --> 00:05:42.500]  介塞子的信心
[00:05:42.500 --> 00:05:44.500]  然後我們提到的就是
[00:05:44.500 --> 00:05:46.000]  按照主的吩咐
[00:05:46.000 --> 00:05:47.500]  作主的僕人
[00:05:47.500 --> 00:05:49.500]  這三部分
[00:05:49.500 --> 00:05:52.500]  可以是一個獨立的三個小段
[00:05:52.500 --> 00:05:56.500]  可能盧格夫音是按照時序
[00:05:56.500 --> 00:05:58.500]  來記錄這三件事情
[00:05:58.500 --> 00:06:01.500]  但亦有可能這三個小段
[00:06:01.500 --> 00:06:04.000]  有一種相關連的意義
[00:06:04.000 --> 00:06:06.000]  是連繫著這三個小段
[00:06:06.000 --> 00:06:09.000]  我們現在一起小心地讀一讀
[00:06:09.000 --> 00:06:11.000]  這三個小段
[00:06:11.000 --> 00:06:14.000]  首先聖經裏面第十章一開始的時候提到
[00:06:14.000 --> 00:06:16.500]  大磨石山在頸上的比喻
[00:06:16.500 --> 00:06:18.500]  一個重點提到
[00:06:18.500 --> 00:06:21.500]  要謹慎不要使人犯罪
[00:06:21.500 --> 00:06:23.500]  聖經說
[00:06:23.500 --> 00:06:24.500]  耶穌對門徒說
[00:06:24.500 --> 00:06:26.500]  使人叛倒的是
[00:06:26.500 --> 00:06:28.500]  是不可避免的
[00:06:28.500 --> 00:06:32.500]  但那使人叛倒的人有禍了
[00:06:32.500 --> 00:06:35.500]  聖經提到在這個世界上
[00:06:35.500 --> 00:06:37.500]  甚至在神的子民當中
[00:06:37.500 --> 00:06:40.500]  有使人叛倒的事
[00:06:40.500 --> 00:06:43.000]  這個叛倒原來的意思
[00:06:43.000 --> 00:06:46.000]  是包括了有魚餌
[00:06:46.000 --> 00:06:48.500]  一些引誘
[00:06:48.500 --> 00:06:50.500]  吸引了人
[00:06:50.500 --> 00:06:52.500]  又包含了網羅
[00:06:52.500 --> 00:06:55.500]  將你綁著 綑著
[00:06:55.500 --> 00:06:59.500]  又包含了一種像障礙的意思
[00:06:59.500 --> 00:07:01.500]  整個意思是說
[00:07:01.500 --> 00:07:05.500]  有些人使別人跌倒
[00:07:05.500 --> 00:07:08.500]  或者是使他被捕捉
[00:07:08.500 --> 00:07:11.000]  甚至在新日本
[00:07:11.000 --> 00:07:12.500]  如果你讀聖經的時候提到
[00:07:12.500 --> 00:07:15.500]  是使人犯罪的含義
[00:07:15.500 --> 00:07:17.500]  一些人所做的事情
[00:07:17.500 --> 00:07:19.000]  不單止自己跌倒
[00:07:19.000 --> 00:07:21.000]  也令到別人跌倒
[00:07:21.000 --> 00:07:23.000]  令到別人犯罪
[00:07:23.000 --> 00:07:28.000]  聖經說這些事情是會出現的
[00:07:28.000 --> 00:07:30.500]  如果你讀聖經前面
[00:07:30.500 --> 00:07:32.500]  十六章《馬太科音》的時候
[00:07:32.500 --> 00:07:36.000]  就提到主如何責備那些法理才人
[00:07:36.000 --> 00:07:39.500]  他們的生活言行是虛偽的
[00:07:39.500 --> 00:07:42.000]  因此叫很多人跌倒
[00:07:42.000 --> 00:07:45.000]  也提到當這些法理才人
[00:07:45.000 --> 00:07:47.500]  在不同的地方教訓別人的時候
[00:07:47.500 --> 00:07:51.500]  他們引誘別人走錯的路
[00:07:51.500 --> 00:07:53.500]  他們使人跌倒
[00:07:53.500 --> 00:07:56.000]  當然不單止在聖經的時代
[00:07:56.000 --> 00:07:57.500]  也在今天你會看到
[00:07:57.500 --> 00:07:59.500]  有很多不同的事情發生
[00:07:59.500 --> 00:08:01.500]  是叫人跌倒的
[00:08:01.500 --> 00:08:04.000]  最近剛剛留意到新聞提及到
[00:08:04.000 --> 00:08:06.500]  網上有很多消息
[00:08:06.500 --> 00:08:08.500]  其中一段就是關於
[00:08:08.500 --> 00:08:11.500]  發現網絡現在招聘很多人
[00:08:11.500 --> 00:08:13.000]  做工
[00:08:13.000 --> 00:08:15.500]  現在很多人很想找到工作的時候
[00:08:15.500 --> 00:08:17.500]  留意網上的消息
[00:08:17.500 --> 00:08:20.500]  後來經過調查之後
[00:08:20.500 --> 00:08:23.500]  發覺這間公司聘請了很多人
[00:08:23.500 --> 00:08:25.000]  但要他們做什麼呢?
[00:08:25.000 --> 00:08:28.500]  要他們開新的銀行戶口
[00:08:28.500 --> 00:08:31.000]  然後有很多這方面的轉接
[00:08:31.000 --> 00:08:33.000]  要交給他們做
[00:08:33.000 --> 00:08:38.000]  但發覺這些戶口是用來洗黑錢的
[00:08:38.000 --> 00:08:41.000]  因此一大批被招聘的人
[00:08:41.000 --> 00:08:46.000]  同樣陷入犯罪的過程中
[00:08:46.000 --> 00:08:48.000]  很多事情你會發覺
[00:08:48.000 --> 00:08:50.000]  人自己跌倒之餘
[00:08:50.000 --> 00:08:52.000]  不單止自己受影響
[00:08:52.000 --> 00:08:57.000]  也會引誘很多人犯罪和得罪人
[00:08:57.000 --> 00:08:58.500]  當然我們也會留意到
[00:08:58.500 --> 00:09:02.000]  在教會裏面有這些事情
[00:09:02.000 --> 00:09:04.500]  我本來也在想一些事情
[00:09:04.500 --> 00:09:06.500]  有些例子提出來
[00:09:06.500 --> 00:09:08.500]  但我想大家都會留意到
[00:09:08.500 --> 00:09:10.500]  或者最基本會看到
[00:09:10.500 --> 00:09:14.500]  今天有些人不能信耶穌
[00:09:14.500 --> 00:09:20.500]  是因為有些他的朋友或家人是基督徒
[00:09:20.500 --> 00:09:22.500]  你可能覺得好像很矛盾
[00:09:22.500 --> 00:09:25.500]  他們是基督徒為何不會信耶穌呢?
[00:09:25.500 --> 00:09:29.500]  其中一位朋友是未信主的
[00:09:29.500 --> 00:09:34.500]  他說他的老闆
[00:09:34.500 --> 00:09:38.500]  我認識他
[00:09:38.500 --> 00:09:40.500]  表面上是一個好人
[00:09:40.500 --> 00:09:45.500]  但體會到他只是爭取個人利益
[00:09:45.500 --> 00:09:47.500]  如何壓榨員工
[00:09:47.500 --> 00:09:48.500]  如何做事
[00:09:48.500 --> 00:09:54.500]  然後他走來邀請我回教會
[00:09:54.500 --> 00:09:56.500]  我知道他是基督徒之後
[00:09:56.500 --> 00:10:01.500]  我就決心以後都不回教會
[00:10:01.500 --> 00:10:03.500]  大家明白這種情況
[00:10:03.500 --> 00:10:06.500]  當人見到一些稱為基督徒的人
[00:10:06.500 --> 00:10:08.500]  但他所行所做的事情
[00:10:08.500 --> 00:10:11.500]  帶來了很壞的見證
[00:10:11.500 --> 00:10:14.500]  是阻攔人來信主
[00:10:14.500 --> 00:10:19.500]  亦會叫人陷入一些網絡裏面
[00:10:19.500 --> 00:10:21.500]  先聽主耶穌說
[00:10:21.500 --> 00:10:26.500]  使人叛道的事是不可能避免的
[00:10:26.500 --> 00:10:30.500]  這件事情是我們要接受
[00:10:30.500 --> 00:10:32.500]  是會出現的
[00:10:32.500 --> 00:10:34.500]  但這種接受不等於
[00:10:34.500 --> 00:10:38.500]  那使人叛道的人是無事的
[00:10:38.500 --> 00:10:40.500]  主說他們有禍
[00:10:40.500 --> 00:10:43.500]  意味著就算這些事情不能避免
[00:10:43.500 --> 00:10:47.500]  不會減輕神對這些人的懲罰
[00:10:47.500 --> 00:10:51.500]  仍然是有神對他們的審判
[00:10:51.500 --> 00:10:53.500]  所以主特別用一句話說
[00:10:53.500 --> 00:10:56.500]  這些人有禍了
[00:10:56.500 --> 00:10:58.500]  是有禍了
[00:10:58.500 --> 00:11:00.500]  然後大家都熟悉的一件事情
[00:11:00.500 --> 00:11:01.500]  聖經裏面說到
[00:11:01.500 --> 00:11:04.500]  對他來說第二節
[00:11:04.500 --> 00:11:08.500]  在他的脖子上生了一塊大磨石
[00:11:08.500 --> 00:11:09.500]  把它扔在海裏
[00:11:09.500 --> 00:11:16.500]  也比他使這個小人物中的一個叛道還好
[00:11:16.500 --> 00:11:18.500]  當時的人很明白
[00:11:18.500 --> 00:11:22.500]  因為大磨石是一些又大又重的磨石
[00:11:22.500 --> 00:11:26.500]  用來磨穀物的
[00:11:26.500 --> 00:11:30.500]  這個大磨石生在人的頭上
[00:11:30.500 --> 00:11:32.500]  在他的脖子上
[00:11:32.500 --> 00:11:35.500]  然後扔在深海裏
[00:11:35.500 --> 00:11:39.500]  他有沒有機會可以翻身
[00:11:39.500 --> 00:11:42.500]  是一種完全無助
[00:11:42.500 --> 00:11:46.500]  很悲慘的一種死亡
[00:11:46.500 --> 00:11:48.500]  在過程裏面
[00:11:48.500 --> 00:11:50.500]  聖經特別說一件事情
[00:11:50.500 --> 00:11:52.500]  對於這些人來說
[00:11:52.500 --> 00:11:54.500]  將他拋在海裏
[00:11:54.500 --> 00:11:59.500]  比他使這個小人物中的一個叛道還好
[00:11:59.500 --> 00:12:01.500]  有一種比較在這裏
[00:12:01.500 --> 00:12:03.500]  你發覺
[00:12:03.500 --> 00:12:05.500]  主耶穌告訴你
[00:12:05.500 --> 00:12:08.500]  你被人綁一塊石頭扔在海裏
[00:12:08.500 --> 00:12:13.500]  比你叫人跌倒好
[00:12:13.500 --> 00:12:17.500]  大家會想到這個選擇
[00:12:17.500 --> 00:12:19.500]  如果你去選擇的時候
[00:12:19.500 --> 00:12:21.500]  而且你必須選一
[00:12:21.500 --> 00:12:24.500]  你會選擇什麼?
[00:12:24.500 --> 00:12:27.500]  當然拳人撥倒沒有那麼慘
[00:12:27.500 --> 00:12:29.500]  但主很清楚告訴我們
[00:12:29.500 --> 00:12:37.500]  使人叛倒比被人用石頭沉在深海裏更慘
[00:12:37.500 --> 00:12:42.500]  面對上帝給人的審判
[00:12:42.500 --> 00:12:45.500]  主看得很嚴重
[00:12:45.500 --> 00:12:46.500]  我們即時會想起
[00:12:46.500 --> 00:12:47.500]  可能大家都會想起
[00:12:47.500 --> 00:12:49.500]  馬達芬提到
[00:12:49.500 --> 00:12:51.500]  主耶穌說如果你在身體裏面
[00:12:51.500 --> 00:12:55.500]  你一隻手叫你犯罪跌倒
[00:12:55.500 --> 00:12:58.500]  寧願你將它斬下來
[00:12:58.500 --> 00:13:01.500]  少了身體肢體當中的其中之一
[00:13:01.500 --> 00:13:06.500]  比整個人被拋在地獄裏好
[00:13:06.500 --> 00:13:07.500]  大家看到
[00:13:07.500 --> 00:13:10.500]  當然主沒有叫我們要斬下手
[00:13:10.500 --> 00:13:14.500]  但祂讓我們看到那種嚴重性
[00:13:14.500 --> 00:13:16.500]  而祂在這裏很清楚地說出一件事
[00:13:16.500 --> 00:13:18.500]  就是你要留意
[00:13:18.500 --> 00:13:21.500]  不要因為你所作所行的事情
[00:13:21.500 --> 00:13:23.500]  叫人跌倒
[00:13:23.500 --> 00:13:25.500]  叫人犯罪
[00:13:25.500 --> 00:13:28.500]  這就是我們在今天的生活裏
[00:13:28.500 --> 00:13:31.500]  我們需要常常警覺
[00:13:31.500 --> 00:13:33.500]  你會發覺很多時候
[00:13:33.500 --> 00:13:38.500]  我們面對一些不好的處境
[00:13:38.500 --> 00:13:40.500]  或者惡人或者惡事
[00:13:40.500 --> 00:13:43.500]  不一定是我們會犯錯
[00:13:43.500 --> 00:13:46.500]  但往往因為別人犯錯
[00:13:46.500 --> 00:13:48.500]  而激動你的心
[00:13:48.500 --> 00:13:51.500]  他做得這件事
[00:13:51.500 --> 00:13:54.500]  我為何不可以這樣做
[00:13:54.500 --> 00:13:55.500]  他都可以了
[00:13:55.500 --> 00:13:56.500]  我為何不可以
[00:13:56.500 --> 00:13:58.500]  因為別人的錯
[00:13:58.500 --> 00:14:02.500]  以致我們會被引動犯錯
[00:14:02.500 --> 00:14:05.500]  這些情況也是我們需要常常留意
[00:14:05.500 --> 00:14:08.500]  這個可能不是對方主動這樣做
[00:14:08.500 --> 00:14:09.500]  但留心
[00:14:09.500 --> 00:14:11.500]  不因為別人的罪
[00:14:11.500 --> 00:14:14.500]  引致你都犯罪
[00:14:14.500 --> 00:14:17.500]  剛才我們看到聖經裏面讀到
[00:14:17.500 --> 00:14:18.500]  我們要留意
[00:14:18.500 --> 00:14:22.500]  我們是被主所重價買贖回來的
[00:14:22.500 --> 00:14:24.500]  格林德前書同樣有提及
[00:14:24.500 --> 00:14:27.500]  我們是重價所買贖回來的
[00:14:27.500 --> 00:14:32.500]  因此要在身子上榮耀上帝
[00:14:32.500 --> 00:14:34.500]  純純記得我們今天
[00:14:34.500 --> 00:14:36.500]  不需要面對審判
[00:14:36.500 --> 00:14:40.500]  是因為主耶穌曾經作我們的僕人
[00:14:40.500 --> 00:14:42.500]  而我們如何自己
[00:14:42.500 --> 00:14:45.500]  在一切所行的事上榮耀上帝
[00:14:45.500 --> 00:14:51.500]  才能夠與你所夢的恩是相稱
[00:14:51.500 --> 00:14:52.500]  我們再看下去
[00:14:52.500 --> 00:14:53.500]  在第二方面
[00:14:53.500 --> 00:14:55.500]  聖經再提及一件事
[00:14:55.500 --> 00:14:59.500]  就是要去規勸犯罪的人
[00:14:59.500 --> 00:15:03.500]  去寬恕曾經得罪自己的人
[00:15:03.500 --> 00:15:06.500]  在第三節下半句
[00:15:06.500 --> 00:15:08.500]  聖經這樣說
[00:15:08.500 --> 00:15:10.500]  如果你的兄弟犯罪
[00:15:10.500 --> 00:15:12.500]  要責備他
[00:15:12.500 --> 00:15:14.500]  如果他犯黑悔改
[00:15:14.500 --> 00:15:17.500]  要寬恕他
[00:15:17.500 --> 00:15:19.500]  聖經提到一件事
[00:15:19.500 --> 00:15:23.500]  在裏面不單止不要叫人叛賭
[00:15:23.500 --> 00:15:25.500]  更加要去規勸犯罪的人
[00:15:25.500 --> 00:15:29.500]  去寬恕曾經得罪自己的人
[00:15:29.500 --> 00:15:33.500]  聖經裏面提及要責備他
[00:15:33.500 --> 00:15:35.500]  或者我們即時會有感覺
[00:15:35.500 --> 00:15:37.500]  這樣也合理
[00:15:37.500 --> 00:15:40.500]  也應該給個機會
[00:15:40.500 --> 00:15:43.500]  罵他這樣做是不可以的
[00:15:43.500 --> 00:15:46.500]  但聖經集中有一個很特別的意思
[00:15:46.500 --> 00:15:52.500]  是在說你如何能夠去指明他的是非
[00:15:52.500 --> 00:15:55.500]  《漢語聖經》中特別有一個註腳提到
[00:15:55.500 --> 00:15:59.500]  經文這句話的原本含義
[00:15:59.500 --> 00:16:03.500]  是「陳明是非的價值」
[00:16:03.500 --> 00:16:05.500]  不是去指責他
[00:16:05.500 --> 00:16:07.500]  不是去埋怨他
[00:16:07.500 --> 00:16:09.500]  而是很嚴正的
[00:16:09.500 --> 00:16:13.500]  你都去幫助他分辨錯誤
[00:16:13.500 --> 00:16:18.500]  目的是讓他能夠從這些錯誤中出現
[00:16:18.500 --> 00:16:21.500]  不單止不會成為別人的絆腳石
[00:16:21.500 --> 00:16:26.500]  而且能夠幫助他們從罪中出來
[00:16:26.500 --> 00:16:31.500]  然後「如果他悔改,要寬恕他」
[00:16:31.500 --> 00:16:32.500]  第四節繼續說
[00:16:32.500 --> 00:16:34.500]  「如果他一天七次得罪你
[00:16:34.500 --> 00:16:37.500]  又七次回到你那裏去」
[00:16:37.500 --> 00:16:40.500]  這裏所說的是說到一些人
[00:16:40.500 --> 00:16:43.500]  沒錯,他們犯錯之後悔改
[00:16:43.500 --> 00:16:45.500]  之後又再犯錯
[00:16:45.500 --> 00:16:48.500]  但他又回到你那裏
[00:16:48.500 --> 00:16:50.500]  意味著他有一種誠實的心
[00:16:50.500 --> 00:16:52.500]  來再悔改
[00:16:52.500 --> 00:16:57.500]  在那個時候你仍然要饒恕
[00:16:57.500 --> 00:17:00.500]  就算好像三分四次
[00:17:00.500 --> 00:17:02.500]  但當他願意悔改的時候
[00:17:02.500 --> 00:17:06.500]  仍然要饒恕
[00:17:06.500 --> 00:17:09.500]  大家會記得我們早前在主日
[00:17:09.500 --> 00:17:11.500]  我們都有提及到另一段
[00:17:11.500 --> 00:17:13.500]  《馬太福音》十八章的經文
[00:17:13.500 --> 00:17:17.500]  提及到一個王和他的僕人的比喻
[00:17:17.500 --> 00:17:19.500]  大家會記得當時聖經說到
[00:17:19.500 --> 00:17:24.500]  這個僕人欠了王六千萬銀幣
[00:17:24.500 --> 00:17:27.500]  但出來之後見到一個欠他債的人
[00:17:27.500 --> 00:17:30.500]  欠了他一百銀幣
[00:17:30.500 --> 00:17:32.500]  但他最後聖經說什麼?
[00:17:32.500 --> 00:17:35.500]  捏住他的喉嚨,你快點還
[00:17:35.500 --> 00:17:38.500]  聖經後來提及到
[00:17:38.500 --> 00:17:41.500]  這位王對這個僕人說
[00:17:41.500 --> 00:17:43.500]  你這個惡僕
[00:17:43.500 --> 00:17:45.500]  你豈不是應該憐憫他
[00:17:45.500 --> 00:17:49.500]  好像我憐憫你一樣嗎?
[00:17:49.500 --> 00:17:55.500]  在這段時間我們會覺得很困難去原諒別人
[00:17:55.500 --> 00:17:59.500]  直到我們去深刻的體會
[00:17:59.500 --> 00:18:04.500]  我自己豈不是蒙受神的憐憫
[00:18:04.500 --> 00:18:10.500]  神對我的赦免大過我對別人的赦免
[00:18:10.500 --> 00:18:14.500]  所以主說你們要從心裏面去赦免
[00:18:14.500 --> 00:18:16.500]  去饒恕你的弟兄
[00:18:16.500 --> 00:18:22.500]  免得你自己再陷入審判當中
[00:18:22.500 --> 00:18:26.500]  當聖經一直提及這件事的時候
[00:18:26.500 --> 00:18:29.500]  下一個小段你會發覺
[00:18:29.500 --> 00:18:32.500]  好像突然間有一個新的主題出現了
[00:18:32.500 --> 00:18:37.500]  講完饒恕,講完去虧勸人之後
[00:18:37.500 --> 00:18:41.500]  聖經就說第五節
[00:18:41.500 --> 00:18:46.500]  使徒們對主說請增加我們的信心
[00:18:46.500 --> 00:18:50.500]  講到一個戒賽止的信心
[00:18:50.500 --> 00:18:51.500]  我寫一個標題
[00:18:51.500 --> 00:18:56.500]  全心信靠神自己便有能力
[00:18:56.500 --> 00:18:57.500]  在這裏你會發覺
[00:18:57.500 --> 00:19:00.500]  可能那些門徒會覺得自己沒有能力去饒恕
[00:19:00.500 --> 00:19:05.500]  沒有能力可以按照主的旨意去生活、行事
[00:19:05.500 --> 00:19:08.500]  他就求主賜給我們
[00:19:08.500 --> 00:19:11.500]  或者說加增我們的信心
[00:19:11.500 --> 00:19:14.500]  但是主的回應很特別
[00:19:14.500 --> 00:19:16.500]  這個回應也是大家熟悉的
[00:19:16.500 --> 00:19:20.500]  你留意聖經的第六節
[00:19:20.500 --> 00:19:22.500]  不如大家讀一讀這節經文
[00:19:22.500 --> 00:19:29.500]  主說:如果你們有好像一顆大賽止那樣的信心
[00:19:29.500 --> 00:19:32.500]  即使對這顆桑樹說
[00:19:32.500 --> 00:19:36.500]  年間拔起來栽到海裏去
[00:19:36.500 --> 00:19:40.500]  它也將要聽從你們
[00:19:40.500 --> 00:19:44.500]  主突然間說信心的大小問題
[00:19:44.500 --> 00:19:46.500]  他說很微小的信心
[00:19:46.500 --> 00:19:48.500]  好像大賽止那麼小的信心
[00:19:48.500 --> 00:19:51.500]  如果對於那棵桑樹
[00:19:51.500 --> 00:19:54.500]  當時在他們的地區
[00:19:54.500 --> 00:19:56.500]  是很大棵的樹
[00:19:56.500 --> 00:19:57.500]  三、四十呎高
[00:19:57.500 --> 00:19:59.500]  很大型的樹
[00:19:59.500 --> 00:20:01.500]  當時的拉比認為
[00:20:01.500 --> 00:20:06.500]  這些桑樹根在地上有六百年之久
[00:20:06.500 --> 00:20:10.500]  所以是極之牢固堅固的樹木
[00:20:10.500 --> 00:20:11.500]  他說這些事情
[00:20:11.500 --> 00:20:13.500]  就算是那麼大棵樹
[00:20:13.500 --> 00:20:18.500]  小小的信心都可以年間拔起栽到海裏
[00:20:18.500 --> 00:20:21.500]  意味著一些不可能的事情
[00:20:21.500 --> 00:20:24.500]  可能發生
