
[00:00:00.000 --> 00:00:06.000]  我們今天思想當紀念主恩而專心的遵從
[00:15:46.000 --> 00:15:48.000]  亦是這個時刻
[00:15:48.000 --> 00:15:50.000]  約書亞在臨終之前
[00:15:50.000 --> 00:15:53.000]  勉勵以色列人的說話
[00:15:53.000 --> 00:15:56.000]  你們去要得應許之地
[00:15:56.000 --> 00:16:00.000]  所以你看回第六節
[00:16:00.000 --> 00:16:02.000]  第六節約書亞說
[00:16:02.000 --> 00:16:04.000]  所以你們要十分堅強
[00:16:04.000 --> 00:16:05.000]  和合本說
[00:16:05.000 --> 00:16:09.000]  所以你們要大大壯膽
[00:16:09.000 --> 00:16:12.000]  去得著神要應許你的
[00:16:12.000 --> 00:16:15.000]  然後聖經再講另一方面
[00:16:15.000 --> 00:16:17.000]  一方面放膽去得著
[00:16:17.000 --> 00:16:18.000]  另一方面要留心
[00:16:18.000 --> 00:16:22.000]  不要和世界混雜了
[00:16:22.000 --> 00:16:24.000]  不要和世界同流合污
[00:16:24.000 --> 00:16:27.000]  所以第六節下面就說
[00:16:27.000 --> 00:16:31.000]  謹守遵行摩西律法書上的一切說話
[00:16:31.000 --> 00:16:33.000]  不要偏左右
[00:16:33.000 --> 00:16:34.000]  第七節
[00:16:34.000 --> 00:16:38.000]  使你們不與你們中間剩下的國家的人來往
[00:16:38.000 --> 00:16:41.000]  他們的神的名字你們不可提
[00:16:41.000 --> 00:16:43.000]  不可指著他們起誓
[00:16:43.000 --> 00:16:48.000]  不可侍奉和敬拜這些假神偶像
[00:16:48.000 --> 00:16:51.000]  要留心在這個地方生活的時候
[00:16:51.000 --> 00:16:54.000]  要和他們分別出來
[00:16:54.000 --> 00:16:56.000]  所以你讀到聖經
[00:16:56.000 --> 00:16:57.000]  哥林多後書第六章
[00:16:57.000 --> 00:16:59.000]  去到最後的時候
[00:16:59.000 --> 00:17:02.000]  聖經就在當中清楚的勉勵
[00:17:02.000 --> 00:17:06.000]  不要從他們中間分別出來
[00:17:06.000 --> 00:17:09.000]  不要沾不結剩的
[00:17:09.000 --> 00:17:11.000]  各位頂尖妹
[00:17:11.000 --> 00:17:14.000]  你會越來越發覺
[00:17:14.000 --> 00:17:19.000]  這個世界好像一隻爛了的蘋果
[00:17:19.000 --> 00:17:21.000]  我不知道你有沒有見過
[00:17:21.000 --> 00:17:23.000]  蘋果放久了
[00:17:23.000 --> 00:17:26.000]  拿出來一塊黑一塊黃
[00:17:26.000 --> 00:17:31.000]  這個世界的確是一隻爛了的蘋果
[00:17:31.000 --> 00:17:36.000]  你說我選一些沒事的吃
[00:17:36.000 --> 00:17:37.000]  一口咬下去
[00:17:37.000 --> 00:17:40.000]  要小心咬爛的部分
[00:17:40.000 --> 00:17:42.000]  我的意思是說
[00:17:42.000 --> 00:17:45.000]  我們是需要安然地生活
[00:17:45.000 --> 00:17:48.000]  但是我們要警覺著
[00:17:48.000 --> 00:17:51.000]  在當中受這個世界很多的價值觀
[00:17:51.000 --> 00:17:55.000]  很多的似是而非的道理所影響
[00:17:55.000 --> 00:17:57.000]  或者我簡單說
[00:17:57.000 --> 00:18:01.000]  這個世界其中一點很追求的重點
[00:18:01.000 --> 00:18:03.000]  就是成功
[00:18:03.000 --> 00:18:05.000]  要能夠成功
[00:18:05.000 --> 00:18:09.000]  是表示你要強過別人
[00:18:09.000 --> 00:18:12.000]  我這間公司營業額要最高
[00:18:12.000 --> 00:18:16.000]  我所做的工作要能夠拿第一
[00:18:16.000 --> 00:18:19.000]  當然大家都會明白
[00:18:19.000 --> 00:18:21.000]  我們是追求卓越的
[00:18:21.000 --> 00:18:23.000]  我們願意去榮耀上帝
[00:18:23.000 --> 00:18:26.000]  不表示我們可以懶懶行
[00:18:26.000 --> 00:18:29.000]  可以不理會自己的發揮
[00:18:29.000 --> 00:18:34.000]  但是何時我們以成功代替了神
[00:18:34.000 --> 00:18:39.000]  不理會神的心意去追求成功的時候
[00:18:39.000 --> 00:18:42.000]  我們就會失去了神自己
[00:18:42.000 --> 00:18:47.000]  我們不知不覺被這個世界污染了
[00:18:47.000 --> 00:18:50.000]  當我們說污穢的時候
[00:18:50.000 --> 00:18:54.000]  不單單是說一些道德性的問題
[00:18:54.000 --> 00:18:58.000]  同樣是一種世界的價值觀對我們的影響
[00:18:58.000 --> 00:19:01.000]  我講一件自己都感覺慚愧的事情
[00:19:01.000 --> 00:19:03.000]  給大家知道
[00:19:03.000 --> 00:19:08.000]  我記得好幾年之前我在美國參觀一間
[00:19:08.000 --> 00:19:11.000]  韓國人當地的教會
[00:19:11.000 --> 00:19:14.000]  很多人一千多人崇拜
[00:19:14.000 --> 00:19:18.000]  完了之後我看到他們教會有一個很大的地圖
[00:19:18.000 --> 00:19:22.000]  是貼滿了很多宣教士的一些標誌
[00:19:22.000 --> 00:19:25.000]  一顆釘代表一位宣教士
[00:19:25.000 --> 00:19:28.000]  我就數一數
[00:19:28.000 --> 00:19:31.000]  超過一百位宣教士
[00:19:31.000 --> 00:19:35.000]  在全世界不同的地方來傳福音宣教
[00:19:35.000 --> 00:19:40.000]  我就想一千多人的教會有一百位宣教士
[00:19:40.000 --> 00:19:43.000]  我好欣賞也好羨慕
[00:19:43.000 --> 00:19:48.000]  我當時心想如果我們北宣家
[00:19:48.000 --> 00:19:53.000]  能夠猜出一百位宣教士那就很好了
[00:19:53.000 --> 00:19:57.000]  在這樣想的時候內心有一種的審查
[00:19:57.000 --> 00:20:03.000]  究竟我是希望自己的教會是成功
[00:20:03.000 --> 00:20:09.000]  還是真正關心不同地方很多人未曾聽聞福音
[00:20:09.000 --> 00:20:12.000]  我關心的是自己
[00:20:12.000 --> 00:20:15.000]  還是真正生命的需要
[00:20:15.000 --> 00:20:18.000]  當我自己來到審查的時候
[00:20:18.000 --> 00:20:22.000]  我就祈禱求神赦免我這些動機
[00:20:22.000 --> 00:20:26.000]  在生命裡面神知道我們內心的狀況
[00:20:26.000 --> 00:20:30.000]  在這個世界裡面不讓這個世界來影響
