
[00:00:00.000 --> 00:00:02.000]  「天父,我們恭敬在祢面前」
[00:01:26.000 --> 00:01:27.000]  有什麼不同?
[00:01:27.000 --> 00:01:29.000]  就是開頭那句
[00:01:29.000 --> 00:01:33.000]  「你和你從埃及地領出來的人民」
[00:01:33.000 --> 00:01:37.000]  不再稱呼以色列人是我的子民
[00:01:37.000 --> 00:01:40.000]  他要摩西帶這群你帶出來的人
[00:01:40.000 --> 00:01:42.000]  離開這個神聖的山
[00:01:42.000 --> 00:01:45.000]  去你要去的迦南地吧
[00:01:45.000 --> 00:01:47.000]  大概單憑這兩節
[00:01:47.000 --> 00:01:48.000]  我們都聞到味道
[00:01:48.000 --> 00:01:50.000]  聞到餓味了
[00:01:50.000 --> 00:01:51.000]  到了第三節
[00:01:51.000 --> 00:01:52.000]  你會發覺
[00:01:52.000 --> 00:01:55.000]  上帝其實說了一句挺驚嚇的話
[00:01:55.000 --> 00:01:56.000]  第三節說
[00:01:56.000 --> 00:01:59.000]  「你們要上那流那雨脈的地方去」
[00:01:59.000 --> 00:02:00.000]  即是叫你去
[00:02:00.000 --> 00:02:02.000]  但這一句才厲害
[00:02:02.000 --> 00:02:07.000]  「我不與你們一同上去」
[00:02:07.000 --> 00:02:08.000]  你們去吧
[00:02:08.000 --> 00:02:11.000]  我不去了
[00:02:11.000 --> 00:02:13.000]  像不像小朋友小時候
[00:02:13.000 --> 00:02:15.000]  經常都會嘻嘻哈哈
[00:02:15.000 --> 00:02:16.000]  有時候會很吵
[00:02:16.000 --> 00:02:18.000]  爸爸媽媽會叫他們安靜
[00:02:18.000 --> 00:02:19.000]  好好守規矩
[00:02:19.000 --> 00:02:21.000]  好了,難得放假
[00:02:21.000 --> 00:02:23.000]  爸爸媽媽就跟小朋友說
[00:02:23.000 --> 00:02:26.000]  今天帶你們去郊外地方
[00:02:26.000 --> 00:02:28.000]  去放風箏,去野餐
[00:02:28.000 --> 00:02:29.000]  小朋友很開心
[00:02:29.000 --> 00:02:30.000]  馬上換好衣服
[00:02:30.000 --> 00:02:31.000]  小朋友很興奮
[00:02:31.000 --> 00:02:32.000]  看見爸爸媽媽在收拾東西
[00:02:32.000 --> 00:02:34.000]  無所事事
[00:02:34.000 --> 00:02:36.000]  開始兩個就聊聊天
[00:02:36.000 --> 00:02:37.000]  聊聊天
[00:02:37.000 --> 00:02:38.000]  就不知為何你又撞到我
[00:02:38.000 --> 00:02:39.000]  我又打到你
[00:02:39.000 --> 00:02:41.000]  於是一個哭兩個哭
[00:02:41.000 --> 00:02:43.000]  整間屋就七角這麼亂
[00:02:43.000 --> 00:02:45.000]  媽媽生氣了
[00:02:45.000 --> 00:02:46.000]  收拾收拾東西
[00:02:46.000 --> 00:02:47.000]  放下東西
[00:02:47.000 --> 00:02:48.000]  剛剛收拾好整間屋
[00:02:48.000 --> 00:02:51.000]  你們又搞到亂七八糟
[00:02:51.000 --> 00:02:53.000]  罵你們還頂嘴
[00:02:53.000 --> 00:02:54.000]  還不聽
[00:02:54.000 --> 00:02:56.000]  媽媽很不高興
[00:02:56.000 --> 00:02:57.000]  你們去吧
[00:02:57.000 --> 00:02:58.000]  我不去了
[00:02:58.000 --> 00:03:00.000]  爸爸和你們去就行了
[00:03:00.000 --> 00:03:02.000]  是不是這樣呢?
[00:03:02.000 --> 00:03:03.000]  看上去上次
[00:03:03.000 --> 00:03:04.000]  上帝好像是這樣
[00:03:04.000 --> 00:03:06.000]  罵情緒
[00:03:06.000 --> 00:03:08.000]  但上帝不是和我們人一樣
[00:03:08.000 --> 00:03:10.000]  他不是不能下台
[00:03:10.000 --> 00:03:11.000]  要下口氣
[00:03:11.000 --> 00:03:13.000]  人要認低威才可以
[00:03:13.000 --> 00:03:14.000]  不是
[00:03:14.000 --> 00:03:17.000]  上帝也不是那些要面子的江湖大佬
[00:03:17.000 --> 00:03:18.000]  不是
[00:03:18.000 --> 00:03:20.000]  這些不是上帝不去的理由
[00:03:20.000 --> 00:03:21.000]  其實理由很清楚
[00:03:21.000 --> 00:03:23.000]  在第三節下半節
[00:03:23.000 --> 00:03:24.000]  已經說給我們聽了
[00:03:24.000 --> 00:03:25.000]  我們不用猜測
[00:03:25.000 --> 00:03:26.000]  上帝自己說
[00:03:26.000 --> 00:03:29.000]  因為你們是硬著頸汗的人民
[00:03:29.000 --> 00:03:33.000]  免得我在路上把你們消滅
[00:03:33.000 --> 00:03:37.000]  你會看到上帝其實不是為自己擔氣
[00:03:37.000 --> 00:03:40.000]  他由始至終都是為人
[00:03:40.000 --> 00:03:42.000]  去是為人
[00:03:42.000 --> 00:03:44.000]  不去也是為人
[00:03:44.000 --> 00:03:46.000]  免得我在路上
[00:03:46.000 --> 00:03:49.000]  因公義的緣故消滅你們
[00:03:49.000 --> 00:03:50.000]  其實「人民」這裡
[00:03:50.000 --> 00:03:53.000]  這個「因為」這個連接詞
[00:03:53.000 --> 00:03:56.000]  有一個「的確」的意思
[00:03:56.000 --> 00:03:59.000]  這個「的確」不僅在這裡
[00:03:59.000 --> 00:04:00.000]  前半句也有
[00:04:00.000 --> 00:04:02.000]  不過新譯本或中文譯本
[00:04:02.000 --> 00:04:03.000]  少一點譯出來
[00:04:03.000 --> 00:04:05.000]  如果整句用「人民」去直譯
[00:04:05.000 --> 00:04:06.000]  可以這樣說
[00:04:06.000 --> 00:04:07.000]  你們
[00:04:07.000 --> 00:04:08.000]  你看著第三節
[00:04:08.000 --> 00:04:10.000]  看著我說的直譯版本
[00:04:10.000 --> 00:04:13.000]  你們進到那流那淤蜜的地方去
[00:04:13.000 --> 00:04:14.000]  的確
[00:04:14.000 --> 00:04:16.000]  我不再與你們中間
[00:04:16.000 --> 00:04:17.000]  與你們上去
[00:04:17.000 --> 00:04:18.000]  的確
[00:04:18.000 --> 00:04:20.000]  你們是硬著頸汗的人民
[00:04:20.000 --> 00:04:23.000]  免得我在路上把你們消滅
[00:04:23.000 --> 00:04:25.000]  上帝說得很清楚
[00:04:25.000 --> 00:04:26.000]  是的的確
[00:04:26.000 --> 00:04:28.000]  我是不會與你們親自同行的
[00:04:28.000 --> 00:04:31.000]  第二個「的確」說出的原因
[00:04:31.000 --> 00:04:34.000]  的確你們是硬頸的人
[00:04:34.000 --> 00:04:36.000]  這個硬頸是說固執
[00:04:36.000 --> 00:04:37.000]  不僅如此
[00:04:37.000 --> 00:04:38.000]  是嚴重固執
[00:04:38.000 --> 00:04:41.000]  這個硬字之前形容誰呢?
[00:04:41.000 --> 00:04:42.000]  法老
[00:04:42.000 --> 00:04:44.000]  他嚴重固執的程度是怎樣?
[00:04:44.000 --> 00:04:46.000]  十次都不悔改
[00:04:46.000 --> 00:04:48.000]  以色列人
[00:04:48.000 --> 00:04:51.000]  神的子民竟然同樣這麼硬
[00:04:51.000 --> 00:04:52.000]  那個頸
[00:04:52.000 --> 00:04:53.000]  說不聽
[00:04:53.000 --> 00:04:55.000]  怎麼也不明白
[00:04:55.000 --> 00:04:58.000]  上帝知道這群人
[00:04:58.000 --> 00:05:00.000]  這麼嚴重固執
[00:05:00.000 --> 00:05:03.000]  他們自己根本不會輕易改變
[00:05:03.000 --> 00:05:04.000]  甚至堅持己見
[00:05:04.000 --> 00:05:05.000]  覺得自己是對的
[00:05:05.000 --> 00:05:07.000]  如果與他們同行
[00:05:07.000 --> 00:05:08.000]  在他們中間
[00:05:08.000 --> 00:05:10.000]  他們真的隨時會出事
[00:05:11.000 --> 00:05:14.000]  得罪上帝要面臨滅絕之禍
[00:05:14.000 --> 00:05:15.000]  所以上帝說
[00:05:15.000 --> 00:05:16.000]  我不去了
[00:05:16.000 --> 00:05:19.000]  我不知道你們有沒有這樣想過
[00:05:19.000 --> 00:05:21.000]  可以進入迦南
[00:05:21.000 --> 00:05:24.000]  上帝不去
[00:05:24.000 --> 00:05:25.000]  不過他也派使者
[00:05:25.000 --> 00:05:28.000]  幫我們處理好迦南的民族
[00:05:28.000 --> 00:05:29.000]  也不是要我們自己去
[00:05:29.000 --> 00:05:32.000]  很難去對付那些民族
[00:05:32.000 --> 00:05:34.000]  上帝也派使者對付
[00:05:34.000 --> 00:05:35.000]  其實好東西
[00:05:35.000 --> 00:05:36.000]  福氣還在
[00:05:36.000 --> 00:05:38.000]  那收貨吧
[00:05:38.000 --> 00:05:39.000]  算了吧
[00:05:39.000 --> 00:05:41.000]  以色列人並沒有這樣想
[00:05:41.000 --> 00:05:42.000]  他們聽見了
[00:05:42.000 --> 00:05:43.000]  英許照舊
[00:05:43.000 --> 00:05:45.000]  不過上帝不去
[00:05:45.000 --> 00:05:46.000]  他們是怎樣呢?
[00:05:46.000 --> 00:05:47.000]  你幫我讀第四節吧
[00:05:47.000 --> 00:05:48.000]  預備起
[00:05:48.000 --> 00:05:49.000]  人民
[00:05:49.000 --> 00:05:56.000]  (聽不清)
[00:05:56.000 --> 00:05:58.000]  新日本今次也很好
[00:05:58.000 --> 00:05:59.000]  空信
[00:05:59.000 --> 00:06:00.000]  好像鬼片名
[00:06:00.000 --> 00:06:02.000]  不是,我們不看鬼片的
[00:06:02.000 --> 00:06:03.000]  空信的意思是
[00:06:03.000 --> 00:06:05.000]  極壞的消息
[00:06:05.000 --> 00:06:07.000]  以至他們怎樣呢?
[00:06:07.000 --> 00:06:09.000]  悲傷
[00:06:09.000 --> 00:06:10.000]  不止
[00:06:10.000 --> 00:06:12.000]  原文的意思是哭喪
[00:06:12.000 --> 00:06:14.000]  絕望
[00:06:14.000 --> 00:06:17.000]  在喪禮中失去了很重要的東西
[00:06:17.000 --> 00:06:19.000]  失去了很至親的感覺
[00:06:19.000 --> 00:06:22.000]  這個絕望感是非常強烈的
[00:06:22.000 --> 00:06:24.000]  頂曉妹
[00:06:24.000 --> 00:06:25.000]  我們在這個位置停一停
[00:06:25.000 --> 00:06:26.000]  想一想
[00:06:26.000 --> 00:06:28.000]  換作是我們今天的處境
[00:06:28.000 --> 00:06:31.000]  我們很希望得到上帝的賜福
[00:06:31.000 --> 00:06:32.000]  有賜福,很棒
[00:06:32.000 --> 00:06:34.000]  有上帝的幫助,好
[00:06:34.000 --> 00:06:37.000]  於是我們得到一樣一樣的福氣
[00:06:37.000 --> 00:06:39.000]  人生裏面有很多美好的事物
[00:06:39.000 --> 00:06:40.000]  或者是物質
[00:06:40.000 --> 00:06:41.000]  或者是家庭的
[00:06:41.000 --> 00:06:43.000]  或者是工作上的
[00:06:43.000 --> 00:06:45.000]  或者單純只是生活裏面的快樂
[00:06:45.000 --> 00:06:46.000]  現在流行一個字
[00:06:46.000 --> 00:06:48.000]  叫小確幸
[00:06:48.000 --> 00:06:50.000]  這些都是好的
[00:06:50.000 --> 00:06:52.000]  但如果得到這些
[00:06:52.000 --> 00:06:54.000]  卻沒有上帝的同在呢?
[00:06:54.000 --> 00:06:56.000]  是否真的無所謂呢?
[00:06:56.000 --> 00:06:58.000]  我們口中一定說
[00:06:58.000 --> 00:06:59.000]  不是,有所謂
[00:06:59.000 --> 00:07:00.000]  但心裏面那句呢?
[00:07:00.000 --> 00:07:02.000]  能否查出自己是怎樣呢?
[00:07:03.000 --> 00:07:06.000]  如何反映出我們真的緊張上帝的同在呢?
[00:07:06.000 --> 00:07:10.000]  會否很多時候我們反而只是望著神
[00:07:10.000 --> 00:07:11.000]  希望得到那些豐富
[00:07:11.000 --> 00:07:12.000]  那些好
[00:07:12.000 --> 00:07:14.000]  不是,小確幸而已
[00:07:14.000 --> 00:07:17.000]  對,人之常情
[00:07:17.000 --> 00:07:18.000]  誰想生活越過越差呢?
[00:07:18.000 --> 00:07:20.000]  神有福氣是好的
[00:07:20.000 --> 00:07:24.000]  但有時候給了福氣你
[00:07:24.000 --> 00:07:26.000]  讓你自己自主獨立一會
[00:07:26.000 --> 00:07:27.000]  四十天而已
[00:07:27.000 --> 00:07:28.000]  好像以色列人一樣
[00:07:28.000 --> 00:07:30.000]  嘩,立刻變成跟一個不信的人一樣
[00:07:30.000 --> 00:07:33.000]  走去拜其他東西
[00:07:33.000 --> 00:07:36.000]  沒有,我們沒有拜過像
[00:07:36.000 --> 00:07:39.000]  但今天有多少自稱信耶穌的人
[00:07:39.000 --> 00:07:42.000]  名人也好
[00:07:42.000 --> 00:07:43.000]  鄉紳也好
[00:07:43.000 --> 00:07:44.000]  達官貴人也好
[00:07:44.000 --> 00:07:47.000]  他們得著世人眼中的福氣、福分
[00:07:47.000 --> 00:07:49.000]  沒有問題的
[00:07:49.000 --> 00:07:50.000]  上帝沒有叫我們要仇富
[00:07:50.000 --> 00:07:53.000]  不過在當中顯出來的生命
[00:07:53.000 --> 00:07:56.000]  是否一個有神同在的生命呢?
[00:07:56.000 --> 00:07:58.000]  其實我們也不需要說別人
[00:07:59.000 --> 00:08:00.000]  我們自己呢?
[00:08:00.000 --> 00:08:03.000]  會否我們得著神的福氣
[00:08:03.000 --> 00:08:05.000]  但我們活出來的卻是
[00:08:05.000 --> 00:08:08.000]  好像沒有神同在的生命一樣呢?
[00:08:08.000 --> 00:08:10.000]  譚牧師曾經引用過
[00:08:10.000 --> 00:08:12.000]  孫迅博士所作的詩歌
[00:08:12.000 --> 00:08:14.000]  「今要主自己」
[00:08:14.000 --> 00:08:15.000]  《生命聖詩》三百九十三首
[00:08:15.000 --> 00:08:17.000]  當中有幾句歌詞
[00:08:17.000 --> 00:08:18.000]  譚牧師說
[00:08:18.000 --> 00:08:19.000]  孫迅博士這樣寫
[00:08:19.000 --> 00:08:20.000]  「前所要事祝福」
[00:08:20.000 --> 00:08:22.000]  Blessing
[00:08:22.000 --> 00:08:23.000]  「今所要事主」
[00:08:23.000 --> 00:08:26.000]  譚牧師繼續在他的書中這樣寫
[00:08:27.000 --> 00:08:29.000]  他說「神所給的恩典恩賜
[00:08:29.000 --> 00:08:31.000]  是不可以用來取代神的
[00:08:31.000 --> 00:08:33.000]  有人要的是恩典
[00:08:33.000 --> 00:08:36.000]  但恩典成為了他們崇拜的偶像
[00:08:36.000 --> 00:08:39.000]  我們其實要一直抓住的
[00:08:39.000 --> 00:08:41.000]  是主自己」這三個字
[00:08:41.000 --> 00:08:43.000]  只有主
[00:08:43.000 --> 00:08:45.000]  我們才會甚麼好處都不缺
[00:08:45.000 --> 00:08:47.000]  沒有主
[00:08:47.000 --> 00:08:48.000]  你所得到的一切
[00:08:48.000 --> 00:08:49.000]  那些福氣
[00:08:49.000 --> 00:08:51.000]  都是沒有意義和價值的
[00:08:51.000 --> 00:08:53.000]  所以我今天跟大家分享的第一點
[00:08:53.000 --> 00:08:55.000]  神同在
[00:08:56.000 --> 00:08:58.000]  是比有福氣更好
[00:08:58.000 --> 00:09:00.000]  以色列人起碼在這個時候
[00:09:00.000 --> 00:09:01.000]  他們知道問題大
[00:09:01.000 --> 00:09:03.000]  他們哭喪
[00:09:03.000 --> 00:09:05.000]  他們很緊張
[00:09:05.000 --> 00:09:07.000]  他們很誠心懊悔
[00:09:07.000 --> 00:09:08.000]  等待上帝發落
[00:09:08.000 --> 00:09:11.000]  摩西這個時候做事
[00:09:11.000 --> 00:09:12.000]  他求情
[00:09:12.000 --> 00:09:14.000]  他雖然知道上帝表示
[00:09:14.000 --> 00:09:17.000]  會讓以色列人進入迦南
[00:09:17.000 --> 00:09:20.000]  但是上帝不願意再和子民同行
[00:09:20.000 --> 00:09:21.000]  這是很大問題的
[00:09:21.000 --> 00:09:23.000]  摩西首先在十二節
[00:09:23.000 --> 00:09:24.000]  發出一個問題
[00:09:25.000 --> 00:09:26.000]  你們幫我讀
[00:09:26.000 --> 00:09:27.000]  十二節預備起
[00:09:27.000 --> 00:09:53.000]  十二節這裡是一個問題的開始
[00:09:53.000 --> 00:09:54.000]  一直到十六節是一個段落
[00:09:55.000 --> 00:09:56.000]  摩西說你不和我們去
[00:09:56.000 --> 00:09:58.000]  你也沒有讓我知道
[00:09:58.000 --> 00:10:01.000]  沒有讓我知道誰和我們去
[00:10:01.000 --> 00:10:03.000]  知道這個字
[00:10:03.000 --> 00:10:05.000]  在這五節經文裡
[00:10:05.000 --> 00:10:06.000]  重複出現了五次
[00:10:06.000 --> 00:10:08.000]  有嗎?
[00:10:08.000 --> 00:10:10.000]  原文裡是同一個字
[00:10:10.000 --> 00:10:11.000]  不過用了不同的翻譯
[00:10:11.000 --> 00:10:12.000]  我和你數一數
[00:10:12.000 --> 00:10:15.000]  十二節有兩次
[00:10:15.000 --> 00:10:17.000]  你卻沒有讓我知道
[00:10:17.000 --> 00:10:18.000]  這是第一次
[00:10:18.000 --> 00:10:19.000]  另外一個是
[00:10:19.000 --> 00:10:22.000]  按著你的名字認識你
[00:10:22.000 --> 00:10:23.000]  這個認識也是同一個字
[00:10:23.000 --> 00:10:24.000]  知道認識
[00:10:24.000 --> 00:10:26.000]  第十三節有兩次
[00:10:26.000 --> 00:10:27.000]  指示我
[00:10:27.000 --> 00:10:30.000]  原來也是知道這個字
[00:10:30.000 --> 00:10:32.000]  使我可以認識你
[00:10:32.000 --> 00:10:34.000]  這是第四次
[00:10:34.000 --> 00:10:35.000]  第五次十六節
[00:10:35.000 --> 00:10:36.000]  人在什麼事上
[00:10:36.000 --> 00:10:39.000]  可以知道我和你的人民
[00:10:39.000 --> 00:10:41.000]  希伯來文的知道
[00:10:41.000 --> 00:10:42.000]  或者指示
[00:10:42.000 --> 00:10:43.000]  或者認識這個字
[00:10:43.000 --> 00:10:44.000]  不是像我們現代人
[00:10:44.000 --> 00:10:46.000]  這樣偏向頭腦上的知識
[00:10:46.000 --> 00:10:47.000]  或者資訊
[00:10:47.000 --> 00:10:50.000]  而是指關係上的熟悉
[00:10:50.000 --> 00:10:51.000]  是有感受的
[00:10:51.000 --> 00:10:52.000]  有體會的
[00:10:52.000 --> 00:10:54.000]  就好像小朋友
[00:10:54.000 --> 00:10:56.000]  最近如果有孩子
[00:10:56.000 --> 00:10:58.000]  就會開始臨近聖誕
[00:10:58.000 --> 00:10:59.000]  一定會有聯歡會
[00:10:59.000 --> 00:11:01.000]  假設有個小朋友
[00:11:01.000 --> 00:11:02.000]  這樣和爸爸媽媽說
[00:11:02.000 --> 00:11:03.000]  爸爸媽媽
[00:11:03.000 --> 00:11:05.000]  接下來學校會有聯歡會
[00:11:05.000 --> 00:11:07.000]  你去吧
[00:11:07.000 --> 00:11:08.000]  我表演
[00:11:08.000 --> 00:11:11.000]  爸爸就說
[00:11:11.000 --> 00:11:12.000]  哎呀 不好意思
[00:11:12.000 --> 00:11:14.000]  爸爸媽媽不能去看
[00:11:14.000 --> 00:11:15.000]  上班了
[00:11:15.000 --> 00:11:17.000]  小朋友就問
[00:11:17.000 --> 00:11:18.000]  你不去嗎?
[00:11:18.000 --> 00:11:19.000]  那誰帶我去?
[00:11:20.000 --> 00:11:22.000]  我找工人姐姐帶你去
[00:11:22.000 --> 00:11:23.000]  放心吧
[00:11:23.000 --> 00:11:25.000]  你不和我去嗎?
[00:11:25.000 --> 00:11:27.000]  那就沒有人看我表演
[00:11:27.000 --> 00:11:29.000]  姐姐會看你表演
[00:11:29.000 --> 00:11:31.000]  我會叫她錄給我看
[00:11:31.000 --> 00:11:33.000]  都沒有人和我去
[00:11:33.000 --> 00:11:35.000]  都說姐姐和你去
[00:11:35.000 --> 00:11:38.000]  你聽不聽得出
[00:11:38.000 --> 00:11:39.000]  這個孩子
[00:11:39.000 --> 00:11:41.000]  他其實不是問一個
[00:11:41.000 --> 00:11:42.000]  物流的問題
[00:11:42.000 --> 00:11:44.000]  他不是問
[00:11:44.000 --> 00:11:46.000]  到底哪一個人類
[00:11:46.000 --> 00:11:48.000]  會帶我去那個地方
[00:11:48.000 --> 00:11:49.000]  不是這件事
[00:11:49.000 --> 00:11:50.000]  不是那個資訊
[00:11:50.000 --> 00:11:51.000]  他是問一個
[00:11:51.000 --> 00:11:53.000]  關係的問題
[00:11:53.000 --> 00:11:54.000]  他在表達
[00:11:54.000 --> 00:11:56.000]  關係裡的那種憂心
[00:11:56.000 --> 00:11:57.000]  他最緊張的
[00:11:57.000 --> 00:11:59.000]  不是哪一個人帶他去
[00:11:59.000 --> 00:12:01.000]  而是哪一個人不和他去
[00:12:01.000 --> 00:12:03.000]  他緊張地表達
[00:12:03.000 --> 00:12:04.000]  為什麼爸爸媽媽
[00:12:04.000 --> 00:12:06.000]  你不親自帶我去
[00:12:06.000 --> 00:12:07.000]  為什麼爸爸媽媽
[00:12:07.000 --> 00:12:09.000]  你不親自來看我
[00:12:09.000 --> 00:12:13.000]  原來父母可能不會這樣去
[00:12:13.000 --> 00:12:14.000]  active listen
[00:12:14.000 --> 00:12:16.000]  上帝會
[00:12:17.000 --> 00:12:19.000]  有同在才是最特別的
[00:12:19.000 --> 00:12:21.000]  所以知道認識
[00:12:21.000 --> 00:12:22.000]  是一個關係的表達
[00:12:22.000 --> 00:12:24.000]  不是資訊上的確認
[00:12:24.000 --> 00:12:25.000]  摩西說你不和我們去
[00:12:25.000 --> 00:12:26.000]  你曾經說過
[00:12:26.000 --> 00:12:27.000]  說過什麼
[00:12:27.000 --> 00:12:30.000]  你說按著你的名字認識
[00:12:30.000 --> 00:12:32.000]  你現在知道了
[00:12:32.000 --> 00:12:33.000]  認識這個字
[00:12:33.000 --> 00:12:34.000]  又是一個關係的字
[00:12:34.000 --> 00:12:35.000]  知道的那個字
[00:12:35.000 --> 00:12:37.000]  上帝不單止知道
[00:12:37.000 --> 00:12:38.000]  有摩西這個人存在
[00:12:38.000 --> 00:12:39.000]  當然知道
[00:12:39.000 --> 00:12:40.000]  他還了解
[00:12:40.000 --> 00:12:41.000]  他很親近
[00:12:41.000 --> 00:12:43.000]  他和他很親切的意思
[00:12:43.000 --> 00:12:45.000]  有機會
[00:12:45.000 --> 00:12:47.000]  有一次在崇拜裡面
[00:12:47.000 --> 00:12:51.000]  崇拜前和弟兄姊妹聊天
[00:12:51.000 --> 00:12:52.000]  我問他
[00:12:52.000 --> 00:12:54.000]  你已經在崇拜一段時間了
[00:12:54.000 --> 00:12:56.000]  然後我問他
[00:12:56.000 --> 00:12:57.000]  最近你還有沒有做
[00:12:57.000 --> 00:12:58.000]  你正在做的專業
[00:12:58.000 --> 00:12:59.000]  他是做一個裁縫的
[00:12:59.000 --> 00:13:01.000]  他覺得很突然
[00:13:01.000 --> 00:13:02.000]  為什麼我會知道
[00:13:02.000 --> 00:13:04.000]  他是做裁縫的呢
[00:13:04.000 --> 00:13:05.000]  因為之前都沒有聊過天
[00:13:05.000 --> 00:13:07.000]  當然有人告訴我
[00:13:07.000 --> 00:13:10.000]  這件事其實都令我反省
[00:13:10.000 --> 00:13:11.000]  的確教會大
[00:13:11.000 --> 00:13:13.000]  我們全套同工
[00:13:13.000 --> 00:13:14.000]  很難認識每一個
[00:13:15.000 --> 00:13:16.000]  大家千萬不要在門口問
[00:13:16.000 --> 00:13:17.000]  我叫什麼名字
[00:13:17.000 --> 00:13:21.000]  我們多數都是有失憶的
[00:13:21.000 --> 00:13:24.000]  不過他的反應令我再想
[00:13:24.000 --> 00:13:28.000]  原來當我們和弟兄姊妹
[00:13:28.000 --> 00:13:29.000]  有多一層的認識
[00:13:29.000 --> 00:13:31.000]  知道他多一些事情
[00:13:31.000 --> 00:13:33.000]  了解他人生
[00:13:33.000 --> 00:13:34.000]  在教會以外是怎樣的
[00:13:34.000 --> 00:13:38.000]  弟兄姊妹會覺得被重視的
[00:13:38.000 --> 00:13:39.000]  被尊重的
[00:13:39.000 --> 00:13:42.000]  後來弟兄姊妹回我一句
[00:13:43.000 --> 00:13:45.000]  你剃了鬍子精神一點
[00:13:45.000 --> 00:13:48.000]  對
[00:13:48.000 --> 00:13:49.000]  這麼久見面
[00:13:49.000 --> 00:13:50.000]  一年多
[00:13:50.000 --> 00:13:52.000]  他都沒有和我這樣說過
[00:13:52.000 --> 00:13:54.000]  不過現在有關係
[00:13:54.000 --> 00:13:56.000]  認識了
[00:13:56.000 --> 00:13:58.000]  他可以和我說
[00:13:58.000 --> 00:13:59.000]  他的看法
[00:13:59.000 --> 00:14:00.000]  大家有交流了
[00:14:00.000 --> 00:14:03.000]  魔使用上帝對他說的話
[00:14:03.000 --> 00:14:04.000]  你認識我的
[00:14:04.000 --> 00:14:05.000]  你和我有關係的
[00:14:05.000 --> 00:14:08.000]  你看我是獨特的
[00:14:08.000 --> 00:14:10.000]  眼前蒙恩是獨特的意思
[00:14:10.000 --> 00:14:12.000]  我知道我被你選擇了
[00:14:12.000 --> 00:14:13.000]  是獨特的
[00:14:13.000 --> 00:14:15.000]  我和你很熟悉
[00:14:15.000 --> 00:14:17.000]  所以我按著這段關係去祈求
[00:14:17.000 --> 00:14:18.000]  為以色列人祈求
[00:14:18.000 --> 00:14:20.000]  他求甚麼呢?
[00:14:20.000 --> 00:14:21.000]  第十三節你幫我讀吧
[00:14:21.000 --> 00:14:22.000]  預備起
[00:14:22.000 --> 00:14:26.000]  現在我若是在你眼前蒙恩
[00:14:26.000 --> 00:14:29.000]  求你把你的道路指示我
[00:14:29.000 --> 00:14:32.000]  使我可以認識你
[00:14:32.000 --> 00:14:34.000]  可以在你眼前蒙恩
[00:14:34.000 --> 00:14:37.000]  也求你上到這民族
[00:14:37.000 --> 00:14:39.000]  是你的人民
[00:14:39.000 --> 00:14:41.000]  求你把你的道路指示我
