
[00:00:00.000 --> 00:00:08.000]  我知道有些弟兄姊妹已經一年參加了四次的聚會
[00:04:54.000 --> 00:04:59.000]  所以矛盾的消除和靈性的長進有密切的關係
[00:04:59.000 --> 00:05:04.000]  所以這個矛盾的消除和靈性的長進有密切的關係
[00:05:04.000 --> 00:05:07.000]  我們先來看第一種的矛盾
[00:05:07.000 --> 00:05:13.000]  現在我們先看第一種的矛盾
[00:05:13.000 --> 00:05:18.000]  我給它起一個名字叫「騎牆主義」
[00:05:18.000 --> 00:05:21.000]  我給它起一個名字叫「騎牆主義」
[00:05:21.000 --> 00:05:24.000]  這是我們常常用的四個字
[00:05:24.000 --> 00:05:26.000]  是我們常常用的這四個字
[00:05:26.000 --> 00:05:32.000]  在第一章第八節
[00:05:32.000 --> 00:05:39.000]  心懷惡意的人在他一切所行的事上都沒有定見
[00:05:39.000 --> 00:05:45.000]  心懷惡意的人在他一切所行的路上都沒有定見
[00:05:45.000 --> 00:05:48.000]  心懷惡意的人在他一切所行的路上都沒有定見
[00:05:48.000 --> 00:05:50.000]  這裡所說的心懷惡意
[00:05:50.000 --> 00:05:55.000]  就是對神心裏不能夠統一
[00:05:55.000 --> 00:05:58.000]  就是對神心裏不能夠統一
[00:05:58.000 --> 00:06:02.000]  是三心兩意
[00:06:02.000 --> 00:06:07.000]  沒有一個確定的心智要跟從主
[00:06:07.000 --> 00:06:10.000]  沒有一個確定的心智要跟從主
[00:06:10.000 --> 00:06:12.000]  變來變去
[00:06:12.000 --> 00:06:14.000]  變來變去
[00:06:14.000 --> 00:06:18.000]  腳踏兩隻船
[00:06:18.000 --> 00:06:24.000]  好像一個人騎在中間的牆上
[00:06:24.000 --> 00:06:27.000]  向兩邊看
[00:06:27.000 --> 00:06:32.000]  也不屬於這邊 也不屬於那邊
[00:06:32.000 --> 00:06:36.000]  是騎牆派
[00:06:36.000 --> 00:06:41.000]  向主的心是分裂的
[00:06:41.000 --> 00:06:46.000]  這樣的人在他的路上沒有定見
[00:06:46.000 --> 00:06:50.000]  這樣的人在他的路上沒有定見
[00:06:50.000 --> 00:06:52.000]  就是沒有一個一定的方向
[00:06:52.000 --> 00:06:55.000]  是沒有一個決定的方向
[00:06:55.000 --> 00:06:58.000]  就是變來變去
[00:06:58.000 --> 00:07:02.000]  這就是漂流 屬靈的漂流
[00:07:02.000 --> 00:07:05.000]  這就是漂流 是屬靈的漂流
[00:07:05.000 --> 00:07:08.000]  當日以色列人在曠野裏漂流
[00:07:08.000 --> 00:07:11.000]  當日以色列人在曠野裏漂流
[00:07:11.000 --> 00:07:15.000]  原來四十天可以走完的路程
[00:07:15.000 --> 00:07:18.000]  他們走了四十年
[00:07:18.000 --> 00:07:21.000]  原本是四十天就可以走完的路
[00:07:21.000 --> 00:07:23.000]  他們走了四十年
[00:07:23.000 --> 00:07:25.000]  他們不能走直路
[00:07:25.000 --> 00:07:27.000]  他們不能走直路
[00:07:27.000 --> 00:07:29.000]  他們在繞圈子
[00:07:29.000 --> 00:07:34.000]  一個沒有定見的人在靈性裏面繞圈子
[00:07:34.000 --> 00:07:39.000]  一個沒有定見的人在靈性裏面繞圈子
[00:07:39.000 --> 00:07:42.000]  有時候走向前去 有時候又轉回來
[00:07:42.000 --> 00:07:45.000]  有時候向前走 但有時候又回頭
[00:07:45.000 --> 00:07:47.000]  向前走 走向後退
[00:07:47.000 --> 00:07:49.000]  向前走幾步 向後又退幾步
[00:07:49.000 --> 00:07:51.000]  向左邊 向右邊
[00:07:51.000 --> 00:07:52.000]  向左邊 向右邊
[00:07:52.000 --> 00:07:55.000]  結果轉來轉去 還在原來的地方
[00:07:55.000 --> 00:07:58.000]  結果轉來轉去 依然在原本的地方
[00:07:58.000 --> 00:08:00.000]  也可能到了後面去了
[00:08:00.000 --> 00:08:02.000]  也有可能倒退到後面
[00:08:02.000 --> 00:08:06.000]  在這裏有一個比喻來形容這樣的人
[00:08:06.000 --> 00:08:09.000]  這裏有一個比喻來形容這樣的人
[00:08:09.000 --> 00:08:12.000]  上面的第六節
[00:08:12.000 --> 00:08:22.000]  向海中的波浪被風吹動翻騰
[00:08:22.000 --> 00:08:25.000]  這個波浪是隨著風來翻騰
[00:08:25.000 --> 00:08:28.000]  這個波浪是隨著風來翻騰
[00:08:28.000 --> 00:08:32.000]  風從這邊吹來 它就向這邊翻騰
[00:08:32.000 --> 00:08:35.000]  風從這邊吹來 它就向那邊翻騰
[00:08:35.000 --> 00:08:38.000]  風從那邊吹來 它就向這邊翻騰
[00:08:38.000 --> 00:08:41.000]  風從這邊吹來 它就向那邊翻騰
[00:08:41.000 --> 00:08:48.000]  起伏不停 常常有變動
[00:08:48.000 --> 00:08:50.000]  有一本書大家中間
[00:08:50.000 --> 00:08:53.000]  我相信各位中間很多人讀過了
[00:08:53.000 --> 00:08:57.000]  那就是《天路歷程》
[00:08:57.000 --> 00:09:04.000]  《天路歷程》裏有一個比喻很有意思
[00:09:04.000 --> 00:09:06.000]  《天路歷程》裏有一個比喻很有意思
[00:09:06.000 --> 00:09:12.000]  形容三心兩意的人
[00:09:12.000 --> 00:09:15.000]  這個比喻是甚麼呢?
[00:09:15.000 --> 00:09:22.000]  一個划渡船的人
[00:09:22.000 --> 00:09:26.000]  他的面向東邊
[00:09:26.000 --> 00:09:30.000]  但是船是向西邊去
[00:09:30.000 --> 00:09:32.000]  他划船的時候
[00:09:32.000 --> 00:09:41.000]  他的面的方向和船的方向剛好相反
[00:09:41.000 --> 00:09:45.000]  你看他的面好像向東
[00:09:45.000 --> 00:09:47.000]  事實他是向西
[00:09:47.000 --> 00:09:51.000]  你看他的面好像向西
[00:09:51.000 --> 00:09:54.000]  事實上他向東邊走
[00:09:54.000 --> 00:09:57.000]  心懷異議
[00:09:57.000 --> 00:10:01.000]  一個矛盾的現象
[00:10:01.000 --> 00:10:03.000]  感謝神
[00:10:03.000 --> 00:10:07.000]  他在聖經歷史裏面
[00:10:07.000 --> 00:10:12.000]  多次恩待贖他的人
[00:10:12.000 --> 00:10:14.000]  有復興
[00:10:14.000 --> 00:10:18.000]  聖經裏面提到一個地方
[00:10:18.000 --> 00:10:21.000]  很出名的一個地點
[00:10:21.000 --> 00:10:29.000]  在這個地點發生了兩件很有意義的事
[00:10:29.000 --> 00:10:31.000]  是甚麼地點呢?
[00:10:31.000 --> 00:10:34.000]  就是迦南地的士劍
[00:10:34.000 --> 00:10:36.000]  表示的是寶劍的劍
[00:10:36.000 --> 00:10:39.000]  士劍這個地方的一棵像樹
[00:10:39.000 --> 00:10:42.000]  叫曼麗像樹那個地方
[00:10:42.000 --> 00:10:45.000]  就是在迦南地的士劍的地方
[00:10:45.000 --> 00:10:48.000]  有一棵像樹
[00:10:48.000 --> 00:10:50.000]  叫曼麗像樹
[00:10:50.000 --> 00:10:53.000]  在這個像樹下面
[00:10:53.000 --> 00:10:59.000]  發生了兩件很有意義的事
[00:10:59.000 --> 00:11:02.000]  值得我們記住
[00:11:02.000 --> 00:11:04.000]  第一件事
[00:11:04.000 --> 00:11:11.000]  是創世記十二章第七節
[00:11:11.000 --> 00:11:16.000]  亞伯拉罕跟從神的引導離開了烏爾
[00:11:16.000 --> 00:11:18.000]  往應許之地那裏去
[00:11:18.000 --> 00:11:28.000]  他跟從神走這條路
[00:11:28.000 --> 00:11:32.000]  他來到了迦南地
[00:11:32.000 --> 00:11:36.000]  第一站就是士劍
[00:11:36.000 --> 00:11:40.000]  他到了那裏發現甚麼呢?
[00:11:40.000 --> 00:11:45.000]  這個地已經被別人佔領了
[00:11:45.000 --> 00:11:49.000]  他就在那個地方做了一件事
[00:11:49.000 --> 00:11:55.000]  在曼麗像樹下面建一個祭壇
[00:11:55.000 --> 00:11:59.000]  向神獻祭
[00:11:59.000 --> 00:12:04.000]  因為神在那裏向他顯現
[00:12:04.000 --> 00:12:08.000]  神向他顯現,他就用獻祭來回應
[00:12:08.000 --> 00:12:16.000]  這是他進入應許之地的第一件事
[00:12:16.000 --> 00:12:22.000]  他憑著信心來接受神的應許
[00:12:22.000 --> 00:12:27.000]  他和神有一個生命的相會
[00:12:27.000 --> 00:12:31.000]  神向他顯現
[00:12:31.000 --> 00:12:36.000]  他就用奉獻來回應
[00:12:36.000 --> 00:12:45.000]  這是他在應許之地的第一步的靈程
[00:12:45.000 --> 00:12:49.000]  一個信心的回應
[00:12:49.000 --> 00:12:53.000]  一個信心的領受
[00:12:53.000 --> 00:12:56.000]  這是非常寶貴
[00:12:56.000 --> 00:13:02.000]  這是信心之父亞伯拉罕到了應許之地的第一件事
[00:13:02.000 --> 00:13:07.000]  這是信心之父到了應許之地的第一件事
[00:13:07.000 --> 00:13:12.000]  第二件事在約書亞記
[00:13:12.000 --> 00:13:17.000]  24章15-28
[00:13:17.000 --> 00:13:20.000]  甚麼事情呢?
[00:13:20.000 --> 00:13:28.000]  當時以色列人中有很多人三心兩意
[00:13:28.000 --> 00:13:31.000]  他們一方面要侍奉耶和華
[00:13:31.000 --> 00:13:34.000]  另外一方面要侍奉偶像
[00:13:34.000 --> 00:13:38.000]  另一方面要侍奉馬門
[00:13:38.000 --> 00:13:42.000]  就在這個時候他們有一個領袖
[00:13:42.000 --> 00:13:45.000]  一個非常好的領袖
[00:13:45.000 --> 00:13:51.000]  約書亞對他們說了一句話
[00:13:51.000 --> 00:13:54.000]  他說:至於我和我的家
[00:13:54.000 --> 00:14:01.000]  我們必定侍奉耶和華
[00:14:01.000 --> 00:14:05.000]  當他做了這個宣告之後
[00:14:05.000 --> 00:14:09.000]  以色列人就受到感動
[00:14:09.000 --> 00:14:13.000]  他們面對這個領袖的挑戰
[00:14:13.000 --> 00:14:16.000]  他們就回轉了
[00:14:16.000 --> 00:14:20.000]  他們就一起說
[00:14:20.000 --> 00:14:24.000]  我們也要侍奉耶和華
[00:14:24.000 --> 00:14:27.000]  約書亞聽見的時候
[00:14:27.000 --> 00:14:30.000]  進一步給他們挑戰
[00:14:30.000 --> 00:14:35.000]  對他們說:你們真的要侍奉耶和華嗎?
[00:14:35.000 --> 00:14:40.000]  他們說:我們一定要侍奉耶和華
[00:14:40.000 --> 00:14:42.000]  約書亞很歡喜
[00:14:42.000 --> 00:14:45.000]  但是他不放棄
[00:14:45.000 --> 00:14:47.000]  他跟進一步說
[00:14:47.000 --> 00:14:50.000]  你們要做一個見證
[00:14:50.000 --> 00:14:54.000]  要在神的面前做一個見證
[00:14:54.000 --> 00:14:58.000]  現在我要預備一塊大的石頭
[00:14:58.000 --> 00:15:05.000]  把它放在事件萬曆像素下面
[00:15:05.000 --> 00:15:09.000]  你們可以自己把你們的決定
[00:15:09.000 --> 00:15:14.000]  刻在這個石頭上
[00:15:14.000 --> 00:15:18.000]  這些百姓說:好!我們這樣做
[00:15:18.000 --> 00:15:24.000]  他們的見證就留在這塊大石頭上
[00:15:24.000 --> 00:15:33.000]  這是事件萬曆像素下的第二件大事
[00:15:33.000 --> 00:15:39.000]  第一件大事是對神信心的回應
[00:15:39.000 --> 00:15:49.000]  第二件大事是對神積極決定的選擇
[00:15:49.000 --> 00:15:52.000]  我要侍奉神
[00:15:52.000 --> 00:15:54.000]  單單侍奉祂
[00:15:54.000 --> 00:16:01.000]  我們要全心全意的侍奉耶和華
[00:16:01.000 --> 00:16:06.000]  他們響應了約書亞的號召
[00:16:06.000 --> 00:16:10.000]  他們響應了祂的挑戰
[00:16:10.000 --> 00:16:13.000]  做了這樣的決定
[00:16:13.000 --> 00:16:23.000]  這是在以色列人歷史裏非常寶貴的一件事
[00:16:23.000 --> 00:16:29.000]  今天我們面對騎牆主義的時候
[00:16:29.000 --> 00:16:35.000]  我們面對無鄰兩可的情況
[00:16:35.000 --> 00:16:40.000]  我們面對腳踏兩隻船的情況
[00:16:40.000 --> 00:16:47.000]  我們願意響應雅各對我們的挑戰
[00:16:47.000 --> 00:16:50.000]  我們願意定下來
[00:16:50.000 --> 00:16:53.000]  我們願意認定住
[00:16:53.000 --> 00:16:57.000]  我們願意跟定他的腳步
[00:16:57.000 --> 00:17:00.000]  走在他的路上
[00:17:00.000 --> 00:17:04.000]  這是第一個矛盾和他的解決
[00:17:04.000 --> 00:17:07.000]  這是第一個矛盾和解決的方法
[00:17:07.000 --> 00:17:09.000]  第二種的矛盾
[00:17:09.000 --> 00:17:14.000]  我們可以給他起一個名字叫形式主義
[00:17:14.000 --> 00:17:19.000]  我們可以為他起一個名字叫形式主義
[00:17:19.000 --> 00:17:24.000]  請大家看第一章第二十二節
[00:17:24.000 --> 00:17:29.000]  請看第一章第二十二節
[00:17:29.000 --> 00:17:38.000]  只是你們要行道不要單單聽道
[00:17:38.000 --> 00:17:44.000]  聽道和行道常常有一個矛盾
[00:17:44.000 --> 00:17:50.000]  這是非常容易產生的一個矛盾
[00:17:50.000 --> 00:17:55.000]  我們每一個人都容易有這個矛盾
[00:17:55.000 --> 00:17:59.000]  所以我們要彼此提醒
[00:17:59.000 --> 00:18:03.000]  聽道而不行道
[00:18:03.000 --> 00:18:08.000]  聽不是聽到心裏去
[00:18:08.000 --> 00:18:13.000]  而是聽而忘記
[00:18:13.000 --> 00:18:16.000]  下面有一個比喻
[00:18:16.000 --> 00:18:20.000]  這個比喻很奇怪
[00:18:20.000 --> 00:18:24.000]  讓我們看看它的奇怪在哪裡
[00:18:24.000 --> 00:18:26.000]  下面一節
[00:18:26.000 --> 00:18:28.000]  二十三節
[00:18:28.000 --> 00:18:31.000]  因為聽道而不行道的
[00:18:31.000 --> 00:18:36.000]  就像人對著鏡子看自己本來的面目
[00:18:36.000 --> 00:18:42.000]  看見走後隨即忘了他的相貌如何
[00:18:42.000 --> 00:18:45.000]  你們見過這樣看鏡子的人嗎?
[00:18:45.000 --> 00:18:48.000]  你們有沒有見過這樣照鏡的人呢?
[00:18:48.000 --> 00:18:51.000]  看鏡子看到自己的面貌
[00:18:51.000 --> 00:18:55.000]  一轉身走開就忘記了自己的面貌如何
[00:18:55.000 --> 00:18:57.000]  照鏡看完離開
[00:18:57.000 --> 00:18:59.000]  忘記自己的面貌如何
[00:18:59.000 --> 00:19:01.000]  有沒有人這樣看鏡子?
[00:19:01.000 --> 00:19:03.000]  有沒有人這樣照鏡的呢?
[00:19:03.000 --> 00:19:05.000]  我第一次讀到這裡的時候
[00:19:05.000 --> 00:19:07.000]  我覺得很奇怪我不了解
[00:19:07.000 --> 00:19:09.000]  我第一次讀到這裡的時候覺得很奇怪
[00:19:09.000 --> 00:19:10.000]  很難去理解
[00:19:10.000 --> 00:19:11.000]  我心裏想不會有這樣的人吧
[00:19:11.000 --> 00:19:14.000]  剛剛對著鏡子看見一轉身就忘記了
[00:19:14.000 --> 00:19:16.000]  怎麼會忘性這麼好
[00:19:16.000 --> 00:19:18.000]  心想怎麼會有這樣的人呢?
[00:19:18.000 --> 00:19:21.000]  怎麼會忘記性這麼好呢?
[00:19:21.000 --> 00:19:24.000]  我再想想,這裏面有意思
[00:19:24.000 --> 00:19:27.000]  但是再想想裏面有意思
[00:19:27.000 --> 00:19:29.000]  意思在哪裡?
[00:19:29.000 --> 00:19:30.000]  意思在哪裡呢?
[00:19:30.000 --> 00:19:34.000]  就是看他到底是怎樣看鏡子
[00:19:34.000 --> 00:19:36.000]  他的看法很重要
[00:19:36.000 --> 00:19:38.000]  就是看他怎樣來照鏡
[00:19:38.000 --> 00:19:40.000]  他的看法很重要
[00:19:40.000 --> 00:19:44.000]  這裡所說的看法就是完全沒有真的留心看
[00:19:44.000 --> 00:19:47.000]  這裡說的看法就是完全沒有留心去看
[00:19:47.000 --> 00:19:49.000]  沒有精心
[00:19:49.000 --> 00:19:51.000]  沒有盡心
[00:19:51.000 --> 00:19:54.000]  沒有精心
[00:19:54.000 --> 00:19:55.000]  沒有注意
[00:19:55.000 --> 00:19:56.000]  沒有注意到
[00:19:56.000 --> 00:19:58.000]  好像是對著鏡子看的
[00:19:58.000 --> 00:20:00.000]  好像是對著鏡子來看
[00:20:00.000 --> 00:20:01.000]  其實他沒有注意的
[00:20:01.000 --> 00:20:03.000]  其實他沒有留意的
[00:20:03.000 --> 00:20:05.000]  一轉身就忘了,這是很自然的
[00:20:05.000 --> 00:20:07.000]  一轉身就忘記,這個就很自然了
[00:20:07.000 --> 00:20:08.000]  沒有用心看
[00:20:08.000 --> 00:20:09.000]  沒有用心看
[00:20:09.000 --> 00:20:10.000]  當然就忘記了
[00:20:10.000 --> 00:20:12.000]  當然就會忘記了
[00:20:12.000 --> 00:20:13.000]  表面好像看的
[00:20:13.000 --> 00:20:14.000]  表面好像看了
[00:20:14.000 --> 00:20:15.000]  其實沒有真的看
[00:20:15.000 --> 00:20:16.000]  其實沒有真的去看
[00:20:16.000 --> 00:20:18.000]  這叫形式主義
[00:20:18.000 --> 00:20:19.000]  這個叫形式主義
[00:20:19.000 --> 00:20:22.000]  有外面的樣式,但是沒有內容
[00:20:22.000 --> 00:20:25.000]  有外面的樣式,但是沒有內容
[00:20:25.000 --> 00:20:29.000]  聽到而不行到,也是這樣
[00:20:29.000 --> 00:20:32.000]  聽到而不行到,也是這樣
[00:20:32.000 --> 00:20:34.000]  為什麼有人聽到就忘記了呢?
[00:20:34.000 --> 00:20:36.000]  為什麼有人聽到就忘記了呢?
[00:20:36.000 --> 00:20:37.000]  他沒有用心
[00:20:37.000 --> 00:20:38.000]  就是他沒有用心
[00:20:38.000 --> 00:20:40.000]  他的心沒有在裡面
[00:20:40.000 --> 00:20:42.000]  他的心沒有在裡面
[00:20:42.000 --> 00:20:44.000]  他沒有真的注意
[00:20:44.000 --> 00:20:46.000]  他沒有真的去注意
[00:20:46.000 --> 00:20:50.000]  好像在聽到,但是他渾游向外
[00:20:50.000 --> 00:20:53.000]  好像在聽到,但是他渾游障礙
[00:20:53.000 --> 00:20:54.000]  無論什麼事
[00:20:54.000 --> 00:20:56.000]  你的心不在裡面就很容易忘記了
[00:20:56.000 --> 00:20:57.000]  無論是什麼事
[00:20:57.000 --> 00:20:59.000]  如果你的心不在其中就很容易忘記了
[00:20:59.000 --> 00:21:02.000]  我們說留心,留心
[00:21:02.000 --> 00:21:03.000]  這兩個字很有意思
[00:21:03.000 --> 00:21:05.000]  我們說留心,留心
[00:21:05.000 --> 00:21:06.000]  這兩個字很有意思
[00:21:06.000 --> 00:21:08.000]  我們把心放在一件事裡面
[00:21:08.000 --> 00:21:10.000]  我們就有深刻的印象
[00:21:10.000 --> 00:21:12.000]  我們把心放在一件事上
[00:21:12.000 --> 00:21:14.000]  我們就有深刻的印象
[00:21:14.000 --> 00:21:17.000]  所以跟著雅各就告訴我們
[00:21:17.000 --> 00:21:20.000]  怎麼樣聽到,怎麼樣讀經呢?
[00:21:20.000 --> 00:21:22.000]  所以雅各就告訴我們
[00:21:22.000 --> 00:21:24.000]  我們應該怎樣聽到,怎樣讀經呢?
[00:21:24.000 --> 00:21:27.000]  我們和主一道的關係應該怎樣呢?
[00:21:27.000 --> 00:21:30.000]  我們和主一道的關係應該怎樣呢?
[00:21:30.000 --> 00:21:33.000]  我們看這兩節的上文和下文
[00:21:33.000 --> 00:21:35.000]  我們看這兩節的上文和下文
[00:21:35.000 --> 00:21:37.000]  我們看得很清楚
[00:21:37.000 --> 00:21:38.000]  就會看得很清楚
[00:21:38.000 --> 00:21:39.000]  先看上文
[00:21:39.000 --> 00:21:40.000]  先看上文
[00:21:40.000 --> 00:21:41.000]  21節
[00:21:41.000 --> 00:21:42.000]  21節
[00:21:42.000 --> 00:21:48.000]  所以你們要脫棄一切污穢和盈餘的邪惡
[00:21:48.000 --> 00:21:50.000]  全溫柔的心
[00:21:50.000 --> 00:21:53.000]  領受那所栽種的道
[00:21:53.000 --> 00:21:55.000]  就是能救你們靈魂的道
[00:21:55.000 --> 00:21:58.000]  這是領受神的道
[00:21:58.000 --> 00:22:00.000]  這裡說領受神的道
[00:22:00.000 --> 00:22:03.000]  怎麼樣去領受呢?
[00:22:03.000 --> 00:22:04.000]  兩件事
[00:22:04.000 --> 00:22:05.000]  兩件事
[00:22:05.000 --> 00:22:06.000]  很重要的兩件事
[00:22:06.000 --> 00:22:07.000]  很重要的兩件事
[00:22:07.000 --> 00:22:08.000]  這是兩個條件
[00:22:08.000 --> 00:22:09.000]  就是這兩個條件
[00:22:09.000 --> 00:22:10.000]  第一個條件
[00:22:10.000 --> 00:22:11.000]  第一個條件
[00:22:11.000 --> 00:22:15.000]  脫去污穢和邪惡
[00:22:15.000 --> 00:22:16.000]  就是把罪除去
[00:22:16.000 --> 00:22:19.000]  脫去污穢和邪惡
[00:22:19.000 --> 00:22:20.000]  就是把罪除去
[00:22:20.000 --> 00:22:23.000]  如果一個人心裏充滿了罪
[00:22:23.000 --> 00:22:25.000]  如果一個人心裏充滿了罪
[00:22:25.000 --> 00:22:29.000]  這裡說盈餘的邪惡就是充滿了罪
[00:22:29.000 --> 00:22:32.000]  這裡說盈餘的邪惡就是充滿了罪
[00:22:32.000 --> 00:22:34.000]  他心被罪充滿
[00:22:34.000 --> 00:22:37.000]  哪裡有餘地來領受主的道呢?
[00:22:37.000 --> 00:22:39.000]  他心裏被罪惡所充滿
[00:22:39.000 --> 00:22:41.000]  哪裡有餘地來領受神的道呢?
[00:22:41.000 --> 00:22:43.000]  就好像主講的那個比喻
[00:22:43.000 --> 00:22:45.000]  就好像主所講的那個比喻
[00:22:45.000 --> 00:22:49.000]  那個種子殺在荊棘裏面
[00:22:49.000 --> 00:22:50.000]  被塞住了
[00:22:50.000 --> 00:22:53.000]  不能夠成長
[00:22:53.000 --> 00:22:56.000]  把罪除去
[00:22:56.000 --> 00:23:01.000]  我們才真的能夠領受主的道
[00:23:01.000 --> 00:23:06.000]  為什麼有人聽到而不行到呢?
[00:23:06.000 --> 00:23:08.000]  因為他被罪控制了
[00:23:08.000 --> 00:23:10.000]  因為他被罪控制了
[00:23:10.000 --> 00:23:15.000]  他還沒有對付他的罪
[00:23:15.000 --> 00:23:17.000]  第二個條件
[00:23:17.000 --> 00:23:22.000]  存溫柔的心
[00:23:22.000 --> 00:23:28.000]  溫柔的心和剛硬的心剛剛相反
[00:23:28.000 --> 00:23:33.000]  如果田地是硬的
[00:23:33.000 --> 00:23:38.000]  沒有耕種過
[00:23:38.000 --> 00:23:43.000]  那麼種子種上去不會成長
[00:23:43.000 --> 00:23:49.000]  一定要先澆水
[00:23:49.000 --> 00:23:51.000]  讓它軟化
[00:23:51.000 --> 00:23:56.000]  然後才能夠接納這個種子
[00:23:56.000 --> 00:24:01.000]  如果我們向神的心是剛硬的
[00:24:01.000 --> 00:24:06.000]  如果我們向神的心是麻木的
[00:24:06.000 --> 00:24:11.000]  如果我們對神沒有敏感
[00:24:11.000 --> 00:24:18.000]  很難進到我們心裏面
[00:24:18.000 --> 00:24:20.000]  就好像主說的
[00:24:20.000 --> 00:24:27.000]  有的種子落在土、錢、石頭地上
[00:24:27.000 --> 00:24:31.000]  表面薄薄的一層土
[00:24:31.000 --> 00:24:34.000]  下面就是石頭
[00:24:34.000 --> 00:24:36.000]  剛硬的
[00:24:36.000 --> 00:24:41.000]  那麼種子殺下去怎麼扎根呢?
[00:24:41.000 --> 00:24:43.000]  不可能扎根
[00:24:43.000 --> 00:24:49.000]  必須把剛硬的石頭磨去
[00:24:49.000 --> 00:24:52.000]  必須把它耕耘
[00:24:52.000 --> 00:24:55.000]  必須澆水
[00:24:55.000 --> 00:25:01.000]  然後成稻種才能進到心裏面
[00:25:01.000 --> 00:25:04.000]  現在我們看下文
[00:25:04.000 --> 00:25:07.000]  第25節
[00:25:07.000 --> 00:25:11.000]  我們怎樣讀經呢?
[00:25:11.000 --> 00:25:16.000]  唯有詳細察看
[00:25:16.000 --> 00:25:19.000]  詳細是什麼意思?
[00:25:19.000 --> 00:25:25.000]  那就是用心
