
[00:00:00.000 --> 00:00:04.000]  我們今天會集中思想主耶穌的靈
[00:08:17.000 --> 00:08:19.000]  有些人可能未必流眼淚
[00:08:19.000 --> 00:08:20.000]  有些人有一種很特別
[00:08:20.000 --> 00:08:21.000]  很意想不到
[00:08:21.000 --> 00:08:23.000]  很出奇的平和
[00:08:23.000 --> 00:08:25.000]  充滿著他的內心
[00:08:25.000 --> 00:08:27.000]  一位姐妹說到
[00:08:27.000 --> 00:08:28.000]  我曾經說
[00:08:28.000 --> 00:08:31.000]  當她做手術之前
[00:08:31.000 --> 00:08:32.000]  她告訴很多人
[00:08:32.000 --> 00:08:36.000]  她說她一生最怕的就是做手術
[00:08:36.000 --> 00:08:39.000]  一直祈禱一直祈禱都很害怕
[00:08:39.000 --> 00:08:42.000]  當手術床推到手術室的時候
[00:08:42.000 --> 00:08:43.000]  醫生問一問她
[00:08:43.000 --> 00:08:45.000]  害不害怕
[00:08:45.000 --> 00:08:49.000]  這個姐妹感覺一下就說
[00:08:49.000 --> 00:08:50.000]  很奇怪
[00:08:50.000 --> 00:08:52.000]  現在不害怕
[00:08:53.000 --> 00:08:54.000]  不知從何而來的一種平安
[00:08:54.000 --> 00:08:56.000]  充滿著她的內心
[00:08:56.000 --> 00:08:59.000]  她就很安然地在當中接受手術
[00:08:59.000 --> 00:09:02.000]  聖靈將平安放在她的心裡
[00:09:02.000 --> 00:09:04.000]  讓她安然地面對
[00:09:04.000 --> 00:09:07.000]  有些人未必是一種特別的平安
[00:09:07.000 --> 00:09:10.000]  但有一種很難解釋的喜樂
[00:09:10.000 --> 00:09:12.000]  是充滿著她的內心
[00:09:12.000 --> 00:09:13.000]  很簡單
[00:09:13.000 --> 00:09:15.000]  去到郊野裡行山
[00:09:15.000 --> 00:09:17.000]  看到一朵小花
[00:09:17.000 --> 00:09:21.000]  突然那種喜樂就充滿著自己的內心
[00:09:21.000 --> 00:09:24.000]  聖靈將那種喜樂放在心靈裡
[00:09:24.000 --> 00:09:27.000]  就算知道那一段時間有很多困難
[00:09:27.000 --> 00:09:29.000]  但心中仍然可以喜樂
[00:09:29.000 --> 00:09:30.000]  各位弟兄姊妹
[00:09:30.000 --> 00:09:34.000]  我們的神透過聖靈在我們心中的工作
[00:09:34.000 --> 00:09:39.000]  往往超越我們所想像的一種固定的經驗
[00:09:39.000 --> 00:09:42.000]  有些人在當中以為一定是這樣的形式
[00:09:42.000 --> 00:09:44.000]  但對你未必一樣
[00:09:44.000 --> 00:09:46.000]  但當你留心祂的時候
[00:09:46.000 --> 00:09:49.000]  你知道祂與你同在的時候
[00:09:49.000 --> 00:09:53.000]  神用不同的方式來向你說話
[00:09:53.000 --> 00:09:55.000]  有些時候我自己
[00:09:55.000 --> 00:09:58.000]  發覺自己如果工作很忙碌
[00:09:58.000 --> 00:10:01.000]  我就要留心給自己一段安靜的時間
[00:10:01.000 --> 00:10:03.000]  或者甚至我不會說話
[00:10:03.000 --> 00:10:05.000]  只是靜下來
[00:10:05.000 --> 00:10:06.000]  心中向神說
[00:10:06.000 --> 00:10:07.000]  神啊
[00:10:07.000 --> 00:10:10.000]  有你的說話要指教僕人
[00:10:10.000 --> 00:10:12.000]  就請你說
[00:10:12.000 --> 00:10:15.000]  留心著去聽
[00:10:15.000 --> 00:10:16.000]  而很多時候
[00:10:16.000 --> 00:10:18.000]  聖靈給我心中有不同的提醒
[00:10:18.000 --> 00:10:20.000]  不同的指教
[00:10:20.000 --> 00:10:21.000]  各位弟兄姊妹
[00:10:21.000 --> 00:10:22.000]  聖經這樣說
[00:10:22.000 --> 00:10:25.000]  這位神永遠與我們同在
[00:10:25.000 --> 00:10:26.000]  或者說
[00:10:26.000 --> 00:10:28.000]  我犯罪的時候
[00:10:28.000 --> 00:10:29.000]  我軟弱的時候
[00:10:29.000 --> 00:10:32.000]  聖靈會不會離開我呢?
[00:10:32.000 --> 00:10:33.000]  各位弟兄姊妹
[00:10:33.000 --> 00:10:34.000]  聖經應許是真實的
[00:10:34.000 --> 00:10:37.000]  你再看剛才第十六節
[00:10:37.000 --> 00:10:40.000]  我要求父
[00:10:40.000 --> 00:10:43.000]  父就另外賜給你們一位保衛師
[00:10:43.000 --> 00:10:44.000]  然後一起讀
[00:10:44.000 --> 00:10:48.000]  叫他永遠與你們同在
[00:10:48.000 --> 00:10:50.000]  聖經沒有提什麼條件
[00:10:50.000 --> 00:10:53.000]  他是永遠與我們同在的
[00:10:53.000 --> 00:10:57.000]  我曾經提及過一個比喻
[00:10:57.000 --> 00:10:58.000]  有一次很多年之前
[00:10:58.000 --> 00:11:00.000]  我坐巴士
[00:11:00.000 --> 00:11:02.000]  在巴士站旁邊
[00:11:02.000 --> 00:11:04.000]  我見到一位太太
[00:11:04.000 --> 00:11:06.000]  形容一些舊式的背帶
[00:11:06.000 --> 00:11:08.000]  背著一個嬰兒在她背後
[00:11:08.000 --> 00:11:11.000]  這個嬰兒很精神
[00:11:11.000 --> 00:11:13.000]  眼睛滾滾的四處看
[00:11:13.000 --> 00:11:16.000]  我看著這個嬰兒
[00:11:16.000 --> 00:11:18.000]  這個時候
[00:11:18.000 --> 00:11:19.000]  嬰兒好像沒什麼玩意
[00:11:19.000 --> 00:11:21.000]  又被媽媽綁住
[00:11:21.000 --> 00:11:24.000]  最好玩的就是她眼前的頭髮
[00:11:24.000 --> 00:11:27.000]  我見到她一直拔她媽媽的頭髮
[00:11:27.000 --> 00:11:29.000]  拔完那邊拔那邊
[00:11:29.000 --> 00:11:31.000]  我當時見到媽媽
[00:11:31.000 --> 00:11:32.000]  好像很痛的感覺
[00:11:32.000 --> 00:11:34.000]  但她就撥開她的手
[00:11:34.000 --> 00:11:37.000]  然後她再拔又撥開她
[00:11:37.000 --> 00:11:38.000]  我想著想著
[00:11:38.000 --> 00:11:40.000]  撥開手不是方法
[00:11:40.000 --> 00:11:42.000]  你不如扔下嬰兒吧
[00:11:42.000 --> 00:11:44.000]  我心裡就這樣想
[00:11:44.000 --> 00:11:45.000]  但我一直觀察
[00:11:45.000 --> 00:11:46.000]  由始至終
[00:11:46.000 --> 00:11:48.000]  媽媽沒有放下嬰兒
[00:11:48.000 --> 00:11:51.000]  就任由她拔自己的頭髮
[00:11:51.000 --> 00:11:53.000]  各位弟兄姊妹
[00:11:53.000 --> 00:11:55.000]  你可以傷害聖靈
[00:11:55.000 --> 00:11:59.000]  你可以叫聖靈為你擔憂
[00:11:59.000 --> 00:12:01.000]  擔憂的字是指
[00:12:01.000 --> 00:12:04.000]  人叫對方受傷害的意思
[00:12:04.000 --> 00:12:08.000]  這位神竟然可以被你傷害
[00:12:08.000 --> 00:12:11.000]  但祂不會離開你
[00:12:11.000 --> 00:12:13.000]  祂不會扔下你
[00:12:13.000 --> 00:12:16.000]  而聖靈就是這樣渴望我們能夠回轉
[00:12:16.000 --> 00:12:19.000]  以致祂不再需要為我們擔憂
[00:12:19.000 --> 00:12:20.000]  一個青年人
[00:12:20.000 --> 00:12:24.000]  當他群了一群不好的朋友的時候
[00:12:24.000 --> 00:12:25.000]  每天回家
[00:12:25.000 --> 00:12:27.000]  爸爸沒有趕走他
[00:12:27.000 --> 00:12:29.000]  只是常常希望他
[00:12:29.000 --> 00:12:31.000]  兒子你令我很傷痛
[00:12:31.000 --> 00:12:33.000]  你快點離開這群朋友
[00:12:33.000 --> 00:12:36.000]  因此聖靈讓我們知道
[00:12:36.000 --> 00:12:37.000]  聖靈是不會離開我們
[00:12:37.000 --> 00:12:39.000]  永遠與我們同在
[00:12:39.000 --> 00:12:42.000]  因為祂是我們的保衛師
[00:12:42.000 --> 00:12:45.000]  保衛師這個名詞有特別的意思
[00:12:45.000 --> 00:12:49.000]  是一位被呼召來到我們旁邊
[00:12:49.000 --> 00:12:51.000]  幫助我們的意思
[00:12:51.000 --> 00:12:53.000]  祂是呼召
[00:12:53.000 --> 00:12:54.000]  被神所召
[00:12:54.000 --> 00:12:56.000]  分派在我們生命當中
[00:12:56.000 --> 00:12:58.000]  來幫助我們
[00:12:58.000 --> 00:13:00.000]  同樣保衛師是一個法律的名詞
[00:13:00.000 --> 00:13:04.000]  這個法律的名詞是說一位辯護律師
[00:13:04.000 --> 00:13:07.000]  保衛師就是辯護律師
[00:13:07.000 --> 00:13:08.000]  站在我們身邊
[00:13:08.000 --> 00:13:11.000]  來護衛我們
[00:13:11.000 --> 00:13:12.000]  當有人批評我們
[00:13:12.000 --> 00:13:14.000]  指責我們的時候
[00:13:14.000 --> 00:13:16.000]  祂維護著我們
[00:13:16.000 --> 00:13:18.000]  當有撒旦要來攻擊
[00:13:18.000 --> 00:13:20.000]  祂會來控訴我們
[00:13:20.000 --> 00:13:22.000]  你這樣得罪神
[00:13:22.000 --> 00:13:24.000]  神哪還會要你
[00:13:24.000 --> 00:13:25.000]  你快點走
[00:13:25.000 --> 00:13:27.000]  祂不要你了
[00:13:27.000 --> 00:13:29.000]  聖靈就告訴你
[00:13:29.000 --> 00:13:30.000]  有神所揀選的
[00:13:30.000 --> 00:13:33.000]  主耶穌保佑所潔淨的
[00:13:33.000 --> 00:13:36.000]  沒有人能夠控訴我們
[00:13:36.000 --> 00:13:38.000]  聖靈就這樣來維護我們
[00:13:38.000 --> 00:13:40.000]  來幫助我們
[00:13:40.000 --> 00:13:43.000]  讓我們能夠常在主的裡面
[00:13:43.000 --> 00:13:44.000]  但是我們會問
[00:13:44.000 --> 00:13:47.000]  這樣聖靈有沒有在其他人的心裡
[00:13:47.000 --> 00:13:49.000]  住在裡面呢?
[00:13:49.000 --> 00:13:52.000]  大家請看下面第十七節繼續說
[00:13:52.000 --> 00:13:55.000]  聖經說
[00:13:55.000 --> 00:13:57.000]  「就是真理的聖靈
[00:13:57.000 --> 00:13:59.000]  乃世人不能接受的
[00:13:59.000 --> 00:14:02.000]  因為不見他也不認識他
[00:14:02.000 --> 00:14:04.000]  你們卻認識他
[00:14:04.000 --> 00:14:07.000]  因他常與你們同在
[00:14:07.000 --> 00:14:10.000]  也要在你們裡面」
[00:14:10.000 --> 00:14:12.000]  這個世界裡很多人
[00:14:12.000 --> 00:14:14.000]  他們不認識神
[00:14:14.000 --> 00:14:16.000]  也更加不認識聖靈
[00:14:16.000 --> 00:14:17.000]  因為聖經說
[00:14:17.000 --> 00:14:19.000]  聖靈不會與他們同在
[00:14:19.000 --> 00:14:23.000]  只是會與屬神的人同在
[00:14:23.000 --> 00:14:25.000]  我想問大家
[00:14:25.000 --> 00:14:26.000]  在舊約聖經
[00:14:26.000 --> 00:14:29.000]  有沒有聖靈的工作呢?
[00:14:29.000 --> 00:14:32.000]  聖靈絕對有工作
[00:14:32.000 --> 00:14:35.000]  聖靈在聖經的舊約裡提及
[00:14:35.000 --> 00:14:38.000]  往往是因為人面對著一個獨特的需要
[00:14:38.000 --> 00:14:40.000]  或者一個困難的處境
[00:14:40.000 --> 00:14:41.000]  聖靈臨在
[00:14:41.000 --> 00:14:44.000]  以致他們能夠面對當時的處境
[00:14:44.000 --> 00:14:46.000]  就算是事事記裡那些
[00:14:46.000 --> 00:14:49.000]  不是很成熟
[00:14:49.000 --> 00:14:51.000]  不是很好的事事
[00:14:51.000 --> 00:14:54.000]  他們都經歷聖靈幫助他們
[00:14:54.000 --> 00:14:58.000]  但是聖靈並沒有與他們長遠同在
[00:14:58.000 --> 00:14:59.000]  直到新約的時候
[00:14:59.000 --> 00:15:00.000]  當主耶穌降臨
[00:15:00.000 --> 00:15:02.000]  主耶穌就拆遷聖靈
[00:15:02.000 --> 00:15:06.000]  永遠與祂的子民同在
[00:15:06.000 --> 00:15:08.000]  是一個很大的分別
[00:15:08.000 --> 00:15:11.000]  但是這個同在只是賜給屬神的人
[00:15:11.000 --> 00:15:13.000]  而其他不認識神的人
[00:15:13.000 --> 00:15:16.000]  聖靈不會與他們同在
[00:15:16.000 --> 00:15:20.000]  因此你和我是一個蒙恩的狀況
[00:15:20.000 --> 00:15:24.000]  我請大家再看後面再講到第十九節
[00:15:24.000 --> 00:15:26.000]  「還有不多的時候
[00:15:26.000 --> 00:15:28.000]  世人不再看見我
[00:15:28.000 --> 00:15:30.000]  你們卻看見我
[00:15:30.000 --> 00:15:33.000]  因為我活著你們也要活著」
[00:15:33.000 --> 00:15:37.000]  是說主耶穌後來被丁十字架復活之後
[00:15:37.000 --> 00:15:39.000]  會向門徒顯現
[00:15:39.000 --> 00:15:41.000]  因此他們會見到耶穌
[00:15:41.000 --> 00:15:42.000]  二十節
[00:15:42.000 --> 00:15:45.000]  「到那日你們就知道我在父裡面
[00:15:45.000 --> 00:15:47.000]  你們在我裡面
[00:15:47.000 --> 00:15:50.000]  我也在你們裡面」
[00:15:50.000 --> 00:15:52.000]  好像很複雜
[00:15:52.000 --> 00:15:53.000]  誰在誰裡面
[00:15:53.000 --> 00:15:55.000]  誰在誰裡面
[00:15:55.000 --> 00:15:57.000]  但是簡單來說就是
[00:15:57.000 --> 00:15:59.000]  主耶穌當他復活的時候
[00:15:59.000 --> 00:16:01.000]  他進入了他原本有的榮耀裡面
[00:16:01.000 --> 00:16:06.000]  因此他和父是重新的合一聯合
[00:16:06.000 --> 00:16:11.000]  他是完全地與他的父進入榮耀當中
[00:16:11.000 --> 00:16:13.000]  而在那個時候
[00:16:13.000 --> 00:16:16.000]  他就藉著聖靈與我們同在
[00:16:16.000 --> 00:16:18.000]  因此各位弟兄姊妹
[00:16:18.000 --> 00:16:20.000]  一個奧秘的真理
[00:16:20.000 --> 00:16:22.000]  也是奇妙的因典
[00:16:22.000 --> 00:16:26.000]  就是聖父、聖子、聖靈與我們同在
[00:16:26.000 --> 00:16:30.000]  藉著聖靈住在我們的生命裡面
[00:16:30.000 --> 00:16:34.000]  而我們在當中領受這份恩典
[00:16:34.000 --> 00:16:35.000]  我們就很驚訝
[00:16:35.000 --> 00:16:38.000]  這個身體、這個生命
[00:16:38.000 --> 00:16:41.000]  竟然願意有神在我們中間
[00:16:41.000 --> 00:16:43.000]  來住在其中
[00:16:43.000 --> 00:16:46.000]  因此聖靈與我們同在
[00:16:46.000 --> 00:16:48.000]  神與我們同在
[00:16:48.000 --> 00:16:52.000]  而我們在當中領受恩惠
[00:16:52.000 --> 00:16:54.000]  第二方面我們再看
[00:16:54.000 --> 00:16:56.000]  聖靈不僅與我們同在
