
[00:00:00.000 --> 00:00:04.840]  今天我要和大家一同靈授的信息
[00:04:19.640 --> 00:04:24.600]  心可能成爲一個抽象的字句
[00:04:24.600 --> 00:04:26.560]  沒有具體的表現
[00:04:26.560 --> 00:04:32.040]  而身體是代表我們每天的具體的生活
[00:04:32.040 --> 00:04:34.200]  我們不但要獻心
[00:04:34.200 --> 00:04:36.760]  還要把身體獻上
[00:04:36.760 --> 00:04:41.960]  很具體的、很實際的爲主而活
[00:04:41.960 --> 00:04:44.480]  有的基督徒說
[00:04:44.480 --> 00:04:46.920]  我將心奉獻給你
[00:04:46.920 --> 00:04:49.360]  但是我的手是自己的
[00:04:49.360 --> 00:04:51.760]  我想做什麼就做什麼
[00:04:51.760 --> 00:04:55.760]  主啊,我將我的心奉獻給你
[00:04:55.760 --> 00:04:57.360]  但是腳是我的
[00:04:57.360 --> 00:05:00.440]  我想走什麼道路就走什麼道路
[00:05:00.440 --> 00:05:02.800]  主啊,我將心奉獻給你
[00:05:02.800 --> 00:05:04.360]  但是口是我的
[00:05:04.360 --> 00:05:07.240]  我想說什麼就說什麼
[00:05:07.240 --> 00:05:09.440]  主啊,我將心奉獻給你
[00:05:09.440 --> 00:05:11.360]  但是眼睛是我的
[00:05:11.360 --> 00:05:13.960]  我想看什麼就看什麼
[00:05:13.960 --> 00:05:16.320]  主啊,我將心奉獻給你
[00:05:16.320 --> 00:05:18.920]  但是思想是我的
[00:05:18.920 --> 00:05:21.680]  我想想什麼就想什麼
[00:05:21.680 --> 00:05:23.160]  這樣一來
[00:05:23.160 --> 00:05:27.080]  結果奉獻成了一個抽象的
[00:05:27.080 --> 00:05:30.040]  感覺上的事物而已
[00:05:30.040 --> 00:05:34.120]  但是當我們將身體獻上的時候
[00:05:34.120 --> 00:05:37.160]  身體代表我們的四肢、白體
[00:05:37.160 --> 00:05:40.160]  也就是我們的具體的生活
[00:05:40.160 --> 00:05:44.360]  這樣的獻上就能夠真實活計了
[00:05:44.360 --> 00:05:47.320]  就是爲主而活
[00:05:47.320 --> 00:05:49.800]  所以我們的步驟
[00:05:49.800 --> 00:05:51.920]  第一是愛的激勵
[00:05:51.920 --> 00:05:58.000]  第二是將身體獻上當作活計
[00:05:58.000 --> 00:06:02.280]  第三步就是心靈活熱
[00:06:02.280 --> 00:06:04.440]  我們把自己奉獻以後
[00:06:04.440 --> 00:06:08.080]  就有一個最高的人生的目標
[00:06:08.080 --> 00:06:11.280]  這個目標就是我們人生的焦點
[00:06:11.280 --> 00:06:15.360]  這個焦點會產生熱成
[00:06:15.360 --> 00:06:19.000]  就好像有一個傳道人說
[00:06:19.000 --> 00:06:23.040]  如果我們讓陽光投射
[00:06:23.040 --> 00:06:25.840]  經過一個放大鏡
[00:06:25.840 --> 00:06:28.440]  就會造成一個焦點
[00:06:28.440 --> 00:06:29.840]  熱度很高
[00:06:29.840 --> 00:06:32.680]  可以引起燃燒
[00:06:32.680 --> 00:06:36.200]  那個焦點就會產生熱度
[00:06:36.200 --> 00:06:41.480]  熱度就有燃燒的作用和功能
[00:06:41.480 --> 00:06:45.520]  所以我們從具體的奉獻
[00:06:45.520 --> 00:06:49.400]  得到了人生的目標、焦點
[00:06:49.400 --> 00:06:51.000]  從這個焦點裏面
[00:06:51.000 --> 00:06:54.840]  產生了積極的、活熱的心情
[00:06:54.840 --> 00:06:56.560]  跟着第四步
[00:06:56.560 --> 00:06:59.440]  就是常常服侍主
[00:06:59.440 --> 00:07:01.400]  不是一時的衝動
[00:07:01.400 --> 00:07:08.200]  乃是一個永恆的、穩定的人生不變的目標
[00:07:08.200 --> 00:07:11.680]  所以我們願意記住這四個步驟
[00:07:11.680 --> 00:07:13.680]  被神愛激勵
[00:07:13.680 --> 00:07:17.040]  將身體獻上當作火祭
[00:07:17.040 --> 00:07:18.840]  心裏活熱
[00:07:18.840 --> 00:07:21.240]  常常服侍主
[00:07:21.240 --> 00:07:22.000]  好
[00:07:22.000 --> 00:07:25.200]  這是心裏活熱的第一個來源
[00:07:25.200 --> 00:07:27.400]  我們在《聖經》裏看見的
[00:07:27.400 --> 00:07:32.880]  現在我們來看第二個心裏活熱的來源
[00:07:32.880 --> 00:07:37.280]  請大家翻到《路加福音》
[00:07:37.280 --> 00:07:40.680]  第二十四章三十二節
[00:07:40.680 --> 00:07:46.200]  《路加福音》二十四章三十二節
[00:07:46.200 --> 00:07:48.000]  我讀給大家聽
[00:07:48.000 --> 00:07:49.800]  他們彼此說
[00:07:49.800 --> 00:07:50.840]  在路上
[00:07:50.840 --> 00:07:52.520]  他和我們說話
[00:07:52.520 --> 00:07:55.280]  給我們講解《聖經》的時候
[00:07:55.280 --> 00:07:58.880]  我們的心豈不是活熱的嗎?
[00:07:58.880 --> 00:08:00.400]  這兩個門徒
[00:08:00.400 --> 00:08:03.800]  在主釘死在十字架上以後
[00:08:03.800 --> 00:08:07.360]  心裏非常的失望
[00:08:07.360 --> 00:08:09.560]  他們灰心喪膽
[00:08:09.560 --> 00:08:14.360]  他們一同往姨媽五司的路上走的時候
[00:08:14.360 --> 00:08:15.480]  想不到
[00:08:15.480 --> 00:08:18.320]  復活的主向他們顯現
[00:08:18.320 --> 00:08:20.200]  與他們同行
[00:08:20.200 --> 00:08:24.400]  同時向他們講解《聖經》的預言
[00:08:24.400 --> 00:08:28.720]  如何的意義的應驗在他的身上
[00:08:28.720 --> 00:08:30.840]  他們越聽越明白
[00:08:30.840 --> 00:08:35.200]  越明白心裏就漸漸熱起來
[00:08:35.200 --> 00:08:36.400]  所以這個時候
[00:08:36.400 --> 00:08:40.760]  他們這樣回顧經驗而說的這句話
[00:08:40.760 --> 00:08:42.400]  非常的寶貴
[00:08:42.400 --> 00:08:45.520]  他向我們講解《聖經》的時候
[00:08:45.520 --> 00:08:48.560]  我們的心豈不是活熱的嗎?
[00:08:48.560 --> 00:08:50.760]  這個活熱從哪裏來的呢?
[00:08:50.760 --> 00:08:55.280]  就是因爲他們對基督的信心回覆了
[00:08:55.280 --> 00:08:58.480]  這個回覆的信心
[00:08:58.480 --> 00:09:00.120]  堅定的信心
[00:09:00.120 --> 00:09:03.920]  就是他們很自然的心裏活熱起來
[00:09:03.920 --> 00:09:05.480]  原來他們因爲
[00:09:05.480 --> 00:09:09.640]  他們對主耶穌基督的信仰落空了
[00:09:09.640 --> 00:09:11.560]  他們的盼望在於他
[00:09:11.560 --> 00:09:14.080]  但是他被人釘死了
[00:09:14.080 --> 00:09:17.520]  所以他們覺得一切都成爲泡影
[00:09:17.520 --> 00:09:21.680]  他們無精打采灰心喪志
[00:09:21.680 --> 00:09:24.280]  回到自己原來的工作去
[00:09:24.280 --> 00:09:26.840]  但是現在復活的主
[00:09:26.840 --> 00:09:29.000]  親自向他們顯現
[00:09:29.000 --> 00:09:32.480]  向他們講解是他們清楚知道
[00:09:32.480 --> 00:09:34.520]  主耶穌釘死獅子架
[00:09:34.520 --> 00:09:37.040]  是神預先的計劃
[00:09:37.040 --> 00:09:40.560]  藉着祂的死來爲人贖罪
[00:09:40.560 --> 00:09:43.640]  同時在第三天從死裏復活
[00:09:43.640 --> 00:09:47.600]  已大能顯明他是神的兒子
[00:09:47.600 --> 00:09:51.200]  當他們瞭解這樣真理的時候
[00:09:51.200 --> 00:09:53.400]  他們的信仰回覆
[00:09:53.400 --> 00:09:56.240]  他們的心就活熱起來
[00:09:56.240 --> 00:09:59.720]  主耶穌繼續向他們說話
[00:09:59.720 --> 00:10:05.600]  記載在第44節到48節
[00:10:05.600 --> 00:10:07.800]  我讀給大家聽
[00:10:07.800 --> 00:10:09.360]  耶穌對他們說
[00:10:09.360 --> 00:10:12.640]  這就是我從前與你們同在之時
[00:10:12.640 --> 00:10:14.120]  所告訴你們的話
[00:10:14.120 --> 00:10:16.000]  說摩西的律法
[00:10:16.000 --> 00:10:19.240]  先知的書和詩篇上所記的
[00:10:19.240 --> 00:10:22.680]  凡值得我的話都必須應驗
[00:10:22.680 --> 00:10:25.360]  於是耶穌開他們的心竅
[00:10:25.360 --> 00:10:27.480]  使他們能明白聖經
[00:10:27.480 --> 00:10:29.000]  又對他們說
[00:10:29.000 --> 00:10:32.200]  照聖經上所寫的
[00:10:32.200 --> 00:10:34.200]  基督必受害
[00:10:34.200 --> 00:10:36.440]  第三日從死裏復活
[00:10:36.440 --> 00:10:38.640]  並且人要奉他的名
[00:10:38.640 --> 00:10:40.760]  傳悔改赦罪的道
[00:10:40.760 --> 00:10:44.720]  從耶路撒冷旗直傳到萬邦
[00:10:44.720 --> 00:10:48.760]  你們就是這些事的見證
[00:10:48.760 --> 00:10:53.440]  在這裏主耶穌提到三件重要的事
[00:10:53.440 --> 00:10:55.040]  同樣的重要
[00:10:55.040 --> 00:10:58.120]  第一件事就是主照着
[00:10:58.120 --> 00:11:00.640]  聖經的預言所說的
[00:11:00.640 --> 00:11:02.320]  受害
[00:11:02.320 --> 00:11:05.480]  犧牲自己做忌惡
[00:11:05.480 --> 00:11:08.000]  成全救贖之恩
[00:11:08.000 --> 00:11:09.120]  第二件事
[00:11:09.120 --> 00:11:12.280]  就是此後第三天從死裏復活
[00:11:12.280 --> 00:11:15.000]  顯明他是神的兒子
[00:11:15.000 --> 00:11:16.600]  是得聖的主
[00:11:16.600 --> 00:11:19.520]  陰間的權勢不能勝過他
[00:11:19.520 --> 00:11:21.000]  陰間的權勢
[00:11:21.000 --> 00:11:22.840]  就是撒旦的權勢
[00:11:22.840 --> 00:11:24.240]  罪惡的權勢
[00:11:24.240 --> 00:11:25.680]  死亡的權勢
[00:11:25.680 --> 00:11:27.240]  黑暗的權勢
[00:11:27.240 --> 00:11:28.680]  這一切的權勢
[00:11:28.680 --> 00:11:31.240]  都不能夠勝過基督
[00:11:31.240 --> 00:11:33.120]  他從死裏復活
[00:11:33.120 --> 00:11:35.320]  得勝這一切
[00:11:35.320 --> 00:11:37.120]  第三件事
[00:11:37.120 --> 00:11:39.840]  就是人要奉他的名
[00:11:39.840 --> 00:11:41.840]  傳悔改赦罪的道
[00:11:41.840 --> 00:11:44.840]  從耶路撒冷起直傳到萬邦
[00:11:44.840 --> 00:11:48.480]  把福音傳遍全球
[00:11:48.480 --> 00:11:49.920]  這三件事
[00:11:49.920 --> 00:11:52.720]  是自然地連在一起的
[00:11:52.720 --> 00:11:55.360]  跟着主就對他們說明
[00:11:55.360 --> 00:11:57.080]  他給他們的使命
[00:11:57.080 --> 00:11:58.520]  給他們的妥婦
[00:11:58.520 --> 00:12:02.440]  你們就是這些事的見證
[00:12:02.440 --> 00:12:05.680]  於是他們就帶着一個喜樂的心
[00:12:05.680 --> 00:12:07.360]  堅強的心
[00:12:07.360 --> 00:12:11.440]  來從事這樣福音的工作
[00:12:11.440 --> 00:12:14.040]  當聖靈降下以後
[00:12:14.040 --> 00:12:15.960]  他們就得到了能力
[00:12:15.960 --> 00:12:18.440]  從耶路撒冷開始
[00:12:18.440 --> 00:12:22.520]  一直地把福音傳向地級
[00:12:22.520 --> 00:12:26.160]  所以第二個活熱的來源
[00:12:26.160 --> 00:12:30.280]  就是信心的加強
[00:12:30.280 --> 00:12:33.240]  這一個因素
[00:12:33.240 --> 00:12:35.840]  保羅不但一次地講
[00:12:35.840 --> 00:12:37.960]  他也多次地講
[00:12:37.960 --> 00:12:40.120]  我們另外舉一個例子
[00:12:40.120 --> 00:12:42.240]  和大家一起看
[00:12:42.240 --> 00:12:45.440]  就是在格林多後書
[00:12:45.440 --> 00:12:48.600]  第八章二十二節
[00:12:48.600 --> 00:12:52.200]  是一個弟兄的好見證
[00:12:52.200 --> 00:12:54.880]  靈後八章二十二節
[00:12:54.880 --> 00:12:56.400]  保羅這樣說
[00:12:56.400 --> 00:12:59.800]  我們又打發一位兄弟同去
[00:12:59.800 --> 00:13:01.320]  這人的熱心
[00:13:01.320 --> 00:13:04.720]  我們在許多事上屢次試驗過
[00:13:04.720 --> 00:13:06.920]  現在他因爲深信你們
[00:13:06.920 --> 00:13:09.440]  就更加熱心了
[00:13:09.440 --> 00:13:11.000]  保羅在這裏親自
[00:13:11.000 --> 00:13:14.120]  爲這位弟兄做見證
[00:13:14.120 --> 00:13:15.560]  這位弟兄
[00:13:15.560 --> 00:13:17.160]  他的熱心
[00:13:17.160 --> 00:13:20.280]  不是衣食的衝動
[00:13:20.280 --> 00:13:22.120]  感情的作用
[00:13:22.120 --> 00:13:25.320]  乃是受過試驗的
[00:13:25.320 --> 00:13:27.000]  經得起考驗
[00:13:27.000 --> 00:13:29.600]  不但經得起一次的考驗
[00:13:29.600 --> 00:13:34.160]  保羅說屢次經過考驗
[00:13:34.160 --> 00:13:36.920]  不但在一件事上受過考驗
[00:13:36.920 --> 00:13:38.240]  保羅在這裏說
[00:13:38.240 --> 00:13:42.720]  在許多事上經過考驗
[00:13:42.720 --> 00:13:45.040]  有很好的表現
[00:13:45.040 --> 00:13:46.200]  這是可以說
[00:13:46.200 --> 00:13:49.200]  書林的考試合格了
[00:13:49.200 --> 00:13:52.440]  跟着保羅繼續地說
[00:13:52.440 --> 00:13:56.720]  現在就更加熱心了
[00:13:56.720 --> 00:13:58.640]  不但他過去熱心
[00:13:58.640 --> 00:14:01.080]  現在更加熱心
[00:14:01.080 --> 00:14:03.120]  這真是非常難得
[00:14:03.120 --> 00:14:06.920]  和許多人的表現剛剛相反
[00:14:06.920 --> 00:14:09.080]  有的人十年以前熱心
[00:14:09.080 --> 00:14:10.720]  但是現在冷淡了
[00:14:10.720 --> 00:14:12.520]  有的人五年以前熱心
[00:14:12.520 --> 00:14:13.840]  現在冷淡了
[00:14:13.840 --> 00:14:15.520]  有人兩年以前熱心
[00:14:15.520 --> 00:14:17.000]  現在冷淡了
[00:14:17.000 --> 00:14:18.760]  但是這位弟兄
[00:14:18.760 --> 00:14:22.360]  受得起時間的考驗
[00:14:22.360 --> 00:14:25.720]  經過了這樣長的時間
[00:14:25.720 --> 00:14:27.360]  的考驗之後
[00:14:27.360 --> 00:14:29.280]  不但保持熱心
[00:14:29.280 --> 00:14:32.280]  而且更加熱心
[00:14:32.280 --> 00:14:35.720]  那麼爲什麼他有這樣的表現呢?
[00:14:35.720 --> 00:14:38.760]  所以這裏保羅給了我們一個原因
[00:14:38.760 --> 00:14:40.680]  非常重要的原因
[00:14:40.680 --> 00:14:45.520]  也就是我們剛纔看過的信心的因素
[00:14:45.520 --> 00:14:46.520]  保羅說
[00:14:46.520 --> 00:14:50.080]  現在他因爲深信你們
[00:14:50.080 --> 00:14:53.320]  就更加熱心了
[00:14:53.320 --> 00:14:57.320]  所以這個熱心裏面有信心的因素
[00:14:57.320 --> 00:15:01.480]  這個信心是深切的信心
[00:15:01.480 --> 00:15:03.160]  深信
[00:15:03.160 --> 00:15:04.560]  信誰呢?
[00:15:04.560 --> 00:15:05.920]  深信你們
[00:15:05.920 --> 00:15:09.000]  你們就是指弟兄姊妹講的
[00:15:09.000 --> 00:15:11.600]  他對弟兄姊妹有信心
[00:15:11.600 --> 00:15:14.200]  爲什麼對弟兄姊妹有信心?
[00:15:14.200 --> 00:15:17.440]  因爲他對神有信心
[00:15:17.440 --> 00:15:18.960]  他信得過神
[00:15:18.960 --> 00:15:22.400]  也因此信得過弟兄姊妹
[00:15:22.400 --> 00:15:24.000]  換一句話說
[00:15:24.000 --> 00:15:26.000]  他因爲信得過神
[00:15:26.000 --> 00:15:27.760]  所以他相信
[00:15:27.760 --> 00:15:29.640]  他爲了神的緣故
[00:15:29.640 --> 00:15:33.280]  做在弟兄姊妹們身上的工作
[00:15:33.280 --> 00:15:35.720]  一定不落空
[00:15:35.720 --> 00:15:39.440]  這一個有把握的深深的相信
[00:15:39.440 --> 00:15:41.840]  就讓他繼續熱心
[00:15:41.840 --> 00:15:45.240]  而且更加熱心
[00:15:45.240 --> 00:15:46.880]  各位弟兄姊妹
[00:15:46.880 --> 00:15:48.600]  我們信得過神
[00:15:48.600 --> 00:15:50.360]  我們也因爲信得過神
[00:15:50.360 --> 00:15:55.360]  而相信主所交託給我們的衆弟兄姊妹
[00:15:55.360 --> 00:15:57.160]  只要我們爲着神
[00:15:57.160 --> 00:15:59.520]  在他們身上用功夫
[00:15:59.520 --> 00:16:02.760]  在他們身上來侍奉神
[00:16:02.760 --> 00:16:04.200]  服侍他們
[00:16:04.200 --> 00:16:06.400]  就不落空
[00:16:06.400 --> 00:16:07.520]  有的時候
[00:16:07.520 --> 00:16:09.800]  暫時活着會感覺
[00:16:09.800 --> 00:16:13.400]  好像我們的侍奉沒有什麼果效
[00:16:13.400 --> 00:16:14.520]  但是
[00:16:14.520 --> 00:16:16.840]  因爲我們深深的相信
[00:16:16.840 --> 00:16:19.320]  而把工作交託給神
[00:16:19.320 --> 00:16:21.280]  就像保羅所說的
[00:16:21.280 --> 00:16:28.680]  「我深信祂能保全我所交付祂的直到那日」
[00:16:28.680 --> 00:16:30.960]  保羅因爲信得過神
[00:16:30.960 --> 00:16:33.960]  就把他在人的身上做的工作
[00:16:33.960 --> 00:16:35.600]  交託給神
[00:16:35.600 --> 00:16:41.440]  而且同時相信神能保守成全到底
[00:16:41.440 --> 00:16:45.320]  這位弟兄就是如此的信心
[00:16:45.320 --> 00:16:49.440]  我們在爲主做的大小的工作上
[00:16:49.440 --> 00:16:51.720]  無論人知道、人不知道
[00:16:51.720 --> 00:16:55.160]  無論人重視或是人忽略
[00:16:55.160 --> 00:16:56.760]  都是爲主做的
[00:16:56.760 --> 00:16:58.640]  最後必不落空
[00:16:58.640 --> 00:17:01.520]  我們有了這個信心的把握
[00:17:01.520 --> 00:17:03.400]  和信心的基礎
[00:17:03.400 --> 00:17:08.280]  我們就能夠更加熱心了
[00:17:08.280 --> 00:17:15.600]  現在我們看第三個心力活熱的來源
[00:17:15.600 --> 00:17:24.400]  是在格林多後書九章第二節
[00:17:24.400 --> 00:17:25.960]  保羅在這裏說
[00:17:25.960 --> 00:17:27.600]  我讀給大家聽
[00:17:27.600 --> 00:17:30.520]  「因爲我知道你們樂意的心
[00:17:30.520 --> 00:17:33.320]  常對馬其頓人誇獎你們
[00:17:33.320 --> 00:17:35.400]  說壓概壓人預備好了
[00:17:35.400 --> 00:17:37.040]  已經有一年了
[00:17:37.040 --> 00:17:41.080]  並且你們的熱心激動了許多人
[00:17:41.080 --> 00:17:43.400]  請注意最後這句話
[00:17:43.400 --> 00:17:47.960]  你們的熱心激動了許多人」
[00:17:47.960 --> 00:17:53.280]  這是熱心的方向起了作用
[00:17:53.280 --> 00:17:59.480]  激動其他的許多人也發熱心了
[00:17:59.480 --> 00:18:03.400]  我們看見格林多的弟兄姊妹
[00:18:03.400 --> 00:18:05.000]  他們有熱心
[00:18:05.000 --> 00:18:06.360]  而他們的熱心
[00:18:06.360 --> 00:18:09.280]  不是單單與他們自己有關
[00:18:09.280 --> 00:18:11.640]  他們的熱心
[00:18:11.640 --> 00:18:15.760]  幫助了、感動了、激動了許多的人
[00:18:15.760 --> 00:18:19.760]  和他們一起熱心起來
[00:18:19.760 --> 00:18:21.360]  所以我們不要說
[00:18:21.360 --> 00:18:23.080]  我的熱心是我的事
[00:18:23.080 --> 00:18:25.200]  我的冷淡是我的事
[00:18:25.200 --> 00:18:27.320]  不關別人的事
[00:18:27.320 --> 00:18:31.000]  這是一個錯誤的想法
[00:18:31.000 --> 00:18:33.800]  我們的熱心有感染性
[00:18:33.800 --> 00:18:37.080]  我們的冷淡也有感染性
[00:18:37.080 --> 00:18:38.240]  我們冷淡的時候
[00:18:38.240 --> 00:18:41.080]  許多人因我們的冷淡而冷淡
[00:18:41.080 --> 00:18:42.520]  我們熱心的時候
[00:18:42.520 --> 00:18:45.080]  也會同樣地影響別人
[00:18:45.080 --> 00:18:49.400]  使他們因我們的熱心而熱心起來
[00:18:49.400 --> 00:18:53.200]  我們讀聖經看見許許多多
[00:18:53.200 --> 00:18:55.160]  熱心愛主的人物
[00:18:55.160 --> 00:18:57.400]  記載在主的話語中
[00:18:57.400 --> 00:19:00.520]  我們讀的時候就受他們的激勵
[00:19:00.520 --> 00:19:02.520]  我們也效法他們
[00:19:02.520 --> 00:19:05.040]  追求同樣的目標
[00:19:05.040 --> 00:19:08.480]  和他們一起熱心愛主
[00:19:08.480 --> 00:19:10.720]  整個的教父歷史
[00:19:10.720 --> 00:19:13.640]  進一步說整個的聖經歷史
[00:19:13.640 --> 00:19:18.440]  都是有這樣的方樣的作用在內
[00:19:18.440 --> 00:19:22.400]  人的缺點失敗成爲我們的見解
[00:19:22.400 --> 00:19:26.720]  人的熱心愛主獻身的心智
[00:19:26.720 --> 00:19:30.280]  熱心的表現成爲我們的鼓勵
[00:19:30.280 --> 00:19:32.480]  我們自己對別人
[00:19:32.480 --> 00:19:35.520]  也有同樣的影響和作用
[00:19:35.520 --> 00:19:39.920]  所以我們願意常常地學習
[00:19:39.920 --> 00:19:41.800]  那些熱心愛主的人
[00:19:41.800 --> 00:19:44.600]  不忘記他們留下的榜樣
[00:19:44.600 --> 00:19:46.840]  同時我們也小心自己
[00:19:46.840 --> 00:19:48.720]  對別人的影響
[00:19:48.720 --> 00:19:50.400]  是正面的影響呢
[00:19:50.400 --> 00:19:52.920]  還是反面的影響呢
[00:19:52.920 --> 00:19:55.000]  我們願意接受
[00:19:55.000 --> 00:19:57.200]  包羅在這裏當時
[00:19:57.200 --> 00:20:01.640]  對格林多弟兄姊妹所說的話
[00:20:01.640 --> 00:20:03.760]  現在我們再看
[00:20:03.760 --> 00:20:07.760]  第四個心力活熱的來源
[00:20:07.760 --> 00:20:10.720]  那就是在
[00:20:10.720 --> 00:20:14.600]  提摩太後書第一章六節七節
[00:20:14.600 --> 00:20:16.600]  給我們看見的
[00:20:16.600 --> 00:20:20.400]  提摩太後書第一章六節七節
[00:20:20.400 --> 00:20:22.120]  我讀給大家聽
[00:20:22.120 --> 00:20:23.920]  這是包羅的話
[00:20:23.920 --> 00:20:26.080]  爲此我提醒你
[00:20:26.080 --> 00:20:30.480]  使你將神借我按手所給你的恩賜
[00:20:30.480 --> 00:20:33.040]  再如火眺望起來
[00:20:33.040 --> 00:20:34.880]  因爲神賜給我們的
[00:20:34.880 --> 00:20:36.760]  不是膽怯的心
[00:20:36.760 --> 00:20:40.800]  乃是剛強仁愛謹守的心
[00:20:40.800 --> 00:20:44.160]  在這裏我們再一次看見火
[00:20:44.160 --> 00:20:47.320]  火的眺望
[00:20:47.320 --> 00:20:50.320]  火需要眺望
[00:20:50.320 --> 00:20:52.000]  當火燃燒的時候
[00:20:52.000 --> 00:20:55.000]  它會慢慢地熱下去
[00:20:55.000 --> 00:20:58.320]  這個時候就需要拿起火箭來
[00:20:58.320 --> 00:21:01.320]  把它重新眺望起來
[00:21:01.320 --> 00:21:05.960]  使它能夠繼續地熊熊地燃燒
[00:21:05.960 --> 00:21:11.520]  所以所有的火都需要眺望
[00:21:11.520 --> 00:21:13.440]  不單單一次地眺望
[00:21:13.440 --> 00:21:17.160]  而且要繼續地眺望
[00:21:17.160 --> 00:21:20.000]  在這裏包羅所講的是什麼呢?
