
[00:00:00.000 --> 00:00:01.460]  我們今天思想的一個題目
[00:10:28.160 --> 00:10:29.660]  容貌娟瘦
[00:10:29.660 --> 00:10:31.160]  她父母死了
[00:10:31.160 --> 00:10:34.160]  沒抵改就收養她做自己的女兒」
[00:10:34.160 --> 00:10:39.160]  其實他們的關係是他的堂妹
[00:10:40.160 --> 00:10:42.160]  是他叔叔的女兒
[00:10:42.160 --> 00:10:44.160]  可能年紀相差很遠
[00:10:44.160 --> 00:10:47.160]  所以曾經有一段時間負責照顧她
[00:10:47.160 --> 00:10:50.160]  後來這位以斯帖的父母都死了
[00:10:50.160 --> 00:10:54.160]  成為了孤兒
[00:10:54.160 --> 00:10:58.160]  因此沒抵改就將她收養
[00:10:58.160 --> 00:11:00.160]  當作自己的女兒
[00:11:00.160 --> 00:11:03.160]  其實是一個很可憐的身世
[00:11:03.160 --> 00:11:09.160]  一個自己的背景是一些盧埔人的後代
[00:11:09.160 --> 00:11:12.160]  而且父母傷亡成為了孤兒
[00:11:12.160 --> 00:11:15.160]  但得到一個親人的照顧
[00:11:15.160 --> 00:11:17.160]  都稍得安慰
[00:11:17.160 --> 00:11:19.160]  這是以斯帖的背景
[00:11:19.160 --> 00:11:21.160]  當然我們都會有些奇怪
[00:11:21.160 --> 00:11:25.160]  為何沒抵改會鼓勵她去參選做皇后呢?
[00:11:25.160 --> 00:11:28.160]  很多猶太人不想他們的子女
[00:11:28.160 --> 00:11:30.160]  會和外邦人結婚
[00:11:30.160 --> 00:11:32.160]  但沒抵改在這個時候
[00:11:32.160 --> 00:11:34.160]  似乎是接納這件事
[00:11:34.160 --> 00:11:37.160]  當然以斯帖有些特別的特質
[00:11:37.160 --> 00:11:40.160]  大家剛才看到那八個字形容她的美貌
[00:11:40.160 --> 00:11:42.160]  你們留意到嗎?
[00:11:42.160 --> 00:11:44.160]  在正經剛才讀過的
[00:11:44.160 --> 00:11:48.160]  我們讀到第七節尾
[00:11:48.160 --> 00:11:53.160]  「這女子體態美麗、容貌娟瘦」
[00:11:53.160 --> 00:11:55.160]  可能因為這樣
[00:11:55.160 --> 00:11:59.160]  很多女士姐妹都喜歡起改名叫做Esther
[00:11:59.160 --> 00:12:03.160]  以斯帖這個名字
[00:12:03.160 --> 00:12:09.160]  代表美貌、氣質
[00:12:09.160 --> 00:12:11.160]  她很特別的一種情況
[00:12:11.160 --> 00:12:13.160]  不單有這樣的外貌
[00:12:13.160 --> 00:12:16.160]  而且她的內心很受人欣賞
[00:12:16.160 --> 00:12:18.160]  如果大家看完第九節
[00:12:18.160 --> 00:12:23.160]  你會發覺當時負責女院的官員希蓋
[00:12:23.160 --> 00:12:25.160]  特別喜歡她
[00:12:25.160 --> 00:12:27.160]  第九節
[00:12:27.160 --> 00:12:30.160]  「希蓋喜悅以斯帖就恩待她
[00:12:30.160 --> 00:12:34.160]  急忙供給她潔身用的香品
[00:12:34.160 --> 00:12:37.160]  和她應得的食物」等等
[00:12:37.160 --> 00:12:40.160]  一看就看中她
[00:12:40.160 --> 00:12:42.160]  很歡喜她
[00:12:42.160 --> 00:12:43.160]  不單這樣
[00:12:43.160 --> 00:12:47.160]  也發覺這位女子很得人的喜愛
[00:12:47.160 --> 00:12:52.160]  再看第二章最後的十五節
[00:12:52.160 --> 00:12:56.160]  第十五節提到
[00:12:56.160 --> 00:13:00.160]  「當以斯帖將要被帶去見王的時候」
[00:13:00.160 --> 00:13:02.160]  在當時有一個慣例
[00:13:02.160 --> 00:13:05.160]  任何女子要去見王之前
[00:13:05.160 --> 00:13:07.160]  她可以提出任何的要求
[00:13:07.160 --> 00:13:10.160]  都會按她的要求來給她
[00:13:10.160 --> 00:13:15.160]  特別是一些化妝或裝飾的物品等等
[00:13:15.160 --> 00:13:16.160]  但聖經提到
[00:13:16.160 --> 00:13:17.160]  「以斯帖」
[00:13:17.160 --> 00:13:21.160]  如果你看十五節最後的兩句
[00:13:21.160 --> 00:13:24.160]  「以斯帖別無所求
[00:13:24.160 --> 00:13:30.160]  看見以斯帖的都喜愛她」
[00:13:30.160 --> 00:13:33.160]  她似乎不是很貪心
[00:13:33.160 --> 00:13:36.160]  不需要很多物質
[00:13:36.160 --> 00:13:41.160]  她只是很願意按照養父對她的安排
[00:13:41.160 --> 00:13:43.160]  對她的鼓勵
[00:13:43.160 --> 00:13:45.160]  她就進去嘗試參選
[00:13:45.160 --> 00:13:47.160]  在這樣的情況下
[00:13:47.160 --> 00:13:50.160]  看到她有她的特質
[00:13:50.160 --> 00:13:52.160]  當然在當時
[00:13:52.160 --> 00:13:55.160]  按照歷史學家的一些研究
[00:13:55.160 --> 00:13:58.160]  當時大概有四百人參選
[00:13:58.160 --> 00:14:03.160]  但偏偏選中了「以斯帖」
[00:14:03.160 --> 00:14:05.160]  各位電影姐妹
[00:14:05.160 --> 00:14:06.160]  其實有些時候
[00:14:06.160 --> 00:14:10.160]  我們回想自己人生的一些歷程
[00:14:10.160 --> 00:14:12.160]  你都會覺得很奇怪
[00:14:12.160 --> 00:14:16.160]  為何我有機會讀了這間大學
[00:14:16.160 --> 00:14:20.160]  為何我會有這樣的家庭背景
[00:14:20.160 --> 00:14:23.160]  為何我會有機會做到這個崗位
[00:14:23.160 --> 00:14:24.160]  這個職位
[00:14:24.160 --> 00:14:27.160]  為何我會做到這份工作
[00:14:27.160 --> 00:14:28.160]  對於你來說
[00:14:28.160 --> 00:14:31.160]  可能不是你早就計劃如此
[00:14:31.160 --> 00:14:35.160]  但人生的歷程就好像一步一步地發生
[00:14:35.160 --> 00:14:38.160]  我記得我參加過一個課程
[00:14:38.160 --> 00:14:40.160]  課程的老師告訴我們
[00:14:40.160 --> 00:14:42.160]  在人生的歷程當中
[00:14:42.160 --> 00:14:45.160]  可以撇見神的手
[00:14:45.160 --> 00:14:47.160]  是其中的工作
[00:14:47.160 --> 00:14:49.160]  然後他叫我們將人生的歷程
[00:14:49.160 --> 00:14:52.160]  用一條時間線畫出來
[00:14:52.160 --> 00:14:53.160]  timeline
[00:14:53.160 --> 00:14:56.160]  當中一些重要的階段
[00:14:56.160 --> 00:14:58.160]  或者叫轉捩點
[00:14:58.160 --> 00:15:01.160]  寫下發生了甚麼事情
[00:15:01.160 --> 00:15:03.160]  突然轉了一份新工作
[00:15:03.160 --> 00:15:06.160]  或者突然遇到一個特別的朋友
[00:15:06.160 --> 00:15:08.160]  這些轉捩點
[00:15:08.160 --> 00:15:10.160]  如何影響你後來的發展
[00:15:10.160 --> 00:15:12.160]  試試寫出來
[00:15:12.160 --> 00:15:13.160]  當我自己寫的時候
[00:15:13.160 --> 00:15:15.160]  我發覺很多事情
[00:15:15.160 --> 00:15:18.160]  是真的一樣影響一樣
[00:15:18.160 --> 00:15:20.160]  一樣影響一樣
[00:15:20.160 --> 00:15:24.160]  如果不是認識了那位很重要的老師
[00:15:24.160 --> 00:15:26.160]  對我那種鼓勵
[00:15:26.160 --> 00:15:29.160]  我想我今天不是今天的我
[00:15:29.160 --> 00:15:31.160]  當你看回自己人生的時候
[00:15:31.160 --> 00:15:34.160]  都發覺有某些環境
[00:15:34.160 --> 00:15:37.160]  是讓你自然走上這條路
[00:15:37.160 --> 00:15:39.160]  某些人物幫助你
[00:15:39.160 --> 00:15:43.160]  你就可以去到一些你想去的地方
[00:15:43.160 --> 00:15:45.160]  或者是去不到你想去的地方
[00:15:45.160 --> 00:15:49.160]  但偏偏是你後來最喜歡的地方
[00:15:49.160 --> 00:15:51.160]  我們以為這些都是巧合
[00:15:51.160 --> 00:15:56.160]  這些都是一種好像碰巧的情況
[00:15:56.160 --> 00:15:58.160]  你看《以施帖記》
[00:15:58.160 --> 00:16:00.160]  你就會發覺
[00:16:00.160 --> 00:16:02.160]  當中不是很經常寫
[00:16:02.160 --> 00:16:07.160]  神怎樣帶領人的路
[00:16:07.160 --> 00:16:09.160]  就是自然整體的發展裏面
[00:16:09.160 --> 00:16:13.160]  好像看到神的手在當中拖引著
[00:16:13.160 --> 00:16:15.160]  雖然沒有說神的名號
[00:16:15.160 --> 00:16:18.160]  但其實裏面的每一件事
[00:16:18.160 --> 00:16:20.160]  都好像在神的手當中
[00:16:20.160 --> 00:16:22.160]  你一定記得
[00:16:22.160 --> 00:16:26.160]  後來那個哈曼很想做一個
[00:16:26.160 --> 00:16:27.160]  什麼呢?
[00:16:27.160 --> 00:16:30.160]  去吊死活底蓋
[00:16:30.160 --> 00:16:33.160]  做一個大木架出來
[00:16:33.160 --> 00:16:37.160]  這個人令我很煩惱
[00:16:37.160 --> 00:16:40.160]  將來把他吊在木架上
[00:16:40.160 --> 00:16:44.160]  但後來這個木架吊死了誰?
[00:16:44.160 --> 00:16:47.160]  吊死了哈曼自己
[00:16:47.160 --> 00:16:52.160]  你說是人的一種自己的計劃安排嗎?
[00:16:52.160 --> 00:16:54.160]  好像是
[00:16:54.160 --> 00:16:56.160]  但始終成全的
[00:16:56.160 --> 00:16:59.160]  剛剛是他自己所想的相反的事情
[00:16:59.160 --> 00:17:04.160]  你就看到神的手在當中暗中安排
[00:17:04.160 --> 00:17:06.160]  當你一邊看經文的時候
[00:17:06.160 --> 00:17:10.160]  好像看到神的手在當中工作
[00:17:10.160 --> 00:17:12.160]  各位弟兄姊妹
[00:17:12.160 --> 00:17:14.160]  我們常常記得聖經所說
[00:17:14.160 --> 00:17:17.160]  我們今天成為何等樣的人
[00:17:17.160 --> 00:17:21.160]  都是蒙神的恩才成
[00:17:21.160 --> 00:17:25.160]  在你人生每一天常常思想
[00:17:25.160 --> 00:17:28.160]  你今天成為何等樣的人
[00:17:28.160 --> 00:17:29.160]  是蒙神的恩
[00:17:29.160 --> 00:17:33.160]  在祂的掌權當中來承傳
[00:17:33.160 --> 00:17:35.160]  我認識一位姊妹
[00:17:35.160 --> 00:17:36.160]  她告訴我
[00:17:36.160 --> 00:17:41.160]  孫牧師你猜猜我出生的時候有多少磅
[00:17:41.160 --> 00:17:44.160]  我看到她身形挺大
[00:17:44.160 --> 00:17:47.160]  挺健碩的
[00:17:47.160 --> 00:17:49.160]  我不敢猜
[00:17:49.160 --> 00:17:52.160]  起碼有七八磅
[00:17:52.160 --> 00:17:54.160]  她笑著跟我說
[00:17:54.160 --> 00:17:56.160]  她說我出生的時候是這樣
[00:17:56.160 --> 00:17:59.160]  我說得勝嗎?
[00:17:59.160 --> 00:18:01.160]  兩磅
[00:18:01.160 --> 00:18:05.160]  出生的時候是兩磅
[00:18:05.160 --> 00:18:08.160]  很多人都覺得她不會長大
[00:18:08.160 --> 00:18:10.160]  經過了很多治療
[00:18:10.160 --> 00:18:11.160]  很多特別的照顧
[00:18:11.160 --> 00:18:15.160]  她今天身體非常健康
[00:18:15.160 --> 00:18:18.160]  當你今天能夠繼續生存
[00:18:18.160 --> 00:18:20.160]  其實你可以想到
[00:18:20.160 --> 00:18:23.160]  如果不是神的掌權的手
[00:18:23.160 --> 00:18:25.160]  保守到你今天
[00:18:25.160 --> 00:18:30.160]  你都未必能夠繼續生存
[00:18:30.160 --> 00:18:34.160]  當我們回想這位人物以斯帖的時候
[00:18:34.160 --> 00:18:39.160]  我們就體會到神在人生歷程當中的掌權
[00:18:39.160 --> 00:18:40.160]  我們再看
[00:18:40.160 --> 00:18:42.160]  看完了末底的以斯帖之後
[00:18:42.160 --> 00:18:43.160]  我們發覺
[00:18:43.160 --> 00:18:44.160]  接著經文就說
[00:18:44.160 --> 00:18:46.160]  他們面對一個很大的挑戰
[00:18:46.160 --> 00:18:53.160]  以斯帖很明顯要將自己的生命壓注在同胞的生命當中
[00:18:53.160 --> 00:18:54.160]  在第三章就說到
[00:18:54.160 --> 00:18:57.160]  當時王重用哈曼
[00:18:57.160 --> 00:19:00.160]  哈曼成為一人之下萬人之上
[00:19:00.160 --> 00:19:02.160]  所有神僕都跪拜他
[00:19:02.160 --> 00:19:06.160]  但末底改偏偏不去跪拜他
