
[00:00:00.000 --> 00:00:03.520]  大家會留意到今天是十月的第一個主日
[00:01:30.960 --> 00:01:34.920]  巴力是當時的一個土地神
[00:01:34.920 --> 00:01:38.040]  他們以為巴力能夠祝福他們的修成
[00:01:38.040 --> 00:01:41.040]  就好像我們今天的財神一樣
[00:01:41.040 --> 00:01:42.520]  以利亞先知出現的時候
[00:01:42.520 --> 00:01:45.440]  他的名字就是一個訊息
[00:01:45.440 --> 00:01:47.080]  以利亞的意思就是
[00:01:47.080 --> 00:01:50.280]  唯獨耶和華是神
[00:01:50.280 --> 00:01:52.200]  沒有其他的神
[00:01:52.200 --> 00:01:53.840]  因此神就呼籲他們
[00:01:53.840 --> 00:01:56.080]  如果你們認識耶和華是神
[00:01:56.080 --> 00:01:59.120]  就當單單的敬拜神
[00:01:59.120 --> 00:02:01.000]  不去倚靠其他
[00:02:01.000 --> 00:02:03.240]  而是專心的倚靠神
[00:02:03.240 --> 00:02:03.840]  兄弟姐妹們
[00:02:03.840 --> 00:02:05.320]  在這個季度裏面
[00:02:05.320 --> 00:02:07.320]  我們常常思想的問題
[00:02:07.320 --> 00:02:09.560]  究竟我們是否真正以耶穌基督
[00:02:09.560 --> 00:02:10.840]  為我們生命的
[00:02:10.840 --> 00:02:12.920]  生活的中心
[00:02:12.920 --> 00:02:15.480]  而今天我們第一章聖經裏面所講的
[00:02:15.480 --> 00:02:16.400]  特別是講到
[00:02:16.400 --> 00:02:19.920]  如何能夠去更多認識神
[00:02:19.920 --> 00:02:21.440]  更多知道
[00:02:21.440 --> 00:02:24.200]  這個「知道」包含了關係上的「知道」
[00:02:24.200 --> 00:02:27.680]  更多與神建立有密切的關係
[00:02:27.680 --> 00:02:29.600]  我們一起思想聖經的經文
[00:02:29.600 --> 00:02:37.520]  大家揭開聖經《哥羅西書》第一章
[00:02:37.520 --> 00:02:39.560]  首先我們思想聖經裏面提到的
[00:02:39.560 --> 00:02:43.040]  神給我們福音的盼望是甚麼
[00:02:43.040 --> 00:02:48.160]  在第一章的第三到第五節
[00:02:48.160 --> 00:02:49.320]  聖經提到保羅為到
[00:02:49.320 --> 00:02:51.600]  「哥羅西教會」的頂姐妹祈禱
[00:02:51.600 --> 00:02:52.840]  在第四節提
[00:02:52.840 --> 00:02:56.440]  因聽見你們在基督耶穌裡的信心
[00:02:56.440 --> 00:02:59.200]  並向眾聖徒的愛心
[00:02:59.200 --> 00:03:03.320]  是為那給你們存在天上的盼望
[00:03:03.320 --> 00:03:05.040]  這盼望就是你們重建在
[00:03:05.040 --> 00:03:08.760]  福音真理的道上所聽見的
[00:03:08.760 --> 00:03:10.920]  保羅提到為他們感謝神
[00:03:10.920 --> 00:03:14.160]  因為他們領受了福音的真理
[00:03:14.160 --> 00:03:16.280]  而福音的真理帶給他們的
[00:03:16.280 --> 00:03:19.240]  是天上的盼望
[00:03:19.240 --> 00:03:22.800]  這份盼望引發了兩件事情
[00:03:22.800 --> 00:03:24.400]  在第四節所說
[00:03:24.400 --> 00:03:26.560]  在耶穌裏面的信心
[00:03:26.560 --> 00:03:30.600]  和向眾聖徒的愛心
[00:03:30.600 --> 00:03:35.600]  這份盼望帶來了信心和愛心
[00:03:35.600 --> 00:03:39.200]  而盼望就是來自福音的真理
[00:03:39.200 --> 00:03:40.120]  聖經特別提到
[00:03:40.120 --> 00:03:44.120]  這份盼望是存在天上的
[00:03:44.120 --> 00:03:45.600]  大家或許會立刻想起
[00:03:45.600 --> 00:03:48.200]  記得前書第一章第四節所說
[00:03:48.200 --> 00:03:52.200]  聖經說:可以得著不能扭壞
[00:03:52.200 --> 00:03:55.080]  不能沾污 不能衰殘
[00:03:55.080 --> 00:03:59.600]  為你們存留在天上的盼望
[00:03:59.600 --> 00:04:03.080]  你們和我的盼望存留在哪裡呢?
[00:04:03.080 --> 00:04:05.440]  存留在天上
[00:04:05.440 --> 00:04:07.560]  或者我們試試看兩方面看盼望
[00:04:07.560 --> 00:04:09.520]  第一 盼望是指
[00:04:09.520 --> 00:04:13.840]  在將來神要給我們盼望的實體
[00:04:13.840 --> 00:04:16.880]  就是聖經所說的基業
[00:04:16.880 --> 00:04:19.080]  是神給我們永恆的基業
[00:04:19.080 --> 00:04:22.560]  是不能扭壞今天一切的事情
[00:04:22.560 --> 00:04:29.080]  不能去稍微變壞神給我們將來的基業
[00:04:29.080 --> 00:04:32.000]  不能衰殘 不能沾污的
[00:04:32.000 --> 00:04:35.240]  聖潔的 永恆的家鄉
[00:04:35.240 --> 00:04:39.640]  但是今天我們未曾領受這份盼望的實體
[00:04:39.640 --> 00:04:43.720]  神就給我們今天心裏的確信
[00:04:43.720 --> 00:04:47.960]  知道神要應許我們的必會成就
[00:04:47.960 --> 00:04:50.880]  我剛剛去完國內的地方
[00:04:50.880 --> 00:04:52.080]  去到機場的時候
[00:04:52.080 --> 00:04:54.680]  我很清楚知道有位置畫了給我
[00:04:54.680 --> 00:04:56.520]  我有一個機位
[00:04:56.520 --> 00:05:02.120]  我帶著一張電子機票的影印本
[00:05:02.120 --> 00:05:03.360]  去到的時候
[00:05:03.360 --> 00:05:04.640]  交了影印本給他
[00:05:04.640 --> 00:05:07.640]  他大概知道我的號碼是多少
[00:05:07.640 --> 00:05:11.200]  然後就幫我清楚地安排座位
[00:05:11.200 --> 00:05:13.600]  我們今天的盼望好像是甚麼呢?
[00:05:13.600 --> 00:05:18.240]  好像是將來盼望的實體的一張授權書
[00:05:18.240 --> 00:05:19.280]  讓你清楚知道
[00:05:19.280 --> 00:05:21.800]  我今天信靠耶穌領受福音
[00:05:21.800 --> 00:05:25.560]  神就給我一個永恆的盼望
[00:05:25.560 --> 00:05:29.160]  今天雖然未曾實體地得到
[00:05:29.160 --> 00:05:32.680]  但是你確定知道這個盼望
[00:05:32.680 --> 00:05:34.360]  因此你帶著這個盼望
[00:05:34.360 --> 00:05:36.320]  面對著很多困難的時候
[00:05:36.320 --> 00:05:40.000]  你仍然可以堅持信靠耶穌
[00:05:40.000 --> 00:05:41.160]  因為有一個盼望
[00:05:41.160 --> 00:05:43.720]  面對著弟兄姊妹的需要
[00:05:43.720 --> 00:05:46.560]  你可以堅持去愛他們
[00:05:46.560 --> 00:05:48.800]  知道主有最公義的審判
[00:05:48.800 --> 00:05:50.800]  有永恆的賞賜
[00:05:50.800 --> 00:05:52.160]  你就知道去愛
[00:05:52.160 --> 00:05:55.120]  甚至是那些不可愛的人
[00:05:55.120 --> 00:05:59.360]  因此盼望引發了信心和愛心
[00:05:59.360 --> 00:06:00.320]  但是你再看經文
[00:06:00.320 --> 00:06:01.920]  聖經再繼續盡心地說
[00:06:01.920 --> 00:06:04.400]  一種福音的盼望是甚麼
[00:06:04.400 --> 00:06:08.080]  大家再看十二節
[00:06:08.080 --> 00:06:09.480]  十二節提到
[00:06:09.480 --> 00:06:13.000]  有感謝父叫我們能與眾聖徒
[00:06:13.000 --> 00:06:15.520]  在光明中同得基業
[00:06:15.520 --> 00:06:17.720]  他救我們我們脫離黑暗的權勢
[00:06:17.720 --> 00:06:21.360]  把我們遷到他愛子的國內
[00:06:21.360 --> 00:06:24.240]  我們在愛子裡得王救淑
[00:06:24.240 --> 00:06:27.200]  罪過得以赦免
[00:06:27.200 --> 00:06:31.480]  請提到我們脫離了黑暗的權勢
[00:06:31.480 --> 00:06:32.440]  大家一定會
[00:06:32.440 --> 00:06:33.640]  可能都會記得
[00:06:33.640 --> 00:06:34.880]  很多年之前
[00:06:34.880 --> 00:06:37.120]  我心裡很深刻想起
[00:06:37.120 --> 00:06:38.760]  在蘇聯
[00:06:38.760 --> 00:06:41.480]  一件震撼整個世界的新聞
[00:06:41.480 --> 00:06:43.800]  一班車臣的人士
[00:06:43.800 --> 00:06:45.920]  擄掠了一大班人
[00:06:45.920 --> 00:06:49.040]  在一個劇院裡
[00:06:49.040 --> 00:06:51.840]  大家記得這件事情
[00:06:51.840 --> 00:06:53.400]  好幾天
[00:06:53.400 --> 00:06:57.080]  這班人質被劫持著
[00:06:57.080 --> 00:06:59.600]  大家想像在裡面很悲哀
[00:06:59.600 --> 00:07:01.600]  很恐懼
[00:07:01.600 --> 00:07:03.880]  我記得當新聞拍到這班人
[00:07:03.880 --> 00:07:06.520]  被釋放出來之後
[00:07:06.520 --> 00:07:10.200]  他們每個人的面容都很驚恐
[00:07:10.200 --> 00:07:11.520]  可以想像那幾天
[00:07:11.520 --> 00:07:14.760]  好像在黑暗的地獄裡面
[00:07:14.760 --> 00:07:15.640]  沒有盼望
[00:07:15.640 --> 00:07:16.760]  很驚慌
[00:07:16.760 --> 00:07:20.600]  死亡在一線之間
[00:07:20.600 --> 00:07:21.880]  當他們出來的時候
[00:07:21.880 --> 00:07:23.440]  他們的心情很激動
[00:07:23.440 --> 00:07:24.600]  一邊流眼淚
[00:07:24.600 --> 00:07:25.520]  很開心
[00:07:25.520 --> 00:07:26.440]  現在釋放了
[00:07:26.440 --> 00:07:28.880]  現在出來了
[00:07:28.880 --> 00:07:30.160]  各位電影姊妹
[00:07:30.160 --> 00:07:33.200]  你和我從黑暗的權勢出來
[00:07:33.200 --> 00:07:36.720]  比起這班人士所經歷的釋放
[00:07:36.720 --> 00:07:40.360]  其實是更大的釋放
[00:07:40.360 --> 00:07:42.520]  我們信耶穌經很多年
[00:07:42.520 --> 00:07:44.960]  我們不會有這麼深刻的感受
[00:07:44.960 --> 00:07:46.880]  但很多很多初信主的人
[00:07:46.880 --> 00:07:48.120]  深刻體會
[00:07:48.120 --> 00:07:50.480]  那種出黑暗權勢
[00:07:50.480 --> 00:07:54.640]  甚至我們去到愛子耶穌的國裡面
[00:07:54.640 --> 00:07:57.640]  是極大的釋放
[00:07:57.640 --> 00:08:00.880]  而今天你和我領受福音的盼望
[00:08:00.880 --> 00:08:03.920]  我們的罪得到赦免
[00:08:03.920 --> 00:08:07.280]  我們得蒙救贖
[00:08:07.280 --> 00:08:08.240]  在當中
[00:08:08.240 --> 00:08:09.720]  你嘗試去感受
[00:08:09.720 --> 00:08:11.560]  這種福音的奇妙
[00:08:11.560 --> 00:08:13.800]  給我們的盼望
[00:08:13.800 --> 00:08:15.240]  在福音的盼望之餘
[00:08:15.240 --> 00:08:17.080]  聖經開始講另一件事情
[00:08:17.080 --> 00:08:21.000]  大家再看第九節
[00:08:21.000 --> 00:08:21.520]  聖經說
[00:08:21.520 --> 00:08:23.800]  「因此我們自從聽見的日子
[00:08:23.800 --> 00:08:26.920]  也就為你們不住地禱告祈求
[00:08:26.920 --> 00:08:28.720]  願你們做一切屬靈的智慧
[00:08:28.720 --> 00:08:32.280]  吾聖上滿心知道神的旨意」
[00:08:32.280 --> 00:08:33.640]  接著說
[00:08:33.640 --> 00:08:36.600]  保羅特別為哥羅西人祈禱
[00:08:36.600 --> 00:08:39.320]  祈禱的方向是甚麼呢?
[00:08:39.320 --> 00:08:40.160]  第一
[00:08:40.160 --> 00:08:41.680]  是滿心知道
[00:08:41.680 --> 00:08:46.280]  或者說充分地明白神的旨意
[00:08:46.280 --> 00:08:49.000]  要明白神的旨意是如何?
[00:08:49.000 --> 00:08:49.880]  這裡所說
[00:08:49.880 --> 00:08:52.600]  「願你們做一切屬靈的智慧
[00:08:52.600 --> 00:08:54.400]  吾聖上」
[00:08:54.400 --> 00:08:56.480]  是聖靈給我們智慧
[00:08:56.480 --> 00:08:58.480]  不單單是人的聰明
[00:08:58.480 --> 00:09:01.920]  而是能夠明白聖經
[00:09:01.920 --> 00:09:03.240]  很多頂尖哲學都說
[00:09:03.240 --> 00:09:04.360]  以前未曾信耶穌
[00:09:04.360 --> 00:09:06.160]  看聖經是不明白的
[00:09:06.160 --> 00:09:07.440]  但上次之後
[00:09:07.440 --> 00:09:08.240]  很奇妙
[00:09:08.240 --> 00:09:09.800]  看著看著又明白多一點
[00:09:09.800 --> 00:09:12.000]  看著看著又明白多一點
[00:09:12.000 --> 00:09:13.520]  是聖靈光照我們
[00:09:13.520 --> 00:09:15.720]  能夠明白聖經
[00:09:15.720 --> 00:09:17.200]  不單止明白
[00:09:17.200 --> 00:09:19.080]  聖經說「吾聖」
[00:09:19.080 --> 00:09:21.720]  「吾聖」是強調在不同的處境裏面
[00:09:21.720 --> 00:09:24.720]  如何應用神的話
[00:09:24.720 --> 00:09:26.920]  能夠適切地用出來
[00:09:26.920 --> 00:09:29.600]  是神要賜給我們的
[00:09:29.600 --> 00:09:30.440]  我過去一個星期
[00:09:30.440 --> 00:09:33.320]  剛剛去到國內的北京的地方
[00:09:33.320 --> 00:09:34.800]  在北京城
[00:09:34.800 --> 00:09:36.840]  給我很多的震撼
[00:09:36.840 --> 00:09:38.200]  其中一個震撼就是
[00:09:38.200 --> 00:09:41.840]  整個道德文化是非常低落
[00:09:41.840 --> 00:09:44.440]  這是我自己的觀感
[00:09:44.440 --> 00:09:46.080]  在當中我聽到他們說
[00:09:46.080 --> 00:09:49.960]  現在大多數都是所謂「除大漏」
[00:09:49.960 --> 00:09:51.720]  整個潮流是什麼
[00:09:51.720 --> 00:09:55.080]  大家就覺得應該這樣做
[00:09:55.080 --> 00:09:57.280]  我們聽到一些電影節目和我們分享
[00:09:57.280 --> 00:09:59.600]  在國內一些大學裏面
[00:09:59.600 --> 00:10:05.640]  四年級學生有75%是同居
[00:10:05.640 --> 00:10:06.640]  大家習以為常
[00:10:06.640 --> 00:10:08.600]  覺得應該是這樣
[00:10:08.600 --> 00:10:09.760]  如果你喜歡的話
[00:10:09.760 --> 00:10:11.000]  大家兩個住在一起
[00:10:11.000 --> 00:10:13.240]  將來結婚再說
[00:10:13.240 --> 00:10:17.960]  變成一種好像應該有的生活方式
[00:10:17.960 --> 00:10:18.920]  在那些環境裏面
[00:10:18.920 --> 00:10:21.360]  如何能夠分辨神的旨意
[00:10:21.360 --> 00:10:22.840]  一個信主的教徒
[00:10:22.840 --> 00:10:25.760]  在當中如何能夠抗衡潮流
[00:10:25.760 --> 00:10:29.800]  能夠滿心明白神的旨意
[00:10:29.800 --> 00:10:32.120]  有悟性知道真理在當中
[00:10:32.120 --> 00:10:33.360]  如何行出來
[00:10:33.360 --> 00:10:35.400]  是非常大的需要
[00:10:35.400 --> 00:10:36.600]  不單單在國內
[00:10:36.600 --> 00:10:38.520]  其實今天在香港的社會
[00:10:38.520 --> 00:10:40.920]  很多混雜的思想
[00:10:40.920 --> 00:10:43.240]  而你需要不斷向主祈禱
[00:10:43.240 --> 00:10:46.960]  主啊 給我贖命的智慧和悟性
[00:10:46.960 --> 00:10:49.960]  滿心明白祢的旨意如何
[00:10:49.960 --> 00:10:52.200]  能夠行在其中
[00:10:52.200 --> 00:10:53.520]  聖經在說
[00:10:53.520 --> 00:10:56.040]  好叫你們行事為人
[00:10:56.040 --> 00:10:57.920]  對得起主
[00:10:57.920 --> 00:10:59.480]  對得起主
[00:10:59.480 --> 00:11:00.280]  各位聽眾
[00:11:00.280 --> 00:11:03.320]  不是因為有些規條
[00:11:03.320 --> 00:11:05.800]  我遵守規條就不用記過
[00:11:05.800 --> 00:11:09.040]  好像學校一樣
[00:11:09.040 --> 00:11:12.600]  規條不能叫你真正地改變
[00:11:12.600 --> 00:11:16.680]  可能叫你表面改變了一段短的時間
[00:11:16.680 --> 00:11:17.800]  但唯有當你心裏面
[00:11:17.800 --> 00:11:19.200]  領受福音的盼望
[00:11:19.200 --> 00:11:22.600]  你感受耶穌基督給你的奇妙請求
[00:11:22.600 --> 00:11:27.400]  因此你的心不想去對不起主
[00:11:27.400 --> 00:11:28.760]  要我做這件事情
[00:11:28.760 --> 00:11:29.800]  不行的
[00:11:29.800 --> 00:11:31.400]  對不起主的
[00:11:31.400 --> 00:11:32.560]  對不起主的
[00:11:32.560 --> 00:11:33.960]  不要做
[00:11:33.960 --> 00:11:35.640]  不能夠叫主喜歡的
[00:11:35.640 --> 00:11:37.640]  不能夠討祂的喜悅的
[00:11:37.640 --> 00:11:40.280]  因此不會去做這件事情
[00:11:40.280 --> 00:11:41.560]  各位弟兄姊妹
[00:11:41.560 --> 00:11:42.680]  當你常常想回
[00:11:42.680 --> 00:11:44.280]  你所領受的救恩的時候
[00:11:44.280 --> 00:11:45.920]  你才會有種能力
[00:11:45.920 --> 00:11:49.960]  能夠可以去行神的旨意
[00:11:49.960 --> 00:11:52.840]  以至你的生命結出善果
[00:11:52.840 --> 00:11:55.800]  在下面大家再看
[00:11:55.800 --> 00:11:56.840]  好叫你們行事
[00:11:56.840 --> 00:11:58.000]  為人對得起主
[00:11:58.000 --> 00:12:00.000]  凡事蒙他喜悅
[00:12:00.000 --> 00:12:01.640]  做一切善事上結果
[00:12:01.640 --> 00:12:06.120]  只漸漸地多知道神
[00:12:06.120 --> 00:12:08.200]  我聽到一位弟兄分享
[00:12:08.200 --> 00:12:09.760]  這位弟兄當他說到
[00:12:09.760 --> 00:12:12.280]  他自己以前未信主之前
[00:12:12.280 --> 00:12:15.720]  整個人就賣了條命給墳公
[00:12:15.720 --> 00:12:18.000]  因為他想賺錢
[00:12:18.000 --> 00:12:20.920]  他很想能夠賺多點錢
[00:12:20.920 --> 00:12:21.800]  出了糧之後
[00:12:21.800 --> 00:12:23.000]  拿著錢回家
[00:12:23.000 --> 00:12:24.600]  就覺得已經解決了
[00:12:24.600 --> 00:12:26.800]  一切家庭的責任
[00:12:26.800 --> 00:12:28.320]  家中一切大小的事情
[00:12:28.320 --> 00:12:30.440]  全部是太太的責任
[00:12:30.440 --> 00:12:32.880]  他最重要的就是賺錢
[00:12:32.880 --> 00:12:34.240]  人生價值觀念
[00:12:34.240 --> 00:12:37.480]  只有一個字就是賺錢
[00:12:37.480 --> 00:12:38.520]  當他信主之後
[00:12:38.520 --> 00:12:40.200]  他突然間發覺
[00:12:40.200 --> 00:12:41.880]  錢不是最重要的
[00:12:41.880 --> 00:12:43.360]  沒錯錢有它的價值
[00:12:43.360 --> 00:12:45.640]  但不是最重要的
[00:12:45.640 --> 00:12:48.520]  因此他開始把自己的精神時間
[00:12:48.520 --> 00:12:51.000]  放在家庭上
[00:12:51.000 --> 00:12:53.880]  他開始多點時間陪太太
[00:12:53.880 --> 00:12:56.520]  他開始關心子女的事情
[00:12:56.520 --> 00:12:58.200]  整個家庭很快樂
[00:12:58.200 --> 00:12:59.720]  整個家庭再次在一種
[00:12:59.720 --> 00:13:02.600]  很歡喜的處境裏面
[00:13:02.600 --> 00:13:03.640]  當我聽他分享的時候
[00:13:03.640 --> 00:13:04.600]  我就明白
[00:13:04.600 --> 00:13:06.960]  一個人當他認識神之後
[00:13:06.960 --> 00:13:09.800]  他的價值觀念有改變
[00:13:09.800 --> 00:13:11.760]  因此他知道甚麼是愛
[00:13:11.760 --> 00:13:14.320]  怎樣去行良善的事情
[00:13:14.320 --> 00:13:16.440]  怎樣去行信心的事情
[00:13:16.440 --> 00:13:19.640]  因此結出果子來
[00:13:19.640 --> 00:13:20.520]  像程醒所說
[00:13:20.520 --> 00:13:22.640]  在一切善事上結出果子
[00:13:22.640 --> 00:13:23.640]  而在過程當中
[00:13:23.640 --> 00:13:24.560]  他一步一步地
[00:13:24.560 --> 00:13:27.280]  進深地認識神
[00:13:27.280 --> 00:13:28.680]  各位弟兄姊妹
[00:13:28.680 --> 00:13:31.360]  當你去遵行神的旨意
[00:13:31.360 --> 00:13:33.680]  行出信望愛
[00:13:33.680 --> 00:13:35.000]  在過程當中
[00:13:35.000 --> 00:13:37.760]  你進深地認識神
[00:13:37.760 --> 00:13:39.040]  你發覺那位神
[00:13:39.040 --> 00:13:41.040]  不單單是頭腦上的神
[00:13:41.040 --> 00:13:44.320]  而是又真又活的上帝
[00:13:44.320 --> 00:13:47.160]  你未曾經過一個過程
[00:13:47.160 --> 00:13:48.520]  你所認識的神
[00:13:48.520 --> 00:13:52.440]  仍然停留在你的頭腦當中
[00:13:52.440 --> 00:13:53.200]  因此保羅說
[00:13:53.200 --> 00:13:54.600]  我不斷地為你們祈禱
[00:13:54.600 --> 00:13:56.120]  求神給你們在一切的智慧
[00:13:56.120 --> 00:13:59.600]  誤性上滿心知道神的旨意
[00:13:59.600 --> 00:14:00.800]  第二方面
[00:14:00.800 --> 00:14:05.840]  保羅禱告的方向在第十一節
[00:14:05.840 --> 00:14:07.520]  「召他榮耀的權能
[00:14:07.520 --> 00:14:10.040]  得以在各樣的力上加力
[00:14:10.040 --> 00:14:12.400]  好讓你們凡事歡歡喜喜地
[00:14:12.400 --> 00:14:14.520]  忍耐寬容」
[00:14:14.520 --> 00:14:17.560]  是求神召他榮耀的權能
[00:14:17.560 --> 00:14:19.560]  得以力上加力
[00:14:19.560 --> 00:14:20.520]  是神的能力
[00:14:20.520 --> 00:14:22.000]  讓我們可以有力量
[00:14:22.000 --> 00:14:23.560]  在一切的情況之下
[00:14:23.560 --> 00:14:26.520]  實行神給我們的吩咐
[00:14:26.520 --> 00:14:28.360]  讓大家看看前面
[00:14:28.360 --> 00:14:31.280]  在第八節提到的愛心
[00:14:31.280 --> 00:14:34.320]  是因為甚麼所存的愛心
[00:14:34.320 --> 00:14:37.720]  因為聖靈所存的愛心
[00:14:37.720 --> 00:14:39.520]  剛才讀的第九節提到
[00:14:39.520 --> 00:14:41.040]  是屬靈的智慧
[00:14:41.040 --> 00:14:43.120]  亦是聖靈所賜的智慧
[00:14:43.120 --> 00:14:44.040]  誤性
[00:14:44.040 --> 00:14:45.720]  這裡所說的能力
[00:14:45.720 --> 00:14:49.040]  是按照神的大能大力
[00:14:49.040 --> 00:14:50.920]  賜給我們力量
[00:14:50.920 --> 00:14:53.920]  以致我們可以凡事歡歡喜喜地
[00:14:53.920 --> 00:14:56.560]  忍耐寬容
[00:14:56.560 --> 00:14:59.560]  我上星期去到一間教會
[00:14:59.560 --> 00:15:03.760]  在當中遇到一位師母
[00:15:03.760 --> 00:15:06.800]  在其中知道這位中年的姐妹
[00:15:06.800 --> 00:15:08.640]  染了一個很特別的病
[00:15:08.640 --> 00:15:11.240]  就是柏金遜症
[00:15:11.240 --> 00:15:12.720]  我過去的觀念是
[00:15:12.720 --> 00:15:15.120]  柏金遜一定是年紀比較大的
[00:15:15.120 --> 00:15:17.840]  可能七八十歲才會有這種病
[00:15:17.840 --> 00:15:19.800]  但想不到她這樣的年紀
[00:15:19.800 --> 00:15:22.160]  就有柏金遜病
[00:15:22.160 --> 00:15:23.280]  弟兄姊妹都會說
[00:15:23.280 --> 00:15:25.040]  師母很辛苦的時候
[00:15:25.040 --> 00:15:26.800]  大家可能誤會了她
[00:15:26.800 --> 00:15:28.760]  有一次她坐地鐵
[00:15:28.760 --> 00:15:29.920]  剛剛站在門口
[00:15:29.920 --> 00:15:31.720]  車門開的時候
[00:15:31.720 --> 00:15:33.720]  很多人跟著出
[00:15:33.720 --> 00:15:34.800]  很多人說「走開一點」
[00:15:34.800 --> 00:15:36.480]  「讓我們出去」
[00:15:36.480 --> 00:15:37.760]  她很想走
[00:15:37.760 --> 00:15:39.600]  但是柏金遜病的人
[00:15:39.600 --> 00:15:41.400]  控制不了自己的肌肉
[00:15:41.400 --> 00:15:43.640]  走不動很快
[00:15:43.640 --> 00:15:45.840]  退一點點但走不動
[00:15:45.840 --> 00:15:47.320]  後面的人就以為她
[00:15:47.320 --> 00:15:50.240]  為甚麼你阻著門口不讓路呢
[00:15:50.240 --> 00:15:52.600]  在旁邊罵她
[00:15:52.600 --> 00:15:54.080]  總之小的事情你會體會
[00:15:54.080 --> 00:15:56.560]  一個柏金遜的病人
[00:15:56.560 --> 00:15:58.800]  情緒上有很多困擾
[00:15:58.800 --> 00:16:01.520]  很不開心自己控制不了肌肉
[00:16:01.520 --> 00:16:03.960]  他們很多慢慢在發展的時候
[00:16:03.960 --> 00:16:06.000]  面部肌肉都控制不了
[00:16:06.000 --> 00:16:07.800]  因此不會笑
[00:16:07.800 --> 00:16:08.920]  不是她不開心
[00:16:08.920 --> 00:16:11.120]  而是她控制不了面部肌肉
[00:16:11.120 --> 00:16:13.000]  別人以為她很生氣
[00:16:13.000 --> 00:16:16.200]  只不過她控制不了肌肉
[00:16:16.200 --> 00:16:18.360]  但是弟兄姊妹跟我說
[00:16:18.360 --> 00:16:20.120]  「我很感謝神」
[00:16:20.120 --> 00:16:23.240]  有一次師母跟他們分享
[00:16:23.240 --> 00:16:26.800]  「我開始學習了」
[00:16:26.800 --> 00:16:32.640]  「很開心地接受自己有柏金遜症」
[00:16:32.640 --> 00:16:33.360]  我聽的時候
[00:16:33.360 --> 00:16:36.760]  這句話我知道很不容易說
[00:16:36.760 --> 00:16:38.880]  不是說我單單接受了這個病
[00:16:38.880 --> 00:16:40.360]  沒辦法
[00:16:40.360 --> 00:16:42.560]  而是在主耶穌的腳裏
[00:16:42.560 --> 00:16:47.400]  開心地去接受這個病症
[00:16:47.400 --> 00:16:49.520]  正如師兄所說
[00:16:49.520 --> 00:16:52.360]  歡歡喜喜的忍耐
[00:16:52.360 --> 00:16:55.480]  忍耐是說對環境的忍耐
[00:16:55.480 --> 00:16:59.400]  寬容是對人的寬容
[00:16:59.400 --> 00:17:01.480]  是從哪裡來的力量
[00:17:01.480 --> 00:17:02.880]  不是人的力量
[00:17:02.880 --> 00:17:05.000]  你和我都做不到
