
[00:00:00.000 --> 00:00:02.800]  大家打開聖經創世紀第十八章
[00:01:38.000 --> 00:01:41.000]  教會上翻譯這節經文的時候
[00:01:41.000 --> 00:01:43.000]  就知道要有恩典流
[00:01:43.000 --> 00:01:45.000]  還有要有真理流
[00:01:45.000 --> 00:01:47.000]  也都被我們提醒
[00:01:47.000 --> 00:01:49.000]  神的恩典和真理
[00:01:49.000 --> 00:01:54.000]  互相配合成就了對我們的恩惠和拯救
[00:01:54.000 --> 00:01:56.000]  因此屬神的人
[00:01:56.000 --> 00:01:58.000]  當我們領受神的恩典的時候
[00:01:58.000 --> 00:02:01.000]  我們都體會到上帝同樣喜悅我們
[00:02:01.000 --> 00:02:05.000]  按祂的公義和慈愛來生活
[00:02:05.000 --> 00:02:09.000]  也都呼籲我們在公義的生命裡面
[00:02:09.000 --> 00:02:10.000]  我們舉起手
[00:02:10.000 --> 00:02:14.000]  向上為我們身邊的很多人來祈禱
[00:02:14.000 --> 00:02:17.000]  為我們所身處的城市來祈禱
[00:02:17.000 --> 00:02:19.000]  叫自己蒙恩
[00:02:19.000 --> 00:02:22.000]  其他的人都因此可以蒙恩
[00:02:22.000 --> 00:02:24.000]  當我們讀到聖經裡面提到
[00:02:24.000 --> 00:02:28.000]  神在歷史當中曾經毀滅一個城市
[00:02:28.000 --> 00:02:33.000]  在裡面他不單止去施行公義的審判
[00:02:33.000 --> 00:02:37.000]  還有你會看到上帝怎樣來熱切地渴望
[00:02:37.000 --> 00:02:40.000]  他的子民都為城市祈禱
[00:02:40.000 --> 00:02:43.000]  呼籲阿伯拉罕來祈禱
[00:02:43.000 --> 00:02:46.000]  我們在當中一起來學習
[00:02:46.000 --> 00:02:49.000]  大家看回聖經第十八章
[00:02:49.000 --> 00:02:51.000]  在第十八章的時候
[00:02:51.000 --> 00:02:53.000]  你會看到聖經說到
[00:02:53.000 --> 00:02:57.000]  上帝以人的形狀來向阿伯拉罕顯現
[00:02:57.000 --> 00:02:59.000]  連同兩位的天使
[00:02:59.000 --> 00:03:02.000]  三個人以人的形狀
[00:03:02.000 --> 00:03:05.000]  來向阿伯拉罕顯現自己
[00:03:05.000 --> 00:03:08.000]  當時神先前向阿伯拉罕宣告
[00:03:08.000 --> 00:03:12.000]  就是撒拉會懷孕生子
[00:03:12.000 --> 00:03:14.000]  當時沒有人相信撒拉到這個年紀
[00:03:14.000 --> 00:03:16.000]  可以生孩子
[00:03:16.000 --> 00:03:18.000]  但上帝按他的應許
[00:03:18.000 --> 00:03:22.000]  先來提出這個寓言
[00:03:22.000 --> 00:03:24.000]  在他要審判
[00:03:24.000 --> 00:03:27.000]  要執行公義的審判之前
[00:03:27.000 --> 00:03:30.000]  上帝同時提出一件事情
[00:03:30.000 --> 00:03:33.000]  就是生命要延伸出來
[00:03:33.000 --> 00:03:35.000]  在他的恩典裡面
[00:03:35.000 --> 00:03:38.000]  這個好像不可能的事情
[00:03:38.000 --> 00:03:40.000]  透過撒拉的生命
[00:03:40.000 --> 00:03:42.000]  來懷孕生子
[00:03:42.000 --> 00:03:45.000]  成為萬族的祝福
[00:03:45.000 --> 00:03:47.000]  在這件事情之後
[00:03:47.000 --> 00:03:49.000]  第十六節聖經就提及另一方面
[00:03:49.000 --> 00:03:51.000]  大家看看第十六節
[00:03:51.000 --> 00:03:54.000]  三位使者就從那裡起身
[00:03:54.000 --> 00:03:56.000]  向著所多瑪觀望
[00:03:56.000 --> 00:03:58.000]  阿伯拉罕與他們同行
[00:03:58.000 --> 00:04:00.000]  要送他們一程
[00:04:00.000 --> 00:04:04.000]  當時他們正是向著所多瑪
[00:04:04.000 --> 00:04:08.000]  正是要預備來施行審判
[00:04:08.000 --> 00:04:10.000]  在那個時候
[00:04:10.000 --> 00:04:12.000]  阿伯拉罕就知道了
[00:04:12.000 --> 00:04:14.000]  他們向著所多瑪前行
[00:04:14.000 --> 00:04:16.000]  他就去他們中間
[00:04:16.000 --> 00:04:18.000]  跟他們一起同行
[00:04:18.000 --> 00:04:20.000]  多走一程
[00:04:20.000 --> 00:04:22.000]  相信當時阿伯拉罕還不知道
[00:04:22.000 --> 00:04:24.000]  這三位的身份
[00:04:24.000 --> 00:04:26.000]  不知道是上帝和他的使者
[00:04:26.000 --> 00:04:28.000]  但之前你看到
[00:04:28.000 --> 00:04:31.000]  他很熱心地去款待這些客女
[00:04:31.000 --> 00:04:33.000]  在當時來說
[00:04:33.000 --> 00:04:36.000]  是神吩咐他的子民所作的事情
[00:04:36.000 --> 00:04:38.000]  他也敬畏神
[00:04:38.000 --> 00:04:42.000]  也表達出他對客女的接待
[00:04:42.000 --> 00:04:45.000]  而他樂意跟他們行一程
[00:04:45.000 --> 00:04:50.000]  也表示出他盡量表達對別人的愛護
[00:04:50.000 --> 00:04:52.000]  和關懷
[00:04:52.000 --> 00:04:55.000]  在當時他這樣做的時候
[00:04:55.000 --> 00:04:57.000]  神就自己心裡有說話
[00:04:57.000 --> 00:04:59.000]  所以接下來第十七節
[00:04:59.000 --> 00:05:02.000]  你會看到上帝心裡的說話
[00:05:02.000 --> 00:05:04.000]  他這樣說
[00:05:04.000 --> 00:05:07.000]  「我要作的事豈可門著阿伯拉罕呢?
[00:05:07.000 --> 00:05:11.000]  阿伯拉罕必要成為強大興盛的國
[00:05:11.000 --> 00:05:15.000]  地上的萬國都必因他得福」
[00:05:15.000 --> 00:05:18.000]  上帝心裡有一些說話
[00:05:18.000 --> 00:05:22.000]  我們今天從聖經裡看到
[00:05:22.000 --> 00:05:25.000]  他心裡很想讓阿伯拉罕知道
[00:05:25.000 --> 00:05:27.000]  他將要做的事情
[00:05:27.000 --> 00:05:30.000]  但為什麼神要這麼希望
[00:05:30.000 --> 00:05:33.000]  阿伯拉罕知道他要做的事情呢?
[00:05:33.000 --> 00:05:36.000]  然後從他心裡的說話我們明白
[00:05:36.000 --> 00:05:38.000]  第十九節說
[00:05:38.000 --> 00:05:40.000]  「我揀選了他
[00:05:40.000 --> 00:05:43.000]  是要他吩咐子孫和他的家屬
[00:05:43.000 --> 00:05:46.000]  遵守我耶和華的道
[00:05:46.000 --> 00:05:48.000]  秉公行義
[00:05:48.000 --> 00:05:53.000]  好叫我應許阿伯拉罕的說話可以實現」
[00:05:53.000 --> 00:05:56.000]  神是揀選了阿伯拉罕
[00:05:56.000 --> 00:05:59.000]  這個揀選也表明了一種
[00:05:59.000 --> 00:06:02.000]  神對人的恩情
[00:06:02.000 --> 00:06:04.000]  一種恩典
[00:06:04.000 --> 00:06:06.000]  所以你看到
[00:06:06.000 --> 00:06:09.000]  在旁邊和合本的地方寫著
[00:06:09.000 --> 00:06:12.000]  這個揀選是一種眷顧
[00:06:12.000 --> 00:06:15.000]  原來的文字說是一種認識
[00:06:15.000 --> 00:06:17.000]  是一種關係
[00:06:17.000 --> 00:06:20.000]  是神和人之間的關係
[00:06:20.000 --> 00:06:22.000]  神愛阿伯拉罕
[00:06:22.000 --> 00:06:25.000]  因此他眷顧他
[00:06:25.000 --> 00:06:28.000]  很想他能夠明白自己的心意
[00:06:28.000 --> 00:06:31.000]  以致能夠將他的道
[00:06:31.000 --> 00:06:34.000]  傳述給他的子子孫孫
[00:06:34.000 --> 00:06:36.000]  因此上帝就說
[00:06:36.000 --> 00:06:37.000]  我是揀選了他
[00:06:37.000 --> 00:06:39.000]  很想他能夠將真道
[00:06:39.000 --> 00:06:42.000]  一路來教導他的子孫
[00:06:42.000 --> 00:06:44.000]  然後聖經再說
[00:06:44.000 --> 00:06:46.000]  「遵守我耶和華的道
[00:06:46.000 --> 00:06:49.000]  秉公行義」
[00:06:49.000 --> 00:06:52.000]  更加具體的一種遵守神的道
[00:06:52.000 --> 00:06:54.000]  就是秉公行義
[00:06:54.000 --> 00:06:59.000]  或是實行公義和公平
[00:06:59.000 --> 00:07:00.000]  另一個翻譯
[00:07:00.000 --> 00:07:04.000]  可以說是實行神的公義和公平
[00:07:04.000 --> 00:07:07.000]  讓他們能夠真正按神的心意來生活
[00:07:07.000 --> 00:07:09.000]  實行公義和公平
[00:07:09.000 --> 00:07:11.000]  以致我的應許
[00:07:11.000 --> 00:07:15.000]  可以透過他們的家庭
[00:07:15.000 --> 00:07:18.000]  延伸到滿族
[00:07:18.000 --> 00:07:21.000]  上帝很想讓他的子民
[00:07:21.000 --> 00:07:23.000]  能夠如此遵守神的道
[00:07:23.000 --> 00:07:27.000]  以致能夠臨到他的萬族當中
[00:07:27.000 --> 00:07:29.000]  這些神給阿伯拉罕知道
[00:07:29.000 --> 00:07:31.000]  他將要做的事
[00:07:31.000 --> 00:07:33.000]  讓他知道他是公義的上帝
[00:07:33.000 --> 00:07:36.000]  也不願意遵從神的道
[00:07:36.000 --> 00:07:40.000]  要面對神公義的審判
[00:07:40.000 --> 00:07:44.000]  而這個索多瑪所要面對的事情
[00:07:44.000 --> 00:07:47.000]  正是成為了歷代的尷尬
[00:07:47.000 --> 00:07:49.000]  提醒很多的生命
[00:07:49.000 --> 00:07:51.000]  這位上帝是公義的
[00:07:51.000 --> 00:07:55.000]  他是會作審判的上帝
[00:07:55.000 --> 00:07:57.000]  我想大家都會記得
[00:07:57.000 --> 00:07:59.000]  當主耶穌在新約的時候
[00:07:59.000 --> 00:08:00.000]  當他來到的時候
[00:08:00.000 --> 00:08:03.000]  向很多人講述神國的道
[00:08:03.000 --> 00:08:05.000]  在他們中間行神跡
[00:08:05.000 --> 00:08:07.000]  顯明神的真實
[00:08:07.000 --> 00:08:09.000]  但是有些人仍然不肯相信
[00:08:09.000 --> 00:08:11.000]  在裡面抗拒
[00:08:11.000 --> 00:08:14.000]  上帝就講起索多瑪的事情
[00:08:14.000 --> 00:08:15.000]  不如大家再去看一看
[00:08:15.000 --> 00:08:17.000]  新約另一處經文
[00:08:17.000 --> 00:08:22.000]  你們看看聖經的《馬太福音》
[00:08:22.000 --> 00:08:31.000]  聖經《馬太福音》第十一章
[00:08:31.000 --> 00:08:35.000]  其中的第二十一節
[00:08:35.000 --> 00:08:41.000]  我們看和合本
[00:08:41.000 --> 00:08:44.000]  《馬太福音》第十一章
[00:08:44.000 --> 00:08:46.000]  第二十一節
[00:08:46.000 --> 00:08:49.000]  當時主耶穌和幾個城市說話
[00:08:49.000 --> 00:08:51.000]  「哥拉遜,你有和了」
[00:08:51.000 --> 00:08:54.000]  「白菜大,你有和了」
[00:08:54.000 --> 00:08:56.000]  然後到二十三節
[00:08:56.000 --> 00:08:59.000]  「加伯隆,你好像很崇高」
[00:08:59.000 --> 00:09:03.000]  「升到天上,但你終要墮落陰間」
[00:09:03.000 --> 00:09:04.000]  然後聖經說
[00:09:04.000 --> 00:09:08.000]  「因為在你那裡所行的異能」
[00:09:08.000 --> 00:09:12.000]  「若行在索多瑪,他還可以存到今日」
[00:09:12.000 --> 00:09:15.000]  「但告訴你們,當審判的日子」
[00:09:15.000 --> 00:09:21.000]  「索多瑪所受的,比你還容易受」
[00:09:21.000 --> 00:09:24.000]  聖經提到主耶穌
[00:09:24.000 --> 00:09:28.000]  很清楚地警告這些城市
[00:09:28.000 --> 00:09:31.000]  「你知不知道當這些我行的神跡」
[00:09:31.000 --> 00:09:34.000]  「如果行在當日的索多瑪城」
[00:09:34.000 --> 00:09:36.000]  「他們會見到神的作為」
[00:09:36.000 --> 00:09:38.000]  「他們會謙卑悔改下來」
[00:09:38.000 --> 00:09:42.000]  「所以他們都會流傳到今日」
[00:09:42.000 --> 00:09:45.000]  「但今日在你們中間所行的神跡異能」
[00:09:45.000 --> 00:09:47.000]  「你們竟然抗拒」
[00:09:47.000 --> 00:09:49.000]  聖經說你們要知道
[00:09:49.000 --> 00:09:51.000]  「將來審判的日子」
[00:09:51.000 --> 00:09:57.000]  「索多瑪城所受的刑罰,比你還輕」
[00:09:57.000 --> 00:09:58.000]  突然我們體會到
[00:09:58.000 --> 00:10:02.000]  聖經描述在將來審判的刑罰裡
[00:10:02.000 --> 00:10:05.000]  有輕和重
[00:10:05.000 --> 00:10:07.000]  同樣一個情況就是
[00:10:07.000 --> 00:10:11.000]  今天神沒有向犯罪的城市
[00:10:11.000 --> 00:10:14.000]  立即施行審判
[00:10:14.000 --> 00:10:16.000]  也表達了神仍然等候
[00:10:16.000 --> 00:10:18.000]  期待著人悔改
[00:10:18.000 --> 00:10:20.000]  給人機會悔改
[00:10:20.000 --> 00:10:22.000]  但上帝仍然說
[00:10:22.000 --> 00:10:26.000]  公義的審判必然會出現
[00:10:26.000 --> 00:10:27.000]  祂盼望人會知道
[00:10:27.000 --> 00:10:29.000]  以至能夠把握機會悔改
[00:10:29.000 --> 00:10:33.000]  會回轉,會歸向上帝
[00:10:33.000 --> 00:10:34.000]  今天當我們留心到
[00:10:34.000 --> 00:10:36.000]  很多不同的城市
[00:10:36.000 --> 00:10:39.000]  裡面有得罪神的事情的時候
[00:10:39.000 --> 00:10:42.000]  我相信你們心裡也會有些時候
[00:10:42.000 --> 00:10:44.000]  心裡會很難過
[00:10:44.000 --> 00:10:46.000]  最近很多人都會聽到
[00:10:46.000 --> 00:10:48.000]  看新聞、看報紙
[00:10:48.000 --> 00:10:51.000]  看到在美國城市裡面
[00:10:51.000 --> 00:10:53.000]  很多槍擊的事件
[00:10:53.000 --> 00:10:56.000]  你有時候會意想不到
[00:10:56.000 --> 00:10:58.000]  一個學生十四五歲
[00:10:58.000 --> 00:11:00.000]  帶著槍回到學校
[00:11:00.000 --> 00:11:04.000]  然後隨意開槍擊殺那些
[00:11:04.000 --> 00:11:07.000]  得罪他的同學和老師
[00:11:07.000 --> 00:11:10.000]  你會聽到最近的消息
[00:11:10.000 --> 00:11:12.000]  在一個市區裡面
[00:11:12.000 --> 00:11:14.000]  一個男士拿著槍
[00:11:14.000 --> 00:11:16.000]  隨意去掃射
[00:11:16.000 --> 00:11:18.000]  在他所遇到的人群
[00:11:18.000 --> 00:11:21.000]  他要表達一種仇恨
[00:11:21.000 --> 00:11:23.000]  一種不忿
[00:11:23.000 --> 00:11:25.000]  而去隨意殺人
[00:11:25.000 --> 00:11:27.000]  這些事情讓我們很難過
[00:11:27.000 --> 00:11:29.000]  當然背後有很多很多
[00:11:29.000 --> 00:11:31.000]  社會的因素、政治
[00:11:31.000 --> 00:11:34.000]  和經濟的因素造成
[00:11:34.000 --> 00:11:39.000]  很多的槍械的製造商
[00:11:39.000 --> 00:11:41.000]  很多的宣傳
[00:11:41.000 --> 00:11:44.000]  很多不同的手法在背後
[00:11:44.000 --> 00:11:45.000]  我們都會體會
[00:11:45.000 --> 00:11:47.000]  背後有很多很多
[00:11:47.000 --> 00:11:49.000]  隱藏著的罪惡
[00:11:49.000 --> 00:11:51.000]  表現在這件事上
[00:11:51.000 --> 00:11:52.000]  但是無論如何
[00:11:52.000 --> 00:11:54.000]  當我們看到這些事情的時候
[00:11:54.000 --> 00:11:55.000]  我們仍然想到
[00:11:55.000 --> 00:11:57.000]  因為上帝聖經所說
[00:11:57.000 --> 00:12:00.000]  祂的慈愛和祂的信實
[00:12:00.000 --> 00:12:03.000]  行在祂的寶座前面
[00:12:03.000 --> 00:12:09.000]  所以你再回到剛才第20章創世紀
[00:12:09.000 --> 00:12:11.000]  沒錯,上帝要作審判
[00:12:11.000 --> 00:12:13.000]  但是在那個時候
[00:12:13.000 --> 00:12:16.000]  上帝直接跟阿伯拉罕說話
[00:12:16.000 --> 00:12:20.000]  大家看回下面的20節
[00:12:20.000 --> 00:12:21.000]  耶和華說
[00:12:21.000 --> 00:12:26.000]  控告所多馬和阿摩拉的聲音甚大
[00:12:26.000 --> 00:12:29.000]  他們的罪惡甚重極重
[00:12:29.000 --> 00:12:32.000]  我現在要下去看看他們所行的
[00:12:32.000 --> 00:12:35.000]  是否像那聽聞於我的控訴
[00:12:35.000 --> 00:12:38.000]  如果不是我也會知道
[00:12:38.000 --> 00:12:40.000]  聖經提到有很多控告的聲音
[00:12:40.000 --> 00:12:42.000]  達到神的耳中
[00:12:42.000 --> 00:12:43.000]  這些聲音是說
[00:12:43.000 --> 00:12:46.000]  在城市裏面很多受到傷害
[00:12:46.000 --> 00:12:49.000]  受到迫害的慘叫聲
[00:12:49.000 --> 00:12:52.000]  那些受苦的哀聲
[00:12:52.000 --> 00:12:55.000]  神知道了,神聽到
[00:12:55.000 --> 00:12:56.000]  在那個時候
[00:12:56.000 --> 00:12:58.000]  上帝說我要找到他們中間
[00:12:58.000 --> 00:13:01.000]  要去證實所聽的
[00:13:01.000 --> 00:13:05.000]  要確實知道他們所作的事情
[00:13:05.000 --> 00:13:07.000]  當然上帝完全明白
[00:13:07.000 --> 00:13:08.000]  所發生的事情
[00:13:08.000 --> 00:13:11.000]  但是他特別這樣來跟阿伯拉罕說
[00:13:11.000 --> 00:13:13.000]  他說我要知道是不是
[00:13:13.000 --> 00:13:15.000]  其實意味著
[00:13:15.000 --> 00:13:20.000]  上帝仍然是在當中等待著
[00:13:20.000 --> 00:13:21.000]  也意味著
[00:13:21.000 --> 00:13:23.000]  他要向阿伯拉罕表達出
[00:13:23.000 --> 00:13:26.000]  你可以向我尋求
[00:13:26.000 --> 00:13:30.000]  在鼓勵阿伯拉罕
[00:13:30.000 --> 00:13:31.000]  做一件事情
[00:13:31.000 --> 00:13:33.000]  你向我尋求
[00:13:33.000 --> 00:13:36.000]  阿伯拉罕聽見上帝這樣說的時候
[00:13:36.000 --> 00:13:38.000]  他馬上就向神祈禱
[00:13:38.000 --> 00:13:39.000]  下面的說話
[00:13:39.000 --> 00:13:43.000]  可以是人向神的禱告
[00:13:43.000 --> 00:13:46.000]  大家留心第二十二節
[00:13:46.000 --> 00:13:47.000]  在那個時候
[00:13:47.000 --> 00:13:49.000]  那兩位天使就轉身有所行動
[00:13:49.000 --> 00:13:51.000]  向所多瑪去了
[00:13:51.000 --> 00:13:55.000]  阿伯拉罕卻仍然站在耶和華面前
[00:13:55.000 --> 00:13:57.000]  這句說話是正在說很多人
[00:13:57.000 --> 00:13:59.000]  當他向神祈禱的時候
[00:13:59.000 --> 00:14:02.000]  聖經就說站在神的面前
[00:14:02.000 --> 00:14:04.000]  他們站在神的面前
[00:14:04.000 --> 00:14:05.000]  他們要向神禱告
[00:14:05.000 --> 00:14:07.000]  要代求
[00:14:07.000 --> 00:14:09.000]  要尋求上帝
[00:14:09.000 --> 00:14:10.000]  然後聖經再說
[00:14:10.000 --> 00:14:13.000]  他說阿伯拉罕就上前
[00:14:13.000 --> 00:14:15.000]  不單站在神的面前
[00:14:15.000 --> 00:14:18.000]  很想向神表明他的道理
[00:14:18.000 --> 00:14:21.000]  很想向他陳明自己的心
[00:14:21.000 --> 00:14:24.000]  然後你看見二十四到二十五節
[00:14:24.000 --> 00:14:28.000]  他就很放膽地向神求一件事
[00:14:28.000 --> 00:14:30.000]  二十四節
[00:14:30.000 --> 00:14:32.000]  假如城中有五十個義人
[00:14:32.000 --> 00:14:34.000]  你還真的要除滅那地方
[00:14:34.000 --> 00:14:38.000]  不為城裡的五十個義人要赦滅那地方嗎
[00:14:38.000 --> 00:14:41.000]  你絕不會做這樣的事
[00:14:41.000 --> 00:14:44.000]  你不會將義人和惡人一同殺死
[00:14:44.000 --> 00:14:45.000]  你不會這樣做
[00:14:45.000 --> 00:14:47.000]  你絕對不會這樣做
[00:14:47.000 --> 00:14:50.000]  因為你是行公義的上帝
[00:14:50.000 --> 00:14:52.000]  當他這樣去祈求的時候
[00:14:52.000 --> 00:14:56.000]  你會發覺阿伯拉罕很認識上帝
[00:14:56.000 --> 00:14:58.000]  他按照神的屬性來祈禱
[00:14:58.000 --> 00:15:00.000]  上帝你是公義的
[00:15:00.000 --> 00:15:03.000]  你不會將那些罪人或者無辜的人
[00:15:03.000 --> 00:15:06.000]  和惡人一同消滅
[00:15:06.000 --> 00:15:07.000]  你一定會施恩
[00:15:07.000 --> 00:15:10.000]  你一定會施憐憫
[00:15:10.000 --> 00:15:13.000]  當人明白上帝的慈愛的時候
[00:15:13.000 --> 00:15:16.000]  他可以放膽地求
[00:15:16.000 --> 00:15:19.000]  他知道神一定會去聽
[00:15:19.000 --> 00:15:23.000]  當我們有時候為了一些事情祈禱的時候
[00:15:23.000 --> 00:15:24.000]  我們都會說
[00:15:24.000 --> 00:15:27.000]  因為你的憐憫你聽我們祈禱
[00:15:27.000 --> 00:15:30.000]  因為你的慈愛你聽我們祈禱
[00:15:30.000 --> 00:15:35.000]  我們神未必會按你的想法去承傳
[00:15:35.000 --> 00:15:41.000]  但他一定會讓慈愛在其中顯明出來
[00:15:41.000 --> 00:15:43.000]  有位弟兄說到
[00:15:43.000 --> 00:15:46.000]  當他為了父母祈禱的時候
[00:15:46.000 --> 00:15:48.000]  爸爸一直都很堅硬
[00:15:48.000 --> 00:15:50.000]  他不肯相信
[00:15:50.000 --> 00:15:53.000]  也有很大的抗拒
[00:15:53.000 --> 00:15:55.000]  當他一直來到祈禱的時候
[00:15:55.000 --> 00:15:56.000]  心裡開始有點灰心
[00:15:56.000 --> 00:15:59.000]  覺得不知道神會不會聽祈禱
[00:15:59.000 --> 00:16:01.000]  但後來當他讀聖經的時候
[00:16:01.000 --> 00:16:03.000]  讀到聖經一書第五章提到
[00:16:03.000 --> 00:16:04.000]  聖經就說
[00:16:04.000 --> 00:16:09.000]  你們若照他的旨意求什麼
[00:16:09.000 --> 00:16:11.000]  神就聽他們
[00:16:11.000 --> 00:16:13.000]  既然知道他聽我們
[00:16:13.000 --> 00:16:15.000]  就知道所求於他的
[00:16:15.000 --> 00:16:17.000]  無不得著
[00:16:17.000 --> 00:16:19.000]  他的心很得鼓勵
[00:16:19.000 --> 00:16:21.000]  知道聖經清楚應許
[00:16:21.000 --> 00:16:24.000]  我們按照神的旨意
[00:16:24.000 --> 00:16:27.000]  或按照他的屬性來向神禱告
[00:16:27.000 --> 00:16:29.000]  神是會聽的
[00:16:29.000 --> 00:16:30.000]  他既然會聽
[00:16:30.000 --> 00:16:32.000]  他會承傳
[00:16:32.000 --> 00:16:35.000]  這位弟兄因此繼續祈禱
[00:16:35.000 --> 00:16:38.000]  因為他相信為一個人能夠得救祈禱
[00:16:38.000 --> 00:16:40.000]  是一定合神的心意
[00:16:40.000 --> 00:16:43.000]  因此他放膽繼續不斷向神求
[00:16:43.000 --> 00:16:45.000]  而最終他見到上帝
[00:16:45.000 --> 00:16:48.000]  很奇妙地來應允他的祈禱
[00:16:48.000 --> 00:16:49.000]  爸爸信著
[00:16:49.000 --> 00:16:50.000]  我自己也見過
[00:16:50.000 --> 00:16:53.000]  有不少弟兄姊妹這樣祈禱
[00:16:53.000 --> 00:16:57.000]  甚至在他自己過世之後
[00:16:57.000 --> 00:16:59.000]  他所代求的人
[00:16:59.000 --> 00:17:03.000]  信耶穌歸向上帝
[00:17:03.000 --> 00:17:06.000]  阿伯拉凱當時很清楚神的慈愛
[00:17:06.000 --> 00:17:07.000]  他就向神祈禱
[00:17:07.000 --> 00:17:09.000]  神說如果有五十個義人
[00:17:09.000 --> 00:17:13.000]  你可否赦免這個城市
[00:17:13.000 --> 00:17:14.000]  第二十六節
[00:17:14.000 --> 00:17:16.000]  神就回應他
[00:17:16.000 --> 00:17:18.000]  大家看看二十六節
[00:17:18.000 --> 00:17:19.000]  耶和華說
[00:17:19.000 --> 00:17:22.000]  我若在所圖馬城中找到五十個義人
[00:17:22.000 --> 00:17:26.000]  我就因他們的緣故赦免那地方
[00:17:26.000 --> 00:17:28.000]  什麼人
[00:17:28.000 --> 00:17:30.000]  所有的人
[00:17:30.000 --> 00:17:32.000]  如果有五十個義人
[00:17:32.000 --> 00:17:35.000]  整個城市我都會赦免他們
[00:17:35.000 --> 00:17:36.000]  各位弟兄姊妹
[00:17:36.000 --> 00:17:38.000]  突然間我們體會到一件事情
[00:17:38.000 --> 00:17:41.000]  神因為義人的存在
[00:17:41.000 --> 00:17:45.000]  會赦免整個城市
[00:17:45.000 --> 00:17:47.000]  或者你會覺得
[00:17:47.000 --> 00:17:48.000]  我如何勸告
[00:17:48.000 --> 00:17:49.000]  如何幫助
[00:17:49.000 --> 00:17:51.000]  如何參與什麼行動
[00:17:51.000 --> 00:17:54.000]  未必能夠讓人改變
[00:17:54.000 --> 00:17:59.000]  但是當你知道你的生命保存你的義
[00:17:59.000 --> 00:18:01.000]  神因為你的義
[00:18:01.000 --> 00:18:04.000]  會祝福你身邊的人
[00:18:04.000 --> 00:18:08.000]  會赦免你旁邊的城市
[00:18:08.000 --> 00:18:09.000]  在歷史當中
[00:18:09.000 --> 00:18:10.000]  當大家留心到
[00:18:10.000 --> 00:18:13.000]  有很多不同的復興運動
[00:18:13.000 --> 00:18:14.000]  當很多屬神的人
[00:18:14.000 --> 00:18:16.000]  他們真的敬畏神
[00:18:16.000 --> 00:18:17.000]  聽從神的心意
[00:18:17.000 --> 00:18:20.000]  整個城市都蒙人
[00:18:20.000 --> 00:18:21.000]  最明顯的例子
[00:18:21.000 --> 00:18:23.000]  就是約翰·衛斯理的例子
[00:18:23.000 --> 00:18:24.000]  大家會記得
[00:18:24.000 --> 00:18:26.000]  一位在十八世紀的
[00:18:26.000 --> 00:18:28.000]  一位神所用的僕人
[00:18:28.000 --> 00:18:30.000]  在當時很多人信靠上帝
[00:18:30.000 --> 00:18:32.000]  在美國的地方
[00:18:32.000 --> 00:18:34.000]  很多人歸向神
[00:18:34.000 --> 00:18:36.000]  在神的工作之餘
[00:18:36.000 --> 00:18:37.000]  弟兄姊妹
[00:18:37.000 --> 00:18:40.000]  他們不單止自己的生命轉變
[00:18:40.000 --> 00:18:42.000]  道德生活改變
[00:18:42.000 --> 00:18:45.000]  他們同時很留心到在城市當中
[00:18:45.000 --> 00:18:49.000]  如何活出那種公義和慈愛的生活
