
[00:00:00.000 --> 00:00:06.120]  今天我們要一同領受主的話語
[00:11:18.200 --> 00:11:20.800]  這是一個愛的得勝的見證
[00:11:20.800 --> 00:11:21.600]  再看
[00:11:21.600 --> 00:11:22.600]  再看
[00:11:22.600 --> 00:11:28.600]  彼得說主啊是的
[00:11:28.600 --> 00:11:30.800]  你知道我愛你
[00:11:30.800 --> 00:11:32.600]  彼得說主啊是的
[00:11:32.600 --> 00:11:34.600]  你知道我愛你
[00:11:34.600 --> 00:11:37.000]  彼得這個話很真誠
[00:11:37.000 --> 00:11:39.000]  彼得這個話很真誠
[00:11:39.000 --> 00:11:40.800]  他說主啊是的
[00:11:40.800 --> 00:11:42.400]  他說主啊是的
[00:11:42.400 --> 00:11:44.400]  你是無所不知的
[00:11:44.400 --> 00:11:46.000]  你是無所不知的
[00:11:46.000 --> 00:11:47.600]  你知道我愛你
[00:11:47.600 --> 00:11:49.200]  你知道我愛你
[00:11:49.200 --> 00:11:51.600]  他這個話是從心裡講出來的
[00:11:51.600 --> 00:11:53.600]  他這個話是從心裡講出來的
[00:11:53.600 --> 00:11:54.600]  很寶貴
[00:11:54.600 --> 00:11:55.600]  是很寶貴
[00:11:55.600 --> 00:11:58.000]  如果我們每一個人在這裡
[00:11:58.000 --> 00:12:00.200]  能夠說主啊是的
[00:12:00.200 --> 00:12:02.400]  你知道我愛你
[00:12:02.400 --> 00:12:04.000]  如果我們在這裡的每一個人
[00:12:04.000 --> 00:12:05.800]  都能夠好像彼得這樣說
[00:12:05.800 --> 00:12:07.000]  主啊是的
[00:12:07.000 --> 00:12:08.600]  你知道我愛你
[00:12:08.600 --> 00:12:12.400]  那是何等的寶貴呢
[00:12:12.400 --> 00:12:16.400]  我們從心裡真誠地
[00:12:16.400 --> 00:12:18.400]  能夠說這句話的時候
[00:12:18.400 --> 00:12:20.400]  我們從心裡能夠真誠地
[00:12:20.400 --> 00:12:22.000]  說這句話的時候
[00:12:22.000 --> 00:12:24.200]  就是等於我們對主
[00:12:24.200 --> 00:12:26.800]  一個最真實的敬拜
[00:12:26.800 --> 00:12:29.800]  就是我們對主一個最真實的敬拜
[00:12:29.800 --> 00:12:31.400]  我們在禮拜裡頭
[00:12:31.400 --> 00:12:32.600]  我們在禮拜裡頭
[00:12:32.600 --> 00:12:33.400]  我們唱詩
[00:12:33.400 --> 00:12:34.400]  我們唱詩
[00:12:34.400 --> 00:12:35.600]  唱到主的愛
[00:12:35.600 --> 00:12:36.800]  唱到主的愛
[00:12:36.800 --> 00:12:38.000]  唱到我們愛主
[00:12:38.000 --> 00:12:39.200]  唱到我們愛主
[00:12:39.200 --> 00:12:42.800]  如果這個詩歌是從我們心底裡唱出來的
[00:12:42.800 --> 00:12:46.000]  如果這個詩歌是從我們心底裡唱出來的
[00:12:46.000 --> 00:12:49.000]  那就是一個最真實的
[00:12:49.000 --> 00:12:51.200]  最寶貴的敬拜
[00:12:51.200 --> 00:12:54.600]  那就是一個最真實最寶貴的敬拜了
[00:12:54.600 --> 00:12:58.000]  在下面我們要注意
[00:12:58.000 --> 00:13:00.000]  在下面我們又要注意了
[00:13:00.000 --> 00:13:04.400]  彼得說你知道我愛你的時候
[00:13:04.400 --> 00:13:07.400]  卻沒有回應主問他說
[00:13:07.400 --> 00:13:11.800]  比這些更深的那一個話頭
[00:13:11.800 --> 00:13:13.000]  他避開了
[00:13:13.000 --> 00:13:14.800]  彼得在回答我
[00:13:14.800 --> 00:13:16.200]  你知道我愛你的時候
[00:13:16.200 --> 00:13:17.800]  就並沒有回答到
[00:13:17.800 --> 00:13:20.000]  主耶穌先前向他的問題
[00:13:20.000 --> 00:13:23.000]  就是說你愛我比這些更深嗎
[00:13:23.000 --> 00:13:24.200]  他就避開了
[00:13:24.200 --> 00:13:27.800]  他為什麼不回答那句話呢
[00:13:27.800 --> 00:13:30.000]  為什麼他不回答這句話呢
[00:13:30.000 --> 00:13:32.800]  不是說他不愛主
[00:13:32.800 --> 00:13:34.800]  他並不是說他不愛主
[00:13:34.800 --> 00:13:40.200]  也不是說他不願意愛主比那些一切更深
[00:13:40.200 --> 00:13:44.200]  也不是表示他不願意愛主比這些更深
[00:13:44.200 --> 00:13:49.200]  那是現在他放下了自信
[00:13:49.200 --> 00:13:52.200]  那是他現在放下了自信
[00:13:52.200 --> 00:13:54.800]  他現在要依靠主了
[00:13:54.800 --> 00:13:56.600]  他現在要依靠主了
[00:13:56.600 --> 00:13:59.200]  過去他曾經自信
[00:13:59.200 --> 00:14:01.600]  他過去曾經是很自信
[00:14:01.600 --> 00:14:03.000]  他曾經對主說
[00:14:03.000 --> 00:14:04.400]  他曾經對主說
[00:14:04.400 --> 00:14:05.400]  主啊
[00:14:05.400 --> 00:14:07.400]  別人可能跌倒
[00:14:07.400 --> 00:14:08.800]  我不會跌倒
[00:14:08.800 --> 00:14:10.000]  我都不會跌倒的
[00:14:10.000 --> 00:14:11.600]  別人可能不認你
[00:14:11.600 --> 00:14:13.600]  我絕對不會不認你
[00:14:13.600 --> 00:14:15.200]  別人或許會不認你
[00:14:15.200 --> 00:14:17.000]  不過我一定不會不認你
[00:14:17.000 --> 00:14:20.000]  他曾經誇下海口
[00:14:20.000 --> 00:14:23.600]  他曾經誇過很大的口
[00:14:23.600 --> 00:14:28.000]  他曾經認為自己比別人更堅定
[00:14:28.000 --> 00:14:31.800]  他曾經認為自己比別人更強
[00:14:31.800 --> 00:14:35.600]  但事實上的表現
[00:14:35.600 --> 00:14:38.800]  他是第一個跌倒的人
[00:14:38.800 --> 00:14:41.600]  他是一個大使徒
[00:14:41.600 --> 00:14:46.200]  但他是第一個跌倒的人
[00:14:46.200 --> 00:14:52.400]  當主耶穌回頭看他的時候
[00:14:52.400 --> 00:14:54.400]  他醒悟過來
[00:14:54.400 --> 00:15:01.000]  他就出去找一個安靜的地方痛哭
[00:15:01.000 --> 00:15:03.600]  他學了一個功課
[00:15:03.600 --> 00:15:06.800]  很重要的功課
[00:15:06.800 --> 00:15:12.800]  對我們來說也是一個很重要的功課
[00:15:12.800 --> 00:15:19.200]  你能愛主比一切更深嗎?
[00:15:19.200 --> 00:15:21.000]  你可以說
[00:15:21.000 --> 00:15:26.400]  靠著主的保守
[00:15:26.400 --> 00:15:29.600]  靠著主愛的激勵
[00:15:29.600 --> 00:15:35.600]  我願意愛主過於一切
[00:15:35.600 --> 00:15:39.400]  在你的這個回答當中
[00:15:39.400 --> 00:15:42.400]  不再是依靠自己
[00:15:42.400 --> 00:15:45.800]  不再是相信自己
[00:15:45.800 --> 00:15:50.600]  那是轉眼來仰望主
[00:15:50.600 --> 00:15:53.800]  仰望十字架
[00:15:53.800 --> 00:16:00.000]  我們的眼睛注定在主的愛上
[00:16:00.000 --> 00:16:02.000]  主愛我
[00:16:02.000 --> 00:16:04.400]  祂能保守我
[00:16:04.400 --> 00:16:07.000]  我願意這樣
[00:16:07.000 --> 00:16:11.800]  這是一個非常重要的功課
[00:16:11.800 --> 00:16:14.800]  不再是自信
[00:16:14.800 --> 00:16:17.600]  那是信主
[00:16:17.600 --> 00:16:20.000]  我們再看
[00:16:20.000 --> 00:16:27.800]  耶穌對他說:你餵養我的小羊
[00:16:27.800 --> 00:16:34.200]  當主耶穌聽到彼得說愛主的時候
[00:16:34.200 --> 00:16:40.400]  主耶穌立刻把工作託付給他
[00:16:40.400 --> 00:16:43.800]  主永遠都是這樣做
[00:16:43.800 --> 00:16:53.400]  祂把祂的工作單單託付給那些愛祂的人
[00:16:53.400 --> 00:16:57.600]  主不改變這個方式
[00:16:57.600 --> 00:17:01.600]  主不改變這個原則
[00:17:01.600 --> 00:17:07.000]  今天如果你有愛主的心
[00:17:07.000 --> 00:17:11.800]  你就有侍奉主的條件
[00:17:11.800 --> 00:17:15.200]  如果今天你不愛主
[00:17:15.200 --> 00:17:20.600]  你就失去了侍奉主的條件
[00:17:20.600 --> 00:17:27.800]  一個不愛主的人可能侍奉
[00:17:27.800 --> 00:17:32.800]  但是他不會忠心的侍奉
[00:17:32.800 --> 00:17:37.600]  他不會到底的侍奉
[00:17:37.600 --> 00:17:41.600]  他不會從心裡侍奉
[00:17:41.600 --> 00:17:49.400]  只有一個真愛主的人才會這樣侍奉
[00:17:49.400 --> 00:17:54.200]  主在這裡說的一點也不錯
[00:17:54.200 --> 00:17:56.200]  你愛我嗎
[00:17:56.200 --> 00:17:59.800]  那麼你侍奉我
[00:17:59.800 --> 00:18:04.400]  我把工作託付給你
[00:18:04.400 --> 00:18:08.800]  我們再看第十七節
[00:18:08.800 --> 00:18:16.200]  第三次對他說:約翰的兒子西門
[00:18:16.200 --> 00:18:17.600]  你愛我嗎
[00:18:17.600 --> 00:18:21.000]  彼得因為耶穌第三次對他說你愛我嗎
[00:18:21.000 --> 00:18:25.400]  就憂愁對耶穌說:主啊你是無所不知的
[00:18:25.400 --> 00:18:27.400]  你知道我愛你
[00:18:27.400 --> 00:18:30.400]  耶穌說:你餵養我的羊
[00:18:30.400 --> 00:18:34.200]  在這裡提到彼得憂愁
[00:18:34.200 --> 00:18:36.000]  為什麼呢
[00:18:36.000 --> 00:18:38.000]  他心裡想
[00:18:38.000 --> 00:18:42.400]  我已經兩次說愛主了
[00:18:42.400 --> 00:18:44.600]  而且很真心
[00:18:44.600 --> 00:18:48.200]  為什麼主還要問
[00:18:48.200 --> 00:18:52.200]  好像主有點信不過我
[00:18:52.200 --> 00:18:54.000]  為什麼
[00:18:54.000 --> 00:18:57.200]  是不是我這個真心還不夠真
[00:18:57.200 --> 00:19:04.000]  是不是我這個真愛主的真字還不夠真
[00:19:04.000 --> 00:19:07.000]  其他的問題呢
[00:19:07.000 --> 00:19:12.400]  他怕自己愛主上有問題
[00:19:12.400 --> 00:19:15.400]  所以他就憂愁
[00:19:15.400 --> 00:19:19.600]  這是一個很好的憂愁
[00:19:19.600 --> 00:19:25.000]  怕自己愛主有問題
[00:19:25.000 --> 00:19:29.800]  很多人為許多事憂愁
[00:19:29.800 --> 00:19:37.400]  但很少為愛主不愛主憂愁
[00:19:37.400 --> 00:19:41.800]  在這裡我們得到一個提醒
[00:19:41.800 --> 00:19:44.000]  弟兄姊妹們
[00:19:44.000 --> 00:19:46.600]  在這件事上
[00:19:46.600 --> 00:19:52.000]  最值得我們憂愁的就是我們愛主有了問題
[00:19:52.000 --> 00:20:00.800]  這是最值得我們憂愁的
[00:20:00.800 --> 00:20:08.400]  也是我們最應該憂愁的
[00:20:08.400 --> 00:20:13.400]  憂愁就產生了改變
[00:20:13.400 --> 00:20:18.000]  有許多的屬靈的行動
[00:20:18.000 --> 00:20:22.200]  是從憂愁裡面產生出來
[00:20:22.200 --> 00:20:25.600]  我們看一節經文
[00:20:25.600 --> 00:20:29.000]  是保羅告訴我們的
[00:20:29.000 --> 00:20:34.000]  請翻到哥林多後書
[00:20:34.000 --> 00:20:41.400]  第七章
[00:20:41.400 --> 00:20:44.200]  第十一節
[00:20:44.200 --> 00:20:47.800]  你看 你們依著上帝的意思憂愁
[00:20:47.800 --> 00:20:50.400]  從此就生出何等的殷勤
[00:20:50.400 --> 00:20:56.000]  自掃 自恨 恐懼 想念 熱心 責罰
[00:20:56.000 --> 00:20:57.600]  在這一切事上
[00:20:57.600 --> 00:21:00.200]  你們都表明自己是潔淨的
[00:21:00.200 --> 00:21:06.000]  在這裡我們看到很寶貴的話
[00:21:06.000 --> 00:21:11.400]  依著神的意思憂愁
[00:21:11.400 --> 00:21:13.800]  有什麼結果呢
[00:21:13.800 --> 00:21:15.400]  上一節
[00:21:15.400 --> 00:21:17.200]  第十節
[00:21:17.200 --> 00:21:19.800]  因為依著神的意思憂愁
[00:21:19.800 --> 00:21:29.000]  就生出沒有後悔的懊悔來
[00:21:29.000 --> 00:21:33.800]  按照神的心意去憂愁
[00:21:33.800 --> 00:21:37.800]  就產生一個懊悔
[00:21:37.800 --> 00:21:42.800]  這個懊悔是沒有後悔的懊悔
[00:21:42.800 --> 00:21:46.600]  這是何等的寶貴
[00:21:46.600 --> 00:21:50.000]  彼得就是這樣憂愁了
[00:21:50.000 --> 00:21:54.000]  他也生出了行動
[00:21:54.000 --> 00:21:59.400]  我們再回到約翰福音二十一章
[00:21:59.400 --> 00:22:02.600]  第十八節
[00:22:02.600 --> 00:22:05.800]  和十九節
[00:22:05.800 --> 00:22:08.000]  我實實在在地告訴你
[00:22:08.000 --> 00:22:11.000]  你年少的時候自己戳上大指
[00:22:11.000 --> 00:22:12.400]  隨意往來
[00:22:12.400 --> 00:22:15.000]  但年老的時候你要伸出手來
[00:22:15.000 --> 00:22:16.800]  別人要把你戳上
[00:22:16.800 --> 00:22:19.200]  帶你到不願意去的地方
[00:22:19.200 --> 00:22:23.200]  耶穌說這話是指著彼得要怎樣死榮耀神
[00:22:23.200 --> 00:22:25.200]  說了這話就對他說
[00:22:25.200 --> 00:22:27.000]  你跟從我吧
[00:22:27.000 --> 00:22:30.200]  主耶穌對彼得說
[00:22:30.200 --> 00:22:33.200]  我實在告訴你
[00:22:33.200 --> 00:22:36.200]  這是主心裡的話
[00:22:36.200 --> 00:22:38.800]  你年輕的時候
[00:22:38.800 --> 00:22:41.800]  隨意往來
[00:22:41.800 --> 00:22:43.800]  很自由
[00:22:43.800 --> 00:22:46.400]  但將來有一天
[00:22:46.400 --> 00:22:49.600]  你要伸出你的手來
[00:22:49.600 --> 00:22:52.400]  跟別人綁住
[00:22:52.400 --> 00:22:57.000]  帶你到你不願意去的地方
[00:22:57.000 --> 00:23:00.600]  那是不自由
[00:23:00.600 --> 00:23:02.600]  彼得啊
[00:23:02.600 --> 00:23:04.800]  你今天自由
[00:23:04.800 --> 00:23:08.000]  但是你為了愛我
[00:23:08.000 --> 00:23:11.600]  你放下你的自由
[00:23:11.600 --> 00:23:14.600]  放下你的自我
[00:23:14.600 --> 00:23:17.000]  你跟從我
[00:23:17.000 --> 00:23:21.400]  走一條不自由的路
[00:23:21.400 --> 00:23:23.800]  你肯這樣嗎?
[00:23:23.800 --> 00:23:29.200]  這是主講這話的意思
[00:23:29.200 --> 00:23:31.600]  彼得了解了
[00:23:31.600 --> 00:23:36.000]  後來彼得真是如此
[00:23:36.000 --> 00:23:38.000]  意思就是說
[00:23:38.000 --> 00:23:43.000]  彼得愛主的表現是什麼?
[00:23:43.000 --> 00:23:49.600]  為了愛主放下了他的自由
[00:23:49.600 --> 00:23:57.600]  他為了愛主選擇了一條不自由的道路
[00:23:57.600 --> 00:24:00.400]  那是真自由
[00:24:00.400 --> 00:24:05.400]  那是超越的自由
[00:24:05.400 --> 00:24:12.000]  他最後成全了這個自由
[00:24:12.000 --> 00:24:18.000]  主講這個話是指他將來要怎樣殉道
[00:24:18.000 --> 00:24:23.600]  他真是殉道
[00:24:23.600 --> 00:24:30.400]  教會歷史相傳
[00:24:30.400 --> 00:24:37.000]  彼得為主倒釘十字架
[00:24:37.000 --> 00:24:41.600]  那是他自由的選擇
[00:24:41.600 --> 00:24:51.400]  這讓我們想到獻給無名的傳道人的詩裡的一句話
[00:24:51.400 --> 00:24:56.200]  大膽地用了自己的自由
[00:24:56.200 --> 00:25:00.400]  走上一條不自由的路
[00:25:00.400 --> 00:25:07.200]  那是自由的大膽地運用
[00:25:07.200 --> 00:25:11.000]  彼得也是這樣用了
[00:25:11.000 --> 00:25:14.400]  今天我們紀念彼得
[00:25:14.400 --> 00:25:17.400]  我們很尊重彼得
[00:25:17.400 --> 00:25:24.000]  因為他這樣放下了他的自由
[00:25:24.000 --> 00:25:28.000]  是非常寶貴的
[00:25:28.000 --> 00:25:31.000]  在這個過程裡
[00:25:31.000 --> 00:25:36.000]  彼得心目中有過一個問題
[00:25:36.000 --> 00:25:38.400]  他看看約翰
[00:25:38.400 --> 00:25:41.200]  他就問了主一個問題
[00:25:41.200 --> 00:25:42.600]  他說主啊
[00:25:42.600 --> 00:25:44.400]  他怎麼樣?
[00:25:44.400 --> 00:25:46.600]  你說我要死嗎?
[00:25:46.600 --> 00:25:49.400]  他怎麼樣?
[00:25:49.400 --> 00:25:52.000]  主知道他的意思
[00:25:52.000 --> 00:25:54.600]  主有沒有回答?
[00:25:54.600 --> 00:25:57.200]  有沒有回答他的問題?
[00:25:57.200 --> 00:25:59.600]  有沒有?
[00:25:59.600 --> 00:26:01.200]  有
[00:26:01.200 --> 00:26:02.200]  好像沒有
[00:26:02.200 --> 00:26:04.800]  好像沒有 其實是回答了
[00:26:04.800 --> 00:26:08.200]  主沒有提這件事
[00:26:08.200 --> 00:26:11.200]  但是他確實真正地回答
[00:26:11.200 --> 00:26:13.200]  但其實他是真正地回答了
[00:26:13.200 --> 00:26:16.200]  有的時候你回答一個人的問題
[00:26:16.200 --> 00:26:19.800]  你按照他的問題的字面去答來答去
[00:26:19.800 --> 00:26:21.600]  都打不中他的心
[00:26:21.600 --> 00:26:23.000]  有時候你回答問題的時候
[00:26:23.000 --> 00:26:25.800]  就按照他字面的字來回答他
[00:26:25.800 --> 00:26:28.000]  你回答來回答去都回答不到他的心
