
[00:00:00.000 --> 00:00:05.300]  我们这个月的信息的主题是「灵晨」
[00:09:54.900 --> 00:09:56.500]  称为基督徒的人
[00:09:56.500 --> 00:09:57.500]  称为基督徒的人
[00:09:57.500 --> 00:10:03.100]  我们常常记得我们的名称里面有基督两个字
[00:10:03.100 --> 00:10:07.000]  我们常常记得我们的名称里面有基督两个字
[00:10:07.000 --> 00:10:08.700]  常常提醒我们
[00:10:08.700 --> 00:10:12.000]  我这个人和基督的关系
[00:10:12.000 --> 00:10:13.600]  时时提醒我们自己
[00:10:13.600 --> 00:10:15.900]  我和基督是有密切关系的
[00:10:15.900 --> 00:10:19.400]  基督教就是一个人与基督的关系
[00:10:19.400 --> 00:10:22.400]  基督教就是一个人与基督的关系
[00:10:22.400 --> 00:10:23.600]  生命的关系
[00:10:23.600 --> 00:10:24.700]  生活的关系
[00:10:24.700 --> 00:10:26.700]  是生命与生活的关系
[00:10:26.700 --> 00:10:28.500]  能够表露在外面
[00:10:28.500 --> 00:10:30.700]  能够表露在外面
[00:10:30.700 --> 00:10:37.600]  所以基督教在早期的时候的名称是一条路
[00:10:37.600 --> 00:10:41.100]  所以基督教在早期的名称就叫做一条路
[00:10:41.100 --> 00:10:44.600]  《诗图行传九章二节》就提到这个名称
[00:10:44.600 --> 00:10:47.600]  《诗图行传九章二节》就提到这个名称
[00:10:47.600 --> 00:10:51.000]  《诗图行传九章二节》就提到
[00:10:51.000 --> 00:10:54.200]  信奉这道的人
[00:10:54.200 --> 00:10:57.400]  道的原文就是道路
[00:10:57.400 --> 00:10:59.800]  这里提到信奉这道的人
[00:10:59.800 --> 00:11:02.500]  道字本来就是一条路
[00:11:02.500 --> 00:11:07.200]  信奉这一条人生道路的人
[00:11:07.200 --> 00:11:09.600]  信奉这一条人生道路的人
[00:11:09.600 --> 00:11:15.400]  所以基督教最早个人的印象是一种生活的道路
[00:11:15.400 --> 00:11:19.000]  所以基督教最早个人的印象是一种生活的道路
[00:11:19.000 --> 00:11:24.000]  就是一个道路的方向和形式
[00:11:24.000 --> 00:11:26.400]  人生的道路
[00:11:26.400 --> 00:11:29.800]  所以这是我们今天还是要保持的
[00:11:29.800 --> 00:11:32.400]  这个也是我们今天仍然要保持的
[00:11:32.400 --> 00:11:35.600]  我们的信仰单单是理论吗?
[00:11:35.600 --> 00:11:38.000]  我们的信仰单单是理论吗?
[00:11:38.000 --> 00:11:41.000]  我们的信仰单单是罪得赦免吗?
[00:11:41.000 --> 00:11:43.400]  我们的信仰单单是罪得赦免吗?
[00:11:43.400 --> 00:11:46.600]  我们的信仰单单是讲上天堂吗?
[00:11:46.600 --> 00:11:49.200]  我们的信仰是单单讲上天堂吗?
[00:11:49.200 --> 00:11:53.800]  不错,罪得赦免,上天堂,这是非常重要
[00:11:53.800 --> 00:11:57.000]  不错,罪得赦免,上天堂,这是非常重要
[00:11:57.000 --> 00:12:01.600]  如果罪不得赦免,没有永生的盼望,其他都是空的
[00:12:01.600 --> 00:12:05.800]  如果罪得赦免,也不能有永生,其他都是空的
[00:12:05.800 --> 00:12:10.000]  但是,我们的信仰的内容
[00:12:10.000 --> 00:12:12.400]  是我们人生的方式
[00:12:12.400 --> 00:12:14.000]  是我们人生的方式
[00:12:14.000 --> 00:12:15.600]  是我们人生的道路
[00:12:15.600 --> 00:12:16.800]  是我们人生的道路
[00:12:16.800 --> 00:12:20.000]  我们一定要抓住这个中心
[00:12:20.000 --> 00:12:22.000]  我们一定要抓住这个中心
[00:12:22.000 --> 00:12:25.200]  然后我们的心态就改变
[00:12:25.200 --> 00:12:27.000]  然后我们的心态就改变
[00:12:27.000 --> 00:12:29.000]  然后我们的追求就改变
[00:12:29.000 --> 00:12:31.600]  然后我们的追求就改变
[00:12:31.600 --> 00:12:38.000]  这是我希望每一个基督徒都有的认识
[00:12:38.000 --> 00:12:41.800]  这是我希望每一个基督徒都有的认识
[00:12:41.800 --> 00:12:47.400]  现在我们要开始看另外一个方面
[00:12:47.400 --> 00:12:50.200]  现在我们要看另外一个方面
[00:12:50.200 --> 00:12:54.800]  就是在形象上,我们与基督合而为一
[00:12:54.800 --> 00:12:58.200]  就是在形状上,我们与基督合而为一
[00:12:58.200 --> 00:13:03.400]  请大家翻到罗马书第八章二十九节
[00:13:03.400 --> 00:13:08.000]  请大家翻到罗马书第八章二十九节
[00:13:08.000 --> 00:13:11.000]  请大家翻到罗马书第八章二十九节
[00:13:11.000 --> 00:13:13.600]  因为他预先所知道的人
[00:13:13.600 --> 00:13:17.000]  就预先定下效法他儿子的模样
[00:13:17.000 --> 00:13:20.600]  使他儿子在许多弟兄中作长子
[00:13:20.600 --> 00:13:23.600]  这里提到神预定的旨意
[00:13:23.600 --> 00:13:26.000]  这里提到神预定的旨意
[00:13:26.000 --> 00:13:30.400]  就是预先定下他的儿女们
[00:13:30.400 --> 00:13:34.000]  都效法耶稣基督的样式
[00:13:34.000 --> 00:13:36.600]  就是预先定下他所有的儿子们
[00:13:36.600 --> 00:13:39.200]  都效法基督的样式
[00:13:39.200 --> 00:13:43.200]  耶稣基督是神的独生子
[00:13:43.200 --> 00:13:45.400]  他到世上来
[00:13:45.400 --> 00:13:48.600]  要做成什么事呢?
[00:13:48.600 --> 00:13:52.400]  要得到许多人称为天父的儿子
[00:13:52.400 --> 00:13:55.400]  他要得到许多人称为天父的儿子
[00:13:55.400 --> 00:14:03.000]  而这些人都效法耶稣基督的模样
[00:14:03.000 --> 00:14:07.400]  就是说,不是单单在地位上称为天父的儿子
[00:14:07.400 --> 00:14:11.600]  就是说,不单单在地位上称为天父的儿子
[00:14:11.600 --> 00:14:17.400]  而在人生的形象上也是神的儿子
[00:14:17.400 --> 00:14:21.200]  也都在人生的形象上是神的儿子
[00:14:21.200 --> 00:14:26.400]  与基督的形象合而为一
[00:14:26.400 --> 00:14:30.800]  这是天父预定的旨意
[00:14:30.800 --> 00:14:36.000]  如果我认为我是天父的儿子
[00:14:36.000 --> 00:14:38.200]  那么我就要注意了
[00:14:38.200 --> 00:14:42.600]  天父对我这个人有一个旨意
[00:14:42.600 --> 00:14:49.200]  要我效法耶稣基督的样式
[00:14:49.200 --> 00:14:52.200]  如果我没有这个追求
[00:14:52.200 --> 00:14:59.400]  那就表示我不了解天父对我有这个旨意
[00:14:59.400 --> 00:15:01.200]  那我就能进天堂
[00:15:01.200 --> 00:15:06.000]  信满易主了,其他就完全不在意中了
[00:15:06.000 --> 00:15:08.200]  那我就只顾着能够进天堂
[00:15:08.200 --> 00:15:12.400]  其他的东西都不在我的心意里面了
[00:15:12.400 --> 00:15:15.600]  在这里给我们一个很重要的提醒
[00:15:15.600 --> 00:15:19.600]  这里给我们一个很重要的提醒
[00:15:19.600 --> 00:15:25.600]  另外一节圣经和这个连在一起的
[00:15:25.600 --> 00:15:29.800]  请大家翻到《西伯来书》二章十节
[00:15:29.800 --> 00:15:32.800]  请大家翻到《西伯来书》二章十节
[00:15:32.800 --> 00:15:38.800]  十章第二节
[00:15:38.800 --> 00:15:42.200]  二章十节
[00:15:42.200 --> 00:15:46.400]  原来那为万物所属,为万物所本的
[00:15:46.400 --> 00:15:49.600]  要令许多的儿子尽荣耀里去
[00:15:49.600 --> 00:15:55.800]  使救他们的元帅因受苦难得以完全本事合而的
[00:15:55.800 --> 00:15:59.000]  这里我们看见
[00:15:59.000 --> 00:16:05.600]  一位儿子从天上到世间
[00:16:05.600 --> 00:16:10.600]  结果他带千万的儿子一起进荣耀里去
[00:16:10.600 --> 00:16:14.600]  结果他带着千万的儿子一起进入荣耀里面
[00:16:14.600 --> 00:16:18.800]  这些儿子是真正的儿子
[00:16:18.800 --> 00:16:20.800]  这些儿子是真正的儿子
[00:16:20.800 --> 00:16:26.400]  他们有了耶稣基督的模样
[00:16:26.400 --> 00:16:27.800]  有了儿子的生命
[00:16:27.800 --> 00:16:29.200]  有了儿子的生命
[00:16:29.200 --> 00:16:33.400]  这就组成了荣耀中神的大家庭
[00:16:33.400 --> 00:16:36.200]  就组成了荣耀里面的神的大家庭
[00:16:36.200 --> 00:16:37.800]  在这个大家庭里面
[00:16:37.800 --> 00:16:42.200]  每一个分子都有一个共同的特点
[00:16:42.200 --> 00:16:46.000]  这个大家庭里面每一个分子都有一个共同的特点
[00:16:46.000 --> 00:16:48.200]  那就是耶稣基督的样式
[00:16:48.200 --> 00:16:50.600]  那就是耶稣基督的样式
[00:16:50.600 --> 00:16:52.600]  基督的样式很丰富
[00:16:52.600 --> 00:16:54.600]  基督的样式很丰富
[00:16:54.600 --> 00:17:00.200]  这些样式的表现在这些千万的儿女身上
[00:17:00.200 --> 00:17:03.400]  这些样式就表现在这些千万的儿女身上
[00:17:03.400 --> 00:17:06.600]  这些样式就表现在这些千万的儿女身上
[00:17:06.600 --> 00:17:09.600]  就为成属灵的大观
[00:17:09.600 --> 00:17:16.400]  这样的一个神的家庭是何等的荣耀
[00:17:16.400 --> 00:17:19.200]  如果一个人单单是信了主
[00:17:19.200 --> 00:17:20.200]  罪得圣灵
[00:17:20.200 --> 00:17:21.200]  进了天堂
[00:17:21.200 --> 00:17:22.600]  还是原来的样式
[00:17:22.600 --> 00:17:24.600]  如果一个人信了主
[00:17:24.600 --> 00:17:25.600]  进了天堂
[00:17:25.600 --> 00:17:27.800]  但是还是原来的样式
[00:17:27.800 --> 00:17:31.000]  那样天堂就成了跟世界一样一样
[00:17:31.000 --> 00:17:34.600]  那样天堂就成了跟世界一模一样
[00:17:34.600 --> 00:17:35.600]  那不是神的计划
[00:17:35.600 --> 00:17:37.400]  那不是神的计划
[00:17:37.400 --> 00:17:41.200]  神要人改变
[00:17:41.200 --> 00:17:44.200]  成为基督的样式
[00:17:44.200 --> 00:17:47.000]  然后进入荣耀
[00:17:47.000 --> 00:17:50.400]  那真是荣耀
[00:17:50.400 --> 00:17:55.400]  那是在神的面前的那个属天的情况
[00:17:55.400 --> 00:17:58.200]  那是在神的面前的那个属天的情况
[00:17:58.200 --> 00:18:00.000]  这是天父的计划
[00:18:00.000 --> 00:18:01.800]  这是天父的计划
[00:18:01.800 --> 00:18:04.000]  我们要弄得非常清楚
[00:18:04.000 --> 00:18:07.600]  我们要弄得非常清楚
[00:18:07.600 --> 00:18:10.400]  我们再看
[00:18:10.400 --> 00:18:12.400]  在使命上
[00:18:12.400 --> 00:18:14.400]  我们和基督也合而为一
[00:18:14.400 --> 00:18:15.600]  在使命上
[00:18:15.600 --> 00:18:17.600]  我们与基督都是合而为一的
[00:18:17.600 --> 00:18:18.600]  在使命上
[00:18:18.600 --> 00:18:20.200]  我们的主有几个名称
[00:18:20.200 --> 00:18:21.800]  也是我们的名称
[00:18:21.800 --> 00:18:23.600]  在使命上有几个名称
[00:18:23.600 --> 00:18:24.800]  是主的名称
[00:18:24.800 --> 00:18:26.000]  都是我们的名称
[00:18:26.000 --> 00:18:27.800]  第一
[00:18:27.800 --> 00:18:30.400]  主耶稣是上帝的使者
[00:18:30.400 --> 00:18:33.200]  主耶稣是上帝的使者
[00:18:33.200 --> 00:18:35.400]  希伯来书三章一节
[00:18:35.400 --> 00:18:37.200]  希伯来书三章一节
[00:18:37.200 --> 00:18:39.800]  那里说耶稣是神的使者
[00:18:39.800 --> 00:18:43.000]  那里说耶稣是上帝的使者
[00:18:43.000 --> 00:18:46.200]  然后在我们刚才开始的时候
[00:18:46.200 --> 00:18:48.000]  读过的经文
[00:18:48.000 --> 00:18:51.000]  哥林多后书五章二十节
[00:18:51.000 --> 00:18:52.000]  在刚才我们读过的
[00:18:52.000 --> 00:18:54.800]  哥林多后书五章二十节里
[00:18:54.800 --> 00:18:58.400]  保罗说我们是基督的使者
[00:18:58.400 --> 00:19:00.800]  保罗说我们是基督的使者
[00:19:00.800 --> 00:19:02.200]  基督是神的使者
[00:19:02.200 --> 00:19:03.400]  基督是神的使者
[00:19:03.400 --> 00:19:04.800]  我们是基督的使者
[00:19:04.800 --> 00:19:06.400]  我们也是基督的使者
[00:19:06.400 --> 00:19:08.400]  我们和基督都是使者
[00:19:08.400 --> 00:19:10.800]  我们和基督都是使者
[00:19:10.800 --> 00:19:14.600]  都要完成一个使命
[00:19:14.600 --> 00:19:16.200]  什么使命呢?
[00:19:16.200 --> 00:19:18.600]  基督来是要完成
[00:19:18.600 --> 00:19:22.000]  人与上帝和好的使命
[00:19:22.000 --> 00:19:23.400]  基督来是要完成
[00:19:23.400 --> 00:19:25.600]  人与神和好的使命
[00:19:25.600 --> 00:19:27.800]  原来人是敌对上帝的
[00:19:27.800 --> 00:19:30.000]  本来人是敌挡神的
[00:19:30.000 --> 00:19:34.000]  与上帝背道而驰的
[00:19:34.000 --> 00:19:38.000]  基督来唤醒人类
[00:19:38.000 --> 00:19:39.800]  呼召人类
[00:19:39.800 --> 00:19:44.200]  回转过来面向上帝
[00:19:44.200 --> 00:19:46.800]  归于祂
[00:19:46.800 --> 00:19:50.600]  然后与祂和好
[00:19:50.600 --> 00:19:54.200]  和好就是不再对立
[00:19:54.200 --> 00:20:00.200]  从对立到融洽在一起
[00:20:00.200 --> 00:20:04.200]  我们进入了上帝的旨意之中
[00:20:04.200 --> 00:20:07.400]  进入了上帝的真理之中
[00:20:07.400 --> 00:20:11.800]  我们和上帝的本性融洽合一
[00:20:11.800 --> 00:20:14.800]  我们与上帝的本性融洽为一
[00:20:14.800 --> 00:20:17.400]  这是耶稣基督到世上来做的
[00:20:17.400 --> 00:20:20.400]  和好的福音的工作
[00:20:20.400 --> 00:20:24.200]  这是主耶稣来到世界做和好福音的工作
[00:20:24.200 --> 00:20:28.200]  祂是这个使命的使者
[00:20:28.200 --> 00:20:31.800]  祂也完成了这个使命
[00:20:31.800 --> 00:20:35.800]  然后祂对我们说
[00:20:35.800 --> 00:20:39.600]  你们也是使者
[00:20:39.600 --> 00:20:43.800]  你们担起同样的使命
[00:20:43.800 --> 00:20:49.400]  把和好的福音传出去
[00:20:49.400 --> 00:20:58.800]  同时你们也带领人实际上与神和好
[00:20:58.800 --> 00:21:04.800]  当保罗讲到和好的工作的时候
[00:21:04.800 --> 00:21:07.800]  有一句话很宝贵
[00:21:07.800 --> 00:21:09.800]  我们来看一看
[00:21:09.800 --> 00:21:14.800]  格林多后书第五章
[00:21:14.800 --> 00:21:17.800]  二十节
[00:21:17.800 --> 00:21:20.800]  林后第五章第二十节
[00:21:20.800 --> 00:21:22.800]  保罗这样说
[00:21:22.800 --> 00:21:24.800]  所以我们作基督的使者
[00:21:24.800 --> 00:21:35.800]  就好像神借我们劝你们一般
[00:21:35.800 --> 00:21:42.400]  我们替基督求你们与神和好
[00:21:42.400 --> 00:21:46.200]  保罗在这里的意思是什么
[00:21:46.200 --> 00:21:50.600]  他体会到神的心
[00:21:50.600 --> 00:21:54.400]  所以他做这个工作的时候
[00:21:54.400 --> 00:22:02.400]  好像神的心在他里面成为他的心
[00:22:02.400 --> 00:22:12.400]  好像神借着我向你们发出这个信息
[00:22:12.400 --> 00:22:19.200]  保罗的内心体会到神的爱
[00:22:19.200 --> 00:22:24.200]  所以他去执行这个使命的时候
[00:22:24.200 --> 00:22:28.600]  他的心和神的心打成一片
[00:22:28.600 --> 00:22:33.400]  他的心也和基督的心打成一片
[00:22:33.400 --> 00:22:41.400]  来这样做基督的代表讲话
