
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹們新年快樂
[00:15:42.000 --> 00:15:44.000]  他說不但如此
[00:15:44.000 --> 00:15:48.000]  我講也將萬事當作糞土
[00:15:48.000 --> 00:15:51.000]  我都將萬事當作糞土
[00:15:51.000 --> 00:15:55.000]  就是說他還有其他的很多可誇之處
[00:15:55.000 --> 00:15:58.000]  就是說他還有其他的很多可誇之處
[00:15:58.000 --> 00:16:01.000]  但是他人生的後一段
[00:16:01.000 --> 00:16:03.000]  但是他人生的後一段
[00:16:03.000 --> 00:16:05.000]  他悔改了
[00:16:05.000 --> 00:16:06.000]  他悔改了
[00:16:06.000 --> 00:16:07.000]  得救了
[00:16:07.000 --> 00:16:08.000]  得救了
[00:16:08.000 --> 00:16:10.000]  聽從耶穌基督的呼召
[00:16:10.000 --> 00:16:12.000]  聽從耶穌基督的呼召
[00:16:12.000 --> 00:16:16.000]  他開始認識到自己
[00:16:16.000 --> 00:16:18.000]  他開始認識到自己
[00:16:18.000 --> 00:16:20.000]  這一切都過去了
[00:16:20.000 --> 00:16:22.000]  這一切都過去了
[00:16:22.000 --> 00:16:25.000]  他從此之後叫做保羅
[00:16:25.000 --> 00:16:27.000]  他從此之後叫做保羅
[00:16:27.000 --> 00:16:29.000]  由大到小
[00:16:29.000 --> 00:16:31.000]  由大到小
[00:16:31.000 --> 00:16:34.000]  保羅是小的意思
[00:16:34.000 --> 00:16:35.000]  保羅是小的意思
[00:16:35.000 --> 00:16:39.000]  所以從前是覺得很偉大的
[00:16:39.000 --> 00:16:41.000]  以前覺得自己很偉大的
[00:16:41.000 --> 00:16:44.000]  現在是很微小的
[00:16:44.000 --> 00:16:46.000]  現在是很微小的
[00:16:46.000 --> 00:16:49.000]  那麼他的人生後一段
[00:16:49.000 --> 00:16:51.000]  那麼他的人生後一段
[00:16:51.000 --> 00:16:54.000]  他就看到這一切過去的事
[00:16:54.000 --> 00:16:56.000]  好像糞土一樣
[00:16:56.000 --> 00:16:58.000]  他就當這一切過去的事情
[00:16:58.000 --> 00:17:00.000]  好像糞土一樣
[00:17:00.000 --> 00:17:03.000]  但是耶穌基督是最重要
[00:17:03.000 --> 00:17:05.000]  但是耶穌基督是最重要
[00:17:05.000 --> 00:17:06.000]  他說唯一的事
[00:17:06.000 --> 00:17:09.000]  因為我認識了耶穌基督
[00:17:09.000 --> 00:17:11.000]  他說因為我認識了耶穌基督
[00:17:11.000 --> 00:17:14.000]  祂才是最好的寶貴
[00:17:14.000 --> 00:17:17.000]  祂才是最好的寶貴
[00:17:17.000 --> 00:17:19.000]  保羅得道了
[00:17:19.000 --> 00:17:20.000]  保羅得道了
[00:17:20.000 --> 00:17:24.000]  那麼他就對人生的目標
[00:17:24.000 --> 00:17:26.000]  他達到了
[00:17:26.000 --> 00:17:28.000]  他覺得人生的目標就達到了
[00:17:28.000 --> 00:17:32.000]  他的追求只對我們思想的
[00:17:32.000 --> 00:17:34.000]  他的追求是值得我們思想的
[00:17:34.000 --> 00:17:38.000]  今天我們不要把這些當作糞土
[00:17:38.000 --> 00:17:40.000]  今天我們不要把這些當作糞土
[00:17:40.000 --> 00:17:42.000]  如果我們人生
[00:17:42.000 --> 00:17:45.000]  稍微地把它看淡一點
[00:17:45.000 --> 00:17:48.000]  如果我們人生稍微看淡一點
[00:17:48.000 --> 00:17:51.000]  抓著手放鬆一點
[00:17:51.000 --> 00:17:53.000]  抓著手放鬆一點
[00:17:53.000 --> 00:17:57.000]  我覺得我們的人生會快樂很多
[00:17:57.000 --> 00:17:59.000]  我覺得我們的人生會快樂很多
[00:17:59.000 --> 00:18:01.000]  在這個世界上面
[00:18:01.000 --> 00:18:02.000]  在這個世界上面
[00:18:02.000 --> 00:18:04.000]  有很多的事
[00:18:04.000 --> 00:18:08.000]  令我們心裡面覺得不安的
[00:18:08.000 --> 00:18:11.000]  很多事情令到我們心裡面覺得不安的
[00:18:11.000 --> 00:18:14.000]  這些事都是不必要的
[00:18:14.000 --> 00:18:16.000]  這些事情都是不必要的
[00:18:16.000 --> 00:18:20.000]  保羅人生的經歷
[00:18:20.000 --> 00:18:25.000]  經過我們的思想去做的話
[00:18:25.000 --> 00:18:30.000]  我盼望成為我們的知學
[00:18:30.000 --> 00:18:33.000]  第三點我要提的
[00:18:33.000 --> 00:18:38.000]  由第九節到第十二節
[00:18:38.000 --> 00:18:44.000]  是講到保羅靈性的追求
[00:18:44.000 --> 00:18:50.000]  看看他怎樣在主的面前追求
[00:18:50.000 --> 00:18:54.000]  保羅自己告訴我們
[00:18:54.000 --> 00:18:56.000]  第九節開始
[00:18:56.000 --> 00:18:59.000]  並且得以在他裡面
[00:18:59.000 --> 00:19:03.000]  不是因自己引於律法而來的義
[00:19:03.000 --> 00:19:06.000]  乃是因信基督的義
[00:19:06.000 --> 00:19:10.000]  就是因信神而來的義
[00:19:10.000 --> 00:19:15.000]  保羅把他的靈性的根基
[00:19:15.000 --> 00:19:23.000]  建立在耶穌基督的救恩之上
[00:19:23.000 --> 00:19:29.000]  意思是說他是靠恩得救
[00:19:29.000 --> 00:19:33.000]  不是靠律法得救
[00:19:33.000 --> 00:19:37.000]  不是靠自己的功勞來爭取來的救恩
[00:19:37.000 --> 00:19:44.000]  乃是因信而得到的救恩
[00:19:44.000 --> 00:19:49.000]  在這個根基上面建造
[00:19:49.000 --> 00:19:54.000]  那是保羅所追求的
[00:19:54.000 --> 00:20:00.000]  保羅追求靈性的開始
[00:20:00.000 --> 00:20:04.000]  當他蒙恩得救之後
[00:20:04.000 --> 00:20:10.000]  那就是由大馬塞的路上開始
[00:20:10.000 --> 00:20:16.000]  之後他就到亞拉伯的曠野
[00:20:16.000 --> 00:20:21.000]  在那裡有三年之久
[00:20:21.000 --> 00:20:26.000]  在那裡思想耶穌基督
[00:20:26.000 --> 00:20:30.000]  得到聖靈的啟示
[00:20:30.000 --> 00:20:35.000]  在主的道上得到成長
[00:20:35.000 --> 00:20:40.000]  他的靈悟很深
[00:20:40.000 --> 00:20:50.000]  所以後來成為他侍奉的力量和恩典
[00:20:50.000 --> 00:20:55.000]  因此保羅的教導
[00:20:55.000 --> 00:21:00.000]  我們看到保羅的書信就知道
[00:21:00.000 --> 00:21:05.000]  都是講到恩信稱義
[00:21:05.000 --> 00:21:12.000]  但是他沒有停在那個地方
[00:21:12.000 --> 00:21:17.000]  那是他要繼續的追求
[00:21:17.000 --> 00:21:24.000]  就是他還要在這一方面追求稱聖
[00:21:24.000 --> 00:21:29.000]  第十節他告訴我們
[00:21:29.000 --> 00:21:33.000]  是我認識耶穌基督
[00:21:33.000 --> 00:21:41.000]  曉得祂復活的大能
[00:21:41.000 --> 00:21:49.000]  這個認識他在主的裡面有很深的領受
[00:21:49.000 --> 00:21:56.000]  他曉得耶穌基督復活的大能
[00:21:56.000 --> 00:22:01.000]  在主的裡面他得到了
[00:22:01.000 --> 00:22:05.000]  那麼他得到了之後
[00:22:05.000 --> 00:22:11.000]  他說是我也可以和他一同受苦
[00:22:11.000 --> 00:22:14.000]  曉得和他一同受苦
[00:22:14.000 --> 00:22:18.000]  效法他的死
[00:22:18.000 --> 00:22:23.000]  他不但在根基上面建造
[00:22:23.000 --> 00:22:29.000]  他體會耶穌基督的心腸
[00:22:29.000 --> 00:22:35.000]  他知道主耶穌基督的受苦
[00:22:35.000 --> 00:22:39.000]  是為了我這個人
[00:22:39.000 --> 00:22:42.000]  他領受了之後
[00:22:42.000 --> 00:22:49.000]  他願意與主一同受苦
[00:22:49.000 --> 00:22:54.000]  所以當保羅傳道的時候
[00:22:54.000 --> 00:23:01.000]  其中有一點他重視十字架的救恩
[00:23:01.000 --> 00:23:05.000]  耶穌基督的死
[00:23:05.000 --> 00:23:09.000]  就是體貼耶穌基督為他所受的痛苦
[00:23:09.000 --> 00:23:16.000]  我覺得這是我們應該要追求的
[00:23:16.000 --> 00:23:22.000]  如果我們想追求誠盛的生活
[00:23:22.000 --> 00:23:26.000]  靈明的晉升
[00:23:26.000 --> 00:23:34.000]  我們必須體會到耶穌基督為我們所付出的代價
[00:23:34.000 --> 00:23:39.000]  而且要撐船的工作
[00:23:39.000 --> 00:23:48.000]  要藉著他的兒女去做的工作
[00:23:48.000 --> 00:23:53.000]  所以保羅生活誠盛
[00:23:53.000 --> 00:23:58.000]  他能夠這樣講出來
[00:23:58.000 --> 00:24:04.000]  他自己告訴我們
[00:24:04.000 --> 00:24:07.000]  我不是因為自己已經跌著了
[00:24:07.000 --> 00:24:08.000]  已經彎穿了
[00:24:08.000 --> 00:24:11.000]  來自接力的追求可以跌著
[00:24:11.000 --> 00:24:15.000]  基督耶穌說要跌著我的
[00:24:15.000 --> 00:24:17.000]  所以十二字他說
[00:24:17.000 --> 00:24:19.000]  不是我已經得著已經完全
[00:24:19.000 --> 00:24:21.000]  而是竭力追求
[00:24:21.000 --> 00:24:23.000]  或者可以得到耶穌所以得著我的
[00:24:23.000 --> 00:24:29.000]  或者是基督要我得到的
[00:24:29.000 --> 00:24:36.000]  當他思想耶穌基督的救恩的真理
[00:24:36.000 --> 00:24:40.000]  他仍然繼續追求
[00:24:40.000 --> 00:24:45.000]  有一些可能我還沒有得到的
[00:24:45.000 --> 00:24:51.000]  是基督要我得到的真理
[00:24:51.000 --> 00:24:58.000]  這是保羅靈性的追求
[00:24:58.000 --> 00:25:05.000]  他不單單那三年之久在阿拉伯的曠野
[00:25:05.000 --> 00:25:14.000]  一直他蒙恩得救過去的這三十年裏面
[00:25:14.000 --> 00:25:18.000]  他繼續地追求
[00:25:18.000 --> 00:25:24.000]  所以我們說保羅我們很佩服你
[00:25:24.000 --> 00:25:30.000]  我們不要以為自己已經得到了
[00:25:30.000 --> 00:25:34.000]  很多的事我們還要追求
[00:25:34.000 --> 00:25:37.000]  第四點我們要看的
[00:25:37.000 --> 00:25:42.000]  就是第十三十四節
[00:25:42.000 --> 00:25:51.000]  這裡說的是保羅的工作和侍奉
[00:25:51.000 --> 00:25:55.000]  保羅怎樣侍奉主呢?
[00:25:55.000 --> 00:26:03.000]  因為這裡提到有幾個字我們可以了解是他的工作
[00:26:03.000 --> 00:26:10.000]  他說他是忘記背後努力面前的
[00:26:10.000 --> 00:26:24.000]  向著標竿直跑要得神在基督耶穌裏從上面召我來的獎賞
[00:26:24.000 --> 00:26:33.000]  保羅清楚地知道他侍奉的方向
[00:26:33.000 --> 00:26:41.000]  他侍奉的主是上面來呼召的那一位
[00:26:41.000 --> 00:26:44.000]  是在上面來呼召他的位置
[00:26:44.000 --> 00:26:47.000]  是被他挑選出來的
[00:26:47.000 --> 00:26:52.000]  是從許多人之中把他挑選出來的
[00:26:52.000 --> 00:26:55.000]  是在許多人當中把他挑選出來的
[00:26:55.000 --> 00:27:00.000]  把他放在這個運動場上面
[00:27:00.000 --> 00:27:03.000]  讓他得到獎賞
[00:27:03.000 --> 00:27:12.000]  得到獎賞也是主叫他得的
[00:27:12.000 --> 00:27:17.000]  所以保羅一生侍奉
[00:27:17.000 --> 00:27:20.000]  他說我只有一件事
[00:27:20.000 --> 00:27:25.000]  忘記背後努力面前
[00:27:25.000 --> 00:27:28.000]  不要計算這麼多
[00:27:28.000 --> 00:27:31.000]  只有一件事就是往前
[00:27:31.000 --> 00:27:33.000]  就是向前要專心
[00:27:33.000 --> 00:27:36.000]  要專心侍奉要專心
[00:27:36.000 --> 00:27:37.000]  侍奉要專心
[00:27:37.000 --> 00:27:40.000]  在侍奉的道路上跑的時間
[00:27:40.000 --> 00:27:45.000]  要是唯一的需要做的工
[00:27:45.000 --> 00:27:48.000]  在侍奉的路上唯一要做的事情
[00:27:48.000 --> 00:27:51.000]  不要再回頭看了
[00:27:51.000 --> 00:27:53.000]  就是不要再回頭看了
[00:27:53.000 --> 00:27:57.000]  但是他說我要向著標竿直跑
[00:27:57.000 --> 00:27:59.000]  他是說我要向著標竿直跑
[00:27:59.000 --> 00:28:01.000]  是有目的的
[00:28:01.000 --> 00:28:04.000]  做工是要有目的的
[00:28:04.000 --> 00:28:08.000]  侍奉是要有目的的
[00:28:08.000 --> 00:28:10.000]  目的是什麼呢?
[00:28:10.000 --> 00:28:14.000]  在保羅的心目之中
[00:28:14.000 --> 00:28:19.000]  要得到耶穌基督的喜悅
[00:28:19.000 --> 00:28:25.000]  要得到神為他所預備的賞賜
[00:28:25.000 --> 00:28:27.000]  不是隨隨便便
[00:28:27.000 --> 00:28:29.000]  不是事事淡淡的
