
[00:00:00.000 --> 00:00:03.000]  我們剛才讀那段聖經在路加福音
[00:04:23.000 --> 00:04:26.000]  然而不要要跟從我的意思
[00:04:26.000 --> 00:04:28.000]  只是要跟從你的意思
[00:04:28.000 --> 00:04:29.000]  這件事就是這樣
[00:04:29.000 --> 00:04:32.000]  當耶穌掙扎祈完禱之後
[00:04:32.000 --> 00:04:34.000]  走去見那些門徒的時候
[00:04:34.000 --> 00:04:35.000]  發覺聖經說
[00:04:35.000 --> 00:04:37.000]  見到他們睡了覺
[00:04:37.000 --> 00:04:39.000]  他們就睡了
[00:04:39.000 --> 00:04:40.000]  於是對彼得說
[00:04:40.000 --> 00:04:42.000]  不是見到我們睡了覺
[00:04:42.000 --> 00:04:43.000]  那算了我再祈禱
[00:04:43.000 --> 00:04:44.000]  不是啊
[00:04:44.000 --> 00:04:46.000]  對彼得說是什麼
[00:04:46.000 --> 00:04:48.000]  是叫醒他們
[00:04:48.000 --> 00:04:50.000]  是叫醒他們
[00:04:50.000 --> 00:04:52.000]  叫醒他們跟彼得說
[00:04:52.000 --> 00:04:53.000]  不是說他自己這樣說
[00:04:53.000 --> 00:04:54.000]  你睡了覺
[00:04:54.000 --> 00:04:55.000]  那我再祈禱
[00:04:55.000 --> 00:04:56.000]  不是啊
[00:04:56.000 --> 00:04:57.000]  叫醒對彼得說
[00:04:57.000 --> 00:04:59.000]  西門啊你睡覺嗎
[00:04:59.000 --> 00:05:01.000]  不能警醒天使嗎
[00:05:01.000 --> 00:05:03.000]  總要警醒禱告
[00:05:03.000 --> 00:05:05.000]  免得入了迷惑
[00:05:05.000 --> 00:05:07.000]  你們心靈固然願意
[00:05:07.000 --> 00:05:08.000]  肉體卻軟弱
[00:05:08.000 --> 00:05:10.000]  這段聖經你很熟悉
[00:05:10.000 --> 00:05:12.000]  於是聖經就留意
[00:05:12.000 --> 00:05:15.000]  耶穌又回去那裡又祈禱
[00:05:15.000 --> 00:05:16.000]  又是掙扎
[00:05:16.000 --> 00:05:18.000]  跟之前一樣繼續掙扎
[00:05:18.000 --> 00:05:21.000]  因為這個掙扎不是那麼容易的
[00:05:21.000 --> 00:05:23.000]  等下我們再說掙扎是什麼
[00:05:23.000 --> 00:05:24.000]  掙扎完之後
[00:05:24.000 --> 00:05:26.000]  你留意馬哈科就很清晰了
[00:05:26.000 --> 00:05:29.000]  路加福音就籠統地記載了這件事
[00:05:29.000 --> 00:05:31.000]  原來有三次的
[00:05:31.000 --> 00:05:33.000]  耶穌又走回去
[00:05:33.000 --> 00:05:35.000]  祈禱掙扎一段時間之後
[00:05:35.000 --> 00:05:38.000]  去見那三個最有趣的弟子
[00:05:38.000 --> 00:05:40.000]  又在那裡睡了覺
[00:05:40.000 --> 00:05:44.000]  他們的眼睛甚是困倦
[00:05:44.000 --> 00:05:46.000]  真的很睏
[00:05:46.000 --> 00:05:47.000]  從門徒尼的角度
[00:05:47.000 --> 00:05:48.000]  很難受的
[00:05:48.000 --> 00:05:50.000]  你知道眼睏一上來就沒得受
[00:05:50.000 --> 00:05:51.000]  大家也試過
[00:05:51.000 --> 00:05:53.000]  在中學的時候上課就睏了
[00:05:53.000 --> 00:05:55.000]  你以為你想的嗎
[00:05:55.000 --> 00:05:58.000]  看著他眼睛一直跌
[00:05:58.000 --> 00:06:00.000]  放學回去看看
[00:06:00.000 --> 00:06:02.000]  有寫筆記的死寫筆記
[00:06:02.000 --> 00:06:04.000]  也不知道自己寫了什麼
[00:06:04.000 --> 00:06:05.000]  我試過一次
[00:06:05.000 --> 00:06:07.000]  寫了在做夢的東西出來
[00:06:07.000 --> 00:06:09.000]  有幾個字跟師兄說的無關
[00:06:09.000 --> 00:06:11.000]  肯定是在做夢
[00:06:11.000 --> 00:06:12.000]  不知道是怎麼撩出來的
[00:06:12.000 --> 00:06:13.000]  眼睏啊
[00:06:13.000 --> 00:06:14.000]  怎麼熬啊
[00:06:14.000 --> 00:06:16.000]  也是很冤枉的
[00:06:16.000 --> 00:06:17.000]  門徒也很慘的
[00:06:17.000 --> 00:06:18.000]  眼睏
[00:06:18.000 --> 00:06:20.000]  尤其是那天已經很長了
[00:06:20.000 --> 00:06:22.000]  最後晚餐又這樣
[00:06:22.000 --> 00:06:24.000]  洗腳又這樣
[00:06:24.000 --> 00:06:26.000]  還有你看到約翰福音
[00:06:26.000 --> 00:06:28.000]  有一個很長的講道
[00:06:28.000 --> 00:06:29.000]  約翰福音第十三章開始的那個
[00:06:29.000 --> 00:06:31.000]  臨別的講道
[00:06:31.000 --> 00:06:33.000]  他說了很長的祈禱
[00:06:33.000 --> 00:06:34.000]  真的很累
[00:06:34.000 --> 00:06:36.000]  還要去到赫山馬利縣
[00:06:36.000 --> 00:06:38.000]  搞得很晚很辛苦
[00:06:38.000 --> 00:06:39.000]  也真是難怪
[00:06:39.000 --> 00:06:40.000]  他眼皮很累
[00:06:40.000 --> 00:06:43.000]  馬克福音真的很有心
[00:06:43.000 --> 00:06:45.000]  他說眼皮都累了
[00:06:45.000 --> 00:06:47.000]  心事困倦
[00:06:47.000 --> 00:06:49.000]  於是他在找醒他的時候
[00:06:49.000 --> 00:06:51.000]  他們不知道怎麼回答
[00:06:51.000 --> 00:06:52.000]  因為很尷尬
[00:06:52.000 --> 00:06:54.000]  於是第三次來
[00:06:54.000 --> 00:06:56.000]  這裡聖經就很簡單
[00:06:56.000 --> 00:06:57.000]  其實事情是一樣
[00:06:57.000 --> 00:06:58.000]  又再祈
[00:06:58.000 --> 00:06:59.000]  第三次又回來
[00:06:59.000 --> 00:07:01.000]  對他們說你們仍然睡覺
[00:07:01.000 --> 00:07:03.000]  休息吧
[00:07:03.000 --> 00:07:04.000]  不是吧
[00:07:04.000 --> 00:07:07.000]  幸好畫本都加了一個媽字
[00:07:07.000 --> 00:07:09.000]  原文沒有標點符號
[00:07:09.000 --> 00:07:11.000]  不過口氣的語氣
[00:07:11.000 --> 00:07:13.000]  肯定是一個挑戰
[00:07:13.000 --> 00:07:14.000]  你還在休息
[00:07:14.000 --> 00:07:16.000]  事後到了
[00:07:16.000 --> 00:07:17.000]  救了事後到了
[00:07:17.000 --> 00:07:18.000]  看吧
[00:07:18.000 --> 00:07:20.000]  人子被賣在罪人的手裡
[00:07:20.000 --> 00:07:21.000]  起來我們走吧
[00:07:21.000 --> 00:07:22.000]  看吧
[00:07:22.000 --> 00:07:23.000]  賣我的人近了
[00:07:23.000 --> 00:07:24.000]  時間到了
[00:07:24.000 --> 00:07:25.000]  救了
[00:07:25.000 --> 00:07:27.000]  你不用再睡了
[00:07:27.000 --> 00:07:28.000]  睡了也沒用了
[00:07:28.000 --> 00:07:30.000]  三次
[00:07:30.000 --> 00:07:32.000]  我們一起看看
[00:07:32.000 --> 00:07:34.000]  究竟這段記載裡
[00:07:34.000 --> 00:07:36.000]  給我們作為基督徒
[00:07:36.000 --> 00:07:37.000]  看門徒
[00:07:37.000 --> 00:07:38.000]  看耶穌
[00:07:38.000 --> 00:07:39.000]  我們可以在這裡學到什麼
[00:07:39.000 --> 00:07:40.000]  留意到什麼
[00:07:40.000 --> 00:07:42.000]  首先我們和門徒開始說
[00:07:42.000 --> 00:07:44.000]  我們說軟弱的人
[00:07:44.000 --> 00:07:46.000]  特別共鳴
[00:07:46.000 --> 00:07:48.000]  警醒
[00:07:48.000 --> 00:07:49.000]  禱告
[00:07:49.000 --> 00:07:51.000]  是我們今天的兩個主題
[00:07:51.000 --> 00:07:53.000]  警醒與禱告
[00:07:53.000 --> 00:07:56.000]  門徒這次壞就壞在沒有警醒
[00:07:56.000 --> 00:07:58.000]  失敗在不警醒
[00:07:58.000 --> 00:08:00.000]  這麼重要的時刻
[00:08:00.000 --> 00:08:02.000]  耶穌這麼重要的時刻
[00:08:02.000 --> 00:08:04.000]  這麼需要祂的時刻
[00:08:04.000 --> 00:08:06.000]  他偏偏就在這裡睡了
[00:08:06.000 --> 00:08:07.000]  我知道
[00:08:07.000 --> 00:08:08.000]  剛才我們說的時候
[00:08:08.000 --> 00:08:10.000]  你也會有這樣的明白
[00:08:10.000 --> 00:08:11.000]  我聽到很多弟兄姊妹
[00:08:11.000 --> 00:08:13.000]  都有這樣的藉口
[00:08:13.000 --> 00:08:15.000]  有時候還嬉皮笑臉說
[00:08:15.000 --> 00:08:17.000]  我心靈固然願意
[00:08:17.000 --> 00:08:19.000]  不過我肉體軟弱
[00:08:19.000 --> 00:08:20.000]  是不是
[00:08:20.000 --> 00:08:22.000]  很壞不壞用這句耶穌的說話
[00:08:22.000 --> 00:08:24.000]  拿來做自己的藉口
[00:08:24.000 --> 00:08:26.000]  有時候我們好像很想
[00:08:26.000 --> 00:08:27.000]  這班門徒的藉口
[00:08:27.000 --> 00:08:28.000]  我是累的
[00:08:28.000 --> 00:08:30.000]  你以為我不想祈禱
[00:08:30.000 --> 00:08:32.000]  我也想的
[00:08:32.000 --> 00:08:33.000]  但我身體軟弱
[00:08:33.000 --> 00:08:35.000]  我是祈禱不了
[00:08:35.000 --> 00:08:36.000]  我不想
[00:08:36.000 --> 00:08:37.000]  我也很想警醒
[00:08:37.000 --> 00:08:39.000]  但是警醒不了
[00:08:39.000 --> 00:08:40.000]  現在問題來了
[00:08:40.000 --> 00:08:42.000]  怎樣才可以警醒得到呢
[00:08:42.000 --> 00:08:43.000]  是不是
[00:08:43.000 --> 00:08:44.000]  如果你問耶穌
[00:08:44.000 --> 00:08:45.000]  那你說了
[00:08:45.000 --> 00:08:46.000]  怎樣才可以警醒得到呢
[00:08:46.000 --> 00:08:47.000]  門徒說我也想警醒
[00:08:47.000 --> 00:08:48.000]  不過我警醒不了
[00:08:48.000 --> 00:08:50.000]  我是肉體軟弱
[00:08:52.000 --> 00:08:54.000]  究竟為什麼要警醒
[00:08:54.000 --> 00:08:58.000]  這段聖經告訴我們
[00:08:58.000 --> 00:09:00.000]  要警醒禱告
[00:09:00.000 --> 00:09:01.000]  免得什麼呢
[00:09:01.000 --> 00:09:03.000]  入了迷惑
[00:09:03.000 --> 00:09:05.000]  我覺得和合盤的翻譯
[00:09:05.000 --> 00:09:07.000]  有一點不夠味道
[00:09:07.000 --> 00:09:08.000]  迷惑就是有人騙你
[00:09:08.000 --> 00:09:10.000]  就是有人迷你
[00:09:10.000 --> 00:09:12.000]  於是你就警醒禱告去面對他
[00:09:12.000 --> 00:09:13.000]  不是
[00:09:13.000 --> 00:09:15.000]  這個不是一個很
[00:09:15.000 --> 00:09:17.000]  迷惑的迷字
[00:09:17.000 --> 00:09:19.000]  惑字有一點帶來不同的意思
[00:09:19.000 --> 00:09:21.000]  原文這個是
[00:09:21.000 --> 00:09:23.000]  Parasmos
[00:09:23.000 --> 00:09:25.000]  這個字在新譯本
[00:09:25.000 --> 00:09:27.000]  有時候譯作什麼呢
[00:09:27.000 --> 00:09:29.000]  譯作是經不起考驗
[00:09:29.000 --> 00:09:31.000]  走入試探
[00:09:31.000 --> 00:09:33.000]  Trial
[00:09:33.000 --> 00:09:34.000]  考驗
[00:09:34.000 --> 00:09:35.000]  我想考驗是挺好的
[00:09:35.000 --> 00:09:37.000]  就是說當我們面對
[00:09:37.000 --> 00:09:39.000]  人生的考驗的時候
[00:09:39.000 --> 00:09:41.000]  當時門徒面對的考驗
[00:09:41.000 --> 00:09:43.000]  就是耶穌基督需要他
[00:09:43.000 --> 00:09:45.000]  於是他們也要警醒
[00:09:45.000 --> 00:09:46.000]  耶穌告訴你
[00:09:46.000 --> 00:09:47.000]  我現在要掙扎
[00:09:47.000 --> 00:09:48.000]  你要警醒
[00:09:48.000 --> 00:09:49.000]  於是他就面對一個考驗
[00:09:49.000 --> 00:09:50.000]  什麼考驗
[00:09:50.000 --> 00:09:51.000]  很睏
[00:09:51.000 --> 00:09:52.000]  很累
[00:09:52.000 --> 00:09:53.000]  很疲倦
[00:09:53.000 --> 00:09:55.000]  但是我要和我的主
[00:09:55.000 --> 00:09:57.000]  一起去面對這個
[00:09:57.000 --> 00:09:59.000]  生命裏面
[00:09:59.000 --> 00:10:01.000]  最重要的掙扎的時刻
[00:10:01.000 --> 00:10:03.000]  這個是一個考驗
[00:10:03.000 --> 00:10:05.000]  不是迷惑
[00:10:05.000 --> 00:10:07.000]  有時候我說我都沒有什麼迷惑
[00:10:07.000 --> 00:10:08.000]  我這個人想事情很清醒的
[00:10:08.000 --> 00:10:09.000]  所以不用警醒禱告
[00:10:09.000 --> 00:10:10.000]  不是
[00:10:10.000 --> 00:10:12.000]  人生有考驗
[00:10:12.000 --> 00:10:15.000]  每一次我們面對人生考驗的時候
[00:10:15.000 --> 00:10:18.000]  你就要用一個警醒禱告
[00:10:18.000 --> 00:10:19.000]  去面對
[00:10:19.000 --> 00:10:21.000]  門徒那次的考驗
[00:10:21.000 --> 00:10:22.000]  就是他們眼睏
[00:10:22.000 --> 00:10:23.000]  但是有時候你和我
[00:10:23.000 --> 00:10:25.000]  人生的考驗還有很多
[00:10:25.000 --> 00:10:27.000]  有信心的考驗
[00:10:27.000 --> 00:10:30.000]  有罪惡引誘的考驗
[00:10:30.000 --> 00:10:33.000]  有盼望的考驗
[00:10:33.000 --> 00:10:35.000]  有很多很多的人生的考驗
[00:10:35.000 --> 00:10:38.000]  我們都需要有警醒禱告
[00:10:38.000 --> 00:10:39.000]  好了現在問題來了
[00:10:39.000 --> 00:10:40.000]  警醒
[00:10:40.000 --> 00:10:42.000]  如何可以警醒呢
[00:10:42.000 --> 00:10:44.000]  什麼叫做警醒
[00:10:44.000 --> 00:10:46.000]  我們經常聽這句話
[00:10:46.000 --> 00:10:47.000]  經常聽這句話警醒
[00:10:47.000 --> 00:10:50.000]  警醒就是想著很打醒精神
[00:10:50.000 --> 00:10:51.000]  看著看著
[00:10:51.000 --> 00:10:53.000]  有事問題你想看著
[00:10:53.000 --> 00:10:54.000]  很醒
[00:10:54.000 --> 00:10:55.000]  很打醒精神
[00:10:55.000 --> 00:10:56.000]  但是
[00:10:56.000 --> 00:10:58.000]  曾幾何時我們每天
[00:10:58.000 --> 00:11:00.000]  上班回家
[00:11:00.000 --> 00:11:01.000]  臨睡前
[00:11:01.000 --> 00:11:02.000]  認罪祈禱的時候
[00:11:02.000 --> 00:11:04.000]  哎呀主人我又失敗了
[00:11:04.000 --> 00:11:06.000]  如果剛才我聰明一點
[00:11:06.000 --> 00:11:07.000]  想多一點關於你
[00:11:07.000 --> 00:11:09.000]  我就不會又說這些壞話了
[00:11:09.000 --> 00:11:11.000]  又這樣失敗了
[00:11:11.000 --> 00:11:13.000]  又這樣進入了引誘當中
[00:11:13.000 --> 00:11:16.000]  又這樣說話不應該說的又說了
[00:11:16.000 --> 00:11:18.000]  有時候我們很後悔
[00:11:18.000 --> 00:11:20.000]  因為我們很想警醒
[00:11:20.000 --> 00:11:22.000]  但是應該警醒的時候
[00:11:22.000 --> 00:11:24.000]  我們竟然警醒不到
[00:11:24.000 --> 00:11:25.000]  又失敗了
[00:11:25.000 --> 00:11:26.000]  是不是
[00:11:26.000 --> 00:11:27.000]  這個是我們很多時候的掙扎
[00:11:27.000 --> 00:11:29.000]  剛才我們說難怪一頂紙
[00:11:29.000 --> 00:11:31.000]  我們最後就在放棄了
[00:11:31.000 --> 00:11:33.000]  放棄的時候還在
[00:11:33.000 --> 00:11:34.000]  特意的抵死
[00:11:34.000 --> 00:11:35.000]  拿這些話來說
[00:11:35.000 --> 00:11:36.000]  我心靈很願意的
[00:11:36.000 --> 00:11:37.000]  不過肉體很軟弱
[00:11:37.000 --> 00:11:40.000]  那以為這樣說完之後就可以運過去
[00:11:40.000 --> 00:11:41.000]  不行的
[00:11:41.000 --> 00:11:42.000]  不行的
[00:11:42.000 --> 00:11:44.000]  為什麼
[00:11:44.000 --> 00:11:47.000]  為什麼這幫門徒不警醒
[00:11:47.000 --> 00:11:50.000]  我們在這個問題上要看
[00:11:50.000 --> 00:11:53.000]  為什麼這幫門徒不可以警醒
[00:11:53.000 --> 00:11:56.000]  我相信除了累之外
[00:11:56.000 --> 00:11:59.000]  如果你想真的不累
[00:11:59.000 --> 00:12:00.000]  你祈禱
[00:12:00.000 --> 00:12:01.000]  你站在那裡就不會睡著了
[00:12:01.000 --> 00:12:02.000]  是不是
[00:12:02.000 --> 00:12:04.000]  我想門徒當然是躺在那裡祈禱
[00:12:04.000 --> 00:12:05.000]  是不是
[00:12:05.000 --> 00:12:07.000]  耶穌也趴在那裡祈禱
[00:12:07.000 --> 00:12:08.000]  如果他趴在那裡跪在那裡祈禱
[00:12:08.000 --> 00:12:09.000]  恐怕他也睡不著
[00:12:09.000 --> 00:12:10.000]  是不是
[00:12:10.000 --> 00:12:11.000]  你試試跪在那裡睡得著沒有
[00:12:11.000 --> 00:12:12.000]  沒有
[00:12:12.000 --> 00:12:15.000]  基本上當門徒在耶穌掙扎的時候
[00:12:15.000 --> 00:12:16.000]  他在那邊
[00:12:16.000 --> 00:12:18.000]  大家就覺得今天很累了
[00:12:18.000 --> 00:12:19.000]  祈禱
[00:12:19.000 --> 00:12:20.000]  祈禱要的
[00:12:20.000 --> 00:12:21.000]  主耶穌叫我們祈禱
[00:12:21.000 --> 00:12:22.000]  於是大家就坐在那裡祈禱
[00:12:22.000 --> 00:12:23.000]  站著站著就睡著了
[00:12:23.000 --> 00:12:25.000]  還靠在樹上
[00:12:25.000 --> 00:12:26.000]  舒舒服服
[00:12:26.000 --> 00:12:27.000]  一下就睡著了
[00:12:27.000 --> 00:12:29.000]  態度的問題在哪裡
[00:12:29.000 --> 00:12:31.000]  心態的問題就是
[00:12:31.000 --> 00:12:34.000]  我們發覺這幫門徒的心境
[00:12:34.000 --> 00:12:38.000]  和耶穌的心境有一個很大的差距
[00:12:38.000 --> 00:12:40.000]  在這件事上
[00:12:40.000 --> 00:12:42.000]  耶穌很緊的
[00:12:42.000 --> 00:12:44.000]  剛才我們說的獨徑聖經之類
[00:12:44.000 --> 00:12:46.000]  耶穌很少說這麼嚴重的話
[00:12:46.000 --> 00:12:47.000]  是不是
[00:12:47.000 --> 00:12:49.000]  耶穌說我難過到想死
[00:12:49.000 --> 00:12:50.000]  我很煩
[00:12:50.000 --> 00:12:52.000]  我很驚恐
[00:12:52.000 --> 00:12:53.000]  極其難過
[00:12:53.000 --> 00:12:54.000]  甚是憂傷
[00:12:54.000 --> 00:12:56.000]  幾乎要死
[00:12:56.000 --> 00:12:58.000]  夠你掛這四句話嗎
[00:12:58.000 --> 00:13:01.000]  在耶穌緊張的程度裡
[00:13:01.000 --> 00:13:03.000]  他很少試過這麼緊
[00:13:03.000 --> 00:13:04.000]  但是那幫門徒
[00:13:04.000 --> 00:13:05.000]  神緊
[00:13:05.000 --> 00:13:06.000]  我不緊
[00:13:06.000 --> 00:13:08.000]  他不緊
[00:13:08.000 --> 00:13:10.000]  他不緊才會放鬆
[00:13:10.000 --> 00:13:11.000]  休息
[00:13:11.000 --> 00:13:12.000]  休息就是睡覺
[00:13:12.000 --> 00:13:16.000]  所以睡覺疲倦是一個結果
[00:13:16.000 --> 00:13:18.000]  是一個結果
[00:13:18.000 --> 00:13:19.000]  並不是一個原因
[00:13:19.000 --> 00:13:21.000]  原因是因為他不緊
[00:13:21.000 --> 00:13:23.000]  我們開始看到什麼叫做警醒
[00:13:23.000 --> 00:13:25.000]  警醒的問題
[00:13:25.000 --> 00:13:26.000]  不警醒是什麼呢
[00:13:26.000 --> 00:13:28.000]  就是當神緊的時候你不緊
[00:13:28.000 --> 00:13:31.000]  就叫做不警醒
