
[00:00:00.000 --> 00:00:03.240]  我再講多幾次哥倫多教會的書信
[00:05:50.040 --> 00:05:54.520]  是比舊約的更有一個榮光
[00:05:54.520 --> 00:05:57.640]  傳揚這個福音是有聖靈的工作
[00:05:57.640 --> 00:05:59.720]  不是寫在字句上
[00:05:59.720 --> 00:06:02.280]  是寫在人的生命裏面
[00:06:02.280 --> 00:06:04.920]  因為聖靈去將一個新的生命
[00:06:04.920 --> 00:06:08.040]  放在每一個相信耶穌的人那裏
[00:06:08.040 --> 00:06:14.200]  這個福音是使人得到一個真正的生命
[00:06:14.200 --> 00:06:17.720]  人的戰訓是不可以改變人的生命
[00:06:17.720 --> 00:06:22.360]  唯有聖靈的工作才可以改變人的生命
[00:06:22.360 --> 00:06:24.200]  所以保羅在這裏說
[00:06:24.200 --> 00:06:29.000]  新的即時與舊的即時的分別是甚麼呢
[00:06:29.000 --> 00:06:30.200]  他說新的即時
[00:06:30.200 --> 00:06:34.360]  現在福音打開了人類新的一頁
[00:06:34.360 --> 00:06:36.920]  保羅在這裏將字句和正義
[00:06:36.920 --> 00:06:39.800]  正義可以說是聖靈的工作
[00:06:39.800 --> 00:06:41.800]  另一個翻譯可以說
[00:06:41.800 --> 00:06:43.960]  即是講律法的工作
[00:06:43.960 --> 00:06:48.200]  和現在聖靈去讓人明白的工作
[00:06:48.200 --> 00:06:51.640]  作一個對比
[00:06:51.640 --> 00:06:55.640]  在舊約的律法的精神是甚麼呢
[00:06:55.640 --> 00:06:56.840]  很多人誤會了
[00:06:56.840 --> 00:06:59.160]  以為我遵守所有的規條
[00:06:59.160 --> 00:07:01.560]  我就可以得到上帝的喜悅
[00:07:01.560 --> 00:07:03.320]  我可以跟從上帝
[00:07:03.320 --> 00:07:04.920]  但其實保羅在這裏說
[00:07:04.920 --> 00:07:09.240]  其實律法最重要的就是讓人知道自己的罪
[00:07:09.240 --> 00:07:11.960]  是讓人知道人自己不行
[00:07:11.960 --> 00:07:13.960]  有個標準讓人知道
[00:07:13.960 --> 00:07:18.040]  原來我是不可以完全遵守上帝的律法和規條
[00:07:18.040 --> 00:07:21.320]  結局就是要受到上帝的審判
[00:07:21.320 --> 00:07:26.600]  人的罪性可以說是使人不能夠完全遵守神的律法
[00:07:26.600 --> 00:07:29.400]  那上帝為甚麼要頒布律法呢
[00:07:29.400 --> 00:07:31.160]  既然不可以完全遵守
[00:07:31.160 --> 00:07:33.160]  為甚麼要頒布律法呢
[00:07:33.160 --> 00:07:34.440]  保羅也有說
[00:07:34.440 --> 00:07:35.960]  律法的總結
[00:07:35.960 --> 00:07:37.960]  其實一句說話就是基督
[00:07:37.960 --> 00:07:39.960]  律法的總結就是基督
[00:07:39.960 --> 00:07:41.000]  意思就是說
[00:07:41.000 --> 00:07:43.240]  其實整個的律法
[00:07:43.240 --> 00:07:45.240]  上帝頒布不同的誡命
[00:07:45.240 --> 00:07:48.040]  是指向耶穌基督
[00:07:48.040 --> 00:07:50.040]  讓人知道
[00:07:50.040 --> 00:07:52.280]  藉著律法讓人明白
[00:07:52.280 --> 00:07:54.920]  我需要一個救主
[00:07:54.920 --> 00:07:57.720]  保羅在這裏解釋
[00:07:57.720 --> 00:08:00.920]  一個福音的特質
[00:08:00.920 --> 00:08:03.720]  很強調聖靈的工作
[00:08:03.720 --> 00:08:07.080]  聖靈是在人心的工作
[00:08:07.080 --> 00:08:10.200]  所以這完全是上帝自己的恩典作為
[00:08:10.200 --> 00:08:13.240]  不是靠人去遵守甚麼
[00:08:13.240 --> 00:08:14.680]  做好甚麼
[00:08:14.680 --> 00:08:16.680]  成為一個怎樣的好人
[00:08:16.680 --> 00:08:19.320]  所以我就可以得到上帝的悅耳
[00:08:19.320 --> 00:08:20.920]  保羅在這裏不是這樣說
[00:08:20.920 --> 00:08:22.920]  他在這裏說這是聖靈的工作
[00:08:22.920 --> 00:08:25.560]  聖靈去引導人的心
[00:08:25.560 --> 00:08:27.560]  所以在這裏
[00:08:27.720 --> 00:08:28.840]  保羅在這裏說
[00:08:28.840 --> 00:08:33.320]  我能夠去傳揚福音
[00:08:33.320 --> 00:08:35.880]  傳揚上帝的恩典工作
[00:08:35.880 --> 00:08:36.840]  對我來說
[00:08:36.840 --> 00:08:38.280]  保羅說是一個榮幸
[00:08:38.280 --> 00:08:39.640]  亦因為這個緣故
[00:08:39.640 --> 00:08:41.880]  他對福音的內容
[00:08:41.880 --> 00:08:44.200]  是很有把握在裏面
[00:08:44.200 --> 00:08:49.640]  接著保羅繼續去將舊約的工作
[00:08:49.640 --> 00:08:51.400]  舊約的地位
[00:08:51.400 --> 00:08:56.520]  和福音的地位作一個比較
[00:08:56.520 --> 00:08:57.720]  保羅在這裏說
[00:08:57.720 --> 00:08:59.960]  第七至十一節裏說
[00:08:59.960 --> 00:09:06.520]  律法作為定罪的即時
[00:09:06.520 --> 00:09:09.160]  律法的功用是定人有罪
[00:09:09.160 --> 00:09:10.920]  即是你達不到那個標準
[00:09:10.920 --> 00:09:14.040]  而新約是一個屬靈的即時
[00:09:14.040 --> 00:09:15.720]  有聖靈的工作
[00:09:15.720 --> 00:09:17.320]  是一個清義的即時
[00:09:17.320 --> 00:09:22.600]  叫人能夠免去上帝審判的一個福音
[00:09:22.600 --> 00:09:27.240]  如果舊約在律法裏面有榮光的話
[00:09:27.240 --> 00:09:30.280]  新約的榮光更加大
[00:09:30.280 --> 00:09:32.520]  上帝頒布這個律法
[00:09:32.520 --> 00:09:34.440]  這個榮光是很大
[00:09:34.440 --> 00:09:36.520]  作用是很大
[00:09:36.520 --> 00:09:39.400]  保羅在這裏沒有否定舊約的功能
[00:09:39.400 --> 00:09:40.840]  沒有說不好
[00:09:40.840 --> 00:09:42.120]  它有它的功能
[00:09:42.120 --> 00:09:43.560]  它有它的作用
[00:09:43.560 --> 00:09:46.440]  但是它的作用是指向讓人
[00:09:46.440 --> 00:09:51.160]  去認識上帝為人設立的舊音
[00:09:51.160 --> 00:09:52.920]  用我們的說話去說
[00:09:52.920 --> 00:09:55.880]  舊約就好像一個路牌一樣
[00:09:55.880 --> 00:09:57.160]  如果我們走路
[00:09:57.160 --> 00:09:59.480]  我們想去尖沙咀
[00:09:59.480 --> 00:10:00.760]  走到不知什麼方向
[00:10:00.760 --> 00:10:04.840]  然後我們看到路牌指向尖沙咀的方向
[00:10:04.840 --> 00:10:05.720]  我們會不會
[00:10:05.720 --> 00:10:07.080]  好了,我到了尖沙咀了
[00:10:07.080 --> 00:10:08.360]  會不會?不會
[00:10:08.360 --> 00:10:10.120]  大家知道這個路牌
[00:10:10.120 --> 00:10:12.840]  是指向我繼續走這個方向
[00:10:12.840 --> 00:10:15.960]  我會到達一個終點
[00:10:15.960 --> 00:10:17.720]  其實舊約就是一個這樣的角色
[00:10:17.720 --> 00:10:19.320]  是一個路牌
[00:10:19.320 --> 00:10:21.560]  路牌指向我們的終點
[00:10:21.560 --> 00:10:24.200]  是去到耶穌的舊音上
[00:10:24.200 --> 00:10:26.120]  所以保羅在這裏很清楚地說
[00:10:26.120 --> 00:10:28.120]  不要停在路牌那裏
[00:10:28.120 --> 00:10:31.880]  以為那個路牌就是終點
[00:10:31.880 --> 00:10:38.360]  猶太人有一個很大的錯誤在當中
[00:10:38.360 --> 00:10:44.280]  接著保羅很強調的律法是使人知罪
[00:10:44.280 --> 00:10:46.600]  使人知道罪
[00:10:46.600 --> 00:10:47.400]  是一個死
[00:10:47.400 --> 00:10:48.920]  可以說是定人有罪
[00:10:48.920 --> 00:10:51.480]  結果是面對死亡
[00:10:51.480 --> 00:10:55.720]  耶穌的死卻是使人得到一個新的生命
[00:10:55.720 --> 00:10:57.880]  兩種的即是
[00:10:57.880 --> 00:10:59.960]  一個是定罪的即是
[00:10:59.960 --> 00:11:02.120]  一個是清義的即是
[00:11:02.120 --> 00:11:03.000]  保羅在這裏說
[00:11:03.000 --> 00:11:04.440]  如果定罪的即是
[00:11:04.440 --> 00:11:06.600]  即是所作的是有榮光的話
[00:11:06.600 --> 00:11:08.120]  清義的即是
[00:11:08.120 --> 00:11:10.520]  我們現在所作的更有榮光
[00:11:10.520 --> 00:11:12.920]  律法是暫時的
[00:11:12.920 --> 00:11:15.960]  福音是傳到永遠
[00:11:15.960 --> 00:11:21.720]  保羅在這裏說出了福音很主要的內容
[00:11:21.720 --> 00:11:27.240]  去回應敵對他的人所傳說的錯誤的信息
[00:11:27.240 --> 00:11:31.320]  所以保羅在這裏是一個很有智慧的人
[00:11:31.320 --> 00:11:33.560]  即是他藉著「戰信」這個字
[00:11:33.560 --> 00:11:38.040]  去帶出了一個信仰很重要核心的問題
[00:11:38.040 --> 00:11:40.920]  保羅知道有沒有戰信那個不是最重要
[00:11:40.920 --> 00:11:44.520]  而是這班人錯誤去理解有戰信的時候
[00:11:44.520 --> 00:11:45.880]  代表什麼呢
[00:11:45.880 --> 00:11:51.000]  就是代表著那個人所說的是有權威
[00:11:51.000 --> 00:11:54.840]  信仰的權威不能夠建立在人的身上
[00:11:54.840 --> 00:11:57.400]  所以保羅藉著一個戰信的問題
[00:11:57.400 --> 00:12:01.000]  去帶出了什麼是一個福音
[00:12:01.000 --> 00:12:02.200]  保羅在這裏說
[00:12:02.200 --> 00:12:05.880]  叫以色列人見不到真相的不是摩西
[00:12:05.880 --> 00:12:08.680]  而是他們的心剛硬
[00:12:08.680 --> 00:12:12.760]  他們在整個以色列的歷史裏面
[00:12:12.760 --> 00:12:14.600]  他們的心可能都是剛硬
[00:12:14.600 --> 00:12:17.160]  但也有一個很大的柏子在裏面
[00:12:17.160 --> 00:12:22.760]  他們在當時以為遵守了律法
[00:12:22.760 --> 00:12:26.440]  就可以得到上帝的喜悅
[00:12:26.440 --> 00:12:28.440]  或者上帝賜給他們的福分
[00:12:28.440 --> 00:12:32.040]  一個很大的柏子蒙住在他們的眼裏面
[00:12:32.040 --> 00:12:34.040]  但保羅在這裏說
[00:12:34.040 --> 00:12:37.000]  現在耶穌的拯救
[00:12:37.000 --> 00:12:40.360]  耶穌為我們定罪的
[00:12:40.360 --> 00:12:41.800]  死在十字架上的事實
[00:12:41.800 --> 00:12:44.040]  已經將柏子挪開了
[00:12:44.040 --> 00:12:46.040]  以色列人的問題是什麼呢?
[00:12:46.040 --> 00:12:49.160]  他們憑外貌去自誇
[00:12:49.160 --> 00:12:51.720]  我們有摩西的傳統
[00:12:51.720 --> 00:12:53.240]  我們有上帝所賜的律法
[00:12:53.240 --> 00:12:56.200]  所以我們是高人一等的地位
[00:12:56.200 --> 00:12:57.560]  用這個心態去說
[00:12:57.560 --> 00:12:59.800]  我們現在有戰信
[00:12:59.800 --> 00:13:00.840]  有戰信
[00:13:00.840 --> 00:13:02.040]  有外在的東西
[00:13:02.040 --> 00:13:07.560]  所以我們是有高人一等的地位
[00:13:07.560 --> 00:13:09.960]  用今天的說話去說
[00:13:09.960 --> 00:13:11.560]  可能有些人說
[00:13:11.560 --> 00:13:12.920]  我回來教會崇拜
[00:13:12.920 --> 00:13:16.760]  所以我是一個跟從上帝的人
[00:13:16.760 --> 00:13:19.960]  我有參加教會的團計或者小組
[00:13:19.960 --> 00:13:22.520]  所以我也是一個跟從上帝的人
[00:13:22.520 --> 00:13:24.520]  這是外在的一些事情
[00:13:24.520 --> 00:13:29.320]  用外在的一些事情去作為一個自誇
[00:13:29.320 --> 00:13:31.320]  但保羅在這裏說
[00:13:31.320 --> 00:13:33.720]  生命裏面
[00:13:33.720 --> 00:13:36.120]  聖靈在我們心中的工作
[00:13:36.120 --> 00:13:38.520]  顯明這個真理才是最重要
[00:13:38.520 --> 00:13:41.080]  而這個在耶穌裏面
[00:13:41.080 --> 00:13:44.280]  已經顯明了福音的真實
[00:13:44.280 --> 00:13:45.880]  保羅在這裏說
[00:13:45.880 --> 00:13:47.720]  在舊約時代是一個悲劇
[00:13:47.720 --> 00:13:49.160]  這班以色列人
[00:13:49.160 --> 00:13:52.520]  他們的眼中蒙蔽著
[00:13:52.520 --> 00:13:54.920]  蒙蔽著看不到上帝
[00:13:54.920 --> 00:13:57.240]  去到保羅的時代
[00:13:57.240 --> 00:14:00.520]  這班猶太人同樣有這個悲劇
[00:14:00.520 --> 00:14:03.880]  就是耶穌已經來了
[00:14:03.880 --> 00:14:06.680]  已經為我們的罪釘在十字架上
[00:14:06.680 --> 00:14:08.280]  彌賽亞已經來了
[00:14:08.280 --> 00:14:09.800]  但他們仍然看不到
[00:14:09.800 --> 00:14:11.480]  仍然看不到
[00:14:11.480 --> 00:14:14.600]  這個上帝給我們救恩的寶貴
[00:14:14.600 --> 00:14:17.480]  所以他們心中仍然有一個拍子
[00:14:17.480 --> 00:14:19.640]  但那些可以說
[00:14:19.640 --> 00:14:21.400]  聖靈啟迪他們的心
[00:14:21.400 --> 00:14:23.080]  打開他們的心
[00:14:23.080 --> 00:14:24.360]  他們願意悔改
[00:14:24.360 --> 00:14:26.360]  歸向上帝的人
[00:14:26.360 --> 00:14:29.240]  他們的生命是滿有榮光
[00:14:29.240 --> 00:14:31.320]  正如哥倫多教會信徒
[00:14:31.320 --> 00:14:32.280]  你們的生命
[00:14:32.280 --> 00:14:34.680]  都是滿有榮光的一樣
[00:14:34.680 --> 00:14:36.680]  所以保羅在這裏說
[00:14:36.680 --> 00:14:38.600]  我傳揚這個福音
[00:14:38.600 --> 00:14:39.640]  我是很有把握
[00:14:39.640 --> 00:14:44.440]  我是放膽的去傳揚這個福音
[00:14:44.440 --> 00:14:47.080]  在這裏保羅繼續說
[00:14:47.080 --> 00:14:50.840]  一個真正得到福音的人
[00:14:50.840 --> 00:14:52.840]  是一個真正的自由的人
[00:14:52.840 --> 00:14:54.760]  所以主的靈在哪裡
[00:14:54.760 --> 00:14:57.560]  哪裡就得而自由
[00:14:57.560 --> 00:14:58.760]  我們已經自由
[00:14:58.760 --> 00:15:02.520]  不需要再被律法的規條去規限
[00:15:02.520 --> 00:15:03.240]  意思就是說
[00:15:03.240 --> 00:15:06.040]  我們不是因為遵守這些規條
[00:15:06.040 --> 00:15:07.080]  這些律法
[00:15:07.080 --> 00:15:09.320]  才可以得到上帝的喜悅
[00:15:09.320 --> 00:15:10.360]  不是的
[00:15:10.360 --> 00:15:12.760]  因為耶穌已經為我們聚死了
[00:15:12.760 --> 00:15:14.920]  當然我們仍然願意學習
[00:15:14.920 --> 00:15:18.040]  去遵守上帝的律法和規條
[00:15:18.040 --> 00:15:20.520]  但那不是我們的條件
[00:15:20.520 --> 00:15:22.440]  不是我們要遵守完
[00:15:22.440 --> 00:15:24.760]  才可以得到上帝的拯救
[00:15:24.760 --> 00:15:26.760]  所以我們是一個自由人
[00:15:26.760 --> 00:15:28.360]  主的靈在哪裡
[00:15:28.360 --> 00:15:30.680]  哪裡就得而自由
[00:15:30.680 --> 00:15:31.560]  保羅在這裏說
[00:15:31.560 --> 00:15:34.200]  這個自由不單止是那些
[00:15:34.200 --> 00:15:36.120]  使徒身份的人的自由
[00:15:36.120 --> 00:15:36.920]  保羅在這裏說
[00:15:36.920 --> 00:15:38.520]  輪到我們
[00:15:38.520 --> 00:15:41.560]  是我們都會同樣得到
[00:15:41.560 --> 00:15:43.800]  這一份真正的自由
[00:15:43.800 --> 00:15:49.000]  如果那些定罪的職事
[00:15:49.000 --> 00:15:50.520]  都有榮光的話
[00:15:50.520 --> 00:15:53.080]  今天聖靈在我們生命當中
[00:15:53.080 --> 00:15:54.200]  那種的彰顯
[00:15:54.200 --> 00:15:56.040]  是更加有榮光
[00:15:56.040 --> 00:15:58.120]  而且榮上加榮
[00:15:58.120 --> 00:15:59.160]  保羅的意思就是說
[00:15:59.160 --> 00:16:01.480]  當我們聖靈在我們心中工作
[00:16:01.480 --> 00:16:03.560]  我們願意去跟從上帝
[00:16:03.560 --> 00:16:06.280]  實踐上帝吩咐的過程當中
[00:16:06.280 --> 00:16:09.240]  我們就會越來越接近上帝
[00:16:09.240 --> 00:16:11.800]  我們的生命就越來越有榮光
[00:16:11.800 --> 00:16:12.760]  到最後
[00:16:12.760 --> 00:16:15.320]  可以說面對面去見主的時候
[00:16:15.320 --> 00:16:19.960]  這個榮光就完全可以去彰顯
[00:16:19.960 --> 00:16:22.360]  保羅就在這十八節的聖經裏面
[00:16:22.360 --> 00:16:26.120]  說了這一段教導
[00:16:26.120 --> 00:16:28.040]  其實保羅是一個相當有智慧
[00:16:28.040 --> 00:16:30.840]  和在信仰上看得很通透的一個人
[00:16:30.840 --> 00:16:32.520]  大家有沒有想過
[00:16:32.520 --> 00:16:33.800]  如果你是保羅
[00:16:33.800 --> 00:16:36.840]  你要怎樣面對當時的處境
[00:16:36.840 --> 00:16:37.960]  當時有人說
[00:16:37.960 --> 00:16:39.320]  有一班人
[00:16:39.320 --> 00:16:40.840]  他們有戰訊
[00:16:40.840 --> 00:16:42.840]  所以他們就很有權威
[00:16:42.840 --> 00:16:45.880]  他們所說的話就很多人去聽
[00:16:45.880 --> 00:16:47.240]  如果你是保羅
[00:16:47.240 --> 00:16:48.360]  你會怎樣呢
[00:16:48.360 --> 00:16:49.320]  如果是我
[00:16:49.320 --> 00:16:51.880]  可能會立刻多找幾個人寫一封戰訊
[00:16:51.880 --> 00:16:53.000]  接著說
[00:16:53.000 --> 00:16:54.280]  我也有戰訊
[00:16:54.280 --> 00:16:56.600]  我的戰訊大於他們的戰訊
[00:16:56.600 --> 00:16:58.920]  所以我是有權威的
[00:16:58.920 --> 00:17:00.840]  我說的話你們要聽
[00:17:00.840 --> 00:17:03.480]  我們都是會用這樣的方式
[00:17:03.480 --> 00:17:05.640]  你有什麼我就再大一下你
[00:17:05.640 --> 00:17:07.560]  接著就鬥大
[00:17:07.560 --> 00:17:08.600]  用字眼去說
[00:17:08.600 --> 00:17:09.880]  我們用這樣的方法
[00:17:09.880 --> 00:17:12.680]  但是保羅看清楚一個很重要的問題
[00:17:12.680 --> 00:17:15.480]  就是信仰的基礎
[00:17:15.480 --> 00:17:19.240]  是不可以放在人的權威那裏
[00:17:19.240 --> 00:17:22.040]  信仰的基礎不是放在人的權威那裏
[00:17:22.040 --> 00:17:23.640]  信仰的基礎是放在
[00:17:23.640 --> 00:17:27.160]  福音這個信息的上面
[00:17:27.160 --> 00:17:28.680]  另一個角度去說
[00:17:28.680 --> 00:17:30.920]  誰傳講這個福音
[00:17:30.920 --> 00:17:33.480]  誰就是福音的使者
[00:17:33.480 --> 00:17:36.040]  而不是誰人有權威
[00:17:36.040 --> 00:17:37.560]  他所說的話
[00:17:37.560 --> 00:17:40.360]  我們就要完全地去聽
[00:17:40.360 --> 00:17:43.240]  這是一個很不同的方向
[00:17:43.240 --> 00:17:45.160]  所以保羅沒有在這裏
[00:17:45.160 --> 00:17:47.880]  再跟他們說戰訊的問題
[00:17:47.880 --> 00:17:49.400]  而因為基本上
[00:17:49.400 --> 00:17:52.840]  他們都犯了一個這麼嚴重的錯誤
[00:17:52.840 --> 00:17:56.200]  所以保羅去糾正的是這個錯誤
[00:17:56.200 --> 00:17:57.960]  在這段經文裏面
[00:17:57.960 --> 00:17:59.080]  其實我們在三方面
[00:17:59.080 --> 00:18:04.200]  可以去反省和思考
[00:18:04.200 --> 00:18:05.720]  正如剛才所說
[00:18:05.720 --> 00:18:08.040]  我們信仰的基礎
[00:18:08.040 --> 00:18:09.720]  是福音的信息
[00:18:09.720 --> 00:18:11.560]  先有福音
[00:18:11.560 --> 00:18:14.120]  後有全福音的人
