
[00:00:00.000 --> 00:00:03.000]  教科書第十章第25節提及的
[00:03:55.000 --> 00:03:59.000]  如果你不能夠愛那個看得見的弟兄
[00:03:59.000 --> 00:04:04.000]  你就不會去愛那位看不見的上帝
[00:04:04.000 --> 00:04:09.000]  因此愛神和愛人永遠是相連合的
[00:04:09.000 --> 00:04:11.000]  當你感受神的愛
[00:04:11.000 --> 00:04:12.000]  你回應他
[00:04:12.000 --> 00:04:13.000]  你心中就知道
[00:04:13.000 --> 00:04:16.000]  你去愛神所愛的很多生命
[00:04:16.000 --> 00:04:20.000]  因此你就會自然去愛人
[00:04:20.000 --> 00:04:23.000]  愛人也是愛神的一個證明
[00:04:23.000 --> 00:04:25.000]  一個表現
[00:04:25.000 --> 00:04:27.000]  因為聖經裡面清楚提出
[00:04:27.000 --> 00:04:31.000]  不是憑著我們自己的善行能夠得救
[00:04:31.000 --> 00:04:32.000]  而是在當中
[00:04:32.000 --> 00:04:36.000]  只是因著神的愛去行善
[00:04:36.000 --> 00:04:39.000]  當我們發書聽完耶穌這樣說之後
[00:04:39.000 --> 00:04:41.000]  似乎他不知道怎麼回答
[00:04:41.000 --> 00:04:44.000]  但為了證明他比耶穌更強
[00:04:44.000 --> 00:04:46.000]  證明自己有理
[00:04:46.000 --> 00:04:47.000]  第29節就說
[00:04:47.000 --> 00:04:50.000]  那人想證明自己有理
[00:04:50.000 --> 00:04:52.000]  就對耶穌說
[00:04:52.000 --> 00:04:54.000]  誰是我的鄰舍呢?
[00:04:54.000 --> 00:04:59.000]  很想表現出他比耶穌更加深思律法的真義
[00:04:59.000 --> 00:05:03.000]  所以他就發出一個技術性的問題
[00:05:03.000 --> 00:05:05.000]  什麼技術性的問題呢?
[00:05:05.000 --> 00:05:06.000]  就是耶穌
[00:05:06.000 --> 00:05:07.000]  你叫我愛鄰舍
[00:05:07.000 --> 00:05:11.000]  怎麼界定鄰舍呢?
[00:05:11.000 --> 00:05:12.000]  鄰舍是誰呢?
[00:05:12.000 --> 00:05:14.000]  哪些才是鄰舍呢?
[00:05:14.000 --> 00:05:16.000]  大家可能會留意到
[00:05:16.000 --> 00:05:18.000]  有些時候跟朋友討論問題
[00:05:18.000 --> 00:05:20.000]  討論到某些階段的時候
[00:05:20.000 --> 00:05:24.000]  突然對方很有智慧地拋出一個英文
[00:05:24.000 --> 00:05:27.000]  Give me the definition
[00:05:27.000 --> 00:05:29.000]  給我一個定義
[00:05:29.000 --> 00:05:32.000]  究竟你說的是否合理
[00:05:32.000 --> 00:05:34.000]  提出這些技術性的問題
[00:05:34.000 --> 00:05:37.000]  表現出我對問題更深思
[00:05:37.000 --> 00:05:39.000]  當時耶穌知道
[00:05:39.000 --> 00:05:42.000]  猶太人對鄰舍的定義
[00:05:42.000 --> 00:05:44.000]  是只屬於猶太人
[00:05:44.000 --> 00:05:46.000]  才是鄰舍
[00:05:46.000 --> 00:05:48.000]  那些外邦人
[00:05:48.000 --> 00:05:50.000]  那些不被拯救的
[00:05:50.000 --> 00:05:52.000]  他們不是鄰舍
[00:05:52.000 --> 00:05:54.000]  因此他們只是這樣想
[00:05:54.000 --> 00:05:58.000]  但耶穌沒有跟他們討論定義問題
[00:05:58.000 --> 00:06:01.000]  耶穌所關心的是生命
[00:06:01.000 --> 00:06:03.000]  是行為
[00:06:03.000 --> 00:06:05.000]  因此在接下來的時候
[00:06:05.000 --> 00:06:09.000]  耶穌立刻就轉向一個比喻
[00:06:09.000 --> 00:06:12.000]  在接下來的第30節
[00:06:12.000 --> 00:06:14.000]  耶穌回答
[00:06:14.000 --> 00:06:16.000]  有一個人從耶路撒冷下耶利哥
[00:06:16.000 --> 00:06:18.000]  落在強盜手中
[00:06:18.000 --> 00:06:20.000]  他們剝去他的衣服
[00:06:20.000 --> 00:06:22.000]  把他打得半死
[00:06:22.000 --> 00:06:26.000]  撇下他一個人就走了
[00:06:26.000 --> 00:06:28.000]  當時應該相信猶太人的人
[00:06:28.000 --> 00:06:31.000]  從耶路撒冷下去耶利哥
[00:06:31.000 --> 00:06:34.000]  之間大概相距17英里
[00:06:34.000 --> 00:06:37.000]  耶路撒冷是一個比較高地的地方
[00:06:37.000 --> 00:06:39.000]  耶利哥在平原
[00:06:39.000 --> 00:06:43.000]  所以是經過一段陡斜的山路
[00:06:43.000 --> 00:06:45.000]  去到平原的地方
[00:06:45.000 --> 00:06:48.000]  其中會經過很多很偏僻
[00:06:48.000 --> 00:06:51.000]  很荒漠的一些郊野地方
[00:06:51.000 --> 00:06:54.000]  在其中會有時候出現一些強盜
[00:06:54.000 --> 00:06:57.000]  甚至會帶給人一些傷害
[00:06:57.000 --> 00:06:58.000]  聖經就說
[00:06:58.000 --> 00:06:59.000]  強盜出現
[00:06:59.000 --> 00:07:02.000]  把猶太人打得半死
[00:07:02.000 --> 00:07:05.000]  是一個很大的傷害
[00:07:05.000 --> 00:07:08.000]  這種情況相信在城市裏面
[00:07:08.000 --> 00:07:10.000]  都會有時候遇到
[00:07:10.000 --> 00:07:11.000]  你會看報紙
[00:07:11.000 --> 00:07:13.000]  甚至你自己曾經經歷
[00:07:13.000 --> 00:07:15.000]  有一天去行山
[00:07:15.000 --> 00:07:16.000]  很開心
[00:07:16.000 --> 00:07:18.000]  周圍風景很美
[00:07:18.000 --> 00:07:22.000]  突然在你面前出現一個偷渡客
[00:07:22.000 --> 00:07:25.000]  然後搶掠你身上的物品
[00:07:25.000 --> 00:07:27.000]  你心裏面不是很憤氣
[00:07:27.000 --> 00:07:29.000]  想和他掙扎一下
[00:07:29.000 --> 00:07:31.000]  誰知他在地上拿著石頭
[00:07:31.000 --> 00:07:32.000]  一撲
[00:07:32.000 --> 00:07:34.000]  撲穿了你的頭
[00:07:34.000 --> 00:07:36.000]  你就躺在地上
[00:07:36.000 --> 00:07:39.000]  在今天的社會都有類似的事情
[00:07:39.000 --> 00:07:41.000]  在當時耶路撒冷
[00:07:41.000 --> 00:07:43.000]  去到的猶太人
[00:07:43.000 --> 00:07:45.000]  他就經過這種情況
[00:07:45.000 --> 00:07:46.000]  在這個時候
[00:07:46.000 --> 00:07:51.000]  有兩個人經過31、32節
[00:07:51.000 --> 00:07:53.000]  正好有一個祭司
[00:07:53.000 --> 00:07:55.000]  從那條路下來
[00:07:55.000 --> 00:07:59.000]  看見他就從路旁邊走過去了
[00:07:59.000 --> 00:08:01.000]  又有一個尼尼人來到那裏
[00:08:01.000 --> 00:08:06.000]  看見他也照樣從旁邊走過去了
[00:08:06.000 --> 00:08:08.000]  聖經提到有祭司
[00:08:08.000 --> 00:08:09.000]  有尼尼人
[00:08:09.000 --> 00:08:11.000]  他們剛好經過
[00:08:11.000 --> 00:08:15.000]  聖經就說他們看見這個受傷的人
[00:08:15.000 --> 00:08:17.000]  然後怎樣?
[00:08:17.000 --> 00:08:19.000]  從旁邊走過
[00:08:19.000 --> 00:08:23.000]  意味著他們是刻意去避開
[00:08:23.000 --> 00:08:26.000]  去逃避開面對這個需要
[00:08:26.000 --> 00:08:30.000]  從另一邊路走走
[00:08:30.000 --> 00:08:32.000]  為何會這樣做?
[00:08:32.000 --> 00:08:36.000]  聖經似乎對他們離開的原因是沉默
[00:08:36.000 --> 00:08:39.000]  沒有說到為何他們會離開
[00:08:39.000 --> 00:08:41.000]  因此我們有很多猜測
[00:08:41.000 --> 00:08:43.000]  或許他們怕事
[00:08:43.000 --> 00:08:45.000]  怕麻煩
[00:08:45.000 --> 00:08:48.000]  或許他們趕路、趕時間
[00:08:48.000 --> 00:08:50.000]  又或許他們其實很擔心
[00:08:50.000 --> 00:08:52.000]  他們會碰到死人
[00:08:52.000 --> 00:08:54.000]  躺在地上半死
[00:08:54.000 --> 00:08:56.000]  不知道是不是真的已經死了
[00:08:56.000 --> 00:08:59.000]  對於一些當時的宗教領袖
[00:08:59.000 --> 00:09:02.000]  他們要主持很多宗教的禮儀
[00:09:02.000 --> 00:09:04.000]  何時接觸過死人
[00:09:04.000 --> 00:09:06.000]  被視為不潔淨
[00:09:06.000 --> 00:09:09.000]  就不可以主持那些禮儀
[00:09:09.000 --> 00:09:11.000]  因此考慮到自己宗教上
[00:09:11.000 --> 00:09:13.000]  保持禮儀上的聖潔
[00:09:13.000 --> 00:09:17.000]  而放棄了憐憫
[00:09:17.000 --> 00:09:18.000]  很多原因
[00:09:18.000 --> 00:09:20.000]  我們不知道真實的原因
[00:09:20.000 --> 00:09:23.000]  或許都想沉默
[00:09:23.000 --> 00:09:27.000]  因為很可能當我們面對同樣的事的時候
[00:09:27.000 --> 00:09:30.000]  我們或許都會走開
[00:09:30.000 --> 00:09:34.000]  而我們都有不同的原因
[00:09:34.000 --> 00:09:36.000]  我們會走開
[00:09:36.000 --> 00:09:39.000]  因此我們不敢去責備誰
[00:09:39.000 --> 00:09:46.000]  只是問為何我會有可能在那時候走開
[00:09:46.000 --> 00:09:49.000]  在當時已經說到一個第三個人
[00:09:49.000 --> 00:09:52.000]  就是三十三節
[00:09:52.000 --> 00:09:57.000]  只有一個撒瑪利亞人
[00:09:57.000 --> 00:09:59.000]  旅行來到他那裡
[00:09:59.000 --> 00:10:03.000]  看見了就動了憐憫的心
[00:10:03.000 --> 00:10:05.000]  已經提到一個撒瑪利亞人
[00:10:05.000 --> 00:10:07.000]  我相信律法師一聽見的時候
[00:10:07.000 --> 00:10:09.000]  他都很驚訝
[00:10:09.000 --> 00:10:11.000]  因為他會認為
[00:10:11.000 --> 00:10:14.000]  最不可能幫助人的人
[00:10:14.000 --> 00:10:16.000]  是撒瑪利亞人
[00:10:16.000 --> 00:10:18.000]  而且幫的是猶太人
[00:10:18.000 --> 00:10:21.000]  大家知道撒瑪利亞人和猶太人之間
[00:10:21.000 --> 00:10:22.000]  是什麼?
[00:10:22.000 --> 00:10:24.000]  是世仇
[00:10:24.000 --> 00:10:26.000]  他們之間不會彼此接觸
[00:10:26.000 --> 00:10:28.000]  接受對方
[00:10:28.000 --> 00:10:29.000]  竟然聖經說
[00:10:29.000 --> 00:10:32.000]  耶穌說是一個撒瑪利亞人
[00:10:32.000 --> 00:10:37.000]  停下來幫助猶太人
[00:10:37.000 --> 00:10:39.000]  我記得有一次讀了一篇文章
[00:10:39.000 --> 00:10:40.000]  講了一個故事
[00:10:40.000 --> 00:10:41.000]  一位朋友
[00:10:41.000 --> 00:10:43.000]  他本身是美國的一位白人
[00:10:43.000 --> 00:10:44.000]  美國人
[00:10:44.000 --> 00:10:48.000]  他開著車向山上行
[00:10:48.000 --> 00:10:49.000]  晚上的時候
[00:10:49.000 --> 00:10:50.000]  因為看不清楚路
[00:10:50.000 --> 00:10:53.000]  而且路很危險
[00:10:53.000 --> 00:10:54.000]  一個不小心
[00:10:54.000 --> 00:10:56.000]  差不多衝到山崖
[00:10:56.000 --> 00:10:57.000]  馬上煞車
[00:10:57.000 --> 00:11:02.000]  但車頭已經懸空在山崖前
[00:11:02.000 --> 00:11:03.000]  他不敢動車
[00:11:03.000 --> 00:11:05.000]  也不敢下車
[00:11:05.000 --> 00:11:08.000]  因為怕動了會把車子摔下去
[00:11:08.000 --> 00:11:11.000]  他知道附近有一個白人社區
[00:11:11.000 --> 00:11:14.000]  應該會有些人經過幫助他
[00:11:14.000 --> 00:11:15.000]  後來他真的留意到
[00:11:15.000 --> 00:11:18.000]  有些人開著一輛很漂亮的車經過
[00:11:18.000 --> 00:11:19.000]  當中看一看
[00:11:19.000 --> 00:11:21.000]  應該是白人的朋友
[00:11:21.000 --> 00:11:26.000]  但沒有人留意他的需要
[00:11:26.000 --> 00:11:28.000]  經過一段長時間
[00:11:28.000 --> 00:11:31.000]  突然有輛破破爛爛的貨車
[00:11:31.000 --> 00:11:34.000]  轟轟轟轟就來到
[00:11:34.000 --> 00:11:37.000]  這輛貨車看到這樣的情況
[00:11:37.000 --> 00:11:39.000]  竟然停下來
[00:11:39.000 --> 00:11:40.000]  停下來的時候
[00:11:40.000 --> 00:11:43.000]  有一個黑人走出來
[00:11:43.000 --> 00:11:45.000]  然後走過來問他
[00:11:45.000 --> 00:11:48.000]  需要幫忙嗎?
[00:11:48.000 --> 00:11:50.000]  當然他說很需要幫忙
[00:11:50.000 --> 00:11:54.000]  這位黑人就用繩紮著車尾
[00:11:54.000 --> 00:12:00.000]  然後用自己的貨車把他拖上來
[00:12:00.000 --> 00:12:03.000]  他意想不到這位黑人
[00:12:03.000 --> 00:12:06.000]  在這個時刻幫助他
[00:12:06.000 --> 00:12:08.000]  其實能夠幫助人的人
[00:12:08.000 --> 00:12:10.000]  不在乎他什麼膚色
[00:12:10.000 --> 00:12:13.000]  也不在乎他有沒有錢
[00:12:13.000 --> 00:12:18.000]  而是在乎他有沒有一顆憐憫的心
[00:12:18.000 --> 00:12:19.000]  最關鍵的是
[00:12:19.000 --> 00:12:23.000]  在他裡面有沒有憐憫
[00:12:23.000 --> 00:12:25.000]  你們再看回33節
[00:12:25.000 --> 00:12:27.000]  一個人聖經描寫他
[00:12:27.000 --> 00:12:33.000]  看見了就動了憐憫的心
[00:12:33.000 --> 00:12:36.000]  他的心產生一種compassion
[00:12:36.000 --> 00:12:38.000]  一種憐憫
[00:12:38.000 --> 00:12:39.000]  聖經用英文字的時候
[00:12:39.000 --> 00:12:41.000]  其實是很豐富的含義
[00:12:41.000 --> 00:12:43.000]  是什麼意思呢?
[00:12:43.000 --> 00:12:45.000]  憐憫是說一個人
[00:12:45.000 --> 00:12:49.000]  他的內心達至另一個人的內心
[00:12:49.000 --> 00:12:54.000]  是一種很深刻去感受對方的情況
[00:12:54.000 --> 00:12:56.000]  一種很深刻的認同感
[00:12:56.000 --> 00:12:59.000]  一種很深刻的愛
[00:12:59.000 --> 00:13:01.000]  在他裡面出現
[00:13:01.000 --> 00:13:04.000]  而表達出在一種很具體
[00:13:04.000 --> 00:13:08.000]  和很實質的幫助上
[00:13:08.000 --> 00:13:10.000]  剛才我所提及的這幾方面
[00:13:10.000 --> 00:13:14.000]  都是一種憐憫的含義裡面所包括
[00:13:14.000 --> 00:13:18.000]  是內心一種很強烈的認同感
[00:13:18.000 --> 00:13:20.000]  內心一種很願意表達出來
[00:13:20.000 --> 00:13:22.000]  透過具體和實質的行動
[00:13:22.000 --> 00:13:24.000]  表達出來的行為
[00:13:24.000 --> 00:13:27.000]  這種叫做憐憫
[00:13:27.000 --> 00:13:29.000]  所以我們中國人常常說
[00:13:29.000 --> 00:13:32.000]  感同身受
[00:13:32.000 --> 00:13:34.000]  是感覺對方的需要
[00:13:34.000 --> 00:13:36.000]  因此覺得他有需要
[00:13:36.000 --> 00:13:40.000]  就會產生一種行動去幫助他
[00:13:40.000 --> 00:13:42.000]  這些叫做憐憫
[00:13:42.000 --> 00:13:44.000]  當看到憐憫的時候
[00:13:44.000 --> 00:13:46.000]  我們很多時候都會想起
[00:13:46.000 --> 00:13:48.000]  有很多不同的朋友
[00:13:48.000 --> 00:13:50.000]  或者你在不同的故事
[00:13:50.000 --> 00:13:54.000]  引去嘗試憐憫人的表達和經歷
[00:13:54.000 --> 00:13:56.000]  或者你也有很多不同類似的經歷
[00:13:56.000 --> 00:14:01.000]  如果大家不介意聽我說一些陳年往事
[00:14:01.000 --> 00:14:03.000]  的確都很陳年
[00:14:03.000 --> 00:14:06.000]  是我自己七八歲的時候
[00:14:06.000 --> 00:14:08.000]  在我做兒童的時候
[00:14:08.000 --> 00:14:09.000]  有一件事情
[00:14:09.000 --> 00:14:10.000]  不知道為什麼
[00:14:10.000 --> 00:14:11.000]  這次預備經文的時候
[00:14:11.000 --> 00:14:13.000]  就想起這件事情
[00:14:13.000 --> 00:14:15.000]  而且很深刻
[00:14:15.000 --> 00:14:16.000]  在我七八歲的時候有一天
[00:14:16.000 --> 00:14:17.000]  我爸爸就叫我
[00:14:17.000 --> 00:14:22.000]  去樓下報紙檔買一份報紙
[00:14:22.000 --> 00:14:24.000]  那時候買一份報紙
[00:14:24.000 --> 00:14:26.000]  兩毫子而已
[00:14:26.000 --> 00:14:28.000]  我就拿著那兩毫子
[00:14:28.000 --> 00:14:31.000]  叮叮噹噹地去樓下買報紙
[00:14:31.000 --> 00:14:33.000]  因為太高興
[00:14:33.000 --> 00:14:35.000]  叮叮噹噹得太大力
[00:14:35.000 --> 00:14:38.000]  那兩毫子就跌了六幾
[00:14:38.000 --> 00:14:39.000]  然後我兩眼看著
[00:14:39.000 --> 00:14:40.000]  滾滾滾滾滾
[00:14:40.000 --> 00:14:42.000]  滾到坑渠底
[00:14:42.000 --> 00:14:44.000]  我馬上衝過去
[00:14:44.000 --> 00:14:46.000]  發現坑渠底都挺深
[00:14:46.000 --> 00:14:48.000]  沒可能拿回
[00:14:48.000 --> 00:14:50.000]  心裡很焦急
[00:14:50.000 --> 00:14:51.000]  對一個小孩子來說
[00:14:51.000 --> 00:14:54.000]  兩個毫子很大
[00:14:54.000 --> 00:14:55.000]  很重要
[00:14:55.000 --> 00:14:58.000]  拿不回爸爸一定會罵
[00:14:58.000 --> 00:14:59.000]  我看到隔壁的報紙檔
[00:14:59.000 --> 00:15:01.000]  有一條鐵條
[00:15:01.000 --> 00:15:03.000]  有兩條
[00:15:03.000 --> 00:15:04.000]  我就問那位叔叔
[00:15:04.000 --> 00:15:07.000]  叔叔可不可以借一條鐵條給我
[00:15:07.000 --> 00:15:08.000]  為什麼一刻
[00:15:08.000 --> 00:15:10.000]  我想撈回那兩毫子
[00:15:10.000 --> 00:15:12.000]  好,給你吧
[00:15:12.000 --> 00:15:14.000]  就給了兩條鐵條給我
[00:15:14.000 --> 00:15:17.000]  我就在撈那兩毫子
[00:15:17.000 --> 00:15:19.000]  能不能撈到呢
[00:15:19.000 --> 00:15:21.000]  沒可能撈到
[00:15:21.000 --> 00:15:24.000]  越撈越撈不到的時候
[00:15:24.000 --> 00:15:25.000]  心裡很焦急
[00:15:25.000 --> 00:15:27.000]  就哭了出來
[00:15:27.000 --> 00:15:28.000]  一個小孩子
[00:15:28.000 --> 00:15:30.000]  在坑渠邊
[00:15:30.000 --> 00:15:33.000]  在哭
[00:15:33.000 --> 00:15:34.000]  我好記得
[00:15:34.000 --> 00:15:37.000]  有一個穿西裝的男士走過來
[00:15:37.000 --> 00:15:38.000]  什麼事啊
[00:15:38.000 --> 00:15:41.000]  我掉了兩毫子
[00:15:41.000 --> 00:15:43.000]  但更令我意想不到
[00:15:43.000 --> 00:15:45.000]  他竟然幫我撿起一條鐵條
[00:15:45.000 --> 00:15:49.000]  幫我一起撈
[00:15:49.000 --> 00:15:50.000]  穿著西裝的男士
[00:15:50.000 --> 00:15:55.000]  竟然幫我在撈那兩毫子
[00:15:55.000 --> 00:15:56.000]  撈了一段時間
[00:15:56.000 --> 00:15:58.000]  也拿不到
[00:15:58.000 --> 00:16:00.000]  這個先生也不能等太久
[00:16:00.000 --> 00:16:01.000]  他說不要擔心
[00:16:01.000 --> 00:16:04.000]  不急的,不要緊
[00:16:04.000 --> 00:16:05.000]  但接著
[00:16:05.000 --> 00:16:07.000]  他就在袋子裡
[00:16:07.000 --> 00:16:12.000]  拿了五毫子給我
[00:16:12.000 --> 00:16:15.000]  此不是最大問題
[00:16:15.000 --> 00:16:18.000]  而是那種內心對我的關切
[00:16:18.000 --> 00:16:21.000]  在幾十年後的今天
[00:16:21.000 --> 00:16:23.000]  我仍然深刻記得
[00:16:23.000 --> 00:16:25.000]  一件很平凡的事
[00:16:25.000 --> 00:16:28.000]  只是路邊遇到一個小孩子
[00:16:28.000 --> 00:16:31.000]  但那種對我的憐憫
[00:16:31.000 --> 00:16:35.000]  今天也對我產生影響
[00:16:35.000 --> 00:16:37.000]  在人生的路上
[00:16:37.000 --> 00:16:40.000]  不一定是什麼偉大的事情
[00:16:40.000 --> 00:16:44.000]  但留心去感同身受
[00:16:44.000 --> 00:16:47.000]  去體會別人的需要
[00:16:47.000 --> 00:16:49.000]  學習去行動
[00:16:49.000 --> 00:16:51.000]  我們回到聖經說到
[00:16:51.000 --> 00:16:52.000]  一位撒瑪利亞人
[00:16:52.000 --> 00:16:54.000]  他見到這種情況
[00:16:54.000 --> 00:16:55.000]  他怎麼做呢
[00:16:55.000 --> 00:16:57.000]  在聖經的三十四節
[00:16:57.000 --> 00:16:59.000]  上前用油
[00:16:59.000 --> 00:17:01.000]  油當時有止痛的作用
[00:17:01.000 --> 00:17:04.000]  用酒有消毒的作用
[00:17:04.000 --> 00:17:06.000]  倒在他的傷口裡
[00:17:06.000 --> 00:17:08.000]  幫他包紮好
[00:17:08.000 --> 00:17:11.000]  然後扶他上自己的傷口
[00:17:11.000 --> 00:17:13.000]  當時幫他代步的
[00:17:13.000 --> 00:17:14.000]  可能是女子
[00:17:14.000 --> 00:17:18.000]  然後帶他到黑店裡去照顧他
[00:17:18.000 --> 00:17:20.000]  然後說第二天
[00:17:20.000 --> 00:17:23.000]  想一想照顧了他多久
[00:17:23.000 --> 00:17:25.000]  起碼一晚
[00:17:25.000 --> 00:17:27.000]  到第二天他才起來
[00:17:27.000 --> 00:17:30.000]  拿出兩個銀幣
[00:17:30.000 --> 00:17:33.000]  兩個銀幣有多大的價值呢
[00:17:33.000 --> 00:17:35.000]  有很多不同的研究
[00:17:35.000 --> 00:17:36.000]  有研究認為
[00:17:36.000 --> 00:17:41.000]  兩個銀幣等於兩個月的黑店租金
[00:17:41.000 --> 00:17:43.000]  都挺多錢的
[00:17:43.000 --> 00:17:45.000]  有些研究說沒有那麼多
[00:17:45.000 --> 00:17:48.000]  可能等於當時兩天的薪水
[00:17:48.000 --> 00:17:50.000]  也不少
[00:17:50.000 --> 00:17:52.000]  因此足夠受傷者
[00:17:52.000 --> 00:17:55.000]  在黑店裡住幾天
[00:17:55.000 --> 00:17:59.000]  相信都是一個慷慨的付出
[00:17:59.000 --> 00:18:00.000]  然後他不單這樣說
[00:18:00.000 --> 00:18:02.000]  放下兩個銀幣
[00:18:02.000 --> 00:18:04.000]  他更加跟店主說
[00:18:04.000 --> 00:18:06.000]  你照顧他
[00:18:06.000 --> 00:18:07.000]  額外的開支
[00:18:07.000 --> 00:18:11.000]  我回來的時候必還給你
[00:18:11.000 --> 00:18:16.000]  我會再補償餘額
[00:18:16.000 --> 00:18:18.000]  這位撒瑪利亞人
[00:18:18.000 --> 00:18:23.000]  他很慷慨的憐憫
[00:18:23.000 --> 00:18:24.000]  各位定智妹
