
[00:00:00.000 --> 00:00:02.000]  好,請姐妹平安
[00:03:15.000 --> 00:03:22.000]  沒有人想到2022,23,24年
[00:03:22.000 --> 00:03:26.000]  移民潮會比97更厲害
[00:03:26.000 --> 00:03:29.000]  或者那個震撼的影響
[00:03:29.000 --> 00:03:31.000]  預測不到
[00:03:31.000 --> 00:03:34.000]  早幾年告訴別人都未必相信
[00:03:34.000 --> 00:03:37.000]  有很多我們預計不到
[00:03:37.000 --> 00:03:40.000]  而他說到這種預計不到
[00:03:40.000 --> 00:03:42.000]  他有一件事是預計到的
[00:03:43.000 --> 00:03:46.000]  在之前的章節都說過類似的訊息
[00:03:46.000 --> 00:03:51.000]  人皆有死同一遭遇
[00:03:51.000 --> 00:03:54.000]  第二節說到眾人的事都是一樣的
[00:03:54.000 --> 00:03:57.000]  二人惡人,不理你是什麼人
[00:03:57.000 --> 00:04:00.000]  都一樣的遭遇,就是死亡
[00:04:00.000 --> 00:04:02.000]  所以無論你欠祭與不欠祭
[00:04:02.000 --> 00:04:06.000]  你有沒有宗教信仰,信上帝也好
[00:04:06.000 --> 00:04:09.000]  好人如何,罪人也如何
[00:04:09.000 --> 00:04:12.000]  所以在日光之下
[00:04:12.000 --> 00:04:14.000]  第三節說到所有一切事有一件和環
[00:04:14.000 --> 00:04:16.000]  眾人所遭遇的都是一樣
[00:04:16.000 --> 00:04:18.000]  並一世人心裡充滿惡
[00:04:18.000 --> 00:04:20.000]  活著的時候心裡狂妄
[00:04:20.000 --> 00:04:22.000]  後來歸死人
[00:04:22.000 --> 00:04:30.000]  不過這裡指著那些沒有智慧而愚昧的人
[00:04:30.000 --> 00:04:34.000]  他們更加糟糕
[00:04:34.000 --> 00:04:38.000]  問題是他們充滿惡
[00:04:39.000 --> 00:04:42.000]  他們狂妄,用一些亂七八糟的
[00:04:42.000 --> 00:04:45.000]  沒有原則的生活方式更加差
[00:04:45.000 --> 00:04:49.000]  下面會回應有智慧的活著仍然是好的
[00:04:49.000 --> 00:04:53.000]  但終局他才說出都是一樣的
[00:04:53.000 --> 00:04:55.000]  泛淋到眾人的事都是一樣
[00:04:55.000 --> 00:04:58.000]  這裡和十一節都會再提到類似
[00:04:58.000 --> 00:05:00.000]  泛淋到眾人的事
[00:05:00.000 --> 00:05:05.000]  他特別指到二人惡人都要面對死亡
[00:05:06.000 --> 00:05:09.000]  因為在日光之下有不同
[00:05:09.000 --> 00:05:14.000]  死亡是否因為害怕或擔心
[00:05:14.000 --> 00:05:18.000]  還是因為有一種智慧去面對
[00:05:18.000 --> 00:05:23.000]  這個訪問是最近的訪問
[00:05:23.000 --> 00:05:26.000]  梁子敦先生是一位註冊社工
[00:05:26.000 --> 00:05:28.000]  他特別的地方是
[00:05:28.000 --> 00:05:35.000]  在19年我們教會也有請他來講專題講座
[00:05:35.000 --> 00:05:37.000]  為什麼請他呢?
[00:05:37.000 --> 00:05:43.000]  原來他是一位從事臨終關懷
[00:05:43.000 --> 00:05:45.000]  喪親輔導
[00:05:45.000 --> 00:05:49.000]  所以他的工作基本上是每天陪伴喪親者
[00:05:49.000 --> 00:05:54.000]  面對家人死亡的傷痛
[00:05:54.000 --> 00:05:57.000]  積極推廣新社教育
[00:05:57.000 --> 00:06:01.000]  但他在過程中有一個很特別的經歷
[00:06:02.000 --> 00:06:06.000]  就是他母親的離去讓他有切身體會
[00:06:06.000 --> 00:06:11.000]  他更加明白上帝把這份工作給他
[00:06:11.000 --> 00:06:18.000]  其實他應該在2007年才開始做支援喪親哀傷輔導的社工
[00:06:18.000 --> 00:06:20.000]  未找到這份工作之前
[00:06:20.000 --> 00:06:23.000]  他畢業想做青少年服務
[00:06:23.000 --> 00:06:25.000]  但找不到就找不到
[00:06:25.000 --> 00:06:29.000]  傳道書講時機沒有就沒有
[00:06:30.000 --> 00:06:33.000]  反而他畢業後就做了
[00:06:33.000 --> 00:06:35.000]  但他是否很懂得做呢?
[00:06:35.000 --> 00:06:37.000]  其實最初他也不知道要講什麼
[00:06:37.000 --> 00:06:39.000]  遇到這些狀況
[00:06:39.000 --> 00:06:41.000]  沒有什麼概念,邊學邊做
[00:06:41.000 --> 00:06:44.000]  但慢慢明白到哀傷輔導的重要
[00:06:44.000 --> 00:06:46.000]  但更重要的是
[00:06:46.000 --> 00:06:51.000]  他的母親病患將會離開的時間
[00:06:51.000 --> 00:06:55.000]  他當時能醫不治醫
[00:06:55.000 --> 00:06:57.000]  他就選擇逃避
[00:06:58.000 --> 00:07:00.000]  每天上班,上辦公室工作
[00:07:00.000 --> 00:07:03.000]  下班就躲在病房
[00:07:03.000 --> 00:07:08.000]  但有一天他發覺不能這樣,不能逃避
[00:07:08.000 --> 00:07:14.000]  他就和他的母親坦誠分享他的感受
[00:07:14.000 --> 00:07:17.000]  想法,表達愛
[00:07:17.000 --> 00:07:21.000]  結果他們的關係更加親密
[00:07:21.000 --> 00:07:25.000]  而更重要的是他明白上帝藉著他的工作
[00:07:26.000 --> 00:07:29.000]  裝備他自己去面對自己的哀傷
[00:07:29.000 --> 00:07:31.000]  走出困境
[00:07:31.000 --> 00:07:38.000]  同樣是他體會他工作的使命和價值
[00:07:38.000 --> 00:07:41.000]  其實我覺得這件事很傳道書
[00:07:41.000 --> 00:07:44.000]  物質秩序告訴我們
[00:07:44.000 --> 00:07:46.000]  你的墳和有限制
[00:07:46.000 --> 00:07:49.000]  他這個就在死亡生命的限制裏面
[00:07:49.000 --> 00:07:51.000]  但他沒有停留在這裏
[00:07:51.000 --> 00:07:53.000]  而是他發揮到功能秩序
[00:07:54.000 --> 00:07:56.000]  說神給他的恩賜
[00:07:56.000 --> 00:07:58.000]  或給你和我的恩賜和使命
[00:07:58.000 --> 00:08:03.000]  就在這裏有限制卻可以有使命
[00:08:03.000 --> 00:08:05.000]  令事情不一樣
[00:08:05.000 --> 00:08:09.000]  令死亡不是一個可怕的句號
[00:08:09.000 --> 00:08:12.000]  工作經常接觸死亡
[00:08:12.000 --> 00:08:18.000]  令他想到如果這個處境是他面對會怎樣呢
[00:08:18.000 --> 00:08:20.000]  而他很體會他希望
[00:08:20.000 --> 00:08:22.000]  當離開這個世界的時間
[00:08:23.000 --> 00:08:25.000]  能和上帝和自己說
[00:08:25.000 --> 00:08:28.000]  美好的仗已經打過
[00:08:28.000 --> 00:08:30.000]  要走的路已經走盡
[00:08:30.000 --> 00:08:34.000]  因為世上他用盡了上帝賜的恩典
[00:08:34.000 --> 00:08:38.000]  以愛去服務社會服務人群
[00:08:38.000 --> 00:08:42.000]  現在我能夠安息回到主的身邊
[00:08:42.000 --> 00:08:45.000]  你的人生未完
[00:08:45.000 --> 00:08:49.000]  會不會都可以這樣和上帝說
[00:08:49.000 --> 00:08:51.000]  我完了人生
[00:08:52.000 --> 00:08:53.000]  可以安息
[00:08:53.000 --> 00:08:55.000]  很圓滿
[00:08:55.000 --> 00:08:58.000]  死不是令我們覺得可怕
[00:08:58.000 --> 00:09:02.000]  而是只是一個完結在上帝裏面
[00:09:02.000 --> 00:09:07.000]  所以調轉知道死我們學習怎樣活
[00:09:07.000 --> 00:09:09.000]  就是接著四至六節
[00:09:09.000 --> 00:09:11.000]  活著就有盼望
[00:09:11.000 --> 00:09:13.000]  他很簡單直接說
[00:09:13.000 --> 00:09:15.000]  人生終結必會死亡臨到
[00:09:15.000 --> 00:09:19.000]  但是活人相連的人還有子亡
[00:09:20.000 --> 00:09:23.000]  因為活著的狗比死了的獅子更強
[00:09:23.000 --> 00:09:27.000]  狗就猶太人看為不好的
[00:09:27.000 --> 00:09:29.000]  很差的
[00:09:29.000 --> 00:09:31.000]  獅子就是正面
[00:09:31.000 --> 00:09:34.000]  甚至好像君王很強壯的表達
[00:09:34.000 --> 00:09:36.000]  但是他在這裏說
[00:09:36.000 --> 00:09:42.000]  活著的狗總比死了的更強
[00:09:42.000 --> 00:09:44.000]  什麼意思呢?
[00:09:44.000 --> 00:09:46.000]  五節 活著的人知道必死
[00:09:46.000 --> 00:09:48.000]  死了的人毫無所知
[00:09:49.000 --> 00:09:50.000]  亦不得賞賜
[00:09:50.000 --> 00:09:52.000]  甚至死了的人沒有人紀念
[00:09:52.000 --> 00:09:55.000]  他們的愛和恨的疾度早已消滅
[00:09:55.000 --> 00:09:57.000]  關之下 所有一切事
[00:09:57.000 --> 00:09:59.000]  永不再有份
[00:09:59.000 --> 00:10:01.000]  沒有了
[00:10:01.000 --> 00:10:03.000]  活窮人勝過死財主
[00:10:03.000 --> 00:10:06.000]  今生重要的地方是
[00:10:06.000 --> 00:10:08.000]  原來神讓我們活著
[00:10:08.000 --> 00:10:11.000]  有盼望 有機會
[00:10:11.000 --> 00:10:13.000]  死了人毫無所知
[00:10:13.000 --> 00:10:15.000]  死了人沒有了
[00:10:15.000 --> 00:10:17.000]  上天堂也好
[00:10:18.000 --> 00:10:19.000]  死了人也好
[00:10:19.000 --> 00:10:21.000]  今生若然有機會
[00:10:21.000 --> 00:10:23.000]  我們可以盡力去做
[00:10:23.000 --> 00:10:25.000]  若然有難處
[00:10:25.000 --> 00:10:27.000]  是沒有人喜歡的
[00:10:27.000 --> 00:10:29.000]  不過也可以擁抱一下
[00:10:29.000 --> 00:10:32.000]  這個難處我可以怎樣解決
[00:10:32.000 --> 00:10:35.000]  可以看見神的恩典或幫助
[00:10:35.000 --> 00:10:37.000]  人生的終結
[00:10:37.000 --> 00:10:39.000]  沒有就沒有了
[00:10:39.000 --> 00:10:41.000]  所以第七至十節
[00:10:41.000 --> 00:10:43.000]  盡你的手去做
[00:10:43.000 --> 00:10:45.000]  把握時間去做
[00:10:45.000 --> 00:10:47.000]  無論在第七節
[00:10:47.000 --> 00:10:49.000]  享受你所得的
[00:10:49.000 --> 00:10:53.000]  第八節是舒適的生活
[00:10:53.000 --> 00:10:56.000]  第九節是伴侶或家人的關係
[00:10:56.000 --> 00:11:00.000]  所以第十節就總結
[00:11:00.000 --> 00:11:04.000]  你手上所做的事要盡力去做
[00:11:04.000 --> 00:11:06.000]  你仍然活著
[00:11:06.000 --> 00:11:08.000]  可以做就做
[00:11:08.000 --> 00:11:10.000]  因為你日後回到天堂
[00:11:10.000 --> 00:11:12.000]  不用做了
[00:11:12.000 --> 00:11:14.000]  你想做也沒有機會
[00:11:15.000 --> 00:11:17.000]  有意義的人生就是
[00:11:17.000 --> 00:11:19.000]  你可以怎樣珍惜
[00:11:19.000 --> 00:11:21.000]  因為去到陰間
[00:11:21.000 --> 00:11:23.000]  沒有工作
[00:11:23.000 --> 00:11:25.000]  沒有謀算
[00:11:25.000 --> 00:11:27.000]  你很辛苦不想做
[00:11:27.000 --> 00:11:29.000]  有時也是的
[00:11:29.000 --> 00:11:31.000]  停一停休息一下
[00:11:31.000 --> 00:11:33.000]  休息一下
[00:11:33.000 --> 00:11:35.000]  求神給你智慧
[00:11:35.000 --> 00:11:37.000]  怎樣去解決眼前的難題
[00:11:37.000 --> 00:11:41.000]  或者求神的恩典
[00:11:41.000 --> 00:11:44.000]  因為人生苦短
[00:11:44.000 --> 00:11:47.000]  傳道書的八章都說
[00:11:47.000 --> 00:11:49.000]  可以怎樣快樂度日
[00:11:49.000 --> 00:11:52.000]  但不是放縱及時行樂
[00:11:52.000 --> 00:11:54.000]  而是功能秩序
[00:11:54.000 --> 00:11:56.000]  我們有責任有使命
[00:11:56.000 --> 00:11:59.000]  神給你因此就盡力去做
[00:11:59.000 --> 00:12:01.000]  積極一點努力一點去做
[00:12:01.000 --> 00:12:04.000]  死亡或陰間表示死亡
[00:12:04.000 --> 00:12:06.000]  一切機會就沒有了
[00:12:06.000 --> 00:12:08.000]  你還有健康
[00:12:08.000 --> 00:12:10.000]  還有力量去做
[00:12:11.000 --> 00:12:14.000]  這不是勸人及時行樂
[00:12:14.000 --> 00:12:16.000]  即是享樂主義
[00:12:16.000 --> 00:12:18.000]  只是說到人人都有死
[00:12:18.000 --> 00:12:20.000]  將來不確定就勸我們
[00:12:20.000 --> 00:12:22.000]  享受神所賜的生命
[00:12:22.000 --> 00:12:25.000]  但盡力去做神給你的機會
[00:12:25.000 --> 00:12:27.000]  去侍奉祂
[00:12:27.000 --> 00:12:29.000]  是侍奉祂
[00:12:29.000 --> 00:12:33.000]  不享受生命快樂
[00:12:33.000 --> 00:12:35.000]  反而
[00:12:35.000 --> 00:12:37.000]  讓我想起所羅門
[00:12:37.000 --> 00:12:39.000]  他也很有能力財力
[00:12:40.000 --> 00:12:42.000]  他也求神給他智慧
[00:12:42.000 --> 00:12:47.000]  要判斷他的國家審判
[00:12:47.000 --> 00:12:50.000]  做審判的角色
[00:12:50.000 --> 00:12:52.000]  求神幫我們
[00:12:52.000 --> 00:12:55.000]  所以生命雖然無常短暫
[00:12:55.000 --> 00:12:59.000]  但盡我們活出一個充實的人生
[00:12:59.000 --> 00:13:05.000]  在第十一至十二節
[00:13:05.000 --> 00:13:09.000]  他說到既是活著
[00:13:09.000 --> 00:13:10.000]  神一樣死
[00:13:10.000 --> 00:13:12.000]  人人都會死
[00:13:12.000 --> 00:13:14.000]  但仍然活著有盼望就盡力去做
[00:13:14.000 --> 00:13:17.000]  但我們又要知道
[00:13:17.000 --> 00:13:20.000]  臨到眾人
[00:13:20.000 --> 00:13:23.000]  是在乎當時時機的
[00:13:23.000 --> 00:13:25.000]  十一節說到的
[00:13:25.000 --> 00:13:27.000]  什麼意思呢
[00:13:27.000 --> 00:13:29.000]  他說轉念在日光之下
[00:13:29.000 --> 00:13:31.000]  快跑未必能贏
[00:13:31.000 --> 00:13:33.000]  力戰未必得勝
[00:13:33.000 --> 00:13:35.000]  智慧未必得糧食
[00:13:35.000 --> 00:13:37.000]  名節未必得知才
[00:13:38.000 --> 00:13:39.000]  所臨到眾人
[00:13:39.000 --> 00:13:41.000]  是在乎當時的機會
[00:13:41.000 --> 00:13:44.000]  他臨到是時間和機會
[00:13:44.000 --> 00:13:47.000]  智慧也不能確保我們
[00:13:47.000 --> 00:13:49.000]  他利用了五個序
[00:13:49.000 --> 00:13:52.000]  他有時也真的特別
[00:13:52.000 --> 00:13:54.000]  可能你覺得我最好
[00:13:54.000 --> 00:13:57.000]  但是否一定你得或你贏呢
[00:13:57.000 --> 00:14:00.000]  在運動場上最明白
[00:14:00.000 --> 00:14:03.000]  最好的有時是每次都最快
[00:14:03.000 --> 00:14:05.000]  不過決賽輸了
[00:14:05.000 --> 00:14:07.000]  真是不幸
[00:14:07.000 --> 00:14:10.000]  他在說時間和機會
[00:14:10.000 --> 00:14:12.000]  剛受傷
[00:14:12.000 --> 00:14:14.000]  不行
[00:14:14.000 --> 00:14:16.000]  僅僅於懷
[00:14:16.000 --> 00:14:18.000]  原來人生就是這樣
[00:14:18.000 --> 00:14:20.000]  在乎當時的機會
[00:14:20.000 --> 00:14:24.000]  人智慧能力的極限
[00:14:24.000 --> 00:14:27.000]  五個序都不一定保證成功
[00:14:27.000 --> 00:14:31.000]  但人確定時間是因為神的定時
[00:14:31.000 --> 00:14:36.000]  在第三章和第七章八章都有提到
[00:14:37.000 --> 00:14:40.000]  有時這些都期望落差
[00:14:40.000 --> 00:14:42.000]  我們太心急
[00:14:42.000 --> 00:14:44.000]  在乎自己
[00:14:44.000 --> 00:14:46.000]  還是在乎上主呢
[00:14:46.000 --> 00:14:48.000]  雖然有不明白
[00:14:48.000 --> 00:14:52.000]  早兩月有個靈修小故事
[00:14:52.000 --> 00:14:54.000]  我覺得挺有趣
[00:14:54.000 --> 00:14:57.000]  他在說人很心急
[00:14:57.000 --> 00:15:01.000]  他說有一個地方發生戰爭
[00:15:02.000 --> 00:15:10.000]  農村各地要成立一個民兵隊
[00:15:10.000 --> 00:15:14.000]  民兵隊沒有太多資源
[00:15:14.000 --> 00:15:19.000]  他很期望縣官去支援他們
[00:15:19.000 --> 00:15:24.000]  打仗起碼有支槍
[00:15:24.000 --> 00:15:31.000]  誰知有一天縣官來到民兵隊
[00:15:31.000 --> 00:15:34.000]  報告說我是縣長
[00:15:34.000 --> 00:15:36.000]  大家一聽到就很開心
[00:15:36.000 --> 00:15:38.000]  縣長親自來到
[00:15:38.000 --> 00:15:40.000]  但他還未說完
[00:15:40.000 --> 00:15:44.000]  縣長下面說是派來的
[00:15:44.000 --> 00:15:49.000]  大家就很失望
[00:15:49.000 --> 00:15:53.000]  縣長派我來
[00:15:53.000 --> 00:15:56.000]  說關於槍的事縣官決定
[00:15:56.000 --> 00:15:58.000]  每人給一支
[00:15:59.000 --> 00:16:02.000]  大家聽到就相當振奮
[00:16:02.000 --> 00:16:04.000]  每人有一支槍
[00:16:04.000 --> 00:16:07.000]  不知道他是漏口還是說話慢
[00:16:07.000 --> 00:16:09.000]  他說每人給一支
[00:16:09.000 --> 00:16:11.000]  是不可能的
[00:16:11.000 --> 00:16:15.000]  大家聽完就很氣餒
[00:16:15.000 --> 00:16:20.000]  但縣官派來的人說
[00:16:20.000 --> 00:16:22.000]  兩個人一支呢
[00:16:22.000 --> 00:16:24.000]  大家心裏想
[00:16:24.000 --> 00:16:26.000]  不要一支也好
[00:16:26.000 --> 00:16:28.000]  兩個人一支
[00:16:28.000 --> 00:16:30.000]  都是有困難的
[00:16:30.000 --> 00:16:36.000]  結果說話太慢不是太好
[00:16:36.000 --> 00:16:39.000]  太快有時我們聽得很急
[00:16:39.000 --> 00:16:41.000]  又聽錯了
[00:16:41.000 --> 00:16:46.000]  看WhatsApp有時看錯了
[00:16:46.000 --> 00:16:48.000]  看漏了
[00:16:48.000 --> 00:16:50.000]  看少了
[00:16:50.000 --> 00:16:52.000]  不準確
[00:16:53.000 --> 00:16:56.000]  有時我們在生活上
[00:16:56.000 --> 00:16:58.000]  甚至在上帝面前
[00:16:58.000 --> 00:17:00.000]  可能都很心急
[00:17:00.000 --> 00:17:02.000]  心急帶著我們一些期望
[00:17:02.000 --> 00:17:05.000]  有時真的會短視
[00:17:05.000 --> 00:17:07.000]  現在這樣就很失望
[00:17:07.000 --> 00:17:12.000]  或者人與人的相處有誤會傷害
[00:17:12.000 --> 00:17:15.000]  求主賜我們有謙卑的心
[00:17:15.000 --> 00:17:17.000]  與人相處
[00:17:17.000 --> 00:17:20.000]  與上帝的關係
[00:17:20.000 --> 00:17:22.000]  我們不要太心急
[00:17:22.000 --> 00:17:24.000]  否則就像現在的處境
[00:17:24.000 --> 00:17:26.000]  期望落差
[00:17:26.000 --> 00:17:28.000]  身不從事運氣不好
[00:17:28.000 --> 00:17:30.000]  不幸運
[00:17:30.000 --> 00:17:32.000]  努力也沒用
[00:17:32.000 --> 00:17:35.000]  所以我們一般看第十一節
[00:17:35.000 --> 00:17:37.000]  不太接受到
[00:17:37.000 --> 00:17:39.000]  罪也不行
[00:17:39.000 --> 00:17:42.000]  所以民間世間才有
[00:17:42.000 --> 00:17:45.000]  無冕冠軍
[00:17:45.000 --> 00:17:47.000]  類似這個意思
[00:17:47.000 --> 00:17:49.000]  應該他是最好的
[00:17:49.000 --> 00:17:51.000]  這個球隊最好的
[00:17:51.000 --> 00:17:53.000]  這個運動員最厲害
[00:17:53.000 --> 00:17:55.000]  但決賽輸了
[00:17:55.000 --> 00:17:58.000]  拿不到金牌或冠軍
[00:17:58.000 --> 00:18:02.000]  但客觀他可能是最好的
[00:18:02.000 --> 00:18:05.000]  究竟有沒有其他意思呢
[00:18:05.000 --> 00:18:08.000]  冠軍只有一個
[00:18:08.000 --> 00:18:10.000]  誰說亞軍沒努力
[00:18:10.000 --> 00:18:14.000]  或者出局包尾
[00:18:14.000 --> 00:18:16.000]  可能是負職最多
[00:18:16.000 --> 00:18:19.000]  你和我都做不到判斷
[00:18:20.000 --> 00:18:24.000]  我們不要讓世界或某些事限制
[00:18:24.000 --> 00:18:26.000]  下面說到
[00:18:26.000 --> 00:18:28.000]  我們放棄了智慧
[00:18:28.000 --> 00:18:30.000]  變得愚昧
[00:18:30.000 --> 00:18:32.000]  想得到更多成功
[00:18:32.000 --> 00:18:39.000]  可能是最帶來的傷害和敗壞
[00:18:39.000 --> 00:18:41.000]  死人按神的旨意
[00:18:41.000 --> 00:18:43.000]  日光之下
[00:18:43.000 --> 00:18:46.000]  我們不要限制期望過高
[00:18:47.000 --> 00:18:50.000]  或用太完美去錯判
[00:18:50.000 --> 00:18:57.000]  但他仍持守我們認真上帝的工作和侍奉他
[00:18:57.000 --> 00:19:00.000]  所以13至16節就沒有
[00:19:00.000 --> 00:19:02.000]  智慧都不足
[00:19:02.000 --> 00:19:04.000]  去到17至18節
[00:19:04.000 --> 00:19:07.000]  他仍然肯定我們要追隨神給的智慧
[00:19:07.000 --> 00:19:09.000]  有限的
[00:19:09.000 --> 00:19:12.000]  但人的有限不是神有限
[00:19:12.000 --> 00:19:14.000]  但形成愚昧和罪
[00:19:15.000 --> 00:19:16.000]  因為愚昧
[00:19:16.000 --> 00:19:21.000]  放棄了智慧和美善
[00:19:21.000 --> 00:19:24.000]  可能會有短暫的益處
[00:19:24.000 --> 00:19:28.000]  但放棄了智慧和行善得不償失
[00:19:28.000 --> 00:19:30.000]  所以他說
[00:19:30.000 --> 00:19:33.000]  17 寧可在安靜中聽智慧人言語
[00:19:33.000 --> 00:19:35.000]  不聽長官愚昧人的喊聲
[00:19:35.000 --> 00:19:37.000]  智慧勝過打仗兵器
[00:19:37.000 --> 00:19:40.000]  但一個罪人能敗壞許多善事
[00:19:40.000 --> 00:19:43.000]  其實去到十章一節都是相關
[00:19:44.000 --> 00:19:45.000]  比喻說
[00:19:45.000 --> 00:19:48.000]  死的蒼蠅使造香的膏油發出
[00:19:48.000 --> 00:19:51.000]  臭氣這一樣一點愚昧
[00:19:51.000 --> 00:19:54.000]  也能敗壞智慧和尊榮
[00:19:54.000 --> 00:19:57.000]  就好像你剛才蒸水蛋
[00:19:57.000 --> 00:19:59.000]  突然有兩隻蒼蠅掉下去
[00:19:59.000 --> 00:20:02.000]  你真的很憤怒
[00:20:02.000 --> 00:20:06.000]  應該還未蒸的時候
[00:20:06.000 --> 00:20:09.000]  如果我們父母一代蒸好
[00:20:09.000 --> 00:20:12.000]  就舀起那兩隻蒼蠅的圓圈照吃
[00:20:13.000 --> 00:20:15.000]  如果還未蒸蛋汁
[00:20:15.000 --> 00:20:20.000]  融入了那兩隻蒼蠅的體系
[00:20:20.000 --> 00:20:22.000]  你真是正常健康
[00:20:22.000 --> 00:20:24.000]  穿上也先扔掉吧
[00:20:24.000 --> 00:20:27.000]  不過罪的敗壞就是這樣
[00:20:27.000 --> 00:20:30.000]  智慧有別於愚昧和罪
[00:20:30.000 --> 00:20:34.000]  就是有限但形成過愚昧和罪
[00:20:34.000 --> 00:20:36.000]  帶來的益處
[00:20:36.000 --> 00:20:39.000]  所以智慧不一定帶來所謂人間的成功
[00:20:39.000 --> 00:20:41.000]  但有智慧活著
[00:20:42.000 --> 00:20:45.000]  我們想到可以享受神賜給你的那一份
[00:20:45.000 --> 00:20:48.000]  而不是僅僅於壞一些的事情
[00:20:48.000 --> 00:20:51.000]  人在心在
[00:20:51.000 --> 00:20:54.000]  人在就是仍有機會盡力去做
[00:20:54.000 --> 00:20:56.000]  剛才四至六章說到
[00:20:56.000 --> 00:20:58.000]  去侍奉上帝
[00:20:58.000 --> 00:21:01.000]  有三個過去可能有很多機會聽過
[00:21:01.000 --> 00:21:03.000]  再次提醒我們
[00:21:03.000 --> 00:21:06.000]  本位的侍奉就是敬拜上帝
[00:21:06.000 --> 00:21:09.000]  如果單純敬拜上帝也做不到
[00:21:10.000 --> 00:21:12.000]  可能是靈性出現問題而錯了重點
[00:21:12.000 --> 00:21:14.000]  上見
[00:21:14.000 --> 00:21:16.000]  或者我這樣說
[00:21:16.000 --> 00:21:19.000]  在教會侍奉上見到一些神蹟
[00:21:19.000 --> 00:21:22.000]  就是很多時候一些軟弱的肢體
[00:21:22.000 --> 00:21:25.000]  需要有人去服侍它
[00:21:25.000 --> 00:21:28.000]  包括在掌崇或是注日
[00:21:28.000 --> 00:21:31.000]  在右校那邊特別
[00:21:31.000 --> 00:21:33.000]  可能輪椅接送
[00:21:33.000 --> 00:21:36.000]  有些頂姐妹就預早時間去做服侍
[00:21:36.000 --> 00:21:39.000]  正經科學書有一個神蹟
