
[00:00:00.000 --> 00:00:05.000]  我們揭開第三頁的講演
[00:02:24.000 --> 00:02:26.000]  這種祈禱
[00:02:26.000 --> 00:02:28.000]  我不知道你有多少這種祈禱
[00:02:28.000 --> 00:02:30.000]  很多人在忙碌的生活裡
[00:02:30.000 --> 00:02:32.000]  甚至忙碌的侍奉當中
[00:02:32.000 --> 00:02:34.000]  這些祈禱已經消失了
[00:02:34.000 --> 00:02:36.000]  每次都有所求有所要
[00:02:36.000 --> 00:02:38.000]  有所理由才是祈禱
[00:02:38.000 --> 00:02:40.000]  已經沒有那種情侶那種
[00:02:40.000 --> 00:02:42.000]  大家坐在樹下
[00:02:42.000 --> 00:02:44.000]  坐在河邊聊天
[00:02:44.000 --> 00:02:46.000]  如果走近聽的時候
[00:02:46.000 --> 00:02:48.000]  那些話沒什麼建設性
[00:02:48.000 --> 00:02:50.000]  但是那些就是真正的情話
[00:02:50.000 --> 00:02:52.000]  大家坐下來
[00:02:52.000 --> 00:02:54.000]  我們先搞一搞這個禮拜
[00:02:54.000 --> 00:02:56.000]  我們的金錢如何
[00:02:56.000 --> 00:02:58.000]  那些都是夫婦經常要聊的事情
[00:02:58.000 --> 00:03:00.000]  兒子應該去哪間讀書
[00:03:00.000 --> 00:03:02.000]  哪間有住院
[00:03:02.000 --> 00:03:04.000]  我們應該報告了
[00:03:04.000 --> 00:03:06.000]  那些都是重要的事情
[00:03:06.000 --> 00:03:10.000]  剛才說那些是我們與神之間的那些搞搞震的事情
[00:03:10.000 --> 00:03:12.000]  但那些不是等於我們直接
[00:03:12.000 --> 00:03:14.000]  不是為了這些事務
[00:03:14.000 --> 00:03:16.000]  直接來到神面前與祂聊天
[00:03:16.000 --> 00:03:18.000]  哄祂
[00:03:18.000 --> 00:03:20.000]  讓祂哄你
[00:03:20.000 --> 00:03:22.000]  這種純粹情的戀愛的交流
[00:03:22.000 --> 00:03:24.000]  在這樣的禱告當中
[00:03:24.000 --> 00:03:26.000]  靈修學者說
[00:03:26.000 --> 00:03:28.000]  因為那些人都是花很長時間的祈禱
[00:03:28.000 --> 00:03:30.000]  你知道他們一生人幾十年
[00:03:30.000 --> 00:03:32.000]  就是在這個禱告裡
[00:03:32.000 --> 00:03:34.000]  慢慢慢慢與神親近
[00:03:34.000 --> 00:03:36.000]  沒有什麼特別的作用
[00:03:36.000 --> 00:03:38.000]  但是他經歷到神自己那種真實
[00:03:38.000 --> 00:03:40.000]  他說有三種
[00:03:40.000 --> 00:03:42.000]  代表了他們三種經歷的體會
[00:03:42.000 --> 00:03:44.000]  那種感受
[00:03:44.000 --> 00:03:46.000]  可以形容的
[00:03:46.000 --> 00:03:48.000]  第一就是酒
[00:03:48.000 --> 00:03:50.000]  酒令到他陶醉
[00:03:50.000 --> 00:03:52.000]  陶醉的
[00:03:52.000 --> 00:03:54.000]  祈禱
[00:03:54.000 --> 00:03:56.000]  陶醉的
[00:03:56.000 --> 00:03:58.000]  不知道自己酒有一點神魂顛倒
[00:03:58.000 --> 00:04:00.000]  祈禱有神魂顛倒的感覺
[00:04:00.000 --> 00:04:02.000]  第二
[00:04:02.000 --> 00:04:04.000]  是香氣的芬芳
[00:04:04.000 --> 00:04:06.000]  Origin說那種高遊島有香氣的芬芳
[00:04:06.000 --> 00:04:08.000]  香是什麼呢
[00:04:08.000 --> 00:04:10.000]  那些叫香氣
[00:04:10.000 --> 00:04:12.000]  香氣在東中東
[00:04:12.000 --> 00:04:14.000]  你不可能不知道它在哪裡
[00:04:14.000 --> 00:04:16.000]  一出現的時候就被它所吸引
[00:04:16.000 --> 00:04:18.000]  因為香氣很強烈
[00:04:18.000 --> 00:04:20.000]  香氣是一種很強烈的吸引力
[00:04:20.000 --> 00:04:22.000]  強而有力的吸引力
[00:04:22.000 --> 00:04:24.000]  令到你沒辦法不留意到它
[00:04:24.000 --> 00:04:26.000]  你的心情全部被它所吸引著
[00:04:26.000 --> 00:04:28.000]  完全的吸引
[00:04:28.000 --> 00:04:30.000]  沒有再想想這個想想那個
[00:04:30.000 --> 00:04:32.000]  又否
[00:04:32.000 --> 00:04:34.000]  想想這個想想那個
[00:04:34.000 --> 00:04:36.000]  不知道自己想到哪裡了
[00:04:36.000 --> 00:04:38.000]  白白日夢的
[00:04:38.000 --> 00:04:40.000]  不好意思神啊我又不是想這樣的
[00:04:40.000 --> 00:04:42.000]  那一天
[00:04:42.000 --> 00:04:44.000]  我還有電話沒打
[00:04:44.000 --> 00:04:46.000]  不是這樣的
[00:04:46.000 --> 00:04:48.000]  不是那些男人
[00:04:48.000 --> 00:04:50.000]  老婆一說話的時候
[00:04:50.000 --> 00:04:52.000]  又看錶又看報紙
[00:04:52.000 --> 00:04:54.000]  心都不在那裡
[00:04:54.000 --> 00:04:56.000]  吸引完全的吸引
[00:04:56.000 --> 00:04:58.000]  就好像香氣的芬芳
[00:04:58.000 --> 00:05:00.000]  第三
[00:05:00.000 --> 00:05:02.000]  是高遊
[00:05:02.000 --> 00:05:04.000]  高遊呢
[00:05:04.000 --> 00:05:06.000]  William St. Terry說的很特別
[00:05:06.000 --> 00:05:08.000]  他說
[00:05:08.000 --> 00:05:10.000]  高遊是怎樣呢
[00:05:10.000 --> 00:05:12.000]  高遊就是
[00:05:12.000 --> 00:05:14.000]  求主的禱告
[00:05:14.000 --> 00:05:16.000]  禱告的時候就像高遊一樣
[00:05:16.000 --> 00:05:18.000]  名字出現的時候就像高遊一樣
[00:05:18.000 --> 00:05:20.000]  軟化我一切的
[00:05:20.000 --> 00:05:22.000]  剛硬油
[00:05:22.000 --> 00:05:24.000]  抹油
[00:05:24.000 --> 00:05:26.000]  軟化我心裡一切的剛硬
[00:05:26.000 --> 00:05:28.000]  求你這個高遊平復我心裡
[00:05:28.000 --> 00:05:30.000]  一切的波動
[00:05:30.000 --> 00:05:32.000]  求你這個高遊
[00:05:32.000 --> 00:05:34.000]  醫治我一切的心病
[00:05:34.000 --> 00:05:36.000]  以前的油是可以醫病的
[00:05:36.000 --> 00:05:38.000]  我們中國是一樣的
[00:05:38.000 --> 00:05:40.000]  抹油是可以醫病的
[00:05:40.000 --> 00:05:42.000]  這個油是可以soothing
[00:05:42.000 --> 00:05:44.000]  軟化我自己的剛硬
[00:05:44.000 --> 00:05:46.000]  這個禱告可以
[00:05:46.000 --> 00:05:48.000]  平復我心裡的波動
[00:05:48.000 --> 00:05:50.000]  那些硬硬的
[00:05:50.000 --> 00:05:52.000]  soothing all is rough
[00:05:52.000 --> 00:05:54.000]  in me
[00:05:54.000 --> 00:05:56.000]  有時候心裡有很多
[00:05:56.000 --> 00:05:58.000]  硬硬的東西
[00:05:58.000 --> 00:06:00.000]  神的高遊
[00:06:00.000 --> 00:06:02.000]  一個禱告一個正觀一個真正的禱告
[00:06:02.000 --> 00:06:04.000]  是可以軟化我的心
[00:06:04.000 --> 00:06:06.000]  平復那些硬硬的
[00:06:06.000 --> 00:06:08.000]  怨恨那些不滿
[00:06:08.000 --> 00:06:10.000]  然後醫治心靈
[00:06:10.000 --> 00:06:12.000]  裡面的心病
[00:06:12.000 --> 00:06:14.000]  我不知道
[00:06:14.000 --> 00:06:16.000]  他們所說的話
[00:06:16.000 --> 00:06:18.000]  對你有沒有一個共鳴
[00:06:18.000 --> 00:06:20.000]  我們自己的思想
[00:06:20.000 --> 00:06:22.000]  在過去這段日子裡你的禱告
[00:06:22.000 --> 00:06:24.000]  有沒有這樣的效果
[00:06:24.000 --> 00:06:26.000]  結果
[00:06:26.000 --> 00:06:28.000]  我不是說你的禱告靚不靚
[00:06:28.000 --> 00:06:30.000]  我不是問你的禱告之後
[00:06:30.000 --> 00:06:32.000]  神有沒有聽到
[00:06:32.000 --> 00:06:34.000]  你的恩典成就
[00:06:34.000 --> 00:06:36.000]  這些都是非常好的經歷
[00:06:36.000 --> 00:06:38.000]  不過我想問有沒有曾經真的為了禱告
[00:06:38.000 --> 00:06:40.000]  為了愛神為了神自己
[00:06:40.000 --> 00:06:42.000]  而來到神的面前禱告
[00:06:42.000 --> 00:06:44.000]  以至你禱告裡靈修生活
[00:06:44.000 --> 00:06:46.000]  你經歷了那種
[00:06:46.000 --> 00:06:48.000]  神魂顛倒
[00:06:48.000 --> 00:06:50.000]  那種陶醉
[00:06:50.000 --> 00:06:52.000]  被神完全吸引
[00:06:52.000 --> 00:06:54.000]  而不能再想到
[00:06:54.000 --> 00:06:56.000]  其他東西
[00:06:56.000 --> 00:06:58.000]  去作為薰芳
[00:06:58.000 --> 00:07:00.000]  和軟化了心靈的剛硬
[00:07:00.000 --> 00:07:02.000]  如果是這樣的話
[00:07:02.000 --> 00:07:04.000]  你就真的體會到
[00:07:04.000 --> 00:07:06.000]  那種禱告的味道
[00:07:06.000 --> 00:07:08.000]  第一章第四節A
[00:07:08.000 --> 00:07:10.000]  那裡靈修學者
[00:07:10.000 --> 00:07:12.000]  很喜歡那句話
[00:07:12.000 --> 00:07:14.000]  願你來吸引我
[00:07:14.000 --> 00:07:16.000]  我們必快跑來跟隨你
[00:07:16.000 --> 00:07:18.000]  這個呢
[00:07:18.000 --> 00:07:20.000]  就是我們剛才唱的那首歌裡
[00:07:20.000 --> 00:07:22.000]  有一句話
[00:07:22.000 --> 00:07:24.000]  願你來吸引我
[00:07:24.000 --> 00:07:26.000]  我就快跑來跟隨你
[00:07:28.000 --> 00:07:30.000]  法蘭斯
[00:07:30.000 --> 00:07:32.000]  他就說
[00:07:32.000 --> 00:07:34.000]  你看到這句話
[00:07:34.000 --> 00:07:36.000]  在作品裡
[00:07:36.000 --> 00:07:38.000]  我心裡覺得很難過
[00:07:38.000 --> 00:07:40.000]  突然間我感覺到
[00:07:40.000 --> 00:07:42.000]  為什麼我們從神之間
[00:07:42.000 --> 00:07:44.000]  始終距離是這麼大
[00:07:44.000 --> 00:07:46.000]  相距是這麼遠
[00:07:46.000 --> 00:07:48.000]  我們的想法
[00:07:48.000 --> 00:07:50.000]  神的想法
[00:07:50.000 --> 00:07:52.000]  我們的意志
[00:07:52.000 --> 00:07:54.000]  神的意志
[00:07:54.000 --> 00:07:56.000]  我們的價值取向
[00:07:56.000 --> 00:07:58.000]  我們的決定
[00:07:58.000 --> 00:08:00.000]  神的決定經常差距這麼大
[00:08:00.000 --> 00:08:02.000]  如果這麼大的話
[00:08:02.000 --> 00:08:04.000]  怎麼可以是情侶呢
[00:08:04.000 --> 00:08:06.000]  大家明白什麼叫情侶嗎
[00:08:06.000 --> 00:08:08.000]  什麼叫一個一個好的婚姻嗎
[00:08:08.000 --> 00:08:10.000]  一個一個好的婚姻
[00:08:10.000 --> 00:08:12.000]  那些好的婚姻
[00:08:12.000 --> 00:08:14.000]  恩愛的婚姻你見過的
[00:08:14.000 --> 00:08:16.000]  二十幾年 二十五年
[00:08:16.000 --> 00:08:18.000]  他們慶祝婚姻的時候拍一張照片
[00:08:18.000 --> 00:08:20.000]  兩個像的 有夫妻相
[00:08:20.000 --> 00:08:22.000]  其實不是有夫妻相
[00:08:22.000 --> 00:08:24.000]  你看他初初結婚的時候
[00:08:24.000 --> 00:08:26.000]  兩個是不像的
[00:08:26.000 --> 00:08:28.000]  為什麼見了二十五年之後像呢
[00:08:28.000 --> 00:08:30.000]  不是說在一起這麼胖
[00:08:30.000 --> 00:08:32.000]  而是他們的表情
[00:08:32.000 --> 00:08:34.000]  他們笑的時候是一樣的笑法
[00:08:34.000 --> 00:08:36.000]  因為本來是兩個完全不同的世界
[00:08:36.000 --> 00:08:38.000]  兩個完全不同的人
[00:08:38.000 --> 00:08:40.000]  兩個完全不同的性格
[00:08:40.000 --> 00:08:42.000]  走在一起的時候
[00:08:42.000 --> 00:08:44.000]  慢慢慢慢互相改變
[00:08:44.000 --> 00:08:46.000]  慢慢慢慢互相改變
[00:08:46.000 --> 00:08:48.000]  到那個地步 他們的決定
[00:08:48.000 --> 00:08:50.000]  不用說的 大家默契
[00:08:50.000 --> 00:08:52.000]  喜歡的東西
[00:08:52.000 --> 00:08:54.000]  慢慢慢慢互相相同
[00:08:54.000 --> 00:08:56.000]  不喜歡的東西 互相慢慢慢慢接近
[00:08:56.000 --> 00:08:58.000]  大家的興趣
[00:08:58.000 --> 00:09:00.000]  大家的想法
[00:09:00.000 --> 00:09:02.000]  大家的價值 大家人生的取向
[00:09:02.000 --> 00:09:04.000]  大家喜怒哀樂
[00:09:04.000 --> 00:09:06.000]  是如何的接近
[00:09:06.000 --> 00:09:08.000]  這就是一個真正的
[00:09:08.000 --> 00:09:10.000]  幸福的
[00:09:10.000 --> 00:09:12.000]  感情的婚姻
[00:09:12.000 --> 00:09:14.000]  同樣的 和神之間的關係
[00:09:14.000 --> 00:09:16.000]  快跑跟隨
[00:09:16.000 --> 00:09:18.000]  Bernard of Clairvaux說
[00:09:18.000 --> 00:09:20.000]  快跑跟隨
[00:09:20.000 --> 00:09:22.000]  我們神不用改
[00:09:22.000 --> 00:09:24.000]  他的性格不需要改
[00:09:24.000 --> 00:09:26.000]  他的意志不需要改
[00:09:26.000 --> 00:09:28.000]  不像夫婦一樣 你改我 我改你
[00:09:28.000 --> 00:09:30.000]  大家慢慢慢慢會合成成為一體
[00:09:30.000 --> 00:09:32.000]  心靈都同一樣
[00:09:32.000 --> 00:09:34.000]  神是永恆的 神是無限的
[00:09:34.000 --> 00:09:36.000]  神是絕對的
[00:09:36.000 --> 00:09:38.000]  問題是我們和神差得太遠
[00:09:38.000 --> 00:09:40.000]  我們初初信主的時候
[00:09:40.000 --> 00:09:42.000]  我們所喜歡的東西和神所喜歡的差很遠
[00:09:42.000 --> 00:09:44.000]  我們所追尋的東西
[00:09:44.000 --> 00:09:46.000]  和神所認為有價值的東西
[00:09:46.000 --> 00:09:48.000]  差很遠
[00:09:48.000 --> 00:09:50.000]  我們認為開心的東西和神認為開心的東西
[00:09:50.000 --> 00:09:52.000]  差很遠
[00:09:52.000 --> 00:09:54.000]  我們認為不開心的東西 煩躁的東西
[00:09:54.000 --> 00:09:56.000]  和神和主耶穌自己所煩躁的東西
[00:09:56.000 --> 00:09:58.000]  差很遠
[00:09:58.000 --> 00:10:00.000]  就是我們在快跑跟隨的過程裏
[00:10:00.000 --> 00:10:02.000]  屬靈的成長就是我們的意志
[00:10:02.000 --> 00:10:04.000]  慢慢慢慢透過這些屬靈的經歷
[00:10:04.000 --> 00:10:06.000]  慢慢被神所改變
[00:10:06.000 --> 00:10:08.000]  越來越像神自己
[00:10:08.000 --> 00:10:10.000]  越來越像他
[00:10:10.000 --> 00:10:12.000]  到一個地步 突然間竟然有一天
[00:10:12.000 --> 00:10:14.000]  發覺原來我已經愛上神所愛
[00:10:14.000 --> 00:10:16.000]  生氣神所生氣
[00:10:16.000 --> 00:10:18.000]  追求神所認為有價值的東西
[00:10:18.000 --> 00:10:20.000]  追求神所認為有價值的東西
[00:10:20.000 --> 00:10:22.000]  挑起神所認為沒有意思的東西
[00:10:22.000 --> 00:10:24.000]  所以保羅說我以前以為
[00:10:24.000 --> 00:10:26.000]  要我有益的 現在認為也有損
[00:10:26.000 --> 00:10:28.000]  被當作是垃圾
[00:10:28.000 --> 00:10:30.000]  不斷的追求
[00:10:30.000 --> 00:10:32.000]  得著耶穌基督
[00:10:32.000 --> 00:10:34.000]  這個就是快跑跟隨
[00:10:34.000 --> 00:10:36.000]  生命的改變
[00:10:36.000 --> 00:10:38.000]  這個Bernard所說的話
[00:10:38.000 --> 00:10:40.000]  這個就是那個渴慕
[00:10:40.000 --> 00:10:42.000]  追求
[00:10:42.000 --> 00:10:44.000]  所以你說 嘩 搞這麼久
[00:10:44.000 --> 00:10:46.000]  搞了三節
[00:10:46.000 --> 00:10:48.000]  三節也要搞很久 不過不用擔心
[00:10:48.000 --> 00:10:50.000]  我不會三節三節搞下去
[00:10:50.000 --> 00:10:52.000]  要搞幾個月
[00:10:52.000 --> 00:10:54.000]  不過我想讓你看見
[00:10:54.000 --> 00:10:56.000]  只是三節也有這麼多東西說
[00:10:56.000 --> 00:10:58.000]  你不要問我
[00:10:58.000 --> 00:11:00.000]  他本來是不是這個意思 哪有這麼多東西
[00:11:00.000 --> 00:11:02.000]  剛才說的 沒有這麼多東西
[00:11:02.000 --> 00:11:04.000]  本來作者沒有這麼多東西 不要緊
[00:11:04.000 --> 00:11:06.000]  你看到這麼多東西就行了
[00:11:06.000 --> 00:11:08.000]  那些東西是真東西
[00:11:08.000 --> 00:11:10.000]  這些屬靈的經歷 他們所體會
[00:11:10.000 --> 00:11:12.000]  共鳴到的東西 也是很寶貴的
[00:11:12.000 --> 00:11:14.000]  今天晚上我想和大家分享那些東西
[00:11:14.000 --> 00:11:16.000]  他們對聖經的
[00:11:16.000 --> 00:11:18.000]  詮釋的過程裏面
[00:11:18.000 --> 00:11:20.000]  所感受到的東西
[00:11:20.000 --> 00:11:22.000]  另外一個渴慕追求裏面
[00:11:22.000 --> 00:11:24.000]  法國靈修學者
[00:11:24.000 --> 00:11:26.000]  也很喜歡另外一句話
[00:11:26.000 --> 00:11:28.000]  第二章第五節
[00:11:28.000 --> 00:11:30.000]  第二章第五節裏說
[00:11:30.000 --> 00:11:32.000]  我因愛成病
[00:11:32.000 --> 00:11:34.000]  第二章第五節後面說
[00:11:34.000 --> 00:11:36.000]  我因愛成病
[00:11:36.000 --> 00:11:38.000]  The wound of love
[00:11:38.000 --> 00:11:40.000]  The wound of love
[00:11:40.000 --> 00:11:42.000]  因愛成病
[00:11:42.000 --> 00:11:44.000]  有一點點奇怪
[00:11:44.000 --> 00:11:46.000]  愛不是甜蜜的嗎
[00:11:46.000 --> 00:11:48.000]  為什麼愛到病呢
[00:11:48.000 --> 00:11:50.000]  病態的愛
[00:11:50.000 --> 00:11:52.000]  不是不正常的愛
[00:11:52.000 --> 00:11:54.000]  而是帶著一點點痛苦的愛
[00:11:54.000 --> 00:11:56.000]  The wound of love
[00:11:56.000 --> 00:11:58.000]  這句話
[00:11:58.000 --> 00:12:00.000]  如果你看靈修學的2000年的作品裏面
[00:12:00.000 --> 00:12:02.000]  你會發覺是重複重複的一個主題
[00:12:02.000 --> 00:12:04.000]  是重複重複的一個主題
[00:12:04.000 --> 00:12:06.000]  親近神的時候
[00:12:06.000 --> 00:12:08.000]  到極盡的時候
[00:12:08.000 --> 00:12:10.000]  愛會變成有一點點
[00:12:10.000 --> 00:12:12.000]  受傷的愛
[00:12:12.000 --> 00:12:14.000]  受傷的愛
[00:12:14.000 --> 00:12:16.000]  The wound of love
[00:12:16.000 --> 00:12:18.000]  這個題目也是一本
[00:12:18.000 --> 00:12:20.000]  靈修學的名著
[00:12:20.000 --> 00:12:22.000]  近代的名著的名字
[00:12:22.000 --> 00:12:24.000]  就是現在我們
[00:12:24.000 --> 00:12:26.000]  當今的英國
[00:12:26.000 --> 00:12:28.000]  的大主教
[00:12:28.000 --> 00:12:30.000]  Bishop of Canterbury
[00:12:30.000 --> 00:12:32.000]  就是這個William
[00:12:32.000 --> 00:12:34.000]  Rowan William
[00:12:34.000 --> 00:12:36.000]  所寫的書
[00:12:36.000 --> 00:12:38.000]  是大主教
[00:12:38.000 --> 00:12:40.000]  當年他在劍橋
[00:12:40.000 --> 00:12:42.000]  牛津的時候
[00:12:42.000 --> 00:12:44.000]  他就是講這個的意念
[00:12:44.000 --> 00:12:46.000]  然後寫成這本書
[00:12:46.000 --> 00:12:48.000]  叫做Wound of Love
[00:12:48.000 --> 00:12:50.000]  當年我都在他的門下
[00:12:50.000 --> 00:12:52.000]  受學
[00:12:52.000 --> 00:12:54.000]  很佩服他這麼有深度
[00:12:54.000 --> 00:12:56.000]  在歷代的靈修裏面一直找到
[00:12:56.000 --> 00:12:58.000]  這麼深刻的體會
[00:12:58.000 --> 00:13:00.000]  誰知道現在搞成這樣
[00:13:00.000 --> 00:13:02.000]  做了大主教之後這麼政治化
[00:13:02.000 --> 00:13:04.000]  不過也算是有良心
[00:13:04.000 --> 00:13:06.000]  最近查理斯和彭美拉
[00:13:06.000 --> 00:13:08.000]  結婚的時候
[00:13:08.000 --> 00:13:10.000]  他死都不肯講道
[00:13:10.000 --> 00:13:12.000]  和他主持婚禮就算了
[00:13:12.000 --> 00:13:14.000]  沒有對我說
[00:13:14.000 --> 00:13:16.000]  他比講那些行貨出來
[00:13:16.000 --> 00:13:18.000]  我真的完全失望
[00:13:18.000 --> 00:13:20.000]  但是無論如何
[00:13:20.000 --> 00:13:22.000]  我覺得是很可惜的
[00:13:22.000 --> 00:13:24.000]  其實他是一個很深度的靈修學者
[00:13:24.000 --> 00:13:26.000]  後來不知道為什麼轉去神學
[00:13:26.000 --> 00:13:28.000]  那些神學立場又一般般
[00:13:28.000 --> 00:13:30.000]  尤其是對婚姻同性戀的立場
[00:13:30.000 --> 00:13:32.000]  我們都沒辦法接受
[00:13:32.000 --> 00:13:34.000]  很可惜
[00:13:34.000 --> 00:13:36.000]  不過這個Wound of Love是一個歷代靈修裏面
[00:13:36.000 --> 00:13:38.000]  一個很重要的題目
[00:13:38.000 --> 00:13:40.000]  為什麼恩愛成病呢
[00:13:40.000 --> 00:13:44.000]  Origin就說
[00:13:44.000 --> 00:13:48.000]  因為當你被神的愛箭
[00:13:48.000 --> 00:13:52.000]  你記得愛箭就是希臘的一個意象
[00:13:52.000 --> 00:13:54.000]  就是愛神的箭
[00:13:54.000 --> 00:13:56.000]  射中的時候
[00:13:56.000 --> 00:13:58.000]  其實你是最幸福的
[00:13:58.000 --> 00:14:00.000]  不過箭射中你是會痛的
[00:14:00.000 --> 00:14:02.000]  為什麼會痛呢
[00:14:02.000 --> 00:14:06.000]  哲學家海德格就提過
[00:14:06.000 --> 00:14:08.000]  痛其實很特別
[00:14:08.000 --> 00:14:10.000]  痛的時候
[00:14:10.000 --> 00:14:12.000]  當我們痛的時候
[00:14:12.000 --> 00:14:14.000]  就令我們意識到我們自己的存在
[00:14:14.000 --> 00:14:16.000]  真的
[00:14:16.000 --> 00:14:18.000]  你不痛你不意識到自己的存在
[00:14:18.000 --> 00:14:20.000]  大家知道有一種病
[00:14:20.000 --> 00:14:22.000]  有些很少的
[00:14:22.000 --> 00:14:24.000]  幾十萬人裏面有一種就是不知道痛的
[00:14:24.000 --> 00:14:26.000]  那些人是很慘的
[00:14:26.000 --> 00:14:28.000]  我們痛很怕痛
[00:14:28.000 --> 00:14:30.000]  那種病是不是很痛呢
[00:14:30.000 --> 00:14:32.000]  沒有痛的感覺其實是最危險的
[00:14:32.000 --> 00:14:34.000]  最痛苦的
[00:14:34.000 --> 00:14:36.000]  為什麼呢 因為他斷了手指他自己都不知道
[00:14:36.000 --> 00:14:38.000]  損了他也不知道
[00:14:38.000 --> 00:14:40.000]  因為他不會痛的
[00:14:40.000 --> 00:14:42.000]  痛是幫助我們知道哎呀
[00:14:42.000 --> 00:14:44.000]  有危險 哎呀我知道自己在這裏
[00:14:44.000 --> 00:14:46.000]  所以海德格比較哲學一點
[00:14:46.000 --> 00:14:48.000]  海德格這個哲學家說
[00:14:48.000 --> 00:14:50.000]  當我們痛的時候
[00:14:50.000 --> 00:14:52.000]  我們就會突出了自己的存在
[00:14:52.000 --> 00:14:54.000]  找到生存的意義
[00:14:56.000 --> 00:14:58.000]  很多時候我們在愛裏面
[00:14:58.000 --> 00:15:00.000]  極盡的時候我們會整個身體不舒服
[00:15:00.000 --> 00:15:02.000]  那種不舒服
[00:15:02.000 --> 00:15:04.000]  是一種很奇妙的不舒服
[00:15:04.000 --> 00:15:06.000]  就好像初戀的時候
[00:15:06.000 --> 00:15:08.000]  初戀的時候 未初戀之前
[00:15:08.000 --> 00:15:10.000]  沒有什麼好的生活
[00:15:10.000 --> 00:15:12.000]  一天都上班
[00:15:12.000 --> 00:15:14.000]  上學
[00:15:14.000 --> 00:15:16.000]  回家做功課
[00:15:16.000 --> 00:15:18.000]  但突然初戀一來臨的時候
[00:15:18.000 --> 00:15:20.000]  什麼都被他搞亂了 由早到晚都不舒服
[00:15:20.000 --> 00:15:22.000]  是吧 亂七八糟的
[00:15:22.000 --> 00:15:24.000]  這就是恩愛成病的感覺
[00:15:24.000 --> 00:15:26.000]  走到哪裡都想起他
[00:15:26.000 --> 00:15:28.000]  真是麻煩 是吧
[00:15:28.000 --> 00:15:30.000]  去到那裏都看到什麼
[00:15:30.000 --> 00:15:32.000]  聽到任何一首歌都想起他
[00:15:32.000 --> 00:15:34.000]  是吧
[00:15:34.000 --> 00:15:36.000]  心神彷彿
