
[00:00:00.000 --> 00:00:02.500]  開始時我想先提一件事
[00:06:40.000 --> 00:06:42.000]  然後他一打開
[00:06:42.000 --> 00:06:45.000]  就是聖經的以賽亞書六十一篇
[00:06:45.000 --> 00:06:47.000]  他就讀出剛才我們所讀的
[00:06:47.000 --> 00:06:49.000]  第一第二節的經文
[00:06:49.000 --> 00:06:51.000]  然後他蓋上了
[00:06:51.000 --> 00:06:53.000]  捲起這卷的書卷
[00:06:53.000 --> 00:06:55.000]  然後他就說
[00:06:55.000 --> 00:07:00.000]  這經今天應驗在你們的耳中
[00:07:00.000 --> 00:07:02.000]  也就表示
[00:07:02.000 --> 00:07:04.000]  所提及的一切的預言
[00:07:04.000 --> 00:07:08.000]  今天應驗在我的身上
[00:07:08.000 --> 00:07:10.000]  主耶穌清楚知道
[00:07:10.000 --> 00:07:14.000]  祂來到要將這一種生命的釋放和平安
[00:07:14.000 --> 00:07:16.000]  賜給人
[00:07:16.000 --> 00:07:17.000]  因此清楚的講述
[00:07:17.000 --> 00:07:21.000]  這經應驗在你們當中
[00:07:21.000 --> 00:07:23.000]  所以當你讀的時候
[00:07:23.000 --> 00:07:24.000]  你知道聖經所說的
[00:07:24.000 --> 00:07:26.000]  是曾經發生的事情
[00:07:26.000 --> 00:07:29.000]  今天已經成全的事情
[00:07:29.000 --> 00:07:33.000]  聖經說主耶穌說的靈在我身上
[00:07:33.000 --> 00:07:35.000]  神的大能的聖靈
[00:07:35.000 --> 00:07:38.000]  充滿在主耶穌的生命當中
[00:07:38.000 --> 00:07:42.000]  所以你記得當天使向瑪利亞
[00:07:42.000 --> 00:07:44.000]  宣告信息的時候
[00:07:44.000 --> 00:07:46.000]  告訴她
[00:07:46.000 --> 00:07:48.000]  你是蒙福的女子
[00:07:48.000 --> 00:07:51.000]  聖靈要臨在你的身上
[00:07:51.000 --> 00:07:55.000]  至高者的大能要浮避你
[00:07:55.000 --> 00:07:58.000]  聖者從祂而出
[00:07:58.000 --> 00:08:03.000]  後來當主耶穌來到接受約翰的洗禮的時候
[00:08:03.000 --> 00:08:05.000]  從水裡上來
[00:08:05.000 --> 00:08:06.000]  聖經就說
[00:08:06.000 --> 00:08:09.000]  聖靈好像甲子降臨在他身上
[00:08:09.000 --> 00:08:13.000]  聖經所說是沒有限量的
[00:08:13.000 --> 00:08:16.000]  完全的臨到他身上
[00:08:16.000 --> 00:08:18.000]  在主耶穌一生的服事裡
[00:08:18.000 --> 00:08:21.000]  祂是一個完全的人
[00:08:21.000 --> 00:08:25.000]  但是聖靈完全的充滿著祂
[00:08:25.000 --> 00:08:27.000]  顯明出祂是神的兒子
[00:08:27.000 --> 00:08:32.000]  帶著能力去改變很多很多的生命
[00:08:32.000 --> 00:08:36.000]  主耶穌帶著能力去釋放去改變生命
[00:08:36.000 --> 00:08:38.000]  待會你會看到下面所說及的情況
[00:08:38.000 --> 00:08:41.000]  就是說到有因連出現
[00:08:41.000 --> 00:08:43.000]  大家記得第二節所說
[00:08:43.000 --> 00:08:46.000]  報告耶和華的因連
[00:08:46.000 --> 00:08:49.000]  神自己的因連是什麼的連呢?
[00:08:49.000 --> 00:08:51.000]  他們很快就會想到
[00:08:51.000 --> 00:08:53.000]  在舊的聖經提及的欺連
[00:08:53.000 --> 00:08:55.000]  多久有一次的欺連?
[00:08:55.000 --> 00:08:57.000]  每五十年有一次的欺連
[00:08:57.000 --> 00:08:59.000]  在舊的聖經裡說到
[00:08:59.000 --> 00:09:01.000]  這段時間裡面救約猶太人
[00:09:01.000 --> 00:09:02.000]  他們馬上知道
[00:09:02.000 --> 00:09:06.000]  在這段時間所有的奴隸會被釋放
[00:09:06.000 --> 00:09:08.000]  過去曾經欠的債項
[00:09:08.000 --> 00:09:11.000]  今天是完全豁免了
[00:09:11.000 --> 00:09:13.000]  曾經因為一些困難
[00:09:13.000 --> 00:09:16.000]  把自己的田地抵押了
[00:09:16.000 --> 00:09:18.000]  到欺連來的時候
[00:09:18.000 --> 00:09:23.000]  他們可以無償地取回自己的土地
[00:09:23.000 --> 00:09:24.000]  但正在說的
[00:09:24.000 --> 00:09:27.000]  更加在說耶穌基督來到的時候
[00:09:27.000 --> 00:09:29.000]  祂帶來了因連
[00:09:29.000 --> 00:09:32.000]  人得著更完全的釋放
[00:09:32.000 --> 00:09:34.000]  得著真正的自由
[00:09:34.000 --> 00:09:38.000]  完全地在神面前領受那份平安
[00:09:38.000 --> 00:09:40.000]  這份平安帶著能力
[00:09:40.000 --> 00:09:44.000]  把一切生命的情況扭轉過來
[00:09:44.000 --> 00:09:46.000]  因此你會發覺聖經下面再提及
[00:09:46.000 --> 00:09:50.000]  很多的代替
[00:09:50.000 --> 00:09:53.000]  大家再看61章第三節
[00:09:53.000 --> 00:09:57.000]  賜華官與石安悲哀的人
[00:09:57.000 --> 00:09:59.000]  代替了什麼?
[00:09:59.000 --> 00:10:00.000]  灰塵
[00:10:00.000 --> 00:10:04.000]  喜樂猶代替了悲哀
[00:10:04.000 --> 00:10:08.000]  讚美的衣裳代替了憂傷之靈
[00:10:08.000 --> 00:10:11.000]  一直在說那種轉變
[00:10:11.000 --> 00:10:14.000]  因為救恩的大能將生命改變過來
[00:10:14.000 --> 00:10:16.000]  本來是悲下的生命
[00:10:16.000 --> 00:10:18.000]  變成榮耀的生命
[00:10:18.000 --> 00:10:21.000]  本來是悲哀的變為喜樂
[00:10:21.000 --> 00:10:24.000]  憂傷的變為讚美
[00:10:24.000 --> 00:10:26.000]  一直在說那種代替
[00:10:26.000 --> 00:10:28.000]  那種改變
[00:10:28.000 --> 00:10:31.000]  大家可能有很多機會聽到
[00:10:31.000 --> 00:10:33.000]  一些新信主的朋友
[00:10:33.000 --> 00:10:35.000]  講述他們信主的經過
[00:10:35.000 --> 00:10:36.000]  我自己特別深刻
[00:10:36.000 --> 00:10:39.000]  很多時候聽到一些過來人
[00:10:39.000 --> 00:10:41.000]  大家知道什麼是過來人
[00:10:41.000 --> 00:10:43.000]  講他們的經歷
[00:10:43.000 --> 00:10:46.000]  過來人的意思是他們曾經吸毒
[00:10:46.000 --> 00:10:50.000]  或者有些很嚴重的毒人
[00:10:50.000 --> 00:10:52.000]  我記得好幾次聽他們分享的時候
[00:10:52.000 --> 00:10:56.000]  講述到他們自己的生命的轉變
[00:10:56.000 --> 00:10:57.000]  不單止自己改變
[00:10:57.000 --> 00:11:00.000]  還有他們成為了別人的幫助
[00:11:00.000 --> 00:11:04.000]  幫助一些有同類問題的人
[00:11:04.000 --> 00:11:06.000]  我記得第一次一個聚會裡
[00:11:06.000 --> 00:11:09.000]  有四十多人站在台上
[00:11:09.000 --> 00:11:12.000]  他們一起唱詩歌獻唱
[00:11:12.000 --> 00:11:15.000]  他們全部都是過來人
[00:11:15.000 --> 00:11:19.000]  還有他們家庭的成員
[00:11:19.000 --> 00:11:23.000]  這些朋友他們全部接受了一個
[00:11:23.000 --> 00:11:27.000]  戒毒訓練班
[00:11:27.000 --> 00:11:30.000]  他們本身是因為信仰的緣故
[00:11:30.000 --> 00:11:34.000]  他們完全解除了很多嚴重的毒人
[00:11:34.000 --> 00:11:36.000]  但是他們自己受訓練
[00:11:36.000 --> 00:11:38.000]  他們接受幫助
[00:11:38.000 --> 00:11:41.000]  怎樣去幫助其他將會有同樣
[00:11:41.000 --> 00:11:45.000]  或者已經有這些捆綁的人
[00:11:45.000 --> 00:11:47.000]  而他們的家人都受訓
[00:11:47.000 --> 00:11:50.000]  去幫助這些困難的家人
[00:11:50.000 --> 00:11:53.000]  當我聽到他們唱詩歌的時候
[00:11:53.000 --> 00:11:55.000]  心裡面感受到一件事情
[00:11:55.000 --> 00:11:56.000]  聖經所說
[00:11:56.000 --> 00:12:00.000]  「這福音本是神的大能」
[00:12:00.000 --> 00:12:03.000]  要救一切相信
[00:12:03.000 --> 00:12:04.000]  有人認為福音
[00:12:04.000 --> 00:12:06.000]  耶穌基督誕生的事情
[00:12:06.000 --> 00:12:08.000]  二千多年的事情
[00:12:08.000 --> 00:12:10.000]  古老的事情
[00:12:10.000 --> 00:12:13.000]  已經失去了今天的作用
[00:12:13.000 --> 00:12:15.000]  很老套的事情
[00:12:15.000 --> 00:12:19.000]  已經今天沒有價值了
[00:12:19.000 --> 00:12:21.000]  當保羅說一句話的時候
[00:12:21.000 --> 00:12:22.000]  他曾經說
[00:12:22.000 --> 00:12:25.000]  「我不以福音為恥」
[00:12:25.000 --> 00:12:28.000]  因為「這福音本是神的大能」
[00:12:28.000 --> 00:12:31.000]  要救一切相信的人
[00:12:31.000 --> 00:12:33.000]  我們不會以福音為恥
[00:12:33.000 --> 00:12:34.000]  因為我們經驗到
[00:12:34.000 --> 00:12:36.000]  也看見神的福音大能
[00:12:36.000 --> 00:12:38.000]  怎樣改變生命
[00:12:38.000 --> 00:12:42.000]  怎樣帶來給生命極大的轉變
[00:12:42.000 --> 00:12:43.000]  聖經提到
[00:12:43.000 --> 00:12:47.000]  這種代替叫我們成為公義樹
[00:12:47.000 --> 00:12:50.000]  過去不義的鬼扎的生命
[00:12:50.000 --> 00:12:53.000]  成為公義和正直的生命
[00:12:53.000 --> 00:12:55.000]  用公義樹去描寫
[00:12:55.000 --> 00:12:57.000]  教徒的生命
[00:12:57.000 --> 00:13:00.000]  香港有個機構叫公義樹
[00:13:00.000 --> 00:13:02.000]  這裡所說的樹是象樹
[00:13:02.000 --> 00:13:04.000]  象樹如果大家知道
[00:13:04.000 --> 00:13:07.000]  是一些很堅固很堅強
[00:13:07.000 --> 00:13:08.000]  和很有韌力的
[00:13:08.000 --> 00:13:10.000]  堅韌的一些木材
[00:13:10.000 --> 00:13:12.000]  一些樹木
[00:13:12.000 --> 00:13:13.000]  聖經提到
[00:13:13.000 --> 00:13:16.000]  人成為了神的子民之後
[00:13:16.000 --> 00:13:20.000]  領受一個公義堅強的生命
[00:13:20.000 --> 00:13:22.000]  這也是我們所見到
[00:13:22.000 --> 00:13:26.000]  聖經所描述的狀況
[00:13:26.000 --> 00:13:28.000]  這個公義樹帶著能力
[00:13:28.000 --> 00:13:29.000]  因此第四節說
[00:13:29.000 --> 00:13:32.000]  他們必修造已久的方牆
[00:13:32.000 --> 00:13:34.000]  建立先前淒涼之處
[00:13:34.000 --> 00:13:38.000]  重修歷代方涼之城
[00:13:38.000 --> 00:13:39.000]  這裡不單止說
[00:13:39.000 --> 00:13:41.000]  聖經裡面說到
[00:13:41.000 --> 00:13:43.000]  以色列人將會回歸到耶路撒冷
[00:13:43.000 --> 00:13:45.000]  重建城牆
[00:13:45.000 --> 00:13:46.000]  同樣很明顯說
[00:13:46.000 --> 00:13:48.000]  就是很多的教徒
[00:13:48.000 --> 00:13:50.000]  要去重建屬靈的生命
[00:13:50.000 --> 00:13:54.000]  也帶來了給很多很多的生命
[00:13:54.000 --> 00:13:58.000]  得著生命的祝福和重建
[00:13:58.000 --> 00:14:02.000]  因為救恩裡面帶著能力
[00:14:02.000 --> 00:14:04.000]  帶著生命改變的大能
[00:14:04.000 --> 00:14:07.000]  叫我們能夠蒙恩
[00:14:07.000 --> 00:14:08.000]  各位弟子妹
[00:14:08.000 --> 00:14:10.000]  今天如果你們感覺
[00:14:10.000 --> 00:14:13.000]  你是有很多軟弱的
[00:14:13.000 --> 00:14:14.000]  或者你感覺自己
[00:14:14.000 --> 00:14:17.000]  好像還在一些黑暗的環境生活
[00:14:17.000 --> 00:14:19.000]  你不要忘記
[00:14:19.000 --> 00:14:21.000]  你所領受的救恩
[00:14:21.000 --> 00:14:24.000]  是生命大能的救恩
[00:14:24.000 --> 00:14:28.000]  你繼續一路尋求神
[00:14:28.000 --> 00:14:29.000]  讓救恩的能力
[00:14:29.000 --> 00:14:32.000]  在你裡面可以完全的彰顯
[00:14:32.000 --> 00:14:34.000]  讓救恩的改變大能
[00:14:34.000 --> 00:14:36.000]  繼續在你生命當中
[00:14:36.000 --> 00:14:38.000]  一步一步的更新你
[00:14:38.000 --> 00:14:40.000]  你去得著神
[00:14:40.000 --> 00:14:43.000]  應許要給你的
[00:14:43.000 --> 00:14:44.000]  很多人都說
[00:14:44.000 --> 00:14:47.000]  家裡的少年很難搞
[00:14:47.000 --> 00:14:49.000]  我很記得一次
[00:14:49.000 --> 00:14:53.000]  有一位中年媽媽
[00:14:53.000 --> 00:14:56.000]  帶著她少年的兒子
[00:14:56.000 --> 00:14:58.000]  走過來跟我聊天
[00:14:58.000 --> 00:15:00.000]  這個媽媽就一路稱讚兒子
[00:15:00.000 --> 00:15:01.000]  稱讚兒子說
[00:15:01.000 --> 00:15:05.000]  兒子現在乖很多
[00:15:05.000 --> 00:15:09.000]  他竟然說跟我去喝茶
[00:15:09.000 --> 00:15:12.000]  現在家裡他肯收拾東西
[00:15:12.000 --> 00:15:13.000]  一路說
[00:15:13.000 --> 00:15:16.000]  這個兒子在旁邊
[00:15:16.000 --> 00:15:18.000]  看到他的時候笑笑口
[00:15:18.000 --> 00:15:20.000]  他沒有什麼話說
[00:15:20.000 --> 00:15:21.000]  但突然間他可能覺得
[00:15:21.000 --> 00:15:23.000]  媽媽說的太多了
[00:15:23.000 --> 00:15:24.000]  突然跟我說
[00:15:24.000 --> 00:15:26.000]  施牧師不關我的事
[00:15:26.000 --> 00:15:29.000]  上面搞定了我就這樣
[00:15:29.000 --> 00:15:32.000]  然後跟著就跟媽媽走開了
[00:15:32.000 --> 00:15:34.000]  我會心微笑地感受到
[00:15:34.000 --> 00:15:35.000]  這個少年人
[00:15:35.000 --> 00:15:38.000]  他自己都經歷了生命的轉變
[00:15:38.000 --> 00:15:39.000]  在當中
[00:15:39.000 --> 00:15:40.000]  沒錯曾經有很多
[00:15:40.000 --> 00:15:44.000]  或者是頑皮
[00:15:44.000 --> 00:15:48.000]  或者是不懂得照顧家人的時候
[00:15:48.000 --> 00:15:49.000]  但在過程當中
[00:15:49.000 --> 00:15:51.000]  上帝生命的救恩
[00:15:51.000 --> 00:15:54.000]  一路在他生命彰顯出來
[00:15:54.000 --> 00:15:54.000]  我們再看
[00:15:54.000 --> 00:15:56.000]  聖經下面再說到
[00:15:56.000 --> 00:15:57.000]  不單止神給我們經歷
[00:15:57.000 --> 00:16:00.000]  那種救恩的大能的改變
[00:16:00.000 --> 00:16:01.000]  聖經提到
[00:16:01.000 --> 00:16:04.000]  收獄的生命轉為喜樂
[00:16:04.000 --> 00:16:05.000]  和公義的生命
[00:16:05.000 --> 00:16:07.000]  在第七節聖經就說
[00:16:07.000 --> 00:16:10.000]  你們必得加倍的好處
[00:16:10.000 --> 00:16:13.000]  代替所受的羞辱
[00:16:13.000 --> 00:16:15.000]  份中所得的喜樂
[00:16:15.000 --> 00:16:17.000]  必代替所受的凌辱
[00:16:17.000 --> 00:16:21.000]  在境內必得到加倍的產業
[00:16:21.000 --> 00:16:23.000]  而且有永遠的喜樂
[00:16:23.000 --> 00:16:26.000]  必歸於你們
[00:16:26.000 --> 00:16:28.000]  聖經提到收獄
[00:16:28.000 --> 00:16:29.000]  這裡不是說
[00:16:29.000 --> 00:16:31.000]  你好像說你的生活不如人
[00:16:31.000 --> 00:16:32.000]  你沒什麼成就
[00:16:32.000 --> 00:16:34.000]  讀書不是那麼好
[00:16:34.000 --> 00:16:35.000]  所以覺得很羞愧
[00:16:35.000 --> 00:16:36.000]  不是
[00:16:36.000 --> 00:16:38.000]  聖經上說到
[00:16:38.000 --> 00:16:41.000]  罪帶來了羞辱
[00:16:41.000 --> 00:16:44.000]  因為犯罪自己承受羞辱
[00:16:44.000 --> 00:16:46.000]  也叫別人受到羞辱
[00:16:46.000 --> 00:16:48.000]  或者說凌辱
[00:16:48.000 --> 00:16:50.000]  其實我們在社會生活的時候
[00:16:50.000 --> 00:16:53.000]  常常看到一些很令人驚訝
[00:16:53.000 --> 00:16:55.000]  一聽的時候就覺得
[00:16:55.000 --> 00:16:57.000]  這樣也有的
[00:16:57.000 --> 00:17:00.000]  最近我看完新聞
[00:17:00.000 --> 00:17:01.000]  說了這樣也有的
[00:17:01.000 --> 00:17:03.000]  說了幾次
[00:17:03.000 --> 00:17:06.000]  就是竟然看到我們的同胞
[00:17:06.000 --> 00:17:09.000]  有種很奇怪的智慧
[00:17:09.000 --> 00:17:12.000]  可以做出塑膠米
[00:17:12.000 --> 00:17:15.000]  你記得新聞報導
[00:17:15.000 --> 00:17:16.000]  一看的時候
[00:17:16.000 --> 00:17:18.000]  白米很像樣
[00:17:18.000 --> 00:17:21.000]  但竟然是塑膠造成
[00:17:21.000 --> 00:17:23.000]  賣了去非洲賺錢
[00:17:23.000 --> 00:17:26.000]  趁著這個假期的時間賺得多一點
[00:17:26.000 --> 00:17:30.000]  但竟然發現原來是塑膠造的
[00:17:30.000 --> 00:17:32.000]  不會想到當人們食用了之後
[00:17:32.000 --> 00:17:36.000]  對他有什麼影響
[00:17:36.000 --> 00:17:38.000]  說起來的時候
[00:17:38.000 --> 00:17:41.000]  也會為這件事感到羞愧
[00:17:41.000 --> 00:17:43.000]  而吃了這些米的人
[00:17:43.000 --> 00:17:47.000]  後來發現身體有很多問題出現
[00:17:47.000 --> 00:17:50.000]  而知道帶給人很多傷害
[00:17:50.000 --> 00:17:51.000]  很多傷痛
[00:17:51.000 --> 00:17:54.000]  今天這個世界有很多罪的事情
[00:17:54.000 --> 00:17:56.000]  是叫人聽的時候
[00:17:56.000 --> 00:18:00.000]  或者自己在當中受到這些苦楚的時候
[00:18:00.000 --> 00:18:02.000]  也會體會到那種羞愧
[00:18:02.000 --> 00:18:06.000]  當事人也體會自己所做的事情
[00:18:06.000 --> 00:18:10.000]  我記得一位弟兄
[00:18:10.000 --> 00:18:12.000]  他自己在信主之後
[00:18:12.000 --> 00:18:16.000]  因為他過去跟太太之間的關係很惡劣
[00:18:16.000 --> 00:18:18.000]  他去到再找輔導員聊天
[00:18:18.000 --> 00:18:20.000]  輔導員一見到他的時候
[00:18:20.000 --> 00:18:24.000]  知道他以前在幫一位太太的丈夫
[00:18:24.000 --> 00:18:26.000]  忍不住就說
[00:18:26.000 --> 00:18:28.000]  原來是你呀
[00:18:28.000 --> 00:18:30.000]  你知不知道你太太因為你
[00:18:30.000 --> 00:18:34.000]  幾次想自殺
