
[00:00:00.000 --> 00:00:04.000]  感謝神的恩典讓我和弟兄姊妹分享聖經的信息
[00:02:38.400 --> 00:02:42.800]  說錯了,不是那個想這樣
[00:02:42.800 --> 00:02:49.200]  不過現在事情就變成裏面有很多垃圾了
[00:02:49.200 --> 00:02:53.800]  我就想究竟衝入立法會大樓這個行為
[00:02:53.800 --> 00:02:55.200]  是對還是錯?
[00:02:55.200 --> 00:02:58.400]  大家要聽清楚這個行為本身是對還是錯?
[00:02:58.400 --> 00:03:00.600]  我是教基督教倫理的
[00:03:00.600 --> 00:03:03.400]  我是知道不同的倫理學的理論的
[00:03:03.400 --> 00:03:05.400]  現在很流行說
[00:03:05.400 --> 00:03:08.600]  對和錯之間有很大的光譜
[00:03:08.600 --> 00:03:10.800]  有些叫做錯得來可以原諒
[00:03:10.800 --> 00:03:12.200]  錯得來可以接納
[00:03:12.200 --> 00:03:13.800]  通常我們在什麼地方說呢?
[00:03:13.800 --> 00:03:15.600]  就是在離婚的個案裏面
[00:03:15.600 --> 00:03:16.600]  其實錯就是錯
[00:03:16.600 --> 00:03:20.600]  不過你錯得來他都值得接納他的
[00:03:20.600 --> 00:03:24.400]  好了,我自己都明白這些說法
[00:03:24.400 --> 00:03:26.400]  不過我有個自己的看法就是
[00:03:26.400 --> 00:03:30.400]  我覺得衝入立法會這個行為本身是錯的
[00:03:30.400 --> 00:03:32.400]  一方面它是違法
[00:03:32.400 --> 00:03:35.200]  第二方面它在倫理上
[00:03:35.200 --> 00:03:38.000]  違反了和平理性非暴力的原則
[00:03:38.000 --> 00:03:41.200]  所以我就寫了一個帖文
[00:03:41.200 --> 00:03:42.600]  錯就是錯
[00:03:42.600 --> 00:03:46.600]  大家可能覺得你這麼硬
[00:03:46.600 --> 00:03:49.600]  不是,而是說行為本身錯是錯
[00:03:49.600 --> 00:03:51.600]  但是你考慮那個人
[00:03:51.600 --> 00:03:53.600]  其實應該是另一個層次的事
[00:03:53.600 --> 00:03:56.400]  這個人的動機或者他的背景
[00:03:56.400 --> 00:03:58.600]  但是如果我們抽離了行為
[00:03:58.600 --> 00:04:00.600]  去說那個人值得從情
[00:04:00.600 --> 00:04:03.600]  那你變成那個行為很難去處理
[00:04:03.600 --> 00:04:06.600]  等於你在學校兩個學生打架
[00:04:06.600 --> 00:04:09.600]  那你哪個有道理都好
[00:04:09.600 --> 00:04:10.600]  你動手打人就是不對
[00:04:10.600 --> 00:04:12.200]  你還手也是不對
[00:04:12.200 --> 00:04:14.600]  就行為來講其實都是不對的
[00:04:14.600 --> 00:04:16.600]  你的動機原來是被人罵的
[00:04:16.600 --> 00:04:19.000]  那你可以說你有情有可原
[00:04:19.000 --> 00:04:21.600]  情有可原是第二個層次的事
[00:04:21.600 --> 00:04:24.400]  我就很明白那些激進示威者的想法
[00:04:24.400 --> 00:04:28.200]  他就說有二百萬人和平示威都沒用了
[00:04:28.200 --> 00:04:30.400]  所以他們覺得沒有其他方法了
[00:04:30.400 --> 00:04:31.400]  時間緊迫了
[00:04:31.400 --> 00:04:33.400]  所以要用激烈的方法表達
[00:04:33.400 --> 00:04:35.400]  這個是他們的想法
[00:04:35.400 --> 00:04:39.000]  所以我就譴責衝入立法會大樓這個行為是暴行
[00:04:39.000 --> 00:04:41.400]  其實都很爆炸的說這些
[00:04:41.400 --> 00:04:43.200]  我其實沒有說他們是暴徒
[00:04:43.200 --> 00:04:45.600]  我說這個行為是暴行
[00:04:45.600 --> 00:04:49.200]  大家可能都沒辦法像我這樣預計到
[00:04:49.200 --> 00:04:53.800]  很多很多不同的同道是回應我的
[00:04:53.800 --> 00:04:57.000]  是反對我的意見才過癮
[00:04:57.000 --> 00:05:03.800]  我都不知道為什麼我突然間變了很深藍色
[00:05:03.800 --> 00:05:06.400]  但很感謝神的恩典給我很平安
[00:05:06.400 --> 00:05:07.800]  也給我有靈感
[00:05:07.800 --> 00:05:09.800]  我很理性地和你們溝通
[00:05:09.800 --> 00:05:12.200]  如果你在我看過Facebook的都知道了
[00:05:12.200 --> 00:05:14.600]  因為我7月10號有兩堂課
[00:05:14.600 --> 00:05:15.600]  我要預備
[00:05:15.600 --> 00:05:17.400]  又要預備今天的講章
[00:05:17.400 --> 00:05:20.600]  所以我停止了Facebook幾天
[00:05:20.600 --> 00:05:24.800]  我發現原來我自己太過專注Facebook的互動
[00:05:24.800 --> 00:05:26.800]  影響我的睡眠
[00:05:26.800 --> 00:05:28.200]  心情
[00:05:28.200 --> 00:05:29.600]  感謝神的恩典
[00:05:29.600 --> 00:05:32.600]  讓我發現我情緒上負荷得太重了
[00:05:32.600 --> 00:05:33.800]  承擔不了
[00:05:33.800 --> 00:05:35.000]  應付不了
[00:05:35.000 --> 00:05:36.200]  那就應該放手
[00:05:36.200 --> 00:05:41.600]  所以我是很關心很多感到絕望和失望的人
[00:05:41.600 --> 00:05:43.600]  其實我們都不想有人自殺
[00:05:43.600 --> 00:05:45.000]  我明白很多弟兄姊妹
[00:05:45.000 --> 00:05:47.000]  你都好像我上個星期一樣
[00:05:47.000 --> 00:05:50.000]  覺得每天都環繞著同一個課題
[00:05:50.000 --> 00:05:52.200]  每次看新聞電視都是那個題目
[00:05:52.200 --> 00:05:55.000]  是活在一個被局限的空間裏面
[00:05:55.000 --> 00:05:56.000]  我曾經有想過
[00:05:56.000 --> 00:05:58.400]  可能大家寧可今天聽《棟篤笑》
[00:05:58.400 --> 00:05:59.400]  都不要聽
[00:05:59.400 --> 00:06:00.600]  又是同一個題目
[00:06:00.600 --> 00:06:02.600]  不過我又不懂得講《棟篤笑》
[00:06:02.600 --> 00:06:08.200]  所以我希望大家不要感覺到很疲累很厭煩
[00:06:08.200 --> 00:06:09.400]  今天我講到的
[00:06:09.400 --> 00:06:11.400]  我為今天講到的事祈禱
[00:06:11.400 --> 00:06:12.600]  應該怎麼講
[00:06:12.600 --> 00:06:14.400]  我知道無論怎麼講
[00:06:14.400 --> 00:06:17.000]  都不能夠滿足每一個人的要求
[00:06:17.000 --> 00:06:18.800]  你又這樣 你又這樣講
[00:06:18.800 --> 00:06:22.400]  因為回到牧者的身份和召命的原始點
[00:06:22.400 --> 00:06:24.000]  領受神的說話
[00:06:24.000 --> 00:06:26.200]  牧者就要講神要他講的話
[00:06:26.200 --> 00:06:29.000]  如果有人先入為主
[00:06:29.000 --> 00:06:32.000]  按了人的意思定下了喜歡聽什麼
[00:06:32.000 --> 00:06:33.600]  不喜歡聽什麼
[00:06:33.600 --> 00:06:35.600]  其實我們真的要問
[00:06:35.600 --> 00:06:37.600]  聖經的權威在哪裏
[00:06:37.600 --> 00:06:39.400]  神的主權在哪裏
[00:06:39.400 --> 00:06:41.400]  我都問自己
[00:06:41.400 --> 00:06:44.200]  我為大家祈禱得到聖靈的能力
[00:06:44.200 --> 00:06:46.400]  在神的話語面前謙卑
[00:06:46.400 --> 00:06:49.400]  跳出平日我們思想的框框
[00:06:49.400 --> 00:06:51.600]  不要只是用人的眼光去看
[00:06:51.600 --> 00:06:54.600]  要用神的眼光去看人生百態
[00:06:54.600 --> 00:06:56.600]  你會看到很多東西
[00:06:56.600 --> 00:06:59.200]  第一 我們進入內容
[00:06:59.200 --> 00:07:00.600]  客觀聆聽
[00:07:00.600 --> 00:07:02.400]  經文那裏我不重覆了
[00:07:02.400 --> 00:07:04.000]  其實我們是屬靈上的人
[00:07:04.000 --> 00:07:05.800]  好像鷹孩般去成長
[00:07:05.800 --> 00:07:07.600]  所以第十八節說我們
[00:07:07.600 --> 00:07:09.600]  我們在神的道裏面
[00:07:09.600 --> 00:07:12.200]  被生出來是初熟的果子
[00:07:12.200 --> 00:07:14.400]  其實我們是剛剛長大
[00:07:14.400 --> 00:07:16.400]  我們的分辨能力很有限
[00:07:16.400 --> 00:07:18.000]  因為我們不是神
[00:07:18.000 --> 00:07:19.800]  亞國書一章第五節說
[00:07:19.800 --> 00:07:22.200]  你們中間若有缺少智慧的
[00:07:22.200 --> 00:07:25.400]  當求那個厚賜給眾人
[00:07:25.400 --> 00:07:27.200]  也不斥責人的神
[00:07:27.200 --> 00:07:29.200]  主就必賜給他
[00:07:29.200 --> 00:07:31.600]  即是我們要承認我不夠智慧
[00:07:31.600 --> 00:07:33.200]  我們要謙卑
[00:07:33.200 --> 00:07:34.800]  承認我們所知的有限
[00:07:34.800 --> 00:07:36.600]  你怎樣都不會全面
[00:07:36.600 --> 00:07:38.200]  我亦都缺乏智慧
[00:07:38.200 --> 00:07:41.200]  所以求神給我們有智慧的心
[00:07:41.200 --> 00:07:42.600]  我們人有軟弱的
[00:07:42.600 --> 00:07:46.200]  是會偏聽喜歡聽我喜歡聽的
[00:07:46.200 --> 00:07:48.600]  喜歡說我自己喜歡說的
[00:07:48.600 --> 00:07:51.400]  我是拒絕聽那些自己不想聽的
[00:07:51.400 --> 00:07:53.000]  我會過濾了它
[00:07:53.000 --> 00:07:56.400]  我就想起孔子的《論語》的遺政篇
[00:07:56.400 --> 00:07:57.600]  大家可能都很熟
[00:07:57.600 --> 00:08:00.400]  「子曰:五十有五而至於學
[00:08:00.400 --> 00:08:03.000]  三十而立,四十而不畫
[00:08:03.000 --> 00:08:05.600]  五十而知天命,六十而以信
[00:08:05.600 --> 00:08:08.000]  七十而從心所欲,不越具
[00:08:08.000 --> 00:08:09.400]  用白話文翻譯
[00:08:09.400 --> 00:08:11.800]  我十五歲立志學習
[00:08:11.800 --> 00:08:14.200]  三十歲有些見書
[00:08:14.200 --> 00:08:15.800]  四十歲不困畫
[00:08:15.800 --> 00:08:18.400]  五十歲理解天的自然規律
[00:08:18.400 --> 00:08:20.200]  六十歲明辨是非
[00:08:20.200 --> 00:08:23.000]  七十歲隨心所欲,不違規」
[00:08:23.000 --> 00:08:25.600]  其實我們看我們很多時候
[00:08:25.600 --> 00:08:27.200]  四十歲都很疑惑
[00:08:27.200 --> 00:08:30.200]  五十歲都不明白天的自然規律
[00:08:30.200 --> 00:08:33.000]  六十歲都不敢說自己識辨是非
[00:08:33.000 --> 00:08:36.200]  其實我們在學習的過程中
[00:08:36.200 --> 00:08:37.800]  我們在成長
[00:08:37.800 --> 00:08:40.000]  當你人生經驗越來越豐富
[00:08:40.000 --> 00:08:43.000]  你明白大自然有規律
[00:08:43.000 --> 00:08:45.200]  人生是有規律的
[00:08:45.200 --> 00:08:48.400]  是非判斷方面你越來越有深度
[00:08:48.400 --> 00:08:50.400]  我們年紀開始大的時候
[00:08:50.400 --> 00:08:52.000]  看東西會闊一點
[00:08:52.000 --> 00:08:54.000]  看透人生很多的局限
[00:08:54.000 --> 00:08:55.400]  很多無奈
[00:08:55.400 --> 00:08:57.600]  不過你在人生的局限裏面
[00:08:57.600 --> 00:08:59.200]  你可以從心所欲
[00:08:59.200 --> 00:09:00.800]  你的境界就很高了
[00:09:00.800 --> 00:09:03.000]  你不會越過人生的局限
[00:09:03.000 --> 00:09:04.600]  界限的規矩
[00:09:04.600 --> 00:09:06.200]  你真的很自在了
[00:09:06.200 --> 00:09:09.600]  你再想想孔子說的人生智慧是很高的
[00:09:09.600 --> 00:09:11.800]  很值得我們安靜去思考
[00:09:11.800 --> 00:09:14.600]  同樣《雅各書》第一章十八到二十節
[00:09:14.600 --> 00:09:16.000]  他說的都是很重要的
[00:09:16.000 --> 00:09:18.800]  我們現在在屬靈生命裏面成長
[00:09:18.800 --> 00:09:21.200]  但是你想想我們的成長
[00:09:21.200 --> 00:09:23.800]  是社會在塑造我們的人生觀
[00:09:23.800 --> 00:09:25.400]  世界觀和價值觀
[00:09:25.400 --> 00:09:28.600]  幾十年這些塑造是很深影響
[00:09:28.600 --> 00:09:30.000]  雖然我們成為基督徒
[00:09:30.000 --> 00:09:31.600]  但是我們有沒有察覺
[00:09:31.600 --> 00:09:33.200]  我們本身的人生觀
[00:09:33.200 --> 00:09:35.000]  世界觀、價值觀
[00:09:35.000 --> 00:09:37.400]  是都需要被基督化的呢
[00:09:37.400 --> 00:09:39.600]  這個要刻意去經營才行
[00:09:39.600 --> 00:09:42.200]  我們可以披著基督徒的外衣
[00:09:42.200 --> 00:09:45.800]  但是裏面可以是完全世俗化的
[00:09:45.800 --> 00:09:48.400]  你可以細心些看看自己
[00:09:48.400 --> 00:09:50.800]  一章十八節裏面說
[00:09:50.800 --> 00:09:53.400]  《雅各書》說我們要在神的面前獻璧
[00:09:53.400 --> 00:09:56.200]  是讓神的話語去審查我們
[00:09:56.200 --> 00:09:58.200]  這件事是很難做的
[00:09:58.200 --> 00:10:01.000]  讓我們在屬靈生命上結果子
[00:10:01.000 --> 00:10:04.000]  第一章十九節他說叫我們快快的聽
[00:10:04.000 --> 00:10:07.600]  快快的聽即是主動的聽
[00:10:07.600 --> 00:10:08.800]  聽甚麼?
[00:10:08.800 --> 00:10:10.800]  聽神的話
[00:10:10.800 --> 00:10:14.200]  當然第二就要聽人說話
[00:10:14.200 --> 00:10:16.200]  我們不要先入為主
[00:10:16.200 --> 00:10:17.600]  有了自己的選擇
[00:10:17.600 --> 00:10:19.400]  然後去聽神的話
[00:10:19.400 --> 00:10:21.600]  因為這樣是偏聽的
[00:10:21.600 --> 00:10:24.600]  其實我有時都會感覺到
[00:10:24.600 --> 00:10:27.400]  從事神學研究的人都有這個毛病
[00:10:27.400 --> 00:10:29.800]  所以我們經常都會問
[00:10:29.800 --> 00:10:32.600]  我這樣想是否我已經有了定案
[00:10:32.600 --> 00:10:34.600]  找一些聖經來支撐一下
[00:10:34.600 --> 00:10:38.400]  還是我真的對整本聖經有一個比較完整的理解
[00:10:38.400 --> 00:10:41.600]  然後去推論出對現在的分析等等
[00:10:41.600 --> 00:10:44.200]  同樣我們聽人的話也不要偏聽
[00:10:44.200 --> 00:10:46.400]  不要只聽自己喜歡聽的東西
[00:10:46.400 --> 00:10:49.200]  不要說只是拒絕聽那些不喜歡聽的東西
[00:10:49.200 --> 00:10:53.600]  所以我曾經在Facebook上
[00:10:53.600 --> 00:10:57.400]  說我是引用我們TVB的片段
[00:10:57.400 --> 00:11:01.000]  有些同道友說你連TVB都看
[00:11:01.000 --> 00:11:02.000]  這樣說的
[00:11:02.000 --> 00:11:05.600]  我就說其實你要正反比較
[00:11:05.600 --> 00:11:06.800]  這不就是最好的
[00:11:06.800 --> 00:11:09.400]  你不贊成它也叫做反面材料
[00:11:09.400 --> 00:11:11.400]  我們做研究就是這樣
[00:11:11.400 --> 00:11:14.600]  我們真的需要改變偏聽的態度
[00:11:14.600 --> 00:11:16.600]  要堅聽
[00:11:16.600 --> 00:11:18.800]  不同的東西你都要聽
[00:11:18.800 --> 00:11:21.400]  還有我們敢於面對自己的弱點
[00:11:21.400 --> 00:11:23.400]  你才是真正有突破
[00:11:23.400 --> 00:11:26.600]  在最近修訂逃犯條例的事裡面
[00:11:26.600 --> 00:11:29.200]  我們實在需要學習聆聽的功課
[00:11:29.200 --> 00:11:32.000]  我們應該參考不同角度的材料
[00:11:32.000 --> 00:11:33.000]  互相比較
[00:11:33.000 --> 00:11:35.400]  你盡量先去了解真相
[00:11:35.400 --> 00:11:39.000]  只有尋找真相你才會說不被誤導
[00:11:39.000 --> 00:11:40.600]  在客觀聆聽上面
[00:11:40.600 --> 00:11:43.000]  你再做一個中肯的分析
[00:11:43.000 --> 00:11:45.600]  這個功夫當然是很難的
[00:11:45.600 --> 00:11:46.800]  第二部分
[00:11:46.800 --> 00:11:48.200]  說說中肯的分析
[00:11:48.200 --> 00:11:52.000]  很多時候我知道很多應該的東西
[00:11:52.000 --> 00:11:53.800]  但是我們是沒有實踐的
[00:11:53.800 --> 00:11:56.400]  我們知道應該聆聽不同的意見
[00:11:56.400 --> 00:11:59.400]  但是我們自己又不喜歡聽別人的意見
[00:11:59.400 --> 00:12:00.600]  是這樣的
[00:12:00.600 --> 00:12:04.200]  現在的情況就是各方面的人都執著他的道理
[00:12:04.200 --> 00:12:06.000]  現在是各不相讓
[00:12:06.000 --> 00:12:08.000]  大家都看到這個現實
[00:12:08.000 --> 00:12:10.600]  如果有人說嘗試中立一點
[00:12:10.600 --> 00:12:12.800]  規勸大家冷靜一點
[00:12:12.800 --> 00:12:15.600]  不要將對立的行動升級
[00:12:15.600 --> 00:12:17.600]  可能出來的答案就是
[00:12:17.600 --> 00:12:19.600]  就因為對方說的東西
[00:12:19.600 --> 00:12:21.000]  對方做的事
[00:12:21.000 --> 00:12:22.400]  所以我才這樣
[00:12:22.400 --> 00:12:23.000]  是不是
[00:12:23.000 --> 00:12:24.800]  這是不是很慣常你聽到的東西
[00:12:24.800 --> 00:12:26.200]  或者看到的東西
[00:12:26.200 --> 00:12:27.600]  基本上
[00:12:27.600 --> 00:12:30.400]  不同的人說的說法都是一樣
[00:12:30.400 --> 00:12:32.400]  錯的一定是對方
[00:12:32.400 --> 00:12:34.000]  所以現在我做的事
[00:12:34.000 --> 00:12:36.000]  一點都不會過分
[00:12:36.000 --> 00:12:37.200]  所以為什麼我會說
[00:12:37.200 --> 00:12:40.000]  衝入立法會的行為是錯的
[00:12:40.000 --> 00:12:41.600]  就是因為如果當我們說
[00:12:41.600 --> 00:12:43.000]  別人的錯
[00:12:43.000 --> 00:12:44.000]  所以我這樣
[00:12:44.000 --> 00:12:45.200]  就是說別人的錯
[00:12:45.200 --> 00:12:47.600]  可以成為我做錯的合理原因
[00:12:47.600 --> 00:12:49.000]  大家明白我的意思嗎
[00:12:49.000 --> 00:12:50.400]  這個是倫理學上
[00:12:50.400 --> 00:12:52.400]  一個很難說得通的東西
[00:12:52.400 --> 00:12:55.400]  現在的階段已經不是再討論
[00:12:55.400 --> 00:12:57.600]  修訂逃犯條例的法律爭議
[00:12:57.600 --> 00:12:59.000]  已經不是爭論這件事
[00:12:59.000 --> 00:13:01.200]  現在是說處理手法的問題
[00:13:01.200 --> 00:13:02.600]  一直爭論下去
[00:13:02.600 --> 00:13:03.800]  是無法修改
[00:13:03.800 --> 00:13:05.600]  是一個政治的問題
[00:13:05.600 --> 00:13:06.600]  那我
[00:13:06.600 --> 00:13:08.200]  說下面那一套之前
[00:13:08.200 --> 00:13:09.800]  我就告訴大家
[00:13:09.800 --> 00:13:12.200]  我這段時間其實不知道為什麼
[00:13:12.200 --> 00:13:15.000]  突然間變了另一個人
[00:13:15.000 --> 00:13:18.200]  為什麼變了人
[00:13:18.200 --> 00:13:20.600]  第一我在Facebook上說了很多話
[00:13:20.600 --> 00:13:22.000]  第二
[00:13:22.000 --> 00:13:24.000]  我真的做過功課的
[00:13:25.000 --> 00:13:26.000]  我講得出
[00:13:26.000 --> 00:13:28.000]  我那篇文是放在Facebook上
[00:13:28.000 --> 00:13:31.000]  有些法律界的人看完都沒有說我怎麼錯
[00:13:31.000 --> 00:13:32.400]  為什麼呢
[00:13:32.400 --> 00:13:35.400]  整件事應該是回看1998年
[00:13:35.400 --> 00:13:38.600]  在立法會的保安事務委員會裡面
[00:13:38.600 --> 00:13:40.000]  有一份報告
[00:13:40.000 --> 00:13:44.800]  裡面是說當時張玉強的案子
[00:13:44.800 --> 00:13:48.800]  為什麼那時候有提到修訂逃犯條例
[00:13:48.800 --> 00:13:50.800]  而在那個會議記錄裡面
[00:13:50.800 --> 00:13:54.600]  有很多議員已經說了很多法律上的觀點
[00:13:54.600 --> 00:13:55.600]  是需要處理的
[00:13:55.600 --> 00:13:58.600]  好了我又看了今年
[00:13:58.600 --> 00:14:00.600]  立法會保安局
[00:14:00.600 --> 00:14:02.200]  發出來的文件
[00:14:02.200 --> 00:14:05.200]  譬如2月15日、2月18日、4月26日的那些文件
[00:14:05.200 --> 00:14:07.200]  保安局的局長怎麼解釋
[00:14:07.200 --> 00:14:09.600]  我是看完那些文件的
[00:14:09.600 --> 00:14:14.200]  另外我也有看到大律師公會的聲明
[00:14:14.200 --> 00:14:15.600]  律師公會的聲明
[00:14:15.600 --> 00:14:19.600]  香港大學國立學院的某個教授的論文
[00:14:19.600 --> 00:14:26.600]  我也看了立法會的法律顧問提出的一些疑問
[00:14:26.600 --> 00:14:29.600]  我甚至看了不同的資料
[00:14:29.600 --> 00:14:34.600]  我看過公安條例245章第18、19條
[00:14:34.600 --> 00:14:37.600]  我看過立法會議事規則第64條
[00:14:37.600 --> 00:14:41.600]  很多很多應該有的文件我都看過
[00:14:41.600 --> 00:14:42.600]  我不是讀法律的
[00:14:42.600 --> 00:14:45.600]  但是我盡了我基本的責任
[00:14:45.600 --> 00:14:49.600]  去明白正反雙方在說什麼
[00:14:49.600 --> 00:14:53.600]  所以我很明白為何林鄭可以說得出
[00:14:53.600 --> 00:14:55.600]  她說壽終正寢
[00:14:55.600 --> 00:14:57.600]  如果她有完全法律的理據
[00:14:57.600 --> 00:14:58.600]  她不會說這些東西
[00:14:58.600 --> 00:15:03.600]  我想不要在這裡宣傳某些東西
[00:15:03.600 --> 00:15:06.600]  但是事實上你真的去做比較的時候
[00:15:06.600 --> 00:15:08.600]  是有很多法律的課題
[00:15:08.600 --> 00:15:10.600]  是還沒有很清楚解釋
[00:15:10.600 --> 00:15:13.600]  好了接下來我很想說
[00:15:13.600 --> 00:15:16.600]  最近其實有一個很重要的人
[00:15:16.600 --> 00:15:21.600]  就是前終審法院的首席法官李國能
[00:15:21.600 --> 00:15:22.600]  他開聲
[00:15:22.600 --> 00:15:25.600]  我相信大家都想到
[00:15:25.600 --> 00:15:27.600]  他這個人都不需要說這麼多東西
[00:15:27.600 --> 00:15:28.600]  但是他為什麼都要說呢
[00:15:28.600 --> 00:15:30.600]  就是因為見到現在太過混亂
[00:15:30.600 --> 00:15:33.600]  他的意見有12點
[00:15:33.600 --> 00:15:36.600]  我就為了不要搞錯
[00:15:36.600 --> 00:15:39.600]  我就引用他英文的其中3點
[00:15:39.600 --> 00:15:42.600]  中文的翻譯
[00:15:42.600 --> 00:15:44.600]  大家去思考
[00:15:44.600 --> 00:15:46.600]  我會讀給大家聽
[00:15:46.600 --> 00:15:48.600]  可能下面會引用
[00:15:48.600 --> 00:15:51.600]  第一就是講他第三點
[00:15:51.600 --> 00:15:56.600]  Unlawful and violent behavior must be strongly condemned by all
[00:15:56.600 --> 00:15:58.600]  意思就是說
[00:15:58.600 --> 00:16:01.600]  非法和暴力的行為必須要強烈的譴責
[00:16:01.600 --> 00:16:03.600]  因為他是法律的人
[00:16:03.600 --> 00:16:05.600]  他不會沒有了法律的概念
[00:16:05.600 --> 00:16:07.600]  第九點大家留意
[00:16:07.600 --> 00:16:11.600]  But there are widespread calls for its immediate resolve
[00:16:11.600 --> 00:16:14.600]  There is no practical difference between the two positions
[00:16:14.600 --> 00:16:19.600]  that being so and as it would assist in the process of reconciliation
[00:16:19.600 --> 00:16:22.600]  Government should now withdraw the bill
[00:16:22.600 --> 00:16:25.600]  意思就是說在廣泛要求撤回底下
[00:16:25.600 --> 00:16:28.600]  暫緩和撤回是沒有實質的分別
[00:16:28.600 --> 00:16:31.600]  撤回可能對和解有幫助
[00:16:31.600 --> 00:16:33.600]  政府應該撤回草案
[00:16:33.600 --> 00:16:35.600]  這個是李國能講的東西
[00:16:35.600 --> 00:16:37.600]  他為什麼要講這樣的話
[00:16:37.600 --> 00:16:38.600]  他希望大家和解
[00:16:38.600 --> 00:16:39.600]  第十一點
[00:16:39.600 --> 00:16:45.600]  A COI Commission of Inquiry into Recent Events Led by a Judge
[00:16:45.600 --> 00:16:50.600]  is a much more effective mechanism for ascertaining the truth
[00:16:50.600 --> 00:16:54.600]  意思是獨立調查委員會由法官帶領去探討事件
[00:16:54.600 --> 00:16:58.600]  會是更有效查明真相的機制
[00:16:58.600 --> 00:17:01.600]  現在香港需要的是和解
[00:17:01.600 --> 00:17:04.600]  我們需要努力朝向和解
[00:17:04.600 --> 00:17:07.600]  我們需要改變偏聽的態度學習去兼聽
[00:17:07.600 --> 00:17:09.600]  同時我們應該提醒
[00:17:09.600 --> 00:17:11.600]  單單強調自己有道理
[00:17:11.600 --> 00:17:15.600]  問題永遠是對方的人要冷靜下來
[00:17:15.600 --> 00:17:17.600]  客觀去聆聽不同的意見
[00:17:17.600 --> 00:17:24.600]  我真的花了很多時間去看修訂逃犯條例的法律爭議
