
[00:00:00.000 --> 00:00:02.640]  在這幾個月我們一起學習
[00:03:35.440 --> 00:03:38.040]  一個很重要的重點
[00:03:38.040 --> 00:03:39.800]  37字一開始就說
[00:03:39.800 --> 00:03:41.000]  他們復興之前
[00:03:41.000 --> 00:03:44.000]  眾人聽見彼得的講道之後
[00:03:44.000 --> 00:03:46.000]  就覺得責心
[00:03:47.000 --> 00:03:48.840]  人要有責心
[00:03:48.840 --> 00:03:51.040]  接著他們說我們可以做什麼
[00:03:51.040 --> 00:03:53.280]  彼得說你們要悔改
[00:03:53.280 --> 00:03:56.120]  責心悔改
[00:03:56.120 --> 00:03:58.680]  是一個復興的非常重要
[00:03:58.680 --> 00:04:01.760]  也是唯一的基本條件
[00:04:01.760 --> 00:04:04.680]  基本條件是你不可以沒有責心
[00:04:04.680 --> 00:04:07.240]  沒有悔改而有復興的
[00:04:07.240 --> 00:04:08.960]  搞了一大堆的program
[00:04:08.960 --> 00:04:10.400]  都不會復興的
[00:04:10.400 --> 00:04:12.720]  一開始可能有些虛火
[00:04:12.720 --> 00:04:14.520]  過了之後又會回來
[00:04:14.520 --> 00:04:15.440]  又來過
[00:04:15.440 --> 00:04:16.880]  復輝元威
[00:04:16.880 --> 00:04:18.560]  沒什麼分別的
[00:04:18.560 --> 00:04:20.560]  除非你能夠責心
[00:04:20.560 --> 00:04:24.520]  劉奇說到責心是大家一起的責心
[00:04:24.520 --> 00:04:26.400]  不只是說使徒責心
[00:04:26.400 --> 00:04:27.880]  不是說牧師責心
[00:04:27.880 --> 00:04:29.640]  蕭牧師有時候見到我們不長進
[00:04:29.640 --> 00:04:30.640]  他都很責心
[00:04:30.640 --> 00:04:31.960]  不過不只是他責心
[00:04:31.960 --> 00:04:33.960]  我們要責心
[00:04:33.960 --> 00:04:34.720]  你明白嗎
[00:04:34.720 --> 00:04:37.360]  弟兄姊妹要全體先有責心
[00:04:37.360 --> 00:04:38.520]  那我想你會問
[00:04:38.520 --> 00:04:40.240]  為什麼他們責心
[00:04:40.240 --> 00:04:42.120]  為什麼我們又不是很責心呢
[00:04:42.120 --> 00:04:43.880]  分別就在這裡了
[00:04:43.880 --> 00:04:47.400]  什麼令到這些初期的人責心呢
[00:04:47.400 --> 00:04:49.200]  當然我們也要看到
[00:04:49.200 --> 00:04:51.000]  彼得所說的道
[00:04:51.000 --> 00:04:54.760]  就是很出名的五秦節的講章
[00:04:54.760 --> 00:04:56.800]  就是《紅人》這一章、《聖經》第二章
[00:04:56.800 --> 00:04:58.400]  第十四節到三十六節
[00:04:58.400 --> 00:05:00.360]  這一段彼得的講道
[00:05:00.360 --> 00:05:01.920]  今天我們沒什麼時間
[00:05:01.920 --> 00:05:03.560]  詳細研究這一段講道
[00:05:03.560 --> 00:05:04.240]  不過
[00:05:04.240 --> 00:05:05.000]  讓大家看看
[00:05:05.000 --> 00:05:06.560]  究竟什麼令到他們責心呢
[00:05:06.560 --> 00:05:07.560]  這段《聖經》
[00:05:07.560 --> 00:05:08.760]  這一段講道
[00:05:08.760 --> 00:05:09.760]  就是三十六節
[00:05:09.760 --> 00:05:12.560]  最後彼得講道的結論的時候
[00:05:12.560 --> 00:05:13.640]  講得很清楚了
[00:05:13.640 --> 00:05:15.560]  他說弟兄姊妹
[00:05:15.560 --> 00:05:18.800]  以色列的全家你們確實是知道
[00:05:18.800 --> 00:05:22.080]  你們釘在十字架上的這位耶穌
[00:05:22.080 --> 00:05:24.280]  神已經立他為主
[00:05:24.280 --> 00:05:25.880]  為基督了
[00:05:25.880 --> 00:05:30.160]  我聽了這一句話也沒什麼責心
[00:05:30.160 --> 00:05:31.720]  有的
[00:05:31.720 --> 00:05:34.520]  如果你是當時的猶太人
[00:05:34.520 --> 00:05:37.320]  你會突然間覺得很責心
[00:05:37.320 --> 00:05:40.960]  因為整個講道裡面講什麼呢
[00:05:40.960 --> 00:05:42.720]  彼得的意思就是說
[00:05:42.720 --> 00:05:46.480]  那位釘在十字架上的耶穌
[00:05:46.480 --> 00:05:48.840]  其實他就是那位尼塞亞
[00:05:48.840 --> 00:05:50.040]  你說有什麼特別呢
[00:05:50.040 --> 00:05:50.920]  很特別
[00:05:50.920 --> 00:05:52.120]  如果你是猶太人
[00:05:52.120 --> 00:05:53.360]  在二千年前的猶太人
[00:05:53.360 --> 00:05:54.160]  你會覺得
[00:05:54.160 --> 00:05:56.840]  是一個驚天的消息
[00:05:56.840 --> 00:05:58.240]  尼塞亞
[00:05:58.240 --> 00:05:59.360]  或者是今天
[00:05:59.360 --> 00:06:00.880]  我們讀新的《聖經》的時候
[00:06:00.880 --> 00:06:02.080]  叫做基督
[00:06:02.080 --> 00:06:04.360]  基督就是舊約的尼塞亞
[00:06:04.360 --> 00:06:05.800]  尼塞亞是什麼呢
[00:06:05.800 --> 00:06:08.760]  尼塞亞就是以色列人的先知
[00:06:08.760 --> 00:06:11.120]  接著他們亡國了幾百年
[00:06:11.120 --> 00:06:13.520]  等候的拯救者
[00:06:13.520 --> 00:06:15.800]  以色列人你看他多慘
[00:06:15.800 --> 00:06:18.200]  亡了國之後到處被人欺壓
[00:06:18.200 --> 00:06:19.800]  然後他們心裡面說
[00:06:19.800 --> 00:06:20.840]  我們有盼望的
[00:06:20.840 --> 00:06:24.200]  就是等神的尼塞亞來的時候
[00:06:24.200 --> 00:06:25.560]  他就拯救我們
[00:06:25.560 --> 00:06:27.400]  於是他等等等
[00:06:27.400 --> 00:06:29.480]  現在尼塞亞來了
[00:06:29.480 --> 00:06:31.720]  彼得說你們知道你們做了什麼嗎
[00:06:31.720 --> 00:06:32.880]  你們怕死他嗎
[00:06:32.880 --> 00:06:33.800]  你死吧
[00:06:33.800 --> 00:06:35.440]  是不是
[00:06:35.440 --> 00:06:37.080]  你當他是神棍
[00:06:37.880 --> 00:06:39.600]  你當耶穌說的話
[00:06:39.600 --> 00:06:41.920]  因為和你的文字法尼塞亞不同
[00:06:41.920 --> 00:06:43.960]  所以你覺得耶穌潛望
[00:06:43.960 --> 00:06:46.880]  你覺得耶穌在說謊話
[00:06:46.880 --> 00:06:49.560]  原來這個耶穌就是尼塞亞
[00:06:49.560 --> 00:06:51.440]  你等了幾百年來了
[00:06:51.440 --> 00:06:52.440]  你還怕死他
[00:06:52.440 --> 00:06:53.600]  你這傢伙
[00:06:53.600 --> 00:06:55.480]  死吧
[00:06:55.480 --> 00:06:57.960]  你明白嗎
[00:06:57.960 --> 00:06:59.520]  當時人們一聽見的時候
[00:06:59.520 --> 00:07:00.480]  窒心
[00:07:00.480 --> 00:07:03.400]  彼得說你怕死那位耶穌
[00:07:03.400 --> 00:07:04.280]  他復活了
[00:07:04.280 --> 00:07:05.520]  這段聖經裡面
[00:07:06.080 --> 00:07:06.640]  彼得說
[00:07:06.640 --> 00:07:07.880]  這段聖經裡面說了好幾次
[00:07:07.880 --> 00:07:09.440]  耶穌復活了
[00:07:09.440 --> 00:07:11.240]  耶穌的復活表現出
[00:07:11.240 --> 00:07:12.920]  他是與眾不同的
[00:07:12.920 --> 00:07:14.920]  沒有人可以死而復活的
[00:07:14.920 --> 00:07:15.720]  耶穌復活
[00:07:15.720 --> 00:07:16.600]  所以
[00:07:16.600 --> 00:07:18.800]  他就證明他是尼塞亞
[00:07:18.800 --> 00:07:19.680]  還有
[00:07:19.680 --> 00:07:21.200]  他還沒離開世界之前
[00:07:21.200 --> 00:07:23.200]  預言要來的聖靈
[00:07:23.200 --> 00:07:24.080]  你擠眼
[00:07:24.080 --> 00:07:24.960]  看到了
[00:07:24.960 --> 00:07:27.200]  聖靈好像火藥降臨的時候
[00:07:27.200 --> 00:07:28.360]  你們經歷到了
[00:07:28.360 --> 00:07:31.320]  原來這個耶穌真的就是尼塞亞
[00:07:31.320 --> 00:07:32.920]  等了幾百年來的尼塞亞
[00:07:32.920 --> 00:07:34.080]  你們怕死他
[00:07:34.680 --> 00:07:36.680]  你說你們應不應該悔改呢
[00:07:36.680 --> 00:07:39.360]  所以眾人一聽見的時候就窒心
[00:07:39.360 --> 00:07:40.760]  原來
[00:07:40.760 --> 00:07:42.960]  上帝的真理
[00:07:42.960 --> 00:07:44.440]  原來神的真理
[00:07:44.440 --> 00:07:46.960]  跟我一直所了解的相差這麼遠
[00:07:46.960 --> 00:07:48.160]  我教錯了
[00:07:48.160 --> 00:07:48.880]  哎呀
[00:07:48.880 --> 00:07:49.680]  閉家火了
[00:07:49.680 --> 00:07:51.400]  於是就悔改
[00:07:51.400 --> 00:07:54.800]  教會就是這樣復興起來的
[00:07:54.800 --> 00:07:56.480]  當然
[00:07:56.480 --> 00:07:58.240]  今天你和我
[00:07:58.240 --> 00:07:59.320]  作為中國人
[00:07:59.320 --> 00:08:01.400]  2000年之後看到這節聖經
[00:08:01.400 --> 00:08:03.160]  聽到彼得的講章
[00:08:03.160 --> 00:08:04.880]  也沒有一定的責心
[00:08:04.880 --> 00:08:05.920]  這是理所當然的
[00:08:05.920 --> 00:08:07.160]  因為我們不是猶太人
[00:08:07.160 --> 00:08:11.240]  我們沒有那種強烈的驚訝的感覺
[00:08:11.240 --> 00:08:13.320]  但是道理是一樣的
[00:08:13.320 --> 00:08:14.080]  頂姐妹
[00:08:14.080 --> 00:08:19.080]  你和我都要被神的真理所震撼
[00:08:19.080 --> 00:08:20.600]  否則
[00:08:20.600 --> 00:08:24.440]  我們不可能有一個復興的教會
[00:08:24.440 --> 00:08:25.520]  頂姐妹
[00:08:25.520 --> 00:08:27.480]  我不知道神的真理
[00:08:27.480 --> 00:08:30.920]  神有沒有在你的生命當中不斷地震撼你
[00:08:30.920 --> 00:08:33.200]  好像初期這一班人一樣
[00:08:33.200 --> 00:08:35.240]  可能在過去的一個星期裡面
[00:08:35.240 --> 00:08:36.600]  被很多事情震撼
[00:08:36.600 --> 00:08:38.560]  我們被股市所震撼
[00:08:38.560 --> 00:08:39.320]  是不是?
[00:08:39.320 --> 00:08:41.400]  你可能被你老闆散了一輪之後
[00:08:41.400 --> 00:08:42.520]  很震撼
[00:08:42.520 --> 00:08:45.920]  可能你的兒子要見家長
[00:08:45.920 --> 00:08:47.080]  你很震撼
[00:08:47.080 --> 00:08:49.520]  但是上帝有沒有在上一個星期裡面
[00:08:49.520 --> 00:08:50.080]  頂姐妹
[00:08:50.080 --> 00:08:52.360]  你有沒有被神所震撼過
[00:08:52.360 --> 00:08:54.840]  你問你自己
[00:08:54.840 --> 00:08:57.440]  如果我們沒有被神震撼
[00:08:57.440 --> 00:08:58.880]  我們怎麼會有復興呢?
[00:08:59.440 --> 00:09:01.440]  你說我怎麼可以被神震撼呢?
[00:09:01.440 --> 00:09:02.200]  我也想的
[00:09:02.200 --> 00:09:04.520]  但是我不知道為什麼沒有
[00:09:04.520 --> 00:09:05.640]  我告訴你
[00:09:05.640 --> 00:09:07.240]  怎麼可以被神震撼
[00:09:07.240 --> 00:09:08.440]  我自己的經歷裡面
[00:09:08.440 --> 00:09:09.960]  很多頂姐妹的經歷裡面
[00:09:09.960 --> 00:09:12.760]  我們可以不斷被神震撼的有兩個東西
[00:09:12.760 --> 00:09:13.760]  第一
[00:09:13.760 --> 00:09:16.440]  神的話語可以不斷地震撼你
[00:09:16.440 --> 00:09:18.800]  因為神的話就在聖經裡面
[00:09:18.800 --> 00:09:20.880]  祂和我們所說的話
[00:09:20.880 --> 00:09:23.240]  只要你認真的看聖經
[00:09:23.240 --> 00:09:26.080]  你不可能被聖經所震撼
[00:09:27.880 --> 00:09:29.880]  今天我好像家裡人一樣
[00:09:29.880 --> 00:09:31.280]  跟大家分享一下
[00:09:31.280 --> 00:09:33.480]  頂姐妹說溫復士的講道
[00:09:33.480 --> 00:09:34.600]  我很喜歡聽她講道
[00:09:34.600 --> 00:09:37.080]  因為不知道聖經到她手上有這麼多東西可以講
[00:09:37.080 --> 00:09:38.440]  我看來看去沒有這麼多東西
[00:09:38.440 --> 00:09:40.760]  我告訴你今天的秘訣在哪裡好不好?
[00:09:40.760 --> 00:09:42.080]  第一不是因為我聰明
[00:09:42.080 --> 00:09:43.680]  第二不是因為我學位多
[00:09:43.680 --> 00:09:46.120]  最重要的原因
[00:09:46.120 --> 00:09:46.480]  第二
[00:09:46.480 --> 00:09:47.360]  我相信
[00:09:47.360 --> 00:09:49.480]  我很用心去看聖經
[00:09:49.480 --> 00:09:51.200]  這件事我夠膽講
[00:09:51.200 --> 00:09:52.960]  我很用心
[00:09:52.960 --> 00:09:53.640]  看完又看
[00:09:53.640 --> 00:09:54.160]  看完又看
[00:09:54.160 --> 00:09:55.800]  我差不多每天都在看聖經
[00:09:55.800 --> 00:09:57.800]  花很多時間去看聖經
[00:09:57.920 --> 00:09:59.360]  但更重要的一件事
[00:09:59.360 --> 00:10:01.760]  我在聖經裡面
[00:10:01.760 --> 00:10:04.520]  我不是帶著我的心意去解釋它
[00:10:04.520 --> 00:10:05.600]  我是看聖經
[00:10:05.600 --> 00:10:07.400]  看看聖經有什麼跟我說
[00:10:07.400 --> 00:10:08.720]  然後我突然間發覺
[00:10:08.720 --> 00:10:09.440]  每一次
[00:10:09.440 --> 00:10:10.600]  每次看聖經的時候
[00:10:10.600 --> 00:10:13.720]  很認真的去面對聖經裡面的要求
[00:10:13.720 --> 00:10:14.760]  再對照一下自己
[00:10:14.760 --> 00:10:15.280]  哎呀
[00:10:15.280 --> 00:10:15.680]  慘了
[00:10:15.680 --> 00:10:16.880]  那一頓飯這麼軟
[00:10:16.880 --> 00:10:17.800]  原來
[00:10:17.800 --> 00:10:18.920]  如果某一件事
[00:10:18.920 --> 00:10:20.640]  好像聖經發生的事情的時候
[00:10:20.640 --> 00:10:22.200]  我想一下我會這麼做
[00:10:22.200 --> 00:10:23.320]  為什麼看聖經
[00:10:23.320 --> 00:10:25.440]  原來那些人完全不是這麼做的
[00:10:26.040 --> 00:10:27.600]  屬神的人完全不是這麼做的時候
[00:10:27.600 --> 00:10:29.120]  我就覺得很慚愧
[00:10:29.120 --> 00:10:30.520]  這個就是震撼
[00:10:30.520 --> 00:10:31.160]  你明白嗎?
[00:10:31.160 --> 00:10:33.600]  在二十世紀有一個很偉大的神學家
[00:10:33.600 --> 00:10:34.800]  他曾經說過一句話
[00:10:34.800 --> 00:10:37.080]  他說聖經裡面有一個新世界
[00:10:37.080 --> 00:10:39.320]  The New World in the Bible
[00:10:39.320 --> 00:10:40.720]  巴特所說的那句話
[00:10:40.720 --> 00:10:41.440]  什麼意思?
[00:10:41.440 --> 00:10:43.360]  就是說你每次進入聖經裡面
[00:10:43.360 --> 00:10:45.120]  你會碰見一個新的世界
[00:10:45.120 --> 00:10:46.080]  這個新的世界
[00:10:46.080 --> 00:10:47.320]  你不能夠不震撼
[00:10:47.320 --> 00:10:48.160]  不能夠不驚訝
[00:10:48.160 --> 00:10:49.080]  原來是這樣的
[00:10:49.080 --> 00:10:50.640]  原來神的要求是這樣的
[00:10:50.640 --> 00:10:51.880]  原來聖經裡面
[00:10:51.880 --> 00:10:52.880]  那些屬神的人
[00:10:52.880 --> 00:10:54.160]  他們是這麼做的
[00:10:54.160 --> 00:10:55.240]  於是我突然間
[00:10:55.240 --> 00:10:57.880]  有一個很強烈的距離感
[00:10:57.880 --> 00:10:59.160]  我就覺得震撼
[00:10:59.160 --> 00:11:01.200]  就好像一個人
[00:11:01.200 --> 00:11:03.440]  看一個高手棋局
[00:11:03.440 --> 00:11:05.520]  高手在玩棋一樣
[00:11:05.520 --> 00:11:06.000]  是不是?
[00:11:06.000 --> 00:11:07.040]  在旁邊看著他
[00:11:07.040 --> 00:11:08.640]  如果是我走那一步的話
[00:11:08.640 --> 00:11:10.160]  我就會走一隻車了
[00:11:10.160 --> 00:11:11.600]  誰知道他不走呢
[00:11:11.600 --> 00:11:12.920]  他走一隻足
[00:11:12.920 --> 00:11:13.840]  有什麼理由呢?
[00:11:13.840 --> 00:11:15.080]  誰知道過兩步之後
[00:11:15.080 --> 00:11:15.680]  啪!
[00:11:15.680 --> 00:11:16.480]  就到了
[00:11:16.480 --> 00:11:18.560]  突然間那種震撼的感覺就是
[00:11:18.560 --> 00:11:22.640]  原來神和我是一個很大的差距
[00:11:22.640 --> 00:11:24.040]  就好像當時的人一樣
[00:11:24.040 --> 00:11:26.160]  原來我一直以為耶穌是錯的
[00:11:26.160 --> 00:11:27.600]  以為耶穌只是一個普通人
[00:11:27.600 --> 00:11:28.760]  一個木匠的兒子
[00:11:28.760 --> 00:11:29.520]  看不起他
[00:11:29.520 --> 00:11:30.520]  害怕死他
[00:11:30.520 --> 00:11:33.440]  誰知道原來他就是那個尼塞亞
[00:11:33.440 --> 00:11:34.280]  你明白嗎?
[00:11:34.280 --> 00:11:36.600]  讓神的話語
[00:11:36.600 --> 00:11:37.880]  神的真理
[00:11:37.880 --> 00:11:39.800]  是震撼你的生命
[00:11:39.800 --> 00:11:41.800]  還有我們每天留意
[00:11:41.800 --> 00:11:43.640]  在我們人生的際遇當中
[00:11:43.640 --> 00:11:45.480]  看神的手在做什麼
[00:11:45.480 --> 00:11:47.800]  讓神的奇妙的安排
[00:11:47.800 --> 00:11:49.280]  祂的厲害之處
[00:11:49.280 --> 00:11:50.320]  在人生當中
[00:11:50.320 --> 00:11:51.400]  那個高手
[00:11:51.400 --> 00:11:53.720]  去震撼我們的人生
[00:11:54.720 --> 00:11:57.000]  除非我們被神所震撼
[00:11:57.000 --> 00:11:59.360]  所有弟兄姊妹的教會裡面
[00:11:59.360 --> 00:12:00.960]  弟兄姊妹被神所震撼
[00:12:00.960 --> 00:12:02.840]  否則我們不可能
[00:12:02.840 --> 00:12:05.640]  有這種好像初期教會的復興
[00:12:05.640 --> 00:12:06.640]  這是第一樣
[00:12:06.640 --> 00:12:08.040]  第二樣還有
[00:12:08.040 --> 00:12:09.760]  那麼我們接下來可以做什麼呢?
[00:12:09.760 --> 00:12:10.840]  於是聖經說
[00:12:10.840 --> 00:12:12.120]  彼得教訓他們
[00:12:12.120 --> 00:12:13.680]  還要提醒一件事情
[00:12:13.680 --> 00:12:15.040]  就是在
[00:12:15.040 --> 00:12:18.080]  四十節那裡所說
[00:12:18.080 --> 00:12:19.840]  你們還要救自己
[00:12:19.840 --> 00:12:23.240]  脫離這個彎曲的世代
[00:12:23.240 --> 00:12:24.520]  為什麼是跟著的?
[00:12:24.520 --> 00:12:26.680]  他突然間被神所震撼之後
[00:12:26.680 --> 00:12:28.720]  他就發覺自己一路走的路
[00:12:28.720 --> 00:12:30.640]  一路做的事情原來這麼錯
[00:12:30.640 --> 00:12:32.280]  於是他就悔改
[00:12:32.280 --> 00:12:33.920]  悔改之後又怎麼樣?
[00:12:33.920 --> 00:12:36.960]  就預先用一個新的態度和勇氣
[00:12:36.960 --> 00:12:39.480]  去面對這個彎曲的世代
[00:12:39.480 --> 00:12:40.400]  因為這個世代
[00:12:40.400 --> 00:12:42.200]  本來自己也在他們當中
[00:12:42.200 --> 00:12:44.920]  這群人我相信他們面對的第一個挑戰就是
[00:12:44.920 --> 00:12:47.120]  一直以來他們是釘死耶穌的人
[00:12:47.120 --> 00:12:49.280]  所以可能他們曾經羞辱過耶穌
[00:12:49.280 --> 00:12:50.520]  曾經傷害過耶穌
[00:12:50.520 --> 00:12:53.000]  曾經十字架下面嘲笑過耶穌
[00:12:53.680 --> 00:12:55.600]  現在他們突然間知錯了
[00:12:55.600 --> 00:12:57.120]  他們回到家的時候
[00:12:57.120 --> 00:12:59.520]  他第一件要面對的事情就是跟家人說
[00:12:59.520 --> 00:13:00.720]  跟他們的鄰居說
[00:13:00.720 --> 00:13:02.320]  我以前原來教錯了
[00:13:02.320 --> 00:13:04.960]  這個耶穌原來是尼塞亞來的
[00:13:04.960 --> 00:13:06.840]  這一句話說出來的時候
[00:13:06.840 --> 00:13:09.920]  需要一個獨排眾議的勇氣
[00:13:09.920 --> 00:13:11.000]  和原則
[00:13:11.000 --> 00:13:12.240]  我不怕了
[00:13:12.240 --> 00:13:13.720]  以前也跟你們一樣
[00:13:13.720 --> 00:13:14.560]  罵過耶穌
[00:13:14.560 --> 00:13:15.440]  現在我不罵了
[00:13:15.440 --> 00:13:16.640]  現在耶穌是我的主
[00:13:16.640 --> 00:13:17.520]  是我的王
[00:13:17.520 --> 00:13:19.400]  這種態度做人
[00:13:19.400 --> 00:13:21.760]  一種扭轉的勇氣
[00:13:21.960 --> 00:13:25.040]  面對一個彎曲的世代
[00:13:25.040 --> 00:13:28.720]  這就是這群基督徒之所以能夠有感染力
[00:13:28.720 --> 00:13:31.200]  令到周圍的人都驚訝
[00:13:31.200 --> 00:13:32.920]  這個地方
[00:13:32.920 --> 00:13:34.640]  這是條件
[00:13:34.640 --> 00:13:36.880]  沒有這個條件的弟兄姊妹
[00:13:36.880 --> 00:13:38.400]  如果我們不是這樣的話
[00:13:38.400 --> 00:13:39.880]  我們復興什麼呢?
[00:13:39.880 --> 00:13:42.080]  難道靠靠會的幾個祈禱會
[00:13:42.080 --> 00:13:43.400]  教幾個 program(程式)嗎?
[00:13:43.400 --> 00:13:44.760]  這些 program(程式)是需要的
[00:13:44.760 --> 00:13:47.640]  但是沒有這種生命在支撐
[00:13:47.640 --> 00:13:49.000]  來承托的話
[00:13:49.240 --> 00:13:52.040]  我們這個教會搞來搞去也差不多而已
[00:13:52.040 --> 00:13:55.240]  好了
[00:13:55.240 --> 00:13:55.920]  你說好啊
[00:13:55.920 --> 00:13:57.040]  我們願意改變
