
[00:00:00.000 --> 00:00:02.720]  今天當我們大家一起打開聖經
[00:02:28.320 --> 00:02:30.280]  他們在主復活的當日
[00:02:30.280 --> 00:02:31.960]  他們就從耶路撒冷
[00:02:31.960 --> 00:02:34.800]  他們走回到自己的村莊
[00:02:34.800 --> 00:02:37.760]  之間的距離都不是很短的旅程
[00:02:37.760 --> 00:02:39.440]  聖經十三節講到
[00:02:39.440 --> 00:02:42.400]  是有十一公里那麼遠的
[00:02:42.400 --> 00:02:44.120]  他們兩個一直在講論
[00:02:44.120 --> 00:02:47.280]  在耶路撒冷發生的一切的事情
[00:02:47.280 --> 00:02:49.640]  聖經沒有直接講他們講甚麼
[00:02:49.640 --> 00:02:53.040]  但後來去到二十二、二十四節
[00:02:53.040 --> 00:02:56.800]  我們大概猜到他們當時在講幾件事情
[00:02:56.800 --> 00:02:58.600]  第一,他們講到就是
[00:02:58.600 --> 00:03:03.560]  在當時有很多的姐妹去到墳墓
[00:03:03.560 --> 00:03:09.320]  他們很想能夠來為耶穌的身體高沒祂
[00:03:09.320 --> 00:03:10.680]  但他們去到的時候
[00:03:10.680 --> 00:03:14.720]  他們發覺原來耶穌的身體不見了
[00:03:14.720 --> 00:03:16.040]  但最奇妙的就是
[00:03:16.040 --> 00:03:19.520]  他們見到天使向他們顯現
[00:03:19.520 --> 00:03:24.200]  告訴他們知道耶穌已經復活了
[00:03:24.200 --> 00:03:27.000]  然後他們回去告訴其他弟兄知道
[00:03:27.000 --> 00:03:30.360]  這些弟兄就繼續馬上去到墳地
[00:03:30.360 --> 00:03:32.440]  但他們同樣沒有錯
[00:03:32.440 --> 00:03:34.080]  見不到耶穌的身體
[00:03:34.080 --> 00:03:36.840]  但他們見不到天使
[00:03:36.840 --> 00:03:38.560]  好像有些失望
[00:03:38.560 --> 00:03:39.640]  見不到天使
[00:03:39.640 --> 00:03:41.680]  見不到復活的主
[00:03:41.680 --> 00:03:43.120]  因此他們就一路講述
[00:03:43.160 --> 00:03:46.000]  這些他們聽到的事情
[00:03:46.000 --> 00:03:46.920]  或者你說
[00:03:46.920 --> 00:03:48.680]  姐妹們都那麼清楚講述
[00:03:48.680 --> 00:03:49.520]  讓他們知道
[00:03:49.520 --> 00:03:52.240]  見到天使講述主復活的事
[00:03:52.240 --> 00:03:55.960]  為甚麼好像還是有些疑惑呢?
[00:03:55.960 --> 00:03:59.640]  因為當時女士們的見證
[00:03:59.640 --> 00:04:02.000]  很多時候都不會被重視
[00:04:02.000 --> 00:04:03.040]  甚至當時猶太人
[00:04:03.040 --> 00:04:07.560]  他們在法庭上都不會找女士作見證人
[00:04:07.560 --> 00:04:11.240]  因為他們的見證不可信
[00:04:11.240 --> 00:04:13.400]  他們見到姐妹所講的見證
[00:04:13.400 --> 00:04:15.600]  但他們不能夠即時地相信
[00:04:15.600 --> 00:04:17.800]  他們心中仍然有很多疑惑
[00:04:17.800 --> 00:04:19.720]  很多不安
[00:04:19.720 --> 00:04:23.240]  再加上他們內心裡感覺很失望
[00:04:23.240 --> 00:04:27.160]  大家如果留意聖經二十節
[00:04:27.160 --> 00:04:28.760]  他們講述到
[00:04:28.760 --> 00:04:30.880]  他們的祭司長和官長
[00:04:30.880 --> 00:04:33.120]  把耶穌交給彼拉多
[00:04:33.120 --> 00:04:34.240]  判了他死罪
[00:04:34.240 --> 00:04:35.600]  聽了十節
[00:04:35.600 --> 00:04:37.080]  二十一節就說
[00:04:37.120 --> 00:04:39.800]  但我們素來盼望
[00:04:39.800 --> 00:04:43.520]  要救贖以色列的就是他
[00:04:43.520 --> 00:04:45.000]  素來盼望是在說
[00:04:45.000 --> 00:04:47.920]  他們過去是在說過去
[00:04:47.920 --> 00:04:51.400]  亦都意味著今天他們失了盼望
[00:04:51.400 --> 00:04:53.720]  本來以為耶穌是他們的救贖
[00:04:53.720 --> 00:04:55.320]  是他們的拯救
[00:04:55.320 --> 00:04:56.720]  但現在沒有用了
[00:04:56.720 --> 00:04:59.880]  釘死了在十字架上
[00:04:59.880 --> 00:05:02.520]  沒有了這種盼望
[00:05:02.520 --> 00:05:06.200]  一種很失望、很失落的情緒
[00:05:06.200 --> 00:05:08.400]  難怪聖經在前面十七節就說
[00:05:08.400 --> 00:05:10.920]  他們面帶愁容
[00:05:10.920 --> 00:05:13.240]  很憂愁、很疑惑
[00:05:13.240 --> 00:05:15.880]  不知道發生什麼事情
[00:05:15.880 --> 00:05:17.440]  我想我們弟兄姊妹
[00:05:17.440 --> 00:05:19.680]  或許都會在我們不同的階段
[00:05:19.680 --> 00:05:21.960]  都經歷過一些很疑惑
[00:05:21.960 --> 00:05:26.520]  或許很低沉、很愁煩的時刻
[00:05:26.520 --> 00:05:28.440]  一位姊妹剛剛信主
[00:05:28.440 --> 00:05:33.880]  說到她突然發覺自己患了重病癌症
[00:05:33.880 --> 00:05:35.640]  心裡很不明白
[00:05:35.640 --> 00:05:38.440]  祈禱時大聲跟神說
[00:05:38.440 --> 00:05:40.040]  我都相信了你
[00:05:40.040 --> 00:05:42.600]  你不是說會保守我嗎?
[00:05:42.600 --> 00:05:46.000]  為什麼你讓我患癌症?
[00:05:46.000 --> 00:05:49.840]  好像很難明白、很難接受這件事情
[00:05:49.840 --> 00:05:51.480]  一個家庭
[00:05:51.480 --> 00:05:54.200]  有一個孩子有很多問題
[00:05:54.200 --> 00:05:56.600]  父母都不斷地祈禱
[00:05:56.600 --> 00:05:58.080]  祈禱了很多年
[00:05:58.080 --> 00:06:01.880]  但孩子的問題好像都沒有解決
[00:06:01.880 --> 00:06:05.040]  媽媽就在神面前祈禱
[00:06:05.040 --> 00:06:07.200]  她說神是不是我犯了什麼罪
[00:06:07.200 --> 00:06:09.480]  所以你要懲罰我
[00:06:09.480 --> 00:06:12.880]  為什麼這麼多年你都不聽我祈禱?
[00:06:12.880 --> 00:06:19.160]  一直向神表達心中的疑惑、愁煩
[00:06:19.160 --> 00:06:21.600]  我們可能都有不同的經歷
[00:06:21.600 --> 00:06:23.360]  但這些經歷
[00:06:23.360 --> 00:06:25.040]  當我們回想的時候
[00:06:25.040 --> 00:06:28.080]  回想這兩個朋友的經歷
[00:06:28.080 --> 00:06:32.440]  你會知道主耶穌都會做一件事情
[00:06:32.440 --> 00:06:35.640]  你再看聖經十五節
[00:06:35.640 --> 00:06:39.640]  聖經說到正在交談議論的時候
[00:06:39.640 --> 00:06:42.600]  耶穌親自走近他們
[00:06:42.600 --> 00:06:45.560]  與他們同行
[00:06:45.560 --> 00:06:49.320]  聖經說到主耶穌親自走近他們
[00:06:49.320 --> 00:06:51.800]  與他們同行
[00:06:51.800 --> 00:06:54.560]  一直在這個很愁煩的過程中
[00:06:54.560 --> 00:06:57.960]  你都陪伴著他們
[00:06:57.960 --> 00:06:59.520]  我想分析一位姐妹
[00:06:59.520 --> 00:07:02.680]  她過去曾經說過她自己的一件事情
[00:07:02.680 --> 00:07:07.720]  這位姐妹說到當她的丈夫突然去世
[00:07:07.720 --> 00:07:09.760]  中年、年紀不大
[00:07:09.760 --> 00:07:12.880]  突然有些事情突然去世
[00:07:12.880 --> 00:07:14.840]  她很難接受得到
[00:07:14.840 --> 00:07:17.200]  因此她很傷心
[00:07:17.200 --> 00:07:21.960]  每個晚上一直以眼淚洗臉
[00:07:21.960 --> 00:07:22.720]  她很多時候
[00:07:22.720 --> 00:07:24.200]  很多個晚上都不知道怎樣
[00:07:24.200 --> 00:07:27.920]  就朦朦朧朧地睡了覺
[00:07:27.920 --> 00:07:31.360]  有一個晚上她一直哭
[00:07:31.360 --> 00:07:33.040]  哭的時候
[00:07:33.040 --> 00:07:38.040]  突然間心裏出現一把很明顯的聲音
[00:07:38.040 --> 00:07:40.440]  在她裏面響起
[00:07:40.440 --> 00:07:44.160]  一句很簡單的說話
[00:07:44.160 --> 00:07:46.320]  這句說話說
[00:07:46.320 --> 00:07:50.240]  「你不是孤單的」
[00:07:50.240 --> 00:07:52.960]  「你不是孤單的」
[00:07:52.960 --> 00:07:56.040]  姐妹說當她聽到這把聲音的時候
[00:07:56.040 --> 00:07:57.640]  她心裏面有一種很直接
[00:07:57.640 --> 00:08:01.800]  很強烈的安慰湧現在她心裏面
[00:08:01.800 --> 00:08:04.200]  好像上帝在觸摸她的內心
[00:08:04.200 --> 00:08:08.280]  讓她知道神是不會離開她的
[00:08:08.280 --> 00:08:10.120]  雖然先生離開了
[00:08:10.120 --> 00:08:14.120]  但這位主仍然會在她的身旁
[00:08:14.120 --> 00:08:17.240]  所以她不是孤單的
[00:08:17.240 --> 00:08:18.840]  那次之後姐妹就說
[00:08:18.840 --> 00:08:20.800]  心裏面得到很大的鼓勵
[00:08:20.800 --> 00:08:22.520]  她就繼續放膽
[00:08:22.520 --> 00:08:25.360]  繼續去人生的路
[00:08:25.360 --> 00:08:27.080]  在人生的路上
[00:08:27.080 --> 00:08:30.880]  有些時候會遇到一些我們不明白的事情
[00:08:30.880 --> 00:08:32.360]  但在過程裏面
[00:08:32.360 --> 00:08:35.280]  你記得這位復活的主
[00:08:35.280 --> 00:08:38.800]  祂會來到你的身旁
[00:08:38.800 --> 00:08:42.000]  祂會與你同行
[00:08:42.000 --> 00:08:44.840]  當著耶穌祂快離開世界之前
[00:08:44.840 --> 00:08:48.160]  大家記得祂在如意節的晚餐
[00:08:48.160 --> 00:08:50.320]  到門徒吃飯的時候
[00:08:50.320 --> 00:08:51.840]  祂就說到
[00:08:51.840 --> 00:08:53.600]  祂說「我離去之後」
[00:08:53.600 --> 00:08:57.000]  「我要賜給你們一位的聖靈」
[00:08:57.000 --> 00:08:59.480]  就是另一位的保衛師
[00:08:59.480 --> 00:09:01.360]  要永遠與你們同在
[00:09:01.360 --> 00:09:02.960]  大家記得
[00:09:02.960 --> 00:09:04.800]  保衛師的意思是甚麼?
[00:09:04.800 --> 00:09:06.960]  保衛師的意思是
[00:09:06.960 --> 00:09:09.600]  來到我們身旁
[00:09:09.600 --> 00:09:11.240]  幫助我們
[00:09:11.240 --> 00:09:15.000]  兼顧我們的那一位的意思
[00:09:15.000 --> 00:09:15.840]  聖經特別說
[00:09:15.840 --> 00:09:18.720]  是另一位主耶穌是我們的保衛師
[00:09:18.720 --> 00:09:20.680]  祂常在我們身旁
[00:09:20.680 --> 00:09:22.400]  與我們同行
[00:09:22.400 --> 00:09:25.560]  當祂去到天上的時候
[00:09:25.560 --> 00:09:27.160]  祂仍然透過聖靈
[00:09:27.160 --> 00:09:31.400]  所以聖經說到另一位保衛師
[00:09:31.400 --> 00:09:33.680]  就是聖靈在我們裏面
[00:09:33.680 --> 00:09:35.800]  亦與我們同在
[00:09:35.800 --> 00:09:39.440]  是就近我們身旁
[00:09:39.440 --> 00:09:40.600]  幫助我們
[00:09:40.600 --> 00:09:42.960]  兼顧我們的一位
[00:09:42.960 --> 00:09:44.640]  聖經說到一位主
[00:09:44.640 --> 00:09:45.920]  祂復活了
[00:09:45.920 --> 00:09:48.360]  但祂不是在天上
[00:09:48.360 --> 00:09:50.840]  遠遠的坐著為王
[00:09:50.840 --> 00:09:51.960]  而是聖經說到
[00:09:51.960 --> 00:09:54.160]  祂就近我們的身旁
[00:09:54.160 --> 00:09:56.240]  與我們同行
[00:09:56.240 --> 00:09:57.120]  各位弟兄姊妹
[00:09:57.120 --> 00:10:01.480]  不要忘記這個很真實的事情
[00:10:01.480 --> 00:10:02.200]  不單止這樣
[00:10:02.200 --> 00:10:04.000]  你會看到聖經講到
[00:10:04.000 --> 00:10:07.200]  主更加來開啟他們的心靈
[00:10:07.200 --> 00:10:08.240]  大家再留意一下
[00:10:08.240 --> 00:10:13.680]  聖經的第25節
[00:10:13.680 --> 00:10:14.560]  在第25節
[00:10:14.560 --> 00:10:15.920]  主耶穌跟他們說
[00:10:15.920 --> 00:10:19.000]  無知的人先知所說的一切話
[00:10:19.000 --> 00:10:22.520]  你們心裏信得太遲鈍了
[00:10:22.520 --> 00:10:25.600]  心裏受煩是因為未能夠相信
[00:10:25.600 --> 00:10:27.040]  未能夠相信聖經裏面
[00:10:27.040 --> 00:10:30.360]  對於主耶穌的預言
[00:10:30.360 --> 00:10:31.800]  然後聖經裏面
[00:10:31.800 --> 00:10:33.400]  主耶穌就再說
[00:10:33.400 --> 00:10:35.480]  祂說基督這樣受害
[00:10:35.480 --> 00:10:36.480]  第26節
[00:10:36.480 --> 00:10:38.040]  然後進入他的榮耀
[00:10:38.040 --> 00:10:40.320]  不是應當的嗎?
[00:10:40.320 --> 00:10:41.520]  「應當的嗎?」
[00:10:41.520 --> 00:10:43.920]  是一個很強調的說法
[00:10:43.920 --> 00:10:44.720]  是應該的
[00:10:44.720 --> 00:10:46.120]  主耶穌祂要受苦
[00:10:46.120 --> 00:10:47.080]  祂要受死
[00:10:47.080 --> 00:10:49.080]  祂要面對十字架
[00:10:49.080 --> 00:10:50.440]  這些事情
[00:10:50.440 --> 00:10:53.240]  不是無可奈何發生的事情
[00:10:53.240 --> 00:10:54.680]  不是絕望失望
[00:10:54.680 --> 00:10:57.960]  現在沒有機會成為我們的幫助
[00:10:57.960 --> 00:10:58.760]  不是
[00:10:58.760 --> 00:11:01.240]  這些一切都在神自己的聖經當中
[00:11:01.240 --> 00:11:03.200]  已經預言了
[00:11:03.200 --> 00:11:07.440]  而應當或必須會應驗的
[00:11:07.440 --> 00:11:10.560]  如果大家留意到後面第44節
[00:11:10.560 --> 00:11:12.520]  其實主耶穌再重複地
[00:11:12.520 --> 00:11:14.640]  跟其他的門徒說
[00:11:14.640 --> 00:11:18.000]  這些一切的事情
[00:11:18.000 --> 00:11:22.040]  是必定應驗的
[00:11:22.040 --> 00:11:23.360]  是會出現的
[00:11:23.360 --> 00:11:24.640]  亦都意味著
[00:11:24.640 --> 00:11:28.360]  主耶穌受死不是一個失敗
[00:11:28.360 --> 00:11:30.560]  不是失去盼望
[00:11:30.560 --> 00:11:32.000]  而是有目的的
[00:11:32.000 --> 00:11:33.200]  是按照神的計劃
[00:11:33.200 --> 00:11:34.920]  成全的事情
[00:11:34.920 --> 00:11:36.680]  祂透過死
[00:11:36.680 --> 00:11:39.480]  要敗壞死權
[00:11:39.480 --> 00:11:43.160]  要帶來真正的盼望
[00:11:43.160 --> 00:11:45.640]  主耶穌一直跟他們講解這些事情
[00:11:45.640 --> 00:11:47.040]  讓他們明白
[00:11:47.040 --> 00:11:52.480]  然後大家再留意下面的第30節
[00:11:52.480 --> 00:11:54.240]  當他們去到村莊的時候
[00:11:54.240 --> 00:11:56.000]  他們一起吃飯
[00:11:56.000 --> 00:11:59.480]  耶穌就拿起餅來感謝主
[00:11:59.480 --> 00:12:02.000]  然後張開第七攤門
[00:12:02.000 --> 00:12:03.160]  這個時候聖經就說
[00:12:03.160 --> 00:12:05.040]  他們的眼睛開了
[00:12:05.040 --> 00:12:06.120]  打開了
[00:12:06.120 --> 00:12:09.400]  這個時候迎出是耶穌來
[00:12:09.400 --> 00:12:10.280]  在這個時候
[00:12:10.280 --> 00:12:11.680]  他們的眼睛打開了
[00:12:11.680 --> 00:12:14.880]  聖經的意思是說他們被打開了
[00:12:14.880 --> 00:12:15.600]  在這個時候
[00:12:15.600 --> 00:12:18.520]  為什麼突然間會看得見耶穌呢?
[00:12:18.520 --> 00:12:20.280]  或者其中一個原因
[00:12:20.280 --> 00:12:21.480]  耶穌拿起餅來
[00:12:21.480 --> 00:12:24.000]  手在他們前面張開
[00:12:24.000 --> 00:12:26.160]  看見什麼?
[00:12:26.160 --> 00:12:30.880]  看見耶穌手上的釘痕
[00:12:30.880 --> 00:12:33.880]  突然間他們的眼睛明亮了
[00:12:33.880 --> 00:12:36.200]  他們第一方面知道
[00:12:36.200 --> 00:12:37.360]  耶穌復活了
[00:12:37.360 --> 00:12:40.080]  在他們面前顯現
[00:12:40.080 --> 00:12:41.280]  第二
[00:12:41.280 --> 00:12:42.880]  剛才整段的路程
[00:12:42.880 --> 00:12:44.000]  很長的路程
[00:12:44.000 --> 00:12:45.240]  雖然受煩
[00:12:45.240 --> 00:12:48.920]  但是耶穌一直陪著他們
[00:12:48.920 --> 00:12:50.120]  很清楚意識到
[00:12:50.120 --> 00:12:51.200]  那位復活的主
[00:12:51.200 --> 00:12:54.280]  陪伴了他們走一段路
[00:12:54.280 --> 00:12:56.920]  而且看見主仍然愛他們
[00:12:56.920 --> 00:12:58.840]  因為這個釘痕的手
[00:12:58.840 --> 00:13:01.200]  正向他們再次說明
[00:13:01.200 --> 00:13:05.920]  這位主為他們受死釘傷
[00:13:05.920 --> 00:13:07.320]  在這個時候
[00:13:07.320 --> 00:13:08.520]  他們就想起
[00:13:08.520 --> 00:13:11.320]  剛才他跟我們說話的時候
[00:13:11.320 --> 00:13:13.320]  我們的心很火熱
[00:13:13.320 --> 00:13:15.680]  三十二節
[00:13:15.680 --> 00:13:17.000]  他跟我們說話
[00:13:17.000 --> 00:13:18.600]  給我們解釋聖經
[00:13:18.600 --> 00:13:20.600]  或者說打開聖經
[00:13:20.600 --> 00:13:22.240]  開啟聖經的時候
[00:13:22.240 --> 00:13:25.160]  我們的心不是火熱的嗎?
[00:13:25.160 --> 00:13:28.160]  本來是很受煩的心境
[00:13:28.160 --> 00:13:29.080]  但是在那個時候
[00:13:29.080 --> 00:13:31.440]  突然間心裏面一種火熱
[00:13:31.440 --> 00:13:33.360]  好像裏面燃燒起來
[00:13:33.360 --> 00:13:34.680]  一種熱誠
[00:13:34.680 --> 00:13:36.120]  一種喜樂
[00:13:36.120 --> 00:13:39.160]  在那個時候充滿著他們的內心
[00:13:39.160 --> 00:13:41.960]  因為主耶穌打開聖經
[00:13:41.960 --> 00:13:44.680]  讓他們明白
[00:13:44.680 --> 00:13:45.600]  弟兄姊妹
[00:13:45.600 --> 00:13:47.960]  在我們生活上不同的事情裏面
[00:13:47.960 --> 00:13:49.960]  你知道復活的主
[00:13:49.960 --> 00:13:52.920]  祂會開啟你的心靈
[00:13:52.920 --> 00:13:54.680]  祂會打開神的話
[00:13:54.680 --> 00:13:56.840]  讓你知道
[00:13:56.840 --> 00:13:59.280]  在祂裏面有盼望
[00:13:59.280 --> 00:14:02.240]  也同時將你心中的受煩
[00:14:02.240 --> 00:14:07.120]  轉為一種喜樂
[00:14:07.120 --> 00:14:09.720]  我記得有一次看到一位牧者
[00:14:09.720 --> 00:14:10.840]  大家可能會記得
[00:14:10.840 --> 00:14:12.840]  認得這位在美國的
[00:14:12.840 --> 00:14:15.440]  著名牧者海波斯牧師
[00:14:15.440 --> 00:14:18.240]  說到他教會一位姊妹的情況
[00:14:18.240 --> 00:14:20.240]  這位姊妹說到她自己
[00:14:20.240 --> 00:14:22.560]  因為她做了一件很錯的事情
[00:14:22.560 --> 00:14:24.760]  做了很錯的決定
[00:14:24.760 --> 00:14:28.840]  所以她自己也知道後果很麻煩
[00:14:28.840 --> 00:14:30.640]  她自己也說
[00:14:30.640 --> 00:14:32.320]  我要等候自己的罪
[00:14:32.320 --> 00:14:35.760]  帶給我很可怕的結果
[00:14:35.760 --> 00:14:36.720]  她還說
[00:14:36.720 --> 00:14:40.400]  她一生都會在羞恥當中生活
[00:14:40.400 --> 00:14:42.600]  很多很低沉的情緒
[00:14:42.600 --> 00:14:44.840]  一直表達出來
[00:14:44.840 --> 00:14:47.320]  但後來有一次她自己讀聖經
[00:14:47.320 --> 00:14:48.440]  當她讀聖經的時候
[00:14:48.440 --> 00:14:51.080]  她剛剛讀到聖經羅馬書第八章
[00:14:51.080 --> 00:14:53.840]  其中三十四節的經文
[00:14:53.840 --> 00:14:55.400]  聖經裏面說
[00:14:55.400 --> 00:14:56.200]  她說
[00:14:56.200 --> 00:14:59.960]  「誰能定他們的罪?」
[00:14:59.960 --> 00:15:03.240]  基督耶穌已經死了
[00:15:03.240 --> 00:15:06.240]  並且從死裏復活
[00:15:06.240 --> 00:15:08.720]  現今坐在神的右邊
[00:15:08.720 --> 00:15:12.280]  也都為他們祈求
[00:15:12.280 --> 00:15:14.720]  誰能再定我們的罪呢?
[00:15:14.720 --> 00:15:17.040]  耶穌基督已經稱我們為異
[00:15:17.040 --> 00:15:18.520]  已經為我們受死
[00:15:18.520 --> 00:15:20.640]  已經為我們復活
[00:15:20.640 --> 00:15:22.360]  當她讀這段聖經的時候
[00:15:22.360 --> 00:15:23.240]  她說
[00:15:23.240 --> 00:15:27.240]  「我很清楚感受到神對我說
[00:15:27.240 --> 00:15:31.720]  我定你的罪不是要摧毀你
[00:15:31.720 --> 00:15:37.200]  也不會讓罪疚感來摧毀你
[00:15:37.200 --> 00:15:40.440]  你順靠我」
[00:15:40.440 --> 00:15:41.680]  這些說話
[00:15:41.680 --> 00:15:43.200]  一路讀的時候
[00:15:43.200 --> 00:15:44.160]  她就體會到
[00:15:44.160 --> 00:15:44.520]  沒錯
[00:15:44.520 --> 00:15:48.000]  她要面對一些犯錯之後的後果
[00:15:48.000 --> 00:15:49.640]  但她很清楚知道
[00:15:49.640 --> 00:15:50.960]  主告訴她知道
[00:15:50.960 --> 00:15:54.160]  就是她會有力量去面對
[00:15:54.160 --> 00:15:55.880]  她可以放心
[00:15:55.880 --> 00:15:59.800]  神不會讓罪疚來摧毀她
[00:15:59.800 --> 00:16:04.640]  讓她領受神給她的赦罪和平安
[00:16:04.640 --> 00:16:06.640]  當我自己回想這些
[00:16:06.640 --> 00:16:08.040]  頂尖的經歷的時候
[00:16:08.040 --> 00:16:09.400]  我也想回想自己的經歷
[00:16:09.400 --> 00:16:10.160]  我曾經提及
[00:16:10.160 --> 00:16:12.720]  我也想再分享
[00:16:12.720 --> 00:16:15.520]  這件事情已經很多年了
[00:16:15.520 --> 00:16:17.920]  我記得我自己在很多年之前
[00:16:17.920 --> 00:16:20.960]  去到神學院讀書
[00:16:20.960 --> 00:16:22.760]  當時在加拿大
[00:16:22.760 --> 00:16:23.680]  我很記得
[00:16:23.680 --> 00:16:24.560]  在那段日子
[00:16:24.560 --> 00:16:25.760]  我去到幾個月而已
[00:16:25.760 --> 00:16:27.520]  不知是三個月左右
[00:16:27.520 --> 00:16:29.800]  發覺自己很大不適應
[00:16:29.800 --> 00:16:30.680]  為甚麼不適應呢
[00:16:30.680 --> 00:16:32.040]  就是我身體
[00:16:32.040 --> 00:16:34.680]  是適應不到當地的水土
[00:16:34.680 --> 00:16:37.320]  我瘦了十磅
[00:16:37.320 --> 00:16:39.680]  大家知道我不是很肥
[00:16:39.680 --> 00:16:41.720]  再減少十磅
[00:16:41.720 --> 00:16:45.480]  就真的很消瘦
[00:16:45.480 --> 00:16:47.600]  在那段時間很低沉
[00:16:47.600 --> 00:16:48.560]  自己不知為何
[00:16:48.560 --> 00:16:50.080]  一頭髮很年輕
[00:16:50.080 --> 00:16:52.920]  頭髮在甩
[00:16:52.920 --> 00:16:55.040]  以為自己也有一些信仰的基礎
[00:16:55.040 --> 00:16:55.880]  讀到神學院的時候
[00:16:55.880 --> 00:16:57.360]  發覺很多事情都不明白
[00:16:57.360 --> 00:16:59.360]  很多事情都吸收不到
[00:16:59.360 --> 00:17:01.640]  整個人很低沉
[00:17:01.640 --> 00:17:02.440]  甚至我在想
[00:17:02.440 --> 00:17:03.680]  我是否做錯了決定
[00:17:03.680 --> 00:17:05.520]  是否聽錯了神的意思
[00:17:05.520 --> 00:17:08.040]  走到加拿大
[00:17:08.040 --> 00:17:08.720]  有一個晚上
[00:17:08.720 --> 00:17:09.280]  我很記得
[00:17:09.280 --> 00:17:11.280]  我自己一直在找一件事祈禱
[00:17:11.280 --> 00:17:12.000]  我問神
[00:17:12.000 --> 00:17:14.680]  我是否應該回到香港
[00:17:14.680 --> 00:17:15.320]  在那時候
[00:17:15.320 --> 00:17:16.960]  我自己一直在祈禱的時候
[00:17:16.960 --> 00:17:18.360]  也忍不住自己的情緒
[00:17:18.360 --> 00:17:21.040]  一直在哭
