
[00:00:00.000 --> 00:00:04.240]  今天我們仍然查考《聖經》新約裏面
[00:01:13.320 --> 00:01:16.560]  七章二節到三節
[00:01:16.560 --> 00:01:17.600]  這裏提到
[00:01:17.600 --> 00:01:19.560]  麥基錫德
[00:01:19.560 --> 00:01:21.600]  麥基錫德這個人
[00:01:21.600 --> 00:01:24.880]  是主耶穌基督的預表
[00:01:24.880 --> 00:01:27.880]  這兩節經文這樣說
[00:01:27.880 --> 00:01:31.080]  麥基錫德頭一個名翻出來
[00:01:31.080 --> 00:01:33.080]  就是仁義王
[00:01:33.080 --> 00:01:35.520]  他又名沙棱王
[00:01:35.520 --> 00:01:38.200]  就是平安王的意思
[00:01:38.200 --> 00:01:39.520]  他無父
[00:01:39.520 --> 00:01:40.560]  無母
[00:01:40.560 --> 00:01:41.880]  無族譜
[00:01:41.880 --> 00:01:43.400]  無生之始
[00:01:43.400 --> 00:01:44.920]  無命之終
[00:01:44.920 --> 00:01:46.760]  乃是與神的兒子
[00:01:46.760 --> 00:01:49.720]  就是耶穌基督相似的
[00:01:49.720 --> 00:01:52.240]  麥基錫德的名字
[00:01:52.240 --> 00:01:54.320]  是仁義王
[00:01:54.320 --> 00:01:55.920]  這個仁義王
[00:01:55.920 --> 00:01:57.320]  仁義兩個字
[00:01:57.320 --> 00:01:59.520]  原文是沒有仁
[00:01:59.520 --> 00:02:02.840]  就是公義王的意思
[00:02:02.840 --> 00:02:06.280]  這也正是主耶穌基督的名字
[00:02:06.280 --> 00:02:09.440]  我們的主是公義的王
[00:02:09.440 --> 00:02:11.640]  這是主的性格
[00:02:11.640 --> 00:02:14.000]  最基本的性格
[00:02:14.000 --> 00:02:15.840]  他是公義的
[00:02:15.840 --> 00:02:17.600]  同時在這兩節裏面
[00:02:17.600 --> 00:02:18.960]  也告訴我們
[00:02:18.960 --> 00:02:22.360]  主耶穌基督是無始無終的
[00:02:22.360 --> 00:02:23.600]  換句話說
[00:02:23.600 --> 00:02:25.600]  他是永恆的
[00:02:25.600 --> 00:02:28.400]  這位永恆的主耶穌
[00:02:28.400 --> 00:02:29.680]  是公義的
[00:02:29.680 --> 00:02:32.160]  因此他的公義的本性
[00:02:32.160 --> 00:02:35.080]  也是無始無終的
[00:02:35.080 --> 00:02:37.600]  是永恆不變的
[00:02:37.600 --> 00:02:39.080]  主耶穌的愛
[00:02:39.080 --> 00:02:40.880]  和主耶穌的公義
[00:02:40.880 --> 00:02:42.640]  在希伯來書裏面
[00:02:42.640 --> 00:02:45.560]  配合得非常的適當
[00:02:45.560 --> 00:02:48.160]  但願在我們的心中
[00:02:48.160 --> 00:02:50.160]  主的公義和慈愛
[00:02:50.160 --> 00:02:53.280]  也能夠這樣配合得合適
[00:02:53.280 --> 00:02:55.280]  如果一個基督徒
[00:02:55.280 --> 00:02:57.280]  只認識主的愛
[00:02:57.280 --> 00:02:59.280]  而忽略了主的公義
[00:02:59.280 --> 00:03:01.480]  那麼他對主的認識
[00:03:01.480 --> 00:03:04.280]  仍然有很大的缺陷
[00:03:04.280 --> 00:03:05.360]  一方面
[00:03:05.360 --> 00:03:07.360]  我們要知道主的慈愛
[00:03:07.360 --> 00:03:09.360]  他的愛永不改變
[00:03:09.360 --> 00:03:11.280]  這樣我們就被他的愛
[00:03:11.280 --> 00:03:12.800]  極力感動
[00:03:12.800 --> 00:03:14.200]  但是同時
[00:03:14.200 --> 00:03:15.640]  在另外一方面
[00:03:15.640 --> 00:03:18.640]  我們也應該很清楚地認識
[00:03:18.640 --> 00:03:21.400]  主的聖潔與公義
[00:03:21.400 --> 00:03:23.400]  這樣我們才能夠
[00:03:23.400 --> 00:03:26.000]  按照主的聖潔與公義
[00:03:26.000 --> 00:03:27.600]  行事爲人
[00:03:27.600 --> 00:03:29.600]  有一個好的人格
[00:03:29.600 --> 00:03:32.000]  這兩種的認識
[00:03:32.000 --> 00:03:34.800]  可以使我們行走在
[00:03:34.800 --> 00:03:37.200]  靈性的正道之中
[00:03:37.200 --> 00:03:39.600]  不會偏離左右
[00:03:39.600 --> 00:03:41.600]  我們要看一看
[00:03:41.600 --> 00:03:44.000]  希伯來書如何地告訴我們
[00:03:44.000 --> 00:03:46.400]  主的公義永不改變
[00:03:46.400 --> 00:03:49.800]  主在哪些方面是公義的呢?
[00:03:49.800 --> 00:03:51.400]  第一方面
[00:03:51.400 --> 00:03:54.800]  主的審判是公義的
[00:03:54.800 --> 00:03:57.800]  主的審判領導一切的人
[00:03:57.800 --> 00:04:01.800]  在12章23節那裏提到
[00:04:01.800 --> 00:04:04.400]  審判衆人的神
[00:04:04.400 --> 00:04:05.800]  這衆人兩個字
[00:04:05.800 --> 00:04:07.800]  就是把信和不信的人
[00:04:07.800 --> 00:04:09.800]  都包裹在內
[00:04:09.800 --> 00:04:12.600]  在不信的人那一邊
[00:04:12.600 --> 00:04:14.600]  主的審判
[00:04:14.600 --> 00:04:16.400]  是定罪的審判
[00:04:16.400 --> 00:04:20.000]  正如在希伯來書9章27節
[00:04:20.000 --> 00:04:21.000]  所說的
[00:04:21.000 --> 00:04:24.200]  9章27節所說的
[00:04:24.200 --> 00:04:25.600]  按着定命
[00:04:25.600 --> 00:04:27.600]  人人都有一死
[00:04:27.600 --> 00:04:30.600]  死後且有審判
[00:04:30.600 --> 00:04:32.400]  人人都要死
[00:04:32.400 --> 00:04:35.200]  而且死後要受審判
[00:04:35.200 --> 00:04:36.800]  人與人之間
[00:04:36.800 --> 00:04:38.200]  毫無分別
[00:04:38.200 --> 00:04:39.400]  所有的人
[00:04:39.400 --> 00:04:43.200]  都必須經過神的審判
[00:04:43.200 --> 00:04:44.600]  全世界的人
[00:04:44.600 --> 00:04:47.200]  都在神的審判之下
[00:04:47.200 --> 00:04:50.000]  這是希伯來書所告訴我們
[00:04:50.000 --> 00:04:52.400]  所有的世人
[00:04:52.400 --> 00:04:54.200]  特別是不信的人
[00:04:54.200 --> 00:04:56.600]  所要面對的審判
[00:04:56.600 --> 00:04:57.800]  那麼另外一方面
[00:04:57.800 --> 00:04:59.600]  希伯來書也告訴我們
[00:04:59.600 --> 00:05:01.400]  信徒這一方面
[00:05:01.400 --> 00:05:04.800]  也要受公義的審判
[00:05:04.800 --> 00:05:05.800]  信徒的人
[00:05:05.800 --> 00:05:09.600]  已經脫離了定罪死亡的審判
[00:05:09.600 --> 00:05:11.600]  但是聖經告訴我們
[00:05:11.600 --> 00:05:13.200]  有一種的審判
[00:05:13.200 --> 00:05:15.800]  是從神的家起手
[00:05:15.800 --> 00:05:20.200]  這是彼得前書4章17節所說的
[00:05:20.200 --> 00:05:24.400]  彼得前書4章17節所說的
[00:05:24.400 --> 00:05:26.200]  那麼在希伯來書裏面
[00:05:26.200 --> 00:05:28.000]  也是這樣說
[00:05:28.000 --> 00:05:32.000]  希伯來書13章17節這樣說
[00:05:32.000 --> 00:05:35.800]  好像將來交賬的人
[00:05:35.800 --> 00:05:38.200]  這裏提到交賬
[00:05:38.200 --> 00:05:42.000]  而且提到交賬的時候
[00:05:42.000 --> 00:05:43.400]  不要憂愁
[00:05:43.400 --> 00:05:45.200]  反而能夠有快樂
[00:05:45.200 --> 00:05:46.600]  這就是說
[00:05:46.600 --> 00:05:48.400]  一個屬神的人
[00:05:48.400 --> 00:05:51.200]  在神的面前要受審判
[00:05:51.200 --> 00:05:53.200]  他要把他的生活的賬
[00:05:53.200 --> 00:05:55.400]  他的侍奉工作的賬
[00:05:55.400 --> 00:05:59.000]  在神的面前交得清清楚楚
[00:05:59.000 --> 00:06:02.400]  而且希伯來書勸勉我們
[00:06:02.400 --> 00:06:04.600]  當我們交賬的時候
[00:06:04.600 --> 00:06:05.800]  要有快樂
[00:06:05.800 --> 00:06:07.600]  不至於憂愁
[00:06:07.600 --> 00:06:08.800]  如果憂愁
[00:06:08.800 --> 00:06:11.200]  就與我們無異了
[00:06:11.200 --> 00:06:13.400]  如果我們在工作上
[00:06:13.400 --> 00:06:16.000]  在生活上有虧欠
[00:06:16.000 --> 00:06:18.000]  我們有瑕疵
[00:06:18.000 --> 00:06:19.400]  有毛病
[00:06:19.400 --> 00:06:20.600]  有跌倒
[00:06:20.600 --> 00:06:23.400]  這樣我們在交賬的時候
[00:06:23.400 --> 00:06:25.200]  就會羞愧了
[00:06:25.200 --> 00:06:26.600]  也就會憂愁了
[00:06:26.600 --> 00:06:28.400]  這樣對於我們
[00:06:28.400 --> 00:06:31.000]  和對於我們所照顧的人
[00:06:31.000 --> 00:06:33.000]  都沒有益處了
[00:06:33.000 --> 00:06:34.800]  這個交賬兩個字
[00:06:34.800 --> 00:06:37.000]  是非常的重要的
[00:06:37.000 --> 00:06:40.000]  你我每一個人將來有一天
[00:06:40.000 --> 00:06:42.600]  都要在神的面前交賬
[00:06:42.600 --> 00:06:45.200]  沒有一個信徒是例外的
[00:06:45.200 --> 00:06:47.400]  主要按照他的公義
[00:06:47.400 --> 00:06:49.200]  審判我們
[00:06:49.200 --> 00:06:52.600]  這個審判是得賞賜的審判
[00:06:52.600 --> 00:06:55.200]  要決定我們將來在
[00:06:55.200 --> 00:06:57.400]  得救的天家裏面
[00:06:57.400 --> 00:06:59.800]  是得到賞賜呢
[00:06:59.800 --> 00:07:02.000]  還是受虧損呢
[00:07:02.000 --> 00:07:04.800]  要決定我們是僅僅得救呢
[00:07:04.800 --> 00:07:07.000]  還是豐豐富富地進入
[00:07:07.000 --> 00:07:11.200]  主我主耶穌基督永遠的果呢
[00:07:11.200 --> 00:07:13.800]  這件事關係太大了
[00:07:13.800 --> 00:07:16.400]  主要我們清楚地瞭解
[00:07:16.400 --> 00:07:18.200]  這個關係的重大
[00:07:18.200 --> 00:07:20.400]  讓我們很小心
[00:07:20.400 --> 00:07:22.000]  戰戰兢兢地
[00:07:22.000 --> 00:07:23.800]  緊緊繩繩地
[00:07:23.800 --> 00:07:26.000]  來過我們今天的生活
[00:07:26.000 --> 00:07:27.000]  來侍奉
[00:07:27.000 --> 00:07:28.800]  來跟從主
[00:07:28.800 --> 00:07:31.400]  來討主的喜悅
[00:07:31.400 --> 00:07:34.800]  希伯來書三章七節到十四節
[00:07:34.800 --> 00:07:37.400]  這樣的很鄭重地提醒
[00:07:37.400 --> 00:07:40.000]  勸勉一切的信徒說
[00:07:40.000 --> 00:07:42.400]  要沉着還有今日
[00:07:42.400 --> 00:07:44.600]  天天彼此相勸
[00:07:44.600 --> 00:07:48.200]  免得你們中間有人被最迷惑
[00:07:48.200 --> 00:07:50.200]  心裏就剛硬了
[00:07:50.200 --> 00:07:53.600]  我們若將起初確實的信心
[00:07:53.600 --> 00:07:55.200]  堅持到底
[00:07:55.200 --> 00:07:58.000]  就在基督裏有份的
[00:07:58.000 --> 00:08:01.200]  今天的教會是遊行的教會
[00:08:01.200 --> 00:08:04.400]  在這個遊行的教會里面的人
[00:08:04.400 --> 00:08:07.200]  不一定都是真屬主的人
[00:08:07.200 --> 00:08:09.000]  外面做基督徒的人
[00:08:09.000 --> 00:08:11.400]  不一定是真正的基督徒
[00:08:11.400 --> 00:08:13.800]  不一定是真正得救的人
[00:08:13.800 --> 00:08:17.800]  所以在三章十四節那裏這樣說
[00:08:17.800 --> 00:08:21.400]  我們若將起初確實的信心
[00:08:21.400 --> 00:08:23.000]  確實的信心
[00:08:23.000 --> 00:08:24.800]  這個確實的信心
[00:08:24.800 --> 00:08:26.600]  纔是得救的信心
[00:08:26.600 --> 00:08:28.400]  不是表面的信心
[00:08:28.400 --> 00:08:30.800]  不是虛浮的信心
[00:08:30.800 --> 00:08:33.000]  不是僞裝的信心
[00:08:33.000 --> 00:08:34.600]  我們有了這個信心
[00:08:34.600 --> 00:08:36.800]  而且把它堅持到底
[00:08:36.800 --> 00:08:39.400]  我們就必然得救了
[00:08:39.400 --> 00:08:41.600]  這讓我們想到
[00:08:41.600 --> 00:08:45.600]  主耶穌所講的十個童女的比喻裏面
[00:08:45.600 --> 00:08:49.600]  就是在馬太福音二十五章所記載的
[00:08:49.600 --> 00:08:52.600]  那十個童女的比喻當中
[00:08:52.600 --> 00:08:57.200]  這十個童女都是已經信主的人
[00:08:57.200 --> 00:08:58.000]  不然的話
[00:08:58.000 --> 00:09:02.600]  他們就不會被認爲是基督的童女了
[00:09:02.600 --> 00:09:04.000]  聖經告訴我們
[00:09:04.000 --> 00:09:06.400]  他們的燈裏面都有油
[00:09:06.400 --> 00:09:10.000]  油是象徵聖靈的
[00:09:10.000 --> 00:09:11.200]  如果他們有聖靈
[00:09:11.200 --> 00:09:13.400]  當然是屬主的人了
[00:09:13.400 --> 00:09:14.400]  一個不屬主的人
[00:09:14.400 --> 00:09:16.600]  在他裏面是沒有聖靈的
[00:09:16.600 --> 00:09:20.800]  所以這十個童女都是真正屬主的人
[00:09:20.800 --> 00:09:24.600]  但是這十個童女的結果
[00:09:24.600 --> 00:09:26.600]  卻有很大的分別
[00:09:26.600 --> 00:09:28.800]  有五個是蒙恩的
[00:09:28.800 --> 00:09:32.400]  有五個是受窺尋的
[00:09:32.400 --> 00:09:34.200]  主講這個比喻
[00:09:34.200 --> 00:09:37.400]  很顯然有一個重要的目的
[00:09:37.400 --> 00:09:40.200]  就是叫我們這些屬主的人
[00:09:40.200 --> 00:09:43.800]  知道主的公義是不改變的
[00:09:43.800 --> 00:09:46.000]  雖然我們有永生
[00:09:46.000 --> 00:09:47.800]  得到永遠的舊恩
[00:09:47.800 --> 00:09:53.200]  但是我們仍然要受工作和生活的審判
[00:09:53.200 --> 00:09:56.000]  主必然成全她的愛
[00:09:56.000 --> 00:10:00.000]  但是她的愛不會破壞她的公義
[00:10:00.000 --> 00:10:04.200]  她的愛和她的公義都要成全的
[00:10:04.200 --> 00:10:08.400]  在1833年那一年裏面
[00:10:08.400 --> 00:10:09.600]  在天空裏面
[00:10:09.600 --> 00:10:13.000]  發生了流星雨的特別的現象
[00:10:13.000 --> 00:10:16.000]  有許多人非常的懼怕驚慌
[00:10:16.000 --> 00:10:19.400]  他們以爲是主再來的時候了
[00:10:19.400 --> 00:10:21.400]  因爲聖經記載說
[00:10:21.400 --> 00:10:22.400]  主再來的時候
[00:10:22.400 --> 00:10:24.400]  天勢要震動
[00:10:24.400 --> 00:10:26.600]  要有極大的改變
[00:10:26.600 --> 00:10:29.000]  不但這一次有這樣的情況
[00:10:29.000 --> 00:10:33.000]  在逐後999年的時候
[00:10:33.000 --> 00:10:35.400]  也有同樣的事情發生
[00:10:35.400 --> 00:10:38.000]  當時有許多基督徒
[00:10:38.000 --> 00:10:40.600]  以爲逐後一千年的時候
[00:10:40.600 --> 00:10:42.600]  主就要再來了
[00:10:42.600 --> 00:10:45.200]  所以很多的人看見這種的
[00:10:45.200 --> 00:10:47.600]  天空的特殊的現象
[00:10:47.600 --> 00:10:50.400]  他們就非常的驚慌懼怕
[00:10:50.400 --> 00:10:52.800]  不少的人離開他們的家庭
[00:10:52.800 --> 00:10:55.000]  走到修道院裏面去
[00:10:55.000 --> 00:10:56.800]  甚至有一個君王
[00:10:56.800 --> 00:11:00.600]  願意放下他的王位到修道院裏面去
[00:11:00.600 --> 00:11:03.400]  這就表示他們原來沒有預備好
[00:11:03.400 --> 00:11:05.800]  不能夠坦然見主
[00:11:05.800 --> 00:11:08.400]  如果我們隨時預備好了
[00:11:08.400 --> 00:11:10.400]  無論主什麼時候再來
[00:11:10.400 --> 00:11:13.200]  我們都會心裏有平安
[00:11:13.200 --> 00:11:16.600]  歡喜快樂地迎接主再來
[00:11:16.600 --> 00:11:19.400]  我們的主必然再來
[00:11:19.400 --> 00:11:21.200]  但是他什麼時候來呢
[00:11:21.200 --> 00:11:23.000]  那個確定的日期
[00:11:23.000 --> 00:11:25.000]  主耶穌說沒有人知道
[00:11:25.000 --> 00:11:29.200]  神的旨意是不把那個確定的日期告訴我們
[00:11:29.200 --> 00:11:31.600]  乃是要我們隨時隨地
[00:11:31.600 --> 00:11:33.400]  進行預備好
[00:11:33.400 --> 00:11:35.200]  無論主什麼時候來
[00:11:35.200 --> 00:11:37.200]  我們可以坦然無懼地
[00:11:37.200 --> 00:11:40.200]  歡喜快樂地迎見他
[00:11:40.200 --> 00:11:41.400]  第二方面
[00:11:41.400 --> 00:11:43.200]  希伯來書告訴我們
[00:11:43.200 --> 00:11:46.000]  主的賞賜是公義的
[00:11:46.000 --> 00:11:49.000]  在希伯來書六章第十節那裏
[00:11:49.000 --> 00:11:50.000]  有這樣的話
[00:11:50.000 --> 00:11:52.400]  六章十節這樣說
[00:11:52.400 --> 00:11:55.000]  因爲神並非不公義
[00:11:55.000 --> 00:11:57.600]  竟忘記你們所做的功
[00:11:57.600 --> 00:12:01.000]  和你們爲他的名所顯得愛心
[00:12:01.000 --> 00:12:03.200]  一個應該得賞賜的人
[00:12:03.200 --> 00:12:05.200]  主必然賞賜他
[00:12:05.200 --> 00:12:06.200]  不然的話
[00:12:06.200 --> 00:12:08.200]  神就是不公義了
[00:12:08.200 --> 00:12:10.800]  我們不敢說神不公義
[00:12:10.800 --> 00:12:13.600]  但是神的話在這裏
[00:12:13.600 --> 00:12:16.400]  自己這樣清楚地說
[00:12:16.400 --> 00:12:18.400]  神並非不公義
[00:12:18.400 --> 00:12:20.600]  竟忘記你們所做的功
[00:12:20.600 --> 00:12:23.200]  這個話很強
[00:12:23.200 --> 00:12:24.600]  是主自己
[00:12:24.600 --> 00:12:26.600]  爲要強調他的公義
[00:12:26.600 --> 00:12:29.000]  而向我們清楚說出來的
[00:12:29.000 --> 00:12:30.200]  叫我們知道
[00:12:30.200 --> 00:12:33.000]  如果我們應該得賞賜
[00:12:33.000 --> 00:12:36.800]  神就必然把賞賜給我們
[00:12:36.800 --> 00:12:37.600]  有一天
[00:12:37.600 --> 00:12:41.200]  我們要在主的面前受審判
[00:12:41.200 --> 00:12:42.400]  那個時候
[00:12:42.400 --> 00:12:45.600]  主是不是對你說
[00:12:45.600 --> 00:12:48.600]  你這又良善又忠心的僕人
[00:12:48.600 --> 00:12:52.000]  可以進來享受永遠的福樂呢
[00:12:52.000 --> 00:12:54.400]  主要對你對我說
[00:12:54.400 --> 00:12:56.200]  你在世界上的時候
[00:12:56.200 --> 00:12:57.400]  愛我嗎
[00:12:57.400 --> 00:13:00.000]  當我們面對這樣的問題的時候
[00:13:00.000 --> 00:13:01.600]  我們能夠回答說
[00:13:01.600 --> 00:13:03.000]  主啊
[00:13:03.000 --> 00:13:04.400]  我真是愛你
[00:13:04.400 --> 00:13:06.000]  你知道我愛你
[00:13:06.000 --> 00:13:08.400]  那樣我們就有福了
[00:13:08.400 --> 00:13:09.800]  如果我們只能說
[00:13:09.800 --> 00:13:10.400]  主啊
[00:13:10.400 --> 00:13:12.400]  我覺得我是愛你的
[00:13:12.400 --> 00:13:15.200]  這個覺得兩個字是不夠的
[00:13:15.200 --> 00:13:20.600]  主要你要我把愛他的證據拿出來
[00:13:20.600 --> 00:13:23.400]  有人自以爲可以得賞賜
[00:13:23.400 --> 00:13:27.200]  怎麼知道到了天上面對主的審判的時候
[00:13:27.200 --> 00:13:29.200]  竟然得不到賞賜
[00:13:29.200 --> 00:13:31.600]  這個時候他才醒悟過來
[00:13:31.600 --> 00:13:34.000]  他自以爲可以得賞賜
[00:13:34.000 --> 00:13:35.600]  不過是一種幻覺
[00:13:35.600 --> 00:13:37.600]  是沒有證據的
[00:13:37.600 --> 00:13:38.400]  有一個人
[00:13:38.400 --> 00:13:41.600]  他在銀行裏存款三千元
[00:13:41.600 --> 00:13:43.600]  已經有二十年那麼長了
[00:13:43.600 --> 00:13:44.600]  有一天
[00:13:44.600 --> 00:13:49.600]  他想到銀行裏去把這個積蓄提出來
[00:13:49.600 --> 00:13:52.000]  但是到了銀行的門口
[00:13:52.000 --> 00:13:55.400]  才知道這個銀行已經倒閉了
[00:13:55.400 --> 00:13:59.000]  他的三千元的存款已經沒有了
[00:13:59.000 --> 00:14:01.600]  這個人心中非常的難過
[00:14:01.600 --> 00:14:03.800]  幾乎想自殺而死
[00:14:03.800 --> 00:14:08.400]  在那個時候三千元是相當大的一筆數
[00:14:08.400 --> 00:14:10.800]  這種可憐的情況
[00:14:10.800 --> 00:14:16.200]  比那些將來在天上站在神的審判之前
[00:14:16.200 --> 00:14:20.200]  自以爲會受獎賞卻得不到獎賞的人
[00:14:20.200 --> 00:14:22.600]  還比較好
[00:14:22.600 --> 00:14:25.400]  有一次有一個收票員
[00:14:25.400 --> 00:14:28.400]  正在執行他的工作
[00:14:28.400 --> 00:14:32.200]  有些人想要求他不要那麼認真
[00:14:32.200 --> 00:14:34.600]  隨便把人放過去就算了
[00:14:34.600 --> 00:14:40.000]  但是那個查票員始終不肯通用
[00:14:40.000 --> 00:14:43.600]  一定要所有的人都要受過檢查
[00:14:43.600 --> 00:14:45.400]  才能夠得到通過
[00:14:45.400 --> 00:14:48.000]  有一個乘客就對他說
[00:14:48.000 --> 00:14:51.400]  你這樣做大家都不高興
[00:14:51.400 --> 00:14:53.200]  但是這個查票員
[00:14:53.200 --> 00:14:56.800]  他用手指指一指車站上面
[00:14:56.800 --> 00:15:00.200]  經理辦公室的窗子說
[00:15:00.200 --> 00:15:02.800]  別人高興不高興不要緊
[00:15:02.800 --> 00:15:06.800]  只要在那裏的那個人高興就可以了
[00:15:06.800 --> 00:15:10.200]  只要主說我們好那是真的好
[00:15:10.200 --> 00:15:13.600]  人說我們好壞都是次要
[00:15:13.600 --> 00:15:17.800]  人的看法人的批評不一定正確
[00:15:17.800 --> 00:15:20.200]  是不要緊的最要緊的
[00:15:20.200 --> 00:15:22.600]  是主對我們的批評如何
[00:15:22.600 --> 00:15:25.800]  是主對我們的骨架如何
[00:15:25.800 --> 00:15:27.400]  主看我們如何
[00:15:27.400 --> 00:15:29.600]  我們纔是真的如何
[00:15:29.600 --> 00:15:32.000]  所以保羅他這樣說
[00:15:32.000 --> 00:15:34.200]  我不是討人的喜悅
[00:15:34.200 --> 00:15:37.400]  而是討主的喜悅
[00:15:37.400 --> 00:15:41.400]  有一個將軍在他的墳墓上
[00:15:41.400 --> 00:15:43.400]  刻了這樣幾個字
[00:15:43.400 --> 00:15:45.800]  他如此的敬畏神
[00:15:45.800 --> 00:15:48.000]  所以他什麼都不怕
[00:15:48.000 --> 00:15:50.000]  我們如果怕神
[00:15:50.000 --> 00:15:51.600]  其他的都不怕了
[00:15:51.600 --> 00:15:53.200]  如果我們敬畏神
[00:15:53.200 --> 00:15:57.200]  我們就會按照他的旨意行事爲人
[00:15:57.200 --> 00:16:01.000]  那我們就對其他的一無所具
[00:16:01.000 --> 00:16:04.200]  我們要將主的旨意放在第一
[00:16:04.200 --> 00:16:07.000]  其他的都是次要的
[00:16:07.000 --> 00:16:09.200]  第三方面
[00:16:09.200 --> 00:16:13.400]  主公義的管教永遠不改變
[00:16:13.400 --> 00:16:16.400]  我要讀出來一段經文
[00:16:16.400 --> 00:16:22.000]  是在第十二章第一節到第十二節
[00:16:22.000 --> 00:16:25.400]  我們把其中的一部分讀出來
[00:16:25.400 --> 00:16:27.400]  你們又忘了那勸你們
[00:16:27.400 --> 00:16:29.800]  如同勸兒子的話說
[00:16:29.800 --> 00:16:33.200]  卓爾,你不可輕看主的管教
[00:16:33.200 --> 00:16:36.400]  被他責備的時候也不可灰心
[00:16:36.400 --> 00:16:39.400]  因爲主所愛的他必管教
[00:16:39.400 --> 00:16:41.200]  夏文又說
[00:16:41.200 --> 00:16:45.800]  生生的父都是暫隨吉意管教我們
[00:16:45.800 --> 00:16:48.600]  唯有萬靈的父管教我們
[00:16:48.600 --> 00:16:50.400]  是要我們的益處
[00:16:50.400 --> 00:16:53.600]  是我們在他的聖潔上有份
[00:16:53.600 --> 00:16:57.000]  凡管教的事當時不覺得快樂
[00:16:57.000 --> 00:16:58.800]  凡覺得愁苦
[00:16:58.800 --> 00:17:02.000]  後來卻爲那經練過的人
[00:17:02.000 --> 00:17:05.400]  解出平安的果子就是義
[00:17:05.400 --> 00:17:08.000]  所以你要把下腿的手
[00:17:08.000 --> 00:17:10.400]  發酸的腿挺起來
[00:17:10.400 --> 00:17:14.000]  也要爲自己的腳把道路修直了
[00:17:14.000 --> 00:17:16.800]  使瘸子不至於歪腳
[00:17:16.800 --> 00:17:19.000]  翻得痊癒
[00:17:19.000 --> 00:17:23.000]  這段經文是非常的寶貴
[00:17:23.000 --> 00:17:26.600]  十二章六節到十二節
[00:17:26.600 --> 00:17:29.600]  這段經文是論道族的管教
[00:17:29.600 --> 00:17:32.000]  使愛族的人讀了以後
[00:17:32.000 --> 00:17:36.600]  得到很大的安慰和鼓勵和提醒
[00:17:36.600 --> 00:17:40.200]  現在讓我們把這幾節聖經分析一下
[00:17:40.200 --> 00:17:44.600]  看看它裏面對我們的信息有什麼
[00:17:44.600 --> 00:17:46.200]  第一
[00:17:46.200 --> 00:17:48.600]  我們從這段經文裏看見
[00:17:48.600 --> 00:17:51.600]  主爲什麼要管教我們
[00:17:51.600 --> 00:17:54.000]  這個認識是很重要的
[00:17:54.000 --> 00:17:56.400]  第六節裏面告訴我們說
[00:17:56.400 --> 00:17:57.800]  因爲主愛我們
[00:17:57.800 --> 00:17:59.600]  所以他就管教我們
[00:17:59.600 --> 00:18:01.000]  如果主不愛我們
[00:18:01.000 --> 00:18:03.200]  他就會任憑我們
[00:18:03.200 --> 00:18:07.400]  聖經中最可怕的兩個字就是任憑
[00:18:07.400 --> 00:18:09.000]  任憑我們犯罪
[00:18:09.000 --> 00:18:13.200]  結果我們就落在主的可怕的審判之中
[00:18:13.200 --> 00:18:16.400]  所以因爲主愛我們就不任憑我們
[00:18:16.400 --> 00:18:19.200]  不任憑我們就要管教我們
[00:18:19.200 --> 00:18:20.800]  我們經過了管教就知道
[00:18:20.800 --> 00:18:22.200]  蘇靈的益處
