
[00:00:00.000 --> 00:00:03.500]  早晨 再次代表區議員向大家問安
[00:03:00.200 --> 00:03:03.200]  一個很吸引我的句子
[00:03:03.200 --> 00:03:06.200]  就是你們教會的座右銘
[00:03:06.200 --> 00:03:07.200]  寫著什麼呢
[00:03:07.200 --> 00:03:09.200]  教會是基督的燈台
[00:03:09.200 --> 00:03:10.200]  要發明
[00:03:10.200 --> 00:03:12.200]  要發出明亮的光
[00:03:12.200 --> 00:03:15.200]  照亮這個世界
[00:03:15.200 --> 00:03:18.200]  沒錯我們跟隨耶穌基督
[00:03:18.200 --> 00:03:20.200]  耶穌基督是世界的光
[00:03:20.200 --> 00:03:23.200]  不過神又透過我們的生命
[00:03:23.200 --> 00:03:26.200]  讓我們為主發光
[00:03:26.200 --> 00:03:27.200]  這個是很好的
[00:03:27.200 --> 00:03:29.200]  所以我今天選擇這篇經文
[00:03:29.200 --> 00:03:30.200]  是有原因的
[00:03:30.200 --> 00:03:32.200]  因為這篇經文是講到
[00:03:32.200 --> 00:03:35.200]  我們怎樣可以在這個世代
[00:03:35.200 --> 00:03:36.200]  在這個社區
[00:03:36.200 --> 00:03:38.200]  在我們所置身的環境
[00:03:38.200 --> 00:03:40.200]  為主發光
[00:03:40.200 --> 00:03:43.200]  我們先同心禱告仰望神
[00:03:43.200 --> 00:03:45.200]  此彼仰愛天父我們感恩
[00:03:45.200 --> 00:03:46.200]  我們感謝祢
[00:03:46.200 --> 00:03:48.200]  因為有親愛的聖靈導引
[00:03:48.200 --> 00:03:53.200]  讓我們明白三節的經文
[00:03:53.200 --> 00:03:54.200]  看似很簡單
[00:03:54.200 --> 00:03:57.200]  其實內裡其實隱藏著
[00:03:57.200 --> 00:03:59.200]  上帝祢救贖的計劃
[00:03:59.200 --> 00:04:02.200]  祢自己在教會當中
[00:04:02.200 --> 00:04:04.200]  所成就的美意
[00:04:04.200 --> 00:04:06.200]  所以我再一次的仰望神
[00:04:06.200 --> 00:04:08.200]  求主祢幫助我們每一個
[00:04:08.200 --> 00:04:09.200]  能夠聽得明白
[00:04:09.200 --> 00:04:11.200]  讓講的聽的一途無福
[00:04:11.200 --> 00:04:13.200]  聽我們的禱告
[00:04:13.200 --> 00:04:14.200]  奉耶穌的聖名祈求
[00:04:14.200 --> 00:04:15.200]  阿門
[00:04:15.200 --> 00:04:18.200]  詩篇120篇到134篇
[00:04:18.200 --> 00:04:20.200]  叫做《上行之詩》
[00:04:20.200 --> 00:04:25.200]  這15個詩篇是講一批的信徒
[00:04:25.200 --> 00:04:27.200]  正在去耶路撒冷
[00:04:27.200 --> 00:04:29.200]  可能是被擄的信徒
[00:04:29.200 --> 00:04:31.200]  回歸耶路撒冷的歷程
[00:04:31.200 --> 00:04:33.200]  亦都可能是猶太人
[00:04:33.200 --> 00:04:37.200]  他們在一年不同的節期
[00:04:37.200 --> 00:04:38.200]  譬如如月節
[00:04:38.200 --> 00:04:40.200]  回到耶路撒冷
[00:04:40.200 --> 00:04:42.200]  去歡呼慶祝
[00:04:42.200 --> 00:04:44.200]  無論怎樣也好
[00:04:44.200 --> 00:04:46.200]  都是一批朝聖者
[00:04:46.200 --> 00:04:48.200]  他們正在去耶路撒冷
[00:04:48.200 --> 00:04:49.200]  一路去耶路撒冷
[00:04:49.200 --> 00:04:53.200]  就唱詩篇第120篇到134篇
[00:04:53.200 --> 00:04:55.200]  這些經文
[00:04:55.200 --> 00:04:57.200]  在133篇這段經文
[00:04:57.200 --> 00:05:01.200]  主題很明顯就是和睦
[00:05:01.200 --> 00:05:03.200]  稍後會講的
[00:05:03.200 --> 00:05:04.200]  什麼意思
[00:05:04.200 --> 00:05:06.200]  他講到這個和睦
[00:05:06.200 --> 00:05:11.200]  是一個非常好的神的一件事
[00:05:11.200 --> 00:05:13.200]  神看來非常好的和睦
[00:05:13.200 --> 00:05:16.200]  並且這個和睦是神所賜的禮物
[00:05:16.200 --> 00:05:18.200]  和賜予生命
[00:05:18.200 --> 00:05:22.200]  我們看看這篇133篇的經文
[00:05:22.200 --> 00:05:24.200]  133篇一開始
[00:05:24.200 --> 00:05:26.200]  他就說弟兄和睦同居
[00:05:26.200 --> 00:05:27.200]  是何等的善
[00:05:27.200 --> 00:05:29.200]  何等的美
[00:05:29.200 --> 00:05:31.200]  詩人叫我們去望
[00:05:31.200 --> 00:05:32.200]  叫朝聖者
[00:05:32.200 --> 00:05:33.200]  你和我去望
[00:05:33.200 --> 00:05:34.200]  望什麼
[00:05:34.200 --> 00:05:37.200]  望弟兄和睦同居
[00:05:37.200 --> 00:05:39.200]  是何等的美好
[00:05:39.200 --> 00:05:41.200]  這裡有幾樣東西
[00:05:41.200 --> 00:05:42.200]  大家要留意
[00:05:42.200 --> 00:05:44.200]  第一就是他講到
[00:05:44.200 --> 00:05:48.200]  善就是創世紀一開始
[00:05:48.200 --> 00:05:51.200]  耶和華起初神創造天地
[00:05:51.200 --> 00:05:54.200]  耶和華看一切都看為好
[00:05:54.200 --> 00:05:56.200]  好字就是善
[00:05:56.200 --> 00:05:58.200]  在神的創造之當中
[00:05:58.200 --> 00:06:00.200]  樣樣東西都是最完美的
[00:06:00.200 --> 00:06:03.200]  包括在這裡再說
[00:06:03.200 --> 00:06:05.200]  弟兄和睦同居
[00:06:05.200 --> 00:06:07.200]  這件事在耶和華的眼中
[00:06:07.200 --> 00:06:09.200]  都是最為完美的
[00:06:09.200 --> 00:06:11.200]  所以為什麼我們值得追求
[00:06:11.200 --> 00:06:13.200]  因為和睦這件事
[00:06:13.200 --> 00:06:15.200]  是在神的一個很重要的
[00:06:15.200 --> 00:06:17.200]  看來很寶貴
[00:06:17.200 --> 00:06:18.200]  這裡講弟兄
[00:06:18.200 --> 00:06:22.200]  他不單止講一個人
[00:06:22.200 --> 00:06:26.200]  弟兄通常在希伯來的用法
[00:06:26.200 --> 00:06:28.200]  就是他講一個民族
[00:06:28.200 --> 00:06:29.200]  或者一個支派
[00:06:29.200 --> 00:06:30.200]  是講一群人
[00:06:30.200 --> 00:06:31.200]  一班人
[00:06:31.200 --> 00:06:34.200]  包括男與女一班人
[00:06:34.200 --> 00:06:35.200]  和睦
[00:06:35.200 --> 00:06:36.200]  他講什麼呢
[00:06:36.200 --> 00:06:37.200]  同居
[00:06:37.200 --> 00:06:39.200]  同居這個字就是
[00:06:39.200 --> 00:06:40.200]  每晚去到一個地方
[00:06:40.200 --> 00:06:42.200]  支派去到一個地方
[00:06:42.200 --> 00:06:44.200]  在那裡定居
[00:06:44.200 --> 00:06:46.200]  定居就住在那個地方
[00:06:46.200 --> 00:06:48.200]  就好像上當日
[00:06:48.200 --> 00:06:49.200]  不知道多久之前
[00:06:49.200 --> 00:06:51.200]  神帶你來葵芳家
[00:06:51.200 --> 00:06:53.200]  就在這裡停下來
[00:06:53.200 --> 00:06:54.200]  你留在這裡
[00:06:54.200 --> 00:06:56.200]  就在這個家當中去成長
[00:06:56.200 --> 00:06:59.200]  這個就是同居的意思
[00:06:59.200 --> 00:07:02.200]  並且他說和睦
[00:07:02.200 --> 00:07:03.200]  和睦這個字
[00:07:03.200 --> 00:07:05.200]  許鎮忠譯本講一團和氣
[00:07:05.200 --> 00:07:08.200]  就講追求一個和諧
[00:07:08.200 --> 00:07:09.200]  一個和好
[00:07:09.200 --> 00:07:11.200]  大家彼此相愛
[00:07:11.200 --> 00:07:13.200]  追求一
[00:07:13.200 --> 00:07:14.200]  Togetherness
[00:07:14.200 --> 00:07:15.200]  或者Oneness這個字
[00:07:15.200 --> 00:07:16.200]  追求一
[00:07:16.200 --> 00:07:18.200]  大家都是一
[00:07:18.200 --> 00:07:20.200]  換言之
[00:07:20.200 --> 00:07:23.200]  第一節已經一開始宣告
[00:07:23.200 --> 00:07:25.200]  就是私人的呼召
[00:07:25.200 --> 00:07:26.200]  一些朝聖者
[00:07:26.200 --> 00:07:27.200]  或者我和你
[00:07:27.200 --> 00:07:30.200]  一起去做一件事
[00:07:30.200 --> 00:07:34.200]  這件事就是教會的目標和意象
[00:07:34.200 --> 00:07:35.200]  是做什麼呢?
[00:07:35.200 --> 00:07:39.200]  大家一起在追求一
[00:07:39.200 --> 00:07:40.200]  一起
[00:07:40.200 --> 00:07:42.200]  一同
[00:07:42.200 --> 00:07:44.200]  這個也是
[00:07:44.200 --> 00:07:46.200]  在《約翰福音》第十七章
[00:07:46.200 --> 00:07:48.200]  當耶穌被釘十字架之前
[00:07:48.200 --> 00:07:50.200]  向天父的祈禱
[00:07:50.200 --> 00:07:53.200]  不單止為自己
[00:07:53.200 --> 00:07:54.200]  為信徒
[00:07:54.200 --> 00:07:56.200]  為他的門徒祈禱
[00:07:56.200 --> 00:07:58.200]  也為教會祈禱
[00:07:58.200 --> 00:08:00.200]  使他們合而為一
[00:08:00.200 --> 00:08:02.200]  多次重覆
[00:08:02.200 --> 00:08:05.200]  這個一既然這麼寶貴的時候
[00:08:05.200 --> 00:08:07.200]  不過我們也很明白
[00:08:07.200 --> 00:08:09.200]  教會的現象
[00:08:09.200 --> 00:08:11.200]  是很難做到的
[00:08:11.200 --> 00:08:14.200]  靠著人的方法是做不到的
[00:08:14.200 --> 00:08:17.200]  在《使徒人傳》當中
[00:08:17.200 --> 00:08:19.200]  初期教會的成立
[00:08:19.200 --> 00:08:21.200]  我們也有兩個事件告訴我們
[00:08:21.200 --> 00:08:24.200]  是很難達到一
[00:08:24.200 --> 00:08:26.200]  第六章說
[00:08:26.200 --> 00:08:28.200]  一批外邦
[00:08:28.200 --> 00:08:30.200]  說希臘話的信徒
[00:08:30.200 --> 00:08:31.200]  回到耶路撒冷
[00:08:31.200 --> 00:08:33.200]  看到一些說亞南文的
[00:08:33.200 --> 00:08:35.200]  希伯來文的信徒
[00:08:35.200 --> 00:08:38.200]  這些外邦的信徒
[00:08:38.200 --> 00:08:39.200]  回到耶路撒冷的時候
[00:08:39.200 --> 00:08:41.200]  向那些門徒投訴
[00:08:41.200 --> 00:08:44.200]  說他們寡婦欠缺飲食
[00:08:44.200 --> 00:08:46.200]  投訴
[00:08:46.200 --> 00:08:49.200]  其實我們也身處一個
[00:08:49.200 --> 00:08:50.200]  投訴文化
[00:08:50.200 --> 00:08:52.200]  這個社會
[00:08:52.200 --> 00:08:54.200]  很多投訴
[00:08:54.200 --> 00:08:56.200]  所以這些
[00:08:56.200 --> 00:08:58.200]  世界的現象
[00:08:58.200 --> 00:09:00.200]  這些氛圍
[00:09:00.200 --> 00:09:02.200]  也慢慢影響著堂會
[00:09:02.200 --> 00:09:04.200]  我們看到一些不對的東西
[00:09:04.200 --> 00:09:06.200]  就投訴
[00:09:06.200 --> 00:09:08.200]  做得不對
[00:09:08.200 --> 00:09:11.200]  無論是教會的領導層
[00:09:11.200 --> 00:09:13.200]  或者看到一些東西不妥
[00:09:13.200 --> 00:09:15.200]  就投訴
[00:09:15.200 --> 00:09:18.200]  在《使徒人傳》第十五章說到
[00:09:18.200 --> 00:09:20.200]  原本保羅和巴拿巴
[00:09:20.200 --> 00:09:22.200]  是一個宣教隊工
[00:09:22.200 --> 00:09:25.200]  不過在前幾章
[00:09:25.200 --> 00:09:27.200]  應該是第十二章的時候
[00:09:27.200 --> 00:09:29.200]  約翰·馬赫在第一次宣教會程
[00:09:29.200 --> 00:09:30.200]  就離開
[00:09:30.200 --> 00:09:33.200]  去去下就中途離隊
[00:09:33.200 --> 00:09:36.200]  所以第二次宣教會程
[00:09:36.200 --> 00:09:39.200]  巴拿巴和保羅
[00:09:39.200 --> 00:09:42.200]  在約翰·馬赫這件事上
[00:09:42.200 --> 00:09:44.200]  有嚴重的分歧
[00:09:44.200 --> 00:09:46.200]  巴拿巴是一個很好的弟兄
[00:09:46.200 --> 00:09:49.200]  昔日怎樣帶素羅、保羅
[00:09:49.200 --> 00:09:51.200]  去見弟兄姊妹
[00:09:51.200 --> 00:09:53.200]  進了教會當中
[00:09:53.200 --> 00:09:55.200]  這次他又想帶約翰·馬赫
[00:09:55.200 --> 00:09:56.200]  再次同隊
[00:09:56.200 --> 00:09:59.200]  一起參與宣教的隊工
[00:09:59.200 --> 00:10:01.200]  他是一個很寬容
[00:10:01.200 --> 00:10:04.200]  一個很接納的人
[00:10:04.200 --> 00:10:05.200]  但保羅不是
[00:10:05.200 --> 00:10:07.200]  保羅是有原則的
[00:10:07.200 --> 00:10:10.200]  宣宣下教你為甚麼中途離隊
[00:10:10.200 --> 00:10:11.200]  不對
[00:10:11.200 --> 00:10:14.200]  那為甚麼這次又帶約翰·馬赫去呢
[00:10:14.200 --> 00:10:17.200]  會不會又第二次中途離隊呢
[00:10:17.200 --> 00:10:19.200]  答應我們不行
[00:10:19.200 --> 00:10:22.200]  所以約翰·馬赫在司法院第十五章
[00:10:22.200 --> 00:10:24.200]  他講到的起了真諒
[00:10:24.200 --> 00:10:25.200]  sharp disagreement
[00:10:25.200 --> 00:10:27.200]  很大的分歧
[00:10:27.200 --> 00:10:29.200]  保羅和巴拿巴和
[00:10:29.200 --> 00:10:31.200]  兩個這麼愛主的門徒
[00:10:31.200 --> 00:10:32.200]  使徒
[00:10:32.200 --> 00:10:34.200]  都是很大的分歧
[00:10:34.200 --> 00:10:37.200]  所以在初期教會已經告訴我們
[00:10:37.200 --> 00:10:40.200]  一是很難達到的
[00:10:40.200 --> 00:10:42.200]  既然是這樣
[00:10:42.200 --> 00:10:45.200]  那怎樣追求一呢
[00:10:45.200 --> 00:10:47.200]  這個詩篇就是
[00:10:47.200 --> 00:10:51.200]  當一批人一批門徒朝聖的時候
[00:10:51.200 --> 00:10:54.200]  左望望又望望唱歌的時候
[00:10:54.200 --> 00:10:56.200]  不單止性別不同
[00:10:56.200 --> 00:10:57.200]  喜好不同
[00:10:57.200 --> 00:11:01.200]  大家可能看的同一件事
[00:11:01.200 --> 00:11:02.200]  都有很不同的看法
[00:11:02.200 --> 00:11:03.200]  望望下
[00:11:03.200 --> 00:11:05.200]  怎麼可以唱這首詩歌
[00:11:05.200 --> 00:11:07.200]  唱不下去
[00:11:07.200 --> 00:11:11.200]  這首詩篇就幫助我們
[00:11:11.200 --> 00:11:13.200]  他用了兩個圖像
[00:11:13.200 --> 00:11:15.200]  去幫助唱歌的
[00:11:15.200 --> 00:11:17.200]  或者幫助今天葵芳家
[00:11:17.200 --> 00:11:18.200]  去望到
[00:11:18.200 --> 00:11:21.200]  今天的詩篇是說
[00:11:21.200 --> 00:11:22.200]  我們要追求一
[00:11:22.200 --> 00:11:23.200]  怎樣做到
[00:11:23.200 --> 00:11:25.200]  他用了兩個圖像
[00:11:25.200 --> 00:11:26.200]  幫我們去思考
[00:11:26.200 --> 00:11:29.200]  一是怎樣去存在在教會
[00:11:29.200 --> 00:11:31.200]  或者是在聖徒群體當中
[00:11:31.200 --> 00:11:33.200]  首先他用了一個
[00:11:33.200 --> 00:11:35.200]  這好比亞貴重的油
[00:11:35.200 --> 00:11:37.200]  好比亞貴重的油
[00:11:37.200 --> 00:11:38.200]  流到鬍鬚
[00:11:38.200 --> 00:11:40.200]  又流到他的衣襟
[00:11:40.200 --> 00:11:43.200]  這個貴重和第一節的
[00:11:43.200 --> 00:11:44.200]  尾線的線
[00:11:44.200 --> 00:11:47.200]  或者非常極好的
[00:11:47.200 --> 00:11:48.200]  是同一個字
[00:11:48.200 --> 00:11:49.200]  就是說
[00:11:49.200 --> 00:11:52.200]  有一個好貴重的油
[00:11:52.200 --> 00:11:54.200]  流到頭
[00:11:54.200 --> 00:11:55.200]  鬍鬚
[00:11:55.200 --> 00:11:57.200]  然後流到衣襟
[00:11:57.200 --> 00:11:59.200]  我今天五點多就起床
[00:11:59.200 --> 00:12:01.200]  然後去跑步
[00:12:01.200 --> 00:12:03.200]  這個天氣跑步
[00:12:03.200 --> 00:12:06.200]  就算清晨的時候
[00:12:06.200 --> 00:12:07.200]  不用十分鐘
[00:12:07.200 --> 00:12:09.200]  已經水去到衣襟
[00:12:09.200 --> 00:12:10.200]  不是衣襟
[00:12:10.200 --> 00:12:12.200]  就是手指那裡
[00:12:12.200 --> 00:12:14.200]  很簡單道理
[00:12:14.200 --> 00:12:16.200]  不過這裡是不同的
[00:12:16.200 --> 00:12:17.200]  因為這裡
[00:12:17.200 --> 00:12:18.200]  你要想像
[00:12:18.200 --> 00:12:20.200]  這個是朝聖者
[00:12:20.200 --> 00:12:21.200]  一個中東
[00:12:21.200 --> 00:12:23.200]  很剛燥的地方
[00:12:23.200 --> 00:12:25.200]  還有這個人站在那裡
[00:12:25.200 --> 00:12:26.200]  他不是跑步
[00:12:26.200 --> 00:12:27.200]  他站在那裡
[00:12:27.200 --> 00:12:28.200]  那些油
[00:12:28.200 --> 00:12:29.200]  不是水
[00:12:29.200 --> 00:12:30.200]  是油
[00:12:30.200 --> 00:12:33.200]  他的密度是高的
[00:12:33.200 --> 00:12:35.200]  倒下來頭
[00:12:35.200 --> 00:12:36.200]  流到鬍鬚
[00:12:36.200 --> 00:12:38.200]  要流到衣襟
[00:12:38.200 --> 00:12:39.200]  就是說
[00:12:39.200 --> 00:12:43.200]  你要很多很多很多的油
[00:12:43.200 --> 00:12:45.200]  才能夠這樣
[00:12:45.200 --> 00:12:48.200]  由上而下去到衣袖
[00:12:48.200 --> 00:12:50.200]  所以這個圖像
[00:12:50.200 --> 00:12:51.200]  第一個要很多
[00:12:51.200 --> 00:12:53.200]  很豐富
[00:12:53.200 --> 00:12:55.200]  然後他說什麼呢
[00:12:55.200 --> 00:12:56.200]  他說這個倒在哪裡
[00:12:56.200 --> 00:12:58.200]  倒在亞倫的頭
[00:12:58.200 --> 00:13:00.200]  大家知道亞倫是大祭司
[00:13:00.200 --> 00:13:01.200]  大祭司
[00:13:01.200 --> 00:13:03.200]  耶和華神
[00:13:03.200 --> 00:13:06.200]  要設立尼比之派
[00:13:06.200 --> 00:13:07.200]  大祭司之派
[00:13:07.200 --> 00:13:09.200]  他們的功能
[00:13:09.200 --> 00:13:12.200]  就是不單止在回眸
[00:13:12.200 --> 00:13:15.200]  去獻祭敬拜神
[00:13:15.200 --> 00:13:18.200]  並且要獻祭贖罪
[00:13:18.200 --> 00:13:20.200]  為什麼要贖罪呢
[00:13:20.200 --> 00:13:21.200]  因為以色列子民
[00:13:21.200 --> 00:13:23.200]  出埃及的說道
[00:13:23.200 --> 00:13:26.200]  多次的一次又一次的得罪神
[00:13:26.200 --> 00:13:28.200]  你明白嗎
[00:13:28.200 --> 00:13:32.200]  人是不可以靠自己
[00:13:32.200 --> 00:13:34.200]  去到聖潔的神那裡
[00:13:34.200 --> 00:13:35.200]  不行的
[00:13:35.200 --> 00:13:37.200]  中間人中寶
[00:13:37.200 --> 00:13:40.200]  祭司每日的獻祭
[00:13:40.200 --> 00:13:41.200]  獻了祭之後
[00:13:41.200 --> 00:13:43.200]  這樣才能夠
[00:13:43.200 --> 00:13:46.200]  我們這些以色列子民
[00:13:46.200 --> 00:13:48.200]  去到神那裡
[00:13:48.200 --> 00:13:49.200]  也就是說什麼呢
[00:13:49.200 --> 00:13:51.200]  這個圖像就是說
[00:13:51.200 --> 00:13:56.200]  其實神設立亞倫祭司的職份
[00:13:56.200 --> 00:14:00.200]  是作為一個很寶貴的禮物
[00:14:00.200 --> 00:14:04.200]  送了給以色列的子民
[00:14:04.200 --> 00:14:06.200]  亞倫利美之派
[00:14:06.200 --> 00:14:07.200]  十二個之派當中
[00:14:07.200 --> 00:14:09.200]  利美之派是非常獨特
[00:14:09.200 --> 00:14:10.200]  是神透過這個之派
[00:14:10.200 --> 00:14:13.200]  去祝福以色列子民
[00:14:13.200 --> 00:14:17.200]  神怎樣使我們有合一
[00:14:17.200 --> 00:14:19.200]  或者追求這個一
[00:14:19.200 --> 00:14:22.200]  就不是因為你和我讀了很多書
[00:14:22.200 --> 00:14:24.200]  我們有很多學歷
[00:14:24.200 --> 00:14:28.200]  我們很想走在一起
[00:14:28.200 --> 00:14:29.200]  都不是這些
[00:14:29.200 --> 00:14:31.200]  是神的恩典
[00:14:31.200 --> 00:14:36.200]  是神透過一個由上而下
[00:14:36.200 --> 00:14:38.200]  傾流祂自己的恩典
[00:14:38.200 --> 00:14:40.200]  在我們身上
[00:14:40.200 --> 00:14:42.200]  以致到我們領受
[00:14:42.200 --> 00:14:45.200]  這個這麼寶貴的救恩
[00:14:45.200 --> 00:14:50.200]  讓我們在這裡建立葵芳間
[00:14:50.200 --> 00:14:53.200]  每一個的油滴到亞倫的頭上
[00:14:53.200 --> 00:14:56.200]  都是顯示出上主
[00:14:56.200 --> 00:14:59.200]  對以色列一份的恩情
[00:14:59.200 --> 00:15:04.200]  還有這些恩情是多而有多
[00:15:04.200 --> 00:15:06.200]  不斷的施恩
[00:15:06.200 --> 00:15:08.200]  我們的神是不斷的施恩
[00:15:08.200 --> 00:15:09.200]  給以色列的子民
[00:15:09.200 --> 00:15:11.200]  東來西有多遠
[00:15:11.200 --> 00:15:13.200]  耶和華叫我們過範里
[00:15:13.200 --> 00:15:15.200]  我們也有多遠
[00:15:15.200 --> 00:15:17.200]  是這樣的
[00:15:17.200 --> 00:15:20.200]  不斷地向我們施恩
[00:15:20.200 --> 00:15:22.200]  在《史獨人傳》第六章
[00:15:22.200 --> 00:15:27.200]  當使徒聽到投訴之後
[00:15:27.200 --> 00:15:29.200]  他們沒有放下自己
[00:15:29.200 --> 00:15:31.200]  傳道和祈禱的積分
[00:15:31.200 --> 00:15:32.200]  他們沒有
[00:15:32.200 --> 00:15:34.200]  但是他們正視這個投訴
[00:15:34.200 --> 00:15:35.200]  怎樣正視呢
[00:15:35.200 --> 00:15:39.200]  他們就委派了七個有好明星
[00:15:39.200 --> 00:15:42.200]  被聖靈充滿有智慧的執事
[00:15:42.200 --> 00:15:49.200]  去處理這些愛邦信徒寡婦的需要
[00:15:49.200 --> 00:15:51.200]  帶來什麼效果呢
[00:15:51.200 --> 00:15:55.200]  不單止寡婦他們的生活所需
[00:15:55.200 --> 00:15:57.200]  得到滿足
[00:15:57.200 --> 00:15:59.200]  並且第七節說到
[00:15:59.200 --> 00:16:04.200]  居然處理了寡婦的欠缺之後
[00:16:04.200 --> 00:16:08.200]  但是教會興旺
[00:16:08.200 --> 00:16:10.200]  門徒增多
[00:16:10.200 --> 00:16:12.200]  道被廣傳
[00:16:12.200 --> 00:16:13.200]  你有沒有想過
[00:16:13.200 --> 00:16:15.200]  一個人大家走在一起
[00:16:15.200 --> 00:16:18.200]  去處理一件很棘手的事件
[00:16:18.200 --> 00:16:20.200]  大家去處理了之後
[00:16:20.200 --> 00:16:25.200]  帶來的是什麼呢 上帝的明媚高舉
[00:16:25.200 --> 00:16:27.200]  這個一是非常寶貴
