
[00:00:00.000 --> 00:00:03.600]  剛才提到的是士美那教會
[00:05:59.200 --> 00:06:01.200]  何時體會到主明白的
[00:06:01.200 --> 00:06:04.200]  他知道的 心裡就可以得到安慰
[00:06:04.200 --> 00:06:07.200]  既然主有能力去改變
[00:06:07.200 --> 00:06:12.200]  但他選擇不介入我的患難
[00:06:12.200 --> 00:06:15.200]  亦表示出於他的旨意
[00:06:15.200 --> 00:06:17.200]  讓我經歷這些困難
[00:06:17.200 --> 00:06:22.200]  因此可以忍耐 可以面對這些處境
[00:06:22.200 --> 00:06:26.200]  多年來我聽過不少弟兄姊妹說他們見證的時候
[00:06:26.200 --> 00:06:28.200]  他們都說是神的心意
[00:06:28.200 --> 00:06:31.200]  我願意去面對
[00:06:31.200 --> 00:06:34.200]  當你知道主知道的時候
[00:06:34.200 --> 00:06:38.200]  你的心就可以安穩面對當中的患難
[00:06:38.200 --> 00:06:39.200]  主又告訴我們
[00:06:39.200 --> 00:06:43.200]  我知道你們的患難和你們的貧窮
[00:06:43.200 --> 00:06:45.200]  當時的基督徒很貧窮
[00:06:45.200 --> 00:06:46.200]  但很奇怪
[00:06:46.200 --> 00:06:48.200]  歷史告訴我們
[00:06:48.200 --> 00:06:52.200]  善滿那城是一個很富裕的城市
[00:06:52.200 --> 00:06:54.200]  是一個很多錢的城市
[00:06:54.200 --> 00:06:57.200]  商業貿易的中心點
[00:06:57.200 --> 00:07:00.200]  但很奇怪的就是這個城市
[00:07:00.200 --> 00:07:02.200]  他們是拜很多的假神
[00:07:02.200 --> 00:07:06.200]  他們有一條街貫穿整個城市的東西
[00:07:06.200 --> 00:07:08.200]  叫做黃金街
[00:07:08.200 --> 00:07:13.200]  不知道和今天澳門的黃金街有沒有什麼關係
[00:07:13.200 --> 00:07:19.200]  這條黃金街的兩個端
[00:07:19.200 --> 00:07:21.200]  東西兩點
[00:07:21.200 --> 00:07:24.200]  是建了很多間的神廟
[00:07:24.200 --> 00:07:26.200]  他們拜雕像神
[00:07:26.200 --> 00:07:28.200]  拜阿波羅神
[00:07:28.200 --> 00:07:30.200]  因此是一個拜異端的城市
[00:07:30.200 --> 00:07:32.200]  但很有錢的城市
[00:07:32.200 --> 00:07:34.200]  為什麼基督徒會很貧窮
[00:07:34.200 --> 00:07:36.200]  有歷史學家研究
[00:07:36.200 --> 00:07:38.200]  可能是當時的一些政權
[00:07:38.200 --> 00:07:40.200]  用經濟制裁一些基督徒
[00:07:40.200 --> 00:07:43.200]  令他們貧窮
[00:07:43.200 --> 00:07:45.200]  沒有一般的收入
[00:07:45.200 --> 00:07:47.200]  因此他們是貧窮的
[00:07:47.200 --> 00:07:50.200]  但你留心聆聽括著所說的話
[00:07:50.200 --> 00:07:54.200]  你卻是負足
[00:07:54.200 --> 00:07:56.200]  他們不是真的貧窮
[00:07:56.200 --> 00:07:58.200]  其實他們是負足的
[00:07:58.200 --> 00:08:00.200]  如果你記得聖經後來提到
[00:08:00.200 --> 00:08:02.200]  老弟加教會
[00:08:02.200 --> 00:08:06.200]  神就規定他們向主買三樣東西
[00:08:06.200 --> 00:08:09.200]  第一是眼藥
[00:08:09.200 --> 00:08:11.200]  第二是白衣
[00:08:11.200 --> 00:08:13.200]  第三是火煉的金紙
[00:08:13.200 --> 00:08:15.200]  叫他們負足
[00:08:15.200 --> 00:08:18.200]  火煉的金紙就好像一些金
[00:08:18.200 --> 00:08:21.200]  經過火燒仍然能夠不壞
[00:08:21.200 --> 00:08:24.200]  那種純粹的狀況
[00:08:24.200 --> 00:08:26.200]  火煉的金紙就是基督徒
[00:08:26.200 --> 00:08:27.200]  面對患難的時候
[00:08:27.200 --> 00:08:30.200]  仍然堅守著他的信心
[00:08:30.200 --> 00:08:33.200]  所以他的火煉的金紙
[00:08:33.200 --> 00:08:35.200]  叫他負足
[00:08:35.200 --> 00:08:37.200]  這個世界當人去判斷人
[00:08:37.200 --> 00:08:39.200]  有沒有錢的時候
[00:08:39.200 --> 00:08:41.200]  是不是負足的時候
[00:08:41.200 --> 00:08:43.200]  會問你有沒有物業
[00:08:43.200 --> 00:08:45.200]  你的儲蓄多少
[00:08:45.200 --> 00:08:48.200]  而判斷你是貧窮還是負足
[00:08:48.200 --> 00:08:50.200]  但是神看人
[00:08:50.200 --> 00:08:54.200]  是問你有沒有火煉的金紙
[00:08:54.200 --> 00:08:56.200]  你有沒有在患難當中
[00:08:56.200 --> 00:08:58.200]  堅持著去承認主
[00:08:58.200 --> 00:09:00.200]  堅持著去信靠神
[00:09:00.200 --> 00:09:03.200]  你就是真正的負足
[00:09:03.200 --> 00:09:06.200]  因此主告訴他們
[00:09:06.200 --> 00:09:08.200]  好像你們是貧窮
[00:09:08.200 --> 00:09:10.200]  你卻是負足
[00:09:10.200 --> 00:09:12.200]  我們再看
[00:09:12.200 --> 00:09:14.200]  主曾經說
[00:09:14.200 --> 00:09:16.200]  也知道那自稱是猶太人
[00:09:16.200 --> 00:09:18.200]  所說的誹謗話
[00:09:18.200 --> 00:09:20.200]  其實他們不是猶太人
[00:09:20.200 --> 00:09:22.200]  乃是撒旦一會的人
[00:09:22.200 --> 00:09:24.200]  主也告訴他們
[00:09:24.200 --> 00:09:27.200]  我知道一些假猶太人
[00:09:27.200 --> 00:09:30.200]  誹謗你們的事
[00:09:30.200 --> 00:09:32.200]  當你面對著誹謗的時候
[00:09:32.200 --> 00:09:35.200]  你的心知道 主知道
[00:09:35.200 --> 00:09:38.200]  你就可以有勇氣面對
[00:09:38.200 --> 00:09:40.200]  主知道這個情況
[00:09:40.200 --> 00:09:42.200]  但因此誹謗背後
[00:09:42.200 --> 00:09:44.200]  其實也是撒旦的工作
[00:09:44.200 --> 00:09:46.200]  想打擊你的信心
[00:09:46.200 --> 00:09:48.200]  有些弟兄姊妹在公司裏面
[00:09:48.200 --> 00:09:50.200]  我也聽到有些基督徒
[00:09:50.200 --> 00:09:52.200]  他們在公司裏面不同崗位
[00:09:52.200 --> 00:09:54.200]  但他們也有一個團契
[00:09:54.200 --> 00:09:57.200]  互相鼓勵 很忠心來工作
[00:09:57.200 --> 00:09:59.200]  因此有好的果效
[00:09:59.200 --> 00:10:01.200]  公司也很讚賞他們
[00:10:01.200 --> 00:10:03.200]  但正因為公司讚賞他們
[00:10:03.200 --> 00:10:05.200]  同事開始看不過眼
[00:10:05.200 --> 00:10:06.200]  開始妒忌
[00:10:06.200 --> 00:10:08.200]  因此散發一些消息
[00:10:08.200 --> 00:10:11.200]  這些基督徒其實是很內圈子
[00:10:11.200 --> 00:10:13.200]  他們做了很多不應該做的事情
[00:10:13.200 --> 00:10:17.200]  然後在旁邊誹謗他們
[00:10:17.200 --> 00:10:19.200]  當你面對誹謗的時候
[00:10:19.200 --> 00:10:21.200]  你知道很可能不是人的話
[00:10:21.200 --> 00:10:25.200]  是撒旦在當中想動搖人的信心
[00:10:25.200 --> 00:10:29.200]  今天大家聽到在印度的事物
[00:10:29.200 --> 00:10:33.200]  在印度北面一個省份的地方
[00:10:33.200 --> 00:10:35.200]  一些會教徒
[00:10:35.200 --> 00:10:38.200]  有一個領袖被謀殺
[00:10:38.200 --> 00:10:43.200]  他們指稱是基督徒殺了這個會教徒領袖
[00:10:43.200 --> 00:10:47.200]  甚至有一個會教團體承認責任
[00:10:47.200 --> 00:10:48.200]  是他們殺的
[00:10:48.200 --> 00:10:49.200]  但他們不肯相信
[00:10:49.200 --> 00:10:51.200]  就認為是基督徒
[00:10:51.200 --> 00:10:55.200]  因此開始公開地去屠殺基督徒
[00:10:55.200 --> 00:10:58.200]  燒了無數的教會和建築物
[00:10:58.200 --> 00:11:00.200]  今天很多的基督徒
[00:11:00.200 --> 00:11:03.200]  包括一些傳教士、牧師傳道
[00:11:03.200 --> 00:11:06.200]  逃離那個地方住在森林裏
[00:11:06.200 --> 00:11:09.200]  是因為這些誹謗
[00:11:09.200 --> 00:11:12.200]  撒旦要去誣告
[00:11:12.200 --> 00:11:15.200]  要去動搖人的信心
[00:11:15.200 --> 00:11:18.200]  要人轉向不再去信靠神
[00:11:18.200 --> 00:11:21.200]  這些會教徒跟那些基督徒說
[00:11:21.200 --> 00:11:23.200]  如果你們歸屬會教
[00:11:23.200 --> 00:11:25.200]  我們就不迫害你們
[00:11:25.200 --> 00:11:29.200]  但很多基督徒堅守他們的信心
[00:11:29.200 --> 00:11:30.200]  大家再看
[00:11:30.200 --> 00:11:33.200]  下一個問題提及當面對這些事情
[00:11:33.200 --> 00:11:34.200]  知道主知道了
[00:11:34.200 --> 00:11:36.200]  但主仍然吩咐我們
[00:11:36.200 --> 00:11:37.200]  第十節
[00:11:37.200 --> 00:11:40.200]  「你將要受的苦,你不用怕
[00:11:40.200 --> 00:11:44.200]  魔鬼要把你們中間幾個人下在監裏
[00:11:44.200 --> 00:11:45.200]  叫你們被試煉
[00:11:45.200 --> 00:11:48.200]  你們必受患難十天」
[00:11:48.200 --> 00:11:50.200]  大家一起讀下話
[00:11:50.200 --> 00:11:52.200]  「你無要至死忠心
[00:11:52.200 --> 00:11:57.200]  我就賜給你那生命的冠冕」
[00:11:57.200 --> 00:12:00.200]  「終要受苦,但主吩咐我們
[00:12:00.200 --> 00:12:02.200]  你們不用怕」
[00:12:02.200 --> 00:12:04.200]  大家常常都說一句話
[00:12:04.200 --> 00:12:08.200]  「不要怕,只要信」
[00:12:08.200 --> 00:12:10.200]  有些弟兄姐妹說
[00:12:10.200 --> 00:12:11.200]  「不是那麼容易
[00:12:11.200 --> 00:12:13.200]  想不怕就不怕嗎?
[00:12:13.200 --> 00:12:16.200]  很害怕的」
[00:12:16.200 --> 00:12:19.200]  當神跟我們說不要怕的時候
[00:12:19.200 --> 00:12:21.200]  是一句吩咐的說話
[00:12:21.200 --> 00:12:25.200]  在這裡的意思是停止害怕
[00:12:25.200 --> 00:12:28.200]  是神知道我們可以靠著祂
[00:12:28.200 --> 00:12:31.200]  憑著信心可以不害怕
[00:12:31.200 --> 00:12:33.200]  面對著困難
[00:12:33.200 --> 00:12:36.200]  仍然可以安然地鼓勵自己的心
[00:12:36.200 --> 00:12:37.200]  不要怕
[00:12:37.200 --> 00:12:41.200]  以致我們可以面對到那些挑戰
[00:12:41.200 --> 00:12:44.200]  在受苦的時候不要怕
[00:12:44.200 --> 00:12:45.200]  主提及
[00:12:45.200 --> 00:12:47.200]  「撒旦要將你們一部分人
[00:12:47.200 --> 00:12:49.200]  放在監牢裏面
[00:12:49.200 --> 00:12:51.200]  然後受患難十天
[00:12:51.200 --> 00:12:53.200]  你不要以為十天之後就放監
[00:12:53.200 --> 00:12:56.200]  在當時羅馬政權一般情況
[00:12:56.200 --> 00:12:59.200]  沒有所謂坐監的期限
[00:12:59.200 --> 00:13:00.200]  一拉坐監
[00:13:00.200 --> 00:13:05.200]  大多數是預備安排日子去處決
[00:13:05.200 --> 00:13:08.200]  安排日子去殺了他們
[00:13:08.200 --> 00:13:10.200]  所以你看到十天之後
[00:13:10.200 --> 00:13:11.200]  然後聖經就說
[00:13:11.200 --> 00:13:14.200]  「你要致死忠心」
[00:13:14.200 --> 00:13:18.200]  意味著可能有些人因此要受死
[00:13:18.200 --> 00:13:20.200]  但是這些人
[00:13:20.200 --> 00:13:21.200]  聖經就鼓勵他們
[00:13:21.200 --> 00:13:24.200]  無論如何保持著對神的忠心
[00:13:24.200 --> 00:13:28.200]  生命的冠冕就賜給他們
[00:13:28.200 --> 00:13:30.200]  我最近看到一篇文章
[00:13:30.200 --> 00:13:33.200]  說到一位在歐洲的牧師
[00:13:33.200 --> 00:13:38.200]  溫伯牧師Richard Wurmbrank
[00:13:38.200 --> 00:13:40.200]  溫伯牧師在早年的時候
[00:13:40.200 --> 00:13:43.200]  在一個地方羅馬尼亞
[00:13:43.200 --> 00:13:46.200]  當時有共產政權進來
[00:13:46.200 --> 00:13:49.200]  整個國家就赤化了
[00:13:49.200 --> 00:13:52.200]  後來這個政權就邀請了
[00:13:52.200 --> 00:13:55.200]  所有國內的教徒領袖
[00:13:55.200 --> 00:13:57.200]  有四千人
[00:13:57.200 --> 00:13:59.200]  就邀請他們去一個大會
[00:13:59.200 --> 00:14:02.200]  在當中向他們介紹共產政權
[00:14:02.200 --> 00:14:06.200]  要他們歸向共產政權
[00:14:06.200 --> 00:14:08.200]  當中有些軟弱的領袖就站起來
[00:14:08.200 --> 00:14:09.200]  就說了很多話
[00:14:09.200 --> 00:14:10.200]  就告訴大家
[00:14:10.200 --> 00:14:13.200]  共產主義和教教是沒有分別的
[00:14:13.200 --> 00:14:15.200]  我們都可以共存
[00:14:15.200 --> 00:14:17.200]  我們都應該來接受
[00:14:17.200 --> 00:14:20.200]  但絕口不提聖經的真理
[00:14:20.200 --> 00:14:23.200]  當這些領袖出來說話的時候
[00:14:23.200 --> 00:14:25.200]  大家都不敢出聲
[00:14:25.200 --> 00:14:29.200]  因為知道一出聲就有很大的後果
[00:14:29.200 --> 00:14:32.200]  溫伯牧師的太太溫師母
[00:14:32.200 --> 00:14:34.200]  她在旁邊小聲跟丈夫說
[00:14:34.200 --> 00:14:37.200]  我們現在是在羞辱耶穌
[00:14:37.200 --> 00:14:40.200]  我們在套口水在耶穌的臉上
[00:14:40.200 --> 00:14:42.200]  為什麼可以這樣
[00:14:42.200 --> 00:14:46.200]  快點找人起來說聖經的真理
[00:14:46.200 --> 00:14:48.200]  當時她就推自己的丈夫
[00:14:48.200 --> 00:14:50.200]  你講吧
[00:14:50.200 --> 00:14:53.200]  溫牧師跟她說了一句話
[00:14:53.200 --> 00:14:58.200]  她說你想沒有了丈夫嗎?
[00:14:58.200 --> 00:15:01.200]  溫師母很重要的鼓勵
[00:15:01.200 --> 00:15:06.200]  她說我要的是一個勇敢的丈夫
[00:15:06.200 --> 00:15:09.200]  不是一個懦弱的丈夫
[00:15:09.200 --> 00:15:11.200]  溫牧師得到鼓勵
[00:15:11.200 --> 00:15:13.200]  她就站起來
[00:15:13.200 --> 00:15:14.200]  然後放開膽量
[00:15:14.200 --> 00:15:17.200]  跟當時四千位弟兄姊妹說
[00:15:17.200 --> 00:15:18.200]  各位弟兄姊妹
[00:15:18.200 --> 00:15:19.200]  各位傳道
[00:15:19.200 --> 00:15:20.200]  各位牧者
[00:15:20.200 --> 00:15:25.200]  我們有責任要去尊榮上帝
[00:15:25.200 --> 00:15:29.200]  要去尊榮為我們釘十字架的主耶穌
[00:15:29.200 --> 00:15:31.200]  唯獨祂是我們的主宰
[00:15:31.200 --> 00:15:36.200]  我們不是要去尊崇地上的政權
[00:15:36.200 --> 00:15:41.200]  那些興衰起跌的政權
[00:15:41.200 --> 00:15:45.200]  不是我們所要去尊崇的
[00:15:45.200 --> 00:15:46.200]  在那時候
[00:15:46.200 --> 00:15:50.200]  好幾位共產黨官員就很憤怒
[00:15:50.200 --> 00:15:53.200]  就想制止溫伯牧師再講下去
[00:15:53.200 --> 00:15:56.200]  但溫牧師沒有理會繼續再講
[00:15:56.200 --> 00:15:59.200]  後來好多弟兄姊妹的良心被挑醒了
[00:15:59.200 --> 00:16:03.200]  他們就很大聲地和應溫牧師所講的話
[00:16:03.200 --> 00:16:06.200]  但接著咪就停了
[00:16:06.200 --> 00:16:09.200]  因為官員截斷了電源
[00:16:09.200 --> 00:16:12.200]  後來聚會就關了
[00:16:12.200 --> 00:16:13.200]  關了之後
[00:16:13.200 --> 00:16:16.200]  大家都會想像到會發生什麼事情
[00:16:16.200 --> 00:16:19.200]  就是1948年的時候
[00:16:19.200 --> 00:16:20.200]  接著的日子
[00:16:20.200 --> 00:16:23.200]  溫伯牧師被抓去坐牢
[00:16:23.200 --> 00:16:28.200]  接著14年的時間在監牢當中渡過
[00:16:28.200 --> 00:16:29.200]  有人記得一件事情
[00:16:29.200 --> 00:16:34.200]  就是當溫牧師被當地的一些獄卒來鞭打他
[00:16:34.200 --> 00:16:36.200]  全身流血的時候
[00:16:36.200 --> 00:16:38.200]  被踢回監牢
[00:16:38.200 --> 00:16:42.200]  當時很多其他的朋友就馬上走過來
[00:16:42.200 --> 00:16:44.200]  他們都被關在監牢
[00:16:44.200 --> 00:16:46.200]  馬上幫他止血
[00:16:46.200 --> 00:16:48.200]  其中很多人很難過
[00:16:48.200 --> 00:16:49.200]  馬上就破口大罵
[00:16:49.200 --> 00:16:52.200]  罵那些共產的人員
[00:16:52.200 --> 00:16:56.200]  但溫牧師當時的說話被記錄下來
[00:16:56.200 --> 00:16:57.200]  他就說
[00:16:57.200 --> 00:17:01.200]  你們不要就罵這些共產的官員
[00:17:01.200 --> 00:17:03.200]  你們安靜
[00:17:03.200 --> 00:17:07.200]  我現在要為他們祈禱
[00:17:07.200 --> 00:17:09.200]  各位電影姊妹
[00:17:09.200 --> 00:17:11.200]  世上有很多很多的教徒
[00:17:11.200 --> 00:17:13.200]  他們遵從耶穌基督的吩咐
[00:17:13.200 --> 00:17:17.200]  為自己的敵人來祈禱
[00:17:17.200 --> 00:17:18.200]  有人問這個問題
[00:17:18.200 --> 00:17:21.200]  為什麼他不可以沉默一會呢?
[00:17:21.200 --> 00:17:25.200]  或者暫時不承認耶穌不要緊的
[00:17:25.200 --> 00:17:28.200]  你後來祈禱求神寬恕你
[00:17:28.200 --> 00:17:32.200]  到時得到釋放再說吧
[00:17:32.200 --> 00:17:35.200]  但是很多很多的教徒選擇
[00:17:35.200 --> 00:17:39.200]  他們堅持承認耶穌是主
[00:17:39.200 --> 00:17:41.200]  唯獨祂是上帝
[00:17:41.200 --> 00:17:43.200]  唯獨祂是真神
[00:17:43.200 --> 00:17:45.200]  是為了什麼的緣故呢?
[00:17:45.200 --> 00:17:47.200]  兩個原因
[00:17:47.200 --> 00:17:49.200]  為了神的道
[00:17:49.200 --> 00:17:51.200]  第二
[00:17:51.200 --> 00:17:54.200]  為了作耶穌基督的見證
[00:17:54.200 --> 00:17:56.200]  我請大家看回聖經
[00:17:56.200 --> 00:17:59.200]  我們看看啟述的第一章第二節
[00:18:02.200 --> 00:18:06.200]  「若翰便將神的道和耶穌基督的見證
[00:18:06.200 --> 00:18:09.200]  凡自己所看見的都證明出來」
[00:18:09.200 --> 00:18:11.200]  然後第九節
[00:18:11.200 --> 00:18:14.200]  「我約翰就是你們的弟兄
[00:18:14.200 --> 00:18:17.200]  在耶穌基督的患難當中有份
[00:18:17.200 --> 00:18:23.200]  跟著為神的道並為給耶穌作的見證
[00:18:23.200 --> 00:18:26.200]  被放逐到白魔的海島上
[00:18:26.200 --> 00:18:28.200]  為神的道
[00:18:28.200 --> 00:18:30.200]  為了耶穌基督的見證」
[00:18:30.200 --> 00:18:33.200]  我們再看後面的第十二章
[00:18:33.200 --> 00:18:36.200]  啟示錄第十二章
[00:18:36.200 --> 00:18:46.200]  在第十二章第十節提到
[00:18:46.200 --> 00:18:50.200]  當時撒旦被摔下去
[00:18:50.200 --> 00:18:53.200]  他上上控告弟兄
[00:18:53.200 --> 00:18:55.200]  但是教徒可以勝過他
[00:18:55.200 --> 00:18:57.200]  勝過他的原因在哪裡呢?
[00:18:57.200 --> 00:18:59.200]  在第十一節
[00:18:59.200 --> 00:19:02.200]  「弟兄勝過他
[00:19:02.200 --> 00:19:04.200]  是因羔羊的血
[00:19:04.200 --> 00:19:08.200]  和自己所見證的道
[00:19:08.200 --> 00:19:10.200]  他們雖至於死
[00:19:10.200 --> 00:19:13.200]  也不愛惜生命」
[00:19:13.200 --> 00:19:15.200]  因為所見證的道
[00:19:15.200 --> 00:19:17.200]  他們就講述出來
[00:19:17.200 --> 00:19:18.200]  雖然面對死亡
[00:19:18.200 --> 00:19:20.200]  但是不愛惜自己的生命
[00:19:20.200 --> 00:19:22.200]  各位弟兄姊妹
[00:19:22.200 --> 00:19:25.200]  這些殉道士曾經帶來的見證
[00:19:25.200 --> 00:19:29.200]  令到很多教徒得到堅固
[00:19:29.200 --> 00:19:30.200]  相對來說
[00:19:30.200 --> 00:19:34.200]  有一些貪生怕死
[00:19:34.200 --> 00:19:36.200]  或者是當時軟弱了的
[00:19:36.200 --> 00:19:40.200]  曾經令很多教徒的信心受打擊
[00:19:40.200 --> 00:19:43.200]  歷史都有記載很多這些事情
[00:19:43.200 --> 00:19:46.200]  但是當人堅持的時候
