
[00:00:00.000 --> 00:00:09.200]  今天晚上有兩件事使我心裏很受感動
[00:05:39.400 --> 00:05:42.600]  約翰一書一章五節
[00:05:42.600 --> 00:05:45.200]  約翰一書一章五節
[00:05:45.200 --> 00:05:47.400]  你看頭四個字
[00:05:47.400 --> 00:05:51.000]  把上帝介紹得多麼寶貴
[00:05:51.000 --> 00:05:52.200]  頭那四個字
[00:05:52.200 --> 00:05:55.000]  把上帝介紹得多麼寶貴
[00:05:55.000 --> 00:05:57.200]  上帝就是光
[00:05:57.200 --> 00:05:59.200]  上帝就是光
[00:05:59.200 --> 00:06:01.800]  這是一個重大的宣告
[00:06:01.800 --> 00:06:03.600]  這是一個重大的宣告
[00:06:03.600 --> 00:06:06.400]  我們所敬拜的上帝
[00:06:06.400 --> 00:06:08.200]  祂就是光
[00:06:08.200 --> 00:06:10.000]  我們所敬拜的上帝
[00:06:10.000 --> 00:06:11.600]  祂就是光
[00:06:11.600 --> 00:06:16.200]  祂的光照耀在這個黑暗的世界裏面
[00:06:16.200 --> 00:06:19.000]  祂的光照耀在這個黑暗的世界裏面
[00:06:19.000 --> 00:06:24.000]  使我們心靈的眼睛看見了永恆的光
[00:06:24.000 --> 00:06:27.600]  使我們心靈的眼睛看見了永恆的光
[00:06:27.600 --> 00:06:31.000]  就好像我們的許子妹看見了光一樣
[00:06:31.000 --> 00:06:34.000]  就好像我們的許子妹看見了光一樣
[00:06:34.000 --> 00:06:36.600]  她的人生中就有喜樂
[00:06:36.600 --> 00:06:38.600]  她的人生中就有喜樂
[00:06:38.600 --> 00:06:41.000]  她不但和平常人一樣
[00:06:41.000 --> 00:06:44.200]  而且她更會唱詩、彈琴
[00:06:44.200 --> 00:06:49.400]  光的喜樂在她的心靈裏面湧出來
[00:06:49.400 --> 00:06:49.400]  光的喜樂在她的心靈裏面湧出來
[00:06:49.400 --> 00:06:51.800]  她不但能夠唱歌、彈琴
[00:06:51.800 --> 00:06:55.800]  心靈的光的喜樂在她裏面湧出來
[00:06:55.800 --> 00:06:58.200]  讓我們接受這個介紹
[00:06:58.200 --> 00:07:00.800]  神就是光
[00:07:00.800 --> 00:07:03.000]  讓我們接受這個介紹
[00:07:03.000 --> 00:07:04.800]  上帝就是光
[00:07:04.800 --> 00:07:09.000]  下面就說:在祂毫無黑暗
[00:07:09.000 --> 00:07:12.600]  下面就說:在祂毫無黑暗
[00:07:12.600 --> 00:07:15.200]  上帝的光和世界的黑暗
[00:07:15.200 --> 00:07:17.800]  形成一個強烈的對比
[00:07:17.800 --> 00:07:20.000]  上帝的光和世界的黑暗
[00:07:20.000 --> 00:07:22.200]  成為了強烈的對比
[00:07:22.200 --> 00:07:25.800]  我們常常說這個世界是黑暗的世界
[00:07:25.800 --> 00:07:28.400]  我們常常說這個世界是黑暗的世界
[00:07:28.400 --> 00:07:32.200]  充滿了許多黑暗的事
[00:07:32.200 --> 00:07:35.200]  見不到光的事
[00:07:35.200 --> 00:07:38.800]  現在上帝的光照來
[00:07:38.800 --> 00:07:42.000]  照在黑暗的世界裏面
[00:07:42.000 --> 00:07:45.400]  照在黑暗的人心裏面
[00:07:45.400 --> 00:07:48.400]  使人醒過來
[00:07:48.400 --> 00:07:51.400]  願意接受光
[00:07:51.400 --> 00:07:56.400]  今天晚上我們最大的希望
[00:07:56.400 --> 00:07:59.800]  我們最懇切的禱告
[00:07:59.800 --> 00:08:03.400]  就是但願這永恆的曙光
[00:08:03.400 --> 00:08:08.200]  今天晚上在有的朋友們心中照耀出來
[00:08:08.200 --> 00:08:13.800]  就是這個永恆的曙光能夠在今天朋友們的心裏照耀出來
[00:08:13.800 --> 00:08:20.600]  我相信這個光已經開始在一些朋友的心中照耀了
[00:08:20.600 --> 00:08:24.800]  我相信這個光已經在有的朋友們的心中照耀了
[00:08:24.800 --> 00:08:27.200]  很多年前
[00:08:27.200 --> 00:08:33.200]  有一次我坐小巴到沙田去
[00:08:33.200 --> 00:08:41.200]  那個時候的路一邊是山一邊是溝
[00:08:41.200 --> 00:08:45.600]  我們中間有許多人經過那條路
[00:08:45.600 --> 00:08:49.200]  那天晚上下大雨
[00:08:49.200 --> 00:08:52.000]  雨勢很厲害
[00:08:52.000 --> 00:08:55.800]  那個司機我坐在他旁邊
[00:08:55.800 --> 00:08:58.800]  注意到他的眼睛看著什麼
[00:08:58.800 --> 00:09:09.200]  在那條路上的路中有一條纏在地面上的玻璃球
[00:09:09.200 --> 00:09:17.200]  形成一條線
[00:09:17.200 --> 00:09:24.600]  他的眼睛注定在那條光明的線上
[00:09:24.600 --> 00:09:29.200]  按照那條線開車
[00:09:29.200 --> 00:09:32.000]  萬無一失
[00:09:32.000 --> 00:09:43.400]  那個光引導他在黑夜下雨天的道路
[00:09:43.400 --> 00:09:47.200]  我們看到飛機降落的時候
[00:09:47.200 --> 00:09:51.200]  晚上如果有大霧
[00:09:51.200 --> 00:09:53.600]  他不敢降落
[00:09:53.600 --> 00:09:58.000]  因為非常黑暗
[00:09:58.000 --> 00:10:05.200]  看不清楚地面的情況
[00:10:05.200 --> 00:10:09.000]  我們的人生也是一樣
[00:10:09.000 --> 00:10:10.800]  當我們沒有光的時候
[00:10:10.800 --> 00:10:14.600]  我們心裡有懼怕
[00:10:14.600 --> 00:10:17.000]  我們有擔憂
[00:10:17.000 --> 00:10:21.600]  但是當耶穌基督真正進入一個人的心中
[00:10:21.600 --> 00:10:27.600]  生命中的時候
[00:10:27.600 --> 00:10:33.400]  那個黑暗的迷霧就散開了
[00:10:33.400 --> 00:10:41.400]  那個天上永恆的慈愛的光照進來
[00:10:41.400 --> 00:10:48.600]  立刻我們心中的憂慮和懼怕改變了
[00:10:48.600 --> 00:10:56.000]  變成了平安喜樂歌唱讚美
[00:10:56.000 --> 00:11:04.800]  來到禮拜堂第一個感受就是歌唱
[00:11:04.800 --> 00:11:13.400]  這個歌唱是從靈魂裡心靈的深處發出來
[00:11:13.400 --> 00:11:18.200]  哪一個心靈裡面有這位天父上帝的同在
[00:11:18.200 --> 00:11:30.600]  哪一個心靈裡面就能夠發出讚美喜樂的歌唱
[00:11:30.600 --> 00:11:35.800]  在美國有一個很出名的牧師
[00:11:35.800 --> 00:11:42.600]  他做美國參議院的牧師
[00:11:42.600 --> 00:11:44.800]  就是Sandra Chaplin
[00:11:44.800 --> 00:11:53.800]  她很受人的尊重
[00:11:53.800 --> 00:11:56.400]  她過世之後
[00:11:56.400 --> 00:12:00.600]  她的太太為他寫了傳記
[00:12:00.600 --> 00:12:03.800]  這個書的名字叫《A Man Called Peter》
[00:12:03.800 --> 00:12:09.200]  一個名叫彼得的人
[00:12:09.200 --> 00:12:14.400]  提到他一個很特別的經驗
[00:12:14.400 --> 00:12:21.400]  與永恆的曙光有密切的關係
[00:12:21.400 --> 00:12:27.200]  他在十五歲之前是住在英國的
[00:12:27.200 --> 00:12:32.000]  在英國的蘇格蘭住
[00:12:32.000 --> 00:12:34.000]  有一天晚上
[00:12:34.000 --> 00:12:38.600]  他在大概十三歲的時候
[00:12:38.600 --> 00:12:42.600]  他在郊外趕路
[00:12:42.600 --> 00:12:46.400]  那天沒有星光沒有月光非常黑
[00:12:46.400 --> 00:12:51.000]  他在郊外走路的時候
[00:12:51.000 --> 00:12:55.800]  突然聽到一個聲音在他後面叫他的名字
[00:12:55.800 --> 00:12:59.800]  彼得彼得
[00:12:59.800 --> 00:13:03.000]  他覺得很奇怪
[00:13:03.000 --> 00:13:09.000]  半夜三更在這樣的地方有誰叫我呢
[00:13:09.000 --> 00:13:11.400]  他回頭看一看
[00:13:11.400 --> 00:13:12.400]  沒有人
[00:13:12.400 --> 00:13:14.400]  什麼都看不見
[00:13:14.400 --> 00:13:19.200]  他心裡想偶爾多作祟
[00:13:19.200 --> 00:13:23.800]  聽錯了再向前走
[00:13:23.800 --> 00:13:28.400]  走了不遠聲音又來了
[00:13:28.400 --> 00:13:31.600]  而且是重複的叫他
[00:13:31.600 --> 00:13:35.000]  很清楚叫他的名字
[00:13:35.000 --> 00:13:38.600]  他聽得很真切
[00:13:38.600 --> 00:13:41.600]  但是他還是看不見的
[00:13:41.600 --> 00:13:44.000]  覺得很奇怪
[00:13:44.000 --> 00:13:49.000]  正在那個時候黑雲裂開
[00:13:49.000 --> 00:13:51.600]  月光照下來
[00:13:51.600 --> 00:13:58.200]  在那個月光中他發現他的處境
[00:13:58.200 --> 00:14:06.400]  他發現他已經來到一個很深的石礦的邊上
[00:14:06.400 --> 00:14:09.800]  再向前一兩步就要跌下去
[00:14:09.800 --> 00:14:15.600]  他再向前走兩步就會跌進坑裡粉身碎骨
[00:14:15.600 --> 00:14:19.400]  就在那一剎那之間
[00:14:19.400 --> 00:14:23.800]  聲音來了光來了
[00:14:23.800 --> 00:14:31.600]  他在這個光中看見自己危險的處境
[00:14:31.600 --> 00:14:33.600]  他很受感動
[00:14:33.600 --> 00:14:35.200]  他覺得很怕
[00:14:35.200 --> 00:14:37.400]  怎麼回事
[00:14:37.400 --> 00:14:39.600]  他不能解釋
[00:14:39.600 --> 00:14:42.800]  他開始到禮拜堂去
[00:14:42.800 --> 00:14:46.600]  他開始讀聖經
[00:14:46.600 --> 00:14:48.400]  後來他打開他的心
[00:14:48.400 --> 00:14:51.000]  接受耶穌基督做他的救主
[00:14:51.000 --> 00:14:56.600]  他開始敬拜天父上帝
[00:14:56.600 --> 00:15:01.000]  他做了一個很虔誠的基督徒
[00:15:01.000 --> 00:15:05.200]  15歲他移民到美國去
[00:15:05.200 --> 00:15:08.400]  後來讀完大學
[00:15:08.400 --> 00:15:10.400]  後來讀完大學
[00:15:10.400 --> 00:15:12.400]  再讀神學
[00:15:12.400 --> 00:15:14.800]  就開始傳福音
[00:15:14.800 --> 00:15:15.800]  主好用他
[00:15:15.800 --> 00:15:22.000]  後來做了美國參議院的牧師
[00:15:22.000 --> 00:15:30.800]  聲音和那個光明同時的臨到他
[00:15:30.800 --> 00:15:35.800]  今天晚上傳福音的聲音
[00:15:35.800 --> 00:15:39.800]  和天父上帝慈愛的黎明的曙光
[00:15:39.800 --> 00:15:47.000]  一起進到你的心中
[00:15:47.000 --> 00:15:50.400]  請你打開你的心門
[00:15:50.400 --> 00:15:55.200]  不要把你的窗簾拉緊
[00:15:55.200 --> 00:15:59.600]  不要把這個曙光推出去
[00:15:59.600 --> 00:16:01.800]  不要拒絕
[00:16:01.800 --> 00:16:05.000]  不要硬著心說「不」
[00:16:05.000 --> 00:16:07.600]  不要硬著心說「不要」
[00:16:07.600 --> 00:16:10.000]  天父的愛在等待
[00:16:10.000 --> 00:16:17.200]  領導我們進入我們每一個人的心中
[00:16:17.200 --> 00:16:23.000]  你在這個光中認識上帝
[00:16:23.000 --> 00:16:25.200]  認識自己
[00:16:25.200 --> 00:16:28.000]  認識人生
[00:16:28.000 --> 00:16:31.000]  看見生命的道路
[00:16:31.000 --> 00:16:35.600]  也看見我們永遠的歸宿
[00:16:35.600 --> 00:16:39.000]  是何等寶貴的事
[00:16:39.000 --> 00:16:42.000]  是何等重要的事
[00:16:42.000 --> 00:16:43.800]  我相信
[00:16:43.800 --> 00:16:46.600]  今天晚上你坐在這裡
[00:16:46.600 --> 00:16:48.600]  不是偶然的
[00:16:48.600 --> 00:16:54.400]  有天父慈愛的安排在裏面
[00:16:54.400 --> 00:16:59.600]  我向已經信主的人一起懇切的
[00:16:59.600 --> 00:17:04.200]  懇求你接受這個永恆的曙光
[00:17:04.200 --> 00:17:05.800]  在你的心靈中
[00:17:05.800 --> 00:17:09.800]  我和所有信主的人一起懇求你
[00:17:09.800 --> 00:17:15.400]  接受這位神作為你生命的曙光
[00:17:15.400 --> 00:17:20.600]  我們介紹上帝的第二方面
[00:17:20.600 --> 00:17:32.800]  請大家翻到約翰一書第二章第十三節
[00:17:32.800 --> 00:17:34.800]  第一句
[00:17:34.800 --> 00:17:37.800]  父老啊 我寫信給你們
[00:17:37.800 --> 00:17:47.800]  因為你們認識那從起初原有的
[00:17:47.800 --> 00:17:50.800]  在這裡上帝的名字很有意思
[00:17:50.800 --> 00:17:56.800]  那一位起初原有的
[00:17:56.800 --> 00:18:00.200]  是什麼意思呢
[00:18:00.200 --> 00:18:06.800]  就是上帝是萬有之源
[00:18:06.800 --> 00:18:10.200]  祂是創造之主
[00:18:10.200 --> 00:18:11.800]  以平常的話來說
[00:18:11.800 --> 00:18:16.200]  祂是造物主
[00:18:16.200 --> 00:18:22.800]  這個美麗偉大奇妙的宇宙
[00:18:22.800 --> 00:18:25.800]  我們觀看的時候
[00:18:25.800 --> 00:18:28.400]  我們思想的時候
[00:18:28.400 --> 00:18:32.600]  很自然的得到一個結論
[00:18:32.600 --> 00:18:36.200]  很難避免這個結論
[00:18:36.200 --> 00:18:45.200]  就是這個宇宙大自然不是偶然發生的
[00:18:45.200 --> 00:18:47.600]  不是碰巧發生的
[00:18:47.600 --> 00:18:50.200]  不是恰巧撞出來的
[00:18:50.200 --> 00:18:53.200]  乃是有設計性的
[00:18:53.200 --> 00:18:56.400]  是創造之主所創造的
[00:18:56.400 --> 00:18:58.000]  是有設計性的
[00:18:58.000 --> 00:19:00.400]  是創造之主所創造的
[00:19:00.400 --> 00:19:05.200]  也許國民當中有人說二十世紀還信上帝嗎
[00:19:05.200 --> 00:19:07.200]  有人或者會在座中說
[00:19:07.200 --> 00:19:10.000]  二十世紀了還要信上帝
[00:19:10.000 --> 00:19:13.200]  科學蒼雲的時代還要信上帝嗎
[00:19:13.200 --> 00:19:15.200]  這豈不是迷信嗎
[00:19:15.200 --> 00:19:17.200]  科學這麼昌明還信上帝
[00:19:17.200 --> 00:19:18.400]  豈不是迷信
[00:19:18.400 --> 00:19:20.800]  但是很稀奇
[00:19:20.800 --> 00:19:26.400]  如果你去英國皇家學會的大廈
[00:19:26.400 --> 00:19:30.200]  如果你現在去英國皇家學會的大廈參觀
[00:19:30.200 --> 00:19:33.200]  你發現英國皇家學會
[00:19:33.200 --> 00:19:36.200]  就是那些科學家的聚會
[00:19:36.200 --> 00:19:38.200]  你就會發覺
[00:19:38.200 --> 00:19:43.200]  在那裏的皇家學會的人全部都是科學家
[00:19:43.200 --> 00:19:46.200]  是那些第一流的科學家
[00:19:46.200 --> 00:19:49.200]  是那些出名的科學家
[00:19:49.200 --> 00:19:57.200]  他們的團體他們的會訓是甚麼呢
[00:19:57.200 --> 00:20:01.200]  就是聖經裏面的一句話
[00:20:01.200 --> 00:20:05.200]  詩篇十九篇第一節
[00:20:05.200 --> 00:20:07.200]  那你怎麼說呢
[00:20:07.200 --> 00:20:14.200]  「諸天述說上帝的榮耀
[00:20:14.200 --> 00:20:20.200]  窮滄傳揚祂的作為」
[00:20:20.200 --> 00:20:23.200]  提到上帝
[00:20:23.200 --> 00:20:29.200]  意思就是說大自然在那裏好像說話見證
[00:20:29.200 --> 00:20:34.200]  在那裏宣揚上帝的能力創造的作為
[00:20:34.200 --> 00:20:36.200]  就好像大自然在那裏說話
[00:20:36.200 --> 00:20:40.200]  在那裏傳說神所創造的大自然的偉大
[00:20:40.200 --> 00:20:45.200]  為甚麼他們選這節聖經做他們的會訓格言呢
[00:20:45.200 --> 00:20:52.200]  經過好些人的調查
[00:20:52.200 --> 00:20:59.200]  這些皇家學會的會員
[00:20:59.200 --> 00:21:05.200]  大部分的人都是相信上帝的
[00:21:05.200 --> 00:21:10.200]  只是許多人沒有注意到
[00:21:10.200 --> 00:21:15.200]  在二十世紀九十年代
[00:21:15.200 --> 00:21:19.200]  那就是三年以前開始的
[00:21:19.200 --> 00:21:24.200]  在英國有一個著名的科學家
[00:21:24.200 --> 00:21:31.200]  是牛津大學大氣物理系的系主任典教授
[00:21:31.200 --> 00:21:41.200]  他的名字叫John Horton寫了一本書
[00:21:41.200 --> 00:21:52.200]  這本書最近被三藩市大學的一位教授翻成中文
[00:21:52.200 --> 00:21:55.200]  這本書的題目是甚麼呢
[00:21:55.200 --> 00:21:57.200]  宇宙
[00:21:57.200 --> 00:21:59.200]  下面兩字
[00:21:59.200 --> 00:22:03.200]  神蹟或機遇
[00:22:03.200 --> 00:22:07.200]  宇宙 神蹟 或 機遇
[00:22:07.200 --> 00:22:10.200]  機遇
[00:22:10.200 --> 00:22:21.200]  宇宙 是神蹟 或 機遇呢
[00:22:21.200 --> 00:22:27.200]  這是一位這樣出名的科學家寫的書
[00:22:27.200 --> 00:22:31.200]  他把他為甚麼相信上帝的理由
[00:22:31.200 --> 00:22:35.200]  這個科學的研究宣傳出來
[00:22:35.200 --> 00:22:37.200]  這位這麼出名的科學家
[00:22:37.200 --> 00:22:39.200]  他就將他為甚麼相信上帝
[00:22:39.200 --> 00:22:41.200]  在這本書裏完全寫出來
[00:22:41.200 --> 00:22:43.200]  大科學家愛因斯坦說
[00:22:43.200 --> 00:22:47.200]  他在兩件事裏發現上帝
[00:22:47.200 --> 00:22:51.200]  第一 他在數學裏發現上帝
[00:22:51.200 --> 00:22:56.200]  第二 他在音樂裏發現上帝
[00:22:56.200 --> 00:22:58.200]  他是個數學家
[00:22:58.200 --> 00:23:01.200]  又是個出色的小提琴家
[00:23:01.200 --> 00:23:03.200]  在這兩樣的研究裏
[00:23:03.200 --> 00:23:08.200]  他深深地感受到上帝的真實
[00:23:08.200 --> 00:23:10.200]  他在這兩樣的研究裏
[00:23:10.200 --> 00:23:13.200]  深深地感受到上帝的真實
[00:23:13.200 --> 00:23:18.200]  1980年 我去美國的時候
[00:23:18.200 --> 00:23:23.200]  剛好那天晚上有一個電視的節目
[00:23:23.200 --> 00:23:27.200]  電視裏面有三個出名的科學家出現
[00:23:27.200 --> 00:23:31.200]  在那裏談論他們為甚麼相信上帝
[00:23:31.200 --> 00:23:35.200]  有三個很出名的科學家上電視
[00:23:35.200 --> 00:23:38.200]  來談論他們為甚麼相信上帝
[00:23:38.200 --> 00:23:41.200]  我把他們的名字都記下了
[00:23:41.200 --> 00:23:48.200]  一位是麻省理工學院研究院的主任
[00:23:48.200 --> 00:23:56.200]  第二位是密蘇里大學數學系的主任
[00:23:56.200 --> 00:24:02.200]  第三位是奧克雷茲學院的主任
[00:24:02.200 --> 00:24:15.200]  第三位是奧克雷茲的核子研究學院的院長
[00:24:15.200 --> 00:24:20.200]  他們都是知名的科學家
[00:24:20.200 --> 00:24:22.200]  他們在電視出現
[00:24:22.200 --> 00:24:25.200]  在那裏討論為甚麼他們相信上帝
[00:24:25.200 --> 00:24:27.200]  他們在電視上出現
[00:24:27.200 --> 00:24:29.200]  來討論他們為甚麼相信上帝
[00:24:29.200 --> 00:24:35.200]  在這個科學昌盛的時代裏面
[00:24:35.200 --> 00:24:38.200]  仍然有好些低流的科學家
[00:24:38.200 --> 00:24:45.200]  虔誠地相信上帝
[00:24:45.200 --> 00:24:49.200]  也接受他的創造
[00:24:49.200 --> 00:24:55.200]  這個宇宙不是碰巧而出現的
[00:24:55.200 --> 00:24:58.200]  那是神蹟
[00:24:58.200 --> 00:25:03.200]  神做的事叫神蹟
[00:25:03.200 --> 00:25:08.200]  何等的奇妙 何等的偉大
[00:25:08.200 --> 00:25:16.200]  這是約翰一書對上帝第二方面的介紹
[00:25:16.200 --> 00:25:20.200]  他是創造者
[00:25:20.200 --> 00:25:23.200]  萬有之源
[00:25:23.200 --> 00:25:27.200]  萬物之本
[00:25:27.200 --> 00:25:35.200]  現在我們看第三方面對上帝的介紹
[00:25:35.200 --> 00:25:45.200]  請大家回到約翰一書第五章
[00:25:45.200 --> 00:25:48.200]  第二十節
[00:25:48.200 --> 00:25:53.200]  五章二十節
[00:25:53.200 --> 00:25:58.200]  我們也知道上帝的兒子已經來到
[00:25:58.200 --> 00:26:00.200]  且將智慧賜給我們
[00:26:00.200 --> 00:26:04.200]  使我們認識那位真實的
[00:26:04.200 --> 00:26:08.200]  我們也知道神的兒子已經來到
[00:26:08.200 --> 00:26:11.200]  且要將智慧賜給我們
[00:26:11.200 --> 00:26:13.200]  使我們認識那位真實的
[00:26:13.200 --> 00:26:18.200]  這裡說上帝是誰 是那位真實的
[00:26:18.200 --> 00:26:22.200]  這裡說神是誰 祂是那位真實的
