
[00:00:00.000 --> 00:00:05.000]  這段經文提及到人如何蒙恩
[00:03:39.000 --> 00:03:43.000]  有錢財的人就是蒙神所賜福的人
[00:03:43.000 --> 00:03:46.000]  這些人應該很貼近上帝
[00:03:46.000 --> 00:03:50.000]  所以他們應該很容易得救
[00:03:50.000 --> 00:03:51.000]  但主就說
[00:03:51.000 --> 00:03:52.000]  不是
[00:03:52.000 --> 00:03:56.000]  他們得救就像駱駝穿過針的眼
[00:03:56.000 --> 00:03:58.000]  大家可以想像
[00:03:58.000 --> 00:04:03.000]  一口針的針孔是多麼細小
[00:04:03.000 --> 00:04:07.000]  一隻駱駝是他們當時常常見到最大的動物
[00:04:07.000 --> 00:04:10.000]  怎能夠穿過一口針呢
[00:04:10.000 --> 00:04:13.000]  怎能夠穿過一口針眼呢
[00:04:13.000 --> 00:04:15.000]  是一件不可能的事情
[00:04:15.000 --> 00:04:17.000]  因此門徒就駱駝說
[00:04:17.000 --> 00:04:19.000]  誰能夠得救呢
[00:04:19.000 --> 00:04:21.000]  是不可能的事情
[00:04:21.000 --> 00:04:24.000]  然後耶穌在二十六節跟他們說
[00:04:24.000 --> 00:04:26.000]  耶穌看著他們說
[00:04:26.000 --> 00:04:29.000]  在人這是不能的
[00:04:29.000 --> 00:04:32.000]  在神卻凡事都能
[00:04:32.000 --> 00:04:34.000]  一個清楚的對比
[00:04:34.000 --> 00:04:36.000]  在人和在神
[00:04:36.000 --> 00:04:37.000]  沒錯
[00:04:37.000 --> 00:04:38.000]  在人是不能的
[00:04:38.000 --> 00:04:41.000]  在神卻凡事都能
[00:04:41.000 --> 00:04:42.000]  沒錯
[00:04:42.000 --> 00:04:44.000]  人能夠得救
[00:04:44.000 --> 00:04:46.000]  包括這一群門徒
[00:04:46.000 --> 00:04:49.000]  是因為神的工作
[00:04:49.000 --> 00:04:51.000]  因此因為神的工作
[00:04:51.000 --> 00:04:53.000]  因為神的恩典
[00:04:53.000 --> 00:04:57.000]  駱駝可以穿過針眼
[00:04:57.000 --> 00:05:00.000]  人可以得救
[00:05:00.000 --> 00:05:02.000]  人可以得救
[00:05:02.000 --> 00:05:04.000]  是因為神自己的工作
[00:05:04.000 --> 00:05:06.000]  人不能靠著自己
[00:05:06.000 --> 00:05:09.000]  可以信靠耶穌
[00:05:09.000 --> 00:05:11.000]  進入神的角度
[00:05:11.000 --> 00:05:13.000]  當耶穌這樣說的時候
[00:05:13.000 --> 00:05:15.000]  當時彼得就馬上回應
[00:05:15.000 --> 00:05:17.000]  二十七節
[00:05:17.000 --> 00:05:19.000]  那時彼得對他說
[00:05:19.000 --> 00:05:21.000]  你看我們已經捨棄一切
[00:05:21.000 --> 00:05:22.000]  跟從了你
[00:05:22.000 --> 00:05:25.000]  我們會得到什麼呢
[00:05:25.000 --> 00:05:27.000]  一句很特別的問題
[00:05:27.000 --> 00:05:30.000]  見到財主不肯捨棄一切
[00:05:30.000 --> 00:05:32.000]  彼得突然想起
[00:05:32.000 --> 00:05:34.000]  我們也捨棄很多
[00:05:34.000 --> 00:05:36.000]  我們這一群門徒
[00:05:36.000 --> 00:05:37.000]  也捨棄一切
[00:05:37.000 --> 00:05:38.000]  跟從你了耶穌
[00:05:38.000 --> 00:05:41.000]  我們會得到什麼呢
[00:05:41.000 --> 00:05:43.000]  大家小心看的時候
[00:05:43.000 --> 00:05:44.000]  你要發覺這個問題
[00:05:44.000 --> 00:05:47.000]  背後有什麼價值觀念
[00:05:47.000 --> 00:05:50.000]  是意味著我們既然放棄這麼多
[00:05:50.000 --> 00:05:54.000]  應該得到很多報酬
[00:05:54.000 --> 00:05:57.000]  是一個很明顯的交易觀念
[00:05:57.000 --> 00:05:59.000]  我們給你這麼多東西
[00:05:59.000 --> 00:06:03.000]  你應該給我們很多報酬
[00:06:03.000 --> 00:06:04.000]  當他問這個問題的時候
[00:06:04.000 --> 00:06:07.000]  耶穌沒有否定他們的確捨棄了很多
[00:06:07.000 --> 00:06:10.000]  所以接著主耶穌就跟著說
[00:06:10.000 --> 00:06:17.000]  沒錯將來你們會得到神給你們榮耀的身份
[00:06:17.000 --> 00:06:21.000]  在十二個寶座上審判以色列的十二個支派
[00:06:21.000 --> 00:06:24.000]  但他繼續再說二十九節
[00:06:24.000 --> 00:06:26.000]  凡為我的名
[00:06:26.000 --> 00:06:29.000]  不單止是這一群的使徒
[00:06:29.000 --> 00:06:32.000]  凡為我的名的所有的屬神的人
[00:06:32.000 --> 00:06:37.000]  撇下房屋兄弟姐妹父母兒女或田地的
[00:06:37.000 --> 00:06:43.000]  他必得著百倍並且承受永生
[00:06:43.000 --> 00:06:45.000]  所有的願意
[00:06:45.000 --> 00:06:49.000]  來放下自己地上的一切事情
[00:06:49.000 --> 00:06:53.000]  為主的緣故他們要得著百倍
[00:06:53.000 --> 00:06:55.000]  這個百倍
[00:06:55.000 --> 00:06:59.000]  你一看好像不太公平
[00:06:59.000 --> 00:07:01.000]  他放下一樣東西
[00:07:01.000 --> 00:07:03.000]  竟然得著百倍
[00:07:03.000 --> 00:07:05.000]  很不對稱的一種回報
[00:07:05.000 --> 00:07:08.000]  要用回報這個觀念去說
[00:07:08.000 --> 00:07:10.000]  但主告訴他們
[00:07:10.000 --> 00:07:12.000]  我給你們的恩典
[00:07:12.000 --> 00:07:19.000]  完全不是一種所謂公平的交換交易
[00:07:19.000 --> 00:07:21.000]  是我賜予給你們的
[00:07:21.000 --> 00:07:23.000]  什麼叫做恩典
[00:07:23.000 --> 00:07:27.000]  恩典就是白白的賜予
[00:07:27.000 --> 00:07:29.000]  不是你和我配得
[00:07:29.000 --> 00:07:33.000]  也不是你和我可以賺取回來的
[00:07:33.000 --> 00:07:37.000]  因為你付不出這個昂貴的價值
[00:07:37.000 --> 00:07:41.000]  因此上帝樂意白白賜給你
[00:07:41.000 --> 00:07:44.000]  因此稱為恩典
[00:07:44.000 --> 00:07:46.000]  你去一個地方
[00:07:46.000 --> 00:07:48.000]  你去買一個物品
[00:07:48.000 --> 00:07:50.000]  你去小心格個價錢
[00:07:50.000 --> 00:07:52.000]  發覺這個物品
[00:07:52.000 --> 00:07:54.000]  或者你買一些電器
[00:07:54.000 --> 00:07:57.000]  這個價錢是很合適的
[00:07:57.000 --> 00:08:00.000]  因此你付他三百元
[00:08:00.000 --> 00:08:01.000]  預備買
[00:08:01.000 --> 00:08:03.000]  然後他將物品交給你
[00:08:03.000 --> 00:08:05.000]  你就給他三百元
[00:08:05.000 --> 00:08:06.000]  我想你不會說
[00:08:06.000 --> 00:08:09.000]  多謝你給我的恩典
[00:08:09.000 --> 00:08:14.000]  因為你是用錢交換交易回來
[00:08:14.000 --> 00:08:15.000]  但當你這樣想的時候
[00:08:15.000 --> 00:08:17.000]  你就會想到
[00:08:17.000 --> 00:08:22.000]  當主說我會將百倍的賜給你
[00:08:22.000 --> 00:08:24.000]  這個絕對不是一種交換
[00:08:24.000 --> 00:08:28.000]  只是上帝賜予的一份恩典
[00:08:28.000 --> 00:08:31.000]  然後主耶穌就接續再說一個比喻
[00:08:31.000 --> 00:08:33.000]  是接連上面的經文
[00:08:33.000 --> 00:08:36.000]  跟彼得和一些使徒講述出來
[00:08:36.000 --> 00:08:40.000]  這個比喻在二十章所講及
[00:08:40.000 --> 00:08:42.000]  聖經一開始說
[00:08:42.000 --> 00:08:45.000]  天國好盡一個家主
[00:08:45.000 --> 00:08:48.000]  這裡是說一個天國的比喻
[00:08:48.000 --> 00:08:50.000]  是說在天上面
[00:08:50.000 --> 00:08:53.000]  在永恆的神的角度裡面
[00:08:53.000 --> 00:08:55.000]  主的價值觀
[00:08:55.000 --> 00:08:58.000]  跟我們世上的價值觀是不同的
[00:08:58.000 --> 00:09:02.000]  因此天國好像一個家主
[00:09:02.000 --> 00:09:05.000]  他早上出去請工人去葡萄園工作
[00:09:05.000 --> 00:09:08.000]  說定一天的工錢是一個銀幣
[00:09:08.000 --> 00:09:12.000]  然後就請他們去葡萄園工作
[00:09:12.000 --> 00:09:13.000]  在當時的處境
[00:09:13.000 --> 00:09:16.000]  一般來說都是早上六點
[00:09:16.000 --> 00:09:18.000]  清早的時候開工
[00:09:18.000 --> 00:09:20.000]  然後做到黃昏
[00:09:20.000 --> 00:09:23.000]  然後得到一天的工資
[00:09:23.000 --> 00:09:25.000]  這個主人告訴他們
[00:09:25.000 --> 00:09:27.000]  我將一個銀幣給你們
[00:09:27.000 --> 00:09:30.000]  這個銀幣在當時的觀念來說
[00:09:30.000 --> 00:09:33.000]  是一個很高的工資
[00:09:33.000 --> 00:09:37.000]  是很少會得到這麼好的
[00:09:37.000 --> 00:09:40.000]  這麼大筆的工資
[00:09:40.000 --> 00:09:43.000]  當他們很開心進去開始工作的時候
[00:09:43.000 --> 00:09:45.000]  然後聖經就提及
[00:09:45.000 --> 00:09:48.000]  這個家主仍然很想有其他的工人
[00:09:48.000 --> 00:09:50.000]  能夠進入葡萄園
[00:09:50.000 --> 00:09:51.000]  所以下面提及
[00:09:51.000 --> 00:09:54.000]  他有幾次再出去找人
[00:09:54.000 --> 00:09:56.000]  有多少次?
[00:09:56.000 --> 00:09:58.000]  四次
[00:09:58.000 --> 00:09:59.000]  很快就大家數到
[00:09:59.000 --> 00:10:01.000]  然後九點出去
[00:10:01.000 --> 00:10:04.000]  然後中午的十二點
[00:10:04.000 --> 00:10:07.000]  然後三點
[00:10:07.000 --> 00:10:09.000]  最後一次五點
[00:10:09.000 --> 00:10:11.000]  他很多次出去
[00:10:11.000 --> 00:10:13.000]  一直很想找到工人
[00:10:13.000 --> 00:10:16.000]  到最後五點的時候
[00:10:16.000 --> 00:10:18.000]  大家看第六節
[00:10:18.000 --> 00:10:20.000]  下午五點鐘左右
[00:10:20.000 --> 00:10:21.000]  他再出去
[00:10:21.000 --> 00:10:23.000]  看見還有人站著
[00:10:23.000 --> 00:10:24.000]  就問他們
[00:10:24.000 --> 00:10:26.000]  你們為什麼整天站在這裡
[00:10:26.000 --> 00:10:28.000]  不去作工?
[00:10:28.000 --> 00:10:29.000]  他們回答
[00:10:29.000 --> 00:10:31.000]  沒有人用我們
[00:10:31.000 --> 00:10:32.000]  他說
[00:10:32.000 --> 00:10:35.000]  你們也到葡萄園來吧
[00:10:35.000 --> 00:10:38.000]  這句話前面是重覆地說
[00:10:38.000 --> 00:10:40.000]  你們來我的葡萄園
[00:10:40.000 --> 00:10:42.000]  你們來吧
[00:10:42.000 --> 00:10:45.000]  這裡雖然沒有說工錢
[00:10:45.000 --> 00:10:48.000]  但是似乎這些工人
[00:10:48.000 --> 00:10:49.000]  他們很願意
[00:10:49.000 --> 00:10:52.000]  就進去葡萄園工作
[00:10:52.000 --> 00:10:55.000]  然後到了黃昏的時候
[00:10:55.000 --> 00:10:58.000]  主人預備派薪水
[00:10:58.000 --> 00:11:00.000]  我們所說的「出糧」
[00:11:00.000 --> 00:11:01.000]  第八節
[00:11:01.000 --> 00:11:02.000]  到了黃昏
[00:11:02.000 --> 00:11:04.000]  原主對管公說
[00:11:04.000 --> 00:11:05.000]  把工人叫來
[00:11:05.000 --> 00:11:06.000]  給他們工錢
[00:11:06.000 --> 00:11:08.000]  從最後的開始
[00:11:08.000 --> 00:11:10.000]  到最先來的
[00:11:10.000 --> 00:11:12.000]  最後是幾點鐘?
[00:11:12.000 --> 00:11:13.000]  五點鐘
[00:11:13.000 --> 00:11:14.000]  到了黃昏的時候
[00:11:14.000 --> 00:11:16.000]  大概是六點鐘的時間
[00:11:16.000 --> 00:11:18.000]  他們工作了多久?
[00:11:18.000 --> 00:11:20.000]  一個小時
[00:11:20.000 --> 00:11:22.000]  然後他就從他們開始
[00:11:22.000 --> 00:11:24.000]  把這些工資給他們
[00:11:24.000 --> 00:11:26.000]  完全意想不到
[00:11:26.000 --> 00:11:28.000]  他把一個銀幣
[00:11:28.000 --> 00:11:31.000]  給這些遲來的工人
[00:11:31.000 --> 00:11:34.000]  一個銀幣就給他們了
[00:11:34.000 --> 00:11:37.000]  在一般我們的概念
[00:11:37.000 --> 00:11:39.000]  特別我們很多商業的概念
[00:11:39.000 --> 00:11:43.000]  就是我們說多勞多得
[00:11:43.000 --> 00:11:44.000]  這是合理的
[00:11:44.000 --> 00:11:46.000]  是公平的
[00:11:46.000 --> 00:11:48.000]  但是一個工人
[00:11:48.000 --> 00:11:50.000]  一群工人五點鐘來到
[00:11:50.000 --> 00:11:54.000]  他們小勞竟然多得
[00:11:54.000 --> 00:11:56.000]  是好像很不合理
[00:11:56.000 --> 00:11:58.000]  不公平的做法
[00:11:58.000 --> 00:12:00.000]  但突然間我們發覺到
[00:12:00.000 --> 00:12:02.000]  在天國裡面
[00:12:02.000 --> 00:12:05.000]  不是說我們所謂的公平
[00:12:05.000 --> 00:12:08.000]  是在說恩典的原則
[00:12:08.000 --> 00:12:10.000]  在恩典裡面
[00:12:10.000 --> 00:12:12.000]  這位家主最希望他們
[00:12:12.000 --> 00:12:14.000]  能夠進到葡萄園
[00:12:14.000 --> 00:12:17.000]  進來能夠多做少
[00:12:17.000 --> 00:12:19.000]  那個不是最重要
[00:12:19.000 --> 00:12:22.000]  而是他們願意去接受
[00:12:22.000 --> 00:12:23.000]  家主的邀請
[00:12:23.000 --> 00:12:26.000]  進到葡萄園裡面
[00:12:26.000 --> 00:12:31.000]  而一些人都領受同樣的恩典
[00:12:31.000 --> 00:12:35.000]  同樣的這裡所說的一個銀幣
[00:12:35.000 --> 00:12:38.000]  當然後來一些工人
[00:12:38.000 --> 00:12:40.000]  拿他們的工錢的時候
[00:12:40.000 --> 00:12:42.000]  就說到他們開始埋怨
[00:12:42.000 --> 00:12:45.000]  大家看看後面的第十一節
[00:12:45.000 --> 00:12:50.000]  那些一早來到開工的人
[00:12:50.000 --> 00:12:52.000]  第十一節就說
[00:12:52.000 --> 00:12:55.000]  他們領到銀幣之後
[00:12:55.000 --> 00:12:57.000]  就埋怨家主說
[00:12:57.000 --> 00:12:59.000]  我們整天在烈日之下勞苦
[00:12:59.000 --> 00:13:02.000]  這些後來的人只工作了一個小時
[00:13:02.000 --> 00:13:07.000]  你卻給他們跟我們一樣的工錢
[00:13:07.000 --> 00:13:09.000]  他們不接受得到
[00:13:09.000 --> 00:13:11.000]  為什麼可能是這樣呢
[00:13:11.000 --> 00:13:13.000]  怎麼會他們得到
[00:13:13.000 --> 00:13:18.000]  跟我們一樣的一種工錢呢
[00:13:18.000 --> 00:13:24.000]  或者當我們回想恩典的時候
[00:13:24.000 --> 00:13:27.000]  恩典往往叫我們很驚訝
[00:13:27.000 --> 00:13:30.000]  很難去完全地
[00:13:30.000 --> 00:13:34.000]  用一個公平的角度去思想
[00:13:34.000 --> 00:13:36.000]  大家常常唱一首詩歌
[00:13:36.000 --> 00:13:39.000]  你一定會唱的《奇異恩典》
[00:13:39.000 --> 00:13:42.000]  你知道這首詩歌的哪個作者
[00:13:42.000 --> 00:13:44.000]  是一位叫John Newton的
[00:13:44.000 --> 00:13:47.000]  約翰紐頓先生所作的
[00:13:47.000 --> 00:13:49.000]  這位John Newton他本身
[00:13:49.000 --> 00:13:52.000]  是曾經販賣黑奴
[00:13:52.000 --> 00:13:56.000]  自己也曾經被人抓做黑奴
[00:13:56.000 --> 00:13:58.000]  有一次當他在一條
[00:13:58.000 --> 00:14:01.000]  運載奴隸的船上
[00:14:01.000 --> 00:14:03.000]  遇到大風大浪
[00:14:03.000 --> 00:14:07.000]  很明顯他們會沉船死亡
[00:14:07.000 --> 00:14:09.000]  在最驚險的時候
[00:14:09.000 --> 00:14:11.000]  他一直向神禱告
[00:14:11.000 --> 00:14:13.000]  上帝讓他很奇妙地
[00:14:13.000 --> 00:14:15.000]  經歷到平靜風浪
[00:14:15.000 --> 00:14:20.000]  然後他們可以平安地回到港口
[00:14:20.000 --> 00:14:23.000]  這位John Newton後來信了耶穌
[00:14:23.000 --> 00:14:25.000]  當他回想自己個人生中
[00:14:25.000 --> 00:14:28.000]  很多很多鬼咋
[00:14:28.000 --> 00:14:31.000]  很多敗壞的事情
[00:14:31.000 --> 00:14:33.000]  竟然他能夠信耶穌
[00:14:33.000 --> 00:14:34.000]  他心裏面很感恩
[00:14:34.000 --> 00:14:36.000]  然後他將自己奉獻
[00:14:36.000 --> 00:14:38.000]  後來成為一位牧師
[00:14:38.000 --> 00:14:39.000]  他就說
[00:14:39.000 --> 00:14:41.000]  當我們有機會有一天
[00:14:41.000 --> 00:14:42.000]  去到天堂的時候
[00:14:42.000 --> 00:14:45.000]  最少有三個驚訝
[00:14:45.000 --> 00:14:48.000]  有些頂智會可能聽過
[00:14:48.000 --> 00:14:50.000]  但那三個驚訝是什麼呢
[00:14:50.000 --> 00:14:52.000]  他說第一個驚訝
[00:14:52.000 --> 00:14:54.000]  上到的時候發覺有些人
[00:14:54.000 --> 00:14:57.000]  想不到你也能上來
[00:14:57.000 --> 00:15:01.000]  這麼多問題
[00:15:01.000 --> 00:15:04.000]  在世上這麼多鬧彆扭
[00:15:04.000 --> 00:15:06.000]  狡猾奸詐的事情
[00:15:06.000 --> 00:15:08.000]  竟然能夠上來
[00:15:08.000 --> 00:15:10.000]  這是第一個驚訝
[00:15:10.000 --> 00:15:12.000]  第二個驚訝就是
[00:15:12.000 --> 00:15:15.000]  看到一些好像很有地位
[00:15:15.000 --> 00:15:17.000]  很有學問
[00:15:17.000 --> 00:15:20.000]  好像很健全的一些人
[00:15:20.000 --> 00:15:21.000]  很驚訝
[00:15:21.000 --> 00:15:25.000]  為什麼他們不在呢
[00:15:25.000 --> 00:15:29.000]  以為他們一定是得到很多賞賜
[00:15:29.000 --> 00:15:32.000]  但為什麼到處找都找不到他們
[00:15:32.000 --> 00:15:36.000]  然後第三個最大的驚訝
[00:15:36.000 --> 00:15:37.000]  就是發現
[00:15:37.000 --> 00:15:41.000]  竟然我在這裡
[00:15:41.000 --> 00:15:44.000]  竟然我自己也可以在這裡
[00:15:44.000 --> 00:15:48.000]  John Hilton將他自己心裏的那種感動
[00:15:48.000 --> 00:15:51.000]  表達出來
[00:15:51.000 --> 00:15:53.000]  恩典會深刻的體會到
[00:15:53.000 --> 00:15:55.000]  是不配得
[00:15:55.000 --> 00:16:01.000]  竟然我們能夠在神的恩典裏
[00:16:01.000 --> 00:16:03.000]  但當我們剛才看到
[00:16:03.000 --> 00:16:07.000]  一些早來開工的工人
[00:16:07.000 --> 00:16:10.000]  表面上他們好像尋求一種公平
[00:16:10.000 --> 00:16:11.000]  沒理由
[00:16:11.000 --> 00:16:12.000]  公平對待
[00:16:12.000 --> 00:16:15.000]  我們應該得到多一些金錢
[00:16:15.000 --> 00:16:18.000]  一位家主明白他們的內心
[00:16:18.000 --> 00:16:19.000]  他就說了
[00:16:19.000 --> 00:16:22.000]  一位家主這樣回答他們
[00:16:22.000 --> 00:16:24.000]  第十三節中間說
[00:16:24.000 --> 00:16:27.000]  他說朋友我並沒有虧待你
[00:16:27.000 --> 00:16:30.000]  你我不是說定了一個銀幣嗎
[00:16:30.000 --> 00:16:31.000]  那你的工錢走吧
[00:16:31.000 --> 00:16:33.000]  我給那後來的
[00:16:33.000 --> 00:16:36.000]  我給你一樣是我的主意
[00:16:36.000 --> 00:16:38.000]  難道我不可以照自己的意思
[00:16:38.000 --> 00:16:40.000]  用我的財物嗎
[00:16:40.000 --> 00:16:42.000]  還是因為我仁慈
[00:16:42.000 --> 00:16:44.000]  你就嫉妒呢
[00:16:44.000 --> 00:16:46.000]  或者和學本所說
[00:16:46.000 --> 00:16:47.000]  因為我的仁慈
[00:16:47.000 --> 00:16:51.000]  你就紅了眼嗎
[00:16:51.000 --> 00:16:52.000]  他們覺得不公平
[00:16:52.000 --> 00:16:56.000]  其實背後是一種內心的疾度
[00:16:56.000 --> 00:16:58.000]  或者再深刻的說
[00:16:58.000 --> 00:17:02.000]  那個自我受到傷
[00:17:02.000 --> 00:17:05.000]  為什麼他們得到和我一樣的報酬
[00:17:05.000 --> 00:17:06.000]  我這麼努力
[00:17:06.000 --> 00:17:08.000]  我這麼付出代價
[00:17:08.000 --> 00:17:10.000]  我應該得到更多
[00:17:10.000 --> 00:17:13.000]  我應該強過他們
[00:17:13.000 --> 00:17:14.000]  這種的觀念
[00:17:14.000 --> 00:17:17.000]  是重合一個交易的觀念
[00:17:17.000 --> 00:17:20.000]  是我多勞應該多得
[00:17:20.000 --> 00:17:23.000]  但你不知道在天國裏面
[00:17:23.000 --> 00:17:25.000]  在神的眼中
[00:17:25.000 --> 00:17:28.000]  神將恩典賜下
[00:17:28.000 --> 00:17:30.000]  因為不在乎你
[00:17:30.000 --> 00:17:34.000]  是否能夠勞苦勞力
[00:17:34.000 --> 00:17:38.000]  你的勞苦不能夠買到神的恩惠
[00:17:38.000 --> 00:17:41.000]  不能夠買到救恩
[00:17:41.000 --> 00:17:42.000]  因此你發覺
[00:17:42.000 --> 00:17:44.000]  聖經跟著再說一句說話
[00:17:44.000 --> 00:17:45.000]  第十六節
[00:17:45.000 --> 00:17:47.000]  也呼應在第十九章
[00:17:47.000 --> 00:17:49.000]  最後一節經文所說
[00:17:49.000 --> 00:17:53.000]  因此在後的將要在前
[00:17:53.000 --> 00:17:57.000]  在前的將要在後
[00:17:57.000 --> 00:17:58.000]  有些時候
[00:17:58.000 --> 00:18:00.000]  或者我們都會想
[00:18:00.000 --> 00:18:04.000]  在教會裏面見到一些弟兄姊妹
[00:18:04.000 --> 00:18:07.000]  他們可能是初初信主
[00:18:07.000 --> 00:18:08.000]  又沒有什麼參與
[00:18:08.000 --> 00:18:10.000]  如何侍奉神的事情
[00:18:10.000 --> 00:18:13.000]  但發覺神賜大福給他們
[00:18:13.000 --> 00:18:14.000]  他們工作家庭
[00:18:14.000 --> 00:18:15.000]  很無福
[00:18:15.000 --> 00:18:16.000]  很多恩惠
[00:18:16.000 --> 00:18:20.000]  可能你心裏面有一種試探
[00:18:20.000 --> 00:18:24.000]  就是我這麼勞苦去侍奉你上帝
[00:18:24.000 --> 00:18:26.000]  我又付出這麼多代價
[00:18:26.000 --> 00:18:30.000]  但現在我面對著很多無理的攻擊
[00:18:30.000 --> 00:18:32.000]  現在我有很多身體的病患
[00:18:32.000 --> 00:18:35.000]  為什麼會這樣
[00:18:35.000 --> 00:18:40.000]  問題不是出於一種恩典的形式
[00:18:40.000 --> 00:18:44.000]  而是出於一種交易的形式
[00:18:44.000 --> 00:18:46.000]  因為我這樣去做
[00:18:46.000 --> 00:18:51.000]  我是應該可以得到很多很多的祝福
[00:18:51.000 --> 00:18:54.000]  但神這樣待我是不公平的
[00:18:54.000 --> 00:18:57.000]  何時我們以一種交易的觀念
[00:18:57.000 --> 00:18:58.000]  看神的時候
[00:18:58.000 --> 00:19:01.000]  我們會對神有很多埋怨
[00:19:01.000 --> 00:19:04.000]  也會對人有很多批評
[00:19:04.000 --> 00:19:07.000]  甚至是質疑
[00:19:07.000 --> 00:19:11.000]  我想講一個你會記得我說過的故事
