
[00:00:00.000 --> 00:00:02.800]  如果看第9至18節
[00:02:02.400 --> 00:02:03.560]  我永遠都是這樣
[00:02:03.560 --> 00:02:04.480]  很自然地
[00:02:04.480 --> 00:02:07.680]  我是很尊重那些牧者
[00:02:07.680 --> 00:02:11.520]  看別人比自己強
[00:02:11.520 --> 00:02:13.040]  尊重別人
[00:02:13.040 --> 00:02:14.960]  與喜樂的人同樂
[00:02:14.960 --> 00:02:15.520]  第十五節
[00:02:15.520 --> 00:02:16.640]  這個就很簡單
[00:02:16.640 --> 00:02:18.160]  因為其實我們在
[00:02:18.160 --> 00:02:19.760]  很多時候
[00:02:19.760 --> 00:02:22.680]  在小組當中都會談感恩事項
[00:02:22.680 --> 00:02:25.000]  例如我們一個部門的會議
[00:02:25.000 --> 00:02:26.720]  聽到一位的肢體分享
[00:02:26.720 --> 00:02:28.320]  他未信的爸爸
[00:02:28.320 --> 00:02:31.120]  開始思考信仰
[00:02:31.120 --> 00:02:33.760]  看溫偉堯那本書
[00:02:33.760 --> 00:02:34.880]  揭開自己看
[00:02:34.880 --> 00:02:37.160]  我們心裏真的很感恩
[00:02:37.160 --> 00:02:40.320]  與喜樂的人一同快樂
[00:02:40.320 --> 00:02:42.920]  有時候我們當中有一些
[00:02:42.920 --> 00:02:46.720]  總會知道身邊第一天姐妹何時生日
[00:02:46.720 --> 00:02:48.640]  在生日那天
[00:02:48.640 --> 00:02:49.520]  有個短信
[00:02:49.520 --> 00:02:50.600]  有個emoji
[00:02:50.600 --> 00:02:51.680]  什麼都好
[00:02:51.680 --> 00:02:53.120]  恭喜他
[00:02:53.120 --> 00:02:55.120]  都是一個慶賀
[00:02:55.120 --> 00:02:57.680]  這個也是值得我們一起
[00:02:57.680 --> 00:02:59.960]  這樣去貢獻神的家
[00:02:59.960 --> 00:03:03.240]  要彼此同心
[00:03:03.240 --> 00:03:05.960]  一起和諧的相處
[00:03:05.960 --> 00:03:08.840]  在我第一間教會的堂主任
[00:03:08.840 --> 00:03:09.640]  我服事的時候
[00:03:09.640 --> 00:03:11.720]  他給了我一個原則
[00:03:11.720 --> 00:03:14.360]  我差不多應用到二十年之後
[00:03:14.360 --> 00:03:15.600]  都是這樣應用的
[00:03:15.600 --> 00:03:17.080]  他說
[00:03:17.080 --> 00:03:18.880]  作為自己的堂主任
[00:03:18.880 --> 00:03:20.840]  他可能對某些計劃
[00:03:20.840 --> 00:03:24.840]  時宮有一個定案方向
[00:03:24.840 --> 00:03:26.520]  這個叫plan A
[00:03:26.520 --> 00:03:29.320]  不過如果身邊眾同宮加上執事
[00:03:29.320 --> 00:03:31.960]  覺得第二個計劃
[00:03:31.960 --> 00:03:34.640]  plan B是好的時候
[00:03:34.640 --> 00:03:36.760]  你要放下自己原有的計劃
[00:03:36.760 --> 00:03:39.480]  因為教會當中
[00:03:39.480 --> 00:03:43.360]  重要的就是合一同心
[00:03:43.360 --> 00:03:45.320]  眾人以為美的事
[00:03:45.320 --> 00:03:47.200]  一起去做
[00:03:47.200 --> 00:03:49.440]  所以第一個大的群體
[00:03:49.440 --> 00:03:50.800]  弟兄姊妹
[00:03:50.800 --> 00:03:52.520]  多留心身邊的人
[00:03:52.520 --> 00:03:54.760]  有沒有感恩的事
[00:03:54.760 --> 00:03:55.960]  開心的事
[00:03:55.960 --> 00:03:58.800]  有沒有人值得去肯定和欣賞
[00:03:58.800 --> 00:04:01.560]  我們如何同路上路
[00:04:01.560 --> 00:04:03.720]  我們值得一起去感恩
[00:04:03.720 --> 00:04:05.240]  第二類的人
[00:04:05.240 --> 00:04:06.400]  保羅也說
[00:04:06.400 --> 00:04:10.120]  就是去看看有缺乏的人
[00:04:10.120 --> 00:04:11.800]  第十三節說到的
[00:04:11.800 --> 00:04:13.320]  聖徒缺乏
[00:04:13.320 --> 00:04:14.680]  就要幫補
[00:04:14.680 --> 00:04:18.360]  聖徒是被神分別出來的一群
[00:04:18.360 --> 00:04:23.400]  聖徒每個都有需要
[00:04:23.400 --> 00:04:27.200]  他說這裡的客旅
[00:04:27.200 --> 00:04:29.400]  是寄居的人
[00:04:29.400 --> 00:04:31.720]  這些人要款待
[00:04:31.720 --> 00:04:32.720]  要接待他們
[00:04:32.720 --> 00:04:33.400]  如何接待呢
[00:04:33.400 --> 00:04:34.720]  欽美地
[00:04:34.720 --> 00:04:36.920]  我們經常說主宋主欽美地
[00:04:36.920 --> 00:04:38.320]  其實不是這個意思
[00:04:38.320 --> 00:04:39.800]  你看看原文或英文
[00:04:39.800 --> 00:04:41.400]  欽美地的意思是
[00:04:41.400 --> 00:04:44.560]  主動去尋求
[00:04:44.560 --> 00:04:47.320]  去尋找那個對象
[00:04:47.320 --> 00:04:48.960]  而去款待他
[00:04:48.960 --> 00:04:50.960]  是這樣的
[00:04:50.960 --> 00:04:52.200]  款待不是
[00:04:52.200 --> 00:04:53.920]  我翹起手來就款待你
[00:04:53.920 --> 00:04:54.440]  不是的
[00:04:54.440 --> 00:04:54.960]  你看看
[00:04:54.960 --> 00:04:56.280]  留心身邊的弟兄姊妹
[00:04:56.280 --> 00:04:57.960]  哪些有需要的
[00:04:57.960 --> 00:04:59.040]  主動去尋找
[00:04:59.040 --> 00:04:59.760]  看看他們
[00:04:59.760 --> 00:05:03.120]  然後去到他們身處的地方
[00:05:03.120 --> 00:05:05.920]  或者接他們回到我身處的地方
[00:05:05.920 --> 00:05:07.920]  去幫助他們
[00:05:07.920 --> 00:05:13.680]  是一個主動的行動
[00:05:13.680 --> 00:05:16.280]  這個在第一世紀是非常重要的
[00:05:16.280 --> 00:05:17.480]  因為第一世紀
[00:05:17.480 --> 00:05:18.480]  我們知道
[00:05:18.480 --> 00:05:21.160]  有很多猶太的信徒
[00:05:21.160 --> 00:05:23.160]  或者猶太人會朝聖
[00:05:23.160 --> 00:05:25.160]  去耶路撒冷的聖殿
[00:05:25.160 --> 00:05:26.560]  最少一年有三次
[00:05:26.560 --> 00:05:27.960]  三個大日子
[00:05:27.960 --> 00:05:29.080]  當中
[00:05:29.080 --> 00:05:31.560]  客旅去到上路的時候
[00:05:31.560 --> 00:05:34.160]  他們要找地方居住
[00:05:34.160 --> 00:05:35.040]  不過
[00:05:35.040 --> 00:05:37.040]  就不像現在的二十世紀
[00:05:37.040 --> 00:05:40.040]  我們有很多的酒店
[00:05:40.040 --> 00:05:41.040]  B&B那些
[00:05:41.040 --> 00:05:41.840]  沒有的
[00:05:41.840 --> 00:05:45.120]  當時的這些客旅店
[00:05:45.120 --> 00:05:46.440]  不單是少
[00:05:46.440 --> 00:05:48.440]  而且距離很遠
[00:05:48.440 --> 00:05:50.920]  有些很貴的
[00:05:50.920 --> 00:05:52.920]  重大日子
[00:05:52.920 --> 00:05:55.520]  通常沒有位置的
[00:05:55.520 --> 00:05:58.520]  譬如說什麼
[00:05:58.520 --> 00:05:59.720]  耶穌出生的時候
[00:05:59.720 --> 00:06:01.720]  路加福音2:7
[00:06:01.720 --> 00:06:02.720]  他在馬槽出生
[00:06:02.720 --> 00:06:04.720]  為什麼在馬槽
[00:06:04.720 --> 00:06:06.720]  沒有客旅店呢
[00:06:06.720 --> 00:06:07.920]  真的沒有旅店
[00:06:07.920 --> 00:06:08.920]  一個位置都沒有
[00:06:08.920 --> 00:06:10.920]  在重要的日子
[00:06:10.920 --> 00:06:12.920]  我們也知道
[00:06:12.920 --> 00:06:14.920]  有些客店
[00:06:14.920 --> 00:06:16.920]  按照第一世紀的歷史學家
[00:06:16.920 --> 00:06:17.920]  有些是不好的
[00:06:17.920 --> 00:06:18.920]  不好的明星
[00:06:18.920 --> 00:06:20.920]  所以呢
[00:06:20.920 --> 00:06:22.920]  在當時的信徒
[00:06:22.920 --> 00:06:24.920]  能夠開放自己的家
[00:06:24.920 --> 00:06:25.920]  去款待他們
[00:06:25.920 --> 00:06:26.920]  接待他們
[00:06:26.920 --> 00:06:27.920]  吃啊
[00:06:27.920 --> 00:06:28.920]  住啊
[00:06:28.920 --> 00:06:30.920]  並且
[00:06:30.920 --> 00:06:31.920]  這些客旅
[00:06:31.920 --> 00:06:32.920]  當時再上路
[00:06:32.920 --> 00:06:34.920]  供應他們日後的所需
[00:06:34.920 --> 00:06:35.920]  是非常重要的
[00:06:35.920 --> 00:06:37.920]  非常重要的
[00:06:38.920 --> 00:06:41.920]  這些客旅的款待
[00:06:41.920 --> 00:06:45.920]  我經常都會在馬拉松經歷過
[00:06:45.920 --> 00:06:46.920]  香港馬拉松
[00:06:46.920 --> 00:06:48.920]  其實沒什麼特別
[00:06:48.920 --> 00:06:50.920]  但如果你去外國馬拉松
[00:06:50.920 --> 00:06:53.920]  總是有與別不同的經歷
[00:06:53.920 --> 00:06:54.920]  日本啊
[00:06:54.920 --> 00:06:55.920]  美國啊
[00:06:55.920 --> 00:06:57.920]  他們會動員全個城市
[00:06:57.920 --> 00:06:59.920]  去到
[00:06:59.920 --> 00:07:01.920]  參與在馬拉松
[00:07:01.920 --> 00:07:03.920]  由第一公里
[00:07:03.920 --> 00:07:05.920]  走到42公里
[00:07:05.920 --> 00:07:06.920]  橫街橫尾
[00:07:06.920 --> 00:07:08.920]  都有很多的人
[00:07:08.920 --> 00:07:09.920]  出來為你打氣
[00:07:09.920 --> 00:07:10.920]  支持你
[00:07:10.920 --> 00:07:11.920]  主辦單位當然會
[00:07:11.920 --> 00:07:13.920]  供應一些水和食物
[00:07:13.920 --> 00:07:15.920]  但是當地的人
[00:07:15.920 --> 00:07:17.920]  也會供應給你
[00:07:17.920 --> 00:07:19.920]  會給你
[00:07:19.920 --> 00:07:21.920]  會支持你
[00:07:21.920 --> 00:07:25.920]  無論是語言上
[00:07:25.920 --> 00:07:27.920]  或者是食物上
[00:07:27.920 --> 00:07:29.920]  供應
[00:07:29.920 --> 00:07:31.920]  為有需要的人提供
[00:07:31.920 --> 00:07:32.920]  按書
[00:07:32.920 --> 00:07:34.920]  在聖經當中
[00:07:34.920 --> 00:07:37.920]  款待
[00:07:37.920 --> 00:07:39.920]  其實是以色列人
[00:07:39.920 --> 00:07:40.920]  一個很重要的
[00:07:40.920 --> 00:07:42.920]  信仰的核心價值
[00:07:42.920 --> 00:07:45.920]  按著利美記十九章三十四節
[00:07:45.920 --> 00:07:47.920]  生命記十章十九節
[00:07:47.920 --> 00:07:48.920]  為什麼要款待呢
[00:07:48.920 --> 00:07:50.920]  因為經文說到
[00:07:50.920 --> 00:07:53.920]  原來以色列人曾經知道
[00:07:53.920 --> 00:07:55.920]  或者可以知道
[00:07:55.920 --> 00:07:57.920]  曾經在埃及地
[00:07:57.920 --> 00:07:59.920]  圍盧的時候
[00:07:59.920 --> 00:08:01.920]  是怎樣的生活
[00:08:01.920 --> 00:08:03.920]  當在埃及成為奴隸的時候
[00:08:03.920 --> 00:08:04.920]  他們知道
[00:08:04.920 --> 00:08:07.920]  原來是一個很艱難的日子
[00:08:07.920 --> 00:08:10.920]  所以當他們富裕的時候
[00:08:10.920 --> 00:08:14.920]  他們懂得去接待那些有需要的人
[00:08:14.920 --> 00:08:15.920]  第二個
[00:08:15.920 --> 00:08:17.920]  為什麼以色列人會將這個
[00:08:17.920 --> 00:08:18.920]  成為核心價值呢
[00:08:18.920 --> 00:08:23.920]  就因為當時候耶穌跟門徒說
[00:08:23.920 --> 00:08:25.920]  在馬太福音第25章
[00:08:25.920 --> 00:08:27.920]  說到如果有一個人
[00:08:27.920 --> 00:08:28.920]  坐牢的時候
[00:08:28.920 --> 00:08:29.920]  你來探望我
[00:08:29.920 --> 00:08:30.920]  你探過我的
[00:08:30.920 --> 00:08:31.920]  沒衣服穿
[00:08:31.920 --> 00:08:32.920]  你來給我穿
[00:08:32.920 --> 00:08:33.920]  我沒水喝
[00:08:33.920 --> 00:08:34.920]  你給我水喝
[00:08:34.920 --> 00:08:35.920]  那些人說
[00:08:35.920 --> 00:08:36.920]  我哪有做過
[00:08:36.920 --> 00:08:37.920]  耶穌我都沒做過
[00:08:37.920 --> 00:08:38.920]  在你身上
[00:08:38.920 --> 00:08:39.920]  耶穌說什麼
[00:08:39.920 --> 00:08:42.920]  你做在一個小子身上
[00:08:42.920 --> 00:08:45.920]  就是做在我身上
[00:08:45.920 --> 00:08:47.920]  希伯來書十三章第二節說
[00:08:47.920 --> 00:08:49.920]  當我們這樣接待客人的時候
[00:08:49.920 --> 00:08:53.920]  不經不覺就接待了什麼
[00:08:53.920 --> 00:08:54.920]  天使
[00:08:54.920 --> 00:08:55.920]  是的
[00:08:55.920 --> 00:08:56.920]  真的
[00:08:56.920 --> 00:08:58.920]  原來我們的生命
[00:08:58.920 --> 00:08:59.920]  當我們這樣主動的
[00:08:59.920 --> 00:09:01.920]  找有需要的人去款待的時候
[00:09:01.920 --> 00:09:02.920]  接待的時候
[00:09:02.920 --> 00:09:06.920]  我們其實是在服侍上帝自己
[00:09:06.920 --> 00:09:08.920]  不單止這樣
[00:09:08.920 --> 00:09:09.920]  不單止款待
[00:09:09.920 --> 00:09:10.920]  經文也說到
[00:09:10.920 --> 00:09:11.920]  有些人哀哭
[00:09:11.920 --> 00:09:14.920]  與哀哭的人同哭
[00:09:14.920 --> 00:09:16.920]  很多人經歷過失去
[00:09:16.920 --> 00:09:17.920]  失去的
[00:09:17.920 --> 00:09:18.920]  會傷心的
[00:09:18.920 --> 00:09:20.920]  失去家人
[00:09:20.920 --> 00:09:21.920]  離世
[00:09:21.920 --> 00:09:27.920]  失去了他們可能有的寵物
[00:09:27.920 --> 00:09:29.920]  真的有些很哀傷的
[00:09:29.920 --> 00:09:32.920]  有些人會失去了健康
[00:09:32.920 --> 00:09:34.920]  在上一個星期我們領B
[00:09:34.920 --> 00:09:37.920]  一起聽到一位肢體分享到他
[00:09:37.920 --> 00:09:40.920]  面對自己身體軟弱的時候
[00:09:40.920 --> 00:09:41.920]  他也哭了
[00:09:41.920 --> 00:09:44.920]  我們整個小組都在審望
[00:09:44.920 --> 00:09:48.920]  與哀哭的人一同哀哭
[00:09:48.920 --> 00:09:51.920]  十六節也說
[00:09:51.920 --> 00:09:52.920]  不要志氣高大
[00:09:52.920 --> 00:09:53.920]  禱要
[00:09:53.920 --> 00:09:54.920]  苦咒
[00:09:54.920 --> 00:09:55.920]  卑微的人
[00:09:55.920 --> 00:09:56.920]  有些人是什麼人呢
[00:09:56.920 --> 00:09:59.920]  苦咒的意思當然是謙卑
[00:09:59.920 --> 00:10:00.920]  我們謙卑
[00:10:00.920 --> 00:10:01.920]  但這個苦咒
[00:10:01.920 --> 00:10:02.920]  卑微
[00:10:02.920 --> 00:10:03.920]  謙卑的人
[00:10:03.920 --> 00:10:04.920]  這些是什麼人呢
[00:10:04.920 --> 00:10:08.920]  可以是一些基層人士
[00:10:08.920 --> 00:10:12.920]  可以是我們眼中看為不重要的人
[00:10:12.920 --> 00:10:14.920]  或者叫做No bodies
[00:10:14.920 --> 00:10:16.920]  在社會上沒有貢獻的
[00:10:16.920 --> 00:10:17.920]  沒有價值的人
[00:10:17.920 --> 00:10:20.920]  或者在臨後的七章六節
[00:10:20.920 --> 00:10:21.920]  說這些是喪氣的人
[00:10:21.920 --> 00:10:22.920]  灰心的人
[00:10:22.920 --> 00:10:25.920]  我們也可以去關心他們
[00:10:25.920 --> 00:10:28.920]  所以第一個範疇
[00:10:28.920 --> 00:10:29.920]  我們很多弟兄姊妹
[00:10:29.920 --> 00:10:30.920]  我們可以主動的愛
[00:10:30.920 --> 00:10:31.920]  相愛
[00:10:31.920 --> 00:10:32.920]  服侍
[00:10:32.920 --> 00:10:34.920]  第二個就是留心
[00:10:34.920 --> 00:10:35.920]  主動留心
[00:10:35.920 --> 00:10:36.920]  有沒有一些有需要的弟兄姊妹
[00:10:36.920 --> 00:10:38.920]  有需要的肢體
[00:10:38.920 --> 00:10:42.920]  我們一起去成為他們的祝福和幫助
[00:10:42.920 --> 00:10:44.920]  還有第三類的人
[00:10:44.920 --> 00:10:45.920]  就是保羅
[00:10:45.920 --> 00:10:47.920]  叫我們留心
[00:10:47.920 --> 00:10:48.920]  去服侍
[00:10:48.920 --> 00:10:49.920]  是什麼人呢
[00:10:49.920 --> 00:10:51.920]  就是逼迫我們的人
[00:10:51.920 --> 00:10:54.920]  原來逼迫這個字
[00:10:54.920 --> 00:10:56.920]  和第十三節
[00:10:56.920 --> 00:10:59.920]  那個客要一味款待
[00:10:59.920 --> 00:11:01.920]  那個字是相同的
[00:11:01.920 --> 00:11:03.920]  也就是說
[00:11:03.920 --> 00:11:05.920]  十三節是正面的
[00:11:05.920 --> 00:11:10.920]  你要努力的去找一些人出來
[00:11:10.920 --> 00:11:11.920]  去款待
[00:11:11.920 --> 00:11:13.920]  但是這裡就是第十四節
[00:11:13.920 --> 00:11:15.920]  有些人是找你什麼呢
[00:11:15.920 --> 00:11:17.920]  傷害你的
[00:11:17.920 --> 00:11:19.920]  他們可能在言語上
[00:11:19.920 --> 00:11:21.920]  在行為上
[00:11:21.920 --> 00:11:24.920]  在態度上傷害過你
[00:11:24.920 --> 00:11:27.920]  都是在教會裡面的
[00:11:27.920 --> 00:11:31.920]  保羅說當你面對這樣的狀況的時候
[00:11:31.920 --> 00:11:33.920]  只有祝福
[00:11:33.920 --> 00:11:35.920]  沒有咒詛
[00:11:35.920 --> 00:11:37.920]  只有祝福
[00:11:37.920 --> 00:11:38.920]  沒有咒詛
[00:11:38.920 --> 00:11:40.920]  也不要嘗試去平等
[00:11:40.920 --> 00:11:42.920]  打平手
[00:11:42.920 --> 00:11:43.920]  你說我一句
[00:11:43.920 --> 00:11:44.920]  我罵你一句
[00:11:44.920 --> 00:11:45.920]  打和
[00:11:45.920 --> 00:11:46.920]  不需要
[00:11:46.920 --> 00:11:47.920]  不要
[00:11:47.920 --> 00:11:48.920]  面對咒詛
[00:11:48.920 --> 00:11:49.920]  或者這些人的時候
[00:11:49.920 --> 00:11:50.920]  你怎樣相處呢
[00:11:50.920 --> 00:11:52.920]  馬太福音五章四十四節
[00:11:52.920 --> 00:11:53.920]  就說
[00:11:53.920 --> 00:11:56.920]  你不要恨你的敵人
[00:11:56.920 --> 00:11:57.920]  你要愛你的敵人
[00:11:57.920 --> 00:11:58.920]  怎樣愛你的敵人呢
[00:11:58.920 --> 00:12:00.920]  為他們什麼呢
[00:12:00.920 --> 00:12:01.920]  禱告
[00:12:01.920 --> 00:12:02.920]  你祈禱
[00:12:02.920 --> 00:12:04.920]  你為他祈禱
[00:12:04.920 --> 00:12:06.920]  你為這些逼迫你的人
[00:12:06.920 --> 00:12:07.920]  傷害你的人
[00:12:07.920 --> 00:12:09.920]  不尊重你的人
[00:12:09.920 --> 00:12:10.920]  對你沒有禮貌的人
[00:12:10.920 --> 00:12:12.920]  去為他祈禱
[00:12:12.920 --> 00:12:13.920]  為他祈禱
[00:12:13.920 --> 00:12:14.920]  好
[00:12:14.920 --> 00:12:15.920]  有三類型的人
[00:12:15.920 --> 00:12:16.920]  教會呢
[00:12:16.920 --> 00:12:19.920]  應該都會出現在我們身邊當中
[00:12:19.920 --> 00:12:21.920]  很多弟兄姊妹
[00:12:21.920 --> 00:12:23.920]  有些很需要的肢體
[00:12:23.920 --> 00:12:25.920]  也曾經傷害過我們的肢體
[00:12:25.920 --> 00:12:28.920]  這三類型在這裡
[00:12:28.920 --> 00:12:30.920]  說到這裡的時候
[00:12:30.920 --> 00:12:32.920]  保羅也給了我們三個向導
[00:12:32.920 --> 00:12:35.920]  其實因為在教會生活當中
[00:12:35.920 --> 00:12:39.920]  我們常常面對這些人的時候
[00:12:39.920 --> 00:12:40.920]  你說
[00:12:40.920 --> 00:12:43.920]  去服侍
[00:12:43.920 --> 00:12:44.920]  去愛
[00:12:44.920 --> 00:12:45.920]  是可以的
[00:12:45.920 --> 00:12:47.920]  但是不長久
[00:12:47.920 --> 00:12:50.920]  特別是在這裡信仰信得久的那些
[00:12:50.920 --> 00:12:53.920]  信一信就麻木了
[00:12:53.920 --> 00:12:56.920]  不知道怎樣再愛下去
[00:12:56.920 --> 00:12:58.920]  很艱難
[00:12:58.920 --> 00:12:59.920]  怎樣相愛呢
[00:12:59.920 --> 00:13:01.920]  相愛一天就可以
[00:13:01.920 --> 00:13:02.920]  忍你一年
[00:13:02.920 --> 00:13:03.920]  十年
[00:13:03.920 --> 00:13:05.920]  好像很難
[00:13:05.920 --> 00:13:07.920]  所以保羅在這段經文
[00:13:07.920 --> 00:13:09.920]  有三個向導給我們思想
[00:13:09.920 --> 00:13:11.920]  面對這三類型的人
[00:13:11.920 --> 00:13:12.920]  我們怎樣在教會當中
[00:13:12.920 --> 00:13:14.920]  去相愛服侍
[00:13:14.920 --> 00:13:15.920]  這三個向導是什麼呢
[00:13:15.920 --> 00:13:18.920]  一個是對方的
[00:13:18.920 --> 00:13:20.920]  一個是自己的
[00:13:20.920 --> 00:13:22.920]  一個是上帝的
[00:13:22.920 --> 00:13:23.920]  三個向導
[00:13:23.920 --> 00:13:24.920]  容易記吧
[00:13:24.920 --> 00:13:25.920]  對方的
[00:13:25.920 --> 00:13:27.920]  自己的
[00:13:27.920 --> 00:13:28.920]  上帝的
[00:13:28.920 --> 00:13:31.920]  我們看看這三個向導給我們什麼提醒
[00:13:31.920 --> 00:13:32.920]  怎樣在教會
[00:13:32.920 --> 00:13:34.920]  持續地
[00:13:34.920 --> 00:13:35.920]  堅忍地
[00:13:35.920 --> 00:13:38.920]  彼此服侍彼此相愛
[00:13:38.920 --> 00:13:39.920]  第一個
[00:13:39.920 --> 00:13:41.920]  第一個就是
[00:13:41.920 --> 00:13:42.920]  第二
[00:13:42.920 --> 00:13:45.920]  在第十七節
[00:13:45.920 --> 00:13:46.920]  十八節
[00:13:46.920 --> 00:13:47.920]  眾人以為美的事
[00:13:47.920 --> 00:13:49.920]  要留心去做
[00:13:49.920 --> 00:13:50.920]  若是能行
[00:13:50.920 --> 00:13:54.920]  總要盡力與眾人和睦
[00:13:54.920 --> 00:13:57.920]  保羅提出了兩個
[00:13:57.920 --> 00:13:59.920]  這個叫做
[00:13:59.920 --> 00:14:04.920]  兩個前設
[00:14:04.920 --> 00:14:08.920]  或者一個資格
[00:14:08.920 --> 00:14:10.920]  Double Qualification
[00:14:10.920 --> 00:14:12.920]  給我們思考
[00:14:12.920 --> 00:14:14.920]  我們怎樣去服侍
[00:14:14.920 --> 00:14:16.920]  這兩個前設
[00:14:16.920 --> 00:14:21.920]  或者這兩個紅色和藍色的字
[00:14:21.920 --> 00:14:23.920]  給我們思考到
[00:14:23.920 --> 00:14:25.920]  在教會群體當中
[00:14:25.920 --> 00:14:28.920]  學習彼此相愛和服侍
[00:14:28.920 --> 00:14:30.920]  都有些限制
[00:14:30.920 --> 00:14:31.920]  有限制的
[00:14:31.920 --> 00:14:32.920]  第一個限制是什麼
[00:14:32.920 --> 00:14:33.920]  對方的
[00:14:33.920 --> 00:14:37.920]  要有一個和睦相處的關係
[00:14:37.920 --> 00:14:39.920]  其實不是單向的
[00:14:39.920 --> 00:14:40.920]  不是單向的
[00:14:40.920 --> 00:14:41.920]  是相向的
[00:14:41.920 --> 00:14:43.920]  關係永遠相向
[00:14:43.920 --> 00:14:44.920]  明白了嗎
[00:14:44.920 --> 00:14:47.920]  你很想與他彼此相愛
[00:14:47.920 --> 00:14:49.920]  你很想關心他
[00:14:49.920 --> 00:14:50.920]  你很想接待他的客人
[00:14:50.920 --> 00:14:52.920]  但客人不想你接待
[00:14:52.920 --> 00:14:54.920]  你是做不到的
[00:14:54.920 --> 00:14:58.920]  所以就是若是能行的意思
[00:14:58.920 --> 00:15:01.920]  有些事情是不可能發生的
[00:15:01.920 --> 00:15:05.920]  因為不是在我的控制範圍之內
[00:15:05.920 --> 00:15:07.920]  不是我說想就想
[00:15:07.920 --> 00:15:10.920]  所以當我們有願作的心去做的時候
[00:15:10.920 --> 00:15:11.920]  而做不到的話
[00:15:11.920 --> 00:15:12.920]  不要自責
[00:15:12.920 --> 00:15:14.920]  不要覺得我很軟弱
[00:15:14.920 --> 00:15:15.920]  不是這個意思
[00:15:15.920 --> 00:15:21.920]  因為每個人看這個關係都很不同
[00:15:21.920 --> 00:15:26.920]  可能和靈情都有關
[00:15:26.920 --> 00:15:28.920]  有些人還是在初訊階段
[00:15:28.920 --> 00:15:31.920]  可能仍然有很多事情要成長
[00:15:31.920 --> 00:15:33.920]  所以你怎樣去做
