
[00:00:00.000 --> 00:00:03.000]  天父,我們願用預備好的心
[00:01:46.000 --> 00:01:49.000]  再歸向耶和華
[00:01:51.000 --> 00:01:55.000]  今天我要和大家分享的題目
[00:01:55.000 --> 00:01:58.000]  今天要和大家分享的題目
[00:01:58.000 --> 00:02:00.000]  就是屬靈的深度
[00:02:00.000 --> 00:02:02.000]  就是屬靈的深度
[00:02:02.000 --> 00:02:05.000]  我們都願意做一個有深度的基督徒
[00:02:05.000 --> 00:02:08.000]  我們都願意做一個有深度的基督徒
[00:02:08.000 --> 00:02:10.000]  深度的反面
[00:02:10.000 --> 00:02:11.000]  深度的反面
[00:02:11.000 --> 00:02:13.000]  就是膚淺
[00:02:13.000 --> 00:02:14.000]  就是膚淺
[00:02:14.000 --> 00:02:17.000]  我們不願意做膚淺的基督徒
[00:02:17.000 --> 00:02:20.000]  我們不願意做一個膚淺的基督徒
[00:02:20.000 --> 00:02:24.000]  屬靈的深度有什麼因素呢?
[00:02:24.000 --> 00:02:26.000]  屬靈的深度有什麼因素呢?
[00:02:26.000 --> 00:02:29.000]  這是我們今天早上
[00:02:29.000 --> 00:02:31.000]  要在聖經裏面查考的
[00:02:31.000 --> 00:02:34.000]  這是我們今天早上要在聖經裏面查考的
[00:02:34.000 --> 00:02:36.000]  求主親自地教導我們
[00:02:36.000 --> 00:02:38.000]  求主親自地教導我們
[00:02:38.000 --> 00:02:41.000]  剛才我們看的這節經文
[00:02:41.000 --> 00:02:43.000]  剛才我們所看的這節經文
[00:02:43.000 --> 00:02:47.000]  告訴我們在悔改上有深度
[00:02:47.000 --> 00:02:50.000]  告訴我們在悔改上有深度
[00:02:50.000 --> 00:02:52.000]  深深的悔改
[00:02:52.000 --> 00:02:55.000]  深深的悔改
[00:02:55.000 --> 00:02:57.000]  我們再看這節經文
[00:02:57.000 --> 00:02:59.000]  我們再看這節經文
[00:02:59.000 --> 00:03:01.000]  在這裏
[00:03:01.000 --> 00:03:02.000]  在這裏
[00:03:02.000 --> 00:03:04.000]  主的話告訴我們
[00:03:04.000 --> 00:03:05.000]  主的話告訴我們
[00:03:05.000 --> 00:03:10.000]  在悔改裏有自省
[00:03:10.000 --> 00:03:12.000]  在悔改裏有自省
[00:03:12.000 --> 00:03:18.000]  深深的考察自己的行為就是自省
[00:03:18.000 --> 00:03:22.000]  深深的考察自己的行為就是自省
[00:03:22.000 --> 00:03:25.000]  自省有深度
[00:03:25.000 --> 00:03:29.000]  不時地在審查表面的一些事物
[00:03:29.000 --> 00:03:32.000]  不時地在審查表面的一些事物
[00:03:32.000 --> 00:03:36.000]  我們進入心靈的深處
[00:03:36.000 --> 00:03:39.000]  進入問題的深處
[00:03:39.000 --> 00:03:44.000]  進入我們與神的關係的深處
[00:03:44.000 --> 00:03:54.000]  進入我們軟弱失敗跌倒的根本原因裏面
[00:03:54.000 --> 00:04:01.000]  這樣我們才能夠悔改得有深度
[00:04:01.000 --> 00:04:05.000]  這裏又提到行為
[00:04:05.000 --> 00:04:10.000]  我們想到悔改是兩個字合成的
[00:04:10.000 --> 00:04:12.000]  有悔有改
[00:04:12.000 --> 00:04:15.000]  我們想到悔改是由兩個字合成的
[00:04:15.000 --> 00:04:16.000]  有悔有改
[00:04:16.000 --> 00:04:19.000]  悔是感情的方面
[00:04:19.000 --> 00:04:20.000]  悔是感情方面
[00:04:20.000 --> 00:04:21.000]  難過
[00:04:21.000 --> 00:04:22.000]  難過
[00:04:22.000 --> 00:04:23.000]  後悔
[00:04:23.000 --> 00:04:24.000]  後悔
[00:04:24.000 --> 00:04:27.000]  但是這樣的心情之後
[00:04:27.000 --> 00:04:29.000]  但是這樣的心情之後
[00:04:29.000 --> 00:04:32.000]  它要有行為上的改變
[00:04:32.000 --> 00:04:34.000]  仍然有行為上的改變
[00:04:34.000 --> 00:04:36.000]  感情上的後悔
[00:04:36.000 --> 00:04:38.000]  感情上的後悔
[00:04:38.000 --> 00:04:40.000]  或者說懊悔
[00:04:40.000 --> 00:04:41.000]  或者說是懊悔
[00:04:41.000 --> 00:04:43.000]  再加上
[00:04:43.000 --> 00:04:44.000]  再加上
[00:04:44.000 --> 00:04:46.000]  行為上的改變
[00:04:46.000 --> 00:04:47.000]  行為上的改變
[00:04:47.000 --> 00:04:49.000]  這兩樣合在一起
[00:04:49.000 --> 00:04:50.000]  這兩樣合在一起
[00:04:50.000 --> 00:04:52.000]  才是悔改
[00:04:52.000 --> 00:04:54.000]  才是悔改
[00:04:54.000 --> 00:04:55.000]  第二句告訴我們
[00:04:55.000 --> 00:04:57.000]  第二句告訴我們
[00:04:57.000 --> 00:05:00.000]  在歸向耶和華
[00:05:00.000 --> 00:05:01.000]  在歸向耶和華
[00:05:01.000 --> 00:05:03.000]  歸向兩個字
[00:05:03.000 --> 00:05:06.000]  就是轉變方向的意思
[00:05:06.000 --> 00:05:09.000]  歸向兩個字就是轉變方向的意思
[00:05:09.000 --> 00:05:11.000]  在聖經裏面
[00:05:11.000 --> 00:05:12.000]  在聖經裏面
[00:05:12.000 --> 00:05:14.000]  悔改兩個字的原文
[00:05:14.000 --> 00:05:15.000]  悔改兩個字的原文
[00:05:15.000 --> 00:05:19.000]  包括了方向的改變的意思在裏面
[00:05:19.000 --> 00:05:21.000]  包括了方向的改變的意思在裏面
[00:05:21.000 --> 00:05:23.000]  原來是背向神
[00:05:23.000 --> 00:05:24.000]  原來是背向神
[00:05:24.000 --> 00:05:26.000]  現在是面向神
[00:05:26.000 --> 00:05:28.000]  現在是面向神
[00:05:28.000 --> 00:05:31.000]  一個基本的方向的改變
[00:05:31.000 --> 00:05:33.000]  一個基本的方向的改變
[00:05:33.000 --> 00:05:35.000]  這是一個徹底的改變
[00:05:35.000 --> 00:05:36.000]  這是一個徹底的改變
[00:05:36.000 --> 00:05:38.000]  原來向東
[00:05:38.000 --> 00:05:40.000]  現在向西
[00:05:40.000 --> 00:05:44.000]  原來是偏行幾路
[00:05:44.000 --> 00:05:47.000]  現在是跟從幾路
[00:05:47.000 --> 00:05:53.000]  這個歸向神非常重要
[00:05:53.000 --> 00:05:56.000]  所以悔改不單單是
[00:05:56.000 --> 00:06:00.000]  講這句話上的不同
[00:06:00.000 --> 00:06:02.000]  所以悔改不單單是講這句話上的不同
[00:06:02.000 --> 00:06:05.000]  悔改不是表面的認罪
[00:06:05.000 --> 00:06:07.000]  悔改不是表面的認罪
[00:06:07.000 --> 00:06:11.000]  而是人生基本方向的改變
[00:06:11.000 --> 00:06:13.000]  而是人生基本方向的改變
[00:06:13.000 --> 00:06:15.000]  這樣才徹底
[00:06:15.000 --> 00:06:16.000]  這樣才徹底
[00:06:16.000 --> 00:06:21.000]  這樣對人生的影響才是大的
[00:06:21.000 --> 00:06:25.000]  這樣對人生的影響才是大的
[00:06:25.000 --> 00:06:27.000]  在信約裏面
[00:06:27.000 --> 00:06:28.000]  在信約裏面
[00:06:28.000 --> 00:06:29.000]  我們看見有一個人
[00:06:29.000 --> 00:06:31.000]  我們看見有一個人
[00:06:31.000 --> 00:06:35.000]  他的名字叫薩蓋
[00:06:35.000 --> 00:06:36.000]  他的名字叫薩蓋
[00:06:36.000 --> 00:06:38.000]  原來是做稅吏的
[00:06:38.000 --> 00:06:39.000]  原來是做稅吏的
[00:06:39.000 --> 00:06:40.000]  他欺騙人
[00:06:40.000 --> 00:06:41.000]  他欺騙人
[00:06:41.000 --> 00:06:42.000]  他欺騙人
[00:06:42.000 --> 00:06:43.000]  他欺騙人
[00:06:43.000 --> 00:06:44.000]  他欺騙人
[00:06:44.000 --> 00:06:45.000]  後來聽見主耶穌講道
[00:06:45.000 --> 00:06:47.000]  後來聽見主耶穌講道
[00:06:47.000 --> 00:06:48.000]  他相信了
[00:06:48.000 --> 00:06:49.000]  他相信了
[00:06:49.000 --> 00:06:50.000]  他悔改了
[00:06:50.000 --> 00:06:51.000]  他悔改了
[00:06:51.000 --> 00:06:52.000]  他就對主說
[00:06:52.000 --> 00:06:53.000]  他就對主說
[00:06:53.000 --> 00:06:54.000]  主啊
[00:06:54.000 --> 00:06:55.000]  我要改變
[00:06:55.000 --> 00:06:56.000]  我要改變
[00:06:56.000 --> 00:06:58.000]  我不去欺騙誰
[00:06:58.000 --> 00:07:01.000]  我要還他四倍
[00:07:01.000 --> 00:07:03.000]  我要還他四倍
[00:07:03.000 --> 00:07:05.000]  這個四倍代表了
[00:07:05.000 --> 00:07:06.000]  這個四倍代表了
[00:07:06.000 --> 00:07:08.000]  他的真正的迴轉
[00:07:08.000 --> 00:07:09.000]  這四倍代表了
[00:07:09.000 --> 00:07:10.000]  他的真正的迴轉
[00:07:10.000 --> 00:07:12.000]  他不是說主啊
[00:07:12.000 --> 00:07:13.000]  他不是說主啊
[00:07:13.000 --> 00:07:14.000]  我過去錯了
[00:07:14.000 --> 00:07:15.000]  我過去錯了
[00:07:15.000 --> 00:07:16.000]  我很後悔
[00:07:16.000 --> 00:07:17.000]  我很後悔
[00:07:17.000 --> 00:07:18.000]  就完了
[00:07:18.000 --> 00:07:19.000]  就完了
[00:07:19.000 --> 00:07:20.000]  沒有行動
[00:07:20.000 --> 00:07:21.000]  沒有行動
[00:07:21.000 --> 00:07:22.000]  過去怎麼做
[00:07:22.000 --> 00:07:23.000]  還是繼續怎麼做
[00:07:23.000 --> 00:07:24.000]  過去怎麼做
[00:07:24.000 --> 00:07:25.000]  仍然繼續去做
[00:07:25.000 --> 00:07:26.000]  那不是悔改
[00:07:26.000 --> 00:07:27.000]  那不是悔改
[00:07:27.000 --> 00:07:29.000]  他說我如果對不起誰
[00:07:29.000 --> 00:07:30.000]  他說我如果對不起誰
[00:07:30.000 --> 00:07:31.000]  他說如果我對不起誰
[00:07:31.000 --> 00:07:32.000]  欺騙了誰
[00:07:32.000 --> 00:07:33.000]  欺騙了誰
[00:07:33.000 --> 00:07:34.000]  訛詐了誰
[00:07:34.000 --> 00:07:35.000]  訛詐了誰
[00:07:35.000 --> 00:07:36.000]  我要還他四倍
[00:07:36.000 --> 00:07:37.000]  我要還他四倍
[00:07:37.000 --> 00:07:38.000]  我要還他四倍
[00:07:38.000 --> 00:07:39.000]  不能說還一倍
[00:07:39.000 --> 00:07:40.000]  不能說還一倍
[00:07:40.000 --> 00:07:41.000]  不單是還一倍
[00:07:41.000 --> 00:07:42.000]  不單是還一倍
[00:07:42.000 --> 00:07:43.000]  還四倍
[00:07:43.000 --> 00:07:44.000]  還四倍
[00:07:44.000 --> 00:07:46.000]  這個代表他悔改的決心
[00:07:46.000 --> 00:07:48.000]  這個代表他悔改的決心
[00:07:48.000 --> 00:07:50.000]  大衛悔改的時候
[00:07:50.000 --> 00:07:52.000]  大衛悔改的時候
[00:07:52.000 --> 00:07:54.000]  他講了兩句話
[00:07:54.000 --> 00:07:55.000]  他講了兩句話
[00:07:55.000 --> 00:07:57.000]  中文翻譯為一句話
[00:07:57.000 --> 00:07:59.000]  中文翻譯為一句話
[00:07:59.000 --> 00:08:01.000]  憂傷痛悔的心
[00:08:01.000 --> 00:08:03.000]  憂傷痛悔的心
[00:08:03.000 --> 00:08:07.000]  但是原文有兩個意思在裏面
[00:08:07.000 --> 00:08:09.000]  但是原文有兩個意思在裏面
[00:08:09.000 --> 00:08:10.000]  破碎的靈
[00:08:10.000 --> 00:08:11.000]  破碎的靈
[00:08:11.000 --> 00:08:13.000]  和憂傷的心
[00:08:13.000 --> 00:08:15.000]  和憂傷的心
[00:08:15.000 --> 00:08:16.000]  合在一起
[00:08:16.000 --> 00:08:17.000]  合在一起
[00:08:17.000 --> 00:08:19.000]  這是原來的意思
[00:08:19.000 --> 00:08:20.000]  這是原來的意思
[00:08:20.000 --> 00:08:22.000]  破碎的靈
[00:08:22.000 --> 00:08:23.000]  破碎的靈
[00:08:23.000 --> 00:08:26.000]  就是被神的道感動
[00:08:26.000 --> 00:08:28.000]  就是被神的道感動
[00:08:28.000 --> 00:08:30.000]  被神的靈感動
[00:08:30.000 --> 00:08:31.000]  被神的靈感動
[00:08:31.000 --> 00:08:32.000]  被神的愛感動
[00:08:32.000 --> 00:08:34.000]  被神的愛感動
[00:08:34.000 --> 00:08:36.000]  這個靈破碎了
[00:08:36.000 --> 00:08:38.000]  這個靈破碎了
[00:08:38.000 --> 00:08:39.000]  受了對付了
[00:08:39.000 --> 00:08:41.000]  受了對付了
[00:08:41.000 --> 00:08:45.000]  這個裏面有一個在神的面前謙卑的意思
[00:08:45.000 --> 00:08:48.000]  這個裏面有一個在神的面前謙卑的意思
[00:08:48.000 --> 00:08:49.000]  信服了
[00:08:49.000 --> 00:08:50.000]  信服了
[00:08:50.000 --> 00:08:52.000]  被神融化了
[00:08:52.000 --> 00:08:54.000]  被神融化了
[00:08:54.000 --> 00:08:55.000]  改變了
[00:08:55.000 --> 00:08:57.000]  改變了
[00:08:57.000 --> 00:09:03.000]  這個破碎的靈很寶貴
[00:09:03.000 --> 00:09:07.000]  神必不傾看
[00:09:07.000 --> 00:09:11.000]  這是第一種的深度
[00:09:11.000 --> 00:09:15.000]  悔改上的深度
[00:09:15.000 --> 00:09:19.000]  現在我們看第二種的深度
[00:09:19.000 --> 00:09:22.000]  今天的經文
[00:09:22.000 --> 00:09:23.000]  在我們今天的經文
[00:09:23.000 --> 00:09:28.000]  《瑪太福音》第十三章
[00:09:28.000 --> 00:09:32.000]  請大家再回到這個地方
[00:09:32.000 --> 00:09:35.000]  也就是我們的經句
[00:09:35.000 --> 00:09:38.000]  第五節
[00:09:38.000 --> 00:09:41.000]  在這裏有兩個字
[00:09:41.000 --> 00:09:44.000]  就是不深
[00:09:44.000 --> 00:09:48.000]  就是沒有深度的意思
[00:09:48.000 --> 00:09:54.000]  道種落在淺土裏面
[00:09:54.000 --> 00:09:57.000]  因為沒有根
[00:09:57.000 --> 00:10:00.000]  太陽出來一曬
[00:10:00.000 --> 00:10:02.000]  就枯乾了
[00:10:02.000 --> 00:10:04.000]  落空了
[00:10:04.000 --> 00:10:06.000]  什麼都沒有了
[00:10:06.000 --> 00:10:10.000]  因為太膚淺
[00:10:10.000 --> 00:10:12.000]  沒有深度
[00:10:12.000 --> 00:10:14.000]  沒有根
[00:10:14.000 --> 00:10:17.000]  所以道沒有作用
[00:10:17.000 --> 00:10:21.000]  對這個人沒有影響
[00:10:21.000 --> 00:10:24.000]  他的人生沒有改變
[00:10:24.000 --> 00:10:28.000]  好像沒有聽到一樣
[00:10:28.000 --> 00:10:35.000]  我們得到主的話在我們裏面
[00:10:35.000 --> 00:10:39.000]  要讓主的話入得深
[00:10:39.000 --> 00:10:43.000]  進到我們整個人生裏面
[00:10:43.000 --> 00:10:47.000]  影響我們的意志
[00:10:47.000 --> 00:10:49.000]  影響我們的理智
[00:10:49.000 --> 00:10:52.000]  影響我們的感情
[00:10:52.000 --> 00:10:57.000]  我們整個的生活
[00:10:57.000 --> 00:11:02.000]  都和主的道發生了關係
[00:11:02.000 --> 00:11:06.000]  和主的話連結起來
[00:11:06.000 --> 00:11:08.000]  我們要問一問
[00:11:08.000 --> 00:11:12.000]  為什麼這個道不能夠長根
[00:11:12.000 --> 00:11:14.000]  為什麼這個道不能夠紮根呢
[00:11:14.000 --> 00:11:16.000]  因為下面有石頭
[00:11:16.000 --> 00:11:18.000]  因為下面有石頭
[00:11:18.000 --> 00:11:20.000]  它沒有對付這個石頭
[00:11:20.000 --> 00:11:22.000]  它沒有對付這個石頭
[00:11:22.000 --> 00:11:25.000]  所以到此為止
[00:11:25.000 --> 00:11:27.000]  解決的辦法是什麼
[00:11:27.000 --> 00:11:29.000]  解決的辦法是什麼
[00:11:29.000 --> 00:11:32.000]  就是把裏面的石頭除去
[00:11:32.000 --> 00:11:34.000]  就是將裏面的石頭除去
[00:11:34.000 --> 00:11:36.000]  你看有的種子
[00:11:36.000 --> 00:11:39.000]  落在大石頭的縫裏面
[00:11:39.000 --> 00:11:44.000]  我們看見一些種子落在大石頭的縫裏面
[00:11:44.000 --> 00:11:46.000]  有一塊一塊的石頭在那裏
[00:11:46.000 --> 00:11:48.000]  有一塊一塊的石頭在裏面
[00:11:48.000 --> 00:11:51.000]  但是種子落在石頭之間的縫裏面
[00:11:51.000 --> 00:11:53.000]  大石頭落在
[00:11:53.000 --> 00:11:55.000]  種子落在石頭之間的縫裏面
[00:11:55.000 --> 00:11:57.000]  下面有土
[00:11:57.000 --> 00:11:58.000]  下面有土
[00:11:58.000 --> 00:11:59.000]  因此它生長起來
[00:11:59.000 --> 00:12:00.000]  它就生長起來
[00:12:00.000 --> 00:12:01.000]  生長的時候
[00:12:01.000 --> 00:12:02.000]  當生長的時候
[00:12:02.000 --> 00:12:04.000]  長成一棵樹
[00:12:04.000 --> 00:12:05.000]  長成一棵樹
[00:12:05.000 --> 00:12:07.000]  就把那個石頭撐開了
[00:12:07.000 --> 00:12:09.000]  就把那個石頭撐開了
[00:12:09.000 --> 00:12:11.000]  所以我們到山上去看
[00:12:11.000 --> 00:12:12.000]  所以我們上去山上去看
[00:12:12.000 --> 00:12:14.000]  山上有很多的石頭
[00:12:14.000 --> 00:12:15.000]  山上有很多的石頭
[00:12:15.000 --> 00:12:17.000]  但是也有許多的大樹
[00:12:17.000 --> 00:12:19.000]  但是也有許多的大樹
[00:12:19.000 --> 00:12:22.000]  那些大樹把石頭裂開了
[00:12:22.000 --> 00:12:25.000]  是這些大樹將石頭裂開的
[00:12:25.000 --> 00:12:29.000]  只要它有機會生長起來
[00:12:29.000 --> 00:12:31.000]  它就有力量
[00:12:31.000 --> 00:12:34.000]  它沒有生長之前
[00:12:34.000 --> 00:12:36.000]  如果沒有根
[00:12:36.000 --> 00:12:37.000]  沒有用
[00:12:37.000 --> 00:12:38.000]  是沒有用
[00:12:38.000 --> 00:12:40.000]  但是扎了根以後
[00:12:40.000 --> 00:12:41.000]  但是扎了根之後
[00:12:41.000 --> 00:12:43.000]  雖然被石頭包圍
[00:12:43.000 --> 00:12:44.000]  雖然被石頭包圍
[00:12:44.000 --> 00:12:47.000]  它也能夠撐開石頭裂開石頭
[00:12:47.000 --> 00:12:49.000]  它也能夠掙開石頭裂開石頭
[00:12:49.000 --> 00:12:50.000]  能夠長上去
[00:12:50.000 --> 00:12:51.000]  能夠長上去
[00:12:51.000 --> 00:12:52.000]  成為大樹
[00:12:52.000 --> 00:12:53.000]  成為大樹
[00:12:53.000 --> 00:12:56.000]  所以沒有根的解決的方法
[00:12:56.000 --> 00:12:58.000]  所以沒有根的解決的方法
[00:12:58.000 --> 00:13:03.000]  就是把下面的石頭拿開
[00:13:03.000 --> 00:13:06.000]  就是把下面的石頭拿開
[00:13:06.000 --> 00:13:09.000]  這個是對付罪惡
[00:13:09.000 --> 00:13:11.000]  這個是對付罪惡
[00:13:11.000 --> 00:13:15.000]  主的道要扎根的時候
[00:13:15.000 --> 00:13:19.000]  即刻碰到我們人生裏面的一些罪
[00:13:19.000 --> 00:13:21.000]  立刻會碰到我們人生裏面的一些罪
[00:13:21.000 --> 00:13:23.000]  我們怎樣面對那些罪
[00:13:23.000 --> 00:13:26.000]  就決定主的道能不能扎根
[00:13:26.000 --> 00:13:28.000]  我們怎樣對付這些罪
[00:13:28.000 --> 00:13:30.000]  就決定主的道能不能夠扎根
[00:13:30.000 --> 00:13:36.000]  當主的道觸摸到罪的時候
[00:13:36.000 --> 00:13:39.000]  我們心裏有一個感覺
[00:13:39.000 --> 00:13:41.000]  因為主的道告訴我們
[00:13:41.000 --> 00:13:44.000]  這裏有罪了
[00:13:44.000 --> 00:13:47.000]  這個罪很剛硬
[00:13:47.000 --> 00:13:49.000]  像石頭一樣
[00:13:49.000 --> 00:13:55.000]  在那裏攔阻主的道向下扎根
[00:13:55.000 --> 00:13:59.000]  不讓主的道繼續在我們心裏深入
[00:13:59.000 --> 00:14:03.000]  不讓主的道繼續在我們心裏深入
[00:14:03.000 --> 00:14:07.000]  我們一觸到這樣的事的時候
[00:14:07.000 --> 00:14:12.000]  我們怎樣反應呢
[00:14:12.000 --> 00:14:16.000]  如果我們說算了
[00:14:16.000 --> 00:14:19.000]  不肯對付自己的罪
[00:14:19.000 --> 00:14:25.000]  結果這個道到此為止
[00:14:25.000 --> 00:14:28.000]  反過來說
[00:14:28.000 --> 00:14:37.000]  如果我們覺察到自己有罪的石頭存在的話
[00:14:37.000 --> 00:14:39.000]  我們起來
[00:14:39.000 --> 00:14:41.000]  靠著主
[00:14:41.000 --> 00:14:42.000]  對付罪
[00:14:42.000 --> 00:14:46.000]  在這件事上悔改
[00:14:46.000 --> 00:14:49.000]  那就是把石頭拿去
[00:14:49.000 --> 00:14:51.000]  這個就是把石頭拿開
[00:14:51.000 --> 00:14:55.000]  使得道繼續向下去
[00:14:55.000 --> 00:14:58.000]  開始扎根
[00:14:58.000 --> 00:15:02.000]  這是很重要的一件事
[00:15:02.000 --> 00:15:07.000]  所以每一次我們對付罪
[00:15:07.000 --> 00:15:15.000]  就等於主的道更扎深一步
[00:15:15.000 --> 00:15:24.000]  我們的屬靈根基就更堅固一步
[00:15:24.000 --> 00:15:29.000]  深度的第三個因素
[00:15:29.000 --> 00:15:34.000]  請大家回到路加福音
[00:15:34.000 --> 00:15:38.000]  第六章
[00:15:38.000 --> 00:15:57.000]  第四十八節
[00:15:57.000 --> 00:15:59.000]  他像一個人蓋房子
[00:15:59.000 --> 00:16:01.000]  深深的挖地
[00:16:01.000 --> 00:16:04.000]  把根基安在盆石上
[00:16:04.000 --> 00:16:06.000]  到發大水的時候
[00:16:06.000 --> 00:16:09.000]  水沖那房子總不能搖動
[00:16:09.000 --> 00:16:12.000]  因為根基納在盆石上
[00:16:12.000 --> 00:16:15.000]  在這裡也提到石頭
[00:16:15.000 --> 00:16:20.000]  但這裡所提到的石頭意義不同了
[00:16:20.000 --> 00:16:22.000]  這是盆石
[00:16:22.000 --> 00:16:25.000]  這是基礎
[00:16:25.000 --> 00:16:28.000]  盆石就是基督
[00:16:28.000 --> 00:16:32.000]  我們深深的挖地
[00:16:32.000 --> 00:16:35.000]  挖到盆石的地方
[00:16:35.000 --> 00:16:40.000]  然後把我們人生的基礎立在上面
[00:16:40.000 --> 00:16:43.000]  然後把我們人生的基礎立在上面
[00:16:43.000 --> 00:16:46.000]  這個深度是什麼呢?
[00:16:46.000 --> 00:16:51.000]  就是穿過地層
[00:16:51.000 --> 00:16:54.000]  來到盆石
[00:16:54.000 --> 00:17:01.000]  把我們人生的根基建在耶穌基督自己的身上
[00:17:01.000 --> 00:17:06.000]  我們和耶穌基督有了直接的關係
[00:17:06.000 --> 00:17:10.000]  他成為了我們人生的基礎
[00:17:10.000 --> 00:17:13.000]  這個地層是什麼呢?
[00:17:13.000 --> 00:17:16.000]  讓我們想到
[00:17:16.000 --> 00:17:22.000]  有的人做基督徒是因為傳統
[00:17:22.000 --> 00:17:24.000]  父親是基督徒
[00:17:24.000 --> 00:17:26.000]  或者母親是基督徒
[00:17:26.000 --> 00:17:29.000]  自己從小在教會裡長大
[00:17:29.000 --> 00:17:33.000]  有這樣的一個傳統
[00:17:33.000 --> 00:17:36.000]  所以成為了習慣
[00:17:36.000 --> 00:17:41.000]  一路一路自然地做禮拜
[00:17:41.000 --> 00:17:44.000]  就成為了一個基督徒
[00:17:44.000 --> 00:17:49.000]  要穿過這個傳統的地層
[00:17:49.000 --> 00:17:54.000]  把我們人生的根基立在基督自己身上
[00:17:54.000 --> 00:17:59.000]  就讓我們想到
[00:17:59.000 --> 00:18:04.000]  有的人認為受洗就是一切的一切
[00:18:04.000 --> 00:18:08.000]  我受洗了
[00:18:08.000 --> 00:18:11.000]  所以沒有問題了
[00:18:11.000 --> 00:18:15.000]  我的名字在教會的名冊上
[00:18:15.000 --> 00:18:19.000]  因此也必然在永生冊上
[00:18:19.000 --> 00:18:24.000]  要穿過這個地層
[00:18:24.000 --> 00:18:28.000]  來到基督的面前
[00:18:28.000 --> 00:18:31.000]  和他有直接的關係
[00:18:31.000 --> 00:18:33.000]  認識了他
[00:18:33.000 --> 00:18:35.000]  接受了他
[00:18:35.000 --> 00:18:38.000]  要把人生的基礎立在他身上
[00:18:38.000 --> 00:18:42.000]  有的人做基督徒
[00:18:42.000 --> 00:18:46.000]  是因為覺得基督教很符合他的理想
[00:18:46.000 --> 00:18:50.000]  他有一番大志
[00:18:50.000 --> 00:18:53.000]  要有一番作為
[00:18:53.000 --> 00:18:56.000]  有青年的熱誠
[00:18:56.000 --> 00:19:00.000]  他覺得基督教是一個很好的理想
[00:19:00.000 --> 00:19:03.000]  他接受了
[00:19:03.000 --> 00:19:07.000]  他想為社會大做一番事情
[00:19:07.000 --> 00:19:11.000]  但是對著自己沒有真正的認識
[00:19:11.000 --> 00:19:16.000]  和基督的生命沒有真正的結連
[00:19:16.000 --> 00:19:20.000]  他的基礎不是在基督自己身上
[00:19:20.000 --> 00:19:24.000]  所以進入社會的時候
[00:19:24.000 --> 00:19:28.000]  發現壓力重重
[00:19:28.000 --> 00:19:32.000]  發現黑暗重重
[00:19:32.000 --> 00:19:36.000]  發現實際的情況和自己所預期的
[00:19:36.000 --> 00:19:41.000]  不同
[00:19:41.000 --> 00:19:45.000]  發現實際的情況和自己所預期的不同
[00:19:45.000 --> 00:19:47.000]  結果就灰心了
[00:19:47.000 --> 00:19:49.000]  就放棄了
[00:19:49.000 --> 00:19:51.000]  放棄了自己的心智
