
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹、各位同工
[00:07:38.840 --> 00:07:41.840]  而負我額而學我
[00:07:41.840 --> 00:07:44.840]  則以心獲安
[00:07:44.840 --> 00:07:48.840]  有種很有安全感
[00:07:48.840 --> 00:07:50.840]  安息的感受
[00:07:50.840 --> 00:07:52.840]  而溫柔這個字
[00:07:52.840 --> 00:07:56.840]  聖經裏面在很出名的八福裏面說
[00:07:56.840 --> 00:07:59.840]  溫柔的人有福了
[00:07:59.840 --> 00:08:04.840]  溫柔是耶穌基督說到謙卑人會升高等等
[00:08:04.840 --> 00:08:05.840]  耶穌的降卑
[00:08:05.840 --> 00:08:07.840]  所以這是很重要的經文
[00:08:07.840 --> 00:08:11.840]  但這不是唯一耶穌的特色
[00:08:11.840 --> 00:08:16.840]  那是耶穌很剛烈的場面或態度
[00:08:16.840 --> 00:08:17.840]  其中很出名的是
[00:08:17.840 --> 00:08:19.840]  耶穌去到聖殿
[00:08:19.840 --> 00:08:22.840]  用繩子做鞭子
[00:08:22.840 --> 00:08:25.840]  推倒在聖殿做買賣的人
[00:08:25.840 --> 00:08:28.840]  耶穌很猛烈的方法
[00:08:28.840 --> 00:08:32.840]  甚至有些人說用某種暴力的方法
[00:08:32.840 --> 00:08:36.840]  去驅趕這些非常離譜的人
[00:08:36.840 --> 00:08:40.840]  因為耶穌有種異路
[00:08:40.840 --> 00:08:44.840]  我的殿必稱為萬國土地的殿嗎
[00:08:44.840 --> 00:08:47.840]  你們倒使他們成為賊窩了
[00:08:47.840 --> 00:08:51.840]  所以有些人專門研究耶穌這方面
[00:08:51.840 --> 00:08:58.840]  而不是純粹謙卑表達的說話或行動
[00:08:58.840 --> 00:09:00.840]  如果看啟示錄
[00:09:00.840 --> 00:09:03.840]  從另一個角度去看耶穌
[00:09:03.840 --> 00:09:05.840]  他右手拿著七星
[00:09:05.840 --> 00:09:09.840]  從他口中出來一把兩刃利劍
[00:09:09.840 --> 00:09:12.840]  面貌如同烈日放光
[00:09:12.840 --> 00:09:15.840]  我一看見就撲倒在他腳前
[00:09:15.840 --> 00:09:16.840]  像死了一樣
[00:09:16.840 --> 00:09:20.840]  耶穌這個審判的形象很猛烈
[00:09:20.840 --> 00:09:23.840]  如果看不同的二千年教育歷史
[00:09:23.840 --> 00:09:27.840]  有部分時代更記得耶穌這個審判
[00:09:27.840 --> 00:09:29.840]  耶穌威嚴的審判
[00:09:29.840 --> 00:09:32.840]  我們用廣東話表達
[00:09:32.840 --> 00:09:34.840]  我們以為耶穌永遠都軟硬
[00:09:34.840 --> 00:09:38.840]  有時我們要求牧者永遠都軟硬
[00:09:38.840 --> 00:09:41.840]  即是剛強都不行
[00:09:41.840 --> 00:09:43.840]  雜備都不行
[00:09:43.840 --> 00:09:45.840]  只是死忍
[00:09:45.840 --> 00:09:48.840]  有時扭曲了耶穌的道理
[00:09:48.840 --> 00:09:51.840]  但他和剛強是同步出現
[00:09:51.840 --> 00:09:54.840]  耶穌有時有憐憫、有審判
[00:09:54.840 --> 00:10:01.840]  所以當彼得不明白耶穌要釘十字架
[00:10:01.840 --> 00:10:03.840]  受苦的道理時
[00:10:03.840 --> 00:10:08.840]  彼得用希臘文的字
[00:10:08.840 --> 00:10:11.840]  彼得實際是譴責或責備耶穌
[00:10:11.840 --> 00:10:13.840]  聖經中說耶穌又一樣
[00:10:13.840 --> 00:10:16.840]  用責備的字很猛烈
[00:10:16.840 --> 00:10:18.840]  責備彼得
[00:10:18.840 --> 00:10:20.840]  有一句說話是
[00:10:20.840 --> 00:10:22.840]  撒旦推我後邊去吧
[00:10:22.840 --> 00:10:25.840]  如果今日牧師在講堂上說
[00:10:25.840 --> 00:10:26.840]  撒旦
[00:10:26.840 --> 00:10:28.840]  大家這樣做就說撒旦
[00:10:28.840 --> 00:10:30.840]  有些人說牧師很邪
[00:10:30.840 --> 00:10:31.840]  如果牧師很邪
[00:10:31.840 --> 00:10:33.840]  那麼耶穌是否邪呢
[00:10:33.840 --> 00:10:36.840]  因為當我們扭曲了道理時
[00:10:36.840 --> 00:10:39.840]  扭曲了神的道理
[00:10:39.840 --> 00:10:42.840]  又教導人走扭曲的線時
[00:10:42.840 --> 00:10:44.840]  如果扭曲是嚴重時
[00:10:44.840 --> 00:10:47.840]  耶穌的譴責是猛烈的
[00:10:47.840 --> 00:10:50.840]  撒旦推我後邊去吧
[00:10:50.840 --> 00:10:52.840]  所以
[00:10:52.840 --> 00:10:54.840]  耶穌的道理
[00:10:54.840 --> 00:10:58.840]  我想今天不多牧師敢大聲說
[00:10:58.840 --> 00:11:00.840]  耶穌的一句說話
[00:11:00.840 --> 00:11:02.840]  在文理本
[00:11:02.840 --> 00:11:04.840]  舊的文言本
[00:11:04.840 --> 00:11:07.840]  叫「富者和議」
[00:11:07.840 --> 00:11:10.840]  如果有個廣東話翻譯
[00:11:10.840 --> 00:11:13.840]  「有錢人有和了」
[00:11:13.840 --> 00:11:17.840]  或者用得更土語
[00:11:17.840 --> 00:11:19.840]  「有錢人死緊了」
[00:11:19.840 --> 00:11:21.840]  教導在港道
[00:11:21.840 --> 00:11:24.840]  「有錢人和了死緊了」
[00:11:24.840 --> 00:11:28.840]  這說法好像很激
[00:11:28.840 --> 00:11:30.840]  但耶穌就這麼激
[00:11:30.840 --> 00:11:32.840]  耶穌的道理真是很猛烈
[00:11:32.840 --> 00:11:37.840]  如果我們以為這是蒙福的道路
[00:11:37.840 --> 00:11:43.840]  阻塞我們有神的公義與憐憫
[00:11:43.840 --> 00:11:46.840]  「有錢人有和了」
[00:11:46.840 --> 00:11:49.840]  所以耶穌對時代時
[00:11:49.840 --> 00:11:51.840]  用了很猛烈的說話
[00:11:51.840 --> 00:11:54.840]  針對當時的貧富懸殊等等說話
[00:11:54.840 --> 00:11:56.840]  另一個對比的經文
[00:11:56.840 --> 00:11:58.840]  也是路加福音
[00:11:58.840 --> 00:12:02.840]  文理版本是「貧者福義」
[00:12:02.840 --> 00:12:06.840]  即是貧窮的人有福了
[00:12:06.840 --> 00:12:09.840]  這句說話不容易說
[00:12:09.840 --> 00:12:11.840]  如果你看到很窮的人
[00:12:11.840 --> 00:12:13.840]  「你窮的人有福了」
[00:12:13.840 --> 00:12:17.840]  要加很多句才能讓人明白和說服
[00:12:17.840 --> 00:12:19.840]  「我窮你還說有福」
[00:12:19.840 --> 00:12:20.840]  「你是在責我嗎」
[00:12:20.840 --> 00:12:22.840]  「諷刺我嗎」
[00:12:22.840 --> 00:12:26.840]  但耶穌對當代的一群人
[00:12:26.840 --> 00:12:28.840]  不同地方的五餅二魚
[00:12:28.840 --> 00:12:33.840]  登山的部分
[00:12:33.840 --> 00:12:34.840]  可能出現一次
[00:12:34.840 --> 00:12:38.840]  不同地方的大群人聽耶穌的話
[00:12:38.840 --> 00:12:39.840]  我們聖經不太清楚
[00:12:39.840 --> 00:12:41.840]  可能一次或兩次也好
[00:12:41.840 --> 00:12:42.840]  耶穌曾經說過
[00:12:42.840 --> 00:12:44.840]  貧窮人有福了這句說話
[00:12:44.840 --> 00:12:46.840]  很猛烈
[00:12:46.840 --> 00:12:49.840]  因為神的家裏
[00:12:49.840 --> 00:12:50.840]  只要有耶穌
[00:12:50.840 --> 00:12:53.840]  貧或富其實不重要
[00:12:53.840 --> 00:12:57.840]  另一個大家應該都熟悉的經文
[00:12:57.840 --> 00:13:03.840]  很出名的就是路加福音第十四章二十六節
[00:13:03.840 --> 00:13:05.840]  直譯的版本就是
[00:13:05.840 --> 00:13:07.840]  「任何人到我這裏來
[00:13:07.840 --> 00:13:14.840]  若不恨自己的爸爸、媽媽、兒女、兄弟、姊妹
[00:13:14.840 --> 00:13:16.840]  並自己的性命
[00:13:16.840 --> 00:13:19.840]  他不能視我的門徒」
[00:13:19.840 --> 00:13:20.840]  很嚴厲
[00:13:20.840 --> 00:13:27.840]  跟從耶穌的人要恨自己的父親、爸爸
[00:13:27.840 --> 00:13:29.840]  當然有些人補充意思
[00:13:29.840 --> 00:13:33.840]  其實要愛耶穌多於愛家人
[00:13:33.840 --> 00:13:35.840]  補充是合理的
[00:13:35.840 --> 00:13:38.840]  但原文的表達是「恨」
[00:13:38.840 --> 00:13:41.840]  即是到某些抉擇時
[00:13:41.840 --> 00:13:42.840]  如果有衝突時
[00:13:42.840 --> 00:13:44.840]  「我耶穌沒有家人」
[00:13:44.840 --> 00:13:47.840]  這是很猛烈的表達
[00:13:47.840 --> 00:13:49.840]  有時也有這些情況
[00:13:49.840 --> 00:13:50.840]  舉個例子
[00:13:50.840 --> 00:13:53.840]  我自己在夢召時
[00:13:53.840 --> 00:13:54.840]  六四之後
[00:13:54.840 --> 00:13:57.840]  九零年七月中入建
[00:13:57.840 --> 00:13:59.840]  當時我受洗不到一年
[00:13:59.840 --> 00:14:02.840]  家中讀書算是比較好
[00:14:02.840 --> 00:14:04.840]  我媽媽很緊張我讀得好
[00:14:04.840 --> 00:14:08.840]  有時在親戚裏「威」也用我的名字
[00:14:08.840 --> 00:14:10.840]  當時我剛信了一年
[00:14:10.840 --> 00:14:13.840]  受浸一年便入了哨院
[00:14:13.840 --> 00:14:16.840]  當時我媽媽還未相信
[00:14:16.840 --> 00:14:18.840]  我知道她一定會罵我
[00:14:18.840 --> 00:14:20.840]  所以我明天回哨院
[00:14:20.840 --> 00:14:23.840]  當晚才跟她說要去哨院讀書
[00:14:23.840 --> 00:14:24.840]  她也不明白
[00:14:24.840 --> 00:14:26.840]  總之罵到凌晨三時
[00:14:26.840 --> 00:14:29.840]  這個抉擇背後
[00:14:29.840 --> 00:14:32.840]  如果當時不是聖靈感動
[00:14:32.840 --> 00:14:33.840]  或充滿力量
[00:14:33.840 --> 00:14:35.840]  可能我便會腳軟
[00:14:35.840 --> 00:14:38.840]  不會走這條路
[00:14:38.840 --> 00:14:41.840]  當時可能神的催迫很大
[00:14:41.840 --> 00:14:44.840]  所以有時這些經文
[00:14:44.840 --> 00:14:46.840]  聖經裏面是很猛烈的
[00:14:46.840 --> 00:14:48.840]  耶穌有些很猛烈的經文
[00:14:48.840 --> 00:14:53.840]  耶穌是否對所有人都哄呢
[00:14:53.840 --> 00:14:54.840]  很明顯不是
[00:14:54.840 --> 00:14:58.840]  耶穌的說話有很多的責備
[00:14:58.840 --> 00:15:00.840]  指出人的錯
[00:15:00.840 --> 00:15:03.840]  甚至讓人很生氣
[00:15:03.840 --> 00:15:07.840]  耶穌說到他尼塞亞的身份
[00:15:07.840 --> 00:15:09.840]  要願被擄的
[00:15:09.840 --> 00:15:11.840]  「乞眼得看見」
[00:15:11.840 --> 00:15:13.840]  「貧窮的福音可聽」
[00:15:13.840 --> 00:15:15.840]  耶穌說完之後
[00:15:15.840 --> 00:15:18.840]  會堂的人等等的說話
[00:15:18.840 --> 00:15:21.840]  批評會堂的人的缺點
[00:15:21.840 --> 00:15:23.840]  那些人便很生氣
[00:15:23.840 --> 00:15:25.840]  怒氣滿胸
[00:15:25.840 --> 00:15:28.840]  甚至要把他推出城
[00:15:28.840 --> 00:15:31.840]  把他推到山的崖裏
[00:15:31.840 --> 00:15:34.840]  把他推到崖裏弄死
[00:15:34.840 --> 00:15:37.840]  耶穌可以因為說他的立場
[00:15:37.840 --> 00:15:40.840]  差點被人弄死
[00:15:40.840 --> 00:15:45.840]  今天我們教會有時會產生一個錯覺
[00:15:45.840 --> 00:15:48.840]  亦可能是某些牧者的軟弱
[00:15:48.840 --> 00:15:50.840]  牧者變成一個不能得罪
[00:15:50.840 --> 00:15:53.840]  任何弟子妹的牧人
[00:15:53.840 --> 00:15:55.840]  只要一個弟子妹生氣
[00:15:55.840 --> 00:15:57.840]  我就立即閉嘴不說
[00:15:57.840 --> 00:15:59.840]  或者我要修正我的立場
[00:15:59.840 --> 00:16:01.840]  修正我的說法
[00:16:01.840 --> 00:16:03.840]  因為我不能得罪任何人
[00:16:03.840 --> 00:16:05.840]  如果我說錯了
[00:16:05.840 --> 00:16:07.840]  我覺得不準確
[00:16:07.840 --> 00:16:09.840]  我覺得不公道
[00:16:09.840 --> 00:16:10.840]  我覺得過激
[00:16:10.840 --> 00:16:12.840]  我當然要被人提醒
[00:16:12.840 --> 00:16:13.840]  要修正
[00:16:13.840 --> 00:16:15.840]  但如果他說的合乎真理
[00:16:15.840 --> 00:16:17.840]  又準確
[00:16:17.840 --> 00:16:19.840]  但因為一個兩個弟子妹不喜歡
[00:16:19.840 --> 00:16:21.840]  他就要修改
[00:16:21.840 --> 00:16:25.840]  他成為人的奴僕還是神的奴僕
[00:16:25.840 --> 00:16:27.840]  這個值得我們思考
[00:16:27.840 --> 00:16:29.840]  所以耶穌的剛強勇
[00:16:29.840 --> 00:16:30.840]  以比喻為例
[00:16:30.840 --> 00:16:34.840]  耶穌的多面美好的素質
[00:16:34.840 --> 00:16:37.840]  歷史裏面在中世紀很強調
[00:16:37.840 --> 00:16:39.840]  Courage 勇敢
[00:16:39.840 --> 00:16:43.840]  是一個很重要的屬靈的質素
[00:16:43.840 --> 00:16:46.840]  所以約書亞記就是剛強壯膽的領袖
[00:16:46.840 --> 00:16:49.840]  我們忘記這些素質
[00:16:49.840 --> 00:16:51.840]  有些聖經翻譯真理
[00:16:51.840 --> 00:16:54.840]  翻譯真話、真情都可以
[00:16:54.840 --> 00:16:57.840]  耶穌在《讓方》第八章說
[00:16:57.840 --> 00:17:00.840]  我將真理或真話告訴你們
[00:17:00.840 --> 00:17:03.840]  你們就因此不信我
[00:17:03.840 --> 00:17:06.840]  夏文特別說一句話
[00:17:06.840 --> 00:17:09.840]  如果我們明白耶穌是完全的神
[00:17:09.840 --> 00:17:10.840]  完全的人
[00:17:10.840 --> 00:17:11.840]  我們比較容易理解
[00:17:11.840 --> 00:17:14.840]  否則就覺得耶穌說話很誇張
[00:17:14.840 --> 00:17:16.840]  耶穌說一句話
[00:17:16.840 --> 00:17:19.840]  我實實在在地告訴你們
[00:17:19.840 --> 00:17:23.840]  還沒有阿伯拉罕就有了我
[00:17:23.840 --> 00:17:27.840]  阿伯拉罕大概公元前二千年左右的人物
[00:17:27.840 --> 00:17:30.840]  耶穌說二千年前
[00:17:30.840 --> 00:17:33.840]  你們的先祖阿伯拉罕的時候
[00:17:33.840 --> 00:17:35.840]  未有他已經有我
[00:17:35.840 --> 00:17:39.840]  耶穌說我二千多年前已經存在
[00:17:39.840 --> 00:17:40.840]  如果今天在地上
[00:17:40.840 --> 00:17:44.840]  在尼敦道、中環見到人
[00:17:44.840 --> 00:17:46.840]  三千年前那個人
[00:17:46.840 --> 00:17:47.840]  未有他就有我
[00:17:47.840 --> 00:17:49.840]  二千年前那個人就有我
[00:17:49.840 --> 00:17:51.840]  你覺得那個人怪不怪
[00:17:51.840 --> 00:17:52.840]  可能你覺得很怪
[00:17:52.840 --> 00:17:55.840]  但如果後來我們明白耶穌是完全的神
[00:17:55.840 --> 00:17:56.840]  道成肉身
[00:17:56.840 --> 00:17:59.840]  就明白道理是神聖
[00:17:59.840 --> 00:18:01.840]  但耶穌說話很直
[00:18:01.840 --> 00:18:03.840]  直指耶穌的真實
[00:18:03.840 --> 00:18:05.840]  這是真理
[00:18:05.840 --> 00:18:06.840]  但當時人們聽不聽
[00:18:06.840 --> 00:18:07.840]  不肯聽
[00:18:07.840 --> 00:18:12.840]  所以他們就拿石頭要打他
[00:18:12.840 --> 00:18:17.840]  所以耶穌是為了他對事對人
[00:18:17.840 --> 00:18:18.840]  他有時說的真話
[00:18:18.840 --> 00:18:20.840]  很硬的真話或真理
[00:18:20.840 --> 00:18:22.840]  是得罪人的
[00:18:22.840 --> 00:18:24.840]  今天我們基督徒有沒有說這些
