
[00:00:00.000 --> 00:00:02.000]  有一本很出名的書
[00:11:14.000 --> 00:11:17.000]  兩者之間是互相配合著
[00:11:17.000 --> 00:11:22.000]  聖經提到這種寶貴的屬天的智慧
[00:11:22.000 --> 00:11:24.000]  我記得我曾經和大家分享過
[00:11:24.000 --> 00:11:29.000]  就是關乎一件我自己過去在韓國聽到的真事
[00:11:29.000 --> 00:11:32.000]  當時我去探訪當地的教會一班的教務
[00:11:32.000 --> 00:11:34.000]  分享一件事
[00:11:34.000 --> 00:11:38.000]  很多年之前當韓日戰爭的時候
[00:11:38.000 --> 00:11:43.000]  日本人在韓國將一間教會燒毀了
[00:11:43.000 --> 00:11:45.000]  這間教會就倒塌
[00:11:45.000 --> 00:11:51.000]  後來有一些韓國人看到這個情況很傷心
[00:11:51.000 --> 00:11:53.000]  內心出現很多的仇恨
[00:11:53.000 --> 00:11:57.000]  覺得日本人破壞了他們的教會
[00:11:57.000 --> 00:12:01.000]  經過了幾年之後後來事情戰爭平定了
[00:12:01.000 --> 00:12:05.000]  有一班日本的教徒就來探訪韓國
[00:12:05.000 --> 00:12:09.000]  就看到這個頹垣瓦的地方
[00:12:09.000 --> 00:12:11.000]  當時他們就問
[00:12:11.000 --> 00:12:14.000]  知道是自己的同胞做的事情
[00:12:14.000 --> 00:12:17.000]  但是他們心中領受了很大的感動
[00:12:17.000 --> 00:12:19.000]  他們就回到自己去日本的地方
[00:12:19.000 --> 00:12:23.000]  向教會呼籲籌集一大筆的金錢
[00:12:23.000 --> 00:12:29.000]  然後就找設計師、建築師幫助重新建立這間教會
[00:12:29.000 --> 00:12:32.000]  在這個教會的奉獻禮的時候
[00:12:32.000 --> 00:12:35.000]  這些日本的教徒去到韓國
[00:12:35.000 --> 00:12:39.000]  公開地向當地韓國的教徒認罪
[00:12:39.000 --> 00:12:41.000]  其實不是他們做的事情
[00:12:41.000 --> 00:12:44.000]  是為他們的祖先所做的事情
[00:12:44.000 --> 00:12:47.000]  向韓國的人公開認罪
[00:12:47.000 --> 00:12:52.000]  然後把鑰匙交回給韓國的教會
[00:12:52.000 --> 00:12:53.000]  當我聽到這個故事的時候
[00:12:53.000 --> 00:12:54.000]  我心裡很感動
[00:12:54.000 --> 00:12:59.000]  我知道這種行動不是純粹一種人的美德
[00:12:59.000 --> 00:13:03.000]  而是一種內心生命的敬畏神
[00:13:03.000 --> 00:13:07.000]  和真正的智慧所產生的美善
[00:13:07.000 --> 00:13:10.000]  人領受神給我們天上的智慧
[00:13:10.000 --> 00:13:13.000]  產生真正的美善
[00:13:13.000 --> 00:13:16.000]  是我們見過不少的事情
[00:13:16.000 --> 00:13:17.000]  當我們再看聖經的時候
[00:13:17.000 --> 00:13:18.000]  聖經再提到第二方面
[00:13:18.000 --> 00:13:22.000]  我們再看第四章
[00:13:22.000 --> 00:13:23.000]  第四章提到一件事情
[00:13:23.000 --> 00:13:26.000]  就是聖靈的嫉妒
[00:13:26.000 --> 00:13:28.000]  聖經怎麼說聖靈都會嫉妒呢?
[00:13:28.000 --> 00:13:31.000]  我們看第四節
[00:13:31.000 --> 00:13:33.000]  「你們這些淫亂的人
[00:13:33.000 --> 00:13:35.000]  豈不知與世俗為友
[00:13:35.000 --> 00:13:37.000]  就是與神為敵嗎?
[00:13:37.000 --> 00:13:40.000]  所以凡想要與世俗為友的
[00:13:40.000 --> 00:13:42.000]  就是與神為敵」
[00:13:42.000 --> 00:13:44.000]  聖經提到淫亂
[00:13:44.000 --> 00:13:46.000]  不是在說肉身的淫亂
[00:13:46.000 --> 00:13:48.000]  是在說屬靈的淫亂
[00:13:48.000 --> 00:13:50.000]  我們都屬於神的
[00:13:50.000 --> 00:13:53.000]  但是何時我們愛世界
[00:13:53.000 --> 00:13:55.000]  愛世俗的時候
[00:13:55.000 --> 00:14:00.000]  就好像是越向神不忠
[00:14:00.000 --> 00:14:03.000]  產生了屬靈的淫亂
[00:14:03.000 --> 00:14:06.000]  誰想與世界做朋友
[00:14:06.000 --> 00:14:10.000]  這個時候就成為了神的敵人
[00:14:10.000 --> 00:14:13.000]  而聖經就用我們所能夠明白的一種感受
[00:14:13.000 --> 00:14:15.000]  來說明聖靈
[00:14:15.000 --> 00:14:17.000]  大家再看第五節
[00:14:17.000 --> 00:14:20.000]  「你們上經上所說的話是圖言的嗎?
[00:14:20.000 --> 00:14:22.000]  神所賜注著我們裡面的聖靈
[00:14:22.000 --> 00:14:26.000]  是戀愛至於嫉妒嗎?
[00:14:26.000 --> 00:14:29.000]  聖靈在我們裡面會嫉妒嗎?」
[00:14:29.000 --> 00:14:30.000]  我想問問大家
[00:14:30.000 --> 00:14:33.000]  如果你聽過一位男士
[00:14:33.000 --> 00:14:37.000]  現在香港有很多所謂第三者的問題
[00:14:37.000 --> 00:14:38.000]  外遇的問題
[00:14:38.000 --> 00:14:41.000]  如果他知道他太太有外遇
[00:14:41.000 --> 00:14:44.000]  你猜他會不會跟太太說
[00:14:44.000 --> 00:14:46.000]  「時代都這麼開放了,不要緊
[00:14:46.000 --> 00:14:48.000]  你介紹我認識
[00:14:48.000 --> 00:14:49.000]  叫你朋友來家裡一起住
[00:14:49.000 --> 00:14:53.000]  三個大家開心心就多好」
[00:14:53.000 --> 00:14:55.000]  我想你不會想像會這樣
[00:14:55.000 --> 00:14:58.000]  一種真誠的毀身
[00:14:58.000 --> 00:15:02.000]  是會要求太太
[00:15:02.000 --> 00:15:03.000]  否則那種關係
[00:15:03.000 --> 00:15:06.000]  不會真正的毀身
[00:15:06.000 --> 00:15:07.000]  如果我們屬於神
[00:15:07.000 --> 00:15:08.000]  聖靈在我們心中
[00:15:08.000 --> 00:15:13.000]  是不會接受我們愛世界
[00:15:13.000 --> 00:15:16.000]  因此它裡面產生一種疾度
[00:15:16.000 --> 00:15:20.000]  神用人所能夠明白的情緒來描寫神
[00:15:20.000 --> 00:15:23.000]  當然神的疾度不是我們的疾度
[00:15:23.000 --> 00:15:25.000]  只是說出那種渴望
[00:15:25.000 --> 00:15:29.000]  與我們有一種完全的關係
[00:15:29.000 --> 00:15:31.000]  我記得第一次聽到一位太太
[00:15:31.000 --> 00:15:32.000]  說出這件事情
[00:15:32.000 --> 00:15:34.000]  我心中有很大的感受
[00:15:34.000 --> 00:15:36.000]  她說這位太太其實很有愛心
[00:15:36.000 --> 00:15:39.000]  至少領養了一個小孩子
[00:15:39.000 --> 00:15:41.000]  這個小孩子慢慢長大的時候
[00:15:41.000 --> 00:15:42.000]  開始慢慢察覺
[00:15:42.000 --> 00:15:46.000]  這個不是她的親生媽媽
[00:15:46.000 --> 00:15:47.000]  這位太太就覺得
[00:15:47.000 --> 00:15:51.000]  不要緊,我將事實告訴她
[00:15:51.000 --> 00:15:52.000]  當她說出來之後
[00:15:52.000 --> 00:15:55.000]  這個小孩子反應很大
[00:15:55.000 --> 00:15:57.000]  就不斷罵這個媽媽
[00:15:57.000 --> 00:15:59.000]  你都不是我媽媽
[00:15:59.000 --> 00:16:01.000]  有一次早上的時候
[00:16:01.000 --> 00:16:03.000]  爬到窗戶門口
[00:16:03.000 --> 00:16:04.000]  拿著窗戶
[00:16:04.000 --> 00:16:06.000]  她不是想跳下去
[00:16:06.000 --> 00:16:08.000]  她在街外大聲地叫
[00:16:08.000 --> 00:16:10.000]  媽媽你回來呀
[00:16:10.000 --> 00:16:13.000]  媽媽你回來呀
[00:16:13.000 --> 00:16:16.000]  這位領養她的媽媽
[00:16:16.000 --> 00:16:17.000]  她就說
[00:16:17.000 --> 00:16:20.000]  當時我心如刀割
[00:16:20.000 --> 00:16:22.000]  沒錯我不是她的親生媽媽
[00:16:22.000 --> 00:16:23.000]  但這麼多年
[00:16:23.000 --> 00:16:26.000]  我其實真的是她的媽媽
[00:16:26.000 --> 00:16:28.000]  一直照顧她、愛護她
[00:16:28.000 --> 00:16:30.000]  她就說我不是怪她
[00:16:30.000 --> 00:16:34.000]  而是我很難過她這麼難過
[00:16:34.000 --> 00:16:37.000]  我立即想起
[00:16:37.000 --> 00:16:40.000]  聖靈在我們心中的情況
[00:16:40.000 --> 00:16:42.000]  聖靈在我們心中
[00:16:42.000 --> 00:16:46.000]  祂是會給我們賜傷的
[00:16:46.000 --> 00:16:47.000]  各位電影節目
[00:16:47.000 --> 00:16:49.000]  一位上帝創造天地偉大的上帝
[00:16:49.000 --> 00:16:55.000]  但祂可以被屬於祂的人賜傷
[00:16:55.000 --> 00:16:59.000]  聖經說我們不要叫聖靈擔憂
[00:16:59.000 --> 00:17:02.000]  擔憂的意思就是賜痛的意思
[00:17:02.000 --> 00:17:05.000]  因此你和我在我們生活當中
[00:17:05.000 --> 00:17:07.000]  何時我們愛世界的時候
[00:17:07.000 --> 00:17:10.000]  是會賜傷愛我們的神
[00:17:10.000 --> 00:17:14.000]  祂會難受、祂會難過
[00:17:14.000 --> 00:17:16.000]  但這種情況
[00:17:16.000 --> 00:17:17.000]  這種淫亂
[00:17:17.000 --> 00:17:19.000]  聖經就解釋
[00:17:19.000 --> 00:17:21.000]  來自甚麼原因呢?
[00:17:21.000 --> 00:17:27.000]  我們再看第四章第一節
[00:17:27.000 --> 00:17:30.000]  你們中間的爭戰鬥毆
[00:17:30.000 --> 00:17:31.000]  是從哪裡來的?
[00:17:31.000 --> 00:17:36.000]  不是從你們白體中戰鬥至私慾來的嗎?
[00:17:36.000 --> 00:17:38.000]  這裡聖經提到的私慾
[00:17:38.000 --> 00:17:40.000]  原來的意思是在說享樂
[00:17:40.000 --> 00:17:43.000]  所以有些英文聖經也叫做pleasure
[00:17:43.000 --> 00:17:47.000]  一個人只是以享樂為他最重要的追求
[00:17:47.000 --> 00:17:49.000]  他總是所想的
[00:17:49.000 --> 00:17:51.000]  我如何可以更好的享受
[00:17:51.000 --> 00:17:53.000]  如何有更大的漂亮的房子
[00:17:53.000 --> 00:17:55.000]  有更豪華的生活
[00:17:55.000 --> 00:17:59.000]  有更華麗榮華的衣裳
[00:17:59.000 --> 00:18:02.000]  他總是所想的是享樂的事情
[00:18:02.000 --> 00:18:03.000]  聖經就說
[00:18:03.000 --> 00:18:05.000]  這種享樂的渴慕
[00:18:05.000 --> 00:18:06.000]  在他的全身
[00:18:06.000 --> 00:18:07.000]  不僅是說白體
[00:18:07.000 --> 00:18:11.000]  在全身的各方面發動出來攻擊他
[00:18:11.000 --> 00:18:13.000]  要得到他
[00:18:13.000 --> 00:18:16.000]  要能夠奪得他的心靈
[00:18:16.000 --> 00:18:17.000]  所以聖經就說
[00:18:17.000 --> 00:18:22.000]  不是從你們白體中戰鬥的私慾來嗎?
[00:18:22.000 --> 00:18:23.000]  因為有一種渴慕
[00:18:23.000 --> 00:18:25.000]  要得到
[00:18:25.000 --> 00:18:28.000]  所以產生很多爭戰鬥毆
[00:18:28.000 --> 00:18:29.000]  然後聖經再說
[00:18:29.000 --> 00:18:31.000]  你們貪婪還是得不著
[00:18:31.000 --> 00:18:33.000]  殺害嫉妒又鬥毆
[00:18:33.000 --> 00:18:35.000]  爭戰也不能得
[00:18:35.000 --> 00:18:38.000]  你們得不著是因為你們不求
[00:18:38.000 --> 00:18:39.000]  貪戀
[00:18:39.000 --> 00:18:42.000]  想貪戀得到別人所得到的享受
[00:18:42.000 --> 00:18:43.000]  或者他的豪宅
[00:18:43.000 --> 00:18:45.000]  他的成就
