
[00:00:00.000 --> 00:00:05.000]  今天為我們證到的是本堂賀志永傳道
[00:01:34.000 --> 00:01:38.000]  又有那嬰孩臥在馬槽裡
[00:01:38.000 --> 00:01:40.000]  既然看見
[00:01:40.000 --> 00:01:44.000]  就把天使論這孩子的話傳開了
[00:01:44.000 --> 00:01:46.000]  凡聽見的
[00:01:46.000 --> 00:01:50.000]  就詫異牧羊之人對他們所說的話
[00:01:50.000 --> 00:01:53.000]  瑪利亞卻把這一切的事
[00:01:53.000 --> 00:01:57.000]  存在心裡反覆思想
[00:01:57.000 --> 00:01:59.000]  牧羊的人回去了
[00:01:59.000 --> 00:02:02.000]  因所聽見所看見一切的事
[00:02:02.000 --> 00:02:05.000]  正如天使向他們所說的
[00:02:05.000 --> 00:02:09.000]  就歸榮耀於神讚美他
[00:02:09.000 --> 00:02:12.000]  經文獨壁感謝神
[00:02:12.000 --> 00:02:14.000]  有請賀傳道
[00:02:14.000 --> 00:02:16.000]  各位準備平安
[00:02:16.000 --> 00:02:20.000]  這個音量能不能聽清楚
[00:02:20.000 --> 00:02:22.000]  可以
[00:02:22.000 --> 00:02:26.000]  讓我們一起有一個開始的禱告
[00:02:26.000 --> 00:02:31.000]  親愛的天父感謝在兩千多年前
[00:02:31.000 --> 00:02:35.000]  你為我們降世為人
[00:02:35.000 --> 00:02:38.000]  在這寒冷的冬夜
[00:02:38.000 --> 00:02:41.000]  你從高天來到我們中間
[00:02:41.000 --> 00:02:43.000]  成為我們的一份子
[00:02:43.000 --> 00:02:46.000]  用你的大愛為我們犧牲
[00:02:46.000 --> 00:02:48.000]  也拯救我們
[00:02:48.000 --> 00:02:51.000]  我們今天所紀念的
[00:02:51.000 --> 00:02:54.000]  你給我們這樣一份大愛
[00:02:54.000 --> 00:02:55.000]  因為這份大愛的話
[00:02:55.000 --> 00:03:00.000]  臨到我們所有在苦難當中
[00:03:00.000 --> 00:03:03.000]  所有在各種的侍奉崗位當中
[00:03:03.000 --> 00:03:05.000]  在工作當中
[00:03:05.000 --> 00:03:09.000]  在許許多多地方的朋友們
[00:03:09.000 --> 00:03:11.000]  願你這份平安
[00:03:11.000 --> 00:03:15.000]  願你這份和平帶給他們
[00:03:15.000 --> 00:03:19.000]  願他們有滿有你的憐憫與恩典
[00:03:19.000 --> 00:03:21.000]  我們不能做的很多
[00:03:21.000 --> 00:03:23.000]  唯有用這份禱告
[00:03:23.000 --> 00:03:26.000]  來請求你託助這一切
[00:03:26.000 --> 00:03:28.000]  我們竊竊地禱告
[00:03:28.000 --> 00:03:32.000]  希望這世界因為我們而見證到愛
[00:03:32.000 --> 00:03:34.000]  見證到和平
[00:03:34.000 --> 00:03:38.000]  我們願這份恩典永遠流傳
[00:03:38.000 --> 00:03:39.000]  這樣仰望交託
[00:03:39.000 --> 00:03:41.000]  奉祖耶穌得勝的民球
[00:03:41.000 --> 00:03:45.000]  Amen
[00:03:45.000 --> 00:03:50.000]  我們看到周圍是比較漂亮喜樂的
[00:03:50.000 --> 00:03:52.000]  然後會覺得心情很好
[00:03:52.000 --> 00:03:57.000]  但是我想能不能調大一點點
[00:03:57.000 --> 00:04:00.000]  想先講一個小故事
[00:04:00.000 --> 00:04:04.000]  就是某年的聖誕節前夕
[00:04:04.000 --> 00:04:07.000]  深夜小玲下班往回走
[00:04:07.000 --> 00:04:09.000]  不是那位小玲
[00:04:09.000 --> 00:04:11.000]  街上就沒幾個人
[00:04:11.000 --> 00:04:12.000]  深夜了
[00:04:12.000 --> 00:04:15.000]  突然有人走過來對小玲說
[00:04:15.000 --> 00:04:19.000]  我要報給你一個大喜的信息
[00:04:19.000 --> 00:04:21.000]  小玲看了那人一眼
[00:04:21.000 --> 00:04:23.000]  第一個想法是
[00:04:23.000 --> 00:04:26.000]  不會是騙子吧
[00:04:26.000 --> 00:04:28.000]  她再觀察一下對方
[00:04:28.000 --> 00:04:31.000]  發現對方看起來也很正派
[00:04:31.000 --> 00:04:33.000]  她就問對方
[00:04:33.000 --> 00:04:35.000]  什麼大喜的信息啊
[00:04:35.000 --> 00:04:40.000]  是不是政府要把我們個人所得稅都全免了
[00:04:40.000 --> 00:04:42.000]  對方搖搖頭
[00:04:42.000 --> 00:04:43.000]  小玲問
[00:04:43.000 --> 00:04:48.000]  是不是國家以後決定讀書全免費了
[00:04:48.000 --> 00:04:51.000]  這個人還是搖搖頭
[00:04:51.000 --> 00:04:52.000]  然後告訴她說
[00:04:52.000 --> 00:04:54.000]  都不是
[00:04:54.000 --> 00:04:57.000]  是你們的舅祖誕生了
[00:04:57.000 --> 00:04:58.000]  他有個記號
[00:04:58.000 --> 00:05:02.000]  就是包在尿布裡面
[00:05:02.000 --> 00:05:05.000]  小玲下有沒有搞錯
[00:05:05.000 --> 00:05:08.000]  哪個剛出世的小孩不包在尿布裡面
[00:05:08.000 --> 00:05:09.000]  不包在這個布裡面
[00:05:09.000 --> 00:05:11.000]  難道包在Gucci裡面啊
[00:05:11.000 --> 00:05:13.000]  難道包在LV裡面啊
[00:05:13.000 --> 00:05:16.000]  這算什麼記號
[00:05:16.000 --> 00:05:18.000]  哎呀你不要急不要急
[00:05:18.000 --> 00:05:20.000]  他還有一個記號
[00:05:20.000 --> 00:05:23.000]  這個舅祖不但包著尿布
[00:05:23.000 --> 00:05:26.000]  他還出生在馬槽裡
[00:05:26.000 --> 00:05:27.000]  聽到這裡的話呢
[00:05:27.000 --> 00:05:29.000]  小玲終於忍不住抱了一句
[00:05:29.000 --> 00:05:31.000]  神經病
[00:05:31.000 --> 00:05:33.000]  小玲大聲說
[00:05:33.000 --> 00:05:35.000]  先生麻煩你醒醒啦
[00:05:35.000 --> 00:05:37.000]  我們不需要舅祖
[00:05:37.000 --> 00:05:39.000]  我們需要舅世
[00:05:39.000 --> 00:05:41.000]  我們需要股票舅世
[00:05:41.000 --> 00:05:42.000]  出口舅世
[00:05:42.000 --> 00:05:43.000]  經濟舅世
[00:05:43.000 --> 00:05:45.000]  科技舅世
[00:05:45.000 --> 00:05:51.000]  我們不需要一個馬槽裡的舅祖
[00:05:51.000 --> 00:05:52.000]  從前的我們
[00:05:52.000 --> 00:05:55.000]  是不是也像小玲這樣想的呢
[00:05:55.000 --> 00:05:57.000]  我們不需要一個包著尿片
[00:05:57.000 --> 00:06:02.000]  在馬槽裡出生的舅祖
[00:06:02.000 --> 00:06:05.000]  我們需要恆生指數舅祖
[00:06:05.000 --> 00:06:09.000]  我們需要紐交所舅世
[00:06:09.000 --> 00:06:11.000]  雖然這個世界有很多人
[00:06:11.000 --> 00:06:14.000]  都像以前這種想法
[00:06:14.000 --> 00:06:16.000]  但舅世主誕生這樣一個
[00:06:16.000 --> 00:06:18.000]  大喜的信息
[00:06:18.000 --> 00:06:20.000]  傳揚了兩千年了
[00:06:20.000 --> 00:06:24.000]  兩千年很多王朝改變了
[00:06:24.000 --> 00:06:27.000]  很多民族消滅了
[00:06:27.000 --> 00:06:29.000]  很多人死去了
[00:06:29.000 --> 00:06:32.000]  但這個福音卻沒有死
[00:06:32.000 --> 00:06:34.000]  這個馬槽嬰兒的故事呢
[00:06:34.000 --> 00:06:36.000]  仍舊廣為流傳
[00:06:36.000 --> 00:06:38.000]  還極為深遠地
[00:06:38.000 --> 00:06:41.000]  影響了整個世界
[00:06:41.000 --> 00:06:42.000]  以至於我們看
[00:06:42.000 --> 00:06:43.000]  我們今天都還在
[00:06:43.000 --> 00:06:46.000]  慶祝他的誕生
[00:06:46.000 --> 00:06:48.000]  這就讓我們很稀奇
[00:06:48.000 --> 00:06:49.000]  這個信息為什麼會
[00:06:49.000 --> 00:06:51.000]  這麼有生命力呢
[00:06:51.000 --> 00:06:53.000]  為什麼
[00:06:53.000 --> 00:06:54.000]  好
[00:06:54.000 --> 00:06:55.000]  那我們來重新
[00:06:55.000 --> 00:06:57.000]  來思考一下這段經文
[00:06:57.000 --> 00:06:58.000]  去體會一下
[00:06:58.000 --> 00:07:00.000]  這個大喜的信息
[00:07:00.000 --> 00:07:05.000]  究竟是個怎樣的信息
[00:07:05.000 --> 00:07:06.000]  首先我認為
[00:07:06.000 --> 00:07:08.000]  這個大喜的信息呢
[00:07:08.000 --> 00:07:12.000]  是一個革命的信息
[00:07:12.000 --> 00:07:14.000]  一想到革命
[00:07:14.000 --> 00:07:16.000]  大家就可能會想到什麼呢
[00:07:16.000 --> 00:07:17.000]  流血
[00:07:17.000 --> 00:07:18.000]  爭鬥
[00:07:18.000 --> 00:07:19.000]  權力
[00:07:19.000 --> 00:07:22.000]  茉莉花革命那樣的
[00:07:22.000 --> 00:07:24.000]  但我今天講這個革命呢
[00:07:24.000 --> 00:07:27.000]  卻恰恰相反
[00:07:27.000 --> 00:07:29.000]  因為這個革命信息呢
[00:07:29.000 --> 00:07:31.000]  無關權力
[00:07:31.000 --> 00:07:32.000]  無關爭鬥
[00:07:32.000 --> 00:07:35.000]  也無關流血
[00:07:35.000 --> 00:07:36.000]  那你說為什麼
[00:07:36.000 --> 00:07:39.000]  它是個革命性的信息呢
[00:07:39.000 --> 00:07:41.000]  因為我想有兩點
[00:07:41.000 --> 00:07:42.000]  第一呢
[00:07:42.000 --> 00:07:43.000]  首先這個信息的
[00:07:43.000 --> 00:07:47.000]  發佈地點是哪裡
[00:07:47.000 --> 00:07:49.000]  野外
[00:07:49.000 --> 00:07:52.000]  不是上水
[00:07:52.000 --> 00:07:54.000]  是伯利衡的野外
[00:07:54.000 --> 00:07:55.000]  伯利衡
[00:07:55.000 --> 00:07:56.000]  大家不要覺得很浪漫
[00:07:56.000 --> 00:07:57.000]  我去過那個伯利衡
[00:07:57.000 --> 00:07:59.000]  很小很破的
[00:07:59.000 --> 00:08:01.000]  這個伯利衡呢
[00:08:01.000 --> 00:08:04.000]  大家都知道耶穌誕生在伯利衡
[00:08:04.000 --> 00:08:05.000]  大家一想到伯利衡
[00:08:05.000 --> 00:08:09.000]  大家會想到什麼呀
[00:08:09.000 --> 00:08:10.000]  普世歡騰
[00:08:10.000 --> 00:08:11.000]  救主降臨
[00:08:11.000 --> 00:08:12.000]  是不是
[00:08:12.000 --> 00:08:13.000]  要不就是
[00:08:13.000 --> 00:08:15.000]  平安夜
[00:08:15.000 --> 00:08:17.000]  深山夜
[00:08:17.000 --> 00:08:20.000]  望暗中光華色
[00:08:20.000 --> 00:08:23.000]  一想到這個氣氛非常美好
[00:08:23.000 --> 00:08:24.000]  所以大家都覺得
[00:08:24.000 --> 00:08:25.000]  伯利衡很浪漫
[00:08:25.000 --> 00:08:27.000]  要打打卡
[00:08:27.000 --> 00:08:29.000]  但是我跟你講
[00:08:29.000 --> 00:08:31.000]  伯利衡對猶太人來講
[00:08:31.000 --> 00:08:35.000]  並不是一個很快樂的地方
[00:08:35.000 --> 00:08:37.000]  雅各的太太拉潔
[00:08:37.000 --> 00:08:39.000]  也就是約瑟的媽媽
[00:08:39.000 --> 00:08:42.000]  申遍雅敏Benjamin
[00:08:42.000 --> 00:08:43.000]  難產
[00:08:43.000 --> 00:08:45.000]  就死在伯利衡
[00:08:45.000 --> 00:08:47.000]  然後雅各為死在伯利衡
[00:08:47.000 --> 00:08:49.000]  還建立了什麼
[00:08:49.000 --> 00:08:50.000]  一統碑
[00:08:50.000 --> 00:08:53.000]  所以伯利衡又被猶太人
[00:08:53.000 --> 00:08:54.000]  稱為什麼呢
[00:08:54.000 --> 00:08:56.000]  悲傷之城
[00:08:56.000 --> 00:08:58.000]  還有我們知道另外一位
[00:08:58.000 --> 00:09:00.000]  大衛王的祖先路德
[00:09:00.000 --> 00:09:02.000]  路德的兩個先生
[00:09:02.000 --> 00:09:03.000]  路德先生
[00:09:03.000 --> 00:09:05.000]  都是伯利衡人
[00:09:05.000 --> 00:09:06.000]  當年可真苦啊
[00:09:06.000 --> 00:09:08.000]  伯利衡大饑荒
[00:09:08.000 --> 00:09:10.000]  所以拿爾敏一家逃跑了
[00:09:10.000 --> 00:09:13.000]  所以如果你們知道這個歷史
[00:09:13.000 --> 00:09:15.000]  你就知道伯利衡對猶太人來講
[00:09:15.000 --> 00:09:18.000]  這個記憶並不是特別好
[00:09:18.000 --> 00:09:20.000]  你可以想像
[00:09:20.000 --> 00:09:22.000]  在這個猶太人的悲傷之城
[00:09:22.000 --> 00:09:24.000]  耶穌的媽媽瑪利亞
[00:09:24.000 --> 00:09:26.000]  離開了拿撒勒
[00:09:26.000 --> 00:09:28.000]  來到這樣一個地方
[00:09:28.000 --> 00:09:30.000]  一個他們祖先呢
[00:09:30.000 --> 00:09:32.000]  經歷難產的地方
[00:09:32.000 --> 00:09:35.000]  經歷生產痛苦的地方
[00:09:35.000 --> 00:09:37.000]  天氣很寒冷
[00:09:37.000 --> 00:09:40.000]  突然間肚子痛
[00:09:40.000 --> 00:09:42.000]  要生孩子了
[00:09:42.000 --> 00:09:43.000]  天氣又非常冷
[00:09:43.000 --> 00:09:46.000]  又沒有客棧肯接受他了
[00:09:46.000 --> 00:09:48.000]  可能我們男生不怎麼體會
[00:09:48.000 --> 00:09:49.000]  但是我想諸位媽媽
[00:09:49.000 --> 00:09:52.000]  肯定知道要生孩子那個痛苦
[00:09:52.000 --> 00:09:53.000]  那就很有體會了
[00:09:53.000 --> 00:09:54.000]  你想想看
[00:09:54.000 --> 00:09:56.000]  在這個慘難的地方
[00:09:56.000 --> 00:09:57.000]  祖先慘難的地方
[00:09:57.000 --> 00:09:59.000]  然後突然間痛苦了
[00:09:59.000 --> 00:10:00.000]  然後呢
[00:10:00.000 --> 00:10:01.000]  要把這個孩子的話呢
[00:10:01.000 --> 00:10:05.000]  生在一個骯髒的馬槽裡頭
[00:10:05.000 --> 00:10:06.000]  你想想看
[00:10:06.000 --> 00:10:09.000]  瑪利亞有什麼感受
[00:10:09.000 --> 00:10:12.000]  然後救世主是在這樣的情況
[00:10:12.000 --> 00:10:15.000]  這樣的地點誕生
[00:10:15.000 --> 00:10:20.000]  你說這個信息不夠革命嗎
[00:10:20.000 --> 00:10:21.000]  要知道
[00:10:21.000 --> 00:10:23.000]  當時呢
[00:10:23.000 --> 00:10:25.000]  當時的人除了耶穌基督以外
[00:10:25.000 --> 00:10:28.000]  羅馬人還有另外一個救世主
[00:10:28.000 --> 00:10:29.000]  誰啊
[00:10:29.000 --> 00:10:31.000]  凱撒
[00:10:31.000 --> 00:10:34.000]  凱撒被羅馬人稱為救世主
[00:10:34.000 --> 00:10:37.000]  要當時地中海沿岸的話呢
[00:10:37.000 --> 00:10:39.000]  都要稱他為救世主
[00:10:39.000 --> 00:10:41.000]  要立他的像
[00:10:41.000 --> 00:10:43.000]  但是我們發現沒有
[00:10:43.000 --> 00:10:45.000]  這個福音告訴我們
[00:10:45.000 --> 00:10:48.000]  他這個嬰孩才是救世主
[00:10:48.000 --> 00:10:50.000]  而不是凱撒
[00:10:50.000 --> 00:10:51.000]  所以你想
[00:10:51.000 --> 00:10:55.000]  這個信息夠不夠革命
[00:10:55.000 --> 00:10:57.000]  這個信息告訴我們說
[00:10:57.000 --> 00:10:59.000]  以色列甚至全世界救主
[00:10:59.000 --> 00:11:01.000]  不是出生在皇宮
[00:11:01.000 --> 00:11:04.000]  沒有細軟華貴的衣服
[00:11:04.000 --> 00:11:07.000]  反而是出生在骯髒的馬槽邊
[00:11:07.000 --> 00:11:09.000]  為什麼說夠革命呢
[00:11:09.000 --> 00:11:11.000]  因為他甚至連猶太人重視的
[00:11:11.000 --> 00:11:17.000]  潔淨的律法都沒法完成
[00:11:17.000 --> 00:11:19.000]  所以這樣看起來的話
[00:11:19.000 --> 00:11:22.000]  這個大洗信息的記號
[00:11:22.000 --> 00:11:27.000]  是非常卑微的記號
[00:11:27.000 --> 00:11:31.000]  他預告來到的對象不是帝王將相
[00:11:31.000 --> 00:11:32.000]  將要來的呢
[00:11:32.000 --> 00:11:35.000]  也不是什麼桓朱格格貝勒什麼之類的
[00:11:35.000 --> 00:11:36.000]  他是一個
[00:11:36.000 --> 00:11:42.000]  關於在寒冷的馬槽邊降生的嬰孩的信息
[00:11:42.000 --> 00:11:45.000]  這個嬰孩軟弱卑微
[00:11:45.000 --> 00:11:49.000]  但卻是我們的救世主
[00:11:49.000 --> 00:11:51.000]  你信嗎
[00:11:51.000 --> 00:11:58.000]  兩千多年的這個信息還在流傳
[00:11:58.000 --> 00:11:59.000]  其次呢
[00:11:59.000 --> 00:12:01.000]  第二點
[00:12:01.000 --> 00:12:02.000]  我認為他很革命
[00:12:02.000 --> 00:12:03.000]  是因為呢
[00:12:03.000 --> 00:12:07.000]  天使第一個傳信息的人是誰呀
[00:12:07.000 --> 00:12:10.000]  是今天我們的主人公之一
[00:12:10.000 --> 00:12:12.000]  一群牧羊人
[00:12:12.000 --> 00:12:13.000]  好
[00:12:13.000 --> 00:12:16.000]  大家知不知道這群伯利恆的牧羊人
[00:12:16.000 --> 00:12:19.000]  所看守的是什麼羊啊
[00:12:19.000 --> 00:12:23.000]  伯利恆其實離耶路撒冷很近
[00:12:23.000 --> 00:12:25.000]  中間只有15里
[00:12:25.000 --> 00:12:27.000]  所以他們看守的羊呢
[00:12:27.000 --> 00:12:30.000]  是獻祭用的羊
[00:12:30.000 --> 00:12:32.000]  是不能有殘疾的羊
[00:12:32.000 --> 00:12:38.000]  所以要非常非常謹慎小心
[00:12:38.000 --> 00:12:42.000]  而且我們知道
[00:12:42.000 --> 00:12:45.000]  牧羊人在巴勒斯坦非常的卑微
[00:12:45.000 --> 00:12:48.000]  大家不要以為是現在的那個內蒙古的有錢人
[00:12:48.000 --> 00:12:50.000]  家裡有幾頭頭羊那樣子
[00:12:50.000 --> 00:12:52.000]  那羊不是他們的
[00:12:52.000 --> 00:12:55.000]  他們是幫人看羊的
[00:12:55.000 --> 00:12:58.000]  在古時候的巴勒斯坦地的話呢
[00:12:58.000 --> 00:13:01.000]  牧羊人是被人啟示的人
[00:13:01.000 --> 00:13:06.000]  為什麼說看羊還被啟示呢
[00:13:06.000 --> 00:13:08.000]  因為窮啊
[00:13:08.000 --> 00:13:10.000]  第二呢不單止窮
[00:13:10.000 --> 00:13:13.000]  他們還被視為不潔淨的人
[00:13:13.000 --> 00:13:14.000]  你看你到處放羊嘛
[00:13:14.000 --> 00:13:15.000]  你沒有水很多時候
[00:13:15.000 --> 00:13:18.000]  哪有可能搞得那麼潔淨呢
[00:13:18.000 --> 00:13:19.000]  是不是
[00:13:19.000 --> 00:13:20.000]  然後的話呢
[00:13:20.000 --> 00:13:23.000]  他們有很多律法都守不了
[00:13:23.000 --> 00:13:25.000]  一來沒法守潔淨的律法
[00:13:25.000 --> 00:13:26.000]  二來的話呢
[00:13:26.000 --> 00:13:29.000]  他們也沒法守安息的律法
[00:13:29.000 --> 00:13:35.000]  他們經常去不了那個聖殿那個做禮拜
[00:13:35.000 --> 00:13:37.000]  因為他們打了這份工啊
[00:13:37.000 --> 00:13:41.000]  但他們守不了某些律法
[00:13:41.000 --> 00:13:43.000]  打工仔是很慘的
[00:13:43.000 --> 00:13:44.000]  你看啊
[00:13:44.000 --> 00:13:46.000]  他們啊沒有固定地方
[00:13:46.000 --> 00:13:49.000]  要到處找炒
[00:13:49.000 --> 00:13:52.000]  要上班加班
[00:13:52.000 --> 00:13:56.000]  所以很多時候去不了聖殿敬拜
[00:13:56.000 --> 00:13:59.000]  猶太人呢有很注重潔淨的律法
[00:13:59.000 --> 00:14:02.000]  可是牧羊人又做不到
[00:14:02.000 --> 00:14:04.000]  整天接觸羊群很髒
[00:14:04.000 --> 00:14:06.000]  又不是到處有水
[00:14:06.000 --> 00:14:07.000]  又不到處有水龍頭
[00:14:07.000 --> 00:14:09.000]  像我們今天樣的
[00:14:09.000 --> 00:14:12.000]  所以他們不怎麼洗手不潔淨
[00:14:12.000 --> 00:14:14.000]  晚上呢還整晚不能休息
[00:14:14.000 --> 00:14:15.000]  要輪著班
[00:14:15.000 --> 00:14:18.000]  因為大家知道這個曠野地是有很多野獸的
[00:14:18.000 --> 00:14:21.000]  萬一這個野獸偷走了羊的話呢
[00:14:21.000 --> 00:14:22.000]  他們賠不起
[00:14:22.000 --> 00:14:25.000]  有的時候很難賠的那樣的
[00:14:25.000 --> 00:14:27.000]  你說這樣一種人
[00:14:27.000 --> 00:14:31.000]  活得怎麼樣
[00:14:31.000 --> 00:14:33.000]  所以你看天使報信的夜晚
[00:14:33.000 --> 00:14:36.000]  他們在哪裡啊
[00:14:36.000 --> 00:14:39.000]  他們在野地裡分班
[00:14:39.000 --> 00:14:43.000]  看守羊群
[00:14:43.000 --> 00:14:46.000]  所以這樣一群人要不停地打工
[00:14:46.000 --> 00:14:49.000]  要靠著微薄的工作養家糊口
[00:14:49.000 --> 00:14:51.000]  他們沒有高深的學識
[00:14:51.000 --> 00:14:53.000]  沒有地位
[00:14:53.000 --> 00:14:59.000]  連基本的一些權利都沒有
[00:14:59.000 --> 00:15:01.000]  所以有的時候我們來想一下
[00:15:01.000 --> 00:15:02.000]  這群牧羊人
[00:15:02.000 --> 00:15:04.000]  我倒是想這個四處飄蕩的牧羊人
[00:15:04.000 --> 00:15:07.000]  哪裡有草就要去哪裡
[00:15:07.000 --> 00:15:08.000]  還要防著野獸
[00:15:08.000 --> 00:15:11.000]  還要小心翼翼的不能好好休息
[00:15:11.000 --> 00:15:13.000]  還要防著強盜
[00:15:13.000 --> 00:15:15.000]  所以你想想看
[00:15:15.000 --> 00:15:19.000]  這群人有什麼樣的處境呢
[00:15:19.000 --> 00:15:22.000]  可以想到的處境就是窮
[00:15:22.000 --> 00:15:25.000]  沒有安全感
[00:15:25.000 --> 00:15:27.000]  四處飄蕩
[00:15:27.000 --> 00:15:29.000]  生活不穩定
[00:15:29.000 --> 00:15:35.000]  還被本族身邊的人看不起
[00:15:35.000 --> 00:15:39.000]  你覺得這種人會活得怎麼樣
[00:15:39.000 --> 00:15:41.000]  艱難放在我們身上
[00:15:41.000 --> 00:15:44.000]  如果我們整天趕車很累
[00:15:44.000 --> 00:15:46.000]  工作很累
[00:15:46.000 --> 00:15:49.000]  連自己住的穩定的地方都沒有
[00:15:49.000 --> 00:15:52.000]  還被周圍的人看不起
[00:15:52.000 --> 00:15:56.000]  你想我們的生活會怎樣
[00:15:56.000 --> 00:16:00.000]  我們會不會很自卑
[00:16:00.000 --> 00:16:04.000]  但上帝偏偏揀選了這樣一幫人
[00:16:04.000 --> 00:16:06.000]  這樣一幫不潔淨的人
[00:16:06.000 --> 00:16:09.000]  這樣一幫弱勢群體
[00:16:09.000 --> 00:16:16.000]  把這大喜的信息首先報給他們聽
[00:16:16.000 --> 00:16:17.000]  為什麼
[00:16:17.000 --> 00:16:19.000]  你說為什麼
[00:16:19.000 --> 00:16:23.000]  我們可以猜想一下為什麼
[00:16:23.000 --> 00:16:24.000]  我認為
[00:16:24.000 --> 00:16:27.000]  正正因為他們沒有安全感
[00:16:27.000 --> 00:16:29.000]  他們卑微
[00:16:29.000 --> 00:16:33.000]  他們孤苦
[00:16:33.000 --> 00:16:34.000]  沒有安全感
[00:16:34.000 --> 00:16:38.000]  所以他們不會光想著靠著自己的能力
[00:16:38.000 --> 00:16:39.000]  卑微
[00:16:39.000 --> 00:16:41.000]  所以他們不會驕傲
[00:16:41.000 --> 00:16:43.000]  不會固執己見
[00:16:43.000 --> 00:16:44.000]  孤苦
[00:16:44.000 --> 00:16:49.000]  所以他們會更盼望神的安慰
[00:16:49.000 --> 00:16:51.000]  很多時候我們發現
[00:16:51.000 --> 00:16:55.000]  神往往尋找的是那些失去安全感
[00:16:55.000 --> 00:16:56.000]  失去倚靠
[00:16:56.000 --> 00:16:57.000]  失去親人
[00:16:57.000 --> 00:17:01.000]  失去很多很多的人
[00:17:01.000 --> 00:17:03.000]  為什麼
[00:17:03.000 --> 00:17:06.000]  因為這些人會更容易體會到
[00:17:06.000 --> 00:17:11.000]  神的恩典是多麼多麼的重
[00:17:11.000 --> 00:17:13.000]  所以他們更容易感恩
[00:17:13.000 --> 00:17:16.000]  所以他們更容易順服神的話語
[00:17:16.000 --> 00:17:20.000]  所以他們更不會隨隨便便來對付
[00:17:20.000 --> 00:17:22.000]  對待神的話語
[00:17:22.000 --> 00:17:26.000]  神的信息
[00:17:26.000 --> 00:17:29.000]  很多時候我們發現
[00:17:29.000 --> 00:17:32.000]  我們對待神的話語其實會很隨意
[00:17:32.000 --> 00:17:34.000]  我們會很容易
[00:17:34.000 --> 00:17:39.000]  選擇性的來對待神的話語
[00:17:39.000 --> 00:17:41.000]  適合我們的性格的
[00:17:41.000 --> 00:17:43.000]  適合我們習慣的
[00:17:43.000 --> 00:17:45.000]  我們就會很樂意遵行
[00:17:45.000 --> 00:17:48.000]  然後不適合我們的想法
[00:17:48.000 --> 00:17:52.000]  那就先擺在一邊吧
[00:17:52.000 --> 00:17:53.000]  主啊
[00:17:53.000 --> 00:17:55.000]  你呼召我來侍奉
[00:17:55.000 --> 00:17:56.000]  那很好
[00:17:56.000 --> 00:18:01.000]  不過侍奉的方式要跟我自己的心意
[00:18:01.000 --> 00:18:03.000]  你要我愛靈色
[00:18:03.000 --> 00:18:04.000]  那很好
[00:18:04.000 --> 00:18:06.000]  但是要我屈心
[00:18:06.000 --> 00:18:07.000]  謙卑
[00:18:07.000 --> 00:18:08.000]  順服
[00:18:08.000 --> 00:18:10.000]  愛仇敵那種心態
[00:18:10.000 --> 00:18:12.000]  去愛靈色
[00:18:12.000 --> 00:18:13.000]  我做不到
[00:18:13.000 --> 00:18:14.000]  別搞我
[00:18:14.000 --> 00:18:15.000]  哎呀
[00:18:15.000 --> 00:18:17.000]  誰叫他脾氣不好啊
