
[00:00:00.000 --> 00:00:04.000]  我記得第一次聽到一位宣教士跟我們分享他的經歷
[00:02:30.160 --> 00:02:32.640]  但很多人沒有真正的行為
[00:02:32.640 --> 00:02:35.760]  去確實表達出他的信心的真實
[00:02:35.760 --> 00:02:37.520]  來表達出來
[00:02:37.520 --> 00:02:40.680]  那你的信心是怎樣的信心?
[00:02:40.680 --> 00:02:45.160]  是停留在一種意識形態裡面的信心?
[00:02:45.160 --> 00:02:46.720]  怎樣是一種真實
[00:02:46.720 --> 00:02:51.120]  可以見到的真實的信心?
[00:02:51.120 --> 00:02:51.800]  大家一定會記得
[00:02:51.800 --> 00:02:53.000]  聖經很多時候提到
[00:02:53.000 --> 00:02:55.200]  但以你的見證
[00:02:55.200 --> 00:02:57.600]  是被我們很多很多弟兄姊妹激勵
[00:02:57.600 --> 00:02:59.600]  特別是那三個朋友
[00:02:59.600 --> 00:03:00.960]  大家記得有一次
[00:03:00.960 --> 00:03:02.280]  這三個朋友
[00:03:02.280 --> 00:03:06.960]  因為不肯向利布格尼撒王所起的金像下拜
[00:03:06.960 --> 00:03:09.000]  因此皇帝就抓了他們來
[00:03:09.000 --> 00:03:10.200]  就對他們說
[00:03:10.200 --> 00:03:13.880]  你們三個如果再不向金像下拜
[00:03:13.880 --> 00:03:15.840]  我會將你們抓去火窯
[00:03:15.840 --> 00:03:17.960]  燒你們
[00:03:17.960 --> 00:03:20.200]  然後利布格尼撒王就說
[00:03:20.200 --> 00:03:22.480]  有哪一個神能夠救他們
[00:03:22.480 --> 00:03:26.400]  救你們脫離我的手?
[00:03:26.400 --> 00:03:28.200]  面對著這個強權
[00:03:28.200 --> 00:03:31.920]  當時三個大義的朋友就說
[00:03:31.920 --> 00:03:33.880]  我們所信的神
[00:03:33.880 --> 00:03:38.120]  能夠救我們脫離你的手
[00:03:38.120 --> 00:03:39.400]  即或不然
[00:03:39.400 --> 00:03:44.160]  我們絕不會敬拜你所納入的金像
[00:03:44.160 --> 00:03:46.440]  這三個朋友面對著強權
[00:03:46.440 --> 00:03:49.760]  能夠操他們生死之權的皇帝
[00:03:49.760 --> 00:03:51.760]  他們不怕
[00:03:51.760 --> 00:03:53.560]  他們的勇敢來自一份信心
[00:03:53.560 --> 00:03:56.640]  相信唯有一位真正掌管天地的真神
[00:03:56.640 --> 00:03:59.120]  唯有他值得我們敬拜他
[00:03:59.120 --> 00:04:03.080]  他絕對不會敬拜其他的假神偶像
[00:04:03.080 --> 00:04:05.880]  他們的信心是真實到一個地步
[00:04:05.880 --> 00:04:08.040]  好像你可以摸得到
[00:04:08.040 --> 00:04:10.960]  可以捉得住那種信心
[00:04:10.960 --> 00:04:15.640]  是很真實地見得到的一種信心
[00:04:15.640 --> 00:04:17.560]  在歷世歷代有很多教徒
[00:04:17.560 --> 00:04:19.920]  他們透過他們的行為清楚表現出
[00:04:19.920 --> 00:04:21.840]  他們是真正信著
[00:04:21.840 --> 00:04:25.280]  真正相信這位神是偉大的上帝
[00:04:25.280 --> 00:04:27.640]  而領受神給他們的祝福
[00:04:27.640 --> 00:04:30.560]  在白羅書第十一章第三十四節就說到
[00:04:30.560 --> 00:04:32.840]  很多很多的信徒
[00:04:32.840 --> 00:04:37.440]  因著信軟弱變為剛強
[00:04:37.440 --> 00:04:41.800]  因著信爭戰顯出勇氣勇敢
[00:04:41.800 --> 00:04:45.440]  然後就打退了外邦的全軍
[00:04:45.440 --> 00:04:48.880]  而今天我們看的是一個小女子拉合
[00:04:48.880 --> 00:04:51.800]  約書亞記第二章記載的這個小女子
[00:04:51.800 --> 00:04:53.240]  在人眼中是一個很平凡
[00:04:53.240 --> 00:04:55.240]  甚至被人輕視的小女子
[00:04:55.240 --> 00:04:57.280]  但是神透過她的信心
[00:04:57.280 --> 00:04:58.840]  一種生命的見證
[00:04:58.840 --> 00:05:01.840]  激勵著我們來去借助信心
[00:05:01.840 --> 00:05:05.080]  神所賜的信心建立剛強的生命
[00:05:05.080 --> 00:05:07.320]  因此我們帶著一種期待的心
[00:05:07.320 --> 00:05:10.280]  一起打開聖經神的說話
[00:05:10.280 --> 00:05:14.800]  聖經約書亞記第二章的經文
[00:05:14.800 --> 00:05:17.640]  在第二章的第一節到第七節
[00:05:17.640 --> 00:05:20.760]  就提到當時約書亞就差派探子
[00:05:20.760 --> 00:05:23.800]  來到耶利哥城和附近的地方
[00:05:23.800 --> 00:05:26.280]  去看看當地的情況
[00:05:26.280 --> 00:05:29.560]  曾經就說到當時的拉合這個妓女
[00:05:29.560 --> 00:05:31.720]  是接待了他們
[00:05:31.720 --> 00:05:33.760]  後來王知道有這樣的情況
[00:05:33.760 --> 00:05:36.880]  就派人要求他將探子交出來
[00:05:36.880 --> 00:05:38.680]  但是大家知道當時的拉合
[00:05:38.680 --> 00:05:40.200]  就欺騙這些人
[00:05:40.200 --> 00:05:42.280]  就說這兩個人來過
[00:05:42.280 --> 00:05:43.600]  不過現在走了
[00:05:43.600 --> 00:05:44.840]  你們快點去追她吧
[00:05:44.840 --> 00:05:47.040]  一定追得到的
[00:05:47.040 --> 00:05:49.200]  當然聖經不是鼓勵我們說謊
[00:05:49.200 --> 00:05:50.640]  很多人都說拉合都說了
[00:05:50.640 --> 00:05:53.360]  我也說得了
[00:05:53.360 --> 00:05:55.760]  我相信就算拉合不說謊
[00:05:55.760 --> 00:05:59.000]  神都可以拯救以色列人
[00:05:59.000 --> 00:06:01.760]  那個不是聖經讚賞拉合的地方
[00:06:01.760 --> 00:06:04.080]  聖經讚賞拉合的是她的信心
[00:06:04.080 --> 00:06:06.440]  不是她的謊言
[00:06:06.440 --> 00:06:07.280]  但是無論怎樣也好
[00:06:07.280 --> 00:06:09.120]  當時拉合所表達的
[00:06:09.120 --> 00:06:11.760]  就是她一種很清楚的信念
[00:06:11.760 --> 00:06:14.560]  知道耶和華的確是真神
[00:06:14.560 --> 00:06:20.120]  上來看看聖經的第二章第九節
[00:06:20.120 --> 00:06:23.320]  當時拉合對兩個探子說
[00:06:23.320 --> 00:06:27.160]  「我知道耶和華已經把這地賜給你們
[00:06:27.160 --> 00:06:28.720]  並且因你們的緣故
[00:06:28.720 --> 00:06:30.640]  我們都驚慌了
[00:06:30.640 --> 00:06:32.600]  這地的一切居民
[00:06:32.600 --> 00:06:35.840]  在你們面前心都消化了」
[00:06:35.840 --> 00:06:36.760]  第十節
[00:06:36.760 --> 00:06:38.760]  「因為我們聽見你們出埃及的時候
[00:06:38.760 --> 00:06:42.560]  耶和華怎樣在你們前面使洪海的水干擾
[00:06:42.560 --> 00:06:45.400]  並且你們怎樣代約旦河東的兩個
[00:06:45.400 --> 00:06:47.480]  阿摩利王西雲莫惡
[00:06:47.480 --> 00:06:49.840]  將他們進行毀滅
[00:06:49.840 --> 00:06:52.800]  我們一聽見這些事心就消化了
[00:06:52.800 --> 00:06:55.440]  因為你們的緣故無一人有膽氣
[00:06:55.440 --> 00:06:56.960]  耶和華你們的神
[00:06:56.960 --> 00:07:02.360]  本是上天下地的神」
[00:07:02.360 --> 00:07:04.000]  拉合很清楚知道
[00:07:04.000 --> 00:07:07.120]  從她所聽聞的有關耶和華的事跡
[00:07:07.120 --> 00:07:09.880]  她知道這一位是真神
[00:07:09.880 --> 00:07:12.800]  而她相信神真的確要將這些土地
[00:07:12.800 --> 00:07:14.600]  賜給以色列人民
[00:07:14.600 --> 00:07:17.320]  這是她內心的信念
[00:07:17.320 --> 00:07:18.400]  各位頂姐妹
[00:07:18.400 --> 00:07:20.760]  信心從哪裡來?
[00:07:20.760 --> 00:07:22.440]  首先我們要說的信心
[00:07:22.440 --> 00:07:25.800]  從認識神而來
[00:07:25.800 --> 00:07:27.800]  認識神從哪裡來呢?
[00:07:27.800 --> 00:07:30.960]  認識神從神的話語而來
[00:07:30.960 --> 00:07:34.280]  也從去認識神在自己
[00:07:34.280 --> 00:07:39.200]  和在別人身上的作為而來
[00:07:39.200 --> 00:07:41.040]  神的話
[00:07:41.040 --> 00:07:43.040]  人對神的經歷
[00:07:43.040 --> 00:07:46.520]  也就是神在不同地方的工作
[00:07:46.520 --> 00:07:49.520]  His words and His works
[00:07:49.520 --> 00:07:50.520]  在這兩方面
[00:07:50.520 --> 00:07:55.200]  人認識神而產生對神的信心
[00:07:55.200 --> 00:07:57.800]  這是極其重要的
[00:07:57.800 --> 00:07:59.200]  因此你問很多頂姐妹
[00:07:59.200 --> 00:08:01.680]  當你的信心有成長的時候
[00:08:01.680 --> 00:08:02.560]  往往在其中
[00:08:02.560 --> 00:08:04.680]  他們會看到神的話的真實
[00:08:04.680 --> 00:08:07.480]  或者他們經歷神的寶貴
[00:08:07.480 --> 00:08:09.840]  我和大家分享一些自己的經歷
[00:08:09.840 --> 00:08:12.120]  在我人生的信主過程當中
[00:08:12.120 --> 00:08:14.240]  其中有些事情很深刻
[00:08:14.240 --> 00:08:15.560]  讓我真的體會到
[00:08:15.560 --> 00:08:19.400]  這位神是奇妙偉大的上帝
[00:08:19.400 --> 00:08:20.120]  很多年前
[00:08:20.120 --> 00:08:23.520]  當我嘗試申請去加拿大讀神學
[00:08:23.520 --> 00:08:26.200]  當時自己也處於一個很幼嫩的狀況
[00:08:26.200 --> 00:08:28.200]  很多時候也不知道前面的方向
[00:08:28.200 --> 00:08:29.960]  但感覺神給我的感動
[00:08:29.960 --> 00:08:33.320]  申請在加拿大神學院讀書
[00:08:33.320 --> 00:08:37.160]  當時我自己的經濟能力很差
[00:08:37.160 --> 00:08:41.560]  而且是想和太太兩個人一起讀書
[00:08:41.560 --> 00:08:44.520]  兩個人一起讀書的經費很貴
[00:08:44.520 --> 00:08:45.800]  申請簽證的時候
[00:08:45.800 --> 00:08:46.880]  領事館就說
[00:08:46.880 --> 00:08:49.760]  你給我看看銀行的全折
[00:08:49.760 --> 00:08:50.520]  給我看完之後
[00:08:50.520 --> 00:08:51.840]  他說對不起
[00:08:51.840 --> 00:08:54.080]  你們的經濟能力不足以讀書
[00:08:54.080 --> 00:08:56.360]  我們不可以給你簽證
[00:08:56.360 --> 00:08:57.040]  不過好吧
[00:08:57.040 --> 00:08:59.120]  我們多給你一個星期
[00:08:59.120 --> 00:09:00.880]  下個星期你再回來
[00:09:00.880 --> 00:09:02.080]  有什麼辦法
[00:09:02.080 --> 00:09:03.040]  你再告訴我們
[00:09:03.040 --> 00:09:05.480]  我們再考慮是否給你簽證
[00:09:05.480 --> 00:09:06.960]  我心裡就想
[00:09:06.960 --> 00:09:08.640]  有什麼可能一個星期
[00:09:08.640 --> 00:09:10.960]  突然間掉了一筆大錢給我
[00:09:10.960 --> 00:09:13.000]  連續銀碼也是這樣
[00:09:13.000 --> 00:09:16.320]  沒什麼辦法
[00:09:16.320 --> 00:09:18.800]  那個星期內心很低沉
[00:09:18.800 --> 00:09:20.440]  覺得自己可能想錯了
[00:09:20.440 --> 00:09:22.280]  神不是要我去加拿大
[00:09:22.280 --> 00:09:24.080]  可能神不是想我讀神學
[00:09:24.080 --> 00:09:25.880]  可能我想錯了
[00:09:25.880 --> 00:09:29.640]  很多內心的掙扎就不斷地出現
[00:09:29.640 --> 00:09:31.280]  在那段時間我一直在祈禱
[00:09:31.280 --> 00:09:32.560]  神說你自己大力一點
[00:09:32.560 --> 00:09:33.840]  如果是你的心要我去
[00:09:33.840 --> 00:09:35.720]  你為我預備
[00:09:35.720 --> 00:09:37.440]  但自己裡面是不能相信
[00:09:37.440 --> 00:09:40.120]  有什麼大的轉變
[00:09:40.120 --> 00:09:41.200]  約了領事
[00:09:41.200 --> 00:09:42.880]  星期二再見
[00:09:42.880 --> 00:09:45.920]  星期一我在公司裡面
[00:09:45.920 --> 00:09:48.040]  突然間收到太太的電話
[00:09:48.040 --> 00:09:50.680]  她說收到一封信
[00:09:50.680 --> 00:09:51.520]  什麼信
[00:09:51.520 --> 00:09:53.920]  哦 神學院寄來的信
[00:09:53.920 --> 00:09:56.760]  我突然間寄什麼信來
[00:09:56.760 --> 00:09:57.960]  你幫我拆開看看
[00:09:57.960 --> 00:09:59.720]  一拆開
[00:09:59.720 --> 00:10:03.400]  加拿大的神學院突然間通知我
[00:10:03.400 --> 00:10:10.080]  說將一年的免費學額給我
[00:10:10.080 --> 00:10:11.800]  這完全是我意料之外
[00:10:11.800 --> 00:10:15.320]  我沒想過學校會給我一個免費學額
[00:10:15.320 --> 00:10:17.840]  然後有一封信是給當地的
[00:10:17.840 --> 00:10:19.440]  即香港的領事館
[00:10:19.440 --> 00:10:20.840]  正名的學生
[00:10:20.840 --> 00:10:22.680]  在加拿大的神學院已經收了
[00:10:22.680 --> 00:10:26.800]  請他們通用給他們簽證
[00:10:26.800 --> 00:10:28.200]  當時是星期一
[00:10:28.200 --> 00:10:30.760]  第二天星期二就去見
[00:10:30.760 --> 00:10:33.560]  當我放下電話之後
[00:10:33.560 --> 00:10:36.000]  我看到周圍很多同事
[00:10:36.000 --> 00:10:37.520]  我都不知道跟誰說好
[00:10:37.520 --> 00:10:38.680]  我馬上找個地方
[00:10:38.680 --> 00:10:39.840]  很安靜的角落
[00:10:39.840 --> 00:10:41.320]  不小心就跪下
[00:10:41.320 --> 00:10:42.360]  一跪下
[00:10:42.360 --> 00:10:45.960]  我就向上來認罪
[00:10:45.960 --> 00:10:49.760]  神說為什麼我不能夠相信
[00:10:49.760 --> 00:10:54.880]  你能夠改變現實的困難
[00:10:54.880 --> 00:10:56.840]  一路的認罪當中
[00:10:56.840 --> 00:11:00.440]  然後讚美這位奇妙的上帝
[00:11:00.440 --> 00:11:01.720]  第二天去見領事館的時候
[00:11:01.720 --> 00:11:02.840]  這封信給他看
[00:11:02.840 --> 00:11:03.520]  領事一看
[00:11:03.520 --> 00:11:05.320]  哦 原來是這樣
[00:11:05.320 --> 00:11:06.760]  好吧 給你簽證
[00:11:06.760 --> 00:11:07.920]  一按
[00:11:07.920 --> 00:11:10.920]  那個學生簽證就出了
[00:11:10.920 --> 00:11:13.000]  這件事給我帶來一種很深刻的體會
[00:11:13.000 --> 00:11:16.040]  就是不單神帶領我去進修學習
[00:11:16.040 --> 00:11:18.480]  是神每一步掌管生命
[00:11:18.480 --> 00:11:20.240]  賜給我恩典
[00:11:20.240 --> 00:11:21.640]  足夠的供應
[00:11:21.640 --> 00:11:24.800]  去成就祂在我身上的心意
[00:11:24.800 --> 00:11:25.840]  很多弟兄姊妹都有很多
[00:11:25.840 --> 00:11:26.720]  很多這樣的經歷
[00:11:26.720 --> 00:11:28.000]  看到神的作為
[00:11:28.000 --> 00:11:32.120]  心就產生多一點對神的信心
[00:11:32.120 --> 00:11:34.440]  到我自己長大了
[00:11:34.440 --> 00:11:36.400]  我開始有自己的下一代
[00:11:36.400 --> 00:11:38.920]  我回看我的兒子
[00:11:38.920 --> 00:11:42.440]  我的兒子今年十八歲
[00:11:42.440 --> 00:11:45.240]  當他中三的一年
[00:11:45.240 --> 00:11:46.360]  他帶一些同學
[00:11:46.360 --> 00:11:49.920]  回到教會聖誕節的報道會
[00:11:49.920 --> 00:11:50.760]  在報道當中
[00:11:50.760 --> 00:11:53.000]  他竟然見到自己帶回來的兩個同學
[00:11:53.000 --> 00:11:54.440]  起身決志
[00:11:54.440 --> 00:11:56.200]  他很開心
[00:11:56.200 --> 00:11:58.920]  但突然間問自己
[00:11:58.920 --> 00:12:00.320]  我在基督教家庭長大
[00:12:00.320 --> 00:12:02.960]  我是否真正決志信耶穌呢
[00:12:02.960 --> 00:12:04.680]  心中很大的擇心
[00:12:04.680 --> 00:12:05.680]  就向著耶穌說
[00:12:05.680 --> 00:12:07.720]  耶穌我今天真正信主
[00:12:07.720 --> 00:12:10.840]  我要像他們一樣真誠地歸向祢
[00:12:10.840 --> 00:12:12.200]  竟然別人的決志
[00:12:12.200 --> 00:12:14.440]  激勵他自己的決志
[00:12:14.440 --> 00:12:16.160]  然後他那晚回來告訴我
[00:12:16.160 --> 00:12:19.000]  爸爸我今晚真的決志信耶穌
[00:12:19.000 --> 00:12:21.880]  當爸爸的聽見當然非常開心
[00:12:21.880 --> 00:12:24.920]  但後來這個兒子就告訴我
[00:12:24.920 --> 00:12:26.840]  他說不單這樣爸爸
[00:12:26.840 --> 00:12:28.600]  我沒有告訴你
[00:12:28.600 --> 00:12:30.080]  一直以來多年來
[00:12:30.080 --> 00:12:34.080]  我有一個不良的習慣
[00:12:34.080 --> 00:12:37.720]  我揮之不去放不下
[00:12:37.720 --> 00:12:39.600]  但我信主之後
[00:12:39.600 --> 00:12:41.480]  很奇妙
[00:12:41.480 --> 00:12:48.400]  這個不良的習慣突然間消失了
[00:12:48.400 --> 00:12:51.680]  這個少年人在其中經歷神的真實
[00:12:51.680 --> 00:12:53.280]  很快在大約半年之後
[00:12:53.280 --> 00:12:55.600]  他就受洗歸入主的名下
[00:12:55.600 --> 00:12:57.200]  擁有那種恩惠
[00:12:57.200 --> 00:13:00.360]  可以為自己的兒子施洗
[00:13:00.360 --> 00:13:01.480]  每一個屬神的人
[00:13:01.480 --> 00:13:03.600]  當你嘗試去認識這位神
[00:13:03.600 --> 00:13:04.720]  是真實的
[00:13:04.720 --> 00:13:06.400]  是偉大的上帝
[00:13:06.400 --> 00:13:09.680]  在其中他自然產生一種信心
[00:13:09.680 --> 00:13:12.120]  知道我可以信靠他
[00:13:12.120 --> 00:13:13.720]  可以交託給他
[00:13:13.720 --> 00:13:15.600]  可以跟隨他
[00:13:15.600 --> 00:13:16.520]  因此弟兄姊妹
[00:13:16.520 --> 00:13:17.880]  在你人生當中
[00:13:17.880 --> 00:13:20.520]  你求神讓你認識他
[00:13:20.520 --> 00:13:22.480]  求神讓你經歷他
[00:13:22.480 --> 00:13:26.080]  知道他真是可信的上帝
[00:13:26.080 --> 00:13:27.520]  我自己很喜歡歡喜
[00:13:27.520 --> 00:13:28.680]  看很多傳記
[00:13:28.680 --> 00:13:29.600]  在我少年的時期
[00:13:29.600 --> 00:13:31.120]  已經不斷看很多關於
[00:13:31.120 --> 00:13:34.520]  武納先生、芬妮先生、孫迅博士
[00:13:34.520 --> 00:13:36.360]  司務道孫教士等等
[00:13:36.360 --> 00:13:38.080]  很多這些傳記
[00:13:38.080 --> 00:13:41.400]  我發覺當我看他們的生命歷程的時候
[00:13:41.400 --> 00:13:45.080]  就會看到很多神的工作
[00:13:45.080 --> 00:13:46.680]  其實在你身邊有很多弟兄姊妹
[00:13:46.680 --> 00:13:49.080]  由心問他們的經歷的時候
[00:13:49.080 --> 00:13:50.080]  每一個經歷
[00:13:50.080 --> 00:13:52.280]  都好像在當中向你講述
[00:13:52.280 --> 00:13:54.160]  這位偉大的上帝
[00:13:54.160 --> 00:13:55.960]  是一位怎樣的上帝
[00:13:55.960 --> 00:13:58.920]  而其中認識神
[00:13:58.920 --> 00:14:02.400]  你看看剛才讀的經文
[00:14:02.400 --> 00:14:03.960]  當時拉合就說
[00:14:03.960 --> 00:14:07.120]  在第十節
[00:14:07.120 --> 00:14:09.840]  在聖經的第十節
[00:14:09.840 --> 00:14:13.240]  因為我們聽見你們出埃及的時候
[00:14:13.240 --> 00:14:15.680]  耶和華怎樣怎樣怎樣
[00:14:15.680 --> 00:14:17.440]  拉合雖然是一個外邦女子
[00:14:17.440 --> 00:14:22.520]  但她很留心聽這些所傳述的事情
[00:14:22.520 --> 00:14:27.280]  留心看這些耶和華的作為
[00:14:27.280 --> 00:14:28.280]  你知道嗎?弟兄姊妹
[00:14:28.280 --> 00:14:31.080]  有很多人的眼睛蒙蔽了
[00:14:31.080 --> 00:14:33.000]  在她身旁看到很多神跡
[00:14:33.000 --> 00:14:35.840]  但她完全不會認識這位神
[00:14:35.840 --> 00:14:38.120]  因此如果你有這樣的情況
[00:14:38.120 --> 00:14:39.040]  你要祈禱神
[00:14:39.040 --> 00:14:40.520]  開我的心眼
[00:14:40.520 --> 00:14:42.320]  讓我看到你的作為
[00:14:42.320 --> 00:14:45.200]  讓我可以知道你是上帝
[00:14:45.200 --> 00:14:47.400]  當時拉合她留心聽
[00:14:47.400 --> 00:14:49.360]  她知道這位是真神
[00:14:49.360 --> 00:14:50.440]  已經產生了結論
[00:14:50.440 --> 00:14:53.120]  就是剛才第十一節所說
[00:14:53.120 --> 00:14:57.360]  耶和華你們的神的確是上天下地
[00:14:57.360 --> 00:15:00.440]  整個宇宙窮倉的上帝
[00:15:00.440 --> 00:15:03.240]  是偉大的上帝
[00:15:03.240 --> 00:15:05.960]  這件事提到《宗一禮記》第33章
[00:15:05.960 --> 00:15:07.600]  不知道大家記不記得
[00:15:07.600 --> 00:15:10.960]  提到當時神告訴摩西
[00:15:10.960 --> 00:15:13.000]  你們拜金牛毒
[00:15:13.000 --> 00:15:15.400]  令到神對他們很失望
[00:15:15.400 --> 00:15:18.000]  神說我不再與你們同在
[00:15:18.000 --> 00:15:20.840]  然後說你們自己去吧
[00:15:20.840 --> 00:15:22.600]  摩西後來苦苦哀求之後
[00:15:22.600 --> 00:15:23.280]  神就告訴他
[00:15:23.280 --> 00:15:26.800]  好吧,我再次親自與你們同在
[00:15:26.800 --> 00:15:30.040]  去到33章第18節的時候
[00:15:30.040 --> 00:15:36.680]  當時摩西就在一種內心的感動當中向神求
[00:15:36.680 --> 00:15:39.160]  他說神求你顯出你的榮耀
[00:15:39.160 --> 00:15:41.760]  讓我看看吧
[00:15:41.760 --> 00:15:43.000]  這是一個很大膽的祈禱
[00:15:43.000 --> 00:15:44.240]  因為很多人都知道
[00:15:44.240 --> 00:15:46.080]  見到神的面
[00:15:46.080 --> 00:15:48.600]  可能在神的聖潔當中
[00:15:48.600 --> 00:15:51.280]  這個人就站立不住
[00:15:51.280 --> 00:15:53.200]  但神當時沒有拒絕他的要求
[00:15:53.200 --> 00:15:56.400]  好,我就在你的面前
[00:15:56.400 --> 00:15:59.840]  將我一切的恩慈顯給你看
[00:15:59.840 --> 00:16:03.400]  我會將你放在盆石的洞穴當中
[00:16:03.400 --> 00:16:04.680]  當我經過你之後
[00:16:04.680 --> 00:16:06.000]  將我的手收回
[00:16:06.000 --> 00:16:10.320]  你就可以看見我的背面
[00:16:10.320 --> 00:16:12.120]  然後神就說
[00:16:12.120 --> 00:16:14.560]  我要將我一切的恩慈
[00:16:14.560 --> 00:16:15.640]  英文的聖經是說
[00:16:15.640 --> 00:16:17.800]  Oh my goodness
[00:16:17.800 --> 00:16:20.200]  我一切的美善要顯給你知道
[00:16:20.200 --> 00:16:21.400]  讓你明白
[00:16:21.400 --> 00:16:22.680]  讓你看到
[00:16:22.680 --> 00:16:26.800]  而摩西就見到神的榮耀
[00:16:26.800 --> 00:16:29.920]  摩西頂子妹向神求
[00:16:29.920 --> 00:16:35.000]  神啊,求你讓我看見你的榮耀
[00:16:35.000 --> 00:16:37.280]  讓我看見你的尊榮
[00:16:37.280 --> 00:16:38.760]  你的偉大
[00:16:38.760 --> 00:16:40.120]  你的崇高
[00:16:40.120 --> 00:16:42.240]  讓我知道去敬畏你
[00:16:42.240 --> 00:16:44.760]  讓我知道去遵從你
[00:16:44.760 --> 00:16:46.520]  在當中你去求神
[00:16:46.520 --> 00:16:48.800]  讓你看見他的榮耀
[00:16:48.800 --> 00:16:50.480]  看見他的作為
[00:16:50.480 --> 00:16:55.240]  產生對他一種誠實的信心
[00:16:55.240 --> 00:16:56.720]  我們再看經文
[00:16:56.720 --> 00:16:59.040]  剛才我們說到認識神的偉大
[00:16:59.040 --> 00:17:01.120]  帶給我們信心的成長
[00:17:01.120 --> 00:17:02.920]  在第二部分我們再看
[00:17:02.920 --> 00:17:04.240]  真正的信心也好
[00:17:04.240 --> 00:17:06.680]  確實的行動表達出來
[00:17:06.680 --> 00:17:09.640]  我們再看第九節
[00:17:09.640 --> 00:17:13.400]  在剛才的第九節所說的
[00:17:13.400 --> 00:17:14.400]  拉合就說
[00:17:14.400 --> 00:17:19.280]  神應將這地賜給你們
[00:17:19.280 --> 00:17:20.520]  拉合很清楚知道
[00:17:20.520 --> 00:17:23.960]  神定義將這塊土地賜給以色列民
[00:17:23.960 --> 00:17:27.120]  因此他明白神對將來的計劃
[00:17:27.120 --> 00:17:29.160]  對將來的定案
