
[00:00:00.000 --> 00:00:03.640]  大家知道今天是聖靈降臨主日
[00:01:27.600 --> 00:01:29.560]  但最終這些節日所說的
[00:01:29.560 --> 00:01:31.400]  在感恩的時候
[00:01:31.400 --> 00:01:36.200]  感謝神將豐富的農作物、田產賜給他們
[00:01:36.200 --> 00:01:39.920]  在當中他們歡慶、感謝神、讚美神
[00:01:39.920 --> 00:01:42.280]  當主耶穌吩咐門徒的時候
[00:01:42.280 --> 00:01:43.960]  你們要在耶路撒冷等候
[00:01:43.960 --> 00:01:46.600]  等候聖靈降臨在你們中間
[00:01:46.600 --> 00:01:48.680]  然後五旬節的時候
[00:01:48.680 --> 00:01:51.280]  聖靈就降臨
[00:01:51.280 --> 00:01:53.240]  我們立時會感受到那種關係
[00:01:53.240 --> 00:01:57.760]  就是神不單將豐富的物質賜給他的子民
[00:01:57.760 --> 00:02:01.360]  還要將他豐富的聖靈賜給我們
[00:02:01.360 --> 00:02:03.920]  讓我們領受的不單止是物質上的
[00:02:03.920 --> 00:02:08.320]  更加是心靈當中那種奇妙的豐盛
[00:02:08.320 --> 00:02:11.880]  有人問你教會是什麼時候開始的呢?
[00:02:11.880 --> 00:02:13.920]  我不知道你會怎麼回答
[00:02:13.920 --> 00:02:16.440]  但一個清楚的答案就是
[00:02:16.440 --> 00:02:19.920]  教會是五旬節的時候開始的
[00:02:19.920 --> 00:02:22.720]  因為當聖靈在那天降臨
[00:02:22.720 --> 00:02:25.000]  降臨到眾的聖徒
[00:02:25.000 --> 00:02:28.840]  因此新約的教會就開始了
[00:02:28.840 --> 00:02:30.680]  因此我們很多時候說到
[00:02:30.680 --> 00:02:34.040]  或者我們北村家十月份是我們堂慶日子
[00:02:34.040 --> 00:02:36.080]  我們當時就會彼此祝賀
[00:02:36.080 --> 00:02:38.320]  我們說生日快樂
[00:02:38.320 --> 00:02:41.880]  但是對於全世界的教會來說
[00:02:41.880 --> 00:02:45.040]  今天就是我們的生日
[00:02:45.040 --> 00:02:47.040]  五旬節聖靈降臨的時候
[00:02:47.040 --> 00:02:50.160]  開始了地上的新約的教會
[00:02:50.160 --> 00:02:52.840]  因此今天是值得我們上上紀念
[00:02:52.840 --> 00:02:55.440]  也值得我們上上感恩的時間
[00:02:55.440 --> 00:02:56.880]  當主耶穌來到世上的時候
[00:02:56.880 --> 00:02:59.520]  祂曾經對著大班的群眾說
[00:02:59.520 --> 00:03:03.200]  「凡是饑渴的人可以到我這裡來」
[00:03:03.200 --> 00:03:04.440]  大家記得了
[00:03:04.440 --> 00:03:05.680]  接著主耶穌說
[00:03:05.680 --> 00:03:07.560]  「凡是信我的人
[00:03:07.560 --> 00:03:14.800]  要從祂的福中流出活水的江河」
[00:03:14.800 --> 00:03:17.480]  正所說的是人領受聖靈
[00:03:17.480 --> 00:03:20.040]  所得到神的豐盛
[00:03:20.040 --> 00:03:20.920]  各位靈智的朋友
[00:03:20.920 --> 00:03:23.720]  不要輕視在你心靈當中的聖靈
[00:03:23.720 --> 00:03:24.840]  聖靈在你裡面
[00:03:24.840 --> 00:03:27.400]  好像活水的江河
[00:03:27.400 --> 00:03:28.240]  滋潤你
[00:03:28.240 --> 00:03:29.440]  也湧流出去
[00:03:29.440 --> 00:03:31.440]  叫別人得到祝福
[00:03:31.440 --> 00:03:36.040]  所以在主耶穌受苦之後的五十天
[00:03:36.040 --> 00:03:39.840]  也是今天聖靈降臨節的時候
[00:03:39.840 --> 00:03:43.360]  你要紀念聖靈在你心靈當中的工作
[00:03:43.360 --> 00:03:45.320]  在我繼續和大家分享信息之前
[00:03:45.320 --> 00:03:46.840]  我想大家停一停
[00:03:46.840 --> 00:03:47.960]  你就再一次祈禱
[00:03:47.960 --> 00:03:50.560]  用你這樣的神將聖靈賜給你
[00:03:50.560 --> 00:03:53.560]  讓你祈求聖靈更大的充滿你
[00:03:53.560 --> 00:03:54.560]  大家自己
[00:03:54.560 --> 00:03:59.560]  你在你的心中先有祈禱
[00:03:59.560 --> 00:04:15.520]  天父說聽我們剛才在你面前
[00:04:15.520 --> 00:04:16.520]  很簡單
[00:04:16.520 --> 00:04:18.800]  但是恭敬的禱告
[00:04:18.800 --> 00:04:21.880]  感謝祢賜下祢寶貴的聖靈
[00:04:21.880 --> 00:04:23.800]  但是主我們心裡面所渴望的
[00:04:23.800 --> 00:04:26.320]  不單止聖靈在我們生命當中
[00:04:26.320 --> 00:04:29.880]  更加渴望聖靈能夠常常充滿我們
[00:04:29.880 --> 00:04:31.320]  所以主啊
[00:04:31.320 --> 00:04:32.960]  恩代我們的禱告
[00:04:32.960 --> 00:04:36.600]  感動我們的心去尋求得著
[00:04:36.600 --> 00:04:38.000]  我們仰望祈禱
[00:04:38.000 --> 00:04:40.240]  奉主耶穌聖名求
[00:04:40.240 --> 00:04:42.120]  阿們
[00:04:42.120 --> 00:04:43.560]  沒錯我們不單止有聖靈
[00:04:43.560 --> 00:04:45.720]  我們也祈求聖靈充滿我們的生命
[00:04:45.720 --> 00:04:48.720]  但是你會問究竟什麼是聖靈充滿呢?
[00:04:48.720 --> 00:04:51.000]  怎樣能夠得著神給我們的聖靈
[00:04:51.000 --> 00:04:52.520]  充滿我們的生命呢?
[00:04:52.520 --> 00:04:54.800]  我們一起來思想聖經神的話
[00:04:54.800 --> 00:05:03.160]  大家打開聖經的新約已忽所書第四章
[00:05:03.160 --> 00:05:11.400]  新約已忽所書第四章213頁
[00:05:11.400 --> 00:05:17.240]  其中的29和30節
[00:05:17.240 --> 00:05:20.080]  聖經說
[00:05:20.080 --> 00:05:23.680]  污穢的言語一句不可出口
[00:05:23.680 --> 00:05:27.600]  只要隨是說造就人的好話
[00:05:27.600 --> 00:05:30.000]  叫聽見的人得益處
[00:05:30.000 --> 00:05:32.280]  不要叫神的聖靈擔憂
[00:05:32.280 --> 00:05:35.000]  你們願是受了他的恩技
[00:05:35.000 --> 00:05:39.000]  等候得贖的日子來到
[00:05:39.000 --> 00:05:39.760]  聖經提到
[00:05:39.760 --> 00:05:43.200]  聖靈在我們生命當中好像一個印記
[00:05:43.200 --> 00:05:45.080]  英文說是一個「燒」
[00:05:45.080 --> 00:05:47.520]  這個印記是在我們信主的那一刻
[00:05:47.520 --> 00:05:49.920]  已經加在我們身上
[00:05:49.920 --> 00:05:52.280]  大家都會知道當我們信主的時候
[00:05:52.280 --> 00:05:56.360]  聖靈已經臨在我們生命當中
[00:05:56.360 --> 00:06:00.240]  聖經提到一位的聖靈要永遠與我們同在
[00:06:00.240 --> 00:06:01.040]  主耶穌說
[00:06:01.040 --> 00:06:02.840]  我向父求
[00:06:02.840 --> 00:06:06.360]  父就差遣另一位的保衛師
[00:06:06.360 --> 00:06:08.360]  與我們同在
[00:06:08.360 --> 00:06:10.040]  這批聖靈有人誤會了
[00:06:10.040 --> 00:06:12.120]  只不過是一種力量
[00:06:12.120 --> 00:06:12.520]  不是
[00:06:12.520 --> 00:06:17.960]  聖靈是三位一體神當中的其中一位
[00:06:17.960 --> 00:06:19.280]  在當中大家記得
[00:06:19.280 --> 00:06:20.040]  主耶穌說
[00:06:20.040 --> 00:06:22.520]  另外一位保衛師
[00:06:22.520 --> 00:06:25.480]  意味著祂本身就是保衛師
[00:06:25.480 --> 00:06:27.040]  保衛師的意思就是
[00:06:27.040 --> 00:06:28.720]  被神所差遣
[00:06:28.720 --> 00:06:31.760]  來到我們旁邊幫助我們那位
[00:06:31.760 --> 00:06:33.640]  而向父求另一位
[00:06:33.640 --> 00:06:36.160]  也意味著聖靈與主耶穌
[00:06:36.160 --> 00:06:38.400]  有同等的位置
[00:06:38.400 --> 00:06:40.560]  是同尊同榮的
[00:06:40.560 --> 00:06:42.920]  我們上次所說的話
[00:06:42.920 --> 00:06:44.400]  聖靈來到
[00:06:44.400 --> 00:06:46.080]  祂住在我們生命當中
[00:06:46.080 --> 00:06:49.000]  繼續主耶穌在地上的工作
[00:06:49.000 --> 00:06:52.160]  但是祂是我們不能夠憑肉眼所見到
[00:06:52.160 --> 00:06:55.720]  但祂卻是真實地住在我們生命裡面
[00:06:55.720 --> 00:06:56.680]  祂感動我們
[00:06:56.680 --> 00:06:58.520]  祂幫助我們去做到
[00:06:58.520 --> 00:07:01.200]  我們本身自己做不到的事情
[00:07:01.200 --> 00:07:02.120]  聖經就說
[00:07:02.120 --> 00:07:04.240]  聖靈我們受祂的孕寄
[00:07:04.240 --> 00:07:07.200]  等候得贖的日子來到
[00:07:07.200 --> 00:07:08.720]  雖然聖靈在我們生命當中
[00:07:08.720 --> 00:07:10.680]  但我們仍然是自主的
[00:07:10.680 --> 00:07:13.520]  我們可以去接受聖靈的感動
[00:07:13.520 --> 00:07:16.200]  也可以拒絕聖靈的感動
[00:07:16.200 --> 00:07:17.440]  所以你記得聖經所說
[00:07:17.440 --> 00:07:21.040]  不要消滅聖靈的感動
[00:07:21.040 --> 00:07:23.880]  聖靈感動你去寬恕一個人
[00:07:23.880 --> 00:07:25.280]  你可以拒絕
[00:07:25.280 --> 00:07:27.280]  以至你消滅了感動之後
[00:07:27.280 --> 00:07:29.600]  按自己的意思去做
[00:07:29.600 --> 00:07:30.840]  來到聖經這裡
[00:07:30.840 --> 00:07:32.600]  剛才讀的三十節
[00:07:32.600 --> 00:07:36.320]  聖經說不要叫神的聖靈擔憂
[00:07:36.320 --> 00:07:40.560]  我們可以叫聖靈傷痛
[00:07:40.560 --> 00:07:41.800]  擔憂這個字是英文的
[00:07:41.800 --> 00:07:44.480]  翻譯是grieve the spirit
[00:07:44.480 --> 00:07:45.760]  我們會令到它傷痛
[00:07:45.760 --> 00:07:47.040]  令到它難受
[00:07:47.040 --> 00:07:51.000]  令到它傷痛、不開心
[00:07:51.000 --> 00:07:53.640]  受到一種擔憂
[00:07:53.640 --> 00:07:57.280]  如果大家試過有一個經歷
[00:07:57.280 --> 00:07:59.520]  我見到很多父母帶著小朋友
[00:07:59.520 --> 00:08:02.080]  一大班小朋友去聊天
[00:08:02.080 --> 00:08:03.640]  如果其中一個是你的兒子
[00:08:03.640 --> 00:08:05.520]  小時候的小學生
[00:08:05.520 --> 00:08:06.520]  和同學聊天的時候
[00:08:06.520 --> 00:08:08.320]  突然間他很不開心
[00:08:08.320 --> 00:08:10.160]  因為別人撞到他
[00:08:10.160 --> 00:08:11.720]  他就罵人
[00:08:11.720 --> 00:08:15.560]  在罵的時候竟然用粗言穢語
[00:08:15.560 --> 00:08:17.000]  用粗口罵他的同學
[00:08:17.000 --> 00:08:19.480]  一邊罵一邊罵他
[00:08:19.480 --> 00:08:21.560]  如果你是他的父母
[00:08:21.560 --> 00:08:24.000]  你的感受是怎樣呢?
[00:08:24.000 --> 00:08:26.120]  我相信你不會覺得
[00:08:26.120 --> 00:08:30.040]  兒子很有威勢
[00:08:30.040 --> 00:08:33.080]  很有這種大的志氣
[00:08:33.080 --> 00:08:36.720]  去責罵人一頓
[00:08:36.720 --> 00:08:38.960]  我相信你不會這樣想的
[00:08:38.960 --> 00:08:41.000]  我想你會覺得很難受
[00:08:41.000 --> 00:08:46.000]  自己的兒子竟然滿口粗言穢語
[00:08:46.000 --> 00:08:49.560]  不需要這麼憤怒去罵別人
[00:08:49.560 --> 00:08:51.320]  不需要這樣做
[00:08:51.320 --> 00:08:53.040]  可能你會覺得有一點醜的感覺
[00:08:53.040 --> 00:08:56.200]  因為你是他的父母
[00:08:56.200 --> 00:08:59.880]  這種情況令到你會覺得難受
[00:08:59.880 --> 00:09:04.280]  如果你看回剛才的聖經第四章第29節
[00:09:04.280 --> 00:09:04.920]  聖經提到
[00:09:04.920 --> 00:09:09.720]  「污穢的言語一句不可出口」
[00:09:09.720 --> 00:09:11.920]  如果你講污穢的話的時候
[00:09:11.920 --> 00:09:16.640]  在你裡面的聖靈會被你傷害
[00:09:16.640 --> 00:09:18.880]  你會令到祂感受到擔憂
[00:09:18.880 --> 00:09:21.920]  因為祂是你的神
[00:09:21.920 --> 00:09:24.200]  聖經提到甚麼叫聖靈充滿呢?
[00:09:24.200 --> 00:09:26.840]  第一就是你所講的話
[00:09:26.840 --> 00:09:29.000]  你所做的事情
[00:09:29.000 --> 00:09:31.280]  不會消滅了聖靈的感動
[00:09:31.280 --> 00:09:34.560]  不會令聖靈擔憂
[00:09:34.560 --> 00:09:38.200]  以致聖靈可以在你心中工作
[00:09:38.200 --> 00:09:45.080]  大家再看第五章第十七節
[00:09:45.080 --> 00:09:47.000]  第十七節
[00:09:47.000 --> 00:09:48.360]  「不要作糊塗人
[00:09:48.360 --> 00:09:51.760]  要明白主的旨意如何
[00:09:51.760 --> 00:09:53.920]  不要醉酒酒能使人放蕩
[00:09:53.920 --> 00:09:57.080]  乃要被聖靈充滿」
[00:09:57.080 --> 00:09:58.160]  首先聖經說
[00:09:58.160 --> 00:10:00.080]  要明白神的旨意
[00:10:00.080 --> 00:10:02.080]  不要作糊塗人
[00:10:02.080 --> 00:10:04.160]  不明白神的意思是怎樣
[00:10:04.160 --> 00:10:06.680]  隨便按自己的情慾生活
[00:10:06.680 --> 00:10:07.320]  聖經說
[00:10:07.320 --> 00:10:10.400]  你要去留心明白神的旨意
[00:10:10.400 --> 00:10:14.080]  因此你就可以領受聖靈的充滿
[00:10:14.080 --> 00:10:16.640]  兩節聖經是相關連的
[00:10:16.640 --> 00:10:18.680]  然後說不要醉酒
[00:10:18.680 --> 00:10:21.200]  酒能使人放蕩
[00:10:21.200 --> 00:10:22.680]  大家可能會留意到
[00:10:22.680 --> 00:10:25.680]  過去曾經有一些場合分享過
[00:10:25.680 --> 00:10:28.280]  很多人以為酒精能夠刺激我們
[00:10:28.280 --> 00:10:31.280]  令我們更加精神
[00:10:31.280 --> 00:10:33.200]  但很多醫學證明
[00:10:33.200 --> 00:10:35.720]  酒精本身是一種壓抑劑
[00:10:35.720 --> 00:10:37.280]  depressant
[00:10:37.280 --> 00:10:40.240]  它令到你自己大腦的神經
[00:10:40.240 --> 00:10:42.960]  失去一種分辨的能力
[00:10:42.960 --> 00:10:45.400]  你難以去判斷
[00:10:45.400 --> 00:10:48.040]  所以你看到一些人喝酒之後開車
[00:10:48.040 --> 00:10:50.000]  明明看到前面是紅燈
[00:10:50.000 --> 00:10:51.200]  他會衝過去
[00:10:51.200 --> 00:10:53.320]  因為他會覺得是綠燈
[00:10:53.320 --> 00:10:56.080]  他失去了一種判斷的能力
[00:10:56.080 --> 00:10:58.640]  同時他失去了一種自制的能力
[00:10:58.640 --> 00:10:59.800]  他不能控制自己
[00:10:59.800 --> 00:11:00.680]  所以他會打人
[00:11:00.680 --> 00:11:02.440]  他會發脾氣
[00:11:02.440 --> 00:11:06.240]  是被自己的情慾、情緒控制了
[00:11:06.240 --> 00:11:08.840]  所以酒令人放蕩
[00:11:08.840 --> 00:11:11.560]  因為他被酒精控制住
[00:11:11.560 --> 00:11:13.880]  失去了自制
[00:11:13.880 --> 00:11:15.480]  聖經提到醉酒的時候
[00:11:15.480 --> 00:11:16.720]  同時提到聖靈
[00:11:16.720 --> 00:11:17.520]  或許你會奇怪
[00:11:17.520 --> 00:11:21.440]  為何聖靈和醉酒兩件事放在一起說
[00:11:21.440 --> 00:11:25.240]  當我們不會被其他東西來控制的時候
[00:11:25.240 --> 00:11:28.240]  我們就完全被聖靈掌管
[00:11:28.240 --> 00:11:28.960]  聖經就說
[00:11:28.960 --> 00:11:31.640]  被聖靈充滿
[00:11:31.640 --> 00:11:33.920]  Filled with the Spirit
[00:11:33.920 --> 00:11:35.240]  聖靈充滿你的時候
[00:11:35.240 --> 00:11:37.960]  它就完全掌管你的生命
[00:11:37.960 --> 00:11:40.720]  成為你手中很合用的器皿
[00:11:40.720 --> 00:11:43.920]  完成對神的見證
[00:11:43.920 --> 00:11:46.560]  剛才大家看到有一對的守靈師班
[00:11:46.560 --> 00:11:48.640]  他們獻咒
[00:11:48.640 --> 00:11:52.160]  師班他們拿著一個守靈
[00:11:52.160 --> 00:11:53.320]  守靈在他們手中
[00:11:53.320 --> 00:11:56.920]  按照他們的意思來享咒
[00:11:56.920 --> 00:11:58.360]  它不是自己享
[00:11:58.360 --> 00:12:01.120]  但按照這個守靈師班員
[00:12:01.120 --> 00:12:03.280]  他們的意思來敲響
[00:12:03.280 --> 00:12:04.840]  發揮一種作用
[00:12:04.840 --> 00:12:07.720]  產生美善的音調
[00:12:07.720 --> 00:12:08.560]  聖經提到
[00:12:08.560 --> 00:12:09.960]  你被聖靈充滿的時候
[00:12:09.960 --> 00:12:11.560]  被聖靈完全掌管
[00:12:11.560 --> 00:12:14.120]  以致能夠被它所用
[00:12:14.120 --> 00:12:16.160]  有一次有位牧師和一位姐妹聊天
[00:12:16.160 --> 00:12:17.560]  姐妹就告訴牧師
[00:12:17.560 --> 00:12:19.120]  牧師 我們純純為你祈禱
[00:12:19.120 --> 00:12:20.840]  我就上上求聖靈
[00:12:20.840 --> 00:12:23.120]  求神給你聖靈
[00:12:23.120 --> 00:12:25.200]  牧師聽到之後
[00:12:25.200 --> 00:12:27.480]  說姐妹你不用為我這方面祈禱了
[00:12:27.480 --> 00:12:29.280]  我已經領受了聖靈
[00:12:29.280 --> 00:12:32.480]  你可以為我其他方面祈禱
[00:12:32.480 --> 00:12:34.440]  這位姐妹想了一想
[00:12:34.440 --> 00:12:36.080]  她說是的牧師
[00:12:36.080 --> 00:12:37.560]  你有聖靈
[00:12:37.560 --> 00:12:41.680]  不過不知道聖靈有了你沒有呢?
[00:12:41.680 --> 00:12:43.880]  當時他們用英語的回答
[00:12:43.880 --> 00:12:45.200]  英文它這樣說
[00:12:45.200 --> 00:12:46.240]  她說是的
[00:12:46.240 --> 00:12:48.000]  你有聖靈
[00:12:48.000 --> 00:12:51.440]  那就是你的聖靈有了你嗎?
[00:12:51.440 --> 00:12:54.560]  沒錯 你已經有聖靈在你心靈當中
[00:12:54.560 --> 00:12:57.920]  但是聖靈是否完全得著你呢?
[00:12:57.920 --> 00:12:59.040]  我們很多時候在香港
[00:12:59.040 --> 00:13:00.480]  一個很密切的社會
[00:13:00.480 --> 00:13:02.120]  我們對很多屬靈的觀念
[00:13:02.120 --> 00:13:04.880]  都用一個密切的觀念去看
[00:13:04.880 --> 00:13:08.200]  我們純純覺得我們要擁有聖靈
[00:13:08.200 --> 00:13:09.840]  聖靈好像有十份
[00:13:09.840 --> 00:13:11.400]  現在我得了它三份
[00:13:11.400 --> 00:13:13.920]  我將會得第四 第五 第六
[00:13:13.920 --> 00:13:17.280]  也意味著我能夠掌握著聖靈
[00:13:17.280 --> 00:13:20.760]  按我的意思來用聖靈
[00:13:20.760 --> 00:13:24.600]  這是完全錯誤的觀念
[00:13:24.600 --> 00:13:25.640]  聖經所說
[00:13:25.640 --> 00:13:27.800]  神要得著我們
[00:13:27.800 --> 00:13:30.120]  當我們完全開闖自己
[00:13:30.120 --> 00:13:32.240]  降伏在主的面前的時候
[00:13:32.240 --> 00:13:35.760]  聖靈就可以得著我們
[00:13:35.760 --> 00:13:36.840]  我不知道大家有沒有見過
[00:13:36.840 --> 00:13:39.240]  有些小孩子有時過馬路
[00:13:39.240 --> 00:13:41.160]  媽媽在旁邊想牽著他
[00:13:41.160 --> 00:13:43.200]  「鹿登拿 快點過馬路」
[00:13:43.200 --> 00:13:46.680]  小孩子很多時候想逞強
[00:13:46.680 --> 00:13:48.400]  表示自己可以自己走路
[00:13:48.400 --> 00:13:51.080]  小時候我見過一些小孩子
[00:13:51.080 --> 00:13:54.440]  牽著手不肯讓媽媽牽
[00:13:54.440 --> 00:13:57.440]  媽媽說「牽著牽著 過馬路」
[00:13:57.440 --> 00:14:00.040]  又不可以不聽媽媽意思
[00:14:00.040 --> 00:14:01.800]  其中一些就伸高肘子
[00:14:01.800 --> 00:14:04.040]  把肘子舉出來
[00:14:04.040 --> 00:14:05.640]  或者讓媽媽拉著肘子
[00:14:05.640 --> 00:14:08.480]  然後就走過馬路
[00:14:08.480 --> 00:14:10.200]  沒錯 它是讓媽媽牽
[00:14:10.200 --> 00:14:14.240]  但有些不是很甘心的一種表達
[00:14:14.240 --> 00:14:17.880]  聖經加拉太書五章十八節就說
[00:14:17.880 --> 00:14:21.720]  「你們要被聖靈引導
[00:14:21.720 --> 00:14:25.280]  就不在律法之下」
[00:14:25.280 --> 00:14:26.520]  這個意思是說
[00:14:26.520 --> 00:14:28.680]  一個人很主動地
[00:14:28.680 --> 00:14:31.360]  將自己開闖出來
[00:14:31.360 --> 00:14:35.840]  容許聖靈完全地來拖引自己
[00:14:35.840 --> 00:14:39.320]  以至不再在律法的控訴之下
[00:14:39.320 --> 00:14:42.000]  在罪的控訴之下
[00:14:42.000 --> 00:14:43.880]  當你的心裏是完全
[00:14:43.880 --> 00:14:45.600]  很樂意將自己開放出來
[00:14:45.600 --> 00:14:48.040]  被聖靈牽引著你走的時候
[00:14:48.040 --> 00:14:50.280]  在那個時候不是你得著聖靈
[00:14:50.280 --> 00:14:52.960]  是聖靈得著你
[00:14:52.960 --> 00:14:56.320]  而它能夠去讓你成為剛強的人
[00:14:56.320 --> 00:14:58.800]  為它作見證
[00:14:58.800 --> 00:15:00.320]  或者你會問
[00:15:00.320 --> 00:15:01.480]  如果這樣
[00:15:01.480 --> 00:15:03.680]  當我領受聖靈充滿的時候
[00:15:03.680 --> 00:15:05.800]  有沒有一些很特別的經歷呢?
[00:15:05.800 --> 00:15:08.000]  有沒有一些特殊的經歷呢?
[00:15:08.000 --> 00:15:14.520]  我想大家看一看前面的《使徒行傳》
[00:15:14.520 --> 00:15:20.920]  《聖經》《使徒行傳》第四章
[00:15:20.920 --> 00:15:22.920]  在第四章大家知道當時
[00:15:22.920 --> 00:15:24.240]  因為使徒約翰
[00:15:24.240 --> 00:15:28.000]  給他們醫好一個生來瘸腿的人
[00:15:28.000 --> 00:15:31.880]  後來就被人抓去面對著官府和長老
[00:15:31.880 --> 00:15:34.760]  當時官府長老在詢問他們的時候
[00:15:34.760 --> 00:15:37.400]  在第四章第八節
[00:15:37.400 --> 00:15:38.720]  使徒就說
[00:15:38.720 --> 00:15:42.360]  「那時彼得被聖靈充滿
[00:15:42.360 --> 00:15:43.960]  對他們說
[00:15:43.960 --> 00:15:47.040]  一路說到對基督的見證的話
[00:15:47.040 --> 00:15:49.440]  然後最後說第十二節
[00:15:49.440 --> 00:15:51.120]  「除他以外別無拯救
[00:15:51.120 --> 00:15:53.680]  因為在天下人間沒有次下別的名
[00:15:53.680 --> 00:15:56.080]  我們可以靠著得救」
[00:15:56.080 --> 00:15:57.600]  很有勇氣
[00:15:57.600 --> 00:16:00.120]  很放膽地來見證神
[00:16:00.120 --> 00:16:03.680]  大家會記得彼得以前是一個很害怕
[00:16:03.680 --> 00:16:06.800]  曾經三次不認主
[00:16:06.800 --> 00:16:07.760]  他很軟弱
[00:16:07.760 --> 00:16:10.080]  但這個時候聖靈充滿著他
[00:16:10.080 --> 00:16:12.040]  他有一種很特別的膽量
[00:16:12.040 --> 00:16:14.240]  能夠作見證
[00:16:14.240 --> 00:16:15.240]  你留心聽我所說
[00:16:15.240 --> 00:16:19.680]  「那時彼得被聖靈充滿」
[00:16:19.680 --> 00:16:21.320]  在一個特別的時刻
[00:16:21.320 --> 00:16:23.400]  聖靈臨到他的生命當中
[00:16:23.400 --> 00:16:24.760]  掌握著他
[00:16:24.760 --> 00:16:26.600]  以他一種特別的膽量
[00:16:26.600 --> 00:16:28.920]  為神作見證
[00:16:28.920 --> 00:16:29.560]  各位弟兄姊妹
[00:16:29.560 --> 00:16:31.200]  當你面對著某些時刻
[00:16:31.200 --> 00:16:33.080]  你感受自己的軟弱
[00:16:33.080 --> 00:16:34.960]  你的心呼求神
[00:16:34.960 --> 00:16:37.360]  神賜他的聖靈充滿你
[00:16:37.360 --> 00:16:40.640]  你會驚訝你能夠為神作見證
[00:16:40.640 --> 00:16:45.080]  能夠在軟弱當中變成剛強
[00:16:45.080 --> 00:16:46.080]  我記得有些時候
[00:16:46.080 --> 00:16:47.960]  有機會在不同地方講道
[00:16:47.960 --> 00:16:49.840]  有些時候在一些比較大的體育館
[00:16:49.840 --> 00:16:52.040]  有機會分享訊息
[00:16:52.040 --> 00:16:53.840]  但我很害怕
[00:16:53.840 --> 00:16:54.800]  為甚麼呢?
[00:16:54.800 --> 00:16:58.000]  一上到一些大的講台
[00:16:58.000 --> 00:16:59.920]  你會發覺很多人
[00:16:59.920 --> 00:17:03.080]  但你完全看不到他們
[00:17:03.080 --> 00:17:04.800]  很多人你知道
[00:17:04.800 --> 00:17:05.960]  但你會發覺
[00:17:05.960 --> 00:17:08.760]  因為很強的射燈射著你的眼睛
[00:17:08.760 --> 00:17:11.440]  你看出一片漆黑
[00:17:11.440 --> 00:17:12.320]  而且很不舒服
[00:17:12.320 --> 00:17:14.000]  因為射燈射著自己的眼睛
[00:17:14.000 --> 00:17:16.000]  很刺眼
[00:17:16.000 --> 00:17:16.720]  我試過一次
[00:17:16.720 --> 00:17:17.720]  一上到台的時候
[00:17:17.720 --> 00:17:19.080]  一看
[00:17:19.080 --> 00:17:20.760]  看不到東西
[00:17:20.760 --> 00:17:22.240]  心裡有點擔憂
[00:17:22.240 --> 00:17:24.160]  有點驚恐
[00:17:24.160 --> 00:17:24.600]  在那個時候
[00:17:24.600 --> 00:17:26.520]  我只能夠心裡一直祈禱
[00:17:26.520 --> 00:17:28.560]  求你幫助我
[00:17:28.560 --> 00:17:29.600]  然後告訴自己
[00:17:29.600 --> 00:17:34.120]  我相信聖靈成為了我的力量和幫助
[00:17:34.120 --> 00:17:36.920]  然後我就放膽地去講
