
[00:00:00.000 --> 00:00:02.000]  同志們
[00:03:16.000 --> 00:03:18.000]  完全的成了
[00:03:18.000 --> 00:03:19.000]  這個時候
[00:03:19.000 --> 00:03:23.000]  神的寶座在整個的宇宙中彰顯
[00:03:23.000 --> 00:03:25.000]  不再是一半的彰顯
[00:03:25.000 --> 00:03:27.000]  那是完全的彰顯
[00:03:27.000 --> 00:03:28.000]  清楚的彰顯
[00:03:28.000 --> 00:03:32.000]  所有被造之物都看見神的寶座
[00:03:32.000 --> 00:03:34.000]  都接受神的同志
[00:03:34.000 --> 00:03:40.000]  都服服敬拜讚美萬有之主
[00:03:40.000 --> 00:03:42.000]  這是兩部以前
[00:03:42.000 --> 00:03:45.000]  還有最初的一部
[00:03:45.000 --> 00:03:49.000]  那就是完全的隱藏
[00:03:49.000 --> 00:03:53.000]  那個完全的隱藏是在哥哥他山上
[00:03:53.000 --> 00:03:56.000]  哥哥他山上有一個牌子
[00:03:56.000 --> 00:03:59.000]  在十字架上寫著說
[00:03:59.000 --> 00:04:01.000]  猶太人的王
[00:04:01.000 --> 00:04:04.000]  有王這個字
[00:04:04.000 --> 00:04:07.000]  但是那個時候基督的王位
[00:04:07.000 --> 00:04:13.000]  他的寶座完全隱藏在十字架的後面
[00:04:13.000 --> 00:04:15.000]  當時沒有人知道
[00:04:15.000 --> 00:04:19.000]  被釘死的基督是要做王的基督
[00:04:19.000 --> 00:04:21.000]  當時他們稱呼基督為王
[00:04:21.000 --> 00:04:24.000]  是諷刺的口吻
[00:04:24.000 --> 00:04:27.000]  比拉多問主耶穌說
[00:04:27.000 --> 00:04:29.000]  你是王嗎
[00:04:29.000 --> 00:04:31.000]  主回答說
[00:04:31.000 --> 00:04:33.000]  你說的是
[00:04:33.000 --> 00:04:35.000]  我為此而生
[00:04:35.000 --> 00:04:37.000]  我為此而到世間
[00:04:37.000 --> 00:04:40.000]  我來是為真理做見證
[00:04:40.000 --> 00:04:45.000]  凡屬真理的人都聽我的聲音
[00:04:45.000 --> 00:04:47.000]  隱藏的寶座
[00:04:47.000 --> 00:04:49.000]  半隱藏的寶座
[00:04:49.000 --> 00:04:52.000]  顯明的寶座
[00:04:52.000 --> 00:04:58.000]  這是神的計劃的一步一步的成就
[00:04:58.000 --> 00:05:03.000]  當日門徒在寶座完全隱藏的時候
[00:05:03.000 --> 00:05:04.000]  逃跑了
[00:05:04.000 --> 00:05:06.000]  只剩下姊妹
[00:05:06.000 --> 00:05:09.000]  只剩下約翰一個男的門徒
[00:05:09.000 --> 00:05:11.000]  在十個架下
[00:05:11.000 --> 00:05:14.000]  在隱藏的寶座下
[00:05:14.000 --> 00:05:16.000]  仰望著敬拜著
[00:05:16.000 --> 00:05:18.000]  接受著
[00:05:18.000 --> 00:05:20.000]  何等的寶貴
[00:05:20.000 --> 00:05:22.000]  何等的難得
[00:05:22.000 --> 00:05:23.000]  進一步講
[00:05:23.000 --> 00:05:26.000]  在寶座半顯明的時候
[00:05:26.000 --> 00:05:29.000]  那些接受寶座的人
[00:05:29.000 --> 00:05:33.000]  在寶座前宣佈敬拜的人
[00:05:33.000 --> 00:05:37.000]  是非常寶貴的人
[00:05:37.000 --> 00:05:42.000]  就讓我們想到歷代之上十二章第一節
[00:05:42.000 --> 00:05:46.000]  那裡說大衛逃避騷擾的時候
[00:05:46.000 --> 00:05:47.000]  受逼迫的時候
[00:05:47.000 --> 00:05:49.000]  還沒有做完的時候
[00:05:49.000 --> 00:05:52.000]  還在希格拉這個地方的時候
[00:05:52.000 --> 00:05:56.000]  有許多勇士聚集到他那裡去
[00:05:56.000 --> 00:05:57.000]  幫助他
[00:05:57.000 --> 00:05:58.000]  為他作戰
[00:05:58.000 --> 00:06:00.000]  擁護他
[00:06:00.000 --> 00:06:02.000]  在他們的心目中
[00:06:02.000 --> 00:06:05.000]  大衛是耶和華所尖銓
[00:06:05.000 --> 00:06:08.000]  所高麗的君王
[00:06:08.000 --> 00:06:12.000]  當時大衛的王權還沒有建立起來
[00:06:12.000 --> 00:06:14.000]  他的寶座還沒有顯明
[00:06:14.000 --> 00:06:16.000]  但是這些人
[00:06:16.000 --> 00:06:18.000]  帶著信心
[00:06:18.000 --> 00:06:20.000]  接受了耶和華的話
[00:06:20.000 --> 00:06:23.000]  他們放下自己的一切
[00:06:23.000 --> 00:06:27.000]  來擁護大衛
[00:06:27.000 --> 00:06:29.000]  這是使大衛最得安慰
[00:06:29.000 --> 00:06:31.000]  最得孤立的
[00:06:31.000 --> 00:06:33.000]  這些人後來配合他
[00:06:33.000 --> 00:06:36.000]  同得榮耀
[00:06:36.000 --> 00:06:40.000]  如果當時大衛的王位已經顯明了
[00:06:40.000 --> 00:06:42.000]  那麼當然會有很多的人來
[00:06:42.000 --> 00:06:45.000]  大家爭著來
[00:06:45.000 --> 00:06:48.000]  但是王位沒有顯明的時候
[00:06:48.000 --> 00:06:49.000]  那些肯來的人
[00:06:49.000 --> 00:06:51.000]  是有信心的
[00:06:51.000 --> 00:06:52.000]  是愛大衛的
[00:06:52.000 --> 00:06:54.000]  是奉獻
[00:06:54.000 --> 00:06:56.000]  是付代價
[00:06:56.000 --> 00:07:00.000]  這些人後來配合大衛
[00:07:00.000 --> 00:07:02.000]  一同做王
[00:07:02.000 --> 00:07:04.000]  今天
[00:07:04.000 --> 00:07:07.000]  在基督的寶座還是半顯明的時候
[00:07:07.000 --> 00:07:09.000]  我們的表現如何
[00:07:09.000 --> 00:07:11.000]  我們的反應如何
[00:07:11.000 --> 00:07:13.000]  我們是不是願意
[00:07:13.000 --> 00:07:16.000]  為了基督的寶座付代價
[00:07:16.000 --> 00:07:21.000]  我們今天是不是有順服的態度
[00:07:21.000 --> 00:07:23.000]  我們今天在哪裡
[00:07:23.000 --> 00:07:25.000]  是擁戴基督為王嗎
[00:07:25.000 --> 00:07:27.000]  是站在他的周圍嗎
[00:07:27.000 --> 00:07:30.000]  是現場我們從他領受的一切
[00:07:30.000 --> 00:07:35.000]  來造成他的王位嗎
[00:07:35.000 --> 00:07:37.000]  這是很重要
[00:07:37.000 --> 00:07:40.000]  很延續的一個問題
[00:07:40.000 --> 00:07:42.000]  讓我們早早地
[00:07:42.000 --> 00:07:43.000]  早早地
[00:07:43.000 --> 00:07:46.000]  接受基督的王權
[00:07:46.000 --> 00:07:52.000]  這樣我們將來可以和基督一同做王
[00:07:52.000 --> 00:07:54.000]  今天早上
[00:07:54.000 --> 00:07:56.000]  我們開始看
[00:07:56.000 --> 00:07:59.000]  得勝的生命的第三點
[00:07:59.000 --> 00:08:02.000]  是在我們的講義裡面所寫明的
[00:08:02.000 --> 00:08:06.000]  就是在七個教會裡面的得勝者
[00:08:06.000 --> 00:08:12.000]  記載在西施路第二章和第三章裡面
[00:08:12.000 --> 00:08:13.000]  每一個教會裡面
[00:08:13.000 --> 00:08:18.000]  都有得勝的多麼寶貴
[00:08:18.000 --> 00:08:20.000]  在聖經裡面
[00:08:20.000 --> 00:08:22.000]  有四條線
[00:08:22.000 --> 00:08:25.000]  橫弦柱的四條線
[00:08:25.000 --> 00:08:29.000]  貫穿在全部的聖經裡面
[00:08:29.000 --> 00:08:32.000]  由開始到無聊
[00:08:32.000 --> 00:08:35.000]  從創世紀到西施路
[00:08:35.000 --> 00:08:39.000]  第一條線是紅色的線
[00:08:39.000 --> 00:08:41.000]  救贖的線
[00:08:41.000 --> 00:08:44.000]  羔羊的血
[00:08:44.000 --> 00:08:46.000]  這個紅色的線
[00:08:46.000 --> 00:08:52.000]  貫穿在神全部的救恩的計劃裡面
[00:08:52.000 --> 00:08:54.000]  非常的明顯
[00:08:54.000 --> 00:08:57.000]  從來沒有中斷
[00:08:57.000 --> 00:09:01.000]  第二條線是金色的線
[00:09:01.000 --> 00:09:03.000]  就是信心的線
[00:09:03.000 --> 00:09:06.000]  紅色的線是神的作為
[00:09:06.000 --> 00:09:11.000]  金色的線是人對神的作為的響應
[00:09:11.000 --> 00:09:15.000]  我們用金色來代表信心很恰當
[00:09:15.000 --> 00:09:18.000]  金色是金字的顏色
[00:09:18.000 --> 00:09:21.000]  受過十年仍然站得住的信心
[00:09:21.000 --> 00:09:24.000]  比金字更寶貴
[00:09:24.000 --> 00:09:26.000]  如金的信心
[00:09:26.000 --> 00:09:29.000]  受得起活煉的信心
[00:09:29.000 --> 00:09:31.000]  這條金色的線
[00:09:31.000 --> 00:09:36.000]  也是貫通貫穿在全部的聖經裡面
[00:09:36.000 --> 00:09:37.000]  在每一個時代裡面
[00:09:37.000 --> 00:09:39.000]  都有大有信心的人
[00:09:39.000 --> 00:09:41.000]  都有信心的為人
[00:09:41.000 --> 00:09:44.000]  信心的英雄
[00:09:44.000 --> 00:09:46.000]  神的計劃
[00:09:46.000 --> 00:09:50.000]  透過這些人得以完成
[00:09:50.000 --> 00:09:52.000]  第三條線
[00:09:52.000 --> 00:09:55.000]  我們可以把它叫做銀色的線
[00:09:55.000 --> 00:09:57.000]  金銀的銀
[00:09:57.000 --> 00:10:00.000]  銀色的線
[00:10:00.000 --> 00:10:02.000]  為什麼把它叫做銀色的線呢
[00:10:02.000 --> 00:10:08.000]  根據明述記第三章45節到48節
[00:10:08.000 --> 00:10:14.000]  在那裡提到銀子與奉獻有關
[00:10:14.000 --> 00:10:20.000]  所以我們用銀色來代表奉獻的線
[00:10:20.000 --> 00:10:22.000]  在歷史歷代裡面
[00:10:22.000 --> 00:10:25.000]  有多少奉獻的人
[00:10:25.000 --> 00:10:28.000]  把自己交在主的手中
[00:10:28.000 --> 00:10:29.000]  得到主的使用
[00:10:29.000 --> 00:10:31.000]  完全的奉獻
[00:10:31.000 --> 00:10:34.000]  沒有保留的奉獻
[00:10:34.000 --> 00:10:35.000]  第四條線
[00:10:35.000 --> 00:10:37.000]  是白色的線
[00:10:37.000 --> 00:10:40.000]  就是得勝者的線
[00:10:40.000 --> 00:10:43.000]  在十六第二章
[00:10:43.000 --> 00:10:47.000]  我們看見主向別加摩的教會裡面
[00:10:47.000 --> 00:10:51.000]  教會裡面得勝的弟兄姊妹這樣說
[00:10:51.000 --> 00:10:55.000]  第二章第17節
[00:10:55.000 --> 00:10:56.000]  得勝的
[00:10:56.000 --> 00:10:59.000]  我必將他隱藏的瑪那賜給他
[00:10:59.000 --> 00:11:01.000]  並賜給他一塊白石
[00:11:01.000 --> 00:11:04.000]  石上寫著星明
[00:11:04.000 --> 00:11:09.000]  白色的石頭賜給那得勝的弟弟都出
[00:11:09.000 --> 00:11:13.000]  白色代表得勝
[00:11:13.000 --> 00:11:17.000]  又在第三章第五節
[00:11:17.000 --> 00:11:21.000]  主向沙迪裡面得勝的弟兄姊妹說
[00:11:21.000 --> 00:11:26.000]  凡得勝的必這樣穿白衣與我同行
[00:11:26.000 --> 00:11:28.000]  得勝的得白石
[00:11:28.000 --> 00:11:30.000]  得勝的穿白衣
[00:11:30.000 --> 00:11:33.000]  白色是得勝的顏色
[00:11:33.000 --> 00:11:37.000]  好像當日就是古代的羅馬的軍隊
[00:11:37.000 --> 00:11:38.000]  開選的時候
[00:11:38.000 --> 00:11:42.000]  得勝的將軍穿了白衣
[00:11:42.000 --> 00:11:48.000]  有開選的遊行在羅馬的大街上
[00:11:48.000 --> 00:11:52.000]  白色的線也是何等的寶貴
[00:11:52.000 --> 00:11:54.000]  歷史歷代以來
[00:11:54.000 --> 00:11:59.000]  雖然有很多軟弱退後失敗的基督徒
[00:11:59.000 --> 00:12:04.000]  但是同時也有許許多多剛強的得勝的優利的
[00:12:04.000 --> 00:12:07.000]  張先生的作為的基督徒
[00:12:07.000 --> 00:12:10.000]  神的能力在他們身上彰顯
[00:12:10.000 --> 00:12:14.000]  神的榮耀的勝利在他們身上顯明
[00:12:14.000 --> 00:12:17.000]  神用了他們
[00:12:17.000 --> 00:12:22.000]  這些人是教會的柱子
[00:12:22.000 --> 00:12:23.000]  在壓力之下
[00:12:23.000 --> 00:12:25.000]  在困難之中
[00:12:25.000 --> 00:12:27.000]  在逼迫之內
[00:12:27.000 --> 00:12:30.000]  得到神的使用
[00:12:30.000 --> 00:12:33.000]  做了神手中的器皿
[00:12:33.000 --> 00:12:36.000]  我們讀這兩章裡面
[00:12:36.000 --> 00:12:39.000]  七個教會裡面的得勝者的時候
[00:12:39.000 --> 00:12:41.000]  我們有什麼感覺
[00:12:41.000 --> 00:12:44.000]  我們正是科目
[00:12:44.000 --> 00:12:48.000]  我們能夠列在他們當中
[00:12:48.000 --> 00:12:54.000]  我們也能夠被算為得勝的信徒
[00:12:54.000 --> 00:12:57.000]  我們是失敗的信徒還是得勝的信徒
[00:12:57.000 --> 00:12:59.000]  燭光照我們的心
[00:12:59.000 --> 00:13:02.000]  如果我們發現自己的可憐
[00:13:02.000 --> 00:13:03.000]  自己的失敗
[00:13:03.000 --> 00:13:04.000]  自己的軟弱
[00:13:04.000 --> 00:13:06.000]  自己的無能
[00:13:06.000 --> 00:13:08.000]  求主在這個夏令會裡面
[00:13:08.000 --> 00:13:10.000]  給我們一個新的追求
[00:13:10.000 --> 00:13:12.000]  一個新的感受
[00:13:12.000 --> 00:13:14.000]  一個新的推動
[00:13:14.000 --> 00:13:16.000]  讓我們靠著主的恩典
[00:13:16.000 --> 00:13:17.000]  願意加入
[00:13:17.000 --> 00:13:18.000]  投入
[00:13:18.000 --> 00:13:22.000]  得勝者的行列
[00:13:22.000 --> 00:13:24.000]  我們看這七個教會裡面
[00:13:24.000 --> 00:13:27.000]  得勝的人是得勝了什麼
[00:13:27.000 --> 00:13:31.000]  在什麼事上得勝
[00:13:31.000 --> 00:13:33.000]  在依附說的教會裡面
[00:13:33.000 --> 00:13:35.000]  我們先看第七節的話
[00:13:35.000 --> 00:13:37.000]  二章七節
[00:13:37.000 --> 00:13:40.000]  聖靈向眾教會所說的話
[00:13:40.000 --> 00:13:42.000]  凡有耳的就應當聽
[00:13:42.000 --> 00:13:44.000]  得勝的
[00:13:44.000 --> 00:13:47.000]  我必將神樂園中生命書的果子
[00:13:47.000 --> 00:13:50.000]  賜給他吃
[00:13:50.000 --> 00:13:52.000]  得勝的
[00:13:52.000 --> 00:13:56.000]  得到樂園中生命書上的果子
[00:13:56.000 --> 00:14:00.000]  那就是豐盛的生命
[00:14:00.000 --> 00:14:03.000]  這是得勝者的獎賞
[00:14:03.000 --> 00:14:05.000]  豐盛的生命
[00:14:05.000 --> 00:14:06.000]  那麼我們要問
[00:14:06.000 --> 00:14:09.000]  誰得到豐盛的生命
[00:14:09.000 --> 00:14:12.000]  為什麼得到了這個獎賞
[00:14:12.000 --> 00:14:14.000]  上文告訴我們
[00:14:14.000 --> 00:14:17.000]  就是那些勝過了一切的藍族
[00:14:17.000 --> 00:14:22.000]  保守他們起初的愛心的人
[00:14:22.000 --> 00:14:24.000]  在依附說的教會裡面
[00:14:24.000 --> 00:14:25.000]  有一種情形
[00:14:25.000 --> 00:14:27.000]  原來愛族的人
[00:14:27.000 --> 00:14:30.000]  漸漸冷淡退後
[00:14:30.000 --> 00:14:31.000]  在這個時候
[00:14:31.000 --> 00:14:34.000]  族向他們發出一個呼聲
[00:14:34.000 --> 00:14:37.000]  有一件事我要責備你
[00:14:37.000 --> 00:14:38.000]  我要提醒你
[00:14:38.000 --> 00:14:43.000]  就是你離去了起初的愛心
[00:14:43.000 --> 00:14:45.000]  如果有人青睞
[00:14:45.000 --> 00:14:47.000]  在得回起初的愛心
[00:14:47.000 --> 00:14:50.000]  恢復起初愛族愛人的心
[00:14:50.000 --> 00:14:51.000]  這一個人
[00:14:51.000 --> 00:14:54.000]  要承受豐盛的生命
[00:14:54.000 --> 00:14:55.000]  在神的樂園中
[00:14:55.000 --> 00:14:59.000]  享受生命書上的果子
[00:14:59.000 --> 00:15:02.000]  起初的愛
[00:15:02.000 --> 00:15:04.000]  就是初愛
[00:15:04.000 --> 00:15:06.000]  就是first love
[00:15:06.000 --> 00:15:10.000]  這個初字在時間上表示在先
[00:15:10.000 --> 00:15:14.000]  在程度上表示第一
[00:15:14.000 --> 00:15:17.000]  兩樣的意思都包裹在裡面
[00:15:17.000 --> 00:15:19.000]  依附說的教會
[00:15:19.000 --> 00:15:21.000]  在起初的時候
[00:15:21.000 --> 00:15:25.000]  沒有愛族愛人的心
[00:15:25.000 --> 00:15:27.000]  那個時候愛族愛人的心
[00:15:27.000 --> 00:15:28.000]  也是第一的
[00:15:28.000 --> 00:15:29.000]  最好的
[00:15:29.000 --> 00:15:33.000]  最上等的愛族愛人的心
[00:15:33.000 --> 00:15:36.000]  但是後來有很多的因素
[00:15:36.000 --> 00:15:39.000]  在他們的教會裡面影響他們
[00:15:39.000 --> 00:15:42.000]  讓他們漸漸離開了
[00:15:42.000 --> 00:15:45.000]  這個第一的愛
[00:15:45.000 --> 00:15:51.000]  變成了第二第三的愛
[00:15:51.000 --> 00:15:55.000]  把主放在第一的地位上
[00:15:55.000 --> 00:15:57.000]  不再是居首位
[00:15:57.000 --> 00:15:58.000]  不再是張王權
[00:15:58.000 --> 00:16:02.000]  不再是愛的最高的對象
[00:16:02.000 --> 00:16:04.000]  依附說的教會
[00:16:04.000 --> 00:16:08.000]  有這樣的退後的情景
[00:16:08.000 --> 00:16:11.000]  今天很多的事
[00:16:11.000 --> 00:16:12.000]  很多的事
[00:16:12.000 --> 00:16:15.000]  讓我們失去起初的愛
[00:16:15.000 --> 00:16:18.000]  讓我們愛族的心冷淡
[00:16:18.000 --> 00:16:20.000]  如果在這次的夏令會裡面
[00:16:20.000 --> 00:16:22.000]  主光照我們
[00:16:22.000 --> 00:16:25.000]  讓我們看見一些具體的事情
[00:16:25.000 --> 00:16:28.000]  正在那裡減少奪取
[00:16:28.000 --> 00:16:30.000]  攔阻我們的起初的愛
[00:16:30.000 --> 00:16:32.000]  求主給我們裡面
[00:16:32.000 --> 00:16:34.000]  有主的愛的融化
[00:16:34.000 --> 00:16:36.000]  有聖靈的催逼
[00:16:36.000 --> 00:16:38.000]  讓我們看見這件事
[00:16:38.000 --> 00:16:39.000]  發現這件事
[00:16:39.000 --> 00:16:41.000]  要靠著主出去這些事
[00:16:41.000 --> 00:16:43.000]  勝過這些事
[00:16:43.000 --> 00:16:44.000]  得勝的
[00:16:44.000 --> 00:16:46.000]  彼此生樂園中
[00:16:46.000 --> 00:16:48.000]  生命樹的果子
[00:16:48.000 --> 00:16:50.000]  聖靈說的話
[00:16:50.000 --> 00:16:54.000]  凡有耳的就應當聽
[00:16:54.000 --> 00:16:57.000]  請問這個話是主說的
[00:16:57.000 --> 00:16:59.000]  還是聖靈說的
[00:16:59.000 --> 00:17:01.000]  第二章第一節
[00:17:01.000 --> 00:17:03.000]  告訴我們是主說的
[00:17:03.000 --> 00:17:05.000]  但是說完了以後
[00:17:05.000 --> 00:17:08.000]  最後加上在第七節說
[00:17:08.000 --> 00:17:11.000]  聖靈所說的話
[00:17:11.000 --> 00:17:12.000]  是主說的
[00:17:12.000 --> 00:17:14.000]  又是聖靈說的
[00:17:14.000 --> 00:17:17.000]  主說和聖靈說有什麼分別
[00:17:17.000 --> 00:17:20.000]  主說的話是客觀的真理
[00:17:20.000 --> 00:17:23.000]  聖靈的工作是把客觀的真理
[00:17:23.000 --> 00:17:26.000]  變成我們主觀的經驗
[00:17:26.000 --> 00:17:28.000]  所以我們需要主的話
[00:17:28.000 --> 00:17:32.000]  又需要聖靈的聲音
[00:17:32.000 --> 00:17:34.000]  聖靈的聲音
[00:17:34.000 --> 00:17:37.000]  是主的話的靈
[00:17:37.000 --> 00:17:39.000]  生命進到我們裡面
[00:17:39.000 --> 00:17:42.000]  和我們的靈產生了關係
[00:17:42.000 --> 00:17:43.000]  聯合在一起
[00:17:43.000 --> 00:17:46.000]  由了反應變成了實際
[00:17:46.000 --> 00:17:50.000]  我們何等需要主靈的實際
[00:17:50.000 --> 00:17:52.000]  但願這個話
[00:17:52.000 --> 00:17:53.000]  這個呼聲
[00:17:53.000 --> 00:17:59.000]  今天早晨對我們成為實際
[00:17:59.000 --> 00:18:01.000]  第二
[00:18:01.000 --> 00:18:04.000]  在詩梅娜的教會裡面
[00:18:04.000 --> 00:18:06.000]  我們看見主說
[00:18:06.000 --> 00:18:08.000]  十節和十一節的話
[00:18:08.000 --> 00:18:12.000]  第二章十節和十一節
[00:18:12.000 --> 00:18:15.000]  你將要受的苦你不用怕
[00:18:15.000 --> 00:18:17.000]  魔鬼要把你們中間幾個人
[00:18:17.000 --> 00:18:19.000]  架在監裡
[00:18:19.000 --> 00:18:20.000]  叫你們被試煉
[00:18:20.000 --> 00:18:23.000]  你們必受患難時日
[00:18:23.000 --> 00:18:25.000]  你勿要至死忠心
[00:18:25.000 --> 00:18:28.000]  我就賜給你那生命的冠冕
[00:18:28.000 --> 00:18:29.000]  十一節
[00:18:29.000 --> 00:18:32.000]  聖靈向宗教會所說的話
[00:18:32.000 --> 00:18:34.000]  凡有兒的就應當聽
[00:18:34.000 --> 00:18:39.000]  得聖的必不受第二次死的害
[00:18:39.000 --> 00:18:41.000]  這是什麼得聖
[00:18:41.000 --> 00:18:46.000]  聖國聯繫的逼迫壓力患難
[00:18:46.000 --> 00:18:49.000]  今天在世界有多少的地區
[00:18:49.000 --> 00:18:52.000]  蜀族的人愛族的人
[00:18:52.000 --> 00:18:55.000]  在患難逼迫壓力之下
[00:18:55.000 --> 00:18:58.000]  他們接受了聖靈向他們講的話
[00:18:58.000 --> 00:19:00.000]  他們站得住
[00:19:00.000 --> 00:19:02.000]  他們至死忠心
[00:19:02.000 --> 00:19:06.000]  就好像昨天早上林弟兄
[00:19:06.000 --> 00:19:08.000]  在他的專題裡面提到
[00:19:08.000 --> 00:19:10.000]  尼托森弟兄
[00:19:10.000 --> 00:19:12.000]  在快要離開世界的時候
[00:19:12.000 --> 00:19:16.000]  最後的一封信裡面提到他的喜樂
[00:19:16.000 --> 00:19:18.000]  還在監牢裡面
[00:19:18.000 --> 00:19:21.000]  最後遞出來的一封信
[00:19:21.000 --> 00:19:24.000]  表達他的喜樂
[00:19:24.000 --> 00:19:28.000]  這個喜樂表示他與主的關係
[00:19:28.000 --> 00:19:32.000]  有喜樂的人是與主有好關係的人
[00:19:32.000 --> 00:19:34.000]  我們和主的關係有了問題的時候
[00:19:34.000 --> 00:19:36.000]  首先受影響的
[00:19:36.000 --> 00:19:38.000]  就是我們的蜀靈的喜樂
[00:19:38.000 --> 00:19:40.000]  一個人有蜀靈的喜樂
[00:19:40.000 --> 00:19:45.000]  表示他的心靈與主有密切的正確的交接
[00:19:45.000 --> 00:19:49.000]  感謝主二十多年的苦難
[00:19:49.000 --> 00:19:51.000]  沒有奪去
[00:19:51.000 --> 00:19:53.000]  沒有改變
[00:19:53.000 --> 00:19:56.000]  主的仆人心靈裡面的喜樂
[00:19:56.000 --> 00:19:58.000]  沒有改變破壞
[00:19:58.000 --> 00:20:04.000]  攔阻主的仆人與主之間的美好的交通
[00:20:04.000 --> 00:20:06.000]  十二個使徒中間有十位
[00:20:06.000 --> 00:20:08.000]  為了要傳福音
[00:20:08.000 --> 00:20:12.000]  為了見證主犧牲他們的生命
[00:20:12.000 --> 00:20:15.000]  這是個何等強的證據
[00:20:15.000 --> 00:20:18.000]  證明他們真的認識主
[00:20:18.000 --> 00:20:20.000]  證明他們所信的主
[00:20:20.000 --> 00:20:22.000]  是又真又活的主
[00:20:22.000 --> 00:20:24.000]  證明包羅的話說
[00:20:24.000 --> 00:20:27.000]  我知道我所信的是誰
[00:20:27.000 --> 00:20:30.000]  沒有一個人肯為自己
[00:20:30.000 --> 00:20:33.000]  所馬馬虎虎知道的一件事
[00:20:33.000 --> 00:20:35.000]  不正確知道的一件事
[00:20:35.000 --> 00:20:37.000]  沒有把握的一件事
[00:20:37.000 --> 00:20:38.000]  犧牲生命
[00:20:38.000 --> 00:20:40.000]  世界上沒有這樣的人
[00:20:40.000 --> 00:20:43.000]  如果一個人為任何一件事
[00:20:43.000 --> 00:20:44.000]  犧牲他的生命
[00:20:44.000 --> 00:20:49.000]  這件事對他一定是千真萬確
[00:20:49.000 --> 00:20:51.000]  實實在在
[00:20:51.000 --> 00:20:52.000]  是推不倒的
