
[00:00:00.000 --> 00:00:03.740]  鄧小平安 我自己也有感動
[00:03:41.620 --> 00:03:44.580]  經常會有的那種的陷阱
[00:03:44.580 --> 00:03:46.820]  當然還有另外一樣東西
[00:03:46.820 --> 00:03:48.380]  剛才我們也說了
[00:03:48.380 --> 00:03:52.580]  無論你用什麼原因 什麼理由
[00:03:52.580 --> 00:03:56.020]  我們生氣之後都很不快樂的
[00:03:56.020 --> 00:03:57.900]  不快樂 對方當然不快樂
[00:03:57.900 --> 00:04:01.380]  被你這樣批評 被你這樣說完 生氣完
[00:04:01.380 --> 00:04:03.740]  你自己也不快樂的 是不是?
[00:04:03.740 --> 00:04:06.060]  其實都是在懲罰自己
[00:04:06.060 --> 00:04:08.420]  你生氣之後 心裡面都很不開心
[00:04:08.420 --> 00:04:09.900]  有時候甚至你過了之後
[00:04:09.900 --> 00:04:12.980]  你會驚訝 為什麼會說這樣的東西
[00:04:12.980 --> 00:04:15.980]  雖然有些後悔 但是已經出來了
[00:04:15.980 --> 00:04:17.660]  傷害已經來了
[00:04:17.660 --> 00:04:20.420]  所以這個全部都是當我們生氣的時候
[00:04:20.420 --> 00:04:23.100]  我們自己對著自己的經驗
[00:04:23.100 --> 00:04:25.260]  都是會有這樣的情緒
[00:04:25.260 --> 00:04:28.460]  也有這樣的情況 也有這樣的陷阱
[00:04:28.460 --> 00:04:29.820]  好了 現在我們看回
[00:04:29.820 --> 00:04:36.220]  究竟聖經 究竟神的話怎麼看這個憤怒呢?
[00:04:36.220 --> 00:04:40.180]  當然聖經有很多地方提到憤怒
[00:04:40.180 --> 00:04:41.340]  我和大家試一下
[00:04:41.340 --> 00:04:45.780]  在《特別新約》有兩個中文譯做憤怒、怒氣
[00:04:45.780 --> 00:04:50.020]  或者是怒怒 這些字的原來的意思
[00:04:50.020 --> 00:04:53.380]  我挑了三節比較有代表性的經文
[00:04:53.380 --> 00:04:55.740]  和大家試一下總結一幅這樣的圖畫
[00:04:55.740 --> 00:04:58.700]  聖經怎麼說關於憤怒
[00:04:58.700 --> 00:05:01.700]  第一幅圖畫對於大家來說
[00:05:01.700 --> 00:05:04.660]  可能都會記得很熟悉的
[00:05:04.660 --> 00:05:07.900]  就是《迦拉太書》第五章
[00:05:07.900 --> 00:05:11.740]  《迦拉太書》第五章裡面 如果大家有印象
[00:05:11.740 --> 00:05:13.940]  那裡記載了一個很美麗的描述
[00:05:13.940 --> 00:05:18.460]  就是叫做聖靈所結的果子 九個果子
[00:05:18.460 --> 00:05:21.300]  當這些果子是描述出來的時候
[00:05:21.300 --> 00:05:24.660]  很美麗的基督徒的圖畫
[00:05:24.660 --> 00:05:31.580]  人愛、喜樂、和平、恩慈、良善、忍耐、節制
[00:05:31.580 --> 00:05:37.180]  這些都是很美麗的一個基督徒的美德的圖畫
[00:05:37.180 --> 00:05:41.660]  不過今天我想跟大家不是集中看這個這麼美麗的圖畫
[00:05:41.660 --> 00:05:43.140]  如果你看回那段聖經
[00:05:43.140 --> 00:05:46.460]  聖經是有意 神的說話有意
[00:05:46.460 --> 00:05:50.940]  將這個這麼美麗的圖畫的上文下理
[00:05:50.940 --> 00:05:53.780]  夾雜著一個很強烈的對比
[00:05:53.780 --> 00:05:56.020]  剛剛相反的是什麼呢?
[00:05:56.020 --> 00:06:01.300]  聖經稱它為肉體的事
[00:06:01.300 --> 00:06:05.420]  肉體的事和這些聖靈所結的果子
[00:06:05.420 --> 00:06:10.060]  我們應該有的那幅美麗的圖畫是剛剛相反的
[00:06:10.060 --> 00:06:13.020]  今天我們就看看那些是什麼來的
[00:06:13.020 --> 00:06:15.740]  加拉太書第五章說
[00:06:15.740 --> 00:06:19.820]  肉體所行的事是顯而易見的
[00:06:19.820 --> 00:06:25.100]  就例如它列了一系列的內容出來
[00:06:25.100 --> 00:06:26.340]  就如什麼呢?
[00:06:26.340 --> 00:06:30.580]  淫亂污衛邪當 扮偶像行邪術
[00:06:30.580 --> 00:06:34.860]  仇恨憎恨忌恨憤怒
[00:06:34.860 --> 00:06:37.620]  原來希臘文是thumos
[00:06:37.620 --> 00:06:41.340]  憤怒 還有自私分黨 潔派
[00:06:41.340 --> 00:06:46.100]  疾盜 醉酒 謊言 和類似的事
[00:06:46.100 --> 00:06:49.540]  類似的事就是他們之間都有一種相同的
[00:06:49.540 --> 00:06:52.220]  比較接近的那種問題在哪裡
[00:06:52.220 --> 00:06:54.380]  這個問題我相信一路讀下去的時候
[00:06:54.380 --> 00:06:58.820]  這些描述你看到這個問題就是失控的
[00:06:58.820 --> 00:07:01.540]  爆炸性的
[00:07:01.540 --> 00:07:08.500]  這個就是憤怒其中一個很重要的一種危險
[00:07:08.500 --> 00:07:14.140]  和聖經不能夠接受警告我們的地方
[00:07:14.140 --> 00:07:16.980]  它會失控的
[00:07:16.980 --> 00:07:20.020]  thumos 剛才我們說希臘文這個字
[00:07:20.020 --> 00:07:23.780]  其實原文的意思是
[00:07:23.780 --> 00:07:26.500]  描述那些水 滾水
[00:07:26.500 --> 00:07:29.180]  然後不僅是滾 滾到死了
[00:07:29.180 --> 00:07:31.620]  這個就是thumos的意思
[00:07:31.620 --> 00:07:36.100]  我想說出來你心裡馬上就連起那個形象
[00:07:36.100 --> 00:07:40.020]  憤怒是一種爆炸性 爆到死了
[00:07:40.020 --> 00:07:42.180]  死了之後有破壞性
[00:07:42.180 --> 00:07:44.260]  破壞性就像怎樣撿手尾
[00:07:44.260 --> 00:07:46.220]  撿到手尾就已經傷了
[00:07:46.220 --> 00:07:47.980]  這個就是thumos
[00:07:47.980 --> 00:07:51.820]  聖經裡面描述的那個肉體的事
[00:07:51.820 --> 00:07:55.860]  就是包括了憤怒的那種特色
[00:07:55.860 --> 00:07:59.580]  另外一件我也很喜歡的想和大家一起分享的
[00:07:59.580 --> 00:08:07.140]  就是保羅在哥倫多侯書的12章裡面所說的說話
[00:08:07.140 --> 00:08:10.260]  在那裡保羅快要寫完這本書
[00:08:10.260 --> 00:08:13.980]  他心裡覺得很為難 很大的掙扎
[00:08:13.980 --> 00:08:17.540]  因為他很多年都沒有去哥倫多的教會了
[00:08:17.540 --> 00:08:19.540]  但是他和哥倫多的弟兄姊妹說
[00:08:19.540 --> 00:08:21.540]  我沒有去 我不來你們那裡
[00:08:21.540 --> 00:08:23.180]  因為我很怕
[00:08:23.180 --> 00:08:27.580]  我怕我來到你們會令我很失望
[00:08:27.580 --> 00:08:28.700]  為什麼會失望呢
[00:08:28.700 --> 00:08:30.780]  因為你們有這些表現
[00:08:30.780 --> 00:08:32.100]  我一想起的時候
[00:08:32.100 --> 00:08:33.900]  我恐怕我來到的時候
[00:08:33.900 --> 00:08:36.140]  我會罵你們
[00:08:36.140 --> 00:08:37.940]  你們對我失望
[00:08:37.940 --> 00:08:40.020]  我又對你們失望
[00:08:40.020 --> 00:08:40.900]  譬如什麼呢
[00:08:40.900 --> 00:08:44.140]  他又列了一些情況出來
[00:08:44.140 --> 00:08:45.340]  是令人失望的
[00:08:45.340 --> 00:08:47.060]  令保羅很失望的
[00:08:47.060 --> 00:08:50.340]  他說我看到你們有紛爭
[00:08:50.340 --> 00:08:51.660]  有嫉妒
[00:08:51.660 --> 00:08:52.500]  有惱怒
[00:08:52.500 --> 00:08:53.820]  又來了
[00:08:53.820 --> 00:08:55.700]  Dumont
[00:08:55.700 --> 00:08:57.060]  還有什麼自私
[00:08:57.060 --> 00:08:57.900]  毀謗
[00:08:57.900 --> 00:08:59.340]  才艷
[00:08:59.340 --> 00:09:00.260]  狂傲
[00:09:00.260 --> 00:09:01.780]  混亂的事
[00:09:01.780 --> 00:09:03.460]  這一大堆
[00:09:03.460 --> 00:09:05.620]  是會令保羅想起的時候
[00:09:05.620 --> 00:09:08.100]  我覺得很令我失望
[00:09:08.100 --> 00:09:09.700]  原來Dumont
[00:09:09.700 --> 00:09:12.660]  這個憤怒的表現
[00:09:12.660 --> 00:09:16.180]  另外一個特色就是令人憤怒
[00:09:16.180 --> 00:09:18.500]  令人失望
[00:09:18.500 --> 00:09:20.140]  就是說保羅我想起你們的時候
[00:09:20.140 --> 00:09:21.220]  我都很失望
[00:09:21.220 --> 00:09:22.740]  真的憤怒
[00:09:22.740 --> 00:09:23.740]  永遠都
[00:09:23.740 --> 00:09:26.460]  你當然是令對方失望
[00:09:26.460 --> 00:09:27.780]  你這樣的表現
[00:09:27.780 --> 00:09:29.220]  你這樣這樣講給他聽
[00:09:29.220 --> 00:09:33.340]  這樣來令他難受和傷害
[00:09:33.340 --> 00:09:36.140]  但是同時你自己也失望你自己
[00:09:36.140 --> 00:09:37.140]  我剛才說
[00:09:37.140 --> 00:09:38.180]  有時候我們都
[00:09:38.180 --> 00:09:39.740]  想一下我們自己的經驗
[00:09:39.740 --> 00:09:42.300]  有時候我們想完之後過了
[00:09:42.300 --> 00:09:43.020]  我自己想一下
[00:09:43.020 --> 00:09:45.260]  為什麼會這樣做
[00:09:45.260 --> 00:09:46.140]  那句話
[00:09:46.140 --> 00:09:48.900]  怎麼會說出這樣的說話
[00:09:48.900 --> 00:09:51.460]  說得這麼絕的
[00:09:51.460 --> 00:09:52.780]  雖然現在有一點點後悔
[00:09:52.780 --> 00:09:55.260]  但是傷害已經出來了
[00:09:55.260 --> 00:09:58.140]  甚至你道歉補償
[00:09:58.140 --> 00:10:00.220]  但是補償得有多少呢
[00:10:00.220 --> 00:10:01.620]  一個打爛了的花瓶
[00:10:01.620 --> 00:10:03.060]  你貼回去
[00:10:03.060 --> 00:10:05.660]  都已經是爛了
[00:10:05.660 --> 00:10:09.980]  這個就是那種很失望的結果
[00:10:09.980 --> 00:10:11.500]  是令人失望的
[00:10:11.500 --> 00:10:14.500]  聖經告訴我們
[00:10:14.500 --> 00:10:17.180]  第三個經文
[00:10:17.180 --> 00:10:20.420]  裡面加多了另外一個字
[00:10:20.420 --> 00:10:22.180]  主要聖經新約裡面
[00:10:22.180 --> 00:10:25.180]  用兩個字來描述這個老奴
[00:10:25.180 --> 00:10:26.540]  一個就是剛才所說的
[00:10:26.540 --> 00:10:29.260]  這個憤怒
[00:10:29.260 --> 00:10:32.100]  To Moss 這個字
[00:10:32.100 --> 00:10:33.860]  這裡第三段
[00:10:33.860 --> 00:10:35.900]  我想和大家一起思想
[00:10:35.900 --> 00:10:36.940]  可能對於大家來說
[00:10:36.940 --> 00:10:39.300]  都聽過也有些印象
[00:10:39.300 --> 00:10:41.620]  就是哥羅西書的第三章
[00:10:41.620 --> 00:10:44.860]  和伊弗所書的第四章
[00:10:44.860 --> 00:10:48.620]  那裡其實都同樣在說一件事
[00:10:48.620 --> 00:10:50.060]  那是什麼呢
[00:10:50.060 --> 00:10:51.860]  那就是基督徒
[00:10:51.860 --> 00:10:54.180]  當我們成為基督徒之後
[00:10:54.180 --> 00:10:56.140]  當我們成為神的兒女之後
[00:10:56.140 --> 00:11:00.020]  我們就好像要披上一件新的衣服
[00:11:00.020 --> 00:11:01.260]  披上新人
[00:11:01.260 --> 00:11:02.820]  大家記得嗎
[00:11:02.820 --> 00:11:04.980]  新的人應該有的衣服
[00:11:04.980 --> 00:11:07.020]  伊弗所書就說得更加清楚
[00:11:07.020 --> 00:11:09.780]  這件衣服是反映神的形象
[00:11:09.780 --> 00:11:12.660]  因為他按照神的形象做我們的時候
[00:11:12.660 --> 00:11:14.460]  給我們本來的心意
[00:11:14.460 --> 00:11:15.780]  所以我們基督徒
[00:11:15.780 --> 00:11:18.100]  從今之後就穿上一件新的衣服
[00:11:18.100 --> 00:11:19.460]  人們看到的時候
[00:11:19.460 --> 00:11:21.900]  透過我們的衣服就看到神是多麼的好
[00:11:21.900 --> 00:11:22.780]  多麼的美麗
[00:11:22.780 --> 00:11:25.540]  這個就說到我們的表現和我們的
[00:11:25.540 --> 00:11:27.380]  生命裡面那種氣質
[00:11:27.380 --> 00:11:29.260]  這個是穿上新人
[00:11:29.260 --> 00:11:33.100]  我想大家可能都記得這一節的金句
[00:11:33.100 --> 00:11:35.260]  不過今天就和大家一樣
[00:11:35.260 --> 00:11:37.060]  不單止說這一句
[00:11:37.060 --> 00:11:40.540]  我想和大家看回這兩段聖經裡面
[00:11:40.540 --> 00:11:43.260]  原來還有另外一面
[00:11:43.260 --> 00:11:47.700]  他說當我們要提醒我們自己要穿上新人的時候
[00:11:47.700 --> 00:11:50.940]  我們要脫掉舊衣服
[00:11:50.940 --> 00:11:53.260]  我們要脫去舊人
[00:11:53.260 --> 00:11:55.700]  脫掉舊衣服
[00:11:55.700 --> 00:11:57.700]  才可以穿上新衣服
[00:11:57.700 --> 00:12:00.220]  那脫去舊衣服是怎樣脫去呢
[00:12:00.220 --> 00:12:01.860]  表示什麼意思呢
[00:12:01.860 --> 00:12:02.540]  這裡呢
[00:12:02.540 --> 00:12:04.500]  原來他列了出來
[00:12:04.500 --> 00:12:05.740]  脫去什麼呢
[00:12:05.740 --> 00:12:10.260]  這件舊衣服包括了憤怒
[00:12:10.260 --> 00:12:12.860]  這個原文有個小小不同的意思
[00:12:12.860 --> 00:12:14.540]  Ogar
[00:12:14.540 --> 00:12:15.740]  Ogar這個字呢
[00:12:15.740 --> 00:12:17.180]  然後就No No
[00:12:17.180 --> 00:12:18.140]  Fumos
[00:12:18.140 --> 00:12:19.140]  惡毒
[00:12:19.140 --> 00:12:20.020]  毀謗
[00:12:20.020 --> 00:12:22.860]  以及粗言穢語就是粗口
[00:12:22.860 --> 00:12:24.420]  這些都是舊衣服來的
[00:12:24.420 --> 00:12:27.540]  這些舊衣服做了基督徒之後就要脫去它了
[00:12:27.540 --> 00:12:28.460]  要擺脫它
[00:12:28.460 --> 00:12:29.020]  脫去它
[00:12:29.020 --> 00:12:30.020]  不要它
[00:12:30.020 --> 00:12:32.260]  包括了Ogar
[00:12:32.260 --> 00:12:34.500]  就是這個憤怒
[00:12:34.500 --> 00:12:37.140]  包括了No No
[00:12:37.140 --> 00:12:38.940]  Ogar這個字呢
[00:12:38.940 --> 00:12:40.660]  就有一點點不同
[00:12:40.660 --> 00:12:42.660]  Ogar這個字都是憤怒
[00:12:42.660 --> 00:12:45.780]  不過剛才Fumos爆到寫完了
[00:12:45.780 --> 00:12:50.100]  有些人我們香港人很喜歡說
[00:12:50.100 --> 00:12:51.980]  氣到爆
[00:12:51.980 --> 00:12:53.660]  罵爆他
[00:12:53.660 --> 00:12:54.940]  很喜歡說爆字
[00:12:54.940 --> 00:12:55.860]  很全神的
[00:12:55.860 --> 00:12:57.060]  不過很要命
[00:12:57.060 --> 00:12:58.660]  這些字
[00:12:58.660 --> 00:13:01.220]  Ogar這個字呢
[00:13:01.220 --> 00:13:03.940]  就是講到一種失控的狀態
[00:13:03.940 --> 00:13:09.340]  差不多就好像一個火山裡面的熔岩一樣
[00:13:09.340 --> 00:13:10.940]  一碰就爆
[00:13:10.940 --> 00:13:13.020]  你不想爆你都爆
[00:13:13.020 --> 00:13:14.660]  一去到那個情況
[00:13:14.660 --> 00:13:18.580]  憤怒就是這種不能控制的那種情緒
[00:13:18.580 --> 00:13:20.860]  就是你已經成為一種習慣
[00:13:20.860 --> 00:13:23.060]  一碰見那個人
[00:13:23.060 --> 00:13:25.100]  一見到那些事
[00:13:25.100 --> 00:13:26.740]  你自然就會出來
[00:13:26.740 --> 00:13:28.220]  你的火就出來了
[00:13:28.220 --> 00:13:30.460]  你忍不住了
[00:13:30.460 --> 00:13:33.260]  我好像記得我和大家提過
[00:13:33.260 --> 00:13:34.340]  我有時候真的不是很明白
[00:13:34.340 --> 00:13:36.340]  不過我自己有時候也是這樣
[00:13:36.340 --> 00:13:39.860]  在電視上一見到那個人出來說話我就罵他
[00:13:39.860 --> 00:13:41.140]  他都還沒開口
[00:13:41.140 --> 00:13:41.980]  我都不知道他說什麼
[00:13:41.980 --> 00:13:42.540]  不要緊
[00:13:42.540 --> 00:13:43.340]  他說什麼都不要緊
[00:13:43.340 --> 00:13:44.860]  總有人罵的
[00:13:44.860 --> 00:13:46.100]  為什麼會變成這樣
[00:13:46.100 --> 00:13:47.580]  我有時候也很提醒我自己
[00:13:47.580 --> 00:13:49.140]  為什麼會變成這樣
[00:13:49.140 --> 00:13:50.620]  這麼負面的一個人
[00:13:50.620 --> 00:13:52.140]  整個人的性格情緒
[00:13:52.140 --> 00:13:53.620]  這個就是Ogar
[00:13:53.620 --> 00:13:56.700]  Ogar就是說那種失控的湧出來
[00:13:56.700 --> 00:13:59.620]  所以這兩個希臘文的字加起來
[00:13:59.620 --> 00:14:02.060]  我真的差不多想到一幅圖畫
[00:14:02.060 --> 00:14:03.980]  在聖經裡面那幅圖畫
[00:14:03.980 --> 00:14:05.940]  憤怒就好像一個火山一樣
[00:14:05.940 --> 00:14:08.580]  在外面看著好像沒事
[00:14:08.580 --> 00:14:11.340]  但裡面的熔岩都在滾
[00:14:11.340 --> 00:14:12.820]  一碰到就爆
[00:14:12.820 --> 00:14:14.300]  一爆就爆死
[00:14:14.300 --> 00:14:15.300]  你明白嗎
[00:14:15.300 --> 00:14:22.340]  這個就是聖經裡面所說的那種描述
[00:14:22.340 --> 00:14:26.940]  所以在聖經裡面我們只能說
[00:14:26.940 --> 00:14:29.420]  聖經告訴我們憤怒不是一件好事
[00:14:29.420 --> 00:14:32.260]  並且有很大的殺傷力
[00:14:32.260 --> 00:14:33.540]  他不僅失控
[00:14:33.540 --> 00:14:35.380]  而且有殺傷力
[00:14:35.380 --> 00:14:36.660]  我們看到的都是事實
[00:14:36.660 --> 00:14:38.580]  這個也描述得很真實
[00:14:38.580 --> 00:14:40.980]  當我們憤怒得很快
[00:14:40.980 --> 00:14:42.980]  反應得很快的時候
[00:14:42.980 --> 00:14:45.220]  我想十個穿了九個半
[00:14:45.220 --> 00:14:48.260]  不會再想究竟我反應得對不對
[00:14:48.260 --> 00:14:51.780]  很少有這樣的自己的反省
[00:14:51.780 --> 00:14:55.340]  變得很非理性
[00:14:55.340 --> 00:14:57.620]  很蠻不講理
[00:14:57.620 --> 00:14:59.060]  第二
[00:14:59.060 --> 00:15:00.820]  當我們憤怒的時候
[00:15:00.820 --> 00:15:05.260]  如果憤怒我們爆到一個無法控制的情況下
[00:15:05.260 --> 00:15:07.500]  會產生一個很大的攻擊
[00:15:07.500 --> 00:15:09.500]  不僅是你想踐踏對方
[00:15:09.500 --> 00:15:11.500]  並且你想破壞對方
[00:15:11.500 --> 00:15:14.460]  我覺得是很令我們心寒的
[00:15:14.460 --> 00:15:17.900]  有時候一個人在憤怒的時候
[00:15:17.900 --> 00:15:21.340]  他會變得很想破壞
[00:15:21.340 --> 00:15:23.060]  很想傷害對方
[00:15:23.060 --> 00:15:24.820]  有時候未必是用行動出來
[00:15:24.820 --> 00:15:26.660]  但有時候是語言的暴力
[00:15:26.660 --> 00:15:29.540]  甚至心底裡的咒詛
[00:15:29.540 --> 00:15:32.020]  這件事我覺得在聖經裡面
[00:15:32.020 --> 00:15:38.540]  很提醒我們這是一個很危險的殺傷力
[00:15:38.540 --> 00:15:40.820]  我和我太太在加拿大的時候
[00:15:40.820 --> 00:15:44.380]  也有幫助一些不同的家庭夫婦的關係
[00:15:44.380 --> 00:15:48.020]  有些夫婦的關係真的很糟糕
[00:15:48.020 --> 00:15:51.860]  我們曾經幫那兩對夫婦吵架的時候
[00:15:51.860 --> 00:15:54.220]  發生衝突的時候
[00:15:54.220 --> 00:15:55.740]  他們有這樣的習慣
[00:15:55.740 --> 00:15:59.420]  將對方最喜歡的東西來破壞
[00:15:59.420 --> 00:16:01.820]  真的非常毒
[00:16:01.820 --> 00:16:06.460]  你最喜歡聽的CD和唱片
[00:16:06.460 --> 00:16:09.420]  我就拿出來破壞
[00:16:09.420 --> 00:16:12.420]  這輛車是最寶貴的車
[00:16:12.420 --> 00:16:13.420]  我就將它扔在磚頭上
[00:16:13.420 --> 00:16:14.300]  我真的見過
[00:16:14.300 --> 00:16:17.500]  在車房門口扔在磚頭上
[00:16:17.500 --> 00:16:20.140]  就將你的防空玻璃打破
[00:16:20.140 --> 00:16:22.260]  我老公說你試試吧
[00:16:22.260 --> 00:16:24.660]  一踩油門就撞死你
[00:16:24.780 --> 00:16:26.780]  我們站在旁邊
[00:16:26.780 --> 00:16:29.980]  我和我太太不知道怎麼辦
[00:16:29.980 --> 00:16:32.340]  人會變成這樣
[00:16:32.340 --> 00:16:33.820]  平時不是這樣的
[00:16:33.820 --> 00:16:38.300]  為什麼憤怒的時候會變得這麼失控
[00:16:38.300 --> 00:16:41.780]  還有我們剛才說
[00:16:41.780 --> 00:16:45.980]  當你這種憤怒慢慢積聚的時候
[00:16:45.980 --> 00:16:50.380]  很容易會變成你整個人性格的一部分
[00:16:50.380 --> 00:16:53.180]  當憤怒成為習慣的時候
[00:16:53.180 --> 00:16:55.500]  你就會發現原來
[00:16:55.500 --> 00:17:02.900]  竟然可以這麼經常去表示負面的思想
[00:17:02.900 --> 00:17:03.660]  我這樣說的時候
[00:17:03.660 --> 00:17:06.020]  我相信大家會有共鳴
[00:17:06.020 --> 00:17:08.420]  不信你試試從今天下午到明天早上
[00:17:08.420 --> 00:17:11.500]  你看看我們周圍的人
[00:17:11.500 --> 00:17:13.740]  你聽聽周圍的人說話
[00:17:13.740 --> 00:17:17.180]  甚至你留意一下你自己
[00:17:17.180 --> 00:17:19.540]  為什麼這麼負面
[00:17:19.540 --> 00:17:21.340]  不用一定這麼說
[00:17:21.340 --> 00:17:23.340]  從我的角度來看為什麼這麼負面
[00:17:23.340 --> 00:17:27.660]  我記得講完這堂課之後
[00:17:27.660 --> 00:17:29.860]  有位弟兄跟我說過
[00:17:29.860 --> 00:17:30.540]  我就是這樣
[00:17:30.540 --> 00:17:31.540]  我對我兒子就是這樣
[00:17:31.540 --> 00:17:33.500]  每次一開口都沒有好事
[00:17:33.500 --> 00:17:35.220]  我說是啊
[00:17:35.220 --> 00:17:36.420]  難道你兒子一點都沒有好事
[00:17:36.420 --> 00:17:37.500]  因為你最疼愛他
[00:17:37.500 --> 00:17:39.420]  為什麼一開口都不知道為什麼
[00:17:39.420 --> 00:17:40.820]  一開口就責罵他
[00:17:40.820 --> 00:17:42.980]  一開口就說他
[00:17:42.980 --> 00:17:44.580]  責罵不出來
[00:17:44.580 --> 00:17:47.580]  這個已經成為心裡面一種
[00:17:47.580 --> 00:17:54.220]  那個怒氣已經成為你生命性格的一個部分
[00:17:54.220 --> 00:17:58.460]  你的怒氣已經成為你身體裡面的熔岩
[00:17:58.460 --> 00:18:01.100]  這個就是很嚴重
[00:18:01.100 --> 00:18:03.740]  好了我們講了這麼多聖經怎麼看
[00:18:03.740 --> 00:18:09.220]  怎麼提醒和警告我們關於憤怒
[00:18:09.220 --> 00:18:11.020]  我相信如果我停在這裡
[00:18:11.020 --> 00:18:13.420]  大家回去不要生氣了
[00:18:13.420 --> 00:18:17.260]  你不會放過我的
[00:18:17.260 --> 00:18:20.700]  坦白講誰沒有憤怒過呢
[00:18:20.700 --> 00:18:24.100]  誰沒有試過有這樣的情緒呢
