
[00:00:00.000 --> 00:00:03.060]  大家一定會記得我們這一兩年一直強調
[00:01:45.200 --> 00:01:47.400]  如果你說我甚麼都不做
[00:01:47.400 --> 00:01:49.400]  我喜歡跳下來
[00:01:49.400 --> 00:01:53.600]  如果你說你從山頂跳下來山腳
[00:01:53.600 --> 00:01:55.800]  是有自然的定律
[00:01:55.800 --> 00:01:57.200]  就是地心吸力
[00:01:57.600 --> 00:01:59.200]  你會向下跌
[00:01:59.200 --> 00:02:01.200]  你會粉身碎骨
[00:02:01.200 --> 00:02:04.400]  這個定律是不會改變的
[00:02:04.400 --> 00:02:07.400]  你有不同的形式行下山
[00:02:07.400 --> 00:02:10.800]  但是你如果跳下來是會死的
[00:02:10.800 --> 00:02:13.600]  聖經所描述的真理
[00:02:13.600 --> 00:02:15.600]  是永恆的道
[00:02:15.600 --> 00:02:19.300]  聖經提到天地都會改變
[00:02:19.300 --> 00:02:22.600]  但是神的話一點一滑都不能改變
[00:02:22.600 --> 00:02:25.100]  我們所相信的
[00:02:25.100 --> 00:02:26.800]  聖經所說的真道
[00:02:27.100 --> 00:02:29.700]  就是生命的自然的規律
[00:02:29.700 --> 00:02:33.800]  你不願意跟隨神的真理
[00:02:33.800 --> 00:02:37.000]  就要面對違背真理的後果
[00:02:37.000 --> 00:02:40.200]  聖經上上勉勵我們
[00:02:40.200 --> 00:02:42.500]  要堅守著神的道
[00:02:42.500 --> 00:02:46.400]  因為神的道是生命的永恆的道
[00:02:46.400 --> 00:02:51.800]  因此當你體會這個重要的方向的時候
[00:02:51.800 --> 00:02:54.600]  你就明白為甚麼尤大叔這麼緊張
[00:02:54.900 --> 00:02:58.600]  要勉勵我們要竭力去維護真道
[00:02:58.600 --> 00:03:00.200]  我們一起看看聖經
[00:03:00.200 --> 00:03:02.700]  在開始的時候
[00:03:02.700 --> 00:03:03.800]  聖經就提及
[00:03:03.800 --> 00:03:07.400]  凡是屬神的人有三種生命的狀況
[00:03:07.400 --> 00:03:09.300]  第一節說
[00:03:09.300 --> 00:03:10.900]  耶穌基督的僕人
[00:03:10.900 --> 00:03:12.600]  雅各的兄弟尤大
[00:03:12.600 --> 00:03:15.000]  寫信給那些被召的人
[00:03:15.000 --> 00:03:17.800]  就是在乎神裡蒙愛
[00:03:17.800 --> 00:03:22.100]  並且為了耶穌基督而蒙受保守的人
[00:03:23.000 --> 00:03:26.100]  首先說我們是那些被召的人
[00:03:26.100 --> 00:03:26.800]  第一
[00:03:26.800 --> 00:03:29.100]  我們是被神所呼召
[00:03:29.100 --> 00:03:32.300]  出黑暗 進入光明的
[00:03:32.300 --> 00:03:34.400]  這裡所說的被召
[00:03:34.400 --> 00:03:37.500]  特別是我們是被神拯救出來
[00:03:37.500 --> 00:03:38.900]  離開罪惡
[00:03:38.900 --> 00:03:42.500]  你和我身上有神的呼召
[00:03:42.500 --> 00:03:44.900]  羅馬書就提及
[00:03:44.900 --> 00:03:49.700]  神呼召我們成為了祂的兒女
[00:03:50.100 --> 00:03:53.800]  奉召作聖傑的眾人
[00:03:53.800 --> 00:03:55.600]  作聖徒的眾人
[00:03:55.600 --> 00:03:57.000]  因此你記得
[00:03:57.000 --> 00:03:59.200]  我們是蒙召的
[00:03:59.200 --> 00:04:00.900]  第二節說到
[00:04:00.900 --> 00:04:04.100]  我們在父神的愛裡面
[00:04:04.100 --> 00:04:05.700]  是蒙愛的
[00:04:05.700 --> 00:04:10.100]  我們是被神的愛四面環繞我們
[00:04:10.100 --> 00:04:11.900]  有時候你感覺到
[00:04:11.900 --> 00:04:13.500]  有時候感覺不到
[00:04:13.500 --> 00:04:16.100]  但是聖經的應許是真實的
[00:04:16.100 --> 00:04:16.900]  聖經的應許
[00:04:16.900 --> 00:04:20.200]  神的慈愛永遠不會離開屬神的人
[00:04:20.200 --> 00:04:22.900]  所以你要常常牢記
[00:04:22.900 --> 00:04:25.600]  神的慈愛圍繞你
[00:04:25.600 --> 00:04:27.500]  你是蒙愛的人
[00:04:27.500 --> 00:04:28.800]  第三
[00:04:28.800 --> 00:04:32.900]  聖經提到為了耶穌基督而蒙保守的人
[00:04:32.900 --> 00:04:35.700]  這裡可以說是蒙保守
[00:04:35.700 --> 00:04:37.300]  向著耶穌基督
[00:04:37.300 --> 00:04:40.800]  或者說直到耶穌基督回來的日子
[00:04:40.800 --> 00:04:44.200]  我們是蒙受神保守的
[00:04:44.200 --> 00:04:46.300]  就算生活很多的衝擊
[00:04:46.700 --> 00:04:48.700]  就算有很多各樣的危難
[00:04:48.700 --> 00:04:52.300]  但你知道神仍然保守著你
[00:04:52.300 --> 00:04:55.500]  只要你不離開上帝
[00:04:55.500 --> 00:04:58.300]  你仍然在神的保護裡面
[00:04:58.300 --> 00:05:00.400]  所以聖經清楚說
[00:05:00.400 --> 00:05:01.800]  我們有三重的
[00:05:01.800 --> 00:05:03.600]  神給我們的恩典
[00:05:03.600 --> 00:05:04.300]  第一
[00:05:04.300 --> 00:05:06.200]  我們是蒙召的
[00:05:06.200 --> 00:05:07.700]  第二
[00:05:07.700 --> 00:05:09.500]  我們是蒙愛的
[00:05:09.500 --> 00:05:10.700]  第三
[00:05:10.700 --> 00:05:11.900]  是什麼呢?
[00:05:11.900 --> 00:05:14.600]  是蒙保守的
[00:05:15.700 --> 00:05:17.500]  我們屬神的人
[00:05:17.500 --> 00:05:20.800]  在神的面前常常感恩
[00:05:20.800 --> 00:05:23.700]  因為我們的確是蒙恩的人
[00:05:23.700 --> 00:05:25.900]  在這幾種的情況之下
[00:05:25.900 --> 00:05:28.900]  聖經就提到下面的第三節
[00:05:28.900 --> 00:05:32.800]  當時猶大這樣說
[00:05:32.800 --> 00:05:34.000]  他說:親愛的
[00:05:34.000 --> 00:05:37.500]  我曾經迫切地想寫信給你們
[00:05:37.500 --> 00:05:40.900]  論道我們共享的舊恩
[00:05:40.900 --> 00:05:44.700]  這本書是猶大所寫的
[00:05:45.500 --> 00:05:46.700]  有多少章呢?
[00:05:46.700 --> 00:05:49.700]  沒有二十章
[00:05:49.700 --> 00:05:51.300]  是一章
[00:05:51.300 --> 00:05:53.900]  所以你讀的時候只讀第幾節
[00:05:53.900 --> 00:05:56.900]  猶大有些人問是誰呢?
[00:05:56.900 --> 00:05:58.100]  你不要誤會
[00:05:58.100 --> 00:05:59.900]  不是殺耶穌
[00:05:59.900 --> 00:06:02.100]  出賣耶穌的猶大
[00:06:02.100 --> 00:06:05.900]  他是耶穌肉身的兄弟
[00:06:05.900 --> 00:06:07.700]  雅各呢?
[00:06:07.700 --> 00:06:10.100]  雅各也是耶穌肉身的兄弟
[00:06:10.100 --> 00:06:12.900]  後來成為了教會重要的領袖
[00:06:12.900 --> 00:06:14.500]  所以開始第一節
[00:06:14.500 --> 00:06:15.700]  猶大就說
[00:06:15.700 --> 00:06:18.900]  他說:雅各的兄弟猶大
[00:06:18.900 --> 00:06:20.100]  沒錯
[00:06:20.100 --> 00:06:21.900]  他是耶穌肉身的兄弟
[00:06:21.900 --> 00:06:22.900]  但他清楚知道
[00:06:22.900 --> 00:06:25.900]  耶穌基督是復活了的救主
[00:06:25.900 --> 00:06:27.900]  所以一開始他就說
[00:06:27.900 --> 00:06:31.100]  我是耶穌基督的僕人
[00:06:31.100 --> 00:06:33.500]  我是奴僕而已
[00:06:33.500 --> 00:06:35.300]  他清楚知道
[00:06:35.300 --> 00:06:37.600]  這位的基督耶穌
[00:06:37.600 --> 00:06:40.100]  他是復活了的救主
[00:06:40.100 --> 00:06:42.100]  因此他很想將關於
[00:06:42.100 --> 00:06:44.100]  舊恩的一般道理
[00:06:44.200 --> 00:06:47.300]  很清楚地再講述給弟兄姐妹知道
[00:06:47.300 --> 00:06:50.800]  讓弟兄姐妹明白舊恩的道理
[00:06:50.800 --> 00:06:53.900]  但突然間他好像有些轉變
[00:06:53.900 --> 00:06:55.800]  你看看第三節中間
[00:06:55.800 --> 00:06:59.700]  他說:現在我更覺得
[00:06:59.700 --> 00:07:02.300]  必須寫信勸勉你們
[00:07:02.300 --> 00:07:05.100]  要竭力維護從前
[00:07:05.100 --> 00:07:09.200]  一次就全交給了聖徒的信仰
[00:07:09.200 --> 00:07:12.100]  突然間好像他心裏有些轉變
[00:07:12.100 --> 00:07:14.800]  看到教會一些緊急的處境
[00:07:14.800 --> 00:07:17.400]  當時出現了假的教師
[00:07:17.400 --> 00:07:19.800]  有異端在教會出現
[00:07:19.800 --> 00:07:21.700]  猶太人知道這個時候
[00:07:21.700 --> 00:07:23.300]  要針對著這些問題
[00:07:23.300 --> 00:07:24.800]  你們要講解
[00:07:24.800 --> 00:07:27.700]  很清楚地向弟兄姐妹表明
[00:07:27.700 --> 00:07:31.300]  你們要竭力去維護著真理
[00:07:31.300 --> 00:07:33.400]  是甚麼真理呢?
[00:07:33.400 --> 00:07:34.500]  聖經就說
[00:07:34.500 --> 00:07:36.700]  是從前一次過
[00:07:36.700 --> 00:07:40.500]  就全交給了聖徒的信仰
[00:07:41.700 --> 00:07:43.700]  聖經所說的真理
[00:07:43.700 --> 00:07:45.800]  不只是過渡期
[00:07:45.800 --> 00:07:48.000]  或者說是部分的真理
[00:07:48.000 --> 00:07:50.000]  聖經說到福音的真理
[00:07:50.000 --> 00:07:52.600]  是一個全被已經完全
[00:07:52.600 --> 00:07:55.200]  講述給我們知道的真理
[00:07:55.200 --> 00:07:58.800]  《遠離留心》聖經希伯來書第一章就提到
[00:07:58.800 --> 00:08:00.300]  神在歷史當中
[00:08:00.300 --> 00:08:03.200]  透過很多的列祖和先知
[00:08:03.200 --> 00:08:04.700]  多次託方
[00:08:04.700 --> 00:08:07.900]  曉喻給我們知道有關神的道理
[00:08:07.900 --> 00:08:10.100]  但在末世的時候
[00:08:10.100 --> 00:08:11.400]  耶穌基督降臨
[00:08:11.900 --> 00:08:14.000]  大家留意聖經的觀念就是
[00:08:14.000 --> 00:08:16.100]  耶穌基督降臨的時候
[00:08:16.100 --> 00:08:18.500]  末世已經開始了
[00:08:18.500 --> 00:08:20.900]  耶穌基督更清晰地
[00:08:20.900 --> 00:08:23.000]  親自將神的道理
[00:08:23.000 --> 00:08:24.800]  曉喻給我們知道
[00:08:24.800 --> 00:08:27.900]  而祂清楚地將整個福音
[00:08:27.900 --> 00:08:30.300]  完整地向我們講述
[00:08:30.300 --> 00:08:32.700]  所以後來你會留意到
[00:08:32.700 --> 00:08:35.900]  當保羅對加勒太人說的時候
[00:08:35.900 --> 00:08:37.900]  他說如果有任何人
[00:08:37.900 --> 00:08:40.300]  甚至是我自己
[00:08:40.700 --> 00:08:42.900]  甚至是天使來到
[00:08:42.900 --> 00:08:45.200]  向你們傳另外一個福音
[00:08:45.200 --> 00:08:48.100]  和我原本所講的不同
[00:08:48.100 --> 00:08:51.400]  他就應該受咒咒
[00:08:51.400 --> 00:08:54.900]  因為除了所傳的福音之外
[00:08:54.900 --> 00:08:56.500]  沒有真正的福音
[00:08:56.500 --> 00:08:59.700]  人偏信了假的福音
[00:08:59.700 --> 00:09:01.300]  帶來的是死亡
[00:09:01.300 --> 00:09:04.900]  所以這些人是應當受咒咒的
[00:09:04.900 --> 00:09:08.000]  因此你所領受的福音
[00:09:08.000 --> 00:09:09.600]  是聖經所描述的一個
[00:09:09.600 --> 00:09:11.700]  已經是完整的福音
[00:09:11.700 --> 00:09:13.000]  傳遍的福音
[00:09:13.000 --> 00:09:15.500]  是一位超越一切的耶穌基督
[00:09:15.500 --> 00:09:19.100]  所帶來給我們完整的真道
[00:09:19.100 --> 00:09:21.400]  因此聖經就說
[00:09:21.400 --> 00:09:23.600]  你要竭力去維護
[00:09:23.600 --> 00:09:25.700]  這個完整的真道
[00:09:25.700 --> 00:09:27.800]  不要讓人去增添
[00:09:27.800 --> 00:09:29.700]  去刪減
[00:09:29.700 --> 00:09:32.400]  今天很多人
[00:09:32.400 --> 00:09:35.600]  就會覺得聖經已經過時了
[00:09:35.600 --> 00:09:37.800]  用我們現在的說話來講
[00:09:37.800 --> 00:09:39.200]  很out(過時)了
[00:09:39.200 --> 00:09:42.900]  很多人說聖經已經太保守了
[00:09:42.900 --> 00:09:44.400]  不適合這個時代了
[00:09:44.400 --> 00:09:48.400]  面對不了這個時代的各樣的處境
[00:09:48.400 --> 00:09:51.800]  有一個小故事可能你聽過
[00:09:51.800 --> 00:09:55.400]  一位在西方的白人朋友
[00:09:55.400 --> 00:09:57.200]  去到非洲
[00:09:57.200 --> 00:09:59.800]  去到一個很落後的部族
[00:09:59.800 --> 00:10:03.600]  見到一位黑人坐在樹底看書
[00:10:03.600 --> 00:10:05.500]  他就走過去
[00:10:05.500 --> 00:10:07.100]  看看他在看甚麼書
[00:10:07.200 --> 00:10:07.800]  一看
[00:10:07.800 --> 00:10:09.600]  哦 正在讀聖經
[00:10:09.600 --> 00:10:12.400]  這個白人就走過去
[00:10:12.400 --> 00:10:14.000]  跟這位黑人說
[00:10:14.000 --> 00:10:16.800]  你們還看這些東西嗎
[00:10:16.800 --> 00:10:20.000]  聖經已經過時了
[00:10:20.000 --> 00:10:23.300]  我們西方人已經不看聖經了
[00:10:23.300 --> 00:10:25.800]  現在這些古老的東西
[00:10:25.800 --> 00:10:27.300]  哪有用的
[00:10:27.300 --> 00:10:31.800]  這位黑人停了一會
[00:10:31.800 --> 00:10:34.000]  然後抬頭看著他
[00:10:34.700 --> 00:10:35.500]  是嗎?
[00:10:35.500 --> 00:10:37.500]  聖經過時了嗎?
[00:10:37.500 --> 00:10:40.100]  如果過時
[00:10:40.100 --> 00:10:43.900]  你今天就會已經在我的肚子裏面了
[00:10:43.900 --> 00:10:46.700]  他意思是說
[00:10:46.700 --> 00:10:49.500]  因為他們的民族是食人族
[00:10:49.500 --> 00:10:51.900]  在非洲過去歷史裏面
[00:10:51.900 --> 00:10:53.500]  是吃了很多人
[00:10:53.500 --> 00:10:55.900]  但有福音傳到他們當中
[00:10:55.900 --> 00:10:58.500]  因此他們是領受了福音
[00:10:58.500 --> 00:11:00.500]  整個民族經歷改變
[00:11:00.900 --> 00:11:04.900]  因此他們開始有很好的發展和生活
[00:11:04.900 --> 00:11:07.100]  如果不是因為聖經
[00:11:07.100 --> 00:11:09.500]  這位白人去到他們中間
[00:11:09.500 --> 00:11:11.500]  已經一早被他們吃了
[00:11:11.500 --> 00:11:12.900]  進了他們的肚子
[00:11:12.900 --> 00:11:17.500]  很多人以為聖經是已經過時
[00:11:17.500 --> 00:11:20.300]  但聖經清楚講述一件事實
[00:11:20.300 --> 00:11:23.900]  就是神用他的道創造天地
[00:11:23.900 --> 00:11:26.900]  天地都會廢去
[00:11:26.900 --> 00:11:30.900]  但神的話一點一滑都不能廢去
[00:11:30.900 --> 00:11:32.700]  因此聖經提及
[00:11:32.700 --> 00:11:36.300]  聖經的真理是永恆的道
[00:11:36.300 --> 00:11:40.300]  在末世當主耶穌再回來的時候
[00:11:40.300 --> 00:11:44.500]  他要按照他的道來審判這個世界
[00:11:44.500 --> 00:11:47.900]  當你這樣去了解的時候
[00:11:47.900 --> 00:11:50.900]  你就發覺這個世界很多人用不同的方法
[00:11:50.900 --> 00:11:53.500]  希望你不再去理會聖經
[00:11:53.500 --> 00:11:56.300]  但因此猶大就說
[00:11:56.300 --> 00:12:00.100]  你要竭力去維護著真道
[00:12:00.100 --> 00:12:03.500]  其中有一個常常見到的問題
[00:12:03.500 --> 00:12:05.100]  你看回第四節
[00:12:05.100 --> 00:12:10.300]  有些人已經混進去基督教教會裏面
[00:12:10.300 --> 00:12:15.100]  但神經早判定這些人要面對著刑罰
[00:12:15.100 --> 00:12:16.900]  有一個特點
[00:12:16.900 --> 00:12:20.100]  這些人把我們神的恩典
[00:12:20.100 --> 00:12:23.500]  當作放縱情慾的藉口
[00:12:24.500 --> 00:12:26.500]  這些人有一種情況就是
[00:12:26.500 --> 00:12:28.300]  認為神有慈愛的
[00:12:28.300 --> 00:12:29.500]  神有恩典的
[00:12:29.500 --> 00:12:33.500]  因此他們就可以隨便放縱自己的情慾
[00:12:33.500 --> 00:12:35.500]  可能你也聽過
[00:12:35.500 --> 00:12:38.900]  傳媒也會有不同的信息告訴你
[00:12:38.900 --> 00:12:40.500]  如果有一位上帝
[00:12:40.500 --> 00:12:43.300]  他是慈愛的、有恩典的
[00:12:43.300 --> 00:12:46.300]  當然他不會歧視人
[00:12:46.300 --> 00:12:52.300]  那些異性婚姻和同性婚姻
[00:12:52.500 --> 00:12:54.500]  神也一樣那麼愛他們
[00:12:54.500 --> 00:12:56.900]  他不會歧視他們的
[00:12:56.900 --> 00:12:58.900]  是不是?
[00:12:58.900 --> 00:13:01.100]  有人告訴你
[00:13:01.100 --> 00:13:04.100]  現在世界上很多人都是遲婚的
[00:13:04.100 --> 00:13:05.100]  很遲才結婚
[00:13:05.100 --> 00:13:07.300]  人有性慾的需要
[00:13:07.300 --> 00:13:10.500]  在結婚之前很需要得到滿足
[00:13:10.500 --> 00:13:12.500]  所以婚前的性行為
[00:13:12.500 --> 00:13:14.500]  神一定體諒他們
[00:13:14.500 --> 00:13:16.700]  神一定會接受他們
[00:13:16.700 --> 00:13:18.300]  因為神是慈愛的
[00:13:18.300 --> 00:13:20.700]  是不是?
[00:13:22.100 --> 00:13:23.100]  有人告訴你
[00:13:23.100 --> 00:13:25.500]  兩個大學生一起同居
[00:13:25.500 --> 00:13:28.100]  神一定會體恤他們的
[00:13:28.100 --> 00:13:30.100]  因為你知道兩個人一起住
[00:13:30.100 --> 00:13:31.300]  會省很多錢
[00:13:31.300 --> 00:13:34.900]  很多時候省了很多
[00:13:34.900 --> 00:13:36.900]  兩個人又不用那麼麻煩
[00:13:36.900 --> 00:13:39.100]  要找時間約會
[00:13:39.100 --> 00:13:41.500]  因此上帝明白的
[00:13:41.500 --> 00:13:43.500]  上帝會體恤他們的
[00:13:43.500 --> 00:13:45.300]  是不是?
[00:13:45.300 --> 00:13:49.100]  有很多不同的意念告訴你
[00:13:49.100 --> 00:13:50.300]  神是慈愛的
[00:13:50.300 --> 00:13:54.300]  因此可以做任何認為是好的事情
[00:13:54.300 --> 00:13:57.300]  但你記得聖經羅馬書第六章
[00:13:57.300 --> 00:13:58.900]  我們上一集讀的經文
[00:13:58.900 --> 00:14:00.700]  聖經就清楚地說
[00:14:00.700 --> 00:14:04.900]  我們可以仍在罪中
[00:14:04.900 --> 00:14:08.100]  叫恩典顯多嗎?
[00:14:08.100 --> 00:14:10.100]  我們在罪裡面
[00:14:10.100 --> 00:14:12.300]  讓神的恩典再彰顯多些出來
[00:14:12.300 --> 00:14:13.700]  去幫助我們
[00:14:13.700 --> 00:14:14.900]  可不可以呢?
[00:14:14.900 --> 00:14:17.100]  聖經四個字很簡單
[00:14:17.100 --> 00:14:17.900]  直接說
[00:14:17.900 --> 00:14:19.900]  斷乎不可
[00:14:20.900 --> 00:14:23.700]  因為我們已經在罪中死了的人
[00:14:23.700 --> 00:14:26.700]  豈可仍在罪中活著呢?
[00:14:26.700 --> 00:14:29.700]  今天
[00:14:29.700 --> 00:14:31.700]  聖經清楚讓我們知道
[00:14:31.700 --> 00:14:34.700]  神來到將真理賜給我們
[00:14:34.700 --> 00:14:37.700]  是有恩典和真理的
[00:14:37.700 --> 00:14:38.700]  你記得
[00:14:38.700 --> 00:14:39.500]  聖經說到
[00:14:39.500 --> 00:14:42.300]  「充充滿滿有恩典有真理
[00:14:42.300 --> 00:14:44.700]  義者是不能夠分割的」
[00:14:44.700 --> 00:14:46.300]  我們感謝神
[00:14:46.300 --> 00:14:48.700]  神給我們教會有恩典留
[00:14:48.700 --> 00:14:49.700]  還有呢
[00:14:50.500 --> 00:14:52.500]  有真理留
[00:14:52.500 --> 00:14:55.500]  義者是不能夠分割的
[00:14:55.500 --> 00:14:58.500]  如果你只說愛心
[00:14:58.500 --> 00:15:01.500]  有些時候會變成溺愛
[00:15:01.500 --> 00:15:04.500]  有些時候會變成濫愛
[00:15:04.500 --> 00:15:07.500]  但是聖經裡面所說的真理
[00:15:07.500 --> 00:15:10.300]  必定在真理和愛心當中
[00:15:10.300 --> 00:15:12.500]  互相配合著
[00:15:12.500 --> 00:15:14.500]  你記得聖經所說
[00:15:14.500 --> 00:15:17.500]  「愛是不喜歡不義
[00:15:18.100 --> 00:15:19.700]  只喜歡」
[00:15:19.700 --> 00:15:20.700]  什麼?
[00:15:20.700 --> 00:15:22.100]  真理
[00:15:22.100 --> 00:15:24.500]  從真理的角度
[00:15:24.500 --> 00:15:26.700]  看到一個人將會跌倒
[00:15:26.700 --> 00:15:28.700]  正在走到懸崖邊
[00:15:28.700 --> 00:15:30.500]  你不會說
[00:15:30.500 --> 00:15:32.700]  「由他吧 他喜歡嘛」
[00:15:32.700 --> 00:15:35.100]  「他兩個人一起跳下去」
[00:15:35.100 --> 00:15:36.700]  「沒有傷害第三者」
[00:15:36.700 --> 00:15:38.300]  「由他們跳下去吧」
[00:15:38.300 --> 00:15:41.100]  但是真理的角度就是
[00:15:41.100 --> 00:15:43.300]  愛是會虧欠他
[00:15:43.300 --> 00:15:46.100]  是會希望他不會因為
[00:15:46.100 --> 00:15:49.500]  行錯路以致自己受傷害
[00:15:49.500 --> 00:15:53.100]  因此愛是不喜歡不義
[00:15:53.100 --> 00:15:55.300]  只喜歡真理
[00:15:55.300 --> 00:15:57.300]  這是真正的愛
[00:15:57.300 --> 00:15:59.500]  今天很多人
[00:15:59.500 --> 00:16:02.300]  他只是說有恩典 有愛
[00:16:02.300 --> 00:16:04.300]  所以可以放縱情慾
[00:16:04.300 --> 00:16:05.900]  聖經就說
[00:16:05.900 --> 00:16:10.100]  這些情形是會面對著神的刑罰
[00:16:10.100 --> 00:16:12.900]  當然第二種特徵你會看到
[00:16:12.900 --> 00:16:15.700]  就是有人否認第四節最後說
[00:16:16.700 --> 00:16:19.300]  「並且否認獨一的主宰
[00:16:19.300 --> 00:16:21.500]  我們的主耶穌基督」
[00:16:21.500 --> 00:16:25.700]  我們說到東方閃斷這個邪教的時候
[00:16:25.700 --> 00:16:27.700]  你會知道
[00:16:27.700 --> 00:16:31.900]  說的是有第二個育身再現的基督
[00:16:31.900 --> 00:16:34.300]  來到世上 是女的基督
[00:16:34.300 --> 00:16:38.700]  不再承認耶穌是唯一的真神
[00:16:38.700 --> 00:16:41.500]  也不再承認耶穌是基督
[00:16:41.500 --> 00:16:44.300]  你看到世界上很多不同的異端
[00:16:44.300 --> 00:16:46.100]  一個核心的問題
[00:16:46.100 --> 00:16:49.100]  就是否定耶穌基督的神聖
[00:16:49.100 --> 00:16:52.300]  以致人不再尋求耶穌基督
[00:16:52.300 --> 00:16:55.500]  轉而走向一些偏差的路
[00:16:55.500 --> 00:16:57.900]  所以聖經就提及
[00:16:57.900 --> 00:17:02.300]  在這個時候會出現這些事情
[00:17:02.300 --> 00:17:03.900]  而猶太就說
[00:17:03.900 --> 00:17:08.300]  這些是竭力去維護著純正的真理
[00:17:08.300 --> 00:17:10.900]  然後聖經再說出
[00:17:10.900 --> 00:17:13.300]  我們再看第五節到第七節
[00:17:13.700 --> 00:17:17.100]  就提及有三個歷史上的事例
[00:17:17.100 --> 00:17:18.500]  成為了尷尬
[00:17:18.500 --> 00:17:21.100]  免得我們陷入一些陷阱裏面
[00:17:21.100 --> 00:17:23.500]  我們一起看看第五節
[00:17:23.500 --> 00:17:28.100]  「雖然這一切事情你們都早已知道
[00:17:28.100 --> 00:17:30.700]  我仍然要提醒你們」
[00:17:30.700 --> 00:17:33.700]  這些歷史的事情在聖經有記載的
[00:17:33.700 --> 00:17:35.700]  但是猶太就說
[00:17:35.700 --> 00:17:38.300]  「我仍然要提醒你們」
[00:17:38.300 --> 00:17:40.700]  不要以為是以前發生的事情
[00:17:40.700 --> 00:17:42.500]  今天就不會再發生
[00:17:43.500 --> 00:17:46.500]  這位上帝我們常常祈禱
[00:17:46.500 --> 00:17:49.900]  祂是昔在 今在 以後永在的
[00:17:49.900 --> 00:17:52.300]  祂在歷史當中如何做事
[00:17:52.300 --> 00:17:56.300]  今天仍然按同一個原則來做事
[00:17:56.300 --> 00:17:57.900]  因此猶太就說
[00:17:57.900 --> 00:18:00.100]  無論你們知道不知道也好
[00:18:00.100 --> 00:18:01.500]  或者你們早已知道
[00:18:01.500 --> 00:18:03.300]  我都要提醒你們
[00:18:03.300 --> 00:18:04.700]  第一件事情
[00:18:04.700 --> 00:18:08.700]  從前主從埃及地把人民救出來
[00:18:08.700 --> 00:18:12.500]  然後就把那些不信的人除滅了
[00:18:12.900 --> 00:18:14.300]  你們記得這件事嗎?
[00:18:14.300 --> 00:18:19.500]  當以色列人被釋放到曠野
[00:18:19.500 --> 00:18:21.100]  離開埃及
[00:18:21.100 --> 00:18:23.500]  到曠野的時候
[00:18:23.500 --> 00:18:26.100]  探子去窺探迦南地
[00:18:26.100 --> 00:18:29.300]  回來告訴他們知道有很高大的民族
[00:18:29.300 --> 00:18:31.900]  我們可能勝不過他們
[00:18:31.900 --> 00:18:33.500]  他們怎樣呢?
[00:18:33.500 --> 00:18:35.900]  以色列人就很擔心
[00:18:35.900 --> 00:18:38.300]  他們就有很多的埋怨
[00:18:38.300 --> 00:18:42.500]  他們就埋怨上帝為何這樣待我們
[00:18:42.700 --> 00:18:45.100]  在以前的地方好好的
[00:18:45.100 --> 00:18:47.700]  那裡有得吃 有安全
