
[00:00:00.000 --> 00:00:02.440]  帝王子妹,平安
[00:01:29.100 --> 00:01:32.760]  又有許多人呢,帶著這個期盼呢
[00:01:32.760 --> 00:01:35.460]  來到我們這個城市香港
[00:01:35.460 --> 00:01:38.460]  香港的節奏很快
[00:01:38.460 --> 00:01:40.960]  這個地鐵的這個閘機啊
[00:01:40.960 --> 00:01:43.640]  還有這個電梯的這個步伐啊
[00:01:43.640 --> 00:01:46.520]  甚至是茶餐廳的伙計啊
[00:01:46.520 --> 00:01:50.220]  都催促著我們要快一點,快一點
[00:01:50.220 --> 00:01:53.100]  這種節奏的話呢
[00:01:53.100 --> 00:01:56.220]  對於新來港不久的朋友呢
[00:01:56.220 --> 00:01:58.360]  不算太溫柔啊
[00:01:58.360 --> 00:02:02.260]  如果你發現呢,在這裡
[00:02:02.260 --> 00:02:03.980]  工作不容易找
[00:02:03.980 --> 00:02:07.660]  孩子心儀的學校呢,又不好進
[00:02:07.660 --> 00:02:11.080]  適應期呢,又不容易度過
[00:02:11.080 --> 00:02:14.440]  房租還不斷上升的話
[00:02:14.440 --> 00:02:19.080]  就肯定會心浮煩氣躁的
[00:02:19.080 --> 00:02:21.460]  哪怕是我們本地的朋友啊
[00:02:21.800 --> 00:02:25.020]  面對這種種種的這個環境的話呢
[00:02:25.020 --> 00:02:28.880]  有的時候,也哪怕都會心煩氣躁一點
[00:02:28.880 --> 00:02:32.720]  因為經濟也不景氣嘛
[00:02:32.720 --> 00:02:36.200]  所以呢,我想很多過來的朋友
[00:02:36.200 --> 00:02:38.120]  哪怕是基督徒
[00:02:38.120 --> 00:02:40.620]  有時候都難免會懷疑啊
[00:02:40.620 --> 00:02:42.220]  上帝啊
[00:02:42.220 --> 00:02:46.220]  真的是你帶我來到這裡的嗎
[00:02:46.220 --> 00:02:48.220]  上帝啊
[00:02:48.220 --> 00:02:50.760]  你有在聽我的禱告嗎
[00:02:51.940 --> 00:02:55.040]  如果你正處在人生的徬徨中
[00:02:55.040 --> 00:02:58.440]  覺得上帝似乎遲到了
[00:02:58.440 --> 00:03:00.760]  似乎沉默了
[00:03:00.760 --> 00:03:03.520]  那麼今天的信息呢
[00:03:03.520 --> 00:03:05.600]  就是為你預備的
[00:03:05.600 --> 00:03:11.320]  所以呢
[00:03:11.320 --> 00:03:13.200]  我們發現啊
[00:03:13.200 --> 00:03:14.760]  約伯
[00:03:14.760 --> 00:03:18.280]  就是一個像我們
[00:03:18.960 --> 00:03:22.080]  這樣子的艱難的掙扎者
[00:03:22.080 --> 00:03:25.560]  不,他應該是比我們還要艱難的掙扎者
[00:03:25.560 --> 00:03:28.360]  所以今天這段經文的話呢
[00:03:28.360 --> 00:03:32.960]  要帶我們走進這個受苦者約伯的內心世界
[00:03:32.960 --> 00:03:35.840]  我們一起來透過約伯的內心呢
[00:03:35.840 --> 00:03:37.360]  我們來探討
[00:03:37.360 --> 00:03:40.040]  人最真實的掙扎
[00:03:40.040 --> 00:03:42.200]  這個掙扎就是呢
[00:03:42.200 --> 00:03:43.960]  當我們的信心
[00:03:43.960 --> 00:03:47.240]  當我們在環境中遭遇重創
[00:03:47.240 --> 00:03:49.800]  當我們在環境中遭遇重創時呢
[00:03:49.800 --> 00:03:53.600]  當我們不僅懷疑環境
[00:03:53.600 --> 00:03:57.200]  甚至懷疑上帝是否慈愛
[00:03:57.200 --> 00:03:59.200]  公正時
[00:03:59.200 --> 00:04:01.400]  我們該怎麼辦
[00:04:01.400 --> 00:04:05.040]  你看
[00:04:05.040 --> 00:04:07.320]  我們看到這句話
[00:04:07.320 --> 00:04:10.360]  看到約伯記的六章二到三節
[00:04:10.360 --> 00:04:11.360]  約伯怎麼說
[00:04:11.360 --> 00:04:12.800]  約伯說呢
[00:04:12.800 --> 00:04:16.120]  惟願我的煩惱撐一撐
[00:04:16.120 --> 00:04:19.400]  我一切的災害放在天平裡
[00:04:19.400 --> 00:04:22.640]  現今都比海沙更重
[00:04:22.640 --> 00:04:24.920]  我們聽到了什麼
[00:04:24.920 --> 00:04:27.400]  我們聽到了約伯
[00:04:27.400 --> 00:04:30.520]  沉重沉重的抱怨
[00:04:30.520 --> 00:04:35.320]  當約伯開口說話的時候
[00:04:35.320 --> 00:04:40.000]  他不是用神學理論來安慰自己
[00:04:40.000 --> 00:04:42.800]  他是在痛苦地呼喊
[00:04:44.440 --> 00:04:46.240]  因為他的三個朋友
[00:04:46.240 --> 00:04:47.440]  以利法
[00:04:47.440 --> 00:04:48.240]  彼勒達
[00:04:48.240 --> 00:04:49.400]  索法呢
[00:04:49.400 --> 00:04:52.360]  陪著他七天七夜不說話
[00:04:52.360 --> 00:04:55.280]  但是一開口呢
[00:04:55.280 --> 00:04:56.760]  全是大道理
[00:04:56.760 --> 00:04:59.520]  他們對約伯說
[00:04:59.520 --> 00:05:00.920]  你受苦
[00:05:00.920 --> 00:05:03.040]  一定是因為你犯了罪
[00:05:03.040 --> 00:05:04.840]  神是公義的
[00:05:04.840 --> 00:05:06.960]  祂是在管教你
[00:05:06.960 --> 00:05:08.680]  你趕緊認罪吧
[00:05:08.680 --> 00:05:13.160]  這種因果神學呢
[00:05:13.160 --> 00:05:15.640]  並不是為了安慰約伯
[00:05:15.640 --> 00:05:17.680]  它不過是呢
[00:05:17.680 --> 00:05:21.160]  約伯的朋友給自己的一種解釋
[00:05:21.160 --> 00:05:22.960]  一種安全感
[00:05:22.960 --> 00:05:25.280]  為什麼這麼說呢
[00:05:25.280 --> 00:05:27.880]  因為他們認為呀
[00:05:27.880 --> 00:05:29.680]  只要盡錢
[00:05:29.680 --> 00:05:31.120]  不犯錯
[00:05:31.120 --> 00:05:34.080]  自己就不會像約伯那樣
[00:05:34.080 --> 00:05:35.680]  遭受苦難了
[00:05:35.680 --> 00:05:39.440]  但這種神學呀
[00:05:39.440 --> 00:05:42.000]  在破碎的約伯面前
[00:05:42.640 --> 00:05:45.600]  顯得格外的冷酷無情呢
[00:05:45.600 --> 00:05:49.760]  所以約伯在第六節說了一句
[00:05:49.760 --> 00:05:52.080]  非常非常諷刺的話
[00:05:52.080 --> 00:05:53.880]  他說
[00:05:53.880 --> 00:05:55.960]  「勿淡而無鹽
[00:05:55.960 --> 00:05:57.400]  豈可吃嗎
[00:05:57.400 --> 00:05:59.400]  淡清有什麼滋味呢」
[00:05:59.400 --> 00:06:03.400]  他是在告訴他的朋友
[00:06:03.400 --> 00:06:05.040]  你們的勸勉
[00:06:05.040 --> 00:06:08.160]  就像沒放鹽的食物
[00:06:08.160 --> 00:06:09.640]  就像淡清一樣
[00:06:09.640 --> 00:06:11.240]  就是蛋白一樣的
[00:06:11.240 --> 00:06:12.720]  空洞乏味
[00:06:12.720 --> 00:06:13.960]  淡清不是蛋白
[00:06:13.960 --> 00:06:14.920]  淡清是一種植物
[00:06:14.920 --> 00:06:16.360]  我剛剛說錯了
[00:06:16.360 --> 00:06:19.840]  這種安慰呀
[00:06:19.840 --> 00:06:21.560]  空洞乏味
[00:06:21.560 --> 00:06:23.560]  讓我噁心
[00:06:23.560 --> 00:06:28.320]  弟兄姊妹
[00:06:28.320 --> 00:06:29.760]  你有沒有試過
[00:06:29.760 --> 00:06:33.320]  當你處在極大的痛苦當中的時候
[00:06:33.320 --> 00:06:35.880]  就有人拿一段這個標準答案
[00:06:35.880 --> 00:06:38.520]  來堵住你的口呢
[00:06:38.520 --> 00:06:40.920]  什麼標準答案
[00:06:40.920 --> 00:06:42.480]  教會裡面常常有
[00:06:42.480 --> 00:06:45.600]  你要常常喜樂
[00:06:45.600 --> 00:06:47.920]  你要禱告
[00:06:47.920 --> 00:06:50.000]  這是你的十字架
[00:06:50.000 --> 00:06:52.040]  你要學會背
[00:06:52.040 --> 00:06:56.960]  面對這些標準答案呢
[00:06:56.960 --> 00:06:59.000]  我們得不到幫助
[00:06:59.000 --> 00:07:00.640]  大多數時候呢
[00:07:00.640 --> 00:07:04.320]  我們只能吞嚥自己的痛苦
[00:07:04.320 --> 00:07:06.960]  我們把真實的這種痛苦
[00:07:06.960 --> 00:07:09.800]  把許多的懷疑壓下去
[00:07:09.800 --> 00:07:12.640]  因為生怕我們一講我們自己的痛苦呢
[00:07:12.640 --> 00:07:13.400]  別人就會講
[00:07:13.400 --> 00:07:16.040]  哎呀 你怎麼這麼不屬靈啊
[00:07:16.040 --> 00:07:20.320]  但約伯基告訴我們
[00:07:20.320 --> 00:07:23.000]  你不必去裝
[00:07:23.000 --> 00:07:25.920]  上帝容許我們表達懷疑
[00:07:25.920 --> 00:07:29.200]  甚至容許我們發怒
[00:07:29.200 --> 00:07:32.840]  如果我們今天正在懷疑
[00:07:32.840 --> 00:07:36.920]  上帝為什麼讓我遭遇這一切
[00:07:36.920 --> 00:07:39.720]  你不用假裝平安的
[00:07:39.720 --> 00:07:41.440]  你可以像約伯一樣
[00:07:41.440 --> 00:07:45.720]  把你的沉重放在上帝的面前
[00:07:45.720 --> 00:07:46.840]  告訴他
[00:07:46.840 --> 00:07:49.240]  主啊 太重了
[00:07:49.240 --> 00:07:52.240]  比我生命能承受的重還要重
[00:07:52.240 --> 00:07:54.960]  你可以告訴他的
[00:07:54.960 --> 00:07:58.680]  真正的信心
[00:07:58.680 --> 00:08:01.960]  不是從來沒有懷疑
[00:08:01.960 --> 00:08:08.240]  而是從不掩飾自己的懷疑開始的
[00:08:08.240 --> 00:08:12.840]  因為上帝不需要我們表演敬虔
[00:08:12.840 --> 00:08:15.080]  而是需要我們在他面前展示
[00:08:15.080 --> 00:08:18.480]  完全真正的自己
[00:08:18.480 --> 00:08:24.840]  約伯的可貴
[00:08:24.840 --> 00:08:28.840]  就是他始終那麼真誠
[00:08:28.840 --> 00:08:32.240]  所以約伯面對他的朋友
[00:08:32.240 --> 00:08:34.320]  喊出他的心聲
[00:08:34.320 --> 00:08:36.520]  他說 那將要揮心
[00:08:36.520 --> 00:08:39.840]  離棄全能者 不敬畏神的人
[00:08:39.840 --> 00:08:43.880]  他的朋友 當以慈愛待他
[00:08:43.880 --> 00:08:47.840]  這一節經文
[00:08:47.840 --> 00:08:49.520]  在原文的語境中
[00:08:49.520 --> 00:08:52.240]  是非常具有震撼力的
[00:08:52.240 --> 00:08:55.880]  因為約伯在極度的痛苦中
[00:08:55.880 --> 00:08:57.280]  對著他的朋友
[00:08:57.280 --> 00:09:00.480]  喊出了一句極具諷刺和失望的話
[00:09:00.480 --> 00:09:03.600]  他都說 我都快要揮心了
[00:09:03.600 --> 00:09:07.360]  我都要離棄全能者 不敬畏神了
[00:09:07.360 --> 00:09:09.680]  你們還要這樣對我嗎
[00:09:09.680 --> 00:09:16.160]  所以約伯他說
[00:09:16.160 --> 00:09:19.120]  他說這些安慰者像什麼呀
[00:09:19.120 --> 00:09:22.400]  就像鬼乍的吸水一樣
[00:09:22.400 --> 00:09:23.240]  他說呢
[00:09:23.240 --> 00:09:24.320]  十五節他說
[00:09:24.320 --> 00:09:27.480]  我的弟兄鬼乍好像吸水
[00:09:27.480 --> 00:09:32.120]  有像吸水流乾的河道
[00:09:32.120 --> 00:09:35.000]  什麼是鬼乍的吸水
[00:09:35.000 --> 00:09:36.440]  他不是周星馳電影說什麼
[00:09:36.440 --> 00:09:39.440]  狡猾的槍什麼之類
[00:09:39.440 --> 00:09:41.320]  在中東地區呢
[00:09:41.320 --> 00:09:43.600]  你知道沙漠這個商隊
[00:09:43.600 --> 00:09:45.240]  他們要找水的
[00:09:45.240 --> 00:09:49.280]  要靠那個河床剩餘的水活命
[00:09:49.280 --> 00:09:51.800]  但是在旱季
[00:09:51.800 --> 00:09:54.520]  當你滿懷希望
[00:09:54.520 --> 00:09:56.160]  奔到那個河床邊
[00:09:56.160 --> 00:09:58.640]  以為那裡有水的時候
[00:09:58.640 --> 00:10:00.320]  卻發現只是個影子
[00:10:00.320 --> 00:10:02.800]  那其實河道是乾的
[00:10:02.800 --> 00:10:04.360]  只是一個影子而已
[00:10:04.360 --> 00:10:06.480]  遠看著像有水
[00:10:06.480 --> 00:10:08.800]  但實際上是乾的
[00:10:08.800 --> 00:10:09.760]  哇
[00:10:09.760 --> 00:10:10.880]  當你跑過去的時候
[00:10:10.880 --> 00:10:14.720]  看到這一幕你會怎麼感覺呀
[00:10:14.720 --> 00:10:17.040]  會不會非常絕望
[00:10:17.040 --> 00:10:21.280]  會不會有一種被欺騙的感覺呢
[00:10:21.280 --> 00:10:22.720]  這就是什麼
[00:10:22.720 --> 00:10:26.920]  這就是鬼乍的吸水
[00:10:26.920 --> 00:10:28.080]  弟兄姊妹
[00:10:28.080 --> 00:10:31.240]  這就是約伯的感受啊
[00:10:31.240 --> 00:10:34.280]  他有一種被騙的絕望
[00:10:34.280 --> 00:10:35.200]  因為他覺得呢
[00:10:35.200 --> 00:10:38.440]  我不需要朋友們來告訴他
[00:10:38.440 --> 00:10:40.400]  神有多偉大
[00:10:40.400 --> 00:10:42.000]  神有多聖潔
[00:10:42.000 --> 00:10:45.400]  他不需要朋友告訴他這些命題
[00:10:45.400 --> 00:10:49.440]  他需要的是慈愛
[00:10:49.440 --> 00:10:51.160]  他需要是那種
[00:10:51.160 --> 00:10:53.400]  哪怕你不理解我的處境
[00:10:53.400 --> 00:10:56.640]  但你也願意陪我坐在地上的那種
[00:10:56.640 --> 00:11:00.120]  恩慈
[00:11:00.120 --> 00:11:05.680]  那種憐憫
[00:11:05.680 --> 00:11:08.200]  今天在我們的教會中
[00:11:08.200 --> 00:11:13.000]  我們有沒有看到過鬼乍的吸水呢
[00:11:13.000 --> 00:11:15.400]  看到弟兄姊妹的軟弱
[00:11:15.400 --> 00:11:18.760]  看到他們的痛苦與懷疑
[00:11:18.760 --> 00:11:20.920]  有的人會急忙地
[00:11:20.920 --> 00:11:22.920]  導出一些教義呀
[00:11:22.920 --> 00:11:24.280]  規矩呀
[00:11:24.280 --> 00:11:27.000]  理由呀
[00:11:27.000 --> 00:11:29.520]  去試圖解釋這些問題
[00:11:29.520 --> 00:11:34.320]  去趕緊解決問題
[00:11:34.320 --> 00:11:35.480]  他們以為呢
[00:11:35.480 --> 00:11:37.720]  解釋完這個問題的原因了
[00:11:37.720 --> 00:11:41.400]  對方明白了就會好過一些
[00:11:41.400 --> 00:11:45.920]  對方就可能不會再有懷疑了
[00:11:45.920 --> 00:11:48.640]  但真的嗎
[00:11:48.640 --> 00:11:50.600]  真的就會好過一些
[00:11:50.600 --> 00:11:54.520]  真的就會沒有懷疑嗎
[00:11:54.520 --> 00:11:57.640]  其實往往這些找出原因的這些舉動
[00:11:57.640 --> 00:12:02.240]  往往只是讓他們自己心安
[00:12:02.240 --> 00:12:04.960]  卻把受傷的弟兄姊妹呢
[00:12:04.960 --> 00:12:09.720]  推得更遠了
[00:12:09.720 --> 00:12:16.360]  受傷者有的時候不需要原因的
[00:12:16.360 --> 00:12:18.800]  我生了很痛苦的病
[00:12:18.800 --> 00:12:23.240]  別人告訴我原因我會好過一點嗎
[00:12:23.240 --> 00:12:26.320]  所以安慰受傷者的最佳方式
[00:12:26.320 --> 00:12:29.080]  往往不是提供答案
[00:12:29.080 --> 00:12:30.640]  而是提供什麼
[00:12:30.640 --> 00:12:35.160]  同在
[00:12:35.160 --> 00:12:37.080]  正如主耶穌被稱為
[00:12:37.080 --> 00:12:38.280]  「以馬內利」一樣
[00:12:38.280 --> 00:12:41.800]  「以馬內利」就是神與我們同在嘛
[00:12:41.800 --> 00:12:45.160]  神與我們同在不是提供一些神學道理
[00:12:45.160 --> 00:12:51.600]  而是真真正正與我們在一起
[00:12:51.600 --> 00:12:53.320]  所以如果我們今天看到了
[00:12:53.320 --> 00:12:55.520]  受傷痛苦的弟兄姊妹
[00:12:55.520 --> 00:12:57.960]  我們不要著急說什麼
[00:12:57.960 --> 00:13:00.640]  不要著急提供答案
[00:13:00.640 --> 00:13:03.000]  我們不要以為我們一提供一點答案
[00:13:03.000 --> 00:13:06.480]  他就會好過一點
[00:13:06.480 --> 00:13:09.440]  你還不如經常去看看他
[00:13:09.440 --> 00:13:11.480]  陪他坐一下
[00:13:11.480 --> 00:13:13.920]  聽他說說話
[00:13:13.920 --> 00:13:16.280]  甚至你不知道說什麼好
[00:13:16.280 --> 00:13:19.360]  沉默地坐一坐也可以
[00:13:19.360 --> 00:13:23.200]  看他渴就遞一杯溫水
[00:13:23.200 --> 00:13:25.840]  拍拍他的肩膀
[00:13:25.840 --> 00:13:34.080]  讓這種愛在安靜中流動
[00:13:34.080 --> 00:13:36.680]  真正的安慰
[00:13:36.680 --> 00:13:40.760]  是從我來幫你解決問題
[00:13:40.760 --> 00:13:50.320]  轉向我來陪你 跟你一起面對
[00:13:50.320 --> 00:13:53.640]  前些日子我跟潘木去深圳
[00:13:53.640 --> 00:13:58.760]  給一位肝癌晚期的弟兄施洗
[00:13:58.760 --> 00:14:02.240]  我已經探望這個弟兄好幾年了
[00:14:02.240 --> 00:14:04.680]  他一直懷疑神的存在
[00:14:04.680 --> 00:14:07.360]  他說如果神治好了他
[00:14:07.360 --> 00:14:09.560]  他就信主
[00:14:09.560 --> 00:14:12.400]  他太太很擔心他
[00:14:12.400 --> 00:14:14.800]  一直跟他講各種信仰的事情
[00:14:14.800 --> 00:14:18.880]  希望他能夠立即信主
[00:14:18.880 --> 00:14:20.200]  說哎呀
[00:14:20.200 --> 00:14:21.840]  將來你看我們家都信主了
[00:14:21.840 --> 00:14:25.200]  就你一個在天堂都不能再聚
[00:14:25.200 --> 00:14:29.600]  他一聽這個話就很反感
[00:14:29.600 --> 00:14:32.360]  所以我們有時候他太太一講
[00:14:32.360 --> 00:14:35.960]  他就表現得很抗拒
[00:14:35.960 --> 00:14:37.480]  我就勸他太太
[00:14:37.480 --> 00:14:39.160]  我說你不要勉強他了
[00:14:39.160 --> 00:14:40.880]  他身體都已經這樣子了
[00:14:40.880 --> 00:14:43.280]  你不要去勉強他了
[00:14:43.280 --> 00:14:48.960]  你先陪他走完這段路再說
[00:14:48.960 --> 00:14:52.440]  所以我去到那裡
[00:14:52.440 --> 00:14:56.760]  我就覺得先陪他走完這段路再說
[00:14:56.760 --> 00:15:00.840]  因為我要讓他真實地感受到的話
[00:15:00.840 --> 00:15:04.640]  神的愛是不附加條件的
[00:15:04.640 --> 00:15:09.240]  神的愛我就是來探訪你的
[00:15:09.240 --> 00:15:11.640]  所以我就去看他的時候
[00:15:11.640 --> 00:15:12.920]  聽他說話
[00:15:12.920 --> 00:15:16.040]  他喜歡講股票就聽他講講股票
[00:15:16.040 --> 00:15:18.640]  他喜歡講茶葉就聽他講講茶葉
[00:15:18.640 --> 00:15:23.440]  就是我不想塞一些道理給他了
[00:15:23.440 --> 00:15:25.680]  直到每次最後在手的時候
[00:15:25.680 --> 00:15:27.680]  我才會含蓄地告訴他
[00:15:27.680 --> 00:15:29.560]  我知道你很苦的
[00:15:29.560 --> 00:15:32.200]  但是神一直在你身邊
[00:15:32.200 --> 00:15:34.520]  哪怕你不認識他
[00:15:34.520 --> 00:15:37.760]  我知道你很苦的
[00:15:37.760 --> 00:15:41.160]  所以這樣的探訪持續了好幾年
[00:15:41.160 --> 00:15:42.320]  說老實話
[00:15:42.320 --> 00:15:45.160]  我對他能不能夠接受主的話
[00:15:45.160 --> 00:15:48.040]  我是沒有多大信心的
[00:15:48.040 --> 00:15:50.480]  也沒抱多大希望
[00:15:50.480 --> 00:15:52.840]  但是前幾個星期
[00:15:52.840 --> 00:15:55.240]  他太太突然打電話給我
[00:15:55.240 --> 00:15:56.960]  說她願意認罪
[00:15:56.960 --> 00:15:59.720]  想盡快受洗
[00:15:59.720 --> 00:16:02.200]  哪怕神並沒有醫治她
[00:16:02.200 --> 00:16:05.760]  她也願意接受神
[00:16:05.760 --> 00:16:07.200]  然後
[00:16:07.200 --> 00:16:10.480]  他說他非常感謝我這些年的探訪
[00:16:10.480 --> 00:16:14.200]  所以他不要他們太太教會的牧者來施洗
[00:16:14.200 --> 00:16:19.960]  他一定要恩喬的牧者去施洗
[00:16:19.960 --> 00:16:22.360]  所以那一刻我就很吃驚
[00:16:22.360 --> 00:16:25.320]  我就突然間領悟到
[00:16:25.320 --> 00:16:30.680]  神的愛不是一道數算的數學題目那樣子
[00:16:30.680 --> 00:16:33.920]  愛不是鬼炸的吸水
[00:16:33.920 --> 00:16:38.320]  愛是火水吸流
[00:16:38.320 --> 00:16:40.160]  當我們陪伴了
[00:16:40.160 --> 00:16:41.560]  當我們同在了
[00:16:41.560 --> 00:16:43.640]  當我們愛了
[00:16:43.640 --> 00:16:49.520]  神就會按祂自己的心意來動功
[00:16:49.520 --> 00:16:51.360]  所以這個弟兄
[00:16:51.360 --> 00:16:53.680]  他願意認罪悔改
[00:16:53.680 --> 00:16:57.200]  他是經歷了從懷疑到相信
[00:16:57.200 --> 00:16:59.120]  其實給我也一樣
[00:16:59.120 --> 00:17:02.320]  我也從懷疑他到底能不能接受
[00:17:02.320 --> 00:17:09.120]  到最後相信神的大能
[00:17:09.120 --> 00:17:12.080]  這位肝癌晚期的弟兄
[00:17:12.080 --> 00:17:17.480]  他經歷了生命痛苦的至暗時刻
[00:17:17.480 --> 00:17:20.040]  對於約伯來講
[00:17:20.040 --> 00:17:23.800]  我們在約伯的話語當中
[00:17:23.800 --> 00:17:27.080]  也看到了他的至暗時刻
[00:17:27.080 --> 00:17:28.000]  我們看到什麼
[00:17:28.000 --> 00:17:32.160]  看到約伯的信心跌到了谷底了
[00:17:32.160 --> 00:17:34.000]  他甚至有點
[00:17:34.000 --> 00:17:36.720]  就是說話有點狂了
[00:17:36.720 --> 00:17:42.200]  他發出了一句甚至連我們都不敢說出口的禱告
[00:17:42.200 --> 00:17:44.640]  他說:惟願我所得的
[00:17:44.640 --> 00:17:46.280]  願神去成就
[00:17:46.280 --> 00:17:48.560]  惟願他成就
[00:17:48.560 --> 00:17:51.400]  我所策度的
[00:17:51.400 --> 00:17:54.720]  就是願神把我壓碎
[00:17:54.720 --> 00:18:00.680]  伸手將我剪除
[00:18:00.680 --> 00:18:02.840]  這是什麼
[00:18:02.840 --> 00:18:04.800]  這很慘的
[00:18:04.800 --> 00:18:09.040]  這是一個求死的禱告
[00:18:09.040 --> 00:18:13.120]  約伯在這裡沒有假裝自己很剛強
[00:18:13.120 --> 00:18:14.560]  很剛強
[00:18:14.560 --> 00:18:15.680]  他說他寧願死
[00:18:15.680 --> 00:18:17.840]  他也不願意承受這種
[00:18:17.840 --> 00:18:19.560]  被神攻擊的痛苦
[00:18:19.560 --> 00:18:21.080]  他覺得很苦啊
[00:18:21.080 --> 00:18:25.840]  還不如神你親手把我剪除了算了
[00:18:25.840 --> 00:18:27.960]  他甚至覺得如果能死
[00:18:27.960 --> 00:18:32.880]  反而是神給他的好處
[00:18:32.880 --> 00:18:34.120]  看到這裡的時候
[00:18:34.120 --> 00:18:36.160]  我們可能會質疑
[00:18:36.160 --> 00:18:41.400]  這難道是信心偉人該說的話嗎
[00:18:41.400 --> 00:18:45.880]  好像信心不夠強
[00:18:45.880 --> 00:18:48.120]  但是請注意
[00:18:48.120 --> 00:18:52.520]  約伯在這裡並沒有否認神的存在
[00:18:52.520 --> 00:18:56.040]  他沒有否認自聖者的存在
[00:18:56.040 --> 00:18:59.280]  他只是在質疑神的安排
[00:18:59.280 --> 00:19:03.080]  神啊 你為什麼要這樣安排
[00:19:03.080 --> 00:19:06.560]  他依然在和神對話
[00:19:06.560 --> 00:19:12.200]  哪怕是憤怒的對話
[00:19:12.200 --> 00:19:14.680]  也就是在這個最黑暗的時刻
[00:19:14.680 --> 00:19:16.760]  在這個最黑暗的時刻
[00:19:16.760 --> 00:19:22.640]  我們看到了懷疑與相信的交界點
[00:19:22.640 --> 00:19:25.240]  我們看到了第十節後半句講著
[00:19:25.240 --> 00:19:28.560]  我因沒有違棄那聖者的言語
[00:19:28.560 --> 00:19:35.040]  就仍以此為安慰
[00:19:35.040 --> 00:19:36.080]  約伯說
[00:19:36.080 --> 00:19:38.200]  哪怕神要殺我
[00:19:38.200 --> 00:19:42.080]  我也不肯棄絕神的話
[00:19:42.080 --> 00:19:46.720]  我不違背神的話
[00:19:46.720 --> 00:19:51.880]  這就是從懷疑到相信的交界點
[00:19:51.880 --> 00:19:55.720]  懷疑是針對現狀不滿
[00:19:55.720 --> 00:20:01.440]  但相信是針對對象的肯定
[00:20:01.440 --> 00:20:04.640]  約伯可能懷疑神對他不好
[00:20:04.640 --> 00:20:07.400]  可能懷疑神有的時候是不是搞錯了
[00:20:07.400 --> 00:20:09.400]  這樣對他
[00:20:09.400 --> 00:20:16.080]  但他沒有否定神是聖者的真相
[00:20:16.080 --> 00:20:18.120]  我常常好奇
[00:20:18.120 --> 00:20:21.560]  在這至暗的時刻
[00:20:21.560 --> 00:20:24.680]  為什麼約伯沒有像他太太所說的
[00:20:24.680 --> 00:20:28.320]  啊 你棄掉你的神算了
[00:20:28.320 --> 00:20:30.040]  為什麼這麼痛苦這麼難
[00:20:30.040 --> 00:20:32.440]  他都沒有像他太太那樣呢
[00:20:32.440 --> 00:20:35.880]  你看他太太遭遇的還沒有那麼痛苦
[00:20:35.880 --> 00:20:38.840]  都已經是這樣子了
[00:20:38.840 --> 00:20:40.200]  你看約伯沒有
[00:20:40.200 --> 00:20:44.040]  他反而還要不斷地向神說話
[00:20:44.040 --> 00:20:45.680]  他不斷地尋求神
[00:20:45.680 --> 00:20:51.000]  神啊 你告訴我
[00:20:51.000 --> 00:20:54.160]  等到我信主的時間越長
[00:20:54.160 --> 00:20:55.760]  我才明白
[00:20:55.760 --> 00:21:03.000]  這往往是信仰的關鍵所在
[00:21:03.000 --> 00:21:06.080]  其實我們想想
