
[00:00:00.000 --> 00:00:09.000]  路加番第四章講到主耶穌基督開始傳道的記載
[00:05:34.000 --> 00:05:36.000]  一聽見這些話
[00:05:36.000 --> 00:05:38.000]  就怒氣填空
[00:05:38.000 --> 00:05:41.000]  跟剛才的話很不一樣
[00:05:41.000 --> 00:05:43.000]  180度轉
[00:05:43.000 --> 00:05:44.000]  拉他出去
[00:05:44.000 --> 00:05:45.000]  還想殺他
[00:05:45.000 --> 00:05:47.000]  在山崖那裡想把他推下去
[00:05:47.000 --> 00:05:50.000]  聖經說耶穌卻跟他們中間走過
[00:05:50.000 --> 00:05:51.000]  就離去了
[00:05:51.000 --> 00:05:53.000]  怎樣走得過我也不知道
[00:05:53.000 --> 00:05:55.000]  聖經沒有說
[00:05:55.000 --> 00:05:57.000]  不一定是行神蹟
[00:05:57.000 --> 00:05:59.000]  可能耶穌的眼神
[00:05:59.000 --> 00:06:01.000]  震懾他們
[00:06:01.000 --> 00:06:02.000]  想把他們推下山的時候
[00:06:02.000 --> 00:06:05.000]  耶穌的眼神看著那種權能
[00:06:05.000 --> 00:06:06.000]  那種權威
[00:06:06.000 --> 00:06:08.000]  那種把握
[00:06:08.000 --> 00:06:10.000]  他們知道自己這樣
[00:06:10.000 --> 00:06:12.000]  其實是心怯
[00:06:12.000 --> 00:06:14.000]  所以耶穌就這樣走過去
[00:06:14.000 --> 00:06:15.000]  不過無論如何
[00:06:15.000 --> 00:06:17.000]  這一段就跟剛才我們讀的很不同
[00:06:17.000 --> 00:06:19.000]  因為他去到加利利那裡
[00:06:19.000 --> 00:06:20.000]  是很受歡迎的
[00:06:20.000 --> 00:06:22.000]  聖經說到晚上的時候
[00:06:22.000 --> 00:06:24.000]  所有病人
[00:06:24.000 --> 00:06:26.000]  有被鬼附的都帶到他面前
[00:06:26.000 --> 00:06:28.000]  大家不讓他走
[00:06:28.000 --> 00:06:29.000]  耶穌要去抗日
[00:06:29.000 --> 00:06:30.000]  那些人就把他抓回來
[00:06:30.000 --> 00:06:31.000]  說你不要走
[00:06:31.000 --> 00:06:32.000]  雖然耶穌說我不行
[00:06:32.000 --> 00:06:34.000]  我是要奉派到周圍傳道
[00:06:34.000 --> 00:06:36.000]  所以態度很不同
[00:06:36.000 --> 00:06:40.000]  我們問究竟為什麼人們這麼憤怒
[00:06:40.000 --> 00:06:42.000]  憤怒什麼呢
[00:06:42.000 --> 00:06:44.000]  憤怒什麼呢
[00:06:44.000 --> 00:06:45.000]  有很多不同的解釋
[00:06:45.000 --> 00:06:47.000]  這段聖經不容易解釋
[00:06:47.000 --> 00:06:49.000]  我就不詳細和大家比較
[00:06:49.000 --> 00:06:50.000]  誰怎麼解釋
[00:06:50.000 --> 00:06:53.000]  我想講一下我自己的看法
[00:06:53.000 --> 00:06:55.000]  我覺得這裡耶穌的訊息很重要
[00:06:55.000 --> 00:06:56.000]  講了兩樣東西
[00:06:56.000 --> 00:06:58.000]  而是當時的猶太人
[00:06:58.000 --> 00:06:59.000]  即是他鄉下的人
[00:06:59.000 --> 00:07:00.000]  接受不到
[00:07:00.000 --> 00:07:01.000]  耶穌所講的訊息
[00:07:01.000 --> 00:07:03.000]  第一樣
[00:07:03.000 --> 00:07:04.000]  就是
[00:07:04.000 --> 00:07:06.000]  他講的那兩個例子很明顯
[00:07:06.000 --> 00:07:08.000]  以利亞和以利沙的兩個例子
[00:07:08.000 --> 00:07:10.000]  那兩個例子都是告訴
[00:07:10.000 --> 00:07:12.000]  當時那些鄉里
[00:07:12.000 --> 00:07:15.000]  即是他鄉下的鄉里的人說
[00:07:15.000 --> 00:07:21.000]  神的恩典不是困死在猶太人的自滿自足上
[00:07:21.000 --> 00:07:22.000]  神的愛
[00:07:22.000 --> 00:07:23.000]  神的能力
[00:07:23.000 --> 00:07:26.000]  如果你說我帶著神的能力
[00:07:26.000 --> 00:07:29.000]  你聽見我在加利利那裡很有能力嗎
[00:07:29.000 --> 00:07:31.000]  我的能力不是給我自己家鄉的
[00:07:31.000 --> 00:07:34.000]  我的能力是給所有的人
[00:07:34.000 --> 00:07:36.000]  因為神的愛是恩澤所有的人
[00:07:36.000 --> 00:07:38.000]  那些外國人
[00:07:38.000 --> 00:07:40.000]  你以為神看不起他嗎
[00:07:40.000 --> 00:07:41.000]  你以為你們只是猶太人
[00:07:41.000 --> 00:07:42.000]  才是神的選民嗎
[00:07:42.000 --> 00:07:44.000]  神愛所有的人
[00:07:44.000 --> 00:07:46.000]  所以神要有施行恩典的時候
[00:07:46.000 --> 00:07:49.000]  你不要以為你有什麼優越條件
[00:07:49.000 --> 00:07:51.000]  我們在神面前並無優越
[00:07:51.000 --> 00:07:55.000]  外國人在神的眼中一樣是愛
[00:07:55.000 --> 00:07:57.000]  所以我的能力也是為外面的人
[00:07:57.000 --> 00:07:59.000]  你不要以為只是為我們自己這個小圈子
[00:07:59.000 --> 00:08:01.000]  這群人已經覺得很不爽了
[00:08:01.000 --> 00:08:02.000]  這是第一點
[00:08:02.000 --> 00:08:04.000]  為什麼要便宜別人
[00:08:04.000 --> 00:08:05.000]  便宜自己
[00:08:05.000 --> 00:08:06.000]  便宜自己優先
[00:08:06.000 --> 00:08:07.000]  意思就是這樣
[00:08:07.000 --> 00:08:08.000]  他不是
[00:08:08.000 --> 00:08:09.000]  所以我不便宜
[00:08:09.000 --> 00:08:10.000]  對不起
[00:08:10.000 --> 00:08:13.000]  我的使命是向外爆的
[00:08:13.000 --> 00:08:14.000]  能力是什麼
[00:08:14.000 --> 00:08:16.000]  能力一定是爆炸的
[00:08:16.000 --> 00:08:19.000]  能力不是自己屈住在這裡
[00:08:19.000 --> 00:08:20.000]  屈住會病的
[00:08:20.000 --> 00:08:25.000]  能力真正的是施與外面的人
[00:08:25.000 --> 00:08:28.000]  做在別人身上的才是真正的能力
[00:08:28.000 --> 00:08:30.000]  屬靈的能力
[00:08:30.000 --> 00:08:32.000]  第一個標準是這樣
[00:08:32.000 --> 00:08:34.000]  第二個是耶穌所說的
[00:08:34.000 --> 00:08:36.000]  我相信也有少少回應
[00:08:36.000 --> 00:08:37.000]  當中有人說
[00:08:37.000 --> 00:08:41.000]  這不就是弱勢的兒子嗎
[00:08:41.000 --> 00:08:43.000]  意思就是說
[00:08:43.000 --> 00:08:47.000]  神自己的能力
[00:08:47.000 --> 00:08:51.000]  不只是看一個民族
[00:08:51.000 --> 00:08:54.000]  是一個地域上的跨越
[00:08:54.000 --> 00:08:56.000]  種族上的跨越
[00:08:56.000 --> 00:09:00.000]  我雖然是生長在
[00:09:00.000 --> 00:09:04.000]  這個納沙勒這個小城市
[00:09:04.000 --> 00:09:07.000]  但是我是神自己所派來的
[00:09:07.000 --> 00:09:09.000]  遠大過這個城市
[00:09:09.000 --> 00:09:11.000]  所以這一班的鄉里
[00:09:11.000 --> 00:09:13.000]  聽到這些就很不舒服
[00:09:13.000 --> 00:09:15.000]  不舒服是因為他
[00:09:15.000 --> 00:09:17.000]  被耶穌很直接地挑戰他們
[00:09:17.000 --> 00:09:20.000]  突破了他們那種狹隘的
[00:09:20.000 --> 00:09:22.000]  那種自以為是的
[00:09:22.000 --> 00:09:25.000]  那種以為自己有所有的能力
[00:09:25.000 --> 00:09:29.000]  有所有神自己的恩典的那種心態
[00:09:29.000 --> 00:09:31.000]  有時我們也會想
[00:09:31.000 --> 00:09:33.000]  究竟耶穌為什麼要這樣做呢
[00:09:33.000 --> 00:09:36.000]  其實耶穌也可以說得好一點
[00:09:36.000 --> 00:09:41.000]  你看到耶穌不是要跟人撞
[00:09:41.000 --> 00:09:42.000]  聽清楚
[00:09:42.000 --> 00:09:44.000]  耶穌不是要跟人鬥
[00:09:44.000 --> 00:09:45.000]  不過耶穌基督
[00:09:45.000 --> 00:09:48.000]  我們主當他帶著能力的時候
[00:09:48.000 --> 00:09:50.000]  聖經說一個人帶著能力的時候
[00:09:50.000 --> 00:09:51.000]  他不是要攻擊人
[00:09:51.000 --> 00:09:54.000]  但是是別人攻擊不了他
[00:09:54.000 --> 00:09:55.000]  有他自己的標準
[00:09:55.000 --> 00:09:57.000]  有他自己的把握
[00:09:57.000 --> 00:09:58.000]  我們叫這個叫做
[00:09:58.000 --> 00:10:01.000]  獨排眾議的勇氣
[00:10:01.000 --> 00:10:03.000]  一個有神自己能力的人
[00:10:03.000 --> 00:10:04.000]  怎麼會像耶穌這樣
[00:10:04.000 --> 00:10:05.000]  或者你和我都是
[00:10:05.000 --> 00:10:11.000]  我們有那種獨排眾議的膽量和勇氣
[00:10:11.000 --> 00:10:13.000]  不一定要遷就別人
[00:10:13.000 --> 00:10:15.000]  雖然我們不一定要跟人撞
[00:10:15.000 --> 00:10:16.000]  但是我們有個標準
[00:10:16.000 --> 00:10:18.000]  我們不會因為別人對我們的要求
[00:10:18.000 --> 00:10:19.000]  好像耶穌當時那樣
[00:10:19.000 --> 00:10:21.000]  那些鄉里對他的要求的時候
[00:10:21.000 --> 00:10:23.000]  他就會屈服
[00:10:23.000 --> 00:10:25.000]  圓潤一點
[00:10:25.000 --> 00:10:27.000]  稍微鬆一下自己的標準
[00:10:27.000 --> 00:10:28.000]  不會
[00:10:28.000 --> 00:10:32.000]  這個就是一個帶著能力的那種表現
[00:10:32.000 --> 00:10:36.000]  頂曉滿這種獨排眾議才是能力的表現
[00:10:36.000 --> 00:10:37.000]  一個有能力的人
[00:10:37.000 --> 00:10:39.000]  屬神有能力的人
[00:10:39.000 --> 00:10:41.000]  是有這樣的勇氣
[00:10:41.000 --> 00:10:44.000]  用我們武俠小說的說法
[00:10:44.000 --> 00:10:46.000]  是有種的
[00:10:46.000 --> 00:10:48.000]  屬靈上有種的
[00:10:48.000 --> 00:10:50.000]  有種就放馬過來
[00:10:50.000 --> 00:10:52.000]  這個其實很重要
[00:10:52.000 --> 00:10:55.000]  在過去這幾年
[00:10:55.000 --> 00:10:59.000]  我自己開始很欣賞弟兄姊妹
[00:10:59.000 --> 00:11:01.000]  尤其是在娛樂圈
[00:11:01.000 --> 00:11:05.000]  或者在一些傳媒裡面的弟兄姊妹
[00:11:05.000 --> 00:11:07.000]  現在開始你見到越來越多基督徒
[00:11:07.000 --> 00:11:09.000]  夠膽告訴別人我是基督徒
[00:11:09.000 --> 00:11:10.000]  怕什麼告訴別人
[00:11:10.000 --> 00:11:11.000]  以前不是的
[00:11:11.000 --> 00:11:12.000]  有一樣是有基督徒
[00:11:12.000 --> 00:11:13.000]  但是個個縮起來
[00:11:13.000 --> 00:11:14.000]  現在不怕了
[00:11:14.000 --> 00:11:15.000]  一個人就是第二個來了
[00:11:15.000 --> 00:11:17.000]  拿獎就上台
[00:11:17.000 --> 00:11:18.000]  多謝耶穌
[00:11:18.000 --> 00:11:19.000]  怕什麼
[00:11:19.000 --> 00:11:21.000]  你不信耶穌是你的事
[00:11:21.000 --> 00:11:24.000]  我也不需要你一定要信耶穌
[00:11:24.000 --> 00:11:25.000]  不過我告訴你
[00:11:25.000 --> 00:11:27.000]  耶穌對於我重要
[00:11:27.000 --> 00:11:29.000]  我除了多謝爸媽之外
[00:11:29.000 --> 00:11:30.000]  多謝導演之外
[00:11:30.000 --> 00:11:31.000]  我多謝耶穌
[00:11:31.000 --> 00:11:35.000]  我覺得這個其實是一種能力
[00:11:35.000 --> 00:11:39.000]  這個能力就是因為他裡面有一種把握
[00:11:39.000 --> 00:11:40.000]  對信仰的把握
[00:11:40.000 --> 00:11:41.000]  弟兄姊妹
[00:11:41.000 --> 00:11:43.000]  我們在自己工作崗位裡面
[00:11:43.000 --> 00:11:46.000]  有沒有被人感覺到這種能力
[00:11:46.000 --> 00:11:47.000]  一個有神能力的人
[00:11:47.000 --> 00:11:48.000]  就像耶穌這樣
[00:11:48.000 --> 00:11:49.000]  你怎麼說
[00:11:49.000 --> 00:11:51.000]  你的看法
[00:11:51.000 --> 00:11:52.000]  我不告訴你
[00:11:52.000 --> 00:11:57.000]  我自己的標準是不會改變的
[00:11:57.000 --> 00:11:58.000]  我跟大家分享過
[00:11:58.000 --> 00:12:00.000]  在上一個月
[00:12:00.000 --> 00:12:03.000]  日本地震
[00:12:03.000 --> 00:12:05.000]  日本地震之後第三天
[00:12:05.000 --> 00:12:06.000]  大地震之後第三天
[00:12:06.000 --> 00:12:11.000]  那天我偶爾在電視裡面看到亞視
[00:12:11.000 --> 00:12:13.000]  做一個財經節目
[00:12:13.000 --> 00:12:14.000]  財經節目那裡
[00:12:14.000 --> 00:12:15.000]  開始的時候
[00:12:15.000 --> 00:12:18.000]  那個女主持開始說的時候
[00:12:18.000 --> 00:12:25.000]  她說日本的地震令到她很難過
[00:12:25.000 --> 00:12:29.000]  我今早讀聖經的時候
[00:12:29.000 --> 00:12:32.000]  讀到《老家福音》
[00:12:32.000 --> 00:12:33.000]  裡面有些話
[00:12:33.000 --> 00:12:35.000]  我想讀給大家聽
[00:12:35.000 --> 00:12:37.000]  然後她就讀《老家福音》
[00:12:37.000 --> 00:12:38.000]  上帝
[00:12:38.000 --> 00:12:40.000]  就是神的恩典
[00:12:40.000 --> 00:12:44.000]  是關顧那些在災難當中的人
[00:12:44.000 --> 00:12:46.000]  多自然啊
[00:12:46.000 --> 00:12:48.000]  哇,旁邊那個周生恆
[00:12:48.000 --> 00:12:51.000]  想不到他會這樣做
[00:12:51.000 --> 00:12:52.000]  我看著他的時候
[00:12:52.000 --> 00:12:54.000]  我自己很佩服這位姐妹
[00:12:54.000 --> 00:12:56.000]  她就是這麼自然
[00:12:56.000 --> 00:12:57.000]  她只是告訴你
[00:12:57.000 --> 00:12:59.000]  我是做財經節目的
[00:12:59.000 --> 00:13:00.000]  不過我有血的
[00:13:00.000 --> 00:13:01.000]  我有心的
[00:13:01.000 --> 00:13:03.000]  我有信仰的
[00:13:03.000 --> 00:13:06.000]  我有關心的
[00:13:06.000 --> 00:13:07.000]  我都很祈禱
[00:13:07.000 --> 00:13:08.000]  我看著她的時候
[00:13:08.000 --> 00:13:09.000]  我祈禱
[00:13:09.000 --> 00:13:11.000]  我祈禱神你保守她
[00:13:11.000 --> 00:13:12.000]  你讓她平安
[00:13:12.000 --> 00:13:13.000]  你給她勇氣
[00:13:13.000 --> 00:13:14.000]  突然間一進去
[00:13:14.000 --> 00:13:15.000]  一轉了一段
[00:13:15.000 --> 00:13:16.000]  一轉了一段
[00:13:16.000 --> 00:13:17.000]  一去到廣告的時候
[00:13:17.000 --> 00:13:18.000]  就被人罵
[00:13:18.000 --> 00:13:19.000]  我說不要啊
[00:13:19.000 --> 00:13:20.000]  我說你保守她
[00:13:20.000 --> 00:13:21.000]  感謝主
[00:13:21.000 --> 00:13:23.000]  今天她還在做這行
[00:13:23.000 --> 00:13:25.000]  這個不容易的
[00:13:25.000 --> 00:13:26.000]  你知不知道
[00:13:26.000 --> 00:13:27.000]  真的不容易
[00:13:27.000 --> 00:13:28.000]  有人就是因為這樣
[00:13:28.000 --> 00:13:29.000]  說了兩句
[00:13:29.000 --> 00:13:31.000]  被人罵到飛起來
[00:13:31.000 --> 00:13:32.000]  在圈子裡面
[00:13:32.000 --> 00:13:34.000]  但他認為這個是可以的
[00:13:34.000 --> 00:13:36.000]  這個就叫能力
[00:13:36.000 --> 00:13:39.000]  能力是能夠有自己那個
[00:13:39.000 --> 00:13:42.000]  因為信仰而來的信念和把握
[00:13:42.000 --> 00:13:44.000]  耶穌就是這樣
[00:13:44.000 --> 00:13:46.000]  你縱然要推我下山
[00:13:46.000 --> 00:13:48.000]  我都在你中間直走過去
[00:13:48.000 --> 00:13:50.000]  這個就是耶穌那種表現
[00:13:50.000 --> 00:13:51.000]  接著我們看到
[00:13:51.000 --> 00:13:52.000]  我們主耶穌基督
[00:13:52.000 --> 00:13:53.000]  就去到加伯隆的地方
[00:13:53.000 --> 00:13:55.000]  剛才我們所讀的那段聖經
[00:13:55.000 --> 00:13:58.000]  那段聖經就很典型的
[00:13:58.000 --> 00:14:00.000]  記載了耶穌再生的時候
[00:14:00.000 --> 00:14:01.000]  再世的時候
[00:14:01.000 --> 00:14:04.000]  那兩個很重要的使命
[00:14:04.000 --> 00:14:07.000]  除了全神國的福音之外
[00:14:07.000 --> 00:14:10.000]  是醫病和趕鬼
[00:14:10.000 --> 00:14:11.000]  大家記得
[00:14:11.000 --> 00:14:13.000]  還有路加寫得很漂亮
[00:14:13.000 --> 00:14:14.000]  很好
[00:14:14.000 --> 00:14:16.000]  他有縮影
[00:14:16.000 --> 00:14:17.000]  有闊度
[00:14:17.000 --> 00:14:19.000]  有拍片
[00:14:19.000 --> 00:14:20.000]  他有zoom鏡頭
[00:14:20.000 --> 00:14:22.000]  他用兩件事
[00:14:22.000 --> 00:14:24.000]  比較仔細的描述
[00:14:24.000 --> 00:14:25.000]  耶穌怎樣趕鬼
[00:14:25.000 --> 00:14:26.000]  怎樣醫病
[00:14:26.000 --> 00:14:28.000]  然後到了40和41節
[00:14:28.000 --> 00:14:30.000]  就比較擴開
[00:14:30.000 --> 00:14:32.000]  比較全面的
[00:14:32.000 --> 00:14:34.000]  總括就說日落的時候
[00:14:34.000 --> 00:14:37.000]  無論什麼病都帶到耶穌那裡
[00:14:37.000 --> 00:14:38.000]  他就一一安手
[00:14:38.000 --> 00:14:39.000]  醫好他們
[00:14:39.000 --> 00:14:40.000]  這個是一個一般的描述
[00:14:40.000 --> 00:14:43.000]  耶穌原來就是這樣醫病的
[00:14:43.000 --> 00:14:44.000]  然後第41節
[00:14:44.000 --> 00:14:47.000]  又有很多鬼從那些人身上出來
[00:14:47.000 --> 00:14:49.000]  就喊著說你是神的兒子
[00:14:49.000 --> 00:14:50.000]  耶穌就斥責他們
[00:14:50.000 --> 00:14:52.000]  不讓他們說話
[00:14:52.000 --> 00:14:55.000]  這個就是趕鬼那種描述
[00:14:55.000 --> 00:14:57.000]  我們發覺主耶穌基督
[00:14:57.000 --> 00:15:00.000]  他的能力同樣彰顯出來
[00:15:00.000 --> 00:15:01.000]  為什麼呢?
[00:15:01.000 --> 00:15:02.000]  聖經裡面有強調
[00:15:02.000 --> 00:15:04.000]  第32節說
[00:15:04.000 --> 00:15:06.000]  耶穌去到加伯隆那裡
[00:15:06.000 --> 00:15:09.000]  開始去講道的時候
[00:15:09.000 --> 00:15:10.000]  第32節說
[00:15:10.000 --> 00:15:13.000]  因為他講的話帶著權柄
[00:15:13.000 --> 00:15:15.000]  很清楚的
[00:15:15.000 --> 00:15:18.000]  然後就開始趕鬼了
[00:15:18.000 --> 00:15:19.000]  趕鬼的時候
[00:15:19.000 --> 00:15:21.000]  剛才你讀的時候都記得
[00:15:21.000 --> 00:15:22.000]  在那裡就是
[00:15:22.000 --> 00:15:25.000]  有一個鬼扶著一個人
[00:15:25.000 --> 00:15:27.000]  那個鬼先開口
[00:15:27.000 --> 00:15:28.000]  不是耶穌先開口
[00:15:28.000 --> 00:15:29.000]  要留意這裡
[00:15:29.000 --> 00:15:31.000]  那個鬼就跟耶穌說
[00:15:31.000 --> 00:15:32.000]  亞瑟勒人耶穌
[00:15:32.000 --> 00:15:34.000]  我和你有什麼關係
[00:15:34.000 --> 00:15:35.000]  你來毀滅我們嗎
[00:15:35.000 --> 00:15:36.000]  我知道你是誰
[00:15:36.000 --> 00:15:38.000]  你是神的聖者
[00:15:38.000 --> 00:15:40.000]  耶穌就斥責他
[00:15:40.000 --> 00:15:41.000]  叫他出來
[00:15:41.000 --> 00:15:43.000]  他就從這裡出來
[00:15:43.000 --> 00:15:45.000]  是鬼先開口
[00:15:45.000 --> 00:15:47.000]  然後我們剛才說到
[00:15:47.000 --> 00:15:49.000]  第41節那裡
[00:15:49.000 --> 00:15:50.000]  鬼一樣
[00:15:50.000 --> 00:15:51.000]  描述的時候
[00:15:51.000 --> 00:15:52.000]  很多都喊著
[00:15:52.000 --> 00:15:54.000]  你是神的兒子
[00:15:54.000 --> 00:15:55.000]  很有趣的
[00:15:55.000 --> 00:15:57.000]  我們看到有能力的
[00:15:57.000 --> 00:16:00.000]  一個有能力的人
[00:16:00.000 --> 00:16:01.000]  現在我們所說的
[00:16:01.000 --> 00:16:03.000]  是屬靈的能力
[00:16:03.000 --> 00:16:04.000]  記住
[00:16:04.000 --> 00:16:06.000]  我們作為一個人
