
[00:00:00.000 --> 00:00:01.520]  但我們進入第二講
[00:02:00.400 --> 00:02:03.400]  直接是討論關於我們屬靈
[00:02:03.400 --> 00:02:05.400]  生命提升
[00:02:05.400 --> 00:02:06.400]  操練
[00:02:06.400 --> 00:02:08.400]  經靈那方面的作品
[00:02:08.400 --> 00:02:10.400]  你見到我在副錄裏
[00:02:10.400 --> 00:02:13.400]  我和大家花了不少時間
[00:02:13.400 --> 00:02:16.400]  列出了一個有簡單介紹的
[00:02:16.400 --> 00:02:19.400]  所謂歷代靈修神學作品選介
[00:02:19.400 --> 00:02:21.400]  這個我都有一份掙扎
[00:02:21.400 --> 00:02:23.400]  我想了一段時間才寫下來
[00:02:23.400 --> 00:02:26.400]  因為寫了好像沒有用
[00:02:26.400 --> 00:02:29.400]  大部份書籍沒有中文
[00:02:29.400 --> 00:02:30.400]  此其一
[00:02:30.400 --> 00:02:32.400]  第二,有些香港未必買到
[00:02:32.400 --> 00:02:35.400]  但我覺得為了要完成我自己的使命
[00:02:35.400 --> 00:02:37.400]  我怎樣都要列出來
[00:02:37.400 --> 00:02:39.400]  要證明一件事,這些書有的
[00:02:39.400 --> 00:02:41.400]  我經常說有很多
[00:02:41.400 --> 00:02:42.400]  不過你們不知道
[00:02:42.400 --> 00:02:44.400]  沒有人信我說的
[00:02:44.400 --> 00:02:46.400]  我就列給你看,是有的
[00:02:46.400 --> 00:02:47.400]  不過之後怎樣做呢
[00:02:47.400 --> 00:02:49.400]  不知道,或者交給許社長
[00:02:49.400 --> 00:02:51.400]  大家想想,或者翻譯
[00:02:51.400 --> 00:02:53.400]  或者將它簡介,諸如此類
[00:02:53.400 --> 00:02:55.400]  不過無論如何都要有人開始
[00:02:55.400 --> 00:02:58.400]  深度屬靈經歷體驗的作品
[00:02:58.400 --> 00:03:00.400]  怎樣找呢
[00:03:00.400 --> 00:03:03.400]  今天你去基督教書局有很多
[00:03:03.400 --> 00:03:07.400]  去一些教會的圖書部有很多
[00:03:07.400 --> 00:03:10.400]  甚至你去科音二覽室都有很多
[00:03:10.400 --> 00:03:12.400]  可以讓你借,可以讓你買
[00:03:12.400 --> 00:03:15.400]  我想和大家處理幾個大家常問的問題
[00:03:15.400 --> 00:03:17.400]  但我想比較
[00:03:17.400 --> 00:03:19.400]  可能你未想過的角度
[00:03:19.400 --> 00:03:21.400]  去和大家分享一下
[00:03:21.400 --> 00:03:26.400]  第一樣,怎樣選擇有屬靈深度的作品
[00:03:26.400 --> 00:03:29.400]  不是每本作品都要有屬靈深度的
[00:03:29.400 --> 00:03:33.400]  我給大家一個現實的了解
[00:03:33.400 --> 00:03:36.400]  這個我相信耶穌過了很長日子
[00:03:36.400 --> 00:03:40.400]  才恍然大悟這件事
[00:03:40.400 --> 00:03:45.400]  都不是手手詩歌都是好東西
[00:03:45.400 --> 00:03:47.400]  我以前以為這麼辛苦
[00:03:47.400 --> 00:03:50.400]  又要想和音又要對句
[00:03:50.400 --> 00:03:52.400]  當然要有一定的感動才做
[00:03:52.400 --> 00:03:54.400]  後來發覺原來不是的
[00:03:54.400 --> 00:03:55.400]  有些都不是這樣的
[00:03:55.400 --> 00:03:56.400]  作品也是
[00:03:56.400 --> 00:03:58.400]  有些人花那麼多時間寫
[00:03:58.400 --> 00:04:01.400]  寫完之後出版設計
[00:04:01.400 --> 00:04:03.400]  都未必等於是好東西
[00:04:03.400 --> 00:04:05.400]  所以其實我們要選擇
[00:04:05.400 --> 00:04:08.400]  我和大家很坦白地來看看
[00:04:08.400 --> 00:04:11.400]  究竟怎樣去選擇呢
[00:04:11.400 --> 00:04:13.400]  我想從三方面和大家
[00:04:13.400 --> 00:04:15.400]  看你贊不贊成我的做法
[00:04:15.400 --> 00:04:16.400]  我就是這樣看的
[00:04:16.400 --> 00:04:17.400]  第一
[00:04:17.400 --> 00:04:20.400]  首先要快看
[00:04:20.400 --> 00:04:21.400]  看很多
[00:04:21.400 --> 00:04:22.400]  多看
[00:04:22.400 --> 00:04:24.400]  多看的意思就是
[00:04:24.400 --> 00:04:26.400]  如果你想找一些
[00:04:26.400 --> 00:04:28.400]  好的屬靈的作品
[00:04:28.400 --> 00:04:31.400]  通常我們就等人介紹
[00:04:31.400 --> 00:04:34.400]  但是介紹未必適合你
[00:04:34.400 --> 00:04:36.400]  這個和其他部分的
[00:04:36.400 --> 00:04:39.400]  所謂一般的信仰作品不同
[00:04:39.400 --> 00:04:41.400]  因為譬如說一些信仰作品
[00:04:41.400 --> 00:04:43.400]  是講基督教如何可信
[00:04:43.400 --> 00:04:46.400]  基督教和科學之間的關係
[00:04:46.400 --> 00:04:48.400]  如何可以有一個平衡
[00:04:48.400 --> 00:04:50.400]  緩衝或者互相補足
[00:04:50.400 --> 00:04:51.400]  如果這樣的話
[00:04:51.400 --> 00:04:52.400]  那些是較為客觀的問題
[00:04:52.400 --> 00:04:54.400]  客觀的問題可以
[00:04:54.400 --> 00:04:57.400]  有些比較客觀的標準去定義
[00:04:57.400 --> 00:04:59.400]  那本書是好書就是好書
[00:04:59.400 --> 00:05:01.400]  但是靈修的作品
[00:05:01.400 --> 00:05:06.400]  我們說是屬於個人體驗的描述
[00:05:06.400 --> 00:05:08.400]  同樣是有深度的作品
[00:05:08.400 --> 00:05:10.400]  多數是很個人化
[00:05:10.400 --> 00:05:12.400]  很有主觀經歷的成分
[00:05:12.400 --> 00:05:14.400]  我從來都跟大家說
[00:05:14.400 --> 00:05:17.400]  主觀經歷不是每個人都適合的
[00:05:17.400 --> 00:05:20.400]  有些人的經歷很能夠認出你
[00:05:20.400 --> 00:05:21.400]  有些人的經歷
[00:05:21.400 --> 00:05:23.400]  你怎麼看都無法進入他的腦袋
[00:05:23.400 --> 00:05:24.400]  就無法進入
[00:05:24.400 --> 00:05:26.400]  因為人的氣質是不同的
[00:05:26.400 --> 00:05:29.400]  我們不能夠比較誰是屬靈一點
[00:05:29.400 --> 00:05:31.400]  可能兩個同樣屬靈
[00:05:31.400 --> 00:05:33.400]  但是兩個的風格完全不同
[00:05:33.400 --> 00:05:35.400]  你看John Stock的書
[00:05:35.400 --> 00:05:37.400]  很有屬靈深度
[00:05:37.400 --> 00:05:39.400]  你看C.S. Lewis的書
[00:05:39.400 --> 00:05:40.400]  很有屬靈深度
[00:05:40.400 --> 00:05:41.400]  你看魏拓星弟兄的書
[00:05:41.400 --> 00:05:43.400]  也很有屬靈深度
[00:05:43.400 --> 00:05:44.400]  你看王明道的書
[00:05:44.400 --> 00:05:45.400]  也很有屬靈深度
[00:05:45.400 --> 00:05:49.400]  甚至你看宋尚哲博士的港道集
[00:05:49.400 --> 00:05:50.400]  還有他的傳奇
[00:05:50.400 --> 00:05:51.400]  也很有屬靈深度
[00:05:51.400 --> 00:05:52.400]  但是剛才我舉出的五個人
[00:05:52.400 --> 00:05:54.400]  五個人完全不同的風格
[00:05:54.400 --> 00:05:57.400]  五個人完全不同的風格
[00:05:57.400 --> 00:06:02.400]  有些人很被魏拓星的屬靈經歷吸引的人
[00:06:02.400 --> 00:06:06.400]  他看看John Stock覺得他不到肉
[00:06:06.400 --> 00:06:08.400]  有些人就說魏拓星你這麼主觀
[00:06:08.400 --> 00:06:10.400]  我這些John Stock才有聖經基礎
[00:06:10.400 --> 00:06:12.400]  兩個人爭論是很無謂的
[00:06:12.400 --> 00:06:13.400]  兩個人都這麼好
[00:06:13.400 --> 00:06:15.400]  因為在經歷的路上
[00:06:15.400 --> 00:06:17.400]  大家走的路是很不同的
[00:06:17.400 --> 00:06:20.400]  體驗的路一定有主觀性
[00:06:20.400 --> 00:06:22.400]  不是每條路都適合你
[00:06:22.400 --> 00:06:25.400]  所以我先給大家一個了解
[00:06:25.400 --> 00:06:27.400]  所以你讓人介紹作品給你
[00:06:27.400 --> 00:06:29.400]  未必一定適合你
[00:06:29.400 --> 00:06:31.400]  這個你要小心
[00:06:31.400 --> 00:06:34.400]  我覺得最好的方法是你自己去找
[00:06:34.400 --> 00:06:35.400]  自己去找的起始點
[00:06:35.400 --> 00:06:37.400]  就是多去基督教書局
[00:06:37.400 --> 00:06:38.400]  做什麼呢?
[00:06:38.400 --> 00:06:39.400]  看
[00:06:39.400 --> 00:06:41.400]  譬如說他當然有難
[00:06:41.400 --> 00:06:42.400]  就是靈修作品
[00:06:42.400 --> 00:06:44.400]  或者是屬靈生活
[00:06:44.400 --> 00:06:46.400]  屬靈生命那類的難
[00:06:46.400 --> 00:06:47.400]  你就看
[00:06:47.400 --> 00:06:49.400]  多去幾間書局不停地看
[00:06:49.400 --> 00:06:52.400]  看你又不需要逐本很詳細地看
[00:06:52.400 --> 00:06:53.400]  就這樣站著
[00:06:53.400 --> 00:06:54.400]  你打算找個客人
[00:06:54.400 --> 00:06:55.400]  我經常都是這樣
[00:06:55.400 --> 00:06:58.400]  有時候找一兩個小時再看
[00:06:58.400 --> 00:07:01.400]  每本拔出來看看
[00:07:01.400 --> 00:07:04.400]  看看你就看到一些路出來
[00:07:04.400 --> 00:07:05.400]  路是怎樣的呢?
[00:07:05.400 --> 00:07:06.400]  第一
[00:07:06.400 --> 00:07:07.400]  起碼開始熟習
[00:07:07.400 --> 00:07:10.400]  大約有些什麼作者
[00:07:10.400 --> 00:07:13.400]  大大約約有關於什麼題材
[00:07:13.400 --> 00:07:14.400]  現在我問你
[00:07:14.400 --> 00:07:16.400]  關於屬靈經歷的
[00:07:16.400 --> 00:07:18.400]  主要有什麼題材呢?
[00:07:18.400 --> 00:07:20.400]  但說來說去都只是祈禱這麼多
[00:07:20.400 --> 00:07:21.400]  不止的
[00:07:21.400 --> 00:07:22.400]  還有很多東西
[00:07:22.400 --> 00:07:23.400]  我不告訴你
[00:07:23.400 --> 00:07:24.400]  有空去書局看看
[00:07:24.400 --> 00:07:25.400]  有很多題材的
[00:07:25.400 --> 00:07:27.400]  大大約約你會開始記得
[00:07:27.400 --> 00:07:31.400]  有哪幾間出版社是專出這些書的
[00:07:31.400 --> 00:07:33.400]  這個背景是很重要的
[00:07:33.400 --> 00:07:34.400]  第一點
[00:07:34.400 --> 00:07:36.400]  或者你不只是去基督教書局看
[00:07:36.400 --> 00:07:38.400]  你可以去教會圖書部
[00:07:38.400 --> 00:07:40.400]  或者是閱覽室
[00:07:40.400 --> 00:07:41.400]  可以借
[00:07:41.400 --> 00:07:42.400]  你不需要借的
[00:07:42.400 --> 00:07:44.400]  你這樣站著看
[00:07:44.400 --> 00:07:45.400]  我就很喜歡的
[00:07:45.400 --> 00:07:46.400]  你不認識那本書
[00:07:46.400 --> 00:07:48.400]  起碼知道書名
[00:07:48.400 --> 00:07:50.400]  記下那些作者
[00:07:50.400 --> 00:07:51.400]  打開看看內容
[00:07:51.400 --> 00:07:53.400]  有哪幾個大綱
[00:07:53.400 --> 00:07:54.400]  是怎樣的
[00:07:54.400 --> 00:07:55.400]  你看著看著
[00:07:55.400 --> 00:07:57.400]  你就會找到一條路出來
[00:07:57.400 --> 00:08:00.400]  特別在靈修神學的作品當中
[00:08:00.400 --> 00:08:02.400]  我提議大家
[00:08:02.400 --> 00:08:03.400]  今天我真的很不傳統
[00:08:03.400 --> 00:08:05.400]  不只是去基督教書局
[00:08:05.400 --> 00:08:06.400]  也可以去看
[00:08:06.400 --> 00:08:08.400]  譬如公教進行社
[00:08:08.400 --> 00:08:10.400]  那些也可以去看
[00:08:10.400 --> 00:08:14.400]  那裡有不少相當有深度的靈修神學作品
[00:08:14.400 --> 00:08:16.400]  在基督教是沒有的
[00:08:16.400 --> 00:08:18.400]  希望大家不要誤會我
[00:08:18.400 --> 00:08:19.400]  我不是天主教徒
[00:08:19.400 --> 00:08:21.400]  我又不是幫天主教說話
[00:08:21.400 --> 00:08:23.400]  不過我們要承認一個事實
[00:08:23.400 --> 00:08:25.400]  是有些天主教的作品
[00:08:25.400 --> 00:08:28.400]  尤其是較為古老的作品
[00:08:28.400 --> 00:08:29.400]  有些是比較現代的
[00:08:29.400 --> 00:08:31.400]  待會我介紹的你就可以看到
[00:08:31.400 --> 00:08:32.400]  其實你說他是天主教
[00:08:32.400 --> 00:08:33.400]  還是基督教
[00:08:33.400 --> 00:08:34.400]  很難說
[00:08:34.400 --> 00:08:36.400]  因為我們這一世紀還沒有基督教開始
[00:08:36.400 --> 00:08:37.400]  如果宗教改革
[00:08:37.400 --> 00:08:39.400]  你怎麼說他是基督教還是天主教
[00:08:39.400 --> 00:08:40.400]  比如奧古斯丁
[00:08:40.400 --> 00:08:41.400]  基督教還是天主教
[00:08:41.400 --> 00:08:42.400]  兩個都是
[00:08:42.400 --> 00:08:43.400]  這是第一由
[00:08:43.400 --> 00:08:46.400]  當你有差不多的
[00:08:46.400 --> 00:08:48.400]  全面的閱覽之後
[00:08:48.400 --> 00:08:51.400]  你就開始找一個題目去再看
[00:08:51.400 --> 00:08:53.400]  那個題目最好是什麼呢
[00:08:53.400 --> 00:08:54.400]  我自己的做法
[00:08:54.400 --> 00:08:56.400]  就是在你過去一段日子當中
[00:08:56.400 --> 00:08:58.400]  你覺得對於你來說
[00:08:58.400 --> 00:09:03.400]  最有深切屬靈體驗的經歷
[00:09:03.400 --> 00:09:05.400]  總會有的
[00:09:05.400 --> 00:09:07.400]  如果什麼都沒有就算了
[00:09:07.400 --> 00:09:08.400]  說得多餘了
[00:09:08.400 --> 00:09:09.400]  總會
[00:09:09.400 --> 00:09:10.400]  比如過去幾個月
[00:09:10.400 --> 00:09:12.400]  或者過去一年半年
[00:09:12.400 --> 00:09:15.400]  你的屬靈經歷裡
[00:09:15.400 --> 00:09:17.400]  有一些東西是特別深入的
[00:09:17.400 --> 00:09:18.400]  每個人可能不同
[00:09:18.400 --> 00:09:19.400]  你自己知道
[00:09:19.400 --> 00:09:20.400]  你自己想想
[00:09:20.400 --> 00:09:21.400]  可能在那段日子裡
[00:09:21.400 --> 00:09:23.400]  你很深體會到
[00:09:23.400 --> 00:09:24.400]  怎樣有一些
[00:09:24.400 --> 00:09:27.400]  本來很恐懼很徬徨的心境
[00:09:27.400 --> 00:09:29.400]  恩著神的同在
[00:09:29.400 --> 00:09:31.400]  轉化成一種勇氣
[00:09:31.400 --> 00:09:32.400]  可能你的體會是這樣
[00:09:32.400 --> 00:09:34.400]  可能你很深入的
[00:09:34.400 --> 00:09:35.400]  在過去的日子當中
[00:09:35.400 --> 00:09:38.400]  你會體會痛苦和面對死亡裡
[00:09:38.400 --> 00:09:40.400]  你的信仰怎樣產生
[00:09:40.400 --> 00:09:42.400]  對於你的作用和支持
[00:09:42.400 --> 00:09:44.400]  又或者可能
[00:09:44.400 --> 00:09:45.400]  在過去日子裡
[00:09:45.400 --> 00:09:46.400]  你很深刻的
[00:09:46.400 --> 00:09:48.400]  在好幾件事裡
[00:09:48.400 --> 00:09:49.400]  或者一段日子裡
[00:09:49.400 --> 00:09:50.400]  很體會到神的那種愛
[00:09:50.400 --> 00:09:52.400]  那種無微不至的程度
[00:09:52.400 --> 00:09:55.400]  是如此奇妙和深入
[00:09:55.400 --> 00:09:56.400]  或者有一段時間
[00:09:56.400 --> 00:09:58.400]  你會很深入的體會到
[00:09:58.400 --> 00:10:00.400]  神的大能原來很厲害
[00:10:00.400 --> 00:10:02.400]  或者你經歷過一些
[00:10:02.400 --> 00:10:03.400]  例如趕鬼的聚會
[00:10:03.400 --> 00:10:06.400]  或者你自己經歷過聖靈的囂觀
[00:10:06.400 --> 00:10:07.400]  諸如此類
[00:10:07.400 --> 00:10:08.400]  總之一些的經歷
[00:10:08.400 --> 00:10:09.400]  對於你來說
[00:10:09.400 --> 00:10:10.400]  你覺得是很深刻
[00:10:10.400 --> 00:10:11.400]  很深刻
[00:10:11.400 --> 00:10:12.400]  你體會到
[00:10:12.400 --> 00:10:13.400]  比以往
[00:10:13.400 --> 00:10:14.400]  或者比其他基督徒
[00:10:14.400 --> 00:10:15.400]  更加深切的
[00:10:15.400 --> 00:10:17.400]  或者對最多人來說
[00:10:17.400 --> 00:10:18.400]  可能是祈禱的一些掙扎
[00:10:18.400 --> 00:10:20.400]  是很深入的掙扎
[00:10:20.400 --> 00:10:22.400]  好,你自己選一個題目
[00:10:22.400 --> 00:10:24.400]  我贊成是這樣
[00:10:24.400 --> 00:10:25.400]  你選一個題目
[00:10:25.400 --> 00:10:26.400]  在你過去日子裡
[00:10:26.400 --> 00:10:27.400]  你覺得已經是很深刻
[00:10:27.400 --> 00:10:29.400]  體會的
[00:10:29.400 --> 00:10:32.400]  然後再去回書局那裡
[00:10:32.400 --> 00:10:33.400]  再去回圖書館那裡
[00:10:33.400 --> 00:10:35.400]  就是基督教圖書館那裡
[00:10:35.400 --> 00:10:39.400]  就專找講那個題目的書來看
[00:10:39.400 --> 00:10:41.400]  因為以前已經看過了
[00:10:41.400 --> 00:10:42.400]  納過了
[00:10:42.400 --> 00:10:43.400]  知道哪一本
[00:10:43.400 --> 00:10:44.400]  大概是些什麼
[00:10:44.400 --> 00:10:45.400]  你再去看的時候
[00:10:45.400 --> 00:10:46.400]  很快就找到了
[00:10:46.400 --> 00:10:47.400]  那時候你就不用看那幾十本
[00:10:47.400 --> 00:10:49.400]  一百幾十本了
[00:10:49.400 --> 00:10:50.400]  你在看的時候
[00:10:50.400 --> 00:10:51.400]  你發覺書架裡面
[00:10:51.400 --> 00:10:52.400]  突然間那些書
[00:10:52.400 --> 00:10:53.400]  就會
[00:10:53.400 --> 00:10:54.400]  那些字是大一點的
[00:10:54.400 --> 00:10:55.400]  凸出來的
[00:10:55.400 --> 00:10:56.400]  你覺得這本有用
[00:10:56.400 --> 00:10:57.400]  這本有用
[00:10:57.400 --> 00:10:59.400]  於是你就可以抽那些
[00:10:59.400 --> 00:11:02.400]  跟你本來已經有體會的
[00:11:02.400 --> 00:11:03.400]  那個題目的書
[00:11:03.400 --> 00:11:04.400]  抽出來納
[00:11:04.400 --> 00:11:06.400]  你發覺一件很妙的事
[00:11:06.400 --> 00:11:07.400]  你一納
[00:11:07.400 --> 00:11:09.400]  你就分得出哪些書的高下
[00:11:09.400 --> 00:11:10.400]  因為你有體驗
[00:11:10.400 --> 00:11:11.400]  你沒有體驗
[00:11:11.400 --> 00:11:12.400]  你拍過一本書
[00:11:12.400 --> 00:11:13.400]  差不多的
[00:11:13.400 --> 00:11:14.400]  你有體驗
[00:11:14.400 --> 00:11:15.400]  你一納下去
[00:11:15.400 --> 00:11:17.400]  你找到起碼有兩方面
[00:11:17.400 --> 00:11:18.400]  第一
[00:11:18.400 --> 00:11:19.400]  你馬上發覺不是本本書
[00:11:19.400 --> 00:11:21.400]  講的那件事都講得那麼好
[00:11:21.400 --> 00:11:22.400]  有些是很差的
[00:11:22.400 --> 00:11:23.400]  講得
[00:11:23.400 --> 00:11:24.400]  你根本沒有體驗的
[00:11:24.400 --> 00:11:25.400]  引據聖經
[00:11:25.400 --> 00:11:26.400]  下個結論就算了
[00:11:26.400 --> 00:11:27.400]  他也沒有什麼
[00:11:27.400 --> 00:11:29.400]  他自己沒有掙扎過那件事
[00:11:29.400 --> 00:11:30.400]  他不明白的
[00:11:30.400 --> 00:11:32.400]  你不要以為作者寫一本書
[00:11:32.400 --> 00:11:33.400]  當然很偉大
[00:11:33.400 --> 00:11:34.400]  不是的
[00:11:34.400 --> 00:11:36.400]  也不一定是偉人
[00:11:36.400 --> 00:11:37.400]  他們可能有些東西
[00:11:37.400 --> 00:11:38.400]  他根本沒有經驗
[00:11:38.400 --> 00:11:39.400]  可能他書裡面
[00:11:39.400 --> 00:11:40.400]  其他部分是好東西
[00:11:40.400 --> 00:11:41.400]  是吧
[00:11:41.400 --> 00:11:42.400]  不過他要湊夠那麼多頁
[00:11:42.400 --> 00:11:44.400]  他就加上其他東西
[00:11:44.400 --> 00:11:45.400]  或者湊夠他的系統
[00:11:45.400 --> 00:11:47.400]  但有些是水皮的東西
[00:11:47.400 --> 00:11:48.400]  你不一定的
[00:11:48.400 --> 00:11:49.400]  第二
[00:11:49.400 --> 00:11:50.400]  你會看過
[00:11:50.400 --> 00:11:51.400]  雖然有些書
[00:11:51.400 --> 00:11:52.400]  他是很深入的
[00:11:52.400 --> 00:11:53.400]  個個都說他好
[00:11:53.400 --> 00:11:54.400]  但是你發覺那條路
[00:11:54.400 --> 00:11:55.400]  總是跟你不同的
[00:11:55.400 --> 00:11:56.400]  那時候你覺得
[00:11:56.400 --> 00:11:57.400]  那本書雖然是好書
[00:11:57.400 --> 00:11:58.400]  你要承認是好東西
[00:11:58.400 --> 00:12:00.400]  但是未必即時適合你
[00:12:00.400 --> 00:12:02.400]  於是在這個過程當中
[00:12:02.400 --> 00:12:03.400]  你就可以開始
[00:12:03.400 --> 00:12:08.400]  選擇一些合理的作品
[00:12:08.400 --> 00:12:10.400]  在你選擇了作品的時候
[00:12:10.400 --> 00:12:12.400]  你就開始去專注
[00:12:12.400 --> 00:12:14.400]  看那本作品的部分
[00:12:14.400 --> 00:12:16.400]  其實這樣做
[00:12:16.400 --> 00:12:17.400]  時間不太多
[00:12:17.400 --> 00:12:19.400]  但是可以馬上很專注的
[00:12:19.400 --> 00:12:20.400]  看一件事
[00:12:20.400 --> 00:12:21.400]  找到那件事去看
[00:12:21.400 --> 00:12:22.400]  簡單來說
[00:12:22.400 --> 00:12:23.400]  譬如說祈禱
[00:12:23.400 --> 00:12:25.400]  你去基督教書局看一下
[00:12:25.400 --> 00:12:27.400]  很多關於祈禱的書
[00:12:27.400 --> 00:12:28.400]  你去圖書館
[00:12:28.400 --> 00:12:30.400]  或者比較大的基督教圖書館裡面
[00:12:30.400 --> 00:12:32.400]  就更多關於祈禱的書
[00:12:32.400 --> 00:12:33.400]  但是你看見
[00:12:33.400 --> 00:12:35.400]  其實不是很多本祈禱的書
[00:12:35.400 --> 00:12:36.400]  說得好
[00:12:36.400 --> 00:12:37.400]  很坦白說
[00:12:37.400 --> 00:12:39.400]  這個真的令我很震驚
[00:12:39.400 --> 00:12:40.400]  令我很震驚
[00:12:40.400 --> 00:12:42.400]  尤其是中文翻譯的那些
[00:12:42.400 --> 00:12:45.400]  沒有多少本是真的翻譯得
[00:12:45.400 --> 00:12:47.400]  值得翻譯的
[00:12:47.400 --> 00:12:49.400]  有很多英文很好的祈禱書
[00:12:49.400 --> 00:12:50.400]  又沒有人去翻譯
[00:12:50.400 --> 00:12:52.400]  那些花了那麼多功夫翻譯的書
[00:12:52.400 --> 00:12:54.400]  又不見得那麼好
[00:12:54.400 --> 00:12:57.400]  這個是一個很大的可惜
[00:12:57.400 --> 00:12:59.400]  希望大家不要誤會我這樣說
[00:12:59.400 --> 00:13:00.400]  是有一份驕傲在裡面
[00:13:00.400 --> 00:13:02.400]  這個是我想和大家說很坦白的說話
[00:13:02.400 --> 00:13:05.400]  是我的很深的一個體會
[00:13:05.400 --> 00:13:06.400]  因為祈禱的書
[00:13:06.400 --> 00:13:08.400]  如果你對祈禱有很深入的時候
[00:13:08.400 --> 00:13:09.400]  你打開的時候
[00:13:09.400 --> 00:13:10.400]  你會發覺很多類型的
[00:13:10.400 --> 00:13:12.400]  舉個簡單例子來說
[00:13:12.400 --> 00:13:13.400]  你會發覺
[00:13:13.400 --> 00:13:15.400]  大部分的書
[00:13:15.400 --> 00:13:17.400]  著了80%的篇幅
[00:13:17.400 --> 00:13:18.400]  告訴你一定要祈禱
[00:13:18.400 --> 00:13:19.400]  不祈禱不行
[00:13:19.400 --> 00:13:21.400]  聖經說很重要要祈禱
[00:13:21.400 --> 00:13:22.400]  這個人要這樣祈禱
[00:13:22.400 --> 00:13:23.400]  這個人要這樣祈禱
[00:13:23.400 --> 00:13:24.400]  那個人要這樣祈禱
[00:13:24.400 --> 00:13:25.400]  每個人都要這樣祈禱
[00:13:25.400 --> 00:13:26.400]  這樣就完了
[00:13:26.400 --> 00:13:30.400]  你看看是不是很多書是這樣說的
[00:13:30.400 --> 00:13:31.400]  那又怎麼樣呢
[00:13:31.400 --> 00:13:32.400]  我已經知道要祈禱了
[00:13:32.400 --> 00:13:34.400]  我不知道我也不用買這本書
[00:13:34.400 --> 00:13:36.400]  你引一輪聖經告訴你
[00:13:36.400 --> 00:13:38.400]  需要祈禱有什麼用
[00:13:38.400 --> 00:13:40.400]  這個就看見層次不高
[00:13:40.400 --> 00:13:41.400]  起碼他自己其實
[00:13:41.400 --> 00:13:42.400]  可能沒有真正進入過
[00:13:42.400 --> 00:13:44.400]  祈禱的掙扎痛苦裡面
[00:13:44.400 --> 00:13:46.400]  是人都寫得出來的
[00:13:46.400 --> 00:13:49.400]  你有空就找一本經文類篇
[00:13:49.400 --> 00:13:51.400]  你就能寫出來的
[00:13:51.400 --> 00:13:52.400]  有些書是好一點的
[00:13:52.400 --> 00:13:53.400]  都是說祈禱重要
[00:13:53.400 --> 00:13:56.400]  但是祈禱能力就不同了
[00:13:56.400 --> 00:13:57.400]  他就開始說到
[00:13:57.400 --> 00:13:58.400]  你不祈禱
[00:13:58.400 --> 00:14:00.400]  你發覺你講道完全不行
[00:14:00.400 --> 00:14:01.400]  你以為你的講道
[00:14:01.400 --> 00:14:03.400]  你的講章很漂亮嗎
[00:14:03.400 --> 00:14:05.400]  講得很有力嗎
