
[00:00:00.000 --> 00:00:06.000]  今天晚上,我們要看第二個比喻,
[00:05:27.000 --> 00:05:38.000]  (中文)請問,舉起來,舉到哪裡呢?這個問題的回答很重要,
[00:05:38.000 --> 00:05:51.000]  (中文)聖靈抓住我們以後,把我們舉起來,舉到這個屬靈的境界裡面,
[00:05:51.000 --> 00:05:58.000]  (中文)我們原來是在一個自然的境界裡面生活的,我們原來在一個自然的境界裡面生活的,
[00:05:58.000 --> 00:06:08.000]  (中文)但是聖靈抓住我們以後,把我們舉上去,把我們舉上去,從那個自然的水平,從這個自然的水平,
[00:06:08.000 --> 00:06:16.000]  (中文)從這個自然的境界,從這個自然的境界,舉上去,舉上去,讓我們到了那個屬靈的水平,
[00:06:16.000 --> 00:06:23.000]  (中文)讓我們到了這個屬靈的水平,到了那個屬靈的境界裡面去,到這個屬靈的境界裡面去,
[00:06:23.000 --> 00:06:41.000]  (中文)我落在《申林國前書》二章十四頁,提到兩種的人,第一種人是屬血祭的人,第二種人是屬靈的人,
[00:06:41.000 --> 00:06:46.000]  (中文)屬血祭的人,這句話的原文怎麼說呢?
[00:06:46.000 --> 00:06:50.000]  屬血祭的人,這種人在原文怎麼說呢?
[00:06:50.000 --> 00:07:05.000]  (中文)屬自然的人,屬血祭的人在自然的水平上生活,他們在自然的境界裡面生活,
[00:07:05.000 --> 00:07:16.000]  他們在自然的境界裡面生活,但是屬靈的人,他們在屬靈的境界光源上生活,
[00:07:16.000 --> 00:07:29.000]  當《申林》說過我們的時候,它就把我們舉起來,從這個自然的境界舉上去,
[00:07:29.000 --> 00:07:55.000]  讓我們進入那個屬靈的境界,這個屬靈的境界是超過自然的境界,屬靈的境界是超越性的,今天晚上我們就要看看這個屬靈的境界,如何超過這個自然的境界,
[00:07:55.000 --> 00:08:14.000]  我們要看看這個屬靈的境界,如何超過自然的境界,而且我不單單要講理論,我們要在兩個人身上看事實的例子,這兩個人是誰呢?
[00:08:14.000 --> 00:08:36.000]  這兩個被《申林》充滿的人,第一個,伊利亞,他是被《申林》大大感動的人,第二個人,伊麗莎,她是被《申林》加倍感動的人,
[00:08:36.000 --> 00:09:03.000]  我們從這兩個人的生平裏面,要看一看這個屬靈的境界,如何超過自然的境界,我們原來是讀學系的,但是《申林》在我們裏面開始工作以後,就把我們改變,
[00:09:03.000 --> 00:09:27.000]  他們從讀學系改成屬靈,誰是屬靈的人呢?就是那個信奉《申林》引導的人,誰是屬靈的人呢?就是那個直接《申林》的人,誰是屬靈的人呢?
[00:09:27.000 --> 00:09:49.000]  就是那個在《申林》裏行事為人的人,這些都是《申林》的工作,把我們舉起來,放在一個屬天的高原上,現在我們要開始看這兩個境界的比較,
[00:09:49.000 --> 00:10:18.000]  我現在要看這兩個境界的比較,第一個比較,在自然的境界裏面,有一些律者,律法的律者,原則的律者,在自然的境界裏面有些基本的律者,在這個自然境界裏面有些律則,
[00:10:18.000 --> 00:10:37.000]  這些律則限制管轄那些自然境界裏的人,這些律則限制境界裏那些自然的人,但是屬靈的人,反而獨靈的人,就超越這些自然的律者,就超越這個自然的律則。
[00:10:37.000 --> 00:11:04.000]  第一個律則,那就是社會裏面的公平的律則,社會的公平律很寶貴,很有用,很重要,但是一般來說,公平律就等於以言還言,以牙還牙。
[00:11:04.000 --> 00:11:24.000]  這個公平律就等於以眼還眼,以牙還牙,在自然境界裏的人,在自然境界裏面的人,他們覺得公平是最高的了,他們覺得公平是最高的,他們以言還言,以牙還牙,覺得這是天公地道,他們覺得以眼還眼,以牙還牙,是天公地道的。
[00:11:24.000 --> 00:11:38.000]  但是屬靈的境界呢?但是屬靈的境界呢?超過這個公平的水準,超過這個公平的水準,我方方知道了愛的水準,他經常去到了愛的標準。
[00:11:38.000 --> 00:12:05.000]  我們在伊麗莎的墳場看見一個很好的例子,請大家回到《獵王記》下,第六章,王下六章,第二十二節,二十一節到二十二節。
[00:12:05.000 --> 00:12:19.000]  伊斯利王殿廟他們就問伊麗莎說:「我可以擊殺他們嗎?」回答說:「不可擊殺他們,就算你用刀用功努來的,你可擊殺他們嗎?」
[00:12:19.000 --> 00:12:29.000]  當在他們面前切擺飲食,使他們赤鶴回到他們的主人那裏。
[00:12:29.000 --> 00:12:43.000]  當時亞蘭的軍隊落在伊斯利人的手中,伊斯利王就想殺他們,這是很自然的。
[00:12:43.000 --> 00:13:02.000]  亞蘭人來侵犯伊斯利人,不是伊斯利人請他們來的,他們是投敵來攻打伊斯利人,現在落在伊斯利人的手中。
[00:13:02.000 --> 00:13:17.000]  那麼伊斯利王可以名正言順的殺他們,如果他這樣做,一般的標準來看,沒有錯。
[00:13:17.000 --> 00:13:42.000]  但是當伊斯利王問伊麗莎的時候,伊麗莎怎樣回答呢?她說:「不可殺害他們,不但不要殺害他們,而且要在他們面前擺設飲食,讓他們吃飽了喝足了,回答他們主人那裏。
[00:13:42.000 --> 00:13:52.000]  讓他們吃飽了回到他們主人的家裏面去,這件事太反常了,反常。
[00:13:52.000 --> 00:14:09.000]  當時他是在一個屬靈的水準上來做這件事,結果這些亞蘭人吃飽了喝足了走了以後,再不回來侵犯小老伊斯利人。
[00:14:09.000 --> 00:14:16.000]  結果這些亞蘭人吃飽喝足了,他們就回去,再不回來侵犯伊斯利人。
[00:14:16.000 --> 00:14:30.000]  如果我是一個畫家,可惜不是。如果我是一個畫家的話,我真是願望能夠畫到這一幅圖畫。
[00:14:30.000 --> 00:14:52.000]  在這一幅圖畫裏面,要描寫那些亞蘭的軍隊,他們在領導飲食的時候,他們面上的表情,他們驚訝得很,他們也受感動。
[00:14:52.000 --> 00:15:21.000]  這是神的愛,教官人的心理。我再說,如果我會畫圖畫,我要畫一幅大的圖畫,這一幅圖畫裏面有四幅圖畫,上面有一幅畫了主耶穌釘在十字架上,
[00:15:21.000 --> 00:15:27.000]  他在那裏找到說,富阿赫念他們,他們不做的,他們不曉得。
[00:15:27.000 --> 00:15:46.000]  他在這裏討論富阿赫念他們,因為他們所作的他們都曉得。下面有三幅圖畫,當中一幅是斯利版,現在被猶太人用石頭打死。
[00:15:46.000 --> 00:16:02.000]  這個時候他跪在那裏,他頂著王天,被聖靈出門,他看見耶穌站在城裏右邊,他倒著說,
[00:16:02.000 --> 00:16:23.000]  他投降說,不要向這個最最大殘忍的菩薩,不要向這個最最高的頭像,在左邊的一幅,是舊約的約瑟,他抱著他的哥哥們的影像在那裏,他抱著他哥哥們的鏡像在那裏,
[00:16:23.000 --> 00:16:46.000]  哥哥們把他出賣,把他賣出錢,把他賣給埃及人,帶到埃及去,離開父母,離開家鄉,多麼悲慘,多麼痛苦!
[00:16:46.000 --> 00:17:07.000]  但是當約瑟見到哥哥們的時候,他抱著他們的影像在那裏哭,但是當約瑟見到哥哥們的時候,他就抱著他們的頸鎬在那裏哭,他不是恨著哭,他的心被神的愛所感動,
[00:17:07.000 --> 00:17:28.000]  他流出來的羅素的眼淚,在右邊的伊麗莎,在那些亞蘭的軍隊面前擺出眼鏡,放在他的死人,背著他的敵人。
[00:17:28.000 --> 00:17:55.000]  我們可以在這幅圖畫的下面寫一個題目,用聖經的一句話做一個總的描寫,聖靈將神的愛澆灌在我們心裏,人的心原來不是那樣的,
[00:17:55.000 --> 00:18:10.000]  但是當神的愛藉著聖靈的工作澆灌在我們心裏的時候,這四種的情形就能浮現,當神的愛將聖靈澆灌在我們心裏的時候,就有這四種的表現。
[00:18:10.000 --> 00:18:35.000]  第二個比較,在自然的境界裏面,在自然的境界裏面,有一條生物的定律,要求生物的定律就是保存自己,保全自己,所有的生物,所有的生物都是最不能保全自己,最能保護自己。
[00:18:35.000 --> 00:18:56.000]  有的生物學家把這條定律叫做自然界的第一條定律,有的生物學家把這條定律作為生物界第一條的定律,但是在屬靈的境界裏面,第一條定律是什麼呢?
[00:18:56.000 --> 00:19:25.000]  是蛇跡,不是寶跡,乃是蛇跡。我們又在伊麗莎的身上看見一個美好的例子,我曾經在昨天提過,我們再看一看,「烈王之下第五章」。
[00:19:25.000 --> 00:19:34.000]  是蛇跡,如果有人對我說伊麗莎不歡喜這些禮物,我絕對不誠實。
[00:19:34.000 --> 00:20:03.000]  我記得剛剛開始學英文的時候,我記得我剛剛學英文的時候,在國內山東青島,讀書中剛剛學英文的字母,我就有一個發現讓我覺得很奇怪,有一個發現我覺得很奇怪。
[00:20:03.000 --> 00:20:08.000]  為什麼別的字都是靠這個字母組成的?
[00:20:08.000 --> 00:20:23.000]  這些字有很多字母來組成的,但是有一個字只有一個字母,而且這個字母是大寫字母,是什麼字呢?你們馬上會想到。
[00:20:23.000 --> 00:20:24.000]  「我」。
[00:20:24.000 --> 00:20:25.000]  「我」。
[00:20:25.000 --> 00:20:28.000]  你看,這個「我」很神奇。
[00:20:28.000 --> 00:20:30.000]  這個「我」很神奇。
[00:20:30.000 --> 00:20:31.000]  只有一個字母。
[00:20:31.000 --> 00:20:32.000]  只有一個字母。
[00:20:32.000 --> 00:20:33.000]  而且是大寫字母。
[00:20:33.000 --> 00:20:34.000]  而且是大寫字母。
[00:20:34.000 --> 00:20:35.000]  出人頭地。
[00:20:35.000 --> 00:20:36.000]  出人頭地。
[00:20:36.000 --> 00:20:38.000]  為我讀書的字。
[00:20:38.000 --> 00:20:40.000]  為我讀書的字。
[00:20:40.000 --> 00:21:01.000]  後來我做了基督徒之後,昨天晚上我去到十八歲的學校,昨天晚上我提到我十八歲得救,得救之後,再讀英文的時候,發現另外一個字,也是大寫字母。
[00:21:01.000 --> 00:21:02.000]  也是大寫字母。
[00:21:02.000 --> 00:21:04.000]  就是這個字。
[00:21:04.000 --> 00:21:05.000]  「神」。
[00:21:05.000 --> 00:21:06.000]  就是「神」。
[00:21:06.000 --> 00:21:07.000]  「神」。
[00:21:07.000 --> 00:21:08.000]  「神」。
[00:21:08.000 --> 00:21:09.000]  「神」。
[00:21:09.000 --> 00:21:10.000]  「我」。
[00:21:10.000 --> 00:21:11.000]  「我」。
[00:21:11.000 --> 00:21:12.000]  「我」。
[00:21:12.000 --> 00:21:14.000]  兩個大寫字母在那裡爭,開始爭了。
[00:21:14.000 --> 00:21:18.000]  「我」和「神」這兩個大寫字母開始爭了。
[00:21:18.000 --> 00:21:20.000]  在我的生命中開始爭了。
[00:21:20.000 --> 00:21:23.000]  在我的生命中開始爭了。
[00:21:23.000 --> 00:21:25.000]  我想得到統治權。
[00:21:25.000 --> 00:21:27.000]  我想得到統治權。
[00:21:27.000 --> 00:21:30.000]  很想在我的人生中得到統治權。
[00:21:30.000 --> 00:21:33.000]  但你要在我的人生中得到統治權。
[00:21:33.000 --> 00:21:35.000]  當真要走的時候,
[00:21:35.000 --> 00:21:36.000]  當真要走的時候,
[00:21:36.000 --> 00:21:38.000]  我那些簡字八字的話,
[00:21:38.000 --> 00:21:39.000]  我那些簡字八字的話,
[00:21:39.000 --> 00:21:41.000]  我就緊緊抓住不肯放。
[00:21:41.000 --> 00:21:43.000]  但我絕對不能交出來給你呀。
[00:21:43.000 --> 00:21:45.000]  但我絕對不能交出來給你呀。
[00:21:45.000 --> 00:21:47.000]  這是我的主權呀。
[00:21:47.000 --> 00:21:48.000]  這是我的主權呀。
[00:21:48.000 --> 00:21:51.000]  我覺得我享福不交接,
[00:21:51.000 --> 00:21:55.000]  我覺得我享福不交接,
[00:21:55.000 --> 00:21:57.000]  我絕對不肯投降,
[00:21:57.000 --> 00:21:58.000]  我絕對不肯投降,
[00:21:58.000 --> 00:22:00.000]  不交接,
[00:22:00.000 --> 00:22:03.000]  不交接,
[00:22:03.000 --> 00:22:05.000]  不交接,
[00:22:05.000 --> 00:22:07.000]  把這個兵器絕對不交出來。
[00:22:07.000 --> 00:22:07.000]  把這個兵器絕對不交出來。
[00:22:07.000 --> 00:22:10.000]  把這個兵器絕對不交出來。
[00:22:10.000 --> 00:22:14.000]  要把這個主權緊緊地放在自己手中。
[00:22:14.000 --> 00:22:17.000]  要把這個主權緊緊地抓在自己的手中。
[00:22:17.000 --> 00:22:17.000]  要把這個主權緊緊地抓在自己的手中。
[00:22:17.000 --> 00:22:18.000]  當然不敢接受。
[00:22:18.000 --> 00:22:19.000]  當然不敢接受。
[00:22:19.000 --> 00:22:20.000]  但是感謝主,
[00:22:20.000 --> 00:22:20.000]  但是感謝主,
[00:22:20.000 --> 00:22:22.000]  有一天我有另外一個發現,
[00:22:22.000 --> 00:22:24.000]  有一天我有另外一個發現,
[00:22:24.000 --> 00:22:27.000]  就是基督比我自己好得多了。
[00:22:27.000 --> 00:22:27.000]  就是基督比我自己好得多了。
[00:22:27.000 --> 00:22:30.000]  就是基督比我自己好得多了。
[00:22:30.000 --> 00:22:34.000]  當我把自己一切的一切交在祂手裡的時候,
[00:22:34.000 --> 00:22:37.000]  當我把自己一切的一切交在祂手裡的時候,
[00:22:37.000 --> 00:22:37.000]  當我把自己一切的一切交在祂手裡的時候,
[00:22:37.000 --> 00:22:39.000]  那就是我最蒙恩的時候,
[00:22:39.000 --> 00:22:41.000]  那就是我最蒙恩的時候,
[00:22:41.000 --> 00:22:43.000]  那就是我最幸福的時候,
[00:22:43.000 --> 00:22:45.000]  那就是我最幸福的時候,
[00:22:45.000 --> 00:22:46.000]  那就是我最快樂的時候,
[00:22:46.000 --> 00:22:48.000]  那就是我最快樂的時候,
[00:22:48.000 --> 00:22:50.000]  有一天我發現,
[00:22:50.000 --> 00:22:51.000]  有一天我發現,
[00:22:51.000 --> 00:22:53.000]  耶穌基督是最高貴的,
[00:22:53.000 --> 00:22:55.000]  耶穌基督是最高貴的,
[00:22:55.000 --> 00:22:56.000]  耶穌基督是最美麗的,
[00:22:56.000 --> 00:22:58.000]  耶穌基督是最美麗的,
[00:22:58.000 --> 00:22:59.000]  耶穌基督是最崇高的,
[00:22:59.000 --> 00:23:01.000]  耶穌基督是最崇高的,
[00:23:01.000 --> 00:23:28.000]  耶穌基督是最完全的,他無所不知的,他的愛,他的公義,他的真理,他的真實都是最完美的,如果我把我的生命完全交給他來,我就是做了一件最有智慧的事。
[00:23:28.000 --> 00:23:43.000]  所以我把自己奉獻給主的時候,心裡滿有快樂,這個自己放下,得到基督。
[00:23:43.000 --> 00:24:00.000]  我已經與基督同定十字架,現在活著的不再是我,乃是基督在我裡面活著,不再是我,乃是基督。
[00:24:00.000 --> 00:24:14.000]  這個交易是最放範的交易,這個交易是最上乘的交易,用我來交換基督,用我來交換基督,是好得無比的。
[00:24:14.000 --> 00:24:31.000]  我願望在這裡每一位弟兄姐妹,我們都看見基督的美好,我們是堅定的,喜樂的,沒有條件的,把自己的生命交在主的手中。
[00:24:31.000 --> 00:24:46.000]  我們是堅定的,喜樂的,沒有條件的,把自己的生命交在主的手中。
[00:24:46.000 --> 00:25:11.000]  你會有一個完全不同的人生,我們再看,第三個比較,在自然的境界裡面,有一條數學上的定律,2+2=4,2+2=4。
[00:25:11.000 --> 00:25:21.000]  但是在普林的境界裡面,但是在獨立的境界裡面,超越了這個數學,超越了這個數學。
[00:25:21.000 --> 00:25:35.000]  我們要看一個很寶貴的例子,列王紀賈,第十一章,十三節,
[00:25:35.000 --> 00:25:51.000]  天之以理,受神的吩咐去做這件事,我真的不容易做出來,真要他講這個話,像伯父講這個話,真難說出口。
[00:25:51.000 --> 00:26:14.000]  如果在機關中,你知道一個人只有一點點的面,他的瓶子裡只有一點點的油,你肯不肯對他說,我們兩個人分用,
[00:26:14.000 --> 00:26:26.000]  一點點的面給我一半,一點點油給我一半,你講得出來,講不出來,我相信我們講不出口,
[00:26:26.000 --> 00:26:46.000]  但是要以理,當有以理去做這件事,他去做的時候,他有信心,他有信心,他知道以理行其事,只有一個人能行其事,一個人也不得了,
[00:26:46.000 --> 00:27:01.000]  這就是我們基尼亞,他聽了以理亞的話,他說好,他說好,今天以後,吩咐你這樣做,我願意跟你分享,
[00:27:01.000 --> 00:27:26.000]  一點點的面,做成的餅,給兒子吃,給自己吃,給以理亞吃,我想一個人吃一口,做麵的時候,把油放進去,聞一聞油味也聞不到,
[00:27:26.000 --> 00:27:49.000]  但是這個夫人肯這樣做,放一點點,分了三份,結果呢,三個人,吃了三年半的時間,一千二百六十天,
[00:27:49.000 --> 00:28:09.000]  在這裡我們看見一個屬靈境界的方程式,一對三的除,等於三乘乘一千二百六十天,
[00:28:09.000 --> 00:28:31.000]  這是屬靈境界的數學,原來呢,一點點,一點點的油,兩個人一個人吃一口就沒有了,但是從沒有變到,豐富,但是從未有一點點豐富,
[00:28:31.000 --> 00:28:47.000]  我們所信的耶和華,是無變為有的神,是死亡復活的神,是不可能的事,變成可能。
[00:28:47.000 --> 00:29:07.000]  在耶和華,豈有難成的事嗎?我豈沒有對你們說過,你們被欽敬看見神的榮耀,只要我們有信心,只要我們有神質,
[00:29:07.000 --> 00:29:32.000]  我們就能看見神的奇妙的大作為,我們的數學,在屬靈的境界裡面,是借著除來得到乘,除就是分,借著分來增加,
[00:29:32.000 --> 00:29:51.000]  這是在基督的國度裡面的定律,當我們不肯分的時候,我們僅僅抓住那一點點東西的時候,我們認為那是我的,
[00:29:51.000 --> 00:30:06.000]  我有主權,這是屬於我的,誰也不能動一動,我要來享受,我要來抓住,結果呢?要失落了。
[00:30:06.000 --> 00:30:28.000]  在倫敦有一個美術館,叫做(Cage Gallery)這一個美術館裡面有一幅圖畫,畫了一個人剛剛死,躺在床上,
[00:30:28.000 --> 00:30:53.000]  這幅圖畫的重點在這個人的手,他的手緊緊地抓住,下面有一句話,下面有一句話,我所抓住的我失去了,我所抓住的我失去了,第二句話,我所用的我抓住了,
[00:30:53.000 --> 00:31:20.000]  這幅圖畫很有意思,很多人為自己抓住,抓住,抓住,抓住,最後發現他抓了空氣,發現他抓的是水,水流掉了,空氣走了,兩手空空,
[00:31:20.000 --> 00:31:41.000]  在那個臨死的地方,我的人生結束了,他的手裡頭全部都是空的,虛空的人生,因為他全部為他自己用,我們的主告訴我們,
[00:31:41.000 --> 00:32:07.000]  當我們和別人分享的時候,我們就得著了,保羅說,你們知道基督,祂本來是負重,祂是為你們成為貧窮,我叫你們因祂的貧窮成為負重,我們再看,
[00:32:07.000 --> 00:32:35.000]  第四個比較,在自然的境界裡面,有一條生理的定律,就是勞動一定產生罪,就是勞動一定會產生罪,我相信沒有人反對這條定律了,
[00:32:35.000 --> 00:32:56.000]  如果你勞苦過堅持,你一定會被罰,但是我們現在看蘇聯的境界,但是我們現在看述明的警察,真是超過了這個定律,真是超過了這個定律,奔跑,奔跑,和不退卻,
[00:32:56.000 --> 00:33:17.000]  我們看看以利亞身上的一個好的例子,請翻到《烈王記》上十八章,第九章,第七節和第八節,
[00:33:17.000 --> 00:33:35.000]  (中)要說的事者,第二次來拍家,說起來吃飯,因為你當酒的量甚遠,他就起來吃了喝了,醉著就飲食的力,酒了四十酒夜,過了神的山就是何列山。
[00:33:35.000 --> 00:34:01.000]  (中)以利亞灰心了,他在羅騰樹下求死,一個最堅強的人,現在求死,後來他睡著了,睡覺也是主的恩典,一個人灰心的時候好好睡覺也很好。
[00:34:01.000 --> 00:34:24.000]  (中)讓我們學這個以利亞的好方法,如果你精神不好的時候,你心靈覺得愁煩的時候,靈性的方法以外,不要忘記好好睡覺,這是以利亞的方法。
[00:34:24.000 --> 00:34:51.000]  (中)有很多人睡了一覺以後,精神好多了,一個人的身體和他的靈性有密切的關係,一個人身體差的時候,他的靈性也會受影響,除非神給他特別的恩典,
[00:34:51.000 --> 00:35:09.000]  (中)我見過有身體很軟弱的人,但是生命給他特別的恩典,他的軟弱變為堅強,連睡覺也自然地適應了,生命的工作也變得不自然,就不見了自然。
[00:35:09.000 --> 00:35:25.000]  (中)連這件最自然的事,因為有性的工作,就變成超自然。當以利亞求死的時候,非常灰心的時候,非常疲倦的時候,
[00:35:25.000 --> 00:35:39.000]  (中)以後為他有預備,神的使者來提醒他,說:「神已經為你預備下了食物,出來吃吧!」
[00:35:39.000 --> 00:35:54.000]  (中)以利亞幾乎不吃,後來吃了,給了他力量,讓他能夠行走四十週夜,
[00:35:54.000 --> 00:36:05.000]  (中)一直到荷蓮山,請問什麼食物能夠讓人能夠走四十週夜?
[00:36:05.000 --> 00:36:11.000]  (中)這是超自然的食物,這個食物是什麼?
[00:36:11.000 --> 00:36:21.000]  (中)這個回答是在《伊斯蘭亞書》四十章最後的兩節,
[00:36:21.000 --> 00:36:33.000]  (中)那等候耶和華的人,必如應返老頑童,奉獻著童生的德力,
[00:36:33.000 --> 00:36:42.000]  (中)少年人,聰明人,他們選擇去祈法,他們行走會祈法,他們會奮戰,
[00:36:42.000 --> 00:36:54.000]  (中)但是等候耶和華的人,他有一個超自然的食物,他有一個超自然的力量,
[00:36:54.000 --> 00:37:04.000]  (中)他能夠行走不懇法,他能夠奔跑不困絕,這是一個超自然的食物,
[00:37:04.000 --> 00:37:11.000]  (中)這些是一個超自然的食物,把我們拉起來,把我們舉進去那個森林的境界裡面,
[00:37:11.000 --> 00:37:16.000]  (中)把我們拉起來,把我們舉進去這個超自然的境界裡面,
[00:37:16.000 --> 00:37:29.000]  (中)有一次我到冰桃花園,我看見有一根大的石柱子,非常堅固,
[00:37:29.000 --> 00:37:40.000]  (中)這個石柱上面,有層丸纏在上面,這個層丸是最軟弱的,
[00:37:40.000 --> 00:37:46.000]  (中)它自己都站不直的,其他的食物是一個繭,
[00:37:46.000 --> 00:37:54.000]  (中)但是這個層丸自己站不直的,
[00:37:54.000 --> 00:37:59.000]  (中)但是這些長的植物它站不直的,是最軟弱的,
[00:37:59.000 --> 00:38:07.000]  (中)但是我看見這些層丸纏著這根大的石柱子,結果,
[00:38:07.000 --> 00:38:14.000]  (中)這個最軟弱的就變成最強的,這個最軟弱的就變成最強的,
[00:38:14.000 --> 00:38:20.000]  (中)打風的時候,房子都會搖晃,
[00:38:20.000 --> 00:38:30.000]  (中)但是那些萬寒,因為纏著了石柱,對大風一點也不怕,
[00:38:30.000 --> 00:38:40.000]  (中)最軟弱的變成最強壯的,因為它抱住了那個最強壯的,
[00:38:40.000 --> 00:38:50.000]  (中)當我們接著吐過,吐著我們的神的時候,我們就成為最強壯的,
[00:38:50.000 --> 00:39:01.000]  (中)我們可以像鷹一樣,展開我們的頭部翅膀,在高空裏飛翔。
[00:39:01.000 --> 00:39:08.000]  (中)請問,為什麼鷹飛翔的時候不會有地震呢?
[00:39:08.000 --> 00:39:18.000]  (中)它有一個秘訣,你什麼時候看見一隻鷹,身體與它的翅膀動也不動,在那裏滑翔,你曉得它正在休息。
[00:39:18.000 --> 00:39:28.000]  (中)你看見一個鷹在上天空上動也不動,展開它的兩隻翅膀,很平靜的,其實它在這裏滑翔,在這裏休息。
[00:39:28.000 --> 00:39:36.000]  (中)它曉得怎樣利用風的作用,它曉得怎樣利用風的作用,
[00:39:36.000 --> 00:39:43.000]  (中)它曉得怎樣利用空氣的作用,它懂得那個秘訣,
[00:39:43.000 --> 00:39:50.000]  (中)讓它身體與翅膀在這裏休息,不會跌下來,
[00:39:50.000 --> 00:39:57.000]  (中)那是它重新得力的時候,兄弟姐妹們,
[00:39:57.000 --> 00:40:05.000]  (中)如果我們沒有學會,就要走過,真後有何?
[00:40:05.000 --> 00:40:13.000]  (中)我們有知,就會起跑,就會停止,就會退後,就會跌倒,
[00:40:13.000 --> 00:40:22.000]  (中)我們真後有何?這是我們必須學會的一個秘訣。
[00:40:22.000 --> 00:40:28.000]  (中)我們中間有畫家嗎?如果我請問你,
[00:40:28.000 --> 00:40:33.000]  (中)這個鷹的翅膀和它身體的面積的比例是多少?
[00:40:33.000 --> 00:40:41.000]  (中)這個鷹的翅膀和它身體的面積是多少?比例有多少?
[00:40:41.000 --> 00:40:48.000]  (中)有多少呢?如果我說,這個鷹的翅膀,
[00:40:48.000 --> 00:40:55.000]  (中)這個鷹的翅膀,它的身體的25倍,是它身體的25倍,你信不信?
[00:40:55.000 --> 00:40:58.000]  (中)我相信,我相信,都不信。
[00:40:58.000 --> 00:40:59.000]  (中)我相信,大家都不信。
[00:40:59.000 --> 00:41:09.000]  (中)但是你可以研究一下,當鷹把它的翅膀完全展開的時候,
[00:41:09.000 --> 00:41:16.000]  (中)它的翅膀的面積,它的身體的25倍,是它的身體的25倍,
[00:41:16.000 --> 00:41:22.000]  (中)這個翅膀展開了,就把它帶上去,
