
[00:00:00.000 --> 00:00:05.000]  我們到夏令會來不是要打搶金針
[00:06:36.000 --> 00:06:38.000]  所以一個重生的人
[00:06:38.000 --> 00:06:40.000]  一個有基督在他裡面活著的人
[00:06:40.000 --> 00:06:44.000]  有基督的新生命在他裡面逐漸充滿的人
[00:06:44.000 --> 00:06:51.000]  是一個活著超自然生命與生活的一個人
[00:06:51.000 --> 00:06:53.000]  我們看見在全世界
[00:06:53.000 --> 00:06:55.000]  這個兩千年以來
[00:06:55.000 --> 00:06:58.000]  各地各方各民各族
[00:06:58.000 --> 00:07:00.000]  有許許多多的人
[00:07:00.000 --> 00:07:02.000]  千千萬萬的人
[00:07:02.000 --> 00:07:07.000]  因為得到了這個復活的生命而人生改變
[00:07:07.000 --> 00:07:11.000]  有一次在江江教會裡面
[00:07:11.000 --> 00:07:14.000]  有一個剛剛信徒的弟兄
[00:07:14.000 --> 00:07:17.000]  在逐日禮拜做見證
[00:07:17.000 --> 00:07:19.000]  他站起來
[00:07:19.000 --> 00:07:23.000]  他說他原來是一個墮落的青年
[00:07:23.000 --> 00:07:25.000]  他曾經罵過他的母親
[00:07:25.000 --> 00:07:27.000]  打過他的母親
[00:07:27.000 --> 00:07:31.000]  想想一個孩子竟然到打母親的地步
[00:07:31.000 --> 00:07:33.000]  他站在那裡
[00:07:33.000 --> 00:07:36.000]  在許多的弟兄姊妹面前
[00:07:36.000 --> 00:07:40.000]  他有一個憂傷痛悔的心
[00:07:40.000 --> 00:07:44.000]  他因為耶穌基督的生命進到他的裡面
[00:07:44.000 --> 00:07:46.000]  把他從那樣一個墮落
[00:07:46.000 --> 00:07:51.000]  放蕩的一個生活裡面拯救出去
[00:07:51.000 --> 00:07:54.000]  大家聽見很受感動
[00:07:54.000 --> 00:07:56.000]  這事改變他
[00:07:56.000 --> 00:07:58.000]  是因為基督的生命進到他裡面
[00:07:58.000 --> 00:08:03.000]  他與基督同死同活而改變了他
[00:08:03.000 --> 00:08:06.000]  這是很明顯的一個真理
[00:08:06.000 --> 00:08:08.000]  所以我們說基督教是什麼
[00:08:08.000 --> 00:08:10.000]  基督教就是基督的生命
[00:08:10.000 --> 00:08:12.000]  不但是基督的生命
[00:08:12.000 --> 00:08:15.000]  而是基督的生命在我裡面
[00:08:15.000 --> 00:08:16.000]  所以基督教是什麼
[00:08:16.000 --> 00:08:18.000]  就是不再是我
[00:08:18.000 --> 00:08:19.000]  乃是基督
[00:08:19.000 --> 00:08:21.000]  不是我原來的生命
[00:08:21.000 --> 00:08:24.000]  乃是基督的生命在我裡面
[00:08:24.000 --> 00:08:29.000]  這是一個非常好的基督教的定義
[00:08:29.000 --> 00:08:30.000]  我們說傳的福音
[00:08:30.000 --> 00:08:32.000]  也就是這樣的一個福音
[00:08:32.000 --> 00:08:34.000]  一個新生命的福音
[00:08:34.000 --> 00:08:36.000]  不是我自己能夠更新自己
[00:08:36.000 --> 00:08:39.000]  乃是耶穌基督復活的生命
[00:08:39.000 --> 00:08:40.000]  藉著我的信心
[00:08:40.000 --> 00:08:43.000]  藉著生命的工作進到我裡面
[00:08:43.000 --> 00:08:46.000]  在我裡面逐漸逐漸充滿我
[00:08:46.000 --> 00:08:48.000]  逐漸成長
[00:08:48.000 --> 00:08:50.000]  取代了我原來的人生
[00:08:50.000 --> 00:08:53.000]  這樣我就能夠向世人說
[00:08:53.000 --> 00:08:58.000]  不再是我乃是基督
[00:08:58.000 --> 00:09:02.000]  但是當我們確認了
[00:09:02.000 --> 00:09:04.000]  我們這個復活的生命
[00:09:04.000 --> 00:09:07.000]  是超自然性的時候
[00:09:07.000 --> 00:09:09.000]  我們也必須接受
[00:09:09.000 --> 00:09:12.000]  聖經裡面關於這個復活的生命
[00:09:12.000 --> 00:09:13.000]  超自然的生命
[00:09:13.000 --> 00:09:15.000]  另外一個角度
[00:09:15.000 --> 00:09:17.000]  如果沒有注意另外一個角度
[00:09:17.000 --> 00:09:18.000]  我們就不平衡了
[00:09:18.000 --> 00:09:20.000]  我們就偏差了
[00:09:20.000 --> 00:09:21.000]  我們就忽略了
[00:09:21.000 --> 00:09:25.000]  我們這一方面的追求的責任
[00:09:25.000 --> 00:09:27.000]  我們看第一世界
[00:09:27.000 --> 00:09:29.000]  第一世界
[00:09:29.000 --> 00:09:31.000]  穿上了新人
[00:09:31.000 --> 00:09:34.000]  這新人在知識上
[00:09:34.000 --> 00:09:36.000]  漸漸更新
[00:09:36.000 --> 00:09:38.000]  漸漸更深
[00:09:38.000 --> 00:09:39.000]  我們注意這四個字
[00:09:39.000 --> 00:09:42.000]  正如趙他族的形象
[00:09:42.000 --> 00:09:44.000]  漸漸更新
[00:09:44.000 --> 00:09:47.000]  是一個逐漸的過程
[00:09:47.000 --> 00:09:52.000]  這是一個自然的成長的過程
[00:09:52.000 --> 00:09:53.000]  一步一步的
[00:09:53.000 --> 00:09:56.000]  不是一下子就跳到了
[00:09:56.000 --> 00:10:00.000]  那一個完全相足的第一步
[00:10:00.000 --> 00:10:02.000]  沒有一個基督徒
[00:10:02.000 --> 00:10:04.000]  能夠做到那一點
[00:10:04.000 --> 00:10:06.000]  我們靈性的成長
[00:10:06.000 --> 00:10:08.000]  是逐漸逐漸地
[00:10:08.000 --> 00:10:10.000]  越來越相足
[00:10:10.000 --> 00:10:11.000]  越來越相足
[00:10:11.000 --> 00:10:13.000]  這個裡面有一個過程
[00:10:13.000 --> 00:10:14.000]  這個逐漸的過程
[00:10:14.000 --> 00:10:17.000]  是一個自然成長的過程
[00:10:17.000 --> 00:10:19.000]  我們在自然界裡面看見
[00:10:19.000 --> 00:10:21.000]  一切神創造的生命
[00:10:21.000 --> 00:10:23.000]  都在那裡逐漸地成長
[00:10:23.000 --> 00:10:25.000]  逐漸地成長
[00:10:25.000 --> 00:10:27.000]  不是一下子就到了
[00:10:27.000 --> 00:10:29.000]  最成熟的地步
[00:10:29.000 --> 00:10:31.000]  不是的
[00:10:31.000 --> 00:10:32.000]  所以我們得到了
[00:10:32.000 --> 00:10:35.000]  這個超自然的生命以後
[00:10:35.000 --> 00:10:37.000]  我們還必須注意
[00:10:37.000 --> 00:10:40.000]  那個樹林的成長的律則
[00:10:40.000 --> 00:10:42.000]  那是一個自然的
[00:10:42.000 --> 00:10:44.000]  初步的過程
[00:10:44.000 --> 00:10:46.000]  有許多的基督徒忽略了
[00:10:46.000 --> 00:10:48.000]  這一方面的真理
[00:10:48.000 --> 00:10:49.000]  結果呢
[00:10:49.000 --> 00:10:51.000]  它那個超自然的
[00:10:51.000 --> 00:10:52.000]  樹林的生命
[00:10:52.000 --> 00:10:56.000]  永遠是一個初步的生命
[00:10:56.000 --> 00:10:58.000]  因此造成了許多
[00:10:58.000 --> 00:11:00.000]  雛形的基督徒
[00:11:00.000 --> 00:11:02.000]  雛是一個小鳥
[00:11:02.000 --> 00:11:04.000]  雛形的基督徒
[00:11:04.000 --> 00:11:07.000]  miniature christians
[00:11:07.000 --> 00:11:09.000]  不會長大
[00:11:09.000 --> 00:11:11.000]  就好像在日本
[00:11:11.000 --> 00:11:15.000]  他們很注重盆栽
[00:11:15.000 --> 00:11:16.000]  盆栽
[00:11:16.000 --> 00:11:18.000]  那個miniature gardens
[00:11:18.000 --> 00:11:20.000]  很多人去參觀
[00:11:20.000 --> 00:11:22.000]  在那個盆裡面
[00:11:22.000 --> 00:11:24.000]  有植物長起來
[00:11:24.000 --> 00:11:26.000]  有的植物在自然的
[00:11:26.000 --> 00:11:29.000]  它原來的那個條件
[00:11:29.000 --> 00:11:31.000]  那個情況之下
[00:11:31.000 --> 00:11:33.000]  那個長到一兩丈那麼高
[00:11:33.000 --> 00:11:36.000]  好像香樹可以長到一兩丈那麼高
[00:11:36.000 --> 00:11:38.000]  但是在那個花盆裡面
[00:11:38.000 --> 00:11:41.000]  只有一兩吋那麼高
[00:11:41.000 --> 00:11:42.000]  為什麼
[00:11:42.000 --> 00:11:44.000]  因為它自然的那個環境
[00:11:44.000 --> 00:11:48.000]  自然的條件改變
[00:11:48.000 --> 00:11:52.000]  一個有了超自然的生命的人
[00:11:52.000 --> 00:11:56.000]  未必能夠到像基督的地步
[00:11:56.000 --> 00:11:58.000]  他那個生命未必能夠
[00:11:58.000 --> 00:12:01.000]  逐步發展
[00:12:01.000 --> 00:12:05.000]  未必能夠到成熟的程度
[00:12:05.000 --> 00:12:07.000]  我們一定要注意
[00:12:07.000 --> 00:12:10.000]  我們的樹林的這個生命
[00:12:10.000 --> 00:12:13.000]  它所需要的那些原來的土壤
[00:12:13.000 --> 00:12:14.000]  它所需要的養料
[00:12:14.000 --> 00:12:16.000]  它所需要的水分
[00:12:16.000 --> 00:12:18.000]  它所需要的陽光
[00:12:18.000 --> 00:12:20.000]  這些條件具備以後
[00:12:20.000 --> 00:12:24.000]  它才能夠一步一步的長高長大
[00:12:24.000 --> 00:12:27.000]  到結果之的地步
[00:12:27.000 --> 00:12:30.000]  這是一個自然的過程
[00:12:30.000 --> 00:12:33.000]  我們信主以後絕對不可以忽略
[00:12:33.000 --> 00:12:36.000]  有許多人信主以後沒有成長
[00:12:36.000 --> 00:12:38.000]  就怪責他的信仰
[00:12:38.000 --> 00:12:40.000]  恐怕我信錯了吧
[00:12:40.000 --> 00:12:42.000]  恐怕這個復活的生命
[00:12:42.000 --> 00:12:43.000]  新生命
[00:12:43.000 --> 00:12:46.000]  同生得救是虛假的吧
[00:12:46.000 --> 00:12:47.000]  為什麼
[00:12:47.000 --> 00:12:48.000]  有一個得救的人
[00:12:48.000 --> 00:12:51.000]  卻沒有新生命的表現呢
[00:12:51.000 --> 00:12:53.000]  為什麼有很多時候
[00:12:53.000 --> 00:12:54.000]  一個得救的人
[00:12:54.000 --> 00:12:56.000]  卻和飛機的圖一樣呢
[00:12:56.000 --> 00:12:58.000]  我們沒有信錯
[00:12:58.000 --> 00:12:59.000]  走的話
[00:12:59.000 --> 00:13:01.000]  自己本身
[00:13:01.000 --> 00:13:03.000]  就是把這個真理
[00:13:03.000 --> 00:13:04.000]  平衡的真理
[00:13:04.000 --> 00:13:06.000]  懸念的真理
[00:13:06.000 --> 00:13:08.000]  已經告訴了我們
[00:13:08.000 --> 00:13:09.000]  所以問題發生
[00:13:09.000 --> 00:13:12.000]  是因為人沒有了解
[00:13:12.000 --> 00:13:14.000]  聖經全部的真理
[00:13:14.000 --> 00:13:15.000]  錯在人
[00:13:15.000 --> 00:13:17.000]  不是在我們信的福音
[00:13:17.000 --> 00:13:19.000]  不是錯在主耶穌
[00:13:19.000 --> 00:13:21.000]  不是錯在聖靈
[00:13:21.000 --> 00:13:23.000]  不是錯在父神
[00:13:23.000 --> 00:13:25.000]  那是錯在人自己
[00:13:25.000 --> 00:13:27.000]  我們一定要認清楚
[00:13:27.000 --> 00:13:29.000]  這一個真理
[00:13:29.000 --> 00:13:31.000]  這一個真理
[00:13:31.000 --> 00:13:32.000]  在中國的古代
[00:13:32.000 --> 00:13:33.000]  戰國時代
[00:13:33.000 --> 00:13:34.000]  有一個故事
[00:13:34.000 --> 00:13:35.000]  我們想大家
[00:13:35.000 --> 00:13:36.000]  很多人都知道了
[00:13:36.000 --> 00:13:38.000]  那個時候有一個很出名的人
[00:13:38.000 --> 00:13:39.000]  叫燕子
[00:13:39.000 --> 00:13:41.000]  這個宰相
[00:13:41.000 --> 00:13:42.000]  聲量很矮
[00:13:42.000 --> 00:13:45.000]  但是口才了不起
[00:13:45.000 --> 00:13:47.000]  有一次國王就派他到
[00:13:47.000 --> 00:13:48.000]  另外一個國家去
[00:13:48.000 --> 00:13:49.000]  那個國家的國王
[00:13:49.000 --> 00:13:51.000]  要羞辱他
[00:13:51.000 --> 00:13:53.000]  也同時羞辱
[00:13:53.000 --> 00:13:56.000]  他所代表的國家和國王
[00:13:56.000 --> 00:13:58.000]  那一個國家的國王
[00:13:58.000 --> 00:13:59.000]  預備要宴席
[00:13:59.000 --> 00:14:00.000]  請他吃飯
[00:14:00.000 --> 00:14:02.000]  在吃飯的時候
[00:14:02.000 --> 00:14:03.000]  那個國王奔波人
[00:14:03.000 --> 00:14:07.000]  把許多的罪犯帶進來
[00:14:07.000 --> 00:14:08.000]  當燕子看見
[00:14:08.000 --> 00:14:09.000]  這些罪犯的時候
[00:14:09.000 --> 00:14:11.000]  那個國王對他說
[00:14:11.000 --> 00:14:12.000]  這些罪犯
[00:14:12.000 --> 00:14:17.000]  都是從你們的國家來的
[00:14:17.000 --> 00:14:18.000]  難道你們的國家
[00:14:18.000 --> 00:14:21.000]  是一個罪犯的國家嗎
[00:14:21.000 --> 00:14:23.000]  這是很羞辱的話
[00:14:23.000 --> 00:14:25.000]  侮辱的話
[00:14:25.000 --> 00:14:27.000]  燕子怎麼回答
[00:14:27.000 --> 00:14:28.000]  他用一個比喻
[00:14:28.000 --> 00:14:30.000]  非常的有意思
[00:14:30.000 --> 00:14:31.000]  他說
[00:14:31.000 --> 00:14:33.000]  在中國江南的橘子
[00:14:33.000 --> 00:14:34.000]  味道很好
[00:14:34.000 --> 00:14:36.000]  是真正的橘子
[00:14:36.000 --> 00:14:39.000]  但是當同樣的橘子樹
[00:14:39.000 --> 00:14:43.000]  移植到江北的時候
[00:14:43.000 --> 00:14:45.000]  就改變了
[00:14:45.000 --> 00:14:47.000]  因為土壤改變了
[00:14:47.000 --> 00:14:49.000]  所有的條件都改變了
[00:14:49.000 --> 00:14:50.000]  變成一種
[00:14:50.000 --> 00:14:53.000]  好像橘子又不是橘子
[00:14:53.000 --> 00:14:54.000]  又是外貌
[00:14:54.000 --> 00:14:55.000]  卻沒有橘子的
[00:14:55.000 --> 00:14:58.000]  那個美好的實質
[00:14:58.000 --> 00:14:59.000]  就可以給它取一個
[00:14:59.000 --> 00:15:00.000]  另外的名字
[00:15:00.000 --> 00:15:01.000]  叫枝
[00:15:01.000 --> 00:15:02.000]  一個木字邊
[00:15:02.000 --> 00:15:04.000]  和枝尤的枝
[00:15:04.000 --> 00:15:05.000]  不再是橘子了
[00:15:05.000 --> 00:15:06.000]  是枝了
[00:15:06.000 --> 00:15:08.000]  因為它改變的太多了
[00:15:08.000 --> 00:15:12.000]  那個名字都要轉變了
[00:15:12.000 --> 00:15:13.000]  他說
[00:15:13.000 --> 00:15:14.000]  這些罪犯
[00:15:14.000 --> 00:15:15.000]  不錯
[00:15:15.000 --> 00:15:16.000]  是我們國家的人
[00:15:16.000 --> 00:15:18.000]  但是當他們在我們國家
[00:15:18.000 --> 00:15:19.000]  本國的時候
[00:15:19.000 --> 00:15:20.000]  都是好人
[00:15:20.000 --> 00:15:22.000]  到了你的國家
[00:15:22.000 --> 00:15:25.000]  都變成罪犯
[00:15:25.000 --> 00:15:27.000]  這個故事很幽默
[00:15:27.000 --> 00:15:29.000]  有智慧
[00:15:29.000 --> 00:15:30.000]  也有真理在裡頭
[00:15:30.000 --> 00:15:32.000]  對基督徒來講
[00:15:32.000 --> 00:15:35.000]  裡面有很重要的真理
[00:15:35.000 --> 00:15:37.000]  真正崇聖的人
[00:15:37.000 --> 00:15:39.000]  如果移植了
[00:15:39.000 --> 00:15:40.000]  離開了他的
[00:15:40.000 --> 00:15:41.000]  蘇聯的生命
[00:15:41.000 --> 00:15:43.000]  所需要的條件
[00:15:43.000 --> 00:15:44.000]  就是那個土壤
[00:15:44.000 --> 00:15:46.000]  就是那個空氣
[00:15:46.000 --> 00:15:47.000]  就是那個水分
[00:15:47.000 --> 00:15:49.000]  就是那個陽光
[00:15:49.000 --> 00:15:50.000]  那個養料
[00:15:50.000 --> 00:15:52.000]  把這些都轉變以後
[00:15:52.000 --> 00:15:57.000]  他就完全變質了
[00:15:57.000 --> 00:16:02.000]  這是一個品種品質的問題
[00:16:02.000 --> 00:16:06.000]  我們在這裡看見
[00:16:06.000 --> 00:16:08.000]  我們能夠很平衡
[00:16:08.000 --> 00:16:11.000]  就我們脫離天場
[00:16:11.000 --> 00:16:13.000]  現在我們來到第二點
[00:16:13.000 --> 00:16:14.000]  第二點
[00:16:14.000 --> 00:16:16.000]  在大家的講義上
[00:16:16.000 --> 00:16:19.000]  都印好了
[00:16:19.000 --> 00:16:20.000]  第二點
[00:16:20.000 --> 00:16:22.000]  不活的生命與生活
[00:16:22.000 --> 00:16:29.000]  是一個向上而又向下的生命與生活
[00:16:29.000 --> 00:16:31.000]  我們很容易注意向上
[00:16:31.000 --> 00:16:36.000]  卻容易忽略掉向下這方面的因素
[00:16:36.000 --> 00:16:38.000]  我們要把這兩方面配合起來
[00:16:38.000 --> 00:16:40.000]  我們要追求向上
[00:16:40.000 --> 00:16:42.000]  同時不要忘記
[00:16:42.000 --> 00:16:45.000]  我們有向下的生命與生活
[00:16:45.000 --> 00:16:50.000]  我們把第一節和十二節做一個對比
[00:16:50.000 --> 00:16:53.000]  第一節和十二節做一個對比
[00:16:53.000 --> 00:16:54.000]  第一節
[00:16:54.000 --> 00:16:58.000]  所以你們若真與基督一同不活
[00:16:58.000 --> 00:17:01.000]  我們當求在上面的事
[00:17:01.000 --> 00:17:05.000]  在那裡有基督坐在神的右邊
[00:17:05.000 --> 00:17:07.000]  一個與基督一同不活的人
[00:17:07.000 --> 00:17:10.000]  而且是真與基督一同不活的人
[00:17:10.000 --> 00:17:12.000]  他有一個表現
[00:17:12.000 --> 00:17:16.000]  就是求上面的事
[00:17:16.000 --> 00:17:18.000]  他向上看
[00:17:18.000 --> 00:17:21.000]  他有一個向上的生命
[00:17:21.000 --> 00:17:24.000]  引導他向上看
[00:17:24.000 --> 00:17:26.000]  向上注意
[00:17:26.000 --> 00:17:28.000]  向上追求
[00:17:28.000 --> 00:17:30.000]  求上面的事
[00:17:30.000 --> 00:17:34.000]  第二節說要思念上面的事
[00:17:34.000 --> 00:17:37.000]  這個思念也就是體貼的意思
[00:17:37.000 --> 00:17:39.000]  我們要看
[00:17:39.000 --> 00:17:40.000]  我們要想
[00:17:40.000 --> 00:17:41.000]  我們要體貼
[00:17:41.000 --> 00:17:43.000]  我們要追求
[00:17:43.000 --> 00:17:46.000]  這樣我們就在地如在天
[00:17:46.000 --> 00:17:48.000]  有人畫一幅圖畫很有意思
[00:17:48.000 --> 00:17:52.000]  一個基督徒就好像一棵稻生的樹
[00:17:52.000 --> 00:17:53.000]  根在天上
[00:17:53.000 --> 00:17:56.000]  他的枝葉花果在地上
[00:17:56.000 --> 00:17:58.000]  如果我們要尋根
[00:17:58.000 --> 00:18:01.000]  好像今天很多的人要尋根的話
[00:18:01.000 --> 00:18:03.000]  我們的根在上面
[00:18:03.000 --> 00:18:05.000]  但是我們的枝葉
[00:18:05.000 --> 00:18:09.000]  我們人生的果實是在地上
[00:18:09.000 --> 00:18:10.000]  在人中間
[00:18:10.000 --> 00:18:12.000]  在我們的家庭裡面
[00:18:12.000 --> 00:18:13.000]  在社會裡面
[00:18:13.000 --> 00:18:15.000]  我們有一見證
[00:18:15.000 --> 00:18:17.000]  我們是世上的光
[00:18:17.000 --> 00:18:18.000]  是世上的炎
[00:18:18.000 --> 00:18:21.000]  我們在這個世上有我們的任命
[00:18:21.000 --> 00:18:23.000]  有我們的責任
[00:18:23.000 --> 00:18:25.000]  我們要把這個任務
[00:18:25.000 --> 00:18:27.000]  責任那個盡上
[00:18:27.000 --> 00:18:29.000]  能夠完成
[00:18:29.000 --> 00:18:32.000]  在這裡我們看見
[00:18:32.000 --> 00:18:33.000]  基督徒裡面
[00:18:33.000 --> 00:18:35.000]  那一個超自然的生命
[00:18:35.000 --> 00:18:39.000]  是一個向上的生命
[00:18:39.000 --> 00:18:41.000]  就好像一隻鳥
[00:18:41.000 --> 00:18:43.000]  牠在高空中飛
[00:18:43.000 --> 00:18:45.000]  牠有了小鳥
[00:18:45.000 --> 00:18:46.000]  那個雛鳥以後
[00:18:46.000 --> 00:18:48.000]  那個雛鳥在樹頂上
[00:18:48.000 --> 00:18:52.000]  樹梢上的那個鳥窩裡面
[00:18:52.000 --> 00:18:54.000]  牠的頭伸出來
[00:18:54.000 --> 00:18:56.000]  一直是向上看
[00:18:56.000 --> 00:18:58.000]  為什麼那個鳥向上看
[00:18:58.000 --> 00:19:00.000]  因為那就是那個母鳥
[00:19:00.000 --> 00:19:03.000]  常常飛來帶了食物
[00:19:03.000 --> 00:19:05.000]  餵養牠的方向
[00:19:05.000 --> 00:19:08.000]  所以牠一直是向上看
[00:19:08.000 --> 00:19:10.000]  一隻鳥的生命
[00:19:10.000 --> 00:19:12.000]  是一個飛翔的生命
[00:19:12.000 --> 00:19:14.000]  是一個屬於天空的生命
[00:19:14.000 --> 00:19:17.000]  是一個向上的生命
[00:19:17.000 --> 00:19:20.000]  另外一種生命
[00:19:20.000 --> 00:19:22.000]  就是那個蚯蚓的生命
[00:19:22.000 --> 00:19:24.000]  那個蚯蚓在地上爬
[00:19:24.000 --> 00:19:25.000]  在地上爬
[00:19:25.000 --> 00:19:27.000]  牠是屬地的
