
[00:00:00.000 --> 00:00:04.000]  馬可福音第一章
[00:03:05.000 --> 00:03:08.000]  耶穌隨即招呼他們
[00:03:08.000 --> 00:03:13.000]  他們就將父親西比太和故宮人留在船上
[00:03:13.000 --> 00:03:16.000]  跟從耶穌去了
[00:03:16.000 --> 00:03:23.000]  到了加伯隆,耶穌就在安息日進入會堂裡教導人
[00:03:23.000 --> 00:03:27.000]  眾人都很稀奇他的教導
[00:03:27.000 --> 00:03:34.000]  認為他教導他們正好像有權柄的人,不像民事
[00:03:34.000 --> 00:03:40.000]  在會堂裡,有一個人被污鬼扶著
[00:03:40.000 --> 00:03:47.000]  他喊叫:那撒勒人耶穌,我們和你有什麼相干?
[00:03:47.000 --> 00:03:54.000]  你來滅我嗎?我知道你是誰,乃是神的聖者
[00:03:54.000 --> 00:04:01.000]  耶穌責備他:不要說話,從這個人身上出來吧
[00:04:01.000 --> 00:04:09.000]  污鬼令那個人抽了一陣風,大聲喊叫,就出來了
[00:04:09.000 --> 00:04:14.000]  眾人都驚訝,以至彼此對問地說:
[00:04:14.000 --> 00:04:17.000]  這是什麼事?是個新的道理?
[00:04:17.000 --> 00:04:24.000]  他用權柄吩咐污鬼,連污鬼也聽從了他
[00:04:24.000 --> 00:04:29.000]  耶穌的名聲就傳遍了加利利的四方
[00:04:29.000 --> 00:04:38.000]  他們一出會堂,就同著雅各、約翰進入了西門和安德烈的家
[00:04:38.000 --> 00:04:43.000]  西門的惡母正在害熱病,躺在那裡
[00:04:43.000 --> 00:04:46.000]  就有人告訴耶穌
[00:04:46.000 --> 00:04:51.000]  耶穌進去後,拉著他的手,扶他起來
[00:04:51.000 --> 00:04:58.000]  熱就退去了,他就服侍他們
[00:04:58.000 --> 00:05:07.000]  天晚日落的時候,有人帶著一切害病和被鬼附的,來到耶穌的座前
[00:05:07.000 --> 00:05:11.000]  合成的人都聚集在門前
[00:05:11.000 --> 00:05:17.000]  耶穌醫好了很多害各樣病的人,又趕出了很多鬼
[00:05:17.000 --> 00:05:22.000]  不准鬼說話,因為鬼認識他
[00:05:22.000 --> 00:05:33.000]  第二天早晨,天未亮的時候,耶穌起來到曠野地方去,在那裡禱告
[00:05:33.000 --> 00:05:40.000]  西門和同伴追了他去,遇見了就對他說
[00:05:40.000 --> 00:05:45.000]  所有人都在找你,耶穌對他們說
[00:05:45.000 --> 00:05:50.000]  我們可以去其他的地方,去到鄰近的村莊
[00:05:50.000 --> 00:05:57.000]  我也要在那裡傳道,因為我是為這些事而出來的
[00:05:57.000 --> 00:06:04.000]  於是,在加利利傳地,進了會堂,傳道,趕鬼
[00:06:04.000 --> 00:06:11.000]  有一個長大麻風的這位耶穌,向他跪下,他說
[00:06:11.000 --> 00:06:15.000]  你如果肯,一定能夠叫我潔淨的
[00:06:15.000 --> 00:06:21.000]  耶穌動了慈心,就伸手摸他,說
[00:06:21.000 --> 00:06:25.000]  我肯,你潔淨了
[00:06:25.000 --> 00:06:30.000]  大麻風即時離開了他,他就潔淨了
[00:06:30.000 --> 00:06:35.000]  耶穌嚴嚴地吩咐他,就打發了他走
[00:06:35.000 --> 00:06:41.000]  對他說,你要謹慎,什麼話都不要跟別人說
[00:06:41.000 --> 00:06:46.000]  只要出去將身體給祭司看,又因為你潔淨了
[00:06:46.000 --> 00:06:52.000]  獻上摩西所吩咐的禮物,對眾人作見證
[00:06:52.000 --> 00:06:56.000]  那個人出去,倒是說了很多話
[00:06:56.000 --> 00:07:03.000]  將這件事傳揚了開去,叫耶穌以後都不能夠明明地進城
[00:07:03.000 --> 00:07:10.000]  只好在外邊曠野的地方,人就從各處來到他那裡去
[00:07:10.000 --> 00:07:15.000]  第二章
[00:07:15.000 --> 00:07:21.000]  過了好一點的日子,耶穌就進了加伯隆
[00:07:21.000 --> 00:07:26.000]  人聽見他在屋裡,就有很多人聚集
[00:07:26.000 --> 00:07:30.000]  甚至連門前都沒有空的地方
[00:07:30.000 --> 00:07:33.000]  耶穌就對他們說道
[00:07:33.000 --> 00:07:37.000]  有人帶著一個毯子來見耶穌
[00:07:37.000 --> 00:07:40.000]  是用四個人抬來的
[00:07:40.000 --> 00:07:43.000]  因為人很多,不能夠靠前
[00:07:43.000 --> 00:07:47.000]  就將耶穌所在的屋拆了屋頂
[00:07:47.000 --> 00:07:53.000]  拆通了之後,就將癱的人連所睡著的箭玉都掉了下去
[00:07:53.000 --> 00:07:58.000]  耶穌見他們的信心,就對癱了的人說
[00:07:58.000 --> 00:08:03.000]  小子,你的罪赦免了
[00:08:03.000 --> 00:08:08.000]  有幾個民事坐在那裡,心裡異論地說
[00:08:08.000 --> 00:08:12.000]  這個人,為什麼這樣說話呢?
[00:08:12.000 --> 00:08:15.000]  他說了潛望的話
[00:08:15.000 --> 00:08:20.000]  除了神之外,誰能夠赦罪呢?
[00:08:20.000 --> 00:08:26.000]  耶穌心中,知道他們心裡這樣異論,就說
[00:08:26.000 --> 00:08:29.000]  你們心裡為什麼要這樣想呢?
[00:08:29.000 --> 00:08:33.000]  或者對癱的人說,你的罪赦免了
[00:08:33.000 --> 00:08:38.000]  或者說,起來,拿你的箭玉走
[00:08:38.000 --> 00:08:41.000]  究竟哪一樣比較容易呢?
[00:08:41.000 --> 00:08:48.000]  但要叫你們知道,人子在地上有赦罪的權柄
[00:08:48.000 --> 00:08:51.000]  就對癱的人說
[00:08:51.000 --> 00:08:57.000]  我吩咐你,起來,拿你的箭玉回家
[00:08:57.000 --> 00:09:02.000]  那個人就起來了,立即拿著箭玉
[00:09:02.000 --> 00:09:05.000]  當著眾人的面前出去了
[00:09:05.000 --> 00:09:10.000]  以至眾人都稀奇,歸榮耀彼神,說
[00:09:10.000 --> 00:09:14.000]  我們從來都沒見過這樣的事
[00:09:14.000 --> 00:09:18.000]  耶穌又出到海邊那裡
[00:09:18.000 --> 00:09:23.000]  所有的人都跟著他去,他就教導他們
[00:09:23.000 --> 00:09:29.000]  耶穌經過的時候,看到阿肋肥的兒子利美坐在了瑞關上
[00:09:29.000 --> 00:09:33.000]  就對他說,你跟我來吧
[00:09:33.000 --> 00:09:38.000]  他就起來,跟從了耶穌
[00:09:38.000 --> 00:09:42.000]  耶穌在利美的家庭坐直的時候
[00:09:42.000 --> 00:09:48.000]  有好一點的瑞利和罪人和耶穌並門徒一起坐直
[00:09:48.000 --> 00:09:53.000]  因為這樣的人多,他們也跟隨耶穌
[00:09:53.000 --> 00:10:00.000]  法利塞人中的文士,看到耶穌和罪人並罪人一起吃飯
[00:10:00.000 --> 00:10:02.000]  就對他的門徒說
[00:10:02.000 --> 00:10:08.000]  他和罪人並罪人一起吃飯嗎?
[00:10:08.000 --> 00:10:11.000]  耶穌聽見就對他們說
[00:10:11.000 --> 00:10:15.000]  健康的人不用看醫生
[00:10:15.000 --> 00:10:18.000]  有病的人才要看醫生
[00:10:18.000 --> 00:10:23.000]  我本來不是照義人,而是照罪人
[00:10:23.000 --> 00:10:28.000]  那時候,約翰的門徒和法利塞人一起吃飯
[00:10:28.000 --> 00:10:30.000]  他們來問耶穌說
[00:10:30.000 --> 00:10:34.000]  約翰的門徒和法利塞人的門徒一起吃飯
[00:10:34.000 --> 00:10:37.000]  你的門徒反而不一起吃飯
[00:10:37.000 --> 00:10:39.000]  這是為什麼呢?
[00:10:39.000 --> 00:10:42.000]  耶穌對他們說
[00:10:42.000 --> 00:10:45.000]  新郎和陪他的人一起的時候
[00:10:45.000 --> 00:10:48.000]  陪他的人怎麼可以禁食呢?
[00:10:48.000 --> 00:10:52.000]  新郎還在,他們不能禁食
[00:10:52.000 --> 00:10:56.000]  但是日子將要來,新郎要離開他們
[00:10:56.000 --> 00:10:59.000]  那一天,他們就要禁食
[00:10:59.000 --> 00:11:03.000]  沒有人將新的布縫在舊的衣服上
[00:11:03.000 --> 00:11:07.000]  恐怕所補上的新布,弄破舊的衣服
[00:11:07.000 --> 00:11:10.000]  破爛的地方就更大了
[00:11:10.000 --> 00:11:14.000]  也沒有人將新的酒裝在舊的皮袋裡
[00:11:14.000 --> 00:11:17.000]  恐怕酒弄破了皮袋
[00:11:17.000 --> 00:11:20.000]  酒和皮袋就變壞了
[00:11:20.000 --> 00:11:24.000]  唯有將新酒裝在新的皮袋裡
[00:11:24.000 --> 00:11:29.000]  耶穌當安息日從墨地經過
[00:11:29.000 --> 00:11:33.000]  他的門徒走路的時候,撕了一些墨水
[00:11:33.000 --> 00:11:36.000]  法利塞人對耶穌說
[00:11:36.000 --> 00:11:43.000]  「看,你在安息日裡,為什麼要做一些不可以做的事?」
[00:11:43.000 --> 00:11:45.000]  耶穌對他們說
[00:11:45.000 --> 00:11:52.000]  「經上記住,大衛和跟隨他的人缺乏飢餓的時候所做的事
[00:11:52.000 --> 00:11:54.000]  你們有沒有讀過?」
[00:11:54.000 --> 00:11:57.000]  他當亞比亞他做大祭司的時候
[00:11:57.000 --> 00:12:01.000]  怎樣進了神的殿,吃了陳設餅
[00:12:01.000 --> 00:12:03.000]  又給跟從他的人吃
[00:12:03.000 --> 00:12:08.000]  這些餅除了祭司之外,人是不可以吃的
[00:12:08.000 --> 00:12:10.000]  又對他們說
[00:12:10.000 --> 00:12:13.000]  「安息日是為人設立的
[00:12:13.000 --> 00:12:17.000]  人不是為安息日而設立的
[00:12:17.000 --> 00:12:22.000]  所以,人子也是安息日的主」
[00:12:22.000 --> 00:12:26.000]  第三章
[00:12:26.000 --> 00:12:31.000]  耶穌又進了會堂
[00:12:31.000 --> 00:12:35.000]  在那裡有一個人,敷乾了一隻手
[00:12:35.000 --> 00:12:40.000]  眾人窺探耶穌在安息日,醫治不醫治
[00:12:40.000 --> 00:12:44.000]  義士是要控告耶穌
[00:12:44.000 --> 00:12:48.000]  耶穌對那個敷乾了一隻手的人說
[00:12:48.000 --> 00:12:52.000]  「起身,站在中間」
[00:12:52.000 --> 00:12:54.000]  又問眾人說
[00:12:54.000 --> 00:12:57.000]  在安息日行善行惡
[00:12:57.000 --> 00:13:01.000]  救命害命,哪一樣可以呢?
[00:13:01.000 --> 00:13:04.000]  他們都不說話
[00:13:04.000 --> 00:13:08.000]  耶穌露目周圍看他們
[00:13:08.000 --> 00:13:11.000]  憂愁他們的心肝硬
[00:13:11.000 --> 00:13:13.000]  就對那個人說
[00:13:13.000 --> 00:13:16.000]  「伸出手來」
[00:13:16.000 --> 00:13:21.000]  他把手伸了,手就復原了
[00:13:21.000 --> 00:13:23.000]  法尼塞人出去
[00:13:23.000 --> 00:13:29.000]  和希律一黨的人商議如何滅除耶穌
[00:13:29.000 --> 00:13:32.000]  耶穌和門徒推到海邊
[00:13:32.000 --> 00:13:36.000]  有很多人從加里利跟隨他
[00:13:36.000 --> 00:13:40.000]  還有很多人聽見他所做的大事
[00:13:40.000 --> 00:13:45.000]  就從猶太、耶路撒冷、以土買、約旦河外
[00:13:45.000 --> 00:13:50.000]  並且推羅西頓的四方來到他那裡
[00:13:50.000 --> 00:13:52.000]  他因為人多
[00:13:52.000 --> 00:13:55.000]  就吩咐門徒叫一隻小船侍候住
[00:13:55.000 --> 00:13:58.000]  免得眾人擠擁他
[00:13:58.000 --> 00:14:00.000]  他治好了很多人
[00:14:00.000 --> 00:14:06.000]  所以凡有災病的都逼進去要摸耶穌
[00:14:06.000 --> 00:14:09.000]  污鬼無論何時看見他
[00:14:09.000 --> 00:14:11.000]  就俯伏在他面前
[00:14:11.000 --> 00:14:16.000]  哭著說「你是神的兒子」
[00:14:16.000 --> 00:14:19.000]  耶穌再三吩咐他們
[00:14:19.000 --> 00:14:22.000]  不要將他顯露出來
[00:14:22.000 --> 00:14:24.000]  耶穌上了山
[00:14:24.000 --> 00:14:26.000]  隨自己的意思叫人來
[00:14:26.000 --> 00:14:29.000]  他們就來到他那裡
[00:14:29.000 --> 00:14:31.000]  他就設立十二個人
[00:14:31.000 --> 00:14:35.000]  叫他們經常這樣和自己在一起
[00:14:35.000 --> 00:14:37.000]  也要猜他們去傳道
[00:14:37.000 --> 00:14:42.000]  並且讓他們權柄趕鬼
[00:14:42.000 --> 00:14:45.000]  這十二個人有西門
[00:14:45.000 --> 00:14:47.000]  耶穌又幫他們起了個名
[00:14:47.000 --> 00:14:49.000]  叫彼得
[00:14:49.000 --> 00:14:51.000]  還有西比泰的兒子雅各
[00:14:51.000 --> 00:14:54.000]  和雅各的兄弟約翰
[00:14:54.000 --> 00:14:56.000]  又幫這兩個人起名
[00:14:56.000 --> 00:14:58.000]  叫做潘奇尼
[00:14:58.000 --> 00:15:01.000]  就是雷子的意思
[00:15:01.000 --> 00:15:05.000]  又有安德烈、費力、巴多羅馬
[00:15:05.000 --> 00:15:09.000]  馬太、多瑪、阿勒肥的兒子雅各
[00:15:09.000 --> 00:15:13.000]  和達泰並奮銳黨的西門
[00:15:13.000 --> 00:15:18.000]  還有馬耶穌的家略人猶大
[00:15:18.000 --> 00:15:21.000]  耶穌進了一間屋子裡
[00:15:21.000 --> 00:15:23.000]  眾人又聚集了
[00:15:23.000 --> 00:15:28.000]  甚至他連吃飯也不能顧著吃
[00:15:28.000 --> 00:15:30.000]  耶穌的親屬聽見
[00:15:30.000 --> 00:15:32.000]  就出來拉著他
[00:15:32.000 --> 00:15:35.000]  認為他們說他瘋了
[00:15:35.000 --> 00:15:39.000]  從耶路撒冷下來的文士就說
[00:15:39.000 --> 00:15:42.000]  他是被別西卜扶著
[00:15:42.000 --> 00:15:46.000]  他是靠著鬼王趕鬼
[00:15:46.000 --> 00:15:48.000]  耶穌叫他們來
[00:15:48.000 --> 00:15:51.000]  用比喻對他們說
[00:15:51.000 --> 00:15:54.000]  撒旦如何趕出撒旦呢?
[00:15:54.000 --> 00:15:57.000]  若一個國家自相紛爭
[00:15:57.000 --> 00:16:01.000]  那個國就不能夠站立得住
[00:16:01.000 --> 00:16:03.000]  若一個家自相紛爭
[00:16:03.000 --> 00:16:07.000]  那個家就不能夠站立得住
[00:16:07.000 --> 00:16:10.000]  若一個撒旦自相攻打紛爭
[00:16:10.000 --> 00:16:12.000]  他就不能夠站立得住
[00:16:12.000 --> 00:16:14.000]  一定要滅亡
[00:16:14.000 --> 00:16:18.000]  沒有人能夠進到壯士的家裡
[00:16:18.000 --> 00:16:20.000]  搶奪他的家具
[00:16:20.000 --> 00:16:23.000]  一定要先綁住那個勇士
[00:16:23.000 --> 00:16:26.000]  才可以搶奪他的家
[00:16:26.000 --> 00:16:29.000]  我實在這樣告訴你們
[00:16:29.000 --> 00:16:31.000]  世人一切的罪
[00:16:31.000 --> 00:16:33.000]  和一切褻瀆的話
[00:16:33.000 --> 00:16:35.000]  都可以得赦免
[00:16:35.000 --> 00:16:37.000]  凡褻瀆聖靈的
[00:16:37.000 --> 00:16:40.000]  卻永不得赦免
[00:16:40.000 --> 00:16:43.000]  仍要擔當永遠的罪
[00:16:43.000 --> 00:16:46.000]  這些話是因為他們說
[00:16:46.000 --> 00:16:49.000]  他是被污鬼附著的
[00:16:49.000 --> 00:16:53.000]  當下耶穌的母親和弟兄來到了
[00:16:53.000 --> 00:16:55.000]  站在外面
[00:16:55.000 --> 00:16:57.000]  打發人去叫他
[00:16:57.000 --> 00:17:00.000]  有很多人坐在耶穌的周圍
[00:17:00.000 --> 00:17:03.000]  他們就告訴他
[00:17:03.000 --> 00:17:08.000]  「看,你的媽媽和你的兄弟在外面找你」
[00:17:08.000 --> 00:17:11.000]  耶穌回答說
[00:17:11.000 --> 00:17:16.000]  「誰是我的母親?誰是我的弟兄?」
[00:17:16.000 --> 00:17:20.000]  就四面觀看坐在周圍的人
[00:17:20.000 --> 00:17:27.000]  說「看,我的媽媽,我的弟兄」
[00:17:27.000 --> 00:17:30.000]  凡遵行神旨意的人
[00:17:30.000 --> 00:17:35.000]  就是我的弟兄姐妹和母親
[00:17:35.000 --> 00:17:38.000]  第四章
[00:17:38.000 --> 00:17:41.000]  耶穌有在海邊教導人
[00:17:41.000 --> 00:17:45.000]  有很多人去到他那裡聚集
[00:17:45.000 --> 00:17:48.000]  他唯有上船坐下
[00:17:48.000 --> 00:17:50.000]  船在海裡
[00:17:50.000 --> 00:17:52.000]  眾人都靠近海
[00:17:52.000 --> 00:17:54.000]  站在岸上
[00:17:54.000 --> 00:17:58.000]  耶穌就用比喻教導他們很多道理
[00:17:58.000 --> 00:18:01.000]  在教導之間對他們說
[00:18:01.000 --> 00:18:06.000]  「你們聽聽,有一個殺種的出去殺種」
[00:18:06.000 --> 00:18:13.000]  「殺的時候,有落在路旁的鳥來吃光了」
[00:18:13.000 --> 00:18:17.000]  「有落在土淺石頭的地上」
[00:18:17.000 --> 00:18:20.000]  「泥土的延芯發苗最快」
[00:18:20.000 --> 00:18:26.000]  「白天出來一曬,因為沒有根就枯乾了」
[00:18:26.000 --> 00:18:29.000]  「有落在荊棘裡的」
[00:18:29.000 --> 00:18:34.000]  「荊棘生起來,就將它逼住,就不結實」
[00:18:34.000 --> 00:18:39.000]  「又有落在很泥土裡的,就發大生長」
[00:18:39.000 --> 00:18:45.000]  「結實有三十倍的,有六十倍的,有一百倍的」
[00:18:45.000 --> 00:18:51.000]  「又說,有耳可聽的,就應當聽」
[00:18:51.000 --> 00:18:56.000]  沒有人的時候,跟隨耶穌的人和十二個門徒
[00:18:56.000 --> 00:18:59.000]  問他這個比喻的意思
[00:18:59.000 --> 00:19:02.000]  耶穌對他們說
[00:19:02.000 --> 00:19:06.000]  「神國的奧秘,只叫你們知道」
[00:19:06.000 --> 00:19:11.000]  「如果是對外人說,凡事就用比喻」
[00:19:11.000 --> 00:19:14.000]  「叫他們看是看得見,卻不知道」
[00:19:14.000 --> 00:19:18.000]  「聽是聽得見,卻不明白」
[00:19:18.000 --> 00:19:22.000]  「恐怕他們回頭過來,就得赦免」
[00:19:22.000 --> 00:19:25.000]  又對他們說
[00:19:25.000 --> 00:19:28.000]  「你們不明白這個比喻嗎?」
[00:19:28.000 --> 00:19:32.000]  「那怎樣明白一切的比喻呢?」
[00:19:32.000 --> 00:19:36.000]  「殺種的人所殺的,就是盜」
[00:19:36.000 --> 00:19:40.000]  「那些殺在路旁的,就是人聽了盜」
[00:19:40.000 --> 00:19:45.000]  「殺但立即來,將殺在他心裡的盜搶走了」
[00:19:45.000 --> 00:19:49.000]  「那些殺在石頭地上的,就是人聽了盜」
[00:19:49.000 --> 00:19:52.000]  「立即歡喜領仇」
[00:19:52.000 --> 00:19:56.000]  「但他心裡沒有根,不過是暫時的」
[00:19:56.000 --> 00:20:02.000]  「及至為盜遭了患難,或者是受了迫迫」
[00:20:02.000 --> 00:20:05.000]  「立即就跌倒了」
[00:20:05.000 --> 00:20:10.000]  「還有一些是殺在荊棘裡的,就是人聽了盜」
[00:20:10.000 --> 00:20:15.000]  「後來有世上的思慮,前菜的迷惑」
[00:20:15.000 --> 00:20:20.000]  「和其他的私慾進來了,將盜逼住了」
[00:20:20.000 --> 00:20:23.000]  「就不能結實」
[00:20:23.000 --> 00:20:27.000]  「那些殺在好地上的,就是人聽了盜」
[00:20:27.000 --> 00:20:30.000]  「又領受,並且結實」
[00:20:30.000 --> 00:20:36.000]  「有三十倍的,有六十倍的,有一百倍的」
[00:20:36.000 --> 00:20:39.000]  耶穌又對他們說
[00:20:39.000 --> 00:20:43.000]  「人拿燈來,是要放在斗底下」
[00:20:43.000 --> 00:20:47.000]  「床底下,不是放在燈台上嗎?」
[00:20:47.000 --> 00:20:51.000]  「因為掩藏的事,沒有不顯出來的」
[00:20:51.000 --> 00:20:55.000]  「隱瞞的事,沒有不露出來的」
[00:20:55.000 --> 00:21:00.000]  「有意可聽的,就應當聽」
[00:21:00.000 --> 00:21:02.000]  又說
[00:21:02.000 --> 00:21:07.000]  「你們用什麼良器糧給人,就用什麼良器糧給你們」
[00:21:07.000 --> 00:21:10.000]  「甚至要多給你們」
[00:21:10.000 --> 00:21:14.000]  「因為凡有的,就要比他更多」
[00:21:14.000 --> 00:21:19.000]  「凡無的,連他僅有的,都要拿去」
[00:21:19.000 --> 00:21:21.000]  又說
[00:21:21.000 --> 00:21:26.000]  「神的國,就好像人將種散在地上」
[00:21:26.000 --> 00:21:32.000]  「黑夜睡覺,白日起來,這些種就發芽漸長」
[00:21:32.000 --> 00:21:36.000]  「那個人卻不知道為什麼會這樣」
[00:21:36.000 --> 00:21:41.000]  「地生出五穀,是出於自然的」
[00:21:41.000 --> 00:21:44.000]  「先發苗,後長睡」
[00:21:44.000 --> 00:21:49.000]  「再之後,睡上面結成了飽滿的子粒」
[00:21:49.000 --> 00:21:53.000]  「穀既熟了,就用鐮刀割了它」
[00:21:53.000 --> 00:21:56.000]  「因為收成的時候到了」
[00:21:56.000 --> 00:21:58.000]  又說
[00:21:58.000 --> 00:22:02.000]  「神的國,我們用什麼可以比較呢?」
[00:22:02.000 --> 00:22:05.000]  「可以用什麼比喻表明呢?」
[00:22:05.000 --> 00:22:09.000]  「好像一粒芥菜種,種在地上的時候」
[00:22:09.000 --> 00:22:13.000]  「雖然比地上百種都小」
[00:22:13.000 --> 00:22:16.000]  「但種上之後,就長成起來」
[00:22:16.000 --> 00:22:21.000]  「比各樣的菜都大,又長出大枝來」
[00:22:21.000 --> 00:22:26.000]  「甚至天上的飛鳥可以住在它的蔭下」
[00:22:26.000 --> 00:22:29.000]  耶穌用很多這樣的比喻
[00:22:29.000 --> 00:22:33.000]  照他們所能聽到的,對他們說道
[00:22:33.000 --> 00:22:37.000]  若果不用比喻,就不對他們說
[00:22:37.000 --> 00:22:39.000]  沒有人的時候
[00:22:39.000 --> 00:22:42.000]  就將一切的道,告訴門徒
[00:22:42.000 --> 00:22:47.000]  當那天晚上,耶穌對門徒說
[00:22:47.000 --> 00:22:50.000]  「我們撐到那邊去」
[00:22:50.000 --> 00:22:53.000]  門徒離開眾人
[00:22:53.000 --> 00:22:56.000]  耶穌仍然在船上
[00:22:56.000 --> 00:22:59.000]  他們就將祂一起帶去
[00:23:00.000 --> 00:23:03.000]  也有其他船與祂同行
[00:23:03.000 --> 00:23:06.000]  忽然起了暴風
[00:23:06.000 --> 00:23:08.000]  波浪打入船裡
[00:23:08.000 --> 00:23:12.000]  甚至船要灌滿了水
[00:23:12.000 --> 00:23:16.000]  耶穌在船尾上
[00:23:16.000 --> 00:23:18.000]  枕著枕頭睡覺
[00:23:18.000 --> 00:23:20.000]  門徒叫醒祂說
[00:23:20.000 --> 00:23:25.000]  「老師,我們沒命了,你不來嗎?」
[00:23:25.000 --> 00:23:30.000]  耶穌醒了,斥責風,向海說
[00:23:30.000 --> 00:23:33.000]  「停,安靜」
[00:23:33.000 --> 00:23:38.000]  風就指著,大大平靜了
[00:23:38.000 --> 00:23:41.000]  耶穌對他們說
[00:23:41.000 --> 00:23:47.000]  「為什麼這麼膽怯?你們還沒有信心嗎?」
[00:23:47.000 --> 00:23:52.000]  他們就大大懼怕,彼此說
[00:23:52.000 --> 00:23:58.000]  「這到底是誰?連風和海都聽從他」
[00:23:58.000 --> 00:24:01.000]  第五章
[00:24:01.000 --> 00:24:06.000]  他們來到海的另一邊
[00:24:06.000 --> 00:24:09.000]  格拉森林的地方
[00:24:09.000 --> 00:24:11.000]  耶穌一下船
[00:24:11.000 --> 00:24:13.000]  就有一個被污鬼扶著的人
[00:24:13.000 --> 00:24:17.000]  從墳營裡出來迎著他
[00:24:17.000 --> 00:24:20.000]  那個人經常在墳營裡
[00:24:20.000 --> 00:24:22.000]  沒有人能綁住他
[00:24:22.000 --> 00:24:25.000]  就是用鐵鏈也不可以
[00:24:25.000 --> 00:24:30.000]  因為人屢次用腳鐐和鐵鏈綁住他
[00:24:30.000 --> 00:24:33.000]  鐵鏈竟然被他弄斷了
[00:24:33.000 --> 00:24:36.000]  腳鏈也被他弄碎了
[00:24:36.000 --> 00:24:39.000]  總是沒有人能夠制服他
[00:24:39.000 --> 00:24:44.000]  他晝夜在墳營裡和山裡喊叫
[00:24:44.000 --> 00:24:46.000]  又用石頭撞自己
[00:24:46.000 --> 00:24:48.000]  他遠遠地看見耶穌
[00:24:48.000 --> 00:24:50.000]  就跑過去拜祂
[00:24:50.000 --> 00:24:52.000]  大聲呼叫說
[00:24:52.000 --> 00:24:55.000]  「至高神的兒子耶穌
[00:24:55.000 --> 00:24:58.000]  我和祢有什麼關係
[00:24:58.000 --> 00:25:01.000]  我指著神懇求祢
[00:25:01.000 --> 00:25:05.000]  不要讓我受苦」
[00:25:05.000 --> 00:25:08.000]  是因為耶穌曾經吩咐他說
[00:25:08.000 --> 00:25:13.000]  「污鬼,從這個人身上出來」
[00:25:13.000 --> 00:25:15.000]  耶穌問他說
[00:25:15.000 --> 00:25:17.000]  「你叫什麼名字」
[00:25:17.000 --> 00:25:19.000]  回答說
[00:25:19.000 --> 00:25:25.000]  「我叫群,因為我們多的緣故」
[00:25:25.000 --> 00:25:27.000]  就再三地求耶穌
[00:25:27.000 --> 00:25:31.000]  不要叫他們離開那個地方
[00:25:31.000 --> 00:25:33.000]  在那裡的山坡上
[00:25:33.000 --> 00:25:36.000]  有一大群豬在吃東西
[00:25:36.000 --> 00:25:38.000]  鬼就要求耶穌說
[00:25:38.000 --> 00:25:42.000]  「求祢打發我們往豬群裡
