
[00:00:00.000 --> 00:00:04.920]  大家會留意到最近政府常常提出一件事情
[00:02:53.580 --> 00:02:56.820]  是在承受死亡的代價
[00:02:56.820 --> 00:02:59.020]  這是聖經很清楚地說明
[00:02:59.020 --> 00:03:01.780]  罪所帶來的後果
[00:03:01.780 --> 00:03:03.060]  當然我們知道
[00:03:03.060 --> 00:03:04.140]  如果有病的時候
[00:03:04.140 --> 00:03:05.380]  我們會很留心
[00:03:05.380 --> 00:03:06.380]  用不同的方法
[00:03:06.380 --> 00:03:07.180]  付出一切代價
[00:03:07.180 --> 00:03:09.820]  來治療身體的病患
[00:03:09.820 --> 00:03:10.420]  但同時
[00:03:10.420 --> 00:03:13.780]  當我們面對自己的罪的時候
[00:03:13.780 --> 00:03:15.500]  聖經同時勉勵我們
[00:03:15.500 --> 00:03:17.660]  要很謹慎地
[00:03:17.660 --> 00:03:19.460]  用盡一切的辦法
[00:03:19.460 --> 00:03:23.780]  去努力尋求神給我們的赦免
[00:03:23.780 --> 00:03:26.060]  去遠離一切的罪
[00:03:26.060 --> 00:03:27.660]  以致我們可以
[00:03:27.660 --> 00:03:28.900]  不需要承受
[00:03:28.900 --> 00:03:29.780]  那個罪
[00:03:29.780 --> 00:03:33.140]  要帶給我們第二次的死亡
[00:03:33.140 --> 00:03:34.220]  當我們過去一直讀
[00:03:34.220 --> 00:03:35.460]  《以色列經》的時候
[00:03:35.460 --> 00:03:36.460]  我們看到神
[00:03:36.460 --> 00:03:39.620]  透過一位偉大的先賢
[00:03:39.620 --> 00:03:40.740]  怎樣將神的話
[00:03:40.740 --> 00:03:42.340]  向人講解
[00:03:42.340 --> 00:03:44.140]  向人顯明
[00:03:44.140 --> 00:03:45.180]  但去到《以色列經》的
[00:03:45.180 --> 00:03:46.140]  最後一刻的時候
[00:03:46.140 --> 00:03:47.580]  就很清楚地提出
[00:03:47.580 --> 00:03:51.100]  當人轉移離開神的道的時候
[00:03:51.100 --> 00:03:53.580]  這位先賢就幫助人
[00:03:53.580 --> 00:03:56.660]  再次重新知道自己的罪
[00:03:56.660 --> 00:03:58.860]  而回到神的面前
[00:03:58.860 --> 00:03:59.780]  因此我們今天來到
[00:03:59.780 --> 00:04:01.300]  《以色列經》的第十章
[00:04:01.300 --> 00:04:02.900]  亦是最後一章
[00:04:02.900 --> 00:04:03.620]  在最後一章裏面
[00:04:03.620 --> 00:04:04.580]  很清楚地說
[00:04:04.580 --> 00:04:07.580]  人要認真地面對自己的罪
[00:04:07.580 --> 00:04:09.580]  而以色列就幫助猶太人
[00:04:09.580 --> 00:04:11.900]  去彌絕當時的惡行
[00:04:11.900 --> 00:04:12.860]  我們一起去看看
[00:04:12.860 --> 00:04:16.020]  這段經文所帶給我們的提醒
[00:04:16.020 --> 00:04:16.660]  在聖經
[00:04:16.660 --> 00:04:17.460]  我們剛才讀過的
[00:04:17.460 --> 00:04:18.980]  《以色列經》第十章
[00:04:18.980 --> 00:04:27.940]  我們先看回前面第九章
[00:04:27.940 --> 00:04:30.980]  在第九章第十一和第十二節
[00:04:30.980 --> 00:04:32.780]  當時以色列已經提醒
[00:04:32.780 --> 00:04:33.820]  當時的猶太人
[00:04:33.820 --> 00:04:36.220]  不要和外族聯婚
[00:04:36.220 --> 00:04:39.660]  在第十一節
[00:04:39.660 --> 00:04:42.060]  「就是你直理僕人
[00:04:42.060 --> 00:04:44.420]  眾先知所吩咐的說
[00:04:44.420 --> 00:04:47.940]  你們要去得遺孽之地是污穢之地
[00:04:47.940 --> 00:04:50.980]  因列各尖民的污穢和可憎的事
[00:04:50.980 --> 00:04:55.060]  叫全地從這邊直到那邊滿了污穢
[00:04:55.060 --> 00:04:57.460]  所以不可將你們的女兒
[00:04:57.460 --> 00:04:59.500]  嫁給他們的兒子
[00:04:59.500 --> 00:05:02.460]  也不可為你們的兒子娶他們的女兒
[00:05:02.460 --> 00:05:05.860]  永不可求他們的平安和他們的利益
[00:05:05.860 --> 00:05:08.580]  這樣你們就可以強盛
[00:05:08.580 --> 00:05:09.740]  吃他們的美物
[00:05:09.740 --> 00:05:12.980]  並遺留他們給你們的子孫
[00:05:12.980 --> 00:05:15.420]  永遠遺孽」
[00:05:15.420 --> 00:05:17.940]  使應提到神將這個地方賜給他們
[00:05:17.940 --> 00:05:19.900]  但要他們警覺一件事情
[00:05:19.900 --> 00:05:23.220]  不要和當地的人去通婚
[00:05:23.220 --> 00:05:24.460]  因為這樣做的時候
[00:05:24.460 --> 00:05:29.660]  他們會容易接受當地人的假神
[00:05:29.660 --> 00:05:31.820]  去跟隨他們去敬拜假神
[00:05:31.820 --> 00:05:33.740]  以致離開了神
[00:05:33.740 --> 00:05:37.540]  以致失去了他們作為選民的身份
[00:05:37.540 --> 00:05:40.740]  因此審判就留不到他們
[00:05:40.740 --> 00:05:41.900]  很清楚對他們提醒
[00:05:41.900 --> 00:05:47.100]  就是要避免去沾染當地人的污穢
[00:05:47.100 --> 00:05:49.420]  當然大家知道後來他們沒有聽從
[00:05:49.420 --> 00:05:50.460]  這裡的吩咐
[00:05:50.460 --> 00:05:53.420]  而帶來了很多很多問題
[00:05:53.420 --> 00:05:54.660]  在第十章的時候
[00:05:54.660 --> 00:05:57.500]  使應提到以色列很清楚地表達出
[00:05:57.500 --> 00:05:59.460]  他們面對軟一點的罪的時候
[00:05:59.460 --> 00:06:00.660]  有一個反應
[00:06:00.660 --> 00:06:03.740]  這個反應就是他們內心很傷痛
[00:06:03.740 --> 00:06:06.300]  或者說他們傷痛欲絕
[00:06:06.300 --> 00:06:16.380]  大家先看第九章第三節
[00:06:16.380 --> 00:06:19.540]  當以色列聽見猶太人和當地人
[00:06:19.540 --> 00:06:21.220]  來去通婚的時候
[00:06:21.220 --> 00:06:24.460]  他們說:我一聽見這事
[00:06:24.460 --> 00:06:26.860]  就撕裂衣服和外袍
[00:06:26.860 --> 00:06:29.300]  拔了頭髮和鬍鬚
[00:06:29.300 --> 00:06:33.060]  驚懼、憂悶而作
[00:06:33.060 --> 00:06:36.780]  一種很大的、很沉重的憂悶
[00:06:36.780 --> 00:06:39.340]  傷痛在他們心裏面出現
[00:06:39.340 --> 00:06:41.540]  當時的人當他們極度傷痛的時候
[00:06:41.540 --> 00:06:43.220]  就會撕裂自己的外袍
[00:06:43.220 --> 00:06:47.380]  透過這些方式表達出內心的那種難過
[00:06:47.380 --> 00:06:49.180]  然後去到第十章第一節
[00:06:49.180 --> 00:06:51.860]  請你再說
[00:06:51.860 --> 00:06:54.700]  以色列禱告、認罪、哭泣
[00:06:54.700 --> 00:06:57.220]  俯伏在神殿前的時候
[00:06:57.220 --> 00:07:00.420]  有以色列宗的男女孩童聚集在
[00:07:00.420 --> 00:07:03.020]  以色列那裏成廟大會
[00:07:03.020 --> 00:07:06.300]  眾民無不痛哭
[00:07:06.300 --> 00:07:08.260]  然後聖經說他們一直痛哭
[00:07:08.260 --> 00:07:11.140]  直至到獻晚祭的時候
[00:07:11.140 --> 00:07:12.260]  一段很長的時間
[00:07:12.260 --> 00:07:13.940]  他們很難過
[00:07:13.940 --> 00:07:17.660]  為他們所犯的罪哀哭流淚
[00:07:17.660 --> 00:07:21.460]  我記得我曾經和大家分享過一件事
[00:07:21.460 --> 00:07:23.540]  我記得有一位弟兄分享
[00:07:23.540 --> 00:07:27.380]  他自己是做一間學校的中學教師
[00:07:27.380 --> 00:07:29.900]  他自己那班是做班主任的
[00:07:29.900 --> 00:07:32.860]  和隔壁班的同學有一點爭執
[00:07:32.860 --> 00:07:34.460]  甚至大家很敵對
[00:07:34.460 --> 00:07:35.380]  不肯聊天
[00:07:35.380 --> 00:07:38.020]  甚至有很多很敵對的表現
[00:07:38.020 --> 00:07:39.620]  這位老師知道之後很難過
[00:07:39.620 --> 00:07:41.420]  就勸他自己班的同學
[00:07:41.420 --> 00:07:42.700]  你們應該學習原諒
[00:07:42.700 --> 00:07:45.300]  應該接納回隔壁班的同學
[00:07:45.300 --> 00:07:46.580]  但是經過勸告之後
[00:07:46.580 --> 00:07:47.940]  學生沒有反應
[00:07:47.940 --> 00:07:50.540]  完全不理會他的勸告
[00:07:50.540 --> 00:07:53.260]  這位教徒老師心裏很難過
[00:07:53.260 --> 00:07:55.620]  然後決定做一件事
[00:07:55.620 --> 00:07:57.740]  他就告訴這班同學知道
[00:07:57.740 --> 00:07:59.980]  從今天開始
[00:07:59.980 --> 00:08:02.020]  我會禁食
[00:08:02.020 --> 00:08:06.860]  直至你們兩班同學和好為止
[00:08:06.860 --> 00:08:08.820]  同學聽見他這樣說之後
[00:08:08.820 --> 00:08:10.740]  以為這位老師只是說說而已
[00:08:10.740 --> 00:08:12.580]  誰會為他們之間的爭執
[00:08:12.580 --> 00:08:15.580]  來禁食不吃東西
[00:08:15.580 --> 00:08:17.540]  第二天回到班房
[00:08:17.540 --> 00:08:18.580]  問問老師
[00:08:18.580 --> 00:08:21.300]  老師有沒有吃東西
[00:08:21.300 --> 00:08:22.860]  老師搖頭
[00:08:22.860 --> 00:08:24.460]  我沒有吃東西
[00:08:24.460 --> 00:08:26.780]  同學開始有點掛心
[00:08:26.780 --> 00:08:28.780]  到了第三天
[00:08:28.780 --> 00:08:30.220]  他們再問老師
[00:08:30.220 --> 00:08:32.420]  老師有沒有吃東西
[00:08:32.420 --> 00:08:34.500]  老師告訴他們知道
[00:08:34.500 --> 00:08:36.700]  直至你們肯大家和好
[00:08:36.700 --> 00:08:38.980]  我才會再吃東西
[00:08:38.980 --> 00:08:40.860]  這班學生突然間很害怕
[00:08:40.860 --> 00:08:43.340]  這位老師是真的說真的
[00:08:43.340 --> 00:08:45.180]  糟了 以後如果老師有甚麼事情
[00:08:45.180 --> 00:08:46.300]  是他們的問題
[00:08:46.300 --> 00:08:47.740]  是他們的責任
[00:08:47.740 --> 00:08:50.220]  因此其中有些同學就開始主動地
[00:08:50.220 --> 00:08:52.260]  走去對面那班同學
[00:08:52.260 --> 00:08:54.700]  主動地跟別人聊天
[00:08:54.700 --> 00:08:58.300]  然後大家嘗試說說過去的事情
[00:08:58.300 --> 00:09:02.420]  很快的兩班學生就開始重新和好
[00:09:02.420 --> 00:09:04.220]  他們就快快地告訴老師
[00:09:04.220 --> 00:09:07.700]  老師 搞定了 你快點吃東西
[00:09:07.700 --> 00:09:09.660]  這位弟兄分享的時候說
[00:09:09.660 --> 00:09:10.820]  很感謝神
[00:09:10.820 --> 00:09:11.940]  神都用我
[00:09:11.940 --> 00:09:16.140]  讓兩班同學能夠重新和好
[00:09:16.140 --> 00:09:17.220]  當我聽到這樣說的時候
[00:09:17.220 --> 00:09:18.940]  其實我還很深刻記得
[00:09:18.940 --> 00:09:20.620]  我都問一個問題
[00:09:20.620 --> 00:09:22.940]  如果我是老師
[00:09:22.940 --> 00:09:26.020]  我會不會這樣做
[00:09:26.020 --> 00:09:27.860]  但我所欣賞的就是
[00:09:27.860 --> 00:09:29.820]  這位老師為自己的學生
[00:09:29.820 --> 00:09:32.020]  所面對的一些錯失
[00:09:32.020 --> 00:09:34.020]  他是認真的
[00:09:34.020 --> 00:09:37.340]  甚至很願意為他們付一點代價
[00:09:37.340 --> 00:09:40.300]  直至他們真的感受到問題嚴重
[00:09:40.300 --> 00:09:42.900]  以至肯去改變問題
[00:09:42.900 --> 00:09:45.740]  肯去面對問題
[00:09:45.740 --> 00:09:47.580]  另一件事情我記得
[00:09:47.580 --> 00:09:50.540]  另一位弟兄的分享
[00:09:50.540 --> 00:09:52.540]  他過去曾經對太太不忠
[00:09:52.540 --> 00:09:54.540]  有第三者
[00:09:54.540 --> 00:09:56.940]  他所熟悉的弟兄們知道這樣的情況
[00:09:56.940 --> 00:09:58.940]  一直關心他、提醒他
[00:09:58.940 --> 00:10:01.820]  但不會改變他的心
[00:10:01.820 --> 00:10:03.620]  有一次這班弟兄他們聚在一起
[00:10:03.620 --> 00:10:04.660]  在一個地方祈禱
[00:10:04.660 --> 00:10:07.020]  專心為這位弟兄代禱
[00:10:07.020 --> 00:10:08.260]  祈禱之後
[00:10:08.260 --> 00:10:09.460]  這班弟兄就說
[00:10:09.460 --> 00:10:11.900]  不行了 要上去和他談一下
[00:10:11.900 --> 00:10:13.780]  十點多打電話上去
[00:10:13.780 --> 00:10:15.460]  大家之間過去都很熟悉
[00:10:15.460 --> 00:10:16.100]  他們就不怕
[00:10:16.100 --> 00:10:18.580]  我們上來和你談一下
[00:10:18.580 --> 00:10:20.260]  十點多上到對方的家
[00:10:20.260 --> 00:10:21.380]  一直勸告他
[00:10:21.380 --> 00:10:22.940]  你不可以這樣做
[00:10:22.940 --> 00:10:25.740]  你不可以背棄你的家人
[00:10:25.740 --> 00:10:27.940]  你不可以得罪神
[00:10:27.940 --> 00:10:30.100]  這位弟兄最初沒有理會
[00:10:30.100 --> 00:10:31.820]  但這班弟兄一直很愛護他
[00:10:31.820 --> 00:10:33.900]  一直和他談
[00:10:33.900 --> 00:10:37.420]  差不多一直談到半夜的四點
[00:10:37.420 --> 00:10:38.940]  有些甚至流著眼淚
[00:10:38.940 --> 00:10:40.140]  勸他你不可以這樣做
[00:10:40.140 --> 00:10:41.100]  我們很關心你
[00:10:41.100 --> 00:10:42.820]  你不可以這樣做
[00:10:42.820 --> 00:10:43.980]  到四點的時候
[00:10:43.980 --> 00:10:45.500]  這位弟兄突然間
[00:10:45.500 --> 00:10:47.180]  心裏軟化了
[00:10:47.180 --> 00:10:49.900]  他體會到人對他的愛
[00:10:49.900 --> 00:10:52.500]  他就心裏面一種很深刻的提醒
[00:10:52.500 --> 00:10:54.740]  說我應該回頭
[00:10:54.740 --> 00:10:57.260]  在那個時候他就決心改變
[00:10:57.260 --> 00:10:58.260]  他後來講見證
[00:10:58.260 --> 00:10:59.300]  他說在那一晚
[00:10:59.300 --> 00:11:00.660]  他們說甚麼
[00:11:00.660 --> 00:11:02.140]  他都不太記得
[00:11:02.140 --> 00:11:03.580]  不過他很深刻記得
[00:11:03.580 --> 00:11:05.380]  四點鐘
[00:11:05.380 --> 00:11:06.100]  四點鐘
[00:11:06.100 --> 00:11:07.660]  由頭到尾很長的時間
[00:11:07.660 --> 00:11:08.980]  他們不理會
[00:11:08.980 --> 00:11:10.020]  自己需要休息
[00:11:10.020 --> 00:11:11.420]  第二天早上就上班
[00:11:11.420 --> 00:11:13.540]  竟然一直勸告自己
[00:11:13.540 --> 00:11:15.020]  因此內心受到感動
[00:11:15.020 --> 00:11:17.420]  就願意悔改
[00:11:17.420 --> 00:11:19.140]  我聽過很多這樣的見證
[00:11:19.140 --> 00:11:20.100]  講述一個人
[00:11:20.100 --> 00:11:24.460]  當他很深刻為別人的罪難過
[00:11:24.460 --> 00:11:26.700]  這種難受
[00:11:26.700 --> 00:11:29.340]  很多時候是令犯事的人
[00:11:29.340 --> 00:11:30.340]  得罪神的人
[00:11:30.340 --> 00:11:32.020]  內心產生醒覺
[00:11:32.020 --> 00:11:34.940]  以致願意悔改回轉
[00:11:34.940 --> 00:11:37.300]  帶來那種深切的傷痛
[00:11:37.300 --> 00:11:39.540]  為甚麼人會願意這樣傷痛呢?
[00:11:39.540 --> 00:11:42.580]  我請大家看聖經第九章
[00:11:42.580 --> 00:11:44.460]  當時以色列為百姓
[00:11:44.460 --> 00:11:46.260]  很深切的傷痛
[00:11:46.260 --> 00:11:49.820]  在第九章第六節說
[00:11:49.820 --> 00:11:52.340]  第九章第六節
[00:11:52.340 --> 00:11:53.340]  我的神啊
[00:11:53.340 --> 00:11:54.740]  我抱愧蒙羞
[00:11:54.740 --> 00:11:56.180]  不敢向神
[00:11:56.180 --> 00:11:57.940]  向我神讓面
[00:11:57.940 --> 00:12:00.300]  因為我們的罪孽滅頂
[00:12:00.300 --> 00:12:03.060]  我們的罪惡滔天
[00:12:03.060 --> 00:12:04.140]  以色列人在祈禱的時候
[00:12:04.140 --> 00:12:05.020]  很清楚地表示
[00:12:05.020 --> 00:12:06.860]  不單單是他們有罪
[00:12:06.860 --> 00:12:08.740]  是我們的罪
[00:12:08.740 --> 00:12:11.700]  他們認同自己也有份
[00:12:11.700 --> 00:12:13.700]  他們覺得很羞愧
[00:12:13.700 --> 00:12:15.260]  我們得罪你
[00:12:15.260 --> 00:12:17.860]  在你面前站立不住
[00:12:17.860 --> 00:12:20.860]  我們也很羞愧
[00:12:20.860 --> 00:12:22.340]  當然他也許可以說
[00:12:22.340 --> 00:12:24.220]  是他們的罪
[00:12:24.220 --> 00:12:26.500]  但以色列人想到
[00:12:26.500 --> 00:12:28.500]  當對方犯罪的時候
[00:12:28.500 --> 00:12:30.460]  同時因為自己未能夠
[00:12:30.460 --> 00:12:31.660]  虧勸對方
[00:12:31.660 --> 00:12:32.700]  幫助對方
[00:12:32.700 --> 00:12:34.100]  以致對方
[00:12:34.100 --> 00:12:37.300]  跌在這些陷阱裏面
[00:12:37.300 --> 00:12:38.140]  大家一定會記得
[00:12:38.140 --> 00:12:40.020]  哥林多前書第五章
[00:12:40.020 --> 00:12:41.020]  有提及到
[00:12:41.020 --> 00:12:44.260]  我們過去也談及這段經文
[00:12:44.260 --> 00:12:46.860]  當時有哥林多教會裏面
[00:12:46.860 --> 00:12:48.260]  一位弟兄
[00:12:48.260 --> 00:12:49.820]  稱為弟兄
[00:12:49.820 --> 00:12:53.700]  和他的繼母有淫亂的事情
[00:12:53.700 --> 00:12:55.100]  大家記得
[00:12:55.100 --> 00:12:57.540]  當時保羅勸告教會
[00:12:57.540 --> 00:12:59.940]  他們說你們要悔改
[00:12:59.940 --> 00:13:01.660]  對教會說
[00:13:01.660 --> 00:13:02.580]  你們在這個時候
[00:13:02.580 --> 00:13:05.180]  不可以再自高自大
[00:13:05.180 --> 00:13:07.740]  並不哀痛
[00:13:07.740 --> 00:13:08.780]  當時的教會
[00:13:08.780 --> 00:13:10.340]  他們雖然看到有這樣的問題
[00:13:10.340 --> 00:13:12.460]  但不理會這件事
[00:13:12.460 --> 00:13:13.940]  但保羅說
[00:13:13.940 --> 00:13:15.420]  你們自高自大
[00:13:15.420 --> 00:13:18.420]  以為是無所謂的事情
[00:13:18.420 --> 00:13:20.420]  以為與你們無關
[00:13:20.420 --> 00:13:23.260]  但保羅說你們應該哀痛
[00:13:23.260 --> 00:13:24.820]  因為神不但要查問
[00:13:24.820 --> 00:13:26.620]  這個犯事的人
[00:13:26.620 --> 00:13:30.540]  亦要查問整個教會
[00:13:30.540 --> 00:13:31.220]  各位弟兄姊妹
[00:13:31.220 --> 00:13:32.940]  如果在你所屬的小組
[00:13:32.940 --> 00:13:34.220]  或團契裏面
[00:13:34.220 --> 00:13:36.260]  有人軟弱跌倒
[00:13:36.260 --> 00:13:39.780]  你不要只以為是他的問題
[00:13:39.780 --> 00:13:41.500]  你也要反思
[00:13:41.500 --> 00:13:43.860]  有沒有我的責任
[00:13:43.860 --> 00:13:44.780]  有沒有我應該
[00:13:44.780 --> 00:13:47.820]  去過去對他有所提醒
[00:13:47.820 --> 00:13:50.380]  應該有所代禱
[00:13:50.380 --> 00:13:51.580]  以至你也會為
[00:13:51.580 --> 00:13:53.860]  在你中間的一分子跌倒
[00:13:53.860 --> 00:13:56.060]  深切的哀痛
[00:13:56.060 --> 00:13:58.420]  去求神的赦罪
[00:13:58.420 --> 00:14:02.140]  亦求神幫助他回轉
[00:14:02.140 --> 00:14:04.020]  當時以色列人向神祈禱時說
[00:14:04.020 --> 00:14:05.260]  我抱愧蒙受
[00:14:05.260 --> 00:14:07.340]  我不敢向我的神養念
[00:14:07.340 --> 00:14:10.060]  因為我們的罪孽滅頂
[00:14:10.060 --> 00:14:12.820]  我們的罪惡滔天
[00:14:12.820 --> 00:14:14.940]  然後第二方面你再看
[00:14:14.940 --> 00:14:16.540]  不單止他心裏感受
[00:14:16.540 --> 00:14:18.540]  自己的有份在裏面
[00:14:18.540 --> 00:14:20.260]  他因著神的話
[00:14:20.260 --> 00:14:21.460]  他很賤敬
[00:14:21.460 --> 00:14:28.860]  大家看第九章第四節
[00:14:28.860 --> 00:14:31.940]  「凡為以色列神言語賤敬的
[00:14:31.940 --> 00:14:35.340]  都因這被擄歸回之人所犯的罪
[00:14:35.340 --> 00:14:37.340]  罪責到我這類
[00:14:37.340 --> 00:14:41.900]  他們就以荊棘幽悶而坐
[00:14:41.900 --> 00:14:46.380]  請提到因神言語賤敬的」
[00:14:46.380 --> 00:14:52.780]  大家再看第十章第三節
[00:14:52.780 --> 00:14:55.580]  第三節尾一句說話
[00:14:55.580 --> 00:14:56.940]  「召著我主
[00:14:56.940 --> 00:14:59.740]  和那因神命令賤敬之人
[00:14:59.740 --> 00:15:01.020]  所以定的
[00:15:01.020 --> 00:15:03.540]  按律法而行」
[00:15:03.540 --> 00:15:05.740]  這些人聽完神的話之後
[00:15:05.740 --> 00:15:07.300]  就賤敬
[00:15:07.300 --> 00:15:09.540]  因為知道這些說話是真的
[00:15:09.540 --> 00:15:12.260]  是會成全的
[00:15:12.260 --> 00:15:13.700]  神所說的話
[00:15:13.700 --> 00:15:16.060]  是永恆的準則
[00:15:16.060 --> 00:15:18.860]  將來的審判是按照神的話
[00:15:18.860 --> 00:15:21.980]  來施行的
[00:15:21.980 --> 00:15:23.660]  聖經所說
[00:15:23.660 --> 00:15:26.940]  「人中的是什麽
[00:15:26.940 --> 00:15:27.980]  接著呢?
[00:15:27.980 --> 00:15:30.620]  收的也是什麽
[00:15:30.620 --> 00:15:33.180]  信著情欲殺種的
[00:15:33.180 --> 00:15:37.420]  就必從情欲收敗壞」
[00:15:37.420 --> 00:15:39.140]  是真的
[00:15:39.140 --> 00:15:40.660]  當你聽見神的話的時候
[00:15:40.660 --> 00:15:42.820]  你的心會醒覺是真的
[00:15:42.820 --> 00:15:44.980]  因此我要很警覺著
[00:15:44.980 --> 00:15:46.980]  去按照神的話
[00:15:46.980 --> 00:15:50.860]  重新調教自己的生活
[00:15:50.860 --> 00:15:52.900]  當人聽完神的話
[00:15:52.900 --> 00:15:54.860]  而懂得賤敬的時候
[00:15:54.860 --> 00:15:57.340]  他就心裏面產生一種哀痛
[00:15:57.340 --> 00:16:00.140]  以致產生了我們接著要說的
[00:16:00.140 --> 00:16:03.380]  第二方面就是一種悔改的行動
[00:16:03.380 --> 00:16:05.300]  一種悔改的動力
[00:16:05.300 --> 00:16:11.340]  大家看看第十章第二節
[00:16:11.340 --> 00:16:14.260]  在第二提到一個人物叫做釋迦尼
[00:16:14.260 --> 00:16:16.420]  他當時對以色列說
[00:16:16.420 --> 00:16:19.020]  「我們在此地娶了外邦女子為妻
[00:16:19.020 --> 00:16:20.900]  干犯了我們的神
[00:16:20.900 --> 00:16:23.020]  然而以色列人還有指望
[00:16:23.020 --> 00:16:25.740]  現在當與我們的神納約
[00:16:25.740 --> 00:16:27.300]  休這一切的妻
[00:16:27.300 --> 00:16:29.020]  來絕他們所生的
[00:16:29.020 --> 00:16:31.780]  照著我主和那恩臣命令
[00:16:31.780 --> 00:16:33.580]  戰經之人所說定的
[00:16:33.580 --> 00:16:34.660]  所擬定的
[00:16:34.660 --> 00:16:36.140]  按律法而行
[00:16:36.140 --> 00:16:37.020]  你起來
[00:16:37.020 --> 00:16:38.780]  這是你當辦的事
[00:16:38.780 --> 00:16:40.620]  我們必幫助你
[00:16:40.620 --> 00:16:43.540]  你當奮勉而行」
[00:16:43.540 --> 00:16:47.780]  這種傷痛產生一種面對罪的決心
[00:16:47.780 --> 00:16:48.980]  他們很傷痛
[00:16:48.980 --> 00:16:52.300]  釋迦尼和以色列一樣那麼傷痛
[00:16:52.300 --> 00:16:53.100]  大家或許會覺得
[00:16:53.100 --> 00:16:55.540]  因為這個人曾經也犯罪
[00:16:55.540 --> 00:16:59.580]  其實你看看後面一段名單
[00:16:59.580 --> 00:17:02.660]  提及有很多曾經犯這方面的罪的人
[00:17:02.660 --> 00:17:05.300]  但卻看不到有釋迦尼
