
[00:00:00.000 --> 00:00:03.120]  我們今天會開始講到《馬脫夫人》第五章
[00:08:17.880 --> 00:08:21.000]  要救你從很多敗壞的情況中出來
[00:08:21.000 --> 00:08:23.000]  而與祂的聖情
[00:08:23.000 --> 00:08:25.960]  永遠神聖的聖情有份
[00:08:25.960 --> 00:08:27.880]  因此我們可以放心
[00:08:27.880 --> 00:08:31.880]  因為神已經應許這些祝福給我們
[00:08:31.880 --> 00:08:33.440]  什麼是「八福」?
[00:08:33.440 --> 00:08:36.080]  「八福」是帶著恩典的應許
[00:08:36.080 --> 00:08:38.520]  神樂意把這些恩典賜給我們
[00:08:38.520 --> 00:08:40.560]  這些福氣、這些美善的美德
[00:08:40.560 --> 00:08:42.440]  賜給你和我
[00:08:42.440 --> 00:08:46.120]  我們只管憑信心、恩勤去得著
[00:08:46.120 --> 00:08:49.120]  就必然得到
[00:08:49.120 --> 00:08:50.240]  聖經說:
[00:08:50.240 --> 00:08:51.280]  「你們要記得
[00:08:51.280 --> 00:08:52.800]  你們是世上的炎
[00:08:52.800 --> 00:08:54.760]  是世上的光」
[00:08:54.760 --> 00:08:56.640]  怎樣能夠成為炎和光呢?
[00:08:56.640 --> 00:08:58.640]  一方面我們本身已經是
[00:08:58.640 --> 00:08:59.840]  但要能夠發揮出來
[00:08:59.840 --> 00:09:01.440]  就是在「八福」當中
[00:09:01.440 --> 00:09:03.520]  領受這些應許
[00:09:03.520 --> 00:09:05.320]  我們就自然能夠把
[00:09:05.320 --> 00:09:07.120]  這個炎和光的作用
[00:09:07.120 --> 00:09:09.600]  很清楚地發揮出來
[00:09:09.600 --> 00:09:10.600]  因此我們想首先
[00:09:10.600 --> 00:09:12.400]  在我們未曾看「八福」之前
[00:09:12.400 --> 00:09:15.000]  我們先看一看炎和光
[00:09:15.000 --> 00:09:16.560]  先經過寶貴的真理
[00:09:16.560 --> 00:09:19.640]  然後回頭再看「八福」的訊息
[00:09:19.640 --> 00:09:23.120]  因此大家再看第五章第十三節
[00:09:23.120 --> 00:09:29.320]  五章十三節
[00:09:29.320 --> 00:09:31.200]  「你們是世上的炎
[00:09:31.200 --> 00:09:32.160]  炎若失了味
[00:09:32.160 --> 00:09:33.840]  怎能叫它再咸呢?
[00:09:33.840 --> 00:09:34.680]  以後無用
[00:09:34.680 --> 00:09:35.680]  不過凋在外面
[00:09:35.680 --> 00:09:38.080]  被人踐踏了」
[00:09:38.080 --> 00:09:40.440]  聖經提到我們是炎
[00:09:40.440 --> 00:09:42.800]  炎和光都是家庭當中的必需品
[00:09:42.800 --> 00:09:43.880]  大家很清楚
[00:09:43.880 --> 00:09:45.720]  是不可以缺乏的
[00:09:45.720 --> 00:09:46.520]  在當時來說
[00:09:46.520 --> 00:09:47.920]  炎不單只是調味
[00:09:47.920 --> 00:09:48.920]  更加重要的是
[00:09:48.920 --> 00:09:52.480]  在當時是用來做防腐的作用
[00:09:52.480 --> 00:09:54.320]  當時沒有雪櫃沒有冰箱
[00:09:54.320 --> 00:09:57.200]  是靠炎來做防腐
[00:09:57.200 --> 00:09:59.160]  有些今天落後的國家
[00:09:59.160 --> 00:10:00.440]  他們很多時候都用炎
[00:10:00.440 --> 00:10:02.480]  來做一些防腐的物品
[00:10:02.480 --> 00:10:03.720]  一些肉
[00:10:03.720 --> 00:10:04.600]  如果就這樣放著
[00:10:04.600 --> 00:10:06.040]  就會腐爛
[00:10:06.040 --> 00:10:07.880]  通常他們會用一些很粗的鹽
[00:10:07.880 --> 00:10:10.440]  來不斷擦那些肉的皮
[00:10:10.440 --> 00:10:14.000]  將整塊肉用鹽封住
[00:10:14.000 --> 00:10:15.200]  因此可以放很久
[00:10:15.200 --> 00:10:17.000]  都可以保存肉
[00:10:17.000 --> 00:10:19.200]  而不致腐爛
[00:10:19.200 --> 00:10:20.520]  因此我們知道
[00:10:20.520 --> 00:10:24.080]  在生活當中很需要鹽來防腐
[00:10:24.080 --> 00:10:26.480]  食物本身自然就會腐爛
[00:10:26.480 --> 00:10:27.880]  你放在那裡
[00:10:27.880 --> 00:10:28.880]  你不需要考慮
[00:10:28.880 --> 00:10:30.920]  一定會慢慢腐爛
[00:10:30.920 --> 00:10:33.960]  而唯有需要一些外面的幫助
[00:10:33.960 --> 00:10:37.840]  能夠幫助它改變這種趨勢
[00:10:37.840 --> 00:10:39.240]  我所說的就是
[00:10:39.240 --> 00:10:43.480]  這個世界是會自然地腐敗
[00:10:43.480 --> 00:10:45.120]  我們會猜想得到
[00:10:45.120 --> 00:10:48.160]  不斷不斷會更深的腐敗
[00:10:48.160 --> 00:10:50.840]  因此這個世界很需要有天國的子民
[00:10:50.840 --> 00:10:55.160]  在其中能夠幫助這個世界防腐
[00:10:55.160 --> 00:10:58.080]  就算未必能夠完全地防止
[00:10:58.080 --> 00:11:00.640]  但能夠減慢那個速度
[00:11:00.640 --> 00:11:02.960]  這是神對教徒的心願
[00:11:02.960 --> 00:11:04.600]  我們在世上作鹽的時候
[00:11:04.600 --> 00:11:07.640]  是要發揮一個防腐的作用
[00:11:07.640 --> 00:11:09.560]  但最大的悲哀是什麼呢?
[00:11:09.560 --> 00:11:13.880]  最大的悲哀是鹽失了味
[00:11:13.880 --> 00:11:16.720]  不能夠再發揮它的作用
[00:11:16.720 --> 00:11:20.280]  鹽本身能夠讓食物得到防腐
[00:11:20.280 --> 00:11:22.040]  但鹽本身不鹹了
[00:11:22.040 --> 00:11:25.280]  用什麼叫它再鹹呢?
[00:11:25.280 --> 00:11:26.720]  不能再用其他
[00:11:26.720 --> 00:11:30.520]  因為唯有鹽才能夠發揮這種作用
[00:11:30.520 --> 00:11:32.080]  正如在這個世界裡
[00:11:32.080 --> 00:11:35.840]  唯有天國的子民能夠發揮防腐的作用
[00:11:35.840 --> 00:11:38.200]  當天國的子民不能夠發揮的時候
[00:11:38.200 --> 00:11:40.480]  沒有任何的事物、人
[00:11:40.480 --> 00:11:45.160]  能夠代替天國的子民來承接這個工作
[00:11:45.160 --> 00:11:50.320]  聖經說:若失了味怎能叫它再鹹呢?
[00:11:50.320 --> 00:11:56.240]  英文就是With what can it be made salty?
[00:11:56.240 --> 00:11:57.520]  用什麼呢?
[00:11:57.520 --> 00:12:01.080]  沒有東西能夠再令到鹽可以再鹹
[00:12:01.080 --> 00:12:03.840]  其實大家如果有一些的了解
[00:12:03.840 --> 00:12:06.400]  我最近看到一本書關於鹽的
[00:12:06.400 --> 00:12:09.400]  這本書就解釋說鹽是一個很重要的
[00:12:09.400 --> 00:12:12.840]  或者說一個很穩定的化合物
[00:12:12.840 --> 00:12:15.280]  由Sodium Chlorine組成
[00:12:15.280 --> 00:12:17.360]  這兩種的物質一組成之後
[00:12:17.360 --> 00:12:19.800]  這個組合是很穩定的
[00:12:19.800 --> 00:12:22.800]  是承擔起一切的衝擊的
[00:12:22.800 --> 00:12:24.440]  就算有多少的撞擊來到
[00:12:24.440 --> 00:12:27.960]  這個化合物都不會輕易解體
[00:12:27.960 --> 00:12:30.000]  正如教徒我們的生命
[00:12:30.000 --> 00:12:31.920]  其實在神一念當中
[00:12:31.920 --> 00:12:35.440]  是領受一種牢固的生命質素
[00:12:35.440 --> 00:12:37.680]  但是鹽在某些情況之下
[00:12:37.680 --> 00:12:40.560]  是可以變質的
[00:12:40.560 --> 00:12:41.720]  為什麼呢?
[00:12:41.720 --> 00:12:44.160]  雖然它不容易被撞擊
[00:12:44.160 --> 00:12:48.640]  但是鹽本身如果是參雜了一些雜物
[00:12:48.640 --> 00:12:52.960]  它就會失去了它的鹽分、鹽的度
[00:12:52.960 --> 00:12:55.880]  以致發揮不了它應該發揮的作用
[00:12:55.880 --> 00:12:58.640]  因此什麼時候鹽有一些雜質混合了
[00:12:58.640 --> 00:13:00.040]  就會受到污染
[00:13:00.040 --> 00:13:04.120]  以致失去了它的影響力量
[00:13:04.120 --> 00:13:05.080]  各位姐妹
[00:13:05.080 --> 00:13:06.440]  我們在香港裏面
[00:13:06.440 --> 00:13:07.840]  我們都面對著很多的衝擊
[00:13:07.840 --> 00:13:10.240]  有很多不同的文化在影響我們
[00:13:10.240 --> 00:13:12.680]  但是什麼時候我們被這些文化所影響
[00:13:12.680 --> 00:13:14.840]  漸漸受污染的話
[00:13:14.840 --> 00:13:16.840]  我們都不能夠再在這個社會當中
[00:13:16.840 --> 00:13:18.960]  產生什麼影響力量
[00:13:18.960 --> 00:13:23.240]  不再能夠產生什麼改變的作用
[00:13:23.240 --> 00:13:25.640]  我自己認識一些傳道人
[00:13:25.640 --> 00:13:27.880]  我平時其中有一兩位
[00:13:27.880 --> 00:13:29.440]  是非常之欣賞他們
[00:13:29.440 --> 00:13:31.280]  因為他們有很寶貴的生命
[00:13:31.280 --> 00:13:33.480]  也有很好的侍奉
[00:13:33.480 --> 00:13:36.120]  但後來慢慢多年多年的轉變
[00:13:36.120 --> 00:13:38.960]  突然間發覺他們有些改變
[00:13:38.960 --> 00:13:41.880]  後來就發覺聽他們講道
[00:13:41.880 --> 00:13:43.080]  見到他們的侍奉
[00:13:43.080 --> 00:13:45.960]  和以前有很大的分別
[00:13:45.960 --> 00:13:49.960]  發覺那個生命好像失去了一種能力
[00:13:49.960 --> 00:13:51.000]  慢慢我明白
[00:13:51.000 --> 00:13:54.600]  因為有些雜質出現在他們的生命當中
[00:13:54.600 --> 00:13:56.760]  過去是蒙神所使用的
[00:13:56.760 --> 00:13:59.080]  突然間技巧在那裡
[00:13:59.080 --> 00:14:00.080]  經驗在那裡
[00:14:00.080 --> 00:14:02.000]  但失去了能力
[00:14:02.000 --> 00:14:04.560]  因為有雜質在生命當中出現
[00:14:04.560 --> 00:14:06.160]  以至他們屬靈的那種影響力
[00:14:06.160 --> 00:14:08.840]  突然間消失了
[00:14:08.840 --> 00:14:10.080]  但相對來說大家都知道
[00:14:10.080 --> 00:14:12.600]  很多的教徒在不同的社會崗位
[00:14:12.600 --> 00:14:14.560]  是在發揮著很重要的作用
[00:14:14.560 --> 00:14:16.920]  很重要的防護作用
[00:14:16.920 --> 00:14:19.560]  大家知道香港有一個藝人之家
[00:14:19.560 --> 00:14:23.240]  這個藝人之家裏面有很多的教徒、藝人
[00:14:23.240 --> 00:14:25.320]  他們在自己所身處的環境
[00:14:25.320 --> 00:14:27.160]  是大家互相支持著
[00:14:27.160 --> 00:14:30.480]  最近我看喬宏先生的一套影片
[00:14:30.480 --> 00:14:32.960]  講到他自己的經歷和掙扎
[00:14:32.960 --> 00:14:35.560]  我心裏就為這些藝人很感謝神
[00:14:35.560 --> 00:14:37.960]  在英國的所謂大染光裏面
[00:14:37.960 --> 00:14:39.960]  這些教徒、藝人
[00:14:39.960 --> 00:14:43.440]  他們憑著他們教徒的良知去行事
[00:14:43.440 --> 00:14:45.280]  因此帶來了一個很重要的
[00:14:45.280 --> 00:14:47.880]  對其他的藝人的影響
[00:14:47.880 --> 00:14:50.520]  雖然在演藝界有很多的問題
[00:14:50.520 --> 00:14:55.120]  但我知道他們已經帶來了一定的防護作用
[00:14:55.120 --> 00:14:56.880]  不單止個別生命在不同的地方
[00:14:56.880 --> 00:14:58.440]  可以發揮防護的作用
[00:14:58.440 --> 00:15:00.880]  在整體教徒的團體、群體
[00:15:00.880 --> 00:15:04.640]  都能夠對這個社會產生防護的作用
[00:15:04.640 --> 00:15:07.280]  早前大家知道有一個團體
[00:15:07.280 --> 00:15:12.560]  他們發起一個教徒關注色情文化的聯委會
[00:15:12.560 --> 00:15:14.240]  大家可能聽過了
[00:15:14.240 --> 00:15:17.720]  這班人他們嘗試去找一些社會上的漫畫
[00:15:17.720 --> 00:15:19.520]  很多人看的一些傳媒
[00:15:19.520 --> 00:15:21.200]  做一些分析研究
[00:15:21.200 --> 00:15:23.120]  將當中有很多的問題
[00:15:23.120 --> 00:15:25.600]  將它很清楚地分析出來
[00:15:25.600 --> 00:15:27.200]  然後開一個記者招待會
[00:15:27.200 --> 00:15:31.960]  將一些影響陳列在社會人士的面前
[00:15:31.960 --> 00:15:33.960]  有些教徒會很擔心
[00:15:33.960 --> 00:15:36.880]  這樣做打明教徒的招牌
[00:15:36.880 --> 00:15:39.720]  一定被人笑是「慰導之士」
[00:15:39.720 --> 00:15:43.000]  你們教徒很保守的
[00:15:43.000 --> 00:15:44.760]  但想不到不是
[00:15:44.760 --> 00:15:46.920]  我後來聽到一些記者跟我講
[00:15:46.920 --> 00:15:48.560]  間接跟我講
[00:15:48.560 --> 00:15:50.520]  他說很多的非教徒的記者
[00:15:50.520 --> 00:15:53.520]  看見一班教徒做一件這樣的事情
[00:15:53.520 --> 00:15:56.880]  他內心裏面有一種的欽佩
[00:15:56.880 --> 00:15:58.960]  他們知道這些問題的確很嚴重
[00:15:58.960 --> 00:16:00.320]  但沒有人出聲
[00:16:00.320 --> 00:16:02.880]  但竟然有一班教徒付出很多代價
[00:16:02.880 --> 00:16:04.080]  做很多功夫
[00:16:04.080 --> 00:16:07.080]  為了能夠提醒社會提醒政府
[00:16:07.080 --> 00:16:10.600]  要留心不要被這些色情氾濫
[00:16:10.600 --> 00:16:12.880]  帶來給整個社會的荼毒
[00:16:12.880 --> 00:16:17.240]  因此他們內心是有一種對教徒的欽佩
[00:16:17.240 --> 00:16:18.720]  但這次我不需要再多講
[00:16:18.720 --> 00:16:20.080]  在生活上有很多事情
[00:16:20.080 --> 00:16:21.640]  我們可以留心
[00:16:21.640 --> 00:16:23.960]  記住我們是「鹽」
[00:16:23.960 --> 00:16:26.560]  是要發生一個防護的作用
[00:16:26.560 --> 00:16:28.400]  因此我們在個人或群體裏面
[00:16:28.400 --> 00:16:31.480]  放膽去將作用發揮出來
[00:16:31.480 --> 00:16:34.640]  這是我們能夠做的事情
[00:16:34.640 --> 00:16:35.760]  第二方面聖經說
[00:16:35.760 --> 00:16:37.120]  我們不單只是鹽
[00:16:37.120 --> 00:16:38.640]  更加是光
[00:16:38.640 --> 00:16:42.520]  在下面第十四節說
[00:16:42.520 --> 00:16:44.280]  第五章第十四節
[00:16:44.280 --> 00:16:45.640]  「你們是世上的光
[00:16:45.640 --> 00:16:48.360]  成造在山上是不能隱藏的
[00:16:48.360 --> 00:16:50.640]  人點燈不放在斗底下
[00:16:50.640 --> 00:16:52.560]  是放在燈台上
[00:16:52.560 --> 00:16:55.000]  就照亮一家的人
[00:16:55.000 --> 00:16:59.360]  你們的光也當這樣照在人前
[00:16:59.360 --> 00:17:01.320]  叫他們看見你們的好行為
[00:17:01.320 --> 00:17:05.200]  便將榮耀歸給你們在天上的父」
[00:17:05.200 --> 00:17:07.600]  不單是消極地去防護
[00:17:07.600 --> 00:17:11.200]  更加是積極地去投注很多的光明
[00:17:11.200 --> 00:17:12.560]  請用兩個比喻
[00:17:12.560 --> 00:17:13.680]  第一
[00:17:13.680 --> 00:17:18.800]  我們是在山上的城
[00:17:18.800 --> 00:17:21.680]  不是在一些隱藏的樹林裏面
