
[00:00:00.000 --> 00:00:04.000]  提摩太后書是保羅寫給提摩太太
[00:01:13.000 --> 00:01:17.000]  我們始終都要做少少的整理的工作
[00:01:17.000 --> 00:01:19.000]  我們看到他描述了很多很多
[00:01:19.000 --> 00:01:21.000]  令我們覺得這個社會
[00:01:21.000 --> 00:01:23.000]  真的是也是事實
[00:01:23.000 --> 00:01:24.000]  一個很不可理喻
[00:01:24.000 --> 00:01:27.000]  也令我們很失望的社會的現象
[00:01:27.000 --> 00:01:29.000]  問題在哪裡
[00:01:29.000 --> 00:01:32.000]  我相信保羅他第二節一開始的時候
[00:01:32.000 --> 00:01:34.000]  第一句的說話
[00:01:34.000 --> 00:01:36.000]  應該是點出那個方向
[00:01:36.000 --> 00:01:38.000]  而且他不住的來重復
[00:01:38.000 --> 00:01:41.000]  有相關的同一個類別的問題
[00:01:41.000 --> 00:01:44.000]  就是人專愛自己
[00:01:44.000 --> 00:01:48.000]  問題是出在人專愛自己
[00:01:48.000 --> 00:01:49.000]  我相信你都明白
[00:01:49.000 --> 00:01:56.000]  人的罪最核心的就是自我
[00:01:56.000 --> 00:01:58.000]  當日第一次人犯罪
[00:01:58.000 --> 00:02:00.000]  亞當夏娃開始的時候
[00:02:00.000 --> 00:02:02.000]  又是自我
[00:02:02.000 --> 00:02:04.000]  他不希望他自己
[00:02:04.000 --> 00:02:05.000]  一路聽神話
[00:02:05.000 --> 00:02:08.000]  聖經說他想像神一樣
[00:02:08.000 --> 00:02:09.000]  能夠知道更多的東西
[00:02:09.000 --> 00:02:11.000]  於是魔鬼就在這裡下手
[00:02:11.000 --> 00:02:12.000]  引誘他
[00:02:12.000 --> 00:02:14.000]  將自我膨脹
[00:02:14.000 --> 00:02:16.000]  一旦自我膨脹的時候
[00:02:16.000 --> 00:02:17.000]  人就墮落
[00:02:17.000 --> 00:02:20.000]  你看見這裡剛才我們所讀的聖經裡面
[00:02:20.000 --> 00:02:22.000]  有很多都是和這有關的
[00:02:22.000 --> 00:02:24.000]  你專愛自己的時候
[00:02:24.000 --> 00:02:25.000]  你自我的時候
[00:02:25.000 --> 00:02:26.000]  你就自誇
[00:02:26.000 --> 00:02:28.000]  你就高傲
[00:02:28.000 --> 00:02:30.000]  你就不能自律
[00:02:30.000 --> 00:02:31.000]  是吧
[00:02:31.000 --> 00:02:33.000]  不愛良善
[00:02:33.000 --> 00:02:35.000]  於是我發覺他和人的
[00:02:35.000 --> 00:02:38.000]  世界的關係也都開始腐爛了
[00:02:38.000 --> 00:02:40.000]  他自我膨脹的時候
[00:02:40.000 --> 00:02:42.000]  他自私的時候
[00:02:42.000 --> 00:02:46.000]  這個結果就是他會對其他人都無愛
[00:02:46.000 --> 00:02:47.000]  其他人有的東西
[00:02:47.000 --> 00:02:48.000]  他沒有的
[00:02:48.000 --> 00:02:49.000]  他想得到
[00:02:49.000 --> 00:02:50.000]  於是他就貪婪
[00:02:50.000 --> 00:02:52.000]  他就賣主賣友
[00:02:52.000 --> 00:02:55.000]  他能夠狂傲自大
[00:02:55.000 --> 00:02:58.000]  他學愛喜樂多過愛神
[00:02:58.000 --> 00:03:00.000]  跟著他忘恩負義
[00:03:00.000 --> 00:03:03.000]  甚至在自己家庭裡面都背弈父母
[00:03:03.000 --> 00:03:05.000]  跟著欺詐
[00:03:05.000 --> 00:03:06.000]  騙其他人
[00:03:06.000 --> 00:03:11.000]  我相信這個不需要我再作很多的描述
[00:03:11.000 --> 00:03:13.000]  我相信大家都明白的
[00:03:13.000 --> 00:03:16.000]  聖經裡面所講的是很真實的事實
[00:03:16.000 --> 00:03:17.000]  從自我
[00:03:17.000 --> 00:03:20.000]  然後去影響到他和周圍的人
[00:03:20.000 --> 00:03:21.000]  於是我們落在一個
[00:03:21.000 --> 00:03:23.000]  專愛自己
[00:03:23.000 --> 00:03:24.000]  無情無義
[00:03:24.000 --> 00:03:26.000]  貪愛錢財
[00:03:26.000 --> 00:03:29.000]  虛假詐騙的時代
[00:03:29.000 --> 00:03:31.000]  這個也是2000年後
[00:03:31.000 --> 00:03:33.000]  香港我們所面對的世界
[00:03:33.000 --> 00:03:35.000]  這個描述
[00:03:35.000 --> 00:03:37.000]  大家會很明白
[00:03:37.000 --> 00:03:38.000]  不過在這裡我們又想和大家
[00:03:38.000 --> 00:03:40.000]  稍微再留心看一看
[00:03:40.000 --> 00:03:42.000]  問題在哪裡
[00:03:42.000 --> 00:03:45.000]  自我
[00:03:45.000 --> 00:03:46.000]  是不是我們基督徒
[00:03:46.000 --> 00:03:48.000]  或者我們說這個世界這麼差
[00:03:48.000 --> 00:03:49.000]  就因為自我呢
[00:03:49.000 --> 00:03:52.000]  自我又不是完全差的
[00:03:52.000 --> 00:03:54.000]  我不知道我和大家說過這個例子
[00:03:54.000 --> 00:03:55.000]  沒有事
[00:03:55.000 --> 00:03:56.000]  我很喜歡用這個例子
[00:03:56.000 --> 00:03:58.000]  就是
[00:03:58.000 --> 00:04:00.000]  你和弟兄姊妹或者朋友
[00:04:00.000 --> 00:04:03.000]  走去旅行
[00:04:03.000 --> 00:04:05.000]  拍了一張團體照
[00:04:05.000 --> 00:04:08.000]  回來你又收到一個電郵
[00:04:08.000 --> 00:04:10.000]  他就將團體照你的朋友
[00:04:10.000 --> 00:04:11.000]  發給你
[00:04:11.000 --> 00:04:12.000]  你一下載
[00:04:12.000 --> 00:04:13.000]  一點擊出來看的時候
[00:04:13.000 --> 00:04:16.000]  你看誰的樣子呢
[00:04:16.000 --> 00:04:18.000]  當然是看你自己的樣子
[00:04:18.000 --> 00:04:20.000]  除非你真的有點這樣
[00:04:20.000 --> 00:04:21.000]  或者你狂戀當中
[00:04:21.000 --> 00:04:23.000]  你看旁邊那個
[00:04:23.000 --> 00:04:24.000]  但是你當然要看自己的
[00:04:24.000 --> 00:04:26.000]  那是不是自我呢
[00:04:26.000 --> 00:04:27.000]  那有什麼錯呢
[00:04:27.000 --> 00:04:30.000]  人為什麼不愛自己呢
[00:04:30.000 --> 00:04:32.000]  愛自己本身是沒有錯的
[00:04:32.000 --> 00:04:34.000]  不過看你怎麼愛
[00:04:34.000 --> 00:04:35.000]  所以你們記得
[00:04:35.000 --> 00:04:37.000]  我們JS有另外一條路
[00:04:37.000 --> 00:04:38.000]  都是說自己的
[00:04:38.000 --> 00:04:43.000]  他說你愛人如己
[00:04:43.000 --> 00:04:44.000]  你不愛自己
[00:04:44.000 --> 00:04:46.000]  你怎麼會愛人呢
[00:04:46.000 --> 00:04:47.000]  所以愛自己
[00:04:47.000 --> 00:04:48.000]  不是一定是壞的
[00:04:48.000 --> 00:04:49.000]  愛自己沒有問題
[00:04:49.000 --> 00:04:51.000]  不過分別在哪裡
[00:04:51.000 --> 00:04:52.000]  我想大家留意
[00:04:52.000 --> 00:04:53.000]  不是說自己是
[00:04:53.000 --> 00:04:56.000]  專愛自己的專治
[00:04:56.000 --> 00:04:58.000]  當一個人只是愛自己
[00:04:58.000 --> 00:05:00.000]  當他一切都擁有自己
[00:05:00.000 --> 00:05:02.000]  是看著自己
[00:05:02.000 --> 00:05:04.000]  然後將自己過分的膨脹的時候
[00:05:04.000 --> 00:05:05.000]  這個就是罪
[00:05:05.000 --> 00:05:07.000]  但是當你愛自己的時候
[00:05:07.000 --> 00:05:09.000]  你想到其他人
[00:05:09.000 --> 00:05:10.000]  好像耶穌所說的
[00:05:10.000 --> 00:05:12.000]  你愛人如己
[00:05:12.000 --> 00:05:13.000]  你懂得愛自己的時候
[00:05:13.000 --> 00:05:15.000]  你發覺我喜歡這些東西的時候
[00:05:15.000 --> 00:05:17.000]  想起誰可能都會喜歡
[00:05:17.000 --> 00:05:20.000]  於是你將你喜歡的東西給他
[00:05:20.000 --> 00:05:21.000]  這個就是愛
[00:05:21.000 --> 00:05:22.000]  這個就是一個屬靈的生命
[00:05:22.000 --> 00:05:24.000]  一個美麗的表現
[00:05:24.000 --> 00:05:25.000]  同樣的
[00:05:25.000 --> 00:05:26.000]  都是對自己
[00:05:26.000 --> 00:05:28.000]  看你怎麼面對自己
[00:05:28.000 --> 00:05:29.000]  你是專愛自己
[00:05:29.000 --> 00:05:30.000]  你只是為了自己
[00:05:30.000 --> 00:05:31.000]  然後自私
[00:05:31.000 --> 00:05:33.000]  然後別人有的東西你沒有的時候
[00:05:33.000 --> 00:05:34.000]  還要去搶奪的話
[00:05:34.000 --> 00:05:36.000]  這個就是罪
[00:05:36.000 --> 00:05:37.000]  這個就是墮落
[00:05:37.000 --> 00:05:38.000]  但是當你看自己的時候
[00:05:38.000 --> 00:05:39.000]  你發覺你所愛的東西
[00:05:39.000 --> 00:05:40.000]  你希望能夠
[00:05:40.000 --> 00:05:41.000]  別人也得到的時候
[00:05:41.000 --> 00:05:42.000]  給別人
[00:05:42.000 --> 00:05:43.000]  你自己不喜歡的東西
[00:05:43.000 --> 00:05:44.000]  想想別人也不會喜歡
[00:05:44.000 --> 00:05:45.000]  這些話的話
[00:05:45.000 --> 00:05:47.000]  我都不想別人這樣對我
[00:05:47.000 --> 00:05:48.000]  這樣說這些話
[00:05:48.000 --> 00:05:49.000]  這麼難聽
[00:05:49.000 --> 00:05:50.000]  於是你就不會說這些話
[00:05:50.000 --> 00:05:51.000]  這樣對別人的話
[00:05:51.000 --> 00:05:53.000]  這個就是一個真正屬靈的生命
[00:05:53.000 --> 00:05:54.000]  所以我們說
[00:05:54.000 --> 00:05:55.000]  那個問題是
[00:05:55.000 --> 00:05:57.000]  怎麼去面對那個自己
[00:05:57.000 --> 00:05:59.000]  這點我們大家要記清楚
[00:05:59.000 --> 00:06:01.000]  所以我們在這裡看到
[00:06:01.000 --> 00:06:03.000]  一個墮落的世界裡面
[00:06:03.000 --> 00:06:05.000]  真正的問題是
[00:06:05.000 --> 00:06:06.000]  專愛自己
[00:06:06.000 --> 00:06:08.000]  醒醒自我
[00:06:08.000 --> 00:06:09.000]  好了
[00:06:09.000 --> 00:06:12.000]  第二樣想和大家說一下的
[00:06:12.000 --> 00:06:14.000]  我剛才我們罵了這麼久
[00:06:14.000 --> 00:06:15.000]  這些人真是差
[00:06:15.000 --> 00:06:17.000]  這個社會是這樣
[00:06:17.000 --> 00:06:19.000]  你看第五節
[00:06:19.000 --> 00:06:21.000]  有敬虔的形式
[00:06:21.000 --> 00:06:23.000]  卻否定敬虔的能力
[00:06:23.000 --> 00:06:26.000]  這裡說的是教會
[00:06:26.000 --> 00:06:27.000]  我們也有份的
[00:06:27.000 --> 00:06:29.000]  你不要不停地指著社會
[00:06:29.000 --> 00:06:31.000]  那些不信耶穌的人
[00:06:31.000 --> 00:06:32.000]  你看多差
[00:06:32.000 --> 00:06:34.000]  你看那些什麼黨
[00:06:34.000 --> 00:06:35.000]  是不是
[00:06:35.000 --> 00:06:36.000]  罵完之後
[00:06:36.000 --> 00:06:37.000]  聖經說
[00:06:37.000 --> 00:06:38.000]  餵
[00:06:38.000 --> 00:06:40.000]  教會也有份的
[00:06:40.000 --> 00:06:43.000]  我們也有份的
[00:06:43.000 --> 00:06:46.000]  所以我們說一個染污了的社會
[00:06:46.000 --> 00:06:49.000]  你和我都沒辦法倖免的
[00:06:49.000 --> 00:06:51.000]  我們在外面的世界
[00:06:51.000 --> 00:06:52.000]  我們立了個禮拜堂
[00:06:52.000 --> 00:06:54.000]  我們都會有這樣的危險
[00:06:54.000 --> 00:06:56.000]  所以我們不要只是罵人
[00:06:56.000 --> 00:06:59.000]  我們要警醒看我們自己
[00:06:59.000 --> 00:07:02.000]  保羅說我們都有這些問題
[00:07:02.000 --> 00:07:03.000]  你提醒我們
[00:07:03.000 --> 00:07:05.000]  那是不是很慘
[00:07:05.000 --> 00:07:07.000]  那外面也是這樣
[00:07:07.000 --> 00:07:08.000]  有時教會也是這樣
[00:07:08.000 --> 00:07:09.000]  很失望
[00:07:09.000 --> 00:07:10.000]  是很失望的
[00:07:10.000 --> 00:07:11.000]  因為剛才我說
[00:07:11.000 --> 00:07:14.000]  這個就是一個理所當然的
[00:07:14.000 --> 00:07:15.000]  我們見到的世界
[00:07:15.000 --> 00:07:18.000]  也是必然的世界
[00:07:18.000 --> 00:07:19.000]  我相信今天
[00:07:19.000 --> 00:07:20.000]  我不想用這麼長的時間
[00:07:20.000 --> 00:07:22.000]  就不停地數這些東西
[00:07:22.000 --> 00:07:24.000]  你和我都會明白的
[00:07:24.000 --> 00:07:25.000]  這段聖經
[00:07:25.000 --> 00:07:26.000]  我覺得更加重要
[00:07:26.000 --> 00:07:27.000]  提醒我們
[00:07:27.000 --> 00:07:28.000]  要我們留心去研究
[00:07:28.000 --> 00:07:30.000]  第十節開始
[00:07:30.000 --> 00:07:31.000]  第十節開始
[00:07:31.000 --> 00:07:32.000]  到第十七節
[00:07:32.000 --> 00:07:34.000]  這八節裡面
[00:07:34.000 --> 00:07:35.000]  就要敏感
[00:07:35.000 --> 00:07:36.000]  作為一個有信仰的人
[00:07:36.000 --> 00:07:37.000]  你和我基督徒
[00:07:37.000 --> 00:07:39.000]  那我們怎麼去面對
[00:07:39.000 --> 00:07:40.000]  這個不可理喻
[00:07:40.000 --> 00:07:42.000]  和令我們這麼失望的世界
[00:07:42.000 --> 00:07:43.000]  這個才重要
[00:07:43.000 --> 00:07:44.000]  如果不是我們罵完
[00:07:44.000 --> 00:07:46.000]  我們就越來越不開心
[00:07:46.000 --> 00:07:47.000]  於是我們繼續過
[00:07:47.000 --> 00:07:49.000]  我們不開心的生活
[00:07:49.000 --> 00:07:50.000]  聖經不是想我們這樣
[00:07:50.000 --> 00:07:51.000]  聖經想說
[00:07:51.000 --> 00:07:52.000]  如果我們有信仰的人
[00:07:52.000 --> 00:07:55.000]  究竟我們有什麼不同
[00:07:55.000 --> 00:07:56.000]  和那些不信的人
[00:07:56.000 --> 00:07:58.000]  去面對同樣的世界
[00:07:58.000 --> 00:07:59.000]  坦白說
[00:07:59.000 --> 00:08:00.000]  他們都面對同樣的世界
[00:08:00.000 --> 00:08:02.000]  於是我想和大家
[00:08:02.000 --> 00:08:03.000]  特別去花多少時間
[00:08:03.000 --> 00:08:04.000]  研究第十節
[00:08:04.000 --> 00:08:07.000]  一直到第十七節裡面
[00:08:07.000 --> 00:08:08.000]  究竟提倡
[00:08:08.000 --> 00:08:11.000]  什麼重要的真理
[00:08:11.000 --> 00:08:13.000]  在我看來看去的時候
[00:08:13.000 --> 00:08:14.000]  我看到有三方面
[00:08:14.000 --> 00:08:16.000]  我想和大家一起分享
[00:08:16.000 --> 00:08:19.000]  第一樣
[00:08:19.000 --> 00:08:20.000]  聖經裡面說
[00:08:20.000 --> 00:08:21.000]  當我們面對
[00:08:21.000 --> 00:08:26.000]  這樣的艱難的時間
[00:08:26.000 --> 00:08:28.000]  我們覺得很受挫敗
[00:08:28.000 --> 00:08:30.000]  我們很不開心
[00:08:30.000 --> 00:08:32.000]  香港其實很不快樂
[00:08:32.000 --> 00:08:33.000]  我想大家都知道
[00:08:33.000 --> 00:08:34.000]  我們每天都
[00:08:34.000 --> 00:08:35.000]  你發覺你統計一下
[00:08:35.000 --> 00:08:36.000]  你自己的怨言
[00:08:36.000 --> 00:08:38.000]  你真是很不快樂
[00:08:38.000 --> 00:08:39.000]  很多香港人都不快樂
[00:08:39.000 --> 00:08:40.000]  大部分香港人都不快樂
[00:08:40.000 --> 00:08:43.000]  一個這麼不快樂的社會的時候
[00:08:43.000 --> 00:08:45.000]  第一個聖經的真理說
[00:08:45.000 --> 00:08:47.000]  你預料到了
[00:08:47.000 --> 00:08:48.000]  是這樣的
[00:08:48.000 --> 00:08:49.000]  是會這樣的
[00:08:49.000 --> 00:08:52.000]  而且十二節更厲害
[00:08:52.000 --> 00:08:53.000]  其實所有立志
[00:08:53.000 --> 00:08:55.000]  在基督耶穌裡面
[00:08:55.000 --> 00:08:57.000]  要過敬虔生活的
[00:08:57.000 --> 00:09:00.000]  必遭受迫害
[00:09:00.000 --> 00:09:01.000]  第一
[00:09:01.000 --> 00:09:04.000]  我們可以預料的
[00:09:04.000 --> 00:09:06.000]  並且有個不是很好的消息
[00:09:06.000 --> 00:09:08.000]  就是如果我們立志
[00:09:08.000 --> 00:09:09.000]  要過敬虔生活的
[00:09:09.000 --> 00:09:10.000]  我們基督徒
[00:09:10.000 --> 00:09:11.000]  在這個社會
[00:09:11.000 --> 00:09:14.000]  在這種迫害裡面
[00:09:14.000 --> 00:09:16.000]  我們會比別人更差
[00:09:16.000 --> 00:09:17.000]  更辛苦
[00:09:17.000 --> 00:09:19.000]  更難捱
[00:09:19.000 --> 00:09:21.000]  受的苦和代價會更多
[00:09:21.000 --> 00:09:22.000]  這是第一樣
[00:09:22.000 --> 00:09:23.000]  第二
[00:09:23.000 --> 00:09:25.000]  不過還有好消息
[00:09:25.000 --> 00:09:26.000]  有出路的
[00:09:26.000 --> 00:09:28.000]  因為這段聖經說
[00:09:28.000 --> 00:09:30.000]  那我不是更慘
[00:09:30.000 --> 00:09:31.000]  不是
[00:09:31.000 --> 00:09:32.000]  我們又會另外一方面
[00:09:32.000 --> 00:09:34.000]  有信仰的人
[00:09:34.000 --> 00:09:35.000]  面對同樣的社會
[00:09:35.000 --> 00:09:37.000]  和這樣的挑戰的時候
[00:09:37.000 --> 00:09:39.000]  我們會比那些不信的人
[00:09:39.000 --> 00:09:41.000]  會更容易
[00:09:41.000 --> 00:09:43.000]  你說你說什麼
[00:09:43.000 --> 00:09:44.000]  更難還是更容易
[00:09:44.000 --> 00:09:46.000]  兩樣都是
[00:09:46.000 --> 00:09:47.000]  為什麼
[00:09:47.000 --> 00:09:49.000]  因為我們有一些榜樣
[00:09:49.000 --> 00:09:50.000]  幫我們
[00:09:50.000 --> 00:09:51.000]  有見證
[00:09:51.000 --> 00:09:52.000]  就好像這段聖經說
[00:09:52.000 --> 00:09:54.000]  保羅你看看我
[00:09:54.000 --> 00:09:56.000]  我都會面對一樣的困難
[00:09:56.000 --> 00:09:57.000]  提摩太
[00:09:57.000 --> 00:09:58.000]  你面對你害怕
[00:09:58.000 --> 00:10:01.000]  我們知道提摩太當前很害怕
[00:10:01.000 --> 00:10:02.000]  因為聖經給我們背景裡面
[00:10:02.000 --> 00:10:04.000]  提摩太的屬龍的兒子
[00:10:04.000 --> 00:10:05.000]  他比較年輕
[00:10:05.000 --> 00:10:07.000]  身體比較弱
[00:10:07.000 --> 00:10:09.000]  可能性格比較柔弱
[00:10:09.000 --> 00:10:11.000]  又擔當重任
[00:10:11.000 --> 00:10:12.000]  又面對同樣的世界
[00:10:12.000 --> 00:10:13.000]  真的害怕
[00:10:13.000 --> 00:10:14.000]  真的難受
[00:10:14.000 --> 00:10:16.000]  保羅說我知道你是難
[00:10:16.000 --> 00:10:17.000]  不過你看看我
[00:10:17.000 --> 00:10:18.000]  我跟你一樣
[00:10:18.000 --> 00:10:20.000]  都是面對這個世界
[00:10:20.000 --> 00:10:21.000]  但是我在神面前
[00:10:21.000 --> 00:10:22.000]  又成為一個得勝者
[00:10:22.000 --> 00:10:24.000]  我給個榜樣來看
[00:10:24.000 --> 00:10:26.000]  第十節和第十四節
[00:10:26.000 --> 00:10:27.000]  你學我
[00:10:27.000 --> 00:10:29.000]  保羅這不是牙刷
[00:10:29.000 --> 00:10:30.000]  很厲害
[00:10:30.000 --> 00:10:31.000]  屬龍的父親說
[00:10:31.000 --> 00:10:32.000]  你害怕嗎
[00:10:32.000 --> 00:10:33.000]  你學我
[00:10:33.000 --> 00:10:35.000]  你看看這些得勝者
[00:10:35.000 --> 00:10:36.000]  每一個年代
[00:10:36.000 --> 00:10:38.000]  每一個時代
[00:10:38.000 --> 00:10:39.000]  每一個艱難的日子裡面
[00:10:39.000 --> 00:10:40.000]  很奇妙的神
[00:10:40.000 --> 00:10:41.000]  總是留下一些
[00:10:41.000 --> 00:10:42.000]  很好的榜樣
[00:10:42.000 --> 00:10:43.000]  屬龍的得勝者
[00:10:43.000 --> 00:10:44.000]  讓我們看到
[00:10:44.000 --> 00:10:46.000]  可以的
[00:10:46.000 --> 00:10:48.000]  不是過不了的
[00:10:48.000 --> 00:10:49.000]  不過很多人都過不了
[00:10:49.000 --> 00:10:50.000]  但是有些人過得了
[00:10:50.000 --> 00:10:52.000]  在他身上學東西
[00:10:52.000 --> 00:10:53.000]  這是第二樣
[00:10:53.000 --> 00:10:55.000]  所以我們雖然是
[00:10:55.000 --> 00:10:57.000]  更大的代價
[00:10:57.000 --> 00:10:58.000]  好像比較那些未信的人
[00:10:58.000 --> 00:10:59.000]  所面對
[00:10:59.000 --> 00:11:01.000]  一會兒我們解釋為什麼
[00:11:01.000 --> 00:11:02.000]  但是另外一方面
[00:11:02.000 --> 00:11:03.000]  我們又更有把握
[00:11:03.000 --> 00:11:04.000]  因為我們見到
[00:11:04.000 --> 00:11:05.000]  有得勝者
[00:11:05.000 --> 00:11:08.000]  神在我們的生命周圍
[00:11:08.000 --> 00:11:10.000]  第三
[00:11:10.000 --> 00:11:11.000]  聖經那裡
[00:11:11.000 --> 00:11:12.000]  告訴我們第十五節
[00:11:12.000 --> 00:11:13.000]  直到十七節
[00:11:13.000 --> 00:11:16.000]  神賜下他的說話
[00:11:16.000 --> 00:11:18.000]  來給我們一個方向
[00:11:18.000 --> 00:11:21.000]  以至我們能夠有路可跟
[00:11:21.000 --> 00:11:23.000]  不是盲目地自己去碰
[00:11:23.000 --> 00:11:24.000]  自己去拼
[00:11:24.000 --> 00:11:25.000]  自己去試
[00:11:25.000 --> 00:11:26.000]  自己去跌下
[00:11:26.000 --> 00:11:27.000]  不是
[00:11:27.000 --> 00:11:29.000]  神有他自己
[00:11:29.000 --> 00:11:31.000]  很清楚的教導給我們
[00:11:31.000 --> 00:11:34.000]  以至我們可以沿著他去面對
[00:11:34.000 --> 00:11:35.000]  所以這三個
[00:11:35.000 --> 00:11:37.000]  就是更加重要的真理
[00:11:37.000 --> 00:11:39.000]  我們除了面對一個
[00:11:39.000 --> 00:11:40.000]  這樣的社會
[00:11:40.000 --> 00:11:41.000]  我們不住地覺得難過
[00:11:41.000 --> 00:11:43.000]  和不高興之外
[00:11:43.000 --> 00:11:45.000]  我們看看這三個的真理
[00:11:45.000 --> 00:11:47.000]  第一
[00:11:47.000 --> 00:11:48.000]  剛才我們說
[00:11:48.000 --> 00:11:49.000]  是的
[00:11:49.000 --> 00:11:53.000]  我們不會覺得很驚訝
[00:11:53.000 --> 00:11:55.000]  彼得前書第四章十二節里說
[00:11:55.000 --> 00:11:59.000]  如果我們經歷到有火煉的事業
[00:11:59.000 --> 00:12:01.000]  臨到我們身上的時候
[00:12:01.000 --> 00:12:03.000]  不要以為驚奇
[00:12:03.000 --> 00:12:04.000]  好奇嗎
[00:12:04.000 --> 00:12:06.000]  預料了
[00:12:06.000 --> 00:12:07.000]  預料了
[00:12:07.000 --> 00:12:09.000]  好像剛才我們所讀的第一節說
[00:12:09.000 --> 00:12:10.000]  末後日子
[00:12:10.000 --> 00:12:12.000]  必有艱難
[00:12:12.000 --> 00:12:13.000]  你留意嗎
[00:12:13.000 --> 00:12:14.000]  保羅說
[00:12:14.000 --> 00:12:15.000]  必有的
[00:12:15.000 --> 00:12:17.000]  必有的
[00:12:17.000 --> 00:12:18.000]  然後第十二節
[00:12:18.000 --> 00:12:19.000]  剛才我們讀的時候不是說
[00:12:19.000 --> 00:12:21.000]  立志在耶穌基督裡面
[00:12:21.000 --> 00:12:23.000]  要過敬虔生活的
[00:12:23.000 --> 00:12:27.000]  都必遭迫害
[00:12:27.000 --> 00:12:28.000]  必的
[00:12:28.000 --> 00:12:29.000]  必定的
[00:12:29.000 --> 00:12:30.000]  所以第一
[00:12:30.000 --> 00:12:32.000]  我們不用覺得驚奇
[00:12:32.000 --> 00:12:34.000]  整天說為什麼這個世界這麼差
[00:12:34.000 --> 00:12:36.000]  為什麼我們的同事這樣做人
[00:12:36.000 --> 00:12:39.000]  為什麼社會的道德變成這樣
[00:12:39.000 --> 00:12:42.000]  為什麼現在的是非黑白都不清
[00:12:42.000 --> 00:12:44.000]  明明那些是錯的
[00:12:44.000 --> 00:12:46.000]  為什麼那些人說到
[00:12:46.000 --> 00:12:48.000]  實牙實齒
[00:12:48.000 --> 00:12:50.000]  看著他眼睛的瞳孔沒有放大
[00:12:50.000 --> 00:12:52.000]  這麼厲害
[00:12:52.000 --> 00:12:54.000]  究竟他真的相信
[00:12:54.000 --> 00:12:56.000]  還是他真的騙人騙到
[00:12:56.000 --> 00:12:57.000]  習慣了地步
[00:12:57.000 --> 00:12:58.000]  這樣說話
[00:12:58.000 --> 00:13:00.000]  我想你也有這種感覺
[00:13:00.000 --> 00:13:02.000]  為什麼可以這樣
[00:13:02.000 --> 00:13:03.000]  於是我們覺得
[00:13:03.000 --> 00:13:05.000]  真的沒辦法理解為什麼這麼差
[00:13:05.000 --> 00:13:06.000]  如果聖經的回答
[00:13:06.000 --> 00:13:07.000]  聖經保羅說
[00:13:07.000 --> 00:13:09.000]  你預料了
[00:13:09.000 --> 00:13:10.000]  預料了
[00:13:10.000 --> 00:13:12.000]  這個世界是這樣
[00:13:12.000 --> 00:13:14.000]  而且如果我們不是悲觀
[00:13:14.000 --> 00:13:16.000]  但這個是現實的問題
[00:13:16.000 --> 00:13:18.000]  歷代歷世都是這樣的
[00:13:18.000 --> 00:13:19.000]  坦白說
[00:13:19.000 --> 00:13:21.000]  2000年前是這樣
[00:13:21.000 --> 00:13:23.000]  現在又是這樣
[00:13:23.000 --> 00:13:26.000]  如果你說差
[00:13:26.000 --> 00:13:29.000]  我想我們不一定比中日抗戰時
[00:13:29.000 --> 00:13:31.000]  我們祖父母那一輩
[00:13:31.000 --> 00:13:32.000]  那時打仗的時候
[00:13:32.000 --> 00:13:33.000]  那些日本人
[00:13:33.000 --> 00:13:35.000]  我們在中國的殘酷
