
[00:00:00.000 --> 00:00:11.000]  當耶穌被釘在十字架上,然後去埋葬,三天後從死裡復活,在門徒面前升天,
[00:15:26.000 --> 00:15:35.000]  上帝在這裡,既然你們拒絕真理,既然你們不願意去領受真理,
[00:15:35.000 --> 00:15:39.000]  去到一個地步,上帝就容讓你們這樣下去。
[00:15:39.000 --> 00:15:41.000]  到最後,結局是怎樣呢?
[00:15:41.000 --> 00:15:43.000]  他們就是定罪受罰。
[00:15:43.000 --> 00:15:49.000]  所以保羅在這裡是將人的定罪受罰,放在人的責任上。
[00:15:49.000 --> 00:15:53.000]  不是上帝要他們做什麼,所以你們要受罰,不是。
[00:15:53.000 --> 00:16:03.000]  是他們自己選擇去跟從撒旦,跟隨魔鬼,而不跟從上帝。
[00:16:03.000 --> 00:16:09.000]  所以到最後,人的受罰是要自己去承擔這個選擇的後果。
[00:16:09.000 --> 00:16:19.000]  保羅用了十二節的經文,很簡單,耶穌再來的時候會有什麼事情發生?
[00:16:19.000 --> 00:16:32.000]  整個社會有一個大的罪學去活躍上帝,然後有一個大罪人會出現,帶領著這些人一起去活躍上帝。
[00:16:32.000 --> 00:16:43.000]  保羅在這裡說,上帝讓這個時間延後,因為上帝仍然希望給機會人去悔改。
[00:16:43.000 --> 00:16:54.000]  他說,這個邪惡的力量雖然好像很大,但不要以為上帝失控,上帝沒有一個控制的能力。
[00:16:54.000 --> 00:17:06.000]  所以一開始說了他的結局,然後說到他來到的時候,引誘人離開上帝,人也願意跟從,去到一個地步,人心麻木。
[00:17:06.000 --> 00:17:11.000]  上帝說,讓你繼續麻木,而最後你要受到應得的懲罰。
[00:17:11.000 --> 00:17:16.000]  這就是保羅在十二節裡面所說的內容。
[00:17:16.000 --> 00:17:20.000]  十二節的內容對我們有什麼提醒呢?
[00:17:20.000 --> 00:17:23.000]  我想有三方面我們值得思考。
[00:17:23.000 --> 00:17:30.000]  第一,人類的歷史是會有終結的一天。
[00:17:30.000 --> 00:17:33.000]  如果我們很快的去看聖經,我們怎麼看人類的歷史呢?
[00:17:33.000 --> 00:17:36.000]  雖然我們不知道人類的歷史有多長時間,
[00:17:36.000 --> 00:17:45.000]  但從聖經裡面我們知道上帝創造了這個世界,也創造了人,享受這個世界的一切美好。
[00:17:45.000 --> 00:17:55.000]  但因為人犯罪離開上帝,世界改變,人和人之間的關係改變,人和上帝之間的關係改變,
[00:17:55.000 --> 00:18:02.000]  但上帝仍然愛當中的人,預備了一個拯救的計劃,讓人再一次跟從上帝。
[00:18:02.000 --> 00:18:10.000]  所以預備了很久,很多年的時間,耶穌來到地上,道成肉身住在我們中間。
[00:18:10.000 --> 00:18:18.000]  祂來到地上大約有33年的時間,然後祂受死埋葬,三天後從死裡面復活。
[00:18:18.000 --> 00:18:25.000]  然後在眾門徒的面前,聖天,聖靈降臨,教會開始被建立。
[00:18:25.000 --> 00:18:34.000]  然後教會受逼迫,受逼迫緣故去到不同的地方,福音講傳去到不同的地方。
[00:18:34.000 --> 00:18:43.000]  之後到最後的一天,耶穌會再來施行一個公義的審判,那個我們叫做末日。
[00:18:43.000 --> 00:18:47.000]  由現在到末日的過程裡面,我們叫做末世。
[00:18:47.000 --> 00:18:53.000]  這個很簡單的說,整個從聖經的角度開始到結束的一個過程。
[00:18:53.000 --> 00:19:03.000]  在這個過程裡面,由現在到末日,末世到末日,基督教裡面最少有兩個不同的看法,
[00:19:03.000 --> 00:19:05.000]  去到一個社會的發展。
[00:19:05.000 --> 00:19:12.000]  第一,就是人類的社會是越來越好的,人類的社會發展是越來越好。
[00:19:12.000 --> 00:19:22.000]  去到一個地步,好到一個地步,就好像有千禧年,有一千年,很繁榮的一個角度。
[00:19:22.000 --> 00:19:27.000]  接著,耶穌降臨了,施行一個最後公義的審判。
[00:19:27.000 --> 00:19:33.000]  但是,有另一個看法,是一個更加符合聖經的看法,
[00:19:33.000 --> 00:19:40.000]  就是人類的社會是越來越差,人類的社會是一直一直差下去。
[00:19:40.000 --> 00:19:46.000]  當然,從科技的角度去講,大家有沒有留意,
[00:19:46.000 --> 00:19:53.000]  其實,我們現在有多少年的歷史,在我們這一代的人類裡面,我們不知道。
[00:19:53.000 --> 00:20:01.000]  但是,人類的科技,我們所見到的,在這個世紀是突飛猛進,是突飛猛進。
[00:20:01.000 --> 00:20:10.000]  由上世紀的五十年代差不多開始,是突飛猛進得很厲害,發展得幾何級數上去。
[00:20:10.000 --> 00:20:16.000]  我們科技的進步,我們物質生活的改善,我們這一代人,不要說這麼遠,
[00:20:16.000 --> 00:20:22.000]  香港我們見證這個情況,上世紀的五十年代到現在,七十年,
[00:20:22.000 --> 00:20:27.000]  整個香港社會的物質生活的改變,基本上是不能想像的。
[00:20:27.000 --> 00:20:34.000]  但是,這些的進步,這些物質生活的改善,是不是代表真的進步呢?
[00:20:34.000 --> 00:20:40.000]  第一次世界大戰,第二次世界大戰,我們見到科技的進步,
[00:20:40.000 --> 00:20:47.000]  使得我們打仗的時候,殺傷力更加容易。
[00:20:47.000 --> 00:20:52.000]  我們更用高科技去打仗,現在打仗,在哪裡打的?
[00:20:52.000 --> 00:20:57.000]  在房間裡面打仗,按鍵而已,因為大家很多時候是鬥按鍵,
[00:20:57.000 --> 00:21:04.000]  誰按得快,誰的科技高,那個很多時候就會贏。
[00:21:04.000 --> 00:21:12.000]  由初期教會到現在,初期教會已經有人說末日,現在已經到了。
[00:21:12.000 --> 00:21:17.000]  保羅說還沒到,保羅說這個還沒到的話,說了多久?
[00:21:17.000 --> 00:21:21.000]  二千年,二千年的時間。
[00:21:21.000 --> 00:21:27.000]  在期間,其實有很多的人,在二千年裡面,很多時候,
[00:21:27.000 --> 00:21:33.000]  人們都會用自己的經驗去說,末日到了,現在就是了。
[00:21:33.000 --> 00:21:38.000]  我舉兩個例子,第一個例子是在歐洲,在中世紀的時候,
[00:21:38.000 --> 00:21:43.000]  歐洲有一種病,叫做黑死病,黑死病其實就是鼠疫,
[00:21:43.000 --> 00:21:51.000]  當時死於鼠疫的人有多少人呢?是當時的三分之一。
[00:21:51.000 --> 00:21:57.000]  如果你看電影,你會看到一些很恐怖的場面,
[00:21:57.000 --> 00:22:01.000]  很多屍體在街上沒有人處理,三分之一。
[00:22:01.000 --> 00:22:06.000]  如果我在那個年代,我都會說,末日到了,這個還不是末日,
[00:22:06.000 --> 00:22:11.000]  但是還不是,接著,希特勒的年代,
[00:22:11.000 --> 00:22:15.000]  如果我們在納粹德國的年代,我都會說,這個還不是大罪人,
[00:22:15.000 --> 00:22:21.000]  這個就是大罪人的表現,這個就是他,但是還不是。
[00:22:21.000 --> 00:22:26.000]  我們也不要胡亂地去將歷史,我們所處的歷史,
[00:22:26.000 --> 00:22:30.000]  去解讀在這段經文裡面,說現在就是了,現在就是了。
[00:22:30.000 --> 00:22:37.000]  耶穌說過,那日子那時辰是沒有人知道的,好像賊一樣來到。
[00:22:37.000 --> 00:22:41.000]  耶穌真的教導我們,我們要警醒,我們要警醒。
[00:22:41.000 --> 00:22:46.000]  耶穌必來有一個公義的審判,是一定會發生,
[00:22:46.000 --> 00:22:51.000]  但是什麼時候來呢?我們不知道,所以要警醒。
[00:22:51.000 --> 00:22:58.000]  不過從另一個角度去說,耶穌來到,或者我講講杜耶穌,
[00:22:58.000 --> 00:23:03.000]  就回來了,或者明天,或者後天,或者我們再有生之年,
[00:23:03.000 --> 00:23:07.000]  我們也見不到,但是耶穌再回來的意思,
[00:23:07.000 --> 00:23:11.000]  就是我們面對面要面對他公義的審判。
[00:23:11.000 --> 00:23:16.000]  從另一個角度去說,其實我們都不知道我們什麼時候離開這個世界。
[00:23:16.000 --> 00:23:20.000]  當我們離開這個世界的時候,我們同樣都是面對面去見耶穌。
[00:23:20.000 --> 00:23:24.000]  所以無論主什麼時候回來,或者我什麼時候離開這個世界,
[00:23:24.000 --> 00:23:29.000]  結果都是一樣,結果就是我要面對面去見耶穌。
[00:23:29.000 --> 00:23:35.000]  所以今天我們應該好好珍惜我們仍然有相信耶穌的機會,
[00:23:35.000 --> 00:23:39.000]  仍然有今天的生活好好地去珍惜,
[00:23:39.000 --> 00:23:44.000]  因為我們不知道我們在生的年日是有多長。
[00:23:44.000 --> 00:23:51.000]  第二方面,保羅在這裡說,在一個大罪人的背後,
[00:23:51.000 --> 00:23:57.000]  是照著撒旦的運行,保羅在另一封書信裡說,
[00:23:57.000 --> 00:24:01.000]  我們是和空中屬靈氣的惡魔去爭戰,
[00:24:01.000 --> 00:24:06.000]  在地上我們見到有很多罪惡的人,我們見到有很多罪人,
[00:24:06.000 --> 00:24:11.000]  我們見到很多罪惡的事,我們見到很多人去犯罪,
[00:24:11.000 --> 00:24:16.000]  但是其實保羅也說,這些犯罪的人的背後,
[00:24:16.000 --> 00:24:21.000]  是有一種邪惡的力量去推動著。
[00:24:21.000 --> 00:24:26.000]  我們現在有兩個極端的看法,
[00:24:26.000 --> 00:24:33.000]  第一個看法就是說,在一個自然界裡,沒有超自然的世界,是沒有的。
[00:24:33.000 --> 00:24:41.000]  所有東西都是在物理界裡可以完全解釋得到的。
[00:24:41.000 --> 00:24:48.000]  譬如,我問你,你為什麼會信耶穌?
[00:24:48.000 --> 00:24:51.000]  當然在自然界裡我們可以解釋得到,
[00:24:51.000 --> 00:24:56.000]  因為某年某月某日,有人和我傳福音,
[00:24:56.000 --> 00:25:00.000]  講了很久了,我也不相信,不過某一刻我就相信了,
[00:25:00.000 --> 00:25:05.000]  我就解釋給你聽,因為那些心靈軟弱的人,
[00:25:05.000 --> 00:25:11.000]  信心軟弱的人,需要找倚靠的人,那些人就需要信耶穌了。
[00:25:11.000 --> 00:25:14.000]  我們這些心靈這麼剛強就不需要了。
[00:25:14.000 --> 00:25:20.000]  所以在某年某月,你剛剛就有一些心靈的低谷,
[00:25:20.000 --> 00:25:24.000]  你很需要找倚靠,所以你一刻你就相信耶穌了。
[00:25:24.000 --> 00:25:30.000]  在自然界裡,沒有聖靈的工作,上帝的簡訊,沒有的,完全沒有的。
[00:25:30.000 --> 00:25:36.000]  在現實世界裡解釋所有事情的發生,都有解釋的理由。
[00:25:36.000 --> 00:25:39.000]  這是一個看法。另一個看法是什麼呢?
[00:25:39.000 --> 00:25:43.000]  另一個極端的看法就是,在這個世界裡,
[00:25:43.000 --> 00:25:48.000]  是一種靈界的力量去操控著現實世界的所有東西。
[00:25:48.000 --> 00:25:52.000]  所以當你改變這個靈界的所有東西的時候,
[00:25:52.000 --> 00:25:56.000]  你現實的世界就會改變了。
[00:25:56.000 --> 00:26:00.000]  這個想法對中國人來說是完全不陌生的。
[00:26:00.000 --> 00:26:03.000]  大家想一下,是完全不陌生的。
[00:26:03.000 --> 00:26:08.000]  如果我們生活不太好,生活不太順利,你會做些什麼?
[00:26:08.000 --> 00:26:14.000]  當然你不會做了,我一般說的,一定會做些什麼呢?
[00:26:14.000 --> 00:26:18.000]  打小人吧,當然有些小人在我身邊了。
[00:26:18.000 --> 00:26:21.000]  所以現在我就,這樣又不順,那樣又不順了。
[00:26:21.000 --> 00:26:25.000]  所以打完小人走了,我就會好了。
[00:26:25.000 --> 00:26:28.000]  是因為有那些小人影響著我,
[00:26:28.000 --> 00:26:32.000]  所以我要用回靈界的力量,改變了,
[00:26:32.000 --> 00:26:34.000]  做一些事情,我就會有改變了。
[00:26:34.000 --> 00:26:39.000]  又或者看風水,風水算命,
[00:26:39.000 --> 00:26:43.000]  都是有些靈界的,即另一個世界的力量控制著我,
[00:26:43.000 --> 00:26:47.000]  或者影響著我,我現在做回影響那些,
[00:26:47.000 --> 00:26:51.000]  我就會好了,我的生活就會好了。
[00:26:51.000 --> 00:26:56.000]  而這個想法的背後,其實有一個問題,
[00:26:56.000 --> 00:26:59.000]  人,我們,在現實世界裏面,
[00:26:59.000 --> 00:27:02.000]  我們是不需要為我們所做的事情負責的,
[00:27:02.000 --> 00:27:05.000]  一切都是靈界的東西去影響著,
[00:27:05.000 --> 00:27:07.000]  或者另一個世界影響著我,
[00:27:07.000 --> 00:27:12.000]  我今天在這個世界裏面,我是不需要負任何的責任的。
[00:27:12.000 --> 00:27:18.000]  所以有一個儒家的學者,對於算命有一個批判,
[00:27:18.000 --> 00:27:23.000]  他在說,如果有一個人真的要看算命,
[00:27:23.000 --> 00:27:28.000]  如果他算出來,說他的命是好的,多數都不靈,
[00:27:28.000 --> 00:27:33.000]  如果算出來說他的命是不好的,多數都靈,
[00:27:33.000 --> 00:27:35.000]  大家知不知道為什麼?
[00:27:35.000 --> 00:27:39.000]  因為當那個人說你的命是好的,
[00:27:39.000 --> 00:27:42.000]  那你會不會再做任何事情?你不會的。
[00:27:42.000 --> 00:27:45.000]  我不用做事情,我都會面對好事的,
[00:27:45.000 --> 00:27:50.000]  所以這些人越看越不靈,
[00:27:50.000 --> 00:27:54.000]  但是不好的命,如果你看了說你的命不好,
[00:27:54.000 --> 00:27:59.000]  你接收了之後,你就會說,我做多久都不會好,
[00:27:59.000 --> 00:28:02.000]  所以你就不會做事情,你就不會努力,
[00:28:02.000 --> 00:28:07.000]  所以被人說不好的命,就越看越靈,
[00:28:07.000 --> 00:28:11.000]  我都說你不好的,現在真的應驗了,
[00:28:11.000 --> 00:28:17.000]  所以這個看法背後,否定了人是不需要做事情的,
[00:28:17.000 --> 00:28:23.000]  我們這個現實世界裡,其實在基督教界裡也有這樣的看法,
[00:28:23.000 --> 00:28:28.000]  有些人就說,為什麼你叫多久都不看聖經?
[00:28:28.000 --> 00:28:33.000]  左勸右勸,上勸左勸,什麼都出齊了,
[00:28:33.000 --> 00:28:39.000]  如果大家還記得,凡遲到者必遭天譴,
[00:28:39.000 --> 00:28:42.000]  這句話大家還記得嗎?我也有說過,
[00:28:42.000 --> 00:28:46.000]  為什麼還遲到呢?說了也不聽,為什麼呢?
[00:28:46.000 --> 00:28:50.000]  這句話也出齊了,為什麼呢?
[00:28:50.000 --> 00:28:53.000]  是因為你背後有隻鬼搞擾你,
[00:28:53.000 --> 00:28:56.000]  有隻遲到的鬼在背後,
