
[00:00:00.000 --> 00:00:02.000]  鄭卿姐妹
[00:04:15.000 --> 00:04:22.000]  你的腦海裏面會不會立即有一幅圖畫或圖像出現呢?
[00:04:22.000 --> 00:04:27.000]  我們知道古時是沒有街燈的
[00:04:27.000 --> 00:04:30.000]  一到晚上就黑漆漆的
[00:04:30.000 --> 00:04:34.000]  甚至黑到伸手不見五指
[00:04:34.000 --> 00:04:37.000]  所以如果你真的沒辦法的情況下
[00:04:37.000 --> 00:04:40.000]  要在夜間的時候走路
[00:04:40.000 --> 00:04:45.000]  那需要怎樣做呢?
[00:04:45.000 --> 00:04:48.000]  就是要拿著自己的燈
[00:04:48.000 --> 00:04:50.000]  提著一盞油燈
[00:04:50.000 --> 00:04:53.000]  然後照亮你前面要走的路
[00:04:53.000 --> 00:04:56.000]  那盞燈發出的光是幫你看清楚方向
[00:04:56.000 --> 00:05:00.000]  還有幫助你避免路上的危險
[00:05:00.000 --> 00:05:04.000]  對詩人來說,神的話就是他腳前的燈
[00:05:04.000 --> 00:05:06.000]  就好像一盞燈一樣
[00:05:06.000 --> 00:05:08.000]  燈所發出來的光
[00:05:08.000 --> 00:05:12.000]  會照到他腳旁邊和他所走的路
[00:05:12.000 --> 00:05:14.000]  引導人在黑暗的世界裏面
[00:05:14.000 --> 00:05:18.000]  一步一步地向前行
[00:05:18.000 --> 00:05:23.000]  「踐步行步,行步由踐步」
[00:05:23.000 --> 00:05:28.000]  你的話是我腳前的燈,是我路上的光
[00:05:28.000 --> 00:05:33.000]  可能我們看,燈和光是很緊密的關係
[00:05:33.000 --> 00:05:37.000]  有燈就有光,很自然的
[00:05:37.000 --> 00:05:40.000]  但是不是必然呢?
[00:05:40.000 --> 00:05:42.000]  大家想不想到有什麼情況下
[00:05:42.000 --> 00:05:46.000]  是有燈但沒有光的呢?
[00:05:46.000 --> 00:05:50.000]  聽起來很快就壞了
[00:05:50.000 --> 00:05:54.000]  如果猜測之後,我們知道是沒有油
[00:05:54.000 --> 00:05:56.000]  就算有一盞燈沒有油也沒辦法
[00:05:56.000 --> 00:06:00.000]  就好像《新約》裏面十個童女的比喻
[00:06:00.000 --> 00:06:02.000]  現代我們知道,燈在那裏
[00:06:02.000 --> 00:06:06.000]  但燈泡壞了,你還是沒有光出來
[00:06:06.000 --> 00:06:09.000]  還想不想到另一個情況呢?
[00:06:09.000 --> 00:06:11.000]  在什麼情況下,燈在那裏
[00:06:11.000 --> 00:06:13.000]  燈泡又沒事
[00:06:13.000 --> 00:06:18.000]  但為什麼沒有光發出來呢?
[00:06:18.000 --> 00:06:20.000]  遮蓋了也是好的答案
[00:06:20.000 --> 00:06:23.000]  如果沒有遮蓋,自己又張開眼睛
[00:06:23.000 --> 00:06:26.000]  還是沒有燈,沒有光出來
[00:06:26.000 --> 00:06:32.000]  為什麼呢?
[00:06:32.000 --> 00:06:34.000]  張開眼睛
[00:06:34.000 --> 00:06:36.000]  假如又有電呢?
[00:06:36.000 --> 00:06:37.000]  大家反應很快
[00:06:37.000 --> 00:06:41.000]  但又有電,但就是沒有光
[00:06:41.000 --> 00:06:42.000]  會不會是這樣呢?
[00:06:42.000 --> 00:06:46.000]  就是根本沒有按燈
[00:06:46.000 --> 00:06:50.000]  就沒有光了
[00:06:50.000 --> 00:06:54.000]  弟兄姊妹,我們知道聖經裏面記載的是神的說話
[00:06:54.000 --> 00:06:57.000]  明顯地這盞燈是絕對沒有問題的
[00:06:57.000 --> 00:06:59.000]  因為神的說話是絕對可信
[00:06:59.000 --> 00:07:00.000]  耿顧不變
[00:07:00.000 --> 00:07:02.000]  亦是改變無數人的生命
[00:07:02.000 --> 00:07:04.000]  我想每個弟兄姊妹坐在這裏
[00:07:04.000 --> 00:07:07.000]  都是被神的說話改變過
[00:07:07.000 --> 00:07:10.000]  你才會坐在這裏
[00:07:10.000 --> 00:07:12.000]  不過重點是
[00:07:12.000 --> 00:07:16.000]  我們有沒有繼續開那盞燈呢?
[00:07:16.000 --> 00:07:21.000]  營造這盞燈繼續發出光出來呢?
[00:07:21.000 --> 00:07:23.000]  我直接的意思是
[00:07:23.000 --> 00:07:27.000]  我們有沒有繼續謙卑地認真地打開聖經
[00:07:27.000 --> 00:07:29.000]  研讀聖經
[00:07:29.000 --> 00:07:32.000]  在讀經上讓神的說話
[00:07:32.000 --> 00:07:34.000]  讓我們生命去經歷那份更新
[00:07:34.000 --> 00:07:37.000]  同神建立深厚的關係
[00:07:37.000 --> 00:07:39.000]  以致神的說話可以繼續光照我們
[00:07:39.000 --> 00:07:46.000]  引導我們行人生的每一步的路呢?
[00:07:46.000 --> 00:07:48.000]  美國聖經公會
[00:07:48.000 --> 00:07:50.000]  American Bible Society
[00:07:50.000 --> 00:07:51.000]  ABS
[00:07:51.000 --> 00:07:54.000]  他們之前做過一個調查
[00:07:54.000 --> 00:07:57.000]  調查是訪問美國人
[00:07:57.000 --> 00:07:58.000]  結果是
[00:07:58.000 --> 00:08:01.000]  平均每個美國人
[00:08:01.000 --> 00:08:03.000]  擁有多少本聖經呢?
[00:08:03.000 --> 00:08:06.000]  每一個人
[00:08:06.000 --> 00:08:08.000]  大家可以放心估計
[00:08:08.000 --> 00:08:10.000]  雖然沒有獎
[00:08:10.000 --> 00:08:12.000]  但也沒有懲罰
[00:08:12.000 --> 00:08:14.000]  三本
[00:08:14.000 --> 00:08:16.000]  他們說一本嗎?
[00:08:16.000 --> 00:08:18.000]  再多一點
[00:08:18.000 --> 00:08:22.000]  差不多了
[00:08:22.000 --> 00:08:25.000]  中間就是四到七本
[00:08:25.000 --> 00:08:26.000]  每一個
[00:08:26.000 --> 00:08:28.000]  四到七本
[00:08:28.000 --> 00:08:29.000]  不少吧
[00:08:29.000 --> 00:08:31.000]  不過當他們再問
[00:08:31.000 --> 00:08:33.000]  你有沒有看呢?
[00:08:33.000 --> 00:08:34.000]  的時候
[00:08:34.000 --> 00:08:36.000]  只有22%的人說
[00:08:36.000 --> 00:08:39.000]  有,有定期看聖經
[00:08:39.000 --> 00:08:40.000]  那其他人呢?
[00:08:40.000 --> 00:08:42.000]  聖經去了哪裡呢?
[00:08:42.000 --> 00:08:43.000]  他們在家裡
[00:08:43.000 --> 00:08:45.000]  放在地上
[00:08:45.000 --> 00:08:46.000]  不過不去碰
[00:08:46.000 --> 00:08:47.000]  不去看
[00:08:47.000 --> 00:08:49.000]  就在這裡
[00:08:49.000 --> 00:08:51.000]  這種情況
[00:08:51.000 --> 00:08:52.000]  ABS說
[00:08:52.000 --> 00:08:54.000]  叫做聖經貧乏
[00:08:54.000 --> 00:08:56.000]  Bible Poverty
[00:08:56.000 --> 00:08:57.000]  通常聖經貧乏指的是
[00:08:57.000 --> 00:08:59.000]  一些地方可能很極權
[00:08:59.000 --> 00:09:01.000]  對我們信仰不友善
[00:09:01.000 --> 00:09:03.000]  所以就算你用了聖經
[00:09:03.000 --> 00:09:05.000]  也是非常困難
[00:09:05.000 --> 00:09:06.000]  但是剛才說的
[00:09:06.000 --> 00:09:07.000]  美國的調查
[00:09:07.000 --> 00:09:08.000]  聖經貧乏就是
[00:09:08.000 --> 00:09:09.000]  有聖經
[00:09:09.000 --> 00:09:10.000]  但又怎樣呢?
[00:09:10.000 --> 00:09:11.000]  你根本不去看
[00:09:11.000 --> 00:09:14.000]  跟貧乏是沒有分別的
[00:09:14.000 --> 00:09:17.000]  香港也有同類型的調查
[00:09:17.000 --> 00:09:18.000]  但我相信
[00:09:18.000 --> 00:09:20.000]  這裡每一個弟兄姊妹
[00:09:20.000 --> 00:09:22.000]  你是不是至少有一本聖經呢?
[00:09:22.000 --> 00:09:24.000]  我早前也問過弟兄姊妹
[00:09:24.000 --> 00:09:25.000]  如果你說沒有的話
[00:09:25.000 --> 00:09:26.000]  請你舉手
[00:09:26.000 --> 00:09:29.000]  我很願意送一本聖經給你
[00:09:29.000 --> 00:09:31.000]  有沒有人說沒有?
[00:09:31.000 --> 00:09:33.000]  那我先省下來
[00:09:33.000 --> 00:09:36.000]  但我相信可能不止一本
[00:09:36.000 --> 00:09:37.000]  可能有幾本
[00:09:37.000 --> 00:09:39.000]  再加上現在大家用手機
[00:09:39.000 --> 00:09:40.000]  很多APP
[00:09:40.000 --> 00:09:42.000]  基本上你用什麼語言
[00:09:42.000 --> 00:09:44.000]  幾個中文譯本的聖經
[00:09:44.000 --> 00:09:46.000]  全部都在這裡
[00:09:46.000 --> 00:09:47.000]  不過
[00:09:47.000 --> 00:09:49.000]  不知道那些聖經
[00:09:49.000 --> 00:09:51.000]  你要放在哪裡呢?
[00:09:51.000 --> 00:09:53.000]  使用率又怎樣呢?
[00:09:53.000 --> 00:09:55.000]  實體有實體放在這裡
[00:09:55.000 --> 00:09:57.000]  APP就有APP繼續放在這裡
[00:09:57.000 --> 00:10:00.000]  有多久沒有開放過呢?
[00:10:00.000 --> 00:10:02.000]  今天是2026年的第一個主日
[00:10:02.000 --> 00:10:04.000]  我們舊時過
[00:10:04.000 --> 00:10:06.000]  不要再想以前了
[00:10:06.000 --> 00:10:08.000]  在新的一年裡
[00:10:08.000 --> 00:10:10.000]  不知道大家打算怎樣去對待
[00:10:10.000 --> 00:10:11.000]  這一盞燈
[00:10:11.000 --> 00:10:12.000]  聖經
[00:10:12.000 --> 00:10:14.000]  神的說話呢?
[00:10:14.000 --> 00:10:18.000]  詩人在詩篇119篇
[00:10:18.000 --> 00:10:19.000]  106節那裡
[00:10:19.000 --> 00:10:22.000]  他很清楚地向人宣告他的決定
[00:10:22.000 --> 00:10:23.000]  他說
[00:10:23.000 --> 00:10:24.000]  你公義的典章
[00:10:24.000 --> 00:10:26.000]  我曾起誓遵守
[00:10:26.000 --> 00:10:28.000]  我必按誓而行
[00:10:29.000 --> 00:10:32.000]  他講到他十分認真看待神的說話
[00:10:32.000 --> 00:10:34.000]  他不是看完了
[00:10:34.000 --> 00:10:35.000]  知道了
[00:10:35.000 --> 00:10:36.000]  就算了
[00:10:36.000 --> 00:10:37.000]  放在一邊
[00:10:37.000 --> 00:10:39.000]  而是他起誓
[00:10:39.000 --> 00:10:41.000]  他下定決心要去遵行
[00:10:41.000 --> 00:10:43.000]  聽完道
[00:10:43.000 --> 00:10:44.000]  是要行道
[00:10:44.000 --> 00:10:47.000]  他要行在光明之中
[00:10:47.000 --> 00:10:51.000]  但當講到行在光明之中的時候
[00:10:51.000 --> 00:10:54.000]  在約翰福音1:5那裡跟我們說
[00:10:54.000 --> 00:10:56.000]  光照在黑暗裡
[00:10:56.000 --> 00:10:58.000]  黑暗卻不接受光
[00:10:59.000 --> 00:11:02.000]  當我們堅持在黑暗的世界裡
[00:11:02.000 --> 00:11:04.000]  我們行在光明裡的時候
[00:11:04.000 --> 00:11:08.000]  人又會有什麼遭遇呢?
[00:11:08.000 --> 00:11:12.000]  在107節那裡說
[00:11:12.000 --> 00:11:13.000]  只是告訴他
[00:11:13.000 --> 00:11:14.000]  當他願意去遵行
[00:11:14.000 --> 00:11:16.000]  去實踐他信仰的時候
[00:11:16.000 --> 00:11:18.000]  他的狀況是
[00:11:18.000 --> 00:11:21.000]  我甚是受苦
[00:11:21.000 --> 00:11:24.000]  甚是受苦
[00:11:24.000 --> 00:11:27.000]  在和修本的翻譯是
[00:11:27.000 --> 00:11:30.000]  極其痛苦
[00:11:30.000 --> 00:11:32.000]  而新譯本就說
[00:11:32.000 --> 00:11:35.000]  是我受苦極重
[00:11:35.000 --> 00:11:38.000]  都是一字兩樣去強調
[00:11:38.000 --> 00:11:40.000]  使人覺得整個的狀況
[00:11:40.000 --> 00:11:42.000]  是很不妥
[00:11:42.000 --> 00:11:43.000]  他落在一種
[00:11:43.000 --> 00:11:46.000]  近乎是絕望的境況裡
[00:11:46.000 --> 00:11:52.000]  而講到近乎絕望的境況
[00:11:52.000 --> 00:11:54.000]  我想起有一個
[00:11:54.000 --> 00:11:56.000]  國際性的基督教機構
[00:11:56.000 --> 00:11:59.000]  叫做Open Doors
[00:11:59.000 --> 00:12:01.000]  中文是闖開的門
[00:12:01.000 --> 00:12:03.000]  這個機構他們很專注
[00:12:03.000 --> 00:12:05.000]  就是做一些支持
[00:12:05.000 --> 00:12:08.000]  幫助全球受感的百的基督徒
[00:12:08.000 --> 00:12:10.000]  而每一年
[00:12:10.000 --> 00:12:12.000]  他們
[00:12:12.000 --> 00:12:13.000]  這個Open Doors
[00:12:13.000 --> 00:12:15.000]  他們都會發佈一個
[00:12:15.000 --> 00:12:18.000]  叫做全球守望名單
[00:12:18.000 --> 00:12:22.000]  這份名單就是
[00:12:22.000 --> 00:12:24.000]  對於基督徒因為信仰
[00:12:24.000 --> 00:12:27.000]  去遭受高度或者極度逼迫
[00:12:27.000 --> 00:12:28.000]  和歧視的
[00:12:28.000 --> 00:12:31.000]  50個國家的年度排名
[00:12:31.000 --> 00:12:33.000]  而他們發現
[00:12:33.000 --> 00:12:35.000]  在近30年以來
[00:12:35.000 --> 00:12:38.000]  有一個國家幾乎一直
[00:12:38.000 --> 00:12:40.000]  都是名列榜首
[00:12:40.000 --> 00:12:42.000]  排第一位
[00:12:42.000 --> 00:12:44.000]  在大家所看的這幅圖裡
[00:12:44.000 --> 00:12:45.000]  有這個數字
[00:12:45.000 --> 00:12:46.000]  有1到50
[00:12:46.000 --> 00:12:47.000]  不知道你們看不看到
[00:12:47.000 --> 00:12:49.000]  1在哪裡呢
[00:12:49.000 --> 00:12:52.000]  好像比較模糊
[00:12:52.000 --> 00:12:54.000]  再大一點大家看
[00:12:54.000 --> 00:12:55.000]  就是這個位置
[00:12:55.000 --> 00:12:56.000]  再大一點
[00:12:56.000 --> 00:12:58.000]  就是跟我們很近的
[00:12:58.000 --> 00:13:00.000]  在亞洲區裡面
[00:13:00.000 --> 00:13:03.000]  不知道有沒有人去過這個國家呢
[00:13:03.000 --> 00:13:06.000]  知不知道是什麼地方呢
[00:13:06.000 --> 00:13:10.000]  大家的地理常識很厲害
[00:13:10.000 --> 00:13:12.000]  就是北韓
[00:13:12.000 --> 00:13:15.000]  為什麼北韓會排列在
[00:13:15.000 --> 00:13:18.000]  全球守望名單第一位
[00:13:18.000 --> 00:13:19.000]  為什麼那裡的基督徒
[00:13:19.000 --> 00:13:21.000]  會遭受極大的逼迫呢
[00:13:22.000 --> 00:13:23.000]  政治犯的報告顯示
[00:13:23.000 --> 00:13:25.000]  如果在北韓
[00:13:25.000 --> 00:13:27.000]  被人知道你是基督徒
[00:13:27.000 --> 00:13:29.000]  你就會有什麼遭遇呢
[00:13:29.000 --> 00:13:31.000]  你一旦被發現
[00:13:31.000 --> 00:13:34.000]  一是立刻被處決
[00:13:34.000 --> 00:13:37.000]  二不是立刻處決
[00:13:37.000 --> 00:13:41.000]  不過就會送你去勞改營
[00:13:41.000 --> 00:13:43.000]  被視為政治犯
[00:13:43.000 --> 00:13:46.000]  你會受到很多艱苦勞動的懲罰
[00:13:46.000 --> 00:13:50.000]  很少人可以有命出來
[00:13:51.000 --> 00:13:54.000]  另外受懲罰的不是只有你一個人
[00:13:54.000 --> 00:13:57.000]  即使你的家人不是基督徒
[00:13:57.000 --> 00:14:00.000]  但是北韓當局
[00:14:00.000 --> 00:14:04.000]  都可能會圍捕和懲罰他們
[00:14:04.000 --> 00:14:09.000]  甚是受苦
[00:14:09.000 --> 00:14:11.000]  面對這個狀況
[00:14:11.000 --> 00:14:13.000]  怎麼能夠扭轉劣勢
[00:14:13.000 --> 00:14:14.000]  起死回生
[00:14:14.000 --> 00:14:17.000]  出路又在哪裡呢
[00:14:19.000 --> 00:14:22.000]  詩人在107節的後半節說
[00:14:22.000 --> 00:14:24.000]  耶和華
[00:14:24.000 --> 00:14:25.000]  求祢
[00:14:25.000 --> 00:14:26.000]  照祢的話
[00:14:26.000 --> 00:14:28.000]  將我救活
[00:14:28.000 --> 00:14:33.000]  意思是求神幫助他重新站起來
[00:14:33.000 --> 00:14:35.000]  不要就此去死去
[00:14:35.000 --> 00:14:39.000]  他要求主救活他
[00:14:39.000 --> 00:14:40.000]  要死而復生
[00:14:40.000 --> 00:14:43.000]  詩人很清楚告訴你
[00:14:43.000 --> 00:14:45.000]  在困苦當中的時候
[00:14:45.000 --> 00:14:47.000]  出路不在世界裡去找
[00:14:47.000 --> 00:14:51.000]  而是只能夠在耶和華身份的說話裡
[00:14:51.000 --> 00:14:53.000]  才能找到出路
[00:14:53.000 --> 00:14:54.000]  找到盼望
[00:14:54.000 --> 00:14:58.000]  到了108節的時候
[00:14:58.000 --> 00:15:00.000]  他又說
[00:15:00.000 --> 00:15:01.000]  耶和華
[00:15:01.000 --> 00:15:02.000]  求祢
[00:15:02.000 --> 00:15:04.000]  願納我口中的讚美為貢物
[00:15:04.000 --> 00:15:07.000]  又將祢的典章救訓我
[00:15:07.000 --> 00:15:12.000]  身處這麼嚴重的困境裡
[00:15:12.000 --> 00:15:13.000]  詩人說
[00:15:13.000 --> 00:15:15.000]  我們不是看自己
[00:15:15.000 --> 00:15:17.000]  不是看環境
[00:15:17.000 --> 00:15:19.000]  不是看那些難處
[00:15:19.000 --> 00:15:23.000]  而是要定精在上帝的身上
[00:15:23.000 --> 00:15:26.000]  要繼續去讚美神
[00:15:26.000 --> 00:15:28.000]  進行神的說話
[00:15:28.000 --> 00:15:33.000]  可能現在我們聽都沒什麼
[00:15:33.000 --> 00:15:38.000]  但當你身處在一個極度受苦的環境當中的時候
[00:15:38.000 --> 00:15:40.000]  仍然去讚美神
[00:15:40.000 --> 00:15:42.000]  去相信神的說話
[00:15:42.000 --> 00:15:47.000]  這完全是顛覆我們人性的思想和做法
[00:15:47.000 --> 00:15:53.000]  剛才說北韓的情況
[00:15:53.000 --> 00:15:55.000]  那裡的基督徒
[00:15:55.000 --> 00:15:57.000]  我們的弟兄姊妹是怎樣呢?
[00:15:57.000 --> 00:15:59.000]  Opendoors說
[00:15:59.000 --> 00:16:01.000]  到現在
[00:16:01.000 --> 00:16:04.000]  在那裡仍然有40萬的基督徒
[00:16:04.000 --> 00:16:09.000]  當他們去讀聖經的時候
[00:16:09.000 --> 00:16:11.000]  他們怎樣做呢?
[00:16:11.000 --> 00:16:14.000]  他們要走進森林裡
[00:16:14.000 --> 00:16:18.000]  靜悄悄地拿出聖經來看
[00:16:18.000 --> 00:16:22.000]  為的就是希望不要被人發現
[00:16:22.000 --> 00:16:26.000]  雖然知道那裡有風險
[00:16:26.000 --> 00:16:30.000]  但他們仍然繼續為基督去活
[00:16:30.000 --> 00:16:33.000]  繼續去讀神的說話
[00:16:33.000 --> 00:16:37.000]  當地其中一位的姊妹
[00:16:37.000 --> 00:16:41.000]  她說:我知道其中涉及的風險
[00:16:41.000 --> 00:16:43.000]  如果我真的被人抓了
[00:16:43.000 --> 00:16:46.000]  我就會被關進路改營
[00:16:46.000 --> 00:16:50.000]  這是我為我身為基督徒所付出沉重的代價
[00:16:50.000 --> 00:16:54.000]  而事實上現在在北韓路改營裡
[00:16:54.000 --> 00:16:57.000]  有大概5萬名的基督徒
[00:16:57.000 --> 00:17:00.000]  求神去施恩
[00:17:00.000 --> 00:17:02.000]  拯救這些信靠祂
[00:17:02.000 --> 00:17:03.000]  堅守祂
[00:17:03.000 --> 00:17:06.000]  活出祂的話語的人
[00:17:08.000 --> 00:17:11.000]  在新約《馬太福音》
[00:17:11.000 --> 00:17:14.000]  七章二十四至二十七節裡
[00:17:14.000 --> 00:17:17.000]  都記載了主耶穌說過的一個比喻
[00:17:17.000 --> 00:17:20.000]  祂說:聰明人將房子蓋在盆石上
[00:17:20.000 --> 00:17:26.000]  真正將主耶穌的教導影響在生命當中
[00:17:26.000 --> 00:17:29.000]  所以能夠抵擋風雨
[00:17:29.000 --> 00:17:33.000]  風雨就是人生中的試煉、困難和挑戰
[00:17:33.000 --> 00:17:38.000]  但無知的人就將房子蓋在沙土上
[00:17:38.000 --> 00:17:43.000]  純粹道理頗好聽
[00:17:43.000 --> 00:17:47.000]  不過和我要做的事完全沒有關係
[00:17:47.000 --> 00:17:49.000]  為了這樣
[00:17:49.000 --> 00:17:50.000]  當你一遇到風雨
[00:17:50.000 --> 00:17:52.000]  房子就會倒塌
[00:17:52.000 --> 00:17:56.000]  弟兄姊妹真正的信仰
[00:17:56.000 --> 00:17:59.000]  不是沒有疑問
[00:17:59.000 --> 00:18:02.000]  而是在疑問裡繼續向前行
[00:18:03.000 --> 00:18:07.000]  也不是在信徑裡的輕信
[00:18:07.000 --> 00:18:10.000]  而是當遇到困境的時候
[00:18:10.000 --> 00:18:12.000]  我們仍然持守到底
[00:18:12.000 --> 00:18:14.000]  那才是真正的信仰
[00:18:14.000 --> 00:18:18.000]  和真正信仰而來的力量
[00:18:18.000 --> 00:18:20.000]  弟兄姊妹
[00:18:20.000 --> 00:18:26.000]  不知道你的房子是蓋在盆石上還是沙土上呢?
[00:18:26.000 --> 00:18:27.000]  對你來說
[00:18:27.000 --> 00:18:32.000]  這刻信仰上你認為最大的挑戰是什麼呢?
[00:18:33.000 --> 00:18:36.000]  還是沒什麼呢?
[00:18:36.000 --> 00:18:40.000]  其實做基督徒也很輕鬆
[00:18:40.000 --> 00:18:42.000]  各位的生活
[00:18:42.000 --> 00:18:45.000]  其實也有我走的路
[00:18:45.000 --> 00:18:48.000]  星期日回教會也已經很好了
[00:18:48.000 --> 00:18:50.000]  是不痛不癢的
[00:18:50.000 --> 00:19:00.000]  接下來的人就在1809至110
[00:19:00.000 --> 00:19:03.000]  進一步說明
[00:19:03.000 --> 00:19:06.000]  令他感到甚是受苦
[00:19:06.000 --> 00:19:08.000]  非常痛苦的原因
[00:19:08.000 --> 00:19:13.000]  我邀請大家一起讀出這兩節經文
[00:19:13.000 --> 00:19:14.000]  預備開始
[00:19:14.000 --> 00:19:18.000]  我的性命常在危險之中
[00:19:18.000 --> 00:19:21.000]  我卻不忘記你的律法
[00:19:21.000 --> 00:19:24.000]  惡人為我設下網羅
[00:19:24.000 --> 00:19:28.000]  我卻沒有偏離你的訓詞
[00:19:30.000 --> 00:19:32.000]  根據這兩節經文
[00:19:32.000 --> 00:19:33.000]  我們知道
[00:19:33.000 --> 00:19:36.000]  原來令私人感到甚是受苦
[00:19:36.000 --> 00:19:38.000]  是有兩個原因的
[00:19:38.000 --> 00:19:40.000]  第一個原因在109節
[00:19:40.000 --> 00:19:43.000]  他說我的性命常在危險之中
[00:19:43.000 --> 00:19:46.000]  這是明處的極度危險
[00:19:46.000 --> 00:19:49.000]  處於生死之一線之間
[00:19:49.000 --> 00:19:51.000]  隨時因為這個信仰
[00:19:51.000 --> 00:19:54.000]  因為遵守神的話語而失去性命
[00:19:54.000 --> 00:19:56.000]  這是陽謀
[00:19:56.000 --> 00:19:58.000]  考驗人的就是
[00:19:58.000 --> 00:20:01.000]  你有沒有能力去抵抗得住呢
[00:20:01.000 --> 00:20:03.000]  去到110節
[00:20:03.000 --> 00:20:06.000]  他說惡人為我設下網羅
