
[00:00:00.000 --> 00:00:05.040]  我們在菲律賓的旅程走到最後一章
[00:05:32.920 --> 00:05:34.920]  有當前的目的
[00:05:34.920 --> 00:05:36.920]  和最終的目的
[00:05:36.920 --> 00:05:37.920]  這兩點
[00:05:37.920 --> 00:05:38.920]  當晚我就沒有講
[00:05:38.920 --> 00:05:41.920]  今天和大家一起用字去講
[00:05:41.920 --> 00:05:43.920]  保羅一定有提到
[00:05:43.920 --> 00:05:45.920]  剛才我們所讀到的四章六字裏面
[00:05:45.920 --> 00:05:47.920]  我們的禱告有兩部分
[00:05:47.920 --> 00:05:51.920]  就是祈求和感謝
[00:05:51.920 --> 00:05:54.920]  這兩樣東西是禱告裏面最重要的
[00:05:54.920 --> 00:05:56.920]  兩個不可少的部分
[00:05:56.920 --> 00:05:58.920]  禱告裏面要有祈求
[00:05:58.920 --> 00:06:00.920]  要有感謝
[00:06:00.920 --> 00:06:03.920]  如果你想清楚
[00:06:03.920 --> 00:06:04.920]  其實這兩樣東西
[00:06:04.920 --> 00:06:06.920]  好像有些矛盾
[00:06:06.920 --> 00:06:08.920]  我當為一件事祈禱
[00:06:08.920 --> 00:06:10.920]  為自己的工作來祈禱
[00:06:10.920 --> 00:06:12.920]  為自己的困難來祈禱
[00:06:12.920 --> 00:06:16.920]  為一個有病的很愛的家人來祈禱的時候
[00:06:16.920 --> 00:06:17.920]  當然有祈求
[00:06:17.920 --> 00:06:19.920]  也有感謝
[00:06:19.920 --> 00:06:20.920]  但祈甚麼好呢
[00:06:20.920 --> 00:06:22.920]  有些同性戀姐妹經常問我
[00:06:22.920 --> 00:06:23.920]  我經常想祈求
[00:06:23.920 --> 00:06:25.920]  但祈禱的時候怕祈錯
[00:06:25.920 --> 00:06:29.920]  有時為這件事
[00:06:29.920 --> 00:06:32.920]  我想要保持這個工作
[00:06:32.920 --> 00:06:34.920]  我很渴望這份工作
[00:06:34.920 --> 00:06:36.920]  但可能失去這份工作
[00:06:36.920 --> 00:06:38.920]  會有另一份更好的工作
[00:06:38.920 --> 00:06:40.920]  有時可能神會讓我
[00:06:40.920 --> 00:06:42.920]  有些困難的時候
[00:06:42.920 --> 00:06:44.920]  更加依靠祂
[00:06:44.920 --> 00:06:46.920]  所以我們說祈禱的時候
[00:06:46.920 --> 00:06:48.920]  不知道祈甚麼好
[00:06:48.920 --> 00:06:50.920]  我通常回答
[00:06:50.920 --> 00:06:52.920]  你一個很愛的親人病了
[00:06:52.920 --> 00:06:54.920]  你也不會祈求神
[00:06:54.920 --> 00:06:56.920]  讓他病久一點
[00:06:56.920 --> 00:06:58.920]  讓他病得比較輕鬆
[00:06:58.920 --> 00:07:01.920]  心裏就能夠依靠你
[00:07:01.920 --> 00:07:03.920]  有沒有這個理由祈禱呢
[00:07:03.920 --> 00:07:05.920]  可能真的
[00:07:05.920 --> 00:07:07.920]  那我怎麼猜呢
[00:07:07.920 --> 00:07:08.920]  我告訴你
[00:07:08.920 --> 00:07:09.920]  我祈禱很簡單
[00:07:09.920 --> 00:07:11.920]  不用猜的
[00:07:11.920 --> 00:07:13.920]  做基督徒有兩個身份
[00:07:13.920 --> 00:07:15.920]  一個是在神面前
[00:07:15.920 --> 00:07:16.920]  神啊我來到你面前
[00:07:16.920 --> 00:07:17.920]  我是人來的
[00:07:17.920 --> 00:07:19.920]  我不是全知全能
[00:07:19.920 --> 00:07:20.920]  我又不是你
[00:07:20.920 --> 00:07:22.920]  我不知道你的旨意如何
[00:07:22.920 --> 00:07:23.920]  所以我就不猜的
[00:07:23.920 --> 00:07:25.920]  我不做猜謎遊戲的
[00:07:25.920 --> 00:07:27.920]  我祈禱從來不猜謎的
[00:07:27.920 --> 00:07:29.920]  神啊我不知道你想怎樣
[00:07:29.920 --> 00:07:31.920]  不過既然我是人
[00:07:31.920 --> 00:07:33.920]  我就告訴你
[00:07:33.920 --> 00:07:34.920]  作為一個人
[00:07:34.920 --> 00:07:35.920]  我想怎樣
[00:07:35.920 --> 00:07:37.920]  我就告訴你想怎樣
[00:07:37.920 --> 00:07:38.920]  你明白嗎
[00:07:38.920 --> 00:07:39.920]  當然啦
[00:07:39.920 --> 00:07:40.920]  不是說我想打劫
[00:07:40.920 --> 00:07:41.920]  告訴你
[00:07:41.920 --> 00:07:42.920]  有聖經的標準
[00:07:42.920 --> 00:07:45.920]  但很多事聖經的標準範圍以內
[00:07:45.920 --> 00:07:47.920]  我都不知道應該怎樣做
[00:07:47.920 --> 00:07:49.920]  於是我會問自己的心
[00:07:49.920 --> 00:07:51.920]  我祈求的時候問自己的心
[00:07:51.920 --> 00:07:53.920]  現在這個是我很愛的親人
[00:07:53.920 --> 00:07:55.920]  他病了我想怎樣
[00:07:55.920 --> 00:07:57.920]  我當然想好
[00:07:57.920 --> 00:07:58.920]  我來到神面前
[00:07:58.920 --> 00:07:59.920]  我祈求神啊
[00:07:59.920 --> 00:08:00.920]  我好想他好
[00:08:00.920 --> 00:08:02.920]  切切的祈求
[00:08:02.920 --> 00:08:03.920]  為他好
[00:08:03.920 --> 00:08:05.920]  但我知道有些人會誘心
[00:08:05.920 --> 00:08:06.920]  我切切祈求
[00:08:06.920 --> 00:08:08.920]  不知道會不會祈錯
[00:08:08.920 --> 00:08:10.920]  不要理啦
[00:08:10.920 --> 00:08:11.920]  你又不是神
[00:08:11.920 --> 00:08:13.920]  你怎知道祈禱對不對
[00:08:13.920 --> 00:08:14.920]  神也不怪你
[00:08:14.920 --> 00:08:16.920]  神會說你猜錯了
[00:08:16.920 --> 00:08:18.920]  你有事就罰你
[00:08:18.920 --> 00:08:19.920]  沒有的
[00:08:19.920 --> 00:08:20.920]  神不是這麼小器
[00:08:20.920 --> 00:08:22.920]  神就像我們做父母
[00:08:22.920 --> 00:08:23.920]  很愛我們子女
[00:08:23.920 --> 00:08:24.920]  你明白嗎
[00:08:24.920 --> 00:08:25.920]  如果小朋友想吃糖
[00:08:25.920 --> 00:08:27.920]  我就儘管問
[00:08:27.920 --> 00:08:28.920]  是不是
[00:08:28.920 --> 00:08:30.920]  如果是適合你吃的
[00:08:30.920 --> 00:08:31.920]  當然給你
[00:08:31.920 --> 00:08:32.920]  吃完飯
[00:08:32.920 --> 00:08:34.920]  媽媽我想吃一顆糖
[00:08:34.920 --> 00:08:35.920]  給你吃一顆糖
[00:08:35.920 --> 00:08:36.920]  我想吃多一顆
[00:08:36.920 --> 00:08:37.920]  不要吃這麼多
[00:08:37.920 --> 00:08:38.920]  他會告訴你
[00:08:38.920 --> 00:08:39.920]  他不會怪你
[00:08:39.920 --> 00:08:40.920]  問你怪不怪你
[00:08:40.920 --> 00:08:41.920]  如果你想吃一顆糖
[00:08:41.920 --> 00:08:42.920]  剛好快吃飯
[00:08:42.920 --> 00:08:43.920]  媽媽說不要了
[00:08:43.920 --> 00:08:44.920]  快吃飯了
[00:08:44.920 --> 00:08:45.920]  為什麼不要
[00:08:45.920 --> 00:08:47.920]  不要你相信媽媽
[00:08:47.920 --> 00:08:49.920]  那些乖的小朋友
[00:08:49.920 --> 00:08:52.920]  就有一種願意信服的心
[00:08:52.920 --> 00:08:54.920]  但不妨這樣問
[00:08:54.920 --> 00:08:55.920]  大家明白嗎
[00:08:55.920 --> 00:08:59.920]  所以祈求不需要掛心神怎麼想
[00:08:59.920 --> 00:09:02.920]  是問你自己想怎樣
[00:09:02.920 --> 00:09:03.920]  就祈求
[00:09:03.920 --> 00:09:04.920]  你說我現在的工作
[00:09:04.920 --> 00:09:06.920]  我很喜歡這份工作
[00:09:06.920 --> 00:09:07.920]  因為我去見工的時候
[00:09:07.920 --> 00:09:09.920]  拼命祈求
[00:09:09.920 --> 00:09:10.920]  還用想
[00:09:10.920 --> 00:09:12.920]  神給我這份工作
[00:09:12.920 --> 00:09:13.920]  我就死撐了
[00:09:13.920 --> 00:09:15.920]  竟然
[00:09:15.920 --> 00:09:16.920]  我告訴你
[00:09:16.920 --> 00:09:19.920]  竟然你撐得這麼緊
[00:09:19.920 --> 00:09:22.920]  神都沒有把工作給你
[00:09:22.920 --> 00:09:24.920]  我們只能夠了解一件事
[00:09:24.920 --> 00:09:27.920]  一定是神有些不知什麼原因
[00:09:27.920 --> 00:09:29.920]  但一定不是害你的原因
[00:09:29.920 --> 00:09:30.920]  你明白嗎
[00:09:30.920 --> 00:09:34.920]  竟然一個一直這麼疼他的媽媽
[00:09:34.920 --> 00:09:36.920]  竟然一直哀怨
[00:09:36.920 --> 00:09:38.920]  哭了都不給他一顆糖
[00:09:38.920 --> 00:09:41.920]  一定有原因的
[00:09:41.920 --> 00:09:44.920]  我們的神愛我們遠超過我們父母
[00:09:44.920 --> 00:09:46.920]  我們父母都不會說
[00:09:46.920 --> 00:09:47.920]  你都很乖
[00:09:47.920 --> 00:09:48.920]  我給你弄弄才行
[00:09:48.920 --> 00:09:49.920]  不是的
[00:09:49.920 --> 00:09:51.920]  怎麼會這樣
[00:09:51.920 --> 00:09:53.920]  我們的神是這樣的
[00:09:53.920 --> 00:09:54.920]  他不會有空沒事做
[00:09:54.920 --> 00:09:55.920]  你都很平順
[00:09:55.920 --> 00:09:56.920]  我給你弄弄才行
[00:09:56.920 --> 00:09:57.920]  沒有的
[00:09:57.920 --> 00:09:58.920]  我們神愛我們到地步
[00:09:58.920 --> 00:10:00.920]  甚至為我們而死
[00:10:00.920 --> 00:10:01.920]  我們昨晚說
[00:10:01.920 --> 00:10:02.920]  我們要先相信這件事
[00:10:02.920 --> 00:10:05.920]  這件事絕對是要肯定
[00:10:05.920 --> 00:10:06.920]  要抓緊
[00:10:06.920 --> 00:10:07.920]  神愛我們到地步
[00:10:07.920 --> 00:10:08.920]  為我們而死
[00:10:08.920 --> 00:10:10.920]  我們還作罪人的時候
[00:10:10.920 --> 00:10:11.920]  我們為他們為仇的時候
[00:10:11.920 --> 00:10:13.920]  他已經為我們而死
[00:10:13.920 --> 00:10:14.920]  你想想
[00:10:14.920 --> 00:10:15.920]  我們相信了他
[00:10:15.920 --> 00:10:16.920]  他怎麼會不愛我們
[00:10:16.920 --> 00:10:18.920]  他怎麼會害我們
[00:10:18.920 --> 00:10:21.920]  所以我們儘管向神求
[00:10:21.920 --> 00:10:23.920]  將你的祈求告訴神
[00:10:23.920 --> 00:10:26.920]  然後我通常的祈禱有第二步
[00:10:26.920 --> 00:10:27.920]  第二步就是
[00:10:27.920 --> 00:10:28.920]  神啊我是一個人
[00:10:28.920 --> 00:10:30.920]  所以我求我要的東西
[00:10:30.920 --> 00:10:32.920]  我求我真正想得到的東西
[00:10:32.920 --> 00:10:33.920]  說完了
[00:10:33.920 --> 00:10:36.920]  然後我就感謝
[00:10:36.920 --> 00:10:39.920]  感謝我從神自己兒女的身份
[00:10:39.920 --> 00:10:41.920]  神啊我是你的兒子
[00:10:41.920 --> 00:10:43.920]  所以我知道我是一個人
[00:10:43.920 --> 00:10:45.920]  但我也是你自己的兒女
[00:10:45.920 --> 00:10:46.920]  從人的角度
[00:10:46.920 --> 00:10:48.920]  我切切的祈求
[00:10:48.920 --> 00:10:51.920]  但從你自己對你的信任的角度
[00:10:51.920 --> 00:10:55.920]  我就知道無論你將我所祈求的給我
[00:10:55.920 --> 00:10:58.920]  或者將我所祈求的竟然不給我
[00:10:58.920 --> 00:11:00.920]  我同樣的都感謝你
[00:11:00.920 --> 00:11:01.920]  你明白嗎
[00:11:01.920 --> 00:11:03.920]  感謝是這樣的
[00:11:03.920 --> 00:11:04.920]  千萬不要混亂
[00:11:04.920 --> 00:11:05.920]  你想想
[00:11:05.920 --> 00:11:06.920]  神都有他的安排
[00:11:06.920 --> 00:11:09.920]  所以都不用怎麼祈求
[00:11:09.920 --> 00:11:11.920]  所以你想著神的安排
[00:11:11.920 --> 00:11:12.920]  你就不用祈求了
[00:11:12.920 --> 00:11:15.920]  如果你不想著從人的角度
[00:11:15.920 --> 00:11:17.920]  你就不知道神怎麼做
[00:11:17.920 --> 00:11:19.920]  於是你就不會感謝
[00:11:19.920 --> 00:11:20.920]  你不要倒轉
[00:11:20.920 --> 00:11:22.920]  我們作為人去祈求
[00:11:22.920 --> 00:11:24.920]  作為神的兒女去感謝
[00:11:24.920 --> 00:11:26.920]  你不要以為作為神的兒女去祈求
[00:11:26.920 --> 00:11:27.920]  神你都知道
[00:11:27.920 --> 00:11:29.920]  我不用說你都會做
[00:11:29.920 --> 00:11:30.920]  這樣就沒有什麼要祈求了
[00:11:30.920 --> 00:11:31.920]  所以不要混亂
[00:11:31.920 --> 00:11:32.920]  你明白嗎
[00:11:32.920 --> 00:11:33.920]  所以保羅很有意思
[00:11:33.920 --> 00:11:34.920]  我們的禱告就是
[00:11:34.920 --> 00:11:36.920]  祈求和感謝
[00:11:36.920 --> 00:11:38.920]  同樣的我們剛才說到
[00:11:38.920 --> 00:11:40.920]  在第一章裡面所說到的
[00:11:40.920 --> 00:11:41.920]  那個忠敬目的
[00:11:41.920 --> 00:11:43.920]  和當前目的是一樣的
[00:11:43.920 --> 00:11:44.920]  保羅有個代禱
[00:11:44.920 --> 00:11:45.920]  保羅的代禱一樣
[00:11:45.920 --> 00:11:47.920]  他想給人什麼
[00:11:47.920 --> 00:11:49.920]  他想到就說出來了
[00:11:49.920 --> 00:11:51.920]  求神讓他們誠實無過
[00:11:51.920 --> 00:11:54.920]  結滿仁義的果子
[00:11:54.920 --> 00:11:56.920]  這是他的祈求
[00:11:56.920 --> 00:11:57.920]  當前目的
[00:11:57.920 --> 00:11:59.920]  但是最後呢
[00:11:59.920 --> 00:12:02.920]  叫榮耀稱讚歸於神
[00:12:02.920 --> 00:12:04.920]  從人的角度
[00:12:04.920 --> 00:12:05.920]  希望他們誠實無過
[00:12:05.920 --> 00:12:07.920]  可以結滿仁義的果子
[00:12:07.920 --> 00:12:08.920]  但無論如何
[00:12:08.920 --> 00:12:10.920]  保羅說無論神怎麼安排他們
[00:12:10.920 --> 00:12:11.920]  最終極的
[00:12:11.920 --> 00:12:14.920]  你得到榮耀歸於你就夠了
[00:12:14.920 --> 00:12:16.920]  這是最終極的目的
[00:12:16.920 --> 00:12:17.920]  為了這件事
[00:12:17.920 --> 00:12:18.920]  一定成就的
[00:12:18.920 --> 00:12:19.920]  雖然過程裡面
[00:12:19.920 --> 00:12:22.920]  可能這群基督徒都會有軟弱
[00:12:22.920 --> 00:12:23.920]  不一定誠實無過
[00:12:23.920 --> 00:12:25.920]  不一定結滿仁義的果子
[00:12:25.920 --> 00:12:27.920]  可能甚至被異端殘害
[00:12:27.920 --> 00:12:28.920]  都未定
[00:12:28.920 --> 00:12:29.920]  都不知道
[00:12:29.920 --> 00:12:30.920]  但無論如何
[00:12:30.920 --> 00:12:31.920]  在神的手裡
[00:12:31.920 --> 00:12:32.920]  最終神自己得到榮耀
[00:12:32.920 --> 00:12:33.920]  夠了
[00:12:33.920 --> 00:12:36.920]  這個就是祈求和感謝
[00:12:36.920 --> 00:12:38.920]  最重要的真理
[00:12:38.920 --> 00:12:39.920]  所以我們禱告
[00:12:39.920 --> 00:12:42.920]  能夠在這時候保羅安心
[00:12:42.920 --> 00:12:43.920]  祈禱完後
[00:12:43.920 --> 00:12:45.920]  我就不需要再掛心
[00:12:45.920 --> 00:12:48.920]  神就出人意外的平安給他們
[00:12:48.920 --> 00:12:50.920]  這個出人意外的平安
[00:12:50.920 --> 00:12:51.920]  就是剛才說的
[00:12:51.920 --> 00:12:55.920]  一種完全出於對神絕對信任的心
[00:12:55.920 --> 00:12:58.920]  這個對神完全信任的心
[00:12:58.920 --> 00:13:02.920]  就能夠將自己的心懷意念保住安
[00:13:02.920 --> 00:13:04.920]  有一樣東西在第一章
[00:13:04.920 --> 00:13:06.920]  我沒有說到
[00:13:06.920 --> 00:13:08.920]  現在和大家跳回來看
[00:13:08.920 --> 00:13:10.920]  一章十九節
[00:13:10.920 --> 00:13:12.920]  一章十九節說了一句話
[00:13:12.920 --> 00:13:14.920]  有些人不太明白
[00:13:14.920 --> 00:13:15.920]  但其實很精彩
[00:13:15.920 --> 00:13:17.920]  我記得一章十八節
[00:13:17.920 --> 00:13:19.920]  大家記不記得
[00:13:19.920 --> 00:13:20.920]  記得啊
[00:13:20.920 --> 00:13:22.920]  這又何妨
[00:13:22.920 --> 00:13:24.920]  保羅在坐牢的時候
[00:13:24.920 --> 00:13:25.920]  那些人在外面搞事
[00:13:25.920 --> 00:13:27.920]  為了妒忌的緣故
[00:13:27.920 --> 00:13:30.920]  做更多傳福音的工作
[00:13:30.920 --> 00:13:32.920]  令到保羅很難受
[00:13:32.920 --> 00:13:34.920]  我們那晚說了一樣
[00:13:34.920 --> 00:13:36.920]  保羅怎樣可以面對
[00:13:36.920 --> 00:13:38.920]  這又何妨
[00:13:38.920 --> 00:13:40.920]  一個很開堂的胸襟
[00:13:40.920 --> 00:13:42.920]  但接著
[00:13:42.920 --> 00:13:44.920]  第十九節還有
[00:13:44.920 --> 00:13:46.920]  因為我知道
[00:13:46.920 --> 00:13:48.920]  第一章十九節
[00:13:48.920 --> 00:13:52.920]  這是藉著你們的禱告和耶穌基督之靈的幫助
[00:13:52.920 --> 00:13:54.920]  終必叫我得救
[00:13:54.920 --> 00:13:56.920]  有很多人不明白
[00:13:56.920 --> 00:13:57.920]  為什麼保羅在說得救
[00:13:57.920 --> 00:13:58.920]  保羅還沒得救嗎
[00:13:58.920 --> 00:13:59.920]  這個不是
[00:13:59.920 --> 00:14:00.920]  菲勒比斯很有趣
[00:14:00.920 --> 00:14:01.920]  用了兩次得救這個字
[00:14:01.920 --> 00:14:03.920]  都不是那種普通的用法
[00:14:03.920 --> 00:14:05.920]  不是我們信耶穌
[00:14:05.920 --> 00:14:07.920]  得永生的那種得救
[00:14:07.920 --> 00:14:09.920]  保羅當然知道自己有永生
[00:14:09.920 --> 00:14:11.920]  這個得救是說什麼呢
[00:14:11.920 --> 00:14:13.920]  是說心情上的釋放
[00:14:13.920 --> 00:14:15.920]  即是安心
[00:14:15.920 --> 00:14:17.920]  就是我們剛才說的
[00:14:17.920 --> 00:14:19.920]  心裏有出人意外的平安
[00:14:19.920 --> 00:14:21.920]  保羅也是人
[00:14:21.920 --> 00:14:23.920]  保羅坐牢已經沒有自由
[00:14:23.920 --> 00:14:25.920]  又再聽見那些人在外面
[00:14:25.920 --> 00:14:27.920]  為了紛爭嫉妒的緣故
[00:14:27.920 --> 00:14:31.920]  動機去做傳神的福音
[00:14:31.920 --> 00:14:33.920]  換了你和我
[00:14:33.920 --> 00:14:35.920]  保羅其實也有很大的掙扎
[00:14:35.920 --> 00:14:37.920]  保羅不是聖人
[00:14:37.920 --> 00:14:39.920]  保羅不是為了開始就沒事
[00:14:39.920 --> 00:14:42.920]  他不是像那些說故事的和尚
[00:14:42.920 --> 00:14:44.920]  那麼禪師那麼高水準
[00:14:44.920 --> 00:14:45.920]  他們是人來的
[00:14:45.920 --> 00:14:46.920]  他們有掙扎的
[00:14:46.920 --> 00:14:48.920]  他們活的很不值得
[00:14:48.920 --> 00:14:50.920]  那怎麼樣
[00:14:50.920 --> 00:14:52.920]  心情上怎樣可以得救
[00:14:52.920 --> 00:14:54.920]  就在說這件事
[00:14:54.920 --> 00:14:56.920]  怎樣可以在心情上釋放
[00:14:56.920 --> 00:14:58.920]  得救的意思就是這樣
[00:14:58.920 --> 00:14:59.920]  保羅說有三件事
[00:14:59.920 --> 00:15:01.920]  那天晚上我們說的第一件事
[00:15:01.920 --> 00:15:03.920]  首先保羅在他自己的
[00:15:03.920 --> 00:15:05.920]  望著福音最終極
[00:15:05.920 --> 00:15:07.920]  只要福音被傳開
[00:15:07.920 --> 00:15:08.920]  我就歡喜
[00:15:08.920 --> 00:15:09.920]  並且還要歡喜
[00:15:09.920 --> 00:15:12.920]  一種完全看準終極目標
[00:15:12.920 --> 00:15:13.920]  放下心懷
[00:15:13.920 --> 00:15:14.920]  他也好我也好
[00:15:14.920 --> 00:15:15.920]  不要緊
[00:15:15.920 --> 00:15:17.920]  神的事功成就
[00:15:17.920 --> 00:15:18.920]  我們已經說過這個
[00:15:18.920 --> 00:15:19.920]  我們不再提了
