
[00:00:00.000 --> 00:00:02.000]  我們提思想就是
[00:11:51.440 --> 00:11:52.440]  各位頂節
[00:11:52.440 --> 00:11:53.440]  當我聽到這個見證的時候
[00:11:53.440 --> 00:11:54.440]  心裡就想起
[00:11:54.440 --> 00:11:56.440]  有些時候在侍奉裡
[00:11:56.440 --> 00:11:59.440]  我們可能會很盡力
[00:11:59.440 --> 00:12:02.440]  但如果我們不是按照神的心意
[00:12:02.440 --> 00:12:04.440]  尋求祂的力量
[00:12:04.440 --> 00:12:08.440]  很多時候不單只是侍配公伴
[00:12:08.440 --> 00:12:11.440]  可能是完全沒有果實
[00:12:11.440 --> 00:12:14.440]  但我們真的去尋求神的工作
[00:12:14.440 --> 00:12:16.440]  我們就看到神的作為
[00:12:16.440 --> 00:12:18.440]  在當中彰顯出來
[00:12:18.440 --> 00:12:20.440]  我相信不單單是侍奉方面
[00:12:20.440 --> 00:12:21.440]  在日常生活上
[00:12:21.440 --> 00:12:24.440]  大家經歷到求告神的時候
[00:12:24.440 --> 00:12:26.440]  神自己工作
[00:12:26.440 --> 00:12:28.440]  就給自己順利
[00:12:28.440 --> 00:12:30.440]  有一次剛好遇到一位姐妹
[00:12:30.440 --> 00:12:31.440]  她就不停跟我說
[00:12:31.440 --> 00:12:35.440]  施牧師順利平安 順利平安
[00:12:35.440 --> 00:12:36.440]  我心裡也接受
[00:12:36.440 --> 00:12:39.440]  我知道聖經所說敬畏神的
[00:12:39.440 --> 00:12:42.440]  神將順利賜給我們
[00:12:42.440 --> 00:12:44.440]  剛好前幾天有一群頂節妹
[00:12:44.440 --> 00:12:46.440]  初受浸來我家
[00:12:46.440 --> 00:12:49.440]  他們分享他們順著一些經過
[00:12:49.440 --> 00:12:51.440]  其中一位弟兄就分享
[00:12:51.440 --> 00:12:53.440]  他說在我初初接觸信仰的時候
[00:12:53.440 --> 00:12:55.440]  我自己開了一間車房
[00:12:55.440 --> 00:12:58.440]  是維修汽車的
[00:12:58.440 --> 00:13:00.440]  他說一段時間生意很差
[00:13:00.440 --> 00:13:02.440]  整個車房沒有車
[00:13:02.440 --> 00:13:04.440]  沒有生意 很焦急
[00:13:04.440 --> 00:13:07.440]  用很多方法都好像沒有改變
[00:13:07.440 --> 00:13:09.440]  後來就想起祈禱了
[00:13:09.440 --> 00:13:10.440]  要祈禱了
[00:13:10.440 --> 00:13:13.440]  因此就很認真地向神祈禱
[00:13:13.440 --> 00:13:14.440]  他說很奇妙
[00:13:14.440 --> 00:13:16.440]  不知為何祈禱之後
[00:13:16.440 --> 00:13:19.440]  突然電話聲響過不停
[00:13:19.440 --> 00:13:20.440]  過了幾天之後
[00:13:20.440 --> 00:13:22.440]  整個車房擺滿車
[00:13:22.440 --> 00:13:24.440]  等待維修
[00:13:24.440 --> 00:13:26.440]  他說在那個時候
[00:13:26.440 --> 00:13:29.440]  他突然間感受這位神是真實的
[00:13:29.440 --> 00:13:32.440]  求告祂的 祂會隨聽
[00:13:32.440 --> 00:13:34.440]  當然弟兄姊妹你明白
[00:13:34.440 --> 00:13:36.440]  神不是黃大仙
[00:13:36.440 --> 00:13:37.440]  你不要說神啊
[00:13:37.440 --> 00:13:38.440]  我的生意不是很好
[00:13:38.440 --> 00:13:40.440]  請祢給我一點生意
[00:13:40.440 --> 00:13:45.440]  神未必會按照你所希望的方式來答應你
[00:13:45.440 --> 00:13:48.440]  但你的祈禱神一定聽
[00:13:48.440 --> 00:13:50.440]  用祂的方式在祂的時候
[00:13:50.440 --> 00:13:53.440]  來去成全我們所求
[00:13:53.440 --> 00:13:56.440]  重要的就是你知道不是自己的努力
[00:13:56.440 --> 00:13:57.440]  不是自己的掙扎
[00:13:57.440 --> 00:14:00.440]  而是神在當中工作
[00:14:00.440 --> 00:14:03.440]  以致你可以領受神給你的祝福
[00:14:03.440 --> 00:14:06.440]  聖經第二節繼續這樣說
[00:14:06.440 --> 00:14:10.440]  「你們清晨早起 夜晚安歇
[00:14:10.440 --> 00:14:14.440]  吃勞碌得來的飯 本是枉然」
[00:14:14.440 --> 00:14:16.440]  你再多努力也好
[00:14:16.440 --> 00:14:18.440]  很早起床 很晚睡覺
[00:14:18.440 --> 00:14:20.440]  就算不吃不睡
[00:14:20.440 --> 00:14:22.440]  再多努力也好
[00:14:22.440 --> 00:14:26.440]  但都是在當中枉然工作
[00:14:26.440 --> 00:14:29.440]  大家知道很多時候香港人的工作時間很長
[00:14:29.440 --> 00:14:31.440]  有些外國來的朋友就說
[00:14:31.440 --> 00:14:35.440]  「你們香港人七點鐘下班了嗎?」
[00:14:35.440 --> 00:14:39.440]  七點鐘下班了嗎?
[00:14:39.440 --> 00:14:42.440]  七點鐘下班我相信是早了
[00:14:42.440 --> 00:14:44.440]  八點 九點下班
[00:14:44.440 --> 00:14:47.440]  很多人來說好像很正常
[00:14:47.440 --> 00:14:50.440]  香港人兩個字純粹描寫自己
[00:14:50.440 --> 00:14:53.440]  香港人很拼搏
[00:14:53.440 --> 00:14:55.440]  很拼搏
[00:14:55.440 --> 00:14:57.440]  但有些時候如果我們的拼搏
[00:14:57.440 --> 00:15:01.440]  不是按照神的旨意
[00:15:01.440 --> 00:15:06.440]  我們的拼搏很可能會徒然
[00:15:06.440 --> 00:15:07.440]  如果不是按照神的心意
[00:15:07.440 --> 00:15:10.440]  多少個勞苦 多少個努力
[00:15:10.440 --> 00:15:12.440]  始終是徒然的
[00:15:12.440 --> 00:15:13.440]  當然我們這樣說的時候
[00:15:13.440 --> 00:15:15.440]  不是說基督徒不需要工作
[00:15:15.440 --> 00:15:17.440]  我們不需要努力
[00:15:17.440 --> 00:15:19.440]  神都是一位工作的神
[00:15:19.440 --> 00:15:22.440]  因為上帝一開始聖經所說
[00:15:22.440 --> 00:15:26.440]  祂就創造天地 六日作工創造天地
[00:15:26.440 --> 00:15:28.440]  但當神工作的時候
[00:15:28.440 --> 00:15:31.440]  祂是按照一個屬靈的原則
[00:15:31.440 --> 00:15:37.440]  按照公義 按照慈愛 按照憐憫來工作
[00:15:37.440 --> 00:15:39.440]  因此今天當我們來到去工作的時候
[00:15:39.440 --> 00:15:42.440]  按照神的原則工作
[00:15:42.440 --> 00:15:45.440]  我們就可以無福
[00:15:45.440 --> 00:15:46.440]  如果你憑你的意思
[00:15:46.440 --> 00:15:48.440]  按照人的方式
[00:15:48.440 --> 00:15:50.440]  按照一些詭詐的手段
[00:15:50.440 --> 00:15:55.440]  這一切就會變成草木和街
[00:15:55.440 --> 00:15:57.440]  因此聖經很清楚說
[00:15:57.440 --> 00:15:58.440]  我們要留心
[00:15:58.440 --> 00:15:59.440]  我們就算多麼努力
[00:15:59.440 --> 00:16:04.440]  如果不是出於神 都是枉然的
[00:16:04.440 --> 00:16:05.440]  我最近讀了一段聖經
[00:16:05.440 --> 00:16:06.440]  心裏很受感動
[00:16:06.440 --> 00:16:09.440]  就是前面詩篇十七篇第五節
[00:16:09.440 --> 00:16:11.440]  我請大家揭一揭前面
[00:16:11.440 --> 00:16:19.440]  在詩篇十七篇
[00:16:19.440 --> 00:16:25.440]  十七篇第五節
[00:16:25.440 --> 00:16:27.440]  聖經這樣說
[00:16:27.440 --> 00:16:31.440]  我的腳踏定了你的路徑
[00:16:31.440 --> 00:16:34.440]  我的兩腳未曾滑跌
[00:16:34.440 --> 00:16:38.440]  當人的腳踏定在神的路上
[00:16:38.440 --> 00:16:42.440]  不是自己的路 不是世俗的路
[00:16:42.440 --> 00:16:44.440]  不是血氣的路
[00:16:44.440 --> 00:16:46.440]  踏定在神的路上
[00:16:46.440 --> 00:16:48.440]  按祂的旨意行事
[00:16:48.440 --> 00:16:52.440]  因此祂經驗到未曾滑跌
[00:16:52.440 --> 00:16:54.440]  沒有了的時候會有些搖擺
[00:16:54.440 --> 00:16:55.440]  但是不至於滑跌
[00:16:55.440 --> 00:17:00.440]  因為神在當中保守引導著我們人生的路
[00:17:00.440 --> 00:17:02.440]  因此各位弟兄姊妹
[00:17:02.440 --> 00:17:03.440]  聖經所說
[00:17:03.440 --> 00:17:05.440]  我們要明白神的旨意如何
[00:17:05.440 --> 00:17:07.440]  不要做糊塗人
[00:17:07.440 --> 00:17:09.440]  明白祂的旨意
[00:17:09.440 --> 00:17:10.440]  行在祂的旨意當中
[00:17:10.440 --> 00:17:12.440]  就蒙受神所賜福
[00:17:12.440 --> 00:17:15.440]  就不至於枉然
[00:17:15.440 --> 00:17:18.440]  我剛才提及我去了
[00:17:18.440 --> 00:17:22.440]  奧塔華和滿地可當地的教會廣島
[00:17:22.440 --> 00:17:23.440]  在滿地可的地方
[00:17:23.440 --> 00:17:26.440]  我看到有一間滿地可華人宣道會
[00:17:26.440 --> 00:17:29.440]  大家有些可能認識
[00:17:29.440 --> 00:17:31.440]  這間教會是那間武堂
[00:17:31.440 --> 00:17:33.440]  我去到當中廣島的時候
[00:17:33.440 --> 00:17:35.440]  就發覺那間很漂亮的
[00:17:35.440 --> 00:17:37.440]  很華麗的大禮拜堂
[00:17:37.440 --> 00:17:41.440]  是大概八九十年之前興建的
