
[00:00:00.000 --> 00:00:02.520]  今天是教會的家庭主日
[00:04:39.600 --> 00:04:46.600]  突然間見到小康出來了
[00:04:46.600 --> 00:04:49.600]  小康怎麼胖了
[00:04:49.600 --> 00:04:51.600]  不見你兩個星期
[00:04:51.600 --> 00:04:54.600]  健康很多
[00:04:54.600 --> 00:04:55.600]  就問他
[00:04:55.600 --> 00:04:56.600]  你以前有沒有打機?
[00:04:56.600 --> 00:04:59.600]  那次爸爸媽媽有沒有罰你?
[00:04:59.600 --> 00:05:01.600]  他說那天打機
[00:05:01.600 --> 00:05:03.600]  當然是超過一個小時
[00:05:03.600 --> 00:05:04.600]  我不理那麼多
[00:05:04.600 --> 00:05:05.600]  一邊打一邊打
[00:05:05.600 --> 00:05:07.600]  超過一個半小時
[00:05:07.600 --> 00:05:09.600]  在那時候爸爸媽媽就說
[00:05:09.600 --> 00:05:14.600]  好,以後那兩天你就不准打了
[00:05:14.600 --> 00:05:16.600]  我以為他們只是說說
[00:05:16.600 --> 00:05:17.600]  原來他們真的這樣
[00:05:17.600 --> 00:05:20.600]  第二天我的機都被他們收了
[00:05:20.600 --> 00:05:22.600]  之後你怎樣?
[00:05:22.600 --> 00:05:23.600]  他就說
[00:05:23.600 --> 00:05:26.600]  我大哭,發脾氣
[00:05:26.600 --> 00:05:29.600]  他們是不是給你機玩?
[00:05:29.600 --> 00:05:31.600]  他們都不肯拿出來
[00:05:31.600 --> 00:05:33.600]  他們很堅持
[00:05:33.600 --> 00:05:35.600]  我知道糟糕了
[00:05:35.600 --> 00:05:37.600]  以後一定不能打太多
[00:05:37.600 --> 00:05:40.600]  否則以後就不能玩了
[00:05:40.600 --> 00:05:45.600]  所以將來我一天最多打一個小時
[00:05:45.600 --> 00:05:47.600]  你不就很不開心?
[00:05:47.600 --> 00:05:50.600]  我說一點點
[00:05:50.600 --> 00:05:51.600]  不過都不錯
[00:05:51.600 --> 00:05:53.600]  我現在不用擔心
[00:05:53.600 --> 00:05:55.600]  不用怕自己忍不住
[00:05:55.600 --> 00:05:58.600]  一天最多打一個小時
[00:05:58.600 --> 00:05:59.600]  這樣嗎?
[00:05:59.600 --> 00:06:02.600]  你是不是都很開心?
[00:06:02.600 --> 00:06:04.600]  爸爸媽媽都很疼我
[00:06:04.600 --> 00:06:06.600]  還有,現在我有時間
[00:06:06.600 --> 00:06:08.600]  可以玩其他東西了
[00:06:08.600 --> 00:06:11.600]  你的足球還在嗎?
[00:06:11.600 --> 00:06:14.600]  還有,我也想吃那些靚草
[00:06:14.600 --> 00:06:17.600]  可不可以拿回來給我吃?
[00:06:17.600 --> 00:06:19.600]  好,那跟你一起去吃草吧
[00:06:19.600 --> 00:06:23.600]  然後,你上次說
[00:06:23.600 --> 00:06:26.600]  你和爸爸媽媽開什麼會?
[00:06:26.600 --> 00:06:28.600]  你這麼快就忘了?
[00:06:28.600 --> 00:06:30.600]  開家庭會議
[00:06:30.600 --> 00:06:33.600]  等我回去
[00:06:33.600 --> 00:06:38.600]  也叫爸爸媽媽先開會
[00:06:38.600 --> 00:06:40.600]  故事說完了
[00:06:40.600 --> 00:06:51.600]  聖經告訴我們
[00:06:51.600 --> 00:06:55.600]  教養孩童使他們走當行的路
[00:06:55.600 --> 00:06:57.600]  是要經過教養
[00:06:57.600 --> 00:06:59.600]  讓他們能夠知道當行的路
[00:06:59.600 --> 00:07:02.600]  道路都不偏移
[00:07:02.600 --> 00:07:05.600]  父母給我們的教導
[00:07:05.600 --> 00:07:08.600]  是寶貴和重要的
[00:07:08.600 --> 00:07:10.600]  我們今天再思想聖經的說話
[00:07:10.600 --> 00:07:13.600]  大家再一起有一點點的祈禱
[00:07:13.600 --> 00:07:22.600]  天父,我們感謝祢賜給我們家庭
[00:07:22.600 --> 00:07:24.600]  我們知道是祢定義
[00:07:24.600 --> 00:07:28.600]  讓家庭成為我們生命的祝福
[00:07:28.600 --> 00:07:30.600]  主,我們在過程中
[00:07:30.600 --> 00:07:32.600]  或許會有一些難處
[00:07:32.600 --> 00:07:35.600]  但主,我們在祢面前仰望
[00:07:35.600 --> 00:07:38.600]  求祢施恩於我們的家庭
[00:07:38.600 --> 00:07:42.600]  讓我們可以成為別人的祝福
[00:07:42.600 --> 00:07:44.600]  作父母的,主,祢恩待我們
[00:07:44.600 --> 00:07:47.600]  讓我們憑著祢所賜的智慧
[00:07:47.600 --> 00:07:50.600]  忍耐和誠實的愛心
[00:07:50.600 --> 00:07:52.600]  能夠真正帶領孩子們
[00:07:52.600 --> 00:07:54.600]  按著祢的真理成長
[00:07:54.600 --> 00:07:58.600]  以致我們家庭在祢面前蒙恩
[00:07:58.600 --> 00:08:00.600]  主,我們今天再思想祢的說話
[00:08:00.600 --> 00:08:04.600]  求祢的聖靈再一次指教我們
[00:08:04.600 --> 00:08:08.600]  讓我們心靈裡知道祢的仁度
[00:08:08.600 --> 00:08:10.600]  我們祈禱等候
[00:08:10.600 --> 00:08:13.600]  奉耶穌聖名求,阿們
[00:08:13.600 --> 00:08:16.600]  我們今天思想的題目就是
[00:08:16.600 --> 00:08:19.600]  愛與管教
[00:08:19.600 --> 00:08:22.600]  在家庭生活當中有很多方面的學習
[00:08:22.600 --> 00:08:25.600]  其中一方面就是關於管教的道理
[00:08:25.600 --> 00:08:28.600]  今天我們比較集中思想這個重點
[00:08:28.600 --> 00:08:30.600]  當然很多人會覺得
[00:08:30.600 --> 00:08:34.600]  愛與管教是矛盾的概念
[00:08:34.600 --> 00:08:37.600]  覺得如果你愛你的家人、孩子
[00:08:37.600 --> 00:08:39.600]  你就不應該管教他們
[00:08:39.600 --> 00:08:41.600]  給他們多一點自由
[00:08:41.600 --> 00:08:43.600]  但如果回看聖經的時候
[00:08:43.600 --> 00:08:45.600]  你會發覺聖經很清楚
[00:08:45.600 --> 00:08:48.600]  將愛與管教並列在一起
[00:08:48.600 --> 00:08:51.600]  而且是相連的概念
[00:08:51.600 --> 00:08:54.600]  愛因此管教
[00:08:54.600 --> 00:08:56.600]  是不會分割開的
[00:08:56.600 --> 00:08:58.600]  如果你記得聖經希伯來書第十二章
[00:08:58.600 --> 00:09:00.600]  裡面有句很重要的話
[00:09:00.600 --> 00:09:03.600]  提及神對人的管教
[00:09:03.600 --> 00:09:05.600]  十二章其中的第六節就說
[00:09:05.600 --> 00:09:10.600]  因為主所愛的,主必管教
[00:09:10.600 --> 00:09:14.600]  主所愛的,他就會去管教
[00:09:14.600 --> 00:09:19.600]  也會去責備那些他所收納的兒子
[00:09:19.600 --> 00:09:21.600]  神以我們為他們的兒女
[00:09:21.600 --> 00:09:24.600]  用父親兒女的關係
[00:09:24.600 --> 00:09:27.600]  表達我們與孩子的關係
[00:09:27.600 --> 00:09:29.600]  而提醒我們
[00:09:29.600 --> 00:09:34.600]  管教的,是表示神所愛的
[00:09:34.600 --> 00:09:37.600]  今天大家接受
[00:09:37.600 --> 00:09:40.600]  我們會有很多不同的聲音
[00:09:40.600 --> 00:09:44.600]  我們安然繼續思想聖經的說話
[00:09:44.600 --> 00:09:46.600]  大家揭開聖經一次
[00:09:46.600 --> 00:09:49.600]  我們揭開聖經的真言
[00:09:49.600 --> 00:09:52.600]  先揭開真言書
[00:09:52.600 --> 00:10:01.600]  其中的第十三章
[00:10:01.600 --> 00:10:11.600]  是真言的第十三章第二十四節
[00:10:11.600 --> 00:10:13.600]  在聖經真言裡面有很多經文提及
[00:10:13.600 --> 00:10:15.600]  關於管教的道理
[00:10:15.600 --> 00:10:19.600]  其中一節在十三章二十四節這樣說
[00:10:19.600 --> 00:10:24.600]  「不用長責打兒子的是恨惡他
[00:10:24.600 --> 00:10:29.600]  愛兒子的必對他勤加管教」
[00:10:29.600 --> 00:10:31.600]  聖經所說的長
[00:10:31.600 --> 00:10:35.600]  並不是說暴力的一種責打
[00:10:35.600 --> 00:10:39.600]  是表達一種帶著權柄的領導
[00:10:39.600 --> 00:10:41.600]  領導著孩子
[00:10:41.600 --> 00:10:44.600]  適當地讓他有責打
[00:10:44.600 --> 00:10:46.600]  如果不是這樣做
[00:10:46.600 --> 00:10:48.600]  其實是恨惡他
[00:10:48.600 --> 00:10:49.600]  縱容他
[00:10:49.600 --> 00:10:51.600]  放任他
[00:10:51.600 --> 00:10:53.600]  但是愛兒子那些
[00:10:53.600 --> 00:10:57.600]  是會必然對他勤加管教
[00:10:57.600 --> 00:11:00.600]  然後你發覺聖經將愛和管教
[00:11:00.600 --> 00:11:02.600]  是連繫在一起
[00:11:02.600 --> 00:11:05.600]  是愛的一種表達的方式
[00:11:05.600 --> 00:11:08.600]  當聖經提到愛的管教的時候
[00:11:08.600 --> 00:11:11.600]  當然管教的方式要恰當
[00:11:11.600 --> 00:11:15.600]  但如果說我們不懂得怎樣教
[00:11:15.600 --> 00:11:16.600]  無論你自己的孩子
[00:11:16.600 --> 00:11:18.600]  或者你將來的孩子
[00:11:18.600 --> 00:11:22.600]  又或者你正在幫助的兒童少年
[00:11:22.600 --> 00:11:23.600]  如果你說我不懂得教
[00:11:23.600 --> 00:11:26.600]  因此就放棄去管教
[00:11:26.600 --> 00:11:30.600]  這裡是等於不愛你的孩子
[00:11:30.600 --> 00:11:33.600]  愛你的孩子是會勤於管教
[00:11:33.600 --> 00:11:36.600]  正如聖經所勉勵我們所作
[00:11:36.600 --> 00:11:38.600]  當然在英國的年代
[00:11:38.600 --> 00:11:40.600]  很多父母很怕管教孩子
[00:11:40.600 --> 00:11:42.600]  因為小朋友有時候會有
[00:11:42.600 --> 00:11:45.600]  很強烈的一種情緒反應
[00:11:45.600 --> 00:11:47.600]  大哭大叫
[00:11:47.600 --> 00:11:49.600]  有時候避開這些事情就算了
[00:11:49.600 --> 00:11:51.600]  算了,由他吧
[00:11:51.600 --> 00:11:54.600]  再加上今天很多流行的
[00:11:54.600 --> 00:11:55.600]  心理學的觀念
[00:11:55.600 --> 00:11:59.600]  覺得如果你想小朋友有更多的創意
[00:11:59.600 --> 00:12:02.600]  就讓他可以自由發揮
[00:12:02.600 --> 00:12:03.600]  他有什麼表現
[00:12:03.600 --> 00:12:06.600]  讓他自己慢慢調整
[00:12:06.600 --> 00:12:07.600]  他懂得了
[00:12:07.600 --> 00:12:12.600]  因此將放任和自由混亂了
[00:12:12.600 --> 00:12:14.600]  不作任何的管教
[00:12:14.600 --> 00:12:17.600]  就所謂讓他自由發揮
[00:12:17.600 --> 00:12:19.600]  因此很多這些觀念影響
[00:12:19.600 --> 00:12:21.600]  很多時候做父母
[00:12:21.600 --> 00:12:24.600]  都很怕作出一些應該有的管教
[00:12:24.600 --> 00:12:27.600]  但聖經裡面是清楚表述到
[00:12:27.600 --> 00:12:29.600]  一個很清楚的方向
[00:12:29.600 --> 00:12:32.600]  愛是會作出管教的
[00:12:32.600 --> 00:12:34.600]  當然有些人會覺得
[00:12:34.600 --> 00:12:36.600]  小朋友不喜歡我們責怪他們
[00:12:36.600 --> 00:12:39.600]  或者有什麼適當的管教
[00:12:39.600 --> 00:12:41.600]  但你會覺得很奇怪
[00:12:41.600 --> 00:12:43.600]  因為有很多不同的研究發現
[00:12:43.600 --> 00:12:47.600]  結論是剛剛相反的
[00:12:47.600 --> 00:12:49.600]  在美國有一個全國性的調查
[00:12:49.600 --> 00:12:51.600]  調查很多少年人
[00:12:51.600 --> 00:12:52.600]  問他們一個問題就是
[00:12:52.600 --> 00:12:55.600]  你希望父母怎樣幫助你
[00:12:55.600 --> 00:12:58.600]  成為你想成為的人呢?
[00:12:58.600 --> 00:13:01.600]  兩條問題讓他選一條
[00:13:01.600 --> 00:13:03.600]  第一,如果爸爸媽媽
[00:13:03.600 --> 00:13:06.600]  買你喜歡買的東西
[00:13:06.600 --> 00:13:08.600]  讓你做你想做的事情
[00:13:08.600 --> 00:13:13.600]  完全不會設下任何的規矩給你
[00:13:13.600 --> 00:13:18.600]  第二,父母會為你設立一些規矩
[00:13:18.600 --> 00:13:21.600]  他會留意你和哪些人交往
[00:13:21.600 --> 00:13:24.600]  也參與在你的生活上
[00:13:24.600 --> 00:13:25.600]  你喜歡選擇誰
[00:13:25.600 --> 00:13:30.600]  達到你想達到要做的人呢?
[00:13:30.600 --> 00:13:32.600]  我們以為第一條問題
[00:13:32.600 --> 00:13:34.600]  應該很多人選擇
[00:13:34.600 --> 00:13:35.600]  買我想買的東西
[00:13:35.600 --> 00:13:38.600]  讓我做我想做的事情
[00:13:38.600 --> 00:13:42.600]  但結果發現只有23%的人
[00:13:42.600 --> 00:13:45.600]  這些少年人會選擇第一條
[00:13:45.600 --> 00:13:47.600]  77%的人會選擇
[00:13:47.600 --> 00:13:52.600]  我希望父母為我設定一些規矩
[00:13:52.600 --> 00:13:55.600]  他會關心我和哪些人交往
[00:13:55.600 --> 00:13:58.600]  而大多數的少年兒童
[00:13:58.600 --> 00:14:01.600]  他們希望父母這樣做
[00:14:01.600 --> 00:14:03.600]  當然很多孩子成長的時候
[00:14:03.600 --> 00:14:05.600]  他們希望有自由
[00:14:05.600 --> 00:14:08.600]  希望自己能夠尋找到自己的身份
[00:14:08.600 --> 00:14:14.600]  這兩個因素是重要孩子的尋索對象
[00:14:14.600 --> 00:14:17.600]  但表面上你聽他們說的時候
[00:14:17.600 --> 00:14:20.600]  你會發覺他們不太想爸爸媽媽管他們
[00:14:20.600 --> 00:14:22.600]  甚至稍為管一管
[00:14:22.600 --> 00:14:24.600]  就好像有些激烈的反應
[00:14:24.600 --> 00:14:27.600]  但事實上再小心去了解的時候
[00:14:27.600 --> 00:14:29.600]  發覺很多孩子的內心
[00:14:29.600 --> 00:14:33.600]  是渴望有一位有慈愛
[00:14:33.600 --> 00:14:39.600]  有堅定的父母來管教他們
[00:14:39.600 --> 00:14:43.600]  我記得一位母親分享她自己的情況
[00:14:43.600 --> 00:14:46.600]  她的女兒十三四歲了
[00:14:46.600 --> 00:14:48.600]  有一次問媽媽
[00:14:48.600 --> 00:14:50.600]  媽媽我想和同學去露營
[00:14:50.600 --> 00:14:52.600]  你讓我去吧
[00:14:52.600 --> 00:14:53.600]  媽媽就問多一點
[00:14:53.600 --> 00:14:54.600]  和誰去?
[00:14:54.600 --> 00:14:56.600]  我和同學去
[00:14:56.600 --> 00:14:58.600]  男孩女孩
[00:14:58.600 --> 00:14:59.600]  我有兩個女孩
[00:14:59.600 --> 00:15:01.600]  其他全部是男孩
[00:15:01.600 --> 00:15:03.600]  男孩是你認識嗎?
[00:15:03.600 --> 00:15:04.600]  有兩個是同學
[00:15:04.600 --> 00:15:06.600]  其他是同學的朋友
[00:15:06.600 --> 00:15:08.600]  不認識的
[00:15:08.600 --> 00:15:10.600]  只是認識同學
[00:15:10.600 --> 00:15:14.600]  媽媽說去那裡露營?
[00:15:14.600 --> 00:15:16.600]  她再說
[00:15:16.600 --> 00:15:22.600]  媽媽聽的時候就知道情況不是很安全
[00:15:22.600 --> 00:15:27.600]  她說女兒這次露營你不適合去
[00:15:27.600 --> 00:15:29.600]  這些你不認識的朋友
[00:15:29.600 --> 00:15:30.600]  到時會怎樣來到去
[00:15:30.600 --> 00:15:34.600]  大家相處也有些危險性
[00:15:34.600 --> 00:15:36.600]  就不讓她去
[00:15:36.600 --> 00:15:38.600]  女兒聽完之後很不開心
[00:15:38.600 --> 00:15:39.600]  大哭
[00:15:39.600 --> 00:15:41.600]  然後發鼻氣
[00:15:41.600 --> 00:15:42.600]  進了自己的房間
[00:15:42.600 --> 00:15:44.600]  把門也打開
[00:15:44.600 --> 00:15:46.600]  媽媽很難過
[00:15:46.600 --> 00:15:49.600]  但知道要這樣決定
[00:15:49.600 --> 00:15:51.600]  但奇怪過了幾天之後
[00:15:51.600 --> 00:15:53.600]  突然有一天跟媽媽說
[00:15:53.600 --> 00:15:56.600]  媽媽
[00:15:56.600 --> 00:16:00.600]  多謝你那天不讓我去
[00:16:00.600 --> 00:16:01.600]  媽媽說
[00:16:01.600 --> 00:16:04.600]  你不是叫我讓你去嗎?
[00:16:04.600 --> 00:16:06.600]  她說其實我也很害怕
[00:16:06.600 --> 00:16:08.600]  我也知道不是很好
[00:16:08.600 --> 00:16:10.600]  不過如果不去
[00:16:10.600 --> 00:16:13.600]  同學們會笑死我
[00:16:13.600 --> 00:16:15.600]  所以我不知道怎樣決定
[00:16:15.600 --> 00:16:20.600]  但幸好你不讓我去
[00:16:20.600 --> 00:16:22.600]  有些時候很多孩子
[00:16:22.600 --> 00:16:27.600]  當他見到父母發揮他們的管教角色的時候
[00:16:27.600 --> 00:16:30.600]  他們反而覺得安全
[00:16:30.600 --> 00:16:33.600]  反而知道有一個方向
[00:16:33.600 --> 00:16:38.600]  也知道是一條平安的路上
[00:16:38.600 --> 00:16:41.600]  當父母面對這些處境的時候
[00:16:41.600 --> 00:16:43.600]  怎樣按著神秘的引導
[00:16:43.600 --> 00:16:45.600]  適當地去作教導
[00:16:45.600 --> 00:16:49.600]  其實是弟弟內心是歡喜的
[00:16:49.600 --> 00:16:51.600]  或者我們看回聖經
[00:16:51.600 --> 00:16:54.600]  我們剛才讀過的《撒慕爾記》上的經文
[00:16:54.600 --> 00:16:56.600]  這段經文有很多重點
[00:16:56.600 --> 00:16:59.600]  我們集中在其中父子的相處上
[00:16:59.600 --> 00:17:02.600]  一起來思想
[00:17:02.600 --> 00:17:05.600]  沒錯,我們需要留心去愛
[00:17:05.600 --> 00:17:08.600]  其中的表達是管教
[00:17:08.600 --> 00:17:10.600]  你也看到很多例子
[00:17:10.600 --> 00:17:14.600]  如果不能幫孩子守規矩
[00:17:14.600 --> 00:17:17.600]  就無從管教
[00:17:17.600 --> 00:17:21.600]  在第二章《撒慕爾記》上的第十二節
[00:17:21.600 --> 00:17:23.600]  當時以來的兩個兒子
[00:17:23.600 --> 00:17:26.600]  聖經說他們是無賴
[00:17:26.600 --> 00:17:28.600]  一個很強的字眼
[00:17:28.600 --> 00:17:32.600]  但無賴是因為他們不尊重耶和華
[00:17:32.600 --> 00:17:35.600]  也不懂得尊重人
[00:17:35.600 --> 00:17:36.600]  第十三節說到
[00:17:36.600 --> 00:17:41.600]  也不理會當時祭司待人們的規矩
[00:17:41.600 --> 00:17:44.600]  聖經說到這兩個祭司的兒子
[00:17:44.600 --> 00:17:46.600]  竟然是不認識神的
[00:17:46.600 --> 00:17:49.600]  你看看和學本第十二節
[00:17:49.600 --> 00:17:52.600]  這個不尊敬神
[00:17:52.600 --> 00:17:58.600]  原來的文字直譯是不認識神
[00:17:58.600 --> 00:18:00.600]  或者你覺得奇怪
[00:18:00.600 --> 00:18:02.600]  在基督徒的家庭
[00:18:02.600 --> 00:18:05.600]  竟然會不認識神
[00:18:05.600 --> 00:18:08.600]  為什麼自小父母沒有跟他們說
[00:18:08.600 --> 00:18:11.600]  關於神的事情呢?
[00:18:11.600 --> 00:18:14.600]  為什麼他們會不認識神呢?
[00:18:14.600 --> 00:18:17.600]  沒錯,今天也有很多的基督徒
[00:18:17.600 --> 00:18:19.600]  都是很小心地幫助孩子
[00:18:19.600 --> 00:18:21.600]  自小認識上帝
[00:18:21.600 --> 00:18:23.600]  但有些時候
[00:18:23.600 --> 00:18:27.600]  自己裡面的價值觀念沒有留意
[00:18:27.600 --> 00:18:29.600]  孩子知道你帶他回教會
[00:18:29.600 --> 00:18:32.600]  但看得出你的行為
[00:18:32.600 --> 00:18:34.600]  表達出那種價值觀
[00:18:34.600 --> 00:18:38.600]  和你口中所說的不同
[00:18:38.600 --> 00:18:41.600]  一個爸爸見到兒子
[00:18:41.600 --> 00:18:43.600]  星期一要考試了
[00:18:43.600 --> 00:18:45.600]  星期六還沒讀好書
[00:18:45.600 --> 00:18:48.600]  看到他好像整本書都還沒讀
[00:18:48.600 --> 00:18:49.600]  就跟兒子說
[00:18:49.600 --> 00:18:52.600]  兒子,這麼多書還沒讀
[00:18:52.600 --> 00:18:54.600]  用心考好成績
[00:18:54.600 --> 00:18:56.600]  明天不用回教會了
[00:18:56.600 --> 00:18:59.600]  用心明天早上繼續讀書
[00:18:59.600 --> 00:19:00.600]  兒子說,好啊
[00:19:00.600 --> 00:19:02.600]  讀不讀書是另一回事
[00:19:02.600 --> 00:19:04.600]  不過多點時間在家裡
[00:19:04.600 --> 00:19:06.600]  或者多點時間玩
[00:19:06.600 --> 00:19:09.600]  他一聽到就知道
[00:19:09.600 --> 00:19:12.600]  爸爸重視他的成績
[00:19:12.600 --> 00:19:17.600]  比他回教會認識上帝多
[00:19:17.600 --> 00:19:18.600]  在他的心裡
[00:19:18.600 --> 00:19:20.600]  他馬上分辨到
[00:19:20.600 --> 00:19:21.600]  在父母的心中
[00:19:21.600 --> 00:19:25.600]  誰是重要,誰是次要
[00:19:25.600 --> 00:19:30.600]  突然間弟弟有一點表達
[00:19:30.600 --> 00:19:32.600]  我不回教會了
[00:19:32.600 --> 00:19:34.600]  然後爸爸媽媽說
[00:19:34.600 --> 00:19:36.600]  好了,你不用回了
[00:19:36.600 --> 00:19:39.600]  然後跟其他人說
[00:19:39.600 --> 00:19:42.600]  兒子不想回了
[00:19:42.600 --> 00:19:44.600]  究竟是他不想回
[00:19:44.600 --> 00:19:49.600]  還是你覺得他不一定要回
[00:19:49.600 --> 00:19:52.600]  當然回教會是一件事
[00:19:52.600 --> 00:19:54.600]  但更重要的是表達
[00:19:54.600 --> 00:19:55.600]  是否能夠留意
[00:19:55.600 --> 00:19:58.600]  真的幫助他去認識神
[00:19:58.600 --> 00:20:03.600]  以認識神為他最重要的方向
[00:20:03.600 --> 00:20:05.600]  我們純純讀《新命記》第六章
[00:20:05.600 --> 00:20:06.600]  大家都會記得
[00:20:06.600 --> 00:20:07.600]  第六章說到
[00:20:07.600 --> 00:20:10.600]  父母要殷勤教導子女
