
[00:00:00.000 --> 00:00:03.600]  耶穌在地上傳道的日子
[00:01:45.880 --> 00:01:49.880]  究竟大家看到會想起什麼的人呢
[00:01:49.880 --> 00:01:51.320]  就是施洗約翰
[00:01:51.320 --> 00:01:54.240]  施洗約翰在約旦河裏面
[00:01:54.240 --> 00:01:56.240]  去為群眾去受洗
[00:01:56.240 --> 00:01:57.560]  而施洗約翰
[00:01:57.560 --> 00:02:00.520]  可以說我們從聖經的角度去理解
[00:02:00.520 --> 00:02:02.680]  他就是耶穌的先鋒
[00:02:02.680 --> 00:02:04.200]  施洗約翰是怎樣死的
[00:02:04.200 --> 00:02:06.160]  大家記不記得
[00:02:06.160 --> 00:02:08.840]  施洗約翰是怎樣死的
[00:02:08.840 --> 00:02:11.760]  就是他當時去指責
[00:02:11.760 --> 00:02:14.400]  當時一個叫分封的王希律
[00:02:14.400 --> 00:02:17.600]  他娶了一個兄弟的妻
[00:02:17.600 --> 00:02:18.800]  叫希羅底
[00:02:18.800 --> 00:02:23.480]  希律娶了他的兄弟
[00:02:23.480 --> 00:02:25.000]  肥烈的妻希羅底
[00:02:25.000 --> 00:02:27.240]  施洗約翰就指責他
[00:02:27.240 --> 00:02:29.240]  你這樣做是不對的
[00:02:29.240 --> 00:02:31.240]  因著這樣的緣故
[00:02:31.240 --> 00:02:37.280]  施洗約翰就被希律去捉了
[00:02:37.280 --> 00:02:39.280]  最後也因為這樣的緣故
[00:02:39.280 --> 00:02:40.600]  而失去了生命
[00:02:40.600 --> 00:02:45.040]  就是指責當時的希律
[00:02:45.040 --> 00:02:46.240]  就是分封的王
[00:02:46.240 --> 00:02:47.920]  在一個結婚的事上
[00:02:47.920 --> 00:02:49.920]  再出了問題
[00:02:49.920 --> 00:02:51.920]  可能這個試探就是
[00:02:51.920 --> 00:02:54.920]  法利塞人希望藉著
[00:02:54.920 --> 00:02:56.440]  問耶穌的問題
[00:02:56.440 --> 00:03:01.640]  讓耶穌去重蹈施洗約翰的路
[00:03:01.640 --> 00:03:03.840]  這是更大的
[00:03:03.840 --> 00:03:08.240]  可以說更深遠的一個試探
[00:03:08.240 --> 00:03:10.240]  而這個試探
[00:03:10.240 --> 00:03:11.520]  就是問耶穌
[00:03:11.520 --> 00:03:17.160]  究竟人是不是給一個優先
[00:03:17.160 --> 00:03:18.560]  給一個太太
[00:03:18.560 --> 00:03:19.960]  就可以優先呢
[00:03:19.960 --> 00:03:21.160]  其實這個根據就在
[00:03:21.160 --> 00:03:23.680]  《新命記》第24章
[00:03:23.680 --> 00:03:25.800]  《新命記》第24章第一節說
[00:03:25.800 --> 00:03:28.040]  人若娶妻以後
[00:03:28.040 --> 00:03:30.880]  見他有什麼不合理的事
[00:03:30.880 --> 00:03:31.920]  不喜於他
[00:03:31.920 --> 00:03:33.680]  就可以寫休書
[00:03:33.680 --> 00:03:35.680]  交在他手中
[00:03:35.680 --> 00:03:39.080]  打發他離開夫家
[00:03:39.080 --> 00:03:42.040]  這裡摩西說是不合理的事
[00:03:42.040 --> 00:03:43.360]  可以優先了
[00:03:43.360 --> 00:03:46.680]  這裡沒有清楚說什麼是不合理的事
[00:03:46.680 --> 00:03:50.080]  第一這裡是說男和女
[00:03:50.080 --> 00:03:55.280]  當時是一個男性的世界
[00:03:55.280 --> 00:03:56.880]  一個文化裡面
[00:03:56.880 --> 00:03:58.680]  就是在什麼情況裡面
[00:03:58.680 --> 00:04:01.800]  一個男人可以休了一個女人
[00:04:01.800 --> 00:04:03.800]  或者和他離婚呢
[00:04:03.800 --> 00:04:05.800]  這裡摩西說
[00:04:05.800 --> 00:04:07.800]  他有不合理的事
[00:04:07.800 --> 00:04:09.800]  什麼是不合理呢
[00:04:09.800 --> 00:04:11.160]  在猶太人當中
[00:04:11.160 --> 00:04:14.080]  分了兩個極端
[00:04:14.080 --> 00:04:15.880]  最少有兩個極端不同的看法
[00:04:15.880 --> 00:04:17.880]  第一就是
[00:04:17.880 --> 00:04:21.480]  不合理的事是指一些犯奸淫的事
[00:04:21.480 --> 00:04:24.680]  就是和太太在一些
[00:04:24.680 --> 00:04:26.680]  可能有婚外情
[00:04:26.680 --> 00:04:29.280]  和其他人有婚外的性行為
[00:04:29.280 --> 00:04:30.880]  就可以休了她
[00:04:30.880 --> 00:04:32.480]  可以離開了
[00:04:32.480 --> 00:04:33.680]  可以離婚了
[00:04:33.680 --> 00:04:36.280]  這是一個解釋
[00:04:36.280 --> 00:04:38.880]  另一個比較好心的解釋是怎樣呢
[00:04:38.880 --> 00:04:40.680]  就是說只要太太
[00:04:40.680 --> 00:04:42.680]  她煮飯煮得不太好
[00:04:42.680 --> 00:04:44.080]  你都可以休了她
[00:04:44.080 --> 00:04:47.680]  嘩!真是挺鬆的
[00:04:47.680 --> 00:04:49.880]  如果今天丈夫和太太說
[00:04:49.880 --> 00:04:50.880]  你煮飯煮得不太好
[00:04:50.880 --> 00:04:52.280]  鹹了、甜了
[00:04:52.280 --> 00:04:54.280]  我就有足夠的理由
[00:04:54.280 --> 00:04:55.280]  給你一封休書
[00:04:55.280 --> 00:04:56.480]  休了你
[00:04:56.480 --> 00:05:00.080]  這是當時猶太人裡面
[00:05:00.080 --> 00:05:01.680]  不同的一些看法
[00:05:01.680 --> 00:05:04.080]  當然反過來就不行了
[00:05:04.080 --> 00:05:06.080]  就算按照我的解釋
[00:05:06.080 --> 00:05:08.280]  太太就不可以和丈夫說
[00:05:08.280 --> 00:05:09.280]  你不會煮飯
[00:05:09.280 --> 00:05:10.280]  休了你
[00:05:10.280 --> 00:05:12.280]  就和你離婚了
[00:05:12.280 --> 00:05:14.480]  當時這是一個男性的社會
[00:05:14.480 --> 00:05:16.680]  是說男性就在這個角度
[00:05:16.680 --> 00:05:17.680]  在這個情況裡面
[00:05:17.680 --> 00:05:19.680]  可以寫一封休書
[00:05:19.680 --> 00:05:21.680]  接著耶穌怎樣回答呢
[00:05:21.680 --> 00:05:23.680]  耶穌就說
[00:05:23.680 --> 00:05:26.480]  就是說這一班法利賽人
[00:05:26.480 --> 00:05:30.480]  他們不明白上帝創造的原意
[00:05:30.480 --> 00:05:32.480]  耶穌在這裡
[00:05:32.480 --> 00:05:34.680]  第一步去討論
[00:05:34.680 --> 00:05:37.880]  不是去說什麼情況之下
[00:05:37.880 --> 00:05:40.080]  你這個男人
[00:05:40.080 --> 00:05:44.080]  怎樣可以和一個太太離婚
[00:05:44.080 --> 00:05:47.080]  接著耶穌說出
[00:05:47.080 --> 00:05:49.080]  最重要的
[00:05:49.080 --> 00:05:53.680]  上帝去設立婚姻的原意是什麼呢
[00:05:53.680 --> 00:05:55.280]  接著耶穌說出
[00:05:55.280 --> 00:05:57.880]  神創造的時候的心意
[00:05:57.880 --> 00:06:00.680]  神創造的時候是做男做女
[00:06:00.680 --> 00:06:03.480]  言下之意就是將兩個不同的人
[00:06:03.480 --> 00:06:06.480]  放在一起
[00:06:06.480 --> 00:06:08.480]  所以婚姻
[00:06:08.480 --> 00:06:11.880]  是上帝將一男一女
[00:06:11.880 --> 00:06:13.680]  結合在一起
[00:06:13.680 --> 00:06:16.080]  因此人要離開父母
[00:06:16.080 --> 00:06:17.680]  與妻子聯合
[00:06:17.680 --> 00:06:19.280]  二人成為一體
[00:06:19.280 --> 00:06:21.680]  所以耶穌的結論是怎樣呢
[00:06:21.680 --> 00:06:24.280]  耶穌的結論就是
[00:06:24.280 --> 00:06:29.280]  既然是婚姻是神所結合的時候
[00:06:29.280 --> 00:06:32.080]  人就不可以分開
[00:06:32.080 --> 00:06:35.080]  所以上帝設立婚姻的原意
[00:06:35.080 --> 00:06:40.080]  某程度上是沒有叫人分開
[00:06:40.080 --> 00:06:44.880]  所以離婚是一個反常的情況
[00:06:44.880 --> 00:06:48.480]  不是上帝設立婚姻的原意
[00:06:48.480 --> 00:06:50.480]  所以從另一個角度來說
[00:06:50.480 --> 00:06:51.880]  耶穌說
[00:06:51.880 --> 00:06:54.080]  如果人離異的時候
[00:06:54.080 --> 00:06:56.880]  這個行動某程度上
[00:06:56.880 --> 00:07:01.280]  是一個反叛上帝的行動
[00:07:01.280 --> 00:07:03.880]  所以耶穌去看婚姻
[00:07:03.880 --> 00:07:07.880]  不單是從人間的盟誓角度來說
[00:07:07.880 --> 00:07:09.880]  是從這個關係中
[00:07:09.880 --> 00:07:15.280]  去看到上帝與人之間的那種關係
[00:07:15.280 --> 00:07:20.280]  在這裡耶穌很清楚地說出
[00:07:20.280 --> 00:07:22.880]  婚姻本身的神聖
[00:07:22.880 --> 00:07:25.880]  不是單是指人與人之間的關係
[00:07:25.880 --> 00:07:30.480]  是表達到人與上帝之間的那種關係
[00:07:30.480 --> 00:07:31.680]  另一方面
[00:07:31.680 --> 00:07:35.080]  可以說耶穌在這裡說出了
[00:07:35.080 --> 00:07:38.480]  婚姻是一個很重要的內容
[00:07:38.480 --> 00:07:39.680]  正如我剛才所說
[00:07:39.680 --> 00:07:43.280]  耶穌說出了婚姻不單是人與人之間
[00:07:43.280 --> 00:07:45.880]  那種納約的盟誓的關係
[00:07:45.880 --> 00:07:50.080]  其實婚姻本身是人與上帝之間
[00:07:50.080 --> 00:07:54.280]  那種盟約的關係
[00:07:54.280 --> 00:07:55.480]  某程度上來說
[00:07:55.480 --> 00:07:58.080]  耶穌沒有回答法利賽人的問題
[00:07:58.080 --> 00:08:01.080]  法利賽人問人怎樣可以離婚
[00:08:01.080 --> 00:08:07.680]  一個男人怎樣可以跟一個太太離婚呢
[00:08:07.680 --> 00:08:10.480]  耶穌說上帝的原意不是叫人離婚
[00:08:10.480 --> 00:08:12.880]  上帝的原意是叫人
[00:08:12.880 --> 00:08:15.880]  藉著婚姻的關係更認識上帝
[00:08:15.880 --> 00:08:20.080]  然後法利賽人就問一個問題
[00:08:20.080 --> 00:08:28.480]  為什麼摩西可以寫一封休書給太太
[00:08:28.480 --> 00:08:30.880]  就可以離婚呢
[00:08:30.880 --> 00:08:32.880]  然後耶穌就說
[00:08:32.880 --> 00:08:39.080]  因為摩西因為你們的心剛硬
[00:08:39.080 --> 00:08:41.880]  所以可以說是妥協
[00:08:41.880 --> 00:08:47.680]  其實如果再仔細去看摩西寫休妻的內容
[00:08:47.680 --> 00:08:51.880]  其實在《新命記》的24章第一至第四節
[00:08:51.880 --> 00:08:56.280]  摩西說出人被休書的時候還有下文
[00:08:56.280 --> 00:09:01.280]  摩西在第三至第四節說
[00:09:01.280 --> 00:09:04.680]  婦人離開夫家以後可以去嫁別人
[00:09:04.680 --> 00:09:06.680]  後夫若恨惡他
[00:09:06.680 --> 00:09:09.680]  寫休書交在他手中
[00:09:09.680 --> 00:09:11.680]  打發他離開夫家
[00:09:11.680 --> 00:09:14.880]  或是娶他為妻的後夫死了
[00:09:14.880 --> 00:09:17.080]  打發他去的前夫
[00:09:17.080 --> 00:09:21.880]  不可在婦人玷污之後再娶他為妻
[00:09:21.880 --> 00:09:24.080]  因為這是耶和華所憎惡的
[00:09:24.080 --> 00:09:28.680]  不可使耶和華理神所賜你為要的地被玷污了
[00:09:28.680 --> 00:09:30.680]  其實摩西在這裡說
[00:09:30.680 --> 00:09:36.080]  如果一個男人休了太太以後
[00:09:36.080 --> 00:09:38.080]  那個太太再結婚
[00:09:38.080 --> 00:09:42.280]  再結婚那個姻酌不同的原因也分開了
[00:09:42.280 --> 00:09:49.080]  那個前夫是不可以再娶這個他之前休了的太太
[00:09:49.080 --> 00:09:52.080]  其實摩西在這裡的原意是什麼呢
[00:09:52.080 --> 00:09:55.280]  叫你不要輕易去寫休書
[00:09:55.280 --> 00:09:58.280]  不要輕易去做這個行動
[00:09:58.280 --> 00:10:00.080]  因為不可以回頭
[00:10:00.080 --> 00:10:02.680]  其實摩西在這裡不是鼓勵人
[00:10:02.680 --> 00:10:06.280]  很隨意地去離異
[00:10:06.280 --> 00:10:06.880]  不是
[00:10:06.880 --> 00:10:09.480]  其實摩西在這裡說
[00:10:09.480 --> 00:10:12.280]  不要輕易去做這個行動
[00:10:12.280 --> 00:10:14.280]  因為回不了頭
[00:10:14.280 --> 00:10:15.880]  是回不了頭
[00:10:15.880 --> 00:10:18.080]  所以摩西在這裡
[00:10:18.080 --> 00:10:19.280]  另一個角度去說
[00:10:19.280 --> 00:10:20.680]  就是因為人的罪性
[00:10:20.680 --> 00:10:24.480]  我們看到人在過程當中有個罪性
[00:10:24.480 --> 00:10:25.880]  做了一個妥協
[00:10:25.880 --> 00:10:28.280]  可以說讓人在某些情況裡面
[00:10:28.280 --> 00:10:31.080]  可以寫下這個休書
[00:10:31.080 --> 00:10:40.680]  但是耶穌在這裡帶出了一個很重要的方向
[00:10:40.680 --> 00:10:44.280]  耶穌在這裡說出了一個規則
[00:10:44.280 --> 00:10:46.480]  可以說更加去解釋
[00:10:46.480 --> 00:10:49.280]  摩西說一些不合理的是什麼呢
[00:10:49.280 --> 00:10:51.280]  其實耶穌在這裡說
[00:10:51.280 --> 00:10:52.680]  在某些情況裡面
[00:10:53.080 --> 00:10:58.880]  可以說只能夠容許人有一個離異的行為
[00:10:58.880 --> 00:11:04.680]  就是當對方犯了一個姦淫的時候
[00:11:04.680 --> 00:11:05.680]  在這個情況
[00:11:05.680 --> 00:11:07.080]  耶穌在這裡都在某程度上
[00:11:07.080 --> 00:11:11.080]  容許人作一個離婚的行動
[00:11:11.080 --> 00:11:13.480]  但其實整段經文
[00:11:13.480 --> 00:11:15.680]  基本上耶穌不是說
[00:11:15.680 --> 00:11:21.680]  那個人在什麼情況裡面可以離婚
[00:11:21.680 --> 00:11:22.880]  其實耶穌不是
[00:11:22.880 --> 00:11:25.880]  耶穌是說婚姻的原意
[00:11:25.880 --> 00:11:29.080]  上帝要人藉著婚姻
[00:11:29.080 --> 00:11:32.680]  去見到人和上帝之間的關係
[00:11:32.680 --> 00:11:34.480]  用我們現在的角度去說
[00:11:34.480 --> 00:11:37.680]  可以說耶穌是說一個理想
[00:11:37.680 --> 00:11:42.680]  就是說一個目標
[00:11:42.680 --> 00:11:45.680]  我們應該要朝一個理想去說
[00:11:45.680 --> 00:11:47.680]  去追求究竟婚姻
[00:11:47.680 --> 00:11:48.680]  神設立婚姻
[00:11:48.680 --> 00:11:50.680]  我們要學什麼呢
[00:11:50.680 --> 00:11:52.680]  反而我們體會什麼呢
[00:11:52.680 --> 00:11:54.680]  但是人
[00:11:54.680 --> 00:11:56.680]  我們今天就要說底線
[00:11:56.680 --> 00:11:59.680]  究竟我們主要的底線是什麼
[00:11:59.680 --> 00:12:01.680]  我們的底線可以去到哪裡
[00:12:01.680 --> 00:12:04.680]  法利賽人可以問一個底線的問題
[00:12:04.680 --> 00:12:06.680]  當事人問一個底線的問題
[00:12:06.680 --> 00:12:07.680]  用我們今天的角度去說
[00:12:07.680 --> 00:12:09.680]  你可以問究竟一個基督徒
[00:12:09.680 --> 00:12:14.680]  應該最起碼一個星期要看多少次聖經
[00:12:14.680 --> 00:12:15.680]  或者多少次靈修
[00:12:15.680 --> 00:12:16.680]  我們問一個這樣的問題
[00:12:16.680 --> 00:12:17.680]  問一個底線
[00:12:17.680 --> 00:12:19.680]  最起碼要多少
[00:12:19.680 --> 00:12:22.680]  但是如果我們再去看
[00:12:22.680 --> 00:12:24.680]  究竟我們靈修
[00:12:24.680 --> 00:12:26.680]  我們看聖經的原意
[00:12:26.680 --> 00:12:28.680]  我們更加認識上帝
[00:12:28.680 --> 00:12:32.680]  我們應該從這個角度去鼓勵自己
[00:12:32.680 --> 00:12:33.680]  去看多一些聖經
[00:12:33.680 --> 00:12:36.680]  或者藉著聖經更加認識上帝
[00:12:36.680 --> 00:12:39.680]  而去問究竟底線是什麼
[00:12:39.680 --> 00:12:42.680]  其實耶穌的方向也是這樣
[00:12:42.680 --> 00:12:43.680]  其實在這段經文裡
[00:12:43.680 --> 00:12:45.680]  是在說這個問題
[00:12:45.680 --> 00:12:47.680]  當時一班門徒聽完之後
[00:12:47.680 --> 00:12:50.680]  他們都不明白耶穌的心意
[00:12:50.680 --> 00:12:56.680]  所以當門徒聽到一番耶穌的講論的時候
[00:12:56.680 --> 00:12:57.680]  他們就說
[00:12:57.680 --> 00:12:59.680]  婚姻有這麼多限制
[00:12:59.680 --> 00:13:01.680]  這麼沒有自由
[00:13:01.680 --> 00:13:03.680]  這麼難才可以分開
[00:13:03.680 --> 00:13:04.680]  那不如什麼
[00:13:04.680 --> 00:13:05.680]  反應是怎麼樣
[00:13:05.680 --> 00:13:06.680]  不如不要結婚吧
[00:13:06.680 --> 00:13:07.680]  這樣就更好了
[00:13:07.680 --> 00:13:10.680]  門徒的一個自然的反應
[00:13:10.680 --> 00:13:11.680]  就是這樣
[00:13:11.680 --> 00:13:13.680]  不如不要結婚吧
[00:13:13.680 --> 00:13:15.680]  然後耶穌就說
[00:13:15.680 --> 00:13:17.680]  其實這一句話
[00:13:17.680 --> 00:13:19.680]  人不結婚
[00:13:19.680 --> 00:13:23.680]  其實是誰賜給誰
[00:13:23.680 --> 00:13:24.680]  誰就可以領受
[00:13:24.680 --> 00:13:26.680]  然後耶穌在這裡說了三個情況
[00:13:26.680 --> 00:13:29.680]  人是獨生的情況
[00:13:29.680 --> 00:13:32.680]  第一就是有些人生來是閹人
[00:13:32.680 --> 00:13:34.680]  就是說有些人生來
[00:13:34.680 --> 00:13:38.680]  比較特別的身體構造
[00:13:38.680 --> 00:13:40.680]  不適宜結婚
[00:13:40.680 --> 00:13:42.680]  所以生來是一個閹人
[00:13:42.680 --> 00:13:44.680]  有些人是被閹的
[00:13:44.680 --> 00:13:46.680]  就好像
[00:13:46.680 --> 00:13:49.680]  我也很容易理解
[00:13:49.680 --> 00:13:50.680]  有些中國人
[00:13:50.680 --> 00:13:52.680]  在宮廷裡的太監
[00:13:52.680 --> 00:13:53.680]  就在這樣的情況裡
[00:13:53.680 --> 00:13:57.680]  所以就不可以有一個夫妻的關係
[00:13:57.680 --> 00:14:02.680]  第三就是有些人是為天國的緣故而不結婚
[00:14:02.680 --> 00:14:07.680]  這個指的不是表面上的解釋
[00:14:07.680 --> 00:14:10.680]  而是有些人是為天國的緣故
[00:14:10.680 --> 00:14:12.680]  為了上帝的緣故
[00:14:12.680 --> 00:14:15.680]  而知道他終生去守獨生
[00:14:15.680 --> 00:14:17.680]  他也不結婚
[00:14:17.680 --> 00:14:20.680]  我自己也在
[00:14:20.680 --> 00:14:24.680]  看一些書者傳記
[00:14:24.680 --> 00:14:26.680]  也曾經見過一個姐妹
[00:14:26.680 --> 00:14:28.680]  她真的因為
[00:14:28.680 --> 00:14:29.680]  年輕的時候
[00:14:29.680 --> 00:14:31.680]  她為了上帝的緣故
[00:14:31.680 --> 00:14:33.680]  已經嫁給了耶穌
[00:14:33.680 --> 00:14:35.680]  所以我終生都不結婚
[00:14:35.680 --> 00:14:39.680]  她就邀請了很多親友來
[00:14:39.680 --> 00:14:41.680]  然後自己穿了婚紗
[00:14:41.680 --> 00:14:42.680]  就行婚禮
[00:14:42.680 --> 00:14:43.680]  嫁給耶穌
[00:14:43.680 --> 00:14:46.680]  我見過這樣的圖畫
[00:14:46.680 --> 00:14:49.680]  但這個情況真的很少見
[00:14:49.680 --> 00:14:50.680]  就是為了上帝的緣故
[00:14:50.680 --> 00:14:52.680]  終生要去
[00:14:52.680 --> 00:14:54.680]  專心的去侍奉上帝
[00:14:54.680 --> 00:14:56.680]  而終生的去守獨生
[00:14:56.680 --> 00:14:58.680]  在這裡
[00:14:58.680 --> 00:15:01.680]  耶穌說了這三個情況出來
[00:15:01.680 --> 00:15:04.680]  然後耶穌在這裡
[00:15:04.680 --> 00:15:08.680]  也說出了人在什麼情況之下
[00:15:08.680 --> 00:15:10.680]  才能夠去接受
[00:15:10.680 --> 00:15:12.680]  可以作為離婚的理由
[00:15:12.680 --> 00:15:14.680]  規限得很窄
[00:15:14.680 --> 00:15:15.680]  不同當時的一班人
[00:15:15.680 --> 00:15:16.680]  煮飯煮得不好
[00:15:16.680 --> 00:15:19.680]  都可以成為離婚的理由
[00:15:19.680 --> 00:15:22.680]  是規限著一個奸淫的情況當中
[00:15:22.680 --> 00:15:25.680]  人可以考慮
[00:15:25.680 --> 00:15:27.680]  但不一定要做
[00:15:27.680 --> 00:15:28.680]  是可以考慮
[00:15:28.680 --> 00:15:31.680]  作為離婚的行動
[00:15:31.680 --> 00:15:36.680]  然後
[00:15:36.680 --> 00:15:39.680]  耶穌在這裡
[00:15:39.680 --> 00:15:43.680]  帶出一個圖畫
[00:15:43.680 --> 00:15:46.680]  有一班人帶著小朋友來到
[00:15:46.680 --> 00:15:49.680]  當時可以說
[00:15:49.680 --> 00:15:51.680]  很多時候
[00:15:51.680 --> 00:15:53.680]  有一個傳統的習慣
[00:15:53.680 --> 00:15:54.680]  有些人會帶著小孩子
[00:15:54.680 --> 00:15:55.680]  去長老
[00:15:55.680 --> 00:15:57.680]  去宗教領袖面前
[00:15:57.680 --> 00:15:58.680]  按手在頭上
[00:15:58.680 --> 00:16:00.680]  為小朋友祝福
[00:16:00.680 --> 00:16:01.680]  而當時
[00:16:01.680 --> 00:16:03.680]  有些人帶著小孩子
[00:16:03.680 --> 00:16:05.680]  來到耶穌面前
[00:16:05.680 --> 00:16:06.680]  去求祝福的時候
[00:16:06.680 --> 00:16:07.680]  一班門徒
[00:16:07.680 --> 00:16:10.680]  就責備這些成年人
[00:16:10.680 --> 00:16:11.680]  這班門徒
[00:16:11.680 --> 00:16:12.680]  為什麼責備這些成年人呢
[00:16:12.680 --> 00:16:18.680]  也有兩個最小的可能性
[00:16:18.680 --> 00:16:19.680]  第一就是
[00:16:19.680 --> 00:16:20.680]  這些行動
[00:16:20.680 --> 00:16:22.680]  來阻礙耶穌
[00:16:22.680 --> 00:16:25.680]  去耶路撒冷的行程
[00:16:25.680 --> 00:16:26.680]  也可能
[00:16:26.680 --> 00:16:28.680]  這班人來打斷了
[00:16:28.680 --> 00:16:32.680]  之前討論這麼重要的問題
[00:16:32.680 --> 00:16:33.680]  的一些內容
[00:16:33.680 --> 00:16:35.680]  所以這班門徒
[00:16:35.680 --> 00:16:39.680]  責備帶著小朋友
[00:16:39.680 --> 00:16:41.680]  來到耶穌面前的一班人
[00:16:41.680 --> 00:16:43.680]  在這裡可以說
[00:16:43.680 --> 00:16:50.680]  馬太技術這件事
[00:16:50.680 --> 00:16:52.680]  其實也有一個意思
[00:16:52.680 --> 00:16:55.680]  當一班法利賽人
[00:16:55.680 --> 00:16:58.680]  去問耶穌
[00:16:58.680 --> 00:17:00.680]  這個優妻問題的時候
[00:17:00.680 --> 00:17:03.680]  其實他們帶著的
[00:17:03.680 --> 00:17:05.680]  是一個不好的動機
[00:17:05.680 --> 00:17:06.680]  在整個過程裡
[00:17:06.680 --> 00:17:09.680]  他們不是真的想去認識
[00:17:09.680 --> 00:17:11.680]  上帝的心意是怎樣
[00:17:11.680 --> 00:17:13.680]  他們想試探耶穌
[00:17:13.680 --> 00:17:15.680]  而一班門徒
[00:17:15.680 --> 00:17:17.680]  去聽耶穌的講論過程裡
[00:17:17.680 --> 00:17:19.680]  其實他們也不是很明白
[00:17:19.680 --> 00:17:21.680]  耶穌的心意
[00:17:21.680 --> 00:17:22.680]  從他們的反應裡
[00:17:22.680 --> 00:17:24.680]  他們也抓不到
[00:17:24.680 --> 00:17:28.680]  耶穌去討論婚姻問題的時候
[00:17:28.680 --> 00:17:30.680]  去藉著婚姻的關係
[00:17:30.680 --> 00:17:33.680]  去討論人和上帝之間的關係
[00:17:33.680 --> 00:17:36.680]  一班門徒也不是很明白
[00:17:36.680 --> 00:17:37.680]  而在這個時候
[00:17:37.680 --> 00:17:39.680]  就寄了一個小孩子
[00:17:39.680 --> 00:17:41.680]  來到耶穌面前
[00:17:41.680 --> 00:17:43.680]  然後耶穌就說
[00:17:43.680 --> 00:17:45.680]  進天國的人
[00:17:45.680 --> 00:17:47.680]  就好像一班小孩子一樣
[00:17:47.680 --> 00:17:48.680]  在馬太方第1
[00:17:48.680 --> 00:17:51.680]  在馬太方第18章裡也說
[00:17:51.680 --> 00:17:54.680]  小孩子的情況
[00:17:54.680 --> 00:17:55.680]  是說這班小孩子
[00:17:55.680 --> 00:17:57.680]  一個謙卑的態度
[00:17:57.680 --> 00:18:02.680]  願意學習上帝的說話
[00:18:02.680 --> 00:18:04.680]  所以這個小孩子
[00:18:04.680 --> 00:18:05.680]  是象徵著
[00:18:05.680 --> 00:18:07.680]  代表著一種謙卑的態度
[00:18:07.680 --> 00:18:08.680]  這種謙卑的態度
[00:18:08.680 --> 00:18:10.680]  就是願意去聆聽上帝的說話
[00:18:10.680 --> 00:18:13.680]  也願意去遵守上帝的說話
[00:18:13.680 --> 00:18:17.680]  所以在這幾節經文裡的事件
[00:18:17.680 --> 00:18:20.680]  是表達其實這班法利賽人
