
[00:00:00.000 --> 00:00:04.200]  我們繼續思想亞國書第四章的經文
[00:02:48.000 --> 00:02:55.200]  「當祂再來之前 多處必有饑荒地震」
[00:02:55.200 --> 00:03:02.200]  這些事情出現好像在大聲提醒我們要預備祂的再來
[00:03:02.200 --> 00:03:07.800]  第二要積極地去回應這些貧窮人士的需要
[00:03:07.800 --> 00:03:11.200]  去跟他們分享你所有的
[00:03:11.200 --> 00:03:13.200]  當你過了一段時間在讀《雅各書》的時候
[00:03:13.200 --> 00:03:15.600]  你會發現《雅各書》提到神的指紋
[00:03:15.600 --> 00:03:19.200]  有一些危機就是有敬虔
[00:03:19.200 --> 00:03:22.200]  但是是一種叫做虛假的敬虔
[00:03:22.200 --> 00:03:25.600]  有信心但是一種死了的信心
[00:03:25.600 --> 00:03:30.200]  在這些描繪裏面指向一個很重要的將來
[00:03:30.200 --> 00:03:34.600]  就是這位上帝會審判
[00:03:34.600 --> 00:03:37.800]  在末世是會有審判的
[00:03:37.800 --> 00:03:41.000]  我們不是去威嚇人
[00:03:41.000 --> 00:03:44.400]  而是將一個將會出現的事實
[00:03:44.400 --> 00:03:46.400]  一度地提出
[00:03:46.400 --> 00:03:49.600]  正如聖經不斷地提出
[00:03:49.600 --> 00:03:51.800]  當我們去到《雅各書》第五章的時候
[00:03:51.800 --> 00:03:55.000]  聖經更加多次提及到末世
[00:03:55.000 --> 00:03:57.400]  提到主來日子近
[00:03:57.400 --> 00:04:00.400]  宰殺的日子就快來到了
[00:04:00.400 --> 00:04:04.200]  又提到審判的主站在門前
[00:04:04.200 --> 00:04:06.000]  免得我們兩件事情
[00:04:06.000 --> 00:04:10.400]  第一 不要自誇自恥
[00:04:10.400 --> 00:04:14.800]  第二 要常常思想審判
[00:04:14.800 --> 00:04:18.800]  以至我們得到一個警覺 警醒的心
[00:04:18.800 --> 00:04:21.200]  首先我們要思想反省所提及的
[00:04:21.200 --> 00:04:25.200]  不要自誇自恥這方面的事情
[00:04:25.200 --> 00:04:28.000]  今天讀的聖經裏面第四章第十三節
[00:04:28.000 --> 00:04:29.600]  大家會熟悉
[00:04:29.600 --> 00:04:30.800]  講述一件事情
[00:04:30.800 --> 00:04:33.600]  當時的信徒有自誇自恥的生活
[00:04:33.600 --> 00:04:36.800]  其中的例子是他們在一些人身上
[00:04:36.800 --> 00:04:38.800]  他們有做生意的
[00:04:38.800 --> 00:04:43.400]  所以第四章十三節這樣說
[00:04:43.400 --> 00:04:47.800]  「你們說今天或明天我們要到某城去
[00:04:47.800 --> 00:04:52.800]  在那裏住一年 作生意賺錢」
[00:04:52.800 --> 00:04:54.400]  你會發覺他所說的事情
[00:04:54.400 --> 00:04:56.200]  好像是一些很日常
[00:04:56.200 --> 00:04:57.800]  我們都會做的事情
[00:04:57.800 --> 00:04:59.600]  你去預備做一件事情
[00:04:59.600 --> 00:05:01.200]  你當然有些計劃
[00:05:01.200 --> 00:05:04.600]  如何、何時、如何做這些事情
[00:05:04.600 --> 00:05:08.200]  所以聖經不是在說我們不應該計劃
[00:05:08.200 --> 00:05:10.400]  而是特別是說一個人
[00:05:10.400 --> 00:05:14.800]  當他去為自己將來作打算的時候
[00:05:14.800 --> 00:05:19.000]  有一種好像一切都在乎我
[00:05:19.000 --> 00:05:23.200]  我可以操控一切的一種心態
[00:05:23.200 --> 00:05:26.800]  要警惕一種自我以為
[00:05:26.800 --> 00:05:30.000]  是能夠掌握一切的那種心態
[00:05:30.000 --> 00:05:33.400]  今天或明天去某個城
[00:05:33.400 --> 00:05:36.800]  或者住一年 我會去賺錢
[00:05:36.800 --> 00:05:39.200]  這些字眼在元老的文化上
[00:05:39.200 --> 00:05:41.600]  全部是一些很確切的日期
[00:05:41.600 --> 00:05:46.400]  或者說地點 或者是結果的一種表達
[00:05:46.400 --> 00:05:51.800]  意味著當事人他們有一種很確切的自信
[00:05:51.800 --> 00:05:55.000]  我可以做到這一切的事情
[00:05:55.000 --> 00:05:57.200]  但這種自信你再讀的時候
[00:05:57.200 --> 00:05:58.800]  才告訴我們知道
[00:05:58.800 --> 00:06:01.600]  其實是完全沒有基礎的
[00:06:01.600 --> 00:06:05.800]  在第十四節 聖經再說
[00:06:05.800 --> 00:06:10.200]  「其實明天怎樣 你們並不知道」
[00:06:10.200 --> 00:06:14.400]  第一個不知道 是明天會怎樣
[00:06:14.400 --> 00:06:16.400]  你是不知道的
[00:06:16.400 --> 00:06:20.600]  第二個不知道 你們的生命是什麼
[00:06:20.600 --> 00:06:23.800]  你們都不知道
[00:06:23.800 --> 00:06:26.800]  聖經直接再說 你們的生命是什麼
[00:06:26.800 --> 00:06:30.000]  「你們本來是過眼雲煙」
[00:06:30.000 --> 00:06:35.400]  「轉瞬之間就消逝了」
[00:06:35.400 --> 00:06:38.600]  聖經提到過眼雲煙
[00:06:38.600 --> 00:06:41.200]  你和我的生命的本質
[00:06:41.200 --> 00:06:46.000]  聖經說只不過是一片雲霧
[00:06:46.000 --> 00:06:51.800]  意思是說是很容易會消失
[00:06:51.800 --> 00:06:53.600]  沒錯 我們有不同的年日
[00:06:53.600 --> 00:06:56.600]  我們可能有些年紀長壽一點的
[00:06:56.600 --> 00:06:58.600]  會多一些的年日
[00:06:58.600 --> 00:07:00.600]  但無論多一些少一些
[00:07:00.600 --> 00:07:04.200]  其實那個本質都是一片雲霧
[00:07:04.200 --> 00:07:07.600]  都是容易會消失的
[00:07:07.600 --> 00:07:09.000]  我想回到一件事情
[00:07:09.000 --> 00:07:12.000]  很多年前我們中間一位弟兄
[00:07:12.000 --> 00:07:13.600]  他很開心跟我們說
[00:07:13.600 --> 00:07:19.000]  他已經計劃提早退休
[00:07:19.000 --> 00:07:21.000]  他五十歲了
[00:07:21.000 --> 00:07:23.600]  他就說我可以退休了
[00:07:23.600 --> 00:07:27.000]  然後跟我們分享他有很多自己的計劃
[00:07:27.000 --> 00:07:28.600]  他很想能夠在退休之後
[00:07:28.600 --> 00:07:30.200]  有多一些時間
[00:07:30.200 --> 00:07:33.600]  自己可以多一些做一些服務人群的事
[00:07:33.600 --> 00:07:35.200]  也計劃了自己
[00:07:35.200 --> 00:07:39.400]  怎樣去哪裏住 做些甚麼
[00:07:39.400 --> 00:07:40.600]  我們也替他開心
[00:07:40.600 --> 00:07:43.200]  知道他有一些好的計劃
[00:07:43.200 --> 00:07:46.000]  但無論是甚麼計劃
[00:07:46.000 --> 00:07:48.800]  如果神不容許
[00:07:48.800 --> 00:07:51.400]  也未必可以成全
[00:07:51.400 --> 00:07:53.400]  想不到就是當年
[00:07:53.400 --> 00:07:55.600]  他五十歲那一年
[00:07:55.600 --> 00:07:58.800]  有幾天他有急性的病患
[00:07:58.800 --> 00:08:04.000]  就在幾天之內他就過世
[00:08:04.000 --> 00:08:05.600]  每當想起這件事情的時候
[00:08:05.600 --> 00:08:08.000]  我們還是有一種很突然
[00:08:08.000 --> 00:08:10.800]  很意想不到的感受在那裏
[00:08:10.800 --> 00:08:16.200]  人的生命在你想不到的情況之下會消失
[00:08:16.200 --> 00:08:19.000]  所以說我們是一片的雲霧
[00:08:19.000 --> 00:08:21.600]  或者說過眼雲煙
[00:08:21.600 --> 00:08:24.200]  正因為我們是過眼雲煙
[00:08:24.200 --> 00:08:29.000]  我們更加需要完全的依賴這位上帝
[00:08:29.000 --> 00:08:31.600]  過我們的每一天
[00:08:31.600 --> 00:08:33.200]  每一天 每一天
[00:08:33.200 --> 00:08:35.200]  知道一切在乎上帝
[00:08:35.200 --> 00:08:40.600]  心靈深處是知道他全心的依賴他
[00:08:40.600 --> 00:08:43.200]  想起曾賢另一句說話
[00:08:43.200 --> 00:08:46.000]  也是類似的提醒我們
[00:08:46.000 --> 00:08:49.000]  曾賢第二十七章第一節聖經就說
[00:08:49.000 --> 00:08:52.000]  不要為明日自誇
[00:08:52.000 --> 00:08:54.800]  不要說是將來的事
[00:08:54.800 --> 00:08:57.600]  明日的事情都不要自誇
[00:08:57.600 --> 00:09:00.400]  因為今天要發生什麼事
[00:09:00.400 --> 00:09:03.600]  你尚且不知道
[00:09:03.600 --> 00:09:06.000]  你都未必會估計到
[00:09:06.000 --> 00:09:10.400]  今天將會有什麼事情會發生
[00:09:10.400 --> 00:09:11.400]  正因為這樣
[00:09:11.400 --> 00:09:13.600]  你的心裏面只要說一句話
[00:09:13.600 --> 00:09:17.400]  就是《下帝經文》我們上上提及的第十五節
[00:09:17.400 --> 00:09:19.600]  你倒不如說主若願意
[00:09:19.600 --> 00:09:24.200]  我們就可以活著作者是或作那是
[00:09:24.200 --> 00:09:25.400]  如果主願意
[00:09:25.400 --> 00:09:27.600]  第一 我可以活著
[00:09:27.600 --> 00:09:29.400]  我可以繼續存活
[00:09:29.400 --> 00:09:33.400]  第二 我可以做這件事或做那件事
[00:09:33.400 --> 00:09:36.400]  如果主願意的話
[00:09:36.400 --> 00:09:38.000]  我相信在這段時間
[00:09:38.000 --> 00:09:41.200]  當我們面對著很多疫情問題的時候
[00:09:41.200 --> 00:09:45.600]  會更深體會這段經文的意思
[00:09:45.600 --> 00:09:47.400]  很多不同的計劃
[00:09:47.400 --> 00:09:50.800]  突然間你發覺是做不到
[00:09:50.800 --> 00:09:54.600]  很多原本以為是一些很順理成章
[00:09:54.600 --> 00:09:55.800]  很必然的事情
[00:09:55.800 --> 00:09:58.000]  但突然間改變了
[00:09:58.000 --> 00:10:00.800]  我講一點自己的體驗就是
[00:10:00.800 --> 00:10:02.000]  在過去一段時間
[00:10:02.000 --> 00:10:05.400]  我在美國生活有幾個月
[00:10:05.400 --> 00:10:07.000]  我最初一路計劃了
[00:10:07.000 --> 00:10:10.400]  我就會在三月就回來香港
[00:10:10.400 --> 00:10:11.600]  買了機票
[00:10:11.600 --> 00:10:13.600]  安排了很多不同的活動
[00:10:13.600 --> 00:10:15.200]  有些重要的會議
[00:10:15.200 --> 00:10:18.000]  答應了一些教會有陪靈會
[00:10:18.000 --> 00:10:19.600]  然後回到香港之後
[00:10:19.600 --> 00:10:21.600]  預備再出去海外
[00:10:21.600 --> 00:10:23.800]  港島 再飛回來
[00:10:23.800 --> 00:10:28.000]  接著有好幾個重要的身體覆診的安排
[00:10:28.000 --> 00:10:31.000]  很多很多事情安排了
[00:10:31.000 --> 00:10:34.400]  但突然間發覺消息
[00:10:34.400 --> 00:10:38.000]  不能飛
[00:10:38.000 --> 00:10:39.800]  很多的這些活動
[00:10:39.800 --> 00:10:44.000]  突然間發覺要全部取消
[00:10:44.000 --> 00:10:46.200]  當時我知道這些情況的時候
[00:10:46.200 --> 00:10:47.600]  我都很掙扎
[00:10:47.600 --> 00:10:50.200]  我有些不是很能夠接受
[00:10:50.200 --> 00:10:51.200]  安排了很久
[00:10:51.200 --> 00:10:52.400]  用了很多時間準備
[00:10:52.400 --> 00:10:55.800]  突然間全部都要放手
[00:10:55.800 --> 00:10:56.800]  但那個放手
[00:10:56.800 --> 00:10:58.400]  我都要坦白承認
[00:10:58.400 --> 00:11:00.600]  的確不是很容易
[00:11:00.600 --> 00:11:02.000]  感覺裡面有一些
[00:11:02.000 --> 00:11:08.200]  好像不能夠放得下的一種拉扯的情感
[00:11:08.200 --> 00:11:10.000]  當我想起聖經一句話的時候
[00:11:10.000 --> 00:11:11.400]  主若願意
[00:11:11.400 --> 00:11:14.800]  有些時候可能都是成為自己的口頭禪
[00:11:14.800 --> 00:11:19.600]  但其實裡面未必是很願意地交給神
[00:11:19.600 --> 00:11:22.200]  內心仍然是要抓緊住
[00:11:22.200 --> 00:11:24.800]  這些是我要做的事
[00:11:24.800 --> 00:11:26.800]  是我的事
[00:11:26.800 --> 00:11:29.000]  但在這次的經歷裡面
[00:11:29.000 --> 00:11:31.200]  讓我更加知道
[00:11:31.200 --> 00:11:33.800]  要更加體會
[00:11:33.800 --> 00:11:36.000]  主若願意
[00:11:36.000 --> 00:11:40.200]  是真是一種心靈的一種防守
[00:11:40.200 --> 00:11:43.800]  讓主在當中來掌管
[00:11:43.800 --> 00:11:45.800]  當然我都思想這些情況
[00:11:45.800 --> 00:11:48.800]  如果我們說將來不知道會怎樣
[00:11:48.800 --> 00:11:50.800]  但可能會產生另一種反應
[00:11:50.800 --> 00:11:53.400]  就是終日都會很擔憂
[00:11:53.400 --> 00:11:56.400]  會不會突然間失去工作
[00:11:56.400 --> 00:11:59.200]  突然間驗出有癌症
[00:11:59.200 --> 00:12:01.400]  可能都有很多另一種反應
[00:12:01.400 --> 00:12:06.000]  變得很日日地心事重重
[00:12:06.000 --> 00:12:08.600]  掛心將來
[00:12:08.600 --> 00:12:10.200]  我這次另一個經歷就是
[00:12:10.200 --> 00:12:14.400]  我多年來都是每天吃兩粒心臟藥
[00:12:14.400 --> 00:12:17.600]  我在離開香港一月份離開的時候
[00:12:17.600 --> 00:12:21.000]  我就拿了一堆藥
[00:12:21.000 --> 00:12:22.600]  以為一定足夠
[00:12:22.600 --> 00:12:25.000]  然後三月回來再拿一些
[00:12:25.000 --> 00:12:28.400]  就可以在餘下的時間用
[00:12:28.400 --> 00:12:30.600]  三月份不能夠回來香港
[00:12:30.600 --> 00:12:31.800]  也做不到覆診
[00:12:31.800 --> 00:12:35.800]  也拿不到什麼藥
[00:12:35.800 --> 00:12:37.600]  有一次我坐下來
[00:12:37.600 --> 00:12:40.000]  怎樣可以拿到藥呢
[00:12:40.000 --> 00:12:42.400]  就將我在香港拿過去的藥
[00:12:42.400 --> 00:12:45.600]  拿出來逐粒數一下
[00:12:45.600 --> 00:12:49.000]  一邊數一邊很驚訝
[00:12:49.000 --> 00:12:51.600]  我完全沒有想到自己拿了這麼多
[00:12:51.600 --> 00:12:53.200]  一邊數的時候發覺
[00:12:53.200 --> 00:13:00.000]  剛剛夠我回來香港之後的第二天就沒有了
[00:13:00.000 --> 00:13:03.200]  好像上帝知道我什麼時候會回來
[00:13:03.200 --> 00:13:05.600]  我是七月才回來
[00:13:05.600 --> 00:13:07.200]  但是竟然那幾個月
[00:13:07.200 --> 00:13:12.400]  已經每粒藥都安排好了
[00:13:12.400 --> 00:13:15.200]  在一個心思裏面知道
[00:13:15.200 --> 00:13:18.200]  主若願而並不是擔心
[00:13:18.200 --> 00:13:20.600]  我們會有什麼困難
[00:13:20.600 --> 00:13:23.200]  是我們承擔不住
[00:13:23.200 --> 00:13:24.600]  是裏面一份的信心
[00:13:24.600 --> 00:13:26.600]  相信神的慈愛
[00:13:26.600 --> 00:13:30.200]  在一切的困難 一切的情之下
[00:13:30.200 --> 00:13:34.600]  祂仍然以祂的恩典來掌管
[00:13:34.600 --> 00:13:36.600]  無論怎樣我們心裏知道
[00:13:36.600 --> 00:13:40.600]  如果是出於神就會成全
[00:13:40.600 --> 00:13:42.800]  但如果主有令惡的帶領
[00:13:42.800 --> 00:13:45.000]  我們的心都可以感恩
[00:13:45.000 --> 00:13:49.200]  可以交託 可以仰望祂
[00:13:49.200 --> 00:13:52.200]  我想回《聖經》裏面一句話
[00:13:52.200 --> 00:13:56.600]  是常常令我感受很激勵
[00:13:56.600 --> 00:13:59.600]  約伯所說的話
[00:13:59.600 --> 00:14:01.800]  他說「賞賜的是耶和華
[00:14:01.800 --> 00:14:05.200]  收取的也是耶和華」
[00:14:05.200 --> 00:14:07.200]  但是跟著一句話說
[00:14:07.200 --> 00:14:08.800]  大家記得
[00:14:08.800 --> 00:14:13.600]  「耶和華的名是應當被稱頌的」
[00:14:13.600 --> 00:14:15.400]  無論怎樣
[00:14:15.400 --> 00:14:18.800]  祂仍然是被海被稱頌的主
[00:14:18.800 --> 00:14:24.400]  是值得我們感恩 交託 信靠的主
[00:14:24.400 --> 00:14:25.200]  當我們再讀的時候
[00:14:25.200 --> 00:14:27.400]  你會發覺經文進一步再說到
[00:14:27.400 --> 00:14:31.600]  這種自誇其實是邪惡的
[00:14:31.600 --> 00:14:34.200]  是引致人不能夠行善
[00:14:34.200 --> 00:14:35.800]  明知應該要行善
[00:14:35.800 --> 00:14:37.200]  但是行不出
[00:14:37.200 --> 00:14:40.800]  所以大家要留意第十六 第十七節
[00:14:40.800 --> 00:14:41.400]  《聖經》說
[00:14:41.400 --> 00:14:45.000]  「但現在你們竟然將狂自誇
[00:14:45.000 --> 00:14:49.400]  但這一切自誇都是邪惡的
[00:14:49.400 --> 00:14:52.400]  人若知道該行善事卻不去行
[00:14:52.400 --> 00:14:56.000]  這就是他的罪了」
[00:14:56.000 --> 00:14:59.800]  這些人表示他們是信神的人
[00:14:59.800 --> 00:15:00.800]  但是生活上
[00:15:00.800 --> 00:15:02.800]  在很多不同的抉擇上
[00:15:02.800 --> 00:15:04.800]  他們不會去理會神
[00:15:04.800 --> 00:15:06.400]  不理睬祂
[00:15:06.400 --> 00:15:08.600]  也不會依靠祂
[00:15:08.600 --> 00:15:10.000]  所以你可以說
[00:15:10.000 --> 00:15:11.400]  在實際的生活上
[00:15:11.400 --> 00:15:12.800]  在實效上
[00:15:12.800 --> 00:15:16.000]  他們是無神主義者
[00:15:16.000 --> 00:15:17.600]  我們不要以為無神主義
[00:15:17.600 --> 00:15:19.800]  是一些理論而已
[00:15:19.800 --> 00:15:22.000]  是一些信念而已
[00:15:22.000 --> 00:15:24.800]  但是你會發覺很多的生活上
[00:15:24.800 --> 00:15:26.800]  人的行為
[00:15:26.800 --> 00:15:31.000]  是證實他其實是無神主義者
[00:15:31.000 --> 00:15:32.400]  是不需要理會上帝
[00:15:32.400 --> 00:15:34.200]  不當神是神
[00:15:34.200 --> 00:15:35.200]  因此《聖經》就說
[00:15:35.200 --> 00:15:39.200]  他們的自誇其實是邪惡的
[00:15:39.200 --> 00:15:41.800]  是否定了上帝的存在
[00:15:41.800 --> 00:15:45.600]  否定了祂的掌權
[00:15:45.600 --> 00:15:47.000]  在自誇裏面
[00:15:47.000 --> 00:15:50.000]  一個人心靈裏面可能會說
[00:15:50.000 --> 00:15:53.000]  「這些是我自己的計劃」
[00:15:53.000 --> 00:15:54.800]  「是我要做成的事情」
[00:15:54.800 --> 00:15:57.400]  「我不需要向誰交代」
[00:15:57.400 --> 00:16:00.200]  「也不需要向神交代」
[00:16:00.200 --> 00:16:01.400]  因此過程當中
[00:16:01.400 --> 00:16:02.800]  他不會留心
[00:16:02.800 --> 00:16:06.200]  如何善用他人生去行神的旨意
[00:16:06.200 --> 00:16:08.200]  因為他心裏沒有神
[00:16:08.200 --> 00:16:10.200]  沒有考慮神
[00:16:10.200 --> 00:16:12.200]  所以他做自己的事
[00:16:12.200 --> 00:16:14.800]  也會疏忽神
[00:16:14.800 --> 00:16:16.000]  期望祂
[00:16:16.000 --> 00:16:17.800]  指示祂作的善
[00:16:17.800 --> 00:16:22.000]  所以他不能夠行善
[00:16:22.000 --> 00:16:24.000]  我想回到《聖經》的一件事情
[00:16:24.000 --> 00:16:25.200]  大家都會記得
[00:16:25.200 --> 00:16:26.800]  在《舊約聖經》
[00:16:26.800 --> 00:16:29.800]  《撒慕爾記》上第八章提及一件事情
[00:16:29.800 --> 00:16:32.200]  以斯理人當時去求撒慕爾
[00:16:32.200 --> 00:16:36.200]  為他們設立一個王
[00:16:36.200 --> 00:16:38.200]  有時候我們都會覺得很奇怪
[00:16:38.200 --> 00:16:39.400]  也很合理
[00:16:39.400 --> 00:16:43.200]  當時他們沒有一個君王的組織
[00:16:43.200 --> 00:16:45.800]  應該有這個安排
[00:16:45.800 --> 00:16:49.000]  其實問題不是應不應該設立君王
[00:16:49.000 --> 00:16:51.000]  上帝都預備有君王
[00:16:51.000 --> 00:16:54.000]  後來興起了大衛的王朝
[00:16:54.000 --> 00:16:58.600]  但問題是在背後的動機
[00:16:58.600 --> 00:17:02.200]  當然斯理人在很多政治不穩妥的情況
[00:17:02.200 --> 00:17:07.000]  有很多愛族、愛敵入侵他們的國家
[00:17:07.000 --> 00:17:09.000]  在這個時候他們很想有一個君王
[00:17:09.000 --> 00:17:11.000]  帶領他們打仗
[00:17:11.000 --> 00:17:12.400]  但其實在背後
[00:17:12.400 --> 00:17:14.600]  是他們很不想再聽神
[00:17:14.600 --> 00:17:20.000]  透過很多時事先知給他們的指示
[00:17:20.000 --> 00:17:24.000]  他們不想受到神的約束
[00:17:24.000 --> 00:17:27.000]  他們要拒絕受制於神
[00:17:27.000 --> 00:17:29.800]  對我們的旨意
[00:17:29.800 --> 00:17:32.600]  也不想面對自己的罪
[00:17:32.600 --> 00:17:33.200]  如果犯罪
[00:17:33.200 --> 00:17:37.600]  神就興起一些勢力來管教他們
[00:17:37.600 --> 00:17:40.400]  他們不願意面對這樣的情況
[00:17:40.400 --> 00:17:42.400]  所以神就對撒慕爾說
[00:17:42.400 --> 00:17:45.200]  他們這樣做不是厭棄你
[00:17:45.200 --> 00:17:47.000]  是厭棄我
[00:17:47.000 --> 00:17:51.800]  是不要我作他們的王
[00:17:51.800 --> 00:17:52.800]  各位弟兄姊妹
[00:17:52.800 --> 00:17:56.600]  這是背後的動機
[00:17:56.600 --> 00:17:59.200]  以致他們所做的事情得罪神
[00:17:59.200 --> 00:18:02.800]  帶來他們將來更大的禍患
[00:18:02.800 --> 00:18:05.400]  很多自誇的背後
[00:18:05.400 --> 00:18:10.400]  其實是一種要拒絕上帝
[00:18:10.400 --> 00:18:16.200]  要堅持自己的一種心態
[00:18:16.200 --> 00:18:20.200]  我留意到一位屬靈的長者
[00:18:20.200 --> 00:18:22.400]  一位先賢Charles Wendel
[00:18:22.400 --> 00:18:25.000]  他曾經說過一句話
[00:18:25.000 --> 00:18:33.600]  驕傲會令人拒絕一切恩典的空間
[00:18:33.600 --> 00:18:39.000]  或者說他不再願意留任何空間給恩典
[00:18:39.000 --> 00:18:42.800]  驕傲是拒絕恩典的
[00:18:42.800 --> 00:18:43.800]  但另一方面來說
[00:18:43.800 --> 00:18:47.800]  一個人當他真正經歷神的恩典的時候
[00:18:47.800 --> 00:18:50.600]  他也不敢驕傲
[00:18:50.600 --> 00:18:54.200]  他知道一切是恩典
[00:18:54.200 --> 00:18:57.200]  所以他心裡謙卑自己
[00:18:57.200 --> 00:18:59.200]  我們曾經讀過一本書
[00:18:59.200 --> 00:19:02.000]  神阻擋什麼人?
[00:19:02.000 --> 00:19:03.400]  驕傲的人
[00:19:03.400 --> 00:19:07.600]  他賜恩給謙卑的人
[00:19:07.600 --> 00:19:09.800]  我們上一堂講彌加斯提及
[00:19:09.800 --> 00:19:11.600]  神要我們做什麼?
[00:19:11.600 --> 00:19:16.400]  祂要我們行公義 好憐憫
[00:19:16.400 --> 00:19:17.600]  然後呢?
[00:19:17.600 --> 00:19:19.400]  我們不要停在那裡
[00:19:19.400 --> 00:19:25.400]  聖話「全謙卑的心與你的神同行」
[00:19:25.400 --> 00:19:28.400]  帶著謙卑的心靈去與神同行
[00:19:28.400 --> 00:19:30.800]  明白自己有很多的限制
[00:19:30.800 --> 00:19:33.000]  將很多那種自我操控
[00:19:33.000 --> 00:19:34.800]  自我為事的心思
[00:19:34.800 --> 00:19:37.800]  放下謙卑的留心
[00:19:37.800 --> 00:19:40.400]  主啊 你要我做什麼?
[00:19:40.400 --> 00:19:43.000]  主啊 你喜悅我行什麼善
[00:19:43.000 --> 00:19:47.600]  然後依賴著每一天來行去生活
[00:19:47.600 --> 00:19:52.200]  這些人他們能夠真正的蒙福
[00:19:52.200 --> 00:19:53.000]  各位電視朋友
[00:19:53.000 --> 00:19:57.400]  我們香港是面對著很多經濟
[00:19:57.400 --> 00:20:00.400]  政治的困難
[00:20:00.400 --> 00:20:03.600]  前景很令人擔心
[00:20:03.600 --> 00:20:04.800]  在這些情況之下
[00:20:04.800 --> 00:20:06.600]  我們會有一個危險
[00:20:06.600 --> 00:20:09.600]  就是我們會容易有些躁動
[00:20:09.600 --> 00:20:11.600]  或者會有些時候
[00:20:11.600 --> 00:20:15.200]  是很想能夠控制一下自己的將來
[00:20:15.200 --> 00:20:18.200]  調整一下將來可能的日子
[00:20:18.200 --> 00:20:19.600]  但是過程裡面我們要小心
[00:20:19.600 --> 00:20:21.400]  我們不要自誇
[00:20:21.400 --> 00:20:25.200]  我們能夠可以怎樣保障自己的將來
[00:20:25.200 --> 00:20:27.400]  或者可以怎樣來調動我們的資金
[00:20:27.400 --> 00:20:30.000]  避免現在經濟很多的風險
[00:20:30.000 --> 00:20:32.800]  或者有很多途徑去怎樣移民
[00:20:32.800 --> 00:20:36.400]  去怎樣找到新的出路
[00:20:36.400 --> 00:20:39.000]  我不是說這些事情不應該做
[00:20:39.000 --> 00:20:42.000]  不可以做
[00:20:42.000 --> 00:20:44.600]  問題是在背後
[00:20:44.600 --> 00:20:46.800]  你是不是知道
[00:20:46.800 --> 00:20:50.800]  全謙卑的心與主同行
[00:20:50.800 --> 00:20:53.000]  知道有一位神
[00:20:53.000 --> 00:20:56.200]  知道要留心去明白祂的旨意
