
[00:00:00.000 --> 00:00:01.600]  大家知道我們這段時間
[00:13:17.400 --> 00:13:19.800]  再告訴你怎麼做
[00:13:19.800 --> 00:13:21.600]  但是他們沒有這麼做
[00:13:21.600 --> 00:13:25.800]  是容許他們繼續來建造聖殿
[00:13:25.800 --> 00:13:29.400]  直至到得到皇帝的指示
[00:13:29.400 --> 00:13:31.600]  你留心回到聖經第五節
[00:13:31.600 --> 00:13:35.000]  一開始的時候有一句話怎麼說
[00:13:35.000 --> 00:13:41.600]  「但是神的眼目看顧猶大人的長老」
[00:13:41.600 --> 00:13:44.200]  神的眼目看著他們
[00:13:44.200 --> 00:13:47.000]  看顧著他們
[00:13:47.000 --> 00:13:49.200]  當你留心這句字的時候
[00:13:49.200 --> 00:13:51.800]  你發覺聖經裡面有其他的地方
[00:13:51.800 --> 00:13:55.600]  同樣講到神的眼目看顧著
[00:13:55.600 --> 00:13:56.800]  聖經的創世記
[00:13:56.800 --> 00:14:00.200]  你記得就是阿伯拉罕獻上他的兒子
[00:14:00.200 --> 00:14:01.600]  是誰?
[00:14:01.600 --> 00:14:03.800]  獻上以撒
[00:14:03.800 --> 00:14:05.400]  神吩咐他這麼做
[00:14:05.400 --> 00:14:08.800]  是要試驗他願不願意順從上帝
[00:14:08.800 --> 00:14:10.800]  神知道他的心願意順從之後
[00:14:10.800 --> 00:14:12.600]  就叫他你駐守
[00:14:12.600 --> 00:14:15.000]  將孩子放回來
[00:14:15.000 --> 00:14:16.800]  當孩子放下來之後
[00:14:16.800 --> 00:14:18.600]  當然阿伯拉罕就會問
[00:14:18.600 --> 00:14:21.600]  哪裡有祭品可以獻上給神呢?
[00:14:21.600 --> 00:14:23.400]  然後你見到聖經講到
[00:14:23.400 --> 00:14:26.400]  就是有羔羊在旁邊出現
[00:14:26.400 --> 00:14:28.400]  纏在樹枝上
[00:14:28.400 --> 00:14:29.800]  然後阿伯拉罕說
[00:14:29.800 --> 00:14:33.200]  「耶和華以勒」
[00:14:33.200 --> 00:14:35.400]  我們有個「以勒」團契
[00:14:35.400 --> 00:14:37.600]  「耶和華以勒」
[00:14:37.600 --> 00:14:41.200]  意思就是耶和華必預備
[00:14:41.200 --> 00:14:44.200]  有需要神供應這個祭品
[00:14:44.200 --> 00:14:46.800]  以致能夠獻上給上帝
[00:14:46.800 --> 00:14:48.600]  但是「耶和華以勒」
[00:14:48.600 --> 00:14:50.600]  同時有一個很重要的意思
[00:14:50.600 --> 00:14:53.600]  就是耶和華看神
[00:14:53.600 --> 00:14:56.200]  耶和華看顧著
[00:14:56.200 --> 00:14:58.200]  所以英文的聖經譯作
[00:14:58.200 --> 00:15:00.400]  God sees to it
[00:15:00.400 --> 00:15:02.600]  神看著的
[00:15:02.600 --> 00:15:05.600]  神是看著一切的情況
[00:15:05.600 --> 00:15:08.000]  知道人的心是如何
[00:15:08.000 --> 00:15:10.400]  所以他知道阿伯拉罕的心是
[00:15:10.400 --> 00:15:13.600]  真心願意來聽從神
[00:15:13.600 --> 00:15:16.600]  奉獻甚至自己的兒子
[00:15:16.600 --> 00:15:19.800]  但是神同時知道他們的需要
[00:15:19.800 --> 00:15:22.800]  因此他預備了祭品
[00:15:22.800 --> 00:15:25.600]  神看顧著你和我
[00:15:25.600 --> 00:15:26.800]  侍奉神的人
[00:15:26.800 --> 00:15:30.600]  是不斷經歷神的恩典的人
[00:15:30.600 --> 00:15:32.800]  侍奉神的人
[00:15:32.800 --> 00:15:36.600]  是不斷去體會這位上帝的真實的人
[00:15:36.600 --> 00:15:38.400]  當他侍奉神的時候
[00:15:38.400 --> 00:15:39.400]  願意信從神
[00:15:39.400 --> 00:15:40.200]  被他引導
[00:15:40.200 --> 00:15:42.800]  人生不是再去侍奉馬門
[00:15:42.800 --> 00:15:47.800]  不是再侍奉自己的野心
[00:15:47.800 --> 00:15:49.800]  而是真的去侍奉神
[00:15:49.800 --> 00:15:52.800]  看作服侍主
[00:15:52.800 --> 00:15:53.800]  在這個時候
[00:15:53.800 --> 00:15:55.800]  他會經歷上帝在生命當中
[00:15:55.800 --> 00:15:57.400]  很多的幫助
[00:15:57.400 --> 00:16:01.400]  體會上帝的真實
[00:16:01.400 --> 00:16:02.000]  弟兄姊妹
[00:16:02.000 --> 00:16:04.200]  當我們來到體會的時候
[00:16:04.200 --> 00:16:06.000]  你會體會到
[00:16:06.000 --> 00:16:08.600]  好像是我們要去侍奉
[00:16:08.600 --> 00:16:12.200]  但是是神要去賜恩給我們
[00:16:12.200 --> 00:16:13.200]  我想多說一件事情
[00:16:13.200 --> 00:16:14.200]  我知道一間教會
[00:16:14.200 --> 00:16:16.000]  他們在北美的地方
[00:16:16.000 --> 00:16:19.600]  這間教會他們有一個很特別的經歷
[00:16:19.600 --> 00:16:22.800]  他們很清楚感受到神給他們一種感動
[00:16:22.800 --> 00:16:25.800]  要關心他們教會附近一間大學
[00:16:25.800 --> 00:16:28.600]  學生的福音需要
[00:16:28.600 --> 00:16:30.600]  他們就為這件事祈禱
[00:16:30.600 --> 00:16:33.000]  也嘗試做一些工作
[00:16:33.000 --> 00:16:35.200]  但是好像一年之後
[00:16:35.200 --> 00:16:38.200]  好像完全沒有什麼果效
[00:16:38.200 --> 00:16:40.200]  這個時候他們都很焦急
[00:16:40.200 --> 00:16:42.800]  牧師都特別找一件事來祈禱
[00:16:42.800 --> 00:16:43.600]  在祈禱的時候
[00:16:43.600 --> 00:16:46.000]  他突然間會想起聖經裡面
[00:16:46.000 --> 00:16:48.400]  主耶穌在約翰福音的說話
[00:16:48.400 --> 00:16:53.200]  「若不是差我來的父給人人
[00:16:53.200 --> 00:16:57.400]  就沒有人能到我面前」
[00:16:57.400 --> 00:17:00.600]  這句話對他的意思是很清楚
[00:17:00.600 --> 00:17:02.600]  不是我們自己去努力
[00:17:02.600 --> 00:17:04.400]  去帶人信主
[00:17:04.400 --> 00:17:06.800]  而是神在人的心工作
[00:17:06.800 --> 00:17:08.800]  因此留心著神的工作
[00:17:08.800 --> 00:17:10.600]  而配合著他的工作
[00:17:10.600 --> 00:17:13.400]  就是作他的功
[00:17:13.400 --> 00:17:15.200]  在這個時候他就有一個感動
[00:17:15.200 --> 00:17:17.000]  邀請了有好幾位
[00:17:17.000 --> 00:17:20.000]  都是這間大學讀書的青年人來到
[00:17:20.000 --> 00:17:21.600]  他說你們知道
[00:17:21.600 --> 00:17:25.400]  教會很想能夠關心這間大學的學生
[00:17:25.400 --> 00:17:27.600]  你們都去服侍神
[00:17:27.600 --> 00:17:29.200]  去侍奉祂
[00:17:29.200 --> 00:17:31.000]  重要的就是你們留心
[00:17:31.000 --> 00:17:32.400]  在接下來這個星期
[00:17:32.400 --> 00:17:35.000]  留心神的工作
[00:17:35.000 --> 00:17:39.400]  然後留心去配合做神的工作
[00:17:39.400 --> 00:17:40.600]  那些學生就問他牧師
[00:17:40.600 --> 00:17:43.200]  什麼叫做留心神的工作
[00:17:43.200 --> 00:17:44.400]  牧師就說
[00:17:44.400 --> 00:17:46.800]  你們留意著
[00:17:46.800 --> 00:17:50.200]  神會怎樣去引導著一些學生
[00:17:50.200 --> 00:17:53.200]  去接觸你
[00:17:53.200 --> 00:17:54.800]  如果當時你有些其他事情
[00:17:54.800 --> 00:17:56.200]  你暫時放下
[00:17:56.200 --> 00:18:00.200]  你回應配合著神的工作就行了
[00:18:00.200 --> 00:18:03.800]  那些學生好像不明白
[00:18:03.800 --> 00:18:05.000]  一個星期之後
[00:18:05.000 --> 00:18:08.400]  其中一位的姐妹就回來說
[00:18:08.400 --> 00:18:12.000]  她說我這個星期都常常留心神的工作
[00:18:12.000 --> 00:18:14.600]  但是發覺一件事是我意想不到的
[00:18:14.600 --> 00:18:16.800]  有一次在校園裏面走的時候
[00:18:16.800 --> 00:18:19.200]  一位同學她認識了兩年了
[00:18:19.200 --> 00:18:21.400]  突然走過來和她聊天
[00:18:21.400 --> 00:18:24.000]  她說我知道你是基督徒
[00:18:24.000 --> 00:18:26.400]  我說是啊 你知道啊
[00:18:26.400 --> 00:18:28.600]  有一件事我想問問你
[00:18:28.600 --> 00:18:31.400]  你們基督徒可不可以來幫幫我
[00:18:31.400 --> 00:18:33.400]  怎樣幫你啊
[00:18:33.400 --> 00:18:36.600]  她說我們一班同學有十一個人
[00:18:36.600 --> 00:18:40.200]  我們一起查聖經
[00:18:40.200 --> 00:18:44.200]  不過我們全部都不是基督徒
[00:18:44.200 --> 00:18:45.400]  這個姐妹聽見了
[00:18:45.400 --> 00:18:49.400]  你們這麼有興趣一起查聖經
[00:18:49.400 --> 00:18:50.800]  是啊 有些人叫起
