
[00:00:00.000 --> 00:00:04.800]  剛在昨天我有機會參加一個特別的聚會
[00:09:59.400 --> 00:10:00.800]  自己搭營幕
[00:10:00.800 --> 00:10:02.400]  但現在很少了
[00:10:02.400 --> 00:10:03.600]  但以色列人很明白
[00:10:03.600 --> 00:10:05.000]  因為他們會知道
[00:10:05.000 --> 00:10:08.200]  他們住在營幕裏面
[00:10:08.200 --> 00:10:09.600]  如果人數增加了
[00:10:09.600 --> 00:10:10.800]  營幕很擠迫
[00:10:10.800 --> 00:10:12.800]  就要擴大營幕
[00:10:12.800 --> 00:10:16.200]  將萬子加大
[00:10:16.200 --> 00:10:18.600]  然後將一條更長的繩子
[00:10:18.600 --> 00:10:22.000]  將萬子連到地上的缺子
[00:10:22.000 --> 00:10:24.600]  缺子就是一些短的小木樁
[00:10:24.600 --> 00:10:29.200]  能夠將繩子拉緊這些帳幕
[00:10:29.200 --> 00:10:32.600]  能夠堅固整個帳幕
[00:10:32.600 --> 00:10:34.800]  聖經說你們要放心
[00:10:34.800 --> 00:10:37.200]  擴大你的萬子
[00:10:37.200 --> 00:10:40.000]  放長一條營繩
[00:10:40.000 --> 00:10:43.000]  也要堅固在地上的缺子
[00:10:43.000 --> 00:10:45.200]  以整個營幕可以堅固
[00:10:45.200 --> 00:10:48.000]  可以擴大
[00:10:48.000 --> 00:10:49.600]  為何要這樣做呢
[00:10:49.600 --> 00:10:51.400]  因為第三節說
[00:10:51.400 --> 00:10:53.400]  你要向左向右開展
[00:10:53.400 --> 00:10:56.200]  你的後裔必得多國為業
[00:10:56.200 --> 00:11:00.200]  又使荒涼的城邑有人居住
[00:11:00.200 --> 00:11:05.400]  因為將會人丁往成
[00:11:05.400 --> 00:11:08.400]  你以為現在很淒涼
[00:11:08.400 --> 00:11:10.600]  沒有孩子
[00:11:10.600 --> 00:11:11.800]  很淒涼
[00:11:11.800 --> 00:11:15.400]  整個民族好像在萎縮
[00:11:15.400 --> 00:11:17.000]  但神告訴他們知道
[00:11:17.000 --> 00:11:18.000]  你們放膽
[00:11:18.000 --> 00:11:20.800]  現在將你們的營幕放大
[00:11:20.800 --> 00:11:23.600]  因為將來會不夠住
[00:11:23.600 --> 00:11:27.800]  你要預備好去承接神的恩惠
[00:11:27.800 --> 00:11:31.000]  等候神的恩典
[00:11:31.000 --> 00:11:32.400]  當時在這樣說的時候
[00:11:32.400 --> 00:11:35.400]  我相信當時的人很明白一件事
[00:11:35.400 --> 00:11:37.200]  在歷史當中他們看見
[00:11:37.200 --> 00:11:40.400]  上帝如何帶領他們進入應許地
[00:11:40.400 --> 00:11:41.600]  在阿伯拉罕的後裔
[00:11:41.600 --> 00:11:44.200]  他們進入神給他們應許之地
[00:11:44.200 --> 00:11:45.600]  後來他們軟弱
[00:11:45.600 --> 00:11:47.600]  他們得罪神
[00:11:47.600 --> 00:11:50.400]  神讓他們被擄掠到外邦地
[00:11:50.400 --> 00:11:52.400]  大家記得我們曾經在說
[00:11:52.400 --> 00:11:54.000]  在《儀場話書》提及到
[00:11:54.000 --> 00:11:56.000]  很多人在外邦被擄之地
[00:11:56.000 --> 00:11:58.800]  他們覺得一切都沒有盼望
[00:11:58.800 --> 00:12:00.200]  但上帝告訴他們知道
[00:12:00.200 --> 00:12:02.600]  你們將會歸回
[00:12:02.600 --> 00:12:04.800]  你們放心準備
[00:12:04.800 --> 00:12:08.000]  預備神重新將你們帶回到
[00:12:08.000 --> 00:12:11.400]  你們自己的故土
[00:12:11.400 --> 00:12:12.400]  然後聖經提及
[00:12:12.400 --> 00:12:16.400]  你們的後裔必得多國圍繞
[00:12:16.400 --> 00:12:19.200]  到了新約的時候
[00:12:19.200 --> 00:12:21.000]  神讓他的子民
[00:12:21.000 --> 00:12:25.200]  從天下各國當中出現
[00:12:25.200 --> 00:12:28.000]  神讓他的子民興起
[00:12:28.000 --> 00:12:31.000]  在不同的地方來皇城
[00:12:31.000 --> 00:12:33.800]  甚至那些好像荒廢的城邑
[00:12:33.800 --> 00:12:36.200]  或者我們稍為去想像
[00:12:36.200 --> 00:12:38.400]  就是很多不會有人
[00:12:38.400 --> 00:12:40.800]  好像信靠耶穌的地方
[00:12:40.800 --> 00:12:42.400]  或者情況之下
[00:12:42.400 --> 00:12:45.600]  竟然有很多人一步步的順處
[00:12:45.600 --> 00:12:47.600]  如果大家記得我們早前
[00:12:47.600 --> 00:12:48.800]  我們參全聯會的時候
[00:12:48.800 --> 00:12:52.200]  提及到很多穆斯林的朋友
[00:12:52.200 --> 00:12:53.400]  有人做研究
[00:12:53.400 --> 00:12:57.200]  發現一件很感恩很奇妙的事情
[00:12:57.200 --> 00:12:59.000]  二十一世紀開始
[00:12:59.000 --> 00:13:02.000]  在初頭的十二年之內
[00:13:02.000 --> 00:13:04.400]  在世界差不多七十個地區
[00:13:04.400 --> 00:13:08.400]  不同國家的地區裡的穆斯林
[00:13:08.400 --> 00:13:13.000]  竟然發現有超過七十多個
[00:13:13.000 --> 00:13:17.400]  大型的穆斯林歸主運動
[00:13:17.400 --> 00:13:18.800]  這些歸主運動
[00:13:18.800 --> 00:13:21.600]  最少有一千人信耶穌
[00:13:21.600 --> 00:13:24.400]  我們都知道穆斯林信耶穌很不容易
[00:13:24.400 --> 00:13:27.800]  但竟然發覺很多穆斯林朋友信耶穌
[00:13:27.800 --> 00:13:29.800]  而且這些歸主運動裡
[00:13:29.800 --> 00:13:32.200]  常常有超過一百間教會
[00:13:32.200 --> 00:13:35.000]  很短時間興起了
[00:13:35.000 --> 00:13:37.200]  有人計算這十二年裡
[00:13:37.200 --> 00:13:40.200]  信主的穆斯林超越了
[00:13:40.200 --> 00:13:44.000]  在伊斯蘭教開始之後
[00:13:44.000 --> 00:13:47.800]  到今天十三個世紀
[00:13:47.800 --> 00:13:51.600]  信耶穌的穆斯林人數
[00:13:51.600 --> 00:13:55.400]  意思是這十二年信耶穌的穆斯林
[00:13:55.400 --> 00:13:57.400]  比起十三世紀裡
[00:13:57.400 --> 00:14:01.000]  穆斯林信耶穌的人數更多
[00:14:01.000 --> 00:14:03.800]  順帝在他的時候一直引導著
[00:14:03.800 --> 00:14:05.600]  很多生命歸向他
[00:14:05.600 --> 00:14:07.600]  很多人轉向他
[00:14:07.600 --> 00:14:09.400]  沒錯 今天我們都會看到
[00:14:09.400 --> 00:14:12.200]  很多教會裡的問題
[00:14:12.200 --> 00:14:14.200]  和衰弱的事情
[00:14:14.200 --> 00:14:17.000]  但我們看見聖經所說
[00:14:17.000 --> 00:14:19.400]  神自己清楚講述
[00:14:19.400 --> 00:14:21.000]  祂所立的約
[00:14:21.000 --> 00:14:22.800]  祂要成就
[00:14:22.800 --> 00:14:25.800]  祂的子民要興旺
[00:14:25.800 --> 00:14:27.400]  我想當然這裡所說
[00:14:27.400 --> 00:14:29.600]  不單止是在說教會
[00:14:29.600 --> 00:14:32.400]  在說整體的屬神的人
[00:14:32.400 --> 00:14:34.400]  更加在說很多的教徒
[00:14:34.400 --> 00:14:35.800]  很多弟兄姊妹
[00:14:35.800 --> 00:14:37.400]  要在神的面前經歷
[00:14:37.400 --> 00:14:40.000]  上帝給我們生命的復興
[00:14:40.000 --> 00:14:43.200]  亦都是上帝要定要成就的事情
[00:14:43.200 --> 00:14:45.200]  或許會經過一些短暫的
[00:14:45.200 --> 00:14:46.600]  一些困難的時間
[00:14:46.600 --> 00:14:49.000]  或許是低落的時間
[00:14:49.000 --> 00:14:50.600]  但在聖經裡所說
[00:14:50.600 --> 00:14:54.000]  祂要成就祂所應許的事情
[00:14:54.000 --> 00:14:56.800]  因此在等候的期間
[00:14:56.800 --> 00:14:59.800]  神就說你仍然可以歡喜
[00:14:59.800 --> 00:15:02.800]  你仍然可以擴張你的萬子
[00:15:02.800 --> 00:15:06.800]  去等待去承接恩典
[00:15:06.800 --> 00:15:09.400]  這正是今天我們帶著的態度
[00:15:09.400 --> 00:15:12.800]  去回應在一切我們現在所在的處境
[00:15:12.800 --> 00:15:14.200]  等待這位上帝
[00:15:14.200 --> 00:15:17.200]  繼續將祂要成就的事情
[00:15:17.200 --> 00:15:20.200]  在我們身上承傳
[00:15:20.200 --> 00:15:21.200]  我們再看下去的時候
[00:15:21.200 --> 00:15:22.800]  你看聖經再說的時候
[00:15:22.800 --> 00:15:25.000]  這位上帝所賜給我們的約
[00:15:25.000 --> 00:15:29.200]  同時將我們很多生命的羞辱除去
[00:15:29.200 --> 00:15:31.400]  不單止承傳不可能的事情
[00:15:31.400 --> 00:15:34.400]  而且將生命的羞辱除去
[00:15:34.400 --> 00:15:36.800]  大家再看第四節
[00:15:36.800 --> 00:15:38.200]  聖經說:不要懼怕
[00:15:38.200 --> 00:15:40.800]  因你必不至蒙羞
[00:15:40.800 --> 00:15:42.400]  也不要抱愧
[00:15:42.400 --> 00:15:45.000]  因你必不至羞辱
[00:15:45.000 --> 00:15:47.400]  你必忘記幼年的羞愧
[00:15:47.400 --> 00:15:51.200]  不再紀念你寡居的羞辱
[00:15:51.200 --> 00:15:53.200]  舊約的人當讀到
[00:15:53.200 --> 00:15:55.000]  幼年的羞愧的時候
[00:15:55.000 --> 00:15:57.000]  他們很快就會想起
[00:15:57.000 --> 00:16:02.600]  他們在埃及遺老的時候的狀況
[00:16:02.600 --> 00:16:06.600]  他們在其中面對著很多羞辱
[00:16:06.600 --> 00:16:10.200]  他們也想起寡居的羞辱
[00:16:10.200 --> 00:16:14.000]  也想起被擄的時候的狀況
[00:16:14.000 --> 00:16:16.400]  在這些羞辱的情況下
[00:16:16.400 --> 00:16:18.000]  看到自己得罪神
[00:16:18.000 --> 00:16:21.400]  而面對著很多不同的苦困
[00:16:21.400 --> 00:16:22.800]  但神告訴他們
[00:16:22.800 --> 00:16:25.200]  你必會忘記
[00:16:25.200 --> 00:16:28.000]  你要忘記這些幼年的羞愧
[00:16:28.000 --> 00:16:32.800]  不再紀念你寡居的羞辱
[00:16:32.800 --> 00:16:34.600]  當我想回到
[00:16:34.600 --> 00:16:37.000]  有些時候和第一節有機會聊天
[00:16:37.000 --> 00:16:40.400]  特別聽到一些新受浸的第一節分享
[00:16:40.400 --> 00:16:41.800]  其中有幾個見證
[00:16:41.800 --> 00:16:45.400]  我很深刻記得
[00:16:45.400 --> 00:16:48.400]  很多時候以為他們都是剛剛信耶穌
[00:16:48.400 --> 00:16:49.800]  所以接著受浸
[00:16:49.800 --> 00:16:53.600]  但發覺有不少是很多年之前信主
[00:16:53.600 --> 00:16:55.800]  有很多告訴我們
[00:16:55.800 --> 00:16:57.600]  他們中學時候信主
[00:16:57.600 --> 00:17:01.800]  有些說中學時候回教會做團體職員
[00:17:01.800 --> 00:17:04.800]  但其中一些後來離開了
[00:17:04.800 --> 00:17:08.000]  又有一些頂尖會講述到一些經歷
[00:17:08.000 --> 00:17:10.000]  特別是一些婚姻的經歷
[00:17:10.000 --> 00:17:11.200]  離開了教會之後
[00:17:11.200 --> 00:17:13.000]  自己開始做工
[00:17:13.000 --> 00:17:15.800]  開始自己在社會上拼搏
[00:17:15.800 --> 00:17:18.000]  對於男女感情的事情
[00:17:18.000 --> 00:17:24.600]  亦都會很多時候發覺自己當時很隨便
[00:17:24.600 --> 00:17:25.600]  結了婚
[00:17:25.600 --> 00:17:29.000]  但婚姻關係有很多困難
[00:17:29.000 --> 00:17:31.000]  一位姐妹講述到
[00:17:31.000 --> 00:17:34.800]  在當時和丈夫的關係很惡劣
[00:17:34.800 --> 00:17:38.400]  亦都甚至不敢告訴別人自己是教徒
[00:17:38.400 --> 00:17:41.400]  在那個時候和先生經常爭吵
[00:17:41.400 --> 00:17:46.000]  亦都差不多到了離婚的一個狀況
[00:17:46.000 --> 00:17:49.000]  但在那個時候亦都意想不到
[00:17:49.000 --> 00:17:51.800]  突然有一天
[00:17:51.800 --> 00:17:53.000]  先生告訴她
[00:17:53.000 --> 00:17:55.400]  我去了教會
[00:17:55.400 --> 00:17:58.200]  有一位她的朋友認識她
[00:17:58.200 --> 00:18:00.400]  帶了她先生回教會
[00:18:00.400 --> 00:18:03.000]  先生開始接觸信仰
[00:18:03.000 --> 00:18:04.200]  後來竟然說
[00:18:04.200 --> 00:18:06.000]  不如你也回去吧
[00:18:06.000 --> 00:18:08.400]  你以前是基督徒
[00:18:08.400 --> 00:18:13.600]  是未信的丈夫帶一個信了主的姐妹回教會
[00:18:13.600 --> 00:18:17.200]  兩個人竟然一起回教會
[00:18:17.200 --> 00:18:20.000]  後來他們一直講述到的情況就是
[00:18:20.000 --> 00:18:22.800]  他們慢慢開始反省
[00:18:22.800 --> 00:18:27.200]  整個生命大家之間有很多的調整
[00:18:27.200 --> 00:18:29.400]  沒錯,問題未必即時解決
[00:18:29.400 --> 00:18:31.600]  但他們開始體會到
[00:18:31.600 --> 00:18:38.000]  他們可以重新享受一種真正彼此愛護的夫妻關係
[00:18:38.000 --> 00:18:40.400]  後來這位姐妹來到北宣
[00:18:40.400 --> 00:18:43.400]  然後在北宣受浸
[00:18:43.400 --> 00:18:45.600]  有時聽到這些事情的時候
[00:18:45.600 --> 00:18:48.600]  都體會到其實我們都曾經怨揚
[00:18:48.600 --> 00:18:50.000]  或者我們都會感覺
[00:18:50.000 --> 00:18:52.800]  回想那些事情的時候感覺羞愧
[00:18:52.800 --> 00:18:54.200]  感覺好像很自卑
[00:18:54.200 --> 00:18:59.000]  為何會曾經人生有這樣很無知
