
[00:00:00.000 --> 00:00:01.360]  信耶穌一段時間
[00:01:01.520 --> 00:01:02.600]  他第二
[00:01:02.600 --> 00:01:05.720]  他再次去到耶路撒冷教會的時候
[00:01:05.720 --> 00:01:07.560]  那一種的情況
[00:01:07.560 --> 00:01:08.680]  保羅在這裡說
[00:01:08.680 --> 00:01:10.920]  他第一次上耶路撒冷教會
[00:01:10.920 --> 00:01:12.760]  距離現在
[00:01:12.760 --> 00:01:14.640]  再次上耶路撒冷教會
[00:01:14.640 --> 00:01:16.960]  已經有十四年的時間
[00:01:16.960 --> 00:01:20.280]  有很多的學者都去說
[00:01:20.280 --> 00:01:22.080]  一件事
[00:01:22.080 --> 00:01:23.560]  或者保羅所說的一件事
[00:01:23.560 --> 00:01:24.440]  應該就是說
[00:01:24.640 --> 00:01:27.000]  在《斯大林主義》第十五章
[00:01:27.000 --> 00:01:29.000]  耶路撒冷教會
[00:01:29.000 --> 00:01:32.160]  就是舉行一個大會的情況
[00:01:32.160 --> 00:01:36.040]  當時在教會當中
[00:01:36.040 --> 00:01:37.160]  正正是流傳
[00:01:37.160 --> 00:01:38.200]  有一些人說
[00:01:38.200 --> 00:01:40.120]  首先要遵守
[00:01:40.120 --> 00:01:42.800]  猶大人所有的規矩
[00:01:42.800 --> 00:01:44.480]  包括國禮
[00:01:44.480 --> 00:01:45.440]  包括節旗
[00:01:45.440 --> 00:01:46.560]  包括傳統
[00:01:46.560 --> 00:01:48.600]  人才可以成為基督徒
[00:01:48.600 --> 00:01:51.040]  保羅在過程當中
[00:01:51.040 --> 00:01:52.720]  他看到這個錯誤
[00:01:52.720 --> 00:01:55.680]  所以馬上去作出糾正
[00:01:55.680 --> 00:01:57.880]  在第二次上耶路撒冷教會
[00:01:57.880 --> 00:01:59.880]  或者再次上耶路撒冷教會
[00:01:59.880 --> 00:02:01.080]  的一個過程
[00:02:01.080 --> 00:02:02.080]  和第一次很不同
[00:02:02.080 --> 00:02:03.080]  第一次
[00:02:03.080 --> 00:02:07.200]  保羅是想去跟一群的仕途
[00:02:07.200 --> 00:02:09.040]  可以說是有一個相識
[00:02:09.040 --> 00:02:10.360]  或者一個認識
[00:02:10.360 --> 00:02:11.880]  在第二次
[00:02:11.880 --> 00:02:14.240]  再次隔了這麼多年上去的時候
[00:02:14.240 --> 00:02:15.960]  保羅去到
[00:02:15.960 --> 00:02:18.200]  去到耶路撒冷教會
[00:02:18.200 --> 00:02:19.680]  也許他要處理
[00:02:19.680 --> 00:02:22.720]  當時其他教會怎樣幫助
[00:02:22.720 --> 00:02:25.240]  耶路撒冷教會信徒的一些
[00:02:25.240 --> 00:02:28.000]  物質上需要的一些援助
[00:02:28.000 --> 00:02:31.080]  去到當時的耶路撒冷教會
[00:02:31.080 --> 00:02:32.520]  要處理這方面的問題
[00:02:32.520 --> 00:02:33.760]  在第一次
[00:02:33.760 --> 00:02:35.760]  他上去的時候
[00:02:35.760 --> 00:02:38.280]  可以說是自己一個人上耶路撒冷教會
[00:02:38.280 --> 00:02:40.640]  但現在再次來的時候
[00:02:40.640 --> 00:02:41.720]  經過了十四年
[00:02:41.720 --> 00:02:43.600]  他來到的時候有保羅
[00:02:43.600 --> 00:02:44.920]  巴拿巴
[00:02:44.920 --> 00:02:46.080]  瓦國
[00:02:46.080 --> 00:02:47.360]  彼得這些人物
[00:02:47.360 --> 00:02:47.960]  一起
[00:02:48.160 --> 00:02:50.840]  也有巴拿巴和提多
[00:02:50.840 --> 00:02:53.000]  和他一起上去
[00:02:53.000 --> 00:02:55.280]  保羅在這裡
[00:02:55.280 --> 00:02:57.840]  他的同宮裡面
[00:02:57.840 --> 00:03:01.520]  有一些很親密的
[00:03:01.520 --> 00:03:02.480]  蘇聯的戰友
[00:03:02.480 --> 00:03:03.160]  巴拿巴
[00:03:03.160 --> 00:03:04.280]  是一個
[00:03:04.280 --> 00:03:06.240]  可以說是在他信主的初期
[00:03:06.240 --> 00:03:07.760]  給他有很多的幫助
[00:03:07.760 --> 00:03:10.760]  其他人不相信保羅會從一個
[00:03:10.760 --> 00:03:14.280]  這麼殘害教徒的過程當中
[00:03:14.280 --> 00:03:16.320]  去歸向跟從耶穌的人
[00:03:16.440 --> 00:03:18.360]  但當時巴拿巴接納他
[00:03:18.360 --> 00:03:19.240]  而且
[00:03:19.240 --> 00:03:21.800]  和他一起去見當時的仕途
[00:03:21.800 --> 00:03:22.920]  在聖經上說
[00:03:22.920 --> 00:03:23.680]  巴拿巴
[00:03:23.680 --> 00:03:25.360]  原是一個好人
[00:03:25.360 --> 00:03:28.120]  滿有聖靈的充滿
[00:03:28.120 --> 00:03:30.400]  和一個滿有信心的一個人
[00:03:30.400 --> 00:03:32.920]  第二個他的同伴就是提多
[00:03:32.920 --> 00:03:34.480]  一個是一個希臘人
[00:03:34.480 --> 00:03:37.520]  可能提多是保羅
[00:03:37.520 --> 00:03:39.720]  帶領他相信耶穌
[00:03:39.720 --> 00:03:40.840]  帶領他信主
[00:03:40.840 --> 00:03:41.840]  之後
[00:03:41.840 --> 00:03:44.040]  他和保羅一起去侍奉
[00:03:44.320 --> 00:03:47.440]  保羅也曾經去派提多
[00:03:47.440 --> 00:03:49.320]  去到哥倫多教會裡面
[00:03:49.320 --> 00:03:52.680]  去收取當時教會所承諾
[00:03:52.680 --> 00:03:55.600]  去捐獻給耶路撒冷教會的一些奉獻
[00:03:55.600 --> 00:03:59.560]  在這裡保羅特別去提多這個人
[00:03:59.560 --> 00:04:01.920]  是極可能去說出
[00:04:01.920 --> 00:04:03.120]  福音
[00:04:03.120 --> 00:04:04.480]  那一個
[00:04:04.480 --> 00:04:07.040]  信心的內容
[00:04:07.040 --> 00:04:07.840]  因為
[00:04:07.840 --> 00:04:10.280]  提多是一個希臘人
[00:04:10.280 --> 00:04:13.400]  但是保羅沒有在眾多的壓力當中
[00:04:13.520 --> 00:04:15.920]  去為他施行這個國禮
[00:04:15.920 --> 00:04:22.360]  保羅正正是用提多這個人很具體的見證
[00:04:22.360 --> 00:04:25.360]  去顯出什麼叫做信耶穌
[00:04:25.360 --> 00:04:28.400]  什麼人有資格去信耶穌
[00:04:28.400 --> 00:04:30.400]  保羅在這裡
[00:04:30.400 --> 00:04:32.760]  格拉太書第二章的第二節
[00:04:32.760 --> 00:04:36.720]  保羅說他是奉啟示上去
[00:04:36.720 --> 00:04:38.000]  其實保羅在這裡說
[00:04:38.000 --> 00:04:41.080]  我這次去耶路撒冷教會是關於啟示
[00:04:41.280 --> 00:04:43.680]  是關於啟示的一些事情
[00:04:43.680 --> 00:04:45.960]  在這裡保羅是
[00:04:45.960 --> 00:04:48.560]  對照在之下
[00:04:48.560 --> 00:04:51.920]  他要說那些混進來的假弟兄
[00:04:51.920 --> 00:04:54.640]  所要說出的那些錯誤的教訓
[00:04:54.640 --> 00:04:55.720]  保羅在這裡說
[00:04:55.720 --> 00:04:58.040]  他上到來來到
[00:04:58.040 --> 00:05:02.200]  是極可能其中一個很重要的目的
[00:05:02.200 --> 00:05:03.880]  就是要將福音
[00:05:03.880 --> 00:05:07.200]  很清楚地去陳明在一群的
[00:05:07.200 --> 00:05:10.840]  耶路撒冷教會的弟兄姐妹當中
[00:05:11.160 --> 00:05:13.280]  保羅在這裡可以說
[00:05:13.280 --> 00:05:14.960]  這一次上耶路撒冷教會
[00:05:14.960 --> 00:05:20.600]  除了為了辦理一個救濟耶路撒冷教會信徒的事之外
[00:05:20.600 --> 00:05:22.760]  其實在過程當中
[00:05:22.760 --> 00:05:24.160]  也許
[00:05:24.160 --> 00:05:25.880]  他未必一定
[00:05:25.880 --> 00:05:31.200]  要將他在外邦人當中的事奉說明
[00:05:31.200 --> 00:05:34.160]  不過當他去到耶路撒冷教會的時候
[00:05:34.160 --> 00:05:35.360]  他要發覺
[00:05:35.360 --> 00:05:40.920]  除了辦理教會的信徒的捐獻
[00:05:40.920 --> 00:05:42.080]  捐獻的事之外
[00:05:42.080 --> 00:05:43.120]  他就是發覺
[00:05:43.120 --> 00:05:45.760]  在教會當中有很多的人
[00:05:45.760 --> 00:05:47.320]  有一個錯誤
[00:05:47.320 --> 00:05:48.720]  造成一個混亂
[00:05:48.720 --> 00:05:49.600]  他們說
[00:05:49.600 --> 00:05:51.520]  人要信耶穌
[00:05:51.520 --> 00:05:53.320]  必先要受國禮
[00:05:53.320 --> 00:05:58.400]  必先要遵守在摩西裡面所說的全部的律法的規條
[00:05:58.400 --> 00:06:01.520]  人才可以去相信耶穌
[00:06:01.520 --> 00:06:02.560]  保羅說
[00:06:02.560 --> 00:06:04.240]  這些假弟兄
[00:06:04.240 --> 00:06:06.800]  就是一些混進教會當中
[00:06:06.800 --> 00:06:10.280]  去傳講這麼錯誤的教訓
[00:06:10.920 --> 00:06:11.680]  保羅
[00:06:11.680 --> 00:06:13.920]  在這裡看到這樣的情況
[00:06:13.920 --> 00:06:15.960]  所以他也馬上親自地
[00:06:15.960 --> 00:06:20.440]  去將他在外邦人當中的傳呼音的工作
[00:06:20.440 --> 00:06:24.080]  向耶路撒冷教會的信徒去說明
[00:06:24.080 --> 00:06:25.440]  意思就是說
[00:06:25.440 --> 00:06:30.120]  外邦人和猶太人都是一樣
[00:06:30.120 --> 00:06:32.200]  都是屬於上帝的子民
[00:06:32.200 --> 00:06:34.760]  其實保羅是希望
[00:06:34.760 --> 00:06:36.840]  一群猶大的基督徒
[00:06:36.840 --> 00:06:40.520]  去明白上帝在外邦人當中
[00:06:40.520 --> 00:06:42.000]  那一種的工作
[00:06:42.000 --> 00:06:43.360]  也許
[00:06:43.360 --> 00:06:46.240]  保羅在這裡也有一個擔心
[00:06:46.240 --> 00:06:50.280]  在這裡耶路撒冷教會會將外邦信徒的捐獻
[00:06:50.280 --> 00:06:51.640]  視為一個不潔
[00:06:51.640 --> 00:06:54.840]  不接受他們的奉獻
[00:06:54.840 --> 00:06:57.080]  幫助耶路撒冷教會的信徒
[00:06:57.080 --> 00:06:58.880]  如果是這樣的話
[00:06:58.880 --> 00:07:02.240]  這個會帶來相當深遠的影響
[00:07:02.240 --> 00:07:05.560]  所以保羅在這裡想去耶路撒冷
[00:07:05.680 --> 00:07:08.520]  去到其中一個的目的
[00:07:08.520 --> 00:07:10.640]  就是要關乎啟示
[00:07:10.640 --> 00:07:14.240]  上帝在外邦人當中的工作
[00:07:14.240 --> 00:07:16.040]  向他們去陳明
[00:07:16.040 --> 00:07:17.360]  可以說
[00:07:17.360 --> 00:07:18.360]  保羅在這裡說
[00:07:18.360 --> 00:07:19.840]  上帝委派我
[00:07:19.840 --> 00:07:21.960]  是要作外邦人的仕途
[00:07:21.960 --> 00:07:23.960]  而上帝去接納
[00:07:23.960 --> 00:07:27.160]  外邦人的一個最重要的方法
[00:07:27.160 --> 00:07:29.360]  就是藉著他們的信心
[00:07:29.360 --> 00:07:30.480]  接著
[00:07:30.480 --> 00:07:31.840]  保羅在這裡
[00:07:31.840 --> 00:07:33.480]  去說出
[00:07:33.480 --> 00:07:34.560]  他在這裡
[00:07:35.520 --> 00:07:38.560]  說他曾經在《和學本》的翻譯裡面
[00:07:38.560 --> 00:07:39.440]  就是說
[00:07:39.440 --> 00:07:40.680]  他去到的時候
[00:07:40.680 --> 00:07:41.960]  是在背地裡
[00:07:41.960 --> 00:07:45.000]  去和一些有名望的人
[00:07:45.000 --> 00:07:46.520]  去講說
[00:07:46.520 --> 00:07:48.360]  這個福音
[00:07:48.360 --> 00:07:50.120]  在這裡
[00:07:50.120 --> 00:07:50.920]  可以說
[00:07:50.920 --> 00:07:52.320]  如何去理解
[00:07:52.320 --> 00:07:53.880]  是不是保羅去
[00:07:53.880 --> 00:07:56.960]  私自去和一些
[00:07:56.960 --> 00:07:59.480]  有名望的一些人
[00:07:59.480 --> 00:08:00.720]  去講出
[00:08:00.720 --> 00:08:02.240]  這個福音的道理呢?
[00:08:02.240 --> 00:08:04.040]  在這裡就有不同的人
[00:08:04.040 --> 00:08:05.960]  有不同的理解
[00:08:05.960 --> 00:08:06.960]  究竟保羅有沒有
[00:08:06.960 --> 00:08:08.600]  去到耶路撒冷教會的時候
[00:08:08.600 --> 00:08:10.120]  只是一次
[00:08:10.120 --> 00:08:12.880]  去和一群人
[00:08:12.880 --> 00:08:13.800]  去講述
[00:08:13.800 --> 00:08:16.920]  這個福音的道理
[00:08:16.920 --> 00:08:18.720]  還是保羅有兩次
[00:08:18.720 --> 00:08:20.400]  有一次是公開的
[00:08:20.400 --> 00:08:22.480]  和一群弟兄姊妹去講
[00:08:22.480 --> 00:08:25.800]  有一次就是私底下和另一些的人
[00:08:25.800 --> 00:08:27.280]  去講出這個道理
[00:08:27.280 --> 00:08:28.960]  有不同的人
[00:08:28.960 --> 00:08:30.080]  有不同的看法
[00:08:30.080 --> 00:08:31.640]  不過在這裡我們都可以
[00:08:31.720 --> 00:08:35.320]  再思考這個字眼
[00:08:35.320 --> 00:08:36.640]  背地裡
[00:08:36.640 --> 00:08:38.440]  其實意思是什麼呢?
[00:08:38.440 --> 00:08:40.080]  在這裡
[00:08:40.080 --> 00:08:41.640]  其實在原來的意思
[00:08:41.640 --> 00:08:42.560]  是
[00:08:42.560 --> 00:08:44.200]  最基本的就是
[00:08:44.200 --> 00:08:44.880]  單獨
[00:08:44.880 --> 00:08:46.000]  或者獨自
[00:08:46.000 --> 00:08:46.960]  的一個意思
[00:08:46.960 --> 00:08:47.880]  接著
[00:08:47.880 --> 00:08:49.760]  引伸第二層的意思就是
[00:08:49.760 --> 00:08:51.000]  私底下
[00:08:51.000 --> 00:08:52.440]  或者暗中的意思
[00:08:52.440 --> 00:08:55.440]  接著可以引伸第三層的意思就是
[00:08:55.440 --> 00:08:57.240]  直接的意思
[00:08:57.240 --> 00:08:58.360]  既然是單獨
[00:08:58.360 --> 00:09:00.400]  獨自去做
[00:09:00.400 --> 00:09:01.160]  是表明
[00:09:01.320 --> 00:09:02.360]  我親自
[00:09:02.360 --> 00:09:03.880]  直接的去完成
[00:09:03.880 --> 00:09:04.880]  這一件事
[00:09:04.880 --> 00:09:06.720]  保羅在
[00:09:06.720 --> 00:09:10.040]  我們看保羅出信的時候
[00:09:10.040 --> 00:09:11.120]  我們可以發覺
[00:09:11.120 --> 00:09:12.880]  保羅是一個相當率直的人
[00:09:12.880 --> 00:09:14.560]  就在加拿大書裡面
[00:09:14.560 --> 00:09:16.960]  我們都會去看到
[00:09:16.960 --> 00:09:18.680]  保羅看到彼得
[00:09:18.680 --> 00:09:20.880]  在一個公開的場合
[00:09:20.880 --> 00:09:22.240]  做錯了事
[00:09:22.240 --> 00:09:24.520]  他馬上提出一個指正
[00:09:24.520 --> 00:09:27.560]  所以保羅是一個很率直的人
[00:09:27.560 --> 00:09:30.400]  所以在上下文裡面去看
[00:09:30.600 --> 00:09:32.080]  我們去相信
[00:09:32.080 --> 00:09:33.320]  保羅其實在這裡
[00:09:33.320 --> 00:09:36.120]  他看到耶路撒冷教會的
[00:09:36.120 --> 00:09:37.760]  信徒
[00:09:37.760 --> 00:09:39.440]  有一個錯誤的理解的時候
[00:09:39.440 --> 00:09:40.320]  他就公開
[00:09:40.320 --> 00:09:41.960]  在和弟兄姊妹
[00:09:41.960 --> 00:09:43.400]  包括所有的人
[00:09:43.400 --> 00:09:44.440]  去說出
[00:09:44.440 --> 00:09:45.360]  這個
[00:09:45.360 --> 00:09:46.720]  錯誤出來
[00:09:46.720 --> 00:09:47.800]  這個
[00:09:47.800 --> 00:09:51.280]  是和保羅的性格反而比較吻合
[00:09:51.280 --> 00:09:52.240]  所以
[00:09:52.240 --> 00:09:53.120]  在這裡
[00:09:53.120 --> 00:09:56.160]  一個更有可能的情況就是
[00:09:56.160 --> 00:09:57.160]  保羅沒有
[00:09:57.160 --> 00:09:58.160]  去私底下
[00:09:58.160 --> 00:09:59.040]  和一些人說
[00:09:59.040 --> 00:10:00.240]  說公開不說
[00:10:00.240 --> 00:10:01.240]  私底下說
[00:10:01.240 --> 00:10:02.200]  又或者
[00:10:02.200 --> 00:10:03.560]  有一次就公開說
[00:10:03.560 --> 00:10:05.040]  有一次就私底下說
[00:10:05.040 --> 00:10:07.200]  有保羅在這裡
[00:10:07.200 --> 00:10:08.600]  是一次的
[00:10:08.600 --> 00:10:09.400]  很
[00:10:09.400 --> 00:10:11.280]  正面的
[00:10:11.280 --> 00:10:13.080]  去和教會說出
[00:10:13.080 --> 00:10:13.960]  這個
[00:10:13.960 --> 00:10:14.760]  的
[00:10:14.760 --> 00:10:16.040]  錯誤在哪裡
[00:10:16.040 --> 00:10:18.520]  福音的真理又在哪裡
[00:10:18.520 --> 00:10:21.400]  不過無論我們在哪一個看法
[00:10:21.400 --> 00:10:22.360]  就是
[00:10:22.360 --> 00:10:24.680]  我們都可以去看到
[00:10:24.680 --> 00:10:25.480]  其實
[00:10:25.480 --> 00:10:27.920]  保羅想著重的是什麼呢?
[00:10:27.920 --> 00:10:30.200]  保羅是用盡各樣的方法
[00:10:30.360 --> 00:10:31.680]  各樣的方式
[00:10:31.680 --> 00:10:33.720]  是讓人去明白
[00:10:33.720 --> 00:10:35.920]  什麼是一個的福音
[00:10:35.920 --> 00:10:37.760]  在
[00:10:37.760 --> 00:10:40.040]  這裡保羅說
[00:10:40.040 --> 00:10:41.080]  他說
[00:10:41.080 --> 00:10:42.280]  我要讓
[00:10:42.280 --> 00:10:44.760]  那些無論是教會裡面的人
[00:10:44.760 --> 00:10:46.520]  無論是教會外面的人
[00:10:46.520 --> 00:10:48.200]  他要讓人明白
[00:10:48.200 --> 00:10:49.240]  這個福音的真理
[00:10:49.240 --> 00:10:50.600]  免得他
[00:10:50.600 --> 00:10:51.480]  從前
[00:10:51.480 --> 00:10:52.840]  或在現在
[00:10:52.840 --> 00:10:54.760]  徒然的奔跑
[00:10:54.760 --> 00:10:57.120]  保羅很清楚他自己人生的使命
[00:10:57.120 --> 00:10:59.880]  他在往大馬色的路上
[00:10:59.880 --> 00:11:01.480]  他見到耶穌之後
[00:11:01.480 --> 00:11:02.960]  他整個的一生
[00:11:02.960 --> 00:11:04.040]  就是要
[00:11:04.040 --> 00:11:06.160]  去將這個福音去陳明
[00:11:06.160 --> 00:11:07.880]  讓更多人去明白
[00:11:07.880 --> 00:11:09.960]  怎樣去跟從上帝
[00:11:09.960 --> 00:11:11.240]  保羅
[00:11:11.240 --> 00:11:12.440]  在這裡去
[00:11:12.440 --> 00:11:13.520]  強調
[00:11:13.520 --> 00:11:16.800]  提多他沒有受這個的割禮
[00:11:16.800 --> 00:11:18.280]  他要讓
[00:11:18.280 --> 00:11:19.800]  加泰信徒去知道
[00:11:19.800 --> 00:11:21.400]  耶路撒冷的使徒
[00:11:21.400 --> 00:11:22.560]  和領袖
[00:11:22.560 --> 00:11:23.400]  是
[00:11:23.400 --> 00:11:25.920]  認同或者明白
[00:11:25.920 --> 00:11:27.160]  保羅
[00:11:27.600 --> 00:11:30.640]  上帝怎樣藉著保羅去將福音傳開
[00:11:30.640 --> 00:11:31.600]  也說
[00:11:31.600 --> 00:11:34.360]  在耶路撒冷教會的信徒的領袖
[00:11:34.360 --> 00:11:36.040]  他們也認同
[00:11:36.040 --> 00:11:37.000]  猶太
[00:11:37.000 --> 00:11:39.200]  外邦的信徒是不需要
[00:11:39.200 --> 00:11:42.000]  去遵守猶太人的傳統
[00:11:42.000 --> 00:11:43.520]  和猶太人的規條
[00:11:43.520 --> 00:11:46.480]  才可以成為一個基督徒
[00:11:46.480 --> 00:11:48.160]  所以
[00:11:48.160 --> 00:11:49.200]  在這裡
[00:11:49.200 --> 00:11:50.880]  外來的人
[00:11:50.880 --> 00:11:52.360]  來到加泰教會
[00:11:52.360 --> 00:11:54.120]  他們混進來
[00:11:54.120 --> 00:11:57.040]  這些人應該是有一些猶太人
[00:11:57.040 --> 00:11:58.320]  他們相信了耶穌
[00:11:58.320 --> 00:11:59.400]  然後
[00:11:59.400 --> 00:12:01.680]  他們又將他們自己錯誤的理解
[00:12:01.680 --> 00:12:02.800]  在教會當中
[00:12:02.800 --> 00:12:04.120]  去陳明出來
[00:12:04.120 --> 00:12:05.680]  就是說
[00:12:05.680 --> 00:12:07.280]  一個外邦人
[00:12:07.280 --> 00:12:09.000]  一個不是猶太人的人
[00:12:09.000 --> 00:12:10.120]  他是要
[00:12:10.120 --> 00:12:11.040]  首先
[00:12:11.040 --> 00:12:12.600]  行這個的割禮
[00:12:12.600 --> 00:12:14.600]  這個是在猶太人當中
[00:12:14.600 --> 00:12:16.840]  是南艾茲
[00:12:16.840 --> 00:12:18.440]  生下來第八天
[00:12:18.440 --> 00:12:22.480]  就是在他的身體上所做的一個簡單的手術
[00:12:22.480 --> 00:12:23.880]  這個行動
[00:12:23.880 --> 00:12:24.680]  是表明
[00:12:24.680 --> 00:12:27.000]  我們是屬於上帝的
[00:12:27.200 --> 00:12:28.840]  這個禮儀是很重要的
[00:12:28.840 --> 00:12:29.840]  在猶太人當中
[00:12:29.840 --> 00:12:31.040]  而且
[00:12:31.040 --> 00:12:32.680]  律法也很重要
[00:12:32.680 --> 00:12:34.800]  傳統也很重要
[00:12:34.800 --> 00:12:36.600]  所有的規條也很重要
[00:12:36.600 --> 00:12:38.400]  這個正正是顯明
[00:12:38.400 --> 00:12:41.600]  我們是作為神子民身份的一個象徵
[00:12:41.600 --> 00:12:43.440]  在這裡保羅
[00:12:43.440 --> 00:12:44.360]  在這裡去說
[00:12:44.360 --> 00:12:45.120]  他在
[00:12:45.120 --> 00:12:47.040]  很多的壓力當中
[00:12:47.040 --> 00:12:48.000]  他都沒有妥協
[00:12:48.000 --> 00:12:49.560]  他沒有為了提多
[00:12:49.560 --> 00:12:52.560]  去施行這個的割禮
[00:12:52.560 --> 00:12:53.720]  他是一個外邦人
[00:12:53.720 --> 00:12:55.160]  他不需要
[00:12:55.360 --> 00:12:57.000]  去受這個割禮
[00:12:57.000 --> 00:12:58.960]  才可以成為一個基督徒
[00:12:58.960 --> 00:12:59.880]  保羅
[00:12:59.880 --> 00:13:01.440]  在這個事上
[00:13:01.440 --> 00:13:02.800]  一點都沒有妥協
[00:13:02.800 --> 00:13:05.160]  為了福音的真理
[00:13:05.160 --> 00:13:08.040]  存留在你們當中
[00:13:08.040 --> 00:13:10.720]  保羅在這裡相當的清楚
[00:13:10.720 --> 00:13:13.480]  他講出了這一方面的真理
[00:13:13.480 --> 00:13:17.320]  在《迦太書》第二章的第三至第十節
[00:13:17.320 --> 00:13:18.240]  保羅說
[00:13:18.240 --> 00:13:20.440]  他眼前面對的有幾種人
[00:13:20.440 --> 00:13:21.240]  三種人
[00:13:21.240 --> 00:13:22.840]  第一種就是假弟兄
[00:13:22.840 --> 00:13:24.440]  第二種就是那些
[00:13:24.440 --> 00:13:25.800]  有地位的人
[00:13:25.800 --> 00:13:28.200]  在教會當中有名望的人
[00:13:28.200 --> 00:13:29.840]  第三種就是那些
[00:13:29.840 --> 00:13:31.240]  保羅在眼中裡面
[00:13:31.240 --> 00:13:32.320]  是真正
[00:13:32.320 --> 00:13:34.400]  在屬靈的事上
[00:13:34.400 --> 00:13:35.640]  或者在領導上
[00:13:35.640 --> 00:13:37.120]  真正有地位的人
[00:13:37.120 --> 00:13:38.800]  保羅在這裡說
[00:13:38.800 --> 00:13:39.600]  有三種
[00:13:39.600 --> 00:13:40.880]  三類這個人
[00:13:40.880 --> 00:13:42.080]  保羅去說
[00:13:42.080 --> 00:13:44.560]  如何形容這些假弟兄呢?
[00:13:44.560 --> 00:13:45.960]  這些假弟兄
[00:13:45.960 --> 00:13:48.320]  保羅說是混進來教會
[00:13:48.320 --> 00:13:50.880]  他們暗暗的去偵查
[00:13:50.880 --> 00:13:53.320]  去偵查我們
[00:13:53.320 --> 00:13:56.320]  究竟我們有什麼漏洞
[00:13:56.320 --> 00:13:57.720]  去攻擊我們
[00:13:57.720 --> 00:13:59.480]  保羅是很不客氣
[00:13:59.480 --> 00:14:01.760]  去對這些假弟兄
[00:14:01.760 --> 00:14:03.960]  充分的流露了
[00:14:03.960 --> 00:14:06.320]  保羅對這些假弟兄的相當不滿
[00:14:06.320 --> 00:14:10.480]  他們表面上說是相信耶穌
[00:14:10.480 --> 00:14:11.200]  不過保羅說
[00:14:11.200 --> 00:14:11.760]  不是的
[00:14:11.760 --> 00:14:13.640]  他們不是真的相信耶穌
[00:14:13.640 --> 00:14:17.320]  他們只不過是靠自己的行為
[00:14:17.320 --> 00:14:20.160]  而不是靠上帝的恩典
[00:14:20.160 --> 00:14:22.120]  這些假弟兄
[00:14:22.120 --> 00:14:24.480]  雖然是耶路撒冷教會裡面的成員
[00:14:24.480 --> 00:14:26.160]  但是在保羅的眼中
[00:14:26.160 --> 00:14:29.200]  他們不是一個真正相信耶穌的人
[00:14:29.200 --> 00:14:30.920]  保羅在這裡說
[00:14:30.920 --> 00:14:32.560]  我們要在基督耶穌裡面
[00:14:32.560 --> 00:14:34.320]  享有真正的自由
[00:14:34.320 --> 00:14:35.800]  是指那些
[00:14:35.800 --> 00:14:37.440]  真正藉著耶穌
[00:14:37.440 --> 00:14:39.560]  靠著耶穌的恩典
[00:14:39.560 --> 00:14:42.920]  是和上帝建立一個真正關係的人
[00:14:42.920 --> 00:14:45.240]  而無需去做
[00:14:45.240 --> 00:14:47.880]  額外的一些行為
[00:14:47.880 --> 00:14:50.560]  才可以來到上帝面前的人
[00:14:50.640 --> 00:14:54.480]  這才是基督耶穌裡面真正的自由
[00:14:54.480 --> 00:14:56.520]  保羅在這裡說
[00:14:56.520 --> 00:14:59.160]  那些假弟兄做很多事情
[00:14:59.160 --> 00:15:01.520]  是為了要核製我們這一群
[00:15:01.520 --> 00:15:03.040]  相信耶穌的人
