
[00:00:00.000 --> 00:00:04.160]  今日和大家思想的題目就是「愛主是奉主」
[00:01:25.680 --> 00:01:27.680]  當我們在北村家裡的時候
[00:01:27.680 --> 00:01:29.840]  我們都純純地互相面禮
[00:01:29.840 --> 00:01:30.720]  我們的主題
[00:01:30.720 --> 00:01:34.320]  你記得我們的使命宣言
[00:01:34.320 --> 00:01:37.560]  「以神的愛燃點生命」
[00:01:37.560 --> 00:01:42.760]  「實踐施比壽更為有福的生活」
[00:01:42.760 --> 00:01:45.520]  是要學習去領受神給我們的福
[00:01:45.520 --> 00:01:48.040]  其中的途徑是什麼呢?
[00:01:48.040 --> 00:01:50.160]  是「施愿」
[00:01:50.160 --> 00:01:51.320]  很多時候我們都以為
[00:01:51.320 --> 00:01:54.680]  當我們得到領受的時候就有福氣
[00:01:54.680 --> 00:01:57.280]  付出的時候就有損失
[00:01:57.280 --> 00:01:59.680]  但主耶穌清楚給我們的榜樣就是
[00:01:59.680 --> 00:02:02.880]  祂來到世上不是要受人的服侍
[00:02:02.880 --> 00:02:04.760]  而是要服侍人
[00:02:04.760 --> 00:02:07.000]  也讓我們知道要得到福氣
[00:02:07.000 --> 00:02:09.480]  是透過付出的
[00:02:09.480 --> 00:02:12.400]  施予而蒙福
[00:02:12.400 --> 00:02:13.360]  因此在北村家裡
[00:02:13.360 --> 00:02:15.120]  我們常常鼓勵弟兄姊妹
[00:02:15.120 --> 00:02:18.320]  來到教會不要單單接受服侍
[00:02:18.320 --> 00:02:21.720]  要學習去侍奉、去服侍
[00:02:21.720 --> 00:02:23.880]  在教會裡面、外面
[00:02:23.880 --> 00:02:27.160]  尋找機會去侍奉神
[00:02:27.160 --> 00:02:30.880]  這正是你和我常常在教會裡所聽到的訊息
[00:02:30.880 --> 00:02:32.680]  而今天的侍奉主日
[00:02:32.680 --> 00:02:33.960]  教會有一個口號
[00:02:33.960 --> 00:02:36.680]  就是「一人一侍奉」
[00:02:36.680 --> 00:02:38.000]  當然教會裡很多弟兄姊妹
[00:02:38.000 --> 00:02:39.160]  都不單單一個侍奉
[00:02:39.160 --> 00:02:41.320]  很多都很盡心地擺上
[00:02:41.320 --> 00:02:43.720]  但最低限度有一個崗位
[00:02:43.720 --> 00:02:46.880]  你都要投入在當中服侍
[00:02:46.880 --> 00:02:48.040]  在教會裡
[00:02:48.040 --> 00:02:51.200]  你說我都不太清楚什麼是侍奉崗位
[00:02:51.200 --> 00:02:55.520]  你有沒有聽過什麼叫侍奉資訊方
[00:02:55.520 --> 00:02:57.680]  知道不知道之間
[00:02:57.680 --> 00:02:59.440]  待會你召集會之後
[00:02:59.440 --> 00:03:01.400]  在外面你就會知道
[00:03:01.400 --> 00:03:04.560]  有沒有聽過徵兵欄
[00:03:04.560 --> 00:03:07.840]  如果你有少許機會去接觸這些
[00:03:07.840 --> 00:03:08.840]  宣傳的
[00:03:08.840 --> 00:03:11.400]  或者介紹教會需要的渠道的時候
[00:03:11.400 --> 00:03:14.320]  你很快就會知道很多不同的需要
[00:03:14.320 --> 00:03:15.440]  但今天我們要說的
[00:03:15.440 --> 00:03:17.960]  不單單是什麼侍奉崗位
[00:03:17.960 --> 00:03:23.200]  而是一個真正愛主而侍奉主的心
[00:03:23.200 --> 00:03:25.680]  因為一個真正信主的人
[00:03:25.680 --> 00:03:27.280]  侍奉是什麼呢?
[00:03:27.280 --> 00:03:27.920]  很簡單
[00:03:27.920 --> 00:03:29.840]  或者兩方面來說
[00:03:29.840 --> 00:03:30.960]  真正愛主的人
[00:03:30.960 --> 00:03:32.840]  真正信主的人
[00:03:32.840 --> 00:03:36.800]  他的侍奉就是一種生命很自然的流露
[00:03:36.800 --> 00:03:39.720]  是他一種愛主的表達
[00:03:39.720 --> 00:03:40.720]  當然總是自然
[00:03:40.720 --> 00:03:43.960]  有時候會被某些事情壓抑著
[00:03:43.960 --> 00:03:45.440]  或者阻礙著
[00:03:45.440 --> 00:03:49.400]  以致流露不到那種很自然生命的表現
[00:03:49.400 --> 00:03:52.400]  因此另一方面
[00:03:52.400 --> 00:03:54.480]  真正的教徒
[00:03:54.480 --> 00:03:58.760]  他同時能夠有意識地侍奉
[00:03:58.760 --> 00:04:00.680]  有意識地去思想
[00:04:00.680 --> 00:04:03.520]  去想如何侍奉主
[00:04:03.520 --> 00:04:05.520]  因此這些表現
[00:04:05.520 --> 00:04:08.560]  證明他真心真正的信教主
[00:04:08.560 --> 00:04:10.720]  這個時候大家先看一節經文
[00:04:10.720 --> 00:04:20.000]  在剛才我們讀過的《馬太福音》第七章
[00:04:20.000 --> 00:04:21.520]  《馬太福音》第七章
[00:04:21.520 --> 00:04:28.720]  我們看其中第二十一節
[00:04:28.720 --> 00:04:35.440]  第七章二十一節
[00:04:35.440 --> 00:04:36.720]  聖經這樣說
[00:04:36.720 --> 00:04:37.520]  《和合本》說
[00:04:37.520 --> 00:04:40.200]  凡稱呼我主也主也的人
[00:04:40.200 --> 00:04:42.200]  不能到盡天國
[00:04:42.200 --> 00:04:45.200]  唯獨遵行我天父旨意的人
[00:04:45.200 --> 00:04:47.920]  才能進去
[00:04:47.920 --> 00:04:49.760]  當那日必有許多人對我說
[00:04:49.760 --> 00:04:50.600]  主呀主呀
[00:04:50.600 --> 00:04:52.720]  我們不是奉你的名傳道
[00:04:52.720 --> 00:04:54.040]  奉你的名趕鬼
[00:04:54.040 --> 00:04:57.040]  奉你的名行許多義能嗎
[00:04:57.040 --> 00:04:59.400]  我就明明地告訴他們說
[00:04:59.400 --> 00:05:02.080]  我從來不認識你們
[00:05:02.080 --> 00:05:04.360]  你們這些作惡的人
[00:05:04.360 --> 00:05:07.200]  離開我去吧
[00:05:07.200 --> 00:05:08.480]  這裡突然間會問一個問題
[00:05:08.480 --> 00:05:12.040]  哪些是真正信主的人呢?
[00:05:12.040 --> 00:05:13.320]  真正信主的人
[00:05:13.320 --> 00:05:16.400]  他真是以神為神
[00:05:16.400 --> 00:05:17.640]  他是神
[00:05:17.640 --> 00:05:18.760]  自然你的心會知道
[00:05:18.760 --> 00:05:19.680]  我要敬畏他
[00:05:19.680 --> 00:05:22.600]  要聽從他的吩咐
[00:05:22.600 --> 00:05:24.320]  因此真正信主的人
[00:05:24.320 --> 00:05:28.040]  會留心遵行神的旨意
[00:05:28.040 --> 00:05:28.640]  相反來說
[00:05:28.640 --> 00:05:30.520]  有一些掛名的教徒
[00:05:30.520 --> 00:05:33.440]  可能表面做少少宗教的表現
[00:05:33.440 --> 00:05:35.280]  但他內心是不理會
[00:05:35.280 --> 00:05:37.680]  究竟神有什麼旨意
[00:05:37.680 --> 00:05:40.400]  這些人要留心
[00:05:40.400 --> 00:05:41.440]  而你會發覺
[00:05:41.440 --> 00:05:44.760]  當一些人真正遵行神的旨意的時候
[00:05:44.760 --> 00:05:46.320]  也表明出他在心裡
[00:05:46.320 --> 00:05:48.640]  曾經接受過主的愛
[00:05:48.640 --> 00:05:50.800]  因此真正信主的人
[00:05:50.800 --> 00:05:53.240]  他接受過主的愛
[00:05:53.240 --> 00:05:55.920]  又會回應主的愛
[00:05:55.920 --> 00:05:58.600]  因此會聽從主
[00:05:58.600 --> 00:05:59.920]  大家會常常讀聖經
[00:05:59.920 --> 00:06:01.440]  會看到聖經有一個很基本的
[00:06:01.440 --> 00:06:03.480]  核心的教導就是
[00:06:03.480 --> 00:06:05.600]  主的命令是什麼?
[00:06:05.600 --> 00:06:08.040]  主對我們的吩咐是什麼?
[00:06:08.040 --> 00:06:09.880]  最簡單四個字
[00:06:09.880 --> 00:06:13.080]  主吩咐我們彼此相愛
[00:06:13.080 --> 00:06:14.440]  當人經歷過主的愛
[00:06:14.440 --> 00:06:16.800]  有一種真正愛的關係的時候
[00:06:16.800 --> 00:06:19.120]  就會很自然很想愛主
[00:06:19.120 --> 00:06:20.840]  而聽從主
[00:06:20.840 --> 00:06:22.880]  因此會留意去愛護
[00:06:22.880 --> 00:06:24.960]  他身邊的弟兄姊妹
[00:06:24.960 --> 00:06:26.080]  而這些表現
[00:06:26.080 --> 00:06:27.760]  正正是證明出
[00:06:27.760 --> 00:06:30.760]  他和主有一個真實的關係
[00:06:30.760 --> 00:06:32.840]  因此我再說信主的人
[00:06:32.840 --> 00:06:35.440]  他會很自然的敬畏神
[00:06:35.440 --> 00:06:38.080]  也會自然的愛人
[00:06:38.080 --> 00:06:40.520]  亦是我們誓命的總歸
[00:06:40.520 --> 00:06:43.120]  我們愛神和愛人
[00:06:43.120 --> 00:06:44.760]  這兩方面
[00:06:44.760 --> 00:06:45.840]  從這個了解
[00:06:45.840 --> 00:06:47.800]  我們可以看看今天的經文
[00:06:47.800 --> 00:06:52.960]  我們看《馬太福音》第25章
[00:06:52.960 --> 00:06:54.760]  25章有三個比喻
[00:06:54.760 --> 00:06:56.120]  大家都熟悉
[00:06:56.120 --> 00:06:57.160]  第一個比喻提及
[00:06:57.160 --> 00:06:58.480]  有十個同類
[00:06:58.480 --> 00:07:00.360]  接著有三個僕人
[00:07:00.360 --> 00:07:03.240]  提及分別綿羊、山羊
[00:07:03.240 --> 00:07:04.760]  這三個比喻都是說到
[00:07:04.760 --> 00:07:06.840]  當主耶穌再回來的時候
[00:07:06.840 --> 00:07:09.920]  對人的審判
[00:07:09.920 --> 00:07:12.640]  而去到第三個比喻的時候
[00:07:12.640 --> 00:07:16.320]  我們今天就集中思想一下
[00:07:16.320 --> 00:07:19.320]  第25章31節這樣說
[00:07:19.320 --> 00:07:21.160]  當人子在他的榮耀裡
[00:07:21.160 --> 00:07:24.640]  帶著所有的使者降臨的時候
[00:07:24.640 --> 00:07:28.320]  他要坐在榮耀的寶座上
[00:07:28.320 --> 00:07:29.600]  司徒提到
[00:07:29.600 --> 00:07:33.560]  這位主會跟天使一起降臨
[00:07:33.560 --> 00:07:35.360]  以一個王者的身份
[00:07:35.360 --> 00:07:39.880]  坐在寶座上審判萬國
[00:07:39.880 --> 00:07:42.760]  是一個審判者的角色來到世上
[00:07:42.760 --> 00:07:46.640]  要能夠去作出一個公治公平的審判
[00:07:46.640 --> 00:07:47.520]  所以嚴格來說
[00:07:47.520 --> 00:07:52.760]  這個比喻不是單單是一個比喻
[00:07:52.760 --> 00:07:55.520]  而是說一些真實會發生的事
[00:07:55.520 --> 00:07:58.080]  將來這位君王會回來
[00:07:58.080 --> 00:08:01.360]  是真的會作出一個分別的
[00:08:01.360 --> 00:08:04.160]  因此是說出一些將要發生的事
[00:08:04.160 --> 00:08:10.520]  大家看一看前面那24章
[00:08:10.520 --> 00:08:17.480]  在24章我們看第29節
[00:08:17.480 --> 00:08:18.720]  新譯本這樣說
[00:08:18.720 --> 00:08:21.840]  「那些日子的災難剛過去
[00:08:21.840 --> 00:08:23.960]  太陽就變黑了
[00:08:23.960 --> 00:08:25.920]  月亮也不發光
[00:08:25.920 --> 00:08:28.080]  眾星從天墜落
[00:08:28.080 --> 00:08:30.240]  天上的萬象震動」
[00:08:30.240 --> 00:08:31.960]  大家想像一下
[00:08:31.960 --> 00:08:33.080]  太陽變黑
[00:08:33.080 --> 00:08:34.240]  月亮不發光
[00:08:34.240 --> 00:08:37.120]  星星有很多掉下來
[00:08:37.120 --> 00:08:39.760]  整個天勢在震動
[00:08:39.760 --> 00:08:40.480]  聖經就說
[00:08:40.480 --> 00:08:42.040]  在日子情形之下
[00:08:42.040 --> 00:08:42.960]  30節
[00:08:42.960 --> 00:08:45.720]  「那時人子的徵兆要顯在天上
[00:08:45.720 --> 00:08:48.320]  地上的萬族都要哀號
[00:08:48.320 --> 00:08:51.920]  他們知道耶穌基督是救主了
[00:08:51.920 --> 00:08:54.320]  並且看見人子大著能力
[00:08:54.320 --> 00:08:55.600]  滿有榮耀
[00:08:55.600 --> 00:08:58.320]  駕駛天上的雲降臨
[00:08:58.320 --> 00:09:00.400]  當浩同發出響聲
[00:09:00.400 --> 00:09:02.480]  他有差派使者把他的選民
[00:09:02.480 --> 00:09:03.800]  從四方
[00:09:03.800 --> 00:09:06.320]  從天者邊到天那邊
[00:09:06.320 --> 00:09:08.960]  都焦聚而來」
[00:09:08.960 --> 00:09:09.480]  各位聽眾
[00:09:09.480 --> 00:09:11.360]  這些是會發生的事情
[00:09:11.360 --> 00:09:12.800]  聖經清楚預言
[00:09:12.800 --> 00:09:14.320]  基督回來的時候
[00:09:14.320 --> 00:09:17.880]  會作出一個對全世界的審判
[00:09:17.880 --> 00:09:20.760]  所以這25章的講述
[00:09:20.760 --> 00:09:23.840]  也是真的會發生的事情
[00:09:23.840 --> 00:09:27.760]  而留心在第25章的32節
[00:09:27.760 --> 00:09:32.760]  當眾民聚集到皇的面前
[00:09:32.760 --> 00:09:35.200]  眾民包括了哪些人呢?
[00:09:35.200 --> 00:09:37.560]  很明顯有兩類人
[00:09:37.560 --> 00:09:40.640]  一類被分辨為綿羊
[00:09:40.640 --> 00:09:42.280]  在他的右邊
[00:09:42.280 --> 00:09:44.120]  右邊當時被認為是一些
[00:09:44.120 --> 00:09:49.560]  蒙祝福有光榮的一些位置
[00:09:49.560 --> 00:09:51.920]  左邊的是山羊
[00:09:51.920 --> 00:09:54.080]  兩類被分辨了出來
[00:09:54.080 --> 00:09:55.360]  對於當時的猶太人來說
[00:09:55.360 --> 00:09:56.960]  他們很明白什麼意思
[00:09:56.960 --> 00:09:58.560]  因為他們很習慣
[00:09:58.560 --> 00:09:59.440]  到了晚上的時候
[00:09:59.440 --> 00:10:01.480]  要做一個分辨
[00:10:01.480 --> 00:10:03.320]  早上羊出去吃草
[00:10:03.320 --> 00:10:04.440]  一起出去
[00:10:04.440 --> 00:10:06.320]  不分綿羊山羊
[00:10:06.320 --> 00:10:07.440]  到晚上回來的時候
[00:10:07.440 --> 00:10:09.040]  要將他們分開
[00:10:09.040 --> 00:10:10.600]  為什麼呢?
[00:10:10.600 --> 00:10:13.520]  哪些羊比較怕冷
[00:10:13.520 --> 00:10:16.360]  山羊沒有厚的毛
[00:10:16.360 --> 00:10:18.000]  所以將他們分別出來
[00:10:18.000 --> 00:10:19.720]  讓他們可以互相靠攏
[00:10:19.720 --> 00:10:21.840]  才可以取暖
[00:10:21.840 --> 00:10:23.320]  但是綿羊就不必要
[00:10:23.320 --> 00:10:25.840]  所以將他們分開兩對
[00:10:25.840 --> 00:10:28.360]  在他們上上座的事情
[00:10:28.360 --> 00:10:30.160]  但是用一個生物上的例子
[00:10:30.160 --> 00:10:31.000]  讓他們了解
[00:10:31.000 --> 00:10:32.280]  主耶穌回來的時候
[00:10:32.280 --> 00:10:35.760]  是會將他們分開兩組的
[00:10:35.760 --> 00:10:38.040]  而兩組的結局大大不同
[00:10:38.040 --> 00:10:42.000]  大家再看34節
[00:10:42.000 --> 00:10:44.080]  「那時主對右邊的說
[00:10:44.080 --> 00:10:48.760]  夢我父賜福來承受蒼世以來
[00:10:48.760 --> 00:10:51.640]  為你們預備好的國吧
[00:10:51.640 --> 00:10:54.520]  要領受永恆的神的國」
[00:10:54.520 --> 00:10:56.080]  但是山羊的結局
[00:10:56.080 --> 00:10:58.920]  大家看41節
[00:10:58.920 --> 00:11:00.760]  「王也要對左邊的說
[00:11:00.760 --> 00:11:02.640]  你們這被奏助的
[00:11:02.640 --> 00:11:04.240]  離開我
[00:11:04.240 --> 00:11:07.080]  到為魔鬼和他的使者
[00:11:07.080 --> 00:11:10.960]  所預備的永火裡去吧」
[00:11:10.960 --> 00:11:14.080]  去到永遠的火狐的奏助裡
[00:11:14.080 --> 00:11:17.080]  是山羊所要面對的結局
[00:11:17.080 --> 00:11:19.840]  當然山羊面對這個宣告的時候
[00:11:19.840 --> 00:11:21.160]  很驚訝
[00:11:21.160 --> 00:11:23.280]  他說為什麼我們會是這樣呢?
[00:11:23.280 --> 00:11:27.680]  在44節你看看
[00:11:27.680 --> 00:11:29.240]  44節他們就回答
[00:11:29.240 --> 00:11:29.960]  主啊
[00:11:29.960 --> 00:11:32.400]  我們什麼時候見你餓了
[00:11:32.400 --> 00:11:34.160]  渴了作旅客
[00:11:34.160 --> 00:11:36.200]  就是當時有些去到
[00:11:36.200 --> 00:11:39.120]  可能異國地方漂流的人
[00:11:39.120 --> 00:11:42.520]  作旅客赤身露體病療或在監獄裡
[00:11:42.520 --> 00:11:45.000]  卻沒有服侍你呢?
[00:11:45.000 --> 00:11:47.800]  他說我沒有這樣做
[00:11:47.800 --> 00:11:49.520]  也沒有經歷過這樣的事情
[00:11:49.520 --> 00:11:51.720]  為什麼會這樣呢?
[00:11:51.720 --> 00:11:52.480]  大家留心
[00:11:52.480 --> 00:11:55.400]  他們稱呼王做什麼?
[00:11:55.400 --> 00:11:57.120]  他說主啊
[00:11:57.120 --> 00:11:58.440]  他們稱呼主啊
[00:11:58.440 --> 00:11:59.960]  做主
[00:11:59.960 --> 00:12:01.600]  但是他們很驚奇一點
[00:12:01.600 --> 00:12:03.880]  就是以為這樣稱呼的時候
[00:12:03.880 --> 00:12:06.440]  就表示他們可蒙越南
[00:12:06.440 --> 00:12:08.280]  但這個時候突然間他們察覺
[00:12:08.280 --> 00:12:10.520]  不因為他們稱呼主做主
[00:12:10.520 --> 00:12:12.800]  就得到越南
[00:12:12.800 --> 00:12:13.920]  他們很驚奇
[00:12:13.920 --> 00:12:15.200]  或者我們可以說
[00:12:15.200 --> 00:12:18.400]  這些掛名的驕徒
[00:12:18.400 --> 00:12:21.520]  可能曾經在神的指紋當中
[00:12:21.520 --> 00:12:25.440]  但是和主沒有真實的關係
[00:12:25.440 --> 00:12:29.400]  因此他們是被拒絕的
[00:12:29.400 --> 00:12:31.040]  當然我們這個時候會想一個問題
[00:12:31.040 --> 00:12:34.120]  究竟怎樣才算真正的主的門徒
[00:12:34.120 --> 00:12:37.400]  是能夠得到神給我們永恆的國呢?
[00:12:37.400 --> 00:12:39.280]  我們再看下面
[00:12:39.280 --> 00:12:42.120]  在35節
[00:12:42.120 --> 00:12:45.040]  當時神對綿羊這樣說
[00:12:45.040 --> 00:12:46.800]  因為我餓了
[00:12:46.800 --> 00:12:48.360]  你們給我吃
[00:12:48.360 --> 00:12:49.120]  我渴了
[00:12:49.120 --> 00:12:50.640]  你們給我喝
[00:12:50.640 --> 00:12:51.520]  我作旅客
[00:12:51.520 --> 00:12:52.800]  你們接待我
[00:12:52.800 --> 00:12:53.800]  我赤身露體
[00:12:53.800 --> 00:12:55.880]  你們給我衣服穿
[00:12:55.880 --> 00:12:56.600]  我病了
[00:12:56.600 --> 00:12:57.520]  你們看顧我
[00:12:57.520 --> 00:12:58.640]  我在監獄
[00:12:58.640 --> 00:13:00.840]  你們來看我
[00:13:00.840 --> 00:13:02.120]  一直說到
[00:13:02.120 --> 00:13:03.120]  當這些人
[00:13:03.120 --> 00:13:04.160]  這些義人
[00:13:04.160 --> 00:13:06.480]  他們關懷有需要的人
[00:13:06.480 --> 00:13:08.400]  他們這些行為
[00:13:08.400 --> 00:13:09.800]  神閱納
[00:13:09.800 --> 00:13:12.840]  作為他們成為了真正的屬神的人
[00:13:12.840 --> 00:13:16.200]  一個證據
[00:13:16.200 --> 00:13:16.880]  各位靈姐妹
[00:13:16.880 --> 00:13:19.560]  這些事情做在哪一個人的身上呢?
[00:13:19.560 --> 00:13:21.320]  你小心看的時候就會察覺
[00:13:21.320 --> 00:13:23.120]  下面說到小子
[00:13:23.120 --> 00:13:24.520]  弟兄中的小子
[00:13:24.520 --> 00:13:26.560]  第40節
[00:13:26.560 --> 00:13:28.160]  我實在告訴你們
[00:13:28.160 --> 00:13:33.800]  你們所作的只要是作在我一個最小的弟兄身上
[00:13:33.800 --> 00:13:36.880]  就是作在我的身上了
[00:13:36.880 --> 00:13:41.360]  哪一個是主耶穌的小弟兄?
[00:13:41.360 --> 00:13:43.000]  如果大家留心科幻書所說
[00:13:43.000 --> 00:13:43.840]  就會察覺到
[00:13:43.840 --> 00:13:45.120]  在科幻書裡面上
[00:13:45.120 --> 00:13:46.280]  主耶穌提及
[00:13:46.280 --> 00:13:47.680]  他的跟從者
[00:13:47.680 --> 00:13:48.760]  他的門徒
[00:13:48.760 --> 00:13:51.080]  就是他的弟兄
[00:13:51.080 --> 00:13:53.040]  你記得在《馬太福音》第十二章
[00:13:53.040 --> 00:13:54.840]  48、49節
[00:13:54.840 --> 00:13:56.760]  就提及當時有人說
[00:13:56.760 --> 00:13:59.560]  你的家人在外面等你
[00:13:59.560 --> 00:14:00.640]  耶穌就說
[00:14:00.640 --> 00:14:02.760]  哪一個是我的弟兄?
[00:14:02.760 --> 00:14:03.880]  哪一個是我母親
[00:14:03.880 --> 00:14:05.880]  是我姐妹呢?
[00:14:05.880 --> 00:14:09.160]  耶穌就指著他的門徒
[00:14:09.160 --> 00:14:11.360]  凡是遵從天父旨意的
[00:14:11.360 --> 00:14:13.400]  就是我的弟兄
[00:14:13.400 --> 00:14:16.520]  他們就是我的弟兄
[00:14:16.520 --> 00:14:17.760]  很多不同的經文提及
[00:14:17.760 --> 00:14:20.560]  當主耶穌復活之後
[00:14:20.560 --> 00:14:22.520]  他見到一群婦女
[00:14:22.520 --> 00:14:23.840]  然後就告訴這些婦女
[00:14:23.840 --> 00:14:27.520]  你通知我的弟兄
[00:14:27.520 --> 00:14:30.120]  去到哪個地方等我
[00:14:30.120 --> 00:14:31.920]  耶穌稱自己的門徒
[00:14:31.920 --> 00:14:33.680]  為他的弟兄
[00:14:33.680 --> 00:14:35.240]  因此經文所提及的
[00:14:35.240 --> 00:14:41.160]  就是你如何對待屬神的人
[00:14:41.160 --> 00:14:45.320]  正是反映出你和主的關係
[00:14:45.320 --> 00:14:46.840]  你會發覺這種關係
[00:14:46.840 --> 00:14:48.600]  不單是一種辭位的工作
[00:14:48.600 --> 00:14:50.440]  我施捨一些金錢
[00:14:50.440 --> 00:14:53.040]  我幫助某些人做義工
[00:14:53.040 --> 00:14:55.600]  而是在你服侍的過程當中
[00:14:55.600 --> 00:14:59.520]  反映出你和主耶穌的關係
[00:14:59.520 --> 00:15:01.440]  因為他們是神所愛的
[00:15:01.440 --> 00:15:03.240]  是主耶穌所拯救的
[00:15:03.240 --> 00:15:06.240]  是主耶穌為他們寫命的對象
[00:15:06.240 --> 00:15:07.640]  主很愛他們
[00:15:07.640 --> 00:15:10.160]  我服侍他們
[00:15:10.160 --> 00:15:11.360]  所以你會發覺這些服侍
[00:15:11.360 --> 00:15:12.800]  不單是一種辭位
[00:15:12.800 --> 00:15:14.360]  而是更加表達出
[00:15:14.360 --> 00:15:17.320]  你和主耶穌的關係有多真實
[00:15:17.320 --> 00:15:18.720]  當然不是說
[00:15:18.720 --> 00:15:21.760]  我們不可以服侍那些非基督徒
[00:15:21.760 --> 00:15:24.120]  那些同樣是主所喜悅的
[00:15:24.120 --> 00:15:26.280]  但更加清楚表達出
[00:15:26.280 --> 00:15:28.800]  你要愛神
[00:15:28.800 --> 00:15:32.320]  而因此愛主所愛的
[00:15:32.320 --> 00:15:33.560]  親愛的弟兄姊妹
[00:15:33.560 --> 00:15:36.120]  當你在教會參加崇拜的時候
[00:15:36.120 --> 00:15:37.520]  你表達一種敬虔的心
[00:15:37.520 --> 00:15:38.440]  來到敬拜神
[00:15:38.440 --> 00:15:39.640]  和神親近
[00:15:39.640 --> 00:15:41.240]  是非常好的
[00:15:41.240 --> 00:15:42.920]  但當你回到教會的時候
[00:15:42.920 --> 00:15:46.120]  你如何代你身邊的弟兄姊妹
[00:15:46.120 --> 00:15:48.600]  同樣或更加清晰表達出
[00:15:48.600 --> 00:15:52.680]  你和主的關係是怎樣的
[00:15:52.680 --> 00:15:54.920]  有些時候我見到一些接待
[00:15:54.920 --> 00:15:59.280]  他們是非常
[00:15:59.280 --> 00:16:00.120]  怎麼說呢
[00:16:00.120 --> 00:16:03.080]  帶著很寬敞的微笑
[00:16:03.080 --> 00:16:04.920]  很有禮貌地接待弟兄姊妹
[00:16:04.920 --> 00:16:06.880]  進來禮堂崇拜
[00:16:06.880 --> 00:16:09.480]  我心裏很為他們欣賞
[00:16:09.480 --> 00:16:11.120]  有些時候我見到某些弟兄姊妹
[00:16:11.120 --> 00:16:13.080]  可能都不是太客氣
[00:16:13.080 --> 00:16:15.320]  你知不知道有些時候我聽到
[00:16:15.320 --> 00:16:16.920]  有人來到北宣門口
[00:16:16.920 --> 00:16:18.200]  站在那裡
[00:16:18.200 --> 00:16:19.840]  對著他們的招待說
[00:16:19.840 --> 00:16:20.840]  兩位
[00:16:20.840 --> 00:16:24.960]  (笑聲)
[00:16:24.960 --> 00:16:29.160]  有點像去了茶樓喝茶
[00:16:29.160 --> 00:16:31.720]  但不因為有些特別的表達
[00:16:31.720 --> 00:16:35.360]  但接待又因此拒絕他們
[00:16:35.360 --> 00:16:36.960]  你知道當你服事的時候
[00:16:36.960 --> 00:16:40.600]  你的心其實不是單單向著那些人
[00:16:40.600 --> 00:16:42.960]  你的心是在向著神
[00:16:42.960 --> 00:16:44.000]  因為主愛他
[00:16:44.000 --> 00:16:45.840]  無論他的表現如何
[00:16:45.840 --> 00:16:48.480]  你學習去服事他
[00:16:48.480 --> 00:16:50.360]  一切的服事最終的關鍵
[00:16:50.360 --> 00:16:52.240]  仍然是你和神的關係
[00:16:52.240 --> 00:16:54.240]  所以你記得以前我曾經分享
[00:16:54.240 --> 00:16:56.960]  一位仙人已經離世了
[00:16:56.960 --> 00:17:00.360]  他提及如果你服事你的弟兄姊妹
[00:17:00.360 --> 00:17:03.480]  發覺你將最好的給他
[00:17:03.480 --> 00:17:05.040]  很愛護他
[00:17:05.040 --> 00:17:07.880]  但他仍然覺得你是虧欠他
[00:17:07.880 --> 00:17:10.360]  只是說你不幫他
[00:17:10.360 --> 00:17:13.280]  接著你怎麼做呢?
[00:17:13.280 --> 00:17:14.880]  這位仙人就說
