
[00:00:00.000 --> 00:00:07.000]  今日嘅題目分題就係「獲得誠信正直質素嘅備權」
[00:03:42.000 --> 00:03:45.000]  所以佢嘅反應好強烈嘅
[00:03:45.000 --> 00:03:47.000]  呢個就係保羅
[00:03:47.000 --> 00:03:51.000]  特別對嗰啲教導呀或者某啲嘅
[00:03:51.000 --> 00:03:54.000]  喺當時教會裏面嘅流行嘅教導裏面
[00:03:54.000 --> 00:03:56.000]  如果出現偏差呢
[00:03:56.000 --> 00:03:57.000]  佢一定會糾正人
[00:03:57.000 --> 00:03:59.000]  呢樣嘅行為呢
[00:03:59.000 --> 00:04:01.000]  其實佢未信主之前
[00:04:01.000 --> 00:04:03.000]  都係咁嘅表現㗎啦
[00:04:03.000 --> 00:04:06.000]  佢未信主之前
[00:04:06.000 --> 00:04:09.000]  係未喺大馬骰路上地主光照之前
[00:04:09.000 --> 00:04:12.000]  佢係為猶太主義大發熱心㗎
[00:04:12.000 --> 00:04:16.000]  只不過佢行咗偏差嘅路咋嘛
[00:04:16.000 --> 00:04:19.000]  所以佢大時嘅彼得
[00:04:19.000 --> 00:04:21.000]  嗰啲信主嘅猶太人呢
[00:04:21.000 --> 00:04:26.000]  呢一種嘅行為佢就咁樣流露出嚟
[00:04:26.000 --> 00:04:30.000]  所以即使佢信咗主之後呢
[00:04:30.000 --> 00:04:32.000]  佢嘅性格冇改變到太多
[00:04:32.000 --> 00:04:35.000]  雖然神嘅生命已經改變咗佢好多
[00:04:35.000 --> 00:04:36.000]  但佢性格
[00:04:36.000 --> 00:04:38.000]  佢特別對嗰啲不正統嘅嘢呢
[00:04:38.000 --> 00:04:41.000]  佢就好強烈嘅反應
[00:04:41.000 --> 00:04:43.000]  所以呢
[00:04:43.000 --> 00:04:45.000]  現在佢面對緊呢
[00:04:45.000 --> 00:04:47.000]  因為啲教會流行嘅
[00:04:47.000 --> 00:04:48.000]  所謂呢犬類
[00:04:48.000 --> 00:04:51.000]  防備呢某一啲嘅不正確嘅言論呢
[00:04:51.000 --> 00:04:55.000]  佢就覺得呢係必須要糾正
[00:04:55.000 --> 00:04:59.000]  呢個係保羅自己嘅性格嚟嘅
[00:04:59.000 --> 00:05:03.000]  仍然表現出佢對正直嘅事呢
[00:05:03.000 --> 00:05:04.000]  係大發熱心
[00:05:04.000 --> 00:05:08.000]  所以當佢係畀教會受到某啲假師傅嘅
[00:05:08.000 --> 00:05:10.000]  真理教訓所影響嘅時候
[00:05:10.000 --> 00:05:13.000]  佢就好激烈有呢啲反應
[00:05:13.000 --> 00:05:16.000]  佢就叫佢哋防備呢啲狗呀
[00:05:16.000 --> 00:05:20.000]  你聽到好唔舒服係咪
[00:05:20.000 --> 00:05:24.000]  點解神嘅僕人都可以講呢啲咁粗魯嘅說話
[00:05:24.000 --> 00:05:27.000]  叫人防備狗嘅
[00:05:27.000 --> 00:05:29.000]  係咪好唔理解呀
[00:05:29.000 --> 00:05:34.000]  但呢個就淨係演出保羅正直之心之強烈
[00:05:34.000 --> 00:05:39.000]  同埋敏銳呢種情況
[00:05:39.000 --> 00:05:41.000]  所以好似有啲粗魯
[00:05:41.000 --> 00:05:44.000]  佢自己都承認佢言語上係粗魯嘅
[00:05:44.000 --> 00:05:46.000]  不過佢嘅知識
[00:05:46.000 --> 00:05:49.000]  為神嘅知識佢就唔粗魯嘅
[00:05:49.000 --> 00:05:52.000]  佢一定要糾正嗰啲不正當
[00:05:52.000 --> 00:05:57.000]  或者不正確或者歪曲嘅道理
[00:05:57.000 --> 00:05:59.000]  其實佢鬧人係狗
[00:05:59.000 --> 00:06:02.000]  其實都唔係佢自己個人嘅一種表現
[00:06:02.000 --> 00:06:07.000]  一般猶太人鄙視嗰啲外邦人嘅時候
[00:06:07.000 --> 00:06:12.000]  都係用犬類狗呢個詞句
[00:06:12.000 --> 00:06:18.000]  即係保羅只不過係運用咗流行嘅一啲理語
[00:06:18.000 --> 00:06:24.000]  去叫佢畀佢信徒要防備呢啲惡勢力
[00:06:24.000 --> 00:06:32.000]  防備呢啲真係會搞亂人心嘅呢啲壞份子
[00:06:32.000 --> 00:06:38.000]  所以你從呢度反映出保羅嗰種正直感之強
[00:06:38.000 --> 00:06:43.000]  佢對虛假獻誠信嘅事係非常敏銳
[00:06:43.000 --> 00:06:45.000]  對任何歪曲咗福音
[00:06:45.000 --> 00:06:48.000]  將福音扭曲咗變成唔純正嘅
[00:06:48.000 --> 00:06:51.000]  或者佢話傳別嗰啲福音嘅
[00:06:51.000 --> 00:06:53.000]  佢就好唔舒服
[00:06:53.000 --> 00:06:55.000]  呢個係保羅嘅為人
[00:06:55.000 --> 00:07:01.000]  嗰種正直對真理嘅純正正統嘅維護
[00:07:01.000 --> 00:07:04.000]  保羅係不遺餘力嘅去辯護
[00:07:04.000 --> 00:07:07.000]  所以保羅除咗係一位宣教士係一位目者之外
[00:07:07.000 --> 00:07:10.000]  佢亦都係一位辯護士apologist
[00:07:10.000 --> 00:07:14.000]  所以佢所寫嗰個書信係為真理而辯護
[00:07:14.000 --> 00:07:16.000]  好激烈嘅用啲說話
[00:07:16.000 --> 00:07:17.000]  用啲嘅言辭
[00:07:17.000 --> 00:07:20.000]  用啲嘅文字結構係好激烈嘅
[00:07:20.000 --> 00:07:24.000]  因為佢知道神嘅道唔可以歪曲
[00:07:24.000 --> 00:07:28.000]  神嘅道唔可以將人扭轉嚟講
[00:07:28.000 --> 00:07:33.000]  呢個淨係我哋今日為我哋所信嘅福音
[00:07:33.000 --> 00:07:36.000]  要需要有呢一種咁嘅態度
[00:07:36.000 --> 00:07:40.000]  唔可以隨隨便便人哋點講
[00:07:40.000 --> 00:07:43.000]  講咩起咗個福音咁我哋就算啦
[00:07:43.000 --> 00:07:45.000]  我哋只要我哋自己傳真係得唔得
[00:07:45.000 --> 00:07:48.000]  佢係要直面嘅指出嗰啲不事
[00:07:48.000 --> 00:07:54.000]  所以保羅亦都提醒我哋對嗰啲
[00:07:54.000 --> 00:07:56.000]  傳假福音或者扭曲福音
[00:07:56.000 --> 00:07:59.000]  或者傳唔純正嘅福音
[00:07:59.000 --> 00:08:00.000]  一般嘅福音
[00:08:00.000 --> 00:08:02.000]  所以近期整個華人教會都話
[00:08:02.000 --> 00:08:04.000]  要傳一個整全嘅福音
[00:08:04.000 --> 00:08:06.000]  福音就係整全
[00:08:06.000 --> 00:08:09.000]  點解仲要強調整全呢
[00:08:09.000 --> 00:08:12.000]  就因為好多人將福音嘅本質
[00:08:12.000 --> 00:08:16.000]  加以變動咗或者忽略咗某一啲嘢
[00:08:16.000 --> 00:08:19.000]  所以變成福音唔係得整全
[00:08:19.000 --> 00:08:23.000]  今日嘅教會裏面亦都充滿咗
[00:08:23.000 --> 00:08:25.000]  好多偏差嘅言論
[00:08:25.000 --> 00:08:27.000]  同埋不平衡嘅教導
[00:08:27.000 --> 00:08:30.000]  有啲嘅人仍然充滿咗
[00:08:30.000 --> 00:08:32.000]  律法規條主義嘅教導
[00:08:32.000 --> 00:08:35.000]  夾雜著我哋中國人文化
[00:08:35.000 --> 00:08:37.000]  好多嘅所謂小傳統
[00:08:41.000 --> 00:08:44.000]  以致束縛住信徒
[00:08:44.000 --> 00:08:46.000]  本來福音係俾人自由釋放嘅
[00:08:46.000 --> 00:08:49.000]  但係用好多個束縛束縛住人
[00:08:49.000 --> 00:08:52.000]  叫人活出好似好犯罪咁
[00:08:52.000 --> 00:08:55.000]  好有罪疚感嘅生命
[00:08:55.000 --> 00:09:00.000]  點解每一個月都要守聖餐
[00:09:00.000 --> 00:09:07.000]  我自己感覺除咗係紀念主之外
[00:09:07.000 --> 00:09:09.000]  其實另外一個作用
[00:09:09.000 --> 00:09:13.000]  就俾我哋知道我哋在福音裏面係獲得釋放
[00:09:13.000 --> 00:09:15.000]  即使我哋過去犯咗好多罪
[00:09:15.000 --> 00:09:18.000]  好多虧欠對神唔住對人唔住
[00:09:18.000 --> 00:09:20.000]  但係只要嚟到聖餐桌前
[00:09:20.000 --> 00:09:23.000]  主嘅寶血一次流出永遠有功效
[00:09:23.000 --> 00:09:25.000]  所以赦免我哋嘅罪
[00:09:25.000 --> 00:09:28.000]  白白嘅呢個救恩
[00:09:28.000 --> 00:09:31.000]  神嘅救恩我記得林道亮牧師講過
[00:09:31.000 --> 00:09:34.000]  神嘅救恩係每一天都鋪到邊度
[00:09:34.000 --> 00:09:35.000]  你認罪到邊度
[00:09:35.000 --> 00:09:38.000]  佢嘅救恩佢嘅恩典就鋪到邊度
[00:09:38.000 --> 00:09:44.000]  唔係叫我哋活在一個罪咎感嘅生活裏面
[00:09:44.000 --> 00:09:47.000]  但係我發覺香港教會或者華人教會
[00:09:47.000 --> 00:09:49.000]  或者普世教會都有呢種現象
[00:09:49.000 --> 00:09:54.000]  有陣時我哋好多信徒只會做一種好深嘅罪咎感
[00:09:54.000 --> 00:09:57.000]  神都赦免咗你但係自己唔赦免自己
[00:09:57.000 --> 00:09:58.000]  呢個唔係福音
[00:09:58.000 --> 00:10:00.000]  福音係釋放人嘅福音
[00:10:00.000 --> 00:10:02.000]  我哋俾太多律法主義
[00:10:02.000 --> 00:10:03.000]  要守呢樣要守嗰樣
[00:10:03.000 --> 00:10:05.000]  唔准嗰樣唔准嗰樣
[00:10:05.000 --> 00:10:10.000]  太多嘅消極負面性嘅呢啲律法嘅精神
[00:10:10.000 --> 00:10:13.000]  呢啲都係稍為偏差嘅
[00:10:13.000 --> 00:10:16.000]  唔合乎聖經福音嘅真理係釋放人
[00:10:16.000 --> 00:10:18.000]  叫人自由生活
[00:10:18.000 --> 00:10:21.000]  但係另外嗰邊我又要倒轉講平衡嚟講
[00:10:21.000 --> 00:10:24.000]  今日喺環教會裏面喺香港教會裏面
[00:10:24.000 --> 00:10:25.000]  我唔知道西方教會
[00:10:25.000 --> 00:10:28.000]  我希望西方教會唔係咁
[00:10:28.000 --> 00:10:30.000]  但環教會都而家有一種趨勢
[00:10:30.000 --> 00:10:33.000]  特別係年輕一輩嘅信徒嘅生命當中
[00:10:33.000 --> 00:10:36.000]  因為厭惡呢律法主義呢
[00:10:36.000 --> 00:10:39.000]  呢啲就係一種反抗
[00:10:39.000 --> 00:10:43.000]  所以呢又主張要一切都開放
[00:10:43.000 --> 00:10:50.000]  所以呢對性別分別嘅道理呢就越來越寬鬆
[00:10:50.000 --> 00:10:55.000]  因為喺教會裏面保守嗰啲呢就太過保守
[00:10:55.000 --> 00:10:58.000]  但係出另外一啲嘅人呢就覺得呢教會保守得滯
[00:10:58.000 --> 00:11:01.000]  所以呢就講嗰啲比較呢更開放嘅言論
[00:11:01.000 --> 00:11:05.000]  多多少少已經夾雜咗屬世嘅某啲理論
[00:11:05.000 --> 00:11:08.000]  而呢話要加上聖經某啲
[00:11:08.000 --> 00:11:13.000]  而將個福音嗰個要求嘅水平又降低
[00:11:13.000 --> 00:11:19.000]  冇錯佢哋所講嘅似乎係同世界認同
[00:11:19.000 --> 00:11:21.000]  世界會接納佢哋呢套理論
[00:11:21.000 --> 00:11:24.000]  亦都幫助我多啲比較年輕一輩嘅信徒呢
[00:11:24.000 --> 00:11:28.000]  覺得唔需要活著呢更多嘅束縛裏面
[00:11:28.000 --> 00:11:30.000]  所以有人跟㗎
[00:11:30.000 --> 00:11:33.000]  所以有時我睇某啲嘅言論爭辯嘅時候
[00:11:33.000 --> 00:11:37.000]  就睇得出呢兩種嘅唔係好偏
[00:11:37.000 --> 00:11:41.000]  唔係好純正唔係真係高音嘅真純嗰個嘅教導
[00:11:41.000 --> 00:11:43.000]  兩邊都極白
[00:11:43.000 --> 00:11:48.000]  我哋需要呢好似保羅一樣求主興起橫教會
[00:11:48.000 --> 00:11:52.000]  一啲有識之士係真理上有根有機嘅人士
[00:11:52.000 --> 00:11:55.000]  佢哋能夠真係興起上嚟為神嘅道
[00:11:55.000 --> 00:11:57.000]  好似保羅一樣去辯護
[00:11:58.000 --> 00:12:04.000]  去調教一啲不正確偏謀咗嘅一啲嘅道理
[00:12:04.000 --> 00:12:08.000]  雖然講說話嘅時候好似好負面
[00:12:08.000 --> 00:12:10.000]  好似好激烈好似好責備性
[00:12:10.000 --> 00:12:13.000]  所以呢責備嘅信息係唔係好容易講嘅
[00:12:13.000 --> 00:12:18.000]  所以就解釋點解今日好多傳媒唔敢喺港台裏面講責備嘅信息
[00:12:18.000 --> 00:12:20.000]  因為怕得罪人吖嘛
[00:12:20.000 --> 00:12:24.000]  怕得罪人吖嘛
[00:12:26.000 --> 00:12:28.000]  所以冇人再講審判嘅信息
[00:12:28.000 --> 00:12:31.000]  冇乜人再聽到天堂地獄嘅信息
[00:12:31.000 --> 00:12:35.000]  你地獄落地獄冇啦而家太少啦
[00:12:35.000 --> 00:12:41.000]  因為人鍾意聽好聽嘅說話嘛
[00:12:41.000 --> 00:12:44.000]  啱聽嘅香港人話
[00:12:44.000 --> 00:12:48.000]  唔啱聽嘅就刪埋個耳朵唔聽
[00:12:51.000 --> 00:12:56.000]  阿保羅佢唔會採取好人喜歡嘅路線
[00:12:56.000 --> 00:13:03.000]  佢為咗神嘅妒忌扭曲佢就要義憤填胸嘅起來就去反駁
[00:13:03.000 --> 00:13:09.000]  所以呢一段嘅真理就係佢反駁嘅一啲嘅言論嚟嘅
[00:13:09.000 --> 00:13:11.000]  而家呢一度呢就指出
[00:13:11.000 --> 00:13:15.000]  一個正直誠信嘅生命
[00:13:15.000 --> 00:13:19.000]  就要排除嗰啲負面嘅教導之外
[00:13:19.000 --> 00:13:24.000]  就要好好嘅自己本身最好嘅方法最好應付嘅策略
[00:13:24.000 --> 00:13:29.000]  就係自己點樣能夠培育一個對真理追求嘅正確態度
[00:13:29.000 --> 00:13:37.000]  所以呢段聖經就係講到獲得誠信正直嘅秘訣係邊度
[00:13:37.000 --> 00:13:42.000]  第一就係放棄人為嘅知力背景
[00:13:42.000 --> 00:13:47.000]  保羅喺呢度好清楚嘅
[00:13:47.000 --> 00:13:52.000]  佢話佢知道當時菲律賓教會有啲嘅言論影響緊
[00:13:52.000 --> 00:13:54.000]  困擾住菲律賓信徒
[00:13:54.000 --> 00:13:58.000]  所以佢就揭露呢啲假教師嘅惡行
[00:13:58.000 --> 00:14:02.000]  其實佢呢度未講假教師嘅內容係邊度
[00:14:02.000 --> 00:14:07.000]  明日我哋要睇嗰段下半即係三章下半十七節開始
[00:14:07.000 --> 00:14:10.000]  佢先係講到嗰啲人為禱福而活
[00:14:10.000 --> 00:14:13.000]  嗰個先至係佢講嗰啲假教師嘅內容
[00:14:13.000 --> 00:14:16.000]  佢呢度冇講嘅所以我今日暫時唔講前
[00:14:16.000 --> 00:14:19.000]  佢只係指出個現象嘅問題
[00:14:19.000 --> 00:14:23.000]  佢話要提防呢個虛假教訓
[00:14:23.000 --> 00:14:28.000]  要提防虛假教訓佢覺得同佢哋辯駁係無謂嘅
[00:14:28.000 --> 00:14:32.000]  即係如果用理論同佢辯駁呢
[00:14:32.000 --> 00:14:36.000]  只要大家一路駁落去呢就更加血氣更多
[00:14:36.000 --> 00:14:38.000]  未必能夠說服別人嘅
[00:14:38.000 --> 00:14:44.000]  所以保羅就放棄用呢一種咁嘅用理論去辯駁
[00:14:44.000 --> 00:14:49.000]  相反佢自己覺得最好用佢自己生命嘅榜樣
[00:14:49.000 --> 00:14:56.000]  用佢自己個人嘅見證
[00:14:56.000 --> 00:15:01.000]  因為佢唔好可以否認一樣嘅事情
[00:15:01.000 --> 00:15:05.000]  保羅對人嘅眼光當中從人嘅觀點嚟睇
[00:15:05.000 --> 00:15:08.000]  都係一個相當受敬重嘅人物
[00:15:08.000 --> 00:15:13.000]  學問好 屬靈嘅靈性有深度
[00:15:13.000 --> 00:15:17.000]  侍奉有恩賜 講道有能力
[00:15:17.000 --> 00:15:22.000]  各方面人睇嚟 從人嘅觀點睇嚟都係一個人才嚟嘅
[00:15:22.000 --> 00:15:27.000]  但係更重要保羅認為呢
[00:15:27.000 --> 00:15:29.000]  係佢自身嘅生命
[00:15:29.000 --> 00:15:32.000]  佢有曬一切人所羨慕嘅嘢
[00:15:32.000 --> 00:15:36.000]  但佢覺得最能夠叫人說服嘅
[00:15:36.000 --> 00:15:41.000]  唔係因為呢啲外表嘅所謂香港人所講嘅quality
[00:15:41.000 --> 00:15:43.000]  唔係外表呢啲資歷
[00:15:43.000 --> 00:15:49.000]  而係佢自己真純為咗主嘅緣故
[00:15:49.000 --> 00:15:52.000]  放棄曬佢一切自己優厚嘅條件
[00:15:52.000 --> 00:15:56.000]  佢覺得呢個係最好嘅為假道理
[00:15:56.000 --> 00:15:58.000]  為福音辯護嘅時候最好嘅策略
[00:15:58.000 --> 00:16:00.000]  最好嘅生命策略
[00:16:00.000 --> 00:16:02.000]  呢個係好重要嘅一樣嘢
[00:16:02.000 --> 00:16:05.000]  所以佢就提醒佢地
[00:16:05.000 --> 00:16:07.000]  我哋唔係靠肉體
[00:16:08.000 --> 00:16:10.000]  如果誇口呢
[00:16:10.000 --> 00:16:13.000]  就唔係喺耶穌裡面誇口唔靠肉體
[00:16:13.000 --> 00:16:17.000]  其實如果佢話我靠肉體我都可以誇嘅
[00:16:17.000 --> 00:16:20.000]  如果保羅今日呢
[00:16:20.000 --> 00:16:22.000]  好似我哋今日呢個個都有條名片呢
[00:16:22.000 --> 00:16:25.000]  保羅都可以寫好多乜乜乜乜
[00:16:25.000 --> 00:16:28.000]  人哋家就寫咩咩董事咩咩董事係咪
[00:16:28.000 --> 00:16:30.000]  佢可以寫好多嘢㗎
[00:16:30.000 --> 00:16:33.000]  可以寫好多佢嘅資歷上去
[00:16:33.000 --> 00:16:35.000]  下面佢所講嘅就係佢嘅資歷啦嘛
[00:16:36.000 --> 00:16:40.000]  但佢知道唔可以用呢啲嘅策略
[00:16:40.000 --> 00:16:44.000]  如果我靠住肉體來誇呢
[00:16:44.000 --> 00:16:47.000]  我仲可以誇得比你哋更好呀
[00:16:47.000 --> 00:16:52.000]  但佢自己知道佢放棄呢啲
[00:16:52.000 --> 00:16:57.000]  反而用一個清純嘅心去侍奉
[00:16:57.000 --> 00:16:59.000]  嗰啲唔係重要嘅
[00:16:59.000 --> 00:17:03.000]  用清純嘅心去侍奉係更加重要嘅
[00:17:03.000 --> 00:17:05.000]  係更加得到人心
[00:17:06.000 --> 00:17:10.000]  我好記得當我二十幾年前去美國讀神學嘅時候
[00:17:10.000 --> 00:17:13.000]  周主培牧師帶我去
[00:17:13.000 --> 00:17:21.000]  費城Federdalia Paradise Farm
[00:17:21.000 --> 00:17:26.000]  暗室之後蔡蘇娟姐妹嘅居所地方
[00:17:26.000 --> 00:17:29.000]  大家都知道暗室之後蔡蘇娟姐妹
[00:17:29.000 --> 00:17:30.000]  睇過佢傳記啦
[00:17:30.000 --> 00:17:32.000]  未睇過應該睇下
[00:17:33.000 --> 00:17:35.000]  周牧師帶我去見佢
[00:17:35.000 --> 00:17:38.000]  好多人乜都見佢個陪你博士都
[00:17:38.000 --> 00:17:41.000]  好多時候信心軟弱都要去搵蔡蘇娟
[00:17:41.000 --> 00:17:44.000]  呢位姐妹雖然佢係盲眼
[00:17:44.000 --> 00:17:48.000]  因為佢患咗一種疾病佢唔能夠睇得見
[00:17:48.000 --> 00:17:51.000]  所以幾十年都係暗室裏面
[00:17:51.000 --> 00:17:53.000]  好微弱嘅燈光
[00:17:53.000 --> 00:17:55.000]  唔能夠出外生活
[00:17:55.000 --> 00:17:57.000]  佢靈靈豐富
[00:17:57.000 --> 00:18:01.000]  所以我作為一個後生仔都好無名想去見下佢
[00:18:02.000 --> 00:18:04.000]  咁我同佢去到暗室
[00:18:04.000 --> 00:18:05.000]  佢呃手
[00:18:05.000 --> 00:18:06.000]  佢問我邊度來
[00:18:06.000 --> 00:18:08.000]  我話從香港來
[00:18:08.000 --> 00:18:09.000]  同國語講
[00:18:09.000 --> 00:18:13.000]  你從香港來美國做乜
[00:18:13.000 --> 00:18:16.000]  佢話我唸神學
[00:18:16.000 --> 00:18:19.000]  佢第一個句話同我講
[00:18:19.000 --> 00:18:21.000]  弟兄啊
[00:18:21.000 --> 00:18:23.000]  我為你禱告
[00:18:23.000 --> 00:18:24.000]  唸神學係好嘅
[00:18:24.000 --> 00:18:25.000]  好好裝備
[00:18:25.000 --> 00:18:28.000]  以後俾佢使用
[00:18:28.000 --> 00:18:30.000]  以後俾佢使用
[00:18:30.000 --> 00:18:32.000]  因為好毒
[00:18:32.000 --> 00:18:35.000]  但係最後一句佢唔多講嘅啫
[00:18:35.000 --> 00:18:37.000]  佢先你要唸嘅
[00:18:37.000 --> 00:18:40.000]  再要唸嘅係活嘅神學
[00:18:40.000 --> 00:18:43.000]  保持喺基督裏嘅純真
[00:18:43.000 --> 00:18:46.000]  咪要睇哪些
[00:18:46.000 --> 00:18:49.000]  你要唸嘅學位
[00:18:49.000 --> 00:18:50.000]  咪要睇
[00:18:50.000 --> 00:18:51.000]  你得嘅
[00:18:51.000 --> 00:18:53.000]  因為呢些知識係幫助你
[00:18:53.000 --> 00:18:55.000]  來施奉神
[00:18:55.000 --> 00:18:56.000]  但係咪要
[00:18:56.000 --> 00:18:58.000]  倚重哪些東西
[00:18:58.000 --> 00:19:00.000]  我聽到呢番說話
[00:19:00.000 --> 00:19:03.000]  一生受用到今日
[00:19:03.000 --> 00:19:07.000]  因為我睇到一位活嘅見證
[00:19:07.000 --> 00:19:09.000]  因為真係有屬靈心靈
[00:19:09.000 --> 00:19:10.000]  佢冇咩資歷
[00:19:10.000 --> 00:19:12.000]  喺人睇嚟係睇唔上眼嘅
[00:19:12.000 --> 00:19:14.000]  一切都冇嘅
[00:19:14.000 --> 00:19:18.000]  但佢能夠影響咁多屬靈人
[00:19:18.000 --> 00:19:20.000]  佢佩里博士灰心嘅時候
[00:19:20.000 --> 00:19:21.000]  都要搵佢去祈禱
[00:19:21.000 --> 00:19:23.000]  佩里博士佢自己大仔呀
[00:19:23.000 --> 00:19:25.000]  你唔好以為佩里博士
[00:19:25.000 --> 00:19:27.000]  佢就心情冇好多打擊
[00:19:27.000 --> 00:19:29.000]  佢大仔都係曾經撥離過神
[00:19:29.000 --> 00:19:31.000]  都唔返教會
[00:19:31.000 --> 00:19:33.000]  所以呢主嘅僕人
[00:19:33.000 --> 00:19:35.000]  有時都好多傷心屎嘅
[00:19:35.000 --> 00:19:39.000]  佢曾經就係低落咗個地步
[00:19:39.000 --> 00:19:40.000]  佢大仔Frank
[00:19:40.000 --> 00:19:42.000]  係真係唔愛主嘅
[00:19:42.000 --> 00:19:43.000]  真係離開主嘅
[00:19:43.000 --> 00:19:44.000]  但而家感謝主啦
[00:19:44.000 --> 00:19:46.000]  佢而家已經成為報道家啦
[00:19:46.000 --> 00:19:49.000]  返返轉頭浪子回頭
[00:19:49.000 --> 00:19:52.000]  即係佩里博士曾經喺
[00:19:52.000 --> 00:19:54.000]  軟弱低落嘅時都搵蔡蘇娟
[00:19:54.000 --> 00:19:56.000]  因為同蔡蘇娟姊妹祈禱
[00:19:56.000 --> 00:19:59.000]  真係好似見到主嘅榮光一樣
[00:19:59.000 --> 00:20:03.000]  我又想起我自己一位姨婆
[00:20:03.000 --> 00:20:05.000]  佢叫做呢
[00:20:05.000 --> 00:20:08.000]  佢姨婆係喜樂呼音堂嘅女傳道
[00:20:08.000 --> 00:20:11.000]  佢上一輩嘅人係完全唔講
[00:20:11.000 --> 00:20:12.000]  讀神學嗰啲嘢
[00:20:12.000 --> 00:20:15.000]  但佢最初我見到讀神學嘅時候
