
[00:00:00.000 --> 00:00:02.200]  我們來到第九課
[00:09:43.100 --> 00:09:45.200]  有一種哲學的理論
[00:09:45.200 --> 00:09:47.900]  這個哲學的理論就是說
[00:09:47.900 --> 00:09:53.900]  我們人的七情六欲都是神創造的
[00:09:54.300 --> 00:09:56.600]  所以我們的七情六欲
[00:09:56.600 --> 00:09:58.000]  所要做的事
[00:09:58.000 --> 00:09:59.400]  歡喜做的事
[00:09:59.400 --> 00:10:04.800]  都是最後從神產生的
[00:10:04.800 --> 00:10:10.500]  因此我們不需要境界私欲
[00:10:10.500 --> 00:10:13.400]  我們想做什麼就可以做什麼
[00:10:13.400 --> 00:10:17.000]  因為我們的天性是自然的
[00:10:17.000 --> 00:10:19.500]  而自然的就是神創造的
[00:10:19.500 --> 00:10:23.300]  所以我們就任其發揮好了
[00:10:23.800 --> 00:10:25.500]  我們想做什麼就做什麼
[00:10:25.500 --> 00:10:27.400]  想說什麼就說什麼
[00:10:27.400 --> 00:10:29.800]  我們可以自由
[00:10:29.800 --> 00:10:33.800]  只要是從我們的七情六欲發出來的
[00:10:33.800 --> 00:10:37.200]  我們都可以奉重去做
[00:10:37.200 --> 00:10:39.300]  不必限制自己
[00:10:39.300 --> 00:10:42.800]  這是一種當時的哲學的理論
[00:10:42.800 --> 00:10:47.200]  而這個哲學是似是而非的
[00:10:47.200 --> 00:10:50.100]  他們說的好像有些道理
[00:10:50.100 --> 00:10:52.600]  好像有些理由
[00:10:53.100 --> 00:10:57.100]  但是事實上是中了撒旦的詭計
[00:10:57.100 --> 00:11:01.300]  罪惡不是從神來的
[00:11:01.300 --> 00:11:02.900]  那麼下面我們就要看
[00:11:02.900 --> 00:11:07.500]  這個罪惡是怎麼樣產生的
[00:11:07.500 --> 00:11:12.200]  我們現在看第二點
[00:11:12.200 --> 00:11:17.100]  宇宙中的罪惡乃是由撒旦而來
[00:11:17.100 --> 00:11:21.200]  而撒旦不是神創造的
[00:11:21.400 --> 00:11:25.700]  乃是由天時墮落而變成的
[00:11:25.700 --> 00:11:30.300]  聖經對這件事雖然沒有直接的說明
[00:11:30.300 --> 00:11:33.500]  但是有相當清楚的暗示
[00:11:33.500 --> 00:11:37.800]  我們來看一看梁厝的經文
[00:11:37.800 --> 00:11:44.400]  相當清楚的暗示給我們知道撒旦的來源
[00:11:44.400 --> 00:11:49.500]  我們看舊約以賽亞書第十四章
[00:11:51.100 --> 00:11:56.400]  以賽亞書第十四章十二節
[00:11:56.400 --> 00:12:01.400]  明亮之星,昭晨之子啊
[00:12:01.400 --> 00:12:04.800]  你何景從天墜落
[00:12:04.800 --> 00:12:10.100]  你這恭拜列國的何景被砍倒在地上
[00:12:10.100 --> 00:12:14.200]  你心裡曾說我要升到天上
[00:12:14.200 --> 00:12:18.600]  我要高舉我的寶座在神中心一上
[00:12:19.100 --> 00:12:22.300]  我要坐在聚會的山上
[00:12:22.300 --> 00:12:24.500]  在北方的極處
[00:12:24.500 --> 00:12:27.000]  我要升到高雲之上
[00:12:27.000 --> 00:12:31.700]  我要與至高者至上者同等
[00:12:31.700 --> 00:12:35.300]  然而你必墜落陰間
[00:12:35.300 --> 00:12:38.400]  到坑中幾深之處
[00:12:38.400 --> 00:12:41.700]  在這裡提到
[00:12:41.700 --> 00:12:47.900]  明亮之星,昭晨之子
[00:12:48.900 --> 00:12:52.400]  那麼這是指著什麼說的呢?
[00:12:52.400 --> 00:12:55.400]  如果我們看上文的話
[00:12:55.400 --> 00:12:59.900]  就是指著巴比倫王說的
[00:12:59.900 --> 00:13:05.900]  用這樣的一個名稱來形容巴比倫王
[00:13:05.900 --> 00:13:11.900]  但是在這個意思之外
[00:13:11.900 --> 00:13:15.900]  還有一個明顯其他的意思
[00:13:16.400 --> 00:13:20.900]  因為如果單單是指著巴比倫王講的話
[00:13:20.900 --> 00:13:26.400]  這裡的字眼有很多不合適的地方
[00:13:26.400 --> 00:13:30.900]  如果是在巴比倫王以外另有所指
[00:13:30.900 --> 00:13:33.400]  換句話說是雙指
[00:13:33.400 --> 00:13:35.400]  A double reference
[00:13:35.400 --> 00:13:39.400]  一方面是指著巴比倫王來形容他
[00:13:39.400 --> 00:13:40.400]  另外呢
[00:13:40.400 --> 00:13:45.400]  是超越了巴比倫王另有所指
[00:13:46.400 --> 00:13:49.400]  你看這裡用的字句很特別
[00:13:49.400 --> 00:13:55.400]  明亮之星,昭晨之子
[00:13:55.400 --> 00:13:58.400]  從天墜落
[00:13:58.400 --> 00:14:01.900]  而且下面又說
[00:14:01.900 --> 00:14:07.400]  他有高級寶座在神的中心一上
[00:14:07.400 --> 00:14:09.400]  跟著又說
[00:14:09.400 --> 00:14:11.400]  在北方的極處
[00:14:11.400 --> 00:14:16.400]  那就是說在北極星的地方
[00:14:16.400 --> 00:14:20.400]  The North Pole Star
[00:14:20.400 --> 00:14:23.400]  北極星的地方
[00:14:23.400 --> 00:14:25.400]  他又說
[00:14:25.400 --> 00:14:29.400]  我要與至上者同等
[00:14:29.400 --> 00:14:36.400]  這些話都不是可以適當地用在巴比倫王的身上的
[00:14:36.400 --> 00:14:40.400]  很明顯的另有所指
[00:14:41.400 --> 00:14:43.400]  另外除了經文呢
[00:14:43.400 --> 00:14:45.400]  更加地清楚
[00:14:45.400 --> 00:14:48.400]  我們來看
[00:14:48.400 --> 00:14:51.400]  1C解說28章
[00:14:51.400 --> 00:14:55.400]  1C解說28章
[00:14:55.400 --> 00:15:00.400]  在1005頁
[00:15:00.400 --> 00:15:03.400]  1C解說28章
[00:15:03.400 --> 00:15:06.400]  11節到17節
[00:15:06.400 --> 00:15:09.900]  11節到17節
[00:15:10.400 --> 00:15:12.900]  葉赫華的話臨到我說
[00:15:12.900 --> 00:15:13.900]  人子啊
[00:15:13.900 --> 00:15:17.900]  你為推羅王作起哀歌說
[00:15:17.900 --> 00:15:20.400]  主葉赫華如此說
[00:15:20.400 --> 00:15:22.400]  你無所不備
[00:15:22.400 --> 00:15:24.400]  智慧充足
[00:15:24.400 --> 00:15:26.400]  全然美麗
[00:15:26.400 --> 00:15:29.900]  你曾在伊甸園神的園中
[00:15:29.900 --> 00:15:32.400]  佩戴各樣寶石
[00:15:32.400 --> 00:15:33.900]  就是紅寶石
[00:15:33.900 --> 00:15:35.400]  紅碧溪
[00:15:35.400 --> 00:15:36.400]  金剛石
[00:15:36.400 --> 00:15:37.900]  水蒼玉
[00:15:37.900 --> 00:15:39.400]  紅瑪瑙
[00:15:39.400 --> 00:15:40.400]  碧玉
[00:15:40.400 --> 00:15:41.400]  藍寶石
[00:15:41.400 --> 00:15:42.400]  綠寶石
[00:15:42.400 --> 00:15:44.900]  紅玉和黃金
[00:15:44.900 --> 00:15:48.400]  又有精美的古笛在你那裡
[00:15:48.400 --> 00:15:53.400]  都是在你受造之日預備齊全的
[00:15:53.400 --> 00:15:59.400]  你是那受高遮炎約貴的基路伯
[00:15:59.400 --> 00:16:03.400]  我將你安置在神的聖山上
[00:16:03.400 --> 00:16:07.900]  你在發光如火的寶石中間往來
[00:16:08.400 --> 00:16:11.900]  你從受造之日所行的都完全
[00:16:11.900 --> 00:16:15.900]  後來在你中間又差出不一
[00:16:15.900 --> 00:16:19.400]  因為你貿易很多
[00:16:19.400 --> 00:16:22.900]  就被強暴的事充滿一致犯罪
[00:16:22.900 --> 00:16:25.400]  所以我因你邪渡聖地
[00:16:25.400 --> 00:16:28.400]  就從神的山驅入你
[00:16:28.400 --> 00:16:30.900]  遮炎約貴的基路伯啊
[00:16:30.900 --> 00:16:35.400]  我已將你從發光如火的寶石中除滅
[00:16:35.400 --> 00:16:36.400]  你英美麗
[00:16:36.400 --> 00:16:37.900]  心中高傲
[00:16:37.900 --> 00:16:40.900]  又應永光敗壞智慧
[00:16:40.900 --> 00:16:43.400]  我已將你摔倒在地
[00:16:43.400 --> 00:16:45.900]  使你倒在君王面前
[00:16:45.900 --> 00:16:49.400]  好叫他們目睹眼見
[00:16:49.400 --> 00:16:56.400]  你看在這裡形容這個推羅王的話語
[00:16:56.400 --> 00:17:02.400]  跟剛才我們看見形容巴比倫王的話語
[00:17:02.400 --> 00:17:05.400]  它的意味有相似的地方
[00:17:05.400 --> 00:17:09.400]  不過在這裡說得更加清楚
[00:17:09.400 --> 00:17:12.400]  不單單是指著推羅王說的
[00:17:12.400 --> 00:17:18.400]  更是指著推羅王以外的一位說的
[00:17:18.400 --> 00:17:23.400]  那一位不是一個人
[00:17:23.400 --> 00:17:27.400]  那一位原來是在神的面前
[00:17:27.400 --> 00:17:29.900]  有很高的地位
[00:17:29.900 --> 00:17:33.400]  他在受造之日的時候
[00:17:33.400 --> 00:17:36.400]  是很好的
[00:17:36.400 --> 00:17:38.400]  是很完美的
[00:17:38.400 --> 00:17:42.400]  而且他是受高
[00:17:42.400 --> 00:17:45.400]  被神所高利的
[00:17:45.400 --> 00:17:47.400]  他就是基路伯
[00:17:47.400 --> 00:17:50.400]  就是神的特別的天使
[00:17:50.400 --> 00:17:54.400]  他是在神的聖山上
[00:17:54.400 --> 00:17:58.400]  後來他墮落了
[00:17:58.400 --> 00:18:02.400]  他就失去了智慧
[00:18:02.400 --> 00:18:06.400]  他因為什麼失掉了智慧呢
[00:18:06.400 --> 00:18:08.400]  第十七節
[00:18:08.400 --> 00:18:11.400]  因為沒力心中驕傲
[00:18:11.400 --> 00:18:15.400]  因為有光所以就敗壞了智慧
[00:18:15.400 --> 00:18:19.400]  這正是撒旦的描寫
[00:18:19.400 --> 00:18:22.400]  把這些話用在撒旦身上
[00:18:22.400 --> 00:18:24.400]  非常的恰當
[00:18:24.400 --> 00:18:28.400]  所以我們又看見這是雙指的
[00:18:28.400 --> 00:18:30.400]  A double reference
[00:18:30.400 --> 00:18:34.400]  一方面指著推羅王說
[00:18:34.400 --> 00:18:37.400]  這裡的話有一部分適合推羅王
[00:18:37.400 --> 00:18:40.400]  但是有大部分不適合他
[00:18:40.400 --> 00:18:43.400]  那是指著另外的一位
[00:18:43.400 --> 00:18:47.400]  就是原來的天使長
[00:18:47.400 --> 00:18:49.400]  後來因為驕傲
[00:18:49.400 --> 00:18:51.400]  要與神為敵
[00:18:51.400 --> 00:18:53.400]  所以墮落了
[00:18:53.400 --> 00:18:55.400]  失去了榮耀
[00:18:55.400 --> 00:18:57.400]  失去了智慧
[00:18:57.400 --> 00:18:59.400]  失去了德行
[00:18:59.400 --> 00:19:03.400]  墮落在罪惡之中
[00:19:03.400 --> 00:19:06.400]  這就是撒旦的來源
[00:19:06.400 --> 00:19:08.400]  我們把這兩處的經文
[00:19:08.400 --> 00:19:10.400]  放在一起看的時候
[00:19:10.400 --> 00:19:15.400]  我們就可以得到一個清楚的暗示
[00:19:15.400 --> 00:19:16.400]  雖然是暗示
[00:19:16.400 --> 00:19:20.400]  卻是相當清楚的暗示
[00:19:20.400 --> 00:19:22.400]  A clear hint
[00:19:22.400 --> 00:19:24.400]  可以教我們知道
[00:19:24.400 --> 00:19:26.400]  撒旦是怎麼來的
[00:19:26.400 --> 00:19:28.400]  不是神創造的
[00:19:28.400 --> 00:19:29.400]  不是神創造的
[00:19:29.400 --> 00:19:32.400]  神就要負責
[00:19:32.400 --> 00:19:35.400]  但是他不是神創造的
[00:19:35.400 --> 00:19:40.400]  那是因自己的驕傲而敗壞墮落
[00:19:40.400 --> 00:19:44.400]  而產生出來的
[00:19:44.400 --> 00:19:47.400]  好,那麼我們現在看這頭兩點
[00:19:47.400 --> 00:19:48.400]  第一點就是說
[00:19:48.400 --> 00:19:52.400]  罪惡不是神創造出來的
[00:19:52.400 --> 00:19:54.400]  和神無關
[00:19:54.400 --> 00:19:57.400]  而且詩篇97篇
[00:19:57.400 --> 00:20:01.400]  告訴我們神是恨惡罪惡的
[00:20:01.400 --> 00:20:04.400]  他不但不創造罪惡
[00:20:04.400 --> 00:20:06.400]  而且進一步告訴我們
[00:20:06.400 --> 00:20:09.400]  神恨惡罪惡
[00:20:09.400 --> 00:20:11.400]  第二點給我們看見
[00:20:11.400 --> 00:20:13.400]  宇宙的罪惡
[00:20:13.400 --> 00:20:18.400]  乃是從天使掌的墮落而產生出來的
[00:20:18.400 --> 00:20:20.400]  為什麼墮落呢
[00:20:20.400 --> 00:20:21.400]  因為驕傲
[00:20:21.400 --> 00:20:23.400]  要與神同等
[00:20:23.400 --> 00:20:26.400]  所以就墮落下來
[00:20:26.400 --> 00:20:28.400]  離開了他的本位
[00:20:28.400 --> 00:20:33.400]  要與神來對立
[00:20:33.400 --> 00:20:35.400]  好,現在我們看
[00:20:35.400 --> 00:20:39.400]  罪惡來源的奧秘的第三點
[00:20:39.400 --> 00:20:43.400]  罪惡來源的奧秘的第三點
[00:20:43.400 --> 00:20:45.400]  剛才我們看見是
[00:20:45.400 --> 00:20:48.400]  宇宙裡面的罪惡的來源
[00:20:48.400 --> 00:20:50.400]  就是從撒旦而來
[00:20:50.400 --> 00:20:52.400]  現在我們把範圍縮小
[00:20:52.400 --> 00:20:57.400]  在人類中間罪惡的來源是怎麼樣的呢
[00:20:57.400 --> 00:21:00.400]  第三點告訴我們說
[00:21:00.400 --> 00:21:05.400]  乃是由於人類始祖受了撒旦的迷惑
[00:21:05.400 --> 00:21:07.400]  懷疑神的愛
[00:21:07.400 --> 00:21:10.400]  而違背了神的命令
[00:21:10.400 --> 00:21:13.400]  因此就產生了罪惡
[00:21:13.400 --> 00:21:19.400]  當日撒旦就對夏娃說
[00:21:19.400 --> 00:21:24.400]  你看,圓當中那棵樹的果子
[00:21:24.400 --> 00:21:27.400]  是最好的果子
[00:21:27.400 --> 00:21:30.400]  但是神卻不准你吃
[00:21:30.400 --> 00:21:33.400]  這就表示神不是愛你的
[00:21:33.400 --> 00:21:34.400]  如果神愛你
[00:21:34.400 --> 00:21:37.400]  祂就會把最好的給你吃
[00:21:37.400 --> 00:21:39.400]  神既然不肯給你吃
[00:21:39.400 --> 00:21:42.400]  就表示神不是真的愛你
[00:21:42.400 --> 00:21:45.400]  你不要以為神愛你
[00:21:45.400 --> 00:21:50.400]  當夏娃開始懷疑神的愛的時候
[00:21:50.400 --> 00:21:54.400]  她就給撒旦留了第一步
[00:21:54.400 --> 00:22:00.400]  讓撒旦有機會來進一步的迷惑她
[00:22:00.400 --> 00:22:06.400]  今天撒旦還是用這個方法來迷惑基督徒
[00:22:06.400 --> 00:22:09.400]  叫基督徒受一點難為的時候
[00:22:09.400 --> 00:22:11.400]  就懷疑神的愛
[00:22:11.400 --> 00:22:17.400]  但是聖靈讓我們將眼光註定在
[00:22:17.400 --> 00:22:20.400]  哥哥他的十字架上
[00:22:20.400 --> 00:22:23.400]  讓我們看見神愛我們
[00:22:23.400 --> 00:22:26.400]  甚至將祂的獨生愛子賜給我們
[00:22:26.400 --> 00:22:30.400]  為我們犧牲生命,拯救我們
[00:22:30.400 --> 00:22:37.400]  因此我們就消除了一切的對神的愛的懷疑
[00:22:37.400 --> 00:22:41.400]  因為有一個最強的、最清楚的證明
[00:22:41.400 --> 00:22:44.400]  神是真的愛我們
[00:22:44.400 --> 00:22:48.400]  甚至於將祂的獨生子捨去
[00:22:48.400 --> 00:22:53.400]  為我們做贖罪的代價
[00:22:53.400 --> 00:22:56.400]  接著看第四點
[00:22:56.400 --> 00:22:58.400]  在神學上講
[00:22:58.400 --> 00:23:01.400]  罪不是實體
[00:23:01.400 --> 00:23:03.400]  所以不需要創造
[00:23:03.400 --> 00:23:05.400]  罪是什麼呢
[00:23:05.400 --> 00:23:09.400]  乃是一種生存的情況
[00:23:09.400 --> 00:23:12.400]  a state of being
[00:23:12.400 --> 00:23:16.400]  所以不是由創造而產生
[00:23:16.400 --> 00:23:22.400]  乃是由變遷或者說墮落而產生的
[00:23:22.400 --> 00:23:24.400]  就是說
[00:23:24.400 --> 00:23:27.400]  這一個存在的狀態
[00:23:27.400 --> 00:23:29.400]  原來是沒有的
[00:23:29.400 --> 00:23:35.400]  但是從墮落的改變而產生出來
[00:23:35.400 --> 00:23:37.400]  所以不是神創造的
[00:23:37.400 --> 00:23:42.400]  那是後來因為改變而產生的
[00:23:42.400 --> 00:23:45.400]  我們下面還有一個地方要講到
[00:23:45.400 --> 00:23:52.400]  這種生存的情況
[00:23:52.400 --> 00:23:54.400]  state of being
[00:23:54.400 --> 00:23:56.400]  到底是怎麼樣產生出來的
[00:23:56.400 --> 00:24:00.400]  我們在下一頁的講義裡面還要再提到
[00:24:00.400 --> 00:24:04.400]  所以我們暫時在這裡就不解釋
[00:24:04.400 --> 00:24:09.400]  這個生存的情況由改變而產生
[00:24:09.400 --> 00:24:10.400]  是怎麼一回事
[00:24:10.400 --> 00:24:14.400]  我們留到等一會兒再講
[00:24:14.400 --> 00:24:16.400]  好,現在我們看了
[00:24:16.400 --> 00:24:18.400]  這個第一大方面
[00:24:18.400 --> 00:24:19.400]  關於罪惡的奧秘
[00:24:19.400 --> 00:24:23.400]  就是罪惡來源的奧秘
[00:24:23.400 --> 00:24:25.400]  這四個要點
[00:24:25.400 --> 00:24:29.400]  可以幫助我們對罪惡的來源
[00:24:29.400 --> 00:24:38.400]  有一個清楚的、一個深入的了解
[00:24:38.400 --> 00:24:41.400]  現在我們看第二大方面
[00:24:41.400 --> 00:24:43.400]  A、D
[00:24:43.400 --> 00:24:48.400]  B,Sudden墮落過程的奧秘
[00:24:48.400 --> 00:24:51.400]  Sudden從最高的地方
[00:24:51.400 --> 00:24:57.400]  就是在神的面前的地方
[00:24:57.400 --> 00:24:59.400]  在中心之上的地方
[00:24:59.400 --> 00:25:01.400]  在北極高處
[00:25:01.400 --> 00:25:05.400]  那麼樣的崇高的地位
