
[00:00:00.000 --> 00:00:04.200]  哥倫多後書的十二章基本上已經到達一個尾聲
[00:01:35.720 --> 00:01:39.920]  他說他自己並不比那些最大的仕途之下
[00:01:39.920 --> 00:01:41.720]  他也說出
[00:01:41.720 --> 00:01:44.920]  上帝藉著他行了很多的神蹟騎士
[00:01:44.920 --> 00:01:47.720]  顯明他這個仕途的身份
[00:01:47.720 --> 00:01:49.120]  在這裡保羅說
[00:01:49.120 --> 00:01:52.720]  他會第三次去探訪他們
[00:01:52.720 --> 00:01:54.920]  要他們好好地預備
[00:01:54.920 --> 00:01:57.320]  當保羅去到的時候
[00:01:57.320 --> 00:02:00.520]  他不希望用仕途的權柄
[00:02:00.520 --> 00:02:03.520]  去懲罰一群信徒
[00:02:03.520 --> 00:02:07.520]  在這裡保羅叫一群多倫多教會的信徒
[00:02:07.520 --> 00:02:08.320]  好好地預備
[00:02:08.320 --> 00:02:09.520]  究竟要預備些什麼呢
[00:02:09.520 --> 00:02:10.520]  很明顯
[00:02:10.520 --> 00:02:12.520]  就是要他們預備好
[00:02:12.520 --> 00:02:13.520]  改變他們自己
[00:02:13.520 --> 00:02:15.520]  他們已經改變了
[00:02:15.520 --> 00:02:16.520]  他們已經知道錯了
[00:02:16.520 --> 00:02:18.520]  離開了那些假仕途
[00:02:18.520 --> 00:02:23.120]  以致他們再一次去走回一條正路
[00:02:23.120 --> 00:02:26.120]  願意去遵守上帝那個標準
[00:02:26.120 --> 00:02:28.120]  那個的誡命
[00:02:28.120 --> 00:02:30.520]  以致保羅來到當中的時候
[00:02:30.520 --> 00:02:34.120]  大家歡歡喜喜地一起去見面
[00:02:34.120 --> 00:02:36.520]  保羅在這裡說
[00:02:36.520 --> 00:02:39.320]  他在整個過程當中
[00:02:39.320 --> 00:02:42.120]  他成為一個漁網人
[00:02:42.120 --> 00:02:44.120]  他用一個最愚蠢的方法
[00:02:44.120 --> 00:02:47.120]  去表達他自己那種的身份
[00:02:47.120 --> 00:02:49.120]  他用百般的忍耐
[00:02:49.120 --> 00:02:53.120]  去對待一群多倫多教會的信徒
[00:02:53.120 --> 00:02:54.920]  但是一群多倫多教會的信徒
[00:02:54.920 --> 00:02:57.720]  卻是不明白保羅這種的忍耐
[00:02:57.720 --> 00:02:59.720]  保羅這種的苦心
[00:02:59.720 --> 00:03:01.720]  在這裡
[00:03:01.720 --> 00:03:03.720]  一群多倫多教會的信徒
[00:03:03.720 --> 00:03:06.720]  是受了人的唆擺
[00:03:06.720 --> 00:03:12.920]  去說保羅為什麼不接受他們對保羅的一些經濟上的援助
[00:03:12.920 --> 00:03:15.320]  以致引起了一個誤會
[00:03:15.320 --> 00:03:17.320]  用這個理由去說保羅
[00:03:17.320 --> 00:03:20.520]  你不是一個真正的仕途
[00:03:20.520 --> 00:03:25.120]  保羅在這裡再三的一個強調
[00:03:25.120 --> 00:03:29.120]  他不去接受一群信徒的資助
[00:03:29.120 --> 00:03:30.120]  保羅在這裡說
[00:03:30.120 --> 00:03:33.720]  我和你們的關係是一個父子的關係
[00:03:33.720 --> 00:03:34.920]  我愛你們
[00:03:34.920 --> 00:03:37.520]  兒子不應該為父親去積財
[00:03:37.520 --> 00:03:41.120]  反而父親應該去為兒子去積財
[00:03:41.120 --> 00:03:42.520]  保羅的意思就是
[00:03:42.520 --> 00:03:44.520]  我為你們的緣故
[00:03:44.520 --> 00:03:45.720]  費心費力
[00:03:45.720 --> 00:03:48.720]  為你們積財寶在天上
[00:03:48.720 --> 00:03:50.720]  其實保羅的意思就是說
[00:03:50.720 --> 00:03:51.720]  他在這裡
[00:03:51.720 --> 00:03:54.720]  去幫助一群多倫多教會的信徒
[00:03:54.720 --> 00:03:57.320]  屬靈的生命的財產
[00:03:57.320 --> 00:03:58.920]  不斷的去鞏固
[00:03:58.920 --> 00:04:00.520]  不斷的去增加
[00:04:00.520 --> 00:04:02.520]  但是保羅在這裡去說
[00:04:02.520 --> 00:04:03.520]  我這麼
[00:04:03.520 --> 00:04:05.520]  他說用廣東話的說法
[00:04:05.520 --> 00:04:07.120]  我這麼拼命拼命
[00:04:07.120 --> 00:04:09.520]  願意為你們犧牲這麼多
[00:04:09.520 --> 00:04:11.520]  但是我得來的是什麼
[00:04:11.520 --> 00:04:14.920]  你們給我不是應該有的愛
[00:04:14.920 --> 00:04:17.920]  而是我越愛你們越多的時候
[00:04:17.920 --> 00:04:20.720]  你們反而越遠我而去
[00:04:20.720 --> 00:04:22.320]  保羅在這裡去說
[00:04:22.320 --> 00:04:25.120]  一個很重要的方向
[00:04:25.120 --> 00:04:28.720]  就是他自己和多倫多教會信徒的
[00:04:28.720 --> 00:04:30.720]  那一種的關係
[00:04:30.720 --> 00:04:31.720]  有一些人
[00:04:31.720 --> 00:04:33.120]  一些假仕途
[00:04:33.120 --> 00:04:35.120]  去詆毀保羅
[00:04:35.120 --> 00:04:37.320]  就是說保羅只是用一些詭計
[00:04:37.320 --> 00:04:39.120]  去對待他們
[00:04:39.120 --> 00:04:40.120]  但是保羅在這裡說
[00:04:40.120 --> 00:04:40.920]  你看看
[00:04:40.920 --> 00:04:44.320]  我差派你們來當中的一些人
[00:04:44.320 --> 00:04:45.520]  我怎樣對你們
[00:04:45.520 --> 00:04:47.720]  我差派來當中的人怎樣對你們
[00:04:47.720 --> 00:04:49.920]  我們的行為已經證明了
[00:04:49.920 --> 00:04:52.520]  我們對你們這一份的心腸
[00:04:52.520 --> 00:04:55.720]  我和我差派來到你們當中的人
[00:04:55.720 --> 00:04:57.920]  我們所作的都是一樣
[00:04:57.920 --> 00:05:01.320]  全心全意的為造就你們的生命
[00:05:01.320 --> 00:05:04.720]  這一段在多倫多後書十二章
[00:05:04.720 --> 00:05:06.120]  十一至二十一節
[00:05:06.120 --> 00:05:08.520]  基本上是說了這個的內容
[00:05:08.520 --> 00:05:11.120]  現在我們再仔細的去看
[00:05:11.120 --> 00:05:13.720]  保羅怎樣去一步一步去鋪陳
[00:05:13.720 --> 00:05:16.120]  他這些辯護可以說
[00:05:16.120 --> 00:05:18.720]  也都去說出為何他要辯護
[00:05:18.720 --> 00:05:21.720]  和說出了他對多倫多教會的信徒
[00:05:21.720 --> 00:05:24.320]  這一份為父的一份的心腸
[00:05:24.320 --> 00:05:26.920]  在多倫多後書的十二章十一節
[00:05:26.920 --> 00:05:30.320]  保羅在新一段的陳述裡面
[00:05:30.320 --> 00:05:31.520]  他在口中說
[00:05:31.520 --> 00:05:33.720]  我自誇是迫不得已的
[00:05:33.720 --> 00:05:36.320]  我是迫不得已去自誇的
[00:05:36.320 --> 00:05:38.520]  因為那些假仕途
[00:05:38.520 --> 00:05:42.720]  用了很多的所謂屬靈的經驗
[00:05:42.720 --> 00:05:44.520]  就是一些很神秘的事物
[00:05:44.520 --> 00:05:47.920]  去引誘一班的信徒離開上帝
[00:05:47.920 --> 00:05:50.320]  所以保羅在這裡表達
[00:05:50.320 --> 00:05:52.720]  如果我再不去一步的辯護
[00:05:52.720 --> 00:05:55.320]  你們走的錯路越來越錯
[00:05:55.320 --> 00:05:59.120]  你們再不可以回頭去回轉歸向上帝
[00:05:59.120 --> 00:06:00.720]  所以保羅在這裡說
[00:06:00.720 --> 00:06:02.720]  他為了教會的緣故
[00:06:02.720 --> 00:06:05.720]  他在這裡必須的去自誇
[00:06:05.720 --> 00:06:07.120]  所以如果大家還記得
[00:06:07.120 --> 00:06:09.920]  在前幾節的講道裡面可以說
[00:06:09.920 --> 00:06:14.120]  保羅去誇他自己那一個屬靈的經驗
[00:06:14.120 --> 00:06:19.120]  他在樂園當中聽見上帝給他的言語
[00:06:19.120 --> 00:06:23.520]  上帝如何將一些隱蔽的事告訴他
[00:06:23.520 --> 00:06:25.520]  這已經是十四年前的事
[00:06:25.520 --> 00:06:27.520]  十四年我都沒有說
[00:06:27.520 --> 00:06:28.920]  但是在這一刻
[00:06:28.920 --> 00:06:32.920]  我迫不得已去說出這個屬靈的經驗
[00:06:32.920 --> 00:06:35.120]  接著保羅也再說
[00:06:35.120 --> 00:06:39.320]  上帝直將我將很多的神蹟奇事彰顯出來
[00:06:39.320 --> 00:06:42.320]  顯明我這個仕途的身份
[00:06:42.320 --> 00:06:43.520]  保羅在這裡說
[00:06:43.520 --> 00:06:46.720]  其實這種自誇是很愚蠢的
[00:06:46.720 --> 00:06:50.320]  作為一個仕途不應該誇耀這些的事物
[00:06:50.320 --> 00:06:51.520]  保羅其實在這裡說
[00:06:51.520 --> 00:06:54.520]  作為一個仕途能夠誇的是什麼呢
[00:06:54.520 --> 00:06:57.120]  就是在傳福音的時候
[00:06:57.120 --> 00:07:00.120]  為了耶穌的緣故去受苦
[00:07:00.120 --> 00:07:03.720]  這個才是可誇的一個理由
[00:07:03.720 --> 00:07:06.720]  保羅在這裡去證明
[00:07:06.720 --> 00:07:10.920]  力證自己在猶太人當中多有地位
[00:07:10.920 --> 00:07:11.920]  多有身份
[00:07:11.920 --> 00:07:13.320]  多有學問
[00:07:13.320 --> 00:07:14.920]  甚至在耶穌基督裡面
[00:07:14.920 --> 00:07:17.520]  他的身份也相當不低
[00:07:17.520 --> 00:07:21.120]  他端不在那些最大的仕途之下
[00:07:21.120 --> 00:07:25.520]  在這裡保羅不是想證明自己的身份有多尊貴
[00:07:25.520 --> 00:07:27.920]  是多值得人去尊敬
[00:07:27.920 --> 00:07:30.120]  而是他用這個方法
[00:07:30.120 --> 00:07:33.320]  去引導一群哥倫多教會的信徒
[00:07:33.320 --> 00:07:35.120]  回到上帝的身邊
[00:07:35.120 --> 00:07:38.520]  其實在保羅的心中
[00:07:38.520 --> 00:07:40.920]  他很清楚知道
[00:07:40.920 --> 00:07:43.920]  一個真正的仕途的資格
[00:07:43.920 --> 00:07:46.520]  是一個傳福音的人
[00:07:46.520 --> 00:07:50.120]  一個將上帝的福音傳講的人
[00:07:50.120 --> 00:07:52.320]  那個才是上帝的仕途
[00:07:52.320 --> 00:07:57.120]  而且一個願意為傳福音的緣故而受苦的人
[00:07:57.120 --> 00:07:59.720]  這個才是值得可誇
[00:07:59.720 --> 00:08:03.120]  誇的也不是自己有多堅強
[00:08:03.120 --> 00:08:06.120]  上帝有多堅定
[00:08:06.120 --> 00:08:08.320]  而是誇在人的軟弱當中
[00:08:08.320 --> 00:08:12.120]  上帝的能力如何在我身上能夠彰顯出來
[00:08:12.120 --> 00:08:14.520]  他誇的最後焦點就是
[00:08:14.520 --> 00:08:18.120]  讓人看到上帝自己的能力
[00:08:18.120 --> 00:08:19.520]  保羅在這裡說
[00:08:19.520 --> 00:08:22.520]  我要誇耀我自己的屬靈經驗
[00:08:22.520 --> 00:08:23.720]  是強迫的
[00:08:23.720 --> 00:08:25.520]  是被你迫出來的
[00:08:25.520 --> 00:08:30.120]  是因為哥倫多人容許外地來的人
[00:08:30.120 --> 00:08:31.520]  那些假仕途
[00:08:31.520 --> 00:08:34.320]  在教會當中散播那些謠言
[00:08:34.320 --> 00:08:35.920]  挑撥離間
[00:08:35.920 --> 00:08:38.720]  信徒沒有為保羅辯護
[00:08:38.720 --> 00:08:41.520]  甚至有很多人沉默無聲
[00:08:41.520 --> 00:08:44.720]  也許有些人甚至去附和
[00:08:44.720 --> 00:08:46.720]  哥倫多教會其實是保羅
[00:08:46.720 --> 00:08:49.920]  用福音生了他們一班人
[00:08:49.920 --> 00:08:52.320]  保羅在當中傳福音
[00:08:52.320 --> 00:08:54.320]  教會被建立
[00:08:54.320 --> 00:08:58.120]  這班人可以說是認識了保羅一段時間
[00:08:58.120 --> 00:09:01.320]  其實當一班假仕途來到當中
[00:09:01.320 --> 00:09:03.120]  挑撥離間的時候
[00:09:03.120 --> 00:09:05.120]  這班哥倫多教會的信徒
[00:09:05.120 --> 00:09:07.520]  應該為保羅辯護
[00:09:07.520 --> 00:09:08.520]  保羅在這裡說
[00:09:08.520 --> 00:09:11.920]  我所做的應該要得到你們的稱讚
[00:09:11.920 --> 00:09:13.120]  但現在沒有
[00:09:13.120 --> 00:09:16.320]  反而現在被你們攻擊
[00:09:16.320 --> 00:09:19.520]  保羅的心其實是相當沉重
[00:09:19.520 --> 00:09:21.120]  也在另一方面說
[00:09:21.120 --> 00:09:23.920]  他受了相當大的傷害
[00:09:23.920 --> 00:09:25.520]  但保羅在這裡說
[00:09:25.520 --> 00:09:29.720]  我斷不在那些最大的仕途之下
[00:09:29.720 --> 00:09:31.520]  他對自己保羅
[00:09:31.520 --> 00:09:35.520]  保羅對自己仕途的身份的肯定
[00:09:35.520 --> 00:09:37.520]  是相當堅定
[00:09:37.520 --> 00:09:41.120]  其實保羅為何要強調自己仕途的身份呢
[00:09:41.120 --> 00:09:45.520]  其實他的焦點不是在自己要被人尊重那裡
[00:09:45.520 --> 00:09:49.120]  而是因為他要確立自己仕途的身份
[00:09:49.120 --> 00:09:53.720]  以至再說回福音的核心
[00:09:53.720 --> 00:09:56.120]  要一班哥倫多教會的信徒
[00:09:56.120 --> 00:09:59.920]  能夠再聚焦在福音上
[00:09:59.920 --> 00:10:03.920]  可以說在保羅的思想裡
[00:10:03.920 --> 00:10:07.920]  行神職義能
[00:10:07.920 --> 00:10:10.920]  是仕途身份的其中一個表達
[00:10:10.920 --> 00:10:15.720]  但更重要的是一個人願意為福音的緣故
[00:10:15.720 --> 00:10:16.920]  全感到福音
[00:10:16.920 --> 00:10:18.320]  甚至受苦
[00:10:18.320 --> 00:10:19.920]  仍然堅持到底
[00:10:19.920 --> 00:10:24.120]  這才是真正仕途的身份的確認
[00:10:24.120 --> 00:10:27.920]  保羅繼續申訴
[00:10:27.920 --> 00:10:29.920]  在這裡說
[00:10:29.920 --> 00:10:31.920]  哥倫多教會的信徒
[00:10:31.920 --> 00:10:34.920]  你們跟其他教會有什麼不同呢
[00:10:34.920 --> 00:10:37.920]  最大的分別可能就是
[00:10:37.920 --> 00:10:41.920]  我沒有去接受你們對我個人經濟的資助
[00:10:41.920 --> 00:10:43.920]  保羅說
[00:10:43.920 --> 00:10:46.920]  只有這件事你們跟其他教會不同
[00:10:46.920 --> 00:10:48.920]  但是在我心目當中
[00:10:48.920 --> 00:10:50.920]  為什麼我不接受你們的資助呢
[00:10:50.920 --> 00:10:52.920]  保羅說
[00:10:52.920 --> 00:10:55.920]  因為我好像父親跟對兒子一樣
[00:10:55.920 --> 00:11:00.920]  我不想對你們造成負累
[00:11:00.920 --> 00:11:02.920]  保羅說
[00:11:02.920 --> 00:11:05.920]  如果我有虧欠你們的就只有這件事
[00:11:05.920 --> 00:11:09.920]  我沒有接受你們對我個人經濟上的援助
[00:11:09.920 --> 00:11:12.920]  如果這件事也是錯事的話
[00:11:12.920 --> 00:11:13.920]  保羅說
[00:11:13.920 --> 00:11:15.920]  請你饒恕我吧
[00:11:15.920 --> 00:11:17.920]  其實保羅是用反諷的手法
[00:11:17.920 --> 00:11:20.920]  去表達他心中的激情
[00:11:20.920 --> 00:11:23.920]  所以繼續說出一件事
[00:11:23.920 --> 00:11:27.920]  你們還有什麼比其他教會有不同的地方呢
[00:11:27.920 --> 00:11:29.920]  就是這件事
[00:11:29.920 --> 00:11:31.920]  保羅在這裡說
[00:11:31.920 --> 00:11:36.920]  那些人離間哥倫多教會和保羅之間的關係
[00:11:36.920 --> 00:11:37.920]  就是說
[00:11:37.920 --> 00:11:41.920]  為什麼保羅不肯接受你們的經濟上的資助
[00:11:41.920 --> 00:11:44.920]  就是因為他不是使徒
[00:11:44.920 --> 00:11:46.920]  這個想法其實也相當奇怪
[00:11:46.920 --> 00:11:49.920]  但是當時就真的有人用這個理由
[00:11:49.920 --> 00:11:53.920]  就是說保羅既然不肯接受我們個人經濟的資助
[00:11:53.920 --> 00:11:56.920]  那他就是沒有使徒這個身份
[00:11:56.920 --> 00:11:58.920]  質疑他使徒這個資格
[00:11:58.920 --> 00:12:00.920]  但是保羅在這裡說
[00:12:00.920 --> 00:12:01.920]  我是基於一份的愛
[00:12:01.920 --> 00:12:03.920]  我不想去連累你們
[00:12:03.920 --> 00:12:06.920]  所以我才不接受你們這個資助
[00:12:06.920 --> 00:12:11.920]  其實你們在我心目當中是非常重要
[00:12:11.920 --> 00:12:14.920]  絕不在其他教會之下
[00:12:14.920 --> 00:12:16.920]  保羅繼續說
[00:12:16.920 --> 00:12:18.920]  已經做好準備
[00:12:18.920 --> 00:12:21.920]  第三次探訪他們
[00:12:21.920 --> 00:12:24.920]  這個大約是在主後56年
[00:12:24.920 --> 00:12:26.920]  這段時間左右
[00:12:26.920 --> 00:12:31.920]  保羅就會去第三次探訪哥倫多教會的信徒
[00:12:31.920 --> 00:12:33.920]  保羅也首先說出
[00:12:33.920 --> 00:12:37.920]  他這個探訪的動機和心意是什麼
[00:12:37.920 --> 00:12:38.920]  保羅在這裡說
[00:12:38.920 --> 00:12:42.920]  我去和你們之間的那種關係
[00:12:42.920 --> 00:12:44.920]  是一種愛的關係
[00:12:44.920 --> 00:12:46.920]  我不是去貪戀你們的財物
[00:12:46.920 --> 00:12:50.920]  這個立場是和那些假使徒成一個很大的對比
[00:12:50.920 --> 00:12:53.920]  一班假使徒他們為的就是命
[00:12:53.920 --> 00:12:54.920]  為的就是利
[00:12:54.920 --> 00:12:58.920]  為的就是要在一班信徒當中建立一種地位
[00:12:58.920 --> 00:13:00.920]  要人去尊敬他們
[00:13:00.920 --> 00:13:02.920]  但是保羅很清楚知道
[00:13:02.920 --> 00:13:03.920]  很清楚地表達
[00:13:03.920 --> 00:13:05.920]  他不是一個這樣的心態
[00:13:05.920 --> 00:13:07.920]  他也不是一個這樣的立場
[00:13:07.920 --> 00:13:09.920]  保羅去顯明
[00:13:09.920 --> 00:13:13.920]  他為了哥倫多教會的緣故
[00:13:13.920 --> 00:13:16.920]  為他們職財與田
[00:13:16.920 --> 00:13:21.920]  當然保羅不是在現實上為他們有一個職財
[00:13:21.920 --> 00:13:23.920]  保羅沒有這樣的能力
[00:13:23.920 --> 00:13:25.920]  但是保羅的使命是什麼呢?
[00:13:25.920 --> 00:13:29.920]  就是要造就一班哥倫多教會信徒的生命
[00:13:29.920 --> 00:13:32.920]  讓他們不斷地認識上帝更多
[00:13:32.920 --> 00:13:36.920]  以致能夠很堅定地去跟從上帝
[00:13:36.920 --> 00:13:40.920]  哥倫多教會也不是缺乏錢財
[00:13:40.920 --> 00:13:43.920]  缺乏的是有人真心關心他們
[00:13:43.920 --> 00:13:47.920]  關心他們屬靈生命上的需要
[00:13:47.920 --> 00:13:49.920]  如何去鼓勵他們
[00:13:49.920 --> 00:13:50.920]  如何警戒他們
[00:13:50.920 --> 00:13:54.920]  如何能夠走在跟從上帝的路上
[00:13:54.920 --> 00:14:03.920]  可以說保羅在被一班哥倫多教會的信徒攻擊
[00:14:03.920 --> 00:14:05.920]  去詆毀
[00:14:05.920 --> 00:14:08.920]  但是保羅沒有離棄這一班信徒
[00:14:08.920 --> 00:14:10.920]  他更加地表達
[00:14:10.920 --> 00:14:12.920]  縱然你們這樣對我
[00:14:12.920 --> 00:14:13.920]  這樣去看我
[00:14:13.920 --> 00:14:15.920]  但我仍然是深愛著你們
[00:14:15.920 --> 00:14:19.920]  我不希望你們走錯一條錯誤的道路
[00:14:19.920 --> 00:14:20.920]  離開上帝
[00:14:20.920 --> 00:14:22.920]  所以保羅在這裡說
[00:14:22.920 --> 00:14:26.920]  我與你們之間不是一種金錢的關係
[00:14:26.920 --> 00:14:28.920]  也不是一個故宮的關係
[00:14:28.920 --> 00:14:31.920]  而是一個父子的關係
[00:14:31.920 --> 00:14:33.920]  一個愛的關係
[00:14:33.920 --> 00:14:37.920]  保羅與哥倫多教會信徒的關係
[00:14:37.920 --> 00:14:41.920]  被金錢的問題搞得相當模糊
[00:14:41.920 --> 00:14:44.920]  首先有人說
[00:14:44.920 --> 00:14:48.920]  保羅因為不接受我們經濟的資助
[00:14:48.920 --> 00:14:51.920]  所以質疑他的使徒身份
[00:14:51.920 --> 00:14:56.920]  之後保羅也為耶路撒冷教會的信徒的需要
[00:14:56.920 --> 00:14:59.920]  向不同的教會做一個募捐
[00:14:59.920 --> 00:15:03.920]  這件事也引起了哥倫多教會信徒的一些誤會
[00:15:03.920 --> 00:15:07.920]  他們以為保羅在當中斂財
[00:15:07.920 --> 00:15:10.920]  保羅在這裡堅持
[00:15:10.920 --> 00:15:11.920]  他再來的時候
[00:15:11.920 --> 00:15:12.920]  保羅也說
[00:15:12.920 --> 00:15:13.920]  就算我再探訪你們的時候
[00:15:13.920 --> 00:15:17.920]  我都不會接受你們對我個人經濟上的資助
[00:15:17.920 --> 00:15:19.920]  保羅在這裡說
[00:15:19.920 --> 00:15:22.920]  我與你們是一個父子的關係
[00:15:22.920 --> 00:15:25.920]  好像父親愛兒子一樣
[00:15:25.920 --> 00:15:28.920]  保羅在這裡說
[00:15:28.920 --> 00:15:32.920]  他愛一群哥倫多教會的信徒
[00:15:32.920 --> 00:15:37.920]  其實愛是沒有什麼限制的
[00:15:37.920 --> 00:15:40.920]  保羅在這裡說
[00:15:40.920 --> 00:15:42.920]  我越發地去愛你們
[00:15:42.920 --> 00:15:46.920]  但是得到的越少得你們的愛
[00:15:46.920 --> 00:15:48.920]  保羅的意思是
[00:15:48.920 --> 00:15:49.920]  我為了愛你們
[00:15:49.920 --> 00:15:52.920]  甚至連性命都可以不要
[00:15:52.920 --> 00:15:54.920]  為什麼我越發地愛你們
[00:15:54.920 --> 00:15:57.920]  而越少得到你們愛的回應呢?
[00:15:57.920 --> 00:16:01.920]  保羅在這裡繼續表達
[00:16:01.920 --> 00:16:02.920]  我愛你們
[00:16:02.920 --> 00:16:04.920]  你們卻更加遠離我
[00:16:04.920 --> 00:16:06.920]  算了吧
[00:16:06.920 --> 00:16:09.920]  就算這樣算吧
[00:16:09.920 --> 00:16:13.920]  我仍然沒有去拖累你們
[00:16:13.920 --> 00:16:15.920]  我仍然沒有恨你們
[00:16:15.920 --> 00:16:18.920]  在你們當中仍然有人說
[00:16:18.920 --> 00:16:21.920]  保羅只不過是用詭計去對待我們
[00:16:21.920 --> 00:16:25.920]  當時可能有教會流傳了一個這樣的說法
[00:16:25.920 --> 00:16:27.920]  可能是假試圖去傳出來
[00:16:27.920 --> 00:16:32.920]  保羅為什麼不去接受你們個人經濟上的資助呢?
[00:16:32.920 --> 00:16:35.920]  其實保羅是在用一個詭計
[00:16:35.920 --> 00:16:38.920]  保羅只是暫時拒絕
[00:16:38.920 --> 00:16:43.920]  為了在你們當中得到一個更大的利益
[00:16:43.920 --> 00:16:47.920]  所以保羅蒙受這種冤屈
[00:16:47.920 --> 00:16:49.920]  但是保羅在這裡說
[00:16:49.920 --> 00:16:52.920]  真正用詭計對待你們的不是我們
[00:16:52.920 --> 00:16:53.920]  不是我
[00:16:53.920 --> 00:16:55.920]  而是那些假試圖
[00:16:55.920 --> 00:16:57.920]  用詭計去對待你們
[00:16:57.920 --> 00:17:01.920]  為了從你們身上得到利益
[00:17:01.920 --> 00:17:03.920]  保羅再說
[00:17:03.920 --> 00:17:06.920]  你看看我對你們的心
[00:17:06.920 --> 00:17:09.920]  再看看我派去你們當中
[00:17:09.920 --> 00:17:12.920]  去收取奉獻的人的生命
[00:17:12.920 --> 00:17:16.920]  他們和我的生命都是同有一個心靈
[00:17:16.920 --> 00:17:18.920]  同有一個腳踭
[00:17:18.920 --> 00:17:20.920]  我怎樣去愛你們
[00:17:20.920 --> 00:17:23.920]  我猜測他們的人也是一樣
[00:17:23.920 --> 00:17:27.920]  我們對你們的愛心是心口如一
[00:17:27.920 --> 00:17:29.920]  是沒有詭計的
[00:17:29.920 --> 00:17:34.920]  保羅在這裡很激情地表達
[00:17:34.920 --> 00:17:37.920]  他對哥倫多教會信徒的一份愛之後
[00:17:37.920 --> 00:17:41.920]  他再用試圖的身份和權柄
[00:17:41.920 --> 00:17:45.920]  去警告一班哥倫多教會的信徒
[00:17:45.920 --> 00:17:46.920]  保羅在這裡說
[00:17:46.920 --> 00:17:48.920]  在第十九節保羅說
[00:17:48.920 --> 00:17:50.920]  親愛的弟兄
[00:17:50.920 --> 00:17:54.920]  我所做的一切都是為了造就你們
[00:17:54.920 --> 00:17:58.920]  保羅在這裡用他自己試圖的權柄
[00:17:58.920 --> 00:18:01.920]  也是要造就一班信徒
[00:18:01.920 --> 00:18:03.920]  在這裡保羅說
[00:18:03.920 --> 00:18:10.920]  他的辯護不是為了自己理直氣壯
[00:18:10.920 --> 00:18:13.920]  道理正確在我這邊
[00:18:13.920 --> 00:18:15.920]  所以我告訴你我是對的
[00:18:15.920 --> 00:18:18.920]  保羅其實不是這樣的焦點
[00:18:18.920 --> 00:18:19.920]  不是這樣的目標
[00:18:19.920 --> 00:18:21.920]  保羅為什麼要去辯護
[00:18:21.920 --> 00:18:24.920]  為什麼要去說出自己試圖的身份
[00:18:24.920 --> 00:18:25.920]  目的只是一個
[00:18:25.920 --> 00:18:27.920]  是要為造就教會
[00:18:27.920 --> 00:18:29.920]  造就哥倫多教會的信徒
[00:18:29.920 --> 00:18:32.920]  保羅在這裡不是要期望
[00:18:32.920 --> 00:18:34.920]  哥倫多教會信徒的諒解
[00:18:34.920 --> 00:18:39.920]  保羅在這裡是要警告一班哥倫多教會的信徒
