
[00:00:00.000 --> 00:00:02.360]  我們翻開聖經的羅馬書第一章
[00:05:21.520 --> 00:05:24.600]  如幻的心就迷糊了
[00:05:24.600 --> 00:05:26.200]  雖然知道有神
[00:05:26.200 --> 00:05:29.160]  但不會以神為神
[00:05:29.160 --> 00:05:33.120]  然後他們就這樣做了
[00:05:33.120 --> 00:05:34.200]  在二十三節
[00:05:34.200 --> 00:05:36.760]  後果就是
[00:05:36.760 --> 00:05:39.000]  他們用必扭壞的人
[00:05:39.000 --> 00:05:41.840]  非禽走獸和昆蟲的形象
[00:05:41.840 --> 00:05:45.800]  取代了永不扭壞的神的榮耀
[00:05:45.800 --> 00:05:49.080]  他們不再以神為神
[00:05:49.080 --> 00:05:53.320]  但他們憑自己創造一些神靈
[00:05:53.320 --> 00:05:57.520]  製造一些好像自然界生物的偶像
[00:05:57.520 --> 00:06:02.440]  來取代了那位永不扭壞神的榮耀
[00:06:02.440 --> 00:06:06.600]  當聖經提到人不以神為神的時候
[00:06:06.600 --> 00:06:08.320]  然後敬拜偶像
[00:06:08.320 --> 00:06:10.080]  而接著二十四節
[00:06:10.160 --> 00:06:12.160]  立刻就說一件事情
[00:06:12.160 --> 00:06:13.440]  因此
[00:06:13.440 --> 00:06:16.160]  神就任憑他們信著
[00:06:16.160 --> 00:06:18.160]  心中的私慾
[00:06:18.160 --> 00:06:20.120]  去作污穢的事
[00:06:20.120 --> 00:06:22.960]  以致羞辱自己的身體
[00:06:22.960 --> 00:06:25.280]  聖經就提及到
[00:06:25.280 --> 00:06:28.600]  當人不再以神為神
[00:06:28.600 --> 00:06:31.040]  去敬拜其他偶像
[00:06:31.040 --> 00:06:32.440]  大家知道今天
[00:06:32.440 --> 00:06:34.760]  人的偶像不一定是一些
[00:06:34.760 --> 00:06:37.920]  金器銀器木器所造的偶像
[00:06:38.480 --> 00:06:40.240]  可以是心裏面一些的
[00:06:40.240 --> 00:06:41.840]  內心所
[00:06:41.840 --> 00:06:45.400]  很深刻尋求的財富
[00:06:45.400 --> 00:06:47.160]  名利
[00:06:47.160 --> 00:06:48.320]  地位
[00:06:48.320 --> 00:06:50.640]  可以成為了人心的偶像
[00:06:50.640 --> 00:06:53.720]  當人以這些為偶像的時候
[00:06:53.720 --> 00:06:56.200]  就好像舊約聖經所提及
[00:06:56.200 --> 00:07:00.480]  就是人有屬靈的淫亂
[00:07:00.480 --> 00:07:04.200]  本來應該歸向上帝榮耀上帝
[00:07:04.200 --> 00:07:06.360]  但是轉移了向一些偶像
[00:07:06.440 --> 00:07:08.960]  成為一種屬靈的淫亂
[00:07:08.960 --> 00:07:11.200]  但這種屬靈的淫亂
[00:07:11.200 --> 00:07:14.240]  就引致了人的淫亂
[00:07:14.240 --> 00:07:16.480]  因為人開始
[00:07:16.480 --> 00:07:19.920]  以其他偶像為他的神
[00:07:19.920 --> 00:07:23.120]  亦意味著他比神更高級
[00:07:23.120 --> 00:07:25.880]  因為是他創造這些偶像
[00:07:25.880 --> 00:07:27.960]  他賦予偶像
[00:07:27.960 --> 00:07:29.920]  有神性的地位
[00:07:29.920 --> 00:07:33.040]  因此其實他內心裏面
[00:07:33.040 --> 00:07:36.040]  是給自己一個很高的位置
[00:07:36.040 --> 00:07:38.040]  但他就說這些偶像
[00:07:38.040 --> 00:07:42.040]  容許我去犯這些淫亂的事情
[00:07:42.040 --> 00:07:44.680]  在當時在迦南地的社會
[00:07:44.680 --> 00:07:46.520]  如果大家讀舊約會知道
[00:07:46.520 --> 00:07:49.320]  很多巴力的神靈
[00:07:49.320 --> 00:07:52.800]  其實就是他們的生育的神靈
[00:07:52.800 --> 00:07:56.000]  他們以為在天上有男的神
[00:07:56.000 --> 00:07:56.960]  有女的神
[00:07:56.960 --> 00:07:59.960]  而他們在敬拜這些神靈的時候
[00:07:59.960 --> 00:08:03.400]  在神廟的旁邊有很多的廟祭
[00:08:04.240 --> 00:08:08.080]  這些廟祭和參拜者有淫亂的事情
[00:08:08.080 --> 00:08:10.080]  他們認為這樣做的時候
[00:08:10.080 --> 00:08:12.600]  就會引發到天上的神靈
[00:08:12.600 --> 00:08:14.200]  他們在天上交合
[00:08:14.200 --> 00:08:17.680]  因此就會讓他們地上的生畜
[00:08:17.680 --> 00:08:19.240]  會生養更多
[00:08:19.240 --> 00:08:20.840]  繁殖更多
[00:08:20.840 --> 00:08:23.600]  他們的田地有很多的出產
[00:08:23.600 --> 00:08:25.880]  因此他們就可以有豐收
[00:08:25.880 --> 00:08:30.040]  其實巴力神就是他們的財神
[00:08:30.040 --> 00:08:33.360]  當他認為這個在他們的神靈的時候
[00:08:33.480 --> 00:08:37.920]  就認為他以這些神靈
[00:08:37.920 --> 00:08:43.040]  就容許他們憑著情慾所做的事情
[00:08:43.040 --> 00:08:44.440]  是容許的
[00:08:44.440 --> 00:08:47.920]  他們判定這些神靈
[00:08:47.920 --> 00:08:50.680]  是會容許他們做這些事情
[00:08:50.680 --> 00:08:53.800]  其實是按他們自己的情慾
[00:08:53.800 --> 00:08:56.080]  來做要做的事情
[00:08:56.080 --> 00:08:58.480]  或者我講一個簡單的比喻
[00:08:58.480 --> 00:08:59.520]  大家會明白
[00:08:59.520 --> 00:09:00.760]  一個青年人
[00:09:00.760 --> 00:09:04.200]  當他去到爸爸所創立的公司裡面
[00:09:04.200 --> 00:09:06.960]  爸爸是整個公司的老闆
[00:09:06.960 --> 00:09:08.960]  這個青年去到的時候
[00:09:08.960 --> 00:09:10.880]  見到一位經理就告訴他
[00:09:10.880 --> 00:09:14.320]  我委派你做這間公司的行政總裁
[00:09:14.320 --> 00:09:16.200]  你現在是大老闆了
[00:09:16.200 --> 00:09:20.040]  然後這個青年就問他
[00:09:20.040 --> 00:09:24.600]  我有些金錢的周轉的需要
[00:09:24.600 --> 00:09:28.280]  你可不可以將公司的資金
[00:09:28.320 --> 00:09:31.240]  動用出來全部交給我
[00:09:31.240 --> 00:09:35.160]  這個經理不敢拒絕
[00:09:35.160 --> 00:09:37.760]  因為他的身份是誰給他的
[00:09:37.760 --> 00:09:40.640]  是那個青年給他的
[00:09:40.640 --> 00:09:43.400]  然後他將他所要求的給他
[00:09:43.400 --> 00:09:46.280]  意思是說
[00:09:46.280 --> 00:09:50.240]  當人將某個偶像看作神靈
[00:09:50.240 --> 00:09:51.600]  然後告訴自己
[00:09:51.600 --> 00:09:55.280]  這個偶像接受他去做這些事情
[00:09:55.760 --> 00:10:00.600]  其實是按他自己的私慾去做要做的事情
[00:10:00.600 --> 00:10:03.600]  一種屬靈的邪淫
[00:10:03.600 --> 00:10:06.040]  變成人按自己的私慾
[00:10:06.040 --> 00:10:08.560]  而有的人的淫亂
[00:10:08.560 --> 00:10:12.200]  而這之間的關係是很明顯的
[00:10:12.200 --> 00:10:16.000]  當聖經講到人去敬拜偶像的時候
[00:10:16.000 --> 00:10:18.000]  接著二十四節聖經就講
[00:10:18.000 --> 00:10:22.600]  神就任憑他們信著心中的私慾
[00:10:22.600 --> 00:10:24.800]  去作污穢的事
[00:10:25.160 --> 00:10:28.080]  以致羞辱自己的身體
[00:10:28.080 --> 00:10:33.800]  是帶來給他們自己身體心靈的一種傷害
[00:10:33.800 --> 00:10:35.520]  而聖經提到
[00:10:35.520 --> 00:10:36.920]  大家再看下去
[00:10:36.920 --> 00:10:38.920]  二十六節
[00:10:38.920 --> 00:10:40.960]  第二次講到任憑
[00:10:40.960 --> 00:10:45.240]  因此神就任憑他們放縱可恥的情慾
[00:10:45.240 --> 00:10:48.360]  他們的女人把原來的性的功能
[00:10:48.360 --> 00:10:50.680]  變成違反自然的功能
[00:10:50.680 --> 00:10:52.040]  同樣地
[00:10:53.320 --> 00:10:56.840]  男人也捨棄了女人原來的性功能
[00:10:56.840 --> 00:10:58.560]  彼此欲火攻心
[00:10:58.560 --> 00:11:02.040]  男人與男人作出可恥的事
[00:11:02.040 --> 00:11:03.760]  他們這樣妄為
[00:11:03.760 --> 00:11:07.720]  就在自己身上受到應該受的報應
[00:11:07.720 --> 00:11:12.920]  聖經提到有一些違逆性的行為
[00:11:12.920 --> 00:11:16.040]  一些違反自然的一種表現
[00:11:16.040 --> 00:11:18.240]  大家我們剛才提及
[00:11:18.240 --> 00:11:20.840]  聖經提到神是按自己形象
[00:11:20.840 --> 00:11:23.040]  做男和做女
[00:11:24.000 --> 00:11:25.200]  聖經也提到
[00:11:25.200 --> 00:11:27.400]  當人離開父母之後
[00:11:27.400 --> 00:11:28.560]  與妻子聯合
[00:11:28.560 --> 00:11:32.560]  二人成為一體
[00:11:32.560 --> 00:11:36.480]  這是神對人創造的秩序
[00:11:36.480 --> 00:11:38.560]  用英文說
[00:11:38.560 --> 00:11:39.840]  Creation Order
[00:11:39.840 --> 00:11:42.240]  在創造的計劃裏面
[00:11:42.240 --> 00:11:44.600]  有神自己給人的秩序
[00:11:44.600 --> 00:11:47.480]  因此性關係
[00:11:47.480 --> 00:11:52.640]  只限於男女婚姻的關係之內
[00:11:53.640 --> 00:11:59.040]  任何婚外或婚前的性行為
[00:11:59.040 --> 00:12:01.440]  都是神不起悅的事
[00:12:01.440 --> 00:12:06.640]  神不是像暴君要勉強我們做一些事情
[00:12:06.640 --> 00:12:09.480]  而是祂創造我們的主
[00:12:09.480 --> 00:12:12.880]  祂知道甚麼對我們真正有好處
[00:12:12.880 --> 00:12:15.960]  祂明白生命是怎樣的
[00:12:15.960 --> 00:12:18.640]  因此在祂的創造秩序裏面
[00:12:18.640 --> 00:12:20.640]  祂清楚安排
[00:12:20.640 --> 00:12:23.640]  讓一種密切的性關係
[00:12:23.640 --> 00:12:28.640]  限於在一種長久毁身的婚姻關係裏進行
[00:12:28.640 --> 00:12:32.640]  以致兩人的關係得到保護
[00:12:32.640 --> 00:12:36.640]  能夠真正享受神給人的愛
[00:12:36.640 --> 00:12:39.640]  在這個了解之下
[00:12:39.640 --> 00:12:43.640]  你就發覺聖經教了為何這麼嚴肅對同性戀
[00:12:43.640 --> 00:12:46.640]  創世紀有提及同性戀的事情
[00:12:46.640 --> 00:12:47.640]  利未極亦有提及
[00:12:47.640 --> 00:12:49.640]  我們不詳細說了
[00:12:49.640 --> 00:12:53.640]  利未極十八章第二十二二十三節
[00:12:53.640 --> 00:12:56.640]  提及有同性戀的事
[00:12:56.640 --> 00:13:01.640]  同時提及有些遺逆性的事情
[00:13:01.640 --> 00:13:03.640]  或者說逆性的事情
[00:13:03.640 --> 00:13:06.640]  就是人受教
[00:13:06.640 --> 00:13:10.640]  聖經將兩件事並列在一起
[00:13:10.640 --> 00:13:13.640]  將兩件遺逆的事情放在一起
[00:13:13.640 --> 00:13:15.640]  同時聖經的字眼就說
[00:13:15.640 --> 00:13:19.640]  這些事情是神捍衛可憎惡的
[00:13:19.640 --> 00:13:20.640]  聖經也說
[00:13:20.640 --> 00:13:24.640]  這些事情是逆性的事情
[00:13:24.640 --> 00:13:26.640]  不斷警戒當時的人
[00:13:26.640 --> 00:13:33.640]  要避開很多在異教裏有的宗教的一些習慣
[00:13:33.640 --> 00:13:38.640]  但不是這位創造的天地主所喜悅的
[00:13:38.640 --> 00:13:40.640]  回到羅馬書第一章的時候
[00:13:40.640 --> 00:13:43.640]  你會察覺當保羅指出
[00:13:43.640 --> 00:13:47.640]  人違背上帝而犯上很多道德的罪的時候
[00:13:47.640 --> 00:13:51.640]  就在二十六節就以同性戀的性行為
[00:13:51.640 --> 00:13:54.640]  作為一個很明顯的例子
[00:13:54.640 --> 00:13:57.640]  解釋什麼是逆性
[00:13:57.640 --> 00:14:00.640]  而了解了逆性的本質之後
[00:14:00.640 --> 00:14:02.640]  我們都要留心
[00:14:02.640 --> 00:14:06.640]  聖經並不是說唯有同性戀是罪
[00:14:06.640 --> 00:14:09.640]  聖經沒有說同性戀是最嚴重
[00:14:09.640 --> 00:14:11.640]  或者是唯一的罪
[00:14:11.640 --> 00:14:15.640]  有很多違背神的罪當中的其中一個
[00:14:15.640 --> 00:14:17.640]  比較明顯的例子
[00:14:17.640 --> 00:14:22.640]  所以保羅在這裏來說出同性戀的問題
[00:14:22.640 --> 00:14:23.640]  當然各位弟兄姊妹
[00:14:23.640 --> 00:14:26.640]  我們都會留意到
[00:14:26.640 --> 00:14:29.640]  有一些人士甚至是牧師
[00:14:29.640 --> 00:14:33.640]  他們用一個所謂同治式經法
[00:14:33.640 --> 00:14:34.640]  去解釋這些聖經
[00:14:34.640 --> 00:14:38.640]  認為神沒有禁止我們
[00:14:38.640 --> 00:14:41.640]  有同性戀的行為
[00:14:41.640 --> 00:14:43.640]  他們怎樣解釋
[00:14:43.640 --> 00:14:45.640]  他們說這裏所說的逆性
[00:14:45.640 --> 00:14:48.640]  其實就是人的自然傾向
[00:14:48.640 --> 00:14:52.640]  男和男有他們的關係
[00:14:52.640 --> 00:14:55.640]  這就是他們的純性
[00:14:55.640 --> 00:14:59.640]  因為他們感覺這是他們最自然的表達
[00:14:59.640 --> 00:15:01.640]  他們就沒有逆性的行為
[00:15:01.640 --> 00:15:04.640]  所以沒有違背聖經
[00:15:04.640 --> 00:15:05.640]  當他們這樣說的時候
[00:15:05.640 --> 00:15:07.640]  是按照自己的標準
[00:15:07.640 --> 00:15:11.640]  自己的體會去判斷什麼是純性
[00:15:11.640 --> 00:15:12.640]  什麼是逆性
[00:15:12.640 --> 00:15:14.640]  而不是按照神的標準
[00:15:14.640 --> 00:15:17.640]  按照神創造的自然秩序
[00:15:17.640 --> 00:15:21.640]  來作出一個判斷
[00:15:21.640 --> 00:15:22.640]  我不知道大家有沒有留意到
[00:15:22.640 --> 00:15:25.640]  最近有一個消息說出來
[00:15:25.640 --> 00:15:28.640]  在美國加州的眾議院
[00:15:28.640 --> 00:15:30.640]  通過一個新的法案
[00:15:30.640 --> 00:15:33.640]  這個法案我一看到的時候
[00:15:33.640 --> 00:15:35.640]  都覺得很驚訝
[00:15:35.640 --> 00:15:38.640]  他們就要求學校
[00:15:38.640 --> 00:15:39.640]  在加州的學校
[00:15:39.640 --> 00:15:41.640]  任何的學生
[00:15:41.640 --> 00:15:44.640]  當他們自認自己是女性
[00:15:44.640 --> 00:15:47.640]  他不一定是女孩子
[00:15:47.640 --> 00:15:49.640]  如果是男學生
[00:15:49.640 --> 00:15:51.640]  他自認自己是女性
[00:15:51.640 --> 00:15:55.640]  學校就不可以禁止他參加女子運動會
[00:15:55.640 --> 00:15:58.640]  參加女子隊去打足球
[00:15:58.640 --> 00:16:00.640]  或者去打排球
[00:16:00.640 --> 00:16:05.640]  還要容許他進入女廁
[00:16:05.640 --> 00:16:09.640]  讓他進入女的更衣室
[00:16:09.640 --> 00:16:11.640]  當他自認自己是女的
[00:16:11.640 --> 00:16:14.640]  你就要讓他進去
[00:16:14.640 --> 00:16:17.640]  我不知道作為姐妹
[00:16:17.640 --> 00:16:19.640]  你如果突然間見到一個男士
[00:16:19.640 --> 00:16:21.640]  進來女廁
[00:16:21.640 --> 00:16:23.640]  你要大聲尖叫的時候
[00:16:23.640 --> 00:16:24.640]  他告訴你不用怕
[00:16:24.640 --> 00:16:27.640]  不用怕我是女的
[00:16:27.640 --> 00:16:30.640]  你會有什麼反應
[00:16:30.640 --> 00:16:32.640]  這個時代有很多
[00:16:32.640 --> 00:16:35.640]  這些自己定立的標準
[00:16:35.640 --> 00:16:37.640]  認為這些是可行的事情
[00:16:37.640 --> 00:16:39.640]  我請大家看一看後面
[00:16:39.640 --> 00:16:43.640]  哥倫多前書看多一次的經文
[00:16:43.640 --> 00:16:46.640]  哥倫多前書第六章第九節
[00:16:46.640 --> 00:16:53.640]  後面1713頁
[00:16:53.640 --> 00:16:56.640]  在第六章的第九節
[00:16:56.640 --> 00:16:59.640]  聖經列出一些罪行
[00:16:59.640 --> 00:17:01.640]  人長久在當中
[00:17:01.640 --> 00:17:04.640]  是不能夠承受神的覺的
[00:17:04.640 --> 00:17:05.640]  第六章第九節
[00:17:05.640 --> 00:17:07.640]  聖經說
[00:17:07.640 --> 00:17:09.640]  你們不知道不義的人
[00:17:09.640 --> 00:17:11.640]  不能承受神的覺嗎
[00:17:11.640 --> 00:17:12.640]  不要自欺
[00:17:12.640 --> 00:17:14.640]  無論是行淫亂的
[00:17:14.640 --> 00:17:15.640]  拜偶像的
[00:17:15.640 --> 00:17:16.640]  姦淫的
[00:17:16.640 --> 00:17:17.640]  作戀童的
[00:17:17.640 --> 00:17:19.640]  親男色的
[00:17:19.640 --> 00:17:22.640]  這裡有提及兩個特別的行為
[00:17:22.640 --> 00:17:25.640]  就是戀童和親男色
[00:17:25.640 --> 00:17:27.640]  聖經原有的文字
[00:17:27.640 --> 00:17:28.640]  戀童的意思是
[00:17:28.640 --> 00:17:32.640]  一個男性扮演女性的角色
[00:17:32.640 --> 00:17:34.640]  來引誘對方
[00:17:34.640 --> 00:17:37.640]  來發生性的行為
[00:17:37.640 --> 00:17:39.640]  這裡所說的親男色
[00:17:39.640 --> 00:17:41.640]  是男和另外的男
[00:17:41.640 --> 00:17:44.640]  發生的性的行為
[00:17:44.640 --> 00:17:47.640]  當然今天我們所說
[00:17:47.640 --> 00:17:49.640]  也有人嘗試去解釋
[00:17:49.640 --> 00:17:52.640]  這裡所說的不是一般
[00:17:52.640 --> 00:17:56.640]  很純潔的同性戀的性行為
[00:17:56.640 --> 00:17:58.640]  聖經所責備的
[00:17:58.640 --> 00:17:59.640]  只不過是那些
[00:17:59.640 --> 00:18:02.640]  強暴的性行為
[00:18:02.640 --> 00:18:04.640]  是一個男用暴力
[00:18:04.640 --> 00:18:07.640]  侵犯另一個男的行為
[00:18:07.640 --> 00:18:11.640]  是那些同性濫交的行為
[00:18:11.640 --> 00:18:13.640]  就是聖經這裡所說的
[00:18:13.640 --> 00:18:15.640]  是神所禁止的
[00:18:15.640 --> 00:18:17.640]  但是如果能夠有
[00:18:17.640 --> 00:18:19.640]  所謂正常的
[00:18:19.640 --> 00:18:21.640]  同性戀性行為的關係
[00:18:21.640 --> 00:18:25.640]  就不是聖經所禁止的
[00:18:25.640 --> 00:18:27.640]  當你小心來讀聖經的時候
[00:18:27.640 --> 00:18:29.640]  很多的聖經學者
[00:18:29.640 --> 00:18:31.640]  不斷小心來讀聖經
[00:18:31.640 --> 00:18:32.640]  很多教徒
[00:18:32.640 --> 00:18:34.640]  小心來尋求的時候
[00:18:34.640 --> 00:18:37.640]  其中有一個聖經學者
[00:18:37.640 --> 00:18:39.640]  Robert Gannon
[00:18:39.640 --> 00:18:41.640]  當他一路來研究的時候
[00:18:41.640 --> 00:18:43.640]  就會研究在當時
[00:18:43.640 --> 00:18:46.640]  聖經的年代
[00:18:46.640 --> 00:18:48.640]  在當時的猶太人的拉比
[00:18:48.640 --> 00:18:50.640]  就是他們的師父
[00:18:50.640 --> 00:18:52.640]  他們的老師
[00:18:52.640 --> 00:18:54.640]  他們當引用這兩個字
[00:18:54.640 --> 00:18:57.640]  親男色和戀童
[00:18:57.640 --> 00:18:59.640]  他們用這兩個字的時候
[00:18:59.640 --> 00:19:01.640]  只有一個獨立的意思
[00:19:01.640 --> 00:19:06.640]  就是指所有的同性戀的關係
[00:19:06.640 --> 00:19:08.640]  在他們的理解裡面
[00:19:08.640 --> 00:19:10.640]  這位作者有很多
[00:19:10.640 --> 00:19:12.640]  大量的佐證
[00:19:12.640 --> 00:19:13.640]  指出當時的理解
[00:19:13.640 --> 00:19:15.640]  是不會有一種
[00:19:15.640 --> 00:19:19.640]  暴力侵犯的同性戀
[00:19:19.640 --> 00:19:22.640]  是一種正常的同性戀之分
[00:19:22.640 --> 00:19:24.640]  是完全沒有這種區別
[00:19:24.640 --> 00:19:26.640]  用的字只是指
[00:19:26.640 --> 00:19:30.640]  所有同性性行為的事情
[00:19:30.640 --> 00:19:31.640]  而這些事情
[00:19:31.640 --> 00:19:35.640]  都是神所不起悅的事情
[00:19:35.640 --> 00:19:37.640]  當我們這樣了解的時候
[00:19:37.640 --> 00:19:38.640]  我們就留心
[00:19:38.640 --> 00:19:40.640]  這個時代有很多人用很多方法
[00:19:40.640 --> 00:19:43.640]  想將聖經的真義
[00:19:43.640 --> 00:19:46.640]  來解釋去解釋走
[00:19:46.640 --> 00:19:47.640]  以致能夠繼續
